"rownum","BaseItemTypesKey","StackSize","CurrencyUseType","Action","Directions","FullStack_BaseItemTypesKey","Description","Usage_AchievementItemsKeys","Scroll","CosmeticTypeName","Possession_AchievementItemsKey","[rid]","[i32]","CurrencyTab_StackSize","XBoxDirections","i32","rid","rid","ModifyMapsAchievements","ModifyContractsAchievements","CombineAchievements","i32","[i32]","ShopTag","ChangedForHardmode","DescriptionHardmode","IsGold"
6826,9281,8,3,"","","","<uniqueitem>{The Squire}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","",""
6827,9282,6,3,"","","","<uniqueitem>{Stranglegasp}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","",""
6828,9283,4,3,"","","","<magicitem>{Spiked Gloves of the Conquest (Culling Strike)}\r\n<default>{Item Level:} <normal>{86}\r\n<default>{Warlord Item}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","",""
6829,9284,3,3,"","","","<uniqueitem>{Boots}\r\n<default>{Item Level:} <normal>{100}\r\n<corrupted>{Two-Implicit}\r\n<corrupted>{Corrupted}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","",""
6830,9285,4,3,"","","","<magicitem>{Punishing Map}\r\n<default>{Map Tier:} <normal>{16}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","",""
6831,9286,7,3,"","","","<uniqueitem>{Maven Item}\r\n<corrupted>{Two-Implicit}\r\n<corrupted>{Corrupted}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","",""
6832,9287,7,3,"","","","<uniqueitem>{Mageblood}\r\n<default>{Quality:} <augmented>{+20%}\r\n<corrupted>{Two-Implicit}\r\n<corrupted>{Corrupted}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","",""
6833,9288,5,3,"","","","<whiteitem>{Shield}\r\n<default>{Shaper Item}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","",""
6834,9289,3,3,"","","","<gemitem>{Exceptional Gem}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","",""
6835,9290,8,3,"","","","<currencyitem>{76x Simulacrum Splinter}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","",""
6836,9291,6,3,"","","","<uniqueitem>{Nebulis}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","",""
6837,9292,5,3,"","","","<whiteitem>{Blueprint}\r\n<default>{Area Level:} <normal>{83}\r\n<default>{Fully Revealed}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","",""
6838,9293,3,3,"","","","<whiteitem>{Bestiary Scarab}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","",""
6839,9294,6,3,"","","","<uniqueitem>{Queen of the Forest}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","",""
6840,9295,4,3,"","","","<whiteitem>{Experimented Item}\r\n<default>{Item Level:} <normal>{100}\r\n<default>{Double-Influenced Item}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","",""
6841,9296,12,3,"","","","<currencyitem>{7x Divine Orb}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","",""
6842,9297,2,3,"","","","<uniqueitem>{Arakaali's Fang}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","",""
6843,9298,9,3,"","","","<uniqueitem>{Mageblood}\r\n<default>{Item Level:} <normal>{84}\r\n<corrupted>{Corrupted}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","",""
6844,9299,3,3,"","","","<currencyitem>{10x Orb of Unmaking}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","",""
6845,9300,5,3,"","","","<rareitem>{Item}\r\n<default>{Item Level:} <normal>{100}\r\n<fractured>{Fractured}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","",""
6846,9301,3,3,"","","","<uniqueitem>{Tavukai}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","",""
6847,9302,2,3,"","","","<currencyitem>{1x Fertile Catalyst}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","",""
6848,9303,1,3,"","This item will be used automatically when entering the next Izaro encounter. This item will drop on the ground when leaving the Labyrinth.","","The next Lieutenant you hit will be killed instantly",[],"","","",[],[],0,"This item will be used automatically when entering the next Izaro encounter. This item will drop on the ground when leaving the Labyrinth.",0,"","",[],[],[],19,[],"","","",""
6849,9304,1,3,"","This item will be used automatically when entering the next Izaro encounter. This item will drop on the ground when leaving the Labyrinth.","","The next Gargoyle you hit will be killed instantly",[],"","","",[],[],0,"This item will be used automatically when entering the next Izaro encounter. This item will drop on the ground when leaving the Labyrinth.",0,"","",[],[],[],19,[],"","","",""
6850,9305,1,3,"","This item will be used automatically when entering the next Izaro encounter. This item will drop on the ground when leaving the Labyrinth.","","The next Conduit you interact with will be disabled permanently",[],"","","",[],[],0,"This item will be used automatically when entering the next Izaro encounter. This item will drop on the ground when leaving the Labyrinth.",0,"","",[],[],[],19,[],"","","",""
6851,9306,1,3,"","This item will be used automatically when entering the next Izaro encounter. This item will drop on the ground when leaving the Labyrinth.","","The next Essence you hit will be killed instantly",[],"","","",[],[],0,"This item will be used automatically when entering the next Izaro encounter. This item will drop on the ground when leaving the Labyrinth.",0,"","",[],[],[],19,[],"","","",""
6852,9307,1,3,"","This item will be used automatically when entering the next Izaro encounter. This item will drop on the ground when leaving the Labyrinth.","","The next Font you hit will be killed instantly",[],"","","",[],[],0,"This item will be used automatically when entering the next Izaro encounter. This item will drop on the ground when leaving the Labyrinth.",0,"","",[],[],[],19,[],"","","",""
6853,9308,1,3,"","This item will be used automatically when entering the next Izaro encounter. This item will drop on the ground when leaving the Labyrinth.","","NO LONGER USED",[],"","","",[],[],0,"This item will be used automatically when entering the next Izaro encounter. This item will drop on the ground when leaving the Labyrinth.",0,"","",[],[],[],19,[],"","","",""
6854,9309,1,3,"","This item will be used automatically when entering the next Izaro encounter. This item will drop on the ground when leaving the Labyrinth.","","The next Idol you hit will no longer regenerate life",[],"","","",[],[],0,"This item will be used automatically when entering the next Izaro encounter. This item will drop on the ground when leaving the Labyrinth.",0,"","",[],[],[],19,[],"","","",""
6855,9310,1,3,"","This item will be used automatically when entering the next Izaro encounter. This item will drop on the ground when leaving the Labyrinth.","","The next Charge Disruptor you use will reactivate after a short duration",[],"","","",[],[],0,"This item will be used automatically when entering the next Izaro encounter. This item will drop on the ground when leaving the Labyrinth.",0,"","",[],[],[],19,[],"","","",""
6856,9311,1,3,"","This item will be used automatically when entering the next Izaro encounter. This item will drop on the ground when leaving the Labyrinth.","","NO LONGER USED",[],"","","",[],[],0,"This item will be used automatically when entering the next Izaro encounter. This item will drop on the ground when leaving the Labyrinth.",0,"","",[],[],[],19,[],"","","",""
6857,9312,1,3,"","This item will be used automatically when entering the next Izaro encounter. This item will drop on the ground when leaving the Labyrinth.","","The next Portal you hit will be killed instantly",[],"","","",[],[],0,"This item will be used automatically when entering the next Izaro encounter. This item will drop on the ground when leaving the Labyrinth.",0,"","",[],[],[],19,[],"","","",""
6858,9392,1,1,"open_box","","","Contains an unknown item.",[],"","","",[],[],0,"",0,"","",[],[],[],19,[],360,"","",""
6859,9393,1,1,"open_box","","","Contains an unknown item.",[],"","","",[],[],0,"",0,"","",[],[],[],19,[],360,"","",""
6860,9394,1,1,"open_box","","","Contains an unknown item.",[],"","","",[],[],0,"",0,"","",[],[],[],19,[],360,"","",""
6861,9395,1,1,"open_box","","","Contains an unknown item.",[],"","","",[],[],0,"",0,"","",[],[],[],19,[],360,"","",""
6862,9396,1,1,"open_box","","","Contains an unknown item.",[],"","","",[],[],0,"",0,"","",[],[],[],19,[],360,"","",""
6863,9397,1,1,"open_box","","","Contains an unknown item.",[],"","","",[],[],0,"",0,"","",[],[],[],19,[],360,"","",""
6864,9398,1,1,"open_box","","","Contains an unknown item.",[],"","","",[],[],0,"",0,"","",[],[],[],19,[],360,"","",""
6865,9399,1,1,"open_box","","","Contains an unknown item.",[],"","","",[],[],0,"",0,"","",[],[],[],19,[],360,"","",""
6866,9400,1,1,"open_box","","","Contains an unknown item.",[],"","","",[],[],0,"",0,"","",[],[],[],19,[],360,"","",""
6867,9401,1,1,"open_box","","","Contains an unknown item.",[],"","","",[],[],0,"",0,"","",[],[],[],19,[],360,"","",""
6868,9402,1,1,"open_box","","","Contains an unknown item.",[],"","","",[],[],0,"",0,"","",[],[],[],19,[],360,"","",""
6869,9403,1,1,"open_box","","","Contains an unknown item.",[],"","","",[],[],0,"",0,"","",[],[],[],19,[],360,"","",""
6870,9404,1,1,"open_box","","","Contains an unknown item.",[],"","","",[],[],0,"",0,"","",[],[],[],19,[],360,"","",""
6871,9405,1,1,"open_box","","","Contains an unknown item.",[],"","","",[],[],0,"",0,"","",[],[],[],19,[],360,"","",""
6872,9406,1,1,"open_box","","","Contains an unknown item.",[],"","","",[],[],0,"",0,"","",[],[],[],19,[],360,"","",""
6873,9407,1,1,"open_box","","","Contains an unknown item.",[],"","","",[],[],0,"",0,"","",[],[],[],19,[],360,"","",""
6874,9408,1,1,"open_box","","","Contains an unknown item.",[],"","","",[],[],0,"",0,"","",[],[],[],19,[],360,"","",""
6875,9409,1,1,"open_box","","","Contains an unknown item.",[],"","","",[],[],0,"",0,"","",[],[],[],19,[],360,"","",""
6876,9410,1,1,"open_box","","","Contains an unknown item.",[],"","","",[],[],0,"",0,"","",[],[],[],19,[],360,"","",""
6877,9411,1,1,"open_box","","","Contains an unknown item.",[],"","","",[],[],0,"",0,"",2,[],[],[],19,[],360,"","",""
6878,9412,1,1,"open_box","","","Contains an unknown item.",[],"","","",[],[],0,"",0,"",2,[],[],[],19,[],360,"","",""
6879,9414,1,1,"open_box","","","Contains an unknown item.",[],"","","",[],[],0,"",0,"",2,[],[],[],19,[],360,"","",""
6880,9415,1,1,"open_box","","","Contains an unknown item.",[],"","","",[],[],0,"",0,"",2,[],[],[],19,[],360,"","",""
6881,9417,1,1,"open_box","","","Contains an unknown item.",[],"","","",[],[],0,"",0,"",2,[],[],[],19,[],360,"","",""
6882,9418,1,1,"open_box","","","Contains an unknown item.",[],"","","",[],[],0,"",0,"",2,[],[],[],19,[],360,"","",""
6883,9420,1,1,"open_box","","","Contains an unknown item.",[],"","","",[],[],0,"",0,"",2,[],[],[],19,[],360,"","",""
6884,9421,1,1,"open_box","","","Contains an unknown item.",[],"","","",[],[],0,"",0,"",2,[],[],[],19,[],360,"","",""
6885,9423,1,1,"open_box","","","Contains an unknown item.",[],"","","",[],[],0,"",0,"",2,[],[],[],19,[],360,"","",""
6886,9424,1,1,"open_box","","","Contains an unknown item.",[],"","","",[],[],0,"",0,"",2,[],[],[],19,[],360,"","",""
6887,9426,1,1,"open_box","","","Contains an unknown item.",[],"","","",[],[],0,"",0,"",2,[],[],[],19,[],360,"","",""
6888,9427,1,1,"open_box","","","Contains an unknown item.",[],"","","",[],[],0,"",0,"",2,[],[],[],19,[],360,"","",""
6889,9429,1,1,"open_box","","","Contains an unknown item.",[],"","","",[],[],0,"",0,"",2,[],[],[],19,[],360,"","",""
6890,9430,1,1,"open_box","","","Contains an unknown item.",[],"","","",[],[],0,"",0,"",2,[],[],[],19,[],360,"","",""
6891,9432,1,1,"open_box","","","Contains an unknown item.",[],"","","",[],[],0,"",0,"",2,[],[],[],19,[],360,"","",""
6892,9433,1,1,"open_box","","","Contains an unknown item.",[],"","","",[],[],0,"",0,"",2,[],[],[],19,[],360,"","",""
6893,9435,1,1,"open_box","","","Contains an unknown item.",[],"","","",[],[],0,"",0,"",2,[],[],[],19,[],360,"","",""
6894,9436,1,1,"open_box","","","Contains an unknown item.",[],"","","",[],[],0,"",0,"",2,[],[],[],19,[],360,"","",""
6895,9438,1,1,"open_box","","","Contains an unknown item.",[],"","","",[],[],0,"",0,"","",[],[],[],19,[],"","","",""
6896,9439,1,1,"open_box","","","Contains an unknown item.",[],"","","",[],[],0,"",0,"","",[],[],[],19,[],"","","",""
6897,9440,1,1,"open_box","","","Contains an unknown item.",[],"","","",[],[],0,"",0,"",2,[],[],[],19,[],360,"","",""
6898,9441,1,1,"open_box","","","Contains an unknown item.",[],"","","",[],[],0,"",0,"",2,[],[],[],19,[],360,"","",""
6899,9442,1,1,"open_box","","","Contains an unknown item.",[],"","","",[],[],0,"",0,"",2,[],[],[],19,[],360,"","",""
6900,9443,1,1,"open_box","","","Contains an unknown item.",[],"","","",[],[],0,"",0,"",2,[],[],[],19,[],360,"","",""
6901,9444,1,1,"open_box","","","Contains an unknown item.",[],"","","",[],[],0,"",0,"","",[],[],[],19,[],"","","",""
6902,9445,1,1,"open_box","","","Salvage surplus microtransactions to create a new one.",[],"","","",[],[],0,"",0,"","",[],[],[],19,[],360,"","",""
6903,9446,1,1,"open_box","","","Contains an unknown item.",[],"","","",[],[],0,"",0,"",2,[],[],[],19,[],360,"","",""
6904,9447,1,1,"open_box","","","Contains an unknown item.",[],"","","",[],[],0,"",0,"",2,[],[],[],19,[],360,"","",""
6905,9449,1,1,"open_box","","","Contains an unknown item.",[],"","","",[],[],0,"",0,"",2,[],[],[],19,[],360,"","",""
6906,9450,1,1,"open_box","","","Contains an unknown item.",[],"","","",[],[],0,"",0,"",2,[],[],[],19,[],360,"","",""
6907,9452,1,1,"open_box","","","Contains an unknown item.",[],"","","",[],[],0,"",0,"",2,[],[],[],19,[],360,"","",""
6908,9453,1,1,"open_box","","","Contains an unknown item.",[],"","","",[],[],0,"",0,"",2,[],[],[],19,[],360,"","",""
6909,9455,1,1,"open_box","","","Contains an unknown item.",[],"","","",[],[],0,"",0,"",2,[],[],[],19,[],360,"","",""
6910,9456,1,1,"open_box","","","Contains an unknown item.",[],"","","",[],[],0,"",0,"",2,[],[],[],19,[],360,"","",""
6911,9458,1,1,"open_box","","","Contains an unknown item.",[],"","","",[],[],0,"",0,"",2,[],[],[],19,[],360,"","",""
6912,9459,1,1,"open_box","","","Contains an unknown item.",[],"","","",[],[],0,"",0,"",2,[],[],[],19,[],360,"","",""
6913,9461,1,1,"open_box","","","Contains an unknown item.",[],"","","",[],[],0,"",0,"",2,[],[],[],19,[],360,"","",""
6914,9462,1,1,"open_box","","","Contains an unknown item.",[],"","","",[],[],0,"",0,"",2,[],[],[],19,[],360,"","",""
6915,9464,1,1,"open_box","","","Contains an unknown item.",[],"","","",[],[],0,"",0,"",2,[],[],[],19,[],360,"","",""
6916,9465,1,1,"open_box","","","Contains an unknown item.",[],"","","",[],[],0,"",0,"",2,[],[],[],19,[],360,"","",""
6917,9467,1,1,"open_box","","","Contains an unknown item.",[],"","","",[],[],0,"",0,"",2,[],[],[],19,[],360,"","",""
6918,9468,1,1,"open_box","","","Contains an unknown item.",[],"","","",[],[],0,"",0,"",2,[],[],[],19,[],360,"","",""
6919,9470,1,1,"open_box","","","Contains an unknown item.",[],"","","",[],[],0,"",0,"",2,[],[],[],19,[],360,"","",""
6920,9471,1,1,"open_box","","","Contains an unknown item.",[],"","","",[],[],0,"",0,"",2,[],[],[],19,[],360,"","",""
6921,9413,1,1,"open_box","","","Contains an unknown item.",[],"","","",[],[],0,"",0,"",2,[],[],[],19,[],360,"","",""
6922,9416,1,1,"open_box","","","Contains an unknown item.",[],"","","",[],[],0,"",0,"",2,[],[],[],19,[],360,"","",""
6923,9419,1,1,"open_box","","","Contains an unknown item.",[],"","","",[],[],0,"",0,"",2,[],[],[],19,[],360,"","",""
6924,9422,1,1,"open_box","","","Contains an unknown item.",[],"","","",[],[],0,"",0,"",2,[],[],[],19,[],360,"","",""
6925,9425,1,1,"open_box","","","Contains an unknown item.",[],"","","",[],[],0,"",0,"",2,[],[],[],19,[],360,"","",""
6926,9428,1,1,"open_box","","","Contains an unknown item.",[],"","","",[],[],0,"",0,"",2,[],[],[],19,[],360,"","",""
6927,9431,1,1,"open_box","","","Contains an unknown item.",[],"","","",[],[],0,"",0,"",2,[],[],[],19,[],360,"","",""
6928,9434,1,1,"open_box","","","Contains an unknown item.",[],"","","",[],[],0,"",0,"",2,[],[],[],19,[],360,"","",""
6929,9437,1,1,"open_box","","","Contains an unknown item.",[],"","","",[],[],0,"",0,"",2,[],[],[],19,[],360,"","",""
6930,9448,1,1,"open_box","","","Contains an unknown item.",[],"","","",[],[],0,"",0,"",2,[],[],[],19,[],360,"","",""
6931,9451,1,1,"open_box","","","Contains an unknown item.",[],"","","",[],[],0,"",0,"",2,[],[],[],19,[],360,"","",""
6932,9454,1,1,"open_box","","","Contains an unknown item.",[],"","","",[],[],0,"",0,"",2,[],[],[],19,[],360,"","",""
6933,9457,1,1,"open_box","","","Contains an unknown item.",[],"","","",[],[],0,"",0,"",2,[],[],[],19,[],360,"","",""
6934,9460,1,1,"open_box","","","Contains an unknown item.",[],"","","",[],[],0,"",0,"",2,[],[],[],19,[],360,"","",""
6935,9463,1,1,"open_box","","","Contains an unknown item.",[],"","","",[],[],0,"",0,"",2,[],[],[],19,[],360,"","",""
6936,9466,1,1,"open_box","","","Contains an unknown item.",[],"","","",[],[],0,"",0,"",2,[],[],[],19,[],360,"","",""
6937,9469,1,1,"open_box","","","Contains an unknown item.",[],"","","",[],[],0,"",0,"",2,[],[],[],19,[],360,"","",""
6938,9472,1,1,"open_box","","","Contains an unknown item.",[],"","","",[],[],0,"",0,"",2,[],[],[],19,[],360,"","",""
6939,9473,1,1,"open_box","","","Contains an unknown item.",[],"","","",[],[],0,"",0,"",2,[],[],[],19,[],360,"","",""
6940,9474,1,1,"open_box","","","Contains an unknown item.",[],"","","",[],[],0,"",0,"",2,[],[],[],19,[],360,"","",""
6941,9475,1,1,"open_box","","","Contains an unknown item.",[],"","","",[],[],0,"",0,"",2,[],[],[],19,[],360,"","",""
6942,9476,1,1,"open_box","","","Contains an unknown item.",[],"","","",[],[],0,"",0,"",2,[],[],[],19,[],360,"","",""
6943,9477,1,1,"open_box","","","Contains an unknown item.",[],"","","",[],[],0,"",0,"",2,[],[],[],19,[],360,"","",""
6944,9478,1,1,"open_box","","","Contains an unknown item.",[],"","","",[],[],0,"",0,"",2,[],[],[],19,[],360,"","",""
6945,9479,1,1,"open_box","","","Contains an unknown item.",[],"","","",[],[],0,"",0,"",2,[],[],[],19,[],454,"","",""
6946,9480,1,1,"open_box","","","Contains an unknown item.",[],"","","",[],[],0,"",0,"",2,[],[],[],19,[],454,"","",""
6947,9481,1,1,"open_box","","","Contains an unknown item.",[],"","","",[],[],0,"",0,"",2,[],[],[],19,[],360,"","",""
6948,9482,1,1,"open_box","","","Contains an unknown item.",[],"","","",[],[],0,"",0,"",2,[],[],[],19,[],360,"","",""
6949,9483,1,1,"open_box","","","Contains an unknown item.",[],"","","",[],[],0,"",0,"",2,[],[],[],19,[],360,"","",""
6950,9484,1,1,"open_box","","","Contains an unknown item.",[],"","","",[],[],0,"",0,"",2,[],[],[],19,[],360,"","",""
6951,9485,1,1,"open_box","","","Contains an unknown item.",[],"","","",[],[],0,"",0,"",2,[],[],[],19,[],360,"","",""
6952,9486,1,1,"open_box","","","Contains an unknown item.",[],"","","",[],[],0,"",0,"",2,[],[],[],19,[],360,"","",""
6953,9487,1,1,"open_box","","","Contains an unknown item.",[],"","","",[],[],0,"",0,"",2,[],[],[],19,[],360,"","",""
6954,9488,1,1,"open_box","","","Contains an unknown item.",[],"","","",[],[],0,"",0,"",2,[],[],[],19,[],360,"","",""
6955,9489,1,1,"open_box","","","Contains an unknown item.",[],"","","",[],[],0,"",0,"",2,[],[],[],19,[],360,"","",""
6956,9490,10,3,"mystery_box_unwrap","",573,"Create a vibrant aurora above your character.",[],"","","",[],[],0,"",0,"","",[],[],[],19,[],"","","",""
6957,9491,20,3,"mystery_box_unwrap","",576,"Celebrate in style with these flashy fireworks.",[],"","","",[],[],0,"",0,"","",[],[],[],19,[],"","","",""
6958,9492,15,3,"mystery_box_unwrap","",8119,"Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],19,[],"","","",""
6959,9493,10,3,"mystery_box_unwrap","",8,"Grants a passive skill refund point",[],"","","",[],[],0,"",0,"","",[],[],[],19,[],"","","",""
6960,9494,50,3,"mystery_box_unwrap","",8,"Grants a passive skill refund point",[],"","","",[],[],0,"",0,"","",[],[],[],19,[],"","","",""
6961,9495,5,3,"mystery_box_unwrap","Click this item, then left click the item you wish to take the appearance from, then left click the item you wish to apply it to. The first item is destroyed but can later be recovered by shift clicking the transformed item.",4896,"Destroys one item to apply its appearance to another.",[],"","","",[],[],0,"",0,"","",[],[],[],19,[],"","","",""
6962,9496,10,3,"mystery_box_unwrap","Click this item, then left click the item you wish to take the appearance from, then left click the item you wish to apply it to. The first item is destroyed but can later be recovered by shift clicking the transformed item.",4896,"Destroys one item to apply its appearance to another.",[],"","","",[],[],0,"",0,"","",[],[],[],19,[],"","","",""
6963,9497,50,3,"mystery_box_unwrap","Click this item, then left click the item you wish to take the appearance from, then left click the item you wish to apply it to. The first item is destroyed but can later be recovered by shift clicking the transformed item.",4896,"Destroys one item to apply its appearance to another.",[],"","","",[],[],0,"",0,"","",[],[],[],19,[],"","","",""
6964,222,100,1,"bestiary_change_net","","","Effective against Beasts of levels 1 to 13.\r\nActivate to use this type of Net when capturing Beasts.",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","",""
6965,223,100,1,"bestiary_change_net","","","Effective against Beasts of levels 7 to 23.\r\nActivate to use this type of Net when capturing Beasts.",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","",""
6966,224,100,1,"bestiary_change_net","","","Effective against Beasts of levels 15 to 35.\r\nActivate to use this type of Net when capturing Beasts.",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","",""
6967,225,100,1,"bestiary_change_net","","","Effective against Beasts of levels 25 to 46.\r\nActivate to use this type of Net when capturing Beasts.",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","",""
6968,226,100,1,"bestiary_change_net","","","Effective against Beasts of levels 37 to 56.\r\nActivate to use this type of Net when capturing Beasts.",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","",""
