"rownum","i32","[rid]","[rid]","i32","i32","i32","i32","i32","bool","i32","i32","i32","bool","bool","[rid]","i32","i32","i32","i32","i32","i32","bool","bool","i32","i32","bool","i32","bool","rid","[i32]","i32","bool","bool","rid","bool","[i32]","bool","bool","rid","bool","bool","[rid]","bool","bool","bool","bool","i32","bool","bool","i32","i32","i32","bool","rid","rid"
920,943,[],[],300,3,12,92,15,1,4,12,0,"","",[],1,0,7,0,1,0,"","",0,7,"",40,"","",[],1,"","","","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"",""
921,944,[6373],[],300,1,2,101,0,1,13,13,0,1,"",[],1,0,7,0,1,0,1,"",0,7,"",40,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"",""
922,945,[],[],0,3,12,0,15,1,4,12,0,"","",[],1,0,7,0,1,0,"","",0,7,"",0,"","",[],1,"","","","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"",""
923,946,[],[],0,1,12,20,0,1,13,13,0,"","",[],1,0,7,0,1,0,"","",0,7,"",0,"","",[],1,"","","","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"",""
924,947,[74],[],0,1,4,30,0,1,13,13,0,1,"",[],4,0,7,0,1,0,1,"",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"",""
925,948,[],[],0,1,2,14,0,1,13,13,0,"","",[],1,0,7,0,1,0,1,"",0,7,"",0,"",1739,"[-10,1,1]",1,"","","","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"",""
926,949,[6331],[],0,1,2,83,0,1,13,13,0,1,"",[],1,0,7,0,1,0,1,"",0,7,"",0,"",2015,"[-50,-50]",1,1,1,"","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"",""
927,950,[4954],[],300,3,2,90,14,1,3,2,20,1,"",[],3,0,4,0,1,0,"","",0,7,"",50,"",490,"[6,1]",1,1,1,"","",[150],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"",""
928,951,[2236],[],0,1,4,14,0,1,13,13,0,1,"",[],1,0,7,0,1,0,1,"",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"",""
929,952,[2597],[],0,1,3,29,0,1,13,13,0,1,"",[],1,0,7,0,1,0,"","",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"",""
930,953,[6804],[],100,2,3,21,0,1,3,2,0,1,"",[],3,0,4,0,1,0,1,"",240,7,"",40,"","",[],4,1,1,"","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"",""
931,954,[6805],[],100,2,3,19,0,1,3,2,0,1,"",[],3,0,4,0,1,0,1,"",240,7,"",40,"","",[],4,1,1,"","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"",""
932,955,[6843],[],100,3,2,110,7,1,6,2,20,"","",[],3,0,2,0,1,0,1,"",0,7,"",100,"","",[],1,"","","","",[],1,1,"","","",[],"","","","",0,"","",0,0,0,1,"",""
933,956,[2502],[2503],0,1,4,16,0,1,13,13,0,1,"",[],1,0,4,0,1,0,1,"",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"",""
934,957,[5221],[],600,3,3,62,10,1,6,2,10,1,"",[],3,0,4,0,1,0,1,"",0,7,"",100,"","",[],1,1,1,"","",[],1,1,"","","",[],"","","","",0,"","",0,0,0,1,"",""
935,958,[4357],[],0,1,3,28,0,1,13,13,0,1,"",[],1,0,7,0,1,0,"","",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"",""
936,959,[6820],[],0,1,4,8,0,1,13,13,0,1,"",[],1,0,4,0,1,0,"","",0,7,"",0,"","",[],1,1,1,"","",[],"","","","","",[],"","","","",0,"","",0,0,0,1,"",""
937,960,[6842],[],0,1,4,20,0,1,13,13,0,1,"",[],1,0,7,0,1,0,"","",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"",""
938,961,[3514],[],0,3,3,36,36,1,4,3,0,"","",[],1,0,4,0,1,0,"","",0,7,1,0,1,"",[],1,"","","","",[],"","","","","",[],"","","","",0,"","",0,0,0,1,"",""
939,962,[],[],0,1,3,15,0,1,13,13,0,1,"",[],1,0,7,0,1,0,1,"",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"",""
940,963,[],[],0,3,12,0,6,1,4,12,0,"","",[],1,0,7,0,1,0,"","",0,7,1,0,"",2112,[15],1,"","","","",[],"","","","","",[],"","","","",0,"","",0,0,0,1,"",""
941,964,[],[],0,3,3,110,8,1,6,2,20,"","",[],1,0,4,0,1,0,"","",0,7,"",0,"","",[],1,"","","","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"",""
942,965,[4772],[],100,1,2,32,0,1,13,13,0,1,"",[],1,0,7,0,1,0,1,"",0,7,"",100,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"",""
943,966,[],[],0,1,3,16,0,1,13,13,0,1,"",[],1,0,7,0,1,0,"","",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"",""
944,967,[6738],[],1700,3,3,65,19,1,6,3,120,1,"",[],1,0,2,0,2,0,"","",0,7,"",100,"","",[],1,1,1,"","",[],"",1,"","","",[],1,"","","",0,"","",0,0,0,1,"",""
945,968,[6722],[],0,1,4,10,0,1,13,13,0,1,"",[],1,0,7,0,1,0,1,"",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"",""
946,969,[435],[],0,1,3,11,0,1,13,13,0,1,"",[],3,0,7,0,1,0,"","",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"",""
947,970,[3859],[],0,1,4,11,0,1,13,13,0,1,"",[],1,0,2,0,1,0,1,"",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"",""
948,971,[6731],[],0,1,2,18,0,1,13,13,0,1,"",[],1,0,7,0,1,0,"","",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"",""
949,972,[6732],[],350,3,3,55,18,1,6,2,10,1,"",[],1,0,2,0,1,0,"","",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"",""
950,973,[6733],[],200,2,3,65,0,1,3,2,0,1,"",[],3,0,4,0,1,0,1,"",50,7,"",40,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"",""
951,974,[6734],[],0,1,3,28,0,1,13,13,0,1,"",[],1,0,7,0,1,0,1,"",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"",""
952,975,[6735],[],0,1,4,9,0,1,13,13,0,1,"",[],1,0,7,0,1,0,1,"",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"",""
953,976,[],[],0,1,2,17,0,1,13,13,0,1,"",[],1,0,7,0,1,0,1,"",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"",""
954,977,[],[],333,3,2,0,16,1,4,2,0,"","",[],1,0,4,0,1,0,"","",0,7,"",33,"","",[],1,"","","","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"",""
955,978,[6740],[],600,3,3,62,10,1,3,2,0,1,"",[],3,0,2,0,1,0,1,"",0,7,"",100,"","",[],1,1,1,"","",[],1,1,"","","",[],"","","","",0,"","",0,0,0,1,"",""
956,979,[6741],[],100,1,4,18,0,1,13,13,0,1,"",[],3,9,7,0,1,0,1,"",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"",""
957,980,[6743],[],0,1,4,7,0,1,13,13,0,1,"",[],1,0,7,0,1,0,1,"",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"",""
958,981,[6744],[],0,3,3,92,10,1,6,2,100,1,"",[],3,0,4,0,1,0,1,"",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"",""
959,982,[],[],333,3,3,73,18,1,6,2,100,"","",[],1,0,2,0,1,0,"","",0,7,"",33,"","",[],1,"","","","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"",""
960,983,[6731],[],0,1,3,18,0,1,13,13,0,1,"",[],1,0,7,0,1,0,"","",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"",""
961,984,[6778],[],0,1,4,7,0,1,13,13,0,1,"",[],1,0,7,0,1,0,1,"",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"",""
962,985,[6772],[],0,3,3,110,18,1,6,2,100,1,"",[],3,0,4,0,1,0,1,"",0,7,"",0,"","",[],1,1,1,"","",[],1,1,"","","",[],"","","","",0,"","",0,0,0,1,"",""
963,986,[6826],[],0,1,3,12,0,1,13,13,0,1,"",[],1,0,7,0,1,0,1,"",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","",1,"",0,"","",0,0,0,1,"",""
964,987,[6809],[],1100,3,3,64,10,1,6,3,100,1,"",[],1,0,2,0,1,0,"","",0,7,"",100,"","",[],1,1,1,"","",[100],"",1,"","","",[],"","",1,"",0,"","",0,0,0,1,"",""
965,988,[6806],[],0,1,3,18,0,1,13,13,0,1,"",[],1,0,7,0,1,0,"","",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","",1,"",0,"","",0,0,0,1,"",""
966,989,[6807],[],0,1,3,28,0,1,13,13,0,1,"",[],1,0,7,0,1,0,"","",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","",1,"",0,"","",0,0,0,1,"",""
967,990,[6811],[],0,1,3,14,0,1,13,13,0,1,"",[],1,0,7,0,1,0,"","",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","",1,"",0,"","",0,0,0,1,"",""
968,991,[6810],[],0,1,4,10,0,1,4,12,0,1,"",[],1,0,4,0,1,0,"","",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","",1,"",0,"","",0,0,0,1,"",""
969,992,[],[],0,1,2,14,0,1,13,13,0,"","",[],1,0,7,0,1,0,"","",0,7,"",0,"","",[],1,"","","","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"",""
970,993,[6803],[],0,1,4,23,0,1,13,13,0,1,"",[],1,0,7,0,1,0,1,"",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"",""
971,994,[],[],0,1,2,23,0,1,13,13,0,"","",[],1,0,7,0,1,0,"","",0,7,"",0,"","",[],1,"","","","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"",""
972,995,[6855],[],0,2,3,39,0,1,6,2,10,1,"",[],3,0,2,0,1,0,1,"",60,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"",""
973,996,[6821],[],0,1,4,14,0,1,13,13,0,1,"",[],1,0,7,0,1,0,1,"",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"",""
974,997,[6822],[],0,1,2,14,0,1,13,13,0,1,"",[],1,0,7,0,2,0,1,"",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"",""
975,998,[6823],[],0,1,2,13,0,1,13,13,0,1,"",[],4,11,7,0,1,0,"","",0,7,"",0,"","",[],1,1,1,"","",[],"","","","","",[],"","","","",0,"","",0,0,0,1,"",""
976,999,[6825],[],1200,2,3,70,0,1,3,2,0,1,"",[],1,0,4,0,1,0,1,"",80,7,"",100,"","",[],1,1,1,"","",[],"",1,"","","",[],"","",1,"",0,"","",0,0,0,1,"",""
977,1000,[6827],[],0,1,3,22,0,1,13,13,0,1,"",[],1,0,7,0,1,0,"","",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","",1,"",0,"","",0,0,0,1,"",""
978,1001,[6829],[],400,3,2,65,28,1,3,2,0,1,"",[],3,0,4,0,1,0,"","",0,7,"",50,"","",[],1,1,"","","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"",""
979,1002,[6731],[],0,1,2,15,0,1,13,13,0,1,"",[],1,0,7,0,1,0,"","",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"",""
980,1003,[6732],[],350,3,3,55,18,1,6,2,10,1,"",[],1,0,2,0,1,0,"","",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"",""
981,1004,[],[],0,1,2,16,0,1,13,13,0,1,"",[],1,0,7,0,1,0,"","",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"",""
982,1005,[],[],200,2,2,20,0,1,6,2,100,1,"",[],1,0,4,0,1,0,"","",180,7,"",33,"","",[],3,1,1,"","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"",""
983,1006,[],[],0,3,3,110,10,1,6,2,100,1,"",[],3,0,4,0,1,0,1,"",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"",""
984,1007,[],[],0,3,3,110,20,1,6,2,100,1,"",[],3,0,4,0,1,0,1,"",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"",""
985,1008,[2402],[],0,1,2,22,0,1,13,13,0,1,"",[],1,0,7,0,1,0,"","",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"",""
986,1009,[4937],[],0,1,2,22,0,1,13,13,0,1,"",[],1,0,7,0,1,0,"","",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"",""
987,1010,[6902],[],0,1,3,28,0,1,13,13,0,1,"",[],1,0,7,0,1,0,"","",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"",""
988,1011,[3510],[],0,1,2,24,0,1,13,13,0,1,"",[],1,0,7,0,1,0,"","",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"",""
989,1012,[6905],[],200,2,3,35,0,1,4,2,0,1,"",[],3,0,4,0,1,0,1,"",50,7,"",40,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"",""
990,1013,[4256],[],0,1,4,5,0,1,13,13,0,1,"",[],1,0,7,0,1,0,"","",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"",""
991,1014,[6907],[],0,1,3,18,0,1,13,13,0,1,"",[],1,0,7,0,1,0,"","",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"",""
992,1015,[6908],[],500,2,3,28,0,1,6,3,100,1,"",[],3,0,4,0,1,0,1,"",30,7,"",100,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"",""
993,1016,[6909],[],100,1,3,22,0,1,13,13,0,1,"",[],1,0,7,0,1,0,1,"",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"",""
994,1017,[6911],[],100,1,4,24,0,1,13,13,0,1,"",[],1,0,7,0,1,0,1,"",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"",""
995,1018,[6914],[],1700,3,2,65,19,1,6,2,100,1,"",[],1,0,4,0,2,0,"","",0,7,"",100,"","",[],1,1,1,"","",[],"",1,"","","",[],1,"","","",0,"","",0,0,0,1,"",""
996,1019,[6917],[],120,3,2,40,15,1,3,2,0,1,"",[],1,0,4,0,1,0,"","",0,7,"",33,"","",[],1,1,1,"","",[120],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"",""
997,1020,[6916],[],120,3,2,40,15,1,3,2,0,1,"",[],1,0,4,0,1,0,"","",0,7,"",33,"","",[],1,1,1,"","",[120],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"",""
998,1021,[6918],[],1966,1,4,12,0,1,13,13,0,1,"",[],1,0,7,0,1,0,1,"",0,7,"",1966,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"",""
999,1022,[6919],[],1966,1,4,18,0,1,13,13,0,1,"",[],1,0,7,0,1,0,1,"",0,7,"",1966,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"",""
1000,1023,[6926],[],0,1,4,8,0,1,13,13,0,1,"",[],1,0,4,0,1,0,"","",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"",""
1001,1024,[6927],[],0,1,4,20,0,1,13,13,0,1,"",[],1,0,4,0,1,0,"","",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"",""
1002,1025,[6981],[],0,1,3,28,0,1,13,13,0,1,"",[],1,0,7,0,1,0,"","",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"",""
1003,1026,[6930],[],0,3,3,35,8,1,6,2,100,1,"",[],3,0,4,0,1,0,1,"",0,7,"",0,"","",[],1,1,1,"","",[80],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"",""
1004,1027,[6931],[],370,3,3,30,12,1,6,2,100,1,"",[],3,0,4,0,1,0,1,"",0,7,"",33,"","",[],1,1,1,"","",[200],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"",""
1005,1028,[6932],[],0,1,3,15,0,1,13,13,0,1,"",[],1,0,7,0,1,0,"","",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"",""
1006,1029,[6933],[],0,1,3,25,0,1,13,13,0,1,"",[],1,0,7,0,1,0,"","",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"",""
1007,1030,[4616],[],0,3,3,70,16,1,6,2,100,1,"",[],3,0,4,0,1,0,1,"",0,7,"",0,"","",[],1,1,1,"","",[80],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"",""
1008,1031,[6935],[],340,3,2,69,20,1,6,2,100,1,"",[],1,0,4,0,1,0,1,"",0,7,"",33,"","",[],1,1,1,"","",[220],1,1,"","","",[],"","","","",0,"","",0,0,0,1,"",""
1009,1032,[6856],[],0,2,3,39,0,1,6,2,10,1,"",[],3,0,2,0,1,0,1,"",60,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"",""
1010,1033,[3786],[],0,1,3,24,0,1,13,13,0,1,"",[],3,0,7,0,1,0,1,"",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"",""
1011,1034,[6064],[],0,3,3,64,9,1,6,2,100,1,"",[],3,0,4,0,1,0,1,"",0,7,"",0,"","",[],1,1,1,"","",[50],1,1,"","","",[],"","","","",0,"","",0,0,0,1,"",""
1012,1035,[6937],[],400,3,2,65,28,1,3,2,0,1,"",[],3,0,4,0,1,0,"","",0,7,"",50,"","",[],1,1,"","","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"",""
1013,1036,[6938],[],300,2,3,46,0,1,6,3,100,1,"",[],1,0,4,0,1,0,1,"",60,7,"",50,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"",""
1014,1037,[4954],[],300,3,2,60,9,1,3,2,20,1,"",[],3,0,4,0,1,0,"","",0,7,"",50,"",490,"[6,1]",1,1,1,"","",[150],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"",""
1015,1038,[7111],[],0,1,3,15,0,1,13,13,0,1,"",[],1,0,4,0,1,0,"","",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"",""
1016,1040,[7071],[],2000,2,3,50,0,1,6,3,50,1,"",[],1,0,4,0,1,0,"","",75,7,"",100,"","",[],1,1,1,"","",[1000],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"",""
1017,1041,[7074],[],0,1,2,30,0,1,4,2,0,1,"",[],1,0,2,0,1,0,"","",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"",""
1018,1042,[],[],300,1,2,20,0,1,13,13,0,1,"",[],1,0,2,0,1,0,"","",0,7,"",0,"","",[],1,1,1,"","",[],"",1,22,"","",[],"","","","",0,"","",0,0,0,1,"",""
1019,1043,[7076],[],0,1,4,12,0,1,13,13,0,1,"",[],1,0,2,0,1,0,"","",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"",""
1020,1044,[7077],[],0,3,2,150,30,"",6,2,100,1,"",[],3,0,2,0,1,0,"","",0,7,"",0,"","",[],1,1,1,"","",[],"",1,23,"","",[],"","","","",0,"","",0,0,0,1,"",""
1021,1045,[7077],[],0,3,2,150,30,1,6,2,100,1,"",[],3,0,2,0,1,0,"","",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"",""
1022,1046,[7079],[],150,1,3,28,0,1,13,13,0,1,"",[],1,0,2,0,1,0,"","",0,7,"",50,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"",""
1023,1047,[7080],[],200,3,3,30,7,1,6,3,20,1,"",[],3,0,4,0,1,0,"","",0,7,"",50,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"",""
1024,1048,[],[],0,1,4,30,0,1,4,3,0,1,"",[],1,0,4,0,1,0,"","",0,7,"",0,"","",[],1,1,1,"","",[],"",1,24,"","",[],"","","","",0,"","",0,0,0,1,"",""
1025,1049,[],[],0,1,2,10,0,1,4,2,0,1,"",[],3,0,2,0,1,0,"","",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"",""
1026,1050,[],[],0,1,2,0,0,1,13,13,0,1,"",[],3,0,2,0,1,0,"","",0,7,"",0,"","",[],1,1,1,"","",[],"",1,25,"","",[],"","","","",0,"","",0,0,0,1,"",""
1027,1051,[7089],[],0,1,4,7,0,1,13,13,0,1,"",[],1,0,2,0,1,0,"","",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"",""
1028,1052,[7090],[],400,3,2,75,20,1,4,2,10,1,"",[],1,0,4,0,1,0,"","",0,7,"",50,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"",""
1029,1053,[7095],[],200,3,2,40,15,1,6,2,10,1,"",[],3,0,2,0,1,0,1,"",0,7,"",50,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"",""
1030,1054,[7097],[],1300,1,4,14,0,1,13,13,0,1,"",[],1,0,7,0,1,0,"","",0,7,"",1300,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"",""
1031,1055,[7111],[],0,1,3,20,0,1,13,13,0,1,"",[],1,0,2,0,1,0,"","",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"",""
1032,1056,[7112],[],200,2,3,60,0,1,6,3,100,1,"",[],1,0,4,0,1,0,"","",60,7,"",50,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"",""
1033,1057,[7112],[],200,2,3,80,0,1,6,3,100,1,"",[],1,0,4,0,1,0,"","",60,7,"",50,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"",""
1034,1058,[7113],[],250,1,3,30,0,1,4,3,0,1,"",[],3,0,4,0,1,0,"","",0,7,"",50,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"",""
1035,1059,[7114],[],200,3,3,40,15,1,6,3,50,1,"",[],3,0,2,0,1,0,"","",0,7,"",50,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"",""
1036,1060,[7115],[],200,3,3,80,20,1,6,3,50,1,"",[],3,0,2,0,1,0,"","",0,7,"",50,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"",""
1037,1061,[7127],[],0,2,3,40,0,1,6,3,100,1,"",[],3,0,2,0,1,0,"","",60,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"",""
1038,1062,[],[],50,3,3,28,12,1,6,3,100,1,"",[],3,0,2,0,1,0,"","",0,7,"",50,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"",""
1039,1063,[7071],[],2000,2,3,50,0,1,6,3,50,1,"",[],1,0,4,0,1,0,"","",75,7,"",100,"","",[],1,1,1,"","",[1000],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"",""
1040,1064,"[7143,7144]",[],430,3,4,46,14,1,3,2,0,1,"",[],1,0,4,0,1,0,1,"",0,7,"",43,"","",[],1,1,1,"","",[150],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"",""
1041,1065,[3706],[],0,2,4,10,0,1,6,4,500,1,"",[],4,0,4,180,1,0,"","",50,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"",""
1042,1066,[3707],[],0,2,4,20,0,1,6,4,500,1,"",[],4,0,4,180,1,0,"","",70,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"",""
1043,1067,[7145],[],400,1,3,40,0,1,6,3,50,1,"",[],3,0,2,0,1,0,"","",0,7,"",50,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"",""
1044,1068,[7196],[],0,2,2,35,0,1,6,2,50,1,"",[],1,0,2,0,1,0,"","",90,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"",""
1045,1069,[3141],[],500,3,2,80,20,1,6,3,50,1,"",[],1,0,2,0,1,0,"","",0,7,"",50,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"",""
1046,1070,[7166],[],0,1,4,15,0,1,6,3,50,1,"",[],1,0,2,0,1,0,1,"",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"",""
1047,1071,[],[],0,1,4,15,0,1,13,13,0,1,"",[],1,0,2,0,1,0,"","",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"",""
1048,1072,[],[],0,3,3,20,7,1,6,3,50,1,"",[],1,0,2,0,1,0,"","",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"",""
1049,1073,[7152],[],150,3,3,50,15,1,3,10,0,1,"",[],1,0,4,0,1,0,"","",0,7,"",50,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"",""
