"rownum","Id","WorldAreasKeys","i32","i32","BossMonsterSpawnChance","BossMonsterCount","BossMonster_MonsterVarietiesKeys","bool","i32","[string]","TagsKeys","MinLevel","MaxLevel","WorldAreas2","i32","PackFormation","i32","bool","[rid]","bool","bool","bool","bool","[string]"
1970,"hellscape-genericpack-skeletalrhoas1",[0],4,5,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
1971,"hellscape-1_1_2-zombies",[0],5,7,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
1972,"hellscape-1_1_2-cannibalskeletons",[0],5,7,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
1973,"hellscape-1_1_2a-cannibalskeletons",[0],5,7,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
1974,"hellscape-1_1_2a-zombies",[0],5,7,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
1975,"hellscape-1_1_2a-bloodelementals",[0],4,7,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
1976,"hellscape-1_1_3-zombies",[0],7,11,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
1977,"hellscape-1_1_3-skeletalrhoas",[0],4,5,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
1978,"hellscape-1_1_3-bloodelementals",[0],4,7,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
1979,"hellscape-1_1_3a-skeletalrhoas",[0],4,5,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
1980,"hellscape-1_1_3a-zombies",[0],5,7,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
1981,"hellscape-1_1_3a-skeletons",[0],4,7,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
1982,"hellscape-1_1_4_0-zombies",[0],5,7,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
1983,"hellscape-1_1_4_0-skeletons",[0],5,7,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
1984,"hellscape-1_1_4_0-bloodelementals",[0],4,7,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
1985,"hellscape-1_1_4_1-bloodelementals",[0],4,7,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
1986,"hellscape-1_1_4_1-zombies",[0],5,7,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
1987,"hellscape-1_1_4_1-skeletons",[0],5,7,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
1988,"hellscape-1_1_5-skeletons",[0],4,7,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
1989,"hellscape-1_1_5-cannibalskeletons",[0],5,7,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
1990,"hellscape-1_1_6-skeletons",[0],4,7,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
1991,"hellscape-1_1_6-corpsewheels",[0],2,5,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
1992,"hellscape-1_1_7_1-skeletons",[0],4,7,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
1993,"hellscape-1_1_7_1-zombies",[0],5,7,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
1994,"hellscape-1_1_7_2-skeletons1",[0],4,7,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
1995,"hellscape-1_1_7_2-skeletons2",[0],4,7,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
1996,"hellscape-1_1_7_2-zombies",[0],5,7,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
1997,"hellscape-1_1_9-skeletalrhoas",[0],4,5,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
1998,"hellscape-1_1_9-zombies",[0],5,7,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
1999,"hellscape-1_1_9-ghostpirates",[0],4,7,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
2000,"hellscape-1_1_9-bloodelemental",[0],4,7,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
2001,"hellscape-1_1_9a-ghostpirate",[0],4,7,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
2002,"hellscape-1_1_9a-bloodelemental",[0],4,7,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
2003,"hellscape-1_1_9a-zombies",[0],5,7,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
2004,"hellscape-1_1_11_1-ghostpirates",[0],4,7,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
2005,"hellscape-1_2_3-skeletons",[0],5,9,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
2006,"hellscape-1_2_5_1-ghostpirates",[0],4,9,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
2007,"hellscape-1_2_5_1-skeletons",[0],4,7,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
2008,"hellscape-1_2_5_2-skeletons",[0],4,7,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
2009,"hellscape-1_2_6_1-skeletons",[0],2,5,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
2010,"hellscape-1_2_6_1-zombies",[0],5,9,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
2011,"hellscape-1_2_6_2-skeletons",[0],2,5,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
2012,"hellscape-1_2_11-skeletons",[0],4,7,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
2013,"hellscape-1_2_14_2-ghostpirate",[0],4,7,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
2014,"hellscape-1_2_14_2-skeletons",[0],2,5,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
2015,"hellscape-1_2_14_3-skeletons",[0],2,5,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
2016,"hellscape-1_2_15-skeletons",[0],4,7,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
2017,"hellscape-1_2_15-zombies",[0],5,9,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
2018,"hellscape-act3-axis",[0],5,11,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
2019,"hellscape-act3-dockworker1",[0],5,9,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
2020,"hellscape-act3-dockworker2",[0],5,7,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
2021,"hellscape-act3-bloodelemental",[0],4,9,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
2022,"hellscape-act3-demonfemale",[0],4,9,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
2023,"hellscape-act3-demonmodular",[0],5,9,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
2024,"hellscape-act3-firemonster",[0],4,5,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
2025,"hellscape-act3-grappler",[0],5,9,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
2026,"hellscape-act3-rhoa",[0],4,5,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
2027,"hellscape-act3-skeleton1",[0],4,5,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
2028,"hellscape-act3-skeleton2",[0],4,5,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
2029,"hellscape-act3-skeleton3",[0],4,9,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
2030,"hellscape-act3-skeleton4",[0],4,5,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
2031,"hellscape-act3-citystalker",[0],5,9,100,1,"[1954,1995]","",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
2032,"hellscape-act3-undying",[0],5,9,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
2033,"hellscape-act3-lavaelemental",[0],4,7,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
2034,"hellscape-act4-bloodspirals",[0],4,5,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
2035,"hellscape-act4-blackguardzombie",[0],5,9,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
2036,"hellscape-act4-dockworkers",[0],5,7,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
2037,"hellscape-act4-skeletonsoldiers1",[0],5,9,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
2038,"hellscape-act4-skeletonsoldiers2",[0],4,5,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
2039,"hellscape-act4-miners1",[0],4,5,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
2040,"hellscape-act4-miners2",[0],4,5,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
2041,"hellscape-act4-miners3",[0],4,5,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
2042,"hellscape-act4-fireelemental",[0],2,5,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
2043,"hellscape-act4-firemonster",[0],4,5,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
2044,"hellscape-act4-gladiatorzombie",[0],5,11,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
2045,"hellscape-act4-bellyskeles",[0],4,7,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
2046,"hellscape-act4-halfskeles",[0],5,9,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
2047,"hellscape-act4-crawlskeles",[0],5,9,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
2048,"hellscape-act4-bloodelementals",[0],4,9,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
2049,"hellscape-act4-puselemental",[0],4,9,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
2050,"hellscape-act4-flayed",[0],4,9,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
2051,"hellscape-act4-jaegerzombie",[0],5,9,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
2052,"hellscape-act5-torturer1",[0],5,9,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
2053,"hellscape-act5-torturer2",[0],5,9,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
2054,"hellscape-act5-slavecatcher1",[0],5,9,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
2055,"hellscape-act5-slavecatcher2",[0],5,9,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
2056,"hellscape-act5-religioustemplar",[0],5,7,100,1,[5111],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
2057,"hellscape-act5-civilianzombie",[0],5,9,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
2058,"hellscape-act5-kitavacultist1",[0],5,9,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
2059,"hellscape-act5-templarjudge",[0],4,7,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
2060,"hellscape-act5-blackguardcleric",[0],4,9,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
2061,"hellscape-act5-blackguardinquisitor",[0],5,9,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
2062,"hellscape-act5-blessedsister",[0],5,7,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
2063,"hellscape-act5-skeletons1",[0],5,7,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
2064,"hellscape-act5-skeletons2",[0],5,7,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
2065,"hellscape-act5-skeletons3",[0],5,9,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
2066,"hellscape-act5-pauper",[0],5,9,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
2067,"hellscape-act5-skeletons4",[0],5,9,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
2068,"hellscape-act5-ghostcivilian1",[0],5,9,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
2069,"hellscape-act5-ghostcivilian2",[0],5,9,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
2070,"hellscape-act5-animatedbust",[0],5,9,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
2071,"hellscape-act5-kitavacultist2",[0],4,7,50,1,[5269],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
2072,"hellscape-act5-banshee",[0],4,7,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
2073,"hellscape-act6-blackguardzombies",[0],5,11,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
2074,"hellscape-act6-bloodelementals",[0],4,9,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
2075,"hellscape-act6-coralgolems",[0],2,5,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
2076,"hellscape-act6-corpsewheels",[0],4,7,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
2077,"hellscape-act6-ghostpirates",[0],5,9,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
2078,"hellscape-act6-graplers",[0],5,9,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
2079,"hellscape-act6-oriathzombies1",[0],5,9,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
2080,"hellscape-act6-oriathzombies2",[0],5,9,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
2081,"hellscape-act6-rhoas",[0],4,7,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
2082,"hellscape-act6-skelebandits",[0],5,9,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
2083,"hellscape-act6-skeletons1",[0],5,9,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
2084,"hellscape-act6-skeletons2",[0],4,5,75,1,[1601],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
2085,"hellscape-act6-skeletons3",[0],4,5,75,1,[5283],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
2086,"hellscape-act6-skeletons4",[0],4,5,75,1,[413],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
2087,"hellscape-act6-skeletons5",[0],5,7,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
2088,"hellscape-act6-skeletons6",[0],5,7,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
2089,"hellscape-act6-zombies",[0],7,9,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
2090,"hellscape-act7-firemonsters",[0],4,5,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
2091,"hellscape-act7-ghostpirates",[0],5,9,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
2092,"hellscape-act7-modulardemons1",[0],5,9,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
2093,"hellscape-act7-modulardemons2",[0],5,9,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
2094,"hellscape-act7-firegolems",[0],5,9,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
2095,"hellscape-act7-skelebandits",[0],5,9,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
2096,"hellscape-act7-skelebeasts",[0],4,5,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
2097,"hellscape-act7-skeletons1",[0],5,7,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
2098,"hellscape-act7-skeletons2",[0],4,5,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
2099,"hellscape-act7-skeletons3",[0],4,9,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
2100,"hellscape-act7-skeletons4",[0],5,7,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
2101,"hellscape-act7-skeletons5",[0],5,7,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
2102,"hellscape-act7-skeletons6",[0],5,7,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
2103,"hellscape-act7-skeletons7",[0],4,5,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
2104,"hellscape-act7-skeletons8",[0],4,7,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
2105,"hellscape-act7-skeletons9",[0],4,7,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
2106,"hellscape-act7-skeletons10",[0],5,7,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
2107,"hellscape-act7-statues",[0],5,7,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
2108,"hellscape-act7-undying1",[0],5,9,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
2109,"hellscape-act7-undying2",[0],5,9,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
2110,"hellscape-act7-wraiths",[0],5,7,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
2111,"hellscape-act7-zombies1",[0],7,9,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
2112,"hellscape-act7-zombies2",[0],5,7,50,1,[400],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
2113,"hellscape-act7-zombies3",[0],7,9,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
2114,"hellscape-act7-zombies4",[0],7,9,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
2115,"hellscape-act8-dockworkers",[0],5,7,75,1,[2087],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
2116,"hellscape-act8-demons",[0],5,7,75,1,[1442],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
2117,"hellscape-act8-graplers",[0],5,9,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
2118,"hellscape-act8-holyelementals",[0],4,7,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
2119,"hellscape-act8-beasts",[0],4,5,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
2120,"hellscape-act8-bloodelementals",[0],5,7,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
2121,"hellscape-act8-lavaelementals",[0],4,7,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
2122,"hellscape-act8-cannibals",[0],5,9,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
2123,"hellscape-act8-sewerminers",[0],4,5,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
2124,"hellscape-act8-pyromaniacs",[0],5,9,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
2125,"hellscape-act8-farmerskeletons",[0],5,9,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
2126,"hellscape-act8-scarecrowskeletons",[0],5,7,100,1,[871],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
2127,"hellscape-act8-skeletons",[0],5,7,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
2128,"hellscape-act8-gargoyles",[0],4,5,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
2129,"hellscape-act8-lions",[0],4,5,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
2130,"hellscape-act8-citystalkers1",[0],5,9,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
2131,"hellscape-act8-citystalkers2",[0],5,7,100,1,"[1954,1995]","",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
2132,"hellscape-act8-citystalkers3",[0],5,7,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
2133,"hellscape-act8-undying",[0],5,7,100,1,[2077],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
2134,"hellscape-act8-warheros",[0],5,9,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
2135,"hellscape-act8-bloodspirals",[0],4,5,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
2136,"hellscape-act8-blackguardzombies",[0],7,9,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
2137,"hellscape-act8-sewerzombies",[0],7,9,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
2138,"hellscape-act9-bloodelementals1",[0],5,7,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
2139,"hellscape-act9-bloodelementals2",[0],4,7,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
2140,"hellscape-act9-bloodspirals",[0],4,5,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
2141,"hellscape-act9-chaoselementals",[0],4,5,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
2142,"hellscape-act9-citystalkers1",[0],5,9,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
2143,"hellscape-act9-citystalkers2",[0],5,9,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
2144,"hellscape-act9-firemonsters1",[0],5,7,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
2145,"hellscape-act9-firemonsters2",[0],4,5,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
2146,"hellscape-act9-lavaelementals",[0],4,7,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
2147,"hellscape-act9-miners",[0],5,7,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
2148,"hellscape-act9-mummies",[0],5,9,100,1,[5286],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
2149,"hellscape-act9-rockgolems",[0],7,11,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
2150,"hellscape-act9-scorpions",[0],5,7,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
2151,"hellscape-act9-skeletons1",[0],5,7,100,1,[4488],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
2152,"hellscape-act9-skeletons2",[0],5,7,100,1,"[3907,3893]","",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
2153,"hellscape-act9-skeletons3",[0],5,7,100,1,[5286],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
2154,"hellscape-act9-skeletons4",[0],5,7,75,1,[3953],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
2155,"hellscape-act9-skeletons5",[0],5,7,75,1,[3960],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
2156,"hellscape-act9-skeletons6",[0],5,9,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
2157,"hellscape-act9-skeletons7",[0],5,9,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
2158,"hellscape-act9-skeletons8",[0],5,7,100,1,[4486],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
2159,"hellscape-act9-wraiths1",[0],5,7,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
2160,"hellscape-act9-wraiths2",[0],5,7,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
2161,"hellscape-act9-zombies1",[0],5,7,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
2162,"hellscape-act9-zombies2",[0],5,7,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
2163,"hellscape-act10-animatedbust",[0],5,9,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
2164,"hellscape-act10-banshees",[0],4,5,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
2165,"hellscape-act10-blackguard1",[0],5,9,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
2166,"hellscape-act10-cultists1",[0],5,7,100,1,[5273],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
2167,"hellscape-act10-cultists2",[0],5,9,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
2168,"hellscape-act10-fireelementals",[0],5,9,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
2169,"hellscape-act10-oriathghosts",[0],5,9,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
2170,"hellscape-act10-oriathzombies1",[0],5,9,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
2171,"hellscape-act10-oriathzombies2",[0],5,9,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
2172,"hellscape-act10-paupers",[0],5,9,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
2173,"hellscape-act10-regurgitators",[0],4,7,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
2174,"hellscape-act10-skeletons1",[0],5,9,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
2175,"hellscape-act10-skeletons2",[0],5,9,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
2176,"hellscape-act10-skeletons3",[0],5,7,100,1,"[5801,5913]","",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
2177,"hellscape-act10-slavecatcher",[0],5,9,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
2178,"hellscape-act10-templars1",[0],4,7,100,1,[5111],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
