"rownum","Id","bool","IsLocal","IsWeaponLocal","Semantics","bool","Text","bool","IsVirtual","MainHandAlias_StatsKey","OffHandAlias_StatsKey","bool","i32","BelongsActiveSkillsKey","rid","bool","bool","IsScalable","ContextFlags"
13625,"map_weapons_drop_20%_quality_%_chance","","","",1,"","","","","","","",655910234,[],"","","",1,[]
13626,"map_armours_drop_20%_quality_%_chance","","","",1,"","","","","","","",1946750800,[],"","","",1,[]
13627,"map_gems_drop_20%_quality_%_chance","","","",1,"","","","","","","",1136561858,[],"","","",1,[]
13628,"map_equipment_drops_with_lucky_links","","","",4,"","","","","","","",484707445,[],"","","",1,[]
13629,"map_equipment_drops_with_+2_sockets_permillage_chance","","","",6,"","","","","","","",-991465102,[],"","","",1,[]
13630,"map_equipment_drops_with_maximum_sockets_permillage_chance","","","",6,"","","","","","","",822669944,[],"","","",1,[]
13631,"map_equipment_drops_with_1_white_socket_permyriad_chance","","","",1,"","","","","","","",1187893441,[],"","","",1,[]
13632,"map_rogue_exiles_possessed_%_chance","","","",1,"","","","","","","",-2026485292,[],"","","",1,[]
13633,"map_strongboxes_chance_to_be_rare_+%","","","",1,"","","","","","","",-111211375,[],"","","",1,[]
13634,"map_beyond_monster_item_quantity_+%","","","",1,"","","","","","","",290749236,[],"","","",1,[]
13635,"map_beyond_monster_damage_+%","","","",1,"","","","","","","",501162302,[],"","","",1,[]
13636,"map_perandus_chest_item_quantity_+%","","","",1,"","","","","","","",1812375287,[],"","","",1,[]
13637,"map_perandus_hoard_chance_+%","","","",1,"","","","","","","",1576230624,[],"","","",1,[]
13638,"map_perandus_catalogue_chance_+%","","","",1,"","","","","","","",-1023007510,[],"","","",1,[]
13639,"map_perandus_archive_chance_+%","","","",1,"","","","","","","",366459581,[],"","","",1,[]
13640,"map_perandus_coffer_chance_+%","","","",1,"","","","","","","",-2117835687,[],"","","",1,[]
13641,"map_perandus_treasury_chance_+%","","","",1,"","","","","","","",1558106434,[],"","","",1,[]
13642,"map_essence_monsters_drop_rare_item_with_random_essence_mod_%_chance","","","",1,"","","","","","","",-481120858,[],"","","",1,[]
13643,"map_essence_monsters_have_an_additional_essence_%_chance","","","",1,"","","","","","","",487496511,[],"","","",1,[]
13644,"map_magic_items_chance_to_drop_with_fractured_mod_permillage","","","",1,"","","","","","","",-1570930857,[],"","","",1,[]
13645,"map_double_conqueror_progress_chance_%","","","",1,"","","","","","","",688305665,[],"","","",1,[]
13646,"atlas_awakening_level_+","","","",3,"","","","","","","",-1800650347,[],"","","",1,[]
13647,"map_boss_synthesis_map_drop_additional_chance_permyriad","","","",7,"","","","","","","",-1279001474,[],"","","",1,[]
13648,"atlas_watchstone_mod_effect_+%","","","",1,"","","","","","","",1305370268,[],"","","",1,[]
13649,"map_synthesis_map_synthesis_mod_effect_+%","","","",1,"","","","","","","",-1078074400,[],"","","",1,[]
13650,"map_gain_additional_zana_mission_%_chance_on_map_completion","","","",1,"","","","","","","",380117945,[],"","","",1,[]
13651,"map_master_mission_%_additional_chance_on_map_completion","","","",1,"","","","","","","",-442272549,[],"","","",1,[]
13652,"map_master_favour_+%","","","",1,"","","","","","","",894095202,[],"","","",1,[]
13653,"map_favour_from_zana_missions_+%","","","",4,"","","","","","","",-1506545559,[],"","","",1,[]
13654,"map_zana_options_amount_doubled","","","",4,"","","","","","","",-1850561847,[],"","","",1,[]
13655,"map_zana_more_possible_options","","","",4,"","","","","","","",-1662931771,[],"","","",1,[]
13656,"map_zana_options_quality_+","","","",3,"","","","","","","",-1731367843,[],"","","",1,[]
13657,"map_zana_maps_have_shaper_and_elder_packs","","","",4,"","","","","","","",1397520966,[],"","","",1,[]
13658,"atlas_daily_master_missions_+","","","",3,"","","","","","","",-1503879038,[],"","","",1,[]
13659,"sextant_uses_+","","","",3,"","","","","","","",-1446873430,[],"","","",1,[]
13660,"map_awakener_boss_awakened_support_drop_chance_+%","","","",1,"","","","","","","",-1885889618,[],"","","",1,[]
13661,"map_awakener_boss_unique_watchstone_drop_chance_+%","","","",1,"","","","","","","",-2053494537,[],"","","",1,[]
13662,"map_awakener_boss_unique_watchstone_drop_with_uses_+","","","",3,"","","","","","","",-2123036750,[],"","","",1,[]
13663,"map_synthesis_map_monsters_drop_synthesised_item_chance_permyriad","","","",7,"","","","","","","",-1582322281,[],"","","",1,[]
13664,"map_synthesis_map_boss_drop_well_rolled_fractured_item_chance_%","","","",1,"","","","","","","",1697266163,[],"","","",1,[]
13665,"map_synthesis_map_boss_synthesis_uniques_drop_with_3_implicits","","","",4,"","","","","","","",1756573524,[],"","","",1,[]
13666,"map_elder_boss_watchers_eye_drop_additional_chance_%","","","",1,"","","","","","","",-1082946233,[],"","","",1,[]
13667,"map_shaper_boss_drops_X_additional_shaper_items","","","",3,"","","","","","","",923323176,[],"","","",1,[]
13668,"map_elder_shaper_and_guardians_influenced_item_drop_chance_%","","","",1,"","","","","","","",-685904264,[],"","","",1,[]
13669,"map_shaper_elder_guardians_assisted_by_allies","","","",4,"","","","","","","",752017208,[],"","","",1,[]
13670,"map_rogue_markers_stack_size_+%","","","",1,"","","","","","","",-1010101410,[],"","","",1,[]
13671,"map_breach_monsters_life_+%","","","",1,"","","","","","","",-828962347,[],"","","",1,[]
13672,"map_breach_monsters_damage_+%","","","",1,"","","","","","","",1116227735,[],"","","",1,[]
13673,"map_harbinger_lucky_shard_drops","","","",4,"","","","","","","",36458617,[],"","","",1,[]
13674,"map_abyss_depths_chance_+%","","","",1,"","","","","","","",-1163417194,[],"","","",1,[]
13675,"map_red_beast_from_deep_chance_+%","","","",1,"","","","","","","",447373149,[],"","","",1,[]
13676,"map_red_beast_from_wilds_chance_+%","","","",1,"","","","","","","",-2041921159,[],"","","",1,[]
13677,"map_red_beast_from_caverns_chance_+%","","","",1,"","","","","","","",1294936615,[],"","","",1,[]
13678,"map_red_beast_from_sands_chance_+%","","","",1,"","","","","","","",191297132,[],"","","",1,[]
13679,"map_blight_chest_duplicate_rewards_chance_permillage","","","",6,"","","","","","","",875187986,[],"","","",1,[]
13680,"map_metamorph_sample_has_reward_chance_+%","","","",1,"","","","","","","",1806289793,[],"","","",1,[]
13681,"map_delirium_additional_reward_type_chance_%","","","",1,"","","","","","","",1031973722,[],"","","",1,[]
13682,"map_delirium_splinter_amount_+%","","","",1,"","","","","","","",-178230233,[],"","","",1,[]
13683,"map_harvest_seeds_%_chance_to_grant_additional_craft_permillage","","","",6,"","","","","","","",-267335687,[],"","","",1,[]
13684,"map_harvest_higher_tier_seed_rolls_+","","","",3,"","","","","","","",-2110300933,[],"","","",1,[]
13685,"map_harvest_boss_encounter_chance_+%","","","",1,"","","","","","","",-2053118780,[],"","","",1,[]
13686,"map_heist_smugglers_cache_encounter_chance_+%","","","",1,"","","","","","","",-600468947,[],"","","",1,[]
13687,"map_heist_blueprint_drop_chance_+%","","","",1,"","","","","","","",1999900596,[],"","","",1,[]
13688,"map_twinned_boss_chance_%","","","",1,"","","","","","","",-72772034,[],"","","",1,[]
13689,"map_ground_consecrated","","","",4,"","","","","","","",-1050559561,[],"","","",1,[]
13690,"map_atlas_exile_influence_extra_progress_chance_%","","","",1,"","","","","","","",-1679349141,[],"","","",1,[]
13691,"map_vaal_side_area_chance_%","","","",1,"","","","","","","",315248141,[],"","","",1,[]
13692,"map_ascendancy_trial_chance_%","","","",1,"","","","","","","",1094221790,[],"","","",1,[]
13693,"main_hand_bleeding_ailment_dot_multiplier_+","","","",3,"","","","","","","",-306736594,[],"","","",1,[]
13694,"off_hand_bleeding_ailment_dot_multiplier_+","","","",3,"","","","","","","",2002433079,[],"","","",1,[]
13695,"local_bleeding_ailment_dot_multiplier_+","",1,1,3,"","","","",13693,13694,"",327374194,[],"","","",1,[]
13696,"vampiric_icon_bleeding_damage_+%_final","","","",1,"","","","","","",1,-278741075,[],"","","",1,[]
13697,"impales_cannot_be_called","","","",4,"","","","","","","",157751526,[],"","","",1,[]
13698,"map_delirium_monster_cluster_jewel_drop_chance_permyriad","","","",7,"","","","","","","",1026214337,[],"","","",1,[]
13699,"map_gain_additional_einhar_mission_%_chance_on_map_completion","","","",1,"","","","","","","",2119580979,[],"","","",1,[]
13700,"map_favour_from_einhar_missions_+%","","","",1,"","","","","","","",-1658273470,[],"","","",1,[]
13701,"map_gain_additional_alva_mission_%_chance_on_map_completion","","","",1,"","","","","","","",-1017851211,[],"","","",1,[]
13702,"map_favour_from_alva_missions_+%","","","",1,"","","","","","","",1745869734,[],"","","",1,[]
13703,"map_favour_from_jun_missions_+%","","","",1,"","","","","","","",392941164,[],"","","",1,[]
13704,"map_yellow_beasts_replaced_by_red_beasts_chance_%","","","",1,"","","","","","","",1335527061,[],"","","",1,[]
13705,"map_red_beasts_spawned_in_pairs_chance_%","","","",1,"","","","","","","",-385959718,[],"","","",1,[]
13706,"map_abyss_lich_chance_+%","","","",1,"","","","","","","",-902289788,[],"","","",1,[]
13707,"map_abyss_depths_level_+","","","",3,"","","","","","","",-941259741,[],"","","",1,[]
13708,"map_abyss_depths_number_of_magic_packs_+%","","","",1,"","","","","","","",-1741031588,[],"","","",1,[]
13709,"map_abyss_depths_number_of_rare_packs_+%","","","",1,"","","","","","","",2049797661,[],"","","",1,[]
13710,"map_abyss_depths_pack_size_+%","","","",1,"","","","","","","",588018956,[],"","","",1,[]
13711,"map_abyss_depths_item_quantity_+%","","","",1,"","","","","","","",1486327097,[],"","","",1,[]
13712,"map_affliction_encounter_additional_chance_%","","","",1,"","","","","","","",-487380198,[],"","","",1,[]
13713,"map_additional_invasion_bosses_minimum","","","",3,"","","","","","","",-1892107071,[],"","","",1,[]
13714,"map_additional_invasion_bosses_maximum","","","",3,"","","","","","","",-1471850880,[],"","","",1,[]
13715,"map_invasion_boss_drop_X_additional_special_items","","","",3,"","","","","","","",133988419,[],"","","",1,[]
13716,"map_invasion_boss_item_quantity_+%","","","",1,"","","","","","","",-787578280,[],"","","",1,[]
13717,"map_incursion_kill_time_doubled","","","",4,"","","","","","","",837533539,[],"","","",1,[]
13718,"map_incursion_architects_drop_X_incursion_rares","","","",3,"","","","","","","",198022018,[],"","","",1,[]
13719,"map_incursion_item_quantity_+%","","","",1,"","","","","","","",1499128816,[],"","","",1,[]
13720,"map_blight_encounter_additional_chance_%","","","",1,"","","","","","","",-274375436,[],"","","",1,[]
13721,"map_blight_up_to_X_additional_bosses","","","",3,"","","","","","","",465661008,[],"","","",1,[]
13722,"map_blight_higher_lane_amounts_more_likely","","","",4,"","","","","","","",372166098,[],"","","",1,[]
13723,"map_blight_lane_additional_chest_chance_%","","","",1,"","","","","","","",-1150578747,[],"","","",1,[]
13724,"map_metamorphosis_encounter_additional_chance_%","","","",1,"","","","","","","",-1063214566,[],"","","",1,[]
13725,"map_metamorphosis_additional_sample_rewards","","","",3,"","","","","","","",1702809380,[],"","","",1,[]
13726,"map_X_harbingers_are_packs","","","",3,"","","","","","","",-748900192,[],"","","",1,[]
13727,"map_betrayal_item_rewards_drop_X_additional_times","","","",3,"","","","","","","",-2013283936,[],"","","",1,[]
13728,"map_betrayal_item_reward_option_chance_+%","","","",1,"","","","","","","",-1992755410,[],"","","",1,[]
13729,"map_rare_monsters_spawn_X_beyond_portals","","","",3,"","","","","","","",-1567972600,[],"","","",1,[]
13730,"map_unique_monsters_spawn_X_beyond_portals","","","",3,"","","","","","","",1660010897,[],"","","",1,[]
13731,"map_rare_beyond_monsters_drop_X_additional_currency_items","","","",3,"","","","","","","",-1262906837,[],"","","",1,[]
13732,"map_essence_corruption_cannot_release_monsters","","","",4,"","","","","","","",1691242927,[],"","","",1,[]
13733,"map_essences_are_1_tier_higher","","","",3,"","","","","","","",1553522773,[],"","","",1,[]
13734,"map_harvest_crafting_outcomes_X_lucky_rolls","","","",3,"","","","","","","",-2108181836,[],"","","",1,[]
13735,"map_incursion_chance_for_additional_upgrade_when_killing_non_resident_architect_%","","","",1,"","","","","","","",-1627581630,[],"","","",1,[]
13736,"map_incursion_add_room_tier_to_other_architects_room_when_killing_architect","","","",4,"","","","","","","",-1966339956,[],"","","",1,[]
13737,"map_incursion_all_monster_packs_magic_and_allow_rare","","","",4,"","","","","","","",-1673875038,[],"","","",1,[]
13738,"map_all_monster_packs_magic_and_allow_rare","","","",4,"","","","","","","",1399892757,[],"","","",1,[]
13739,"map_rare_beasts_more_common","","","",4,"","","","","","","",1099401441,[],"","","",1,[]
13740,"map_einhar_damage_vs_unique_monsters_+%_final","","","",1,"","","","","","","",-1952876086,[],"","","",1,[]
13741,"map_einhar_cooldown_recovery_rate_+%","","","",1,"","","","","","","",-116322910,[],"","","",1,[]
13742,"map_additional_red_beast_chance_%","","","",1,"","","","","","","",-502937366,[],"","","",1,[]
13743,"map_breach_X_additional_rare_monsters","","","",1,"","","","","","","",1765007606,[],"","","",1,[]
13744,"map_breach_number_of_magic_packs_+%","","","",1,"","","","","","","",1920061967,[],"","","",1,[]
13745,"map_blighted_maps_drop_with_random_anoints","","","",4,"","","","","","","",-524999867,[],"","","",1,[]
13746,"map_smugglers_cache_additional_chance_%","","","",1,"","","","","","","",1865325146,[],"","","",1,[]
13747,"map_blueprint_drop_revealed_chance_%","","","",1,"","","","","","","",-1858013416,[],"","","",1,[]
13748,"map_maps_drop_with_affliction_enchantments_chance_%","","","",1,"","","","","","","",1513715154,[],"","","",1,[]
13749,"map_affliction_encounter_reward_types_+","","","",3,"","","","","","","",1605104790,[],"","","",1,[]
13750,"map_affliction_encounter_boss_chance_+%","","","",1,"","","","","","","",-976646483,[],"","","",1,[]
13751,"map_metamorphosis_max_power_level_+%","","","",1,"","","","","","","",728871287,[],"","","",1,[]
13752,"map_metamorphosis_boss_life_+%","","","",1,"","","","","","","",-1972405805,[],"","","",1,[]
13753,"map_metamorphosis_boss_damage_+%","","","",1,"","","","","","","",-871347173,[],"","","",1,[]
13754,"map_metamorphosis_double_reward_chance_%","","","",1,"","","","","","","",1085298849,[],"","","",1,[]
13755,"map_perandus_coin_stack_size_+%","","","",1,"","","","","","","",1599909156,[],"","","",1,[]
13756,"map_harbinger_additional_currency_shard_stack_tenths_to_drop","","","",3,"","","","","","","",1408268444,[],"","","",1,[]
13757,"map_blight_encounter_blighted_map_reward_chance_+%","","","",1,"","","","","","","",143183879,[],"","","",1,[]
13758,"map_blight_encounter_blight_reward_type_chance_+%","","","",1,"","","","","","","",589470305,[],"","","",1,[]
13759,"map_cadiro_offer_X_lucky_rolls","","","",3,"","","","","","","",1760586759,[],"","","",1,[]
13760,"map_cadiro_offer_cost_+%","","","",1,"","","","","","","",1554150052,[],"","","",1,[]
13761,"map_delirium_boss_unique_cluster_jewel_drop_chance_+%","","","",1,"","","","","","","",851091798,[],"","","",1,[]
13762,"map_delirium_boss_splinter_amount_+%","","","",1,"","","","","","","",984583211,[],"","","",1,[]
13763,"map_smugglers_cache_blueprint_drop_chance_+%","","","",1,"","","","","","","",-2010969767,[],"","","",1,[]
13764,"map_abyss_chance_%_per_+2%_pack_size","","","",1,"","","","","","","",764616359,[],"","","",1,[]
13765,"map_breach_time_passed_+%","","","",1,"","","","","","","",-1156948358,[],"","","",1,[]
13766,"map_einhar_ignores_mission_completion","","","",4,"","","","","","","",-1839992548,[],"","","",1,[]
13767,"map_betrayal_secondary_target_amount_+%","","","",1,"","","","","","","",1518450252,[],"","","",1,[]
13768,"map_blight_encounter_pack_size_+%_final","","","",1,"","","","","","","",1288305919,[],"","","",1,[]
13769,"map_blight_encounter_spawn_rate_+%","","","",1,"","","","","","","",-1721829838,[],"","","",1,[]
13770,"map_contains_rogue_metamorph_%_chance","","","",3,"","","","","","","",-1765055160,[],"","","",1,[]
13771,"map_can_create_additional_metamorph_after_first_%_chance","","","",3,"","","","","","","",-1879432678,[],"","","",1,[]
13772,"map_betrayal_gain_X_intelligence_for_random_safehouse_on_map_completion","","","",3,"","","","","","","",-1462186556,[],"","","",1,[]
13773,"map_betrayal_executed_targets_gain_an_additional_rank_chance_%","","","",1,"","","","","","","",1224093619,[],"","","",1,[]
13774,"monster_additional_crusader_item_drop_chance_%",1,"","",3,"","","","","","","",1212307204,[],"","","",1,[]
13775,"monster_additional_basilisk_item_drop_chance_%",1,"","",3,"","","","","","","",-1101500051,[],"","","",1,[]
13776,"monster_additional_eyrie_item_drop_chance_%",1,"","",3,"","","","","","","",1855381595,[],"","","",1,[]
13777,"monster_additional_adjudicator_item_drop_chance_%",1,"","",3,"","","","","","","",1749307823,[],"","","",1,[]
13778,"map_regal_to_exalt_%",1,"","",1,"","","","","","","",228984206,[],"","","",1,[]
