"rownum","Id","DisplayedName","Description","string","Icon_DDSFile","ActiveSkillTargetTypes","ActiveSkillTypes","WeaponRestriction_ItemClassesKeys","WebsiteDescription","WebsiteImage","bool","string","bool","SkillTotemId","IsManuallyCasted","Input_StatKeys","Output_StatKeys","MinionActiveSkillTypes","bool","bool","[rid]","i32","AlternateSkillTargetingBehavioursKey","bool","AIFile","[rid]","bool","bool","bool"
1186,"chain_strike","Chain Hook","When used at range, throws out a chain, pulling you to the enemy hit dealing damage in an area behind them. When close to the enemy, just causes the area damage directly. Requires a One Handed Mace, Sceptre, Sword or Axe.","ChainStrike","Art/2DArt/SkillIcons/ChainStrike.dds","[2,1]","[1,8,7,34,20,24]","[9,10,11,12,32]","","",1,"","",21,1,[9943],[24],[],1,1,[],8,0,"","","[2,18,10,11,29,16,17,19,26,14,15,28,35]","","",1
1187,"tormented_spirit_tether","","","TormentedSpiritTether","",[2],[],[],"","",1,"","",21,1,[],[],[],1,1,[],8,"","","",[],"","",1
1188,"blitz","[UNUSED] Blitz (NOT CURRENTLY USED)","[UNUSED] Swing twice, gaining rage with each hit. Every 10 rage, perform a large area of effect attack. At 50 rage, perform an even larger attack, and lose 10 rage.","Blitz","Art/2DArt/BuffIcons/TRexDebuff.dds","[1,2]","[1,21,24,20,28]","[6,7,9,10,11,12,32,14,15,16,17,57,56]","","","","Blitz","",21,1,[],[],[],1,1,[],8,"","","","[2,18,10,11,29,16,17,19,26,14,15,28,35]","","",1
1189,"legion_breakout","","","LegionBreakout","",[4],[],[],"","",1,"","",21,1,[],[],[],1,1,[],8,"","","",[],"","",1
1190,"support_blunt_shockwave","Shockwave","Deals attack damage in an area.","SupportBluntShockwave","Art/2DArt/BuffIcons/Shockwave.dds","[2,1]","[1,8,7,32,37,20]","[12,32,17,14,57]","","",1,"","",21,"",[],[],[],1,"",[],8,"","","","[2,18,10,11,29,16,17,19,26,14,15,28,35]","",1,1
1191,"gore_shockwave","Gore Shockwave","Deals attack damage in an area.","SupportBluntShockwave","Art/2DArt/BuffIcons/Shockwave.dds","[2,1]","[1,8,7,32,37,20]",[16],"","",1,"","",21,"",[],[],[],1,"",[],8,"","","","[2,18,10,11,29,16,17,19,26,14,15,28,35]","","",1
1192,"ice_dash","Frostblink","Teleport to a location, damaging enemies and leaving Chilled ground in an area at both ends of the teleport. Shares a cooldown with other Blink skills.","IceDash","Art/2DArt/SkillIcons/Frostblink.dds","[2,1,23]","[2,34,9,32,30,68,79,80,8,32,7,15,14,16,64,86,90]",[],"","",1,"IceDash","",21,1,"[9938,10395,9939]","[3351,215,11738]",[],1,1,[],8,"","","","[3,18,10,11,29,16,17,19,26,12,13,27]","","",1
1193,"blood_sand_armour","Flesh and Stone","Casts an aura that affects you and nearby enemies differently depending on your stance. Using the skill again alternates between Blood Stance and Sand Stance.","BloodSandArmour","Art/2DArt/SkillIcons/SandArmour.dds",[4],"[2,5,39,53,64,12,76,8,85,86,90,93]",[],"","",1,"","",21,1,[9940],[14052],[],1,1,[],8,"","","",[],"","",1
1194,"monster_attack_ice_spear","","","MonsterIceSpearAttack","Art/2DArt/SkillIcons/IceSpear.dds","[1,2]","[1,3,57,7,14,15,16,22,32,70]",[],"","",1,"","",21,1,[],[],[],1,1,[],8,"","","","[2,18,10,11,29,16,17,19,26,14,15,28,35]","","",1
1195,"slice_and_dice","[UNUSED] Slice and Dice (NOT CURRENTLY USED)","","SliceAndDice","Art/2DArt/SkillIcons/ChainStrike.dds","[1,2]","[1,21,24,20,28]","[6,7,9,10,11,12,32,14,15,16,17,57,56]","","",1,"","",21,1,[],[],[],1,1,[],8,"","","","[2,18,10,11,29,16,17,19,26,14,15,28,35]","","",1
1196,"physical_damage_aura","Pride","Casts an aura that causes nearby enemies to take more physical damage.","CastAuraPhysicalDamage","Art/2DArt/SkillIcons/auradamage.dds",[4],"[2,8,5,12,23,15,39,64,72,28,53,81,85,86,90]",[],"","",1,"","",21,1,"[9835,9836,9837]","[14052,1941,14073]",[],1,1,[],8,"","","",[],"","",1
1197,"delayed_area_barrage","","","DelayedAreaBarrage","","[1,2]",[],[],"","",1,"","",21,1,[],[],[],1,1,[],8,"","","","[2,18,10,11,29,16,17,19,26,14,15,28,35]","","",1
1198,"flask_draining_lasso","","","FlaskDrainingLasso","",[2],[2],[],"","",1,"","",21,1,[],[],[],1,1,[],8,"","","",[],"","",1
1199,"retract_arrow_nuke","","","RetractArrowNuke","",[2],[],[],"","",1,"","",21,1,[],[],[],1,1,[],8,"","","","[2,18,10,11,29,16,17,19,26,14,15,28,35]","","",1
1200,"multi_splitting_projectile","","","MultiSplittingProjectile","","[2,1]",[],[],"","",1,"","",21,1,[],[],[],1,1,[],8,"","","","[2,18,10,11,29,16,17,19,26,14,15,28,35]","","",1
1201,"legion_revive","","","LegionRevive","",[4],[],[],"","",1,"","",21,1,[],[],[],1,1,[],8,"","","",[],"","",1
1202,"screech_snipe","","","ScreechSnipe","",[2],[],[],"","",1,"","",21,1,[],[],[],1,1,[],8,"","","","[2,12,3,35,28,15,14,13,26,17,16,29,11,10,18,19,27]","","",1
1203,"fire_wake_arrow_combo","","","FireWakeArrowCombo","","[1,2]","[1,3]",[],"","",1,"","",21,1,[],[],[],1,1,[],8,"","","","[2,12,3,35,28,15,14,13,26,17,16,29,11,10,18,19,27]","","",1
1204,"summon_bone_golem","Summon Carrion Golem","Summons a Carrion Golem that grants added physical damage for your non-golem minions. The Carrion Golem attacks with a series of slashes that increase in speed and damage, as well as a cascade of bone spikes, and deals more damage for each of your non-golem minions near it.","SummonBoneGolem","Art/2DArt/SkillIcons/SummonCarrionGolem.dds",[1],"[32,28,16,6,18,22,2,15,14,51,77,90]",[],"","",1,"","",21,1,[5146],[3351],"[1,20,21,34,8,24]",1,1,[],8,"","","",[],"","",1
1205,"bone_golem_cascade","","","BoneGolemCascade","","[1,2]","[1,8,24,20]",[],"","",1,"","",21,1,[],[],[],1,1,[],8,"","","","[2,18,10,11,29,16,17,19,26,14,15,28,35]","","",1
1206,"bone_golem_multi_attack","","","BoneGolemMultiAttack","","[1,2]","[1,24,20,21]",[],"","",1,"","",21,1,[],[],[],1,1,[],8,"","","","[2,18,10,11,29,16,17,19,26,14,15,28,35]","","",1
1207,"slither","Withering Step","Removes any existing Elusive buff before applying both Elusive and a buff that grants Phasing. While you have this buff, monsters that enter an area around you will be Withered. Using a skill or losing the Elusive buff ends this skill's effects. Shares a cooldown with other Blink skills.","Slither","Art/2DArt/SkillIcons/WitheringStep.dds",[4],"[79,5,64,8,42,34,80,2,32,9,90]",[],"","",1,"","",21,1,"[10415,10422]","[9425,10177]",[],1,1,[10176],8,0,"","",[],"","",1
1208,"corrosive_shroud","Plague Bearer","Gain an Incubating buff, adding to its Plague Value as you inflict poisons. Use the skill again to begin Infecting, dealing chaos damage over time to nearby enemies until the Plague Value is depleted. Your damage modifiers don't apply to this skill's damage. Using the skill again alternates between Incubating and Infecting.","CorrosiveShroud","Art/2DArt/SkillIcons/PlagueBearerStoring.dds",[4],"[2,5,42,8,64,85,86,90,101]",[],"","",1,"","",21,1,[],[],[],1,1,"[9999,10426]",8,"","","",[],"","",1
1209,"bone_armour","Bone Armour","Applies a buff to you and each of your minions, which will take some of the damage from enemy hits before being depleted. The buff also grants immunity to bleeding. Shares a cooldown with other Guard skills.","BoneArmour","Art/2DArt/BuffIcons/QuickGuard2.dds",[4],"[2,5,64,9,32,78,6,90]",[],"","",1,"","",21,1,[10007],[9425],[],1,1,[],8,"","","",[],"","",1
1210,"minion_focus_fire","Signal Prey","Applies a debuff to a specific enemy which signals your minions to consider that enemy to be the Prey. All minions from skills supported by any Predator Support will target that enemy. Only one enemy can be the Prey at a time. This skill cannot be used by Totems, Traps, or Mines.","MinionFocusFire","Art/2DArt/SkillIcons/MinionFocusFire.dds","[1,2]","[2,64,6,32,9,86,90]",[],"","",1,"","",21,1,[],[],[],1,1,[],8,"","","",[],"","",1
1211,"serpent_strike","[UNUSED] DISCONTINUED","[UNUSED] Attack an enemy, teleporting a short distance behind them if they're not in range. On hit, summon a serpent that replicates the attack.","SerpentStrike","Art/2DArt/SkillIcons/iconblinkstrike.dds","[1,2]","[1,20,21,24,34]","[6,7,9,10,56]","","",1,"","",21,1,[],[],[],1,1,[],8,0,"","","[2,18,10,11,29,16,17,19,26,14,15,28,35]","","",1
1212,"coiling_assault","[UNUSED] DISCONTINUED","[UNUSED] Fling out projectiles in front of you. Every third attack fires a single, piercing, more powerful projectile at the center, and you dash forward with it.","CoilingAssault","Art/2DArt/SkillIcons/iconbladeflurry.dds","[1,2,9,23]","[1,20,34,3,41,82]","[7,9,10,6,56]","","",1,"","",21,1,[],[],[],1,1,[],8,0,"","","[2,18,10,11,29,16,17,19,26,14,15,28,35]","","",1
1213,"mortar_barrage_mine","Pyroclast Mine","Throws a mine that deals damage in an area when detonated, then launches fiery projectiles that rain down around it, each dealing damage in a smaller area.","MortarBarrageMine","Art/2DArt/SkillIcons/FireMortarBarrageMine.dds","[1,2]","[2,7,3,29,36,8,12,39,53,82,84,87]",[],"","",1,"","",21,1,"[10302,10305,10308,10364]","[24,1844,173,10363]",[],1,1,[],6,2,"","","[3,18,10,11,29,16,17,19,26,12,13,27]","","",1
1214,"mine_lightning_explosion","Stormblast Mine","Throws a mine that deals damage in an area when detonated.","MineLightningExplosion","Art/2DArt/SkillIcons/LightningExplosionMine.dds","[1,2]","[2,7,8,36,31,72,12,39,53,84,87]",[],"","",1,"","",21,1,"[10300,10303,10306]","[24,1844,10170]",[],1,1,[],7,2,"","","[3,18,10,11,29,16,17,19,26,12,13,27]","","",1
1215,"cold_projectile_mine","Icicle Mine","Throws a mine that fires projectiles around it when detonated. These projectiles quickly dissipate as they travel, before disappearing","ColdProjectileMine","Art/2DArt/SkillIcons/ColdProjectileMine.dds","[1,2]","[2,7,3,36,30,12,57,39,8,53,87]",[],"","",1,"","",21,1,"[10301,10304,10307,10350]","[24,1844,95,10351]",[],1,1,[],5,2,"","","[3,18,10,11,29,16,17,19,26,12,13,27]","","",1
1216,"skitterbots","Summon Skitterbots","Summon a Chilling Skitterbot and a Shocking Skitterbot, which will trigger your traps and detonate your mines. Mines detonated by Skitterbots will re-arm and can then be detonated again. The Skitterbots grant you more trap and mine damage, and cannot be targeted or damaged.","Skitterbots","Art/2DArt/SkillIcons/LightningFireSkitterbots.dds",[4],"[2,5,64,6,77,12,30,31,67,17,8,39,53,87,85,86,90]",[],"","",1,"","",21,1,[10434],[14052],[],1,1,[],8,"","","",[],"","",1
1217,"blight_tower_aura","[UNUSED] Blight Tower Aura","","BlightTowerAura","Art/2DArt/SkillIcons/auraresist.dds",[4],[],[],"","",1,"","",21,"",[],[],[],1,"",[],8,"","","",[],"","",1
1218,"blight_tower_petrify","[UNUSED] Blight Tower Petrify","","BlightTowerPetrify","",[4],[],[],"","",1,"","",21,"",[],[],[],1,"",[],8,"","","",[],"","",1
1219,"monster_quick_dodge","","Performs a series of quick teleports towards a targeted location. If using the \""Attack in Place\"" option, the direction is reversed. Shares a cooldown with other Blink skills.","QuickDodge","Art/2DArt/SkillIcons/QuickDash.dds",[1],"[2,34,79,80]",[],"","",1,"","",21,1,[9946],[9945],[],1,1,[],8,"","","",[],"","",1
1220,"mamba_strike","Pestilent Strike","Attacks with your weapon, inflicting a debuff on enemies hit by the strike. If a debuffed enemy dies while poisoned, Pestilent Strike inflicts a secondary chaos damage over time debuff on enemies around them, based on the poisons on the slain enemy. This damage is not affected by your damage modifiers. Requires a Claw or Dagger.","MambaStrike","Art/2DArt/SkillIcons/MambaStrike.dds","[1,2]","[1,20,21,24,8,9,42]","[6,7,56]","","",1,"","",21,1,"[10427,10428,10429]","[24,215,434]",[],1,1,[],8,"","","","[2,18,10,11,29,16,17,19,26,14,15,28,35]","","",1
1221,"snapping_adder","Venom Gyre","Fires a returning projectile that can be caught. Caught projectiles spiral outwards when you use Whirling Blades and do not return. Requires a Dagger or Claw.","SnappingAdder","Art/2DArt/SkillIcons/SnappingAdder.dds","[1,2]","[1,41,3,57,42]","[6,7,56]","","",1,"","",21,1,"[10423,10424]","[24,9812]",[],1,1,[10425],8,"","","","[2,18,10,11,29,16,17,19,26,14,15,28,35]","","",1
1222,"create_fungal_ground_on_kill","Contaminate","Creates a patch of Fungal Ground at the targeted location.","CreateFungalGround","Art/2DArt/BuffIcons/FungalGroundBuff.dds","[1,2]","[2,8,9,32,50,90,37]",[],"","",1,"","",21,"",[],[],[],1,"",[],8,"","","",[],"","",1
1223,"skitterbot_detonate_mines","","","SkitterbotDetonateMines","",[4],"[2,14,15,32,64]",[],"","",1,"","",21,1,[],[],[],1,1,[],8,"","","",[],"","",1
1224,"shrapnel_ballista_totem","Shrapnel Ballista","Summons a ballista totem that fires multiple arrows with extreme force, breaking them apart into shrapnel. Enemies can be hit by multiple arrows from the same attack.","TotemShotgun","Art/2DArt/SkillIcons/ShotgunTotemSkillIcon.dds","[1,2,20]","[1,3,57,41,14,16,26,83,28]",[13],"","",1,"","",18,1,"[10722,10723,10724]","[173,175,6268]",[],1,1,[],8,"","","","[2,18,10,11,29,16,17,19,26,14,15,28,35]","","",1
1225,"ensnaring_arrow","Ensnaring Arrow","Fires an arrow that remains in the ground behind its final target, tethering that enemy to it. Ensnared enemies always count as moving, and have less movement speed while trying to break the snare. The snare will break if they leave the area of effect.","TetheringArrow","Art/2DArt/SkillIcons/EnsnaringArrow.dds","[1,2]","[1,41,58,3,57,14,16,15,32,8]",[13],"","",1,"","",21,1,"[10791,10790]","[434,4548]",[],1,1,[],8,3,"","","[2,18,10,11,29,16,17,19,26,14,15,28,35]","","",1
1226,"artillery_ballista_totem","Artillery Ballista","Summons a ballista totem that propels a sequence of fiery arrows into the air. The arrows impact the ground in a line, each dealing area damage to enemies around it.","TotemMortar","Art/2DArt/SkillIcons/MortarTotemSkillIcon.dds","[1,2,20]","[1,41,14,16,26,8,29,62,11,83]",[13],"","",1,"","",19,1,"[10720,10721]","[593,173]",[],1,1,[],8,"","","","[2,18,10,11,29,16,17,19,26,14,15,28,35]","","",1
1227,"metamorphosis_queue_skill","","","MetamorphosisQueueSkill","","[1,2]",[],[],"","",1,"","",21,1,[],[],[],1,1,[],8,"","","",[],"","",1
1228,"metamorphosis_summon_minion","","","MetamorphosisSummonMinion","",[4],[32],[],"","",1,"","",21,1,[],[],[],1,1,[],8,"","","",[],"","",1
1229,"eyrie_barrage","","","EyrieBarrage","","[1,2]",[],[],"","",1,"","",21,1,[],[],[],1,1,[],8,"","","","[3,18,10,11,29,16,17,19,26,12,13,27]","","",1
1230,"metamorphosis_teleport","","","MetamorphosisTeleport","","[1,2]",[32],[],"","",1,"","",21,1,[],[],[],1,1,[],8,"","","",[],"","",1
1231,"transform","","","Transform","",[4],[],[],"","",1,"","",21,1,[],[],[],1,1,[],8,"","","",[],"","",1
1232,"orion_beam_sweep","","","OrionBeamSweep","","[1,2]","[2,8,7,72,31,28,42]",[],"","",1,"","",21,"",[],[],[],"","",[],8,"","","","[3,18,10,11,29,16,17,19,26,12,13,27]","","",1
1233,"orion_meteor","","","OrionMeteor","","[1,2]","[2,8,7,72,31,28,42,32]",[],"","",1,"","",21,"",[],[],[],"","",[],8,"","","","[3,18,10,11,29,16,17,19,26,12,13,27]","","",1
1234,"orion_corridor_blast","","","OrionCorridorBlast","","[1,2]","[2,8,7,72]",[],"","",1,"","",21,"",[],[],[],"","",[],8,"","","","[3,18,10,11,29,16,17,19,26,12,13,27]","","",1
1235,"orion_circle_maze_blast","","","OrionCircleMazeBlast","","[1,2]","[2,8,7,72]",[],"","",1,"","",21,"",[],[],[],"","",[],8,"","","","[3,18,10,11,29,16,17,19,26,12,13,27]","","",1
1236,"unique_mirage_warriors","Reflection","When you attack with The Saviour and deal a critical strike, this skill can summon a Mirage Saviour. Summoned Mirage Saviours will fight for you using whichever of your attack skills you dealt the critical strike with that caused them to be summoned. Mirage Saviours will not be resummoned using the same skills if you already have the maximum number of them.","SummonDoubleOnCrit","Art/2DArt/SkillIcons/ReflectionSkill.dds",[4],[9],[],"","",1,"","",21,"",[],[],[],1,"",[10739],8,"","","",[],"","",1
1237,"orion_beam_bomb","","","OrionBeamBomb","","[1,2]","[2,8,7,72,31,28,42]",[],"","",1,"","",21,1,[],[],[],1,1,[],8,"","","","[3,18,10,11,29,16,17,19,26,12,13,27]","","",1
1238,"arcane_cloak","Arcane Cloak","Spends a portion of your mana to grant a buff that takes some of the damage from hits for you until depleted. The buff grants added lightning damage based on the amount of mana spent by this skill. Shares a cooldown with other Guard skills.","ArcaneCloak","Art/2DArt/SkillIcons/ArcaneCloak.dds",[4],"[2,5,64,9,32,78,31,90,104]",[],"","",1,"","",21,1,[10912],[9425],[],1,1,"[11780,10914]",8,"","","",[],"","",1
1239,"projectile_portal","[UNUSED] Projectile Portal","[UNUSED] Places a projectile portal. With two portals active, any of your projectiles that impact one portal will be teleported to the other portal, retaining their direction and speed. In layman's terms, speedy thing goes in, speedy thing comes out.","ProjectilePortal","Art/2DArt/SkillIcons/townportal.dds",[1],"[2,9,64,32,15,14,16,90]",[],"","",1,"","",21,1,[],[],[],1,1,[],8,"","","",[],"","",1
1240,"stormbind","Stormbind","Channel to spread runes on the ground in a growing pattern. The runes fade away after a duration, or will be immediately removed and deal damage in a circular area when detonated by Rune Blast. Enemies standing on the runes are Hindered, reducing their movement speed.","RunePaint","Art/2DArt/SkillIcons/StormbindRune.dds",[1],"[2,8,7,72,48,31,15,9]",[],"","",1,"","",21,1,"[11823,11824]","[434,24]",[],1,1,[],8,"","","","[3,18,10,11,29,16,17,19,26,12,13,27]","","",1
1241,"rune_detonate","Rune Blast","Channel to improve runes placed by Stormbind based on the mana you spend channelling this skill. Release to detonate the targeted rune, which will cause other runes to detonate in a chain reaction.","RuneDetonate","Art/2DArt/SkillIcons/StormbindChannelling.dds",[1],"[2,48,104]",[],"","",1,"","",21,1,[],[],[],1,1,[],8,"","","",[],"","",1
1242,"kinetic_bolt","Kinetic Bolt","Fire a projectile from your wand that changes direction in a zig-zag pattern at regular intervals or when hitting enemies. Each time it changes direction, a secondary projectile breaks off, flying in the direction it changed away from.","ZigZagProjectile","Art/2DArt/SkillIcons/ZigZagWand.dds","[1,2,20]","[1,3,57,14,16,15,41,32]",[8],"","",1,"ZigZagWand","",21,1,"[11818,11819]","[175,70]",[],1,1,[],8,3,"","","[2,18,10,11,29,16,17,19,26,14,15,28,35,12,13,27]","","",1
1243,"blade_burst","Blade Blast","Deals spell damage in a targeted area. When this spell deals damage, if your Lingering Blades or Blade Vortex blades are nearby, it will detonate them, dealing damage again in an area around them. Up to 50 Blades can be detonated this way.","BladeBurst","Art/2DArt/SkillIcons/BladeBurst.dds","[1,22]","[2,8,14,16,15,7,32,22,56,70,72,28]",[],"","",1,"BladeBurst","",21,1,"[11820,11822]","[434,24]",[],1,1,[],8,3,"","Metadata/Monsters/Totems/BladeBurstTotem.ais","[3,18,10,11,29,16,17,19,26,12,13,27]","","",1
1244,"blood_whirl","[UNUSED] Blood Whirl","[UNUSED] Whily Twirly ","BloodWhirl","Art/2DArt/SkillIcons/cyclone.dds","[1,23]","[1,8,20,34,48,28,90]","[6,7,9,10,11,12,32,14,15,16,17,36,57,56]","","",1,"BloodWhirl","",21,1,[10922],[9425],[],1,1,[],8,0,"","","[2,18,10,11,29,16,17,19,26,14,15,28,35]","","",1
1245,"affliction_boss_final_grow_beam","","","AfflictionBossFinalGrowBeam","","[1,2]","[2,8,9,29,32]",[],"","",1,"AfflictionDemonBeam","",21,1,[],[],[],1,1,[],8,"","","",[],"","",1
1246,"affliction_split","","","AfflictionSplit","",[2],[],[],"","",1,"","",21,1,[],[],[],1,1,[],8,"","","",[],"","",1
1247,"channelled_snipe","Snipe","Channel to charge up your bow, gaining stages. Release to trigger one linked bow skill for each stage gained. Channelled Skills cannot be triggered this way. If there are no skills linked, but at least one stage was gained, this skill will fire its own arrow instead. Cannot be used by Totems.","ChannelledSnipe","Art/2DArt/SkillIcons/SnipeSkillIcon.dds","[18,11,22]","[1,41,58,3,57,48]",[13],"","",1,"","",21,1,[],[],[],1,1,[],8,2,"","","[2,18,10,11,29,16,17,19,26,14,15,28,35]","","",1
1248,"pack_teleport","","","PackTeleport","","[1,2]",[],[],"","",1,"","",21,1,[],[],[],1,1,[],8,"","","","[3,18,10,11,29,16,17,19,26,12,13,27]","","",1
