"rownum","Id","bool","i32","Name","AOFiles","bool","bool","i32","bool","bool","i32","[rid]","BaseItemTypesKey","bool","ModsKeys","TagsKeys","ChestEffectsKey","MinLevel","string","MaxLevel","Corrupt_AchievementItemsKey","CurrencyUse_AchievementItemsKey","Encounter_AchievementItemsKeys","rid","InheritsFrom","bool","rid","[i32]"
1495,"Metadata/Chests/LeagueHeist/HeistChestRewardRoomLockPickingTrinketsThug",1,4,"<rgb(207, 177, 95)>{Antique Chest}","[""Metadata/Chests/LeagueHeist/BanditChests/BanditChestTier3.ao""]","",1,30,1,"",100,[],"","",[7266],[],53,0,"",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestRewardRoomLockPick","",546,[]
1496,"Metadata/Chests/LeagueHeist/HeistChestRewardRoomLockPickingTrinketsScience",1,4,"<rgb(207, 177, 95)>{Pressurised Casket}","[""Metadata/Chests/LeagueHeist/ScienceChests/ScienceChestTier3.ao""]","",1,30,1,"",100,[],"","",[7266],[],54,0,"",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestRewardRoomLockPick","",546,[]
1497,"Metadata/Chests/LeagueHeist/HeistChestRewardRoomLockPickingTrinketsRobot",1,4,"<rgb(207, 177, 95)>{Reinforced Hold}","[""Metadata/Chests/LeagueHeist/RobotChests/RobotChestTier3.ao""]","",1,30,1,"",100,[],"","",[7266],[],55,0,"",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestRewardRoomLockPick","",546,[]
1498,"Metadata/Chests/LeagueHeist/HeistChestRewardRoomBruteForceGenericMilitary",1,4,"<rgb(207, 177, 95)>{Secure Coffer}","[""Metadata/Chests/LeagueHeist/MilitaryChests/MilitaryChestTier2.ao""]","",1,120,1,"",100,[],"","","[7266,7230]",[],52,0,"",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestRewardRoom","",541,[]
1499,"Metadata/Chests/LeagueHeist/HeistChestRewardRoomBruteForceGenericThug",1,4,"<rgb(207, 177, 95)>{Lacquered Chest}","[""Metadata/Chests/LeagueHeist/BanditChests/BanditChestTier2.ao""]","",1,120,1,"",100,[],"","","[7266,7230]",[],53,0,"",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestRewardRoom","",541,[]
1500,"Metadata/Chests/LeagueHeist/HeistChestRewardRoomBruteForceGenericScience",1,4,"<rgb(207, 177, 95)>{Liquid-Sealed Lockbox}","[""Metadata/Chests/LeagueHeist/ScienceChests/ScienceChestTier2.ao""]","",1,120,1,"",100,[],"","","[7266,7230]",[],54,0,"",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestRewardRoom","",541,[]
1501,"Metadata/Chests/LeagueHeist/HeistChestRewardRoomBruteForceGenericRobot",1,4,"<rgb(207, 177, 95)>{Clockwork Coffer}","[""Metadata/Chests/LeagueHeist/RobotChests/RobotChestTier2.ao""]","",1,120,1,"",100,[],"","","[7266,7230]",[],55,0,"",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestRewardRoom","",541,[]
1502,"Metadata/Chests/LeagueHeist/HeistChestRewardRoomBruteForceWeaponsMilitary",1,4,"<rgb(207, 177, 95)>{Secure Repository}","[""Metadata/Chests/LeagueHeist/MilitaryChests/MilitaryChestTier3.ao""]","",1,30,1,"",100,[],"","",[7266],[],52,0,"",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestRewardRoom","",548,[]
1503,"Metadata/Chests/LeagueHeist/HeistChestRewardRoomBruteForceWeaponsThug",1,4,"<rgb(207, 177, 95)>{Antique Chest}","[""Metadata/Chests/LeagueHeist/BanditChests/BanditChestTier3.ao""]","",1,30,1,"",100,[],"","",[7266],[],53,0,"",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestRewardRoom","",548,[]
1504,"Metadata/Chests/LeagueHeist/HeistChestRewardRoomBruteForceWeaponsScience",1,4,"<rgb(207, 177, 95)>{Pressurised Casket}","[""Metadata/Chests/LeagueHeist/ScienceChests/ScienceChestTier3.ao""]","",1,30,1,"",100,[],"","",[7266],[],54,0,"",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestRewardRoom","",548,[]
1505,"Metadata/Chests/LeagueHeist/HeistChestRewardRoomBruteForceWeaponsRobot",1,4,"<rgb(207, 177, 95)>{Reinforced Hold}","[""Metadata/Chests/LeagueHeist/RobotChests/RobotChestTier3.ao""]","",1,30,1,"",100,[],"","",[7266],[],55,0,"",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestRewardRoom","",548,[]
1506,"Metadata/Chests/LeagueHeist/HeistChestRewardRoomBruteForceUniquesMilitary",1,4,"<rgb(207, 177, 95)>{Secure Repository}","[""Metadata/Chests/LeagueHeist/MilitaryChests/MilitaryChestTier3.ao""]","",1,30,1,"",100,[],"","",[7266],[],52,0,"",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestRewardRoom","",543,[]
1507,"Metadata/Chests/LeagueHeist/HeistChestRewardRoomBruteForceUniquesThug",1,4,"<rgb(207, 177, 95)>{Antique Chest}","[""Metadata/Chests/LeagueHeist/BanditChests/BanditChestTier3.ao""]","",1,30,1,"",100,[],"","",[7266],[],53,0,"",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestRewardRoom","",543,[]
1508,"Metadata/Chests/LeagueHeist/HeistChestRewardRoomBruteForceUniquesScience",1,4,"<rgb(207, 177, 95)>{Pressurised Casket}","[""Metadata/Chests/LeagueHeist/ScienceChests/ScienceChestTier3.ao""]","",1,30,1,"",100,[],"","",[7266],[],54,0,"",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestRewardRoom","",543,[]
1509,"Metadata/Chests/LeagueHeist/HeistChestRewardRoomBruteForceUniquesRobot",1,4,"<rgb(207, 177, 95)>{Reinforced Hold}","[""Metadata/Chests/LeagueHeist/RobotChests/RobotChestTier3.ao""]","",1,30,1,"",100,[],"","",[7266],[],55,0,"",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestRewardRoom","",543,[]
1510,"Metadata/Chests/LeagueHeist/HeistChestRewardRoomBruteForceDelveMilitary",1,4,"<rgb(207, 177, 95)>{Secure Repository}","[""Metadata/Chests/LeagueHeist/MilitaryChests/MilitaryChestTier3.ao""]","",1,30,1,"",100,[],"","",[7266],[],52,0,"",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestRewardRoom","",555,[]
1511,"Metadata/Chests/LeagueHeist/HeistChestRewardRoomBruteForceDelveThug",1,4,"<rgb(207, 177, 95)>{Antique Chest}","[""Metadata/Chests/LeagueHeist/BanditChests/BanditChestTier3.ao""]","",1,30,1,"",100,[],"","",[7266],[],53,0,"",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestRewardRoom","",555,[]
1512,"Metadata/Chests/LeagueHeist/HeistChestRewardRoomBruteForceDelveScience",1,4,"<rgb(207, 177, 95)>{Pressurised Casket}","[""Metadata/Chests/LeagueHeist/ScienceChests/ScienceChestTier3.ao""]","",1,30,1,"",100,[],"","",[7266],[],54,0,"",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestRewardRoom","",555,[]
1513,"Metadata/Chests/LeagueHeist/HeistChestRewardRoomBruteForceDelveRobot",1,4,"<rgb(207, 177, 95)>{Reinforced Hold}","[""Metadata/Chests/LeagueHeist/RobotChests/RobotChestTier3.ao""]","",1,30,1,"",100,[],"","",[7266],[],55,0,"",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestRewardRoom","",555,[]
1514,"Metadata/Chests/LeagueHeist/HeistChestRewardRoomPerceptionGenericMilitary",1,4,"<rgb(207, 177, 95)>{Secure Coffer}","[""Metadata/Chests/LeagueHeist/MilitaryChests/MilitaryChestTier2.ao""]","",1,120,1,"",100,[],"","","[7266,7230]",[],52,0,"",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestPerception","",541,[]
1515,"Metadata/Chests/LeagueHeist/HeistChestRewardRoomPerceptionGenericThug",1,4,"<rgb(207, 177, 95)>{Lacquered Chest}","[""Metadata/Chests/LeagueHeist/BanditChests/BanditChestTier2.ao""]","",1,120,1,"",100,[],"","","[7266,7230]",[],53,0,"",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestPerception","",541,[]
1516,"Metadata/Chests/LeagueHeist/HeistChestRewardRoomPerceptionGenericScience",1,4,"<rgb(207, 177, 95)>{Liquid-Sealed Lockbox}","[""Metadata/Chests/LeagueHeist/ScienceChests/ScienceChestTier2.ao""]","",1,120,1,"",100,[],"","","[7266,7230]",[],54,0,"",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestPerception","",541,[]
1517,"Metadata/Chests/LeagueHeist/HeistChestRewardRoomPerceptionGenericRobot",1,4,"<rgb(207, 177, 95)>{Clockwork Coffer}","[""Metadata/Chests/LeagueHeist/RobotChests/RobotChestTier2.ao""]","",1,120,1,"",100,[],"","","[7266,7230]",[],55,0,"",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestPerception","",541,[]
1518,"Metadata/Chests/LeagueHeist/HeistChestRewardRoomPerceptionDivinationMilitary",1,4,"<rgb(207, 177, 95)>{Secure Repository}","[""Metadata/Chests/LeagueHeist/MilitaryChests/MilitaryChestTier3.ao""]","",1,30,1,"",100,[],"","",[7266],[],52,0,"",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestPerception","",557,[]
1519,"Metadata/Chests/LeagueHeist/HeistChestRewardRoomPerceptionDivinationThug",1,4,"<rgb(207, 177, 95)>{Antique Chest}","[""Metadata/Chests/LeagueHeist/BanditChests/BanditChestTier3.ao""]","",1,30,1,"",100,[],"","",[7266],[],53,0,"",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestPerception","",557,[]
1520,"Metadata/Chests/LeagueHeist/HeistChestRewardRoomPerceptionDivinationScience",1,4,"<rgb(207, 177, 95)>{Pressurised Casket}","[""Metadata/Chests/LeagueHeist/ScienceChests/ScienceChestTier3.ao""]","",1,30,1,"",100,[],"","",[7266],[],54,0,"",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestPerception","",557,[]
1521,"Metadata/Chests/LeagueHeist/HeistChestRewardRoomPerceptionDivinationRobot",1,4,"<rgb(207, 177, 95)>{Reinforced Hold}","[""Metadata/Chests/LeagueHeist/RobotChests/RobotChestTier3.ao""]","",1,30,1,"",100,[],"","",[7266],[],55,0,"",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestPerception","",557,[]
1522,"Metadata/Chests/LeagueHeist/HeistChestRewardRoomPerceptionProphecyMilitary",1,4,"<rgb(207, 177, 95)>{Secure Repository}","[""Metadata/Chests/LeagueHeist/MilitaryChests/MilitaryChestTier3.ao""]","",1,30,1,"",100,[],"","",[7266],[],52,0,"",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestPerception","",556,[]
1523,"Metadata/Chests/LeagueHeist/HeistChestRewardRoomPerceptionProphecyThug",1,4,"<rgb(207, 177, 95)>{Antique Chest}","[""Metadata/Chests/LeagueHeist/BanditChests/BanditChestTier3.ao""]","",1,30,1,"",100,[],"","",[7266],[],53,0,"",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestPerception","",556,[]
1524,"Metadata/Chests/LeagueHeist/HeistChestRewardRoomPerceptionProphecyScience",1,4,"<rgb(207, 177, 95)>{Pressurised Casket}","[""Metadata/Chests/LeagueHeist/ScienceChests/ScienceChestTier3.ao""]","",1,30,1,"",100,[],"","",[7266],[],54,0,"",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestPerception","",556,[]
1525,"Metadata/Chests/LeagueHeist/HeistChestRewardRoomPerceptionProphecyRobot",1,4,"<rgb(207, 177, 95)>{Reinforced Hold}","[""Metadata/Chests/LeagueHeist/RobotChests/RobotChestTier3.ao""]","",1,30,1,"",100,[],"","",[7266],[],55,0,"",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestPerception","",556,[]
1526,"Metadata/Chests/LeagueHeist/HeistChestRewardRoomPerceptionTrinketsMilitary",1,4,"<rgb(207, 177, 95)>{Secure Repository}","[""Metadata/Chests/LeagueHeist/MilitaryChests/MilitaryChestTier3.ao""]","",1,30,1,"",100,[],"","",[7266],[],52,0,"",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestPerception","",546,[]
1527,"Metadata/Chests/LeagueHeist/HeistChestRewardRoomPerceptionTrinketsThug",1,4,"<rgb(207, 177, 95)>{Antique Chest}","[""Metadata/Chests/LeagueHeist/BanditChests/BanditChestTier3.ao""]","",1,30,1,"",100,[],"","",[7266],[],53,0,"",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestPerception","",546,[]
1528,"Metadata/Chests/LeagueHeist/HeistChestRewardRoomPerceptionTrinketsScience",1,4,"<rgb(207, 177, 95)>{Pressurised Casket}","[""Metadata/Chests/LeagueHeist/ScienceChests/ScienceChestTier3.ao""]","",1,30,1,"",100,[],"","",[7266],[],54,0,"",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestPerception","",546,[]
1529,"Metadata/Chests/LeagueHeist/HeistChestRewardRoomPerceptionTrinketsRobot",1,4,"<rgb(207, 177, 95)>{Reinforced Hold}","[""Metadata/Chests/LeagueHeist/RobotChests/RobotChestTier3.ao""]","",1,30,1,"",100,[],"","",[7266],[],55,0,"",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestPerception","",546,[]
1530,"Metadata/Chests/LeagueHeist/HeistChestRewardRoomDemolitionGenericMilitary",1,4,"<rgb(207, 177, 95)>{Secure Coffer}","[""Metadata/Chests/LeagueHeist/MilitaryChests/MilitaryChestTier2.ao""]","",1,120,1,"",100,[],"","","[7266,7230]",[],52,0,"",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestRewardRoomDemolition","",541,[]
1531,"Metadata/Chests/LeagueHeist/HeistChestRewardRoomDemolitionGenericThug",1,4,"<rgb(207, 177, 95)>{Lacquered Chest}","[""Metadata/Chests/LeagueHeist/BanditChests/BanditChestTier2.ao""]","",1,120,1,"",100,[],"","","[7266,7230]",[],53,0,"",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestRewardRoomDemolition","",541,[]
1532,"Metadata/Chests/LeagueHeist/HeistChestRewardRoomDemolitionGenericScience",1,4,"<rgb(207, 177, 95)>{Liquid-Sealed Lockbox}","[""Metadata/Chests/LeagueHeist/ScienceChests/ScienceChestTier2.ao""]","",1,120,1,"",100,[],"","","[7266,7230]",[],54,0,"",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestRewardRoomDemolition","",541,[]
1533,"Metadata/Chests/LeagueHeist/HeistChestRewardRoomDemolitionGenericRobot",1,4,"<rgb(207, 177, 95)>{Clockwork Coffer}","[""Metadata/Chests/LeagueHeist/RobotChests/RobotChestTier2.ao""]","",1,120,1,"",100,[],"","","[7266,7230]",[],55,0,"",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestRewardRoomDemolition","",541,[]
1534,"Metadata/Chests/LeagueHeist/HeistChestRewardRoomDemolitionPerandusMilitary",1,4,"<rgb(207, 177, 95)>{Secure Repository}","[""Metadata/Chests/LeagueHeist/MilitaryChests/MilitaryChestTier3.ao""]","",1,30,1,"",100,[],"","",[7266],[],52,0,"",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestRewardRoomDemolition","",550,[]
1535,"Metadata/Chests/LeagueHeist/HeistChestRewardRoomDemolitionPerandusThug",1,4,"<rgb(207, 177, 95)>{Antique Chest}","[""Metadata/Chests/LeagueHeist/BanditChests/BanditChestTier3.ao""]","",1,30,1,"",100,[],"","",[7266],[],53,0,"",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestRewardRoomDemolition","",550,[]
1536,"Metadata/Chests/LeagueHeist/HeistChestRewardRoomDemolitionPerandusScience",1,4,"<rgb(207, 177, 95)>{Pressurised Casket}","[""Metadata/Chests/LeagueHeist/ScienceChests/ScienceChestTier3.ao""]","",1,30,1,"",100,[],"","",[7266],[],54,0,"",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestRewardRoomDemolition","",550,[]
1537,"Metadata/Chests/LeagueHeist/HeistChestRewardRoomDemolitionPerandusRobot",1,4,"<rgb(207, 177, 95)>{Reinforced Hold}","[""Metadata/Chests/LeagueHeist/RobotChests/RobotChestTier3.ao""]","",1,30,1,"",100,[],"","",[7266],[],55,0,"",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestRewardRoomDemolition","",550,[]
1538,"Metadata/Chests/LeagueHeist/HeistChestRewardRoomDemolitionMetamorphMilitary",1,4,"<rgb(207, 177, 95)>{Secure Repository}","[""Metadata/Chests/LeagueHeist/MilitaryChests/MilitaryChestTier3.ao""]","",1,30,1,"",100,[],"","",[7266],[],52,0,"",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestRewardRoomDemolition","",562,[]
1539,"Metadata/Chests/LeagueHeist/HeistChestRewardRoomDemolitionMetamorphThug",1,4,"<rgb(207, 177, 95)>{Antique Chest}","[""Metadata/Chests/LeagueHeist/BanditChests/BanditChestTier3.ao""]","",1,30,1,"",100,[],"","",[7266],[],53,0,"",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestRewardRoomDemolition","",562,[]
1540,"Metadata/Chests/LeagueHeist/HeistChestRewardRoomDemolitionMetamorphScience",1,4,"<rgb(207, 177, 95)>{Pressurised Casket}","[""Metadata/Chests/LeagueHeist/ScienceChests/ScienceChestTier3.ao""]","",1,30,1,"",100,[],"","",[7266],[],54,0,"",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestRewardRoomDemolition","",562,[]
1541,"Metadata/Chests/LeagueHeist/HeistChestRewardRoomDemolitionMetamorphRobot",1,4,"<rgb(207, 177, 95)>{Reinforced Hold}","[""Metadata/Chests/LeagueHeist/RobotChests/RobotChestTier3.ao""]","",1,30,1,"",100,[],"","",[7266],[],55,0,"",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestRewardRoomDemolition","",562,[]
1542,"Metadata/Chests/LeagueHeist/HeistChestRewardRoomDemolitionDeliriumMilitary",1,4,"<rgb(207, 177, 95)>{Secure Repository}","[""Metadata/Chests/LeagueHeist/MilitaryChests/MilitaryChestTier3.ao""]","",1,30,1,"",100,[],"","",[7266],[],52,0,"",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestRewardRoomDemolition","",561,[]
1543,"Metadata/Chests/LeagueHeist/HeistChestRewardRoomDemolitionDeliriumThug",1,4,"<rgb(207, 177, 95)>{Antique Chest}","[""Metadata/Chests/LeagueHeist/BanditChests/BanditChestTier3.ao""]","",1,30,1,"",100,[],"","",[7266],[],53,0,"",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestRewardRoomDemolition","",561,[]
1544,"Metadata/Chests/LeagueHeist/HeistChestRewardRoomDemolitionDeliriumScience",1,4,"<rgb(207, 177, 95)>{Pressurised Casket}","[""Metadata/Chests/LeagueHeist/ScienceChests/ScienceChestTier3.ao""]","",1,30,1,"",100,[],"","",[7266],[],54,0,"",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestRewardRoomDemolition","",561,[]
1545,"Metadata/Chests/LeagueHeist/HeistChestRewardRoomDemolitionDeliriumRobot",1,4,"<rgb(207, 177, 95)>{Reinforced Hold}","[""Metadata/Chests/LeagueHeist/RobotChests/RobotChestTier3.ao""]","",1,30,1,"",100,[],"","",[7266],[],55,0,"",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestRewardRoomDemolition","",561,[]
1546,"Metadata/Chests/LeagueHeist/HeistChestRewardRoomDemolitionBlightMilitary",1,4,"<rgb(207, 177, 95)>{Secure Repository}","[""Metadata/Chests/LeagueHeist/MilitaryChests/MilitaryChestTier3.ao""]","",1,30,1,"",100,[],"","",[7266],[],52,0,"",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestRewardRoomDemolition","",563,[]
1547,"Metadata/Chests/LeagueHeist/HeistChestRewardRoomDemolitionBlightThug",1,4,"<rgb(207, 177, 95)>{Antique Chest}","[""Metadata/Chests/LeagueHeist/BanditChests/BanditChestTier3.ao""]","",1,30,1,"",100,[],"","",[7266],[],53,0,"",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestRewardRoomDemolition","",563,[]
1548,"Metadata/Chests/LeagueHeist/HeistChestRewardRoomDemolitionBlightScience",1,4,"<rgb(207, 177, 95)>{Pressurised Casket}","[""Metadata/Chests/LeagueHeist/ScienceChests/ScienceChestTier3.ao""]","",1,30,1,"",100,[],"","",[7266],[],54,0,"",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestRewardRoomDemolition","",563,[]
1549,"Metadata/Chests/LeagueHeist/HeistChestRewardRoomDemolitionBlightRobot",1,4,"<rgb(207, 177, 95)>{Reinforced Hold}","[""Metadata/Chests/LeagueHeist/RobotChests/RobotChestTier3.ao""]","",1,30,1,"",100,[],"","",[7266],[],55,0,"",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestRewardRoomDemolition","",563,[]
1550,"Metadata/Chests/LeagueHeist/HeistChestRewardRoomDemolitionWeaponsMilitary",1,4,"<rgb(207, 177, 95)>{Secure Repository}","[""Metadata/Chests/LeagueHeist/MilitaryChests/MilitaryChestTier3.ao""]","",1,30,1,"",100,[],"","",[7266],[],52,0,"",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestRewardRoomDemolition","",548,[]
1551,"Metadata/Chests/LeagueHeist/HeistChestRewardRoomDemolitionWeaponsThug",1,4,"<rgb(207, 177, 95)>{Antique Chest}","[""Metadata/Chests/LeagueHeist/BanditChests/BanditChestTier3.ao""]","",1,30,1,"",100,[],"","",[7266],[],53,0,"",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestRewardRoomDemolition","",548,[]
1552,"Metadata/Chests/LeagueHeist/HeistChestRewardRoomDemolitionWeaponsScience",1,4,"<rgb(207, 177, 95)>{Pressurised Casket}","[""Metadata/Chests/LeagueHeist/ScienceChests/ScienceChestTier3.ao""]","",1,30,1,"",100,[],"","",[7266],[],54,0,"",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestRewardRoomDemolition","",548,[]
1553,"Metadata/Chests/LeagueHeist/HeistChestRewardRoomDemolitionWeaponsRobot",1,4,"<rgb(207, 177, 95)>{Reinforced Hold}","[""Metadata/Chests/LeagueHeist/RobotChests/RobotChestTier3.ao""]","",1,30,1,"",100,[],"","",[7266],[],55,0,"",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestRewardRoomDemolition","",548,[]
1554,"Metadata/Chests/LeagueHeist/HeistChestRewardRoomDemolitionArmourMilitary",1,4,"<rgb(207, 177, 95)>{Secure Repository}","[""Metadata/Chests/LeagueHeist/MilitaryChests/MilitaryChestTier3.ao""]","",1,30,1,"",100,[],"","",[7266],[],52,0,"",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestRewardRoomDemolition","",547,[]
1555,"Metadata/Chests/LeagueHeist/HeistChestRewardRoomDemolitionArmourThug",1,4,"<rgb(207, 177, 95)>{Antique Chest}","[""Metadata/Chests/LeagueHeist/BanditChests/BanditChestTier3.ao""]","",1,30,1,"",100,[],"","",[7266],[],53,0,"",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestRewardRoomDemolition","",547,[]
1556,"Metadata/Chests/LeagueHeist/HeistChestRewardRoomDemolitionArmourScience",1,4,"<rgb(207, 177, 95)>{Pressurised Casket}","[""Metadata/Chests/LeagueHeist/ScienceChests/ScienceChestTier3.ao""]","",1,30,1,"",100,[],"","",[7266],[],54,0,"",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestRewardRoomDemolition","",547,[]
1557,"Metadata/Chests/LeagueHeist/HeistChestRewardRoomDemolitionArmourRobot",1,4,"<rgb(207, 177, 95)>{Reinforced Hold}","[""Metadata/Chests/LeagueHeist/RobotChests/RobotChestTier3.ao""]","",1,30,1,"",100,[],"","",[7266],[],55,0,"",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestRewardRoomDemolition","",547,[]
1558,"Metadata/Chests/LeagueHeist/HeistChestRewardRoomCounterThaumaturgeGenericMilitary",1,4,"<rgb(207, 177, 95)>{Secure Coffer}","[""Metadata/Chests/LeagueHeist/MilitaryChests/MilitaryChestTier2.ao""]","",1,120,1,"",100,[],"","","[7266,7230]",[],52,0,"",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestRewardRoomCounterThaumaturge","",541,[]
1559,"Metadata/Chests/LeagueHeist/HeistChestRewardRoomCounterThaumaturgeGenericThug",1,4,"<rgb(207, 177, 95)>{Lacquered Chest}","[""Metadata/Chests/LeagueHeist/BanditChests/BanditChestTier2.ao""]","",1,120,1,"",100,[],"","","[7266,7230]",[],53,0,"",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestRewardRoomCounterThaumaturge","",541,[]
1560,"Metadata/Chests/LeagueHeist/HeistChestRewardRoomCounterThaumaturgeGenericScience",1,4,"<rgb(207, 177, 95)>{Liquid-Sealed Lockbox}","[""Metadata/Chests/LeagueHeist/ScienceChests/ScienceChestTier2.ao""]","",1,120,1,"",100,[],"","","[7266,7230]",[],54,0,"",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestRewardRoomCounterThaumaturge","",541,[]
1561,"Metadata/Chests/LeagueHeist/HeistChestRewardRoomCounterThaumaturgeGenericRobot",1,4,"<rgb(207, 177, 95)>{Clockwork Coffer}","[""Metadata/Chests/LeagueHeist/RobotChests/RobotChestTier2.ao""]","",1,120,1,"",100,[],"","","[7266,7230]",[],55,0,"",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestRewardRoomCounterThaumaturge","",541,[]
1562,"Metadata/Chests/LeagueHeist/HeistChestRewardRoomCounterThaumaturgeTrinketsMilitary",1,4,"<rgb(207, 177, 95)>{Secure Repository}","[""Metadata/Chests/LeagueHeist/MilitaryChests/MilitaryChestTier3.ao""]","",1,30,1,"",100,[],"","",[7266],[],52,0,"",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestRewardRoomCounterThaumaturge","",546,[]
1563,"Metadata/Chests/LeagueHeist/HeistChestRewardRoomCounterThaumaturgeTrinketsThug",1,4,"<rgb(207, 177, 95)>{Antique Chest}","[""Metadata/Chests/LeagueHeist/BanditChests/BanditChestTier3.ao""]","",1,30,1,"",100,[],"","",[7266],[],53,0,"",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestRewardRoomCounterThaumaturge","",546,[]
