"rownum","Id","i32_8","IsSummoned","Armour","Evasion","EnergyShieldFromLife","DamageSpread","MonsterResistancesKey","IsLargeAbyssMonster","IsSmallAbyssMonster","bool_47"
2978,"ExpeditionApparitionMapStandalone",100,"",75,0,0,20,36,"","",1
2979,"ExpeditionReaperBoss",100,"",50,0,0,20,36,"","",1
2980,"ExpeditionReaperBossMap",100,"",50,0,0,20,36,"","",1
2981,"ExpeditionReaperVolatile",100,"",0,0,0,20,17,"","",""
2982,"ExpeditionSkeletonSword",100,"",25,0,0,20,3,"","",1
2983,"ExpeditionSkeletonSwordShield",100,"",25,0,0,20,3,"","",1
2984,"ExpeditionSkeletonBow",100,"",0,10,0,20,3,"","",1
2985,"ExpeditionZombie",100,"",0,0,0,20,2,"","",1
2986,"ExpeditionZombieLarge",100,"",0,0,0,20,2,"","",1
2987,"ExpeditionZombieTorso",100,"",0,0,0,20,2,"","",1
2988,"ExpeditionMercurialArmourCaster",100,"",50,0,0,20,18,"","",1
2989,"ExpeditionMercurialArmourAxeShield",100,"",50,0,0,20,18,"","",1
2990,"ExpeditionUrchin",100,"",0,50,0,20,0,"","",1
2991,"ExpeditionArbalest",100,"",50,0,0,20,20,"","",1
2992,"ExpeditionDeathKnight",100,"",100,0,0,20,19,"","",1
2993,"ExpeditionArmourCaster",100,"",100,0,0,20,20,"","",1
2994,"ExpeditionGolemancer",100,"",0,25,0,20,24,"","",1
2995,"ExpeditionBoneCultist",100,"",0,0,0,20,18,"","",1
2996,"ExpeditionBoneCultistBoss",100,"",0,0,0,20,35,"","",1
2997,"ExpeditionRat",100,"",0,50,0,20,19,"","",1
2998,"ExpeditionRatBoss",100,"",0,50,0,20,35,"","",1
2999,"ExpeditionRatMinion",100,"",0,0,0,20,0,"","",1
3000,"ExpeditionScytheHand",100,"",0,50,0,20,18,"","",1
3001,"ExpeditionMegaSkeleton",100,"",50,0,0,20,19,"","",1
3002,"ExpeditionMegaSkeletonBoss",100,"",50,0,0,20,35,"","",1
3003,"ExpeditionOlroth",100,"",100,0,0,20,36,"","",1
3004,"ExpeditionOlrothRelic",100,"",0,0,0,20,0,"","",1
3005,"ExpeditionMedvedBoss",100,"",50,0,0,20,36,"","",1
3006,"ExpeditionMedvedBossMap",100,"",50,0,0,20,36,"","",1
3007,"ExpeditionMedvedCultist",100,"",0,0,0,20,18,"","",1
3008,"ExpeditionMedvedSpider",100,"",0,15,0,20,4,"","",1
3009,"SummonedReaper",340,1,50,100,0,20,42,"","",""
3010,"ExpeditionApparitionOrb",100,"",0,0,0,20,0,"","",1
3011,"SummonedArbalest",340,1,50,50,0,20,42,"","",""
3012,"PrisonStalker",100,"",0,15,0,20,2,"","",""
3013,"PrisonSpider",100,"",0,15,0,20,4,"","",""
3014,"TestSkeletonsShield",100,"",25,0,0,20,27,"","",1
3015,"TestSkeletonsBow",100,"",0,10,0,20,28,"","",1
3016,"ExpeditionDannig",500,"",50,50,0,20,0,"","",1
3017,"ExpeditionGwennen",500,"",100,0,0,20,0,"","",1
3018,"ExpeditionRog",100,"",50,0,50,20,0,"","",1
3019,"ExpeditionTujen",500,"",0,50,50,20,0,"","",1
3020,"VaalSmallGolem",100,"",50,0,60,20,12,"","",""
3021,"HellscapeDemonFodder1",100,"",0,33,0,20,1,"","",1
3022,"HellscapeDemonFodder2",100,"",0,50,0,20,1,"","",1
3023,"HellscapeDemonFodder3",100,"",0,0,100,20,2,"","",1
3024,"HellscapeDemonElite1",100,"",0,50,0,20,18,"","",1
3025,"HellscapeDemonElite2",100,"",0,0,100,20,20,"","",1
3026,"HellscapeDemonBoss",100,"",100,0,0,20,36,"","",1
3027,"HellscapeFleshFodder1",100,"",0,0,0,20,1,"","",1
3028,"HellscapeFleshFodder2",100,"",0,0,0,20,1,"","",1
3029,"HellscapeFleshFodder3",100,"",0,66,33,20,2,"","",1
3030,"HellscapeFleshFodder4",100,"",0,0,100,20,3,"","",1
3031,"HellscapeFleshElite1",100,"",50,0,50,20,18,"","",1
3032,"HellscapeFleshElite2",100,"",0,0,0,20,19,"","",1
3033,"HellscapeFleshBoss",100,"",0,0,0,20,36,"","",1
3034,"HellscapePaleFodder1",100,"",0,0,100,20,2,"","",1
3035,"HellscapePaleFodder2",100,"",0,50,0,20,3,"","",1
3036,"HellscapePaleFodder3",100,"",0,50,0,20,2,"","",1
3037,"HellscapePaleElite1",100,"",0,0,100,20,20,"","",1
3038,"HellscapePaleElite2",100,"",0,33,0,20,19,"","",1
3039,"HellscapePaleBoss",100,"",50,0,50,20,36,"","",1
3040,"HellscapePaleBossMap",100,"",50,0,50,20,36,"","",1
3041,"Tornado",100,1,0,0,0,0,0,"","",1
3042,"HellscapeFleshGiantTentacleSlam",100,"",0,50,0,0,0,"","",1
3043,"AtlasInvadersBlackStarFodder1",100,"",50,0,100,20,18,"","",1
3044,"AtlasInvadersBlackStarFodder2",100,"",25,50,0,20,19,"","",1
3045,"AtlasInvadersBlackStarFodder3",100,"",0,66,0,20,2,"","",1
3046,"AtlasInvadersBlackStarFodder4",100,"",25,50,50,20,3,"","",1
3047,"AtlasInvadersCleansingFodder1",100,"",0,50,50,20,18,"","",1
3048,"AtlasInvadersCleansingFodder2",100,"",50,0,0,20,18,"","",1
3049,"AtlasInvadersCleansingFodder2Uber",100,"",50,0,0,20,18,"","",1
3050,"AtlasInvadersCleansingFodder3",100,"",50,0,0,20,1,"","",1
3051,"AtlasInvadersCleansingFodder4",100,"",0,0,0,20,1,"","",1
3052,"AtlasInvadersCleansingPhantasm",100,"",0,0,0,20,1,"","",1
3053,"AtlasInvadersConsumeFodder1",100,"",0,50,50,20,20,"","",1
3054,"AtlasInvadersConsumeFodder2",100,"",0,0,100,20,20,"","",1
3055,"AtlasInvadersConsumeFodder2Submerged",100,"",0,0,100,20,20,"","",1
3056,"AtlasInvadersConsumeFodder2b",100,"",0,0,100,20,20,"","",1
3057,"AtlasInvadersConsumeFodder2bSubmerged",100,"",0,0,100,20,20,"","",1
3058,"AtlasInvadersConsumeFodder2Flying",100,"",0,0,100,20,20,"","",1
3059,"AtlasInvadersConsumeFodder3",100,"",0,50,50,20,2,"","",1
3060,"AtlasInvadersConsumeFodder4",100,"",0,50,50,20,2,"","",1
3061,"AtlasInvadersConsumePhantasm",100,"",0,0,0,20,2,"","",1
3062,"AtlasInvadersDoomFodder1",100,"",0,50,50,20,19,"","",1
3063,"AtlasInvadersDoomFodder1Summoned",100,"",0,50,50,20,19,"","",1
3064,"AtlasInvadersDoomFodder2",100,"",0,100,0,20,20,"","",1
3065,"AtlasInvadersDoomFodder2Summoned",100,"",0,100,0,20,20,"","",1
3066,"AtlasInvadersDoomFodder3",100,"",0,30,0,20,3,"","",1
3067,"AtlasInvadersDoomFodder3Summoned",100,"",0,30,0,20,3,"","",1
3068,"AtlasInvadersDoomFodder4",100,"",0,40,0,20,3,"","",1
3069,"AtlasInvadersDoomFodder4Summoned",100,"",0,40,0,20,3,"","",1
3070,"AtlasInvadersBlackStarBoss",100,"",0,50,50,0,36,"","",""
3071,"AtlasInvadersBlackStarClone",100,"",0,50,50,0,36,"","",""
3072,"AtlasInvadersCleansingBoss",100,"",0,50,50,0,36,"","",""
3073,"AtlasInvadersConsumeBoss",100,"",0,0,100,0,36,"","",""
3074,"AtlasInvadersConsumeBossTentacle",100,"",0,0,0,0,0,"","",""
3075,"AtlasInvadersDoomBoss",100,"",0,0,0,0,36,"","",""
3076,"ScalySabreSpider",100,"",0,50,0,20,3,"","",1
3077,"TwigMonster",100,"",25,0,50,20,2,"","",1
3078,"TwigMonsterArchnemesis",100,"",25,50,0,20,2,"","",1
3079,"PlagueInsect",100,"",0,25,0,20,4,"","",1
3080,"ArchnemesisHexPole",100,"",0,0,0,20,0,"","",""
3081,"ArchnemesisVoodooDoll",100,"",0,0,0,20,0,"","",""
3082,"ArchnemesisLivingCrystal",100,"",0,0,0,20,0,"","",""
3083,"EpilogueAtlasMilitia",100,"",0,0,0,0,0,"","",""
3084,"SentinelDrone",100,"",0,100,0,20,0,"","",""
3085,"LakeArbiter",100,"",0,0,100,20,35,"","",""
3086,"MtxWasp",100,"",0,0,0,0,0,"","",""
3087,"SanctumGuard1",100,"",100,0,100,20,37,"","",""
3088,"SanctumGuard2",100,"",50,0,50,20,37,"","",""
3089,"SanctumGuard3",100,"",100,100,0,20,37,"","",""
3090,"SanctumGuard4",100,"",25,0,100,20,37,"","",""
3091,"SanctumGuard5",100,"",50,100,0,20,37,"","",""
3092,"SanctumGuard6",100,"",50,50,0,20,37,"","",""
3093,"SanctumGuard7",100,"",25,0,0,20,37,"","",1
3094,"SanctumGuard8",100,"",100,0,0,20,37,"","",""
3095,"SanctumGuard9",100,"",0,50,50,20,37,"","",""
3096,"SanctumGuard10",100,"",75,30,0,20,37,"","",""
3097,"SanctumGargoyleBoss",100,"",50,0,0,20,35,"","",""
3098,"SanctumSentinelMaceBoss",100,"",100,0,0,20,36,"","",""
3099,"SanctumSentinelUnarmedBoss",100,"",100,0,0,20,36,"","",""
3100,"SanctumTemplarReaperBoss",100,"",50,50,50,20,36,"","",1
3101,"SanctumLyciaBoss",100,"",50,50,0,20,36,"","",""
3102,"SanctumLycia2Boss",100,"",0,0,50,20,36,"","",""
3103,"SanctumLycia2BossMap",100,"",0,0,50,20,36,"","",""
3104,"SanctumLycia2BossMapStandalone",100,"",0,0,50,20,36,"","",""
3105,"SanctumGoliath",100,"",0,0,0,20,48,1,"",""
3106,"SanctumRevenant",100,"",0,0,20,20,2,1,"",""
3107,"SanctumGrotesque",100,"",0,50,50,20,19,1,"",1
3108,"SanctumHarpy",100,"",0,50,50,20,18,1,"",1
3109,"SanctumReliquarian",100,"",0,0,75,0,6,1,"",""
3110,"SanctumWraith",100,"",0,0,20,20,2,1,"",""
3111,"SanctumLithomancer",100,"",50,0,100,20,48,1,"",""
3112,"SanctumLithomancerAtlasUber",100,"",50,0,100,20,48,1,"",""
3113,"SanctumGargoyleSmall",100,"",100,0,0,20,2,1,"",""
3114,"SanctumGargoyleMedium",100,"",100,0,0,20,48,1,"",""
3115,"SanctumArgus",100,"",100,0,0,20,39,1,"",""
3116,"SanctumPaleElite1",100,"",0,0,100,20,20,"","",1
3117,"SanctumPaleElite2",100,"",0,33,0,20,19,"","",1
3118,"SanctumLyciaVortex",100,"",0,0,0,20,17,"","",""
3119,"CrucibleMonkey",100,"",0,15,0,20,2,"","",""
3120,"CrucibleFlameBearer",100,"",0,0,0,20,2,"","",1
3121,"CrucibleSpawn",100,"",0,10,0,20,3,"","",1
3122,"CrucibleCoconutCrab",100,"",50,0,0,20,3,"","",1
3123,"CrucibleSpider",100,"",0,0,0,20,1,"","",1
3124,"CrucibleHatchling",100,"",0,50,0,20,1,"","",1
3125,"CrucibleSkeletonMelee",100,"",25,0,0,30,4,"","",1
3126,"CrucibleSkeletonMeleeAtlasUber",100,"",25,0,0,30,4,"","",1
3127,"CrucibleLargeSkeleton",100,"",25,0,0,20,21,"","",""
3128,"CrucibleSkeletonCaster",100,"",0,15,100,20,4,"","",""
3129,"CrucibleMonkeyChieftain",100,"",0,0,0,20,19,"","",""
3130,"CrucibleSeaWitch",100,"",0,0,100,20,20,"","",1
3131,"CrucibleDevourer",100,"",0,0,0,20,14,"","",1
3132,"CrucibleWaterElemental",100,"",0,0,50,20,3,"","",1
3133,"CrucibleSkeletonBeast",100,"",50,0,0,20,21,"","",1
3134,"CrucibleFourLeggedDemon",100,"",25,20,0,20,26,"","",1
3135,"CrucibleGrappler",100,"",25,30,0,20,18,"","",1
3136,"CruciblePyromaniac",100,"",0,100,0,20,19,"","",1
3137,"CrucibleDemonWhip",100,"",0,0,0,20,3,"","",""
3138,"CrucibleDemonModular",100,"",0,0,0,20,3,"","",1
3139,"CrucibleDemonRanged",100,"",0,10,0,20,3,"","",1
3140,"CrucibleSinsSpiderBoss",100,"",50,0,50,20,35,"","",1
3141,"CrucibleSpittingSnake",100,"",0,15,0,20,1,"","",1
3142,"CrucibleFlameSnake",100,"",0,15,0,20,2,"","",1
3143,"CrucibleSnakeRiverways",100,"",0,10,0,20,14,"","",1
3144,"CrucibleNecromancer",100,"",0,0,100,20,29,"","",1
3145,"CrucibleDemonHerder",100,"",0,0,100,20,48,"","",1
3146,"CrucibleCannibalFemaleWitchBoss",100,"",0,15,0,20,35,"","",""
3147,"CrucibleDriftingEye",100,"",0,40,60,20,1,"","",1
3148,"CrucibleMineBat",100,"",0,20,0,20,1,"","",1
3149,"CrucibleEye",100,"",0,0,50,20,1,"","",1
3150,"CrucibleCityStalker",100,"",0,30,0,20,8,"","",1
3151,"CrucibleIceElemental",100,"",0,0,100,20,20,"","",1
3152,"CrucibleClockworkGolem",100,"",50,0,60,20,18,"","",""
3153,"CrucibleWaterSpiral",100,"",0,0,150,20,20,"","",1
3154,"CrucibleThraxiaBoss",100,"",0,50,0,20,35,"","",1
3155,"CrucibleWickerMan",100,"",100,0,0,20,19,"","",""
3156,"CruciblePhoenixBoss",100,"",50,50,0,20,36,"","",""
3157,"CrucibleHydraBoss",100,"",0,100,0,20,36,"","",""
3158,"CrucibleMinotaurBoss",100,"",100,0,0,20,36,"","",""
3159,"CrucibleVendigo",100,"",0,50,0,20,20,"","",1
3160,"CrucibleKitavaHerald",100,"",75,40,0,20,48,"","",""
3161,"CrucibleCageSpider",100,"",75,0,0,20,21,"","",""
3162,"CrucibleKaruiElder",100,"",0,0,0,20,27,"","",""
3163,"CrucibleNessaCrab",100,"",100,0,0,20,28,"","",""
3164,"CrucibleSkeletonCannon",100,"",25,25,0,20,21,"","",""
3165,"CrucibleShakariBoss",100,"",50,100,0,20,36,"","",""
3166,"CrucibleVilentaBoss",100,"",100,0,100,20,35,"","",""
3167,"CrucibleBoneGolemBoss",340,"",0,0,100,20,35,"","",""
3168,"CrucibleBasiliskSnake",100,"",0,0,0,20,31,"","",""
3169,"CrucibleDisgust",100,"",50,0,0,20,48,"","",""
3170,"CrucibleFury",100,"",50,0,0,20,48,"","",""
3171,"CrucibleRage",100,"",50,0,0,20,48,"","",""
3172,"CrucibleOmniphobiaBoss",100,"",50,50,500,20,36,"","",""
3173,"CrucibleRazorleg",100,"",0,0,0,20,14,"","",""
3174,"CrucibleWhipleg",100,"",0,0,0,20,14,"","",""
3175,"CrucibleSaplingBoss",100,"",0,33,33,20,35,"","",""
3176,"CrucibleCityStalkerCaster",100,"",0,0,50,20,8,"","",1
3177,"CrucibleReaperBoss",100,"",50,0,0,20,36,"","",1
3178,"CrucibleSkeletonArcher",100,"",0,10,0,20,4,"","",1
3179,"AncestralHakuTest",100,"",100,0,0,20,35,"","",1
3180,"AncestralMoltenHulk",100,"",300,0,0,20,18,"","",1
3181,"AncestralMoltenHulkStandalone",100,"",300,0,0,20,18,"","",1
3182,"AncestralTurtle",100,"",500,0,0,20,8,"","",1
3183,"AncestralTurtleStandalone",100,"",500,0,0,20,8,"","",1
3184,"AncestralTurtleStandaloneSpectre",100,"",500,0,0,20,8,"","",1
3185,"AncestralKuniKuni",100,"",100,40,0,20,9,"","",1
3186,"AncestralKuniKuniStandalone",100,"",100,40,0,20,9,"","",1
3187,"AncestralThunderbird",100,"",0,75,0,20,20,"","",1
3188,"AncestralThunderbirdStandalone",100,"",0,75,0,20,20,"","",1
3189,"AncestralTuatara",100,"",25,30,0,20,0,"","",1
3190,"AncestralKaruiSpear",100,"",80,50,0,20,9,"","",1
3191,"AncestralKaruiSpearStandalone",100,"",80,50,0,20,9,"","",1
3192,"AncestralKaruiSpearStandaloneSpectre",100,"",80,50,0,20,9,"","",1
3193,"AncestralJadeHulk",100,"",200,0,0,20,0,"","",1
3194,"AncestralJadeHulkStandalone",100,"",200,0,0,20,0,"","",1
3195,"AncestralKaruiDrunk",100,"",80,25,0,20,9,"","",1
3196,"AncestralKaruiDrunkStandalone",100,"",80,25,0,20,9,"","",1
3197,"AncestralSpiritCaster",100,"",0,30,100,20,0,"","",1
3198,"AncestralSpiritCasterStandalone",100,"",0,30,100,20,0,"","",1
3199,"AncestralKaruiHorn",100,"",35,15,0,20,21,"","",1
3200,"AncestralKaruiHornStandalone",100,"",35,15,0,20,21,"","",1
3201,"AncestralDeathcaster",100,"",0,25,250,20,21,"","",1
3202,"AncestralDeathcasterStandalone",100,"",0,25,250,20,21,"","",1
3203,"AncestralColdTurtle",100,"",200,0,50,20,19,"","",1
3204,"AncestralColdTurtleStandalone",100,"",200,0,50,20,19,"","",1
3205,"AncestralForestTuatara",100,"",0,100,0,20,13,"","",1
3206,"AncestralForestTuataraStandalone",100,"",0,100,0,20,13,"","",1
3207,"AncestralForestTuataraClone",100,"",0,100,0,20,13,"","",1
3208,"AncestralIcecaster",100,"",0,200,175,20,10,"","",1
3209,"AncestralIcecasterStandalone",100,"",0,200,175,20,10,"","",1
3210,"AncestralBuffHorn",100,"",30,15,0,20,0,"","",1
3211,"AncestralBuffHornStandalone",100,"",30,15,0,20,0,"","",1
3212,"AncestralFishingWhipMace",100,"",30,45,0,20,23,"","",1
3213,"AncestralFishingWhipMaceStandalone",100,"",30,45,0,20,23,"","",1
3214,"AncestralFishingTaiaha",100,"",30,45,0,20,23,"","",1
3215,"AncestralFishingTaiahaStandalone",100,"",30,45,0,20,23,"","",1
3216,"AncestralFishingTaiahaStandaloneSpectre",100,"",30,45,0,20,23,"","",1
3217,"AncestralColdPoi",100,"",0,30,250,20,19,"","",1
3218,"AncestralColdPoiStandalone",100,"",0,30,250,20,19,"","",1
3219,"AncestralColdPoiStandaloneSpectre",100,"",0,30,250,20,19,"","",1
3220,"AncestralForestKuniKuni",100,"",75,35,0,20,13,"","",1
3221,"AncestralForestKuniKuniStandalone",100,"",75,35,0,20,13,"","",1
3222,"AncestralKaruiMooncaster",100,"",0,30,150,20,19,"","",1
3223,"AncestralKaruiMooncasterStandalone",100,"",0,30,150,20,19,"","",1
3224,"AncestralNgamahuDrunk",100,"",100,30,0,20,18,"","",1
3225,"AncestralNgamahuDrunkStandalone",100,"",100,30,0,20,18,"","",1
3226,"AncestralKaruiShieldAxe",100,"",100,25,0,20,20,"","",1
3227,"AncestralKaruiShieldAxeStandalone",100,"",100,25,0,20,20,"","",1
3228,"AncestralDruid",100,"",0,25,200,20,13,"","",1
3229,"AncestralDruidStandalone",100,"",0,25,200,20,13,"","",1
3230,"AncestralIceArcher",100,"",0,250,0,20,10,"","",1
3231,"AncestralIceArcherStandalone",100,"",0,250,0,20,10,"","",1
3232,"AncestralIceArcherStandaloneSpectre",100,"",0,250,0,20,10,"","",1
3233,"AncestralJadecaster",100,"",66,33,150,20,0,"","",1
3234,"AncestralJadecasterStandalone",100,"",66,33,150,20,0,"","",1
3235,"AncestralShieldWaller",100,"",300,0,0,20,0,"","",1
3236,"AncestralShieldWallerStandalone",100,"",300,0,0,20,0,"","",1
3237,"AncestralShieldWallerWall",100,"",200,0,0,20,0,"","",1
3238,"AncestralMoltenDestroyer",100,"",250,25,0,20,18,"","",1
3239,"AncestralMoltenDestroyerStandalone",100,"",250,25,0,20,18,"","",1
3240,"AncestralMoltenDestroyerStandaloneSpectre",100,"",250,25,0,20,18,"","",1
3241,"AncestralSpearRope",100,"",0,50,0,20,23,"","",1
3242,"AncestralSpearRopeStandalone",100,"",0,50,0,20,23,"","",1
3243,"AncestralDeathProphet",100,"",0,25,200,20,21,"","",1
3244,"AncestralDeathProphetStandalone",100,"",0,25,200,20,21,"","",1
3245,"AncestralLightningCaster",100,"",0,25,300,20,20,"","",1
3246,"AncestralLightningCasterStandalone",100,"",0,25,300,20,20,"","",1
3247,"AncestralStunner",100,"",300,0,0,20,0,"","",1
3248,"AncestralStunnerStandalone",100,"",300,0,0,20,0,"","",1
3249,"AncestralJadeCutter",100,"",125,0,0,20,0,"","",1
3250,"AncestralJadeCutterStandalone",100,"",125,0,0,20,0,"","",1
3251,"AncestralSpearAgile",100,"",0,200,0,20,10,"","",1
3252,"AncestralSpearAgileStandalone",100,"",0,200,0,20,10,"","",1
3253,"AncestralIkiaho",100,"",0,0,600,20,35,"","",1
3254,"AncestralIkiahoStandalone",100,"",0,0,600,20,35,"","",1
3255,"AncestralIkiahoMinion",100,1,0,0,1000,20,0,"","",1
3256,"AncestralTawhanuku",100,"",0,0,100,20,35,"","",1
3257,"AncestralTawhanukuStandalone",100,"",0,0,100,20,35,"","",1
3258,"AncestralTawhanukuMinion",100,1,0,0,100,20,0,"","",1
3259,"AncestralColdTuatara",100,"",25,25,0,20,19,"","",1
3260,"AncestralKahuturoa",100,"",100,0,0,20,35,"","",1
3261,"AncestralKahuturoaStandalone",100,"",100,0,0,20,35,"","",1
3262,"AncestralKahuturoaMinion",100,1,100,0,0,20,0,"","",1
3263,"AncestralKaom",100,"",100,0,0,20,35,"","",1
3264,"AncestralKaomStandalone",100,"",100,0,0,20,35,"","",1
3265,"AncestralKaomMinion",100,1,75,25,0,20,0,"","",1
3266,"AncestralTasalioTuatara",100,"",25,25,0,20,23,"","",1
3267,"AncestralTasalioTuataraStandalone",100,"",25,25,0,20,23,"","",1
3268,"AncestralNavaliShieldAxe",100,"",50,25,0,20,0,"","",1
3269,"AncestralKiloava",100,"",75,25,0,20,35,"","",1
3270,"AncestralKiloavaStandalone",100,"",75,25,0,20,35,"","",1
3271,"AncestralKiloavaMinion",100,1,75,25,0,20,0,"","",1
3272,"AncestralAhuana",100,"",0,300,0,20,35,"","",1
3273,"AncestralAhuanaStandalone",100,"",0,300,0,20,35,"","",1
3274,"AncestralAhuanaMinion",100,1,0,100,0,20,0,"","",1
3275,"AncestralAkoya",100,"",75,25,0,20,35,"","",1
3276,"AncestralAkoyaStandalone",100,"",75,25,0,20,35,"","",1
3277,"AncestralAkoyaMinion",100,1,75,25,0,20,0,"","",1
3278,"AncestralMaata",100,"",0,40,400,20,35,"","",1
3279,"AncestralMaataStandalone",100,"",0,40,400,20,35,"","",1
3280,"AncestralMaataMinion",100,1,0,40,400,20,0,"","",1
3281,"AncestralRakiata",100,"",75,30,0,20,35,"","",1
3282,"AncestralRakiataStandalone",100,"",75,30,0,20,35,"","",1
3283,"AncestralRakiataMinion",100,1,75,30,0,20,0,"","",1
3284,"AncestralUtula",100,"",75,10,0,20,35,"","",1
3285,"AncestralUtulaStandalone",100,"",75,10,0,20,35,"","",1
3286,"AncestralUtulaMinion",100,1,75,10,0,20,0,"","",1
3287,"AncestralBoarStampedeBoar",100,"",0,75,0,20,13,"","",1
3288,"AncestralMaataCombatVine",100,"",0,0,0,20,"","","",""
3289,"AncestralTailwindTornado",100,"",0,0,0,0,"","","",1
3290,"PitifulFabrication_Summon1",100,"",0,40,0,20,0,"","",1
3291,"PitifulFabrication_Summon2",100,"",0,40,200,20,0,"","",1
3292,"PitifulFabrication_Summon2AtlasUber",100,"",0,40,200,20,0,"","",1
3293,"PitifulFabrication_Summon3",100,"",0,40,0,20,0,"","",1
3294,"AzmeriWerewolf",100,"",0,33,0,20,19,"","",1
3295,"AzmeriWolf",100,"",0,50,0,30,10,"","",1
3296,"AzmeriMeleeSpider",100,"",0,25,0,20,11,"","",1
3297,"AzmeriBlackstrider",100,"",0,0,0,20,20,"","",1
3298,"GruthkulDropBear",100,"",50,25,0,20,18,"","",1
3299,"GruthkulHulk",100,"",100,0,0,20,18,"","",1
3300,"GruthkulHulkBestiary",100,"",100,0,0,20,18,"","",1
3301,"GruthkulHulkSpectre",100,"",100,0,0,20,18,"","",1
3302,"GruthkulMonkey",100,"",0,60,0,20,9,"","",1
3303,"GruthkulMonkeyBestiary",100,"",0,60,0,20,9,"","",1
3304,"GruthkulRootSpider",100,"",100,0,0,20,19,"","",1
3305,"GruthkulRootSpiderAtlasUber",100,"",100,0,0,20,19,"","",1
3306,"BloodDrone",100,"",0,50,0,20,0,"","",1
3307,"CarnivorousPlantEater",100,"",100,0,0,20,35,"","",1
3308,"AzmeriFungusZombie",100,"",50,0,0,30,16,"","",1
3309,"AzmeriFungusZombieAtlasUber",100,"",50,0,0,30,16,"","",1
3310,"PrimordialMonster3",100,"",25,25,0,20,11,"","",1
3311,"FallenStag",100,"",50,20,0,20,16,"","",1
3312,"FallenHooks",100,"",25,25,0,20,12,"","",1
3313,"FallenSplit",100,"",25,25,0,20,14,"","",1
3314,"RootedGuy4",100,"",75,0,0,20,12,"","",1
3315,"Screecher",100,"",0,50,60,20,36,"","",1
3316,"ExplodingBaby",100,"",0,0,0,20,0,"","",1
3317,"PictFemaleBow",100,"",0,60,0,20,13,"","",1
3318,"PictFemaleDaggerDagger",100,"",0,65,0,20,13,"","",1
3319,"PictFemaleStaff",100,"",0,25,100,20,21,"","",1
3320,"PictMaleAxe",100,"",25,25,0,20,13,"","",1
3321,"PictMaleAxeAxe",100,"",25,25,0,20,13,"","",1
3322,"PictMaleAxeDagger",100,"",25,25,0,20,13,"","",1
3323,"PictMaleAxeShield",100,"",25,25,0,20,13,"","",1
3324,"AzmeriPlagueInsect",100,"",0,25,0,20,13,"","",1
3325,"AzmeriBeehiveBehemoth",100,"",75,0,30,20,36,"","",1
3326,"AzmeriBeehiveBehemothVine",100,"",100,0,0,20,0,"","",1
3327,"AzmeriSaplingIced",100,"",25,33,33,20,36,"","",1
3328,"AzmeriTwigMonster",100,"",25,0,50,20,10,"","",1
3329,"AzmeriVoodooDoll",100,"",0,0,0,20,0,"","",1
3330,"AzmeriSentinel",100,"",70,30,0,20,21,"","",1
3331,"CaveDwellerAzmeri",100,"",25,25,0,20,19,"","",1
3332,"CaveDwellerAzmeriBestiary",100,"",25,25,0,20,19,"","",1
3333,"PictBigMale",100,"",25,0,0,20,21,"","",1
3334,"AzmeriGullGoliath",100,"",75,0,0,20,36,"","",1
3335,"AzmeriGullGoliathBeast",100,"",75,0,0,20,36,"","",1
3336,"VoodooKingBoss",100,"",25,40,100,20,35,"","",1
3337,"VoodooKingRitualPillar",100,"",0,0,0,0,0,"","",1
3338,"VoodooKingDeathEffigy",100,"",0,0,0,20,0,"","",1
3339,"VoodooKingPukeko",100,"",0,0,0,0,0,"","",1
3340,"VoodooKingFriendlyCritter",100,"",0,0,0,0,0,"","",1
3341,"VoodooKingBoss2",100,"",25,40,100,20,36,"","",1
3342,"VoodooKingBoss3",100,"",100,0,60,20,36,"","",1
3343,"AzmeriCorpseHydra",120,"",30,80,0,20,19,"","",1
3344,"AzmeriCorpseHailrake",100,"",0,25,0,20,19,"","",1
3345,"AzmeriCorpseFirefury",100,"",0,0,25,20,18,"","",1
3346,"AzmeriCorpseMannequin",100,"",50,0,0,20,17,"","",1
3347,"AzmeriBasalisk",100,"",100,0,100,20,21,"","",1
3348,"AzmeriTentacleMinion",100,"",0,0,50,20,3,"","",1
3349,"AzmeriManaPhantasm",100,"",0,0,100,20,20,"","",1
3350,"AzmeriDemonBoss",100,"",100,0,0,20,17,"","",1
3351,"AzmeriCycloneDemon",100,"",40,60,0,20,23,"","",1
3352,"AzmeriDualstrikeDemon",100,"",40,60,0,20,23,"","",1
3353,"AzmeriBarrageDemon",100,"",40,60,0,20,23,"","",1
3354,"AzmeriShepherd",100,"",0,0,100,20,20,"","",1
3355,"AzmeriSlammerDemon",100,"",50,0,0,20,48,"","",""
3356,"AzmeriCasterDemon",100,"",0,0,50,20,20,"","",1
3357,"GiantUglyToadExplode",100,"",0,0,0,0,0,"","",""
3358,"AzmeriPoisonRat",100,"",0,70,0,20,4,"","",1
3359,"AzmeriVaalOversoul",100,"",200,0,0,20,17,"","",1
3360,"AzmeriForgeHound",100,"",100,0,0,20,37,"",1,""
3361,"AzmeriSynthesisGolem",100,"",200,0,100,20,23,"","",1
3362,"AzmeriKuduku",100,"",200,0,0,40,23,"","",1
3363,"AzmeriRobotArgus",100,"",100,0,0,20,17,"",1,1
3364,"AzmeriGoddess",100,"",0,0,100,20,8,"","",1
