"rownum","Id","HASH16","ModTypeKey","Level","StatsKey1","StatsKey2","StatsKey3","StatsKey4","Domain","Name","Name (French)","Name (German)","Name (Japanese)","Name (Korean)","Name (Portuguese)","Name (Russian)","Name (Spanish)","Name (Thai)","Name (Traditional Chinese)","GenerationType","Families","Stat1Min","Stat1Max","Stat2Min","Stat2Max","Stat3Min","Stat3Max","Stat4Min","Stat4Max","SpawnWeight_TagsKeys","SpawnWeight_Values","TagsKeys","GrantedEffectsPerLevelKeys","[i32]_222","MonsterMetadata","MonsterKillAchievements","ChestModType","Stat5Min","Stat5Max","StatsKey5","FullAreaClear_AchievementItemsKey","AchievementItemsKey","GenerationWeight_TagsKeys","GenerationWeight_Values","ModifyMapsAchievements","IsEssenceOnlyModifier","Stat6Min","Stat6Max","StatsKey6","MaxLevel","bool_411","CraftingItemClassRestrictions","MonsterOnDeath","i32_436","[rid]_440","Heist_SubStatValue1","Heist_SubStatValue2","Heist_StatsKey0","Heist_StatsKey1","Heist_AddStatValue1","Heist_AddStatValue2","InfluenceTypes","ImplicitTagsKeys","bool_524","i32_525","i32_529","i32_533","i32_537","i32_541","i32_545","i32_549","i32_553","i32_557","i32_561","i32_565","i32_569","i32_573","i32_577","i32_581","i32_585","BuffTemplate","ArchnemesisMinionMod","HASH32","[rid]_617","GameMode","[rid]_637"
25810,"HellscapeUpsidePhysicalDamageTakenAsFirePercent4",5770,979,68,1047,"","","",1,"","","","","","","","","","",24,[2727],5,5,0,0,0,0,0,0,"[25,0]","[100,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[313,318,309]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",-2046259070,[],0,[]
25811,"HellscapeUpsidePhysicalDamageTakenAsCold3",25642,4189,68,1048,"","","",1,"","","","","","","","","","",24,[2727],4,4,0,0,0,0,0,0,"[25,0]","[100,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[313,318,310]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1928926931,[],0,[]
25812,"HellscapeUpsidePhysicalDamageTakenAsCold4",-16715,4189,68,1048,"","","",1,"","","","","","","","","","",24,[2727],5,5,0,0,0,0,0,0,"[25,0]","[100,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[313,318,310]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",817139201,[],0,[]
25813,"HellscapeUpsidePhysicalDamageTakenAsLightningPercent3_",-31552,1356,68,1049,"","","",1,"","","","","","","","","","",24,[2727],4,4,0,0,0,0,0,0,"[25,0]","[100,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[313,318,311]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",-560113059,[],0,[]
25814,"HellscapeUpsidePhysicalDamageTakenAsLightningPercent4",12275,1356,68,1049,"","","",1,"","","","","","","","","","",24,[2727],5,5,0,0,0,0,0,0,"[25,0]","[100,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[313,318,311]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",-1374584350,[],0,[]
25815,"HellscapeUpsidePhysicalDamageTakenAsChaos3",-25831,6179,68,1050,"","","",1,"","","","","","","","","","",24,[3018],4,4,0,0,0,0,0,0,"[25,0]","[100,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[313,312]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",-1811280109,[],0,[]
25816,"HellscapeUpsidePhysicalDamageTakenAsChaos4",21222,6179,68,1050,"","","",1,"","","","","","","","","","",24,[3018],5,5,0,0,0,0,0,0,"[25,0]","[100,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[313,312]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",-805010718,[],0,[]
25817,"HellscapeUpsideBaseFreezeDurationOnSelf3_",17753,89,68,206,"","","",1,"","","","","","","","","","",24,[21],31,35,0,0,0,0,0,0,"[25,0]","[500,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[318,310,636]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",-1718035263,[],0,[]
25818,"HellscapeUpsideBaseFreezeDurationOnSelf4_",17477,89,68,206,"","","",1,"","","","","","","","","","",24,[21],36,40,0,0,0,0,0,0,"[25,0]","[500,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[318,310,636]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",-3228789,[],0,[]
25819,"HellscapeUpsideChillEffectivenessOnSelf3_",486,2198,68,2588,"","","",1,"","","","","","","","","","",24,[1222],-35,-31,0,0,0,0,0,0,"[2,0]","[500,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[318,310,636]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1109803968,[],0,[]
25820,"HellscapeUpsideChillEffectivenessOnSelf4_",-19386,2198,68,2588,"","","",1,"","","","","","","","","","",24,[1222],-40,-36,0,0,0,0,0,0,"[2,0]","[500,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[318,310,636]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",-1384179399,[],0,[]
25821,"HellscapeUpsideReducedShockEffectOnSelf3",10241,8326,68,3586,"","","",1,"","","","","","","","","","",24,[2598],-35,-31,0,0,0,0,0,0,"[2,0]","[500,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[318,311,636]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",-171319864,[],0,[]
25822,"HellscapeUpsideReducedShockEffectOnSelf4",7003,8326,68,3586,"","","",1,"","","","","","","","","","",24,[2598],-40,-36,0,0,0,0,0,0,"[2,0]","[500,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[318,311,636]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",-270011204,[],0,[]
25823,"HellscapeUpsideReducedCurseEffect3",16818,1139,68,1276,"","","",1,"","","","","","","","","","",24,[546],-20,-16,0,0,0,0,0,0,"[2,0]","[500,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[34,640]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",-811233769,[],0,[]
25824,"HellscapeUpsideReducedCurseEffect4",7692,1139,68,1276,"","","",1,"","","","","","","","","","",24,[546],-25,-21,0,0,0,0,0,0,"[2,0]","[500,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[34,640]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1556103884,[],0,[]
25825,"HellscapeUpsideCannotGainCorruptedBloodWhileYouHaveAtLeast5Stacks1",2359,9680,45,14284,"","","",1,"","","","","","","","","","",24,[4830],1,1,0,0,0,0,0,0,"[3,0]","[200,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[632],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",-90442836,[],0,[]
25826,"HellscapeUpsideReducedBurnDuration3__",-770,91,68,207,"","","",1,"","","","","","","","","","",24,[22],31,35,0,0,0,0,0,0,"[2,0]","[500,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[318,309,636]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1902349725,[],0,[]
25827,"HellscapeUpsideReducedBurnDuration4",-678,91,68,207,"","","",1,"","","","","","","","","","",24,[22],36,40,0,0,0,0,0,0,"[2,0]","[500,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[318,309,636]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",895666232,[],0,[]
25828,"HellscapeUpsideChanceToAvoidBleeding2_",25525,5272,45,4428,"","","",1,"","","","","","","","","","",24,[2658],26,30,0,0,0,0,0,0,"[2,0]","[500,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[315,313,319,636]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",561660623,[],0,[]
25829,"HellscapeUpsideChanceToAvoidBleeding3_",-19184,5272,68,4428,"","","",1,"","","","","","","","","","",24,[2658],31,35,0,0,0,0,0,0,"[2,0]","[500,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[315,313,319,636]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",-1370285245,[],0,[]
25830,"HellscapeUpsideChanceToAvoidBleeding4",21175,5272,68,4428,"","","",1,"","","","","","","","","","",24,[2658],36,40,0,0,0,0,0,0,"[2,0]","[500,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[315,313,319,636]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",-754875978,[],0,[]
25831,"HellscapeUpsideChillEnemiesWhenHit3",-17265,4010,68,3048,"","","",1,"","","","","","","","","","",24,[1844],4000,4000,0,0,0,0,0,0,"[3,0]","[100,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[318,310,636]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",-1432480239,[],0,[]
25832,"HellscapeUpsideChillEnemiesWhenHit4",-25189,4010,68,3048,"","","",1,"","","","","","","","","","",24,[1844],5000,5000,0,0,0,0,0,0,"[3,0]","[100,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[318,310,636]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",-318410594,[],0,[]
25833,"HellscapeUpsideDamageTakenGainedAsLife2_",-23771,7293,45,9497,"","","",1,"","","","","","","","","","",24,[3422],7,8,0,0,0,0,0,0,"[25,0]","[500,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[660,316]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",-1612038961,[],0,[]
25834,"HellscapeUpsideDamageTakenGainedAsLife3___",16274,7293,68,9497,"","","",1,"","","","","","","","","","",24,[3422],9,10,0,0,0,0,0,0,"[25,0]","[500,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[660,316]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1749571546,[],0,[]
25835,"HellscapeUpsideDamageTakenGainedAsLife4",30250,7293,68,9497,"","","",1,"","","","","","","","","","",24,[3422],11,12,0,0,0,0,0,0,"[25,0]","[500,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[660,316]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1042171956,[],0,[]
25836,"HellscapeUpsideBaseChanceToDealTripleDamage1h2__",-1578,9681,45,12582,"","","",1,"","","","","","","","","","",24,[4831],3,3,0,0,0,0,0,0,"[81,0]","[500,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[632],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",-53148413,[],0,[]
25837,"HellscapeUpsideBaseChanceToDealTripleDamage1h3__",-13271,9681,68,12582,"","","",1,"","","","","","","","","","",24,[4831],4,4,0,0,0,0,0,0,"[81,0]","[500,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[632],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",-1384226473,[],0,[]
25838,"HellscapeUpsideBaseChanceToDealTripleDamage1h4__",1962,9681,68,12582,"","","",1,"","","","","","","","","","",24,[4831],5,5,0,0,0,0,0,0,"[81,0]","[500,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[632],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",100729259,[],0,[]
25839,"HellscapeUpsideBaseChanceToDealTripleDamage2h2__",22477,9681,45,12582,"","","",1,"","","","","","","","","","",24,[4831],5,5,0,0,0,0,0,0,"[82,0]","[250,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[632],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",225401506,[],0,[]
25840,"HellscapeUpsideBaseChanceToDealTripleDamage2h3_",29600,9681,68,12582,"","","",1,"","","","","","","","","","",24,[4831],6,6,0,0,0,0,0,0,"[82,0]","[250,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[632],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",810042344,[],0,[]
25841,"HellscapeUpsideBaseChanceToDealTripleDamage2h4",15766,9681,68,12582,"","","",1,"","","","","","","","","","",24,[4831],7,7,0,0,0,0,0,0,"[82,0]","[250,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[632],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",-745017855,[],0,[]
25842,"HellscapeUpsideOnslaughtWhenHitForDuration2",24644,4274,45,1990,"","","",1,"","","","","","","","","","",24,[2033],2000,2000,0,0,0,0,0,0,"[16,0]","[200,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1366110505,[],0,[]
25843,"HellscapeUpsideOnslaughtWhenHitForDuration3",-9962,4274,68,1990,"","","",1,"","","","","","","","","","",24,[2033],3000,3000,0,0,0,0,0,0,"[16,0]","[200,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",977003309,[],0,[]
25844,"HellscapeUpsideOnslaughtWhenHitForDuration4",2107,4274,68,1990,"","","",1,"","","","","","","","","","",24,[2033],4000,4000,0,0,0,0,0,0,"[16,0]","[200,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",112660108,[],0,[]
25845,"HellscapeUpsideBaseMaximumLifeInflictedAsAoeFireDamageWhenHit2",22142,9682,45,4142,"","","",1,"","","","","","","","","","",24,[4832],8,11,0,0,0,0,0,0,"[16,0]","[200,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[658,632,318,309]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",-1181356053,[],0,[]
25846,"HellscapeUpsideBaseMaximumLifeInflictedAsAoeFireDamageWhenHit3",31918,9682,68,4142,"","","",1,"","","","","","","","","","",24,[4832],12,15,0,0,0,0,0,0,"[16,0]","[200,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[658,632,318,309]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1007894717,[],0,[]
25847,"HellscapeUpsideBaseMaximumLifeInflictedAsAoeFireDamageWhenHit4",178,9682,68,4142,"","","",1,"","","","","","","","","","",24,[4832],16,19,0,0,0,0,0,0,"[16,0]","[200,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[658,632,318,309]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",-563028286,[],0,[]
25848,"HellscapeUpsideConsecrateGroundFor3SecondsWhenHit1",17373,9683,45,3812,"","","",1,"","","","","","","","","","",24,[4833],100,100,0,0,0,0,0,0,"[16,0]","[200,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",-1655054716,[],0,[]
25849,"HellscapeUpsideUnholyMightOnKillPercentChance1h2",-585,3762,45,3304,"","","",1,"","","","","","","","","","",24,[1652],5,5,0,0,0,0,0,0,"[10,566,9,14,0]","[0,0,500,500,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1669701170,[],0,[]
25850,"HellscapeUpsideUnholyMightOnKillPercentChance1h3",29941,3762,68,3304,"","","",1,"","","","","","","","","","",24,[1652],6,6,0,0,0,0,0,0,"[10,566,9,14,0]","[0,0,500,500,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",-1794842127,[],0,[]
25851,"HellscapeUpsideUnholyMightOnKillPercentChance1h4___",-25780,3762,68,3304,"","","",1,"","","","","","","","","","",24,[1652],7,7,0,0,0,0,0,0,"[10,566,9,14,0]","[0,0,500,500,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",-387943508,[],0,[]
25852,"HellscapeUpsideUnholyMightOnKillPercentChance2h2_",-3930,3762,45,3304,"","","",1,"","","","","","","","","","",24,[1652],8,8,0,0,0,0,0,0,"[9,14,10,566,0]","[0,0,500,500,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",939312986,[],0,[]
25853,"HellscapeUpsideUnholyMightOnKillPercentChance2h3_",-2073,3762,68,3304,"","","",1,"","","","","","","","","","",24,[1652],9,9,0,0,0,0,0,0,"[9,14,10,566,0]","[0,0,500,500,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",159579749,[],0,[]
25854,"HellscapeUpsideUnholyMightOnKillPercentChance2h4",11389,3762,68,3304,"","","",1,"","","","","","","","","","",24,[1652],10,10,0,0,0,0,0,0,"[9,14,10,566,0]","[0,0,500,500,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",809770041,[],0,[]
25855,"HellscapeUpsideElusiveEffect2",6537,8971,45,10091,"","","",1,"","","","","","","","","","",24,[4302],12,14,0,0,0,0,0,0,"[4,0]","[500,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",245962528,[],0,[]
25856,"HellscapeUpsideElusiveEffect3___",13279,8971,68,10091,"","","",1,"","","","","","","","","","",24,[4302],15,17,0,0,0,0,0,0,"[4,0]","[500,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1012338568,[],0,[]
25857,"HellscapeUpsideElusiveEffect4",20536,8971,68,10091,"","","",1,"","","","","","","","","","",24,[4302],18,20,0,0,0,0,0,0,"[4,0]","[500,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",-604468288,[],0,[]
25858,"HellscapeUpsideBasePenetrateElementalResistances2",24287,9684,45,3821,"","","",1,"","","","","","","","","","",24,[4834],3,3,0,0,0,0,0,0,"[3,0]","[200,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[318],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",-322915809,[],0,[]
25859,"HellscapeUpsideBasePenetrateElementalResistances3",-19096,9684,68,3821,"","","",1,"","","","","","","","","","",24,[4834],4,4,0,0,0,0,0,0,"[3,0]","[200,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[318],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1383393052,[],0,[]
25860,"HellscapeUpsideBasePenetrateElementalResistances4_",22543,9684,68,3821,"","","",1,"","","","","","","","","","",24,[4834],5,5,0,0,0,0,0,0,"[3,0]","[200,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[318],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1979330037,[],0,[]
25861,"HellscapeUpsideMinimumEnduranceCharges1",-13049,6644,68,8443,"","","",1,"","","","","","","","","","",24,[3297],1,1,0,0,0,0,0,0,"[2,0]","[100,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[631],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",-660662888,[],0,[]
25862,"HellscapeUpsideMinimumPowerCharges1",-30067,6645,68,8447,"","","",1,"","","","","","","","","","",24,[3298],1,1,0,0,0,0,0,0,"[2,0]","[100,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[629],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",-115313747,[],0,[]
25863,"HellscapeUpsideMinimumFrenzyCharges1___",-1778,6646,68,8445,"","","",1,"","","","","","","","","","",24,[3299],1,1,0,0,0,0,0,0,"[2,0]","[100,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[630],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",356183092,[],0,[]
25864,"HellscapeUpsideCannotBeSlowedBelowValue3",-24568,32,68,6472,"","","",1,"","","","","","","","","","",24,[13],-25,-21,0,0,0,0,0,0,"[4,0]","[250,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[324],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",-764317063,[],0,[]
25865,"HellscapeUpsideCannotBeSlowedBelowValue4_",25767,32,68,6472,"","","",1,"","","","","","","","","","",24,[13],-30,-26,0,0,0,0,0,0,"[4,0]","[250,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[324],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",-699550998,[],0,[]
25866,"HellscapeUpsideMonsterNemesisOndarsGuile1__",3745,1424,68,837,"","","",1,"","","","","","","","","","",24,[145],1,1,0,0,0,0,0,0,"[16,0]","[10,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[317,627]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1753507365,[],0,[]
25867,"HellscapeUpsideConduit1",18553,524,68,785,"","","",1,"","","","","","","","","","",24,[145],1,1,0,0,0,0,0,0,"[16,0]","[10,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[631,630,629]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1702046986,[],0,[]
25868,"HellscapeUpsideIronReflexes1__",-24474,1299,68,691,"","","",1,"","","","","","","","","","",24,[145],1,1,0,0,0,0,0,0,"[16,0]","[10,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[317,7,627]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",625378592,[],0,[]
25869,"HellscapeUpsideUnwaveringStance1",-26613,1882,68,2315,"","","",1,"","","","","","","","","","",24,[145],1,1,0,0,0,0,0,0,"[16,0]","[10,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[317,627]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",2003103599,[],0,[]
25870,"HellscapeUpsideEternalYouth1_",-27972,6501,68,9367,"","","",1,"","","","","","","","","","",24,[145],1,1,0,0,0,0,0,0,"[16,0]","[10,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[660,316,317,628]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",-291013605,[],0,[]
25871,"HellscapeUpsideWindDancer1",-28341,6502,68,9588,"","","",1,"","","","","","","","","","",24,[145],1,1,0,0,0,0,0,0,"[16,0]","[10,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[317,627]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1648489226,[],0,[]
25872,"HellscapeUpsideGlancingBlows1",8348,6499,68,9535,"","","",1,"","","","","","","","","","",24,[145],1,1,0,0,0,0,0,0,"[16,0]","[10,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[635],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",-896341490,[],0,[]
