"rownum","Id","bool","i32","Name (English)","Name (French)","Name (German)","Name (Japanese)","Name (Korean)","Name (Portuguese)","Name (Russian)","Name (Spanish)","Name (Thai)","Name (Traditional Chinese)","AOFiles","bool","bool","i32","bool","bool","i32","[rid]","BaseItemTypesKey","bool","ModsKeys","TagsKeys","ChestEffectsKey","MinLevel"," (English)"," (French)"," (German)"," (Japanese)"," (Korean)"," (Portuguese)"," (Russian)"," (Spanish)"," (Thai)"," (Traditional Chinese)","MaxLevel","Corrupt_AchievementItemsKey","CurrencyUse_AchievementItemsKey","Encounter_AchievementItemsKeys","rid","InheritsFrom","bool","rid","[i32]","string","i32","i32","bool","rid","rid","bool","bool","[rid]","IsHardmode","StatsHardmode"
2122,"Metadata/Chests/LeagueHeist/HardModeHeistChestBlueprintDemolitionRobotWeapon",1,4,"Clockwork Coffer","Coffret mécanique","Uhrwerk-Truhe","機械仕掛けの金庫","태엽장치 궤짝","Cofre Mecânico","Механический сундук","Arcón mecánico","หีบจักรลาน","機械保險箱","[""Metadata/Chests/LeagueHeist/RobotChests/RobotChestTier3.ao""]","",1,100,1,"",100,"[0,9]","","",[8138],[],54,0,"","M","F","","","M","","M","","",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestRewardRoomDemolition","",548,"[2825364,125000]","",0,0,"",5,"","","",[],1,[]
2123,"Metadata/Chests/LeagueHeist/HardModeHeistChestBlueprintCounterThaumaturgeMilitaryWeapon",1,4,"Secure Coffer","Coffre sécurisé","Gesicherte Truhe","堅牢な金庫","보안 궤짝","Cofre Seguro","Запирающийся ларь","Cofre asegurado","หีบนิรภัย","安全保險箱","[""Metadata/Chests/LeagueHeist/MilitaryChests/MilitaryChestTier3.ao""]","",1,100,1,"",100,"[0,9]","","",[8138],[],51,0,"","M","F","","","M","","M","","",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestRewardRoomCounterThaumaturge","",548,"[2825364,125000]","",0,0,"",5,"","","",[],1,[]
2124,"Metadata/Chests/LeagueHeist/HardModeHeistChestBlueprintCounterThaumaturgeThugWeapon",1,4,"Lacquered Chest","Malle laquée","Lackierte Truhe","漆塗りの箱","옻칠한 상자","Baú Envernizado","Лакированный сундук","Cofre barnizado","หีบเคลือบมัน","漆彩保險箱","[""Metadata/Chests/LeagueHeist/BanditChests/BanditChestTier3.ao""]","",1,100,1,"",100,"[0,9]","","",[8138],[],52,0,"","F","F","","","M","","M","","",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestRewardRoomCounterThaumaturge","",548,"[2825364,125000]","",0,0,"",5,"","","",[],1,[]
2125,"Metadata/Chests/LeagueHeist/HardModeHeistChestBlueprintCounterThaumaturgeScienceWeapon",1,4,"Liquid-Sealed Lockbox","Coffre hydraulique","Versiegeltes Schließfach","液封式ロックボックス","액체로 봉인된 자물통","Cofre Selado com Líquido","Ящик с жидкостным затвором","Caja fuerte sellada con líquido","กล่องล็อกกันน้ำ","液體密封箱","[""Metadata/Chests/LeagueHeist/ScienceChests/ScienceChestTier3.ao""]","",1,100,1,"",100,"[0,9]","","",[8138],[],53,0,"","M","N","","","M","","F","","",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestRewardRoomCounterThaumaturge","",548,"[2825364,125000]","",0,0,"",5,"","","",[],1,[]
2126,"Metadata/Chests/LeagueHeist/HardModeHeistChestBlueprintCounterThaumaturgeRobotWeapon",1,4,"Clockwork Coffer","Coffret mécanique","Uhrwerk-Truhe","機械仕掛けの金庫","태엽장치 궤짝","Cofre Mecânico","Механический сундук","Arcón mecánico","หีบจักรลาน","機械保險箱","[""Metadata/Chests/LeagueHeist/RobotChests/RobotChestTier3.ao""]","",1,100,1,"",100,"[0,9]","","",[8138],[],54,0,"","M","F","","","M","","M","","",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestRewardRoomCounterThaumaturge","",548,"[2825364,125000]","",0,0,"",5,"","","",[],1,[]
2127,"Metadata/Chests/LeagueHeist/HardModeHeistChestBlueprintTrapDisarmamentMilitaryWeapon",1,4,"Secure Coffer","Coffre sécurisé","Gesicherte Truhe","堅牢な金庫","보안 궤짝","Cofre Seguro","Запирающийся ларь","Cofre asegurado","หีบนิรภัย","安全保險箱","[""Metadata/Chests/LeagueHeist/MilitaryChests/MilitaryChestTier3.ao""]","",1,100,1,"",100,"[0,9]","","",[8138],[],51,0,"","M","F","","","M","","M","","",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestRewardRoomTrapDisarmament","",548,"[2825364,125000]","",0,0,"",5,"","","",[],1,[]
2128,"Metadata/Chests/LeagueHeist/HardModeHeistChestBlueprintTrapDisarmamentThugWeapon",1,4,"Lacquered Chest","Malle laquée","Lackierte Truhe","漆塗りの箱","옻칠한 상자","Baú Envernizado","Лакированный сундук","Cofre barnizado","หีบเคลือบมัน","漆彩保險箱","[""Metadata/Chests/LeagueHeist/BanditChests/BanditChestTier3.ao""]","",1,100,1,"",100,"[0,9]","","",[8138],[],52,0,"","F","F","","","M","","M","","",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestRewardRoomTrapDisarmament","",548,"[2825364,125000]","",0,0,"",5,"","","",[],1,[]
2129,"Metadata/Chests/LeagueHeist/HardModeHeistChestBlueprintTrapDisarmamentScienceWeapon",1,4,"Liquid-Sealed Lockbox","Coffre hydraulique","Versiegeltes Schließfach","液封式ロックボックス","액체로 봉인된 자물통","Cofre Selado com Líquido","Ящик с жидкостным затвором","Caja fuerte sellada con líquido","กล่องล็อกกันน้ำ","液體密封箱","[""Metadata/Chests/LeagueHeist/ScienceChests/ScienceChestTier3.ao""]","",1,100,1,"",100,"[0,9]","","",[8138],[],53,0,"","M","N","","","M","","F","","",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestRewardRoomTrapDisarmament","",548,"[2825364,125000]","",0,0,"",5,"","","",[],1,[]
2130,"Metadata/Chests/LeagueHeist/HardModeHeistChestBlueprintTrapDisarmamentRobotWeapon",1,4,"Clockwork Coffer","Coffret mécanique","Uhrwerk-Truhe","機械仕掛けの金庫","태엽장치 궤짝","Cofre Mecânico","Механический сундук","Arcón mecánico","หีบจักรลาน","機械保險箱","[""Metadata/Chests/LeagueHeist/RobotChests/RobotChestTier3.ao""]","",1,100,1,"",100,"[0,9]","","",[8138],[],54,0,"","M","F","","","M","","M","","",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestRewardRoomTrapDisarmament","",548,"[2825364,125000]","",0,0,"",5,"","","",[],1,[]
2131,"Metadata/Chests/LeagueHeist/HardModeHeistChestBlueprintAgilityMilitaryWeapon",1,4,"Secure Coffer","Coffre sécurisé","Gesicherte Truhe","堅牢な金庫","보안 궤짝","Cofre Seguro","Запирающийся ларь","Cofre asegurado","หีบนิรภัย","安全保險箱","[""Metadata/Chests/LeagueHeist/MilitaryChests/MilitaryChestTier3.ao""]","",1,100,1,"",100,"[0,9]","","",[8138],[],51,0,"","M","F","","","M","","M","","",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestRewardRoom","",548,"[2825364,125000]","",0,0,"",5,"","","",[],1,[]
2132,"Metadata/Chests/LeagueHeist/HardModeHeistChestBlueprintAgilityThugWeapon",1,4,"Lacquered Chest","Malle laquée","Lackierte Truhe","漆塗りの箱","옻칠한 상자","Baú Envernizado","Лакированный сундук","Cofre barnizado","หีบเคลือบมัน","漆彩保險箱","[""Metadata/Chests/LeagueHeist/BanditChests/BanditChestTier3.ao""]","",1,100,1,"",100,"[0,9]","","",[8138],[],52,0,"","F","F","","","M","","M","","",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestRewardRoom","",548,"[2825364,125000]","",0,0,"",5,"","","",[],1,[]
2133,"Metadata/Chests/LeagueHeist/HardModeHeistChestBlueprintAgilityScienceWeapon",1,4,"Liquid-Sealed Lockbox","Coffre hydraulique","Versiegeltes Schließfach","液封式ロックボックス","액체로 봉인된 자물통","Cofre Selado com Líquido","Ящик с жидкостным затвором","Caja fuerte sellada con líquido","กล่องล็อกกันน้ำ","液體密封箱","[""Metadata/Chests/LeagueHeist/ScienceChests/ScienceChestTier3.ao""]","",1,100,1,"",100,"[0,9]","","",[8138],[],53,0,"","M","N","","","M","","F","","",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestRewardRoom","",548,"[2825364,125000]","",0,0,"",5,"","","",[],1,[]
2134,"Metadata/Chests/LeagueHeist/HardModeHeistChestBlueprintAgilityRobotWeapon",1,4,"Clockwork Coffer","Coffret mécanique","Uhrwerk-Truhe","機械仕掛けの金庫","태엽장치 궤짝","Cofre Mecânico","Механический сундук","Arcón mecánico","หีบจักรลาน","機械保險箱","[""Metadata/Chests/LeagueHeist/RobotChests/RobotChestTier3.ao""]","",1,100,1,"",100,"[0,9]","","",[8138],[],54,0,"","M","F","","","M","","M","","",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestRewardRoom","",548,"[2825364,125000]","",0,0,"",5,"","","",[],1,[]
2135,"Metadata/Chests/LeagueHeist/HardModeHeistChestBlueprintDeceptionMilitaryWeapon",1,4,"Secure Coffer","Coffre sécurisé","Gesicherte Truhe","堅牢な金庫","보안 궤짝","Cofre Seguro","Запирающийся ларь","Cofre asegurado","หีบนิรภัย","安全保險箱","[""Metadata/Chests/LeagueHeist/MilitaryChests/MilitaryChestTier3.ao""]","",1,100,1,"",100,"[0,9]","","",[8138],[],51,0,"","M","F","","","M","","M","","",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestRewardRoom","",548,"[2825364,125000]","",0,0,"",5,"","","",[],1,[]
2136,"Metadata/Chests/LeagueHeist/HardModeHeistChestBlueprintDeceptionThugWeapon",1,4,"Lacquered Chest","Malle laquée","Lackierte Truhe","漆塗りの箱","옻칠한 상자","Baú Envernizado","Лакированный сундук","Cofre barnizado","หีบเคลือบมัน","漆彩保險箱","[""Metadata/Chests/LeagueHeist/BanditChests/BanditChestTier3.ao""]","",1,100,1,"",100,"[0,9]","","",[8138],[],52,0,"","F","F","","","M","","M","","",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestRewardRoom","",548,"[2825364,125000]","",0,0,"",5,"","","",[],1,[]
2137,"Metadata/Chests/LeagueHeist/HardModeHeistChestBlueprintDeceptionScienceWeapon",1,4,"Liquid-Sealed Lockbox","Coffre hydraulique","Versiegeltes Schließfach","液封式ロックボックス","액체로 봉인된 자물통","Cofre Selado com Líquido","Ящик с жидкостным затвором","Caja fuerte sellada con líquido","กล่องล็อกกันน้ำ","液體密封箱","[""Metadata/Chests/LeagueHeist/ScienceChests/ScienceChestTier3.ao""]","",1,100,1,"",100,"[0,9]","","",[8138],[],53,0,"","M","N","","","M","","F","","",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestRewardRoom","",548,"[2825364,125000]","",0,0,"",5,"","","",[],1,[]
2138,"Metadata/Chests/LeagueHeist/HardModeHeistChestBlueprintDeceptionRobotWeapon",1,4,"Clockwork Coffer","Coffret mécanique","Uhrwerk-Truhe","機械仕掛けの金庫","태엽장치 궤짝","Cofre Mecânico","Механический сундук","Arcón mecánico","หีบจักรลาน","機械保險箱","[""Metadata/Chests/LeagueHeist/RobotChests/RobotChestTier3.ao""]","",1,100,1,"",100,"[0,9]","","",[8138],[],54,0,"","M","F","","","M","","M","","",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestRewardRoom","",548,"[2825364,125000]","",0,0,"",5,"","","",[],1,[]
2139,"Metadata/Chests/LeagueHeist/HardModeHeistChestBlueprintEngineeringMilitaryWeapon",1,4,"Secure Coffer","Coffre sécurisé","Gesicherte Truhe","堅牢な金庫","보안 궤짝","Cofre Seguro","Запирающийся ларь","Cofre asegurado","หีบนิรภัย","安全保險箱","[""Metadata/Chests/LeagueHeist/MilitaryChests/MilitaryChestTier3.ao""]","",1,100,1,"",100,"[0,9]","","",[8138],[],51,0,"","M","F","","","M","","M","","",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestRewardRoomEngineering","",548,"[2825364,125000]","",0,0,"",5,"","","",[],1,[]
2140,"Metadata/Chests/LeagueHeist/HardModeHeistChestBlueprintEngineeringThugWeapon",1,4,"Lacquered Chest","Malle laquée","Lackierte Truhe","漆塗りの箱","옻칠한 상자","Baú Envernizado","Лакированный сундук","Cofre barnizado","หีบเคลือบมัน","漆彩保險箱","[""Metadata/Chests/LeagueHeist/BanditChests/BanditChestTier3.ao""]","",1,100,1,"",100,"[0,9]","","",[8138],[],52,0,"","F","F","","","M","","M","","",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestRewardRoomEngineering","",548,"[2825364,125000]","",0,0,"",5,"","","",[],1,[]
2141,"Metadata/Chests/LeagueHeist/HardModeHeistChestBlueprintEngineeringScienceWeapon",1,4,"Liquid-Sealed Lockbox","Coffre hydraulique","Versiegeltes Schließfach","液封式ロックボックス","액체로 봉인된 자물통","Cofre Selado com Líquido","Ящик с жидкостным затвором","Caja fuerte sellada con líquido","กล่องล็อกกันน้ำ","液體密封箱","[""Metadata/Chests/LeagueHeist/ScienceChests/ScienceChestTier3.ao""]","",1,100,1,"",100,"[0,9]","","",[8138],[],53,0,"","M","N","","","M","","F","","",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestRewardRoomEngineering","",548,"[2825364,125000]","",0,0,"",5,"","","",[],1,[]
2142,"Metadata/Chests/LeagueHeist/HardModeHeistChestBlueprintEngineeringRobotWeapon",1,4,"Clockwork Coffer","Coffret mécanique","Uhrwerk-Truhe","機械仕掛けの金庫","태엽장치 궤짝","Cofre Mecânico","Механический сундук","Arcón mecánico","หีบจักรลาน","機械保險箱","[""Metadata/Chests/LeagueHeist/RobotChests/RobotChestTier3.ao""]","",1,100,1,"",100,"[0,9]","","",[8138],[],54,0,"","M","F","","","M","","M","","",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestRewardRoomEngineering","",548,"[2825364,125000]","",0,0,"",5,"","","",[],1,[]
2143,"Metadata/Chests/LeagueHeist/HardModeHeistChestBlueprintLockPickingMilitaryTrinkets",1,4,"Secure Coffer","Coffre sécurisé","Gesicherte Truhe","堅牢な金庫","보안 궤짝","Cofre Seguro","Запирающийся ларь","Cofre asegurado","หีบนิรภัย","安全保險箱","[""Metadata/Chests/LeagueHeist/MilitaryChests/MilitaryChestTier3.ao""]","",1,45,1,"",100,"[7,6,8,24]","","",[8138],[],51,0,"","M","F","","","M","","M","","",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestRewardRoomLockPick","",546,"[15000,31500,31500,10000]","",0,0,"",5,"","","",[],1,[]
2144,"Metadata/Chests/LeagueHeist/HardModeHeistChestBlueprintLockPickingThugTrinkets",1,4,"Lacquered Chest","Malle laquée","Lackierte Truhe","漆塗りの箱","옻칠한 상자","Baú Envernizado","Лакированный сундук","Cofre barnizado","หีบเคลือบมัน","漆彩保險箱","[""Metadata/Chests/LeagueHeist/BanditChests/BanditChestTier3.ao""]","",1,45,1,"",100,"[7,6,8,24]","","",[8138],[],52,0,"","F","F","","","M","","M","","",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestRewardRoomLockPick","",546,"[15000,31500,31500,10000]","",0,0,"",5,"","","",[],1,[]
2145,"Metadata/Chests/LeagueHeist/HardModeHeistChestBlueprintLockPickingScienceTrinkets",1,4,"Liquid-Sealed Lockbox","Coffre hydraulique","Versiegeltes Schließfach","液封式ロックボックス","액체로 봉인된 자물통","Cofre Selado com Líquido","Ящик с жидкостным затвором","Caja fuerte sellada con líquido","กล่องล็อกกันน้ำ","液體密封箱","[""Metadata/Chests/LeagueHeist/ScienceChests/ScienceChestTier3.ao""]","",1,45,1,"",100,"[7,6,8,24]","","",[8138],[],53,0,"","M","N","","","M","","F","","",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestRewardRoomLockPick","",546,"[15000,31500,31500,10000]","",0,0,"",5,"","","",[],1,[]
2146,"Metadata/Chests/LeagueHeist/HardModeHeistChestBlueprintLockPickingRobotTrinkets",1,4,"Clockwork Coffer","Coffret mécanique","Uhrwerk-Truhe","機械仕掛けの金庫","태엽장치 궤짝","Cofre Mecânico","Механический сундук","Arcón mecánico","หีบจักรลาน","機械保險箱","[""Metadata/Chests/LeagueHeist/RobotChests/RobotChestTier3.ao""]","",1,45,1,"",100,"[7,6,8,24]","","",[8138],[],54,0,"","M","F","","","M","","M","","",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestRewardRoomLockPick","",546,"[15000,31500,31500,10000]","",0,0,"",5,"","","",[],1,[]
2147,"Metadata/Chests/LeagueHeist/HardModeHeistChestBlueprintBruteForceMilitaryTrinkets",1,4,"Secure Coffer","Coffre sécurisé","Gesicherte Truhe","堅牢な金庫","보안 궤짝","Cofre Seguro","Запирающийся ларь","Cofre asegurado","หีบนิรภัย","安全保險箱","[""Metadata/Chests/LeagueHeist/MilitaryChests/MilitaryChestTier3.ao""]","",1,45,1,"",100,"[7,6,8,24]","","",[8138],[],51,0,"","M","F","","","M","","M","","",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestRewardRoom","",546,"[15000,31500,31500,10000]","",0,0,"",5,"","","",[],1,[]
2148,"Metadata/Chests/LeagueHeist/HardModeHeistChestBlueprintBruteForceThugTrinkets",1,4,"Lacquered Chest","Malle laquée","Lackierte Truhe","漆塗りの箱","옻칠한 상자","Baú Envernizado","Лакированный сундук","Cofre barnizado","หีบเคลือบมัน","漆彩保險箱","[""Metadata/Chests/LeagueHeist/BanditChests/BanditChestTier3.ao""]","",1,45,1,"",100,"[7,6,8,24]","","",[8138],[],52,0,"","F","F","","","M","","M","","",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestRewardRoom","",546,"[15000,31500,31500,10000]","",0,0,"",5,"","","",[],1,[]
2149,"Metadata/Chests/LeagueHeist/HardModeHeistChestBlueprintBruteForceScienceTrinkets",1,4,"Liquid-Sealed Lockbox","Coffre hydraulique","Versiegeltes Schließfach","液封式ロックボックス","액체로 봉인된 자물통","Cofre Selado com Líquido","Ящик с жидкостным затвором","Caja fuerte sellada con líquido","กล่องล็อกกันน้ำ","液體密封箱","[""Metadata/Chests/LeagueHeist/ScienceChests/ScienceChestTier3.ao""]","",1,45,1,"",100,"[7,6,8,24]","","",[8138],[],53,0,"","M","N","","","M","","F","","",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestRewardRoom","",546,"[15000,31500,31500,10000]","",0,0,"",5,"","","",[],1,[]
2150,"Metadata/Chests/LeagueHeist/HardModeHeistChestBlueprintBruteForceRobotTrinkets",1,4,"Clockwork Coffer","Coffret mécanique","Uhrwerk-Truhe","機械仕掛けの金庫","태엽장치 궤짝","Cofre Mecânico","Механический сундук","Arcón mecánico","หีบจักรลาน","機械保險箱","[""Metadata/Chests/LeagueHeist/RobotChests/RobotChestTier3.ao""]","",1,45,1,"",100,"[7,6,8,24]","","",[8138],[],54,0,"","M","F","","","M","","M","","",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestRewardRoom","",546,"[15000,31500,31500,10000]","",0,0,"",5,"","","",[],1,[]
2151,"Metadata/Chests/LeagueHeist/HardModeHeistChestBlueprintPerceptionMilitaryTrinkets",1,4,"Secure Coffer","Coffre sécurisé","Gesicherte Truhe","堅牢な金庫","보안 궤짝","Cofre Seguro","Запирающийся ларь","Cofre asegurado","หีบนิรภัย","安全保險箱","[""Metadata/Chests/LeagueHeist/MilitaryChests/MilitaryChestTier3.ao""]","",1,45,1,"",100,"[7,6,8,24]","","",[8138],[],51,0,"","M","F","","","M","","M","","",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestPerception","",546,"[15000,31500,31500,10000]","",0,0,"",5,"","","",[],1,[]
