"rownum","Id","MonsterType","MovementSpeed","ObjectSize","MinimumAttackDistance","MaximumAttackDistance","ACTFiles","AOFiles","BaseMonsterTypeIndex","Mods","i32_96","string_100","string_108","ModelSizeMultiplier","i32_120","i32_124","rid_128","i32_144","i32_148","Tags","ExperienceMultiplier","[i32]_172","MinAgroRange","MaxAgroRange","SpotlightColour1","SpotlightColour2","SpotlightColour3","GrantedEffects","AISFile","Mods2","Stance","rid_256","Name","Name (French)","Name (German)","Name (Japanese)","Name (Korean)","Name (Portuguese)","Name (Russian)","Name (Spanish)","Name (Thai)","Name (Traditional Chinese)","DamageMultiplier","LifeMultiplier","AttackSpeed","Weapon1_ItemVisualIdentity","Weapon2_ItemVisualIdentity","Back_ItemVisualIdentity","MainHand_ItemClass","OffHand_ItemClass","Helmet_ItemVisualIdentity","i32_388","KillSpecificMonsterCount_AchievementItems","Special_Mods","KillRare_AchievementItems","bool_440","i32_441","i32_445","i32_449","i32_453","i32_457","i32_461","HASH16","bool_467","string_468"," (French)"," (German)"," (Japanese)"," (Korean)"," (Portuguese)"," (Russian)"," (Spanish)"," (Thai)"," (Traditional Chinese)","KillWhileOnslaughtIsActive_AchievementItem","MonsterSegment","MonsterArmour","KillWhileTalismanIsActive_AchievementItem","Part1_Mods","Part2_Mods","Endgame_Mods","rid_588","i32_604","i32_608","[rid]_612","MultiPartAchievements","i32_644","SinkAnimation_AOFile","bool_656","[rid]_657","bool_673","bool_674","bool_675","i32_676","i32_680","f32_684","AilmentThreshold","AilmentThreshold (French)","AilmentThreshold (German)","AilmentThreshold (Japanese)","AilmentThreshold (Korean)","AilmentThreshold (Portuguese)","AilmentThreshold (Russian)","AilmentThreshold (Spanish)","AilmentThreshold (Thai)","AilmentThreshold (Traditional Chinese)","SinkEffect","i32_696","MonsterConditionalEffectPack","bool_716","bool_717","i32_718","bool_722","i32_723","i32_727","i32_731","i32_735","i32_739","i32_743","i32_747","i32_751","i32_755"," (French)"," (German)"," (Japanese)"," (Korean)"," (Portuguese)"," (Russian)"," (Spanish)"," (Thai)"," (Traditional Chinese)","i32_759","i32_763","i32_767","BossHealthBar","rid_772","i32_788","bool_792","i32_793","i32_797","i32_801","i32_805","bool_809","rid_810","f32_826","f32_830","bool_834","[string]_835","rid_851","i32_867","i32_871","f32_875","rid_879","bool_895","i32_896","bool_900","i32_901","rid_905"
1598,"Metadata/Monsters/LeagueRitual/DemonFaction/DemonMonkey",172,33,2,4,6,"[""Metadata/Monsters/LeagueRitual/DemonFaction/BrambleMonkey.act""]","[""Metadata/Monsters/Monkeys/BloodMonkey/BloodMonkeyJungle.ao"",""Metadata/Monsters/Monkeys/Jungle/BloodApeTamed.ao""]","Metadata/Monsters/LeagueRitual/DemonFaction/BrambleMonkey",[],1,"","",100,1,6,5,1,0,"[72,49,754,713,31,29,714,118,1025]",70,[4],105,105,700,500,0,[737],"Metadata/Monsters/LeagueRitual/DemonFaction/BrambleMonkey.ais",[],"",0,"Nameless Imp","Diablotin innommé","Namenloser Kobold","名も無きインプ","이름 없는 임프","Diabrete Inominado","Безымянный бес","Diablillo sin nombre","Nameless Imp","無名小鬼",70,70,990,[],[],"","","","",0,[],[],[],1,1,1,135,0,0,111,20530,"","","M","M","","","M","MS","M","","","","","","",[],[],[],"",200,0,[],[],10,"","",[],"",1,"",-5,5,0,80,80,80,80,80,80,80,80,80,80,0,0,"","",1,3,1,0,0,0,0,0,0,1,0,1021110,1021708,1024900,1013004,1008662,1021982,1022560,1025192,1018498,1006286,0,-5,5,"","",7,"",0,-5,5,0,"","",1,1,"",[],48,3,70,0.05,0,1,0,"",25,4
1599,"Metadata/Monsters/LeagueRitual/Daemons/BloodWaveDaemon",27,8,3,6,6,"[""Metadata/Monsters/Daemon/Daemon.act""]","[""Metadata/Monsters/Daemon/Daemon.ao""]","Metadata/Monsters/LeagueRitual/Daemons/BloodwaveDeamon",[6430],1,"","",100,1,3,5,9,0,"[1025,752]",100,[],105,105,700,500,0,[3885],"Metadata/Monsters/NoAi.ais",[],"",3,"Daemon","Démon","Dämon","デーモン","다이몬","Demônio","Демон","Demonio","ปีศาจ","惡魔",67,100,1000,[],[],"","","","",0,[],[],[],"",1,6,135,0,0,135,30472,"","","M","M","","","M","MS","M","","","","","","",[],[],[],"",200,0,[],[],10,"","",[],"",1,1,0,0,0,80,80,80,80,80,80,80,80,80,80,0,0,"","",1,3,1,0,0,0,0,0,0,0,0,1021422,1022020,1025212,1013316,1008974,1022294,1022872,1025504,1018810,1006598,0,0,0,"","",7,"",0,0,0,0,"","",1,1,"",[],"",0,100,0.05,0,1,0,"",30,""
1600,"Metadata/Monsters/LeagueRitual/Daemons/BloodWave",46,13,3,6,6,"[""Metadata/Monsters/LeagueRitual/Daemons/BloodWave.act""]","[""Metadata/Effects/Environment/Endgame/Rituals/Bloodwave/blood_wave.ao""]","Metadata/Monsters/LeagueRitual/Daemons/BloodWave",[6430],1,"","",100,3,3,5,9,0,"[74,1025,752]",100,[],105,105,700,500,0,[3006],"Metadata/Monsters/NoAi.ais",[],"",3,"Volatile Core","Noyau instable","Explosiver Kern","ヴォラタイルコア","폭발성 중심부","Núcleo Volátil","Нестабильная основа","Núcleo volátil","Volatile Core","核息",67,100,1500,[],[],"","","","",0,[],[],[],"",1,6,135,0,0,135,26608,"","","M","M","","","M","FS","M","","","","","","",[],[],[],"",200,0,[],[],10,"","",[],"",1,1,0,0,0,80,80,80,80,80,80,80,80,80,80,0,0,"","",1,3,1,0,0,0,0,0,0,0,0,1021866,1022464,1025656,1013760,1009418,1022738,1023316,1025948,1019284,1007042,0,0,0,"","",7,"",0,0,0,0,"","",1,1,"",[],"",0,100,0.05,0,1,0,"",30,2
1601,"Metadata/Monsters/LeagueRitual/Daemons/OrbitingInsectsDaemon",27,4,3,6,6,"[""Metadata/Monsters/LeagueRitual/Daemons/OrbitingInsectsDaemon.act""]","[""Metadata/Monsters/LeagueRitual/Daemons/bugbomb.ao""]","Metadata/Monsters/LeagueRitual/Daemons/OrbitingInsectsDaemon",[6430],1,"","",50,1,3,5,9,0,"[1025,752]",100,[],105,105,700,500,0,[3007],"Metadata/Monsters/NoAi.ais",[],"",3,"Daemon","Démon","Dämon","デーモン","다이몬","Demônio","Демон","Demonio","ปีศาจ","惡魔",67,100,1000,[],[],"","","","",0,[],[],[],"",1,6,135,0,0,135,61442,"","","M","M","","","M","MS","M","","","","","","",[],[],[],"",200,0,[],[],10,"","",[],"",1,1,0,0,0,80,80,80,80,80,80,80,80,80,80,0,0,"","",1,3,1,0,0,0,0,0,0,0,0,1022304,1022902,1026094,1014198,1009856,1023176,1023754,1026386,1019722,1007480,0,0,0,"","",7,"",0,0,0,0,"","",1,1,"",[],"",0,100,0.05,0,1,0,"",30,""
1602,"Metadata/Monsters/LeagueRitual/Daemons/RatTornado",30,12,0,6,6,"[""Metadata/Monsters/LeagueRitual/Daemons/RatTornado.act""]","[""Metadata/Monsters/LeagueRitual/Daemons/RatTornado.ao""]","Metadata/Monsters/LeagueRitual/Daemons/RatTornado",[6430],1,"","",100,2,6,5,8,0,"[764,34,74,715,742,1025,752]",100,[],135,135,700,500,0,"[3008,1712,1865,3009]","Metadata/Monsters/LeagueRitual/Daemons/RatTornado.ais",[],"",3,"Creeping Fire","Feu dévorant","Schleichendes Feuer","忍び寄る火","번지는 불","Fogo Rastejante","Ползучий огонь","Fuego acechante","Creeping Fire","潛伏之炎",67,100,1500,[],[],"","","","",0,[],[],[],"",1,6,135,0,0,135,48796,"","","M","N","","","M","MS","M","","","","","","",[],[],[],"",0,0,[],[],10,"","",[],"",1,1,0,0,0,80,80,80,80,80,80,80,80,80,80,0,0,"","","",3,1,0,0,0,0,0,0,0,0,1022942,1023540,1026732,1014836,1010494,1023814,1024392,1027024,1020390,1008118,0,0,0,"","",7,"",0,0,0,0,"","",1,1,"",[],"",0,100,0.05,0,1,0,"",0,2
1603,"Metadata/Monsters/LeagueRitual/Daemons/RatTornadoMoveDaemon",30,12,0,6,6,"[""Metadata/Monsters/VoodooKing/MapBoss/VoodooKingBoss3MAP2Ratnado.act""]","[""Metadata/Monsters/VoodooKing/MapBoss/VoodooKingBoss3MAP2Ratnado.ao""]","Metadata/Monsters/VoodooKing/MapBoss/VoodooKingBoss3MAP2Ratnado",[6430],1,"","",100,2,3,5,8,0,"[764,34,74,715,742,1025,752]",100,[],135,135,700,500,0,"[3008,1712,1865,3009]","Metadata/Monsters/NoAi.ais",[],"",3,"Creeping Fire","Feu dévorant","Schleichendes Feuer","忍び寄る火","번지는 불","Fogo Rastejante","Ползучий огонь","Fuego acechante","Creeping Fire","潛伏之炎",67,100,1500,[],[],"","","","",0,[],[],[],"",1,6,135,0,0,135,9859,"","","M","N","","","M","MS","M","","","","","","",[],[],[],"",0,0,[],[],10,"","",[],"",1,1,0,0,0,80,80,80,80,80,80,80,80,80,80,0,0,"","","",3,1,0,0,0,0,0,0,0,0,1023676,1024274,1027466,1015570,1011228,1024548,1025126,1027758,1021124,1008852,0,0,0,"","",7,"",0,0,0,0,"","",1,1,"",[],"",0,100,0.05,0,1,0,"",0,2
1604,"Metadata/Monsters/LeagueRitual/Daemons/PurplePustuleDaemon",27,8,3,6,6,"[""Metadata/Monsters/Daemon/Daemon.act""]","[""Metadata/Monsters/Daemon/Daemon.ao""]","Metadata/Monsters/LeagueRitual/Daemons/PurplePustuleDeamon ",[6430],1,"","",100,1,3,5,9,0,"[1025,752]",100,[],105,105,700,500,0,"[4535,4248,3011]","Metadata/Monsters/NoAi.ais",[],"",3,"Daemon","Démon","Dämon","デーモン","다이몬","Demônio","Демон","Demonio","ปีศาจ","惡魔",67,100,1000,[],[],"","","","",0,[],[],[],"",1,6,135,0,0,135,40463,"","","M","M","","","M","MS","M","","","","","","",[],[],[],"",200,0,[],[],10,"","",[],"",1,1,0,0,0,80,80,80,80,80,80,80,80,80,80,0,0,"","",1,3,1,0,0,0,0,0,0,0,0,1024030,1024628,1027820,1015924,1011582,1024902,1025480,1028112,1021478,1009206,0,0,0,"","",7,"",0,0,0,0,"","",1,1,"",[],"",0,100,0.05,0,1,0,"",30,""
1605,"Metadata/Monsters/LeagueRitual/Daemons/TreeRootDaemon",27,8,3,6,6,"[""Metadata/Monsters/Daemon/Daemon.act""]","[""Metadata/Monsters/Daemon/Daemon.ao""]","Metadata/Monsters/Daemon/Daemon",[6430],1,"","",100,1,3,5,9,0,"[1025,752]",100,[],105,105,700,500,0,"[4538,4250,4539,4251]","Metadata/Monsters/NoAi.ais",[],"",3,"Daemon","Démon","Dämon","デーモン","다이몬","Demônio","Демон","Demonio","ปีศาจ","惡魔",67,100,1000,[],[],"","","","",0,[],[],[],"",1,6,135,0,0,135,31193,"","","M","M","","","M","MS","M","","","","","","",[],[],[],"",200,0,[],[],10,"","",[],"",1,1,0,0,0,80,80,80,80,80,80,80,80,80,80,0,0,"","",1,3,1,0,0,0,0,0,0,0,0,1024268,1024866,1028058,1016162,1011820,1025140,1025718,1028350,1021716,1009444,0,0,0,"","",7,"",0,0,0,0,"","",1,1,"",[],"",0,100,0.05,0,1,0,"",30,""
1606,"Metadata/Monsters/LeagueRitual/Daemons/VolatilePlantsVolatile",719,26,1,6,6,"[""Metadata/Monsters/MonsterMods/VolatilePlants/TreeVolatile.act""]","[""Metadata/Monsters/LeagueRitual/Daemons/volatile.ao""]","Metadata/Monsters/MonsterMods/VolatilePlants/TreeVolatile",[6430],1,"","",100,2,6,5,9,0,"[34,716,74,765,742,753,1025]",100,[],135,200,700,500,0,[4949],"Metadata/Monsters/MonsterMods/VolatilePlants/TreeVolatile.ais",[],"",3,"Volatile Orchard","Verger instable","Explosiver Obstgarten","ヴォラタイルオーチャード","폭발성 과수원","Pomar Volátil","Гремучее растение","Vergel volátil","พืชไล่ระเบิด","果息",100,100,1500,[],[],"","","","",0,[],[],[],"",1,6,135,0,0,135,52208,"","","M","M","","","M","NS","M","","","","","","",[],[],[],"",200,0,[],[],0,"","",[],"",1,1,0,0,0,80,80,80,80,80,80,80,80,80,80,0,0,"","",1,3,1,0,0,0,0,0,0,0,0,1024658,1025256,1028494,1016552,1012210,1025530,1026108,1028740,1022106,1009834,0,0,0,"","",7,"",0,0,0,0,"","",1,1,"",[],"",0,100,0.05,0,1,0,"",10,2
1607,"Metadata/Monsters/LeagueRitual/Daemons/CrimsonWolfDaemon",27,8,3,6,6,"[""Metadata/Monsters/Daemon/Daemon.act""]","[""Metadata/Monsters/Daemon/Daemon.ao""]","Metadata/Monsters/LeagueRitual/Daemons/CrimsonWolfDaemon",[6430],1,"","",100,1,3,5,9,0,"[1025,752]",100,[],105,105,700,500,0,[3020],"Metadata/Monsters/NoAi.ais",[],"",3,"Daemon","Démon","Dämon","デーモン","다이몬","Demônio","Демон","Demonio","ปีศาจ","惡魔",67,100,1000,[],[],"","","","",0,[],[],[],"",1,6,135,0,0,135,4824,"","","M","M","","","M","MS","M","","","","","","",[],[],[],"",200,0,[],[],10,"","",[],"",1,1,0,0,0,80,80,80,80,80,80,80,80,80,80,0,0,"","",1,3,1,0,0,0,0,0,0,0,0,1024854,1025452,1028690,1016748,1012406,1025726,1026304,1028936,1022302,1010030,0,0,0,"","",7,"",0,0,0,0,"","",1,1,"",[],"",0,100,0.05,0,1,0,"",30,""
1608,"Metadata/Monsters/LeagueRitual/Daemons/CorpseFissureDaemon",27,8,3,6,6,"[""Metadata/Monsters/Daemon/Daemon.act""]","[""Metadata/Monsters/Daemon/Daemon.ao""]","Metadata/Monsters/LeagueRitual/Daemons/CorpseFissureDaemon",[6430],1,"","",100,1,3,5,9,0,"[1025,752]",100,[],105,105,700,500,0,[3023],"Metadata/Monsters/NoAi.ais",[],"",3,"Daemon","Démon","Dämon","デーモン","다이몬","Demônio","Демон","Demonio","ปีศาจ","惡魔",67,100,1000,[],[],"","","","",0,[],[],[],"",1,6,135,0,0,135,26788,"","","M","M","","","M","MS","M","","","","","","",[],[],[],"",200,0,[],[],10,"","",[],"",1,1,0,0,0,80,80,80,80,80,80,80,80,80,80,0,0,"","",1,3,1,0,0,0,0,0,0,0,0,1025054,1025652,1028890,1016948,1012606,1025926,1026504,1029136,1022502,1010230,0,0,0,"","",7,"",0,0,0,0,"","",1,1,"",[],"",0,100,0.05,0,1,0,"",30,""
1609,"Metadata/Monsters/LeagueRitual/Daemons/ToadPortalDaemon",27,8,3,6,6,"[""Metadata/Monsters/Daemon/Daemon.act""]","[""Metadata/Monsters/Daemon/Daemon.ao""]","Metadata/Monsters/LeagueRitual/Daemons/ToadPortalDaemon",[6430],1,"","",100,1,3,5,9,0,"[1025,752]",100,[],105,105,700,500,0,[],"Metadata/Monsters/NoAi.ais",[],"",3,"Daemon","Démon","Dämon","デーモン","다이몬","Demônio","Демон","Demonio","ปีศาจ","惡魔",67,100,1000,[],[],"","","","",0,[],[],[],"",1,6,135,0,0,135,32236,"","","M","M","","","M","MS","M","","","","","","",[],[],[],"",200,0,[],[],10,"","",[],"",1,1,0,0,0,80,80,80,80,80,80,80,80,80,80,0,0,"","",1,3,1,0,0,0,0,0,0,0,0,1025232,1025830,1029068,1017126,1012784,1026104,1026682,1029314,1022680,1010408,0,0,0,"","",7,"",0,0,0,0,"","",1,1,"",[],"",0,100,0.05,0,1,0,"",30,""
1610,"Metadata/Monsters/LeagueRitual/Daemons/ProximityToadlDaemon_",27,8,3,6,6,"[""Metadata/Monsters/Daemon/Daemon.act""]","[""Metadata/Monsters/Daemon/Daemon.ao""]","Metadata/Monsters/LeagueRitual/Daemons/ProximityToadlDaemon",[6430],1,"","",100,1,3,5,9,0,"[1025,752]",100,[],105,105,700,500,0,[3022],"Metadata/Monsters/NoAi.ais",[],"",3,"Daemon","Démon","Dämon","デーモン","다이몬","Demônio","Демон","Demonio","ปีศาจ","惡魔",67,100,1000,[],[],"","","","",0,[],[],[],"",1,6,135,0,0,135,9608,"","","M","M","","","M","MS","M","","","","","","",[],[],[],"",200,0,[],[],10,"","",[],"",1,1,0,0,0,80,80,80,80,80,80,80,80,80,80,0,0,"","",1,3,1,0,0,0,0,0,0,0,0,1025558,1026156,1029394,1017452,1013110,1026430,1027008,1029640,1023006,1010734,0,0,0,"","",7,"",0,0,0,0,"","",1,1,"",[],"",0,100,0.05,0,1,0,"",30,""
1611,"Metadata/Monsters/LeagueRitual/Daemons/CreepingFogDaemon",27,12,3,6,6,"[""Metadata/Monsters/LeagueRitual/Daemons/CreepingFogDaemon.act""]","[""Metadata/Effects/Environment/Endgame/Rituals/CreepingFog/fog_cloud.ao""]","Metadata/Monsters/LeagueRitual/Daemons/CreepingFogDaemon",[6430],1,"","",150,1,3,5,9,0,"[1025,752]",100,[],105,105,700,500,0,[],"Metadata/Monsters/NoAi.ais",[],"",3,"Daemon","Démon","Dämon","デーモン","다이몬","Demônio","Демон","Demonio","ปีศาจ","惡魔",67,100,1000,[],[],"","","","",0,[],[],[],"",1,6,135,0,0,135,41101,"","","M","M","","","M","MS","M","","","","","","",[],[],[],"",200,0,[],[],10,"","",[],"",1,1,0,0,0,80,80,80,80,80,80,80,80,80,80,0,0,"","",1,3,1,0,0,0,0,0,0,0,0,1026004,1026602,1029840,1017898,1013556,1026876,1027454,1030086,1023452,1011180,0,0,0,"","",7,"",0,0,0,0,"","",1,1,"",[],"",0,100,0.05,0,1,0,"",30,""
1612,"Metadata/Monsters/LeagueRitual/HumanoidFaction/CrazedCannibalPicts/PictFemaleBow",156,46,2,6,65,"[""Metadata/Monsters/CrazedCannibalPicts/CrazedCannibalPicts_Female/Bow/PictFemaleBow.act""]","[""Metadata/Monsters/CrazedCannibalPicts/CrazedCannibalPicts_Female/Bow/CrazedCannibalPicts_Female_1.ao"",""Metadata/Monsters/CrazedCannibalPicts/CrazedCannibalPicts_Female/Bow/CrazedCannibalPicts_Female_2.ao"",""Metadata/Monsters/CrazedCannibalPicts/CrazedCannibalPicts_Female/Bow/CrazedCannibalPicts_Female_3.ao""]","Metadata/Monsters/CrazedCannibalPicts/CrazedCannibalPicts_Female/Bow/PictFemaleBow",[],1,"","",100,2,6,6,1,0,"[723,724,1026,1047,718,224,755,71,48,1089,31,29,714,32,118]",130,[],105,105,700,500,0,"[742,5673,5674,5675,5676]","Metadata/Monsters/CrazedCannibalPicts/CrazedCannibalPicts_Female/Bow/PictFemaleBow.ais",[],"",0,"Cultist Archer","Sectatrice archère","Kultisten-Bogenschützin","カルティスト・アーチャー","광신자 궁수","Cultista Arqueiro","Культистка-лучница","Arquera cultista","Cultist Archer","邪教射手",130,130,1500,[15595],[15599],15602,13,"","",0,[],[],[],"",1,6,135,0,0,135,64407,"","","F","F","","","M","FS","F","","","","","","",[],[],[],"",300,0,[],[],10,"","",[],"",1,"",-5,5,0,80,80,80,80,80,80,80,80,80,80,0,0,"","",1,3,1,0,0,0,0,0,0,1,0,1026552,1027150,1030388,1018474,1014104,1027424,1028002,1030634,1024000,1011728,0,0,0,"","",7,"",0,0,0,1,"","",1,1,"",[],54,4,115,0.06,0,1,0,"",40,5
1613,"Metadata/Monsters/LeagueRitual/HumanoidFaction/CrazedCannibalPicts/PictFemaleBowWILDWOOD",156,46,2,6,65,"[""Metadata/Monsters/CrazedCannibalPicts/CrazedCannibalPicts_Female/Bow/PictFemaleBow.act""]","[""Metadata/Monsters/CrazedCannibalPicts/CrazedCannibalPicts_Female/Bow/CrazedCannibalPicts_Female_1.ao"",""Metadata/Monsters/CrazedCannibalPicts/CrazedCannibalPicts_Female/Bow/CrazedCannibalPicts_Female_2.ao"",""Metadata/Monsters/CrazedCannibalPicts/CrazedCannibalPicts_Female/Bow/CrazedCannibalPicts_Female_3.ao""]","Metadata/Monsters/CrazedCannibalPicts/CrazedCannibalPicts_Female/Bow/PictFemaleBow",[],1,"","",100,2,6,6,1,0,"[723,724,1026,1047,718,224,755,71,48,1089,31,29,714,32,118]",130,[],105,105,700,500,0,"[742,5673,5674,5675,5676]","Metadata/Monsters/CrazedCannibalPicts/CrazedCannibalPicts_Female/Bow/PictFemaleBowWILDWOOD.ais",[],"",0,"Cultist Archer","Sectatrice archère","Kultisten-Bogenschützin","カルティスト・アーチャー","광신자 궁수","Cultista Arqueiro","Культистка-лучница","Arquera cultista","Cultist Archer","邪教射手",130,130,1500,[15595],[15599],15602,13,"","",0,[],[],[],"",1,6,135,0,0,135,30426,"","","F","F","","","M","FS","F","","","","","","",[],[],[],"",300,0,[],[],10,"","",[],"",1,"",-5,5,0,80,80,80,80,80,80,80,80,80,80,0,0,"","",1,3,1,0,0,0,0,0,0,1,0,1027316,1027914,1031152,1019238,1014868,1028188,1028766,1031398,1024764,1012492,0,0,0,"","",7,"",0,0,0,1,"","",1,1,"",[],54,4,115,0.06,0,1,0,"",40,5
1614,"Metadata/Monsters/LeagueRitual/HumanoidFaction/CrazedCannibalPicts/PictFemaleDaggerDagger",157,46,2,4,7,"[""Metadata/Monsters/CrazedCannibalPicts/CrazedCannibalPicts_Female/Dagger_Dagger/PictFemaleDaggerDagger.act""]","[""Metadata/Monsters/CrazedCannibalPicts/CrazedCannibalPicts_Female/Dagger_Dagger/CrazedCannibalPicts_Female_1.ao"",""Metadata/Monsters/CrazedCannibalPicts/CrazedCannibalPicts_Female/Dagger_Dagger/CrazedCannibalPicts_Female_2.ao"",""Metadata/Monsters/CrazedCannibalPicts/CrazedCannibalPicts_Female/Dagger_Dagger/CrazedCannibalPicts_Female_3.ao""]","Metadata/Monsters/CrazedCannibalPicts/CrazedCannibalPicts_Female/Dagger_Dagger/PictFemaleDaggerDagger",[],1,"","",100,2,6,4,1,0,"[1047,1024,224,755,71,48,713,31,29,714,118]",100,[],105,105,700,500,0,[744],"Metadata/Monsters/CrazedCannibalPicts/CrazedCannibalPicts_Female/Dagger_Dagger/PictFemaleDaggerDagger.ais",[],"",0,"Cultist Daggerdancer","Sectatrice danse-dague","Kultisten-Messertänzerin ","カルティスト・ダガーダンサー","광신자 단검춤꾼","Cultista Dançarino da Adaga","Культистка-танцовщица с кинжалами","Bailarina de dagas cultista","Cultist Daggerdancer","邪教匕首舞者",100,100,1500,[15597],[15597],"",7,7,"",0,[],[],[],"",1,6,135,0,0,135,12836,"","","F","F","","","M","FS","F","","","","","","",[],[],[],"",300,0,[],[],10,"","",[],"",1,"",-5,5,0,80,80,80,80,80,80,80,80,80,80,0,0,"","",1,3,1,0,0,0,0,0,0,1,0,1027762,1028408,1031598,1019716,1015314,1028634,1029212,1031844,1025210,1012938,0,0,0,"","",7,"",0,0,0,1,"","",1,1,"",[],54,4,100,0.08,0,1,0,"",40,5
1615,"Metadata/Monsters/LeagueRitual/HumanoidFaction/CrazedCannibalPicts/PictFemaleDaggerDaggerWILDWOOD",157,46,2,4,7,"[""Metadata/Monsters/CrazedCannibalPicts/CrazedCannibalPicts_Female/Dagger_Dagger/PictFemaleDaggerDagger.act""]","[""Metadata/Monsters/CrazedCannibalPicts/CrazedCannibalPicts_Female/Dagger_Dagger/CrazedCannibalPicts_Female_1.ao"",""Metadata/Monsters/CrazedCannibalPicts/CrazedCannibalPicts_Female/Dagger_Dagger/CrazedCannibalPicts_Female_2.ao"",""Metadata/Monsters/CrazedCannibalPicts/CrazedCannibalPicts_Female/Dagger_Dagger/CrazedCannibalPicts_Female_3.ao""]","Metadata/Monsters/CrazedCannibalPicts/CrazedCannibalPicts_Female/Dagger_Dagger/PictFemaleDaggerDagger",[],1,"","",100,2,6,4,1,0,"[1047,1024,224,755,71,48,713,31,29,714,118]",100,[],105,105,700,500,0,[744],"Metadata/Monsters/CrazedCannibalPicts/CrazedCannibalPicts_Female/Dagger_Dagger/PictFemaleDaggerDaggerWILDWOOD.ais",[],"",0,"Cultist Daggerdancer","Sectatrice danse-dague","Kultisten-Messertänzerin ","カルティスト・ダガーダンサー","광신자 단검춤꾼","Cultista Dançarino da Adaga","Культистка-танцовщица с кинжалами","Bailarina de dagas cultista","Cultist Daggerdancer","邪教匕首舞者",100,100,1500,[15597],[15597],"",7,7,"",0,[],[],[],"",1,6,135,0,0,135,60139,"","","F","F","","","M","FS","F","","","","","","",[],[],[],"",300,0,[],[],10,"","",[],"",1,"",-5,5,0,80,80,80,80,80,80,80,80,80,80,0,0,"","",1,3,1,0,0,0,0,0,0,1,0,1028454,1029100,1032290,1020408,1016006,1029326,1029904,1032536,1025902,1013630,0,0,0,"","",7,"",0,0,0,1,"","",1,1,"",[],54,4,100,0.08,0,1,0,"",40,5
1616,"Metadata/Monsters/LeagueRitual/HumanoidFaction/CrazedCannibalPicts/PictFemaleStaff",158,9,2,4,12,"[""Metadata/Monsters/CrazedCannibalPicts/CrazedCannibalPicts_Female/Staff/PictFemaleStaff.act""]","[""Metadata/Monsters/CrazedCannibalPicts/CrazedCannibalPicts_Female/Staff/CrazedCannibalPicts_Female_1.ao"",""Metadata/Monsters/CrazedCannibalPicts/CrazedCannibalPicts_Female/Staff/CrazedCannibalPicts_Female_2.ao"",""Metadata/Monsters/CrazedCannibalPicts/CrazedCannibalPicts_Female/Staff/CrazedCannibalPicts_Female_3.ao""]","Metadata/Monsters/CrazedCannibalPicts/CrazedCannibalPicts_Female/Staff/PictFemaleStaff",[],1,"","",100,2,6,2,1,0,"[1022,723,724,1047,34,718,224,71,48,1089,30,29,32,118,752]",200,[],105,105,700,500,0,"[5677,5678,5679,5680]","Metadata/Monsters/CrazedCannibalPicts/CrazedCannibalPicts_Female/Staff/PictFemaleStaff.ais",[],"",0,"Cultist Witch","Sectatrice sorcière","Kultistenhexe ","カルティスト・ウィッチ","광신자 마녀","Cultista Bruxa","Культистка-ведьма","Bruja cultista","Cultist Witch","邪教女巫",200,200,1500,[],[15601],"",14,"","",0,[],[],[],"",1,6,135,0,0,135,8323,"","","F","F","","","M","FS","F","","","","","","",[],[],[],"",300,0,[],[],10,"","",[],"",1,"",-5,5,0,80,80,80,80,80,80,80,80,80,80,0,0,"","",1,3,1,0,0,0,0,0,0,1,0,1028982,1029628,1032818,1020962,1016534,1029854,1030432,1033064,1026430,1014158,0,0,0,"","",7,"",0,0,0,1,"","",1,1,"",[],54,4,150,0.05,0,1,0,"",40,5
