"rownum","Id","BuffDDSFile","EPKFiles1","EPKFiles2","PreloadGroups","bool_64","BuffName","BuffName (French)","BuffName (German)","BuffName (Japanese)","BuffName (Korean)","BuffName (Portuguese)","BuffName (Russian)","BuffName (Spanish)","BuffName (Thai)","BuffName (Traditional Chinese)","MiscAnimated1","MiscAnimated2","BuffDescription","BuffDescription (French)","BuffDescription (German)","BuffDescription (Japanese)","BuffDescription (Korean)","BuffDescription (Portuguese)","BuffDescription (Russian)","BuffDescription (Spanish)","BuffDescription (Thai)","BuffDescription (Traditional Chinese)","EPKFile","HasExtraArt","ExtraArt","[i32]_130","EPKFiles","BuffVisualOrbs","MiscAnimated3","WeaponEffect","FadeInVisual","AudioEvent","f32_234","f32_238","bool_242","bool_243","[rid]_244","bool_260","bool_261","bool_262","[i32]_263","FadeOutEffect","rid_295"
2361,"captain_roth_ignite","Art/2DArt/BuffIcons/buffonfire.dds","[""Metadata/Effects/Spells/debuff_fx/EPKs/theme_variants/debuff_Ignite_GhostFlame.epk""]",[],[],"","","","","","","","","","","","","","","","","","","","","","","","","","",[],[],[],"","","","",0,0,"","",[],"",1,"",[],"",""
2362,"keystone_fire_spells_become_chaos_spells_ignite","Art/2DArt/BuffIcons/buffonfire.dds","[""Metadata/Effects/Spells/debuff_fx/EPKs/debuff_Blackfire_Ignite.epk""]",[],[],"","","","","","","","","","","","","","","","","","","","","","","","","","",[],[],[],"","","","",0,0,"","",[],"",1,"",[],"",""
2363,"tempest_bell_ignited_breach","Art/2DArt/BuffIcons/buffonfire.dds","[""Metadata/Effects/Microtransactions/Spells/Monk/Breach/monk_tempestbell/epk/BreachBell_Fire.epk""]",[],[],"","","","","","","","","","","","","","","","","","","","","","","","","","",[],[],[],"","","","",0,0,"","",[],"",1,"",[],"",""
2364,"tempest_bell_frozen_breach","Art/2DArt/BuffIcons/buffchilled.dds","[""Metadata/Effects/Microtransactions/Spells/Monk/Breach/monk_tempestbell/epk/BreachBell_Ice.epk""]",[],[],"","","","","","","","","","","","","","","","","","","","","","","","","","",[],[],[],"","","","",0,0,"","",[],"",1,"",[],"",""
2365,"tempest_bell_shocked_breach","Art/2DArt/BuffIcons/buffshocked.dds","[""Metadata/Effects/Microtransactions/Spells/Monk/Breach/monk_tempestbell/epk/BreachBell_Lightning.epk""]",[],[],"","","","","","","","","","","","","","","","","","","","","","","","","","",[],[],[],"","","","",0,0,"","",[],"",1,"",[],"",""
2366,"electrocute_faridun","","[""Metadata/Effects/Spells/debuff_fx/EPKs/debuff_Electrocute_bronze.epk"",""Metadata/Effects/Spells/debuff_fx/EPKs/debuff_Electrocute_bronze.epk"",""Metadata/Effects/Spells/debuff_fx/EPKs/debuff_Electrocute_Large_bronze.epk""]",[],[],"","","","","","","","","","","","","","","","","","","","","","","","","","",[],[],[],"","","","",0,0,"","",[],"",1,"",[],"",""
2367,"shocked_faridun","Art/2DArt/BuffIcons/buffshocked.dds","[""Metadata/Effects/Spells/debuff_fx/EPKs/debuff_Shock_bronze.epk""]",[],[],"","","","","","","","","","","","","","","","","","","","","","","","","","",[],[],[],"","","","",0,0,"","",[],"",1,"",[],"",""
2368,"shocked_doryani","Art/2DArt/BuffIcons/buffshocked.dds","[""Metadata/Effects/Microtransactions/Spells/Mercenary/Doryani/epk/debuff_Shock.epk""]",[],[],"","","","","","","","","","","","","","","","","","","","","","","","","","",[],[],[],"","","","",0,0,"","",[],"",1,"",[],"",""
2369,"hunters_mark","Art/2DArt/SkillIcons/MarkoftheBloodhoundSkillIcon.dds",[],[],[],"","","","","","","","","","","","","","","","","","","","","","","","","","",[],[],[170],"","","","",0,0,"","",[],"",1,"",[],"",""
2370,"voltaic_mark_faridun","Art/2DArt/SkillIcons/projectileweakness.dds",[],[],[],"","","","","","","","","","","","","","","","","","","","","","","","","","",[],[],[171],"","","","",0,0,"","",[],"",1,"",[],"",""
2371,"electrocute_doryani","","[""Metadata/Effects/Microtransactions/Spells/Mercenary/Doryani/epk/debuff_Electrocute.epk"",""Metadata/Effects/Microtransactions/Spells/Mercenary/Doryani/epk/debuff_Electrocute.epk"",""Metadata/Effects/Microtransactions/Spells/Mercenary/Doryani/epk/debuff_Electrocute_Large.epk""]",[],[],"","","","","","","","","","","","","","","","","","","","","","","","","","",[],[],[],"","","","",0,0,"","",[],"",1,"",[],"",""
2372,"azmeri_dust_infused_warden","","[""Metadata/Effects/Spells/monsters_effects/League_Azmeri/resources/charges/epk/blanket_monster_warden_forest.epk""]",[],[67],"","","","","","","","","","","","","","","","","","","","","","","","","","",[],[],[],"","","","",0,0,"","",[],"",1,"",[],"",""
2373,"azmeri_dust_infused_voodoo","","[""Metadata/Effects/Spells/monsters_effects/League_Azmeri/resources/charges/epk/blanket_monster_vodoo_forest.epk""]",[],[67],"","","","","","","","","","","","","","","","","","","","","","","","","","",[],[],[],"","","","",0,0,"","",[],"",1,"",[],"",""
2374,"azmeri_dust_infused_primal","","[""Metadata/Effects/Spells/monsters_effects/League_Azmeri/resources/charges/epk/blanket_monster_primal_forest.epk""]",[],[67],"","","","","","","","","","","","","","","","","","","","","","","","","","",[],[],[],"","","","",0,0,"","",[],"",1,"",[],"",""
2375,"ignited_aggravated","Art/2DArt/BuffIcons/buffonfire.dds","[""Metadata/Effects/Spells/monsters_effects/Act3_FOUR/SaithasSpear/epk/Ignite.epk""]",[],[],"","","","","","","","","","","","","","","","","","","","","","","","Metadata/Effects/Spells/monsters_effects/Act3_FOUR/SaithasSpear/epk/Ignite.epk","","",[],[],[],"","","","",0,0,"","",[],"",1,"",[],"",""
2376,"capture_beast","","[""Metadata/Effects/Spells/spear_tamebeast/EPKs/tame_Target.epk""]",[],[],"","","","","","","","","","","","","","","","","","","","","","","","","","",[],[],[],"","","","",0,0,"","",[],"",1,"",[],"",""
2377,"captured_beast","","[""Metadata/Effects/Spells/spear_tamebeast/EPKs/tame_Success.epk""]",[],[],"","","","","","","","","","","","","","","","","","","","","","","","","","",[],[],[],"","","","",0,0,"","",[],"",1,"",[],"",""
2378,"captured_beast_unique","","[""Metadata/Effects/Spells/spear_tamebeast/EPKs/tame_Success_Unique.epk""]",[],[],"","","","","","","","","","","","","","","","","","","","","","","","","","",[],[],[],"","","","",0,0,"","",[],"",1,"",[],"",""
2379,"capture_undead","","[""Metadata/Effects/Microtransactions/Misc/uniques/KulemaksBirth/epk/tame_Target.epk""]",[],[],"","","","","","","","","","","","","","","","","","","","","","","","","","",[],[],[],"","","","",0,0,"","",[],"",1,"",[],"",""
2380,"captured_undead","","[""Metadata/Effects/Microtransactions/Misc/uniques/KulemaksBirth/epk/tame_Success.epk""]",[],[],"","","","","","","","","","","","","","","","","","","","","","","","","","",[],[],[],"","","","",0,0,"","",[],"",1,"",[],"",""
2381,"blood_boil_buff","Art/2DArt/SkillIcons/HeraldOfBloodSkill.dds","[""Metadata/Effects/Spells/ascendancy_classes/ritualist/blood_boil/epk/blood_boil_debuff.epk""]",[],[],"","","","","","","","","","","","","","","","","","","","","","","","","","",[],[],[],"","","","",0,0,"","",[],"",1,"",[],"",""
2382,"blood_boil_buff_large","Art/2DArt/SkillIcons/HeraldOfBloodSkill.dds","[""Metadata/Effects/Spells/ascendancy_classes/ritualist/blood_boil/epk/blood_boil_debuff_large.epk""]",[],[],"","","","","","","","","","","","","","","","","","","","","","","","","","",[],[],[],"","","","",0,0,"","",[],"",1,"",[],"",""
2383,"beast_companion_summon","","[""Metadata/Effects/Spells/spear_tamebeast/EPKs/tame_Summon.epk""]",[],[],"","","","","","","","","","","","","","","","","","","","","","","","","","",[],[],[],"","","","",0,0,"","",[],"",1,"",[],"",""
2384,"beast_companion","",[],[],[],"","","","","","","","","","","","","","","","","","","","","","","","","","",[],[],[],"","","","",0,0,"","",[],"",1,"",[],"",""
2385,"undead_companion","",[],[],[],"","","","","","","","","","","","","","","","","","","","","","","","","","",[],[],[],"","","","",0,0,"","",[],"",1,"",[],"",""
2386,"undead_companion_summon","","[""Metadata/Effects/Microtransactions/Misc/uniques/KulemaksBirth/epk/tame_Summon.epk""]",[],[],"","","","","","","","","","","","","","","","","","","","","","","","","","",[],[],[],"","","","",0,0,"","",[],"",1,"",[],"",""
2387,"cast_lightning_spell_on_hit_reserve","",[],[],[],"","","","","","","","","","","","","","","","","","","","","","","","",1,"",[],[],[],"","","","",0,0,"","",[],"",1,"",[],"",""
2388,"caltrops_on_dodge_reserve","",[],[],[],"","","","","","","","","","","","","","","","","","","","","","","","",1,"",[],[],[],"","","","",0,0,"","",[],"",1,"",[],"",""
2389,"cast_fire_spell_on_hit_reserve","",[],[],[],"","","","","","","","","","","","","","","","","","","","","","","","",1,"",[],[],[],"","","","",0,0,"","",[],"",1,"",[],"",""
2390,"tempest_corrupted","Art/2DArt/BuffIcons/BuffTempestCorrupted.dds","[""Metadata/Effects/Environment/Corrupted_obelisk/epk/corrupted_buff.epk""]",[],[],"","","","","","","","","","","","","","","","","","","","","","","","","","",[],[],[],"","","","",0,0,"","",[],"",1,"",[],"",""
2391,"tempest_radiant","Art/2DArt/BuffIcons/BuffTempestSanctified.dds","[""Metadata/Effects/Environment/Corrupted_obelisk/epk/radiant_buff.epk""]",[],[],"","","","","","","","","","","","","","","","","","","","","","","","","","",[],[],[],"","","","",0,0,"","",[],"",1,"",[],"",""
2392,"perfection_visual","Art/2DArt/BuffIcons/PerfectionBuff.dds",[],[],[],"","","","","","","","","","","","","","","","","","","","","","","","","","",[],[],[],"","","","",0,0,"","",[],"",1,"",[],"",""
2393,"tasalios_rhythm","Art/2DArt/BuffIcons/TasaliosRhythm.dds",[],[],[],"","","","","","","","","","","","","","","","","","","","","","","","","","",[],[],[],"","","","",0,0,"","",[],"",1,"",[],"",""
2394,"transcendent_thirst_visual","Art/2DArt/BuffIcons/TranscendantThirstBuff.dds","[""Metadata/Effects/misc/flask_effects/TranscendantThirst/epk/perfect_draught.epk""]",[],[],"","","","","","","","","","","","","","","","","","","","","","","","","","",[],[],[],"","","","",0,0,"","",[],"",1,"",[],"",""
2395,"khatals_rejuvenation","Art/2DArt/BuffIcons/KhatalsRejuvenation.dds",[],[],[],"","","","","","","","","","","","","","","","","","","","","","","","","","",[],[],[],"","","","",0,0,"","",[],"",1,"",[],"",""
2396,"support_lineage_remnants_cdr","Art/2DArt/SkillIcons/passives/Trickster/OneStepAheadTrickster.dds",[],[],[],"","","","","","","","","","","","","","","","","","","","","","","","","","",[],[],[],"","","","",0,0,"","",[],"",1,"",[],"",""
2397,"perfect_deflection_visual","Art/2DArt/BuffIcons/PerfectDeflectionBuff.dds",[],[],[],"","","","","","","","","","","","","","","","","","","","","","","","","","",[],[],[],"","","","",0,0,"","",[],"",1,"",[],"",""
2398,"capture_beast_player","","[""Metadata/Effects/Spells/spear_tamebeast/OnACTs/captureActive.epk""]",[],[],"","","","","","","","","","","","","","","","","","","","","","","","","","",[],[],[],"","","","",0,0,"","",[],"",1,"",[],"",""
2399,"grave_command_player","","[""Metadata/Effects/Microtransactions/Misc/uniques/KulemaksBirth/epk/captureActive.epk""]",[],[],"","","","","","","","","","","","","","","","","","","","","","","","","","",[],[],[],"","","","",0,0,"","",[],"",1,"",[],"",""
2400,"unique_ezomyte_strongbox_revive_fade","","[""Metadata/Effects/Environment/Endgame/Strongboxes/epk/ezomyte_fadein.epk""]",[],[],"","","","","","","","","","","","","","","","","","","","","","","","","","",[],[],[],"","","","",0,0,"","",[],"",1,"",[],"",""
2401,"easy_target_visual","Art/2DArt/BuffIcons/PunchThroughDebuff.dds",[],[],[],"","","","","","","","","","","","","","","","","","","","","","","","","","",[],[],[],"","","","",0,0,"","",[],"",1,"",[],"",""
2402,"bone_armour_buff_effect_sanguine","Art/2DArt/SkillIcons/passives/Berserker/CombatFrenzy.dds","[""Metadata/Effects/Microtransactions/Spells/Witch/SanguineBone/Offerings/EPKs/bone_armour.epk""]",[],[],"","","","","","","","","","","","","","","","","","","","","","","","","","",[],[],[],"","","","",0,0,"","",[],"",1,"",[],"",""
2403,"pain_offering_buff_sanguine","Art/2DArt/SkillIcons/punishment.dds","[""Metadata/Effects/Microtransactions/Spells/Witch/SanguineBone/Offerings/EPKs/buff_OfferingFlesh.epk""]",[],[],"","","","","","","","","","","","","","","","","","","","","","","","","","",[],[],[],"","","","",0.25,0.25,"","",[],"",1,"",[],"",""
2404,"power_offering_infusion_sanguine","Art/2DArt/BuffIcons/InfusionBuffIcon.dds","[""Metadata/Effects/Microtransactions/Spells/Witch/SanguineBone/Offerings/EPKs/spellBuff.epk""]",[],[],"","","","","","","","","","","","","","","","","","","","","","","","","","",[],[],[],"","","","",0.25,1.25,"","",[],"",1,"",[],"",""
2405,"power_charge_breach_faeries_mtx","Art/2DArt/BuffIcons/chargeint.dds",[],[],[],"","","","","","","","","","","","","","","","","","","","","","","","","","",[],[],[173],"","","","",0,0,"","",[],"",1,"",[],"",""
2406,"endurance_charge_breach_faeries_mtx","Art/2DArt/BuffIcons/chargestr.dds",[],[],[],"","","","","","","","","","","","","","","","","","","","","","","","","","",[],[],[174],"","","","",0,0,"","",[],"",1,"",[],"",""
2407,"frenzy_charge_breach_faeries_mtx","Art/2DArt/BuffIcons/chargedex.dds",[],[],[],"","","","","","","","","","","","","","","","","","","","","","","","","","",[],[],[175],"","","","",0,0,"","",[],"",1,"",[],"",""
2408,"power_charge_purple_breach_faeries_mtx","Art/2DArt/BuffIcons/chargeint.dds",[],[],[],"","","","","","","","","","","","","","","","","","","","","","","","","","",[],[],[176],"","","","",0,0,"","",[],"",1,"",[],"",""
2409,"endurance_charge_purple_breach_faeries_mtx","Art/2DArt/BuffIcons/chargestr.dds",[],[],[],"","","","","","","","","","","","","","","","","","","","","","","","","","",[],[],[177],"","","","",0,0,"","",[],"",1,"",[],"",""
2410,"frenzy_charge_purple_breach_faeries_mtx","Art/2DArt/BuffIcons/chargedex.dds",[],[],[],"","","","","","","","","","","","","","","","","","","","","","","","","","",[],[],[178],"","","","",0,0,"","",[],"",1,"",[],"",""
2411,"vaal_strongbox_monster_emerge","","[""Metadata/Effects/Environment/Endgame/Strongboxes/epk/vaal_monster_spawn.epk""]",[],[],"","","","","","","","","","","","","","","","","","","","","","","","","","",[],[],[],"","","","",0,0,"","",[],"",1,"",[],"",""
2412,"convalescence_energy_shield","Art/2DArt/SkillIcons/ConvalescenceSkillIcon.dds","[""Metadata/Effects/Spells/reservation_convalescence/EPKs/recover_es.epk""]",[],[],"","","","","","","","","","","","","","","","","","","","","","","","","","",[],[],[],"","","","",0,0,"","",[],"",1,"",[],"",""
2413,"essence_horror_reaper_fade_out","","[""Metadata/Effects/Spells/monsters_effects/essence2/HorrorDaemon1/epk/Reaper_teleport_out.epk""]",[],[],"","","","","","","","","","","","","","","","","","","","","","","","","","",[],[],[],"","","","",0,0,"","",[],"",1,"",[],"",""
2414,"essence_horror_reaper_fade_in","","[""Metadata/Effects/Spells/monsters_effects/essence2/HorrorDaemon1/epk/Reaper_teleport_in.epk""]",[],[],"","","","","","","","","","","","","","","","","","","","","","","","","","",[],[],[],"","","","",0,0,"","",[],"",1,"",[],"",""
2415,"convalescence_reservation","",[],[],[],"","","","","","","","","","","","","","","","","","","","","","","","","","",[],[],[],"","","","",0,0,"","",[],"",1,"",[],"",""
2416,"voodoo_king_ratnado_degen","Art/2DArt/BuffIcons/RatnadoDebuff.dds",[],[],[],"","","","","","","","","","","","","","","","","","","","","","","","","","",[],[],[],"","","","",0,0,"","",[],"",1,"",[],"",""
2417,"rip_support","Art/2DArt/BuffIcons/RipBuff.dds",[],[],[],"","","","","","","","","","","","","","","","","","","","","","","","","","",[],[],[],"","","","",0,0,"","",[],"",1,"",[],"",""
2418,"animate_weapon_idle","",[],[],[],"","","","","","","","","","","","","","","","","","","","","","","","Metadata/Effects/Spells/ascendancy_classes/smith_of_kitava/animate_weapon/EPKs/animate_weapon_skin.epk","","",[],[],[],"","","","",0.2,0.2,"","",[],"",1,"",[],"",""
2419,"tormented_spirit_power_primal","Art/2DArt/BuffIcons/PrimalWispBuff.dds",[],[],[],"","","","","","","","","","","","","","","","","","","","","","","","","","",[],[],[],"","","","",0,0,"","",[],"",1,"",[],"",""
2420,"tormented_spirit_power_wild","Art/2DArt/BuffIcons/WildWispBuff.dds",[],[],[],"","","","","","","","","","","","","","","","","","","","","","","","","","",[],[],[],"","","","",0,0,"","",[],"",1,"",[],"",""
2421,"tormented_spirit_power_vivid","Art/2DArt/BuffIcons/VividWispBuff.dds",[],[],[],"","","","","","","","","","","","","","","","","","","","","","","","","","",[],[],[],"","","","",0,0,"","",[],"",1,"",[],"",""
2422,"tormented_spirit_power_sacred","Art/2DArt/BuffIcons/SacredWispBuff.dds",[],[],[],"","","","","","","","","","","","","","","","","","","","","","","","","","",[],[],[],"","","","",0,0,"","",[],"",1,"",[],"",""
2423,"tormented_spirit_power_abyss","Art/2DArt/BuffIcons/AbyssalWispBuff.dds",[],[],[],"","","","","","","","","","","","","","","","","","","","","","","","","","",[],[],[],"","","","",0,0,"","",[],"",1,"",[],"",""
2424,"reduced_fire_resistance_demonic_fire","Art/2DArt/BuffIcons/resistfire.dds","[""Metadata/Effects/Microtransactions/Spells/Witch/DemonicFire/Ignite/debuff_ExposureFire.epk""]",[],[],"","","","","","","","","","","","","","","","","","","","","","","","","","",[],[],[],"","","","",0.25,0.25,"","",[],"",1,"",[],"",""
2425,"fox_transform","","[""Metadata/Effects/Spells/monsters_effects/monster_mods/tormented_spirits/fox_spirit/epk/raretounique_01.epk""]",[],[],"","","","","","","","","","","","","","","","","","","","","","","","","","",[],[],[],"","","","",0,0,"","",[],"",1,"",[],"",""
2426,"azmeri_darkness_debuff","Art/2DArt/BuffIcons/VoodooKingDeathEffigyMultiply.dds",[],[],[],"","","","","","","","","","","","","","","","","","","","","","","","","","",[],[],[],"","","","",0,0,"","",[],"",1,"",[],"",""
2427,"torment_possessed_player","Art/2DArt/BuffIcons/CharmPossessedBuff.dds",[],[],[],"","","","","","","","","","","","","","","","","","","","","","","","","","",[],[],[],"","","","",0,0,"","",[],"",1,"",[],"",""
2428,"spectre_buff_bestial","","[""Metadata/Effects/Microtransactions/Spells/raise_spectre_bestial/epk/spectre_skin.epk""]",[],[],"","","","","","","","","","","","","","","","","","","","","","","","","","",[],[],[],"","","","",1,1,1,"",[],"",1,"",[],"",""
2429,"sanguine_bone_curse_chaos_weakness","Art/2DArt/SkillIcons/Despair.dds","[""Metadata/Effects/Microtransactions/Spells/Witch/SanguineBone/Curses/epk/despair_apply.epk""]","[""Metadata/Effects/Spells/supports/blasphemy/despair.epk""]",[],"","","","","","","","","","","","","","","","","","","","","","","","","","",[],[],[179],"","","","",0,0,"","",[],"",1,"",[],"",""
2430,"ring_of_bone_pinned_sanguine","Art/2DArt/BuffIcons/PinnedDebuff.dds","[""Metadata/Effects/Microtransactions/Spells/Witch/SanguineBone/BoneCage/EPKs/bonePin.epk""]",[],[],"","","","","","","","","","","","","","","","","","","","","","","","","","",[],[],[],"","","","",0,0,"","",[],"",1,"",[],"",""
2431,"curse_temporal_chains_sanguine","Art/2DArt/SkillIcons/temporalchains.dds","[""Metadata/Effects/Microtransactions/Spells/Witch/SanguineBone/Curses/epk/temp_chains_apply.epk""]","[""Metadata/Effects/Spells/supports/blasphemy/temporal_chains.epk""]",[],"","","","","","","","","","","","","","","","","","","","","","","","","","",[],[],[180],"","","","",0,0,1,"",[],"",1,"",[],"",""
