"rownum","Type","HASH32","DDSFile","Category","[i32]_32","i32_48","[i32]_52","bool_68"
6107,8023,1947051095,"Art/2DItems/Hideout/VampireGardenHedgeCorner.dds",20,[],0,[],""
6108,8024,2111149249,"Art/2DItems/Hideout/VampireHarp.dds",20,[],0,[],""
6109,8025,2413298395,"Art/2DItems/Hideout/VampireElegantLamp.dds",20,[],0,[],""
6110,8026,223821090,"Art/2DItems/Hideout/VampireLocker.dds",20,[],0,[],""
6111,8027,61859475,"Art/2DItems/Hideout/VampirePokerStand.dds",20,[],0,[],""
6112,8028,2857557591,"Art/2DItems/Hideout/VampireLargeSideTable.dds",20,[],0,[],""
6113,8029,2124561503,"Art/2DItems/Hideout/VampireBarrel.dds",20,[],0,[],""
6114,8030,4083485499,"Art/2DItems/Hideout/VampireStorageBench.dds",20,[],0,[],""
6115,8031,3847548798,"Art/2DItems/Hideout/VampireThinWallCorner.dds",20,[],0,[],""
6116,8032,2988823853,"Art/2DItems/Hideout/VampireThinwallDoor.dds",20,[],0,[],""
6117,8033,3620127465,"Art/2DItems/Hideout/VampirePillar.dds",20,[],0,[],""
6118,8034,3206337962,"Art/2DItems/Hideout/VampireThinwallMain.dds",20,[],0,[],""
6119,8035,724194356,"Art/2DItems/Hideout/VampireLongTable.dds",20,[],0,[],""
6120,8036,137412209,"Art/2DItems/Hideout/VampireMirror.dds",20,[],0,[],""
6121,8037,1660977894,"Art/2DItems/Hideout/VampireWreckedWagon.dds",20,[],0,[],""
6122,8038,2138928886,"Art/2DItems/Hideout/VampireWreckedWagonSmall.dds",20,[],0,[],""
6123,8039,1885704939,"Art/2DItems/Hideout/VampireGothicBed.dds",20,[],0,[],""
6124,8040,1539085005,"Art/2DItems/Hideout/VampireGothicCabinet.dds",20,[],0,[],""
6125,8041,722881840,"Art/2DItems/Hideout/VampireCage.dds",20,[],0,[],""
6126,8042,471921151,"Art/2DItems/Hideout/VampireDiningTable.dds",20,[],0,[],""
6127,8043,551638625,"Art/2DItems/Hideout/TitanApexAloevera.dds",20,[],0,[],""
6128,8044,3634570565,"Art/2DItems/Hideout/TitanApexCactusLarge.dds",20,[],0,[],""
6129,8045,3656595490,"Art/2DItems/Hideout/TitanApexCactusSmall.dds",20,[],0,[],""
6130,8046,3215264076,"Art/2DItems/Hideout/TitanApexAltar.dds",20,[],0,[],""
6131,8047,2314949342,"Art/2DItems/Hideout/TitanApexGate.dds",20,[],0,[],""
6132,8048,2423074060,"Art/2DItems/Hideout/TitanApexWall.dds",20,[],0,[],""
6133,8049,2570740515,"Art/2DItems/Hideout/TitanApexOasis.dds",20,[],0,[],""
6134,8050,3767877971,"Art/2DItems/Hideout/TitanApexTurret.dds",20,[],0,[],""
6135,8051,1564433234,"Art/2DItems/Hideout/TitanApexTree.dds",20,[],0,[],""
6136,8056,1345426406,"Art/2DItems/Hideout/GemMiningCartLarge.dds",20,[],0,[],""
6137,8057,224920703,"Art/2DItems/Hideout/GemMiningCartSmall.dds",20,[],0,[],""
6138,8058,3251176871,"Art/2DItems/Hideout/GemMiningTable.dds",20,[],0,[],""
6139,8059,2078834028,"Art/2DItems/Hideout/GemPile.dds",20,[],0,[],""
6140,8071,2920892519,"Art/2DItems/Hideout/VerisiumAnvil.dds",20,[],0,[],""
6141,7530,663834358,"Art/2DItems/Effects/MysteryChest/ClassicMysteryBox.dds",19,[],0,[],""
6142,7531,3619707255,"Art/2DItems/Effects/MysteryChest/DarknessMysteryBox.dds",19,[],0,[],""
6143,7532,4148873379,"Art/2DItems/Effects/MysteryChest/DarknessMysteryBox.dds",19,[],0,[],""
6144,7533,630207349,"Art/2DItems/Effects/MysteryChest/ArcticMysteryBox.dds",19,[],0,[],""
6145,7534,1341627728,"Art/2DItems/Effects/MysteryChest/ArcticMysteryBox.dds",19,[],0,[],""
6146,7535,3636555302,"Art/2DItems/Effects/MysteryChest/CarnageMysteryBox.dds",19,[],0,[],""
6147,7536,1902488564,"Art/2DItems/Effects/MysteryChest/CarnageMysteryBox.dds",19,[],0,[],""
6148,7537,1151503023,"Art/2DItems/Effects/MysteryChest/EmberMysteryBox.dds",19,[],0,[],""
6149,7538,920164777,"Art/2DItems/Effects/MysteryChest/EmberMysteryBox.dds",19,[],0,[],""
6150,7539,1498615455,"Art/2DItems/Effects/MysteryChest/LightChaosMysteryBox.dds",19,[],0,[],""
6151,7540,506648229,"Art/2DItems/Effects/MysteryChest/LightChaosMysteryBox.dds",19,[],0,[],""
6152,7541,1649920681,"Art/2DItems/Effects/MysteryChest/RadiantMysteryBox.dds",19,[],0,[],""
6153,7542,2114676824,"Art/2DItems/Effects/MysteryChest/RadiantMysteryBox.dds",19,[],0,[],""
6154,7543,131394547,"Art/2DItems/Effects/MysteryChest/SolarisMysteryBox.dds",19,[],0,[],""
6155,7544,1941185619,"Art/2DItems/Effects/MysteryChest/SolarisMysteryBox.dds",19,[],0,[],""
6156,7545,2702312435,"Art/2DItems/Effects/MysteryChest/StormCallerMysteryBox.dds",19,[],0,[],""
6157,7546,1186804061,"Art/2DItems/Effects/MysteryChest/StormCallerMysteryBox.dds",19,[],0,[],""
6158,7547,2409753204,"Art/2DItems/Effects/MysteryChest/StPattyMysteryBox.dds",19,[],0,[],""
6159,7548,1338765294,"Art/2DItems/Effects/MysteryChest/StPattyMysteryBox.dds",19,[],0,[],""
6160,7549,3411288446,"Art/2DItems/Effects/MysteryChest/LightChaosMysteryBox.dds",19,[],0,[],""
6161,7550,4235517376,"Art/2DItems/Effects/MysteryChest/LightChaosMysteryBox.dds",19,[],0,[],""
6162,7551,2513805284,"Art/2DItems/Effects/MysteryChest/LightChaosMysteryBox.dds",19,[],0,[],""
6163,7552,2414922920,"Art/2DItems/Effects/MysteryChest/FireIceMysteryBox.dds",19,[],0,[],""
6164,7553,2651943162,"Art/2DItems/Effects/MysteryChest/FireIceMysteryBox.dds",19,[],0,[],""
6165,7554,402991909,"Art/2DItems/Effects/MysteryChest/FireIceMysteryBox.dds",19,[],0,[],""
6166,7555,172246631,"Art/2DItems/Effects/MysteryChest/SinInnocenceMysteryBox.dds",19,[],0,[],""
6167,7556,1778802228,"Art/2DItems/Effects/MysteryChest/SinInnocenceMysteryBox.dds",19,[],0,[],""
6168,7557,213090040,"Art/2DItems/Effects/MysteryChest/SinInnocenceMysteryBox.dds",19,[],0,[],""
6169,7558,2710945462,"Art/2DItems/Effects/MysteryChest/ApocalypseMysteryBox.dds",19,[],0,[],""
6170,7559,2289331623,"Art/2DItems/Effects/MysteryChest/ApocalypseMysteryBox.dds",19,[],0,[],""
6171,7560,4011434650,"Art/2DItems/Effects/MysteryChest/ApocalypseMysteryBox.dds",19,[],0,[],""
6172,7561,3882533798,"Art/2DItems/Effects/MysteryChest/OriathMysteryBox.dds",19,[],0,[],""
6173,7562,833413947,"Art/2DItems/Effects/MysteryChest/OriathMysteryBox.dds",19,[],0,[],""
6174,7563,2075238047,"Art/2DItems/Effects/MysteryChest/OriathMysteryBox.dds",19,[],0,[],""
6175,7564,868813651,"Art/2DItems/Effects/MysteryChest/FairgravesMysteryBox.dds",19,[],0,[],""
6176,7565,515753618,"Art/2DItems/Effects/MysteryChest/FairgravesMysteryBox.dds",19,[],0,[],""
6177,7566,1241987736,"Art/2DItems/Effects/MysteryChest/FairgravesMysteryBox.dds",19,[],0,[],""
6178,7567,2270554628,"Art/2DItems/Effects/MysteryChest/DarkwoodMysteryBox.dds",19,[],0,[],""
6179,7568,3686201324,"Art/2DItems/Effects/MysteryChest/DarkwoodMysteryBox.dds",19,[],0,[],""
6180,7569,4199271960,"Art/2DItems/Effects/MysteryChest/DarkwoodMysteryBox.dds",19,[],0,[],""
6181,7570,627056625,"Art/2DItems/Effects/MysteryChest/FrontierMysteryBox.dds",19,[],0,[],""
6182,7571,598986670,"Art/2DItems/Effects/MysteryChest/FrontierMysteryBox.dds",19,[],0,[],""
6183,7572,3729748643,"Art/2DItems/Effects/MysteryChest/FrontierMysteryBox.dds",19,[],0,[],""
6184,7573,1820002584,"Art/2DItems/Effects/MysteryChest/CarnevalMysteryBox.dds",19,[],0,[],""
6185,7574,3190202725,"Art/2DItems/Effects/MysteryChest/CarnevalMysteryBox.dds",19,[],0,[],""
6186,7575,2943956442,"Art/2DItems/Effects/MysteryChest/CarnevalMysteryBox.dds",19,[],0,[],""
6187,7576,1050811381,"Art/2DItems/Effects/MysteryChest/AltDeicideMysteryBox.dds",19,[],0,[],""
6188,7577,262800518,"Art/2DItems/Effects/MysteryChest/AltDeicideMysteryBox.dds",19,[],0,[],""
6189,7578,2089397099,"Art/2DItems/Effects/MysteryChest/ChiyouMysteryBox.dds",19,[],0,[],""
6190,7579,3959605260,"Art/2DItems/Effects/MysteryChest/GoddessMysteryBox.dds",19,[],0,[],""
6191,7580,2068389431,"Art/2DItems/Effects/MysteryChest/JingweiMysteryBox.dds",19,[],0,[],""
6192,7581,1312475141,"Art/2DItems/Effects/MysteryChest/GodOfThunderMysteryBox.dds",19,[],0,[],""
6193,7582,1365267025,"Art/2DItems/Effects/MysteryChest/LunarMysteryBox.dds",19,[],0,[],""
6194,7584,2490016002,"Art/2DItems/Effects/MysteryChest/RecycleBox.dds",19,[],0,[],""
6195,7585,3873067631,"Art/2DItems/Effects/MysteryChest/PolarisBox_itemart.dds",19,[],0,[],""
6196,7586,533064054,"Art/2DItems/Effects/MysteryChest/PolarisBox_itemart.dds",19,[],0,[],""
6197,7587,3752316741,"Art/2DItems/Effects/MysteryChest/PolarisBox_itemart.dds",19,[],0,[],""
6198,7588,473747409,"Art/2DItems/Effects/MysteryChest/ThaumaturgyBox_itemart.dds",19,[],0,[],""
6199,7589,2270345913,"Art/2DItems/Effects/MysteryChest/ThaumaturgyBox_itemart.dds",19,[],0,[],""
6200,7590,3632465183,"Art/2DItems/Effects/MysteryChest/ThaumaturgyBox_itemart.dds",19,[],0,[],""
6201,7591,249715014,"Art/2DItems/Effects/MysteryChest/AngelsandDemonsMysteryBox.dds",19,[],0,[],""
6202,7592,136552311,"Art/2DItems/Effects/MysteryChest/AngelsandDemonsMysteryBox.dds",19,[],0,[],""
6203,7593,3421666040,"Art/2DItems/Effects/MysteryChest/AngelsandDemonsMysteryBox.dds",19,[],0,[],""
6204,7594,1092064198,"Art/2DItems/Effects/MysteryChest/TwilightMysteryBox.dds",19,[],0,[],""
6205,7595,100012597,"Art/2DItems/Effects/MysteryChest/TwilightMysteryBox.dds",19,[],0,[],""
6206,7596,3598748741,"Art/2DItems/Effects/MysteryChest/TwilightMysteryBox.dds",19,[],0,[],""
6207,7597,1031851167,"Art/2DItems/Effects/MysteryChest/WarlordBox_itemart.dds",19,[],0,[],""
6208,7598,1063087767,"Art/2DItems/Effects/MysteryChest/WarlordBox_itemart.dds",19,[],0,[],""
6209,7599,3252336445,"Art/2DItems/Effects/MysteryChest/WarlordBox_itemart.dds",19,[],0,[],""
6210,7600,4207964855,"Art/2DItems/Effects/MysteryChest/ApollyonMysteryBox.dds",19,[],0,[],""
6211,7601,3954345462,"Art/2DItems/Effects/MysteryChest/ApollyonMysteryBox.dds",19,[],0,[],""
6212,7602,279168469,"Art/2DItems/Effects/MysteryChest/ApollyonMysteryBox.dds",19,[],0,[],""
6213,7603,1812946550,"Art/2DItems/Effects/MysteryChest/MidnightPactMysteryBox.dds",19,[],0,[],""
6214,7604,4139187781,"Art/2DItems/Effects/MysteryChest/MidnightPactMysteryBox.dds",19,[],0,[],""
6215,7605,638759200,"Art/2DItems/Effects/MysteryChest/MidnightPactMysteryBox.dds",19,[],0,[],""
6216,7606,3481533604,"Art/2DItems/Effects/MysteryChest/AtlantisMysteryBox.dds",19,[],0,[],""
6217,7607,2361325081,"Art/2DItems/Effects/MysteryChest/AtlantisMysteryBox.dds",19,[],0,[],""
6218,7608,2619977281,"Art/2DItems/Effects/MysteryChest/AtlantisMysteryBox.dds",19,[],0,[],""
6219,7609,178757419,"Art/2DItems/Effects/MysteryChest/HarmonyMysteryBox.dds",19,[],0,[],""
6220,7610,2172737364,"Art/2DItems/Effects/MysteryChest/HarmonyMysteryBox.dds",19,[],0,[],""
6221,7611,1221744612,"Art/2DItems/Effects/MysteryChest/HarmonyMysteryBox.dds",19,[],0,[],""
6222,7612,2749812840,"Art/2DItems/Effects/MysteryChest/SentinelMysteryBox.dds",19,[],0,[],""
6223,7613,4108525723,"Art/2DItems/Effects/MysteryChest/SentinelMysteryBox.dds",19,[],0,[],""
6224,7614,2933390287,"Art/2DItems/Effects/MysteryChest/LakeOfKalandraMysteryBox.dds",19,[],0,[],""
6225,7615,3186787018,"Art/2DItems/Effects/MysteryChest/LakeOfKalandraMysteryBox.dds",19,[],0,[],""
6226,7616,3955990603,"Art/2DItems/Effects/MysteryChest/SanctumMysteryBox.dds",19,[],0,[],""
6227,7617,2788685147,"Art/2DItems/Effects/MysteryChest/SanctumMysteryBox.dds",19,[],0,[],""
6228,7618,557837472,"Art/2DItems/Effects/MysteryChest/CrucibleMysteryBox.dds",19,[],0,[],""
6229,7619,916088665,"Art/2DItems/Effects/MysteryChest/CrucibleMysteryBox.dds",19,[],0,[],""
6230,7636,296760919,"Art/2DItems/Effects/MysteryChest/FreyaPouchBox.dds",19,[],0,[],""
6231,7637,180001054,"Art/2DItems/Effects/MysteryChest/FreyaChestBox.dds",19,[],0,[],""
6232,7638,183740862,"Art/2DItems/Effects/MysteryChest/HasinaSachet.dds",19,[],0,[],""
6233,7639,3017249647,"Art/2DItems/Effects/MysteryChest/SkadiFoodBowl.dds",19,[],0,[],""
6234,7640,4274158456,"Art/2DItems/Effects/MysteryChest/BladeSoulBox.dds",19,[],0,[],""
6235,7641,72631151,"Art/2DItems/Effects/Consumerables/ArcticAuroraSingleX10.dds",19,[],0,[],""
6236,7642,2809670830,"Art/2DItems/Effects/Consumerables/FireworksClassicX20.dds",19,[],0,[],""
6237,7643,1555365018,"Art/2DItems/Effects/Consumerables/FireworksDarkSoulercoasterX15.dds",19,[],0,[],""
6238,7644,2379819979,"Art/2DItems/Effects/Consumerables/GarenaPassiveRefundX10.dds",19,[],0,[],""
6239,7645,2931046908,"Art/2DItems/Effects/Consumerables/GarenaPassiveRefundX50.dds",19,[],0,[],""
6240,7646,3457330806,"Art/2DItems/Effects/Consumerables/SkinTransferX5.dds",19,[],0,[],""
6241,7647,434814007,"Art/2DItems/Effects/Consumerables/SkinTransferX5.dds",19,[],0,[],""
6242,7648,1776724196,"Art/2DItems/Effects/Consumerables/SkinTransferX10.dds",19,[],0,[],""
6243,7649,1401967467,"Art/2DItems/Effects/RegularStashTab.dds",19,[],0,[],""
6244,7650,3994349545,"Art/2DItems/Effects/RegularStashTab.dds",19,[],0,[],""
6245,7651,96363970,"Art/2DItems/Effects/RegularStashTab.dds",19,[],0,[],""
6246,7654,4036489161,"Art/2DItems/Effects/Cursors/MarakethCursor.dds",23,[18],0,[23],""
6247,7655,723719497,"Art/2DItems/Effects/Cursors/VaalCursor.dds",23,[18],0,[23],""
6248,7656,1508363013,"Art/2DItems/Effects/Cursors/EternalsCursor.dds",23,[18],0,[23],""
6249,7657,1274523833,"Art/2DItems/Effects/Cursors/KaruiCursor.dds",23,[18],0,[23],""
6250,7658,3314704124,"Art/2DItems/Effects/Cursors/EzomyteCursor.dds",23,[18],0,[23],""
6251,7659,3383513520,"Art/2DItems/Effects/Belts/HighTemplarsCoinPurse.dds",29,[23],0,[33],""
6252,7660,4167524651,"Art/2DItems/Effects/Belts/CadirosCoinPurse.dds",29,[23],0,[33],""
6253,7661,2696035952,"Art/2DItems/Effects/Belts/SinsCoinPurse.dds",29,[23],0,[33],""
6254,7662,2581404539,"Art/2DItems/Effects/Belts/NavalisCoinPurse.dds",29,[23],0,[33],""
6255,7663,1696648494,"Art/2DItems/Effects/Weapon/SaqawalsFateRareFinisherEffect.dds",3,[3],0,"[3,6,38,41,44,47]",""
6256,7664,1419162753,"Art/2DItems/Effects/Weapon/PurifierSwordstormRareFinisherEffect.dds",3,[3],0,"[3,6,38,41,44,47]",""
6257,7665,2422610491,"Art/2DItems/Effects/Weapon/KaomsDesireRareFinisherEffect.dds",3,[3],0,"[3,6,38,41,44,47]",""
6258,7666,3761868012,"Art/2DItems/Effects/Weapon/MalachaisDemiseRareFinisherEffect.dds",3,[3],0,"[3,6,38,41,44,47]",""
6259,7667,4104240000,"Art/2DItems/Hideout/HideoutPlaceholder.dds",30,[24],0,[34],""
6260,4153,3950370747,"Art/2DItems/Effects/Hats/NethermancerHelmet.dds",6,[4],0,[7],""
6261,4154,3298096823,"Art/2DItems/Effects/shoes/NethermancerArmourBoots.dds",9,[9],0,[12],""
6262,4155,3117272100,"Art/2DItems/Effects/gloves/NethermancerGloves.dds",8,[8],0,[11],""
6263,4156,4004441528,"Art/2DItems/Effects/BodyArmour/NethermancerBodyArmour.dds",4,[6],0,[9],""
6264,4157,405743057,"Art/2DItems/Effects/Hats/RustyNethermancerHelmet.dds",6,[4],0,[7],""
6265,4158,1646365107,"Art/2DItems/Effects/shoes/RustyNethermancerBoots.dds",9,[9],0,[12],""
6266,4159,3390553778,"Art/2DItems/Effects/gloves/RustyNethermancerGloves.dds",8,[8],0,[11],""
6267,4160,3637838163,"Art/2DItems/Effects/BodyArmour/RustyNethermancerBodyArmour.dds",4,[6],0,[9],""
6268,4421,3962411617,"Art/2DItems/Effects/Hats/CeruleanCrabHelmetAlt.dds",6,[4],0,[7],""
6269,4422,4045069057,"Art/2DItems/Effects/Hats/CeruleanCrabHelmet.dds",6,[4],0,[7],""
6270,4423,229529031,"Art/2DItems/Effects/shoes/CeruleanCrabBoots.dds",9,[9],0,[12],""
6271,4424,2339181073,"Art/2DItems/Effects/gloves/CeruleanCrabGloves.dds",8,[8],0,[11],""
6272,4425,69987933,"Art/2DItems/Effects/BodyArmour/CeruleanCrabBodyArmour.dds",4,[6],0,[9],""
6273,4426,2866436124,"Art/2DItems/Effects/Wings/CeruleanCrabBackAttachment.dds",5,[7],0,[10],""
6274,4427,193894191,"Art/2DItems/Effects/Wings/CoralCrabBackAttachment.dds",5,[7],0,[10],""
6275,4428,3923136939,"Art/2DItems/Effects/Hats/CoralCrabHelmetAlt.dds",6,[4],0,[7],""
6276,4429,3872352,"Art/2DItems/Effects/Hats/CoralCrabHelmet.dds",6,[4],0,[7],""
6277,4430,2667956907,"Art/2DItems/Effects/shoes/CoralCrabBoots.dds",9,[9],0,[12],""
6278,4431,109810314,"Art/2DItems/Effects/gloves/CoralCrabGloves.dds",8,[8],0,[11],""
6279,4432,1596352688,"Art/2DItems/Effects/BodyArmour/CoralCrabBodyArmour.dds",4,[6],0,[9],""
6280,4230,2550129516,"Art/2DItems/Effects/Hats/NightLotusHelmet.dds",6,[4],0,[7],""
6281,4231,2500304448,"Art/2DItems/Effects/shoes/NightLotusBoots.dds",9,[9],0,[12],""
6282,4232,27458119,"Art/2DItems/Effects/gloves/NightLotusGloves.dds",8,[8],0,[11],""
6283,4233,1373593271,"Art/2DItems/Effects/BodyArmour/NightLotusBody.dds",4,[6],0,[9],""
6284,4180,1471958973,"Art/2DItems/Effects/Hats/VoodooKingHelmet.dds",6,[4],0,[7],""
6285,4181,3819335934,"Art/2DItems/Effects/shoes/VoodooKingBoots.dds",9,[9],0,[12],""
6286,4182,2090291174,"Art/2DItems/Effects/gloves/VoodooKingGloves.dds",8,[8],0,[11],""
6287,4183,1720687857,"Art/2DItems/Effects/BodyArmour/VoodooKingBody.dds",4,[6],0,[9],""
6288,4202,3631582862,"Art/2DItems/Effects/Hats/KalguuranRunesmithHelmet.dds",6,[4],0,[7],""
6289,4203,2413718964,"Art/2DItems/Effects/shoes/KalguuranRunesmithBoots.dds",9,[9],0,[12],""
6290,4204,1940745400,"Art/2DItems/Effects/gloves/KalguuranRunesmithGloves.dds",8,[8],0,[11],""
6291,4205,1014482856,"Art/2DItems/Effects/BodyArmour/KalguuranRunesmithBody.dds",4,[6],0,[9],""
6292,4206,4279266035,"Art/2DItems/Effects/Wings/KalguuranRunesmithCloak.dds",5,[7],0,[10],""
6293,4194,1569504028,"Art/2DItems/Effects/Hats/KaruiElemancerHelmet.dds",6,[4],0,[7],""
6294,4195,787053076,"Art/2DItems/Effects/gloves/KaruiElemancerGloves.dds",8,[8],0,[11],""
6295,4196,2543562609,"Art/2DItems/Effects/BodyArmour/KaruiElemancerBody.dds",4,[6],0,[9],""
6296,4047,2732053950,"Art/2DItems/Effects/Hats/EldritchRoyaltyHelmet.dds",6,[4],0,[7],""
6297,4048,4194296682,"Art/2DItems/Effects/shoes/EldritchRoyaltyBoots.dds",9,[9],0,[12],""
6298,4049,1072039186,"Art/2DItems/Effects/gloves/EldritchRoyaltyGloves.dds",8,[8],0,[11],""
6299,4050,2964903710,"Art/2DItems/Effects/BodyArmour/EldritchRoyaltyBodyArmour.dds",4,[6],0,[9],""
6300,4051,2792499633,"Art/2DItems/Effects/Hats/EldritchMonarchHelmet.dds",6,[4],0,[7],""
6301,4052,2795232963,"Art/2DItems/Effects/shoes/EldritchMonarchBoots.dds",9,[9],0,[12],""
6302,4053,3864607255,"Art/2DItems/Effects/gloves/EldritchMonarchGloves.dds",8,[8],0,[11],""
6303,4054,2849462269,"Art/2DItems/Effects/BodyArmour/EldritchMonarchBodyArmour.dds",4,[6],0,[9],""
6304,4138,2435100546,"Art/2DItems/Effects/Hats/SolarKnightHelmet.dds",6,[4],0,[7],""
6305,4139,3964955827,"Art/2DItems/Effects/shoes/SolarKnightBoots.dds",9,[9],0,[12],""
6306,4140,1647042441,"Art/2DItems/Effects/gloves/SolarKnightGloves.dds",8,[8],0,[11],""
6307,4141,1245074975,"Art/2DItems/Effects/BodyArmour/SolarKnightBody.dds",4,[6],0,[9],""
6308,4092,2762962130,"Art/2DItems/Effects/Hats/WinterPlateHelmet.dds",6,[4],0,[7],""
6309,4093,1927598797,"Art/2DItems/Effects/shoes/WinterPlateBoots.dds",9,[9],0,[12],""
6310,4094,494419332,"Art/2DItems/Effects/gloves/WinterPlateGloves.dds",8,[8],0,[11],""
6311,4095,2917116363,"Art/2DItems/Effects/BodyArmour/WinterPlateBodyArmour.dds",4,[6],0,[9],""
6312,4096,4040189182,"Art/2DItems/Effects/Hats/AshPlateHelmet.dds",6,[4],0,[7],""
6313,4097,2650049064,"Art/2DItems/Effects/shoes/AshPlateBoots.dds",9,[9],0,[12],""
6314,4098,3163881789,"Art/2DItems/Effects/gloves/AshPlateGloves.dds",8,[8],0,[11],""
6315,4099,159851757,"Art/2DItems/Effects/BodyArmour/AshPlateBodyArmour.dds",4,[6],0,[9],""
6316,4080,411593038,"Art/2DItems/Effects/Hats/ImmortalSpiritHelmet.dds",6,[4],0,[7],""
6317,4081,3320434687,"Art/2DItems/Effects/gloves/ImmortalSpiritGloves.dds",8,[8],0,[11],""
6318,4082,616961756,"Art/2DItems/Effects/shoes/ImmortalSpiritBoots.dds",9,[9],0,[12],""
6319,4083,2623433727,"Art/2DItems/Effects/BodyArmour/ImmortalSpiritBodyArmour.dds",4,[6],0,[9],""
6320,4084,3575820255,"Art/2DItems/Effects/Hats/ImmortalBodyHelmet.dds",6,[4],0,[7],""
6321,4085,2061632267,"Art/2DItems/Effects/shoes/ImmortalBodyBoots.dds",9,[9],0,[12],""
6322,4086,2143566401,"Art/2DItems/Effects/gloves/ImmortalBodyGloves.dds",8,[8],0,[11],""
6323,4087,4154187128,"Art/2DItems/Effects/BodyArmour/ImmortalBodyBodyArmour.dds",4,[6],0,[9],""
6324,4018,175358974,"Art/2DItems/Hideout/HideoutPlaceholder.dds",8,[8],0,[11],""
6325,4019,897709756,"Art/2DItems/Hideout/HideoutPlaceholder.dds",8,[8],0,[11],""
6326,4020,1284386132,"Art/2DItems/Hideout/HideoutPlaceholder.dds",8,[8],0,[11],""
6327,4023,402581790,"Art/2DItems/Effects/Hats/FerrymanHelmet.dds",6,[4],0,[7],""
6328,4024,2090729866,"Art/2DItems/Effects/shoes/FerrymanBoots.dds",9,[9],0,[12],""
6329,4025,111759769,"Art/2DItems/Effects/gloves/FerrymanGloves.dds",8,[8],0,[11],""
6330,4026,794870427,"Art/2DItems/Effects/BodyArmour/FerrymanBody.dds",4,[6],0,[9],""
6331,4518,2270260346,"Art/2DItems/Effects/Hats/WuzhiqiHelmet.dds",6,[4],0,[7],""
6332,4519,3109758991,"Art/2DItems/Effects/shoes/WuzhiqiBoots.dds",9,[9],0,[12],""
6333,4520,4277146895,"Art/2DItems/Effects/gloves/WuzhiqiGloves.dds",8,[8],0,[11],""
6334,4521,224794575,"Art/2DItems/Effects/BodyArmour/WuzhiqiBodyArmour.dds",4,[6],0,[9],""
6335,4522,2068751766,"Art/2DItems/Effects/BodyArmour/WuzhiqiBodyArmour.dds",4,[6],0,[9],""
6336,4523,1463807433,"Art/2DItems/Effects/Wings/WuzhiqiWings.dds",5,[7],0,[10],""
6337,4524,15837294,"Art/2DItems/Effects/Wings/WuzhiqiBackAttachment.dds",5,[7],0,[10],""
6338,4527,1501701575,"Art/2DItems/Effects/Portals/WuzhiqiPortal.dds",11,[16],0,[20],""
6339,4525,4085688784,"Art/2DItems/Effects/Weapon/WuzhiqiWeaponSkin.dds",0,[1],0,"[1,4,36,39,42,45]",""
6340,4526,1685230470,"Art/2DItems/Effects/Shields/WuzhiqiShield.dds",0,[1],0,"[1,4,36,39,42,45]",""
6341,4528,1977729994,"Art/2DItems/Effects/Footprints/WaterGolbinMonkeyFootprints.dds",10,[10],0,[13],""
6342,4529,2282179691,"Art/2DItems/Effects/Character/WaterGoblinMonkeyCharacterEffect.dds",16,[12],0,[15],""
6343,4530,4019777244,"Art/2DItems/Effects/Weapon/weaponeffect_Wuzhiqi.dds",2,[2],0,"[2,5,37,40,43,46]",""
6344,4531,2851532954,"Art/2DItems/Effects/Character/WaterGoblinApparition.dds",15,[11],0,[14],""
6345,4532,2094298438,"Art/2DItems/Effects/Frames/WaterGoblinMonkeyPortraitFrame.dds",12,[14],0,[17],""
6346,5950,1170638030,"Art/2DItems/Pets/WuzhiqiPet.dds",14,[15],0,"[18,19]",""
6347,5951,2675423603,"Art/2DItems/Pets/WuzhiqiPetPremium.dds",14,[15],0,"[18,19]",""
6348,5952,184234677,"Art/2DItems/Pets/WuzhiqiPetPremium.dds",14,[15],0,"[18,19]",""
6349,4546,3749734770,"Art/2DItems/Effects/Hats/CelestialWarlordHelmet.dds",6,[4],0,[7],""
6350,4547,1265726512,"Art/2DItems/Effects/shoes/CelestialWarlordBoots.dds",9,[9],0,[12],""
6351,4548,2033407349,"Art/2DItems/Effects/gloves/CelestialWarlordGloves.dds",8,[8],0,[11],""
6352,4549,2713853800,"Art/2DItems/Effects/BodyArmour/CelestialWarlordBodyArmour.dds",4,[6],0,[9],""
6353,4506,3915710754,"Art/2DItems/Effects/Wings/CelestialWarlordBackAttachment.dds",5,[7],0,[10],""
6354,4550,3088973411,"Art/2DItems/Effects/Hats/CelestialEmperorHelmet.dds",6,[4],0,[7],""
