"rownum","Id","EPKFile","i32_16","i32_20","i32_24","PreloadGroups","bool_44","PlayerOnly_EPKFile","bool_53"
1271,"MtxMicrotransactionStormborneHuntressGlovesThunderous","Metadata/Effects/Microtransactions/BodyArmours/StormborneHuntress/EPKs/Lightning_Gloves_FX.epk",0,0,4,[],"","",""
1272,"MtxMicrotransactionStormborneHuntressGlovesChaotic","Metadata/Effects/Microtransactions/BodyArmours/StormborneHuntress/EPKs/Chaos_Gloves_FX.epk",0,0,4,[],"","",""
1273,"MtxMicrotransactionStormborneHuntressBootsFrigid","Metadata/Effects/Microtransactions/BodyArmours/StormborneHuntress/EPKs/Cold_Boots_FX.epk",0,0,4,[],"","",""
1274,"MtxMicrotransactionStormborneHuntressBootsInfernal","Metadata/Effects/Microtransactions/BodyArmours/StormborneHuntress/EPKs/Fire_Boots_FX.epk",0,0,4,[],"","",""
1275,"MtxMicrotransactionStormborneHuntressBootsThunderous","Metadata/Effects/Microtransactions/BodyArmours/StormborneHuntress/EPKs/Lightning_Boots_FX.epk",0,0,4,[],"","",""
1276,"MtxMicrotransactionStormborneHuntressBootsChaotic","Metadata/Effects/Microtransactions/BodyArmours/StormborneHuntress/EPKs/Chaos_Boots_FX.epk",0,0,4,[],"","",""
1277,"CorpseBeetleConsumed","Metadata/Effects/Spells/ascendancy_classes/disciple_of_the_djinns/djinn_sand/EPKs/beetleExplosion_Corpse.epk",0,0,4,[],"","",""
1278,"AbyssalDodgeRollEffect","Metadata/Effects/Microtransactions/Dodge_Roll/Abyssal/EPK/ROLL_Abyssal.epk",0,0,4,[],"","",""
1279,"AbyssalDodgeSprintEffect","Metadata/Effects/Microtransactions/Dodge_Roll/Abyssal/EPK/RUN_Abyssal.epk",0,0,4,[],"","",""
1280,"PetFadeOut","Metadata/Effects/Utility/EPKs/fade_Out.epk",0,0,4,[],"","",""
1281,"PetFadeIn","Metadata/Effects/Utility/EPKs/fade_In.epk",0,0,4,[],"","",""
1282,"MtxMektulBackAttachmentPickup","Metadata/Effects/Microtransactions/BodyArmours/Mektul/EPKs/mektul_backattachment_FXs.epk",1000,0,4,[],"","",""
1283,"BrequelMonsterSpawn","Metadata/Effects/Spells/monsters_effects/League_Chayula/Environment/MonsterSpawners/EPKs/MonsterSpawn.epk",2000,0,4,[69],1,"",""
1284,"TangmazuDodgeRollEffect","Metadata/Effects/Microtransactions/Dodge_Roll/Tangmazu/EPKs/Tangmazu_ROLL.epk",0,0,4,[],"","",""
1285,"TangmazuDodgeSprintEffect","Metadata/Effects/Microtransactions/Dodge_Roll/Tangmazu/EPKs/Tangmazu_RUN.epk",0,0,4,[],"","",""
1286,"BlinkTeleportCharacterEffectTangmazu","Metadata/Effects/Microtransactions/Spells/blink/TangamazuCube/EPKs/dodge_Blink_Forwards.epk",500,0,4,[],1,"",""
1287,"BackttheScrollFinisher","Metadata/Effects/Microtransactions/on_kill/BackToTheScroll/epk/corpse_soul.epk",0,0,4,[],"","",""
1288,"ToxicDomainArrowAttachmentNightLotus","Metadata/Effects/Microtransactions/Spells/Ranger/NightLotus/ToxicGrowth/epk/arrow_skin.epk",0,0,4,[],"","",""
1289,"ToxicDomainBowAttachmentNightLotus","Metadata/Effects/Microtransactions/Spells/Ranger/NightLotus/ToxicDomain/epk/bowArcs.epk",0,0,4,[],"","",""
1290,"ToxicDomainEnemyAttachmentNightLotus","Metadata/Effects/Microtransactions/Spells/Ranger/NightLotus/ToxicDomain/epk/enemyFlower.epk",0,0,4,[],"","",""
1291,"PoisonVineArrowStackEffectNightLotus","Metadata/Effects/Microtransactions/Spells/Ranger/NightLotus/VineArrow/epk/add_flower.epk",200,100,4,[],"","",""
1292,"StygianFinisher","Metadata/Effects/Microtransactions/on_kill/StygianChains/EPK/chainkill.epk",0,0,4,[],"","",""
1293,"BlackholeFreezeFinisher","Metadata/Effects/Microtransactions/on_kill/BlackHole/epk/skinrip.epk",0,0,4,[],"","",""
1294,"ArcaneDodgeRollEffect","Metadata/Effects/Microtransactions/Dodge_Roll/Arcane/EPKs/ROLL_arcane.epk",0,0,4,[],"","",""
1295,"ArcaneDodgeSprintEffect","Metadata/Effects/Microtransactions/Dodge_Roll/Arcane/EPKs/RUN_arcane.epk",0,0,4,[],"","",""
1296,"NightLotusFinisherEffect","Metadata/Effects/Microtransactions/on_kill/NightLotus/epk/Windup.epk",0,0,4,[],"","",""
1297,"InstillingStrikeColdAncestral","Metadata/Effects/Spells/spear_instilling_strike/epk/absorb_cold.epk",1000,0,4,[],1,"",""
1298,"InstillingStrikeFireAncestral","Metadata/Effects/Spells/spear_instilling_strike/epk/absorb_fire.epk",1000,0,4,[],1,"",""
1299,"InstillingStrikeLightningAncestral","Metadata/Effects/Spells/spear_instilling_strike/epk/absorb_lightning.epk",1000,0,4,[],1,"",""
1300,"FangsOfFrostExplodeAncestral","Metadata/Effects/Microtransactions/Spells/spear_frost_whirl/Ancestral/epk/fang_spikes.epk",1000,0,4,[],"","",""
1301,"BrequelBurnDoodad","Metadata/Effects/Spells/monsters_effects/League_Chayula/Environment/DoodadBurner/EPKs/doodad_disolve.epk",2000,0,4,[69],"","",""
1302,"BrequelBurnDoodadSpawnerCover","Metadata/Effects/Spells/monsters_effects/League_Chayula/Environment/DoodadBurner/EPKs/doodad_Spawner_disolve.epk",2000,0,4,[],"","",""
1303,"BrequelExplodeDoodad","Metadata/Effects/Spells/monsters_effects/League_Chayula/Environment/DoodadBurner/EPKs/doodad_finaldisolve.epk",2000,0,4,[69],"","",""
1304,"AfterImageFlickerStrikeTeleportAfterImageAurora","Metadata/Effects/Microtransactions/Spells/Monk/Aurora/monk_flickerstrike/epk/flicker_afterimage.epk",500,0,4,[],"","",""
1305,"KillingPalmHitAurora","Metadata/Effects/Spells/monk_killingpalm/EPK/enemyHit.epk",0,0,3,[],1,"",""
1306,"KillingPalmSurgeAurora","Metadata/Effects/Microtransactions/Spells/Monk/Aurora/monk_killingpalm/epk/palmChargeSurge.epk",0,0,3,[],1,"",""
1307,"KillingPalmDashAurora","Metadata/Effects/Microtransactions/Spells/Monk/Aurora/monk_killingpalm/epk/palmDash.epk",0,0,3,[],1,"",""
1308,"KillingPalmFlickerCloneAurora","Metadata/Effects/Microtransactions/Spells/Monk/Aurora/monk_killingpalm/epk/palmClone.epk",0,0,4,[],"","",""
1309,"MantraOfDestructionWeaponEffectAurora","Metadata/Effects/Microtransactions/Spells/Monk/Aurora/monk_mantraofdestruction/epk/weaponBuff.epk",0,0,4,[],1,"",""
1310,"MantraOfDestructionCharacterEffectAurora","Metadata/Effects/Microtransactions/Spells/Monk/Aurora/monk_mantraofdestruction/epk/criticalBuff_Character.epk",0,0,4,[],"","",""
1311,"BreachFlamePickupEffectPurpleAurora","Metadata/Effects/Spells/ascendancy_classes/acolyte/epk/chaos.epk",500,0,4,[],1,"",""
1312,"ShearingBoltsBowDelirium","Metadata/Effects/Microtransactions/Spells/Ranger/Delirium/ice_tipped/epk/exert_buff_ice.epk",0,0,4,[],"","",""
1313,"ShearingBoltsSpearDelirium","Metadata/Effects/Microtransactions/Spells/Ranger/Delirium/ice_tipped/epk/exert_buff_ice_spear.epk",0,0,4,[],"","",""
1314,"MtxVampireWeaponEffect","Metadata/Effects/Microtransactions/Weapon_effects/Vampire/EPKs/blood_sucker.epk",0,0,4,[],"","",""
1315,"TriggeredLightningDetonateDeadAboutToExplode","Metadata/Effects/Spells/necromancer_detonatedead/EPKs/detonateDead_LIGHT.epk",0,0,4,[],"","",""
1316,"FlashGrenadeFlashBangVampiric","Metadata/Effects/Microtransactions/Spells/Mercenary/Vampiric/stun_grenade/EPK/flashBang_vampiric.epk",500,0,4,[],1,"",""
1317,"ShardDespoilerActivationVampiric","Metadata/Effects/Spells/reservation_activationsurge/EPKs/activate_phys.epk",1000,0,4,[],"","",""
1318,"ShardDespoilerWeaponEffectVampiric","Metadata/Effects/Microtransactions/Spells/Mercenary/Vampiric/shard_scavenger/EPKs/ammo_retrieve_weapon.epk",1000,0,4,[],1,"",""
1319,"MtxVampiricPortalEffectPack","Metadata/Effects/Microtransactions/Town_Portals/OvalPortals/Vampiric/epk/player_blood_suck.epk",0,0,4,[],"","",""
1320,"ShearingBoltsEmpoweredProjectileDelirium","Metadata/Effects/Microtransactions/Spells/Ranger/Delirium/ice_tipped/epk/exert_buff_ice_projectile.epk",0,0,4,[],1,"",""
1321,"PoisonVineArrowStackEffectBlight","Metadata/Effects/Microtransactions/Spells/Ranger/Blight/bow_poison_bloom/epk/PoisonBloom_add_poison.epk",200,100,4,[],"","",""
1322,"ToxicDomainArrowAttachmentBlight","Metadata/Effects/Microtransactions/Spells/Ranger/Blight/bow_toxic_pustule/epk/arrow_skin.epk",0,0,4,[],"","",""
1323,"ToxicDomainBowAttachmentBlight","Metadata/Effects/Microtransactions/Spells/Ranger/Blight/bow_toxicdomain/epk/bowEnhancement.epk",0,0,4,[],"","",""
1324,"ToxicDomainEnemyAttachmentBlight","Metadata/Effects/Microtransactions/Spells/Ranger/Blight/bow_toxicdomain/epk/enemyPustule.epk",0,0,4,[],"","",""
1325,"BlazingClusterMarkedStygian","Metadata/Effects/Microtransactions/Spells/Sorceress/Stygian/fire_blazingcluster/epk/ember_target_marker.epk",0,0,4,[],"","",""
1326,"BlazingClusterInfusedStygian","Metadata/Effects/Microtransactions/Spells/Sorceress/Stygian/fire_blazingcluster/epk/infusion_lightning.epk",0,0,4,[],"","",""
1327,"FlameblastChargeStygian","Metadata/Effects/Microtransactions/Spells/Sorceress/Stygian/fire_flame_blast/epk/charge.epk",0,0,4,[],"","",""
1328,"MirageDodgeRollEffect","Metadata/Effects/Microtransactions/Dodge_Roll/Mirage/epk/Mirage_dodge.epk",0,0,4,[],"","",""
1329,"MirageDodgeSprintEffect","Metadata/Effects/Microtransactions/Sprinting/Mirage/epk/Mirage_sprint.epk",0,0,4,[],"","",""
1330,"MtxTravellingWisdomBackAttachmentIdentifyEffect","Metadata/Effects/Microtransactions/BodyArmours/Wings/ScrollSeekerBackAttachment/epk/identify_items.epk",1500,0,4,[],1,"",""
1331,"MtxTravellingWisdomBackAttachmentScrollEffect","Metadata/Effects/Microtransactions/BodyArmours/Wings/ScrollSeekerBackAttachment/epk/scroll_detect.epk",0,0,4,[],"","",""
1332,"MtxMirageWeaponEffect","Metadata/Effects/Microtransactions/Weapon_effects/Mirage/epk/mirage_wp_fade.epk",0,0,4,[],1,"",""
1333,"CrushingFearEmotionalSuck","Metadata/Effects/Microtransactions/Misc/uniques/ChokingMists/EPKs/EmotionDrain.epk",3000,0,4,[],"","",""
1334,"Expedition2BondRuneUpgrade","Metadata/Effects/Spells/upgrade/League_Expedition_New/epk/upgrade.epk",1500,0,4,[],1,"",""
1335,"MirageDodgeSprintEffectSecondary","Metadata/Effects/Microtransactions/Sprinting/Mirage/epk/Mirage_Shadow_sprint.epk",0,0,4,[],"","",""
1336,"ArbiterOfDivinityDodgeRollEffect","Metadata/Effects/Microtransactions/Dodge_Roll/ArbiterOfDivinty/epk/dodgeroll.epk",0,0,4,[],"","",""
1337,"ArbiterOfDivinityDodgeSprintEffect","Metadata/Effects/Microtransactions/Sprinting/ArbiterOfDivinty/epk/sprint.epk",0,0,4,[],"","",""
1338,"NightfallCatchShield","Metadata/Effects/Microtransactions/Misc/uniques/Nightfall/EPKs/ShieldReturn.epk",2500,0,4,[],1,"",""
1339,"VerisiumDodgeRollEffect","Metadata/Effects/Microtransactions/Dodge_Roll/Verisium/EPK/ROLL_Verisium.epk",0,0,4,[],"","",""
1340,"VerisiumDodgeSprintEffect","Metadata/Effects/Microtransactions/Dodge_Roll/Verisium/EPK/RUN_Verisium.epk",0,0,4,[],"","",""
1341,"LavaDodgeRollEffect","Metadata/Effects/Microtransactions/Dodge_Roll/Lava/epk/lava_dodge.epk",0,0,4,[],"","",""
1342,"LavaDodgeSprintEffect","Metadata/Effects/Microtransactions/Sprinting/Lava/epk/lava_sprint.epk",0,0,4,[],"","",""
1343,"AscendancyChronomancerDejaVuEffect","Metadata/Effects/Spells/ascendancy_classes/chronomancer/time_curse/EPK/Arcane_DejaVu.epk",5000,0,4,[],1,"",""
1344,"AfterImageDodgeSprintEffectSecondary","Metadata/Effects/Microtransactions/Dodge_Roll/Afterimage/epk/AfterImage.epk",0,0,4,[],"","",""
1345,"AfterImageDodgeRollEffect","Metadata/Effects/Microtransactions/Dodge_Roll/Afterimage/epk/AfterImageRollAudio.epk",0,0,4,[],"","",""
1346,"AfterImageDodgeSprintEffect","Metadata/Effects/Microtransactions/Dodge_Roll/Afterimage/epk/AfterImageSprintAudio.epk",0,0,4,[],"","",""
1347,"PerfectSnipeFlashAurora","Metadata/Effects/Microtransactions/Spells/Ranger/Aurora/bow_snipe/epk/Crit_window_skin.epk",1000,0,4,[],"","",""
1348,"FrostWallInfusedEffectObsidian","Metadata/Effects/Microtransactions/Spells/Sorceress/Obsidian/cold_frostwall/EPKs/infusion_LIGHT.epk",0,0,4,[],"","",""
1349,"Expedition2RemnantNaturalPackDissolve","Metadata/Terrain/Leagues/Expedition/Objects/ExpeditionRemnant/epk/VerisiumDissolve.epk",1500,0,4,[],"","",""
1350,"Expedition2RemnantNaturalPackEmerge","Metadata/Terrain/Leagues/Expedition/Objects/ExpeditionRemnant/epk/VerisiumEmerge.epk",1000,0,4,[],"","",""
1351,"Expedition2RemnantRune_G1_2_Flourish","Metadata/Terrain/Leagues/Expedition/Objects/ExpeditionRemnant/epk/rune_flash.epk",1000,0,4,[],"","",""
1352,"VerisiumInfluenced","Metadata/Terrain/Leagues/Expedition/Objects/ExpeditionRemnant/epk/monster_verisium.epk",0,0,4,[],"","",""
1353,"EyeOfWinterMainColdObsidian","Metadata/Effects/Microtransactions/Spells/Sorceress/Obsidian/cold_eye_of_winter/epks/chill_aura.epk",0,0,4,[],"","",""
1354,"EyeOfWinterMainFireObsidian","Metadata/Effects/Microtransactions/Spells/Sorceress/Obsidian/cold_eye_of_winter/epks/ignite_aura.epk",0,0,4,[],"","",""
1355,"EyeOfWinterMainLightningObsidian","Metadata/Effects/Microtransactions/Spells/Sorceress/Obsidian/cold_eye_of_winter/epks/shock_aura.epk",0,0,4,[],"","",""
1356,"EyeOfWinterShardColdObsidian","Metadata/Effects/Microtransactions/Spells/Sorceress/Obsidian/cold_eye_of_winter/epks/secondary_cold.epk",0,0,4,[],"","",""
1357,"EyeOfWinterShardFireObsidian","Metadata/Effects/Microtransactions/Spells/Sorceress/Obsidian/cold_eye_of_winter/epks/secondary_fire.epk",0,0,4,[],"","",""
1358,"EyeOfWinterShardLightningObsidian","Metadata/Effects/Microtransactions/Spells/Sorceress/Obsidian/cold_eye_of_winter/epks/secondary_lightning.epk",0,0,4,[],"","",""
1359,"AzmeriDodgeRollWild","Metadata/Effects/Microtransactions/Dodge_Roll/Azmeri/epk/azmeri_dodgeroll_wild.epk",0,0,4,[],"","",""
1360,"AzmeriDodgeRollPrimal","Metadata/Effects/Microtransactions/Dodge_Roll/Azmeri/epk/azmeri_dodgeroll_primal.epk",0,0,4,[],"","",""
1361,"AzmeriDodgeRollVivid","Metadata/Effects/Microtransactions/Dodge_Roll/Azmeri/epk/azmeri_dodgeroll_vivid.epk",0,0,4,[],"","",""
1362,"AzmeriDodgeRollSacred","Metadata/Effects/Microtransactions/Dodge_Roll/Azmeri/epk/azmeri_dodgeroll_sacred.epk",0,0,4,[],"","",""
1363,"MtxVampiricBloodChargeCorpseEffect","Metadata/Effects/Microtransactions/Charges/vampiric/epk/blood_absorb.epk",3000,0,4,[],"","",""
1364,"AncientsChallengeActiveBlockShield","Metadata/Effects/misc/Uniques/shields/buckler/Gratmanyr/epk/shield_shout.epk",2000,0,4,[],"","",""
1365,"MothersWardBuildup","Metadata/Effects/Spells/supports/mothers_ward/epk/Mothers_Ward_Surge.epk",4000,0,4,[],"","",""
1366,"EntangleVineCentipede","Metadata/Effects/Microtransactions/Spells/Druid/Centipede/Entangle/epk/grasping_vines.epk",0,0,4,[],"","",""
1367,"BriarpatchActivationCentipede","Metadata/Effects/Microtransactions/Spells/Druid/Centipede/Briarpatch/epk/activate_chaosg.epk",1000,0,4,[],"","",""
1368,"MidnightStarTriggered","Metadata/Effects/Spells/crystal_bloom/epks/player_bloomSpawn.epk",2000,0,4,[],1,"",""
1369,"MothersWardFade","Metadata/Effects/Spells/supports/mothers_ward/epk/Mothers_Ward_Fade.epk",500,0,4,[],"","",""
1370,"MTXVerisiumLevelUp","Metadata/Effects/Microtransactions/char_level_up/Verisium/epk/verisium_lvlup_fx.epk",0,0,4,[],1,"",""
1371,"ShearingBoltsBowAurora","Metadata/Effects/Microtransactions/Spells/Ranger/Aurora/bow_barrage/epk/exert_buff_ice.epk",0,0,4,[],"","",""
1372,"ShearingBoltsSpearAurora","Metadata/Effects/Microtransactions/Spells/Ranger/Aurora/bow_barrage/epk/exert_buff_ice_spear.epk",0,0,4,[],"","",""
1373,"ShearingBoltsEmpoweredProjectileAurora","Metadata/Effects/Microtransactions/Spells/Ranger/Aurora/bow_barrage/epk/exert_buff_ice_projectile.epk",0,0,4,[],"","",""
1374,"VerisiumCharacterEffectSurgeLeft","Metadata/Effects/Microtransactions/Character_FX/verisium/epk/verisium_character_surge_L.epk",0,0,4,[],1,"",""
1375,"VerisiumCharacterEffectSurgeRight","Metadata/Effects/Microtransactions/Character_FX/verisium/epk/verisium_character_surge_R.epk",0,0,4,[],1,"",""
1376,"KaruiAncestorDodgeRol","Metadata/Effects/Microtransactions/Dodge_Roll/KaruiAncestor/epk/karui_dodge_fx.epk",0,0,4,[],"","",""
1377,"BoundlessAuthorityDodgeSprintWisps","Metadata/Effects/misc/Uniques/boots/unfetteredauthority/epk/divine_SprintFlight.epk",0,0,4,[],"","",""
1378,"EndgamePinReveal","Metadata/Terrain/WorldMaps/Maps/Doodads/Pins/vfx/epks/PinReveal/pinReveal.epk",0,0,4,[],"","",""
1379,"MtxArbiterOfAshWaypointEffect","Metadata/Effects/Microtransactions/Waypoint/ArbiterOfAsh/EPKs/waypoint_character_pass_controller.epk",0,0,4,[],1,"",""
1380,"SpiritVesselBearGlow","Metadata/Effects/Microtransactions/Misc/uniques/TheAncientOrder/EPKs/AncientOrder_bear.epk",0,0,4,[],"","",""
1381,"SpiritVesselWyvernGlow","Metadata/Effects/Microtransactions/Misc/uniques/TheAncientOrder/EPKs/AncientOrder_wyvern.epk",0,0,4,[],"","",""
1382,"SpiritVesselWolfGlow","Metadata/Effects/Microtransactions/Misc/uniques/TheAncientOrder/EPKs/AncientOrder_wolf.epk",0,0,4,[],"","",""
1383,"SpiritVesselBearShift","Metadata/Effects/Microtransactions/Misc/uniques/TheAncientOrder/EPKs/shapeshift_bear.epk",3000,0,4,[],"","",""
1384,"SpiritVesselWyvernShift","Metadata/Effects/Microtransactions/Misc/uniques/TheAncientOrder/EPKs/shapeshift_wyvern.epk",3000,0,4,[],"","",""
1385,"SpiritVesselWolfShift","Metadata/Effects/Microtransactions/Misc/uniques/TheAncientOrder/EPKs/shapeshift_wolf.epk",3000,0,4,[],"","",""
1386,"SacrificeHideoutSacrificesFadeIn","Metadata/Effects/Microtransactions/Hideout/Sacrificed/epk/FadeIn_NPC.epk",500,0,4,[],"","",""
1387,"SacrificeHideoutSacrificesFadeOut","Metadata/Effects/Microtransactions/Hideout/Sacrificed/epk/FadeOut_NPC.epk",0,0,4,[],"","",""
1388,"StoneskinFadeOut","Metadata/Effects/Spells/ascendancy_classes/MartialArtist/CoveredInStone/EPKs/CoveredInStone_end.epk",1000,1000,4,[],1,"",""
1389,"BedlamWeaponEffect","Metadata/Effects/Microtransactions/Misc/uniques/TheRedemption/epks/weapon_Bedlam.epk",0,0,4,[],1,"",""
1390,"BedlamPlayerEffect","Metadata/Effects/Microtransactions/Misc/uniques/TheRedemption/epks/Bedlam.epk",0,0,4,[],"","",""
1391,"DisorderlyConductWeaponEffect","Metadata/Effects/Microtransactions/Misc/uniques/TheRedemption/epks/weapon_DisorderlyConduct.epk",0,0,4,[],1,"",""
1392,"MtxWendigoCrownOfHorns","Metadata/Effects/Microtransactions/head/HeadAttachment/Wendigo/epk/wendigo_crown.epk",0,0,4,[],"","",""
1393,"AncestrallyBoostedSpellProjectileEPK","Metadata/Effects/Spells/supports/fist_of_war/EPKs/PROJ_AncestralFire.epk",0,0,4,[],"","",""
1394,"AncestrallyBoostedStasisProjectileEPK","Metadata/Effects/Spells/supports/fist_of_war/EPKs/PROJ_Fusillade_Summon.epk",0,0,4,[],"","",""
1395,"FirewallLoopingArrowStygian2","Metadata/Effects/Microtransactions/Spells/Sorceress/Stygian/flame_wall/arrow_proj_loop.epk",0,0,4,[],"","",""
1396,"FirewallOnceArrowStygian2","Metadata/Effects/Microtransactions/Spells/Sorceress/Stygian/flame_wall/arrow_proj_once.epk",0,0,4,[],"","",""
1397,"FirewallLoopingSpellStygian2","Metadata/Effects/Microtransactions/Spells/Sorceress/Stygian/flame_wall/spell_proj_loop.epk",0,0,4,[],"","",""
1398,"FirewallOnceSpellStygian2","Metadata/Effects/Microtransactions/Spells/Sorceress/Stygian/flame_wall/spell_proj_once.epk",0,0,4,[],"","",""
1399,"FirewallMortarEPKStygian2","Metadata/Effects/Microtransactions/Spells/Sorceress/Stygian/flame_wall/mortar_proj.epk",0,0,4,[],"","",""
1400,"FirewallMortarEPK2Stygian2","Metadata/Effects/Microtransactions/Spells/Sorceress/Stygian/flame_wall/mortar_proj2.epk",0,0,4,[],"","",""
1401,"FirewallMortarEPK3Stygian2","Metadata/Effects/Microtransactions/Spells/Sorceress/Stygian/flame_wall/mortar_proj3.epk",0,0,4,[],"","",""
1402,"FirewallMortarEPK4Stygian2","Metadata/Effects/Microtransactions/Spells/Sorceress/Stygian/flame_wall/mortar_proj4.epk",0,0,4,[],"","",""
1403,"FirewallLoopingSpellSparkStygian2","Metadata/Effects/Microtransactions/Spells/Sorceress/Stygian/flame_wall/spell_proj_loop.epk",0,0,4,[],"","",""
1404,"TamedBeastPossessed","Metadata/Effects/Spells/ascendancy_classes/wildspeaker/EPKs/TameBeast_Possessed.epk",2000,0,4,[],1,"",""
1405,"FeatheredGroundProjectile","Metadata/Effects/Spells/ascendancy_classes/wildspeaker/EPKs/Projectile_effect.epk",0,0,4,[],"","",""
1406,"AncientOrderBearShift","Metadata/Effects/Microtransactions/Misc/uniques/TheAncientOrder/EPKs/player_TattooShift_Bear.epk",3000,0,4,[],"","",""
1407,"AncientOrderWolfShift","Metadata/Effects/Microtransactions/Misc/uniques/TheAncientOrder/EPKs/player_TattooShift_Wolf.epk",3000,0,4,[],"","",""
1408,"AncientOrderWyvernShift","Metadata/Effects/Microtransactions/Misc/uniques/TheAncientOrder/EPKs/player_TattooShift_Wyvern.epk",3000,0,4,[],"","",""
1409,"AnimusExchangeGainWard","Metadata/Effects/Spells/supports/RunicSupports/AnimusExchange/EPKs/AnimusExchange_RunicGain.epk",2000,0,4,[],1,"",""
1410,"BitterDeadConsume","Metadata/Effects/Spells/supports/RunicSupports/BitterDead/EPKs/corpse_consume.epk",0,0,4,[],"","",""
1411,"DetonateLiving","Metadata/Effects/Spells/supports/RunicSupports/DetonateLiving/EPK/DetonateLiving.epk",0,0,4,[],"","",""
1412,"Finality","Metadata/Effects/Spells/general_fx/EPKs/empty.epk",0,0,4,[],"","",""
1413,"RunicFortressSurge","Metadata/Effects/Spells/supports/RunicSupports/RunicFortress/epk/fortress_character_pass.epk",500,0,4,[],"","",""
1414,"RunicFortressHit","Metadata/Effects/Spells/supports/RunicSupports/RunicFortress/epk/fortress_character_hitskin.epk",1000,0,4,[],"","",""
1415,"RunicFortressFadeOut","Metadata/Effects/Spells/supports/RunicSupports/RunicFortress/epk/fortress_character_fadeout.epk",1000,0,4,[],"","",""
1416,"InternecineDrawReservation","Metadata/Effects/Microtransactions/Misc/uniques/CradleOfConflict/epks/cradle_corruption.epk",0,0,4,[],"","",""
1417,"InternecineDrawCorruptArrow","Metadata/Effects/Microtransactions/Misc/uniques/CradleOfConflict/epks/arrow_corrupted.epk",0,0,4,[],"","",""
1418,"InternecineDrawCleansedArrow","Metadata/Effects/Microtransactions/Misc/uniques/CradleOfConflict/epks/arrow_divine.epk",0,0,4,[],"","",""
1419,"FrostfireNovaUnaffected","Metadata/Effects/Spells/supports/RunicSupports/FrostFireNova/EPK/Debuff_Activate.epk",1500,0,4,[],1,"",""
