"rownum","Id","IsSupport","AllowedActiveSkillTypes","SupportGemLetter","AddedActiveSkillTypes","ExcludedActiveSkillTypes","SupportsGemsOnly","HASH32","CannotBeSupported","LifeLeech","CastTime","ActiveSkill","IgnoreMinionTypes","CooldownNotRecoverDuringActive","AddedMinionActiveSkillTypes","Animation","MultiPartAchievement","bool_145","RegularVariant","bool_154","i32_155","i32_159","i32_163","bool_167","StatSet","AdditionalStatSets","Audio","CostTypes","bool_224","[i32]_225","i32_241","SupportWeaponRestrictions","string_261","MinionType","f32_285","f32_289","i32_293"
6862,"CarnivorousPlantOrbProjectile","",[],"",[],[],"",0,"",2,1000,453,"","",[],33,"","","","",1,1,0,"",6640,[6641],"Audio/Sound Effects/Combat/OnHit/Monster/Custom/Act1/CarnivorousPlantEater/OrbProjectileSG",[],1,[],-1,[],"","",0,0,0
6863,"DoLiterallyNothing","",[],"",[],[],"",0,"",2,1000,454,"","",[],"","","","","",1,0,0,"",6642,[],"",[],1,[],-1,[],"","",0,0,0
6864,"DoLiterallyNothingPlayer","",[],"",[],[],"",1236888418,"",2,1000,454,"","",[],"","","","","",0,0,0,"",6642,[],"",[],1,[],-1,[],"","",0,0,0
6865,"HeistCultistUndeadTeleport","",[],"",[],[],"",0,"",2,2670,302,"","",[],121,"","","","",0,0,0,"",6643,[],"",[],1,[],-1,[],"","",0,0,0
6866,"EGHeistPullLever","",[],"",[],[],"",0,"",2,2170,362,"","",[],106,"","","","",80,0,0,"",6644,[],"",[],1,[],-1,[],"","",0,0,0
6867,"EASHeistMindControlSuicide","",[],"",[],[],"",0,"",2,1000,326,"","",[],150,"","","","",0,0,0,"",6645,[],"",[],1,[],-1,[],"","",0,0,0
6868,"HeistSawbladeMortar","",[],"",[],[],"",0,"",2,2000,461,"","",[],"","","","","",0,0,0,"",6646,[],"",[],1,[],-1,[],"","",0,0,0
6869,"EAAHeistMilitaryPolearmDoubleSpin","",[],"",[],[],"",0,"",2,2670,340,"","",[],46,"","","","",0,0,0,"",6647,[],"",[],1,[],-1,[],"","",0,0,0
6870,"HeistSkeletonSnipe","",[],"",[],[],"",0,"",2,1000,465,"","",[],63,"","","","",0,0,13,"",6648,[],"",[],1,[],-1,[],"","",0,0,0
6871,"HeistThugVolatileExplode","",[],"",[],[],"",0,"",2,1000,322,"","",[],"","","","","",575,0,0,"",6649,[],"",[],1,[],-1,[],"","",0,0,0
6872,"SanctumDanaiTeleportStrike","",[],"",[],[],"",0,"",2,2000,293,"","",[],121,"","","","",4,-1,0,"",6650,[],"",[],1,[],-1,[],"","",0,0,0
6873,"SanctumDanaiFlickerAttack","",[],"",[],[],"",0,"",2,1000,321,"","",[],"","","","","",954,0,0,"",6651,[],"",[],1,[],-1,[],"","",0,0,0
6874,"ChangeToStance1Heist","",[],"",[],[],"",0,"",2,1000,258,"","",[],"","","","","",0,0,0,"",6652,[],"",[],1,[],-1,[],"","",0,0,0
6875,"HeistThugEliteGroundSlamLong","",[],"",[],[],"",0,"",2,800,473,"","",[],117,"","","","",626,0,0,"",6653,[],"",[],1,[],-1,[],"","",0,0,0
6876,"HeistThugMinibossLeapSlamWeapon","",[],"",[],[],"",0,"",2,1000,321,"","",[],"","","","","",628,0,0,"",6654,[],"",[],1,[],-1,[],"","",0,0,0
6877,"HeistThugMinibossLeapSlamWeaponEnraged","",[],"",[],[],"",0,"",2,1000,321,"","",[],"","","","","",629,0,0,"",6655,[],"",[],1,[],-1,[],"","",0,0,0
6878,"HeistThugEliteLeapSlamTGA","",[],"",[],[],"",0,"",2,1000,321,"","",[],"","","","","",630,0,0,"",6656,[],"",[],1,[],-1,[],"","",0,0,0
6879,"VoodooDollTaunt","",[],"",[],[],"",0,"",2,1200,467,"","",[],83,"","","","",0,0,0,"",6657,[],"",[],1,[],-1,[],"","",0,0,0
6880,"MudBurrowerDaemonAcidGround","",[],"",[],[],"",0,"",2,1000,236,"","",[],"","","","","",0,2,0,"",6658,[],"",[],1,[],-1,[],"","",0,0,0
6881,"MudBurrowerTailEmergeSlamTriggerGA","",[],"",[],[],"",0,"",2,1000,321,"","",[],"","","","","",10025,0,0,"",6659,[],"",[],1,[],-1,[],"","",0,0,0
6882,"MudBurrowerTailEmergeSlamTriggerAcidGA","",[],"",[],[],"",0,"",2,1000,321,"","",[],"","","","","",10026,0,0,"",6660,[],"",[],1,[],-1,[],"","",0,0,0
6883,"MudBurrowerEpicBurrowTriggerGA","",[],"",[],[],"",0,"",2,1000,321,"","",[],"","","","","",10028,0,0,"",6661,[],"",[],1,[],-1,[],"","",0,0,0
6884,"DemonBurrowerEpicBurrow","",[],"",[],[],"",0,"",2,4500,293,"","",[],121,"","","","",0,-1,0,"",6662,[],"",[],1,[],-1,[],"","",0,0,0
6885,"MudBurrowerEpicBurrowNoRetarget","",[],"",[],[],"",0,"",2,4500,293,"","",[],121,"","","","",0,-1,0,"",6663,[],"",[],1,[],-1,[],"","",0,0,0
6886,"RustKingBossSummonSkeletonsGT","",[],"",[],[],"",0,"",2,3000,395,"","",[],73,"","","","",1013,0,0,"",6664,[],"",[],1,[],-1,[],"","",0,0,0
6887,"RustKingSwordRainEAA","",[],"",[],[],"",0,"",2,2500,339,"","",[],63,"","","","",0,0,0,"",6665,[],"",[],1,[],-1,[],"","",0,0,0
6888,"RustKingSwordRainTriggerGS","",[],"",[],[],"",0,"",2,1000,321,"","",[],"","","","","",10015,0,0,"",6666,[],"",[],1,[],-1,[],"","",0,0,0
6889,"RustKingClawCascadeGTMedium","",[],"",[],[],"",0,"",2,3000,395,"","",[],13,"","","","",1015,0,0,"",6667,[],"",[],1,[],-1,[],"","",0,0,0
6890,"RustKingClawCascadeGTFar","",[],"",[],[],"",0,"",2,3000,395,"","",[],13,"","","","",1016,0,0,"",6668,[],"",[],1,[],-1,[],"","",0,0,0
6891,"RustKingComboGTNear","",[],"",[],[],"",0,"",2,1000,395,"","",[],"","","","","",1019,0,0,"",6669,[],"",[],1,[],-1,[],"","",0,0,0
6892,"RustKingComboGTMedium","",[],"",[],[],"",0,"",2,1000,395,"","",[],"","","","","",1020,0,0,"",6670,[],"",[],1,[],-1,[],"","",0,0,0
6893,"RustKingComboGTFar","",[],"",[],[],"",0,"",2,1000,395,"","",[],"","","","","",1021,0,0,"",6671,[],"",[],1,[],-1,[],"","",0,0,0
6894,"RustKingComboGTExtended","",[],"",[],[],"",0,"",2,1000,395,"","",[],"","","","","",1022,0,0,"",6672,[],"",[],1,[],-1,[],"","",0,0,0
6895,"GSStrongboxHurricaneProjectile","",[],"",[],[],"",0,"",2,1000,322,"","",[],"","","","","",11166,0,0,"",6673,[],"",[],1,[],-1,[],"","",0,0,0
6896,"RustKingHurricaneTriggerGS","",[],"",[],[],"",0,"",2,1000,322,"","",[],"","","","","",10055,0,0,"",6674,[],"",[],1,[],-1,[],"","",0,0,0
6897,"RustKingClawCascadeEAA","",[],"",[],[],"",0,"",2,3000,339,"","",[],13,"","","","",0,0,0,"",6675,[],"",[],1,[],-1,[],"","",0,0,0
6898,"RustKingClawCascadeGA","",[],"",[],[],"",0,"",2,1000,321,"","",[],13,"","","","",10045,0,0,"",6676,[],"",[],1,[],-1,[],"","",0,0,0
6899,"RustKingClawCascadeEDS","",[],"",[],[],"",0,"",2,1670,393,"","",[],35,"","","","",1001,0,0,"",6677,[],"",[],1,[],-1,[],"","",0,0,0
6900,"RustKingClawCascadeEDSMedium","",[],"",[],[],"",0,"",2,1670,393,"","",[],35,"","","","",1004,0,0,"",6678,[],"",[],1,[],-1,[],"","",0,0,0
6901,"RustKingClawCascadeEDSFar","",[],"",[],[],"",0,"",2,1670,393,"","",[],35,"","","","",1005,0,0,"",6679,[],"",[],1,[],-1,[],"","",0,0,0
6902,"RustKingComboEDSNear","",[],"",[],[],"",0,"",2,1670,393,"","",[],35,"","","","",1008,0,0,"",6680,[],"",[],1,[],-1,[],"","",0,0,0
6903,"RustKingComboEDSMedium","",[],"",[],[],"",0,"",2,1670,393,"","",[],35,"","","","",1009,0,0,"",6681,[],"",[],1,[],-1,[],"","",0,0,0
6904,"RustKingComboEDSFar","",[],"",[],[],"",0,"",2,1670,393,"","",[],35,"","","","",1010,0,0,"",6682,[],"",[],1,[],-1,[],"","",0,0,0
6905,"RustKingComboEDSExtended","",[],"",[],[],"",0,"",2,1670,393,"","",[],35,"","","","",1011,0,0,"",6683,[],"",[],1,[],-1,[],"","",0,0,0
6906,"GPStrongboxHurricaneProjectile","",[],"",[],[],"",0,"",2,4000,391,"","",[],"","","","","",1063,0,0,"",6684,[],"",[],1,[],-1,[],"","",0,0,0
6907,"RustKingHurricaneProjectile","",[],"",[],[],"",0,"",2,4000,391,"","",[],7,"","","","",1036,0,0,"",6685,[],"",[],1,[],-1,[],"","",0,0,0
6908,"RustKingHurricaneEAS","",[],"",[],[],"",0,"",2,4000,302,"","",[],7,"","","","",0,0,0,"",6686,[],"",[],1,[],-1,[],"","",0,0,0
6909,"BearerOfPenitenceSlam","",[],"",[],[],"",0,"",2,1000,321,"","",[],"","","","","",10057,0,0,"",6687,[],"",[],1,[],-1,[],"","",0,0,0
6910,"BearerOfPenitenceSlam2","",[],"",[],[],"",0,"",2,1000,321,"","",[],"","","","","",10057,0,0,"",6688,[],"",[],1,[],-1,[],"","",0,0,0
6911,"BearerOfPenitenceSlam3","",[],"",[],[],"",0,"",2,1000,321,"","",[],"","","","","",10057,0,0,"",6689,[],"",[],1,[],-1,[],"","",0,0,0
6912,"BearerOfPenitenceSlam4","",[],"",[],[],"",0,"",2,1000,321,"","",[],"","","","","",10057,0,0,"",6690,[],"",[],1,[],-1,[],"","",0,0,0
6913,"BearerOfPenitenceSlam5","",[],"",[],[],"",0,"",2,1000,321,"","",[],"","","","","",10057,0,0,"",6691,[],"",[],1,[],-1,[],"","",0,0,0
6914,"BearerOfPenitenceSlam6","",[],"",[],[],"",0,"",2,1000,321,"","",[],"","","","","",10057,0,0,"",6692,[],"",[],1,[],-1,[],"","",0,0,0
6915,"BearerOfPenitenceSlam7","",[],"",[],[],"",0,"",2,1000,321,"","",[],"","","","","",10057,0,0,"",6693,[],"",[],1,[],-1,[],"","",0,0,0
6916,"BearerOfPenitenceSlam8","",[],"",[],[],"",0,"",2,1000,321,"","",[],"","","","","",10057,0,0,"",6694,[],"",[],1,[],-1,[],"","",0,0,0
6917,"UrchinCollectorDelayedBlast","",[],"",[],[],"",0,"",2,2500,133,"","",[],33,"","","","",1,10,0,"",6695,[],"",[],1,[],-1,[],"","",0,0,0
6918,"SwollenMillerChargeNear","",[],"",[],[],"",0,"",2,1000,5,"","",[],"","","","","",1,0,0,"",6696,[],"Audio/Sound Effects/Combat/OnHit/Monster/OnHit_MonsterBluntSG",[],1,[],-1,[],"","",0,0,0
6919,"SwollenMillerChargeMediumNear","",[],"",[],[],"",0,"",2,1000,5,"","",[],"","","","","",1,0,0,"",6697,[],"Audio/Sound Effects/Combat/OnHit/Monster/OnHit_MonsterBluntSG",[],1,[],-1,[],"","",0,0,0
6920,"SwollenMillerChargeFar","",[],"",[],[],"",0,"",2,1000,5,"","",[],"","","","","",1,0,0,"",6698,[],"Audio/Sound Effects/Combat/OnHit/Monster/OnHit_MonsterBluntSG",[],1,[],-1,[],"","",0,0,0
6921,"SwollenMillerEmptyActionEngage","",[],"",[],[],"",0,"",2,2000,302,"","",[],34,"","","","",0,0,0,"",6699,[],"",[],1,[],-1,[],"","",0,0,0
6922,"SwollenMillerMeleeCombo2","",[],"",[],[],"",0,"",2,1000,40,"","",[],26,"","","","",0,0,0,"",6700,[],"Audio/Sound Effects/Combat/OnHit/Monster/OnHit_2HBluntMetalSG",[],1,[],-1,[],"","",0,0,0
6923,"SwollenMillerMeleeSlap","",[],"",[],[],"",0,"",2,1000,40,"","",[],71,"","","","",0,0,0,"",6701,[],"",[],1,[],-1,[],"","",0,0,0
6924,"SwollenMillerMeleeBackhand","",[],"",[],[],"",0,"",2,1000,40,"","",[],77,"","","","",0,0,0,"",6702,[],"",[],1,[],-1,[],"","",0,0,0
6925,"SwollenMillerMeleeTrampleCombo","",[],"",[],[],"",0,"",2,1000,40,"","",[],62,"","","","",0,0,0,"",6703,[],"Audio/Sound Effects/Combat/OnHit/Monster/OnHit_2HSharpMetalSG",[],1,[],-1,[],"","",0,0,0
6926,"SwollenMillerSlam","",[],"",[],[],"",0,"",2,1000,321,"","",[],13,"","","","",10798,0,0,"",6704,[],"Audio/Sound Effects/Combat/OnHit/Monster/OnHit_ElementalSG",[],1,[],-1,[],"","",0,0,0
6927,"SwollenMillerSlamTriggerGA","",[],"",[],[],"",0,"",2,1000,321,"","",[],"","","","","",10023,0,0,"",6705,[],"Audio/Sound Effects/Combat/OnHit/Monster/OnHit_ElementalSG",[],1,[],-1,[],"","",0,0,0
6928,"SwollenMillerComboTriggerGA","",[],"",[],[],"",0,"",2,1000,321,"","",[],"","","","","",10029,0,0,"",6706,[],"",[],1,[],-1,[],"","",0,0,0
6929,"SwollenMillerChargeFootstep","",[],"",[],[],"",0,"",2,1000,321,"","",[],"","","","","",10030,0,0,"",6707,[],"Audio/Sound Effects/Combat/OnHit/Monster/OnHit_MonsterBluntSG",[],1,[],-1,[],"","",0,0,0
6930,"SwollenMillerChargeTrample","",[],"",[],[],"",0,"",2,1000,321,"","",[],"","","","","",10031,0,0,"",6708,[],"Audio/Sound Effects/Combat/OnHit/Monster/OnHit_MonsterBluntSG",[],1,[],-1,[],"","",0,0,0
6931,"SwollenMillerChargeEnd","",[],"",[],[],"",0,"",2,1000,321,"","",[],"","","","","",10032,0,0,"",6709,[],"Audio/Sound Effects/Combat/OnHit/Monster/OnHit_2HBluntMetalSG",[],1,[],-1,[],"","",0,0,0
6932,"SwollenMillerBodySlamTriggerGA","",[],"",[],[],"",0,"",2,1000,321,"","",[],"","","","","",10031,0,0,"",6710,[],"Audio/Sound Effects/Combat/OnHit/Monster/OnHit_ElementalSG",[],1,[],-1,[],"","",0,0,0
6933,"FungusZombieCausticOnDeathMedium","",[],"",[],[],"",0,"",2,1000,236,"","",[],"","","","","",0,38,0,"",6711,[],"",[],1,[],-1,[],"","",0,0,0
6934,"FungusZombieCausticOnDeathLarge","",[],"",[],[],"",0,"",2,1000,236,"","",[],"","","","","",0,38,0,"",6712,[],"",[],1,[],-1,[],"","",0,0,0
6935,"FungusZombieExplodeOnDeathMedium","",[],"",[],[],"",0,"",2,1000,322,"","",[],"","","","","",10024,0,0,"",6713,[],"",[],1,[],-1,[],"","",0,0,0
6936,"FungusZombieExplodeOnDeathLarge","",[],"",[],[],"",0,"",2,1000,322,"","",[],"","","","","",10024,0,0,"",6714,[],"",[],1,[],-1,[],"","",0,0,0
6937,"CGEFungusBehemothCentralGoop","",[],"",[],[],"",0,"",2,1000,236,"","",[],"","","","","",0,38,0,"",6715,[],"",[],1,[],-1,[],"","",0,0,0
6938,"FungalMineCaustic","",[],"",[],[],"",0,"",2,1000,236,"","",[],"","","","","",0,38,0,"",6716,[],"",[],1,[],-1,[],"","",0,0,0
6939,"FungalMineExplode","",[],"",[],[],"",0,"",2,1000,322,"","",[],"","","","","",10654,0,0,"",6717,[],"",[],1,[],-1,[],"","",0,0,0
6940,"FungalMineExplodeBoss","",[],"",[],[],"",0,"",2,1000,322,"","",[],"","","","","",10820,0,0,"",6717,[],"",[],1,[],-1,[],"","",0,0,0
6941,"BloodBurstExplode","",[],"",[],[],"",0,"",2,1000,322,"","",[],"","","","","",11008,0,0,"",6718,[],"",[],1,[],-1,[],"","",0,0,0
6942,"FungalCascade","",[],"",[],[],"",0,"",2,3000,395,"","",[],33,"","","","",1007,0,0,"",6719,[],"Audio/Sound Effects/Combat/OnHit/Monster/OnHit_ElementalSG",[],1,[],-1,[],"","",0,0,0
6943,"FungalCascadeSpawn","",[],"",[],[],"",0,"",2,1000,370,"","",[],"","","","","",1003,0,0,"",6720,[],"",[],1,[],-1,[],"","",0,0,0
6944,"FungalArtilleryFungalGroundFromMortar","",[],"",[],[],"",0,"",2,1000,237,"","",[],"","","","","",0,38,0,"",6721,[],"",[],1,[],-1,[],"","",0,0,0
6945,"HagEmptyActionCommand","",[],"",[],[],"",0,"",2,1500,302,"","",[],92,"","","","",0,0,0,"",6722,[],"",[],1,[],-1,[],"","",0,0,0
6946,"HagRaiseDeadAoE","",[],"",[],[],"",0,"",2,1670,363,"","",[],34,"","","","",1001,0,0,"",6723,[],"",[],1,[],-1,[],"","",0,0,0
6947,"HagBossDetonateDead","",[],"",[],[],"",0,"",2,1170,336,"","",[],"","","","","",1,1000,0,"",6724,[],"",[],1,[],-1,[],"","",0,0,0
6948,"HagBossIceSpear","",[],"",[],[],"",0,"",2,3500,172,"","",[],"","","","","",0,0,0,"",6725,[],"",[],1,[],-1,[],"","",0,0,0
6949,"HagBossIceShard","",[],"",[],[],"",0,"",2,1000,172,"","",[],106,"","","","",0,0,0,"",6726,[],"",[],1,[],-1,[],"","",0,0,0
6950,"HagBossIceSpearBarrage","",[],"",[],[],"",0,"",2,3500,302,"","",[],36,"","","","",0,0,0,"",6727,[],"",[],1,[],-1,[],"","",0,0,0
6951,"HagBossSummonWolves","",[],"",[],[],"",0,"",2,1670,394,"","",[],35,"","","","",1000,0,0,"",6728,[],"",[],1,[],-1,[],"","",0,0,0
6952,"UrchinLeapGeometryAttack","",[],"",[],[],"",0,"",2,1000,321,"","",[],106,"","","","",10017,0,0,"",6729,[],"",[],1,[],-1,[],"","",0,0,0
6953,"RustKingMeleeClawSwipe","",[],"",[],[],"",0,"",2,1000,40,"","",[],9,"","","","",0,0,0,"",6730,[],"",[],1,[],-1,[],"","",0,0,0
6954,"RustKingMeleeWeaponSlash","",[],"",[],[],"",0,"",2,1000,40,"","",[],79,"","","","",0,0,0,"",6731,[],"",[],1,[],-1,[],"","",0,0,0
6955,"RustKingMeleeCombo","",[],"",[],[],"",0,"",2,1000,40,"","",[],57,"","","","",0,0,0,"",6732,[],"",[],1,[],-1,[],"","",0,0,0
6956,"RustKingMeleeComboTriggerGA","",[],"",[],[],"",0,"",2,1000,321,"","",[],"","","","","",10019,0,0,"",6733,[],"",[],1,[],-1,[],"","",0,0,0
6957,"BitterGuySlam","",[],"",[],[],"",0,"",2,1000,321,"","",[],14,"","","","",10006,0,0,"",6734,[],"",[],1,[],-1,[],"","",0,0,0
6958,"BitterGuySlamIntro","",[],"",[],[],"",0,"",2,1000,321,"","",[],41,"","","","",10006,0,0,"",6734,[],"",[],1,[],-1,[],"","",0,0,0
6959,"BitterGuySlamBack","",[],"",[],[],"",0,"",2,1000,321,"","",[],"","","","","",10036,0,0,"",6736,[],"",[],1,[],-1,[],"","",0,0,0
6960,"BitterGuyWifeSlam","",[],"",[],[],"",0,"",2,1000,321,"","",[],"","","","","",10044,0,0,"",6737,[],"",[],1,[],-1,[],"","",0,0,0
6961,"BitterGuySwipe","",[],"",[],[],"",0,"",2,1000,321,"","",[],14,"","","","",10007,0,0,"",6738,[],"",[],1,[],-1,[],"","",0,0,0
6962,"BitterGuySummonWife","",[],"",[],[],"",0,"",2,2000,232,"","",[],45,"","","","",0,0,0,"",6739,[],"",[],1,[],-1,[],"","",0,0,0
6963,"BitterGuySummonSwarm","",[],"",[],[],"",0,"",2,3000,232,"","",[],44,"","","","",0,0,0,"",6740,[],"",[],1,[],-1,[],"","",0,0,0
6964,"BitterGuyEmptyActionChildSummon","",[],"",[],[],"",0,"",2,2000,302,"","",[],43,"","","","",0,0,0,"",6741,[],"",[],1,[],-1,[],"","",0,0,0
6965,"BitterGuyChildSwim","",[],"",[],[],"",0,"",2,1670,302,"","",[],92,"","","","",0,0,0,"",6742,[],"",[],1,[],-1,[],"","",0,0,0
6966,"BitterGuyWifeSwim","",[],"",[],[],"",0,"",2,1670,302,"","",[],92,"","","","",0,0,0,"",6743,[],"",[],1,[],-1,[],"","",0,0,0
6967,"BitterGuyWifeSpiral","",[],"",[],[],"",0,"",2,7000,302,"","",[],106,"","","","",0,0,0,"",6744,[],"",[],1,[],-1,[],"","",0,0,0
6968,"BitterGuyWifeDamage","",[],"",[],[],"",0,"",2,1000,322,"","",[],"","","","","",10021,0,0,"",6745,[],"",[],1,[],-1,[],"","",0,0,0
6969,"BitterGuyWifeDamage2","",[],"",[],[],"",0,"",2,1000,322,"","",[],"","","","","",10058,0,0,"",6746,[],"",[],1,[],-1,[],"","",0,0,0
6970,"BitterGuyChildDamage","",[],"",[],[],"",0,"",2,1000,322,"","",[],"","","","","",10021,0,0,"",6747,[],"",[],1,[],-1,[],"","",0,0,0
6971,"BitterGuyChildFirestormLeft","",[],"",[],[],"",0,"",2,1000,79,"","",[],"","","","","",0,1000,0,"",6748,[],"",[],1,[],-1,[],"","",0,0,0
6972,"BitterGuyChildFirestormRight","",[],"",[],[],"",0,"",2,1000,79,"","",[],"","","","","",0,1001,0,"",6749,[],"",[],1,[],-1,[],"","",0,0,0
6973,"BitterGuyStomp","",[],"",[],[],"",0,"",2,1000,321,"","",[],"","","","","",10050,0,0,"",6750,[],"",[],1,[],-1,[],"","",0,0,0
6974,"FungalArtilleryMortar","",[],"",[],[],"",0,"",2,1333,172,"","",[],32,"","","","",1001,0,0,"",6751,[],"",[],1,[],-1,[],"","",0,0,0
6975,"BitterGuyMelee","",[],"",[],[],"",0,"",2,1000,40,"","",[],"","","","","",0,0,0,"",6752,[],"",[],1,[],-1,[],"","",0,0,0
6976,"BitterGuySweepMelee","",[],"",[],[],"",0,"",2,1000,40,"","",[],30,"","","","",0,0,0,"",6753,[],"",[],1,[],-1,[],"","",0,0,0
6977,"MudGolemSlam","",[],"",[],[],"",0,"",2,1000,321,"","",[],13,"","","","",10008,0,0,"",6754,[],"",[],1,[],-1,[],"","",0,0,0
6978,"MudGolemMaggotSummon","",[],"",[],[],"",0,"",2,1000,181,"","",[],"","","","","",0,0,0,"",6755,[],"",[],1,[],-1,[],"","",0,0,0
6979,"MudBurrowerMaggotSummon","",[],"",[],[],"",0,"",2,1000,181,"","",[],"","","","","",0,0,0,"",6756,[],"",[],1,[],-1,[],"","",0,0,0
6980,"HuhuGrubMaggotSummon","",[],"",[],[],"",0,"",2,500,180,"","",[],92,"","","","",0,0,0,"",6757,[],"",[],1,[],-1,[],"","",0,0,0
6981,"HuhuGrubRangedStanceChange","",[],"",[],[],"",0,"",2,470,302,"","",[],33,"","","","",0,0,0,"",6758,[],"",[],1,[],-1,[],"","",0,0,0
6982,"CrowbellMeleeSwipe","",[],"",[],[],"",0,"",2,1000,40,"","",[],1,"","","","",0,0,0,"",6759,[],"",[],1,[],-1,[],"","",0,0,0
6983,"CrowbellMeleeSwipeEnraged","",[],"",[],[],"",0,"",2,1000,40,"","",[],1,"","","","",0,0,0,"",6760,[],"",[],1,[],-1,[],"","",0,0,0
6984,"CrowbellMeleeSlash","",[],"",[],[],"",0,"",2,1000,40,"","",[],3,"","","","",0,0,0,"",6761,[],"",[],1,[],-1,[],"","",0,0,0
6985,"CrowbellMeleeSlashEnraged","",[],"",[],[],"",0,"",2,1000,40,"","",[],3,"","","","",0,0,0,"",6762,[],"",[],1,[],-1,[],"","",0,0,0
6986,"CrowbellMeleeCombo","",[],"",[],[],"",0,"",2,1000,40,"","",[],57,"","","","",0,0,0,"",6763,[],"",[],1,[],-1,[],"","",0,0,0
6987,"CrowbellMeleeComboEnraged","",[],"",[],[],"",0,"",2,1000,40,"","",[],57,"","","","",0,0,0,"",6764,[],"",[],1,[],-1,[],"","",0,0,0
6988,"CrowbellMeleeBellSwipe","",[],"",[],[],"",0,"",2,1000,40,"","",[],3,"","","","",0,0,0,"",6765,[],"Audio/Sound Effects/Combat/OnHit/Monster/OnHit_2HBluntMetalSG",[],1,[],-1,[],"","",0,0,0
6989,"CrowbellMeleeBellCombo","",[],"",[],[],"",0,"",2,1000,40,"","",[],57,"","","","",0,0,0,"",6766,[],"Audio/Sound Effects/Combat/OnHit/Monster/OnHit_2HBluntMetalSG",[],1,[],-1,[],"","",0,0,0
6990,"CrowbellLeapSlam","",[],"",[],[],"",0,"",2,2500,8,"","",[],14,"","","","",0,1001,0,"",6767,[],"",[],1,[],-1,[],"","",0,0,0
6991,"CrowbellLeapSlamEnraged","",[],"",[],[],"",0,"",2,2500,8,"","",[],14,"","","","",0,1001,0,"",6768,[],"",[],1,[],-1,[],"","",0,0,0
6992,"CrowbellLeapSlamTriggerGA","",[],"",[],[],"",0,"",2,1000,321,"","",[],"","","","","",10013,0,0,"",6769,[],"",[],1,[],-1,[],"","",0,0,0
6993,"CrowbellSlamWave","",[],"",[],[],"",0,"",2,1000,321,"","",[],"","","","","",10048,0,0,"",6770,[],"",[],1,[],-1,[],"","",0,0,0
6994,"CrowbellDoubleSlamEAA","",[],"",[],[],"",0,"",2,2330,339,"","",[],13,"","","","",0,0,0,"",6771,[],"",[],1,[],-1,[],"","",0,0,0
6995,"CrowbellDoubleSlamEAAEnraged","",[],"",[],[],"",0,"",2,4500,339,"","",[],13,"","","","",0,0,0,"",6772,[],"",[],1,[],-1,[],"","",0,0,0
6996,"CrowbellSlamWaveEAA","",[],"",[],[],"",0,"",2,2000,341,"","",[],71,"","","","",0,0,0,"",6773,[],"",[],1,[],-1,[],"","",0,0,0
6997,"CrowbellDoubleSlamTriggerGA1","",[],"",[],[],"",0,"",2,1000,321,"","",[],"","","","","",10009,0,0,"",6774,[],"",[],1,[],-1,[],"","",0,0,0
6998,"CrowbellDoubleSlamTriggerGA2","",[],"",[],[],"",0,"",2,1000,321,"","",[],"","","","","",10010,0,0,"",6775,[],"",[],1,[],-1,[],"","",0,0,0
6999,"CrowbellDoubleSlamTriggerGA1Enraged","",[],"",[],[],"",0,"",2,1000,321,"","",[],"","","","","",10009,0,0,"",6776,[],"",[],1,[],-1,[],"","",0,0,0
7000,"CrowbellDoubleSlamTriggerGA2Enraged","",[],"",[],[],"",0,"",2,1000,321,"","",[],"","","","","",10010,0,0,"",6777,[],"",[],1,[],-1,[],"","",0,0,0
7001,"CrowbellBellSlamEAA","",[],"",[],[],"",0,"",2,4000,340,"","",[],13,"","","","",0,0,0,"",6778,[],"Audio/Sound Effects/Combat/OnHit/Monster/OnHit_2HBluntMetalSG",[],1,[],-1,[],"","",0,0,0
7002,"CrowbellBellWhirlEAA","",[],"",[],[],"",0,"",2,4000,40,"","",[],67,"","","","",0,0,0,"",6779,[],"Audio/Sound Effects/Combat/OnHit/Monster/OnHit_2HBluntMetalSG",[],1,[],-1,[],"","",0,0,0
7003,"CrowbellUltimateGA","",[],"",[],[],"",0,"",2,1000,321,"","",[],"","","","","",10051,0,0,"",6780,[],"",[],1,[],-1,[],"","",0,0,0
7004,"CrowbellBellSlamTriggerGA1","",[],"",[],[],"",0,"",2,1000,321,"","",[],"","","","","",10011,0,0,"",6781,[],"Audio/Sound Effects/Combat/OnHit/Monster/OnHit_2HBluntMetalSG",[],1,[],-1,[],"","",0,0,0
7005,"CrowbellBellSlamTriggerGA2","",[],"",[],[],"",0,"",2,1000,321,"","",[],"","","","","",10014,0,0,"",6782,[],"Audio/Sound Effects/Combat/OnHit/Monster/OnHit_2HBluntMetalSG",[],1,[],-1,[],"","",0,0,0
7006,"CrowbellGrabBellEAS","",[],"",[],[],"",0,"",2,2000,302,"","",[],58,"","","","",0,0,0,"",6783,[],"",[],1,[],-1,[],"","",0,0,0
7007,"CrowbellSmashGateEAS","",[],"",[],[],"",0,"",2,2000,302,"","",[],56,"","","","",0,0,0,"",6784,[],"",[],1,[],-1,[],"","",0,0,0
7008,"CrowbellBellCharge","",[],"",[],[],"",0,"",2,1000,5,"","",[],"","","","","",1,0,0,"",6785,[],"",[],1,[],-1,[],"","",0,0,0
