"rownum","Id","bool_8","IsLocal","IsWeaponLocal","Semantic","bool_15","IsVirtual","MainHandAlias_Stat","OffHandAlias_Stat","bool_33","HASH32","BelongsActiveSkills","Category","bool_70","bool_71","IsScalable","ContextFlags","DotFlag","WeaponHandCheck"
21638,"cast_fire_spell_on_hit_gain_X_centienergy_per_monster_power_on_hit","","","",3,"","","","",1,3774329491,[],"","","",1,[],[],""
21639,"active_skill_crossbow_ammo_pairing_index","","","",3,1,"","","",1,1625739544,[],"","","",1,[],[],""
21640,"active_skill_ignores_crossbow_manager","","","",4,1,"","","",1,1004396881,[],"","","",1,[],[],""
21641,"unscalable_secondary_minimum_base_physical_damage","","","",3,"","","","",1,2670446035,[],"","","",1,[],[],""
21642,"unscalable_secondary_maximum_base_physical_damage","","","",3,"","","","",1,3571957116,[],"","","",1,[],[],""
21643,"map_shrines_have_x%_chance_for_an_additional_effect","","","",1,"","","","",1,267107363,[],"","","",1,[],[],""
21644,"map_shrines_x%_chance_all_packs_are_magic","","","",1,"","","","",1,147097372,[],"","","",1,[],[],""
21645,"map_covetous_shrine_chance_+%","","","",1,"","","","",1,1442682815,[],"","","",1,[],[],""
21646,"map_covetous_shrine_effect_+%","","","",1,"","","","",1,4059577116,[],"","","",1,[],[],""
21647,"map_enlightening_shrine_chance_+%","","","",1,"","","","",1,4055868147,[],"","","",1,[],[],""
21648,"map_enlightening_shrine_effect_+%","","","",1,"","","","",1,2864985864,[],"","","",1,[],[],""
21649,"map_greed_shrine_chance_+%","","","",1,"","","","",1,1362630940,[],"","","",1,[],[],""
21650,"map_greed_shrine_effect_+%","","","",1,"","","","",1,2043656338,[],"","","",1,[],[],""
21651,"map_shrine_chance_+%","","","",1,"","","","",1,113718505,[],"","","",1,[],[],""
21652,"number_of_hazard_triggered_recently","","","",3,"","","","",1,1960783847,[],"","","",1,[],[],""
21653,"map_tempest_corruption_weight","","","",3,"","","","",1,4080173344,[],"","","",1,[],[],""
21654,"map_tempest_radiant_weight","","","",3,"","","","",1,4260958942,[],"","","",1,[],[],""
21655,"charm_grants_up_to_your_maximum_rage_when_used","",1,"",4,"","","","",1,298700941,[],"","","",1,[],[],""
21656,"charm_grants_power_charge_when_used","",1,"",4,"","","","",1,1464707791,[],"","","",1,[],[],""
21657,"charm_grants_frenzy_charge_when_used","",1,"",4,"","","","",1,1020204318,[],"","","",1,[],[],""
21658,"charm_defend_with_double_armour_during_effect","",1,"",4,"","","","",1,3360644617,[],"","","",1,[],[],""
21659,"charm_gain_onslaught_during_effect","",1,"",4,"","","","",1,3016071292,[],"","","",1,[],[],""
21660,"cannot_consume_impale","","","",4,"","","","",1,1760800385,[],"","","",1,[],[],""
21661,"hunters_mark_from_code_explosion_damage_+%_final","","","",1,"","","","",1,1122994345,[],"","","",1,[],[],""
21662,"map_breach_minimum_radius","","","",3,"","","","",1,740690070,[],"","","",1,[],[],""
21663,"map_breach_minimum_monster_power_to_not_close","","","",3,"","","","",1,428877975,[],"","","",1,[],[],""
21664,"map_expedition_monster_spawn_with_half_life","","","",4,"","","","",1,672986169,[],"","","",1,[],[],""
21665,"map_ritual_unlimited_reward_rerolls","","","",4,"","","","",1,3249574629,[],"","","",1,[],[],""
21666,"map_delirium_fog_never_dissipates","","","",4,"","","","",1,3193687235,[],"","","",1,[],[],""
21667,"cannot_impale","","","",4,"","","","",1,2066500479,[],"","","",1,[],[],""
21668,"impale_lasts_X_ms_instead","","","",3,"","","","",1,2680006877,[],"","","",1,[],[],""
21669,"critical_hits_always_apply_impale","","","",4,"","","","",1,2765592095,[],"","","",1,[],[],""
21670,"critical_hits_cannot_consume_impale","","","",4,"","","","",1,3295588449,[],"","","",1,[],[],""
21671,"can_have_2_companions","","","",4,"","","","",1,3608725798,[],"","","",1,[],[],""
21672,"virtual_max_companions_allowed",1,"","",3,"",1,"","",1,1486501217,[],"","","",1,[],[],""
21673,"keystone_2_companions","","","",4,"","","","",1,1226196854,[],"","","",1,[],[],""
21674,"twister_gain_%_elemental_damage_of_corresponding_type","","","",1,"","","","",1,3863965475,[],"","","",1,[],[],""
21675,"charm_energy_shield_recharge_starts_when_used","",1,"",4,"","","","",1,28972971,[],"","","",1,[],[],""
21676,"charm_create_consecrated_ground_when_used","",1,"",4,"","","","",1,4077104751,[],"","","",1,[],[],""
21677,"charm_create_consecrated_ground_when_used_radius","",1,"",3,"","","","",1,3136999915,[],"","","",1,[],[],""
21678,"charm_create_consecrated_ground_when_used_duration_ms","",1,"",3,"","","","",1,2956454754,[],"","","",1,[],[],""
21679,"charm_ignite_ground_as_though_dealing_fire_damage_equal_to_x%_of_your_maximum_life_when_used",1,1,"",1,1,"","","",1,1423707723,[],"","","",1,[],[],""
21680,"charm_recover_life_equal_to_x%_of_mana_flask_recovery_amount","",1,"",1,"","","","",1,2783392070,[],"","","",1,[],[],""
21681,"charm_recover_mana_equal_to_x%_of_life_flask_recovery_amount","",1,"",1,"","","","",1,2774836267,[],"","","",1,[],[],""
21682,"map_monolith_chance_+%","","","",1,"","","","",1,1994952475,[],"","","",1,[],[],""
21683,"map_essence_greater_essence_+%","","","",1,"","","","",1,2606855243,[],"","","",1,[],[],""
21684,"map_mini_monolith_%_chance_monsters_are_magic",1,"","",1,1,"","","",1,773287490,[],"","","","",[],[],""
21685,"map_essence_%_chance_double_corrupted","","","",1,"","","","",1,1626303432,[],"","","",1,[],[],""
21686,"map_essence_%_chance_rare_monster_modifiers_replaced_with_essences","","","",1,"","","","",1,1659991620,[],"","","",1,[],[],""
21687,"gain_X_perfection_on_successful_perfect_timing","","","",3,"","","","",1,1084221862,[],"","","",1,[],[],""
21688,"perfection_damage_+%_final","","","",1,"","","","",1,2773095278,[],"","","",1,[],[],""
21689,"virtual_impale_magnitude_+%_final","","","",1,"",1,"","",1,106593253,[],"","","",1,[18],[],""
21690,"active_skill_impale_magnitude_+%_final","","","",1,"","","","",1,3397571315,[],"","","",1,[],[],""
21691,"map_expedition_twinned_elites","","","",4,"","","","",1,1771546257,[],"","","",1,[],[],""
21692,"map_all_items_drop_as_gold","","","",4,"","","","",1,713615399,[],"","","",1,[],[],""
21693,"local_armour_break_damage_%_dealt_as_armour_break","",1,1,3,"","",21694,21695,1,4219548424,[],"","","",1,[],[],""
21694,"main_hand_armour_break_damage_%_dealt_as_armour_break","","","",3,"","","","",1,2872050354,[],"","","",1,[],[],""
21695,"off_hand_armour_break_damage_%_dealt_as_armour_break","","","",3,"","","","",1,894942765,[],"","","",1,[],[],""
21696,"infinite_active_block_distance","","","",4,"","","","",1,64679908,[],"","","",1,[],[],""
21697,"quality_display_base_number_of_remove_spear_mines_allowed_is_gem","","","",4,"","","","",1,840045353,[],"","","",1,[],[],""
21698,"map_ritual_offered_and_defer_rewards_tribute_cost_+%","","","",1,1,"","","",1,1444671738,[],"","","",1,[],[],""
21699,"virtual_rain_of_arrows_delay_per_arrow_display_ms","","","",3,"",1,"","",1,1997089918,[],"","","",1,[],[],""
21700,"lich_mana_cost_+%_final_if_you_have_no_energy_shield","","","",1,"","","","",1,2481115630,[],"","","",1,[],[],""
21701,"explicit_mods_on_phylactery","","","",3,"","","","",1,857518649,[],"","","","",[],[],""
21702,"map_rogue_exile_chance_+%","","","",1,"","","","",1,3581270173,[],"","","",1,[],[],""
21703,"map_rogue_exile_no_unique_weapons","","","",4,"","","","",1,97379547,[],"","","",1,[],[],""
21704,"map_rogue_exile_no_unique_armours","","","",4,"","","","",1,2489689269,[],"","","",1,[],[],""
21705,"map_rogue_exile_no_unique_jewellery","","","",4,"","","","",1,667955142,[],"","","",1,[],[],""
21706,"map_rogue_exile_unique_weapon_chance_+%","","","",1,"","","","",1,2499822729,[],"","","",1,[],[],""
21707,"map_rogue_exile_unique_armour_chance_+%","","","",1,"","","","",1,4101473,[],"","","",1,[],[],""
21708,"map_rogue_exile_unique_jewellery_chance_+%","","","",1,"","","","",1,2644137129,[],"","","",1,[],[],""
21709,"map_rogue_exile_corrupt_item_chance_+%","","","",1,"","","","",1,24804441,[],"","","",1,[],[],""
21710,"map_rogue_exile_maximum_natural_sockets_on_items_chance_%","","","",1,"","","","",1,690797575,[],"","","",1,[],[],""
21711,"map_rogue_exile_dexterity_chance_+%","","","",1,"","","","",1,3228993123,[],"","","",1,[],[],""
21712,"map_rogue_exile_strength_chance_+%","","","",1,"","","","",1,944544380,[],"","","",1,[],[],""
21713,"map_rogue_exile_intelligence_chance_+%","","","",1,"","","","",1,1440158925,[],"","","",1,[],[],""
21714,"has_infusion_skill","","","",4,"","","","",1,3567460136,[],"","","","",[],[],""
21715,"skill_is_infusion_skill","","","",4,"","","","",1,2612382484,[],"","","","",[],[],""
21716,"map_monster_additional_sanctified_packs",1,"","",3,"","","","",1,1217441348,[],"","","",1,[],[],""
21717,"bleeding_effect_+%_when_consuming_incision","","","",1,"","","","",1,2235847482,[],2,"","",1,[],[],""
21718,"is_incisioned","","","",4,"","","","",1,3218546409,[],"","","",1,[],[],""
21719,"monster_no_life_es_scaling_from_rarity","","","",4,"","","","",1,2442631588,[],"","","",1,[],[],""
21720,"hit_damage_freeze_multiplier_+%_against_ignited_enemies","","","",1,"","","","",1,1830900087,[],"","","",1,[],[],""
21721,"ignite_effect_+%_against_frozen_enemies","","","",1,"","","","",1,2746725231,[],"","","",1,[],[],""
21722,"consume_bleed_to_create_X_haemocrystals","","","",3,"","","","",1,4228856285,[],"",1,"",1,[],[],""
21723,"map_strongbox_chance_+%","","","",1,"","","","",1,2328029288,[],"","","",1,[],[],""
21724,"map_strongbox_monsters_chance_to_be_magic_+%","","","",1,"","","","",1,1746837890,[],"","","",1,[],[],""
21725,"map_strongbox_monsters_chance_to_be_rare_+%","","","",1,"","","","",1,2565082210,[],"","","",1,[],[],""
21726,"map_strongbox_monster_packs_+%","","","",1,"","","","",1,1663720820,[],"","","",1,[],[],""
21727,"strongbox_monster_packs_+%","","","",1,"","","","",1,1420839796,[],"","","",1,[],[],""
21728,"virtual_map_strongbox_number_of_packs_to_summon",1,"","",3,"",1,"","",1,2790771598,[],"","","",1,[],[],""
21729,"hunters_mark_%_of_phys_damage_over_time_as_build_up","","","",1,"","","","",1,1112526674,[],"","","",1,[],[],""
21730,"cannot_use_non_normal_body_armour",1,"","",4,"","","","",1,3245586010,[],"","","",1,[],[],""
21731,"strongbox_gold_cost_to_open","","","",3,"","","","",1,1488308837,[],"","","",1,[],[],""
21732,"strongbox_gold_cost_min_multiplier_per_open_%","","","",1,"","","","",1,609546896,[],"","","",1,[],[],""
21733,"strongbox_gold_cost_max_multiplier_per_open_%","","","",1,"","","","",1,3204907531,[],"","","",1,[],[],""
21734,"strongbox_can_reopen_X_times","","","",3,"","","","",1,2706275994,[],"","","",1,[],[],""
21735,"map_unique_boss_num_additional_modifiers","","","",3,"","","","",1,55838151,[],"","","",1,[],[],""
21736,"map_prefix_mod_effect_+%_final","","","",1,"","","","",1,3220322443,[],"","","",1,[],[],""
21737,"map_suffix_mod_effect_+%_final","","","",1,"","","","",1,3292355093,[],"","","",1,[],[],""
21738,"charm_enemies_extra_damage_rolls_with_lightning_damage_during_effect","",1,"",3,"","","","",1,1569030689,[],"","","",1,[],[],""
21739,"x%_of_chaos_damage_from_hits_prevented_recouped_as_life_and_mana","","","",1,"","","","",1,1301105531,[],"","","",1,[],[],""
21740,"charm_x%_of_chaos_damage_from_hits_prevented_recouped_as_life_and_mana_during_effect","",1,"",1,"","","","",1,652058313,[],"","","",1,[],[],""
21741,"blind_on_poison_inflicted","","","",4,"","","","",1,328900012,[],"","","",1,[],[],""
21742,"map_monsters_drop_no_equipment","","","",4,"","","","",1,3948955465,[],"","","",1,[],[],""
21743,"drop_no_equipment","","","",4,"","","","",1,3206023837,[],"","","",1,[],[],""
21744,"map_tormented_spirit_chance_+%","","","",1,"","","","",1,2332660234,[],"","","",1,[],[],""
21745,"map_tormented_spirits_touch_area_+%","","","",1,"","","","",1,3483463852,[],"","","",1,[],[],""
21746,"map_tormented_spirits_can_touch_+%_monsters","","","",1,"","","","",1,2449598913,[],"","","",1,[],[],""
21747,"map_monster_dropped_item_rarity_permyriad_if_possessed","","","",7,"","","","",1,367788597,[],"","","",1,[],[],""
21748,"map_monster_dropped_item_rarity_permyriad_if_touched","","","",7,"","","","",1,529819912,[],"","","",1,[],[],""
21749,"map_tormented_spirit_release_chance","","","",1,"","","","",1,2701144491,[],"","","",1,[],[],""
21750,"overcharged_spear_detonated_duration_ms","","","",3,1,"","","",1,2927336059,[],"","","",1,[],[],""
21751,"mtx_flying_parade_level_up_effect",1,"","",3,1,"","","",1,1724399594,[],"","","",1,[],[],""
21752,"charm_possesed_by_random_azmerian_spirit_for_x_seconds_when_used","",1,"",3,"","","","",1,1280236095,[],"","","",1,[],[],""
21753,"map_tormented_spirits_sacred_spirit_possess_with_other_spirit","","","",4,"","","","",1,130559787,[],"","","",1,[],[],""
21754,"map_beyond_demon_always_elite","","","",4,"","","","",1,1518158841,[],"","","",1,[],[],""
21755,"twister_%_chance_for_additional_twister","","","",1,1,"","","",1,3304297786,[],"","","",1,[],[],""
21756,"quality_display_base_skill_effect_duration_is_gem","","","",4,"","","","",1,2455360626,[],"","","",1,[],[],""
21757,"chest_contains_ultimatum_monsters_display",1,"","",4,"","","","",1,3082493521,[],"","","",1,[],[],""
21758,"physical_hit_damage_bypass_energy_shield_%","","","",1,"",1,"","",1,2422594408,[],"","","",1,[0],[],""
21759,"fire_hit_damage_bypass_energy_shield_%","","","",1,"",1,"","",1,1362603163,[],"","","",1,[0],[],""
21760,"cold_hit_damage_bypass_energy_shield_%","","","",1,"",1,"","",1,3161179118,[],"","","",1,[0],[],""
21761,"lightning_hit_damage_bypass_energy_shield_%","","","",1,"",1,"","",1,2318625506,[],"","","",1,[0],[],""
21762,"chaos_hit_damage_bypass_energy_shield_%","","","",1,"",1,"","",1,1483149830,[],"","","",1,[0],[],""
21763,"base_elemental_hit_damage_bypass_energy_shield_%","","","",1,"","","","",1,2721743347,[],"","","",1,[],[],""
21764,"current_energy_shield_%_as_elemental_damage_reduction","","","",1,"","","","",1,83857288,[],"","","","",[],[],""
21765,"rapid_assault_%_chance_to_attach_additional_spear","","","",1,"","","","",1,2045520166,[],"","","",1,[],[],""
21766,"your_mace_slam_aftershock_chance_%","","","",1,1,"","","",1,3552741476,[],18,"","",1,[],[],""
21767,"your_aftershock_area_of_effect_+%","","","",1,"","","","",1,2220637574,[],18,"","",1,[],[],""
21768,"your_slam_aftershock_chance_%","","","",1,1,"","","",1,1419901319,[],18,"","",1,[],[],""
21769,"combined_aftershock_area_of_effect_+%","","","",1,1,1,"","",1,2592093958,[],"","","",1,[],[],""
21770,"combined_aftershock_area_of_effect_+%_final","","","",1,1,1,"","",1,470851095,[],"","","",1,[],[],""
21771,"is_spectre_with_death_action","","","",4,1,"","","",1,2714408581,[],"","","",1,[],[],""
21772,"map_monster_slain_experience_+%_hidden","","","",3,"","","","",1,716817037,[],"","","",1,[],[],""
21773,"map_player_lose_no_experience_on_death",1,"","",4,"","","","",1,3657719607,[],"","","",1,[],[],""
21774,"map_beyond_monster_difficulty_tankiness_+%_per_portal_merge","","","",1,"","","","",1,1432844371,[],"","","",1,[],[],""
21775,"map_beyond_maximum_monster_difficulty_tankiness_+%_per_portal_merge","","","",1,"","","","",1,1648516089,[],"","","",1,[],[],""
21776,"map_beyond_from_league_item_rarity_+%_permyriad_per_portal_merge","","","",1,"","","","",1,3949119819,[],"","","",1,[],[],""
21777,"map_beyond_maximum_from_league_item_rarity_+%_permyriad_per_portal_merge","","","",1,"","","","",1,3289910268,[],"","","",1,[],[],""
21778,"capped_actor_scale_+%_from_soul_eater_if_not_player",1,"","",1,"","","","",1,2059918078,[],"","","",1,[],[],""
21779,"keystone_crimson_assault","","","",4,"","","","",1,1280606869,[],"","","",1,[],[],""
21780,"base_aggravate_bleeding_when_inflicted_chance_%","","","",1,"","","","",1,1588560769,[],"","","",1,[],[],""
21781,"map_duplicate_all_rare_monsters",1,"","",4,"","","","",1,1498522727,[],"","","",1,[],[],""
21782,"projectiles_move_with_precise_movement","","","",4,1,"","","",1,1192461438,[],"","","",1,[],[],""
21783,"map_primal_spirit_chance_+%","","","",1,"","","","",1,309097249,[],"","","",1,[],[],""
21784,"map_wild_spirit_chance_+%","","","",1,"","","","",1,3482204686,[],"","","",1,[],[],""
21785,"map_vivid_spirit_chance_+%","","","",1,"","","","",1,1008648640,[],"","","",1,[],[],""
21786,"map_sacred_spirit_chance_+%","","","",1,"","","","",1,3769865166,[],"","","",1,[],[],""
21787,"rhoa_mount_projectile_additional_height_offset","","","",3,1,"","","",1,2136681555,[],"","","",1,[],[],""
21788,"map_essence_life_chance_+%","","","",1,"","","","",1,4079616400,[],"","","",1,[],[],""
21789,"map_essence_mana_chance_+%","","","",1,"","","","",1,499754475,[],"","","",1,[],[],""
21790,"map_essence_defences_chance_+%","","","",1,"","","","",1,2826621227,[],"","","",1,[],[],""
21791,"map_essence_fire_chance_+%","","","",1,"","","","",1,3559529556,[],"","","",1,[],[],""
21792,"map_essence_cold_chance_+%","","","",1,"","","","",1,1129469963,[],"","","",1,[],[],""
21793,"map_essence_lightning_chance_+%","","","",1,"","","","",1,2444224085,[],"","","",1,[],[],""
21794,"map_essence_physical_chance_+%","","","",1,"","","","",1,4114567019,[],"","","",1,[],[],""
21795,"map_essence_chaos_chance_+%","","","",1,"","","","",1,610790623,[],"","","",1,[],[],""
21796,"map_essence_attack_chance_+%","","","",1,"","","","",1,525064140,[],"","","",1,[],[],""
21797,"map_essence_caster_chance_+%","","","",1,"","","","",1,286183658,[],"","","",1,[],[],""
21798,"map_essence_speed_chance_+%","","","",1,"","","","",1,251034688,[],"","","",1,[],[],""
21799,"map_essence_attribute_chance_+%","","","",1,"","","","",1,2681957247,[],"","","",1,[],[],""
21800,"body_armour_grants_x_base_fire_damage_resistance_%",1,"","",1,"","","","",1,857572599,[],"","","",1,[],[],""
21801,"body_armour_grants_x_base_cold_damage_resistance_%",1,"","",1,"","","","",1,3292183634,[],"","","",1,[],[],""
21802,"body_armour_grants_x_base_lightning_damage_resistance_%",1,"","",1,"","","","",1,432341598,[],"","","",1,[],[],""
21803,"body_armour_grants_x_strength_+%",1,"","",1,"","","","",1,2418465979,[],"","","",1,[],[],""
21804,"body_armour_grants_x_maximum_life_+%",1,"","",1,"","","","",1,172829688,[],"","","",1,[],[],""
21805,"body_armour_grants_x_stun_threshold_+%",1,"","",1,"","","","",1,2230445140,[],"","","",1,[],[],""
21806,"body_armour_grants_x_life_regeneration_rate_per_minute_%",1,"","",1,"","","","",1,2622528139,[],"","","",1,[],[],""
21807,"body_armour_grants_x_base_maximum_fire_damage_resistance_%",1,"","",5,"","","","",1,2793454307,[],"","","",1,[],[],""
21808,"body_armour_grants_x_physical_damage_taken_%_as_fire",1,"","",1,"","","","",1,1388604723,[],"","","",1,[],[],""
21809,"body_armour_grants_x_base_self_critical_strike_multiplier_-%",1,"","",3,"","","","",1,1596468635,[],"","","",1,[],[],""
