"rownum","Id","AOFiles","LoopAnimationIds","ImpactAnimationIds","ProjectileSpeed","bool_60","i32_61","bool_65","bool_66","InheritsFrom","MiscAnimated","i32_91","bool_95","bool_96","Stuck_AOFile","Bounce_AOFile","i32_121","i32_125","i32_129","i32_133","rid_137","rid_153","i32_169","i32_173","i32_177","i32_181","i32_185","[string]_189","bool_205","[i32]_206","string_222","rid_230","rid_246","rid_262","bool_278","string_279","rid_287","string_303","rid_311","string_327","[string]_335","[string]_351","bool_367"
1626,"Metadata/Projectiles/PerennialKingObsidianSpearMulti","[""Metadata/Effects/Spells/monsters_effects/Act2_FOUR/PerennialKing/ao/multispike_proj.ao""]",[],"[""impact""]",9000,1,2,"","","Metadata/Projectiles/Projectile","",2,"","",[],"",0,0,0,0,"","",0,0,100,100,0,[],"",[],"","","","","","","","","","",[],[],1
1627,"Metadata/Projectiles/RipwireBolt","[""Metadata/Effects/Spells/crossbow_ripwire_ballista/projectile.ao""]","[""projectile""]","[""impact""]",3260,"",1,"",1,"Metadata/Projectiles/Projectile","",1,"","",[],"Metadata/Effects/Spells/base_arrow_attack/arrow_base_bounce.ao",0,0,0,30,8847,"",100,100,100,100,0,[],"",[],"","","",215,1,"muzzle_burst",220,"","","",[],[],1
1628,"Metadata/Projectiles/ElectrocutingArrow","[""Metadata/Effects/Spells/bow_electrocuting_rod/projectile_01.ao""]","[""projectile_01""]","[""impact_01""]",5400,"",1,"",1,"Metadata/Projectiles/Projectile","",1,"","","[""Metadata/Effects/Spells/bow_electrocuting_rod/projectile_stuck.ao""]","",100,100,0,0,8331,"",0,0,100,100,0,[],"",[],"","","","","","muzzleSpell_Lightning_01","","","","",[],[],1
1629,"Metadata/Projectiles/SkeletalKnightShieldProjectile","[""Metadata/Effects/Spells/monsters_effects/Act1_FOUR/SkeletalKnight/projectile.ao""]","[""fly_04_grp""]","[""impact""]",1000,"",2,"","","Metadata/Projectiles/Projectile","",2,"","",[],"",0,0,0,0,"","",0,0,100,100,0,[],1,[],"","","","","","","","","","",[],[],1
1630,"Metadata/Projectiles/BlackStriderWebProjectileSanctum","[""Metadata/Effects/Spells/monsters_effects/Act2_FOUR/BlackStrider/webmortar.ao""]","[""animate""]",[],650,1,2,"","","Metadata/Projectiles/Projectile","",2,"","",[],"",0,0,0,0,"","",0,0,100,100,1,[],"",[],"","","","","","","","","","",[],[],1
1631,"Metadata/Projectiles/PorcupineAntSpikeballSanctum","[""Metadata/Effects/Spells/monsters_effects/Act2_FOUR/SpikerAnt/spikemortar_poison.ao""]","[""animate""]",[],400,1,2,"","","Metadata/Projectiles/ProjectileMortar","",2,"","",[],"",0,0,0,0,"","",0,0,100,100,0,[],"",[],"","","","","","","","","","",[],[],1
1632,"Metadata/Projectiles/RainOfArrows","[""Metadata/Effects/Spells/bow_rain_of_arrows/projectile_01.ao""]",[],[],3260,"",1,"","","Metadata/Projectiles/Projectile","",1,"","",[],"",0,0,0,0,"","",0,0,100,100,0,[],"",[],"","","","","","","","","","",[],[],1
1633,"Metadata/Projectiles/GreaterFrostbolt","[""Metadata/Effects/Spells/cold_frost_bolt/projectile.ao""]","[""projectile""]","[""impact""]",280,"",2,"","","Metadata/Projectiles/Projectile","",4,"","",[],"",0,0,0,0,"","",0,0,100,100,0,[],"",[],"","","","","","","","","","",[],[],1
1634,"Metadata/Projectiles/MudBurrowerBloodProj","[""Metadata/Effects/Spells/monsters_effects/Act1_FOUR/MudBurrower/mortar.ao""]","[""projectile""]","[""impact""]",1500,1,2,"","","Metadata/Projectiles/Projectile","",2,"","",[],"",0,0,0,0,"","",0,0,100,100,0,[],"",[],"","","","","","","","","","",[],[],1
1635,"Metadata/Projectiles/CorruptedMageFireBallCountGuard","[""Metadata/Effects/Spells/monsters_effects/Act1_FOUR/TheCountsGuardEliteCorruptedMageLessCorrupted/fireball.ao""]","[""projectile""]","[""impact""]",1600,"",2,"","","Metadata/Projectiles/Projectile","",2,"","",[],"",0,0,0,0,"","",0,0,100,100,0,[],"",[],"","","","","","","","","","",[],[],1
1636,"Metadata/Projectiles/HusbandInvisibleProj","[""Metadata/Effects/misc/blank.ao""]","[""animate""]",[],6000,"",2,"","","Metadata/Projectiles/Projectile","",2,"","",[],"",0,0,0,0,"","",0,0,100,100,0,[],"",[],"","","","","","","","","","",[],[],1
1637,"Metadata/Projectiles/FreezingShards","[""Metadata/Effects/Spells/cold_freezing_shard/freezing_shard_proj.ao""]","[""projectile""]","[""impact""]",1600,"",2,"","","Metadata/Projectiles/Projectile","",2,"","",[],"",0,0,0,0,"","",0,0,100,100,0,[],"",[],"","","","","","","","","","",[],[],1
1638,"Metadata/Projectiles/CountsGuardRangedSpike","[""Metadata/Effects/Spells/monsters_effects/Act1_FOUR/TheCountsEliteGuardCorruptedRanged/spike_projectile.ao""]","[""fly""]","[""shatter""]",1200,1,2,"","","Metadata/Projectiles/Projectile","",2,"","","[""Metadata/Effects/Spells/monsters_effects/Act1_FOUR/TheCountsEliteGuardCorruptedRanged/spike_projectile_stuck.ao""]","",10,10,0,0,"","",90,90,100,100,0,[],"",[],"","","","","","","","","","",[],[],1
1639,"Metadata/Projectiles/PoisonVineArrow","[""Metadata/Effects/Spells/bow_poison_bloom/projectile_02.ao""]",[],[],3260,1,1,"","","Metadata/Projectiles/Projectile","",1,"","",[],"",0,0,0,0,"","",0,0,100,100,0,[],"",[],"","","","","","","","","","",[],[],1
1640,"Metadata/Projectiles/GasCloudArrow","[""Metadata/Effects/Spells/bow_gas_cloud_arrow/projectile.ao""]","[""projectile""]","[""impact""]",3260,1,1,"","","Metadata/Projectiles/Projectile","",1,"","",[],"",0,0,0,0,8331,"",0,0,100,100,0,[],"",[],"","","","","","muzzleSpell_Poison_01","","","","",[],[],1
1641,"Metadata/Projectiles/WingedCreatureBallLightning","[""Metadata/Effects/Spells/monsters_effects/Act2_FOUR/WingedCreature/ao/ball_lightning/ball_lightning.ao""]","[""idle""]","[""end""]",250,"",2,"","","Metadata/Projectiles/Projectile","",2,"","",[],"",0,0,0,0,"","",0,0,100,100,0,[],1,[],"","","","","","","","","","",[],[],1
1642,"Metadata/Projectiles/BaronGigaStabProj","[""Metadata/Effects/Spells/monsters_effects/Act1_FOUR/Baron/sword_proj.ao""]","[""projectile""]","[""impact""]",4000,"",2,"","","Metadata/Projectiles/ProjectileGround","",2,"","",[],"",0,0,0,0,"","",0,0,100,100,0,[],"",[],"","","","","","","","","","",[],[],1
1643,"Metadata/Projectiles/TitanBossRocks","[""Metadata/Effects/Spells/monsters_effects/Act2_FOUR/TitanBoss/ao/sword_thrust/projectiles.ao""]","[""projectile_01"",""projectile_02"",""projectile_03"",""projectile_04"",""projectile_05"",""projectile_06"",""projectile_07"",""projectile_08"",""projectile_09"",""projectile_10"",""projectile_11"",""projectile_12"",""projectile_13"",""projectile_14"",""projectile_15""]","[""impact""]",1500,"",2,"","","Metadata/Projectiles/Projectile","",2,"","",[],"",0,0,0,0,"","",0,0,100,200,0,[],"",[],"","","","","","","","","","",[],[],1
1644,"Metadata/Projectiles/TitanBossBigRocks","[""Metadata/Effects/Spells/monsters_effects/League_Expedition/boss/medved/rock_projectile.ao""]","[""loop""]","[""end""]",2000,"",2,"","","Metadata/Projectiles/Projectile","",2,"","",[],"",0,0,0,0,"","",0,0,40,40,0,[],"",[],"","","","","","","","","","",[],[],1
1645,"Metadata/Projectiles/BaronBossIceBreath","[""Metadata/Effects/Spells/monsters_effects/Act1_FOUR/Baron/shard_proj.ao""]","[""projectile""]","[""impact""]",1650,"",2,"","","Metadata/Projectiles/Projectile","",2,"","",[],"",0,0,0,0,"","",0,0,100,100,0,[],"",[],"","","","","","","","","","",[],[],1
1646,"Metadata/Projectiles/AzmeriPictBowSnipe","[""Metadata/Effects/Spells/monsters_effects/Act1_FOUR/CannibalPict/bow/ao/lotus_main_proj.ao""]","[""projectile""]","[""impact""]",4500,"",2,"","","Metadata/Projectiles/Projectile",2282,2,"","",[],"",0,0,0,0,8409,"",0,0,100,100,0,[],"",[],"","","","","","","","","","",[],[],1
1647,"Metadata/Projectiles/AzmeriPictFemaleStaffProj","[""Metadata/Effects/Spells/monsters_effects/League_Azmeri/monsters/PictFemaleStaff/swamp_projectile.ao""]","[""loop""]","[""impact""]",650,"",2,"","","Metadata/Projectiles/Projectile","",2,"","",[],"",0,0,0,0,"","",0,0,100,100,0,[],"",[],"","","","","","","","","","",[],[],1
1648,"Metadata/Projectiles/AzmeriFabricationSkull","[""Metadata/Effects/Spells/monsters_effects/Act2_FOUR/PitifulFabrications/mortar.ao""]","[""animate""]","[""impact""]",750,"",2,"","","Metadata/Projectiles/Projectile","",2,"","",[],"",0,0,0,0,"","",0,0,100,100,0,[],"",[],"","","","","","","","","","",[],[],1
1649,"Metadata/Projectiles/PerennialKingObsidianMinigun","[""Metadata/Effects/Spells/monsters_effects/Act2_FOUR/PerennialKing/ao/shard_proj.ao""]","[""projectile""]","[""impact""]",1650,1,2,"","","Metadata/Projectiles/Projectile","",2,"","",[],"",0,0,0,0,"","",0,0,100,100,0,[],"",[],"","","","","","","","","","",[],[],1
1650,"Metadata/Projectiles/SunWorshipperBossMiniSun","[""Metadata/Effects/Spells/monsters_effects/Act3_FOUR/SunWorshipperBoss/miniSun_sun.ao""]","[""fly""]","[""explode""]",500,"",3,"","","Metadata/Projectiles/ServerProjectileGround","",3,"","",[],"",0,0,0,0,"","",0,0,100,100,0,[],"",[],"","","","","","","","","","",[],[],1
1651,"Metadata/Projectiles/DoryaniHumanBossFireballPrimary","[""Metadata/Effects/Spells/monsters_effects/Act3_FOUR/Doryani/greater_fireball_proj.ao""]","[""projectile_01""]","[""projectile_impact_invis""]",1040,"",3,"","","Metadata/Projectiles/Projectile","",2,"","",[],"",0,0,0,0,"","",0,0,100,100,0,[],"",[],"","","","","","","","","","",[],[],1
1652,"Metadata/Projectiles/NotDoryaniFireballPrimary","[""Metadata/Effects/Spells/monsters_effects/Act3_FOUR/Doryani/greater_fireball_proj_incursion.ao""]","[""projectile_01""]","[""projectile_impact_invis""]",1040,"",3,"","","Metadata/Projectiles/Projectile","",2,"","",[],"",0,0,0,0,"","",0,0,100,100,0,[],"",[],"","","","","","","","","","",[],[],1
1653,"Metadata/Projectiles/DoryaniHumanBossFireballSecondary","[""Metadata/Effects/Spells/monsters_effects/Act3_FOUR/Doryani/lesser_fireball_proj.ao""]","[""projectile_01""]","[""impact_01""]",800,1,2,"","","Metadata/Projectiles/Projectile","",2,"","",[],"",0,0,0,0,"","",0,0,100,100,0,[],"",[],"","","","","","","","","","",[],[],1
1654,"Metadata/Projectiles/NotDoryaniFireballSecondary","[""Metadata/Effects/Spells/monsters_effects/Act3_FOUR/Doryani/lesser_fireball_proj.ao""]","[""projectile_01""]","[""impact_01""]",800,1,2,"","","Metadata/Projectiles/Projectile","",2,"","",[],"",0,0,0,0,"","",0,0,100,100,0,[],"",[],"","","","","","","","","","",[],[],1
1655,"Metadata/Projectiles/DoryaniHumanBossCrystalMine","[""Metadata/Effects/Spells/monsters_effects/Act3_FOUR/Doryani/bloodgem_mine.ao""]","[""throw""]","[""activate""]",650,1,2,"","","Metadata/Projectiles/Projectile","",2,"","",[],"",0,0,0,0,"","",0,0,100,100,0,[],1,[],"",8655,"","","","","","",11,"",[],[],1
1656,"Metadata/Projectiles/ViperLegionnaireClawProj","[""Metadata/Effects/Spells/monsters_effects/Act3_FOUR/ViperLegionaire/claw_projectile.ao""]","[""projectile""]","[""impact""]",2000,"",2,"","","Metadata/Projectiles/Projectile","",2,"","",[],"",0,0,0,0,"","",0,0,100,100,0,[],1,[],"","","","","","","","","","",[],[],1
1657,"Metadata/Projectiles/IronSniperLaser","[""Metadata/Effects/Spells/monsters_effects/Act1_FOUR/TheCountsGuardEliteCorruptedMageLessCorrupted/fireball.ao""]","[""projectile""]","[""impact""]",2000,"",2,"","","Metadata/Projectiles/Projectile","",2,"","",[],"",0,0,0,0,"","",0,0,100,100,0,[],"",[],"","","","","","","","","","",[],[],1
1658,"Metadata/Projectiles/ViperNapuatziLightningSpear","[""Metadata/Effects/Spells/monsters_effects/Act3_FOUR/ViperNapuatzi/ao/spear_throw/spear_proj.ao""]","[""fly""]","[""impact""]",2800,"",2,"","","Metadata/Projectiles/Projectile","",2,"","",[],"",0,0,0,0,"","",0,0,100,100,0,[],1,[],"aux_spear_attach","","","","","","","","","",[],[],1
1659,"Metadata/Projectiles/ViperNapuatziLightningSpearSmallProj","[""Metadata/Effects/Spells/monsters_effects/Act3_FOUR/ViperNapuatzi/ao/spear_throw/small_proj.ao""]","[""grd_proj_01""]","[""impact_01""]",2000,"",2,"","","Metadata/Projectiles/Projectile","",2,"","",[],"",0,0,0,0,"","",0,0,100,100,0,[],"",[],"","","","","","","","","","",[],[],1
1660,"Metadata/Projectiles/CarnivorousPlantEaterBigBallProj","[""Metadata/Effects/Spells/monsters_effects/Act1_FOUR/CarnivorousPlantEater/thornzen_orb.ao""]","[""loop""]","[""impact""]",300,1,2,"","","Metadata/Projectiles/Projectile","",2,"","",[],"",0,0,0,0,"","",0,0,100,100,0,[],"",[],"","","","","","","","","","",[],[],1
1661,"Metadata/Projectiles/CarnivorousPlantEaterSmallBallProj","[""Metadata/Effects/Spells/monsters_effects/Act1_FOUR/CarnivorousPlantEater/spikeProj.ao""]",[],[],1000,"",2,"","","Metadata/Projectiles/Projectile","",2,"","",[],"",0,0,0,0,"","",0,0,100,100,0,[],"",[],"","","","","","","","","","",[],[],1
1662,"Metadata/Projectiles/FungusBehemothRock","[""Metadata/Effects/Spells/monsters_effects/Act1_FOUR/FungusBehemoth/swamp_boulder.ao""]",[],"[""end_01""]",2500,1,2,"","","Metadata/Projectiles/Projectile","",2,"","",[],"",0,0,0,0,"","",0,0,100,100,0,[],"",[],"","","","","","","","","","",[],[],1
1663,"Metadata/Projectiles/FungusBehemothMortar","[""Metadata/Effects/Spells/monsters_effects/Act1_FOUR/FungusBehemoth/swamp_mortar_spam.ao""]","[""mortar_01"",""mortar_02"",""mortar_03"",""mortar_04""]",[],750,1,2,"","","Metadata/Projectiles/ProjectileMortar","",2,"","",[],"",0,0,0,0,"","",0,0,100,100,1,[],"",[],"","","","","","","","","","",[],[],1
1664,"Metadata/Projectiles/VoodooKingSpellProj","[""Metadata/Effects/Spells/monsters_effects/League_Azmeri/monster_fx/vodoo_king_boss/basic_proj.ao""]","[""proj_idle""]","[""proj_impact""]",800,"",1,"","","Metadata/Projectiles/Projectile","",2,"","",[],"",0,0,0,0,"","",0,0,100,100,0,[],"",[],"","","","","","","","","","",[],[],1
1665,"Metadata/Projectiles/VoodooKing3SpellProj","[""Metadata/Effects/Spells/monsters_effects/League_Azmeri/monster_fx/vodoo_king_boss/basic_proj.ao""]","[""proj_idle""]","[""proj_impact""]",800,"",2,"","","Metadata/Projectiles/Projectile","",2,"","",[],"",0,0,0,0,"","",0,0,100,100,0,[],"",[],"","","","","","","","","","",[],[],1
1666,"Metadata/Projectiles/BugSoulrend","[""Metadata/Effects/Spells/monsters_effects/League_Azmeri/monster_fx/vodoo_king_boss/locust_swarm_aura.ao""]","[""idle""]","[""end""]",200,"",3,"","","Metadata/Projectiles/Projectile","",10,"","",[],"",0,0,0,0,"","",0,0,100,100,0,[],"",[],"","","","","","","","","","",[],[],1
1667,"Metadata/Projectiles/BugBomb","[""Metadata/Effects/Spells/monsters_effects/League_Azmeri/monster_fx/vodoo_king_boss/bugbomb.ao""]",[],"[""fadeout""]",400,1,2,"","","Metadata/Projectiles/Projectile","",2,"","",[],"",0,0,0,0,"","",0,0,100,100,0,[],"",[4],"","","","","","","","","","",[],[],1
1668,"Metadata/Projectiles/SniperGasShotArrow","[""Metadata/Effects/Spells/undead_summon_skeletons/gas_cloud_arrow.ao""]","[""projectile""]","[""impact""]",750,"",2,"","","Metadata/Projectiles/Projectile","",2,"","",[],"",0,0,0,0,"","",0,0,100,100,0,[],"",[],"","","","","","","","","","",[],[],1
1669,"Metadata/Projectiles/VaseMonsterSummonScarabProjectile","[""Metadata/Effects/Spells/monsters_effects/Act2_FOUR/VaseMonster/mortar.ao""]","[""fly_grp""]",[],750,1,2,"","","Metadata/Projectiles/ProjectileMortar","",2,"","",[],"",0,0,0,0,"","",0,0,100,100,0,[],"",[4],"","","","","","","","","","",[],[],1
1670,"Metadata/Projectiles/BalbalaThrownSummonKnife","[""Metadata/Effects/Spells/monsters_effects/Act2_FOUR/Balbala/knifecopy_proj.ao""]","[""fly""]","[""impact""]",2500,1,2,"","","Metadata/Projectiles/Projectile","",2,"","",[],"",0,0,0,0,"","",0,0,100,100,0,[],"",[4],"","","","","","","","","","",[],[],1
1671,"Metadata/Projectiles/BugSoulrendMonster","[""Metadata/Effects/Spells/monsters_effects/Act2_FOUR/FarudinWarlock/bug_projectile.ao""]","[""projectile""]","[""impact""]",750,"",2,"","","Metadata/Projectiles/Projectile","",2,"","",[],"",0,0,0,0,"","",0,0,100,100,0,[],"",[],"","","","","","","","","","",[],[],1
1672,"Metadata/Projectiles/DarkEffigy","[""Metadata/Effects/Spells/chaos_dark_effigy/darkEffigy_projectile.ao""]","[""mortar_01""]","[""impact_01""]",1200,1,2,"","","Metadata/Projectiles/ProjectileMortar","",2,"","",[],"",0,0,0,0,"","",0,0,100,100,1,[],"",[],"","","","","","","","","","",[],[],1
1673,"Metadata/Projectiles/DarkEffigyShort","[""Metadata/Effects/Spells/chaos_dark_effigy/darkEffigy_projectile.ao""]","[""mortar_01""]","[""impact_01""]",1200,1,2,"","","Metadata/Projectiles/ProjectileMortar","",2,"","",[],"",0,0,0,0,"","",0,0,100,100,1,[],"",[],"","","","","","","","","","",[],[],1
1674,"Metadata/Projectiles/BalbalaPoisonKnife","[""Metadata/Effects/Spells/monsters_effects/Act2_FOUR/Balbala/knifecopy_poisoned_proj.ao""]","[""fly""]","[""impact""]",2500,"",1,"","","Metadata/Projectiles/Projectile","",1,"","",[],"",0,0,0,0,"","",0,0,100,100,0,[],"",[],"","","","","","","","","","",[],[],1
1675,"Metadata/Projectiles/PlagueNymphRailGun","[""Metadata/Effects/Spells/monsters_effects/Act2_FOUR/PlagueNymph/sand_railgun_projectile_foundry.ao""]","[""Projectile""]","[""Impact""]",3000,"",2,"","","Metadata/Projectiles/Projectile","",2,"","",[],"",0,0,0,0,"","",0,0,100,100,0,[],"",[],"","","","","","","","","","",[],[],1
1676,"Metadata/Projectiles/PlagueNymphRailGunIce","[""Metadata/Effects/Spells/monsters_effects/Act2_FOUR/PlagueNymph/ice_railgun_projectile.ao""]","[""Projectile""]","[""Impact""]",3000,"",2,"","","Metadata/Projectiles/Projectile","",2,"","",[],"",0,0,0,0,"","",0,0,100,100,0,[],"",[],"","","","","","","","","","",[],[],1
1677,"Metadata/Projectiles/CaptainSandStormRailGun","[""Metadata/Effects/Spells/monsters_effects/Act4_FOUR/CaptainRoth/Sand/canon_proj.ao""]","[""Projectile""]","[""Impact""]",3000,"",2,"","","Metadata/Projectiles/Projectile","",2,"","",[],"",0,0,0,0,"","",0,0,100,100,0,[],"",[],"","","","","","","","","","",[],[],1
1678,"Metadata/Projectiles/ProcessionBowFireArrow","[""Metadata/Effects/Spells/monsters_effects/Act3_FOUR/VaalGuards_Living/VaalGuardBowLiving/ao/basic_proj.ao""]","[""loop""]","[""end""]",2000,1,2,"","","Metadata/Projectiles/Projectile","",2,"","",[],"",0,0,0,0,"","",0,0,100,100,0,[],"",[],"","","","","","","","","","",[],[],1
1679,"Metadata/Projectiles/VaalHumanoidPyramidHandGrenade","[""Metadata/Effects/Spells/monsters_effects/Act3_FOUR/VaalHumanoid01/ao/lightning_grenade.ao""]","[""mortar""]","[""end""]",950,1,2,"","","Metadata/Projectiles/Projectile","",2,"","",[],"",0,0,0,0,"","",0,0,100,100,0,[],"",[],"","","","","","","","",12,"",[],[],1
1680,"Metadata/Projectiles/VaalHumanoidShieldLegsGrenade","[""Metadata/Effects/Spells/monsters_effects/Act3_FOUR/VaalHumanoid01/ao/lightning_grenade.ao""]","[""mortar""]","[""end""]",950,1,2,"","","Metadata/Projectiles/Projectile","",2,"","",[],"",0,0,0,0,"","",0,0,100,100,0,[],"",[],"","","","","","","","",12,"",[],[],1
1681,"Metadata/Projectiles/UndeadMarakethPriestMagmaOrb","[""Metadata/Effects/Spells/fire_rolling_magma/magma_projectile_monster.ao""]","[""projectile""]","[""impact""]",600,1,2,"","","Metadata/Projectiles/Projectile","",2,"","",[],"",0,0,0,0,"","",0,0,100,100,1,[],"",[],"","","","","","","","",14,"",[],[],1
1682,"Metadata/Projectiles/BloodBatherFlailFireBall","[""Metadata/Effects/Spells/monsters_effects/Act3_FOUR/BloodBather/ao/fireball.ao""]","[""projectile""]","[""impact_01""]",1050,1,2,"","","Metadata/Projectiles/Projectile","",2,"","",[],"",0,0,0,0,"","",0,0,100,100,0,[],"",[],"","","","","","","","",14,"",[],[],1
1683,"Metadata/Projectiles/VaalStormcallerBouncingLightning","[""Metadata/Effects/Spells/monsters_effects/Act3_FOUR/VaalSorcerer/ao/LightningTendrils/mortar02.ao""]","[""mortar""]","[""end""]",1500,1,2,"","","Metadata/Projectiles/Projectile","",2,"","",[],"",0,0,0,0,"","",0,0,100,100,0,[],"",[],"","","","","","","","",15,"",[],[],1
1684,"Metadata/Projectiles/VaalHumanoidBowDefaultArrow","[""Metadata/Effects/Spells/monsters_effects/Act3_FOUR/VaalHumanoid_07/arrow_base.ao""]",[],[],3260,"",1,"","","Metadata/Projectiles/Projectile","",1,"","","[""Metadata/Effects/Spells/base_arrow_attack/arrow_base_stuck.ao""]","Metadata/Effects/Spells/base_arrow_attack/arrow_base_bounce.ao",50,80,0,20,"","",0,100,100,100,0,[],"",[],"","","","","","","","","","",[],[],1
1685,"Metadata/Projectiles/CauldronCroneBasic","[""Metadata/Effects/Spells/monsters_effects/Act3_FOUR/CauldronCrone/attack_03_Proj.ao""]","[""proj""]","[""impact""]",1650,"",2,"","","Metadata/Projectiles/Projectile","",2,"","",[],"",0,0,0,0,"","",0,0,100,100,0,[],"",[],"","","",184,1,"",184,"","","",[],[],1
1686,"Metadata/Projectiles/MoltenBlast","[""Metadata/Effects/Spells/warrior_molten_blast/molten_projectile.ao""]","[""projectile""]","[""impact""]",1600,1,2,"","","Metadata/Projectiles/ProjectileMortar","",3,"","",[],"",0,0,0,0,"","",0,0,100,100,1,[],"",[],"","","","","","","","","","",[],[],1
1687,"Metadata/Projectiles/MoltenBlastSecondary","[""Metadata/Effects/Spells/warrior_molten_blast/secondary_projectile.ao""]","[""projectile""]","[""impact""]",1000,1,1,"","","Metadata/Projectiles/ProjectileMortar","",2,"","",[],"",0,0,0,0,"","",0,0,100,100,0,[],"",[],"","",8618,236,"","",236,"","","",[],[],1
1688,"Metadata/Projectiles/VaalGuardOilGrenade","[""Metadata/Effects/Spells/monsters_effects/Act3_FOUR/VaalGuardBombThrower/oil_grenade.ao""]","[""mortar""]","[""end""]",800,"",2,"","","Metadata/Projectiles/Projectile","",2,"","",[],"",0,0,0,0,"","",0,0,100,100,1,[],1,[],"","","","","","","","",2,"",[],[],1
1689,"Metadata/Projectiles/VaalGuardExplosiveGrenade","[""Metadata/Effects/Spells/monsters_effects/Act3_FOUR/VaalGuards/VaalGuard03/ao/grenade_proj.ao""]","[""mortar""]","[""end""]",800,"",2,"","","Metadata/Projectiles/Projectile","",2,"","",[],"",0,0,0,0,"","",0,0,100,100,1,[],1,[],"","","","","","","","",0,"",[],[],1
