"rownum","StatSet","GemLevel","SpellCritChance","AttackCritChance","BaseResolvedValues","AdditionalStatsValues","GrantedEffects","bool_76","i32_77","AdditionalFlags","FloatStats","InterpolationBases","AdditionalStats","StatInterpolations","FloatStatsValues","ActorLevel","BaseMultiplier"
26498,6328,24,0,0,"[11,16]",[],[6558],"",100,[],"[1457,1458]","[0,0]",[],"[3,3]","[0.8,1.2]",47,0
26499,6328,25,0,0,"[11,17]",[],[6558],"",100,[],"[1457,1458]","[0,0]",[],"[3,3]","[0.8,1.2]",49,0
26500,6328,26,0,0,"[12,17]",[],[6558],"",100,[],"[1457,1458]","[0,0]",[],"[3,3]","[0.8,1.2]",51,0
26501,6328,27,0,0,"[12,18]",[],[6558],"",100,[],"[1457,1458]","[0,0]",[],"[3,3]","[0.8,1.2]",53,0
26502,6328,28,0,0,"[12,19]",[],[6558],"",100,[],"[1457,1458]","[0,0]",[],"[3,3]","[0.8,1.2]",55,0
26503,6328,29,0,0,"[13,19]",[],[6558],"",100,[],"[1457,1458]","[0,0]",[],"[3,3]","[0.8,1.2]",57,0
26504,6328,30,0,0,"[13,20]",[],[6558],"",100,[],"[1457,1458]","[0,0]",[],"[3,3]","[0.8,1.2]",59,0
26505,6328,31,0,0,"[13,20]",[],[6558],"",100,[],"[1457,1458]","[0,0]",[],"[3,3]","[0.8,1.2]",61,0
26506,6328,32,0,0,"[14,21]",[],[6558],"",100,[],"[1457,1458]","[0,0]",[],"[3,3]","[0.8,1.2]",63,0
26507,6328,33,0,0,"[14,21]",[],[6558],"",100,[],"[1457,1458]","[0,0]",[],"[3,3]","[0.8,1.2]",65,0
26508,6328,34,0,0,"[14,22]",[],[6558],"",100,[],"[1457,1458]","[0,0]",[],"[3,3]","[0.8,1.2]",67,0
26509,6328,35,0,0,"[15,22]",[],[6558],"",100,[],"[1457,1458]","[0,0]",[],"[3,3]","[0.8,1.2]",69,0
26510,6328,36,0,0,"[15,23]",[],[6558],"",100,[],"[1457,1458]","[0,0]",[],"[3,3]","[0.8,1.2]",71,0
26511,6328,37,0,0,"[15,23]",[],[6558],"",100,[],"[1457,1458]","[0,0]",[],"[3,3]","[0.8,1.2]",73,0
26512,6328,38,0,0,"[16,24]",[],[6558],"",100,[],"[1457,1458]","[0,0]",[],"[3,3]","[0.8,1.2]",75,0
26513,6328,39,0,0,"[16,24]",[],[6558],"",100,[],"[1457,1458]","[0,0]",[],"[3,3]","[0.8,1.2]",77,0
26514,6328,40,0,0,"[16,25]",[],[6558],"",100,[],"[1457,1458]","[0,0]",[],"[3,3]","[0.8,1.2]",79,0
26515,6329,1,800,0,"[3,5]",[2],[6559],"",100,[],"[1457,1458]","[0,0]",[22840],"[3,3,1]","[0.8,1.2]",1,0
26516,6329,2,800,0,"[4,5]",[2],[6559],"",100,[],"[1457,1458]","[0,0]",[22840],"[3,3,1]","[0.8,1.2]",3.452,0
26517,6329,3,800,0,"[4,6]",[2],[6559],"",100,[],"[1457,1458]","[0,0]",[22840],"[3,3,1]","[0.8,1.2]",6.767,0
26518,6329,4,800,0,"[5,7]",[2],[6559],"",100,[],"[1457,1458]","[0,0]",[22840],"[3,3,1]","[0.8,1.2]",10.308,0
26519,6329,5,800,0,"[5,8]",[2],[6559],"",100,[],"[1457,1458]","[0,0]",[22840],"[3,3,1]","[0.8,1.2]",14.075,0
26520,6329,6,800,0,"[6,9]",[2],[6559],"",100,[],"[1457,1458]","[0,0]",[22840],"[3,3,1]","[0.8,1.2]",18.068,0
26521,6329,7,800,0,"[7,10]",[2],[6559],"",100,[],"[1457,1458]","[0,0]",[22840],"[3,3,1]","[0.8,1.2]",22.287,0
26522,6329,8,800,0,"[8,11]",[2],[6559],"",100,[],"[1457,1458]","[0,0]",[22840],"[3,3,1]","[0.8,1.2]",26.732,0
26523,6329,9,800,0,"[8,12]",[2],[6559],"",100,[],"[1457,1458]","[0,0]",[22840],"[3,3,1]","[0.8,1.2]",31.403,0
26524,6329,10,800,0,"[9,14]",[2],[6559],"",100,[],"[1457,1458]","[0,0]",[22840],"[3,3,1]","[0.8,1.2]",36.3,0
26525,6329,11,800,0,"[10,15]",[2],[6559],"",100,[],"[1457,1458]","[0,0]",[22840],"[3,3,1]","[0.8,1.2]",41.423,0
26526,6329,12,800,0,"[11,16]",[2],[6559],"",100,[],"[1457,1458]","[0,0]",[22840],"[3,3,1]","[0.8,1.2]",46.772,0
26527,6329,13,800,0,"[12,18]",[2],[6559],"",100,[],"[1457,1458]","[0,0]",[22840],"[3,3,1]","[0.8,1.2]",52.347,0
26528,6329,14,800,0,"[13,19]",[2],[6559],"",100,[],"[1457,1458]","[0,0]",[22840],"[3,3,1]","[0.8,1.2]",58.148,0
26529,6329,15,800,0,"[14,21]",[2],[6559],"",100,[],"[1457,1458]","[0,0]",[22840],"[3,3,1]","[0.8,1.2]",64.175,0
26530,6329,16,800,0,"[15,22]",[2],[6559],"",100,[],"[1457,1458]","[0,0]",[22840],"[3,3,1]","[0.8,1.2]",70.428,0
26531,6329,17,800,0,"[16,24]",[2],[6559],"",100,[],"[1457,1458]","[0,0]",[22840],"[3,3,1]","[0.8,1.2]",76.907,0
26532,6329,18,800,0,"[17,26]",[2],[6559],"",100,[],"[1457,1458]","[0,0]",[22840],"[3,3,1]","[0.8,1.2]",83.612,0
26533,6329,19,800,0,"[18,28]",[2],[6559],"",100,[],"[1457,1458]","[0,0]",[22840],"[3,3,1]","[0.8,1.2]",90.543,0
26534,6329,20,800,0,"[20,29]",[2],[6559],"",100,[],"[1457,1458]","[0,0]",[22840],"[3,3,1]","[0.8,1.2]",97.7,0
26535,6329,21,800,0,"[21,31]",[2],[6559],"",100,[],"[1457,1458]","[0,0]",[22840],"[3,3,1]","[0.8,1.2]",105.083,0
26536,6329,22,800,0,"[22,33]",[2],[6559],"",100,[],"[1457,1458]","[0,0]",[22840],"[3,3,1]","[0.8,1.2]",112.692,0
26537,6329,23,800,0,"[24,35]",[2],[6559],"",100,[],"[1457,1458]","[0,0]",[22840],"[3,3,1]","[0.8,1.2]",120.527,0
26538,6329,24,800,0,"[25,37]",[2],[6559],"",100,[],"[1457,1458]","[0,0]",[22840],"[3,3,1]","[0.8,1.2]",128.588,0
26539,6329,25,800,0,"[26,40]",[2],[6559],"",100,[],"[1457,1458]","[0,0]",[22840],"[3,3,1]","[0.8,1.2]",136.875,0
26540,6329,26,800,0,"[28,42]",[2],[6559],"",100,[],"[1457,1458]","[0,0]",[22840],"[3,3,1]","[0.8,1.2]",145.388,0
26541,6329,27,800,0,"[29,44]",[2],[6559],"",100,[],"[1457,1458]","[0,0]",[22840],"[3,3,1]","[0.8,1.2]",154.127,0
26542,6329,28,800,0,"[31,46]",[2],[6559],"",100,[],"[1457,1458]","[0,0]",[22840],"[3,3,1]","[0.8,1.2]",163.092,0
26543,6329,29,800,0,"[32,49]",[2],[6559],"",100,[],"[1457,1458]","[0,0]",[22840],"[3,3,1]","[0.8,1.2]",172.283,0
26544,6329,30,800,0,"[34,51]",[2],[6559],"",100,[],"[1457,1458]","[0,0]",[22840],"[3,3,1]","[0.8,1.2]",181.7,0
26545,6329,31,800,0,"[36,53]",[2],[6559],"",100,[],"[1457,1458]","[0,0]",[22840],"[3,3,1]","[0.8,1.2]",191.343,0
26546,6329,32,800,0,"[37,56]",[2],[6559],"",100,[],"[1457,1458]","[0,0]",[22840],"[3,3,1]","[0.8,1.2]",201.212,0
26547,6329,33,800,0,"[39,59]",[2],[6559],"",100,[],"[1457,1458]","[0,0]",[22840],"[3,3,1]","[0.8,1.2]",211.307,0
26548,6329,34,800,0,"[41,61]",[2],[6559],"",100,[],"[1457,1458]","[0,0]",[22840],"[3,3,1]","[0.8,1.2]",221.628,0
26549,6329,35,800,0,"[43,64]",[2],[6559],"",100,[],"[1457,1458]","[0,0]",[22840],"[3,3,1]","[0.8,1.2]",232.175,0
26550,6329,36,800,0,"[44,67]",[2],[6559],"",100,[],"[1457,1458]","[0,0]",[22840],"[3,3,1]","[0.8,1.2]",242.948,0
26551,6329,37,800,0,"[46,70]",[2],[6559],"",100,[],"[1457,1458]","[0,0]",[22840],"[3,3,1]","[0.8,1.2]",253.947,0
26552,6329,38,800,0,"[48,72]",[2],[6559],"",100,[],"[1457,1458]","[0,0]",[22840],"[3,3,1]","[0.8,1.2]",265.172,0
26553,6329,39,800,0,"[50,75]",[2],[6559],"",100,[],"[1457,1458]","[0,0]",[22840],"[3,3,1]","[0.8,1.2]",276.623,0
26554,6329,40,800,0,"[52,78]",[2],[6559],"",100,[],"[1457,1458]","[0,0]",[22840],"[3,3,1]","[0.8,1.2]",288.3,0
26555,6330,1,800,0,"[7,11]",[],[6560],"",100,[],"[1457,1458]","[0,0]",[],"[3,3]","[0.8,1.2]",1,0
26556,6330,2,800,0,"[13,19]",[],[6560],"",100,[],"[1457,1458]","[0,0]",[],"[3,3]","[0.8,1.2]",3.452,0
26557,6330,3,800,0,"[22,33]",[],[6560],"",100,[],"[1457,1458]","[0,0]",[],"[3,3]","[0.8,1.2]",6.767,0
26558,6330,4,800,0,"[35,52]",[],[6560],"",100,[],"[1457,1458]","[0,0]",[],"[3,3]","[0.8,1.2]",10.308,0
26559,6330,5,800,0,"[52,78]",[],[6560],"",100,[],"[1457,1458]","[0,0]",[],"[3,3]","[0.8,1.2]",14.075,0
26560,6330,6,800,0,"[75,113]",[],[6560],"",100,[],"[1457,1458]","[0,0]",[],"[3,3]","[0.8,1.2]",18.068,0
26561,6330,7,800,0,"[107,161]",[],[6560],"",100,[],"[1457,1458]","[0,0]",[],"[3,3]","[0.8,1.2]",22.287,0
26562,6330,8,800,0,"[151,227]",[],[6560],"",100,[],"[1457,1458]","[0,0]",[],"[3,3]","[0.8,1.2]",26.732,0
26563,6330,9,800,0,"[212,318]",[],[6560],"",100,[],"[1457,1458]","[0,0]",[],"[3,3]","[0.8,1.2]",31.403,0
26564,6330,10,800,0,"[295,443]",[],[6560],"",100,[],"[1457,1458]","[0,0]",[],"[3,3]","[0.8,1.2]",36.3,0
26565,6330,11,800,0,"[411,616]",[],[6560],"",100,[],"[1457,1458]","[0,0]",[],"[3,3]","[0.8,1.2]",41.423,0
26566,6330,12,800,0,"[572,858]",[],[6560],"",100,[],"[1457,1458]","[0,0]",[],"[3,3]","[0.8,1.2]",46.772,0
26567,6330,13,800,0,"[798,1197]",[],[6560],"",100,[],"[1457,1458]","[0,0]",[],"[3,3]","[0.8,1.2]",52.347,0
26568,6330,14,800,0,"[1116,1674]",[],[6560],"",100,[],"[1457,1458]","[0,0]",[],"[3,3]","[0.8,1.2]",58.148,0
26569,6330,15,800,0,"[1567,2350]",[],[6560],"",100,[],"[1457,1458]","[0,0]",[],"[3,3]","[0.8,1.2]",64.175,0
26570,6330,16,800,0,"[2208,3313]",[],[6560],"",100,[],"[1457,1458]","[0,0]",[],"[3,3]","[0.8,1.2]",70.428,0
26571,6330,17,800,0,"[3128,4691]",[],[6560],"",100,[],"[1457,1458]","[0,0]",[],"[3,3]","[0.8,1.2]",76.907,0
26572,6330,18,800,0,"[4453,6679]",[],[6560],"",100,[],"[1457,1458]","[0,0]",[],"[3,3]","[0.8,1.2]",83.612,0
26573,6330,19,800,0,"[6375,9562]",[],[6560],"",100,[],"[1457,1458]","[0,0]",[],"[3,3]","[0.8,1.2]",90.543,0
26574,6330,20,800,0,"[9180,13770]",[],[6560],"",100,[],"[1457,1458]","[0,0]",[],"[3,3]","[0.8,1.2]",97.7,0
26575,6330,21,800,0,"[13303,19955]",[],[6560],"",100,[],"[1457,1458]","[0,0]",[],"[3,3]","[0.8,1.2]",105.083,0
26576,6330,22,800,0,"[19403,29105]",[],[6560],"",100,[],"[1457,1458]","[0,0]",[],"[3,3]","[0.8,1.2]",112.692,0
26577,6330,23,800,0,"[28490,42735]",[],[6560],"",100,[],"[1457,1458]","[0,0]",[],"[3,3]","[0.8,1.2]",120.527,0
26578,6330,24,800,0,"[42121,63182]",[],[6560],"",100,[],"[1457,1458]","[0,0]",[],"[3,3]","[0.8,1.2]",128.588,0
26579,6330,25,800,0,"[62714,94071]",[],[6560],"",100,[],"[1457,1458]","[0,0]",[],"[3,3]","[0.8,1.2]",136.875,0
26580,6330,26,800,0,"[94050,141075]",[],[6560],"",100,[],"[1457,1458]","[0,0]",[],"[3,3]","[0.8,1.2]",145.388,0
26581,6330,27,800,0,"[142081,213121]",[],[6560],"",100,[],"[1457,1458]","[0,0]",[],"[3,3]","[0.8,1.2]",154.127,0
26582,6330,28,800,0,"[216246,324369]",[],[6560],"",100,[],"[1457,1458]","[0,0]",[],"[3,3]","[0.8,1.2]",163.092,0
26583,6330,29,800,0,"[331624,497435]",[],[6560],"",100,[],"[1457,1458]","[0,0]",[],"[3,3]","[0.8,1.2]",172.283,0
26584,6330,30,800,0,"[512472,768708]",[],[6560],"",100,[],"[1457,1458]","[0,0]",[],"[3,3]","[0.8,1.2]",181.7,0
26585,6330,31,800,0,"[798106,1197158]",[],[6560],"",100,[],"[1457,1458]","[0,0]",[],"[3,3]","[0.8,1.2]",191.343,0
26586,6330,32,800,0,"[1252714,1879072]",[],[6560],"",100,[],"[1457,1458]","[0,0]",[],"[3,3]","[0.8,1.2]",201.212,0
26587,6330,33,800,0,"[1981881,2972821]",[],[6560],"",100,[],"[1457,1458]","[0,0]",[],"[3,3]","[0.8,1.2]",211.307,0
26588,6330,34,800,0,"[3160578,4740867]",[],[6560],"",100,[],"[1457,1458]","[0,0]",[],"[3,3]","[0.8,1.2]",221.628,0
26589,6330,35,800,0,"[5080964,7621446]",[],[6560],"",100,[],"[1457,1458]","[0,0]",[],"[3,3]","[0.8,1.2]",232.175,0
26590,6330,36,800,0,"[8234583,12351874]",[],[6560],"",100,[],"[1457,1458]","[0,0]",[],"[3,3]","[0.8,1.2]",242.948,0
26591,6330,37,800,0,"[13454768,20182152]",[],[6560],"",100,[],"[1457,1458]","[0,0]",[],"[3,3]","[0.8,1.2]",253.947,0
26592,6330,38,800,0,"[22165190,33247785]",[],[6560],"",100,[],"[1457,1458]","[0,0]",[],"[3,3]","[0.8,1.2]",265.172,0
26593,6330,39,800,0,"[36816904,55225356]",[],[6560],"",100,[],"[1457,1458]","[0,0]",[],"[3,3]","[0.8,1.2]",276.623,0
26594,6330,40,800,0,"[61662653,92493979]",[],[6560],"",100,[],"[1457,1458]","[0,0]",[],"[3,3]","[0.8,1.2]",288.3,0
26595,6331,1,800,0,"[3,5]",[],[6561],"",100,[],"[1457,1458]","[0,0]",[],"[3,3]","[0.8,1.2]",1,0
26596,6331,2,800,0,"[3,5]",[],[6561],"",100,[],"[1457,1458]","[0,0]",[],"[3,3]","[0.8,1.2]",3,0
26597,6331,3,800,0,"[4,6]",[],[6561],"",100,[],"[1457,1458]","[0,0]",[],"[3,3]","[0.8,1.2]",5,0
26598,6331,4,800,0,"[4,6]",[],[6561],"",100,[],"[1457,1458]","[0,0]",[],"[3,3]","[0.8,1.2]",7,0
26599,6331,5,800,0,"[4,7]",[],[6561],"",100,[],"[1457,1458]","[0,0]",[],"[3,3]","[0.8,1.2]",9,0
26600,6331,6,800,0,"[5,7]",[],[6561],"",100,[],"[1457,1458]","[0,0]",[],"[3,3]","[0.8,1.2]",11,0
26601,6331,7,800,0,"[5,8]",[],[6561],"",100,[],"[1457,1458]","[0,0]",[],"[3,3]","[0.8,1.2]",13,0
26602,6331,8,800,0,"[6,8]",[],[6561],"",100,[],"[1457,1458]","[0,0]",[],"[3,3]","[0.8,1.2]",15,0
26603,6331,9,800,0,"[6,9]",[],[6561],"",100,[],"[1457,1458]","[0,0]",[],"[3,3]","[0.8,1.2]",17,0
26604,6331,10,800,0,"[6,9]",[],[6561],"",100,[],"[1457,1458]","[0,0]",[],"[3,3]","[0.8,1.2]",19,0
26605,6331,11,800,0,"[7,10]",[],[6561],"",100,[],"[1457,1458]","[0,0]",[],"[3,3]","[0.8,1.2]",21,0
26606,6331,12,800,0,"[7,10]",[],[6561],"",100,[],"[1457,1458]","[0,0]",[],"[3,3]","[0.8,1.2]",23,0
26607,6331,13,800,0,"[7,11]",[],[6561],"",100,[],"[1457,1458]","[0,0]",[],"[3,3]","[0.8,1.2]",25,0
26608,6331,14,800,0,"[8,11]",[],[6561],"",100,[],"[1457,1458]","[0,0]",[],"[3,3]","[0.8,1.2]",27,0
26609,6331,15,800,0,"[8,12]",[],[6561],"",100,[],"[1457,1458]","[0,0]",[],"[3,3]","[0.8,1.2]",29,0
26610,6331,16,800,0,"[8,12]",[],[6561],"",100,[],"[1457,1458]","[0,0]",[],"[3,3]","[0.8,1.2]",31,0
26611,6331,17,800,0,"[9,13]",[],[6561],"",100,[],"[1457,1458]","[0,0]",[],"[3,3]","[0.8,1.2]",33,0
26612,6331,18,800,0,"[9,13]",[],[6561],"",100,[],"[1457,1458]","[0,0]",[],"[3,3]","[0.8,1.2]",35,0
26613,6331,19,800,0,"[9,14]",[],[6561],"",100,[],"[1457,1458]","[0,0]",[],"[3,3]","[0.8,1.2]",37,0
26614,6331,20,800,0,"[10,14]",[],[6561],"",100,[],"[1457,1458]","[0,0]",[],"[3,3]","[0.8,1.2]",39,0
26615,6331,21,800,0,"[10,15]",[],[6561],"",100,[],"[1457,1458]","[0,0]",[],"[3,3]","[0.8,1.2]",41,0
26616,6331,22,800,0,"[10,15]",[],[6561],"",100,[],"[1457,1458]","[0,0]",[],"[3,3]","[0.8,1.2]",43,0
26617,6331,23,800,0,"[11,16]",[],[6561],"",100,[],"[1457,1458]","[0,0]",[],"[3,3]","[0.8,1.2]",45,0
26618,6331,24,800,0,"[11,16]",[],[6561],"",100,[],"[1457,1458]","[0,0]",[],"[3,3]","[0.8,1.2]",47,0
26619,6331,25,800,0,"[11,17]",[],[6561],"",100,[],"[1457,1458]","[0,0]",[],"[3,3]","[0.8,1.2]",49,0
26620,6331,26,800,0,"[12,17]",[],[6561],"",100,[],"[1457,1458]","[0,0]",[],"[3,3]","[0.8,1.2]",51,0
26621,6331,27,800,0,"[12,18]",[],[6561],"",100,[],"[1457,1458]","[0,0]",[],"[3,3]","[0.8,1.2]",53,0
26622,6331,28,800,0,"[12,19]",[],[6561],"",100,[],"[1457,1458]","[0,0]",[],"[3,3]","[0.8,1.2]",55,0
26623,6331,29,800,0,"[13,19]",[],[6561],"",100,[],"[1457,1458]","[0,0]",[],"[3,3]","[0.8,1.2]",57,0
26624,6331,30,800,0,"[13,20]",[],[6561],"",100,[],"[1457,1458]","[0,0]",[],"[3,3]","[0.8,1.2]",59,0
26625,6331,31,800,0,"[13,20]",[],[6561],"",100,[],"[1457,1458]","[0,0]",[],"[3,3]","[0.8,1.2]",61,0
26626,6331,32,800,0,"[14,21]",[],[6561],"",100,[],"[1457,1458]","[0,0]",[],"[3,3]","[0.8,1.2]",63,0
26627,6331,33,800,0,"[14,21]",[],[6561],"",100,[],"[1457,1458]","[0,0]",[],"[3,3]","[0.8,1.2]",65,0
26628,6331,34,800,0,"[14,22]",[],[6561],"",100,[],"[1457,1458]","[0,0]",[],"[3,3]","[0.8,1.2]",67,0
26629,6331,35,800,0,"[15,22]",[],[6561],"",100,[],"[1457,1458]","[0,0]",[],"[3,3]","[0.8,1.2]",69,0
26630,6331,36,800,0,"[15,23]",[],[6561],"",100,[],"[1457,1458]","[0,0]",[],"[3,3]","[0.8,1.2]",71,0
26631,6331,37,800,0,"[15,23]",[],[6561],"",100,[],"[1457,1458]","[0,0]",[],"[3,3]","[0.8,1.2]",73,0
26632,6331,38,800,0,"[16,24]",[],[6561],"",100,[],"[1457,1458]","[0,0]",[],"[3,3]","[0.8,1.2]",75,0
26633,6331,39,800,0,"[16,24]",[],[6561],"",100,[],"[1457,1458]","[0,0]",[],"[3,3]","[0.8,1.2]",77,0
26634,6331,40,800,0,"[16,25]",[],[6561],"",100,[],"[1457,1458]","[0,0]",[],"[3,3]","[0.8,1.2]",79,0
26635,6332,1,500,0,"[10,15]",[],[6562],"",100,[],"[1459,1460]","[0,0]",[],"[3,3]","[0.8,1.2]",1,0
26636,6332,2,500,0,"[13,19]",[],[6562],"",100,[],"[1459,1460]","[0,0]",[],"[3,3]","[0.8,1.2]",3,0
26637,6332,3,500,0,"[16,23]",[],[6562],"",100,[],"[1459,1460]","[0,0]",[],"[3,3]","[0.8,1.2]",5,0
26638,6332,4,500,0,"[19,28]",[],[6562],"",100,[],"[1459,1460]","[0,0]",[],"[3,3]","[0.8,1.2]",7,0
26639,6332,5,500,0,"[22,32]",[],[6562],"",100,[],"[1459,1460]","[0,0]",[],"[3,3]","[0.8,1.2]",9,0
26640,6332,6,500,0,"[25,37]",[],[6562],"",100,[],"[1459,1460]","[0,0]",[],"[3,3]","[0.8,1.2]",11,0
26641,6332,7,500,0,"[28,42]",[],[6562],"",100,[],"[1459,1460]","[0,0]",[],"[3,3]","[0.8,1.2]",13,0
26642,6332,8,500,0,"[31,47]",[],[6562],"",100,[],"[1459,1460]","[0,0]",[],"[3,3]","[0.8,1.2]",15,0
26643,6332,9,500,0,"[35,52]",[],[6562],"",100,[],"[1459,1460]","[0,0]",[],"[3,3]","[0.8,1.2]",17,0
26644,6332,10,500,0,"[38,58]",[],[6562],"",100,[],"[1459,1460]","[0,0]",[],"[3,3]","[0.8,1.2]",19,0
26645,6332,11,500,0,"[42,63]",[],[6562],"",100,[],"[1459,1460]","[0,0]",[],"[3,3]","[0.8,1.2]",21,0
26646,6332,12,500,0,"[46,69]",[],[6562],"",100,[],"[1459,1460]","[0,0]",[],"[3,3]","[0.8,1.2]",23,0
26647,6332,13,500,0,"[50,75]",[],[6562],"",100,[],"[1459,1460]","[0,0]",[],"[3,3]","[0.8,1.2]",25,0
26648,6332,14,500,0,"[54,81]",[],[6562],"",100,[],"[1459,1460]","[0,0]",[],"[3,3]","[0.8,1.2]",27,0
26649,6332,15,500,0,"[58,87]",[],[6562],"",100,[],"[1459,1460]","[0,0]",[],"[3,3]","[0.8,1.2]",29,0
26650,6332,16,500,0,"[62,93]",[],[6562],"",100,[],"[1459,1460]","[0,0]",[],"[3,3]","[0.8,1.2]",31,0
26651,6332,17,500,0,"[67,100]",[],[6562],"",100,[],"[1459,1460]","[0,0]",[],"[3,3]","[0.8,1.2]",33,0
26652,6332,18,500,0,"[71,107]",[],[6562],"",100,[],"[1459,1460]","[0,0]",[],"[3,3]","[0.8,1.2]",35,0
26653,6332,19,500,0,"[76,114]",[],[6562],"",100,[],"[1459,1460]","[0,0]",[],"[3,3]","[0.8,1.2]",37,0
26654,6332,20,500,0,"[81,121]",[],[6562],"",100,[],"[1459,1460]","[0,0]",[],"[3,3]","[0.8,1.2]",39,0
26655,6332,21,500,0,"[85,128]",[],[6562],"",100,[],"[1459,1460]","[0,0]",[],"[3,3]","[0.8,1.2]",41,0
26656,6332,22,500,0,"[91,136]",[],[6562],"",100,[],"[1459,1460]","[0,0]",[],"[3,3]","[0.8,1.2]",43,0
26657,6332,23,500,0,"[96,144]",[],[6562],"",100,[],"[1459,1460]","[0,0]",[],"[3,3]","[0.8,1.2]",45,0
26658,6332,24,500,0,"[101,152]",[],[6562],"",100,[],"[1459,1460]","[0,0]",[],"[3,3]","[0.8,1.2]",47,0
26659,6332,25,500,0,"[107,160]",[],[6562],"",100,[],"[1459,1460]","[0,0]",[],"[3,3]","[0.8,1.2]",49,0
26660,6332,26,500,0,"[112,168]",[],[6562],"",100,[],"[1459,1460]","[0,0]",[],"[3,3]","[0.8,1.2]",51,0
26661,6332,27,500,0,"[118,177]",[],[6562],"",100,[],"[1459,1460]","[0,0]",[],"[3,3]","[0.8,1.2]",53,0
26662,6332,28,500,0,"[124,186]",[],[6562],"",100,[],"[1459,1460]","[0,0]",[],"[3,3]","[0.8,1.2]",55,0
26663,6332,29,500,0,"[130,195]",[],[6562],"",100,[],"[1459,1460]","[0,0]",[],"[3,3]","[0.8,1.2]",57,0
26664,6332,30,500,0,"[136,205]",[],[6562],"",100,[],"[1459,1460]","[0,0]",[],"[3,3]","[0.8,1.2]",59,0
26665,6332,31,500,0,"[143,214]",[],[6562],"",100,[],"[1459,1460]","[0,0]",[],"[3,3]","[0.8,1.2]",61,0
26666,6332,32,500,0,"[150,224]",[],[6562],"",100,[],"[1459,1460]","[0,0]",[],"[3,3]","[0.8,1.2]",63,0
26667,6332,33,500,0,"[156,235]",[],[6562],"",100,[],"[1459,1460]","[0,0]",[],"[3,3]","[0.8,1.2]",65,0
26668,6332,34,500,0,"[163,245]",[],[6562],"",100,[],"[1459,1460]","[0,0]",[],"[3,3]","[0.8,1.2]",67,0
26669,6332,35,500,0,"[171,256]",[],[6562],"",100,[],"[1459,1460]","[0,0]",[],"[3,3]","[0.8,1.2]",69,0
26670,6332,36,500,0,"[178,267]",[],[6562],"",100,[],"[1459,1460]","[0,0]",[],"[3,3]","[0.8,1.2]",71,0
26671,6332,37,500,0,"[186,278]",[],[6562],"",100,[],"[1459,1460]","[0,0]",[],"[3,3]","[0.8,1.2]",73,0
26672,6332,38,500,0,"[193,290]",[],[6562],"",100,[],"[1459,1460]","[0,0]",[],"[3,3]","[0.8,1.2]",75,0
26673,6332,39,500,0,"[201,302]",[],[6562],"",100,[],"[1459,1460]","[0,0]",[],"[3,3]","[0.8,1.2]",77,0
26674,6332,40,500,0,"[209,314]",[],[6562],"",100,[],"[1459,1460]","[0,0]",[],"[3,3]","[0.8,1.2]",79,0
26675,6333,1,0,0,"[3,5]",[],[6563],"",100,[],"[1459,1460]","[0,0]",[],"[3,3]","[0.8,1.2]",1,0
26676,6333,2,0,0,"[3,5]",[],[6563],"",100,[],"[1459,1460]","[0,0]",[],"[3,3]","[0.8,1.2]",3,0
26677,6333,3,0,0,"[4,6]",[],[6563],"",100,[],"[1459,1460]","[0,0]",[],"[3,3]","[0.8,1.2]",5,0
26678,6333,4,0,0,"[4,6]",[],[6563],"",100,[],"[1459,1460]","[0,0]",[],"[3,3]","[0.8,1.2]",7,0
26679,6333,5,0,0,"[4,7]",[],[6563],"",100,[],"[1459,1460]","[0,0]",[],"[3,3]","[0.8,1.2]",9,0
26680,6333,6,0,0,"[5,7]",[],[6563],"",100,[],"[1459,1460]","[0,0]",[],"[3,3]","[0.8,1.2]",11,0
26681,6333,7,0,0,"[5,8]",[],[6563],"",100,[],"[1459,1460]","[0,0]",[],"[3,3]","[0.8,1.2]",13,0
26682,6333,8,0,0,"[6,8]",[],[6563],"",100,[],"[1459,1460]","[0,0]",[],"[3,3]","[0.8,1.2]",15,0
26683,6333,9,0,0,"[6,9]",[],[6563],"",100,[],"[1459,1460]","[0,0]",[],"[3,3]","[0.8,1.2]",17,0
26684,6333,10,0,0,"[6,9]",[],[6563],"",100,[],"[1459,1460]","[0,0]",[],"[3,3]","[0.8,1.2]",19,0
26685,6333,11,0,0,"[7,10]",[],[6563],"",100,[],"[1459,1460]","[0,0]",[],"[3,3]","[0.8,1.2]",21,0
26686,6333,12,0,0,"[7,10]",[],[6563],"",100,[],"[1459,1460]","[0,0]",[],"[3,3]","[0.8,1.2]",23,0
26687,6333,13,0,0,"[7,11]",[],[6563],"",100,[],"[1459,1460]","[0,0]",[],"[3,3]","[0.8,1.2]",25,0
26688,6333,14,0,0,"[8,11]",[],[6563],"",100,[],"[1459,1460]","[0,0]",[],"[3,3]","[0.8,1.2]",27,0
26689,6333,15,0,0,"[8,12]",[],[6563],"",100,[],"[1459,1460]","[0,0]",[],"[3,3]","[0.8,1.2]",29,0
26690,6333,16,0,0,"[8,12]",[],[6563],"",100,[],"[1459,1460]","[0,0]",[],"[3,3]","[0.8,1.2]",31,0
26691,6333,17,0,0,"[9,13]",[],[6563],"",100,[],"[1459,1460]","[0,0]",[],"[3,3]","[0.8,1.2]",33,0
