"rownum","Id","Base_ENVFile","Corrupted_ENVFiles","[rid]_32","[rid]_48","[i32]_64","EnvironmentTransitionsKey","PreloadGroup","bool_112","f32_113"
1685,"MapSandspit","Metadata/EnvironmentSettings/Maps/Sandspit.env",[],[],[],[],"","","",0
1686,"MapSandspit_abyss","","[""Metadata/EnvironmentSettings/Maps/Sandspit_abyss.env""]",[],[],"[40,150]",4,68,1,0
1687,"MapCrucible","Metadata/EnvironmentSettings/Maps/Crucible.env",[],[],[],[],"","","",0
1688,"MapMurky","Metadata/EnvironmentSettings/Maps/Murky.env",[],[],[],[],"","","",0
1689,"MapGlacial","Metadata/EnvironmentSettings/Maps/Glacial.env",[],[],[],[],"","","",0
1690,"MapMire","Metadata/EnvironmentSettings/Maps/Mire.env",[],[],[],[],"","","",0
1691,"MapMire_abyss","","[""Metadata/EnvironmentSettings/Maps/Mire_abyss.env""]",[],[],"[40,150]",4,68,1,0
1692,"MapPatch","Metadata/EnvironmentSettings/Maps/Patch.env",[],[],[],[],"","","",0
1693,"MapAugury","Metadata/EnvironmentSettings/Maps/Augury.env",[],[],[],[],"","","",0
1694,"MapExpanse","Metadata/EnvironmentSettings/Maps/Expanse.env",[],[],[],[],"","","",0
1695,"MapWoodland","Metadata/EnvironmentSettings/Maps/Woodland.env",[],[],[],[],"","","",0
1696,"MapWoodland_abyss","","[""Metadata/EnvironmentSettings/Maps/Woodland_abyss.env""]",[],[],"[40,150]",4,68,1,0
1697,"MapSump","Metadata/EnvironmentSettings/Maps/Sump.env",[],[],[],[],"","","",0
1698,"MapWillow","Metadata/EnvironmentSettings/Maps/Willow.env",[],[],[],[],"","","",0
1699,"MapAntNest","Metadata/EnvironmentSettings/Maps/AntNest.env",[],[],[],[],"","","",0
1700,"MapAntNest_abyss","","[""Metadata/EnvironmentSettings/Maps/AntNest_abyss.env""]",[],[],"[40,150]",4,68,1,0
1701,"MapCrossing","Metadata/EnvironmentSettings/Maps/Crossing.env",[],[],[],[],"","","",0
1702,"MapWaterfront","Metadata/EnvironmentSettings/Maps/Waterfront.env",[],[],[],[],"","","",0
1703,"MapWaterfront_abyss","","[""Metadata/EnvironmentSettings/Maps/Waterfront_abyss.env""]",[],[],"[40,150]",4,68,1,0
1704,"MapLoftySummit","Metadata/EnvironmentSettings/Maps/LoftySummit.env",[],[],[],[],"","","",0
1705,"MapLoftySummit_abyss","","[""Metadata/EnvironmentSettings/Maps/LoftySummit_abyss.env""]",[],[],"[40,150]",4,68,1,0
1706,"MapSlaughter","Metadata/EnvironmentSettings/Maps/Slaughter.env",[],[],[],[],"","","",0
1707,"MapNecropolis","Metadata/EnvironmentSettings/Maps/Necropolis.env",[],[],[],[],"","","",0
1708,"MapCrypt","Metadata/EnvironmentSettings/Gallows/1_10.env",[],[],[],[],"","","",0
1709,"MapGrove","Metadata/EnvironmentSettings/Maps/Grove.env",[],[],[],[],"","","",0
1710,"MapSteamingSprings","Metadata/EnvironmentSettings/Maps/SteamingSprings.env",[],[],[],[],"","","",0
1711,"MapSteamingSprings_abyss","","[""Metadata/EnvironmentSettings/Maps/SteamingSprings_abyss.env""]",[],[],"[40,150]",4,68,1,0
1712,"MapSeepage","Metadata/EnvironmentSettings/Maps/Seepage.env",[],[],[],[],"","","",0
1713,"MapRiverside","Metadata/EnvironmentSettings/Maps/Riverside.env",[],[],[],[],"","","",0
1714,"MapDuel","Metadata/EnvironmentSettings/Maps/Duel.env",[],[],[],[],"","","",0
1715,"MapHowlingHalls","Metadata/EnvironmentSettings/Maps/HowlingHalls.env",[],[],[],[],"","","",0
1716,"MapFracture","Metadata/EnvironmentSettings/Maps/Fracture.env",[],[],[],[],"","","",0
1717,"MapFractureAlt","Metadata/EnvironmentSettings/Maps/Fracture_Past.env",[],[],[],[],"","","",0
1718,"MapPromenade","Metadata/EnvironmentSettings/Maps/Promenade.env",[],[],[],[],"","","",0
1719,"MapRavine","Metadata/EnvironmentSettings/Maps/Ravine.env",[],[],[],[],"","","",0
1720,"MapSpiderWoods","Metadata/EnvironmentSettings/Maps/SpiderWoods.env",[],[],[],[],"","","",0
1721,"MapSpiderWoods_abyss","","[""Metadata/EnvironmentSettings/Maps/SpiderWoods_abyss.env""]",[],[],"[40,150]",4,68,1,0
1722,"MapMarrow","Metadata/EnvironmentSettings/Maps/Marrow.env",[],[],[],[],"","","",0
1723,"MapCoven","Metadata/EnvironmentSettings/Maps/Coven.env",[],[],[],[],"","","",0
1724,"MapFrigidDepths","Metadata/EnvironmentSettings/Maps/FrigidDepths.env",[],[],[],[],"","","",0
1725,"Pause","Metadata/EnvironmentSettings/Gallows/pause.env",[],[],[],[],"","","",0
1726,"MapDesertTower","Metadata/EnvironmentSettings/Maps/Desert_Tower.env",[],[],[],[],"","","",0
1727,"MapGothicCity","Metadata/EnvironmentSettings/Maps/Gothic_City.env",[],[],[],[],"","","",0
1728,"MapVaalVillage","Metadata/EnvironmentSettings/Maps/VaalVillage.env",[],[],[],[],"","","",0
1729,"MapVaalOutskirts","Metadata/EnvironmentSettings/Maps/VaalOutskirts.env",[],[],[],[],"","","",0
1730,"MapSlick","Metadata/EnvironmentSettings/Maps/Slick.env",[],[],[],[],"","","",0
1731,"MapVaalCity","Metadata/EnvironmentSettings/Maps/VaalCity.env",[],[],[],[],"","","",0
1732,"MapSteppe","Metadata/EnvironmentSettings/Maps/Steppe.env",[],[],[],[],"","","",0
1733,"MapOpulence","Metadata/EnvironmentSettings/Maps/Opulence.env",[],[],[],[],"","","",0
1734,"MapDerelictMansion","Metadata/EnvironmentSettings/Maps/DerelictMansion.env",[],[],[],[],"","","",0
1735,"MapOutlands","Metadata/EnvironmentSettings/Maps/Outlands.env",[],[],[],[],"","","",0
1736,"MapSwampTower","Metadata/EnvironmentSettings/Maps/SwampTower.env",[],[],[],[],"","","",0
1737,"MapSwampTower_Level2","Metadata/EnvironmentSettings/Maps/SwampTower_level2.env",[],[],[],[],"","","",0
1738,"MapSwampTower_Level3","Metadata/EnvironmentSettings/Maps/SwampTower_level3.env",[],[],[],[],"","","",0
1739,"MapSwampTower_Apex","Metadata/EnvironmentSettings/Maps/SwampTower_Apex.env",[],[],[],[],"","","",0
1740,"MapRockpools","Metadata/EnvironmentSettings/Maps/Rockpools.env",[],[],[],[],"","","",0
1741,"MapRockpools_abyss","","[""Metadata/EnvironmentSettings/Maps/Rockpools_abyss.env""]",[],[],"[40,150]",4,68,1,0
1742,"MapLushBurrow","Metadata/EnvironmentSettings/Maps/LushBurrow.env",[],[],[],[],"","","",0
1743,"MapCreek","Metadata/EnvironmentSettings/Maps/Creek.env",[],[],[],[],"","","",0
1744,"MapCreek_abyss","","[""Metadata/EnvironmentSettings/Maps/Creek_abyss.env""]",[],[],"[40,150]",4,68,1,0
1745,"MapUmbra","Metadata/EnvironmentSettings/Maps/Umbra.env",[],[],[],[],"","","",0
1746,"MapAlpineRidge","Metadata/EnvironmentSettings/Maps/AlpineRidge.env","[""Metadata/EnvironmentSettings/Maps/AlpineRidge_boss.env""]",[],[],[],1,"",1,0
1747,"MapAlpineRidge_abyss","","[""Metadata/EnvironmentSettings/Maps/AlpineRidge_abyss.env""]",[],[],"[40,150]",4,68,1,0
1748,"MapUniqueFreight","Metadata/EnvironmentSettings/Maps/Freight.env",[],[],[],[],"","","",0
1749,"MapBastion","Metadata/EnvironmentSettings/Maps/Bastion.env",[],[],[],[],"","","",0
1750,"MapDecay","Metadata/EnvironmentSettings/Maps/Decay.env",[],[],[],[],"","","",0
1751,"MapInfestation","Metadata/EnvironmentSettings/Maps/Infestation.env",[],[],[],[],"","","",0
1752,"MapMineshaft","Metadata/EnvironmentSettings/Maps/Mineshaft.env",[],[],[],[],"","","",0
1753,"MapDieback","Metadata/EnvironmentSettings/Maps/Dieback.env",[],[],[],[],"","","",0
1754,"MapBastille","Metadata/EnvironmentSettings/Maps/Bastille.env",[],[],[],[],"","","",0
1755,"MapDeserted","Metadata/EnvironmentSettings/Maps/Deserted.env",[],[],[],[],"","","",0
1756,"MapChannel","Metadata/EnvironmentSettings/Maps/Channel.env",[],[],[],[],"","","",0
1757,"MapMesa","Metadata/EnvironmentSettings/Maps/Mesa.env",[],[],[],[],"","","",0
1758,"MapMesa_abyss","","[""Metadata/EnvironmentSettings/Maps/Mesa_abyss.env""]",[],[],"[40,150]",4,68,1,0
1759,"MapBluff","Metadata/EnvironmentSettings/Maps/Bluff.env",[],[],[],[],"","","",0
1760,"MapBluff_abyss","","[""Metadata/EnvironmentSettings/Maps/Bluff_abyss.env""]",[],[],"[40,150]",4,68,1,0
1761,"MapPerch","Metadata/EnvironmentSettings/Maps/Perch.env",[],[],[],[],"","","",0
1762,"MapKarst","Metadata/EnvironmentSettings/Maps/Karst.env",[],[],[],[],"","","",0
1763,"MapTerraces","Metadata/EnvironmentSettings/Maps/Terraces.env",[],[],[],[],"","","",0
1764,"MapUniqueVault","Metadata/EnvironmentSettings/Maps/UniqueVault.env",[],[],[],[],"","","",0
1765,"MapUniqueUntaintedParadise","Metadata/EnvironmentSettings/Maps/UniqueUntaintedParadise.env",[],[],[],[],"","","",0
1766,"MapUniqueCastaway","Metadata/EnvironmentSettings/Maps/UniqueCastaway.env",[],[],[],[],"","","",0
1767,"MapUniqueMerchant01_Chimeral","Metadata/EnvironmentSettings/Maps/UniqueMerchant01_Chimeral.env",[],[],[],[],"","","",0
1768,"MapUniqueMerchant01_Oasis","Metadata/EnvironmentSettings/Maps/UniqueMerchant01_Oasis.env",[],[],[],[],"","","",0
1769,"MapUniqueMerchant01_Sandswept","Metadata/EnvironmentSettings/Maps/UniqueMerchant01_Sandswept.env",[],[],[],[],"","","",0
1770,"MapUniqueMerchant02_Crimson","Metadata/EnvironmentSettings/Maps/UniqueMerchant02_Crimson.env",[],[],[],[],"","","",0
1771,"MapUniqueMerchant02_Farmland","Metadata/EnvironmentSettings/Maps/UniqueMerchant02_Farmland.env",[],[],[],[],"","","",0
1772,"MapUniqueMerchant02_Riverbank","Metadata/EnvironmentSettings/Maps/UniqueMerchant02_Riverbank.env",[],[],[],[],"","","",0
1773,"MapUniqueMerchant03_Beach","Metadata/EnvironmentSettings/Maps/UniqueMerchant03_Beach.env",[],[],[],[],"","","",0
1774,"MapUniqueMerchant03_Raft","Metadata/EnvironmentSettings/Maps/UniqueMerchant03_Raft.env",[],[],[],[],"","","",0
1775,"MapUniqueMerchant03_Tropical","Metadata/EnvironmentSettings/Maps/UniqueMerchant03_Tropical.env",[],[],[],[],"","","",0
1776,"MapUniqueMerchant04_PirateShip","Metadata/EnvironmentSettings/Maps/UniqueMerchant04_PirateShip.env",[],[],[],[],"","","",0
1777,"MapUniqueMegalith","Metadata/EnvironmentSettings/Maps/UniqueMegalith.env",[],[],[],[],"","","",0
1778,"MapUniqueMegalith2","Metadata/EnvironmentSettings/Maps/UniqueMegalith_2.env",[],[],[],[],"","","",0
1779,"MapUniqueMegalith3","Metadata/EnvironmentSettings/Maps/UniqueMegalith_3.env",[],[],[],[],"","","",0
1780,"MapUniqueMegalith4","Metadata/EnvironmentSettings/Maps/UniqueMegalith_4.env",[],[],[],[],"","","",0
1781,"MapUniqueMegalith5","Metadata/EnvironmentSettings/Maps/UniqueMegalith_5.env",[],[],[],[],"","","",0
1782,"MapUniqueLake","Metadata/EnvironmentSettings/Maps/Lake.env",[],[],[],[],"","","",0
1783,"MapUniqueWildwood","Metadata/EnvironmentSettings/Maps/UniqueWildwood.env",[],[],[],[],"","","",0
1784,"MapUniqueWildwoodTunnel","Metadata/EnvironmentSettings/Maps/UniqueWildwoodTunnel.env",[],[],[],[],"","","",0
1785,"MapUberBoss_Monolith","Metadata/EnvironmentSettings/Gallows/EndGame/SacredFlame.env",[],[],[],[],"","","",0
1786,"MapUberCount","Metadata/EnvironmentSettings/Maps/UberCount.env",[],[],[],[],"","","",0
1787,"MapUberCount_Hole","Metadata/EnvironmentSettings/Maps/UberCount_Hole.env",[],[],[],[],"","","",0
1788,"MapUberCount_Arena","Metadata/EnvironmentSettings/Maps/UberCount_Arena.env",[],[],[],[],"","","",0
1789,"MapUberDoryani","Metadata/EnvironmentSettings/Maps/UberDoryani.env",[],[],[],[],"","","",0
1790,"MapUberPerennialKing","Metadata/EnvironmentSettings/Maps/UberPerennialKing.env",[],[],[],[],"","","",0
1791,"MapUberPerennialKing_WE","Metadata/EnvironmentSettings/Maps/UberPerennialKing_WE.env",[],[],[],[],"","","",0
1792,"Expedition_Tropical","Metadata/EnvironmentSettings/Gallows/Leagues/Expedition_Tropical.env",[],[],[],[],"","","",0
1793,"Expedition_Peninsula","Metadata/EnvironmentSettings/Gallows/Leagues/Expedition_Peninsula.env",[],[],[],[],"","","",0
1794,"Expedition_Tundra","Metadata/EnvironmentSettings/Gallows/Leagues/Expedition_Tundra.env",[],[],[],[],"","","",0
1795,"Expedition_Atoll","Metadata/EnvironmentSettings/Gallows/Leagues/Expedition_Atoll.env",[],[],[],[],"","","",0
1796,"Expedition_Digsite","Metadata/EnvironmentSettings/Gallows/Leagues/Expedition_Digsite.env",[],[],[],[],"","","",0
1797,"Expedition_Reef","Metadata/EnvironmentSettings/Gallows/Leagues/Expedition_Reef.env",[],[],[],[],"","","",0
1798,"Expedition_Wastes","Metadata/EnvironmentSettings/Gallows/Leagues/Expedition_Wastes.env",[],[],[],[],"","","",0
1799,"Expedition_Cavern_SubArea","Metadata/EnvironmentSettings/Gallows/Leagues/Expedition_Cavern_SubArea.env",[],[],[],[],"","","",0
1800,"Expedition_Volcano_SubArea","Metadata/EnvironmentSettings/Gallows/Leagues/Expedition_Volcano_SubArea.env",[],[],[],[],"","","",0
1801,"Expedition_Shrike_SubArea","Metadata/EnvironmentSettings/Gallows/Leagues/Expedition_Shrike_SubArea.env",[],[],[],[],"","","",0
1802,"Expedition_Siren_SubArea","Metadata/EnvironmentSettings/Gallows/Leagues/Expedition_Siren_SideArea.env",[],[],[],[],"","","",0
1803,"Expedition_Kalguur_SubArea","Metadata/EnvironmentSettings/Gallows/Leagues/Expedition_Kalguur_SubArea.env",[],[],[],[],"","","",0
1804,"Expedition_Precursor_SubArea","Metadata/EnvironmentSettings/Gallows/Leagues/Expedition_Precursor_SubArea.env",[],[],[],[],"","","",0
1805,"Expedition_Olroth_Boss_SubArea","Metadata/EnvironmentSettings/Gallows/Leagues/Expedition_ArenaOlroth_Entrance.env","[""Metadata/EnvironmentSettings/Gallows/Leagues/Expedition_ArenaOlroth_PreRevive.env""]",[],[],[],0,"","",0
1806,"Expedition_Olroth_Boss_Arena","Metadata/EnvironmentSettings/Gallows/Leagues/Expedition_ArenaOlroth.env",[],[],[],[],"","","",0
1807,"Delirium_Act1Town","Metadata/EnvironmentSettings/Gallows/Leagues/Delirium_Act1Town.env",[],[],[],[],"","","",0
1808,"Delirium_Act1Town_Arena2","Metadata/EnvironmentSettings/Gallows/Leagues/Delirium_Act1Town_Arena2.env",[],[],[],[],"","","",0
1809,"Delirium_Act1Town_Arena3","Metadata/EnvironmentSettings/Gallows/Leagues/Delirium_Act1Town_Arena3.env",[],[],[],[],"","","",0
1810,"Delirium_Act1Town_Arena4","Metadata/EnvironmentSettings/Gallows/Leagues/Delirium_Act1Town_Arena4.env",[],[],[],[],"","","",0
1811,"Delirium_Act1Town_Arena6","Metadata/EnvironmentSettings/Gallows/Leagues/Delirium_Act1Town_Arena6.env",[],[],[],[],"","","",0
1812,"Delirium_Act2Reveal","Metadata/EnvironmentSettings/Gallows/Leagues/Delirium_Act2Reveal.env",[],[],[],[],"","","",0
1813,"Delirium_Act3Town","Metadata/EnvironmentSettings/Gallows/Leagues/Delirium_Act3Town.env",[],[],[],[],"","","",0
1814,"Delirium_Vastiri","Metadata/EnvironmentSettings/Gallows/Leagues/Delirium_VastiriOutskirts.env",[],[],[],[],"","","",0
1815,"Delirium_HungerBoss","Metadata/EnvironmentSettings/Gallows/Leagues/Delirium_HungerBoss.env",[],[],[],[],"","","",0
1816,"BreachDomain_01","Metadata/EnvironmentSettings/Gallows/Leagues/BreachDomain_01.env","[""Metadata/EnvironmentSettings/Gallows/Leagues/BreachDomain_01_dark.env""]",[],[],[],0,"","",0
1817,"RitualBossArena","Metadata/EnvironmentSettings/Gallows/Leagues/Ritual_BossArena.env",[],[],[],[],"","","",0
1818,"Abyss_Intro","Metadata/EnvironmentSettings/Gallows/Leagues/Abyss_Intro.env",[],[],[],[],"","","",0
1819,"Abyss_Hub","Metadata/EnvironmentSettings/Gallows/Leagues/Abyss_Hub.env",[],[],[],[],"","","",0
1820,"Abyss_AbyssalCity","Metadata/EnvironmentSettings/Gallows/Leagues/Abyss_AbyssalCity.env",[],[],[],[],"","","",0
1821,"Abyss_PinnacleBoss","Metadata/EnvironmentSettings/Gallows/Leagues/Abyss_PinnacleBoss.env",[],[],[],[],"","","",0
1822,"MapUniqueVoidReliquary","Metadata/EnvironmentSettings/Maps/UniqueVoidReliquary.env",[],[],[],[],"","","",0
1823,"MapPlantation","Metadata/EnvironmentSettings/Maps/Plantation.env",[],[],[],[],"","","",0
1824,"SanctumDeath","Metadata/EnvironmentSettings/Gallows/Leagues/Sanctum_Death.env",[],[],[],[],"",62,"",0
1825,"MapUniqueSelenite","Metadata/EnvironmentSettings/Maps/UniqueSelenite.env",[],[],[],[],"","","",0
1826,"MapAzmerianRanges","Metadata/EnvironmentSettings/Maps/AzmerianRanges.env",[],[],[],[],"","","",0
1827,"MapAzmerianRanges_abyss","","[""Metadata/EnvironmentSettings/Maps/AzmerianRanges_abyss.env""]",[],[],"[40,150]",4,68,1,0
1828,"HuntressTrailer","Metadata/EnvironmentSettings/Gallows/HuntressTrailer.env",[],[],[],[],"","","",0
1829,"MapDeforestation","Metadata/EnvironmentSettings/Maps/Deforestation.env",[],[],[],[],"","","",0
1830,"MaterialAudioTest","Metadata/EnvironmentSettings/Gallows/test_audio.env",[],[],[],[],"","","",0
1831,"MapWashout","Metadata/EnvironmentSettings/Maps/Washout.env",[],[],[],[],"","","",0
1832,"MapEpitaph","Metadata/EnvironmentSettings/Maps/Epitaph.env",[],[],[],[],"","","",0
1833,"MapBourg","Metadata/EnvironmentSettings/Maps/Bourg.env",[],[],[],[],"","","",0
1834,"MapEbonyVilla","Metadata/EnvironmentSettings/Maps/EbonyVilla.env",[],[],[],[],"","","",0
1835,"MapAridPlains","Metadata/EnvironmentSettings/Maps/AridPlains.env",[],[],[],[],"","","",0
1836,"MapEmberValley","Metadata/EnvironmentSettings/Maps/EmberValley.env",[],[],[],[],"","","",0
1837,"MapPit","Metadata/EnvironmentSettings/Maps/Pit.env",[],[],[],[],"","","",0
1838,"MapAshlands","Metadata/EnvironmentSettings/Maps/Ashlands.env",[],[],[],[],"","","",0
1839,"MapReservoir","Metadata/EnvironmentSettings/Maps/Reservoir.env",[],[],[],[],"","","",0
1840,"MapGeode","Metadata/EnvironmentSettings/Maps/Geode.env",[],[],[],[],"","","",0
1841,"MapRupture","Metadata/EnvironmentSettings/Maps/Roots.env",[],[],[],[],"","","",0
1842,"MapSubmerged","Metadata/EnvironmentSettings/Maps/Submerged.env",[],[],[],[],"","","",0
1843,"MapOvergrown","Metadata/EnvironmentSettings/Maps/Overgrown.env",[],[],[],[],"","","",0
1844,"MapOvergrown_abyss","","[""Metadata/EnvironmentSettings/Maps/Overgrown_abyss.env""]",[],[],"[40,150]",4,68,1,0
1845,"MapPutridPlaza","Metadata/EnvironmentSettings/Maps/PutridPlaza.env",[],[],[],[],"","","",0
1846,"MapCaldera","Metadata/EnvironmentSettings/Maps/Caldera.env",[],[],[],[],"","","",0
1847,"MapChasm","Metadata/EnvironmentSettings/Maps/Chasm.env",[],[],[],[],"","","",0
1848,"MapGhetto","Metadata/EnvironmentSettings/Maps/Ghetto.env",[],[],[],[],"","","",0
1849,"MapUnderground","Metadata/EnvironmentSettings/Maps/Underground.env",[],[],[],[],"","","",0
1850,"MapBathhouses","Metadata/EnvironmentSettings/Maps/Bathhouses.env",[],[],[],[],"","","",0
1851,"MapGloom","Metadata/EnvironmentSettings/Maps/Gloom.env",[],[],[],[],"","","",0
1852,"MapSpring","Metadata/EnvironmentSettings/Maps/Spring.env",[],[],[],[],"","","",0
1853,"MapSevenWaters","Metadata/EnvironmentSettings/Maps/SevenWaters.env",[],[],[],[],"","","",0
1854,"MapCavernCity","Metadata/EnvironmentSettings/Maps/CavernCity.env",[],[],[],[],"","","",0
1855,"MapTrenches","Metadata/EnvironmentSettings/Maps/Trenches.env",[],[],[],[],"","","",0
1856,"MapFrozenFalls","Metadata/EnvironmentSettings/Maps/FrozenFalls.env",[],[],[],[],"","","",0
1857,"MapTidalCaverns","Metadata/EnvironmentSettings/Maps/TidalCaverns.env",[],[],[],[],"","","",0
1858,"MapAfflictedIsle","Metadata/EnvironmentSettings/Maps/AfflictedIsle.env",[],[],[],[],"","","",0
1859,"MapDistrict","Metadata/EnvironmentSettings/Maps/District.env",[],[],[],[],"","","",0
1860,"MapSwarm","Metadata/EnvironmentSettings/Maps/Swarm.env",[],[],[],[],"","","",0
1861,"MapDivineHeights","Metadata/EnvironmentSettings/Maps/DivineHeights.env",[],[],[],[],"","","",0
1862,"MapWaywardIsle","Metadata/EnvironmentSettings/Maps/WaywardIsle.env",[],[],[],[],"","","",0
1863,"MapWaywardIsle_abyss","","[""Metadata/EnvironmentSettings/Maps/WaywardIsle_abyss.env""]",[],[],"[40,150]",4,68,1,0
1864,"EndgameCorruptedBoss","Metadata/EnvironmentSettings/Endgame/CorruptedBoss.env",[],[],[],[],"","","",0
1865,"EndgameCleansedBoss","Metadata/EnvironmentSettings/Endgame/CleansedBoss.env",[],[],[],[],"","","",0
1866,"Expedition_Uhtred_SubArea","Metadata/EnvironmentSettings/Gallows/Leagues/Expedition_ArenaUhtred.env",[],[],[],[],"","","",0
1867,"Expedition_Causeway","Metadata/EnvironmentSettings/Gallows/Leagues/Expedition_Causeway.env",[],[],[],[],"","","",0
1868,"MapStronghold","Metadata/EnvironmentSettings/Maps/Stronghold.env",[],[],[],[],"","","",0
1869,"MapStronghold_abyss","","[""Metadata/EnvironmentSettings/Maps/Stronghold_abyss.env""]",[],[],"[40,150]",4,68,1,0
1870,"MapCrag","Metadata/EnvironmentSettings/Maps/Crag.env",[],[],[],[],"","","",0
1871,"MapQimar","Metadata/EnvironmentSettings/Maps/Qimar.env",[],[],[],[],"","","",0
1872,"G4_14_Rain","Metadata/EnvironmentSettings/Gallows/4_14_rain.env",[],[],[],[],"","","",0
1873,"G4_14_Storm","Metadata/EnvironmentSettings/Gallows/4_14_storm.env",[],[],[],[],"","","",0
1874,"G4_14_Typhoon","Metadata/EnvironmentSettings/Gallows/4_14_typhoon.env",[],[],[],[],"","","",0
1875,"MapDryPassage","Metadata/EnvironmentSettings/Maps/DryPassage.env",[],[],[],[],"","","",0
1876,"MapPort","Metadata/EnvironmentSettings/Maps/Port.env",[],[],[],[],"","","",0
1877,"MapBoulevard","Metadata/EnvironmentSettings/Maps/Boulevard.env",[],[],[],[],"","","",0
1878,"MapCliffside","Metadata/EnvironmentSettings/Maps/Cliffside.env",[],[],[],[],"","","",0
1879,"MapSinkhole","Metadata/EnvironmentSettings/Maps/Sinkhole.env",[],[],[],[],"","","",0
1880,"MapFlotsam","Metadata/EnvironmentSettings/Maps/Flotsam.env",[],[],[],[],"","","",0
1881,"KaruiBossShowcase","Metadata/EnvironmentSettings/Gallows/KaruiBossShowcase.env",[],[],[],[],"","","",0
1882,"G4_8b_Transition","Metadata/EnvironmentSettings/Gallows/4_8b_transition.env",[],[],[],[],"","","",0
1883,"MapKethFort_interior","Metadata/EnvironmentSettings/Maps/KethFort_interior.env",[],[],[],[],"","","",0
1884,"MapUberTavakai","Metadata/EnvironmentSettings/Maps/UberTavakai.env",[],[],[],[],"","","",0
1885,"MapArroyo","Metadata/EnvironmentSettings/Maps/Arroyo.env",[],[],[],[],"","","",0
1886,"MapOrnateChambers","Metadata/EnvironmentSettings/Maps/OrnateChambers.env",[],[],[],[],"","","",0
1887,"MapCanyon","Metadata/EnvironmentSettings/Maps/Canyon.env",[],[],[],[],"","","",0
1888,"MapRazedFields","Metadata/EnvironmentSettings/Maps/RazedFields.env",[],[],[],[],"","","",0
1889,"MapRugosa","Metadata/EnvironmentSettings/Maps/Rugosa.env",[],[],[],[],"","","",0
1890,"MapRiverhold","Metadata/EnvironmentSettings/Maps/Riverhold.env",[],[],[],[],"","","",0
1891,"MapExcavation","Metadata/EnvironmentSettings/Maps/Excavation.env",[],[],[],[],"","","",0
1892,"MapIceCave","Metadata/EnvironmentSettings/Maps/IceCave.env",[],[],[],[],"","","",0
