"rownum","Id","Label","ImplicitStats","ConstantStats","ConstantStatsValues","BaseEffectiveness","IncrementalEffectiveness","DamageIncrementalEffectiveness","IgnoredStats","bool_100"
6249,"DrownedCrewEmerge4","",[11781],[],[],1,0.055,0,[],""
6250,"EAADrownedCrewGhostExplode","",[11781],[],[],1,0.055,0,[],""
6251,"VaalZealotLightningSpark","","[483,11781,4408,6668]","[344,646,16265,18047,168]","[2000,-35,44,150,-30]",2.85,0.1,0.0175,[],""
6252,"VaalZealotLightningSparkNova","","[1765,483,11781]","[344,166,16265,18047,168]","[2000,4,44,150,-30]",3,0.1,0.0175,[],""
6253,"MPSVaalZealotFireProjectile","","[483,6668,4408,5602,11781]","[802,646]","[1036,-35]",3.5,0.1,0.0175,[],""
6254,"MPSVaalZealotColdProjectile","","[483,6668,4408,5602,11781]","[802,646]","[1037,-30]",3,0.1,0.0175,[],""
6255,"MPSBloodMageBloodProjectile","","[483,4408,9974,6453,7846]","[802,166]","[1041,2]",3,0.1,0.0175,[],""
6256,"SunWorshipperFireLaser","","[5739,11781]","[2020,344,3077,4955,2627,5259,5258,19026]","[10,1000,750,300,-70,700,-80,20]",35,0.1,0.0175,[],""
6257,"VaalZealotColdEyeOfWinter","","[483,13610,11781]","[12229,13611,13738,168,13839]","[0,0,100,-20,-60]",2,0.1,0.0175,[],""
6258,"VaalZealotColdCleave","",[11781],"[1098,18240]","[60,40]",1,0.055,0,[],""
6259,"VaalZealotFireCleave","",[11781],[1097],[60],1,0.055,0,[],""
6260,"VaalBloodPriestSoulrend","","[483,4408]","[344,646,5529]","[500,-35,-20]",4,0.1,0.0175,[],""
6261,"VaalBloodPriestMiniBossSoulrend","","[483,4408,11781]","[344,5529,646]","[1000,-25,-40]",12,0.1,0.0175,[],""
6262,"YamaSoulrend","","[483,4408,11781,6453,2396]","[344,166,5529]","[4000,4,-20]",9.25,0.1,0.0175,[],""
6263,"VaalBloodPriestExsanguinate","",[3526],"[344,165,646,5487]","[1000,1,-40,-8]",2.5,0.1,0.0175,[],""
6264,"VaalBloodPriestDetonateDead","",[601],"[344,2080,1097]","[2000,4,25]",6,0.1,0.0175,[],""
6265,"VaalShapeshifterShapeshiftIn","",[],[344],[1000],1,0.055,0,[],""
6266,"VaalShapeshifterShapeshiftOut","",[11781],[344],[1000],1,0.055,0,[],""
6267,"TangmazuShapeshiftIn","",[11781],[344],[2833],1,0.055,0,[],""
6268,"TangmazuShapeshiftOut","",[11781],[344],[2833],1,0.055,0,[],""
6269,"SirenBossShapeshiftIn","",[],[344],[2000],1,0.055,0,[],""
6270,"SirenBossShapeshiftOut","",[],[344],[2000],1,0.055,0,[],""
6271,"BloodFeverCaptainShapeshiftToPhase2","",[],[344],[5000],1,0.055,0,[],""
6272,"BloodFeverCaptainShapeshiftToPhase3","",[],[344],[5000],1,0.055,0,[],""
6273,"BaronBossShapeShiftToWolf","",[],[344],[800],1,0.055,0,[],""
6274,"BaronBossShapeShiftFromWolf","",[],[344],[1333],1,0.055,0,[],""
6275,"KaruiCaptainBossPhase1ToPhase2","","[12709,11781]",[344],[1333],1,0.055,0,[],""
6276,"KaruiCaptainBossPhase2ToPhase3","","[12709,11781]",[344],[4000],1,0.055,0,[],""
6277,"KaruiCaptainBossPhase3ToPhase1","","[12709,11781]",[344],[4000],1,0.055,0,[],""
6278,"AnchoriteInvisibleSpark","","[483,4408,4378,6453,1765,11781,13526,18427,8110,4378]","[344,646,3093]","[2970,-15,30]",1,0.055,0,[],""
6279,"VaalHumanoidShockRifle","","[601,483]","[800,2603,646,344]","[50,100,-45,200]",5,0.1,0.0175,[],""
6280,"PrisonZombieWalkEmerge","",[],[6124],[195],1,0.055,0,[],""
6281,"PrisonSkeletonWalkEmerge","",[],[6124],[195],1,0.055,0,[],""
6282,"GoblinEmerge","",[11781],[6125],[5],1,0.055,0,[],""
6283,"BirdEmerge","",[11781],[],[],1,0.055,0,[],""
6284,"BrineMaidenIceBarage","","[483,18009]","[646,17939,439]","[-50,20,10]",0.475,0.1,0.0175,[],""
6285,"BloodFeverPoiSpin","",[11781],[17348],[12],1,0.055,0,[],""
6286,"TwilightSorcerorFireLaser","","[5739,11781]","[2020,344,3077,4955,2627,5259,646,17436]","[10,3000,750,20,-70,900,-35,1500]",2.85,0.1,0.0175,[],""
6287,"IceGorigatorBite","","[11781,3662]",[1225],[-3],1,0.055,0,[],""
6288,"RSMRootedGuyRevive","",[],"[6431,6432,5529]","[1,100,-90]",1,0.055,0,[],""
6289,"IceFusedSweep","",[11781],"[1225,1098]","[5,40]",1,0.055,0,[],""
6290,"RootSerpentForwardSlam","",[11781],[1225],[10],1,0.055,0,[],""
6291,"RootSerpentButtSlam","","[11781,9859]",[],[],1,0.055,0,[],""
6292,"GinsengTurnAttack","","[11781,12709]",[],[],1,0.055,0,[],""
6293,"Scientist1Spark","","[1765,483]","[344,166,16265]","[1500,5,50]",2.85,0.1,0.0175,[],""
6294,"Scientist1OrbOfStorms","",[3512],"[344,7466,1125,5529,18633]","[5000,1000,5,-15,1]",1.5,0.1,0.0175,[],""
6295,"GladiatorPitbullHeadbutt","",[11781],[],[],1,0.055,0,[],""
6296,"GladiatorPitbullComboAttack","",[11781],[],[],1,0.055,0,[],""
6297,"BurstShotArmourPiercingBoltMonster","","[483,2732,18257,4408,6453,9974,8944,18323,8739,11781,21717]","[18252,18253,18255,18256,18211,8095,6673,18249,10086,5879,18328,17348]","[1,3,8,90,8,10,60,100,30,2,100,-45]",1,0.055,0,[],""
6298,"BurstShotArmourPiercingBoltFreezeShatterMonster",17,"[601,21717]","[17546,18352]","[16,220]",1,0.055,0,[8739],""
6299,"BurstShotIncendiaryBoltMonster","","[483,2732,8739,18257,4408,6453,9974,8944,18341,188,21717]","[18252,18253,18255,18256,18211,8095,6673,18249,1097,18328,18343,17546,17348]","[1,3,8,90,8,10,40,0,80,75,220,14,-45]",1,0.055,0,[],""
6300,"RapidShotIncendiaryBoltMonster","","[483,18257,4408,6453,9974,18295,8739,12709,18407,21717]","[18256,1097,344,18305,18309,18328,17348]","[60,60,80,100,100,30,-50]",0.33,0.0276,0.0107,[],""
6301,"WolfLeapAttackMinion","",[601],"[16452,17546]","[250,10]",1,0.055,0,[],""
6302,"DeliriumPhysBossMeleeSlam","",[11781],[17348],[-3],1,0.1,0.0175,[],""
6303,"HarborBossSpectralHelix","","[483,4408]","[13447,13840,18166]","[30,150,48]",1,0.055,0,[],""
6304,"SGLBreachEliteFallenLunarisMonsterChaosQuicksand","","[601,11781]",[],[],2,0.1,0.0175,[],""
6305,"SGLFallenFireGroundLaser","","[601,11781]",[],[],1.35,0.1,0.0175,[],""
6306,"SummonMercenaryCompanionPlayer","","[18233,18339]","[442,18234,18350,13511]","[8,12000,-70,-30]",1,0.0927,0,[],""
6307,"SummonMercenaryCompanionSupportPlayer","",[],[],[],1,0.0927,0,[],""
6308,"WatcherToColossusShapeShift","",[],[344],[750],1,0.055,0,[],""
6309,"FrostBoltSkeletonMageMinion",3,"[483,4408,9974,5602]","[802,439,18241,18647]","[1064,100,100,180]",1.05,0.25,0.0345,[],""
6310,"ArcSkeletonMageMinion","",[8739],"[8300,18479]","[35,100]",1.2,0.25,0.038,[],""
6311,"ResurrectSkeletonClericMinion","",[],[],[],1,0.055,0,[],""
6312,"FireBombSkeletonMinion","","[483,16087,601,20027]","[22109,1097,17546]","[2000,70,16]",1,0.055,0,[],""
6313,"FireBombBurningGroundSkeletonMinion",0,[],[3077],[0],8,0.0347,0.0127,[],""
6314,"HealSkeletonClericMinion",101,[20841],[344],[4000],1,0.055,0,[],""
6315,"EnrageSkeletonReaverMinion","","[18340,1904,18832,18833,6861,6860,2883]","[18348,18812,19367]","[20,60,2]",1,0.055,0,[],""
6316,"GasShotSkeletonSniperMinion",4,"[18340,483,601,11659,18832,18833,6861,6860,21061]","[17546,17549,18401]","[14,20,300]",1,0.055,0,[],""
6317,"GasShotCloudSkeletonSniperMinion",62,"[601,20165,20505,20675,20867]","[344,18225,18230]","[8000,20,80]",1,0.055,0,[],1
6318,"GasShotCloudExplodeSkeletonSniperMinion",5,[],[1097],[100],1,0.055,0,[],1
6319,"DeathStormSkeletonStormMageMinion","","[18340,18832,18833,6861,6860]","[9576,17546,17549,344]","[1003,20,20,6000]",9,0.25,0.0415,[],""
6320,"DestructiveLinkSkeletonBombadierMinion","","[18340,601,18832,18833,6861,6860,22070]","[17546,18801,1097]","[24,8,100]",1,0.055,0,[],""
6321,"ESRechargeForceRestartWaterDjinn","",[18340],[344],[6000],1,0.055,0,[],""
6322,"PassiveTriggeredManaWaveWaterDjinn","",[2883],"[17546,344,23225]","[25,4000,50]",1,0.055,0,[],""
6323,"WaterBubbleWaterDjinn","","[2883,18340]","[17546,344,22489,17549]","[25,10000,60,20]",1,0.055,0,[],""
6324,"ChilledGroundBurstWaterDjinn","","[601,18340]","[17546,17549,18241]","[60,15,200]",1,0.055,0,[],""
6325,"ChilledGroundOasisConvertWaterDjinn","","[2883,18340]","[344,17546,22997,22998]","[8000,10,100,100]",1,0.055,0,[],""
6326,"KnifeThrowSandDjinn","","[483,18340,13858,4378,17293]",[],[],1,0.055,0,[],""
6327,"KnifeThrowSandDjinnCascade",143,"[601,3662]","[17546,17549,22807]","[30,10,12]",1,0.055,0,"[13858,4378,17293,483]",""
6328,"ExplosiveTeleportSandDjinn","","[601,18340]","[17546,22841,23056,344]","[25,100,1,4000]",1,0.055,0,[],""
6329,"HandSlamSandDjinn","","[601,18340]","[17546,17549,22981,17799]","[10,35,4,100]",2.3,0.25,0.0415,[],""
6330,"CorpseBeetleExplode","","[601,18340]",[17546],[15],1,0.055,0,[],""
6331,"LivingBombFireDjinn","","[601,18340]","[17546,344,18946]","[20,2000,10]",3.2,0.13,0.0082,[],""
6332,"FireRuneFireDjinn",3,"[18340,483,13858,4378]","[17546,22937]","[50,7]",1,0.055,0,[],""
6333,"FireRuneHazardFireDjinn",136,[21686],"[17546,344,22938]","[8,6000,21]",1,0.055,0,"[483,13858,4378,17546,22937]",""
6334,"FireRuneTornadoFireDjinn",74,[601],"[17546,344]","[12,4000]",1,0.25,0.038,"[483,17546,22937]",""
6335,"MeteorFireDjinn","","[18340,601]",[17546],[30],1,0.055,0,[],""
6336,"MassFusilladeFireDjinn","","[18340,483,4408,5602]",[18211],[20],1,0.055,0,[],""
6337,"MassFusilladeExplodeFireDjinn","",[601],[17546],[9],1,0.055,0,"[483,18211]",""
6338,"FlameSliceFireDjinn","","[601,11781]","[1097,8153,17348]","[60,50,20]",1,0.055,0,[],""
6339,"CompanionBearSlam","",[601],"[17546,22422]","[30,-500]",1,0.055,0,[],""
6340,"CompanionBearWarcry","","[2883,10291,3274]","[17546,344]","[50,8000]",1,0.055,0,[],""
6341,"WalkEmergeSpiritBoar","",[],[6124],[450],1,0.055,0,[],""
6342,"WalkEmergeExplodingPig","",[],[6124],[450],1,0.055,0,[],""
6343,"HagExpandingConeTest","","[601,1911,6859,6860,11781]",[],[],2.5,0.1,0.0175,[],""
6344,"FarudinWarlockBugRend","","[483,11781]","[6673,5529,344,646]","[25,-30,1000,-40]",2.25,0.1,0.0175,[],""
6345,"SkelemancerSkelenado","","[483,2396,4378]","[344,802,168,306,5807,21448]","[6000,1000,-70,-20,1,200]",3,0.1,0.0175,[],""
6346,"ExecutionerChannelledSlam","","[601,18105,11781,6859,18458,24092]","[17546,17778,17783,17436,18078,18144,335,1225]","[16,100,10,1866,2000,33,1,20]",1,0.055,0,[],""
6347,"BloodKnightBlazingLance","","[483,6668,17795,4378,11781,13526,24092]","[5848,17546,17549,344,19047,2627]","[-50,8,50,4000,1000,80]",1,0.055,0,[],""
6348,"HusbandMonsterBlazingLance","","[483,6668,17795,4378,11781,13526,24092]","[1097,5848,17546,17549,344,19047,2627]","[60,-50,8,50,4000,1000,80]",8.65,0.1,0.0175,[],""
6349,"HusbandMonsterBlazingLanceSecondProjectile","","[4378,13526,24092]","[1097,2627]","[60,80]",8,0.1,0.0175,[],""
6350,"HusbandMonsterBlazingLanceFlameWall","",[],"[344,1097,2627]","[4000,60,80]",5.5,0.1,0.0175,[],""
6351,"BloodKnightBlazingLanceSecondProjectile","","[4378,13526,24092]",[2627],[80],1,0.055,0,[],""
6352,"BloodKnightBlazingLanceFlameWall","",[],"[344,2627]","[4000,80]",1,0.055,0,[],""
6353,"DetonatingArrowPlayer",29,"[483,4408,6453,9974,853,18172,18019,23599]","[18421,18305,18420,17977,20327]","[4,120,120,20,2344]",1,0.055,0,[],""
6354,"DetonatingArrowExplosionPlayer",5,[601],[17549],[24],1,0.055,0,"[18421,17977]",""
6355,"ToxicGrowthPlayer",134,"[483,853,18407,18172,13858,8739,20609]","[17546,22109,18211,1843,5807,17549,6673,18544,18552,17402,22289,18400,18462,20177]","[8,15000,8,100,1,45,150,300,15,46,8,-70,160,50]",1,0.055,0,[],""
6356,"ToxicGrowthBurstPlayer",5,[20505],"[3250,19018]","[100,1]",1,0.055,0,"[18211,16448]",1
6357,"DodgeRollPlayerTutorial","","[2883,6861,9162,11781,18156,16284,21442]","[17717,17956,20935]","[100,46,5]",1,0.055,0,[],""
6358,"RudjaDodgeBackward","",[11781],[],[],1,0.055,0,[],""
6359,"RudjaDodgeForward","",[11781],[],[],1,0.055,0,[],""
6360,"RudjaDodgeLeft","",[11781],[],[],1,0.055,0,[],""
6361,"RudjaDodgeRight","",[11781],[],[],1,0.055,0,[],""
6362,"SolarOrbPlayer",47,"[601,1978,18407]","[344,17546,18430,18463,18400,18462,20177]","[10000,25,1400,1,-70,160,50]",1.7,0.13,0.0096,[],""
6363,"FireballPlayer",3,"[483,4408,5602,18407,18496,23584,23599]","[18400,18462,20177,11358]","[-70,160,50,120]",2.6,0.13,0.0074,[],""
6364,"FireballExplosionPlayer",5,[601],[17546],[17],1,0.055,0,[],""
6365,"FireballSecondaryProjectilePlayer",30,[17074],"[18211,11358,18480]","[12,-60,100]",2.6,0.13,0.0074,"[1459,1460]",""
6366,"FrostboltPlayer",3,"[483,4378,4408,5602,18407,23599]","[344,18400,18462,20177]","[4000,-70,160,50]",1.67,0.13,0.0074,[],""
6367,"FrostboltExplosionPlayer",5,[601],[17546],[24],2.8,0.13,0.0069,"[4705,344,17549,4378,3416,1461,1462]",""
6368,"SnapColdPlayer",99,"[18407,601,21792,1319,1318,2269,1978]","[17546,18400,18462,20177,17549,23929,23930,23931,24124]","[16,-70,160,50,32,50,200,2,50]",4.45,0.13,0.0096,[],""
6369,"SnapLightningPlayer",98,[],[],[],2.03,0.13,0.0096,"[18686,1461,1462,23187,537,23785,17549,24124]",""
6370,"SnapFirePlayer",97,[],[],[],1.81,0.13,0.0096,"[18686,1461,1462,23187,537,23785,17549,24124]",""
6371,"PerennialKingCorpseEmerge","",[11781],[6125],[5],1,0.055,0,[],""
6372,"SkeletalKnightCleave","","[853,854,11781,4408,6668]",[],[],1,0.055,0,[],""
6373,"ManaRemnantsPlayer","",[2883],"[18904,20645,20924]","[2000,25,8000]",5,0.05,0.009,[],""
6374,"IceNovaPlayerOnFrostbolt",0,[],[],[],1,0.055,0,[],""
6375,"FreezingShardsPlayer","","[483,4408,9974,6453,18407,23599]","[18211,18400,18462,20177,18241]","[5,-70,160,50,100]",0.74,0.13,0.0074,[],""
6376,"FreezingShardsRogueExile","","[483,4408,9974,6453,18407,23599]","[18211,18400,18462,20177,18241]","[7,-70,160,50,50]",1.29,0.1,0.0175,[],""
6377,"ShieldChargeFinalConePlayer",35,[],"[18328,18249]","[900,50]",1,0.055,0,"[18078,344,18437,18438]",1
6378,"VineArrowFlowerPlayer",36,"[20165,20505]","[17546,17549,18585,18543]","[24,48,-40,-50]",5.2,0.17,0.0106,"[17546,17549,22004]",""
6379,"EarthshatterSpikePlayer",50,[],[17546],[10],1,0.055,0,[],1
6380,"CorpseCloudPlayer",62,"[601,18407,21833]","[17546,344,18225,18230,18400,18462,20177,18700,18777,22039,18619]","[16,4000,20,80,-70,160,50,28,400,6,100]",3.54,0.13,0.0096,[],""
6381,"CorpseCloudExplosionPlayer",5,[],[],[],3.75,0.13,0.0096,"[18225,18230,3077,18619,22039]",""
6382,"SupportFrostfirePlayer","","[1319,18958]","[18626,23188]","[50,25]",1,0.055,0,[],""
6383,"SupportStormfirePlayer","",[18629],[],[],1,0.055,0,[],""
6384,"SupportIncreaseLimitPlayer","",[],"[18873,18875]","[1,-50]",1,0.055,0,[],""
6385,"SupportIncreaseLimitPlayerTwo","",[],"[18873,18875]","[1,-40]",1,0.055,0,[],""
6386,"SupportIncreaseLimitPlayerThree","","[23298,24122]",[],[],1,0.055,0,[],""
6387,"SupportElectrocutePlayer","","[17543,1318]",[],[],1,0.055,0,[],""
6388,"AzmeriPictBowRainOfSpores","","[483,601,853,7201,11781,18458]","[344,18214,1100,7679,7816,5529]","[2000,2,100,-5,-30,20]",4,0.1,0.0175,[],""
6389,"MPWAzmeriPictBowSnipe","","[483,4408,6668,11781,5602,9974,4378]","[802,1100,646]","[160,60,-36]",1,0,0,[],""
6390,"SOAzmeriPictBowSpore","",[],[],[],1,0,0,[],""
6391,"GAAzmeriVirulentPod","","[601,483]",[2627],[-40],4.3,0.1,0.0175,[],""
6392,"MPSAzmeriPictStaffProj","","[483,4408,6668,11781,5602,9974]","[802,646]","[231,-40]",4,0.1,0.0175,[],""
6393,"MPSAzmeriPictStaffProj2","","[483,4408,6668,11781,5602,9974]","[802,646,166]","[232,-40,2]",4,0.1,0.0175,[],""
6394,"AzmeriPictStaffTeleport","","[6860,6861,11781,12709]",[10254],[10],1,0,0,[],""
6395,"CGEAzmeriPictStaffSwampGround","",[11781],"[4753,5529,344,170]","[6,10,7500,-60]",1,0,0,[],""
6396,"EASAzmeriPictMaleEffigy","",[11781],[],[],1,0,0,[],""
6397,"AzmeriPictMaleDetonateDead","","[11781,601,6160]","[332,344,2080,5529,1476,646]","[2,2000,2,-28,70,-60]",5,0.15,0.015,[],""
6398,"GAAzmeriPict2HFabricationSlam","","[601,11781]",[1225],[4],1,0.055,0,[],""
6399,"MPWAzmeriPitifulFabricationSkullThrow","","[483,4408,6668,11781,5602,9974,16087]","[802,646]","[161,-40]",1,0,0,[],""
6400,"GSAzmeriSwampToadExplodeStaffPict","",[601],[],[],5,0.1,0.0175,[],""
6401,"AzmeriFabricationTemporalChains","","[2883,2611,1904]","[3123,516,5529]","[-30,-38,100]",1,0,0,[],""
6402,"AzmeriFabricationEnfeeble","","[2883,2611,1904]","[83,631,5529]","[-60,-60,100]",1,0,0,[],""
6403,"AzmeriFabricationDespair","","[2883,2611,1904]","[143,5529]","[-30,100]",1,0,0,[],""
6404,"MPSUltimatumRevanantRuinSpray2","","[4408,6668,5602,13061,483]","[802,646,166]","[188,-20,2]",1.452,0.1,0.0175,[],""
6405,"EAAUltimatumRevenantTeleport","","[6860,6861,11781]",[],[],1,0.055,0,[],""
6406,"MPSPhantasmBasicRuin","","[4408,6668,5602,13061,483]","[802,646]","[188,-40]",1.452,0.1,0.0175,[],""
6407,"MPSRevenantRuinSpray","","[4408,6668,6453,13061,483]","[802,646,166,2462]","[188,-40,6,80]",2,0.1,0.0175,[],""
6408,"SupportEnergyBarrierPlayer","",[],[18644],[2000],1,0.055,0,[],""
6409,"SupportKnockbackWavePlayer",37,[18695],[],[],1,0.055,0,[],""
6410,"SupportBitingFrostPlayer","",[1319],"[20525,23189]","[40,20]",1,0.055,0,[],""
6411,"FrostBoltSkeletonMageMinionExplosion",5,"[601,20505]",[17546],[8],0.85,0.25,0.0345,[],""
6412,"SparkAbyssMonolithicSlug","","[483,17733,4408,6453,9974,18661,2252,6668]","[344,17353,18662,168]","[10000,15,50,-25]",6.75,0.1,0.0175,[],""
6413,"ViperNapuatziSnakeSpark","","[483,17733,4408,6453,9974,18661,2252,6668,7846]","[344,17353,18662,168,166]","[10000,15,50,-25,5]",6.5,0.1,0.0175,[],""
6414,"SpiritOfTheOwlSparknado","","[483,17733,18661]","[344,17353]","[6000,15]",0.85,0.1,0.0175,[],""
6415,"SpiritOfTheOwlSparknadoPlayer","","[483,17733,18661]","[344,17353]","[6000,15]",8.5,0.1,0.0175,[],""
6416,"SpiritOfTheOwlSparknadoOnDeath","","[483,17733,18661,18457,18443]","[344,17353,21448,3093]","[5000,15,200,20]",1,0.1,0.0175,[],""
6417,"ChaosGodOwlBossSparknado","","[483,17733,18661]","[344,17353]","[8000,15]",5,0.1,0.0175,[],""
6418,"KnockbackWavePlayer","","[18696,2883]","[18328,17776,17775,17777,17546,9960]","[1200,50,-90,20,20,300]",1,0.055,0,[],""
6419,"SupportStunPlayer","",[],[18740],[50],1,0.055,0,[],""
6420,"SupportStunPlayerTwo","",[],[18740],[70],1,0.055,0,[],""
6421,"SupportStunPlayerThree","",[],"[18740,23087]","[300,-50]",1,0.055,0,[],""
6422,"SupportMobilityPlayer","",[],"[18745,18744]","[0,-25]",1,0.055,0,[],""
6423,"FungusBehemothWarpEnemiesToSwamp","",[11781],[5487],[26],1,0.055,0,[],""
6424,"SupportBountyPlayer","",[],"[18789,18790,21229]","[50,50,50]",1,0.055,0,[],""
6425,"SupportBountyPlayerTwo","",[],"[18789,18790,21229]","[100,100,100]",1,0.055,0,[],""
6426,"SupportManaFlaskPlayer","",[],[18789],[100],1,0.055,0,[],""
6427,"SupportLifeFlaskPlayer","",[],[18790],[100],1,0.055,0,[],""
6428,"VoodooKingTeleport","","[6860,6861,11781]",[10254],[15],1,0.055,0,[],""
6429,"VoodooKingTeleportFlee","","[6860,6861,11781,9859]",[],[],1,0.055,0,[],""
6430,"VoodooKingPunishment","","[18458,24092]",[],[],5,0.1,0.0175,[],""
6431,"VoodooKingBugRend","","[483,1765]","[6673,5529,344,166]","[15,-22,1000,6]",12.5,0.1,0.0175,[],""
6432,"VoodooKingBugRendSingle","",[483],"[6673,5529,344,5807]","[15,-22,1000,6]",12.5,0.1,0.0175,[],""
6433,"SupportEnduranceChargeOnArmourBreak","",[],[18800],[40],1,0.055,0,[],""
6434,"IceBombSkeletonMageMinion","","[18340,18832,18833,6861,6860]","[17546,16535]","[26,100]",5,0.25,0.0415,[],""
6435,"SupportCurseEffectPlayer","",[],[1378],[25],1,0.055,0,[],""
6436,"SupportCorpseConservationPlayer","",[],[18805],[25],1,0.055,0,[],""
6437,"AttributeEssenceCrystalStorm","",[601],"[595,344,2627]","[30,200,120]",3.25,0.1,0.0175,[],""
6438,"BalbalaReverseKnifeFirestorm","",[601],"[595,344,2627]","[30,200,120]",5,0.1,0.0175,[],""
6439,"UltimatumRuneLightningStorm","","[601,2976]","[595,1113,11630,11631,11655,13076,344,17546]","[150,350,150,150,3,-100,3000,13]",4.2,0.1,0.0175,[],""
6440,"SupportDecayingHexPlayer","",[],[18834],[6000],1,0.055,0,[],""
6441,"CarverShamanDetonateDead","","[11781,601,6160]","[332,344,2080,5529]","[0,2000,2,-35]",10,0.1,0.0175,[],""
6442,"BlasphemyPlayer",39,"[2611,2883]",[18865],[60],1,0.055,0,[],""
6443,"MetaCastOnMinionDeathPlayer","","[18111,18112,2883]",[18889],[2],1,0.055,0,[],""
6444,"SupportMetaCastOnMinionDeathPlayer","","[18000,18111]",[17998],[10],1,0.055,0,[],""
6445,"BitterGuyBrutusSlam","","[601,24092]","[17348,17546,2695,18905,18906,18907,18908,2627]","[40,100,60,1000,400,5,3,80]",1,0.055,0,[],""
6446,"ScavengedPlatingPlayer","",[2883],"[344,18916,18913]","[8000,10,4]",0.5,0.2735,0,[],""
6447,"ManaDrainPlayer","",[18407],"[18400,18462,20177,586]","[-70,160,50,-70]",1,0.055,0,[],""
6448,"BoneBlastPlayer","","[601,18407]","[344,17546,18400,18462,20177,18860]","[1000,10,-70,160,50,40]",2.13,0.13,0.0096,[],""
6449,"BoneBlastRogueExileWitch1","","[601,18407]","[344,17546,18400,18462,20177,18860]","[1000,10,-70,160,50,40]",2.5,0.1,0.0175,[],""
6450,"BlinkReservationPlayer","",[2883],[],[],1,0.055,0,[],""
6451,"BlackPowderBlitzReservationPlayer",39,[2883],[18795],[1],1,0.055,0,[],""
6452,"MoltenBlastPlayer",3,"[483,601,4408,9974,20302,23599]","[17546,1097,11358,9624,20373,20374,17348,18480,14282]","[16,60,60,-15,150,60,8,200,100]",1,0.055,0,[],""
6453,"MoltenBlastSecondaryPlayer",55,"[13858,17074]","[18211,1097,11358,20374,6673]","[8,40,-30,48,50]",1,0.055,0,"[601,17546,17548,9624,20302,20374]",1
6454,"NgamahuMoltenBlast",3,"[483,601,4408,9974,1765,23599]","[18211,17546,1097,11358,9624,20373,20374,17348,18480,22310,22870,22872]","[6,16,60,60,-15,150,60,8,200,20,100,200]",1,0.055,0,[],""
6455,"NgamahuMoltenBlastSecondary",55,"[13858,17074]","[18211,1097,11358,20374,6673]","[8,40,-30,48,50]",1,0.055,0,"[601,17546,17548,9624,20374]",1
6456,"MalicePlayer","",[2883],"[344,18795]","[4000,1]",1,0.055,0,[],""
6457,"HydraPlayer","","[18902,18942,18943,18944]",[],[],1,0.055,0,[],""
6458,"HammerOfTheGodsPlayer","","[601,18407,693,21960]","[344,17546,18400,18462,20177,1888,22310,22868]","[2500,24,-70,160,50,-30,20,100]",1,0.055,0,[],""
6459,"HammerOfNgamahu",44,"[601,18407,693,21960]","[344,17546,18400,18462,20177,1888]","[2500,24,-70,160,50,-30]",1,0.055,0,"[483,18211]",""
6460,"HammerOfTheGodsRogueExileWarrior1","","[601,18407,693,2308]","[344,17546,18400,18462,20177,1888,5529]","[2500,24,-70,160,50,-30,40]",1,0.055,0,[],""
6461,"LivingBombPlayer","","[1978,601,18407]","[344,17546,18946,18400,18462,20177,23699]","[15000,25,1,-70,160,50,200]",3.2,0.13,0.0096,[],""
6462,"StampedePlayer",63,"[601,9270,1978,20590]","[18472,447,18535,20453,17546,1888,17549,18452,17348]","[70,53,0,20,12,-30,32,6000,45]",1,0.055,0,[],""
6463,"StampedeSlamPlayer",44,[20505],[17546],[32],1,0.055,0,"[17546,18452]",1
6464,"StampedeEruptionPlayer",5,[20505],[],[],1,0.055,0,[18452],1
6465,"ShieldWallPlayer","","[18921,18948,19646,21991,22307]","[344,493,17546,17549,20287,23462,19795]","[6000,40,40,14,2,-80,100]",1.21,0.2735,0,[],""
6466,"FortifyingCryPlayer","","[20165,11353,18407,23308,8944]","[344,17546,18400,18462,20177,18967,18968,3077,23457]","[8000,40,-70,160,50,5,50,4000,20]",0.5,0.48,0,[],""
6467,"FortifyingCryShockwavePlayer","","[1978,20505,23456,22307,9270,24078,19643]",[17546],[20],1,0.2735,0,[],""
6468,"EmberFusilladePlayer",3,"[483,18407,4408,22083,23599,23585]","[344,18951,18400,18462,20177,18953,20061]","[1300,100,-70,160,50,30,5]",2.1,0.13,0.0082,[],""
6469,"EmberFusilladeExplosionPlayer",5,[601],[17546],[9],1,0.055,0,[344],""
