"rownum","Id","Icon_DDSFile","Stats","Stat1Value","Stat2Value","Stat3Value","Stat4Value","PassiveSkillGraphId","Name","Name (French)","Name (German)","Name (Japanese)","Name (Korean)","Name (Portuguese)","Name (Russian)","Name (Spanish)","Name (Thai)","Name (Traditional Chinese)","Characters","IsKeystone","IsNotable","FlavourText","FlavourText (French)","FlavourText (German)","FlavourText (Japanese)","FlavourText (Korean)","FlavourText (Portuguese)","FlavourText (Russian)","FlavourText (Spanish)","FlavourText (Thai)","FlavourText (Traditional Chinese)","IsJustIcon","AchievementItem","IsJewelSocket","Ascendancy","IsAscendancyStartingNode","ReminderStrings","SkillPointsGranted","IsMultipleChoice","IsMultipleChoiceOption","Stat5Value","PassiveSkillBuffs","IsAnointmentOnly","i32_162","IsExpansion","IsProxyPassive","SkillType","MasteryGroup","Group","SoundEffect","AtlasNodeGroup","i32_228","i32_232","i32_236","i32_240","i32_244","bool_248","[rid]_249","i32_265","[rid]_269","bool_285","AudioEvent","bool_302","IsAttribute","AtlasSubTree","IsRootOfAtlasTree","GrantedSkill","WeaponPointsGranted","IsFree","bool_342","UnlockedBy","VisibleForAscendancy","bool_375","NodeFrameArt","bool_392","i32_393","bool_397","BrequelTree","i32_414","bool_418","StatValue6","StatValue7","i32_427","i32_431","rid_435","i32_451","QuestFlag","Requirement"
9133,"AtlasLeagueRitualOuterForest11","Art/2DArt/SkillIcons/passives/AtlasTrees/RitualReduceRerollCost.dds",[],0,0,0,0,52492,"[DNT] Outer Forest Map","[DNT] Outer Forest Map","[DNT] Outer Forest Map","[DNT] Outer Forest Map","[DNT] Outer Forest Map","[DNT] Outer Forest Map","[DNT] Outer Forest Map","[DNT] Outer Forest Map","[DNT] Outer Forest Map","[DNT] Outer Forest Map",[],"","","","","","","","","","","","","","","","","",[],0,"","",0,[],"",0,"","",1,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"","",[],"","","","",4825,"","",4825,"",0,0,0,0,"",0,"",""
9134,"AtlasLeagueRitualOuterForest12","Art/2DArt/SkillIcons/passives/AtlasTrees/RitualReduceRerollCost.dds",[],0,0,0,0,59453,"[DNT] Outer Forest Map","[DNT] Outer Forest Map","[DNT] Outer Forest Map","[DNT] Outer Forest Map","[DNT] Outer Forest Map","[DNT] Outer Forest Map","[DNT] Outer Forest Map","[DNT] Outer Forest Map","[DNT] Outer Forest Map","[DNT] Outer Forest Map",[],"","","","","","","","","","","","","","","","","",[],0,"","",0,[],"",0,"","",1,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"","",[],"","","","",4825,"","",4825,"",0,0,0,0,"",0,"",""
9135,"AtlasLeagueRitualOuterForest13","Art/2DArt/SkillIcons/passives/AtlasTrees/RitualReduceRerollCost.dds",[],0,0,0,0,53751,"[DNT] Outer Forest Map","[DNT] Outer Forest Map","[DNT] Outer Forest Map","[DNT] Outer Forest Map","[DNT] Outer Forest Map","[DNT] Outer Forest Map","[DNT] Outer Forest Map","[DNT] Outer Forest Map","[DNT] Outer Forest Map","[DNT] Outer Forest Map",[],"","","","","","","","","","","","","","","","","",[],0,"","",0,[],"",0,"","",1,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"","",[],"","","","",4825,"","",4825,"",0,0,0,0,"",0,"",""
9136,"AtlasLeagueRitualOuterForest14","Art/2DArt/SkillIcons/passives/AtlasTrees/RitualReduceRerollCost.dds",[],0,0,0,0,19264,"[DNT] Outer Forest Map","[DNT] Outer Forest Map","[DNT] Outer Forest Map","[DNT] Outer Forest Map","[DNT] Outer Forest Map","[DNT] Outer Forest Map","[DNT] Outer Forest Map","[DNT] Outer Forest Map","[DNT] Outer Forest Map","[DNT] Outer Forest Map",[],"","","","","","","","","","","","","","","","","",[],0,"","",0,[],"",0,"","",1,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"","",[],"","","","",4825,"","",4825,"",0,0,0,0,"",0,"",""
9137,"AtlasLeagueRitualOuterForest15","Art/2DArt/SkillIcons/passives/AtlasTrees/RitualReduceRerollCost.dds",[],0,0,0,0,2855,"[DNT] Outer Forest Map","[DNT] Outer Forest Map","[DNT] Outer Forest Map","[DNT] Outer Forest Map","[DNT] Outer Forest Map","[DNT] Outer Forest Map","[DNT] Outer Forest Map","[DNT] Outer Forest Map","[DNT] Outer Forest Map","[DNT] Outer Forest Map",[],"","","","","","","","","","","","","","","","","",[],0,"","",0,[],"",0,"","",1,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"","",[],"","","","",4825,"","",4825,"",0,0,0,0,"",0,"",""
9138,"AtlasLeagueRitualOuterForest16","Art/2DArt/SkillIcons/passives/AtlasTrees/RitualReduceRerollCost.dds",[],0,0,0,0,5744,"[DNT] Outer Forest Map","[DNT] Outer Forest Map","[DNT] Outer Forest Map","[DNT] Outer Forest Map","[DNT] Outer Forest Map","[DNT] Outer Forest Map","[DNT] Outer Forest Map","[DNT] Outer Forest Map","[DNT] Outer Forest Map","[DNT] Outer Forest Map",[],"","","","","","","","","","","","","","","","","",[],0,"","",0,[],"",0,"","",1,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"","",[],"","","","",4825,"","",4825,"",0,0,0,0,"",0,"",""
9139,"AtlasLeagueRitualOuterForest17","Art/2DArt/SkillIcons/passives/AtlasTrees/RitualReduceRerollCost.dds",[],0,0,0,0,199,"[DNT] Outer Forest Map","[DNT] Outer Forest Map","[DNT] Outer Forest Map","[DNT] Outer Forest Map","[DNT] Outer Forest Map","[DNT] Outer Forest Map","[DNT] Outer Forest Map","[DNT] Outer Forest Map","[DNT] Outer Forest Map","[DNT] Outer Forest Map",[],"","","","","","","","","","","","","","","","","",[],0,"","",0,[],"",0,"","",1,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"","",[],"","","","",4825,"","",4825,"",0,0,0,0,"",0,"",""
9140,"AtlasLeagueRitualOuterForest18","Art/2DArt/SkillIcons/passives/AtlasTrees/RitualReduceRerollCost.dds",[],0,0,0,0,62389,"[DNT] Outer Forest Map","[DNT] Outer Forest Map","[DNT] Outer Forest Map","[DNT] Outer Forest Map","[DNT] Outer Forest Map","[DNT] Outer Forest Map","[DNT] Outer Forest Map","[DNT] Outer Forest Map","[DNT] Outer Forest Map","[DNT] Outer Forest Map",[],"","","","","","","","","","","","","","","","","",[],0,"","",0,[],"",0,"","",1,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"","",[],"","","","",4825,"","",4825,"",0,0,0,0,"",0,"",""
9141,"AtlasLeagueRitualOuterForest19","Art/2DArt/SkillIcons/passives/AtlasTrees/RitualReduceRerollCost.dds",[],0,0,0,0,9203,"[DNT] Outer Forest Map","[DNT] Outer Forest Map","[DNT] Outer Forest Map","[DNT] Outer Forest Map","[DNT] Outer Forest Map","[DNT] Outer Forest Map","[DNT] Outer Forest Map","[DNT] Outer Forest Map","[DNT] Outer Forest Map","[DNT] Outer Forest Map",[],"","","","","","","","","","","","","","","","","",[],0,"","",0,[],"",0,"","",1,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"","",[],"","","","",4825,"","",4825,"",0,0,0,0,"",0,"",""
9142,"AtlasLeagueRitualOuterForest20_","Art/2DArt/SkillIcons/passives/AtlasTrees/RitualReduceRerollCost.dds",[],0,0,0,0,56796,"[DNT] Outer Forest Map","[DNT] Outer Forest Map","[DNT] Outer Forest Map","[DNT] Outer Forest Map","[DNT] Outer Forest Map","[DNT] Outer Forest Map","[DNT] Outer Forest Map","[DNT] Outer Forest Map","[DNT] Outer Forest Map","[DNT] Outer Forest Map",[],"","","","","","","","","","","","","","","","","",[],0,"","",0,[],"",0,"","",1,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"","",[],"","","","",4825,"","",4825,"",0,0,0,0,"",0,"",""
9143,"AtlasLeagueRitualOuterForest21","Art/2DArt/SkillIcons/passives/AtlasTrees/RitualReduceRerollCost.dds",[],0,0,0,0,42935,"[DNT] Outer Forest Map","[DNT] Outer Forest Map","[DNT] Outer Forest Map","[DNT] Outer Forest Map","[DNT] Outer Forest Map","[DNT] Outer Forest Map","[DNT] Outer Forest Map","[DNT] Outer Forest Map","[DNT] Outer Forest Map","[DNT] Outer Forest Map",[],"","","","","","","","","","","","","","","","","",[],0,"","",0,[],"",0,"","",1,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"","",[],"","","","",4825,"","",4825,"",0,0,0,0,"",0,"",""
9144,"AtlasLeagueRitualOuterForest22","Art/2DArt/SkillIcons/passives/AtlasTrees/RitualReduceRerollCost.dds",[],0,0,0,0,13760,"[DNT] Outer Forest Map","[DNT] Outer Forest Map","[DNT] Outer Forest Map","[DNT] Outer Forest Map","[DNT] Outer Forest Map","[DNT] Outer Forest Map","[DNT] Outer Forest Map","[DNT] Outer Forest Map","[DNT] Outer Forest Map","[DNT] Outer Forest Map",[],"","","","","","","","","","","","","","","","","",[],0,"","",0,[],"",0,"","",1,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"","",[],"","","","",4825,"","",4825,"",0,0,0,0,"",0,"",""
9145,"AtlasLeagueRitualOuterForest23","Art/2DArt/SkillIcons/passives/AtlasTrees/RitualReduceRerollCost.dds",[],0,0,0,0,25922,"[DNT] Outer Forest Map","[DNT] Outer Forest Map","[DNT] Outer Forest Map","[DNT] Outer Forest Map","[DNT] Outer Forest Map","[DNT] Outer Forest Map","[DNT] Outer Forest Map","[DNT] Outer Forest Map","[DNT] Outer Forest Map","[DNT] Outer Forest Map",[],"","","","","","","","","","","","","","","","","",[],0,"","",0,[],"",0,"","",1,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"","",[],"","","","",4825,"","",4825,"",0,0,0,0,"",0,"",""
9146,"AtlasLeagueRitualOuterForest24","Art/2DArt/SkillIcons/passives/AtlasTrees/RitualReduceRerollCost.dds",[],0,0,0,0,54950,"[DNT] Outer Forest Map","[DNT] Outer Forest Map","[DNT] Outer Forest Map","[DNT] Outer Forest Map","[DNT] Outer Forest Map","[DNT] Outer Forest Map","[DNT] Outer Forest Map","[DNT] Outer Forest Map","[DNT] Outer Forest Map","[DNT] Outer Forest Map",[],"","","","","","","","","","","","","","","","","",[],0,"","",0,[],"",0,"","",1,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"","",[],"","","","",4825,"","",4825,"",0,0,0,0,"",0,"",""
9147,"AtlasLeagueRitualInnerForest1","Art/2DArt/SkillIcons/passives/AtlasTrees/RitualNotable2.dds",[],0,0,0,0,25923,"[DNT] Inner Forest Map","[DNT] Inner Forest Map","[DNT] Inner Forest Map","[DNT] Inner Forest Map","[DNT] Inner Forest Map","[DNT] Inner Forest Map","[DNT] Inner Forest Map","[DNT] Inner Forest Map","[DNT] Inner Forest Map","[DNT] Inner Forest Map",[],"","","","","","","","","","","","","","","","","",[],0,"","",0,[],"",0,"","",1,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"","",[],"","","","",4825,"","",4825,"",0,0,0,0,"",0,"",""
9148,"AtlasLeagueRitualInnerForest2","Art/2DArt/SkillIcons/passives/AtlasTrees/RitualNotable2.dds",[],0,0,0,0,54597,"[DNT] Inner Forest Map","[DNT] Inner Forest Map","[DNT] Inner Forest Map","[DNT] Inner Forest Map","[DNT] Inner Forest Map","[DNT] Inner Forest Map","[DNT] Inner Forest Map","[DNT] Inner Forest Map","[DNT] Inner Forest Map","[DNT] Inner Forest Map",[],"","","","","","","","","","","","","","","","","",[],0,"","",0,[],"",0,"","",1,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"","",[],"","","","",4825,"","",4825,"",0,0,0,0,"",0,"",""
9149,"AtlasLeagueRitualInnerForest3__","Art/2DArt/SkillIcons/passives/AtlasTrees/RitualNotable2.dds",[],0,0,0,0,7364,"[DNT] Inner Forest Map","[DNT] Inner Forest Map","[DNT] Inner Forest Map","[DNT] Inner Forest Map","[DNT] Inner Forest Map","[DNT] Inner Forest Map","[DNT] Inner Forest Map","[DNT] Inner Forest Map","[DNT] Inner Forest Map","[DNT] Inner Forest Map",[],"","","","","","","","","","","","","","","","","",[],0,"","",0,[],"",0,"","",1,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"","",[],"","","","",4825,"","",4825,"",0,0,0,0,"",0,"",""
9150,"AtlasLeagueRitualInnerForest4","Art/2DArt/SkillIcons/passives/AtlasTrees/RitualNotable2.dds",[],0,0,0,0,47434,"[DNT] Inner Forest Map","[DNT] Inner Forest Map","[DNT] Inner Forest Map","[DNT] Inner Forest Map","[DNT] Inner Forest Map","[DNT] Inner Forest Map","[DNT] Inner Forest Map","[DNT] Inner Forest Map","[DNT] Inner Forest Map","[DNT] Inner Forest Map",[],"","","","","","","","","","","","","","","","","",[],0,"","",0,[],"",0,"","",1,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"","",[],"","","","",4825,"","",4825,"",0,0,0,0,"",0,"",""
9151,"AtlasLeagueRitualInnerForest5","Art/2DArt/SkillIcons/passives/AtlasTrees/RitualNotable2.dds",[],0,0,0,0,32209,"[DNT] Inner Forest Map","[DNT] Inner Forest Map","[DNT] Inner Forest Map","[DNT] Inner Forest Map","[DNT] Inner Forest Map","[DNT] Inner Forest Map","[DNT] Inner Forest Map","[DNT] Inner Forest Map","[DNT] Inner Forest Map","[DNT] Inner Forest Map",[],"","","","","","","","","","","","","","","","","",[],0,"","",0,[],"",0,"","",1,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"","",[],"","","","",4825,"","",4825,"",0,0,0,0,"",0,"",""
9152,"AtlasLeagueRitualInnerForest6","Art/2DArt/SkillIcons/passives/AtlasTrees/RitualNotable2.dds",[],0,0,0,0,969,"[DNT] Inner Forest Map","[DNT] Inner Forest Map","[DNT] Inner Forest Map","[DNT] Inner Forest Map","[DNT] Inner Forest Map","[DNT] Inner Forest Map","[DNT] Inner Forest Map","[DNT] Inner Forest Map","[DNT] Inner Forest Map","[DNT] Inner Forest Map",[],"","","","","","","","","","","","","","","","","",[],0,"","",0,[],"",0,"","",1,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"","",[],"","","","",4825,"","",4825,"",0,0,0,0,"",0,"",""
9153,"AtlasLeagueRitualInnerForest7","Art/2DArt/SkillIcons/passives/AtlasTrees/RitualNotable2.dds",[],0,0,0,0,53979,"[DNT] Inner Forest Map","[DNT] Inner Forest Map","[DNT] Inner Forest Map","[DNT] Inner Forest Map","[DNT] Inner Forest Map","[DNT] Inner Forest Map","[DNT] Inner Forest Map","[DNT] Inner Forest Map","[DNT] Inner Forest Map","[DNT] Inner Forest Map",[],"","","","","","","","","","","","","","","","","",[],0,"","",0,[],"",0,"","",1,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"","",[],"","","","",4825,"","",4825,"",0,0,0,0,"",0,"",""
9154,"AtlasLeagueRitualInnerForest8","Art/2DArt/SkillIcons/passives/AtlasTrees/RitualNotable2.dds",[],0,0,0,0,14603,"[DNT] Inner Forest Map","[DNT] Inner Forest Map","[DNT] Inner Forest Map","[DNT] Inner Forest Map","[DNT] Inner Forest Map","[DNT] Inner Forest Map","[DNT] Inner Forest Map","[DNT] Inner Forest Map","[DNT] Inner Forest Map","[DNT] Inner Forest Map",[],"","","","","","","","","","","","","","","","","",[],0,"","",0,[],"",0,"","",1,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"","",[],"","","","",4825,"","",4825,"",0,0,0,0,"",0,"",""
9155,"AtlasLeagueRitualInnerForest9","Art/2DArt/SkillIcons/passives/AtlasTrees/RitualNotable2.dds",[],0,0,0,0,16020,"[DNT] Inner Forest Map","[DNT] Inner Forest Map","[DNT] Inner Forest Map","[DNT] Inner Forest Map","[DNT] Inner Forest Map","[DNT] Inner Forest Map","[DNT] Inner Forest Map","[DNT] Inner Forest Map","[DNT] Inner Forest Map","[DNT] Inner Forest Map",[],"","","","","","","","","","","","","","","","","",[],0,"","",0,[],"",0,"","",1,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"","",[],"","","","",4825,"","",4825,"",0,0,0,0,"",0,"",""
9156,"AtlasLeagueRitualInnerForest10","Art/2DArt/SkillIcons/passives/AtlasTrees/RitualNotable2.dds",[],0,0,0,0,25569,"[DNT] Inner Forest Map","[DNT] Inner Forest Map","[DNT] Inner Forest Map","[DNT] Inner Forest Map","[DNT] Inner Forest Map","[DNT] Inner Forest Map","[DNT] Inner Forest Map","[DNT] Inner Forest Map","[DNT] Inner Forest Map","[DNT] Inner Forest Map",[],"","","","","","","","","","","","","","","","","",[],0,"","",0,[],"",0,"","",1,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"","",[],"","","","",4825,"","",4825,"",0,0,0,0,"",0,"",""
9157,"AtlasLeagueRitualInnerForest11","Art/2DArt/SkillIcons/passives/AtlasTrees/RitualNotable2.dds",[],0,0,0,0,30802,"[DNT] Inner Forest Map","[DNT] Inner Forest Map","[DNT] Inner Forest Map","[DNT] Inner Forest Map","[DNT] Inner Forest Map","[DNT] Inner Forest Map","[DNT] Inner Forest Map","[DNT] Inner Forest Map","[DNT] Inner Forest Map","[DNT] Inner Forest Map",[],"","","","","","","","","","","","","","","","","",[],0,"","",0,[],"",0,"","",1,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"","",[],"","","","",4825,"","",4825,"",0,0,0,0,"",0,"",""
9158,"AtlasLeagueRitualInnerForest12_","Art/2DArt/SkillIcons/passives/AtlasTrees/RitualNotable2.dds",[],0,0,0,0,6278,"[DNT] Inner Forest Map","[DNT] Inner Forest Map","[DNT] Inner Forest Map","[DNT] Inner Forest Map","[DNT] Inner Forest Map","[DNT] Inner Forest Map","[DNT] Inner Forest Map","[DNT] Inner Forest Map","[DNT] Inner Forest Map","[DNT] Inner Forest Map",[],"","","","","","","","","","","","","","","","","",[],0,"","",0,[],"",0,"","",1,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"","",[],"","","","",4825,"","",4825,"",0,0,0,0,"",0,"",""
9159,"AtlasLeagueRitualInnerForest13_","Art/2DArt/SkillIcons/passives/AtlasTrees/RitualNotable2.dds",[],0,0,0,0,28777,"[DNT] Inner Forest Map","[DNT] Inner Forest Map","[DNT] Inner Forest Map","[DNT] Inner Forest Map","[DNT] Inner Forest Map","[DNT] Inner Forest Map","[DNT] Inner Forest Map","[DNT] Inner Forest Map","[DNT] Inner Forest Map","[DNT] Inner Forest Map",[],"","","","","","","","","","","","","","","","","",[],0,"","",0,[],"",0,"","",1,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"","",[],"","","","",4825,"","",4825,"",0,0,0,0,"",0,"",""
9160,"AtlasLeagueRitualInnerForest14","Art/2DArt/SkillIcons/passives/AtlasTrees/RitualNotable2.dds",[],0,0,0,0,34304,"[DNT] Inner Forest Map","[DNT] Inner Forest Map","[DNT] Inner Forest Map","[DNT] Inner Forest Map","[DNT] Inner Forest Map","[DNT] Inner Forest Map","[DNT] Inner Forest Map","[DNT] Inner Forest Map","[DNT] Inner Forest Map","[DNT] Inner Forest Map",[],"","","","","","","","","","","","","","","","","",[],0,"","",0,[],"",0,"","",1,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"","",[],"","","","",4825,"","",4825,"",0,0,0,0,"",0,"",""
9161,"AtlasLeagueRitualInnerForest15","Art/2DArt/SkillIcons/passives/AtlasTrees/RitualNotable2.dds",[],0,0,0,0,4522,"[DNT] Inner Forest Map","[DNT] Inner Forest Map","[DNT] Inner Forest Map","[DNT] Inner Forest Map","[DNT] Inner Forest Map","[DNT] Inner Forest Map","[DNT] Inner Forest Map","[DNT] Inner Forest Map","[DNT] Inner Forest Map","[DNT] Inner Forest Map",[],"","","","","","","","","","","","","","","","","",[],0,"","",0,[],"",0,"","",1,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"","",[],"","","","",4825,"","",4825,"",0,0,0,0,"",0,"",""
9162,"AtlasLeagueRitualInnerForest16","Art/2DArt/SkillIcons/passives/AtlasTrees/RitualNotable2.dds",[],0,0,0,0,26341,"[DNT] Inner Forest Map","[DNT] Inner Forest Map","[DNT] Inner Forest Map","[DNT] Inner Forest Map","[DNT] Inner Forest Map","[DNT] Inner Forest Map","[DNT] Inner Forest Map","[DNT] Inner Forest Map","[DNT] Inner Forest Map","[DNT] Inner Forest Map",[],"","","","","","","","","","","","","","","","","",[],0,"","",0,[],"",0,"","",1,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"","",[],"","","","",4825,"","",4825,"",0,0,0,0,"",0,"",""
9163,"AtlasLeagueRitualInnerForest17","Art/2DArt/SkillIcons/passives/AtlasTrees/RitualNotable2.dds",[],0,0,0,0,1145,"[DNT] Inner Forest Map","[DNT] Inner Forest Map","[DNT] Inner Forest Map","[DNT] Inner Forest Map","[DNT] Inner Forest Map","[DNT] Inner Forest Map","[DNT] Inner Forest Map","[DNT] Inner Forest Map","[DNT] Inner Forest Map","[DNT] Inner Forest Map",[],"","","","","","","","","","","","","","","","","",[],0,"","",0,[],"",0,"","",1,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"","",[],"","","","",4825,"","",4825,"",0,0,0,0,"",0,"",""
9164,"AtlasLeagueRitualInnerForest18","Art/2DArt/SkillIcons/passives/AtlasTrees/RitualNotable2.dds",[],0,0,0,0,18633,"[DNT] Inner Forest Map","[DNT] Inner Forest Map","[DNT] Inner Forest Map","[DNT] Inner Forest Map","[DNT] Inner Forest Map","[DNT] Inner Forest Map","[DNT] Inner Forest Map","[DNT] Inner Forest Map","[DNT] Inner Forest Map","[DNT] Inner Forest Map",[],"","","","","","","","","","","","","","","","","",[],0,"","",0,[],"",0,"","",1,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"","",[],"","","","",4825,"","",4825,"",0,0,0,0,"",0,"",""
9165,"AtlasLeagueRitualInnerForest19__","Art/2DArt/SkillIcons/passives/AtlasTrees/RitualNotable2.dds",[],0,0,0,0,9779,"[DNT] Inner Forest Map","[DNT] Inner Forest Map","[DNT] Inner Forest Map","[DNT] Inner Forest Map","[DNT] Inner Forest Map","[DNT] Inner Forest Map","[DNT] Inner Forest Map","[DNT] Inner Forest Map","[DNT] Inner Forest Map","[DNT] Inner Forest Map",[],"","","","","","","","","","","","","","","","","",[],0,"","",0,[],"",0,"","",1,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"","",[],"","","","",4825,"","",4825,"",0,0,0,0,"",0,"",""
9166,"AtlasLeagueBreachSkyhive1","Art/2DArt/SkillIcons/passives/AtlasTrees/BreachNotable3.dds",[],0,0,0,0,53986,"[DNT] Skyhive","[DNT] Skyhive","[DNT] Skyhive","[DNT] Skyhive","[DNT] Skyhive","[DNT] Skyhive","[DNT] Skyhive","[DNT] Skyhive","[DNT] Skyhive","[DNT] Skyhive",[],"",1,"","","","","","","","","","","","","","","",[],0,"","",0,[],"",0,"","",1,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"","",[],"","","","",4825,"","",4825,"",0,0,0,0,"",0,"",""
9167,"AtlasLeagueBreachSkyhive2","Art/2DArt/SkillIcons/passives/AtlasTrees/BreachNotable3.dds",[],0,0,0,0,4942,"[DNT] Skyhive","[DNT] Skyhive","[DNT] Skyhive","[DNT] Skyhive","[DNT] Skyhive","[DNT] Skyhive","[DNT] Skyhive","[DNT] Skyhive","[DNT] Skyhive","[DNT] Skyhive",[],"",1,"","","","","","","","","","","","","","","",[],0,"","",0,[],"",0,"","",1,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"","",[],"","","","",4825,"","",4825,"",0,0,0,0,"",0,"",""
9168,"AtlasLeagueBreachInnerNode1","Art/2DArt/SkillIcons/passives/AtlasTrees/BreachNotable2.dds",[],0,0,0,0,32199,"[DNT] Inner Node","[DNT] Inner Node","[DNT] Inner Node","[DNT] Inner Node","[DNT] Inner Node","[DNT] Inner Node","[DNT] Inner Node","[DNT] Inner Node","[DNT] Inner Node","[DNT] Inner Node",[],"","","","","","","","","","","","","","","","","",[],0,"","",0,[],"",0,"","",1,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"","",[],"","","","",4825,"","",4825,"",0,0,0,0,"",0,"",""
9169,"AtlasLeagueBreachInnerNode2","Art/2DArt/SkillIcons/passives/AtlasTrees/BreachNotable2.dds",[],0,0,0,0,37570,"[DNT] Inner Node","[DNT] Inner Node","[DNT] Inner Node","[DNT] Inner Node","[DNT] Inner Node","[DNT] Inner Node","[DNT] Inner Node","[DNT] Inner Node","[DNT] Inner Node","[DNT] Inner Node",[],"","","","","","","","","","","","","","","","","",[],0,"","",0,[],"",0,"","",1,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"","",[],"","","","",4825,"","",4825,"",0,0,0,0,"",0,"",""
9170,"AtlasLeagueBreachInnerNode3","Art/2DArt/SkillIcons/passives/AtlasTrees/BreachNotable2.dds",[],0,0,0,0,53867,"[DNT] Inner Node","[DNT] Inner Node","[DNT] Inner Node","[DNT] Inner Node","[DNT] Inner Node","[DNT] Inner Node","[DNT] Inner Node","[DNT] Inner Node","[DNT] Inner Node","[DNT] Inner Node",[],"","","","","","","","","","","","","","","","","",[],0,"","",0,[],"",0,"","",1,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"","",[],"","","","",4825,"","",4825,"",0,0,0,0,"",0,"",""
9171,"AtlasLeagueBreachInnerNode4","Art/2DArt/SkillIcons/passives/AtlasTrees/BreachNotable2.dds",[],0,0,0,0,54507,"[DNT] Inner Node","[DNT] Inner Node","[DNT] Inner Node","[DNT] Inner Node","[DNT] Inner Node","[DNT] Inner Node","[DNT] Inner Node","[DNT] Inner Node","[DNT] Inner Node","[DNT] Inner Node",[],"","","","","","","","","","","","","","","","","",[],0,"","",0,[],"",0,"","",1,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"","",[],"","","","",4825,"","",4825,"",0,0,0,0,"",0,"",""
