"rownum","Id","MonsterType","MovementSpeed","ObjectSize","MinimumAttackDistance","MaximumAttackDistance","ACTFiles","AOFiles","BaseMonsterTypeIndex","Mods","i32_96","string_100","string_108","ModelSizeMultiplier","i32_120","i32_124","WeaponSoundType","i32_144","i32_148","Tags","ExperienceMultiplier","[i32]_172","MinAgroRange","MaxAgroRange","SpotlightColour1","SpotlightColour2","SpotlightColour3","GrantedEffects","AISFile","Mods2","Stance","BloodType","Name","Name (French)","Name (German)","Name (Japanese)","Name (Korean)","Name (Portuguese)","Name (Russian)","Name (Spanish)","Name (Thai)","Name (Traditional Chinese)","DamageMultiplier","LifeMultiplier","AttackSpeed","Weapon1_ItemVisualIdentity","Weapon2_ItemVisualIdentity","Back_ItemVisualIdentity","MainHand_ItemClass","OffHand_ItemClass","Helmet_ItemVisualIdentity","i32_388","KillSpecificMonsterCount_AchievementItems","Special_Mods","KillRare_AchievementItems","bool_440","i32_441","i32_445","i32_449","i32_453","i32_457","i32_461","HASH16","bool_467","string_468","string_468 (French)","string_468 (German)","string_468 (Japanese)","string_468 (Korean)","string_468 (Portuguese)","string_468 (Russian)","string_468 (Spanish)","string_468 (Thai)","string_468 (Traditional Chinese)","KillWhileOnslaughtIsActive_AchievementItem","MonsterSegment","MonsterArmour","KillWhileTalismanIsActive_AchievementItem","Part1_Mods","Part2_Mods","Endgame_Mods","rid_588","i32_604","i32_608","[rid]_612","MultiPartAchievements","i32_644","SinkAnimation_AOFile","bool_656","[rid]_657","bool_673","bool_674","bool_675","i32_676","i32_680","f32_684","SinkEffect","i32_696","MonsterConditionalEffectPack","bool_716","bool_717","i32_718","bool_722","i32_723","i32_727","i32_731","i32_735","i32_739","i32_743","InheritsFrom","i32_763","i32_767","BossHealthBar","TauntGrantedEffect","i32_788","bool_792","i32_793","i32_797","i32_801","i32_805","bool_809","Questflag","f32_826","f32_830","bool_834","[string]_835","[rid]_851","i32_867","PoiseThreshold","AttackCrit","rid_879","bool_895","i32_896","bool_900","i32_901","MonsterCategory","AggroAudio","i32_937","rid_941","bool_957","[i32]_958","[rid]_974","[i32]_990","[rid]_1006","string_1022"
2681,"Metadata/Monsters/LeagueDelirium/PlayerSummoned/DeliriumElitePlayerSummoned",1542,52,5,6,14,"[""Metadata/Monsters/LeagueDelirium/PlayerSummoned/DeliriumElitePlayerSummoned.act""]","[""Metadata/Monsters/LeagueDelirium/PlayerSummoned/DeliriumElitePlayerSummoned.ao""]","Metadata/Monsters/LeagueDelirium/Minions/DeliriumHulk",[7307],1,"","",140,3,6,"",17,0,"[56,30,761]",150,[],105,105,700,500,0,[1195],"Metadata/Monsters/LeagueDelirium/PlayerSummoned/DeliriumElitePlayerSummoned.ais",[],"",26,"Subsummation","Subsummation","Einverleibung","従属召喚","종속체","Subsunção","Поглощённый","Subsunción","Subsummation","歸併體",525,150,1000,[],[],"","","","",0,[],[13830],[],"",1,6,135,0,0,135,41941,"","","","F","","","F","MS","M","","","","","","",[],[],[],"",200,0,[],[],10,"","",[],"",1,"",0,0,0,"",0,"","","",3,1,0,0,0,0,0,0,[],0,0,"","",7,"",0,0,0,0,"","",1,1,"",[],[],0,125,0.05,0,1,0,"",50,1,"",0,"","",[],[],[],[],""
2682,"Metadata/Monsters/PrecursorReactorGuardians/GeneticsScientists/GeneticsScientistMale__",1543,38,4,6,14,"[""Metadata/Monsters/PrecursorReactorGuardians/GeneticsScientists/GeneticsScientistMale.act""]","[""Metadata/Monsters/PrecursorReactorGuardians/GeneticsScientists/GeneticsScientistMale.ao""]","Metadata/Monsters/PrecursorReactorGuardians/GeneticsScientists/GeneticsScientistMale",[],1,"","",120,3,6,5,10,0,"[74,760,48,120,30,29,1030]",300,[],250,250,700,500,0,"[2292,2775,2776,2295,6716,5372,5373,5374,5375,5376,7505,7507,6015,4348,2296,4349,6441,7530,2297,2298,4368,5390,2781,2763,2326]","Metadata/Monsters/PrecursorReactorGuardians/GeneticsScientists/GeneticsScientistMale.ais",[],"stance2",22,"Phyx, Sentinel of the Spark","Phyx, Sentinelle de l'Étincelle","Phyx, Wächter des Funkens","火花の番人、フィックス","전기불꽃의 파수꾼 픽스","Phyx, Sentinela da Centelha","Фикс, хранитель Искры","Phyx, centinela de la chispa","ฟยิกซ์ ผู้อารักษ์ประกาย","光輝守望．菲克斯",200,608,1500,[],[],"","","","",0,[],[5451],[],"",1,6,135,0,0,135,12263,"","","M","M","","","M","MS","M","","","","","","",[],[],[],"",400,0,[],[],10,"","",[],"",1,1,0,0,0,"",0,"",1,1,3,1,0,0,0,0,0,0,"[""Metadata/Monsters/BossBaseEndgameAddon""]",0,0,1,"",7,"",0,0,0,0,"","",1,1,"",[],[],5,750,0.05,0,1,0,"",50,2,"",0,"","",[],[],[],[],""
2683,"Metadata/Monsters/PrecursorReactorGuardians/GeneticsScientists/GeneticsScientistMaleSTANDALONE",1544,38,4,6,14,"[""Metadata/Monsters/PrecursorReactorGuardians/GeneticsScientists/GeneticsScientistMale.act""]","[""Metadata/Monsters/PrecursorReactorGuardians/GeneticsScientists/GeneticsScientistMale.ao""]","Metadata/Monsters/PrecursorReactorGuardians/GeneticsScientists/StandAlones/GeneticsScientistMaleSTANDALONE",[],1,"","",120,3,6,5,10,0,"[74,760,48,120,30,29,1030]",300,[],135,135,700,500,0,"[2292,2775,2776,2295,6716,5372,5373,5374,5375,5376,7505,7507,6015,4348,2296,4349,6441,7530,2298,4368,2763]","Metadata/Monsters/PrecursorReactorGuardians/GeneticsScientists/GeneticsScientistMale.ais",[],"",22,"Phyx, Sentinel of the Spark","Phyx, Sentinel of the Spark","Phyx, Wächter des Funkens","火花の番人、フィックス","전기불꽃의 파수꾼 픽스","Phyx, Sentinela da Centelha","Фикс, хранитель Искры","Phyx, centinela de la chispa","ฟยิกซ์ ผู้อารักษ์ประกาย","光輝守望．菲克斯",200,608,1500,[],[],"","","","",0,[],[5451],[],"",1,6,135,0,0,135,11548,"","","","M","","","M","MS","M","","","","","","",[],[],[],"",400,0,[],[],10,"","",[],"",1,1,0,0,0,"",0,"",1,1,3,1,0,0,0,0,0,0,[],0,0,1,"",7,"",0,0,0,0,"","",1,1,"",[],[],5,750,0.05,0,1,0,"",50,2,"",0,"","",[],[],[],[],""
2684,"Metadata/Monsters/PrecursorReactorGuardians/GeneticsScientists/GeneticsScientistMaleClone",1543,38,4,6,14,"[""Metadata/Monsters/PrecursorReactorGuardians/GeneticsScientists/GeneticsScientistMale.act""]","[""Metadata/Monsters/PrecursorReactorGuardians/GeneticsScientists/GeneticsScientistMaleClone.ao""]","Metadata/Monsters/Daemon/Daemon",[],1,"","",120,2,6,5,1,0,"[74,760,48,30,29,118,1030]",300,[],250,135,753,434,74,[7528],"Metadata/Monsters/NoAi.ais",[],"",0,"Phyx Clone","Clone de Phyx","Phyx-Klon","フィックスクローン","픽스 분신","Clone de Phyx","Клон Фикса","Clon de Phyx","ร่างโคลนของฟยิกซ์","菲克斯複製體",200,608,1500,[],[],"","","","",0,[],[],[],"",1,6,135,0,0,135,3933,"","","M","M","","","M","MS","M","","","","","","",[],[],[],"",300,0,[],[],10,"","",[],"",1,1,0,0,0,"",0,"",1,1,3,1,0,0,0,0,0,0,[],0,0,"","",7,"",0,0,0,0,"","",1,1,"",[],[],5,750,0.05,0,1,0,"",50,2,"",0,"","",[],[],[],[],""
2685,"Metadata/Monsters/PrecursorReactorGuardians/GeneticsScientists/GeneticsScientistFemale",1545,38,4,6,14,"[""Metadata/Monsters/PrecursorReactorGuardians/GeneticsScientists/GeneticsScientistFemale.act""]","[""Metadata/Monsters/PrecursorReactorGuardians/GeneticsScientists/GeneticsScientistFemale.ao""]","Metadata/Monsters/PrecursorReactorGuardians/GeneticsScientists/GeneticsScientistFemale_",[],1,"","",120,3,6,5,10,0,"[74,760,48,120,30,29,1030]",300,[],250,250,700,500,0,"[2293,2775,2776,5372,5373,5374,5375,5376,6717,4358,4360,7504,7506,6016,4361,7529,2300,6443,2301,4362,4370,4359,8228,2781,5391,4401,6451,2763,4481,2808]","Metadata/Monsters/PrecursorReactorGuardians/GeneticsScientists/GeneticsScientistFemale.ais",[],"stance2",22,"Phya, Sentinel of the Cradle","Phya, Sentinelle du Berceau","Phya, Wächterin der Wiege","揺りかごの番人、フィア","요람의 파수꾼 피아","Phya, Sentinela do Berço","Файа, хранительница Колыбели","Phya, centinela de la cuna","ฟยา ผู้อารักษ์ไข่","搖籃守望．菲亞",200,608,1500,[],[],"","","","",0,[],[5451],[],"",1,6,135,0,0,135,20176,"","","F","F","","","F","FS","F","","","","","","",[],[],[],"",400,0,[],[],10,"","",[],"",1,1,0,0,0,"",0,"",1,1,3,1,0,0,0,0,0,0,"[""Metadata/Monsters/BossBaseEndgameAddon""]",0,0,1,"",7,"",0,0,0,0,"","",1,1,"",[],[],5,750,0.05,0,1,0,"",50,2,"",0,"","",[],[],[],[],""
2686,"Metadata/Monsters/PrecursorReactorGuardians/GeneticsScientists/GeneticsScientistFemaleSTANDALONE",1546,38,4,6,14,"[""Metadata/Monsters/PrecursorReactorGuardians/GeneticsScientists/GeneticsScientistFemale.act""]","[""Metadata/Monsters/PrecursorReactorGuardians/GeneticsScientists/GeneticsScientistFemale.ao""]","Metadata/Monsters/PrecursorReactorGuardians/GeneticsScientists/StandAlones/GeneticsScientistFemaleSTANDALONE",[],1,"","",120,3,6,5,10,0,"[74,760,48,120,30,29,1030]",300,[],135,135,700,500,0,"[2293,2775,2776,5372,5373,5374,5375,5376,6717,4358,4360,7504,7506,4361,7529,2300,6443,2301,4362,4370,8228,4401,6451,2763,4481]","Metadata/Monsters/PrecursorReactorGuardians/GeneticsScientists/GeneticsScientistFemale.ais",[],"",22,"Phya, Sentinel of the Cradle","Phya, Sentinel of the Cradle","Phya, Wächterin der Wiege","揺りかごの番人、フィア","요람의 파수꾼 피아","Phya, Sentinela do Berço","Файа, хранительница Колыбели","Phya, centinela de la cuna","ฟยา ผู้อารักษ์ไข่","搖籃守望．菲亞",200,717,1500,[],[],"","","","",0,[],[5451],[],"",1,6,135,0,0,135,17622,"","","","F","","","F","FS","F","","","","","","",[],[],[],"",400,0,[],[],10,"","",[],"",1,1,0,0,0,"",0,"",1,1,3,1,0,0,0,0,0,0,[],0,0,1,"",7,"",0,0,0,0,"","",1,1,"",[],[],5,860,0.05,0,1,0,"",50,2,"",0,"","",[],[],[],[],""
2687,"Metadata/Monsters/PrecursorReactorGuardians/Centipedes/CentipedeReactorGuardian1_",1547,33,5,20,35,"[""Metadata/Monsters/PrecursorReactorGuardians/Centipedes/CentipedeReactorGuardian1.act""]","[""Metadata/Monsters/PrecursorReactorGuardians/Centipedes/PrecursorCentipede1.ao""]","Metadata/Monsters/PrecursorReactorGuardians/Centipedes/CentipedeReactorGuardian1",[],1,"","",300,5,6,5,10,0,"[74,75,759,120,30,31,1229,1030]",250,[],135,135,700,500,0,"[1211,1210,1208,1650,2308,1653,1654,2763,1209,2643,4404,4406,1207,4463,4483,4484]","Metadata/Monsters/PrecursorReactorGuardians/Centipedes/CentipedeReactorGuardian1.ais","[6756,6900]","stance3",40,"Precursor Separator","Séparateur des Prédécesseurs","Wegbereiter-Separator","先人の分離機","선도자 분리자","Separador Precursor","Отделитель Предтеч","Separador precursor","ผู้แยกก่อนกาล","先行者分離器",250,288,1500,[],[],"","","","",0,[],"[5450,5203]",[],"",1,6,135,0,0,135,24696,"","","","M","","","M","MS","M","","","","","","",[],[],[],"",400,0,[],[],0,"","",[],"",1,1,0,0,0,"",0,"",1,1,3,1,0,0,0,0,0,0,[],0,0,1,"",7,"",0,0,0,0,"","",1,1,"",[],[],0,359,0.05,2,1,0,"",100,2,"",0,"","",[],[],[],[],""
2688,"Metadata/Monsters/PrecursorReactorGuardians/Centipedes/CentipedeReactorGuardian2",1548,33,5,20,35,"[""Metadata/Monsters/PrecursorReactorGuardians/Centipedes/CentipedeReactorGuardian2.act""]","[""Metadata/Monsters/PrecursorReactorGuardians/Centipedes/PrecursorCentipede2.ao""]","Metadata/Monsters/PrecursorReactorGuardians/Centipedes/CentipedeReactorGuardian2",[],1,"","",300,5,6,5,10,0,"[74,75,759,120,30,31,1229,1030]",250,[],135,135,700,500,0,"[1221,1220,1219,1651,1656,2644,5736,5737,1908,4410,1218,4464]","Metadata/Monsters/PrecursorReactorGuardians/Centipedes/CentipedeReactorGuardian2.ais","[6756,6900]","stance3",40,"Precursor Extractor","Precursor Extractor","Wegbereiter-Extraktor","先人の抽出機","선도자 추출자","Extrator Precursor","Извлекатель Предтеч","Extractor precursor","ผู้สกัดก่อนกาล","先行者萃取器",250,288,1500,[],[],"","","","",0,[],"[5450,5203]",[],"",1,6,135,0,0,135,28297,"","","","M","","","M","MS","M","","","","","","",[],[],[],"",400,0,[],[],0,"","",[],"",1,1,0,0,0,"",0,"",1,1,3,1,0,0,0,0,0,0,[],0,0,1,"",7,"",0,0,0,0,"","",1,1,"",[],[],0,359,0.05,2,1,0,"",50,2,"",0,"","",[],[],[],[],""
2689,"Metadata/Monsters/PrecursorReactorGuardians/Centipedes/OrbOfStorms",40,8,3,6,6,"[""Metadata/Monsters/PrecursorReactorGuardians/Centipedes/OrbOfStorms.act""]","[""Metadata/Effects/Spells/monsters_effects/Endgame_FOUR/Precursor_Reactor_Guardian_02/storm_orb.ao""]","Metadata/Monsters/PrecursorReactorGuardians/Centipedes/OrbOfStorms",[],1,"","",100,2,6,5,1,0,"[1030,757]",100,[],105,105,700,500,0,[5737],"Metadata/Monsters/PrecursorReactorGuardians/Centipedes/OrbOfStorms.ais",[],"",3,"Daemon","Démon","Dämon","デーモン","다이몬","Daímôn","Демон","Demonio","ปีศาจ","惡魔",67,100,1000,[],[],"","","","",0,[],[],[],"",1,6,135,0,0,135,12887,"","","M","M","","","M","MS","M","","","","","","",[],[],[],"",300,0,[],[],0,"","",[],"",1,1,-5,5,0,"",0,"","",1,3,1,0,0,0,0,0,0,[],-5,5,"","",7,"",0,-5,5,0,"","",1,1,"",[],[],0,100,0.05,0,1,0,"",30,"","",0,"","",[],[],[],[],""
2690,"Metadata/Monsters/PrecursorReactorGuardians/CorruptionProcessors/CorruptionProcessor1",1549,18,11,18,25,"[""Metadata/Monsters/PrecursorReactorGuardians/CorruptionProcessors/CorruptionProcessor1.act""]","[""Metadata/Monsters/PrecursorReactorGuardians/CorruptionProcessors/PrecursorCorruptionProcessor1.ao""]","Metadata/Monsters/PrecursorReactorGuardians/CorruptionProcessors/CorruptionProcessor1",[],1,"","",200,4,6,5,10,0,"[74,120,30,31,1229,1030,757]",250,[],135,135,700,500,0,"[2294,4343,4344,1195,4380,4381,6450,5734,4382,5382]","Metadata/Monsters/PrecursorReactorGuardians/CorruptionProcessors/CorruptionProcessor1.ais",[],"stance2",40,"Precursor Refiner","Raffineur des Prédécesseurs","Wegbereiter-Raffinierer","先人の製錬機","선도자 정제자","Refinador Precursor","Очиститель Предтеч","Refinador precursor","ผู้ขัดเกลาก่อนกาล","先行者精煉器",250,313,1500,[],[],"","","","",0,[],"[5450,5203]",[],"",1,6,135,0,0,135,46796,"","","","M","","","M","MS","M","","","","","","",[],[],[],"",500,0,[],[],0,"","",[],"",1,1,0,0,0,"",0,"",1,1,3,1,0,0,0,0,0,0,[],0,0,1,"",7,"",0,0,0,0,"","",1,1,"",[],[],0,390,0.05,2,1,0,"",110,2,"",0,"","",[],[],[],[],""
2691,"Metadata/Monsters/PrecursorReactorGuardians/CorruptionProcessors/CorruptionProcessor2",1550,0,11,18,25,"[""Metadata/Monsters/PrecursorReactorGuardians/CorruptionProcessors/CorruptionProcessor2.act""]","[""Metadata/Monsters/PrecursorReactorGuardians/CorruptionProcessors/PrecursorCorruptionProcessor2.ao""]","Metadata/Monsters/PrecursorReactorGuardians/CorruptionProcessors/CorruptionProcessor2",[],1,"","",200,4,6,5,10,0,"[74,164,120,30,31,1229,1030]",250,[],135,135,700,500,0,"[4345,6439,4346,6440,4347,1195,5733,6446,6447,6448,4378,6457,4433,4434,2315,4479]","Metadata/Monsters/PrecursorReactorGuardians/CorruptionProcessors/CorruptionProcessor2.ais",[],"stance2",40,"Precursor Displacer","Precursor Displacer","Wegbereiter-Verdränger","先人の転移機","선도자 치환자","Deslocador Precursor","Вытеснитель Предтеч","Desplazador precursor","ผู้ย้ายที่ก่อนกาล","先行者置換器",250,313,1500,[],[],"","","","",0,[],"[5450,5203]",[],"",1,6,135,0,0,135,16210,"","","","M","","","M","MS","M","","","","","","",[],[],[],"",500,0,[],[],0,"","",[],"",1,1,0,0,0,"",0,"",1,1,3,1,0,0,0,0,0,0,[],0,0,1,"",7,"",0,0,0,0,"","",1,1,"",[],[],0,390,0.05,2,1,0,"",110,2,"",0,"","",[],[],[],[],""
2692,"Metadata/Monsters/Breach/NPC/ChayulaFarmerWild",1551,37,3,4,21,"[""Metadata/Monsters/Breach/NPC/ChayulaFarmer.act""]","[""Metadata/Monsters/Breach/NPC/ChayulaFarmer.ao""]","Metadata/Monsters/Breach/NPC/ChayulaFarmer",[],1,"","",100,2,3,5,1,0,"[56,759,118,1030]",100,[],105,105,700,500,0,[1229],"Metadata/Monsters/Breach/NPC/ChayulaFarmer.ais",[],"",0,"Ailith","Ailith","Ailith","エイリス","아일리트","Ailith","Эйлит","Ailith","เอลิธ","艾里絲",100,100,1500,[],[],"","","","",0,[],[7856],[],"",1,6,135,0,0,135,52141,"","","F","F","","","F","FS","F","","","","","","",[],[],[],"",200,0,[],[],0,"","",[],"",1,1,0,0,0,"",0,"","",1,3,1,0,0,0,0,0,0,[],0,0,"","",7,"",0,0,0,0,"","",1,1,"",[],[],0,100,0.05,0,1,0,"",30,1,"",0,"","",[],[],[],[],""
2693,"Metadata/Monsters/Breach/NPC/ChayulaFarmerWildFollow",1551,37,3,4,21,"[""Metadata/Monsters/Breach/NPC/ChayulaFarmer.act""]","[""Metadata/Monsters/Breach/NPC/ChayulaFarmer.ao""]","Metadata/Monsters/Breach/NPC/ChayulaFarmerFollow",[],1,"","",100,2,25,5,1,0,"[56,759,118,1030]",100,[],105,105,700,500,0,[1229],"Metadata/Monsters/Breach/NPC/ChayulaFarmer.ais",[],"",0,"Ailith","Ailith","Ailith","エイリス","아일리트","Ailith","Эйлит","Ailith","เอลิธ","艾里絲",100,100,1500,[],[],"","","","",0,[],[7856],[],"",1,6,135,0,0,135,9989,"","","F","F","","","F","FS","F","","","","","","",[],[],[],"",200,0,[],[],0,"","",[],"",1,1,0,0,0,"",0,"","",1,3,1,0,0,0,0,0,0,[],0,0,"","",7,"",0,0,0,0,"","",1,1,"",[],[],0,100,0.05,0,1,0,"",30,1,"",0,"","",[],[],[],[],""
2694,"Metadata/Monsters/Breach/NPC/ChayulaFarmerWildFirstEncounter",1551,37,3,4,21,"[""Metadata/Monsters/Breach/NPC/ChayulaFarmer.act""]","[""Metadata/Monsters/Breach/NPC/ChayulaFarmer.ao""]","Metadata/Monsters/Breach/NPC/ChayulaFarmerFirstEncounter",[],1,"","",100,2,25,5,1,0,"[56,759,118,1030]",100,[],105,105,700,500,0,[1229],"Metadata/Monsters/Breach/NPC/ChayulaFarmer.ais",[],"",0,"Ailith","Ailith","Ailith","エイリス","아일리트","Ailith","Эйлит","Ailith","เอลิธ","艾里絲",100,100,1500,[],[],"","","","",0,[],[7856],[],"",1,6,135,0,0,135,6204,"","","F","F","","","F","FS","F","","","","","","",[],[],[],"",200,0,[],[],0,"","",[],"",1,1,0,0,0,"",0,"","",1,3,1,0,0,0,0,0,0,[],0,0,"","",7,"",0,0,0,0,"","",1,1,"",[],[],0,100,0.05,0,1,0,"",30,1,"",0,"","",[],[],[],[],""
2695,"Metadata/Monsters/Breach/NPC/ChayulaFarmerWildFollowFirstHive",1551,37,3,4,21,"[""Metadata/Monsters/Breach/NPC/ChayulaFarmer.act""]","[""Metadata/Monsters/Breach/NPC/ChayulaFarmer.ao""]","Metadata/Monsters/Breach/NPC/ChayulaFarmerFollowFirstHive",[],1,"","",100,2,25,5,1,0,"[56,759,118,1030]",100,[],105,105,700,500,0,[1229],"Metadata/Monsters/Breach/NPC/ChayulaFarmer.ais",[],"",0,"Ailith","Ailith","Ailith","エイリス","아일리트","Ailith","Эйлит","Ailith","เอลิธ","艾里絲",100,100,1500,[],[],"","","","",0,[],[7856],[],"",1,6,135,0,0,135,29173,"","","F","F","","","F","FS","F","","","","","","",[],[],[],"",200,0,[],[],0,"","",[],"",1,1,0,0,0,"",0,"","",1,3,1,0,0,0,0,0,0,[],0,0,"","",7,"",0,0,0,0,"","",1,1,"",[],[],0,100,0.05,0,1,0,"",30,1,"",0,"","",[],[],[],[],""
2696,"Metadata/Monsters/Breach/NPC/ChayulaFarmerWildFirstBossEncounter",1551,37,3,4,21,"[""Metadata/Monsters/Breach/NPC/ChayulaFarmer.act""]","[""Metadata/Monsters/Breach/NPC/ChayulaFarmer.ao""]","Metadata/Monsters/Breach/NPC/ChayulaFarmerFirstBossEncounter",[],1,"","",100,2,25,5,1,0,"[56,759,118,1030]",100,[],105,105,700,500,0,[1229],"Metadata/Monsters/Breach/NPC/ChayulaFarmer.ais",[],"",0,"Ailith","Ailith","Ailith","エイリス","아일리트","Ailith","Эйлит","Ailith","เอลิธ","艾里絲",100,100,1500,[],[],"","","","",0,[],[7856],[],"",1,6,135,0,0,135,32376,"","","F","F","","","F","FS","F","","","","","","",[],[],[],"",200,0,[],[],0,"","",[],"",1,1,0,0,0,"",0,"","",1,3,1,0,0,0,0,0,0,[],0,0,"","",7,"",0,0,0,0,"","",1,1,"",[],[],0,100,0.05,0,1,0,"",30,1,"",0,"","",[],[],[],[],""
2697,"Metadata/Monsters/Daemon/ChayulaFortressExplosion___",40,8,3,6,6,"[""Metadata/Monsters/Daemon/Daemon.act""]","[""Metadata/Monsters/Daemon/Daemon.ao""]","Metadata/Monsters/Breach/NPC/FortressCollapseExplosion",[],1,"","",100,5,3,5,9,0,"[1030,757]",100,[],105,105,700,500,0,[4395],"Metadata/Monsters/NoAi.ais",[],"",3,"Daemon","Démon","Dämon","デーモン","다이몬","Daímôn","Демон","Demonio","ปีศาจ","惡魔",67,100,1000,[],[],"","","","",0,[],[],[],"",1,6,135,0,0,135,46967,"","","M","M","","","M","MS","M","","","","","","",[],[],[],"",200,0,[],[],0,"","",[],"","",1,0,0,0,"",0,"","",1,3,1,0,0,0,0,0,0,[],0,0,"","",7,"",0,0,0,0,"","",1,1,"",[],[],0,100,0.05,0,1,0,"",30,"","",0,"","",[],[],[],[],""
2698,"Metadata/Monsters/LeagueExpeditionNew/Sentinels/KalguurDrone",1552,45,2,2,65,"[""Metadata/Monsters/LeagueExpeditionNew/Sentinels/DroneBlue.act""]","[""Metadata/Effects/Spells/monsters_effects/League_Expedition_New/Sentinel/AOs/Sentinel.ao""]","Metadata/Monsters/LeagueExpeditionNew/Sentinels/DroneBlue",[7307],1,"","",112,1,25,5,10,0,"[34,74,693,760,32,1030]",100,[],125,125,700,500,0,[8180],"Metadata/Monsters/LeagueExpeditionNew/Sentinels/DroneBlue.ais",[],"stance2",54,"Verisium Sentry","Sentinelle de Vérisium","Verisium-Wachposten","ヴェリシウムの番兵","베리시움 보초","Sentinela de Verísio","Веризиевый страж","Centinela de verisium","หุ่นเฝ้าระวังเวรีเซียม","維里西姆守望",100,100,1005,[],[],"","","","",0,[],[15195],[],"",1,6,135,0,0,135,46774,"","","F","M","","","F","MS","F","","","","","","",[],[],[],"",200,0,[],[],0,"","",[],"","",1,0,0,0,"",0,"","",1,3,1,0,0,0,0,0,0,[],0,0,"","",7,"",0,0,0,0,"","",1,1,"",[],[],0,100,0.05,2,1,0,"",20,2,"",0,"","",[],[],[],[],""
2699,"Metadata/Monsters/LeagueExpeditionNew/Vorana",1555,17,3,6,12,"[""Metadata/Monsters/LeagueExpeditionNew/Vorana/Vorana.act""]","[""Metadata/Monsters/LeagueExpeditionNew/Vorana/Vorana.ao""]","Metadata/Monsters/LeagueExpeditionNew/Vorana/Vorana",[],1,"","",130,3,6,1,10,0,"[1026,122,731,733,730,48,718,771,31,719,51,776,73,757,681]",250,[],135,135,700,500,0,"[1204,4354,4355,4356,2299,1374,1375,5378,5379,2825]","Metadata/Monsters/LeagueExpeditionNew/Vorana/Vorana.ais",[],"stance2",4,"Vorana, Last to Fall","Vorana, la Dernière à succomber","Vorana, Letzte der Gefallenen","最後に倒れる者、ヴォラナ","최후의 보루 보라나","Vorana, a Última a Cair","Ворана, Стоящая до конца","Vorana, la última en caer","วอราน่า ผู้สุดท้ายที่วินาศ","最後生還．沃拉娜",288,313,1455,[17030],[17031],"",9,9,"",0,[],"[5450,5261]",[],"",1,6,135,0,0,135,53397,"","","F","F","","","F","FS","F","","","","","","",[],[],[],"",200,0,[],[],0,"","",[],"",1,1,0,0,0,"",0,"",1,1,3,1,0,0,0,0,0,0,"[""Metadata/Monsters/BossBaseEndgameAddon""]",0,0,1,"",7,"",0,0,0,0,"","",1,1,"",[],[],5,390,0.06,0,1,0,"",50,3,"",0,"","",[],[],"[375000,120000,35000,2000]",[],""
2700,"Metadata/Monsters/LeagueExpeditionNew/VoranaShadowStorm",40,8,3,6,6,"[""Metadata/Monsters/LeagueExpeditionNew/Vorana/ShadowStormCentre.act""]","[""Metadata/Effects/Spells/monsters_effects/League_Expedition_New/Vorana/shadow_storm_01.ao""]","Metadata/Monsters/LeagueExpeditionNew/Vorana/ShadowStormCentre",[7307],1,"","",100,2,3,3,7,0,"[1028,757]",100,[],105,105,700,500,0,[],"Metadata/Monsters/NoAi.ais",[],"",3,"Daemon","Démon","Dämon","デーモン","다이몬","Daímôn","Демон","Demonio","ปีศาจ","惡魔",67,100,1000,[],[],"","","","",0,[],[],[],"",1,6,135,0,0,135,28919,"","","M","M","","","M","MS","M","","","","","","",[],[],[],"",200,0,[],[],10,"","",[],"",1,1,0,0,0,"",0,"","",1,3,1,0,0,0,0,0,0,[],0,0,"","",7,"",0,0,0,0,"","",1,1,"",[],[],0,100,0.05,0,1,0,"",0,"","",0,"","",[],[],[],[],""
2701,"Metadata/Monsters/LeagueExpeditionNew/VoranaColdOrb",40,8,3,6,6,"[""Metadata/Monsters/LeagueExpeditionNew/Vorana/ColdOrb.act""]","[""Metadata/Effects/Spells/monsters_effects/League_Expedition_New/Vorana/cold_orb.ao""]","Metadata/Monsters/LeagueExpeditionNew/Vorana/ColdOrb",[7307],1,"","",100,2,6,3,7,0,"[1028,757]",100,[],105,105,700,500,0,"[5387,5388]","Metadata/Monsters/LeagueExpeditionNew/Vorana/ColdOrb.ais",[],"",3,"Daemon","Démon","Dämon","デーモン","다이몬","Daímôn","Демон","Demonio","ปีศาจ","惡魔",67,100,1000,[],[],"","","","",0,[],[],[],"",1,6,135,0,0,135,51203,"","","M","M","","","M","MS","M","","","","","","",[],[],[],"",200,0,[],[],10,"","",[],"",1,1,0,0,0,"",0,"","",1,3,1,0,0,0,0,0,0,[],0,0,"","",7,"",0,0,0,0,"","",1,1,"",[],[],0,100,0.05,0,1,0,"",0,"","",0,"","",[],[],[],[],""
