"rownum","Id","SoundFile","SoundFile_2D","bool_24","string_25"
1271,"DeliriumEncounterStart","","Audio/Sound Effects/Gameplay/4.0/Leagues/Delirium/EncounterObject/Stingers/Activate.ogg2d","",""
1272,"DeliriumEncounterEnd","","Audio/Sound Effects/Gameplay/4.0/Leagues/Delirium/EncounterObject/Stingers/End.ogg2d","",""
1273,"DeliriumGigaMirrorActivate","Audio/Sound Effects/Gameplay/4.0/Leagues/Delirium/GigaMirror/Stingers/Activate.ogg2d","Audio/Sound Effects/Gameplay/4.0/Leagues/Delirium/GigaMirror/Stingers/Activate.ogg2d","",""
1274,"RitualPinnacleDoorActivated","Audio/Sound Effects/UI/4.0/Endgame/BossDoors/BodachDoor/BodachDoorActivate.ogg","Audio/Sound Effects/UI/4.0/Endgame/BossDoors/BodachDoor/BodachDoorActivate.ogg","",""
1275,"RitualPinnacleDoorInsertFirst","Audio/Sound Effects/UI/4.0/Endgame/BossDoors/BodachDoor/BodachDoorInsert.ogg","Audio/Sound Effects/UI/4.0/Endgame/BossDoors/BodachDoor/BodachDoorInsert.ogg","",""
1276,"RitualPinnacleDoorInsertSecond","Audio/Sound Effects/UI/4.0/Endgame/BossDoors/BodachDoor/BodachDoorInsert.ogg","Audio/Sound Effects/UI/4.0/Endgame/BossDoors/BodachDoor/BodachDoorInsert.ogg","",""
1277,"RitualPinnacleDoorInsertThird","Audio/Sound Effects/UI/4.0/Endgame/BossDoors/BodachDoor/BodachDoorInsert.ogg","Audio/Sound Effects/UI/4.0/Endgame/BossDoors/BodachDoor/BodachDoorInsert.ogg","",""
1278,"RitualPinnacleDoorInsertFourth","Audio/Sound Effects/UI/4.0/Endgame/BossDoors/BodachDoor/BodachDoorInsert.ogg","Audio/Sound Effects/UI/4.0/Endgame/BossDoors/BodachDoor/BodachDoorInsert.ogg","",""
1279,"RitualPinnacleDoorInsertFifth","Audio/Sound Effects/UI/4.0/Endgame/BossDoors/BodachDoor/BodachDoorInsertFinal.ogg","Audio/Sound Effects/UI/4.0/Endgame/BossDoors/BodachDoor/BodachDoorInsertFinal.ogg","",""
1280,"ExpeditionRemnantEncounterStart","","Audio/Sound Effects/Gameplay/4.0/Leagues/Rune/RemnantEncounterObject/Stingers/Activate.ogg2d","",""
1281,"ExpeditionRemnantEncounterEnd","","Audio/Sound Effects/Gameplay/4.0/Leagues/Rune/RemnantEncounterObject/Stingers/End.ogg2d","",""
1282,"ChayulaTreeActivated","Audio/Sound Effects/UI/4.0/Endgame/BossDoors/PrecursorFlameSeedDoor/PrecursorFlameDoorActivated.ogg","Audio/Sound Effects/UI/4.0/Endgame/BossDoors/PrecursorFlameSeedDoor/PrecursorFlameDoorActivated.ogg","",""
1283,"ChayulaTreeInsert","Audio/Sound Effects/UI/4.0/Endgame/BossDoors/ChayulaEggDoor/ChayulaEggInsert.ogg","Audio/Sound Effects/UI/4.0/Endgame/BossDoors/ChayulaEggDoor/ChayulaEggInsert.ogg","",""
1284,"CurrencyVerisiumMetal","Audio/Sound Effects/ItemSounds/4.0/Leagues/Expedition/Currency/VerisiumMetal/VerisiumMetal_Common_Drop.ogg","Audio/Sound Effects/ItemSounds/4.0/Currency/Orbs/OrbInteract.ogg2d","",""
1285,"CurrencyVerisiumMetalRare","Audio/Sound Effects/ItemSounds/4.0/Leagues/Expedition/Currency/VerisiumMetal/VerisiumMetal_Rare_Drop.ogg","Audio/Sound Effects/ItemSounds/4.0/Currency/Orbs/OrbInteract.ogg2d","",""
1286,"CurrencyVerisiumMetalUse","","Audio/Sound Effects/ItemSounds/4.0/Leagues/Expedition/Currency/VerisiumMetal/VerisiumMetal_Use.ogg2d","",""
1287,"CurrencyArcaneFlux","Audio/Sound Effects/ItemSounds/4.0/Leagues/Expedition/Currency/ArcaneFlux/ArcaneFlux_Drop.ogg","Audio/Sound Effects/ItemSounds/4.0/Currency/Orbs/OrbInteract.ogg2d","",""
1288,"CurrencyArcaneFluxUse","","Audio/Sound Effects/ItemSounds/4.0/Leagues/Expedition/Currency/ArcaneFlux/ArcaneFlux_Use.ogg2d","",""
1289,"DeliriumPinnacleDoorActivated","Audio/Sound Effects/UI/4.0/Endgame/BossDoors/TangmazuDoor/DeliriumPinnacleKey_Activate.ogg","Audio/Sound Effects/UI/4.0/Endgame/BossDoors/TangmazuDoor/DeliriumPinnacleKey_Activate.ogg","",""
1290,"DeliriumPinnacleKeySocketed","Audio/Sound Effects/UI/4.0/Endgame/BossDoors/TangmazuDoor/DeliriumPinnacleKey_Insert.ogg","Audio/Sound Effects/UI/4.0/Endgame/BossDoors/TangmazuDoor/DeliriumPinnacleKey_Insert.ogg","",""
1291,"DeliriumPinnacleKey","Audio/Sound Effects/ItemSounds/4.0/Leagues/Delirium/PinnacleKey/DeliriumPinnacleKey_Drop.ogg","Audio/Sound Effects/ItemSounds/4.0/Leagues/Delirium/PinnacleKey/DeliriumPinnacleKey_Move.ogg2d","",""
1292,"ExpeditionPinnacleKey","Audio/Sound Effects/ItemSounds/4.0/Leagues/Expedition/PinnacleKey/ExpeditionPinnacleKey_Drop.ogg","Audio/Sound Effects/ItemSounds/4.0/Leagues/Expedition/PinnacleKey/ExpeditionPinnacleKey_Move.ogg2d","",""
1293,"ExpeditionPinnacleKeySocketed","Audio/Sound Effects/UI/4.0/Endgame/BossDoors/ExpeditionSpiderDoor/TriskellionInsert.ogg","Audio/Sound Effects/UI/4.0/Endgame/BossDoors/ExpeditionSpiderDoor/TriskellionInsert.ogg","",""
1294,"LoreweaveOpen","","Audio/Sound Effects/UI/4.0/Uniques/Loreweave/LoreweaveOpen.ogg","",""
1295,"LoreweaveClose","","Audio/Sound Effects/UI/4.0/Uniques/Loreweave/LoreweaveClose.ogg","",""
1296,"LoreweaveRingInsert","","Audio/Sound Effects/UI/4.0/Uniques/Loreweave/LoreweaveRingInsert.ogg","",""
1297,"LoreweaveRingFinal","","Audio/Sound Effects/UI/4.0/Uniques/Loreweave/LoreweaveRingFinal.ogg","",""
1298,"LoreweaveAcceptDown","","Audio/Sound Effects/UI/4.0/Uniques/Loreweave/LoreweaveAcceptDown.ogg","",""
1299,"LoreweaveAcceptUp","","Audio/Sound Effects/UI/4.0/Uniques/Loreweave/LoreweaveAcceptUp.ogg","",""
1300,"LoreweaveKalandraAcceptUp","","Audio/Sound Effects/UI/4.0/Uniques/Loreweave/LoreweaveAcceptUp.ogg","",""
1301,"GraspingOpen","","Audio/Sound Effects/UI/4.0/Leagues/BreachTwo/GraspingMail/GraspingOpen.ogg","",""
1302,"GraspingClose","","Audio/Sound Effects/UI/4.0/Leagues/BreachTwo/GraspingMail/GraspingClose.ogg","",""
1303,"GraspingRingInsert","","Audio/Sound Effects/UI/4.0/Leagues/BreachTwo/GraspingMail/GraspingRingInsert.ogg","",""
1304,"GraspingRingFinal","","Audio/Sound Effects/UI/4.0/Leagues/BreachTwo/GraspingMail/GraspingRingFinal.ogg","",""
1305,"GraspingAcceptDown","","Audio/Sound Effects/UI/4.0/Leagues/BreachTwo/GraspingMail/GraspingAcceptDown.ogg","",""
1306,"GraspingAcceptUp","","Audio/Sound Effects/UI/4.0/Leagues/BreachTwo/GraspingMail/GraspingAcceptUp.ogg","",""
1307,"TreeOpen","","Audio/Sound Effects/UI/4.0/Leagues/BreachTwo/TreeOpen.ogg","",""
1308,"TreeClose","","Audio/Sound Effects/UI/4.0/Leagues/BreachTwo/TreeClose.ogg","",""
1309,"TreePassiveSelect","","Audio/Sound Effects/UI/4.0/Leagues/BreachTwo/TreePassiveSelect.ogg","",""
1310,"TreePassiveDeselect","","Audio/Sound Effects/UI/4.0/Leagues/BreachTwo/TreePassiveDeselect.ogg","",""
1311,"TreePassiveAllocate","","Audio/Sound Effects/UI/4.0/Leagues/BreachTwo/TreePassiveAllocate.ogg","",""
1312,"TreePassiveQuickAllocate","","Audio/Sound Effects/UI/4.0/Leagues/BreachTwo/TreePassiveQuickAllocate.ogg","",""
1313,"TreePassiveRefund","","Audio/Sound Effects/UI/4.0/Leagues/BreachTwo/TreePassiveRefund.ogg","",""
1314,"TreePassiveRefundConfirm","","Audio/Sound Effects/UI/4.0/Leagues/BreachTwo/TreePassiveRefundConfirm.ogg","",""
1315,"TreePassiveFlash","","Audio/Sound Effects/UI/4.0/Leagues/BreachTwo/TreePassiveFlash.ogg","",""
1316,"TreePassiveNotableFlash","","Audio/Sound Effects/UI/4.0/Leagues/BreachTwo/TreePassiveNotableFlash.ogg","",""
1317,"TreePassiveKeystoneFlash","","Audio/Sound Effects/UI/4.0/Leagues/BreachTwo/TreePassiveKeystoneFlash.ogg","",""
1318,"TreeWombOpen","","Audio/Sound Effects/UI/4.0/Leagues/BreachTwo/TreeWombOpen.ogg","",""
1319,"WombGiftItem","Audio/Sound Effects/ItemSounds/4.0/Leagues/Breach/Wombgifts/Wombgifts_Drop.ogg","event:/Sound Effects/ItemSounds/4.0/Leagues/Breach/Wombgifts/Wombgifts_Move.ogg2d","",""
1320,"TreeWombgiftSelect","","Audio/Sound Effects/UI/4.0/Leagues/BreachTwo/TreeWombgiftSelect.ogg","",""
1321,"TreeWombgiftFertiliseLoop","","Audio/Sound Effects/UI/4.0/Leagues/BreachTwo/TreeWombgiftFertiliseLoop.ogg","",""
1322,"TreeWombgiftFertiliseDown","","Audio/Sound Effects/UI/4.0/Leagues/BreachTwo/TreeWombgiftFertiliseDown.ogg","",""
1323,"TreeWombgiftFertiliseUp","","Audio/Sound Effects/UI/4.0/Leagues/BreachTwo/TreeWombgiftFertiliseUp.ogg","",""
1324,"BombEncounterDown","","Audio/Sound Effects/UI/4.0/Leagues/BreachTwo/BombEncounterDown.ogg","",""
1325,"BombEncounterUp","","Audio/Sound Effects/UI/4.0/Leagues/BreachTwo/BombEncounterUp.ogg","",""
1326,"DeliriumAtlasSpread","","Audio/Sound Effects/UI/4.0/Leagues/Delirium/DeliriumAtlasSpread.ogg","",""
1327,"AtlasMastersToggleOpen","","Audio/Sound Effects/UI/4.0/WorldMap/Masters/ToggleOpen.ogg","",""
1328,"AtlasMastersToggleClose","","Audio/Sound Effects/UI/4.0/WorldMap/Masters/ToggleClose.ogg","",""
1329,"AtlasMastersDown","","Audio/Sound Effects/UI/4.0/WorldMap/Masters/GeneralDown.ogg","",""
1330,"AtlasMastersUp","","Audio/Sound Effects/UI/4.0/WorldMap/Masters/GeneralUp.ogg","",""
1331,"AtlasMastersPassiveDown","","Audio/Sound Effects/UI/4.0/WorldMap/Masters/PassiveDown.ogg","",""
1332,"AtlasMastersPassiveSelectUp","","Audio/Sound Effects/UI/4.0/WorldMap/Masters/PassiveUp.ogg","",""
1333,"AtlasMastersPassiveDeselectUp","","Audio/Sound Effects/UI/4.0/WorldMap/Masters/PassiveDeselectUp.ogg","",""
1334,"AtlasMastersPassiveErrorUp","","Audio/Sound Effects/UI/4.0/WorldMap/Masters/PassiveErrorUp.ogg","",""
1335,"AtlasShortcutDelirium","","Audio/Sound Effects/UI/4.0/Endgame/WorldMapShortcuts/WorldShortcutDeliriumLayer.ogg","",""
1336,"AtlasShortcutExpedition","","Audio/Sound Effects/UI/4.0/Endgame/WorldMapShortcuts/WorldShortcuteExpeditionLayer.ogg","",""
1337,"AtlasShortcutRitual","","Audio/Sound Effects/UI/4.0/Endgame/WorldMapShortcuts/WorldShortcutRitualLayer.ogg","",""
1338,"AtlasShortcutBreach","","Audio/Sound Effects/UI/4.0/Endgame/WorldMapShortcuts/WorldShortcutBreachLayer.ogg","",""
1339,"AtlasShortcutMonolithAsh","","Audio/Sound Effects/UI/4.0/Endgame/WorldMapShortcuts/WorldShortcutAshLayer.ogg","",""
1340,"AtlasShortcutMonolithDivinity","","Audio/Sound Effects/UI/4.0/Endgame/WorldMapShortcuts/WorldShortcutDivinityLayer.ogg","",""
1341,"AtlasShortcutAbyss","","Audio/Sound Effects/UI/4.0/Endgame/WorldMapShortcuts/WorldShortcutAbyssLayer.ogg","",""
1342,"AtlasShortcutIncursion","","Audio/Sound Effects/UI/4.0/Endgame/WorldMapShortcuts/WorldShortcutIncursionLayer.ogg","",""
1343,"WorldMapTowersPulse","","Audio/Sound Effects/UI/4.0/Endgame/Maps/Endgame_DivinityTower.ogg","",""
1344,"WorldMapPulseStart","","Audio/Sound Effects/UI/4.0/Endgame/Maps/Endgame_DivinityBeam.ogg","",""
1345,"WorldMapPulseImpact","","Audio/Sound Effects/UI/4.0/Endgame/Maps/Endgame_DivinityPulse.ogg","",""
1346,"RemnantButtonDown","","Audio/Sound Effects/UI/4.0/Crafting/Expedition/RemnantButtonDown.ogg","",""
1347,"RemnantButtonUp","","Audio/Sound Effects/UI/4.0/Crafting/Expedition/RemnantButtonUp.ogg","",""
1348,"RemnantModHover","","Audio/Sound Effects/UI/4.0/Crafting/Expedition/RemnantModHover.ogg","",""
1349,"RemnantRecipeDown","","Audio/Sound Effects/UI/4.0/Crafting/Expedition/RemnantRecipeDown.ogg","",""
1350,"RemnantRecipeUp","","Audio/Sound Effects/UI/4.0/Crafting/Expedition/RemnantRecipeUp.ogg","",""
1351,"RemnantFavourite","","Audio/Sound Effects/UI/4.0/Crafting/Expedition/RemnantFavourite.ogg","",""
1352,"RemnantEncounterStart","","Audio/Sound Effects/UI/4.0/Crafting/Expedition/RemnantEncounterStart.ogg","",""
1353,"RemnantEncounterEnd","","Audio/Sound Effects/UI/4.0/Crafting/Expedition/RemnantEncounterEnd.ogg","",""
1354,"ExpeditionBookOpen","","Audio/Sound Effects/UI/4.0/Crafting/Expedition/ExpeditionBookOpen.ogg","",""
1355,"ExpeditionBookClose","","Audio/Sound Effects/UI/4.0/Crafting/Expedition/ExpeditionBookClose.ogg","",""
1356,"ExpeditionBookFilterDown","","Audio/Sound Effects/UI/4.0/Crafting/Expedition/ExpeditionBookFilterDown.ogg","",""
1357,"ExpeditionBookFilterUp","","Audio/Sound Effects/UI/4.0/Crafting/Expedition/ExpeditionBookFilterUp.ogg","",""
1358,"ExpeditionBookHover","","Audio/Sound Effects/UI/4.0/Crafting/Expedition/ExpeditionBookHover.ogg","",""
1359,"ExpeditionBookScrollDown","","Audio/Sound Effects/UI/4.0/Crafting/Expedition/ExpeditionBookScrollDown.ogg","",""
1360,"ExpeditionBookScrollUp","","Audio/Sound Effects/UI/4.0/Crafting/Expedition/ExpeditionBookScrollUp.ogg","",""
1361,"ExpeditionBookSearchInput","","Audio/Sound Effects/UI/4.0/Crafting/Expedition/ExpeditionBookSearchInput.ogg","",""
1362,"ExpeditionBookSearchEnter","","Audio/Sound Effects/UI/4.0/Crafting/Expedition/ExpeditionBookSearchEnter.ogg","",""
1363,"ExpeditionBookSearchClick","","Audio/Sound Effects/UI/4.0/Crafting/Expedition/ExpeditionBookSearchClick.ogg","",""
1364,"ExpeditionBookFavourite","","Audio/Sound Effects/UI/4.0/Crafting/Expedition/ExpeditionBookFavourite.ogg","",""
1365,"ExpeditionBookUnfavourite","","Audio/Sound Effects/UI/4.0/Crafting/Expedition/ExpeditionBookUnfavourite.ogg","",""
1366,"ExpeditionBookMainTabDown","","Audio/Sound Effects/UI/4.0/Crafting/Expedition/ExpeditionBookMainTabDown.ogg","",""
1367,"ExpeditionBookMainTabUp","","Audio/Sound Effects/UI/4.0/Crafting/Expedition/ExpeditionBookMainTabUp.ogg","",""
1368,"ExpeditionBookClickDown","","Audio/Sound Effects/UI/4.0/Crafting/Expedition/RemnantRecipeDown.ogg","",""
1369,"ExpeditionBookClickUp","","Audio/Sound Effects/UI/4.0/Crafting/Expedition/RemnantButtonUp.ogg","",""
1370,"SmithingBenchOpen","","Audio/Sound Effects/UI/4.0/Crafting/Expedition/SmithingBenchOpen.ogg","",""
1371,"SmithingBenchClose","","Audio/Sound Effects/UI/4.0/Crafting/Expedition/SmithingBenchClose.ogg","",""
1372,"SmithingFilterExpand","","Audio/Sound Effects/UI/4.0/Crafting/Expedition/SmithingFilterExpand.ogg","",""
1373,"SmithingFilterClose","","Audio/Sound Effects/UI/4.0/Crafting/Expedition/SmithingFilterClose.ogg","",""
1374,"SmithingRecipeDown","","Audio/Sound Effects/UI/4.0/Crafting/Expedition/SmithingRecipeDown.ogg","",""
1375,"SmithingRecipeUp","","Audio/Sound Effects/UI/4.0/Crafting/Expedition/SmithingRecipeUp.ogg","",""
1376,"SmithingItemLayer","","Audio/Sound Effects/UI/4.0/Crafting/Expedition/SmithingItemLayer.ogg","",""
1377,"SmithingCraftDown","","Audio/Sound Effects/UI/4.0/Crafting/Expedition/SmithingCraftDown.ogg","",""
1378,"SmithingCraftUp","","Audio/Sound Effects/UI/4.0/Crafting/Expedition/SmithingCraftUp.ogg","",""
1379,"ForgingBenchOpen","","Audio/Sound Effects/UI/4.0/Crafting/Expedition/ForgingBenchOpen.ogg","",""
1380,"ForgingBenchClose","","Audio/Sound Effects/UI/4.0/Crafting/Expedition/ForgingBenchClose.ogg","",""
1381,"ForgingItemLayer","","Audio/Sound Effects/UI/4.0/Crafting/Expedition/ForgingItemLayer.ogg","",""
1382,"ForgingDown","","Audio/Sound Effects/UI/4.0/Crafting/Expedition/ForgingDown.ogg","",""
1383,"ForgingUp","","Audio/Sound Effects/UI/4.0/Crafting/Expedition/ForgingUp.ogg","",""
1384,"VoicesInsertMain","","Audio/Sound Effects/UI/4.0/PassiveTree/Passive_JewelInsertVoicesMain.ogg","",""
1385,"VoicesInsert","","Audio/Sound Effects/UI/4.0/PassiveTree/Passive_JewelInsertVoices.ogg","",""
1386,"MartialArtistInventoryOpen","","Audio/Sound Effects/UI/4.0/Ascendancy/AscendancyPassives/MartialArtist/MartialArtistInventoryOpen.ogg","",""
1387,"MartialArtistInventoryClose","","Audio/Sound Effects/UI/4.0/Ascendancy/AscendancyPassives/MartialArtist/MartialArtistInventoryClose.ogg","",""
1388,"MartialArtistInventoryDown","","Audio/Sound Effects/UI/4.0/Ascendancy/AscendancyPassives/MartialArtist/MartialArtistInventoryDown.ogg","",""
1389,"MartialArtistRuneLayer","","Audio/Sound Effects/UI/4.0/Ascendancy/AscendancyPassives/MartialArtist/MartialArtistRuneLayer.ogg","",""
1390,"SearchClick","","Audio/Sound Effects/UI/4.0/Clicks/SearchClick.ogg","",""
1391,"SearchInput","","Audio/Sound Effects/UI/4.0/Clicks/SearchInput.ogg","",""
1392,"SearchEnterPassiveTree","","Audio/Sound Effects/UI/4.0/Clicks/SearchEnterPassiveTree.ogg","",""
1393,"SearchEnterWorldMap","","Audio/Sound Effects/UI/4.0/Clicks/SearchEnterWorldMap.ogg","",""
1394,"ScrollbarClickDown","","Audio/Sound Effects/UI/4.0/Clicks/ScrollbarClickDown.ogg","",""
1395,"ScrollbarClickUp","","Audio/Sound Effects/UI/4.0/Clicks/ScrollbarClickUp.ogg","",""
1396,"GenericClearDown","","Audio/Sound Effects/UI/4.0/Clicks/GenericClearDown.ogg","",""
1397,"GenericClearUp","","Audio/Sound Effects/UI/4.0/Clicks/GenericClearUp.ogg","",""
1398,"RitualWendigoBossFallDown","","Audio/Sound Effects/UI/4.0/Crafting/Abyss/Abyss_JumpDown.ogg","",""
1399,"RitualWendigoBossFallUp","","Audio/Sound Effects/UI/4.0/Crafting/Abyss/Abyss_JumpUp.ogg","",""
1400,"WorldMapBreachPulse","","Audio/Sound Effects/UI/4.0/Endgame/Maps/Endgame_BreachReveal.ogg","",""
1401,"WorldMapBreachPulseStart","","Audio/Sound Effects/UI/4.0/Endgame/Maps/Endgame_BreachBeam.ogg","",""
1402,"WorldMapBreachPulseImpact","","Audio/Sound Effects/UI/4.0/Endgame/Maps/Endgame_BreachPulse.ogg","",""
1403,"WorldMapExpeditionPulse","","Audio/Sound Effects/UI/4.0/Endgame/Maps/Endgame_ExpeditionReveal.ogg","",""
1404,"WorldMapExpeditionPulseStart","","Audio/Sound Effects/UI/4.0/Endgame/Maps/Endgame_ExpeditionBeam.ogg","",""
1405,"WorldMapExpeditionPulseImpact","","Audio/Sound Effects/UI/4.0/Endgame/Maps/Endgame_ExpeditionPulse.ogg","",""
1406,"WorldMapRevealGenericDown","","Audio/Sound Effects/UI/4.0/Endgame/Maps/Endgame_RevealGenericDown.ogg","",""
1407,"WorldMapRevealGenericFail","","Audio/Sound Effects/UI/4.0/Endgame/Maps/Endgame_RevealGenericFail.ogg","",""
1408,"WorldMapGenericReveal","","Audio/Sound Effects/UI/4.0/Endgame/Maps/Endgame_FogTowerClear.ogg","",""
1409,"RitualSacrificeTribute","","Audio/Sound Effects/UI/4.0/Leagues/Ritual/SacrificeTribute.ogg","",""
1410,"RitualDefer","","Audio/Sound Effects/UI/4.0/Leagues/Ritual/SacrificeTribute.ogg","",""
1411,"ArbiterOfDivinityMicrowaveActivated","Audio/Sound Effects/UI/4.0/Endgame/BossDoors/PrecursorFlameSeedDoor/PrecursorFlameDoorActivated.ogg","Audio/Sound Effects/UI/4.0/Endgame/BossDoors/PrecursorFlameSeedDoor/PrecursorFlameDoorActivated.ogg","",""
1412,"ArbiterOfDivinityMicrowaveSeedInserted","Audio/Sound Effects/UI/4.0/Endgame/BossDoors/TrialmasterDoor/TrialmasterDoorInsertFirst.ogg","Audio/Sound Effects/UI/4.0/Endgame/BossDoors/TrialmasterDoor/TrialmasterDoorInsertFirst.ogg","",""
1413,"ArbiterOfDivinityMicrowaveEggInserted","Audio/Sound Effects/UI/4.0/Endgame/BossDoors/TrialmasterDoor/TrialmasterDoorInsertSecond.ogg","Audio/Sound Effects/UI/4.0/Endgame/BossDoors/TrialmasterDoor/TrialmasterDoorInsertSecond.ogg","",""
1414,"WorldMapRitualReveal","","Audio/Sound Effects/UI/4.0/Endgame/Maps/Endgame_RitualReveal.ogg","",""
1415,"WorldMapRevealGenericFade","","Audio/Sound Effects/UI/4.0/Endgame/Maps/Endgame_RevealGenericFail.ogg","",""
1416,"RitualPlaceHead","","Audio/Sound Effects/UI/4.0/Endgame/Maps/Endgame_RitualHead.ogg","",""
1417,"RitualChooseRite","","Audio/Sound Effects/UI/4.0/Endgame/Maps/Endgame_RitualChooseRite.ogg","",""
1418,"RitualConfirmRite","","Audio/Sound Effects/UI/4.0/Endgame/Maps/Endgame_RitualConfirmRite.ogg","",""
1419,"PrecursorReactorArenaStinger","Audio/Sound Effects/Environment/4.0/Endgame/Pinnacle/PrecursorQuestline/Reactors/ElevatorArena/Stingers/Activate.ogg2d","Audio/Sound Effects/Environment/4.0/Endgame/Pinnacle/PrecursorQuestline/Reactors/ElevatorArena/Stingers/Activate.ogg2d","",""
1420,"MapMortuaryLightsStinger","Audio/Sound Effects/Environment/4.0/Endgame/Maps/Mortuary/Stingers/Activate.ogg2d","Audio/Sound Effects/Environment/4.0/Endgame/Maps/Mortuary/Stingers/Activate.ogg2d","",""
1421,"EndgameMapClickFail","","Audio/Sound Effects/UI/4.0/Endgame/Maps/Endgame_MapClickDownFail.ogg","",""
1422,"EndgameMapMouseOver","","Audio/Sound Effects/UI/4.0/Endgame/Maps/Endgame_MapMouseOver.ogg","",""
1423,"EndgameModMouseOver","","Audio/Sound Effects/UI/4.0/Endgame/Maps/Endgame_ModMouseOver.ogg","",""
1424,"EndgameMapInputOpen","","Audio/Sound Effects/UI/4.0/Endgame/Maps/Endgame_MapInputOpen.ogg","",""
1425,"EndgameMapInputClose","","Audio/Sound Effects/UI/4.0/Endgame/Maps/Endgame_MapInputClose.ogg","",""
1426,"WorldPassiveKeystoneSelect","","Audio/Sound Effects/UI/4.0/Endgame/WorldPassiveTree/WorldPassiveOpenMultiSelect.ogg","",""
1427,"WorldPassiveMultiSelect","","Audio/Sound Effects/UI/4.0/Endgame/WorldPassiveTree/WorldPassiveSelectKeystone.ogg","",""
1428,"ExpeditionBannerLarge","","","",""
1429,"ExpeditionBannerSmall","","","",""
1430,"FarrowMapReveal","","Audio/Sound Effects/UI/4.0/Leagues/Expedition/FarrowMapReveal.ogg","",""
1431,"RuneAldursLegacyConsume","","Audio/Sound Effects/ItemSounds/4.0/Socketables/Runes/Custom/Rune_AldursLegacyConsume.ogg","","Audio/Sound Effects/ItemSounds/4.0/Socketables/Runes/Custom/Rune_AldursLegacyConsume.ogg"
1432,"RuneAldursLegacySocket","","Audio/Sound Effects/ItemSounds/4.0/Socketables/Runes/Custom/Rune_AldursLegacySocket.ogg","","Audio/Sound Effects/ItemSounds/4.0/Socketables/Runes/Custom/Rune_AldursLegacySocket.ogg"
1433,"DeliriumSpecialEvent","","Audio/Sound Effects/UI/4.0/Leagues/Delirium/DeliriumSpecialReveal.ogg","",""
1434,"DeliriumCountdown1","","Audio/Sound Effects/Gameplay/4.0/Leagues/Delirium/Encounter/DeliriumCountdownClock1.ogg","",""
1435,"DeliriumCountdown2","","Audio/Sound Effects/Gameplay/4.0/Leagues/Delirium/Encounter/DeliriumCountdownClock2.ogg","",""
1436,"DeliriumCountdown3","","Audio/Sound Effects/Gameplay/4.0/Leagues/Delirium/Encounter/DeliriumCountdownClock3.ogg","",""
1437,"DeliriumCountdown4","","Audio/Sound Effects/Gameplay/4.0/Leagues/Delirium/Encounter/DeliriumCountdownClock4.ogg","",""
1438,"DeliriumCountdown5","","Audio/Sound Effects/Gameplay/4.0/Leagues/Delirium/Encounter/DeliriumCountdownClock5.ogg","",""
1439,"DeliriumCountdown0","","Audio/Sound Effects/Gameplay/4.0/Leagues/Delirium/Encounter/DeliriumCountdownClock0.ogg","",""
1440,"BannerGeneral","","Audio/Sound Effects/UI/4.0/General/Banners/Banner.ogg","",""
1441,"BannerExpedition","","Audio/Sound Effects/UI/4.0/General/Banners/ExpeditionBanner.ogg","",""
1442,"PrecursorReactorDoryaniStinger","Audio/Sound Effects/Sequences/Endgame/Pinnacle/Precursor/Reactor/Doryani/ArenaActivation/Stingers/Impact.ogg2d","Audio/Sound Effects/Sequences/Endgame/Pinnacle/Precursor/Reactor/Doryani/ArenaActivation/Stingers/Impact.ogg2d","",""
1443,"PrecursorReactorDoryaniSurge","Audio/Sound Effects/Sequences/Endgame/Pinnacle/Precursor/Reactor/Doryani/ArenaActivation/Stingers/Surge.ogg2d","Audio/Sound Effects/Sequences/Endgame/Pinnacle/Precursor/Reactor/Doryani/ArenaActivation/Stingers/Surge.ogg2d","",""
