"rownum","Id","bool","i32","Name","AOFiles","bool","rid","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","f32","i32","i32","i32","rid","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","rid","[rid]","string","i32","i32","bool","rid","rid","bool","bool","[rid]","bool","[string]","bool","bool","bool","i32","i32","rid","bool"
1662,"Metadata/Chests/VaalSarcophagusLandmarkMagic","",4,"Sarcophagus","[""Metadata/Chests/VaalSarcophagus/VaalSarcophagus1.ao""]",1,10,-626130944,3,-16908288,-16843010,-16843010,-16843010,65278,0,-1375731712,986,0,0,-1375731712,986,1006632960,0,0,0,0,-8192,0,1677721600,-33554432,"",-16843010,-16843010,-16843010,16711422,0,-1375731712,986,-33554432,-16843010,-16843010,-16843010,-1359020290,986,16777216,"",[],"",0,0,"","","","","",[],"",[],1,1,"",3,1000,"",1
1663,"Metadata/Chests/VaalSarcophagusLandmarkRare","",4,"Sarcophagus","[""Metadata/Chests/VaalSarcophagus/VaalSarcophagus1.ao""]",1,10,-612106240,3,-16908288,-16843010,-16843010,-16843010,65278,0,-2080374784,987,0,0,-2080374784,987,989855744,0,0,0,0,-8192,0,1677721600,-33554432,"",-16843010,-16843010,-16843010,16711422,0,-2080374784,987,-33554432,-16843010,-16843010,-16843010,-1359020290,986,16777216,"",[],"",0,0,"","","","","",[],"",[],1,"",1,3,1000,"",1
1664,"Metadata/Chests/PetrosphereChest01",1,2,"Chest","[""Metadata/Chests/PetropheresChests/Petrophere01.ao""]",1,2,-600178688,3,-16908288,-16843010,-16843010,-16843010,65278,0,973078528,988,0,0,973078528,988,1006632960,0,0,0,0,-8192,0,1677721600,-33554432,"",-16843010,-16843010,-16843010,16711422,0,973078528,988,-33554432,-16843010,-16843010,-16843010,-889258242,0,16777216,"",[],"",-10,10,"","","","","",[],"",[],1,1,1,1,200,"",1
1665,"Metadata/Chests/PetrosphereChest01A",1,2,"Chest","[""Metadata/Chests/PetropheresChests/Petrophere01A.ao""]",1,2,-587988992,3,-16908288,-16843010,-16843010,-16843010,65278,0,-201326592,988,0,0,-201326592,988,1006632960,0,0,0,0,-8192,0,1677721600,-33554432,"",-16843010,-16843010,-16843010,16711422,0,-201326592,988,-33554432,-16843010,-16843010,-16843010,-889258242,0,16777216,"",[],"",-10,10,"","","","","",[],"",[],1,1,1,1,200,"",1
1666,"Metadata/Chests/PetrosphereChest02",1,2,"Chest","[""Metadata/Chests/PetropheresChests/Petrophere02.ao""]",1,2,-576061440,3,-16908288,-16843010,-16843010,-16843010,65278,0,-1442840576,989,0,0,-1442840576,989,1006632960,0,0,0,0,-8192,0,1677721600,-33554432,"",-16843010,-16843010,-16843010,16711422,0,-1442840576,989,-33554432,-16843010,-16843010,-16843010,-889258242,0,16777216,"",[],"",-10,10,"","","","","",[],"",[],1,1,1,1,200,"",1
1667,"Metadata/Chests/PetrosphereChest02A",1,2,"Chest","[""Metadata/Chests/PetropheresChests/Petrophere02A.ao""]",1,2,-563871744,3,-16908288,-16843010,-16843010,-16843010,65278,0,1677721600,990,0,0,1677721600,990,1006632960,0,0,0,0,-8192,0,1677721600,-33554432,"",-16843010,-16843010,-16843010,16711422,0,1677721600,990,-33554432,-16843010,-16843010,-16843010,-889258242,0,16777216,"",[],"",-10,10,"","","","","",[],"",[],1,1,1,1,200,"",1
1668,"Metadata/Chests/PetrosphereChest03",1,2,"Chest","[""Metadata/Chests/PetropheresChests/Petrophere03.ao""]",1,2,-551944192,3,-16908288,-16843010,-16843010,-16843010,65278,0,436207616,991,0,0,436207616,991,1006632960,0,0,0,0,-8192,0,1677721600,-33554432,"",-16843010,-16843010,-16843010,16711422,0,436207616,991,-33554432,-16843010,-16843010,-16843010,-889258242,0,16777216,"",[],"",-10,10,"","","","","",[],"",[],1,1,1,1,200,"",1
1669,"Metadata/Chests/PetrosphereChest03A",1,2,"Chest","[""Metadata/Chests/PetropheresChests/Petrophere03A.ao""]",1,2,-539754496,3,-16908288,-16843010,-16843010,-16843010,65278,0,-738197504,991,0,0,-738197504,991,1006632960,0,0,0,0,-8192,0,1677721600,-33554432,"",-16843010,-16843010,-16843010,16711422,0,-738197504,991,-33554432,-16843010,-16843010,-16843010,-889258242,0,16777216,"",[],"",-10,10,"","","","","",[],"",[],1,1,1,1,200,"",1
1670,"Metadata/Chests/PetrosphereCluster01",1,2,"Chest","[""Metadata/Chests/PetropheresChests/Petrophere01.ao""]","",1,-534249472,3,-16908288,-16843010,-16843010,-16843010,65278,0,671088640,992,0,0,671088640,992,-33554432,-16843010,-16843010,-16843010,16711422,-8192,0,1677721600,-33554432,"",-16843010,-16843010,-16843010,16711422,0,671088640,992,-33554432,-16843010,-16843010,-16843010,-889258242,0,16777216,"",[],"",-10,10,"","","","","",[],"",[],1,"","",1,100,"",1
1671,"Metadata/Chests/PetrosphereCluster01A",1,2,"Chest","[""Metadata/Chests/PetropheresChests/Petrophere01A.ao""]","",1,-528613376,3,-16908288,-16843010,-16843010,-16843010,65278,0,2113929216,992,0,0,2113929216,992,-33554432,-16843010,-16843010,-16843010,16711422,-8192,0,1677721600,-33554432,"",-16843010,-16843010,-16843010,16711422,0,2113929216,992,-33554432,-16843010,-16843010,-16843010,-889258242,0,16777216,"",[],"",-10,10,"","","","","",[],"",[],1,"","",1,100,"",1
1672,"Metadata/Chests/PetrosphereCluster02",1,2,"Chest","[""Metadata/Chests/PetropheresChests/Petrophere02.ao""]","",1,-523108352,3,-16908288,-16843010,-16843010,-16843010,65278,0,-771751936,992,0,0,-771751936,992,-33554432,-16843010,-16843010,-16843010,16711422,-8192,0,1677721600,-33554432,"",-16843010,-16843010,-16843010,16711422,0,-771751936,992,-33554432,-16843010,-16843010,-16843010,-889258242,0,16777216,"",[],"",-10,10,"","","","","",[],"",[],1,"","",1,100,"",1
1673,"Metadata/Chests/PetrosphereCluster02A",1,2,"Chest","[""Metadata/Chests/PetropheresChests/Petrophere02A.ao""]","",1,-517472256,3,-16908288,-16843010,-16843010,-16843010,65278,0,671088640,993,0,0,671088640,993,-33554432,-16843010,-16843010,-16843010,16711422,-8192,0,1677721600,-33554432,"",-16843010,-16843010,-16843010,16711422,0,671088640,993,-33554432,-16843010,-16843010,-16843010,-889258242,0,16777216,"",[],"",-10,10,"","","","","",[],"",[],1,"","",1,100,"",1
1674,"Metadata/Chests/PetrosphereCluster03",1,2,"Chest","[""Metadata/Chests/PetropheresChests/Petrophere03.ao""]","",1,-511967232,3,-16908288,-16843010,-16843010,-16843010,65278,0,2080374784,993,0,0,2080374784,993,-33554432,-16843010,-16843010,-16843010,16711422,-8192,0,1677721600,-33554432,"",-16843010,-16843010,-16843010,16711422,0,2080374784,993,-33554432,-16843010,-16843010,-16843010,-889258242,0,16777216,"",[],"",-10,10,"","","","","",[],"",[],1,"","",1,100,"",1
1675,"Metadata/Chests/PetrosphereCluster03A",1,2,"Chest","[""Metadata/Chests/PetropheresChests/Petrophere03A.ao""]","",1,-506331136,3,-16908288,-16843010,-16843010,-16843010,65278,0,-771751936,993,0,0,-771751936,993,-33554432,-16843010,-16843010,-16843010,16711422,-8192,0,1677721600,-33554432,"",-16843010,-16843010,-16843010,16711422,0,-771751936,993,-33554432,-16843010,-16843010,-16843010,-889258242,0,16777216,"",[],"",-10,10,"","","","","",[],"",[],1,"","",1,100,"",1
1676,"Metadata/Chests/CarverTribeCow01",1,4,"Carcass","[""Metadata/Chests/CarverTribe/TiedUpCow01.ao""]",1,2,-494403584,3,-16908288,-16843010,-16843010,-16843010,65278,0,-2013265920,994,0,0,-2013265920,994,-33554432,-16843010,-16843010,-16843010,16711422,-8192,0,1677721600,-33554432,"",-16843010,-16843010,-16843010,16711422,0,-2013265920,994,-33554432,-16843010,-16843010,-16843010,-889258242,0,16777216,"",[],"",-10,10,"","","","","",[],"",[],1,"","",1,200,"",1
1677,"Metadata/Chests/CarverTribeCow02",1,4,"Carcass","[""Metadata/Chests/CarverTribe/TiedUpCow02.ao""]",1,2,-483655680,3,-16908288,-16843010,-16843010,-16843010,65278,0,738197504,995,0,0,738197504,995,-33554432,-16843010,-16843010,-16843010,16711422,-8192,0,1677721600,-33554432,"",-16843010,-16843010,-16843010,16711422,0,738197504,995,-33554432,-16843010,-16843010,-16843010,-889258242,0,16777216,"",[],"",-10,10,"","","","","",[],"",[],1,"","",1,200,"",1
1678,"Metadata/Chests/CarverTribeCow03",1,4,"Carcass","[""Metadata/Chests/CarverTribe/TiedUpCow03.ao""]",1,2,-472907776,3,-16908288,-16843010,-16843010,-16843010,65278,0,-805306368,995,0,0,-805306368,995,-33554432,-16843010,-16843010,-16843010,16711422,-8192,0,1677721600,-33554432,"",-16843010,-16843010,-16843010,16711422,0,-805306368,995,-33554432,-16843010,-16843010,-16843010,-889258242,0,16777216,"",[],"",-10,10,"","","","","",[],"",[],1,"","",1,200,"",1
1679,"Metadata/Chests/CarverTribeWickerBasket01",1,3,"Basket","[""Metadata/Chests/CarverTribeWickerBaskets/WickerBasket01/WickerBasket01.ao""]",1,4,-455868416,3,-16908288,-16843010,-16843010,-16843010,65278,0,-738197504,996,0,0,-738197504,996,-33554432,-16843010,-16843010,-16843010,16711422,-8192,0,1677721600,-33554432,"",-16843010,-16843010,-16843010,16711422,0,-738197504,996,-33554432,-16843010,-16843010,-16843010,-889258242,0,16777216,"",[],"",-45,45,"","","","","",[],"",[],1,"","",1,400,"",1
1680,"Metadata/Chests/CarverTribeWickerBasket02",1,3,"Basket","[""Metadata/Chests/CarverTribeWickerBaskets/WickerBasket02/WickerBasket02.ao""]",1,4,-439877632,3,-16908288,-16843010,-16843010,-16843010,65278,0,-939524096,997,0,0,-939524096,997,-33554432,-16843010,-16843010,-16843010,16711422,-8192,0,1677721600,-33554432,"",-16843010,-16843010,-16843010,16711422,0,-939524096,997,-33554432,-16843010,-16843010,-16843010,-889258242,0,16777216,"",[],"",-45,45,"","","","","",[],"",[],1,"","",1,400,"",1
1681,"Metadata/Chests/CarverTribeWickerBasket03",1,3,"Basket","[""Metadata/Chests/CarverTribeWickerBaskets/WickerBasket03/WickerBasket03.ao""]",1,4,-423886848,3,-16908288,-16843010,-16843010,-16843010,65278,0,-1140850688,998,0,0,-1140850688,998,-33554432,-16843010,-16843010,-16843010,16711422,-8192,0,1677721600,-33554432,"",-16843010,-16843010,-16843010,16711422,0,-1140850688,998,-33554432,-16843010,-16843010,-16843010,-889258242,0,16777216,"",[],"",-45,45,"","","","","",[],"",[],1,"","",1,400,"",1
1682,"Metadata/Chests/CarverTribeWickerBasket04",1,4,"Corpse","[""Metadata/Chests/CarverTribeWickerBaskets/WickerBasket04/WickerBasket04.ao""]",1,2,-407896064,3,-16908288,-16843010,-16843010,-16843010,65278,0,-1342177280,999,0,0,-1342177280,999,-33554432,-16843010,-16843010,-16843010,16711422,-8192,0,1677721600,-33554432,"",-16843010,-16843010,-16843010,16711422,0,-1342177280,999,-33554432,-16843010,-16843010,-16843010,-889258242,0,16777216,"",[],"",-10,10,"","","","","",[],"",[],1,"","",1,200,"",1
1683,"Metadata/Chests/CarverTribeWickerBasket05",1,4,"Corpse","[""Metadata/Chests/CarverTribeWickerBaskets/WickerBasket05/WickerBasket05.ao""]",1,2,-391905280,3,-16908288,-16843010,-16843010,-16843010,65278,0,-1543503872,1000,0,0,-1543503872,1000,-33554432,-16843010,-16843010,-16843010,16711422,-8192,0,1677721600,-33554432,"",-16843010,-16843010,-16843010,16711422,0,-1543503872,1000,-33554432,-16843010,-16843010,-16843010,-889258242,0,16777216,"",[],"",-10,10,"","","","","",[],"",[],1,"","",1,200,"",1
1684,"Metadata/Chests/CarverTribeWickerBasket06",1,4,"Basket","[""Metadata/Chests/CarverTribeWickerBaskets/WickerBasket06/WickerBasket06.ao""]",1,2,-375914496,3,-16908288,-16843010,-16843010,-16843010,65278,0,-1744830464,1001,0,0,-1744830464,1001,-33554432,-16843010,-16843010,-16843010,16711422,-8192,0,1677721600,-33554432,"",-16843010,-16843010,-16843010,16711422,0,-1744830464,1001,-33554432,-16843010,-16843010,-16843010,-889258242,0,16777216,"",[],"",-10,10,"","","","","",[],"",[],1,"","",1,200,"",1
1685,"Metadata/Chests/CarverTribeWickerBasket01Landmark",1,3,"Basket","[""Metadata/Chests/CarverTribeWickerBaskets/WickerBasket01/WickerBasket01.ao""]",1,4,-368705536,3,-16908288,-16843010,-16843010,-16843010,65278,0,100663296,1002,0,0,100663296,1002,1023410176,0,0,0,0,-8192,0,1677721600,-33554432,"",-16843010,-16843010,-16843010,16711422,0,100663296,1002,-33554432,-16843010,-16843010,-16843010,-889258242,0,16777216,"",[],"",-45,45,"","","","","",[],"",[],1,1,1,3,400,"",1
1686,"Metadata/Chests/CarverTribeWickerBasketLandmark02",1,3,"Basket","[""Metadata/Chests/CarverTribeWickerBaskets/WickerBasket02/WickerBasket02.ao""]",1,4,-361496576,3,-16908288,-16843010,-16843010,-16843010,65278,0,1946157056,1002,0,0,1946157056,1002,1023410176,0,0,0,0,-8192,0,1677721600,-33554432,"",-16843010,-16843010,-16843010,16711422,0,1946157056,1002,-33554432,-16843010,-16843010,-16843010,-889258242,0,16777216,"",[],"",-45,45,"","","","","",[],"",[],1,1,1,3,400,"",1
1687,"Metadata/Chests/VaalStoneChest01",1,4,"Chest","[""Metadata/Chests/VaalChests/VaalStoneChest01.ao""]",1,8,-350224384,3,-16908288,-16843010,-16843010,-16843010,65278,0,536870912,1003,0,0,536870912,1003,1023410176,0,0,0,0,-8192,0,1677721600,-33554432,"",-16843010,-16843010,-16843010,16711422,0,536870912,1003,-33554432,-16843010,-16843010,-16843010,-889258242,0,16777216,"",[],"",-2,2,"","","","","",[],"",[],1,1,1,1,800,"",1
1688,"Metadata/Chests/VaalStoneChestNoDisable01",1,4,"Chest","[""Metadata/Chests/VaalChests/VaalStoneChest01.ao""]",1,8,-344064000,3,-16908288,-16843010,-16843010,-16843010,65278,0,2113929216,1003,0,0,2113929216,1003,1023410176,0,0,0,0,-8192,0,1677721600,-33554432,"",-16843010,-16843010,-16843010,16711422,0,2113929216,1003,-33554432,-16843010,-16843010,-16843010,-889258242,0,16777216,"",[],"",-2,2,"","","","","",[],"",[],1,1,1,3,800,"",1
1689,"Metadata/Chests/VaalStoneChestLandmark01",1,4,"Chest","[""Metadata/Chests/VaalChests/VaalStoneChest01.ao""]",1,6,-338034688,3,-16908288,-16843010,-16843010,-16843010,65278,0,-637534208,1003,0,0,-637534208,1003,1023410176,0,0,0,0,-8192,0,1677721600,-33554432,"",-16843010,-16843010,-16843010,16711422,0,-637534208,1003,-33554432,-16843010,-16843010,-16843010,-620822786,1003,16777216,"",[],"",-2,2,"","","","","",[],"",[],1,"",1,3,600,"",1
1690,"Metadata/Chests/VaalStoneChest02",1,4,"Chest","[""Metadata/Chests/VaalChests/VaalStoneChest02.ao""]",1,10,-318898176,3,-16908288,-16843010,-16843010,-16843010,65278,0,-33554432,1004,0,0,-33554432,1004,1023410176,0,0,0,0,-8192,0,1677721600,-33554432,"",-16843010,-16843010,-16843010,16711422,0,-33554432,1004,-33554432,-16843010,-16843010,-16843010,-889258242,0,16777216,"",[],"",-2,2,"","","","","",[],"",[],1,1,1,1,1000,"",1
1691,"Metadata/Chests/VaalStoneChestNoDisable02",1,4,"Chest","[""Metadata/Chests/VaalChests/VaalStoneChest02.ao""]",1,10,-312737792,3,-16908288,-16843010,-16843010,-16843010,65278,0,1543503872,1005,0,0,1543503872,1005,1023410176,0,0,0,0,-8192,0,1677721600,-33554432,"",-16843010,-16843010,-16843010,16711422,0,1543503872,1005,-33554432,-16843010,-16843010,-16843010,-889258242,0,16777216,"",[],"",-2,2,"","","","","",[],"",[],1,1,1,3,1000,"",1
1692,"Metadata/Chests/VaalStoneChestLandmark02",1,4,"Chest","[""Metadata/Chests/VaalChests/VaalStoneChest02.ao""]",1,6,-306708480,3,-16908288,-16843010,-16843010,-16843010,65278,0,-1207959552,1005,0,0,-1207959552,1005,1023410176,0,0,0,0,-8192,0,1677721600,-33554432,"",-16843010,-16843010,-16843010,16711422,0,-1207959552,1005,-33554432,-16843010,-16843010,-16843010,-620822786,1003,16777216,"",[],"",-2,2,"","","","","",[],"",[],1,"",1,3,600,"",1
1693,"Metadata/Chests/VaalStoneChest03",1,4,"Chest","[""Metadata/Chests/VaalChests/VaalStoneChest03.ao""]",1,6,-295436288,3,-16908288,-16843010,-16843010,-16843010,65278,0,1677721600,1006,0,0,1677721600,1006,1006632960,0,0,0,0,-8192,0,1677721600,-33554432,"",-16843010,-16843010,-16843010,16711422,0,1677721600,1006,-33554432,-16843010,-16843010,-16843010,-889258242,0,16777216,"",[],"",-2,2,"","","","","",[],"",[],1,1,"",1,600,"",1
1694,"Metadata/Chests/VaalStoneChestNoDisable03",1,4,"Chest","[""Metadata/Chests/VaalChests/VaalStoneChest03.ao""]",1,6,-289275904,3,-16908288,-16843010,-16843010,-16843010,65278,0,-1040187392,1006,0,0,-1040187392,1006,1006632960,0,0,0,0,-8192,0,1677721600,-33554432,"",-16843010,-16843010,-16843010,16711422,0,-1040187392,1006,-33554432,-16843010,-16843010,-16843010,-889258242,0,16777216,"",[],"",-2,2,"","","","","",[],"",[],1,1,1,3,600,"",1
1695,"Metadata/Chests/VaalStoneChestLandmark03",1,4,"Chest","[""Metadata/Chests/VaalChests/VaalStoneChest03.ao""]",1,6,-283246592,3,-16908288,-16843010,-16843010,-16843010,65278,0,503316480,1007,0,0,503316480,1007,1023410176,0,0,0,0,-8192,0,1677721600,-33554432,"",-16843010,-16843010,-16843010,16711422,0,503316480,1007,-33554432,-16843010,-16843010,-16843010,-620822786,1003,16777216,"",[],"",-2,2,"","","","","",[],"",[],1,"",1,3,600,"",1
1696,"Metadata/Chests/VaalStoneUrn01",1,3,"Urn","[""Metadata/Chests/VaalUrns/VaalUrns01.ao""]","",1,-273285120,3,-16908288,-16843010,-16843010,-16843010,65278,0,-1241513984,1007,0,0,-1241513984,1007,-33554432,-16843010,-16843010,-16843010,16711422,-8192,0,1677721600,-33554432,"",-16843010,-16843010,-16843010,16711422,0,-1241513984,1007,-33554432,-16843010,-16843010,-16843010,-889258242,0,16777216,"",[],"",-45,45,"","","","","",[],"",[],1,"","",1,100,"",1
1697,"Metadata/Chests/VaalStoneUrn02",1,3,"Urn","[""Metadata/Chests/VaalUrns/VaalUrns02.ao""]","",1,-263323648,3,-16908288,-16843010,-16843010,-16843010,65278,0,1308622848,1008,0,0,1308622848,1008,-33554432,-16843010,-16843010,-16843010,16711422,-8192,0,1677721600,-33554432,"",-16843010,-16843010,-16843010,16711422,0,1308622848,1008,-33554432,-16843010,-16843010,-16843010,-889258242,0,16777216,"",[],"",-45,45,"","","","","",[],"",[],1,"","",1,100,"",1
1698,"Metadata/Chests/VaalStoneUrn03",1,3,"Urn","[""Metadata/Chests/VaalUrns/VaalUrns03.ao""]","",1,-253362176,3,-16908288,-16843010,-16843010,-16843010,65278,0,-436207616,1008,0,0,-436207616,1008,-33554432,-16843010,-16843010,-16843010,16711422,-8192,0,1677721600,-33554432,"",-16843010,-16843010,-16843010,16711422,0,-436207616,1008,-33554432,-16843010,-16843010,-16843010,-889258242,0,16777216,"",[],"",-45,45,"","","","","",[],"",[],1,"","",1,100,"",1
1699,"Metadata/Chests/VaalStoneUrn04",1,3,"Urn","[""Metadata/Chests/VaalUrns/VaalUrns04.ao""]","",1,-243400704,3,-16908288,-16843010,-16843010,-16843010,65278,0,2113929216,1009,0,0,2113929216,1009,-33554432,-16843010,-16843010,-16843010,16711422,-8192,0,1677721600,-33554432,"",-16843010,-16843010,-16843010,16711422,0,2113929216,1009,-33554432,-16843010,-16843010,-16843010,-889258242,0,16777216,"",[],"",-45,45,"","","","","",[],"",[],1,"","",1,100,"",1
1700,"Metadata/Chests/VaalBonePile01",1,3,"Corpse","[""Metadata/Chests/VaalChests/VaalBonePile01.ao""]","",2,-232652800,3,-16908288,-16843010,-16843010,-16843010,65278,0,570425344,1010,0,0,570425344,1010,-33554432,-16843010,-16843010,-16843010,16711422,-8192,0,1677721600,-33554432,"",-16843010,-16843010,-16843010,16711422,0,570425344,1010,-33554432,-16843010,-16843010,-16843010,-889258242,0,16777216,"",[],"",-45,45,"","","","","",[],"",[],1,"","",1,200,"",1
1701,"Metadata/Chests/VaalBonePile02",1,3,"Corpse","[""Metadata/Chests/VaalChests/VaalBonePile02.ao""]","",2,-221904896,3,-16908288,-16843010,-16843010,-16843010,65278,0,-973078528,1010,0,0,-973078528,1010,-33554432,-16843010,-16843010,-16843010,16711422,-8192,0,1677721600,-33554432,"",-16843010,-16843010,-16843010,16711422,0,-973078528,1010,-33554432,-16843010,-16843010,-16843010,-889258242,0,16777216,"",[],"",-45,45,"","","","","",[],"",[],1,"","",1,200,"",1
1702,"Metadata/Chests/VaalBonePile03",1,3,"Corpse","[""Metadata/Chests/VaalChests/VaalBonePile03.ao""]","",2,-211156992,3,-16908288,-16843010,-16843010,-16843010,65278,0,1778384896,1011,0,0,1778384896,1011,-33554432,-16843010,-16843010,-16843010,16711422,-8192,0,1677721600,-33554432,"",-16843010,-16843010,-16843010,16711422,0,1778384896,1011,-33554432,-16843010,-16843010,-16843010,-889258242,0,16777216,"",[],"",-45,45,"","","","","",[],"",[],1,"","",1,200,"",1
1703,"Metadata/Chests/VaalBonePile04",1,3,"Corpse","[""Metadata/Chests/VaalChests/VaalBonePile04.ao""]","",2,-200409088,3,-16908288,-16843010,-16843010,-16843010,65278,0,234881024,1012,0,0,234881024,1012,-33554432,-16843010,-16843010,-16843010,16711422,-8192,0,1677721600,-33554432,"",-16843010,-16843010,-16843010,16711422,0,234881024,1012,-33554432,-16843010,-16843010,-16843010,-889258242,0,16777216,"",[],"",-45,45,"","","","","",[],"",[],1,"","",1,200,"",1
1704,"Metadata/Chests/VaalBonePile05",1,3,"Corpse","[""Metadata/Chests/VaalChests/VaalBonePile05.ao""]","",2,-189661184,3,-16908288,-16843010,-16843010,-16843010,65278,0,-1308622848,1012,0,0,-1308622848,1012,-33554432,-16843010,-16843010,-16843010,16711422,-8192,0,1677721600,-33554432,"",-16843010,-16843010,-16843010,16711422,0,-1308622848,1012,-33554432,-16843010,-16843010,-16843010,-889258242,0,16777216,"",[],"",-45,45,"","","","","",[],"",[],1,"","",1,200,"",1
1705,"Metadata/Chests/ChimeralWetlands/ExplodingFruit01","",2,"Explosive Fruit","[""Metadata/Terrain/Doodads/Jungle/ChimeralFruitsExplodeable/ChimeralFruits01.ao""]","",0,-169869312,3,-16908288,-16843010,-16843010,-16843010,65278,0,-536870912,1013,0,0,-536870912,1013,-33554432,-16843010,-16843010,-16843010,16711422,-8192,0,1677721600,-33554432,"",-16843010,-16843010,-16843010,16711422,0,-536870912,1013,-33554432,-16843010,-16843010,-16843010,-889258242,0,16777216,"",[],"",0,0,"","","","","",[],"",[],1,"","",1,0,"",1
1706,"Metadata/Chests/ChimeralWetlands/ExplodingFruit02","",2,"Explosive Fruit","[""Metadata/Terrain/Doodads/Jungle/ChimeralFruitsExplodeable/ChimeralFruits02.ao""]","",0,-152305664,3,-16908288,-16843010,-16843010,-16843010,65278,0,-335544320,1014,0,0,-335544320,1014,-33554432,-16843010,-16843010,-16843010,16711422,-8192,0,1677721600,-33554432,"",-16843010,-16843010,-16843010,16711422,0,-335544320,1014,-33554432,-16843010,-16843010,-16843010,-889258242,0,16777216,"",[],"",0,0,"","","","","",[],"",[],1,"","",1,0,"",1
