"rownum","Id","HASH16","Text"
2721,"FourUniqueShieldStrInt2",17560,"The druids swore to protect the Grelwood with their very lives."
2722,"FourUniqueShieldStrInt3",16931,"A swift mind solves problems before they occur."
2723,"FourUniqueShieldStrInt4",40908,"When the Red Sekhema called,\r\nthe Ardura were the first to answer."
2724,"FourUniqueShieldStrInt5",34998,"When blood is paid, the weak think twice."
2725,"FourUniqueShieldStrInt6",39925,"My bearer shall be guarded by flame,\r\nfor I am the phoenix, forever radiant in glory."
2726,"FourUniqueShieldStrInt7",60041,"Coming soon"
2727,"FourUniqueShieldStrInt8",40101,"Coming soon"
2728,"FourUniqueShieldStrInt9",35954,"Be not blinded by the light."
2729,"FourUniqueShieldStrInt10",17768,"Coming soon"
2730,"FourUniqueShieldStrInt11",24900,"Born from the marriage of ice and sky,\r\nthe aurora evokes both awe and power."
2731,"FourUniqueShieldDex1",46065,"\""A thief in the night, Draven did creep,\r\nfamilies asleep, taken, held on high.\r\nClever, he thought, 'til his children paid.\r\nNay, villain, a man never bleeds alone.\"""
2732,"FourUniqueShieldDex2",37514,"Light and shadow chase eternal,\r\nbut neither knows the other exists..."
2733,"FourUniqueShieldDex3",6272,"\""Resist for long enough, and your oppressor\r\nwill lose his will. Then, you've won.\"""
2734,"FourUniqueShieldDex4",56961,"A window onto a realm of red,\r\nwhere countless voices scream..."
2735,"FourUniqueShieldDex5",37459,"Cold, miserable and alone... but alive."
2736,"FourUniqueShieldDex6",14175,"As a boy, in the arena, Daresso learned to\r\nfeign weakness to open up a lethal blow."
2737,"FourUniqueShieldDex7",20015,"An eye for an eye. A curse for a curse."
2738,"FourUniqueShieldDex8",27752,"\""As long as I see death in my mirror, so will Wraeclast.\""\r\n- Atziri, Queen of the Vaal"
2739,"FourUniqueShieldDex9",16019,"Coming soon"
2740,"FourUniqueShieldDex10",38377,"Light as a board,\r\nStiff as a feather."
2741,"FourUniqueShieldDex11_",43741,"\""There is nowhere my vengeance cannot find you.\"""
2742,"FourUniqueShieldDex12",18969,"\""Lundara held back the hordes, while Solerai rose to split the sky.\r\nWith a single stroke, she ended the Winter of the World.\""\r\n- Wranga, tale-woman of the Wahida akhara"
2743,"FourUniqueShieldDex13",27361,"Coming soon"
2744,"FourUniqueFocus1",5256,"The cry of death whispers in the wind."
2745,"FourUniqueFocus2",49899,"A gift, a braid, of golden hair.\r\nThe war, forgotten.\r\nThe reason, remembered."
2746,"FourUniqueFocus3",42123,"The horrors we imagined as children\r\nstill exist somewhere in the dark..."
2747,"FourUniqueFocus4",36521,"Obedience stretches beyond the grave."
2748,"FourUniqueFocus5",37392,"Sinuous, entwined... inextricable."
2749,"FourUniqueFocus6",14329,"A flash of blue, a stormcloud's kiss,\r\nher motionless dance the pulse of bliss"
2750,"FourUniqueFocus7",29883,"Give him your body, and your burdens will follow."
2751,"FourUniqueFocus8",35950,"The Vaal emptied their slaves of beating hearts,\r\nand left a mountain of twitching dead."
2752,"FourUniqueFocus9",25096,"You carried me through life,\r\nThe least I can do is carry you through death."
2753,"FourUniqueFocus10",28597,"She could see what she was not;\r\na silhouette wreathed in light.\r\nAnd she was still."
2754,"FourUniqueFocus11",29096,"Coming soon"
2755,"FourUniqueFocus12",14308,"Coming soon"
2756,"FourUniqueFocus13",39631,"Coming soon"
2757,"FourUniqueQuiver1",37463,"Mist of breath\r\nIcing to lips and throat\r\nAs the warm ones choke and fall\r\nUpon the frozen wasteland."
2758,"FourUniqueQuiver2_",23196,"Molten feathers, veiled spark,\r\nHissing arrows from the dark."
2759,"FourUniqueQuiver3",60441,"Life and death ooze from the same sap."
2760,"FourUniqueQuiver4",23264,"Coming soon"
2761,"FourUniqueQuiver5",34115,"\""It's a rare man that has eyes in the back of his head.\""\r\n- Kiravi, Vaal Archer"
2762,"FourUniqueQuiver6",8723,"\""Boiling frogs isn't for spells, dear. That's a disgusting\r\nrumour. They're actually for brewing poisons.\""\r\n- Selassie of the Black Fen"
2763,"FourUniqueQuiver7",50217,"Coming soon"
2764,"FourUniqueQuiver8",31473,"Coming soon"
2765,"FourUniqueQuiver9_",29279,"\""Why waste such a fine arrow on just one man?\""\r\n- Kiravi, Vaal Archer"
2766,"FourUniqueQuiver10",17716,"In this chaotic world\r\nThe rewards of the Soul\r\nOutlast the rewards of the Flesh."
2767,"FourUniqueQuiver11",46978,"Even emptiness may be harnessed."
2768,"FourUniqueAmulet1",7239,"A hearth unyielding, ever warm,\r\nA light unbroken, endlessly reborn."
2769,"FourUniqueAmulet2",59074,"Worship of house gods was tolerated\r\nin Oriath, so long as it remained private."
2770,"FourUniqueAmulet3",52146,"What they saw was what they believed, and\r\nthey believed Lunaris had not abandoned them."
2771,"FourUniqueAmulet4",59053,"Gentle anger, raging calm."
2772,"FourUniqueAmulet5",57165,"The sacred sap flows slowly, but surely."
2773,"FourUniqueAmulet6",6960,"Forged from the blood of countless wars, \r\nits thirst has only begun."
2774,"FourUniqueAmulet7",4784,"Natural grace is born, not earned."
2775,"FourUniqueAmulet8",26270,"The respect of Karui warriors is hard to earn,\r\nbut lasts a lifetime... and beyond."
2776,"FourUniqueAmulet9",41992,"You are slow, foolish and ignorant.\r\nI am not."
2777,"FourUniqueAmulet10_",10470,"Healing the soul requires sacrifice."
2778,"FourUniqueAmulet11",63466,"Coming soon"
2779,"FourUniqueAmulet12",64649,"Fanatics are the most dangerous enemy,\r\nfor they care not for their own survival."
2780,"FourUniqueAmulet13",43517,"Forge your Perseverance on the Anvil of Faith."
2781,"FourUniqueAmulet14",43939,"Let the unrepentant be dragged ever downwards by the weight of their sins."
2782,"FourUniqueAmulet15_",20945,"Mindless rage will shake the world,\r\nCunning lies will bend it.\r\nReckless haste will break the world,\r\nAnd into darkness send it."
2783,"FourUniqueAmulet16",16995,"He knew not why he was changing, only\r\nthat he wanted to hold his family close..."
2784,"FourUniqueAmulet17",12087,"The homeguard signalled for aid against a surprise attack,\r\nbut it was not their dekharas that responded.\r\nIt was Solerai herself."
2785,"FourUniqueAmulet18",25588,"Tale-women in training drink of a painful desert fruit.\r\nFire, they learn, springs from agony."
2786,"FourUniqueAmulet19_",19969,"Never blinking, always watching."
2787,"FourUniqueAmulet20",42053,"When Kabala the Serpent Queen was banished from Keth,\r\nthe Sekhemas took a single hostage as punishment."
2788,"FourUniqueRing1",54853,"Fear is highly infectious."
2789,"FourUniqueRing2a",41000,"Those members of the Brotherhood who employ the venom of \r\nTrarthan ice snakes must take great care with the volatile substance."
2790,"FourUniqueRing2b",2200,"There is a way to survive the bite of an ice snake,\r\nbut few have the resolve to attempt it."
2791,"FourUniqueRing3",13251,"Agony brings clarity to those of pure mind."
2792,"FourUniqueRing4",10792,"As their eyes adjusted, they became aware of a strange\r\nblue light. Countless glowing worms crawled above,\r\nblissfully unaware of their flight from the sirens."
2793,"FourUniqueRing5",28601,"Where her mouth should have been there was only a whirling, black void."
2794,"FourUniqueRing6",41267,"The dawn of a new era is set into motion"
2795,"FourUniqueRing7",48466,"Fear the fire that spreads like a plague."
2796,"FourUniqueRing8",62773,"\""The Brotherhood of Silence does not set out to torture our targets.\r\nExcruciating pain is simply a byproduct of certain... necessary methods.\"""
2797,"FourUniqueRing9",24304,"Coming soon"
2798,"FourUniqueRing10",20887,"I rule the north\r\nA legacy earned\r\nTime and time again\r\nSing Meginord's song!"
2799,"FourUniqueRing11",47783,"Doryani stumbled into a realm of madness\r\nAnd awoke its Master."
2800,"FourUniqueRing12",43266,"Forged by the last remaining brother\r\nto return all that was once given."
2801,"FourUniqueRing13",42120,"Highgate held other secrets."
2802,"FourUniqueRing14",30881,"It coils deeper and deeper\r\nIt slithers between thoughts\r\nIt lies beneath the valley\r\nIt lies in our minds"
2803,"FourUniqueRing15",41794,"Forged by three brothers\r\nso that they may recognize each other\r\nacross any distance of time or travel."
2804,"FourUniqueRing16",59438,"Ming slew Tranquillity\r\nTook Chaos for his wife\r\nAnd on Her immortal finger\r\nHe placed his Heart"
2805,"FourUniqueRing17",19487,"Beyond the veil of death, there burns a fire\r\nby whose light night is borne."
2806,"FourUniqueRing18",49323,"Innocence rose to godhood not on inspired faith,\r\nbut on the vilification and hatred of another."
2807,"FourUniqueRing19",43157,"The warriors of the Unblinking Eye moved\r\ntogether as one, shoulder to shoulder."
2808,"FourUniqueRing20",12200,"To truly appreciate life you must be there when it ends"
2809,"FourUniqueRing21",33323,"The ring I stole,\r\nMy finger they took,\r\nA shrouded mind,\r\nCut their curses short,\r\nAs I drained their spirit\r\nAnd stole their soul.\r\nA blessing is often a curse."
2810,"FourUniqueRing22",51465,"Power comes to those who seek\r\nDeath comes to those who reach"
2811,"FourUniqueRing23",26017,"When the axe finally fell, Seryl shared his pain,\r\nand the last thought that flickered through his\r\nfading mind was her broken, shattered scream."
2812,"FourUniqueRing24",16376,"They wrap around you until your blood turns as cold as theirs."
2813,"FourUniqueRing25",21358,"God blesses those who bless themselves."
2814,"FourUniqueRing26a",8198,"\""Berek hid from Storm's lightning wrath\r\nIn the embrace of oblivious Frost\r\nRepelled by ice, blinded by blizzards\r\nStorm raged in vain\r\nWhile Berek slept.\""\r\n- Berek and the Untamed"
2815,"FourUniqueRing26b",11206,"\""From Frost's ice-bound pass\r\nBerek taunted and jeered\r\nUntil furious Flame scaled the mountain\r\nBerek escaped through the thaw\r\nAnd Frost's tortured moans.\""\r\n- Berek and the Untamed"
2816,"FourUniqueRing26c",20442,"\""With Flame licking at his heels\r\nBerek berated the clouds\r\nUntil vengeful Storm spewed forth his rains\r\nAnd Berek held on tight\r\nAs Fire screamed and steamed\r\nAnd fled.\""\r\n- Berek and the Untamed"
2817,"FourUniqueRing27",9846,"\""Moon after moon did Berek make fools\r\nOf the great and Untamed Three\r\nUntil malice for a Brother\r\nSlew the hatred of the Other\r\nAnd Berek did hunt\r\nAlone and free.\""\r\n- Berek and the Untamed"
2818,"FourUniqueRing28",24318,"A pact with Prospero always comes at a price."
2819,"FourUniqueRing29",25276,"Danger is the price of wealth."
2820,"FourUniqueRing30",32536,"In a blaze of glory,\r\nAn anomaly defying all odds\r\nThe \""unkillable\"" beast met the divine\r\nAnd Ventor met his latest trophy."
2821,"FourUniqueRing31",27806,"The darker the eye, the more diligent the watched."
2822,"FourUniqueRing32",54022,"Power is a matter of perspective."
2823,"FourUniqueBelt1",14588,"Kaom's strength was rivaled only by\r\nthe great Meginord of the north."
2824,"FourUniqueBelt2",287,"Adversity is the soil in\r\nwhich persistence grows."
2825,"FourUniqueBelt3",43603,"Below all living things,\r\nthere exists a flow..."
2826,"FourUniqueBelt4",30796,"\""The power of rebirth rivals that of immortality.\""\r\n- Icius Perandus, Antiquities Collection, Item 3"
2827,"FourUniqueBelt5",54675,"Some families have peculiar gifts..."
2828,"FourUniqueBelt6",62660,"The Brinerot sail without fear of storms."
2829,"FourUniqueBelt7",35174,"Coming Soon"
2830,"FourUniqueBelt8",60216,"Vaal bloodpriests were among the earliest intellectuals on record.\r\nIt was they who found that a newly freed soul would\r\ndesperately cling to any other source of life."
2831,"FourUniqueBelt9",20912,"Tempered by the forbidden flame."
2832,"FourUniqueBelt10",60391,"Bleeding just means you're still alive."
2833,"FourUniqueBelt11",61673,"Poison the land and they'll have nothing to defend."
2834,"FourUniqueBelt12",16898,"All creatures have the potential for greatness or unequivocal failure."
2835,"FourUniqueBelt13",56226,"Death is your most important duty.\r\nFace it, or curse your bloodline for all eternity."
2836,"FourUniqueBelt14",19618,"Coming soon"
2837,"FourUniqueBelt15",49,"Trifle not with the trinket mage."
2838,"FourUniqueBelt16_",56592,"Asinia promised vengeance beyond death,\r\nand she found a way to keep that promise."
2839,"FourUniqueBelt17",56338,"Clever artifice is not always complex."
2840,"FourUniqueBelt18_",1793,"\""A man's soul rules from a cavern of bone, learns and\r\njudges through flesh-born windows. The heart is meat.\r\nThe head is where the Man is.\""\r\n- Lavianga, Advisor to Kaom"
2841,"FourUniqueBelt19",16977,"Wraeclast is often most savage to its own."
2842,"FourUniqueBelt20",2922,"The sun's fury, trapped\r\nin pillars of blazing light,\r\nExplodes from its cage."
2843,"FourUniqueBelt21",10477,"Bring mystery to life. Again and again."
2844,"FourUniqueBelt22",19973,"Coming soon"
2845,"FourUniqueOneHandSword1a",21325,"As battle calms, blood turns to rust."
2846,"FourUniqueOneHandSword1b",18750,"War inevitably takes an untold toll on the soul."
2847,"FourUniqueOneHandSword2_",47927,"Coming soon"
2848,"FourUniqueOneHandSword3",31024,"Coming soon"
2849,"FourUniqueOneHandSword4",62296,"Take your partners by the hand,\r\nKeep your steps in time.\r\nSwing together, spin apart,\r\nAnd dance with death sublime."
2850,"FourUniqueOneHandSword5",16940,"Coming soon"
2851,"FourUniqueOneHandSword6",60885,"Coming soon"
2852,"FourUniqueOneHandSword7",20271,"Coming soon"
2853,"FourUniqueOneHandSword8",24059,"Coming soon"
2854,"FourUniqueOneHandSword9",34655,"Coming soon"
2855,"FourUniqueOneHandSword10",37133,"Coming soon"
2856,"FourUniqueOneHandSword11",14566,"Coming soon"
2857,"FourUniqueOneHandSword12",43667,"Coming soon"
2858,"FourUniqueOneHandSword13_",51510,"Coming soon"
2859,"FourUniqueOneHandSword14",52712,"Coming soon"
2860,"FourUniqueOneHandSword15",28811,"Coming soon"
2861,"FourUniqueOneHandSword16",31444,"Coming soon"
2862,"FourUniqueOneHandSword17",54105,"Coming soon"
2863,"FourUniqueOneHandSword18",21529,"Coming soon"
2864,"FourUniqueTwoHandSword1",39879,"Coming soon"
2865,"FourUniqueTwoHandSword2",40508,"Coming soon"
2866,"FourUniqueTwoHandSword3",22262,"Coming soon"
2867,"FourUniqueTwoHandSword4",30859,"Coming soon"
2868,"FourUniqueTwoHandSword5",47188,"Coming soon"
2869,"FourUniqueTwoHandSword6",24329,"Coming soon"
2870,"FourUniqueTwoHandSword7",58538,"Coming soon"
2871,"FourUniqueTwoHandSword8",5170,"Coming soon"
2872,"FourUniqueTwoHandSword9_",42674,"Coming soon"
2873,"FourUniqueTwoHandSword10",17061,"Coming soon"
2874,"FourUniqueTwoHandSword11",55652,"Coming soon"
2875,"FourUniqueTwoHandSword12",48334,"Coming soon"
2876,"FourUniqueTwoHandSword13",20639,"\""Painful suicide in the hands of a fool,\r\nCreative death in the hands of a master.\""\r\n- Icius Perandus, Antiquities Collection, Item 2992"
2877,"FourUniqueTwoHandSword14",56258,"Coming soon"
2878,"FourUniqueTwoHandSword15",48497,"Coming soon"
2879,"FourUniqueTwoHandSword16",13036,"Coming soon"
2880,"FourUniqueTwoHandSword17",54589,"Coming soon"
2881,"FourUniqueTwoHandSword18",15464,"Coming soon"
2882,"FourUniqueOneHandAxe1",16104,"Coming soon"
2883,"FourUniqueOneHandAxe2",51907,"Coming soon"
2884,"FourUniqueOneHandAxe3",23980,"Coming soon"
2885,"FourUniqueOneHandAxe4",8030,"Coming soon"
2886,"FourUniqueOneHandAxe5",46489,"Coming soon"
2887,"FourUniqueOneHandAxe6",10540,"Coming soon"
2888,"FourUniqueOneHandAxe7",14544,"Coming soon"
2889,"FourUniqueOneHandAxe8",38206,"Coming soon"
2890,"FourUniqueOneHandAxe9",23665,"Coming soon"
2891,"FourUniqueOneHandAxe10",21603,"Coming soon"
2892,"FourUniqueOneHandAxe11",40149,"Coming soon"
2893,"FourUniqueOneHandAxe12",23382,"Coming soon"
2894,"FourUniqueOneHandAxe13",37815,"Coming soon"
2895,"FourUniqueOneHandAxe14",17603,"Coming soon"
2896,"FourUniqueOneHandAxe15",61746,"Coming soon"
2897,"FourUniqueOneHandAxe16",61726,"Coming soon"
2898,"FourUniqueOneHandAxe17",42511,"Coming soon"
2899,"FourUniqueOneHandAxe18",6862,"Coming soon"
