"rownum","Id","Icon_DDSFile","Stats","Stat1Value","Stat2Value","Stat3Value","Stat4Value","PassiveSkillGraphId","Name","Characters","IsKeystone","IsNotable","FlavourText","IsJustIcon","AchievementItem","IsJewelSocket","Ascendancy","IsAscendancyStartingNode","ReminderStrings","SkillPointsGranted","IsMultipleChoice","IsMultipleChoiceOption","Stat5Value","PassiveSkillBuffs","IsAnointmentOnly","i32","IsExpansion","IsProxyPassive","SkillType","MasteryGroup","Group","SoundEffect","AtlasnodeGroup","i32","i32","i32","i32","i32","bool","[rid]","i32","[rid]","bool","KeystoneId","bool","IsAttribute","AtlasSubTree","IsRootOfAtlasTree","GrantedSkill","WeaponPointsGranted","bool","bool"
5389,"mastery_bow35","Art/2DArt/SkillIcons/passives/MasteryGroupBow.dds",[],0,0,0,0,24552,"Bow Mastery",[],"","","",1,8709,"","","",[],0,"","",0,[],"",0,"","",0,12,"","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
5390,"mastery_bow36","Art/2DArt/SkillIcons/passives/MasteryGroupBow.dds",[],0,0,0,0,25349,"Bow Mastery",[],"","","",1,8709,"","","",[],0,"","",0,[],"",0,"","",0,12,"","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
5391,"mastery_bow37","Art/2DArt/SkillIcons/passives/MasteryGroupBow.dds",[],0,0,0,0,37502,"Bow Mastery",[],"","","",1,8709,"","","",[],0,"","",0,[],"",0,"","",0,12,"","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
5392,"mastery_brand38","Art/2DArt/SkillIcons/passives/MasteryBrand.dds",[],0,0,0,0,40439,"Brand Mastery",[],"","","",1,8709,"","","",[],0,"","",0,[],"",0,"","",0,13,"","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
5393,"mastery_brand39","Art/2DArt/SkillIcons/passives/MasteryBrand.dds",[],0,0,0,0,21143,"Brand Mastery",[],"","","",1,8709,"","","",[],0,"","",0,[],"",0,"","",0,13,"","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
5394,"mastery_brand40","Art/2DArt/SkillIcons/passives/MasteryBrand.dds",[],0,0,0,0,61343,"Brand Mastery",[],"","","",1,8709,"","","",[],0,"","",0,[],"",0,"","",0,13,"","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
5395,"mastery_caster41","Art/2DArt/SkillIcons/passives/MasteryGroupLightning.dds",[],0,0,0,0,14122,"Lightning Mastery",[],"","","",1,8709,"","","",[],0,"","",0,[],"",0,"","",0,50,"","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
5396,"mastery_caster42","Art/2DArt/SkillIcons/passives/AreaofEffectSpellsMastery.dds",[],0,0,0,0,14113,"Caster Mastery",[],"","","",1,8709,"","","",[],0,"","",0,[],"",0,"","",0,15,"","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
5397,"mastery_caster43","Art/2DArt/SkillIcons/passives/AreaofEffectSpellsMastery.dds",[],0,0,0,0,6588,"Caster Mastery",[],"","","",1,8709,"","","",[],0,"","",0,[],"",0,"","",0,15,"","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
5398,"mastery_caster44","Art/2DArt/SkillIcons/passives/AreaofEffectSpellsMastery.dds",[],0,0,0,0,40196,"Caster Mastery",[],"","","",1,8709,"","","",[],0,"","",0,[],"",0,"","",0,15,"","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
5399,"mastery_caster45","Art/2DArt/SkillIcons/passives/AreaofEffectSpellsMastery.dds",[],0,0,0,0,28680,"Caster Mastery",[],"","","",1,8709,"","","",[],0,"","",0,[],"",0,"","",0,15,"","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
5400,"mastery_caster46","Art/2DArt/SkillIcons/passives/MasteryGroupEnergyShieldMana.dds",[],0,0,0,0,55230,"Leech Mastery",[],"","","",1,8709,"","","",[],0,"","",0,[],"",0,"","",0,47,"","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
5401,"mastery_chaos47","Art/2DArt/SkillIcons/passives/MasteryChaos.dds",[],0,0,0,0,21801,"Chaos Mastery",[],"","","",1,8709,"","","",[],0,"","",0,[],"",0,"","",0,16,"","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
5402,"mastery_chaos48","Art/2DArt/SkillIcons/passives/MasteryChaos.dds",[],0,0,0,0,23547,"Chaos Mastery",[],"","","",1,8709,"","","",[],0,"","",0,[],"",0,"","",0,16,"","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
5403,"mastery_chaos49","Art/2DArt/SkillIcons/passives/MasteryChaos.dds",[],0,0,0,0,42361,"Chaos Mastery",[],"","","",1,8709,"","","",[],0,"","",0,[],"",0,"","",0,16,"","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
5404,"mastery_charges50","Art/2DArt/SkillIcons/passives/EnduranceFrenzyChargeMastery.dds",[],0,0,0,0,4707,"Charge Mastery",[],"","","",1,8709,"","","",[],0,"","",0,[],"",0,"","",0,19,"","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
5405,"mastery_charges51","Art/2DArt/SkillIcons/passives/EnduranceFrenzyChargeMastery.dds",[],0,0,0,0,34723,"Charge Mastery",[],"","","",1,8709,"","","",[],0,"","",0,[],"",0,"","",0,19,"","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
5406,"mastery_charges52","Art/2DArt/SkillIcons/passives/EnduranceFrenzyChargeMastery.dds",[],0,0,0,0,56865,"Charge Mastery",[],"","","",1,8709,"","","",[],0,"","",0,[],"",0,"","",0,19,"","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
5407,"mastery_charges53","Art/2DArt/SkillIcons/passives/EnduranceFrenzyChargeMastery.dds",[],0,0,0,0,33678,"Charge Mastery",[],"","","",1,8709,"","","",[],0,"","",0,[],"",0,"","",0,19,"","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
5408,"mastery_claw54","Art/2DArt/SkillIcons/passives/MasteryGroupClaw.dds",[],0,0,0,0,19050,"Claw Mastery",[],"","","",1,8709,"","","",[],0,"","",0,[],"",0,"","",0,24,"","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
5409,"mastery_claw55","Art/2DArt/SkillIcons/passives/MasteryGroupClaw.dds",[],0,0,0,0,12518,"Claw Mastery",[],"","","",1,8709,"","","",[],0,"","",0,[],"",0,"","",0,24,"","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
5410,"mastery_claw56","Art/2DArt/SkillIcons/passives/MasteryGroupClaw.dds",[],0,0,0,0,53365,"Claw Mastery",[],"","","",1,8709,"","","",[],0,"","",0,[],"",0,"","",0,24,"","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
5411,"mastery_claw57","Art/2DArt/SkillIcons/passives/MasteryGroupClaw.dds",[],0,0,0,0,4788,"Claw Mastery",[],"","","",1,8709,"","","",[],0,"","",0,[],"",0,"","",0,24,"","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
5412,"mastery_cold58","Art/2DArt/SkillIcons/passives/MasteryGroupCold.dds",[],0,0,0,0,17380,"Cold Mastery",[],"","","",1,8709,"","","",[],0,"","",0,[],"",0,"","",0,25,"","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
5413,"mastery_cold59","Art/2DArt/SkillIcons/passives/MasteryGroupCold.dds",[],0,0,0,0,60170,"Cold Mastery",[],"","","",1,8709,"","","",[],0,"","",0,[],"",0,"","",0,25,"","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
5414,"mastery_cold60","Art/2DArt/SkillIcons/passives/MasteryGroupCold.dds",[],0,0,0,0,44179,"Cold Mastery",[],"","","",1,8709,"","","",[],0,"","",0,[],"",0,"","",0,25,"","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
5415,"mastery_cold61","Art/2DArt/SkillIcons/passives/MasteryGroupCold.dds",[],0,0,0,0,7023,"Cold Mastery",[],"","","",1,8709,"","","",[],0,"","",0,[],"",0,"","",0,25,"","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
5416,"mastery_criticals62","Art/2DArt/SkillIcons/passives/MasteryGroupCrit.dds",[],0,0,0,0,63861,"Critical Mastery",[],"","","",1,8709,"","","",[],0,"","",0,[],"",0,"","",0,28,"","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
5417,"mastery_criticals63","Art/2DArt/SkillIcons/passives/MasteryGroupCrit.dds",[],0,0,0,0,33823,"Critical Mastery",[],"","","",1,8709,"","","",[],0,"","",0,[],"",0,"","",0,28,"","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
5418,"mastery_criticals64","Art/2DArt/SkillIcons/passives/MasteryGroupCrit.dds",[],0,0,0,0,51583,"Critical Mastery",[],"","","",1,8709,"","","",[],0,"","",0,[],"",0,"","",0,28,"","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
5419,"mastery_criticals65","Art/2DArt/SkillIcons/passives/MasteryGroupCrit.dds",[],0,0,0,0,31039,"Critical Mastery",[],"","","",1,8709,"","","",[],0,"","",0,[],"",0,"","",0,28,"","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
5420,"mastery_criticals66","Art/2DArt/SkillIcons/passives/MasteryGroupCrit.dds",[],0,0,0,0,35085,"Critical Mastery",[],"","","",1,8709,"","","",[],0,"","",0,[],"",0,"","",0,28,"","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
5421,"mastery_criticals67","Art/2DArt/SkillIcons/passives/MasteryGroupCrit.dds",[],0,0,0,0,16123,"Critical Mastery",[],"","","",1,8709,"","","",[],0,"","",0,[],"",0,"","",0,28,"","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
5422,"mastery_criticals68","Art/2DArt/SkillIcons/passives/MasteryGroupCrit.dds",[],0,0,0,0,9586,"Critical Mastery",[],"","","",1,8709,"","","",[],0,"","",0,[],"",0,"","",0,28,"","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
5423,"mastery_curse69","Art/2DArt/SkillIcons/passives/MasteryCurse.dds",[],0,0,0,0,50540,"Curse Mastery",[],"","","",1,8709,"","","",[],0,"","",0,[],"",0,"","",0,30,"","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
5424,"mastery_curse70","Art/2DArt/SkillIcons/passives/MasteryCurse.dds",[],0,0,0,0,6570,"Curse Mastery",[],"","","",1,8709,"","","",[],0,"","",0,[],"",0,"","",0,30,"","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
5425,"mastery_curse71","Art/2DArt/SkillIcons/passives/MasteryCurse.dds",[],0,0,0,0,23796,"Curse Mastery",[],"","","",1,8709,"","","",[],0,"","",0,[],"",0,"","",0,30,"","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
5426,"mastery_mark72","Art/2DArt/SkillIcons/passives/MarkMastery.dds",[],0,0,0,0,62759,"Mark Mastery",[],"","","",1,8709,"","","",[],0,"","",0,[],"",0,"","",0,54,"","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
5427,"mastery_curse73","Art/2DArt/SkillIcons/passives/MinionMastery.dds",[],0,0,0,0,48144,"Link Mastery",[],"","","",1,8709,"","","",[],0,"","",0,[],"",0,"","",0,49,"","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
5428,"mastery_mark74","Art/2DArt/SkillIcons/passives/MarkMastery.dds",[],0,0,0,0,58563,"Mark Mastery",[],"","","",1,8709,"","","",[],0,"","",0,[],"",0,"","",0,54,"","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
5429,"mastery_curse75","Art/2DArt/SkillIcons/passives/MasteryCurse.dds",[],0,0,0,0,22959,"Curse Mastery",[],"","","",1,8709,"","","",[],0,"","",0,[],"",0,"","",0,30,"","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
5430,"mastery_dagger76","Art/2DArt/SkillIcons/passives/MasteryGroupDagger.dds",[],0,0,0,0,7634,"Dagger Mastery",[],"","","",1,8709,"","","",[],0,"","",0,[],"",0,"","",0,31,"","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
5431,"mastery_dagger77","Art/2DArt/SkillIcons/passives/MasteryGroupDagger.dds",[],0,0,0,0,15409,"Dagger Mastery",[],"","","",1,8709,"","","",[],0,"","",0,[],"",0,"","",0,31,"","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
5432,"mastery_dagger78","Art/2DArt/SkillIcons/passives/MasteryGroupDagger.dds",[],0,0,0,0,31197,"Dagger Mastery",[],"","","",1,8709,"","","",[],0,"","",0,[],"",0,"","",0,31,"","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
5433,"mastery_dagger79","Art/2DArt/SkillIcons/passives/MasteryGroupDagger.dds",[],0,0,0,0,62853,"Dagger Mastery",[],"","","",1,8709,"","","",[],0,"","",0,[],"",0,"","",0,31,"","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
5434,"mastery_dagger80","Art/2DArt/SkillIcons/passives/MasteryGroupLife.dds",[],0,0,0,0,24481,"Recovery Mastery",[],"","","",1,8709,"","","",[],0,"","",0,[],"",0,"","",0,63,"","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
5435,"mastery_bleeding81","Art/2DArt/SkillIcons/passives/BloodMastery.dds",[],0,0,0,0,63710,"Bleeding Mastery",[],"","","",1,8709,"","","",[],0,"","",0,[],"",0,"","",0,9,"","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
5436,"mastery_damageovertime82","Art/2DArt/SkillIcons/passives/BloodMastery.dds",[],0,0,0,0,57949,"Damage Over Time Mastery",[],"","","",1,8709,"","","",[],0,"","",0,[],"",0,"","",0,32,"","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
5437,"mastery_damageovertime83","Art/2DArt/SkillIcons/passives/BloodMastery.dds",[],0,0,0,0,47294,"Damage Over Time Mastery",[],"","","",1,8709,"","","",[],0,"","",0,[],"",0,"","",0,32,"","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
5438,"mastery_damageovertime84","Art/2DArt/SkillIcons/passives/BloodMastery.dds",[],0,0,0,0,60834,"Damage Over Time Mastery",[],"","","",1,8709,"","","",[],0,"","",0,[],"",0,"","",0,32,"","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
5439,"mastery_dualwield85","Art/2DArt/SkillIcons/passives/MasteryGroupDualWield.dds",[],0,0,0,0,8872,"Dual Wielding Mastery",[],"","","",1,8709,"","","",[],0,"","",0,[],"",0,"","",0,33,"","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
5440,"mastery_dualwield86","Art/2DArt/SkillIcons/passives/MasteryGroupDualWield.dds",[],0,0,0,0,51761,"Dual Wielding Mastery",[],"","","",1,8709,"","","",[],0,"","",0,[],"",0,"","",0,33,"","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
5441,"mastery_block87","Art/2DArt/SkillIcons/passives/MasteryGroupShield.dds",[],0,0,0,0,21324,"Buckler Mastery",[],"","","",1,8709,"","","",[],0,"","",0,[],"",0,"","",0,14,"","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
5442,"mastery_dualwield88","Art/2DArt/SkillIcons/passives/MasteryGroupDualWield.dds",[],0,0,0,0,50071,"Dual Wielding Mastery",[],"","","",1,8709,"","","",[],0,"","",0,[],"",0,"","",0,33,"","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
5443,"mastery_dualwield89","Art/2DArt/SkillIcons/passives/AreaofEffectSpellsMastery.dds",[],0,0,0,0,17411,"Caster Mastery",[],"","","",1,8709,"","","",[],0,"","",0,[],"",0,"","",0,15,"","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
5444,"mastery_dualwield90","Art/2DArt/SkillIcons/passives/AttackBlindMastery.dds",[],0,0,0,0,55348,"Attack Mastery",[],"","","",1,8709,"","","",[],0,"","",0,[],"",0,"","",0,4,"","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
5445,"mastery_duration91","Art/2DArt/SkillIcons/passives/MasteryDuration.dds",[],0,0,0,0,29993,"Duration Mastery",[],"","","",1,8709,"","","",[],0,"","",0,[],"",0,"","",0,34,"","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
5446,"mastery_duration92","Art/2DArt/SkillIcons/passives/MasteryDuration.dds",[],0,0,0,0,41522,"Duration Mastery",[],"","","",1,8709,"","","",[],0,"","",0,[],"",0,"","",0,34,"","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
5447,"mastery_elemental93","Art/2DArt/SkillIcons/passives/MasteryElementalDamage.dds",[],0,0,0,0,44298,"Elemental Mastery",[],"","","",1,8709,"","","",[],0,"","",0,[],"",0,"","",0,35,"","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
5448,"mastery_elemental94","Art/2DArt/SkillIcons/passives/MasteryElementalDamage.dds",[],0,0,0,0,5726,"Elemental Mastery",[],"","","",1,8709,"","","",[],0,"","",0,[],"",0,"","",0,35,"","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
5449,"mastery_elemental95","Art/2DArt/SkillIcons/passives/MasteryElementalDamage.dds",[],0,0,0,0,13387,"Elemental Mastery",[],"","","",1,8709,"","","",[],0,"","",0,[],"",0,"","",0,35,"","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
5450,"mastery_elemental96","Art/2DArt/SkillIcons/passives/MasteryElementalDamage.dds",[],0,0,0,0,48660,"Elemental Mastery",[],"","","",1,8709,"","","",[],0,"","",0,[],"",0,"","",0,35,"","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
5451,"mastery_elemental97","Art/2DArt/SkillIcons/passives/MasteryGroupLightning.dds",[],0,0,0,0,37532,"Lightning Mastery",[],"","","",1,8709,"","","",[],0,"","",0,[],"",0,"","",0,50,"","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
5452,"mastery_elemental98","Art/2DArt/SkillIcons/passives/MasteryElementalDamage.dds",[],0,0,0,0,5348,"Elemental Mastery",[],"","","",1,8709,"","","",[],0,"","",0,[],"",0,"","",0,35,"","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
5453,"mastery_elemental99","Art/2DArt/SkillIcons/passives/MasteryElementalDamage.dds",[],0,0,0,0,34317,"Elemental Mastery",[],"","","",1,8709,"","","",[],0,"","",0,[],"",0,"","",0,35,"","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
5454,"mastery_energyshield100","Art/2DArt/SkillIcons/passives/MasteryGroupEnergyShield.dds",[],0,0,0,0,18240,"Energy Shield Mastery",[],"","","",1,8709,"","","",[],0,"","",0,[],"",0,"","",0,36,"","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
5455,"mastery_energyshield101","Art/2DArt/SkillIcons/passives/MasteryGroupEnergyShield.dds",[],0,0,0,0,11032,"Evasion and Energy Shield Mastery",[],"","","",1,8709,"","","",[],0,"","",0,[],"",0,"","",0,38,"","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
5456,"mastery_energyshield102_","Art/2DArt/SkillIcons/passives/MasteryGroupEnergyShield.dds",[],0,0,0,0,27307,"Energy Shield Mastery",[],"","","",1,8709,"","","",[],0,"","",0,[],"",0,"","",0,36,"","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
5457,"mastery_energyshield103","Art/2DArt/SkillIcons/passives/MasteryGroupLifeMana.dds",[],0,0,0,0,16141,"Leech Mastery",[],"","","",1,8709,"","","",[],0,"","",0,[],"",0,"","",0,47,"","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
5458,"mastery_energyshield104","Art/2DArt/SkillIcons/passives/MasteryGroupEnergyShield.dds",[],0,0,0,0,3471,"Energy Shield Mastery",[],"","","",1,8709,"","","",[],0,"","",0,[],"",0,"","",0,36,"","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
5459,"mastery_energyshield105","Art/2DArt/SkillIcons/passives/MasteryGroupEnergyShield.dds",[],0,0,0,0,6338,"Energy Shield Mastery",[],"","","",1,8709,"","","",[],0,"","",0,[],"",0,"","",0,36,"","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
5460,"mastery_energyshield106","Art/2DArt/SkillIcons/passives/MasteryGroupEnergyShield.dds",[],0,0,0,0,1215,"Evasion and Energy Shield Mastery",[],"","","",1,8709,"","","",[],0,"","",0,[],"",0,"","",0,38,"","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
5461,"mastery_energyshield107","Art/2DArt/SkillIcons/passives/MasteryGroupEnergyShield.dds",[],0,0,0,0,30393,"Armour and Energy Shield Mastery",[],"","","",1,8709,"","","",[],0,"","",0,[],"",0,"","",0,3,"","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
5462,"mastery_evasion108","Art/2DArt/SkillIcons/passives/MasteryGroupEvasion.dds",[],0,0,0,0,50757,"Evasion Mastery",[],"","","",1,8709,"","","",[],0,"","",0,[],"",0,"","",0,37,"","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
5463,"mastery_evasion109","Art/2DArt/SkillIcons/passives/MasteryGroupEvasion.dds",[],0,0,0,0,62235,"Armour and Evasion Mastery",[],"","","",1,8709,"","","",[],0,"","",0,[],"",0,"","",0,2,"","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
5464,"mastery_evasion110","Art/2DArt/SkillIcons/passives/MasteryGroupEvasion.dds",[],0,0,0,0,38568,"Blind Mastery",[],"","","",1,8709,"","","",[],0,"","",0,[],"",0,"","",0,10,"","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
5465,"mastery_evasion111","Art/2DArt/SkillIcons/passives/MasteryGroupEvasion.dds",[],0,0,0,0,41163,"Evasion Mastery",[],"","","",1,8709,"","","",[],0,"","",0,[],"",0,"","",0,37,"","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
5466,"mastery_evasion112","Art/2DArt/SkillIcons/passives/MasteryGroupEvasion.dds",[],0,0,0,0,27371,"Evasion Mastery",[],"","","",1,8709,"","","",[],0,"","",0,[],"",0,"","",0,37,"","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
5467,"mastery_evasion113","Art/2DArt/SkillIcons/passives/MasteryGroupEvasion.dds",[],0,0,0,0,3883,"Evasion Mastery",[],"","","",1,8709,"","","",[],0,"","",0,[],"",0,"","",0,37,"","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
5468,"mastery_evasion114","Art/2DArt/SkillIcons/passives/MasteryGroupEnergyShieldMana.dds",[],0,0,0,0,54413,"Spell Suppression Mastery",[],"","","",1,8709,"","","",[],0,"","",0,[],"",0,"","",0,72,"","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
5469,"mastery_evasion115","Art/2DArt/SkillIcons/passives/MasteryGroupEvasion.dds",[],0,0,0,0,19750,"Armour and Evasion Mastery",[],"","","",1,8709,"","","",[],0,"","",0,[],"",0,"","",0,2,"","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
5470,"mastery_fire116","Art/2DArt/SkillIcons/passives/MasteryGroupFire.dds",[],0,0,0,0,11505,"Fire Mastery",[],"","","",1,8709,"","","",[],0,"","",0,[],"",0,"","",0,39,"","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
5471,"mastery_fire117","Art/2DArt/SkillIcons/passives/MasteryGroupFire.dds",[],0,0,0,0,48267,"Fire Mastery",[],"","","",1,8709,"","","",[],0,"","",0,[],"",0,"","",0,39,"","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
5472,"mastery_fire118","Art/2DArt/SkillIcons/passives/MasteryGroupFire.dds",[],0,0,0,0,34927,"Fire Mastery",[],"","","",1,8709,"","","",[],0,"","",0,[],"",0,"","",0,39,"","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
5473,"mastery_fire119","Art/2DArt/SkillIcons/passives/MasteryGroupFire.dds",[],0,0,0,0,63268,"Fire Mastery",[],"","","",1,8709,"","","",[],0,"","",0,[],"",0,"","",0,39,"","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
5474,"mastery_fire120","Art/2DArt/SkillIcons/passives/MasteryGroupFire.dds",[],0,0,0,0,19749,"Fire Mastery",[],"","","",1,8709,"","","",[],0,"","",0,[],"",0,"","",0,39,"","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
5475,"mastery_fire121","Art/2DArt/SkillIcons/passives/MasteryGroupFire.dds",[],0,0,0,0,40271,"Fire Mastery",[],"","","",1,8709,"","","",[],0,"","",0,[],"",0,"","",0,39,"","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
5476,"mastery_fire122","Art/2DArt/SkillIcons/passives/MasteryGroupFire.dds",[],0,0,0,0,38320,"Fire Mastery",[],"","","",1,8709,"","","",[],0,"","",0,[],"",0,"","",0,39,"","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
5477,"mastery_flask123","Art/2DArt/SkillIcons/passives/MasteryFlasks.dds",[],0,0,0,0,9393,"Flask Mastery",[],"","","",1,8709,"","","",[],0,"","",0,[],"",0,"","",0,42,"","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
5478,"mastery_flask124","Art/2DArt/SkillIcons/passives/MasteryFlasks.dds",[],0,0,0,0,20736,"Flask Mastery",[],"","","",1,8709,"","","",[],0,"","",0,[],"",0,"","",0,42,"","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
5479,"mastery_flask125","Art/2DArt/SkillIcons/passives/MasteryFlasks.dds",[],0,0,0,0,18750,"Flask Mastery",[],"","","",1,8709,"","","",[],0,"","",0,[],"",0,"","",0,42,"","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
5480,"mastery_flask126","Art/2DArt/SkillIcons/passives/MasteryFlasks.dds",[],0,0,0,0,46761,"Flask Mastery",[],"","","",1,8709,"","","",[],0,"","",0,[],"",0,"","",0,42,"","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
5481,"mastery_leech127","Art/2DArt/SkillIcons/passives/MasteryGroupEnergyShieldMana.dds",[],0,0,0,0,7488,"Leech Mastery",[],"","","",1,8709,"","","",[],0,"","",0,[],"",0,"","",0,47,"","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
5482,"mastery_life128","Art/2DArt/SkillIcons/passives/MasteryGroupLife.dds",[],0,0,0,0,12382,"Life Mastery",[],"","","",1,8709,"","","",[],0,"","",0,[],"",0,"","",0,48,"","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
5483,"mastery_leech129","Art/2DArt/SkillIcons/passives/MasteryGroupLifeMana.dds",[],0,0,0,0,35859,"Leech Mastery",[],"","","",1,8709,"","","",[],0,"","",0,[],"",0,"","",0,47,"","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
5484,"mastery_life130","Art/2DArt/SkillIcons/passives/MasteryGroupEvasion.dds",[],0,0,0,0,65528,"Evasion Mastery",[],"","","",1,8709,"","","",[],0,"","",0,[],"",0,"","",0,37,"","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
