"rownum","Id","HASH16","ModType","Level","Stat1","Stat2","Stat3","Stat4","Domain","Name","GenerationType","Families","Stat1Value","i32","Stat2Value","i32","Stat3Value","i32","Stat4Value","i32","SpawnWeight_Tags","SpawnWeight_Values","Tags","GrantedEffectsPerLevel","AuraFlags","MonsterMetadata","MonsterKillAchievements","ChestModType","Stat5Value","i32","Stat5","FullAreaClear_AchievementItems","AchievementItems","GenerationWeight_Tags","GenerationWeight_Values","ModifyMapsAchievements","i32","i32","rid","i32","bool","[rid]","string","i32","[rid]","i32","i32","rid","rid","i32","i32","i32","[rid]","bool","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","rid","i32","i32","i32","[rid]","bool","i32","i32","i32","i32","i32","i32"
11863,"HeistNPCDemolitionSpeedImplicit1",2003,8325,1,11851,"","","",24,"",3,[3849],4,6,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[324],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,461380691,[],"",0,0,-268435456,5401,50331648,0
11864,"HeistNPCDemolitionSpeedImplicit2",43221,8325,1,11851,"","","",24,"",3,[3849],7,9,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[324],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,1480913041,[],"",0,0,1409286144,5402,50331648,0
11865,"HeistNPCDemolitionSpeedImplicit3_",55036,8325,1,11851,"","","",24,"",3,[3849],10,12,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[324],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,-691732423,[],"",0,0,-1174405120,5402,50331648,0
11866,"HeistNPCDemolitionSpeedImplicit4_",48561,8325,1,11851,"","","",24,"",3,[3849],13,15,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[324],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,-96057353,[],"",0,0,536870912,5403,50331648,0
11867,"HeistNPCCounterThaumaturgySpeedImplicit1_",31914,8326,1,11866,"","","",24,"",3,[3849],4,6,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[324],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,892094854,[],"",0,0,-1778384896,5403,50331648,0
11868,"HeistNPCCounterThaumaturgySpeedImplicit2_",62031,8326,1,11866,"","","",24,"",3,[3849],7,9,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[324],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,536341944,[],"",0,0,201326592,5404,50331648,0
11869,"HeistNPCCounterThaumaturgySpeedImplicit3",6941,8326,1,11866,"","","",24,"",3,[3849],10,12,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[324],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,1822193537,[],"",0,0,-2147483648,5404,50331648,0
11870,"HeistNPCCounterThaumaturgySpeedImplicit4",29336,8326,1,11866,"","","",24,"",3,[3849],13,15,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[324],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,-591679965,[],"",0,0,-201326592,5404,50331648,0
11871,"HeistNPCTrapDisarmamentSpeedImplicit1",3666,8327,1,11852,"","","",24,"",3,[3849],4,6,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[324],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,-1956215500,[],"",0,0,1644167168,5405,50331648,0
11872,"HeistNPCTrapDisarmamentSpeedImplicit2",33993,8327,1,11852,"","","",24,"",3,[3849],7,9,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[324],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,1072085807,[],"",0,0,-805306368,5405,50331648,0
11873,"HeistNPCTrapDisarmamentSpeedImplicit3__",19300,8327,1,11852,"","","",24,"",3,[3849],10,12,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[324],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,-1658005944,[],"",0,0,1107296256,5406,50331648,0
11874,"HeistNPCTrapDisarmamentSpeedImplicit4",50844,8327,1,11852,"","","",24,"",3,[3849],13,15,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[324],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,504158352,[],"",0,0,-1342177280,5406,50331648,0
11875,"HeistNPCAgilitySpeedImplicit1",59196,8328,1,11867,"","","",24,"",3,[3849],4,6,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[324],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,-330101905,[],"",0,0,234881024,5407,50331648,0
11876,"HeistNPCAgilitySpeedImplicit2",25189,8328,1,11867,"","","",24,"",3,[3849],7,9,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[324],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,130835881,[],"",0,0,1811939328,5407,50331648,0
11877,"HeistNPCAgilitySpeedImplicit3__",63315,8328,1,11867,"","","",24,"",3,[3849],10,12,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[324],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,9697216,[],"",0,0,-838860800,5407,50331648,0
11878,"HeistNPCAgilitySpeedImplicit4",22021,8328,1,11867,"","","",24,"",3,[3849],13,15,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[324],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,-1126044956,[],"",0,0,738197504,5408,50331648,0
11879,"HeistNPCDeceptionSpeedImplicit1",54060,8329,1,11869,"","","",24,"",3,[3849],4,6,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[324],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,2117446937,[],"",0,0,-1912602624,5408,50331648,0
11880,"HeistNPCDeceptionSpeedImplicit2",34122,8329,1,11869,"","","",24,"",3,[3849],7,9,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[324],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,1892676997,[],"",0,0,-268435456,5408,50331648,0
11881,"HeistNPCDeceptionSpeedImplicit3",44394,8329,1,11869,"","","",24,"",3,[3849],10,12,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[324],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,215523762,[],"",0,0,1375731712,5409,50331648,0
11882,"HeistNPCDeceptionSpeedImplicit4_",12701,8329,1,11869,"","","",24,"",3,[3849],13,15,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[324],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,-1884045778,[],"",0,0,-1241513984,5409,50331648,0
11883,"HeistNPCEngineeringSpeedImplicit1",47553,8330,1,11868,"","","",24,"",3,[3849],4,6,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[324],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,-856197834,[],"",0,0,469762048,5410,50331648,0
11884,"HeistNPCEngineeringSpeedImplicit2_____",41132,8330,1,11868,"","","",24,"",3,[3849],7,9,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[324],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,1613807772,[],"",0,0,-1946157056,5410,50331648,0
11885,"HeistNPCEngineeringSpeedImplicit3__",38957,8330,1,11868,"","","",24,"",3,[3849],10,12,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[324],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,-1305662976,[],"",0,0,-167772160,5410,50331648,0
11886,"HeistNPCEngineeringSpeedImplicit4",7339,8330,1,11868,"","","",24,"",3,[3849],13,15,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[324],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,908733057,[],"",0,0,1543503872,5411,50331648,0
11887,"HeistNPCAllDamage1",35709,1188,1,24,"","","",24,"Harmful",1,[508],30,34,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[579],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,1401084159,[],"",0,0,-1241513984,5411,50331648,0
11888,"HeistNPCAllDamage2",35010,1188,45,24,"","","",24,"Hazardous",1,[508],35,39,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[579],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,1406720794,[],"",0,0,-33554432,5411,50331648,0
11889,"HeistNPCAllDamage3",20126,1188,75,24,"","","",24,"Dangerous",1,[508],40,44,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[579],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,-2030974865,[],"",0,0,1543503872,5412,50331648,0
11890,"HeistNPCAllDamage4",11860,1188,81,24,"","","",24,"Destructive",1,[508],45,50,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[579],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,-477049404,[],"",0,0,-1543503872,5412,50331648,0
11891,"HeistNPCLockdownTimer1",40799,8293,1,11738,"","","",24,"Slowing",1,[3829],9,11,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,-1900015201,[],"",0,0,-167772160,5412,50331648,0
11892,"HeistNPCLockdownTimer2",18555,8293,45,11738,"","","",24,"Stalling",1,[3829],12,14,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,1200099315,[],"",0,0,1241513984,5413,50331648,0
11893,"HeistNPCLockdownTimer3_",28532,8293,75,11738,"","","",24,"Delaying",1,[3829],15,17,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,1726286225,[],"",0,0,-1610612736,5413,50331648,0
11894,"HeistNPCLockdownTimer4_",34307,8293,81,11738,"","","",24,"Interrupting",1,[3829],18,20,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,-1314441308,[],"",0,0,-33554432,5413,50331648,0
11895,"HeistNPCObjectiveSpeed1___",43715,8294,1,11739,"","","",24,"Practiced",1,[3830],9,11,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[324],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,470857427,[],"",0,0,1811939328,5414,50331648,0
11896,"HeistNPCObjectiveSpeed2",45156,8294,45,11739,"","","",24,"Skillful",1,[3830],12,14,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[324],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,-420260201,[],"",0,0,-771751936,5414,50331648,0
11897,"HeistNPCObjectiveSpeed3",64949,8294,75,11739,"","","",24,"Professional",1,[3830],15,17,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[324],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,-135001535,[],"",0,0,603979776,5415,50331648,0
11898,"HeistNPCObjectiveSpeed4__",20095,8294,81,11739,"","","",24,"Masterful",1,[3830],18,20,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[324],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,-1610551681,[],"",0,0,-1879048192,5415,50331648,0
11899,"HeistNPCExperienceGain1_",58012,8295,1,11847,1042,1237,12514,24,"Footpad's",1,[3838],3,4,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,11737,[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,249424961,[],"",0,0,-369098752,5415,50331648,0
11900,"HeistNPCExperienceGain2",17359,8295,45,11847,1042,1237,12514,24,"Crook's",1,[3838],5,6,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,11737,[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,-1883648906,[],"",0,0,1040187392,5416,50331648,0
11901,"HeistNPCExperienceGain3_",25366,8295,75,11847,1042,1237,12514,24,"Criminal's",1,[3838],7,8,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,11737,[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,-454785038,[],"",0,0,-1711276032,5416,50331648,0
11902,"HeistNPCExperienceGain4_",19370,8295,81,11847,1042,1237,12514,24,"Mastermind's",1,[3838],9,10,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,11737,[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,-909606302,[],"",0,0,-100663296,5416,50331648,0
11903,"HeistNPCLevel1_",42876,8296,1,11848,1042,1237,12514,24,"Capable",1,[3844],1,1,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,11737,[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,899257061,[],"",0,0,1040187392,5417,50331648,0
11904,"HeistNPCLevel2",54934,8296,45,11848,1042,1237,12514,24,"Experienced",1,[3844],2,2,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,11737,[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,-112185402,[],"",0,0,-2013265920,5417,50331648,0
11905,"HeistNPCLevel3",24303,8296,75,11848,1042,1237,12514,24,"Accomplished",1,[3844],3,3,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,11737,[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,-1711094547,[],"",0,0,-738197504,5417,50331648,0
11906,"HeistNPCLevel4",22005,8296,83,11848,1042,1237,12514,24,"Veteran",1,[3844],4,4,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,11737,[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,162815041,[],"",0,0,369098752,5418,50331648,0
11907,"HeistNPCDamageFullLife1_",19496,8297,1,12267,"","","",24,"Initiator's",1,[508],25,28,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[579],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,-1502090657,[],"",0,0,-2080374784,5418,50331648,0
11908,"HeistNPCDamageFullLife2",49878,8297,45,12267,"","","",24,"Instigator's",1,[508],29,32,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[579],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,1646108875,[],"",0,0,-234881024,5418,50331648,0
11909,"HeistNPCDamageFullLife3",51296,8297,75,12267,"","","",24,"Ambusher's",1,[508],33,36,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[579],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,1631037783,[],"",0,0,1543503872,5419,50331648,0
11910,"HeistNPCDamageFullLife4",38190,8297,81,12267,"","","",24,"Assassin's",1,[508],37,40,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[579],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,-1367655595,[],"",0,0,-973078528,5419,50331648,0
11911,"HeistNPCDamageNotEscaping1_",62894,8298,1,12384,"","","",24,"Invader's",1,[508],15,18,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[579],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,1063766729,[],"",0,0,905969664,5420,50331648,0
11912,"HeistNPCDamageNotEscaping2",21017,8298,45,12384,"","","",24,"Attacker's",1,[508],19,22,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[579],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,825451306,[],"",0,0,-1509949440,5420,50331648,0
11913,"HeistNPCDamageNotEscaping3",12903,8298,75,12384,"","","",24,"Raider's",1,[508],23,26,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[579],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,99891091,[],"",0,0,301989888,5421,50331648,0
11914,"HeistNPCDamageNotEscaping4_",23329,8298,81,12384,"","","",24,"Marauder's",1,[508],27,30,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[579],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,957768247,[],"",0,0,-2080374784,5421,50331648,0
11915,"HeistNPCMovementVelocityNotEscaping1_",47969,8301,1,12387,"","","",24,"Tresspassing",1,[59],6,7,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[324],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,1400498200,[],"",0,0,234881024,5422,50331648,0
11916,"HeistNPCMovementVelocityNotEscaping2",36361,8301,45,12387,"","","",24,"Intruding",1,[59],8,9,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[324],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,417699564,[],"",0,0,-1879048192,5422,50331648,0
11917,"HeistNPCMovementVelocityNotEscaping3",29411,8301,75,12387,"","","",24,"Invading",1,[59],10,12,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[324],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,44068931,[],"",0,0,268435456,5423,50331648,0
11918,"HeistNPCMovementVelocityNotEscaping4",62289,8301,81,12387,"","","",24,"Storming",1,[59],13,15,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[324],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,845070607,[],"",0,0,-1879048192,5423,50331648,0
11919,"HeistNPCGlobalAddedPhysicalDamage1",24048,8360,1,11870,11871,"","",24,"Glinting",1,[1946],2,3,4,5,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[606,579,313]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,-1339822637,[],"",0,0,402653184,5424,50331648,0
11920,"HeistNPCGlobalAddedPhysicalDamage2",41592,8360,45,11870,11871,"","",24,"Burnished",1,[1946],4,5,6,8,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[606,579,313]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,86484831,[],"",0,0,-1610612736,5424,50331648,0
11921,"HeistNPCGlobalAddedPhysicalDamage3",43347,8360,75,11870,11871,"","",24,"Polished",1,[1946],6,8,9,11,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[606,579,313]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,57256506,[],"",0,0,671088640,5425,50331648,0
11922,"HeistNPCGlobalAddedPhysicalDamage4_",17234,8360,83,11870,11871,"","",24,"Honed",1,[1946],7,9,12,14,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[606,579,313]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,-1285558259,[],"",0,0,-1308622848,5425,50331648,0
11923,"HeistNPCGlobalAddedFireDamage1",51322,8361,1,11874,11875,"","",24,"Heated",1,[1947],11,15,18,21,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[605,579,318,309]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,-1340639123,[],"",0,0,1107296256,5426,50331648,0
11924,"HeistNPCGlobalAddedFireDamage2",43326,8361,45,11874,11875,"","",24,"Smouldering",1,[1947],16,20,22,25,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[605,579,318,309]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,558925934,[],"",0,0,-771751936,5426,50331648,0
11925,"HeistNPCGlobalAddedFireDamage3___",124,8361,75,11874,11875,"","",24,"Smoking",1,[1947],20,25,26,35,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[605,579,318,309]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,1634230548,[],"",0,0,1744830464,5427,50331648,0
11926,"HeistNPCGlobalAddedFireDamage4",56022,8361,83,11874,11875,"","",24,"Burning",1,[1947],26,30,36,42,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[605,579,318,309]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,-1480753813,[],"",0,0,-134217728,5427,50331648,0
11927,"HeistNPCGlobalAddedColdDamage1_",22228,8362,1,11872,11873,"","",24,"Frosted",1,[1948],11,15,18,21,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[605,579,318,310]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,-1468137815,[],"",0,0,-1979711488,5428,50331648,0
