"rownum","BaseItemTypesKey","Variation_AOFiles","IsNonMasterDoodad","InheritsFrom","bool","IsCraftingBench","Tags","bool","rid","Category","i32","bool","rid","bool","rid","[string]","i32","i32","bool","bool"
1234,8766,"[""Metadata/Effects/Spells/monsters_effects/League_Expedition/boss/olroth/Olroth_Relic_Hideout.ao"",""Metadata/Effects/Spells/monsters_effects/League_Expedition/boss/olroth/Olroth_Relic_Hideout_Inactive.ao"",""Metadata/Effects/Spells/monsters_effects/League_Expedition/boss/olroth/Olroth_Relic_Hideout_Shattered.ao""]","","Metadata/MiscellaneousObjects/HideoutDoodad",1,"",[15],1,"",49,0,"","",1,"",[],-16843010,-16843010,"",""
1235,8767,"[""Metadata/Terrain/Doodads/Hideouts/HarmonyMysteryBox/HeritageBuildingSupplies/HeritageWall01_1.ao"",""Metadata/Terrain/Doodads/Hideouts/HarmonyMysteryBox/HeritageBuildingSupplies/HeritageWall01_2.ao"",""Metadata/Terrain/Doodads/Hideouts/HarmonyMysteryBox/HeritageBuildingSupplies/HeritageWall01_3.ao"",""Metadata/Terrain/Doodads/Hideouts/HarmonyMysteryBox/HeritageBuildingSupplies/HeritageWall01_4.ao"",""Metadata/Terrain/Doodads/Hideouts/HarmonyMysteryBox/HeritageBuildingSupplies/HeritageWall02_1.ao"",""Metadata/Terrain/Doodads/Hideouts/HarmonyMysteryBox/HeritageBuildingSupplies/HeritageWall02_2.ao"",""Metadata/Terrain/Doodads/Hideouts/HarmonyMysteryBox/HeritageBuildingSupplies/HeritageWall03_1.ao"",""Metadata/Terrain/Doodads/Hideouts/HarmonyMysteryBox/HeritageBuildingSupplies/HeritageWall03_2.ao"",""Metadata/Terrain/Doodads/Hideouts/HarmonyMysteryBox/HeritageBuildingSupplies/HeritageWall04_1.ao"",""Metadata/Terrain/Doodads/Hideouts/HarmonyMysteryBox/HeritageBuildingSupplies/HeritageWall04_3.ao"",""Metadata/Terrain/Doodads/Hideouts/HarmonyMysteryBox/HeritageBuildingSupplies/HeritageWall05_1.ao"",""Metadata/Terrain/Doodads/Hideouts/HarmonyMysteryBox/HeritageBuildingSupplies/HeritageWall05_3.ao"",""Metadata/Terrain/Doodads/Hideouts/HarmonyMysteryBox/HeritageBuildingSupplies/HeritageWall06_1.ao"",""Metadata/Terrain/Doodads/Hideouts/HarmonyMysteryBox/HeritageBuildingSupplies/HeritageWall06_3.ao"",""Metadata/Terrain/Doodads/Hideouts/HarmonyMysteryBox/HeritageBuildingSupplies/HeritageWall07_1.ao"",""Metadata/Terrain/Doodads/Hideouts/HarmonyMysteryBox/HeritageBuildingSupplies/HeritageWall07_2.ao"",""Metadata/Terrain/Doodads/Hideouts/HarmonyMysteryBox/HeritageBuildingSupplies/HeritageWall07End_1.ao"",""Metadata/Terrain/Doodads/Hideouts/HarmonyMysteryBox/HeritageBuildingSupplies/HeritageWall08_1.ao"",""Metadata/Terrain/Doodads/Hideouts/HarmonyMysteryBox/HeritageBuildingSupplies/HeritageWall08_2.ao"",""Metadata/Terrain/Doodads/Hideouts/HarmonyMysteryBox/HeritageBuildingSupplies/HeritageWall08End_1.ao"",""Metadata/Terrain/Doodads/Hideouts/HarmonyMysteryBox/HeritageBuildingSupplies/HeritageWallEnd01_1.ao"",""Metadata/Terrain/Doodads/Hideouts/HarmonyMysteryBox/HeritageBuildingSupplies/HeritageBuilding01_1.ao"",""Metadata/Terrain/Doodads/Hideouts/HarmonyMysteryBox/HeritageBuildingSupplies/HeritageBuilding02_1.ao"",""Metadata/Terrain/Doodads/Hideouts/HarmonyMysteryBox/HeritageBuildingSupplies/HeritageBuilding03_1.ao"",""Metadata/Terrain/Doodads/Hideouts/HarmonyMysteryBox/HeritageBuildingSupplies/HeritagePillar02_2.ao"",""Metadata/Terrain/Doodads/Hideouts/HarmonyMysteryBox/HeritageBuildingSupplies/HeritagePillar02_3.ao"",""Metadata/Terrain/Doodads/Hideouts/HarmonyMysteryBox/HeritageBuildingSupplies/HeritagePillar02_4.ao"",""Metadata/Terrain/Doodads/Hideouts/HarmonyMysteryBox/HeritageBuildingSupplies/HeritagePillar03_2.ao""]",1,"Metadata/MiscellaneousObjects/HideoutDoodad",1,"",[0],"","",68,0,"","",1,"",[],-16843010,-16843010,"",""
1236,8768,"[""Metadata/Terrain/Doodads/Hideouts/HarmonyMysteryBox/HeritageCurios/HeritageCuriosA01_1.ao"",""Metadata/Terrain/Doodads/Hideouts/HarmonyMysteryBox/HeritageCurios/HeritageCuriosA01_2.ao"",""Metadata/Terrain/Doodads/Hideouts/HarmonyMysteryBox/HeritageCurios/HeritageCuriosB01_1.ao"",""Metadata/Terrain/Doodads/Hideouts/HarmonyMysteryBox/HeritageCurios/HeritageCuriosB01_2.ao"",""Metadata/Terrain/Doodads/Hideouts/HarmonyMysteryBox/HeritageCurios/HeritageCuriosB01_3.ao"",""Metadata/Terrain/Doodads/Hideouts/HarmonyMysteryBox/HeritageCurios/HeritageCuriosB02_1.ao"",""Metadata/Terrain/Doodads/Hideouts/HarmonyMysteryBox/HeritageCurios/HeritageCuriosB02_2.ao"",""Metadata/Terrain/Doodads/Hideouts/HarmonyMysteryBox/HeritageCurios/HeritageCuriosB02_3.ao"",""Metadata/Terrain/Doodads/Hideouts/HarmonyMysteryBox/HeritageCurios/HeritageCuriosC01_1.ao"",""Metadata/Terrain/Doodads/Hideouts/HarmonyMysteryBox/HeritageCurios/HeritageCuriosC01_2.ao"",""Metadata/Terrain/Doodads/Hideouts/HarmonyMysteryBox/HeritageCurios/HeritageCuriosC01_3.ao"",""Metadata/Terrain/Doodads/Hideouts/HarmonyMysteryBox/HeritageCurios/HeritageCuriosC02_1.ao"",""Metadata/Terrain/Doodads/Hideouts/HarmonyMysteryBox/HeritageCurios/HeritageCuriosC02_2.ao"",""Metadata/Terrain/Doodads/Hideouts/HarmonyMysteryBox/HeritageCurios/HeritageCuriosC02_3.ao"",""Metadata/Terrain/Doodads/Hideouts/HarmonyMysteryBox/HeritageCurios/HeritageCuriosC03_1.ao"",""Metadata/Terrain/Doodads/Hideouts/HarmonyMysteryBox/HeritageCurios/HeritageCuriosC03_2.ao"",""Metadata/Terrain/Doodads/Hideouts/HarmonyMysteryBox/HeritageCurios/HeritageCuriosC03_3.ao"",""Metadata/Terrain/Doodads/Hideouts/HarmonyMysteryBox/HeritageCurios/HeritageFloorA01_1.ao"",""Metadata/Terrain/Doodads/Hideouts/HarmonyMysteryBox/HeritageCurios/HeritageFloorA01_2.ao"",""Metadata/Terrain/Doodads/Hideouts/HarmonyMysteryBox/HeritageCurios/HeritageFloorA01_3.ao""]",1,"Metadata/MiscellaneousObjects/HideoutDoodad",1,"",[0],"","",68,0,"","",1,"",[],-16843010,-16843010,"",""
1237,8769,"[""Metadata/Effects/Environment/hideout/harmony_heritage/enfx_heritage1.ao"",""Metadata/Effects/Environment/hideout/harmony_heritage/enfx_heritage2.ao"",""Metadata/Effects/Environment/hideout/harmony_heritage/enfx_heritage3.ao""]",1,"Metadata/MiscellaneousObjects/HideoutDoodad",1,"","[15,0]","","",68,0,"","",1,"",[],-16843010,-16843010,"",""
1238,8770,"[""Metadata/Terrain/Doodads/Hideouts/HarmonyMysteryBox/DivergenceBuildingSupplies/DivergenceWalls01_2.ao"",""Metadata/Terrain/Doodads/Hideouts/HarmonyMysteryBox/DivergenceBuildingSupplies/DivergenceWalls01_3.ao"",""Metadata/Terrain/Doodads/Hideouts/HarmonyMysteryBox/DivergenceBuildingSupplies/DivergenceWalls01_4.ao"",""Metadata/Terrain/Doodads/Hideouts/HarmonyMysteryBox/DivergenceBuildingSupplies/DivergenceWalls01_5.ao"",""Metadata/Terrain/Doodads/Hideouts/HarmonyMysteryBox/DivergenceBuildingSupplies/DivergenceWalls01_6.ao"",""Metadata/Terrain/Doodads/Hideouts/HarmonyMysteryBox/DivergenceBuildingSupplies/DivergenceWalls01_7.ao"",""Metadata/Terrain/Doodads/Hideouts/HarmonyMysteryBox/DivergenceBuildingSupplies/DivergenceWalls01_8.ao"",""Metadata/Terrain/Doodads/Hideouts/HarmonyMysteryBox/DivergenceBuildingSupplies/DivergenceArch01_1.ao"",""Metadata/Terrain/Doodads/Hideouts/HarmonyMysteryBox/DivergenceBuildingSupplies/DivergenceArch01_2.ao"",""Metadata/Terrain/Doodads/Hideouts/HarmonyMysteryBox/DivergenceBuildingSupplies/DivergencePillar02_1.ao"",""Metadata/Terrain/Doodads/Hideouts/HarmonyMysteryBox/DivergenceBuildingSupplies/DivergencePillar02_2.ao"",""Metadata/Terrain/Doodads/Hideouts/HarmonyMysteryBox/DivergenceBuildingSupplies/DivergencePillar03_1.ao"",""Metadata/Terrain/Doodads/Hideouts/HarmonyMysteryBox/DivergenceBuildingSupplies/DivergencePillar04_1.ao"",""Metadata/Terrain/Doodads/Hideouts/HarmonyMysteryBox/DivergenceBuildingSupplies/DivergencePillar04_2.ao"",""Metadata/Terrain/Doodads/Hideouts/HarmonyMysteryBox/DivergenceBuildingSupplies/DivergenceBuildings01_1.ao"",""Metadata/Terrain/Doodads/Hideouts/HarmonyMysteryBox/DivergenceBuildingSupplies/DivergenceBuildings02_1.ao"",""Metadata/Terrain/Doodads/Hideouts/HarmonyMysteryBox/DivergenceBuildingSupplies/DivergenceBuildings03_1.ao"",""Metadata/Terrain/Doodads/Hideouts/HarmonyMysteryBox/DivergenceBuildingSupplies/DivergenceBuildings04_1.ao""]",1,"Metadata/MiscellaneousObjects/HideoutDoodad",1,"",[0],"","",68,0,"","",1,"",[],-16843010,-16843010,"",""
1239,8771,"[""Metadata/Terrain/Doodads/Hideouts/HarmonyMysteryBox/DivergenceCurios/DivergenceCurios01_1.ao"",""Metadata/Terrain/Doodads/Hideouts/HarmonyMysteryBox/DivergenceCurios/DivergenceCurios01_2.ao"",""Metadata/Terrain/Doodads/Hideouts/HarmonyMysteryBox/DivergenceCurios/DivergenceCurios02_1.ao"",""Metadata/Terrain/Doodads/Hideouts/HarmonyMysteryBox/DivergenceCurios/DivergenceCurios02_2.ao"",""Metadata/Terrain/Doodads/Hideouts/HarmonyMysteryBox/DivergenceCurios/DivergenceCurios03_1.ao"",""Metadata/Terrain/Doodads/Hideouts/HarmonyMysteryBox/DivergenceCurios/DivergenceCurios03_2.ao"",""Metadata/Terrain/Doodads/Hideouts/HarmonyMysteryBox/DivergenceCurios/DivergenceCurios03_3.ao"",""Metadata/Terrain/Doodads/Hideouts/HarmonyMysteryBox/DivergenceCurios/DivergenceCurios03_4.ao"",""Metadata/Terrain/Doodads/Hideouts/HarmonyMysteryBox/DivergenceCurios/DivergenceCurios04_1.ao"",""Metadata/Effects/Environment/hideout/harmony_divergence/DivergenceCurios04_2.ao"",""Metadata/Effects/Environment/hideout/harmony_divergence/DivergenceCurios05_1.ao"",""Metadata/Terrain/Doodads/Hideouts/HarmonyMysteryBox/DivergenceCurios/DivergenceCurios04_3.ao"",""Metadata/Terrain/Doodads/Hideouts/HarmonyMysteryBox/DivergenceCurios/DivergenceCurios04_4.ao"",""Metadata/Terrain/Doodads/Hideouts/HarmonyMysteryBox/DivergenceCurios/DivergenceCurios06_1.ao""]",1,"Metadata/MiscellaneousObjects/HideoutDoodad",1,"",[0],"","",68,0,"","",1,"",[],-16843010,-16843010,"",""
1240,8772,"[""Metadata/Effects/Environment/hideout/harmony_divergence/enfx_divergence1.ao"",""Metadata/Effects/Environment/hideout/harmony_divergence/enfx_divergence2.ao"",""Metadata/Effects/Environment/hideout/harmony_divergence/enfx_divergence3.ao"",""Metadata/Effects/Environment/hideout/harmony_divergence/enfx_divergence4.ao""]",1,"Metadata/MiscellaneousObjects/HideoutDoodad",1,"","[15,0]","","",68,0,"","",1,"",[],-16843010,-16843010,"",""
1241,8773,[],1,"Metadata/MiscellaneousObjects/HideoutDoodad",1,"",[15],"","",87,0,"","",1,"",[],-16843010,-16843010,"",""
1242,8774,[],1,"Metadata/MiscellaneousObjects/HideoutDoodad",1,"",[15],"","",52,0,"","",1,"",[],-16843010,-16843010,"",""
1243,8775,[],1,"Metadata/MiscellaneousObjects/HideoutDoodad",1,"",[15],"","",63,0,"","",1,"",[],-16843010,-16843010,"",""
1244,8776,[],1,"Metadata/MiscellaneousObjects/HideoutDoodad",1,"",[15],"","",22,0,"","",1,"",[],-16843010,-16843010,"",""
1245,8777,[],1,"Metadata/MiscellaneousObjects/HideoutDoodad",1,"",[15],"","",37,0,"","",1,"",[],-16843010,-16843010,"",""
1246,8778,"[""Metadata/Terrain/Doodads/Leagues/Hellscape/BlackHorn01_01.ao"",""Metadata/Terrain/Doodads/Leagues/Hellscape/BlackHorn01_02.ao"",""Metadata/Terrain/Doodads/Leagues/Hellscape/BlackHorn01_03.ao"",""Metadata/Terrain/Doodads/Leagues/Hellscape/BlackHorn02_01.ao"",""Metadata/Terrain/Doodads/Leagues/Hellscape/BlackHorn02_02.ao"",""Metadata/Terrain/Doodads/Leagues/Hellscape/BlackHorn02_03.ao"",""Metadata/Terrain/Doodads/Leagues/Hellscape/BlackHornCluster01_1.ao"",""Metadata/Terrain/Doodads/Leagues/Hellscape/BlackHornCluster01_2.ao"",""Metadata/Terrain/Doodads/Leagues/Hellscape/BlackHornCluster01_3.ao"",""Metadata/Terrain/Doodads/Leagues/Hellscape/BlackHornCluster01_4.ao"",""Metadata/Terrain/Doodads/Leagues/Hellscape/BlackHornCluster02_1.ao"",""Metadata/Terrain/Doodads/Leagues/Hellscape/BlackHornCluster02_2.ao"",""Metadata/Terrain/Doodads/Leagues/Hellscape/BlackHornCluster02_3.ao"",""Metadata/Terrain/Doodads/Leagues/Hellscape/BlackHornCluster02_4.ao""]","","Metadata/MiscellaneousObjects/HideoutDoodad",1,"",[26],"",67,38,0,"","",1,"",[],-16843010,-16843010,"",""
1247,8779,"[""Metadata/Terrain/Doodads/Leagues/Hellscape/HellscapeObjectC02_1.ao"",""Metadata/Terrain/Doodads/Leagues/Hellscape/HellscapeObjectC02_2.ao"",""Metadata/Terrain/Doodads/Leagues/Hellscape/HellscapeObjectC03_1.ao"",""Metadata/Terrain/Doodads/Leagues/Hellscape/HellscapeObjectC03_2.ao""]","","Metadata/MiscellaneousObjects/HideoutDoodad",1,"","[21,14,29]","",67,38,0,"","",1,"",[],-16843010,-16843010,"",""
1248,8780,"[""Metadata/Terrain/Doodads/Leagues/Hellscape/HellscapeObjectCWallSt02_1.ao"",""Metadata/Terrain/Doodads/Leagues/Hellscape/HellscapeObjectCWallSt01_1.ao"",""Metadata/Terrain/Doodads/Leagues/Hellscape/HellscapeObjectCWallCc01_2.ao"",""Metadata/Terrain/Doodads/Leagues/Hellscape/HellscapeObjectCWallCc01_1.ao"",""Metadata/Terrain/Doodads/Leagues/Hellscape/HellscapeObjectCWallCc01_2.ao"",""Metadata/Terrain/Doodads/Leagues/Hellscape/HellscapeObjectCPillar01_1.ao"",""Metadata/Terrain/Doodads/Leagues/Hellscape/HellscapeObjectCPillar02_1.ao"",""Metadata/Terrain/Doodads/Leagues/Hellscape/HellscapeObjectCPillar03_1.ao""]","","Metadata/MiscellaneousObjects/HideoutDoodad",1,"","[14,29]","",67,38,0,"","",1,"",[],-16843010,-16843010,"",""
1249,8781,"[""Metadata/Terrain/Doodads/Leagues/Hellscape/HellBellyGlob_v01_01.ao"",""Metadata/Terrain/Doodads/Leagues/Hellscape/HellBellyGlob_v02_01.ao"",""Metadata/Terrain/Doodads/Leagues/Hellscape/HellBellyGlob_v03_01.ao"",""Metadata/Terrain/Doodads/Leagues/Hellscape/HellBellyGlob_v08_01.ao"",""Metadata/Terrain/Doodads/Leagues/Hellscape/HellBellyGlob_v10_01.ao"",""Metadata/Terrain/Doodads/Leagues/Hellscape/HellBellyGlob_v11_01.ao"",""Metadata/Terrain/Doodads/Leagues/Hellscape/HellBelly_GroundSpikes_v01_01.ao"",""Metadata/Terrain/Doodads/Leagues/Hellscape/HellBelly_GroundSpikes_v02_01.ao"",""Metadata/Terrain/Doodads/Leagues/Hellscape/HellBelly_GroundSpikes_v03_01.ao"",""Metadata/Terrain/Doodads/Leagues/Hellscape/HellBelly_GroundSpikes_v04_01.ao"",""Metadata/Terrain/Doodads/Leagues/Hellscape/HellBelly_GroundSpikes_v05_01.ao"",""Metadata/Terrain/Doodads/Leagues/Hellscape/HellBelly_GroundSpikes_v06_01.ao"",""Metadata/Terrain/Doodads/Leagues/Hellscape/HellBelly_GroundSpikes_v07_01.ao"",""Metadata/Terrain/Doodads/Leagues/Hellscape/HellBelly_GroundSpikes_v08_01.ao"",""Metadata/Terrain/Doodads/Leagues/Hellscape/HellBelly_GroundSpikes_v09_01.ao"",""Metadata/Terrain/Doodads/Leagues/Hellscape/HellBloodandBone_v03_01.ao"",""Metadata/Terrain/Doodads/Leagues/Hellscape/HellBloodandBone_v03_02.ao"",""Metadata/Terrain/Doodads/Leagues/Hellscape/HellBloodandBone_v03_03.ao"",""Metadata/Terrain/Doodads/Leagues/Hellscape/HellBloodandBone_v03_04.ao"",""Metadata/Terrain/Doodads/Leagues/Hellscape/HellBloodandBone_v03_05.ao""]","","Metadata/MiscellaneousObjects/HideoutDoodad",1,"",[12],"",67,38,0,"","",1,"",[],-16843010,-16843010,"",""
1250,8782,"[""Metadata/Terrain/Doodads/Leagues/Hellscape/HellStalagmites_01.ao"",""Metadata/Terrain/Doodads/Leagues/Hellscape/HellStalagmites_02.ao"",""Metadata/Terrain/Doodads/Leagues/Hellscape/HellStalagmites_03.ao"",""Metadata/Terrain/Doodads/Leagues/Hellscape/HellStalagmites_04.ao"",""Metadata/Terrain/Doodads/Leagues/Hellscape/HellStalagmites_05.ao"",""Metadata/Terrain/Doodads/Leagues/Hellscape/HellStalagmites_06.ao"",""Metadata/Terrain/Doodads/Leagues/Hellscape/HellStalagmites_07.ao"",""Metadata/Terrain/Doodads/Leagues/Hellscape/HellStalagmites_08.ao"",""Metadata/Terrain/Doodads/Leagues/Hellscape/HellStalagmites_09.ao"",""Metadata/Terrain/Doodads/Leagues/Hellscape/HellStalagmites_10.ao"",""Metadata/Terrain/Doodads/Leagues/Hellscape/HellStalagmites_11.ao"",""Metadata/Terrain/Doodads/Leagues/Hellscape/HellStalagmites_12.ao"",""Metadata/Terrain/Doodads/Leagues/Hellscape/HellStalagmites_13.ao"",""Metadata/Terrain/Doodads/Leagues/Hellscape/HellStalagmites_14.ao""]","","Metadata/MiscellaneousObjects/HideoutDoodad",1,"","[8,26,29]","",67,38,0,"","",1,"",[],-16843010,-16843010,"",""
1251,8783,"[""Metadata/Terrain/Doodads/Leagues/Hellscape/HellObjectsB02_2.ao"",""Metadata/Terrain/Doodads/Leagues/Hellscape/HellObjectsB02_1.ao"",""Metadata/Terrain/Doodads/Leagues/Hellscape/HellObjectsB05_1.ao"",""Metadata/Terrain/Doodads/Leagues/Hellscape/HellObjectsB05_2.ao"",""Metadata/Terrain/Doodads/Leagues/Hellscape/HellObjectsB05_3.ao"",""Metadata/Terrain/Doodads/Leagues/Hellscape/HellObjectsB01_2.ao"",""Metadata/Terrain/Doodads/Leagues/Hellscape/HellA_01.ao"",""Metadata/Terrain/Doodads/Leagues/Hellscape/HellA_02.ao"",""Metadata/Terrain/Doodads/Leagues/Hellscape/HellA_03.ao"",""Metadata/Terrain/Doodads/Leagues/Hellscape/HellA_04.ao"",""Metadata/Terrain/Doodads/Leagues/Hellscape/HellscapeObjectC01_1.ao"",""Metadata/Terrain/Doodads/Leagues/Hellscape/HellscapeObjectC01_2.ao"",""Metadata/Terrain/Doodads/Leagues/Hellscape/HellObjectsB06_2.ao"",""Metadata/Terrain/Doodads/Leagues/Hellscape/HellObjectsB06_3.ao"",""Metadata/Terrain/Doodads/Leagues/Hellscape/HellObjectsB06_1.ao""]","","Metadata/MiscellaneousObjects/HideoutDoodad",1,"","[29,20]","",67,38,0,"","",1,"",[],-16843010,-16843010,"",""
1252,8784,"[""Metadata/Terrain/Missions/Hideouts/Light/Doodads/LightCrystal01.ao"",""Metadata/Terrain/Missions/Hideouts/Light/Doodads/LightCrystal02.ao"",""Metadata/Terrain/Missions/Hideouts/Light/Doodads/LightCrystal03.ao"",""Metadata/Terrain/Missions/Hideouts/Light/Doodads/LightCrystal04.ao"",""Metadata/Terrain/Missions/Hideouts/Light/Doodads/LightCrystal05.ao"",""Metadata/Terrain/Missions/Hideouts/Light/Doodads/LightCrystal06.ao""]","","Metadata/MiscellaneousObjects/HideoutDoodad",1,"",[8],"",66,33,0,"","",1,"",[],-16843010,-16843010,"",""
1253,8785,"[""Metadata/Terrain/Missions/Hideouts/Light/Doodads/LightMourningStatue01.ao"",""Metadata/Terrain/Missions/Hideouts/Light/Doodads/LightMourningStatue02.ao"",""Metadata/Terrain/Missions/Hideouts/Light/Doodads/LightRomanBoxer.ao""]","","Metadata/MiscellaneousObjects/HideoutDoodad",1,"",[20],"",66,33,0,"","",1,"",[],-16843010,-16843010,"",""
1254,8786,"[""Metadata/MapDevices/MasqueradeFlowerMapDevice/MasqueradeFlowerMapDevice_tier01.ao""]",1,"Metadata/Terrain/Missions/Hideouts/Objects/MapDeviceVariants/PauaMapDevice",1,1,"[0,25]","","",87,0,"","",1,"",[],-16843010,-16843010,"",""
1255,8787,"[""Metadata/MapDevices/OphidianMapDevice/OphidianMapDevice.ao""]",1,"Metadata/Terrain/Missions/Hideouts/Objects/MapDeviceVariants/ScaryMapDevice",1,1,"[0,25]","","",38,0,"","",1,"",[],-16843010,-16843010,"",""
1256,8788,"[""Metadata/MapDevices/OphidianMapDevice/Black_OphidianMapDevice.ao""]",1,"Metadata/Terrain/Missions/Hideouts/Objects/MapDeviceVariants/ScaryMapDeviceBlack",1,1,"[0,25]","","",38,0,"","",1,"",[],-16843010,-16843010,"",""
1257,8789,"[""Metadata/MapDevices/OphidianMapDevice/Steel_OphidianMapDevice.ao""]",1,"Metadata/Terrain/Missions/Hideouts/Objects/MapDeviceVariants/ScaryMapDeviceSteel",1,1,"[0,25]","","",38,0,"","",1,"",[],-16843010,-16843010,"",""
1258,8790,"[""Metadata/Terrain/Doodads/Hideouts/HideWarpRune.ao""]",1,"Metadata/MiscellaneousObjects/Hideout/TeleportBlue",1,1,"[15,0,32]","","",122,50,"","",1,"",[],1327,0,"",""
1259,8791,"[""Metadata/Terrain/Doodads/Hideouts/HideWarpRuneRed.ao""]",1,"Metadata/MiscellaneousObjects/Hideout/TeleportRed",1,1,"[15,0,32]","","",122,50,"","",1,"",[],1327,0,"",""
1260,8792,"[""Metadata/Terrain/Doodads/Hideouts/HideWarpRuneYellow.ao""]",1,"Metadata/MiscellaneousObjects/Hideout/TeleportYellow",1,1,"[15,0,32]","","",122,50,"","",1,"",[],1327,0,"",""
1261,8793,"[""Metadata/Terrain/Doodads/Hideouts/HideWarpRuneOrange.ao""]",1,"Metadata/MiscellaneousObjects/Hideout/TeleportOrange",1,1,"[15,0,32]","","",122,50,"","",1,"",[],1327,0,"",""
1262,8794,"[""Metadata/Terrain/Doodads/Hideouts/HideWarpRunePurple.ao""]",1,"Metadata/MiscellaneousObjects/Hideout/TeleportPurple",1,1,"[15,0,32]","","",122,50,"","",1,"",[],1327,0,"",""
1263,8795,"[""Metadata/Terrain/Doodads/Hideouts/HideWarpRuneGreen.ao""]",1,"Metadata/MiscellaneousObjects/Hideout/TeleportGreen",1,1,"[15,0,32]","","",122,50,"","",1,"",[],1327,0,"",""
1264,8796,"[""Metadata/Terrain/Doodads/Hideouts/HideWarpRuneWhite.ao""]",1,"Metadata/MiscellaneousObjects/Hideout/TeleportWhite",1,1,"[15,0,32]","","",122,50,"","",1,"",[],1327,0,"",""
1265,8797,"[""Metadata/Effects/Microtransactions/Waypoint/Scientist/ScientistWaypoint.ao""]",1,"Metadata/MiscellaneousObjects/Waypoints/ScientistWaypoint",1,1,[0],"","",115,0,"","",1,"",[],-16843010,-16843010,"",""
1266,8798,"[""Metadata/Effects/Microtransactions/Waypoint/Scientist/ScientistWaypointStormcaller.ao""]",1,"Metadata/MiscellaneousObjects/Waypoints/StormcallerWaypoint",1,1,[0],"","",115,0,"","",1,"",[],-16843010,-16843010,"",""
1267,8799,"[""Metadata/Effects/Microtransactions/Waypoint/Scientist/ScientistWaypointDevine.ao""]",1,"Metadata/MiscellaneousObjects/Waypoints/DivineWaypoint",1,1,[0],"","",115,0,"","",1,"",[],-16843010,-16843010,"",""
1268,8800,"[""Metadata/Effects/Microtransactions/Waypoint/Scientist/ScientistWaypointDarkshard.ao""]",1,"Metadata/MiscellaneousObjects/Waypoints/DarkshardWaypoint",1,1,[0],"","",115,0,"","",1,"",[],-16843010,-16843010,"",""
1269,8801,"[""Metadata/Effects/Microtransactions/Waypoint/Scientist/ScientistWaypointVerdant.ao""]",1,"Metadata/MiscellaneousObjects/Waypoints/VerdantWaypoint",1,1,[0],"","",115,0,"","",1,"",[],-16843010,-16843010,"",""
1270,8802,"[""Metadata/Effects/Microtransactions/Waypoint/Scientist/ScientistWaypointThaumaturgy.ao""]",1,"Metadata/MiscellaneousObjects/Waypoints/ThaumaturgyWaypoint",1,1,[0],"","",115,0,"","",1,"",[],-16843010,-16843010,"",""
1271,8804,"[""Metadata/Terrain/Doodads/Mtx/ItemDisplayCase.ao""]",1,"Metadata/MiscellaneousObjects/Hideout/ItemDisplayCase",1,1,[0],"","",86,0,"","",1,"",[],-16843010,-16843010,"",""
1272,8803,"[""Metadata/Terrain/Doodads/Hideouts/MtxMannequin/Pose01/Dex.ao"",""Metadata/Terrain/Doodads/Hideouts/MtxMannequin/Pose01/StrDex.ao"",""Metadata/Terrain/Doodads/Hideouts/MtxMannequin/Pose02/Dex.ao"",""Metadata/Terrain/Doodads/Hideouts/MtxMannequin/Pose02/StrDex.ao"",""Metadata/Terrain/Doodads/Hideouts/MtxMannequin/Pose03/Dex.ao"",""Metadata/Terrain/Doodads/Hideouts/MtxMannequin/Pose03/StrDex.ao"",""Metadata/Terrain/Doodads/Hideouts/MtxMannequin/Pose04/Dex.ao"",""Metadata/Terrain/Doodads/Hideouts/MtxMannequin/Pose04/StrDex.ao"",""Metadata/Terrain/Doodads/Hideouts/MtxMannequin/Pose05/Dex.ao"",""Metadata/Terrain/Doodads/Hideouts/MtxMannequin/Pose05/StrDex.ao"",""Metadata/Terrain/Doodads/Hideouts/MtxMannequin/Pose06/Dex.ao"",""Metadata/Terrain/Doodads/Hideouts/MtxMannequin/Pose06/StrDex.ao""]",1,"Metadata/MiscellaneousObjects/Hideout/MannequinMale",1,1,[0],"","",71,0,"","",1,"",[],-16843010,-16843010,"",""
1273,8805,"[""Metadata/Effects/Environment/hideout/lights/white_1.ao"",""Metadata/Effects/Environment/hideout/lights/white_2.ao"",""Metadata/Effects/Environment/hideout/lights/white_3.ao""]",1,"Metadata/Effects/Environment/hideout/lights/ProximityHideoutLight",1,"","[15,17,0]","","",42,0,"","",1,"",[],-16843010,-16843010,"",""
