"rownum","Id","CharactersKey","Text","Mono_AudioFile","Stereo_AudioFile","HasStereo","bool","Video","i32","i32","i32","[rid]","rid"
10923,"MavenLootFilterDivine4","","Divine!","Audio/Dialogue/NPC/Maven/Maven_211_05_D.ogg","","","","",1,0,1,[492],""
10924,"CierganIntroRandom","","You'll make a fine new sample!","Audio/Dialogue/NPC/Ciergan/IntroLines_01.ogg","","","","",1,0,1,[501],""
10925,"CierganIntro2","","You'll make a fine new sample!","Audio/Dialogue/NPC/Ciergan/IntroLines_02.ogg","","","","",1,0,1,[501],""
10926,"CierganIntro3","","I won't go back! I won't go back!","Audio/Dialogue/NPC/Ciergan/IntroLines_03.ogg","","","","",1,0,1,[501],""
10927,"CierganIntro4","","I won't go back! I won't go back!","Audio/Dialogue/NPC/Ciergan/IntroLines_04.ogg","","","","",1,0,1,[501],""
10928,"CierganIntro5","","Die, meddler!","Audio/Dialogue/NPC/Ciergan/IntroLines_05.ogg","","","","",1,0,1,[501],""
10929,"CierganIntro6","","Die, meddler!","Audio/Dialogue/NPC/Ciergan/IntroLines_06.ogg","","","","",1,0,1,[501],""
10930,"CierganIntro7","","No, you won't understand! You can't!","Audio/Dialogue/NPC/Ciergan/IntroLines_07.ogg","","","","",1,0,1,[501],""
10931,"CierganIntro8","","No, you won't understand! You can't!","Audio/Dialogue/NPC/Ciergan/IntroLines_08.ogg","","","","",1,0,1,[501],""
10932,"CierganDeathRandom","","No... It's not... ready...","Audio/Dialogue/NPC/Ciergan/DeathLines_01.ogg","","","","",1,0,1,[501],""
10933,"CierganDeath2","","No... It's not... ready...","Audio/Dialogue/NPC/Ciergan/DeathLines_02.ogg","","","","",1,0,1,[501],""
10934,"CierganDeath3","","The work... must... (blehhhh)","Audio/Dialogue/NPC/Ciergan/DeathLines_03.ogg","","","","",1,0,1,[501],""
10935,"CierganDeath4","","The work... must... (blehhhh)","Audio/Dialogue/NPC/Ciergan/DeathLines_04.ogg","","","","",1,0,1,[501],""
10936,"CierganDeath5","","So close... so... ","Audio/Dialogue/NPC/Ciergan/DeathLines_05.ogg","","","","",1,0,1,[501],""
10937,"CierganDeath6","","M-... Madness...","Audio/Dialogue/NPC/Ciergan/DeathLines_06.ogg","","","","",1,0,1,[501],""
10938,"CierganDeath7","","M-... Madness...","Audio/Dialogue/NPC/Ciergan/DeathLines_07.ogg","","","","",1,0,1,[501],""
10939,"CierganAriseRandom","","Arise!","Audio/Dialogue/NPC/CierganWild/Spell_Arise_01.ogg","","","","",1,0,1,[501],""
10940,"CierganArise2","","Arise!","Audio/Dialogue/NPC/CierganWild/Spell_Arise_02.ogg","","","","",1,0,1,[501],""
10941,"CierganArise3","","Arise!","Audio/Dialogue/NPC/CierganWild/Spell_Arise_03.ogg","","","","",1,0,1,[501],""
10942,"CierganFesterRandom","","Fester!","Audio/Dialogue/NPC/CierganWild/Spell_Fester_01.ogg","","","","",1,0,1,[501],""
10943,"CierganFester2","","Fester!","Audio/Dialogue/NPC/CierganWild/Spell_Fester_02.ogg","","","","",1,0,1,[501],""
10944,"CierganFester3","","Fester!","Audio/Dialogue/NPC/CierganWild/Spell_Fester_03.ogg","","","","",1,0,1,[501],""
10945,"CierganObserveRandom","","Observe!","Audio/Dialogue/NPC/CierganWild/Spell_Observe_01.ogg","","","","",1,0,1,[501],""
10946,"CierganObserve2","","Observe!","Audio/Dialogue/NPC/CierganWild/Spell_Observe_02.ogg","","","","",1,0,1,[501],""
10947,"CierganObserve3","","Observe!","Audio/Dialogue/NPC/CierganWild/Spell_Observe_04.ogg","","","","",1,0,1,[501],""
10948,"CierganPerfectRandom","","Isn't it perfect!?","Audio/Dialogue/NPC/CierganWild/Spell_Perfect_01.ogg","","","","",1,0,1,[501],""
10949,"CierganPerfect2","","Isn't it perfect!?","Audio/Dialogue/NPC/CierganWild/Spell_Perfect_02.ogg","","","","",1,0,1,[501],""
10950,"CierganPerfect3","","Isn't it perfect!?","Audio/Dialogue/NPC/CierganWild/Spell_Perfect_03.ogg","","","","",1,0,1,[501],""
10951,"CierganSwarmRandom","","Swarm!","Audio/Dialogue/NPC/CierganWild/Spell_Swarm_01.ogg","","","","",1,0,1,[501],""
10952,"CierganSwarm2","","Swarm!","Audio/Dialogue/NPC/CierganWild/Spell_Swarm_02.ogg","","","","",1,0,1,[501],""
10953,"CierganSwarm3","","Swarm!","Audio/Dialogue/NPC/CierganWild/Spell_Swarm_03.ogg","","","","",1,0,1,[501],""
10954,"CierganWasteRandom","","You won't go to waste!","Audio/Dialogue/NPC/CierganWild/Spell_Waste_01.ogg","","","","",1,0,1,[501],""
10955,"CierganWaste2","","You won't go to waste!","Audio/Dialogue/NPC/CierganWild/Spell_Waste_02.ogg","","","","",1,0,1,[501],""
10956,"CierganWaste3","","You won't go to waste!","Audio/Dialogue/NPC/CierganWild/Spell_Waste_03.ogg","","","","",1,0,1,[501],""
10957,"MavenLaughsAtPlayerDeathRandom","","Hahaha!","Audio/Dialogue/NPC/Maven/Maven_59_03_A.ogg","","","","",500,0,1,[492],""
10958,"MavenLaughsAtPlayerDeath2","","Hah hah hah hahaha!","Audio/Dialogue/NPC/Maven/Maven_59_03_B.ogg","","","","",500,0,1,[492],""
10959,"MavenLaughsAtPlayerDeath3","","Ah hahaha!","Audio/Dialogue/NPC/Maven/Maven_59_03_C.ogg","","","","",500,0,1,[492],""
10960,"MavenLaughsAtPlayerDeath4","","Ah!","Audio/Dialogue/NPC/Maven/Maven_59_05_C.ogg","","","","",500,0,1,[492],""
10961,"MavenLaughsAtPlayerDeath5","","Not good...","Audio/Dialogue/NPC/Maven/Maven_59_08_A.ogg","","","","",500,0,1,[492],""
10962,"MavenLaughsAtPlayerDeath6","","Not good!","Audio/Dialogue/NPC/Maven/Maven_59_08_B.ogg","","","","",500,0,1,[492],""
10963,"MavenLaughsAtPlayerDeath7","","Not. Good.","Audio/Dialogue/NPC/Maven/Maven_59_08_C.ogg","","","","",500,0,1,[492],""
10964,"MavenLaughsAtPlayerDeath8","","Not good.","Audio/Dialogue/NPC/Maven/Maven_59_08_D.ogg","","","","",500,0,1,[492],""
10965,"MavenReactsToPlayerEntranceRandom","","Ooh!","Audio/Dialogue/NPC/Maven/Maven_59_01_A.ogg","","","","",1,0,1,[492],""
10966,"MavenReactsToPlayerEntrance2","","Ooh!","Audio/Dialogue/NPC/Maven/Maven_59_01_B.ogg","","","","",1,0,1,[492],""
10967,"MavenReactsToPlayerEntrance3","","Ooh!","Audio/Dialogue/NPC/Maven/Maven_59_01_C.ogg","","","","",1,0,1,[492],""
10968,"MavenReactsToPlayerEntrance4","","Ah!","Audio/Dialogue/NPC/Maven/Maven_59_02_A.ogg","","","","",1,0,1,[492],""
10969,"MavenReactsToPlayerEntrance5","","Ah!","Audio/Dialogue/NPC/Maven/Maven_59_02_B.ogg","","","","",1,0,1,[492],""
10970,"MavenReactsToPlayerEntrance6","","Hahaha!","Audio/Dialogue/NPC/Maven/Maven_59_03_A.ogg","","","","",1,0,1,[492],""
10971,"MavenReactsToPlayerEntrance7","","Hah hah hah hahaha!","Audio/Dialogue/NPC/Maven/Maven_59_03_B.ogg","","","","",1,0,1,[492],""
10972,"MavenReactsToPlayerEntrance8","","Ah hahaha!","Audio/Dialogue/NPC/Maven/Maven_59_03_C.ogg","","","","",1,0,1,[492],""
10973,"MavenReactsToPlayerEntrance9","","Huh?","Audio/Dialogue/NPC/Maven/Maven_59_04_A.ogg","","","","",1,0,1,[492],""
10974,"MavenReactsToPlayerEntrance10","","Oh?","Audio/Dialogue/NPC/Maven/Maven_59_04_B.ogg","","","","",1,0,1,[492],""
10975,"MavenReactsToPlayerEntrance11","","Oh!","Audio/Dialogue/NPC/Maven/Maven_59_04_C.ogg","","","","",1,0,1,[492],""
10976,"MavenReactsToPlayerEntrance12","","Ah!","Audio/Dialogue/NPC/Maven/Maven_59_05_A.ogg","","","","",1,0,1,[492],""
10977,"MavenReactsToPlayerEntrance13","","Ah!","Audio/Dialogue/NPC/Maven/Maven_59_05_B.ogg","","","","",1,0,1,[492],""
10978,"MavenReactsToPlayerEntrance14","","Ah!","Audio/Dialogue/NPC/Maven/Maven_59_05_C.ogg","","","","",1,0,1,[492],""
10979,"MavenReactsToPlayerEntrance15","","Yes!","Audio/Dialogue/NPC/Maven/Maven_59_06_A.ogg","","","","",1,0,1,[492],""
10980,"MavenReactsToPlayerEntrance16","","Yes!","Audio/Dialogue/NPC/Maven/Maven_59_06_B.ogg","","","","",1,0,1,[492],""
10981,"MavenReactsToPlayerEntrance17","","Yes!","Audio/Dialogue/NPC/Maven/Maven_59_06_C.ogg","","","","",1,0,1,[492],""
10982,"MavenReactsToPlayerEntrance18","","Yes!","Audio/Dialogue/NPC/Maven/Maven_59_06_D.ogg","","","","",1,0,1,[492],""
10983,"MavenReactsToPlayerEntrance19","","Good!","Audio/Dialogue/NPC/Maven/Maven_59_07_A.ogg","","","","",1,0,1,[492],""
10984,"MavenReactsToPlayerEntrance20","","Good!","Audio/Dialogue/NPC/Maven/Maven_59_07_B.ogg","","","","",1,0,1,[492],""
10985,"MavenReactsToPlayerEntrance21","","Good.","Audio/Dialogue/NPC/Maven/Maven_59_07_C.ogg","","","","",1,0,1,[492],""
10986,"MavenReactsToPlayerEntrance22","","Good!","Audio/Dialogue/NPC/Maven/Maven_59_07_D.ogg","","","","",1,0,1,[492],""
10987,"MavenReactsToPlayerEntrance23","","Good!","Audio/Dialogue/NPC/Maven/Maven_59_07_E.ogg","","","","",1,0,1,[492],""
10988,"EnvoyFinalConversationA","","You force an intervention, Nomad. You have proved your might. You have proved your ignorance.","Audio/Dialogue/NPC/Envoy/Envoy_58_1_A.ogg","","","","",1000,0,1,[491],""
10989,"EnvoyFinalConversationB","","The Maven is a toddler, a nymph, a hatchling that has wandered too far from the nest. Were I to allow you to continue, it would surely call for its progenitor. Were I to allow you to continue, you would drag all into its gaping maw.","Audio/Dialogue/NPC/Envoy/Envoy_58_1_B.ogg","","","","",1000,0,1,[491],""
10990,"EnvoyFinalConversationC","","The Maven must be protected and guarded. A mercy for you both. The end is delayed but not prevented. Savour your remaining time, I urge you. Prepare for its arrival, I urge you.","Audio/Dialogue/NPC/Envoy/Envoy_58_1_C.ogg","","","","",1000,0,1,[491],""
10991,"EnvoyFinalConversationBC","","The Maven is a toddler, a nymph, a hatchling that has wandered too far from the nest. Were I to allow you to continue, it would surely call for its progenitor. Were I to allow you to continue, you would drag all into its gaping maw.\r\n\r\nThe Maven must be protected and guarded. A mercy for you both. The end is delayed but not prevented. Savour your remaining time, I urge you. Prepare for its arrival, I urge you.","Audio/Dialogue/NPC/Envoy/Envoy_58_1_D.ogg","","","","",1000,0,1,[491],""
10992,"MavenFinalFightHumanoidRecreatedSecondRandom","","My irritation is growing.","Audio/Dialogue/NPC/Maven/Maven_193_01_A.ogg","","","","",500,0,1,[493],""
10993,"MavenFinalFightHumanoidRecreatedSecond2","","My irritation is growing.","Audio/Dialogue/NPC/Maven/Maven_193_01_B.ogg","","","","",500,0,1,[493],""
10994,"MavenFinalFightHumanoidRecreatedSecond3","","My irritation is growing.","Audio/Dialogue/NPC/Maven/Maven_193_01_C.ogg","","","","",500,0,1,[493],""
10995,"MavenFinalFightHumanoidRecreatedFirstRandom","","I will have what I want!","Audio/Dialogue/NPC/Maven/Maven_193_02_A.ogg","","","","",500,0,1,[493],""
10996,"MavenFinalFightHumanoidRecreatedFirst2","","I will have what I want!","Audio/Dialogue/NPC/Maven/Maven_193_02_B.ogg","","","","",500,0,1,[493],""
10997,"MavenFinalFightHumanoidRecreatedFirst3","","I will have what I want!","Audio/Dialogue/NPC/Maven/Maven_193_02_C.ogg","","","","",500,0,1,[493],""
10998,"MavenFinalFightHumanoidRecreatedThirdRandom","","Arrogant toy!","Audio/Dialogue/NPC/Maven/Maven_193_03_A.ogg","","","","",500,0,1,[493],""
10999,"MavenFinalFightHumanoidRecreatedThird2","","Arrogant toy!","Audio/Dialogue/NPC/Maven/Maven_193_03_B.ogg","","","","",500,0,1,[493],""
11000,"MavenFinalFightHumanoidRecreatedThird3","","Arrogant toy!","Audio/Dialogue/NPC/Maven/Maven_193_03_C.ogg","","","","",500,0,1,[493],""
11001,"MavenFinalFightWaitingOnMapOwnerRandom","","How long will I be kept waiting?","Audio/Dialogue/NPC/Maven/Maven_153_05_A.ogg","","","","",1,0,1,[493],""
11002,"MavenFinalFightWaitingOnMapOwner2","","How long will I be kept waiting?","Audio/Dialogue/NPC/Maven/Maven_153_05_B.ogg","","","","",1,0,1,[493],""
11003,"MavenFinalFightWaitingOnMapOwner3","","How long will I be kept waiting?","Audio/Dialogue/NPC/Maven/Maven_153_05_C.ogg","","","","",1,0,1,[493],""
11004,"TrialmasterTutorialGreeting","","Approach, Challenger.","Audio/Dialogue/NPC/TrialmasterWild/Tri_80_01.ogg","","","","",1,0,1,[502],""
11005,"TrialmasterTutorialIntro","","Many exiles have tested their skills here as of late. Face the trials of Chaos and pursue your fate. You might die here, now, or you might someday rival the gods themselves.","Audio/Dialogue/NPC/Trialmaster/Tri_81_01.ogg","","","","",1,0,1,[502],""
11006,"TrialmasterTutorialAltarUnlocked","","Make your choice.","Audio/Dialogue/NPC/Trialmaster/Tri_82_01.ogg","","","","",1,0,1,[502],""
11007,"TrialmasterTutorialAltarClicked","","Slay the waves of enemies. Simple enough.","Audio/Dialogue/NPC/Trialmaster/Tri_83_01.ogg","","","","",1,0,1,[502],""
11008,"TrialmasterTutorialPlayerWalksAway","","Not participating is itself a choice.","Audio/Dialogue/NPC/Trialmaster/Tri_84_01.ogg","","","","",1,0,1,[502],""
11009,"TrialmasterTutorialPlayerLoses","","Your potential remains unrealised.","Audio/Dialogue/NPC/Trialmaster/Tri_85_01.ogg","","","","",1,0,1,[502],""
11010,"TrialmasterTutorialContinueOrStopOne","","A favourable result. Now you face another choice: further commit to a more difficult challenge, or balk?","Audio/Dialogue/NPC/Trialmaster/Tri_86_01.ogg","","","","",1,0,1,[502],""
11011,"TrialmasterTutorialStopChosen","","The safe choice.","Audio/Dialogue/NPC/Trialmaster/Tri_87_01.ogg","","","","",1,0,1,[502],""
11012,"TrialmasterTutorialContinueOrStopTwo","","A choice of futures, as before. The next challenge will be even more difficult.","Audio/Dialogue/NPC/Trialmaster/Tri_88_01.ogg","","","","",1,0,1,[502],""
11013,"TrialmasterTutorialStopChosenTwo","","The expected choice.","Audio/Dialogue/NPC/Trialmaster/Tri_89_01.ogg","","","","",1,0,1,[502],""
11014,"TrialmasterTutorialContinueOrStopThree","","Do you wish to keep your fortunes, or continue in pursuit of greater riches?","Audio/Dialogue/NPC/Trialmaster/Tri_90_01.ogg","","","","",1,0,1,[502],""
11015,"TrialmasterTutorialStopChosenThree","","So be it, as disappointing as it is.","Audio/Dialogue/NPC/Trialmaster/Tri_91_01.ogg","","","","",1,0,1,[502],""
11016,"TrialmasterTutorialFullWin","","You play the game well, Challenger. Enjoy the fruits of your luck, and your skill. We shall meet again.","Audio/Dialogue/NPC/Trialmaster/Tri_92_01.ogg","","","","",1,0,1,[502],""
11017,"TrialmasterSeeEachOtherAgainShout","","The future holds further challenges. Count on it.","Audio/Dialogue/NPC/Trialmaster/Tri_93_01.ogg","","","","",1,0,1,[502],""
11018,"MavenFinalFightDualIceBarrage","","A cascade of pain!","Audio/Dialogue/NPC/Maven/Maven_147_05_A.ogg","","","","",0,0,1,[492],""
11019,"TrialmasterFinalEncounterEffortRandom","","","Audio/Dialogue/NPC/TrialmasterWild/Tri_108_01.ogg","","","","",1,0,1,[502],""
11020,"TrialmasterFinalEncounterEffort2","","","Audio/Dialogue/NPC/TrialmasterWild/Tri_108_02.ogg","","","","",1,0,1,[502],""
11021,"TrialmasterFinalEncounterEffort3","","","Audio/Dialogue/NPC/TrialmasterWild/Tri_108_03.ogg","","","","",1,0,1,[502],""
11022,"TrialmasterFinalEncounterSpellEffortRandom","","","Audio/Dialogue/NPC/TrialmasterWild/Spell_01.ogg","","","","",1,0,1,[502],""
11023,"TrialmasterFinalEncounterSpellEffort2","","","Audio/Dialogue/NPC/TrialmasterWild/Spell_02.ogg","","","","",1,0,1,[502],""
11024,"TrialmasterFinalEncounterSpellEffort3","","","Audio/Dialogue/NPC/TrialmasterWild/Spell_03.ogg","","","","",1,0,1,[502],""
11025,"TrialmasterFinalEncounterGoesCasterStanceRandom","","Chaos aid me!","Audio/Dialogue/NPC/TrialmasterWild/Tri_115_01.ogg","","","","",1,0,1,[502],""
11026,"TrialmasterFinalEncounterGoesCasterStance2","","Chaos aid me!","Audio/Dialogue/NPC/TrialmasterWild/Tri_115_02.ogg","","","","",1,0,1,[502],""
11027,"TrialmasterFinalEncounterGoesCasterStance3","","Chaos aid me!","Audio/Dialogue/NPC/TrialmasterWild/Tri_115_03.ogg","","","","",1,0,1,[502],""
11028,"TrialmasterFinalEncounterCleaveAttackRandom","","Face me!","Audio/Dialogue/NPC/TrialmasterWild/Tri_109_01.ogg","","","","",1,0,1,[502],""
11029,"TrialmasterFinalEncounterCleaveAttack2","","Face me!","Audio/Dialogue/NPC/TrialmasterWild/Tri_109_02.ogg","","","","",1,0,1,[502],""
11030,"TrialmasterFinalEncounterCleaveAttack3","","Face me!","Audio/Dialogue/NPC/TrialmasterWild/Tri_109_03.ogg","","","","",1,0,1,[502],""
11031,"TrialmasterFinalEncounterSlamAttackRandom","","For Chaos!","Audio/Dialogue/NPC/TrialmasterWild/Tri_110_01.ogg","","","","",1,0,1,[502],""
11032,"TrialmasterFinalEncounterSlamAttack2","","For Chaos!","Audio/Dialogue/NPC/TrialmasterWild/Tri_110_02.ogg","","","","",1,0,1,[502],""
11033,"TrialmasterFinalEncounterSlamAttack3","","For Chaos!","Audio/Dialogue/NPC/TrialmasterWild/Tri_110_03.ogg","","","","",1,0,1,[502],""
11034,"TrialmasterFinalEncounterShockwaveSlamRandom","","Feel his power!","Audio/Dialogue/NPC/TrialmasterWild/Tri_111_01.ogg","","","","",1,0,1,[502],""
11035,"TrialmasterFinalEncounterShockwaveSlam2","","Feel his power!","Audio/Dialogue/NPC/TrialmasterWild/Tri_111_02.ogg","","","","",1,0,1,[502],""
11036,"TrialmasterFinalEncounterShockwaveSlam3","","Feel his power!","Audio/Dialogue/NPC/TrialmasterWild/Tri_111_03.ogg","","","","",1,0,1,[502],""
11037,"TrialmasterFinalEncounterTectonicSlamRandom","","Fall before me!","Audio/Dialogue/NPC/TrialmasterWild/Tri_112_01.ogg","","","","",1,0,1,[502],""
11038,"TrialmasterFinalEncounterTectonicSlam2","","Fall before me!","Audio/Dialogue/NPC/TrialmasterWild/Tri_112_02.ogg","","","","",1,0,1,[502],""
11039,"TrialmasterFinalEncounterTectonicSlam3","","Fall before me!","Audio/Dialogue/NPC/TrialmasterWild/Tri_112_03.ogg","","","","",1,0,1,[502],""
11040,"TrialmasterFinalEncounterChaosShrineInMeleeRandom","","Temptation for the fool.","Audio/Dialogue/NPC/TrialmasterWild/Tri_113_01.ogg","","","","",1,0,1,[502],""
11041,"TrialmasterFinalEncounterChaosShrineInMelee2","","Temptation for the fool.","Audio/Dialogue/NPC/TrialmasterWild/Tri_113_02.ogg","","","","",1,0,1,[502],""
11042,"TrialmasterFinalEncounterChaosShrineInMelee3","","Temptation for the fool.","Audio/Dialogue/NPC/TrialmasterWild/Tri_113_03.ogg","","","","",1,0,1,[502],""
11043,"TrialmasterFinalEncounterThrowWeaponAttackRandom","","I shall crush you!","Audio/Dialogue/NPC/TrialmasterWild/Tri_114_01.ogg","","","","",1,0,1,[502],""
11044,"TrialmasterFinalEncounterThrowWeaponAttack2","","I shall crush you!","Audio/Dialogue/NPC/TrialmasterWild/Tri_114_02.ogg","","","","",1,0,1,[502],""
11045,"TrialmasterFinalEncounterThrowWeaponAttack3","","I shall crush you!","Audio/Dialogue/NPC/TrialmasterWild/Tri_114_03.ogg","","","","",1,0,1,[502],""
11046,"TrialmasterFinalEncounterOmegaProjectileCastRandom","","No escaping fate.","Audio/Dialogue/NPC/TrialmasterWild/Tri_116_01.ogg","","","","",1,0,1,[502],""
11047,"TrialmasterFinalEncounterOmegaProjectileCast2","","No escaping fate.","Audio/Dialogue/NPC/TrialmasterWild/Tri_116_02.ogg","","","","",1,0,1,[502],""
11048,"TrialmasterFinalEncounterOmegaProjectileCast3","","No escaping fate.","Audio/Dialogue/NPC/TrialmasterWild/Tri_116_03.ogg","","","","",1,0,1,[502],""
11049,"TrialmasterFinalEncounterSummonTetherSpikeCastRandom","","Be still!","Audio/Dialogue/NPC/TrialmasterWild/Tri_117_01.ogg","","","","",1,0,1,[502],""
11050,"TrialmasterFinalEncounterSummonTetherSpikeCast2","","Be still!","Audio/Dialogue/NPC/TrialmasterWild/Tri_117_02.ogg","","","","",1,0,1,[502],""
11051,"TrialmasterFinalEncounterSummonTetherSpikeCast3","","Be still!","Audio/Dialogue/NPC/TrialmasterWild/Tri_117_03.ogg","","","","",1,0,1,[502],""
11052,"TrialmasterFinalEncounterSummonChaosShrineInCasterRandom","","Take it. Go ahead.","Audio/Dialogue/NPC/TrialmasterWild/Tri_118_01.ogg","","","","",1,0,1,[502],""
11053,"TrialmasterFinalEncounterSummonChaosShrineInCaster2","","Take it. Go ahead.","Audio/Dialogue/NPC/TrialmasterWild/Tri_118_02.ogg","","","","",1,0,1,[502],""
11054,"TrialmasterFinalEncounterSummonChaosShrineInCaster3","","Take it. Go ahead.","Audio/Dialogue/NPC/TrialmasterWild/Tri_118_03.ogg","","","","",1,0,1,[502],""
11055,"TrialmasterFinalEncounterSummonWeaponRandom","","Might of Chaos!","Audio/Dialogue/NPC/TrialmasterWild/Tri_119_01.ogg","","","","",1,0,1,[502],""
11056,"TrialmasterFinalEncounterSummonWeapon2","","Might of Chaos!","Audio/Dialogue/NPC/TrialmasterWild/Tri_119_02.ogg","","","","",1,0,1,[502],""
11057,"TrialmasterFinalEncounterSummonWeapon3","","Might of Chaos!","Audio/Dialogue/NPC/TrialmasterWild/Tri_119_03.ogg","","","","",1,0,1,[502],""
11058,"TrialmasterFinalEncounter75healthRandom","","","","","","","",1,0,1,[502],""
11059,"TrialmasterFinalEncounter50healthRandom","","","","","","","",1,0,1,[502],""
11060,"TrialmasterFinalEncounter25healthRandom","","","","","","","",1,0,1,[502],""
11061,"TrialmasterFinalEncounterDefeatedRandom","","My service... is finally over...","Audio/Dialogue/NPC/Trialmaster/Tri_94_01.ogg","","","","",1,0,1,[504],""
11062,"TrialmasterFinalEncounterPostDefeatedRandom","","...and my service continues. Chaos laughs, mortal, and fortune is yours.","Audio/Dialogue/NPC/Trialmaster/Tri_94_02.ogg","","","","",1,0,1,[503],""
11063,"TrialmasterFinalEncounterPlayerDiedTauntRandom","","","","","","","",1,0,1,[502],""
