"rownum","Id","Description","Invisible","Removable","Name","StatsKeys","bool","i32","bool","Maximum_StatsKey","Current_StatsKey","bool","i32","BuffVisualsKey","bool","bool","i32","bool","bool","bool","bool","BuffLimit","bool","Id2","IsRecovery","bool","bool","rid","bool","rid","i32","i32","i32","rid","bool","[rid]","[rid]","[rid]","[rid]"
1543,"have_been_shocked_recently","",1,"","",[12179],"",9,"","","",1,18,0,1,"",15,"","","","",0,1,"","","","","","",4,1699217408,4,0,"","",[],[],[12179],[]
1544,"warcry_physical_damage_reduction_rating_percent","",1,"","",[117],"",3,"","","","",18,0,1,"",15,"","","","",0,1,"","","","","","",4,1707737088,4,0,"","",[],[],[117],[]
1545,"winter_brand_stacks","",1,"","",[],1,4,"","","","",18,1304,1,"",15,"",1,1,"",0,"","","","","","","",4,1711538176,4,0,"","",[],[],[],[]
1546,"display_num_empowered_attacks","",1,"","",[],1,1,"","","","",18,0,1,"",15,"",1,"","",0,"","","","","","","",4,1715601408,4,0,"","",[],[],[],[]
1547,"harvest_beast_roar_debuff","You are slowed.","","","Bestial Roar",[346],1,2,"","","","",18,1305,1,"",2,"",1,1,"",0,"","","","","","","",4,1722023936,4,0,"","",[],[],[346],[]
1548,"keystone_impale_cannot_be_impaled","You cannot be impaled again, and Call of Steel cannot remove impale debuffs from you.","","","The Impaled",[12119],"",3,"","","","",18,1306,1,"",1,"",1,"","",0,"","","","","","","",4,1741815808,4,0,"","",[],[13701],[12119],[]
1549,"harvest_rhex_screech_debuff","You take increased Lightning Damage.","","","Thunderous Roar",[3640],1,2,"","","","",18,1307,1,"",2,"",1,1,"",0,"","","","","","","",4,1755971584,4,0,"","",[],[],[3640],[]
1550,"debilitate","You are slowed and deal less Damage.","","","Debilitate","[12215,12216]",1,3,"","","","",18,1312,1,"",2,"",1,1,"",0,"","","","","","","",4,1767243776,4,0,"","",[],[],"[12215,12216]",[]
1551,"explode_on_death_dealing_chaos_damage","",1,"","",[12220],"",3,"","","","",18,0,1,"",15,"",1,1,"",0,"","","","","","","",4,1775501312,4,0,"","",[],[],[12220],[]
1552,"cannot_be_stunned_after_stun_finished","",1,"","",[702],1,2,"","","",1,18,0,1,"",15,"","","","",0,1,"","","","","","",4,1782710272,4,0,"","",[],[],[702],[]
1553,"maximum_life_cannot_be_zero_temporarily","",1,1,"",[12246],1,3,"","","",1,18,0,1,"",1,"",1,1,"",0,"","","","","","","",4,1790181376,4,0,"","",[],[],[12246],[]
1554,"hindered_enemy_life_regeneration_rate","",1,"","",[2410],"",3,"","","","",18,0,1,"",15,"","","","",0,"","","","","","","",4,1797390336,4,0,"","",[],[],[2410],[]
1555,"exposed_enemy_elemental_status_duration","",1,"","",[621],"",3,"","","","",18,0,1,"",15,"","","","",0,"","","","","","","",4,1804861440,4,0,"","",[],[],[621],[]
1556,"maimed_enemy_damage_taken_over_time","",1,"","",[542],"",3,"","","","",18,0,1,"",15,"","","","",0,"","","","","","","",4,1811808256,4,0,"","",[],[],[542],[]
1557,"taunted_enemy_less_area_damage","",1,"","",[12320],"",3,"","","","",18,0,1,"",15,"","","","",0,"","","","","","","",4,1818099712,4,0,"","",[],[],[12320],[]
1558,"withered_enemy_all_resistances","",1,"","",[7677],"",3,"","","","",18,0,1,"",15,"","","","",0,"","","","","","","",4,1824391168,4,0,"","",[],[],[7677],[]
1559,"blinded_enemy_crit_chance","",1,"","",[554],"",3,"","","","",18,0,1,"",15,"","","","",0,"","","","","","","",4,1830027264,4,0,"","",[],[],[554],[]
1560,"intimidated_enemy_self_stun_duration","",1,"","",[4624],"",3,"","","","",18,0,1,"",15,"","","","",0,"","","","","","","",4,1837105152,4,0,"","",[],[],[4624],[]
1561,"unnerved_enemy_self_spell_crit_chance","",1,"","",[12325],"",3,"","","","",18,0,1,"",15,"","","","",0,"","","","","","","",4,1844314112,4,0,"","",[],[],[12325],[]
1562,"berserker_more_empowered_attack_damage","You are dealing more damage with Exerted attacks","","","War Bringer",[12328],1,2,"","","",1,18,1314,1,"",15,"",1,1,"",0,1,"","","","","","",4,1859911680,4,0,"","",[],[],[12328],[]
1563,"have_lost_endurance_charge_in_past_8_seconds","",1,"","",[12358],"",9,"","","","",18,0,1,"",15,"","","","",0,1,"","","","","","",4,1868038144,4,0,"","",[],[],[12358],[]
1564,"crown_of_thorns_ground","You are taking Physical and Fire Damage over time","","","Sacred Ashes","[354,1984]","",3,"","","","",18,1315,1,"",2,"",1,1,"",0,"","AddBuffWhileInAura","","","","","",4,1885470720,4,0,101,"",[],[],"[354,1984]",[]
1565,"crushed","",1,"","Crushed",[1038],1,3,"","","",1,18,0,1,"",15,"",1,1,"",0,"","","","","","","",4,1890975744,4,0,"","",[],[],[1038],[]
1566,"harvest_boss_push_immunity","",1,"","","[702,982,2676]",1,2,"","","","",18,0,1,"",15,"",1,1,"",0,"","","","","","","",4,1898840064,4,0,"","",[],[],"[702,982,2676]",[]
1567,"add_buff_while_in_aura","",1,"","",[],1,1,"","","","",18,0,1,"",15,"","","","",0,"","AddBuffWhileInAura","","","","","",4,1905131520,4,0,"","",[],[],[],[]
1568,"crown_of_thorns_stacking","You have reduced physical damage reduction and maximum resistances.","","","Sacred Suffering","[1038,950]","",1,"","","","",18,1317,1,1,2,"",1,1,"",10,"","","","","","","",4,1922039808,4,0,"","",[],[],"[1038,950]",[]
1569,"oshabi_blue_aura","You take increased damage from Oshabi's Primal skills","","","Primal Malady",[12401],1,3,1,"","","",18,1319,1,"",2,"",1,1,"",0,"","","","","","","",4,1936719872,4,0,"","",[],[],[12401],[]
1570,"oshabi_green_aura","You take increased damage from Oshabi's Vivid skills","","","Vivid Malady",[12402],1,3,1,"","","",18,1320,1,"",2,"",1,1,"",0,"","","","","","","",4,1950220288,4,0,"","",[],[],[12402],[]
1571,"oshabi_red_aura","You take increased damage from Oshabi's Wild skills","","","Wild Malady",[12403],1,3,1,"","","",18,1321,1,"",2,"",1,1,"",0,"","","","","","","",4,1963196416,4,0,"","",[],[],[12403],[]
1572,"blackhole_damage_taken","",1,"","",[477],"",3,"","","","",18,1339,1,"",2,"",1,1,"",0,"","BlackHoleApplyHinderBuff","","","","","",4,1971847168,4,0,"","",[],[],[477],[]
1573,"frostglobe_absorb_damage","The Frost Shield will take some damage for you.","","","Frost Shield",[],"",3,"","","","",18,1341,1,"",15,"",1,1,"",0,"","FrostGlobeAbsorbDamage","","","","","",4,1987706880,4,0,"","","[12413,12426]",[],"[12413,12426]",[]
1574,"steel_skill_ammo_buff","Steel Shards are consumed by some attack skills.","","","Steel Shard",[],"",3,1,"",12414,"",18,1342,1,"",15,"",1,1,"",10,"","SteelSkillAmmoBuff","","","","","",4,2005794816,4,0,"","",[],[],[],[]
1575,"circle_of_power_buff","You are standing in a Sigil of Power","","","Sigil of Power","[213,57,58,25,659,554]","",3,"","","","",18,1344,1,"",1,"",1,1,"",0,"","","","","","","",4,2022047744,4,0,"","",[],[],"[213,57,58,25,659,554]",[]
1576,"circle_of_power_debuff","You deal less damage.","","","Sigil of Power",[12434],"",3,"","","","",18,1346,1,"",2,"",1,1,"",0,"","","","","","","",4,2032533504,4,0,"","",[],[],[12434],[]
1577,"frostglobe_chill_enemies","",1,"","Frost Shield",[],"",3,"","","","",18,0,1,"",15,"",1,1,"",0,"","CorpseShockChillAura","","","","","",4,2036989952,4,0,"","",[],[],[],[13913]
1578,"warlords_mark_rage_regeneration","",1,"","",[12436],"",3,"","","","",18,0,1,"",15,"",1,1,"",0,1,"","","","","","",4,2043412480,4,0,"","",[],[],[12436],[]
1579,"firewall_debuff","You are taking Fire Damage while inside a Flame Wall.","","","Flame Wall",[1984],1,3,"","","","",18,161,"","",2,"",1,1,"",0,"","FirewallDegenBuff","","","","","",4,2059010048,4,0,"","",[],[12468],[1984],[]
1580,"firewall_secondary_debuff","You are taking extra Fire Damage from a Flame Wall.","","","Flame Wall",[1984],1,3,"","","","",18,161,"","",2,"",1,1,"",0,"","FirewallSecondaryDegenBuff","","","","","",4,2076311552,4,0,"","",[],[],[1984],[]
1581,"mark_tracker","",1,"","",[],"",2,"","","","",18,0,1,"",15,"",1,1,"",0,"","MarkTrackerBuff","","","","","",4,2081423360,4,0,"","",[],[],[],[]
1582,"curse_zone_aura","",1,"","",[],1,1,"","","","",18,0,"","",15,"","","","",0,1,"CurseZoneAura","","","","","",4,2085617664,4,0,"","",[],[12477],[],[]
1583,"have_gained_power_charge_recently","",1,"","",[],"",9,"","","",1,18,0,1,"",15,"","","","",0,1,"","","","","","",4,2091253760,4,0,"","",[],[],[],[12482]
1584,"heist_disguised","",1,"","",[3207],1,2,"","","","",18,0,1,"",15,"",1,1,"",0,"","","","","","","",4,2095579136,4,0,"","",[],[],[3207],[]
1585,"frostglobe_degen_owner","",1,"","",[12488],"",3,"","","","",18,0,1,"",15,"",1,1,"",0,"","","","","","","",4,2100822016,4,0,"","",[],[5079],[12488],[]
1586,"frostglobe_crit_owner","",1,"","",[553],"",3,"","","","",18,0,1,"",15,"",1,1,"",0,"","","","","","","",4,2106982400,4,0,"","",[],[],[553],[]
1587,"corpse_walk_display_buff","While you are moving, you spawn corpses beneath you each second.","","","Corpse Walk",[],"",3,"","","","",18,1360,1,"",15,"",1,"","",0,"","","","","","","",4,2121793536,4,0,"","",[],[],[],[]
1588,"glacial_cascade_unique_knockback_cooldown","",1,"","",[],"",3,"","","","",18,0,"","",15,"",1,1,"",0,"","","","","","","",4,2127429632,4,0,"","",[],[],[],[]
1589,"area_of_effect_on_mana_spent","",1,"","",[],"",3,"","","","",18,0,1,"",15,"",1,1,"",0,"","AreaOfEffectOnManaSpent","","","","","",4,2134638592,4,0,"","",[],[],[],[]
1590,"area_of_effect_pluspercent_unique","You have increased Area of Effect.","","","Replica Kalisa's Grace",[434],"",3,"","","","",18,1361,1,"",1,"",1,1,"",0,"","","","","","","",4,-2146828288,4,0,"","",[],[],[434],[]
1591,"unique_flask_eldritch_battery","You have Eldritch Battery, allowing you to spend Energy Shield for Costs of Skills.","","","Eldritch Battery","[5266,9628]",1,3,"","","",1,18,1364,1,"",4,"",1,1,"",0,"","","","","","","",4,-2126118912,4,0,"","",[],[],"[5266,9628]",[]
1592,"death_wish","",1,"","","[70,216,177]",1,2,"","","","",18,1362,1,"",15,"",1,1,"",0,"","","","","","","",4,-2119303168,4,0,"","",[],"[12537,1859,5848]","[70,216,177]",[]
1593,"heist_military_shield_wall_aura","Allies take less Damage","","","",[477],1,3,"","","","",18,1363,1,"",1,"",1,1,"",0,"","","","","","","",4,-2107637760,4,0,"","",[],[],[477],[]
1594,"death_wish_display_stages","A number of your minions are affected by Death Wish.","","","Death Wish",[],1,4,1,"","","",18,1365,1,"",15,"",1,"","",0,"","","","","","","",4,-2094399488,4,0,"","",[],[],[],[]
1595,"heist_drone_breath","",1,"","Unrighteous Fire",[1984],"",3,"","","","",18,0,"","",15,"",1,1,"",0,"","","","","","","",4,-2090729472,4,0,"","",[],[],[1984],[]
1596,"heist_npc_dodge_the_hazards","",1,"","","[2295,2296,1938,1939]","",3,"","","","",18,0,1,"",15,"",1,1,"",0,"","","","","","","",4,-2081685504,4,0,"","",[],[],"[2295,2296,1938,1939]",[]
1597,"heist_robot_crucible_buff","","","","","[477,24]","",3,"","","","",18,1370,1,"",1,"",1,1,"",0,"","","","","","","",4,-2071855104,4,0,"","",[],[],"[477,24]",[]
1598,"trigger_hidden_blade","",1,"","",[],1,3,"","","","",18,0,1,"",15,"",1,1,"",0,"","TriggerModGrantedEffectsAtInterval","","","","","",4,-2062155776,4,0,"","",[],[],[],[]
1599,"curse_charges_on_hit","",1,"","","[12641,12640,12639]","",1,"","","","",18,0,1,"",2,"",1,1,"",0,"","","","","","","",4,-2056126464,4,0,"","",[],[],"[12641,12640,12639]",[]
1600,"steel_charge","You have additional chance to Block Projectile Attack Damage.","","","Steel Ward",[1072],1,1,1,"","",1,18,1371,1,"",6,"",1,1,"",0,"","","","","","","",4,-2040266752,4,0,"","",[],[],[1072],[]
1601,"heist_robot_skitterbot_buff","","","","",[24],"",3,"","","","",18,1372,1,"",1,"",1,1,"",0,"","","","","","","",4,-2034368512,4,0,"","",[],[],[24],[]
1602,"skeleton_warriors_have_triple_damage","",1,"","","[13104,13105]",1,2,"","","",1,18,0,1,"",15,"",1,1,"",0,1,"","","","","","",4,-2026242048,4,0,"","",[],[],"[13104,13105]",[]
1603,"wither_hinder_chaos_damage_dealt","",1,"","",[63],1,3,"","","",1,18,0,1,"",15,"",1,1,"",0,"","","","","","","",4,-2018639872,4,0,"","",[],[],[63],[]
1604,"summoned_minion_damage_immunity","",1,"","",[],1,9,"","","","",18,0,1,"",15,"",1,1,"",0,"","","","","","","",4,-2013265920,4,0,"","",[],[140],[],[]
1605,"plague_bearer_movement_speed","",1,"","",[177],"",3,"","","","",18,0,1,"",15,"","","","",0,"","","","","","","",4,-2007236608,4,0,"","",[],[],[177],[]
1606,"rejuvenation_totem_chaos_degen","",1,"","",[453],"",3,"","","","",18,0,"","",15,"","","","",0,"","","","","","","",4,-2000945152,4,0,"","",[],[],[453],[]
1607,"minion_chaos_degen","",1,"","",[452],1,3,"","","","",18,0,"","",15,"","","","",0,1,"","","","","","",4,-1996226560,4,0,"","",[],[],[452],[]
1608,"have_lost_power_charge_recently","",1,"","",[12722],"",9,"","","",1,18,0,1,"",15,"",1,1,"",0,1,"","","","","","",4,-1989804032,4,0,"","",[],[],[12722],[]
1609,"gain_power_charge_every_second","",1,"","",[],1,3,"","","",1,18,0,1,"",15,"",1,1,"",0,"","GainPowerChargeEverySecond","","","","","",4,-1980891136,4,0,"","",[],[],[],[]
1610,"heist_robot_argus_buff","","","","","[24,1910]","",3,"","","","",18,1373,1,"",15,"",1,1,"",0,"","","","","","","",4,-1975648256,4,0,"","",[],[],"[24,1910]",[]
1611,"shattered_shield","You cannot block and gain no defences from equipped shield. Your spells deal added physical damage based on shield quality.","","","Shattered Shield","[1591,1592]","",3,"","","","",18,1381,1,"",1,"",1,1,"",0,"","Shattered Shield","","","","","",4,-1950351360,4,0,"","",[],"[943,7174,12743]","[1591,1592]",[]
1612,"heist_unbreakable_mk1_slow","You are slowed from the Magnetic Storm","","","Magnetic Storm",[346],"",1,1,"","","",18,210,1,"",2,"",1,1,"",10,"","","","","","","",4,-1933049856,4,0,112,"",[],[],[346],[]
1613,"heist_danai_volatile_attraction","Nearby Volatile Emberstorms are attracted to you","","","Emberstorm",[],"",3,"","","","",18,1375,1,"",2,"",1,1,"",0,"","","","","","","",4,-1919549440,4,0,"","",[],[],[],[]
1614,"gain_charges_over_time","",1,"","","[4956,4956,4956,4956]",1,1,"","","","",18,0,1,"",15,"",1,1,"",0,"","GainChargesOverTime","","","","","",4,-1909456896,4,0,"","",[],[],"[4956,4956,4956,4956]",[]
1615,"physical_damage_percent_converted_to_lightning","",1,"","",[484],"",3,"","","","",18,0,1,"",15,"",1,1,"",0,1,"","","","","","",4,-1897922560,4,0,"","",[],[],[484],[]
1616,"physical_damage_percent_converted_to_fire","",1,"","",[482],"",3,"","","","",18,0,1,"",15,"",1,1,"",0,1,"","","","","","",4,-1890189312,4,0,"","",[],[],[482],[]
1617,"stolen_mods_buff_experimented","You have taken the mods of a slain Magic Monster for yourself","","","Replica Headhunter",[],1,1,1,"","","",18,262,1,"",15,"",1,1,"",0,"","","","","","","",4,-1874198528,4,0,"","",[],[],[],[]
1618,"heist_death_rune","[UNUSED] Taking fire and physical damage over time",1,"","[UNUSED] Rune of Death","[1988,354]","",3,"","","","",18,1379,"","",2,"",1,1,"",0,"","","","","","","",4,-1859780608,4,0,"","",[],[],"[1988,354]",[]
1619,"firestorm_big_meteor_cooldown","",1,"","",[],"",3,"","","","",18,0,"","",15,"","","","",0,1,"","","","","","",4,-1853620224,4,0,"","",[],[12915],[],[]
1620,"ground_oil","Your movement speed is reduced while standing in oil","","","Oiled Ground",[177],1,3,"","","","",18,1376,1,"",2,"",1,1,"",0,"","","","","","","",4,-1841037312,4,0,"","",[],[],[177],[]
1621,"ground_oil_burning","You are taking Fire Damage over time","","","Burning Oil",[1984],1,3,"","","","",18,1377,1,"",2,"",1,1,"",0,"","","","","","","",4,-1829634048,4,0,"","",[],[],[1984],[]
1622,"mana_regeneration_aura","You have increased Mana Regeneration","","","Mana Regeneration Aura",[130],1,1,"","","","",18,204,1,"",1,"",1,1,"",0,"","","","","","","",4,-1816264704,4,0,"","",[],[],[130],[]
1623,"hypothermia_cold_resistance_debuff","",1,"","",[146],1,3,"","","",1,18,0,1,"",2,"",1,1,"",0,"","","","","","","",4,-1809448960,4,0,"","",[],[],[146],[]
1624,"shocked_enemy_physical_damage_taken","",1,"","",[545],"",3,"","","","",18,0,1,"",15,"","","","",0,1,"","","","","","",4,-1802502144,4,0,"","",[],[],[545],[]
1625,"movement_speed_from_inflicted_ailments","",1,"","",[177],"",3,"","","","",18,0,"","",15,"","","","",0,"","","","","","","",4,-1795162112,4,0,"","",[],[],[177],[]
1626,"snipers_mark_mana_flask_charge_on_hit_cooldown","",1,"","",[],"",3,"","","","",18,0,"","",15,"","","","",0,1,"","","","","","",4,-1787822080,4,0,"","",[],[],[],[]
1627,"snipers_mark_life_flask_charge_on_hit_cooldown","",1,"","",[],"",3,"","","","",18,0,"","",15,"","","","",0,1,"","","","","","",4,-1781530624,4,0,"","",[],[],[],[]
1628,"heist_twin_immobilise","You cannot move.","","","Immobilised",[7335],1,3,"","","","",18,1388,1,"",2,"",1,1,"",0,"","","","","","","",4,-1775763456,4,0,114,"",[],[],[7335],[]
1629,"master_buff_huck","You deal increased Damage, and have increased Attack, Cast and Movement Speed.","",1,"Combat-Ready","[24,70,216,177]",1,3,"","","","",18,786,1,"",1,"",1,1,"",0,"","","","","","","",4,-1755840512,4,0,"","",[],[],"[24,70,216,177]",[]
1630,"marked_enemy_accuracy","",1,"","",[84],"",3,"","","",1,18,0,1,"",15,"","","","",0,"","","","","","","",4,-1747582976,4,0,"","",[],[],[84],[]
1631,"es_regeneration_from_main_hand_crit","",1,"","",[1413],1,2,"","","",1,18,0,1,"",1,"",1,1,"",0,1,"","","","","","",4,-1740636160,4,0,"","",[],[],[1413],[]
1632,"es_regeneration_from_off_hand_crit","",1,"","",[1413],1,2,"","","",1,18,0,1,"",1,"",1,1,"",0,1,"","","","","","",4,-1733820416,4,0,"","",[],[],[1413],[]
1633,"scorching_conflux","All of your damage Scorches.","","","Scorching Conflux",[8709],1,3,"","","","",18,1383,1,"",1,"",1,1,"",0,"","","","","","","",4,-1722810368,4,0,"","",[],[13249],[8709],[]
1634,"sapping_conflux","All of your damage Saps.","","","Sapping Conflux",[8711],1,3,"","","","",18,1384,1,"",1,"",1,1,"",0,"","","","","","","",4,-1711800320,4,0,"","",[],[13250],[8711],[]
1635,"brittle_conflux","All of your damage inflicts Brittle.","","","Brittle Conflux",[8710],1,3,"","","","",18,1385,1,"",1,"",1,1,"",0,"","","","","","","",4,-1699217408,4,0,"","",[],[13251],[8710],[]
1636,"heist_death_rune_green","You are taking Lightning and Physical Damage over time",1,"","Electrified Ground Trap","[1988,354]","",3,"","","","",18,1386,"","",2,"",1,1,"",0,"","","","","","","",4,-1681260544,4,0,"","",[],[],"[1988,354]",[]
1637,"heist_death_rune_red","You are taking Lightning and Physical Damage over time",1,"","Electrified Ground Trap","[1988,354]","",3,"","","","",18,1387,"","",2,"",1,1,"",0,"","","","","","","",4,-1674182656,4,0,"","",[],[],"[1988,354]",[]
1638,"heist_progress_bar_timer","",1,"","",[],"",2,"","","","",18,0,1,"",15,"",1,1,"",0,"","HeistProgressBarTimer","","","","","",4,-1665662976,4,0,"","",[],[],[],[]
1639,"heist_twin_vic_enrage","",1,"","","[24,70,216,177,3351,2794,718]","",3,"","","","",18,1394,1,"",1,"",1,1,"",0,"","","","","","","",4,-1655308288,4,0,"","",[],[],"[24,70,216,177,3351,2794,718]",[]
1640,"heist_twin_vin_enrage","",1,"","","[24,70,216,177,3351,2794,718]","",3,"","","","",18,1395,1,"",1,"",1,1,"",0,"","","","","","","",4,-1637613568,4,0,"","",[],[],"[24,70,216,177,3351,2794,718]",[]
1641,"ritual_rune_monster_aura","Monsters in the Rune area are much stronger",1,"","Ritual Rune","[24,477,1910,10,11]",1,3,"","","","",18,1391,1,"",1,"",1,1,"",0,"","","","","","","",4,-1614020608,4,0,"","",[],[],"[24,477,1910,10,11]",[]
1642,"oil_arrow_oil","[UNUSED]","","","[UNUSED] Oil Patch",[],"",3,"","","","",18,163,1,"",15,"",1,1,"",0,"","OilPatch","","","","","",4,-1601568768,4,0,"","",[],[],[],[]
1643,"wet","You have been Drenched by a Water Sphere, and can be damaged by it's pulses.","","","Drenched",[],1,3,"","","",1,18,1451,1,"",2,"",1,1,"",0,"","","","","","","",4,-1589379072,4,0,"","",[],[],[],[]
1644,"water_sphere","",1,"","",[],1,1,"","","","",18,0,1,"",15,"",1,1,"",0,"","WaterSphereBuff","","","","","",4,-1585315840,4,0,"","",[],[13293],[],[]
1645,"fire_resonance","",1,"","",[],1,4,1,"",13301,"",18,0,1,"",1,"",1,1,"",40,"","Resonance","","","","","",4,-1580728320,4,0,"","",[],[],[],[]
1646,"cold_resonance","",1,"","",[],1,4,1,"",13302,"",18,0,1,"",1,"",1,1,"",40,"","Resonance","","","","","",4,-1578631168,4,0,"","",[],[],[],[]
1647,"lightning_resonance","",1,"","",[],1,4,1,"",13303,"",18,0,1,"",1,"",1,1,"",40,"","Resonance","","","","","",4,-1575878656,4,0,"","",[],[],[],[]
