"rownum","Id","IsSupport","AllowedActiveSkillTypes","BaseEffectiveness","IncrementalEffectiveness","SupportGemLetter","i32","AddedActiveSkillTypes","ExcludedActiveSkillTypes","SupportsGemsOnly","i32","[i32]","bool","i32","i32","rid","bool","bool","[i32]","rid","rid","bool","[rid]","i32","i32"
7391,"BlightWolfBossIceArmour","",[],1,0,"",4,[],[],"",0,[],"",2,1500,1080,"","",[],45,"","",[],-16843010,-16843010
7392,"BlightChargedSkeletonBuff","",[],1,0,"",4,[],[],"",0,[],"",2,1000,1080,"","",[],"","","",[],-16843010,-16843010
7393,"BlightWaterElementalGeyserBuff","",[],1,0,"",4,[],[],"",0,[],"",2,1000,1080,"","",[],"","","",[],-16843010,-16843010
7394,"BlightMonkeysGoBallistic","",[],1,0,"",4,[],[],"",0,[],"",2,2000,1080,"","",[],"","","",[],-16843010,-16843010
7395,"BlightIceElementalTowerFreeze","",[],1,0,"",4,[],[],"",0,[],"",2,1000,1080,"","",[],37,"","",[],-16843010,-16843010
7396,"BlightMassLightningThorns","",[],1,0,"",4,[],[],"",0,[],"",2,2000,885,"","",[],38,"","",[],-16843010,-16843010
7397,"BlightNessaCrabSteelskin","",[],1,0,"",4,[],[],"",0,[],"",2,1000,1080,"","",[],23,"","",[],-16843010,-16843010
7398,"BlightPhysicalGolemTowerStun","",[],1,0,"",4,[],[],"",0,[],"",2,1000,1080,"","",[],"","","",[],-16843010,-16843010
7399,"BlightChieftainRageNovaBuff","",[],1,0,"",4,[],[],"",0,[],"",2,1000,1080,"","",[],"","","",[],-16843010,-16843010
7400,"AtlasExilesOrionCarpetWave","",[],1,0,"",4,[],[],"",0,[],"",2,1000,1080,"","",[],"","","",[],-16843010,-16843010
7401,"AtlasExilesOrionCarpetProjectile","",[],1,0,"",4,[],[],"",0,[],"",2,1000,1080,"","",[],"","","",[],-16843010,-16843010
7402,"AtlasExilesOrionCarpetWaveVolatiles","",[],1,0,"",4,[],[],"",0,[],"",2,1000,1080,"","",[],"","","",[],-16843010,-16843010
7403,"AtlasExilesOrionGeyserWave","",[],1,0,"",4,[],[],"",0,[],"",2,1000,1080,"","",[],"","","",[],-16843010,-16843010
7404,"AtlasExilesOrionGeyserWaveDoodads","",[],1,0,"",4,[],[],"",0,[],"",2,1000,1080,"","",[],"","","",[],-16843010,-16843010
7405,"AtlasExilesOrionGeyserWaveSmall","",[],1,0,"",4,[],[],"",0,[],"",2,1000,1080,"","",[],"","","",[],-16843010,-16843010
7406,"AtlasExilesOrionGeyserWaveSmallInfluence","",[],1,0,"",4,[],[],"",0,[],"",2,1000,1080,"","",[],"","","",[],-16843010,-16843010
7407,"AtlasExilesOrionGeyserWaveDoodadsSmall","",[],1,0,"",4,[],[],"",0,[],"",2,1000,1080,"","",[],"","","",[],-16843010,-16843010
7408,"AtlasExilesWarlordEnrage","",[],1,0,"",4,[],[],"",0,[],"",2,1000,1080,"","",[],"","","",[],-16843010,-16843010
7409,"AtlasExilesWarlordEnrageSpectre","",[],1,0,"",4,[],[],"",0,[],"",2,1000,1080,"","",[],"","","",[],-16843010,-16843010
7410,"AtlasExilesOrionGeometrySpellOrionDoodadObliterations","",[],1,0,"",4,[],[],"",0,[],"",2,1000,1080,"","",[],"","","",[],-16843010,-16843010
7411,"AfflictionBossDetonateBall","",[],1,0,"",4,[],[],"",0,[],"",2,1000,1080,"","",[],"","","",[],-16843010,-16843010
7412,"AfflictionDeathZoneDetonateBall1","",[],1,0,"",4,[],[],"",0,[],"",2,1000,1080,"","",[],"","","",[],-16843010,-16843010
7413,"AfflictionDeathZoneDetonateBall2","",[],1,0,"",4,[],[],"",0,[],"",2,1000,1080,"","",[],"","","",[],-16843010,-16843010
7414,"AfflictionDeathZoneDetonateBall3","",[],1,0,"",4,[],[],"",0,[],"",2,1000,1080,"","",[],"","","",[],-16843010,-16843010
7415,"AfflictionDeathZoneDetonateBall4","",[],1,0,"",4,[],[],"",0,[],"",2,1000,1080,"","",[],"","","",[],-16843010,-16843010
7416,"AfflictionDeathZoneDetonateBall5","",[],1,0,"",4,[],[],"",0,[],"",2,1000,1080,"","",[],"","","",[],-16843010,-16843010
7417,"AfflictionDeathZoneDetonateBall6","",[],1,0,"",4,[],[],"",0,[],"",2,1000,1080,"","",[],"","","",[],-16843010,-16843010
7418,"AfflictionDeathZoneDetonateBall7","",[],1,0,"",4,[],[],"",0,[],"",2,1000,1080,"","",[],"","","",[],-16843010,-16843010
7419,"AfflictionDeathZoneDetonateBall8","",[],1,0,"",4,[],[],"",0,[],"",2,1000,1080,"","",[],"","","",[],-16843010,-16843010
7420,"HarvestNessaCrabScreech","",[],1,0,"",4,[],[],"",0,[],"",2,1500,1080,"","",[],40,"","",[],-16843010,-16843010
7421,"EGHeistDemolitionistBarrelDetonate","",[],1,0,"",4,[],[],"",0,[],"",2,2000,1080,"","",[],40,"","",[],-16843010,-16843010
7422,"EGHeistCultistDetonateCanisters","",[],1,0,"",4,[],[],"",0,[],"",2,1000,1080,"","",[],"","","",[],-16843010,-16843010
7423,"EGHeistRobotCrucibleAwaken","",[],1,0,"",4,[],[],"",0,[],"",2,2000,1080,"","",[],22,"","",[],-16843010,-16843010
7424,"EGHeistAgilityPullLever","",[],1,0,"",4,[],[],"",0,[],"",2,3330,1080,"","",[],1,"","",[],-16843010,-16843010
7425,"EGHeistRobotCrucibleAlert","",[],1,0,"",4,[],[],"",-334877508,[],"",2,1000,1080,"","",[],"","","",[],-16843010,-16843010
7426,"EGHeistCultistDetionationProjectile","",[],1,0,"",4,[],[],"",-280369596,[],"",2,1000,1080,"","",[],"","","",[],-16843010,-16843010
7427,"EGHeistRobotCrucibleActivationWave","",[],1,0,"",4,[],[],"",0,[],"",2,1000,1080,"","",[],"","","",[],-16843010,-16843010
7428,"EGHeistRobotSkitterLeapAttach","",[],1,0,"",4,[],[],"",0,[],"",2,1000,1080,"","",[],"","","",[],-16843010,-16843010
7429,"EGHeistRobotArgusActivationWave","",[],1,0,"",4,[],[],"",0,[],"",2,1333,1080,"","",[],22,"","",[],-16843010,-16843010
7430,"EGHeistRobotArgusOverchargeBuff","",[],1,0,"",4,[],[],"",0,[],"",2,1333,1080,"","",[],23,"","",[],-16843010,-16843010
7431,"EGHeistFreidrichBloodSuck","",[],1,0,"",4,[],[],"",0,[],"",2,1000,1080,"","",[],"","","",[],-16843010,-16843010
7432,"EGHeistFriedrichDetonateMinions","",[],1,0,"",4,[],[],"",0,[],"",2,2000,1080,"","",[],36,"","",[],-16843010,-16843010
7433,"EGSwampBehemothWarp","",[],1,0,"",4,[],[],"",0,[],"",2,3333,1080,"","",[],23,"","",[],-16843010,-16843010
7434,"EGCrimsonPriestSmashBench","",[],1,0,"",4,[],[],"",0,[],"",2,1000,1080,"","",[],"","","",[],-16843010,-16843010
7435,"EGCrimsonPriestCandlesOut","",[],1,0,"",4,[],[],"",0,[],"",2,1000,1080,"","",[],"","","",[],-16843010,-16843010
7436,"EGCrimsonPriestLightsOut","",[],1,0,"",4,[],[],"",0,[],"",2,1000,1080,"","",[],"","","",[],-16843010,-16843010
7437,"EGRitualAddSpeedBuff","",[],1,0,"",4,[],[],"",0,[],"",2,1000,1080,"","",[],"","","",[],-16843010,-16843010
7438,"EGReaperWraithSlowingChains","",[],1,0,"",4,[],[],"",0,[],"",2,1000,1080,"","",[],"","","",[],-16843010,-16843010
7439,"EGRitualBloodTotemWave","",[],1,0,"",4,[],[],"",0,[],"",2,1000,1080,"","",[],"","","",[],-16843010,-16843010
7440,"EGMavenMapSpaceVines","",[],1,0,"",4,[],[],"",0,[],"",2,2500,1080,"","",[],27,"","",[],-16843010,-16843010
7441,"EGRitualBloodTotemWaveSlow","",[],1,0,"",4,[],[],"",0,[],"",2,2000,1080,"","",[],"","","",[],-16843010,-16843010
7442,"EGRitualBloodTotemWaveFast","",[],1,0,"",4,[],[],"",0,[],"",2,500,1080,"","",[],"","","",[],-16843010,-16843010
7443,"SupportUniqueTriggerWarcryFromEnduranceChargeLost",1,[63],1,0,"",4,"[37,90]","[33,36,26,39,50]","",1321200022,[],"",2,1000,"","","",[],"","","",[],-16843010,-16843010
7444,"SupportUniqueCurseOnHit",1,"[69,97,74]",1,0,"",4,[37],"[33,36,12,26,50]","",-1487788794,[],"",2,1000,"","","",[],"","","",[],-16843010,-16843010
7445,"ProtoBomberRun","",[],1,0,"",4,[],[],"",0,[],"",2,1330,926,"","",[],"","","",[],-16843010,-16843010
7446,"ProtoBomberBoom","",[],1,0,"",4,[],[],"",0,[],"",2,1000,1080,"","",[],"","","",[],-16843010,-16843010
7447,"ProtoBomberBang","",[],6,0.05,"",4,[],[],"",0,[],"",2,1000,984,"","",[],"","","",[],-16843010,-16843010
7448,"ProtoBomberBang2","",[],3,0.045,"",4,[],[],"",0,[],"",2,1000,984,"","",[],"","","",[],-16843010,-16843010
7449,"ProtoBomberBang2_2","",[],3,0.045,"",4,[],[],"",0,[],"",2,1000,984,"","",[],"","","",[],-16843010,-16843010
7450,"BetrayalThaneStep","",[],2,0.04,"",4,[],[],"",0,[],"",2,1000,984,"","",[],"","","",[],-16843010,-16843010
7451,"BetrayalModFireStep","",[],3,0.045,"",4,[],[],"",0,[],"",2,1000,984,"","",[],"","","",[],-16843010,-16843010
7452,"BetrayalModEarthquakeStep","",[],0.9,0.045,"",4,[],[],"",0,[],"",2,1000,984,"","",[],"","","",[],-16843010,-16843010
7453,"TranslateRotatePyramidBeam","",[],1,0,"",4,[],[],"",0,[],"",2,1000,1070,"","",[],"","","",[],-16843010,-16843010
7454,"TranslateRotatePyramidVariation1","",[],1,0,"",4,[],[],"",0,[],"",2,1000,1070,"","",[],"","","",[],-16843010,-16843010
7455,"TranslateRotatePyramidVariation2","",[],1,0,"",4,[],[],"",0,[],"",2,1000,1070,"","",[],"","","",[],-16843010,-16843010
7456,"TranslateRotatePyramidVariation3","",[],1,0,"",4,[],[],"",0,[],"",2,1000,1070,"","",[],"","","",[],-16843010,-16843010
7457,"TranslateRotatePyramidVariation4","",[],1,0,"",4,[],[],"",0,[],"",2,1000,1070,"","",[],"","","",[],-16843010,-16843010
7458,"TranslateRotatePyramidVariation5","",[],1,0,"",4,[],[],"",0,[],"",2,1000,1070,"","",[],"","","",[],-16843010,-16843010
7459,"TranslateRotatePyramidVariation6","",[],1,0,"",4,[],[],"",0,[],"",2,1000,1070,"","",[],"","","",[],-16843010,-16843010
7460,"TranslateRotatePyramidVariation7","",[],1,0,"",4,[],[],"",0,[],"",2,1000,1070,"","",[],"","","",[],-16843010,-16843010
7461,"TranslateRotatePyramidVariation8","",[],1,0,"",4,[],[],"",0,[],"",2,1000,1070,"","",[],"","","",[],-16843010,-16843010
7462,"PyramidBeamSmash","",[],1.19,0.0375,"",4,[],[],"",0,[],"",2,200,984,"","",[],"",36,"",[],-16843010,-16843010
7463,"Dynamite","",[],1,0,"",4,[],[],"",-2133046699,[],"",2,0,1082,"","",[],40,"","",[],-16843010,-16843010
7464,"TriggeredMonkeyBomb","",[],0.95,0.04,"",4,[],[],"",0,[],"",2,1750,61,"","",[],"","","",[],-16843010,-16843010
7465,"ScourgeArrow","",[],1,0.0233,"",2,[],[],"",-834427076,[],"",2,1000,1083,"","",[],"","","",[],-16843010,-16843010
7466,"DelveEssenceRelease","",[],1,0,"",4,[],[],"",0,[],"",2,100,1080,"","",[],"","","",[],-16843010,-16843010
7467,"DelveLightRelease","",[],1,0,"",4,[],[],"",0,[],"",2,100,1080,"","",[],"","","",[],-16843010,-16843010
7468,"ProtoVaalMapBossGeyserTransition","",[],1,0,"",4,[],[],"",0,[],"",2,1000,1080,"","",[],"","","",[],-16843010,-16843010
7469,"DynamiteBoom","",[],1,0,"",4,[],[],"",-1426409094,[],"",2,1000,1084,"","",[],"","","",[],-16843010,-16843010
7470,"FlareImpact","",[],1,0,"",4,[],[],"",-528775465,[],"",2,1000,1085,"","",[],"","","",[],-16843010,-16843010
7471,"RainOfSpores","",[],1.9615,0.0402,"",2,[],[],"",2009437036,[],"",2,1000,1086,"","",[],"","","",[],-16843010,-16843010
7472,"BetrayalRainOfSpores","",[],1.6,0.0432,"",4,[],[],"",0,[],"",2,1000,1086,"","",[],24,"","",[],-16843010,-16843010
7473,"BetrayalRainOfSporesFort","",[],1.6,0.0432,"",4,[],[],"",0,[],"",2,1000,1086,"","",[],24,"","",[],-16843010,-16843010
7474,"AtlasBasiliskRainOfSpores","",[],1.3,0.0432,"",4,[],[],"",0,[],"",2,1500,1086,"","",[],24,"","",[],-16843010,-16843010
7475,"RainOfSporesOnAttackingWithBow","",[],1.9615,0.0402,"",2,[],[],"",1391548680,[],"",2,1000,1087,"","",[],"","","",[],-16843010,-16843010
7476,"SummonRelic","",[],1,0,"",3,[],[],"",-913641206,[],"",2,1000,1088,"","",[],"","","",[],-16843010,-16843010
7477,"ChampionTeleport","",[],1,0,"",4,[],[],"",0,[],"",2,830,1089,"","",[],"","","",[],-16843010,-16843010
7478,"RelicTeleport","",[],1,0,"",4,[],[],"",0,[],"",2,200,1089,"","",[],"","","",[],-16843010,-16843010
7479,"ProtoPizzaSlam","",[],1,0,"",4,[],[],"",0,[],"",2,3330,1090,"","",[],"","","",[],-16843010,-16843010
7480,"BetrayalPizzaSlam","",[],1,0,"",4,[],[],"",0,[],"",2,2130,1090,"","",[],"","","",[],-16843010,-16843010
7481,"AfflictionPizzaSlam","",[],1.6,0.04,"",4,[],[],"",0,[],"",2,5000,1090,"","",[],"","","",[],-16843010,-16843010
7482,"AfflictionPizzaSlamUnique","",[],1.6,0.04,"",4,[],[],"",0,[],"",2,5000,1090,"","",[],"","","",[],-16843010,-16843010
7483,"ProtoAbyssSlam","",[],1,0,"",4,[],[],"",0,[],"",2,2000,1091,"","",[],"","","",[],-16843010,-16843010
7484,"NinjaCopAbyssSlam","",[],1,0,"",4,[],[],"",0,[],"",2,1830,1091,"","",[],13,"","",[],-16843010,-16843010
7485,"LegionSandAbyssSlam","",[],1,0,"",4,[],[],"",0,[],"",2,2500,1091,"","",[],13,"","",[],-16843010,-16843010
7486,"AfflictionPhysAbyssSlam","",[],1,0,"",4,[],[],"",0,[],"",2,50,1091,"","",[],13,"","",[],-16843010,-16843010
7487,"HarvestCrabAbyssSlam","",[],1,0,"",4,[],[],"",0,[],"",2,2000,1091,"","",[],13,"","",[],-16843010,-16843010
7488,"ProtoPizzaSlice","",[],1,0,"",4,[],[],"",0,[],"",2,2330,1092,"","",[],"","","",[],-16843010,-16843010
7489,"ProtoPizzaSlice2","",[],1,0,"",4,[],[],"",0,[],"",2,2330,1092,"","",[],16,"","",[],-16843010,-16843010
7490,"SynthesisEnergySlice","",[],2.4,0.0425,"",4,[],[],"",0,[],"",2,3000,1092,"","",[],16,"","",[],-16843010,-16843010
7491,"ProtoProjectileShield","",[],2,0.045,"",4,[],[],"",0,[],"",2,2000,1093,"","",[],"","","",[],-16843010,-16843010
7492,"DelveAbyssSpawnObject","",[],1,0,"",4,[],[],"",0,[],"",2,1500,1094,"","",[],32,"","",[],-16843010,-16843010
7493,"DelveTaowuFlameGeyser","",[],1,0,"",4,[],[],"",0,[],"",2,1000,1094,"","",[],"","","",[],-16843010,-16843010
7494,"BetrayalJanusGoldGeyser","",[],1,0,"",4,[],[],"",0,[],"",2,1000,1094,"","",[],"","","",[],-16843010,-16843010
7495,"DelveBombAzurite","",[],1,0,"",4,[],[],"",0,[],"",2,1500,1094,"","",[],13,"","",[],-16843010,-16843010
7496,"DelveBombGeodite","",[],1,0,"",4,[],[],"",0,[],"",2,1500,1094,"","",[],13,"","",[],-16843010,-16843010
7497,"DelveBombSulphite","",[],1,0,"",4,[],[],"",0,[],"",2,1500,1094,"","",[],13,"","",[],-16843010,-16843010
7498,"DelveBombVaalite","",[],1,0,"",4,[],[],"",0,[],"",2,1500,1094,"","",[],13,"","",[],-16843010,-16843010
7499,"DelveBombVoidite","",[],1,0,"",4,[],[],"",0,[],"",2,1500,1094,"","",[],13,"","",[],-16843010,-16843010
7500,"DelveTaowuBlackHole","",[],1,0,"",4,[],[],"",0,[],"",2,1000,1094,"","",[],"","","",[],-16843010,-16843010
7501,"ZanaRoseGround","",[],1,0,"",4,[],[],"",0,[],"",2,1500,1094,"","",[],"","","",[],-16843010,-16843010
7502,"ZanaRosePod","",[],1,0,"",4,[],[],"",0,[],"",2,1500,1094,"","",[],"","","",[],-16843010,-16843010
7503,"ProtoVaalMapBossGeyser","",[],1,0,"",4,[],[],"",0,[],"",2,1000,1094,"","",[],"","","",[],-16843010,-16843010
7504,"BetrayalCameriaIceSpike","",[],1,0,"",4,[],[],"",0,[],"",2,200,1094,"","",[],"","","",[],-16843010,-16843010
7505,"BetrayalCatarinaStaff","",[],1,0,"",4,[],[],"",0,[],"",2,1000,1094,"","",[],"","","",[],-16843010,-16843010
7506,"BetrayalCatarinaStaffGround","",[],1,0,"",4,[],[],"",0,[],"",2,1000,1094,"","",[],"","","",[],-16843010,-16843010
7507,"SpawnObjectSynthesisGolemVTurretLeft","",[],1,0,"",4,[],[],"",0,[],"",2,1000,1094,"","",[],"","","",[],-16843010,-16843010
7508,"SpawnObjectSynthesisGolemVTurretRight","",[],1,0,"",4,[],[],"",0,[],"",2,1000,1094,"","",[],"","","",[],-16843010,-16843010
7509,"SynthesisColdCascadeObject","",[],1,0,"",4,[],[],"",0,[],"",2,1000,1094,"","",[],"","","",[],-16843010,-16843010
7510,"SynthesisGuardian2VolatileSpawn","",[],1,0,"",4,[],[],"",0,[],"",2,1000,1094,"","",[],"","","",[],-16843010,-16843010
7511,"SynthesisGolemSpawnGuardianPylon","",[],1,0,"",4,[],[],"",0,[],"",2,1670,1094,"","",[],21,"","",[],-16843010,-16843010
7512,"SynthesisGolemSpawnGuardianPylon2","",[],1,0,"",4,[],[],"",0,[],"",2,1670,1094,"","",[],21,"","",[],-16843010,-16843010
7513,"SynthesisGolemSpawnGuardianPylon3","",[],1,0,"",4,[],[],"",0,[],"",2,1670,1094,"","",[],21,"","",[],-16843010,-16843010
7514,"SynthesisGolemSpawnGuardianPylon4","",[],1,0,"",4,[],[],"",0,[],"",2,1670,1094,"","",[],21,"","",[],-16843010,-16843010
7515,"SynthesisGolemSpawnGuardianPylon5","",[],1,0,"",4,[],[],"",0,[],"",2,1670,1094,"","",[],21,"","",[],-16843010,-16843010
7516,"LegionTemplarSergeantSpawnGroundBeam","",[],1,0,"",4,[],[],"",0,[],"",2,1000,1094,"","",[],"","","",[],-16843010,-16843010
7517,"LegionTemplarGeneralSpawnShield","",[],1,0,"",4,[],[],"",0,[],"",2,1000,1094,"","",[],"","","",[],-16843010,-16843010
7518,"LegionLioneyeSpawnFlareObject","",[],1,0,"",4,[],[],"",0,[],"",2,1000,1094,"","",[],"","","",[],-16843010,-16843010
7519,"LegionLioneyeSpawnFireCircleObject","",[],1,0,"",4,[],[],"",0,[],"",2,1000,1094,"","",[],"","","",[],-16843010,-16843010
7520,"BlightSpawnFungalGroundEffects","",[],1,0,"",4,[],[],"",0,[],"",2,1000,1094,"","",[],"","","",[],-16843010,-16843010
7521,"BlightHellionBossRock","",[],1,0,"",4,[],[],"",0,[],"",2,1000,1094,"","",[],"","","",[],-16843010,-16843010
7522,"AtlasCrusaderMageguardSpawnBomb","",[],1,0,"",4,[],[],"",0,[],"",2,1000,1094,"","",[],"","","",[],-16843010,-16843010
7523,"AtlasCrusaderMageguardSpawnBombSpectre","",[],1,0,"",4,[],[],"",0,[],"",2,1000,1094,"","",[],"","","",[],-16843010,-16843010
7524,"AtlasExileOrionSpawnVolatile","",[],1,0,"",4,[],[],"",0,[],"",2,1000,1094,"","",[],"","","",[],-16843010,-16843010
7525,"AtlasExileOrionSpawnGeysers","",[],1,0,"",4,[],[],"",0,[],"",2,1000,1094,"","",[],"","","",[],-16843010,-16843010
7526,"AtlasExileOrionSpawnGeysersInfluence","",[],1,0,"",4,[],[],"",0,[],"",2,1000,1094,"","",[],"","","",[],-16843010,-16843010
7527,"AtlasExileOrionSpawnClones","",[],1,0,"",4,[],[],"",0,[],"",2,1000,1094,"","",[],"","","",[],-16843010,-16843010
7528,"AtlasExileWarlordSpawnSlamGlove","",[],1,0,"",4,[],[],"",0,[],"",2,2500,1094,"","",[],51,"","",[],-16843010,-16843010
7529,"AtlasExileWarlordSpawnCascadeGloveR","",[],1,0,"",4,[],[],"",0,[],"",2,1000,1094,"","",[],"","","",[],-16843010,-16843010
7530,"AtlasExileWarlordSpawnCascadeGloveL","",[],1,0,"",4,[],[],"",0,[],"",2,1000,1094,"","",[],"","","",[],-16843010,-16843010
7531,"AtlasExileEyrieArcherSpawnCrystal","",[],1,0,"",4,[],[],"",0,[],"",2,1000,1094,"","",[],"","","",[],-16843010,-16843010
7532,"AtlasBasiliskWyvernSpawner","",[],1,0,"",4,[],[],"",0,[],"",2,1000,1094,"","",[],"","","",[],-16843010,-16843010
7533,"AfflictionDemonColdIceSpikeObject","",[],1,0,"",4,[],[],"",0,[],"",2,1000,1094,"","",[],"","","",[],-16843010,-16843010
7534,"AfflictionDemonLightningGigaBallObject","",[],1,0,"",4,[],[],"",0,[],"",2,1000,1094,"","",[],"","","",[],-16843010,-16843010
7535,"HeistScienceUndeadPortalSpawner","",[],1,0,"",4,[],[],"",0,[],"",2,1500,1094,"","",[],"","","",[],-16843010,-16843010
7536,"HeistScienceSpawnLightningVolatile","",[],1,0,"",4,[],[],"",0,[],"",2,1000,1094,"","",[],"","","",[],-16843010,-16843010
7537,"HeistScienceSpawnDumpingPortal","",[],1,0,"",4,[],[],"",0,[],"",2,1500,1094,"","",[],"","","",[],-16843010,-16843010
7538,"HeistScienceSpawnLightningWaterfall","",[],1,0,"",4,[],[],"",0,[],"",2,1000,1094,"","",[],"","","",[],-16843010,-16843010
7539,"HeistScienceSpawnGoldenShower","",[],1,0,"",4,[],[],"",0,[],"",2,1500,1094,"","",[],"","","",[],-16843010,-16843010
7540,"SOHeistThugTrapperPlacedBomb","",[],1,0,"",4,[],[],"",0,[],"",2,3730,1094,"","",[],32,"","",[],-16843010,-16843010
7541,"SOHeistThugTrapperLightningGridMine","",[],1,0,"",4,[],[],"",0,[],"",2,1000,1094,"","",[],"","","",[],-16843010,-16843010
7542,"SOIceSaplingRune","",[],1,0,"",4,[],[],"",0,[],"",2,3000,1094,"","",[],33,"","",[],-16843010,-16843010
7543,"SODominusStandaloneSpawner","",[],1,0,"",4,[],[],"",0,[],"",2,1000,1094,"","",[],"","","",[],-16843010,-16843010
7544,"SOBrutusCageSpawner","",[],1,0,"",4,[],[],"",0,[],"",2,1000,1094,"","",[],"","","",[],-16843010,-16843010
7545,"SOIceSaplingRuneOrb","",[],1,0,"",4,[],[],"",0,[],"",2,1000,1094,"","",[],"","","",[],-16843010,-16843010
7546,"SOStandaloneShavTeleportMarker","",[],1,0,"",4,[],[],"",0,[],"",2,1000,1094,"","",[],"","","",[],-16843010,-16843010
7547,"SOStandaloneHydraTurret1","",[],1,0,"",4,[],[],"",0,[],"",2,1000,1094,"","",[],"","","",[],-16843010,-16843010
7548,"SOStandaloneHydraTurret2","",[],1,0,"",4,[],[],"",0,[],"",2,1000,1094,"","",[],"","","",[],-16843010,-16843010
7549,"SOStandaloneDespairBearCrack","",[],1,0,"",4,[],[],"",0,[],"",2,1000,1094,"","",[],"","","",[],-16843010,-16843010
7550,"SOStandaloneAdusLightningPillar","",[],1,0,"",4,[],[],"",0,[],"",2,1000,1094,"","",[],13,"","",[],-16843010,-16843010
7551,"SOSwampBehemothSpawnPod","",[],1,0,"",4,[],[],"",0,[],"",2,1000,1094,"","",[],"","","",[],-16843010,-16843010
7552,"SOStandaloneKitavaXNuke","",[],1,0,"",4,[],[],"",0,[],"",2,1000,1094,"","",[],"","","",[],-16843010,-16843010
7553,"AtlasEyrieSpawnFrozenHalfPipe","",[],1.5,0.04,"",4,[],[],"",0,[],"",2,1000,1149,"","",[],"","","",[],-16843010,-16843010
7554,"RelicTriggeredNova","",[],0.9,0.064,"",4,[],[],"",0,[],"",2,1000,1095,"","",[],"","","",[],-16843010,-16843010
7555,"SkullRelicTriggeredNova","",[],0.9,0.064,"",4,[],[],"",0,[],"",2,1000,1095,"","",[],"","","",[],-16843010,-16843010
7556,"DelveModSocketedSpellDamageFinal1h",1,[],1,0,"d",4,[],[],"",-2080051539,[],"",2,1000,"","","",[],"","","",[],-16843010,-16843010
7557,"DelveModSocketedSpellDamageFinal2h",1,[],1,0,"d",4,[],[],"",1267296686,[],"",2,1000,"","","",[],"","","",[],-16843010,-16843010
7558,"DelveModSocketedAttackDamageFinal1h",1,[],1,0,"d",4,[],[],"",1251508664,[],"",2,1000,"","","",[],"","","",[],-16843010,-16843010
7559,"DelveModSocketedAttackDamageFinal2h",1,[],1,0,"d",4,[],[],"",-532029903,[],"",2,1000,"","","",[],"","","",[],-16843010,-16843010
7560,"DelveModSocketedAttackSpeed",1,[],1,0,"d",4,[],[],"",643565981,[],"",2,1000,"","","",[],"","","",[],-16843010,-16843010
7561,"DelveModSocketedCastSpeed",1,[],1,0,"d",4,[],[],"",-10061411,[],"",2,1000,"","","",[],"","","",[],-16843010,-16843010
7562,"DelveModSocketedSpellManaCost",1,[2],1,0,"d",4,[],[],"",-1798160233,[],"",2,1000,"","","",[],"","","",[],-16843010,-16843010
7563,"DelveModSocketedAttackFlatManaCost",1,[1],1,0,"d",4,[],[],"",-636342036,[],"",2,1000,"","","",[],"","","",[],-16843010,-16843010
7564,"DelveLichGroundLaser","",[],0.2,0.05,"",4,[],[],"",0,[],"",2,8000,1096,"","",[],"","","",[],-16843010,-16843010
7565,"LegionTemplarGroundLaser","",[],0.8,0.05,"",4,[],[],"",0,[],"",2,2145,1096,"","",[],32,"","",[],-16843010,-16843010
7566,"HarvestHellionT3GodzillaBreath","",[],0.8,0.046,"",4,[],[],"",0,[],"",2,3470,1096,"","",[],32,"","",[],-16843010,-16843010
7567,"HarvestHellionT3GodzillaBreathForward","",[],0.8,0.046,"",4,[],[],"",0,[],"",2,1200,1096,"","",[],33,"","",[],-16843010,-16843010
7568,"DelveLichEpicChestPulse","",[],1,0,"",4,[],[],"",0,[],"",2,4000,1097,"","",[],"","","",[],-16843010,-16843010
7569,"SupportChaosAttacks",1,[1],1,0,"w",2,[9],[],"",-1404513784,[],"",2,1000,"","","",[],"","","",[],-16843010,-16843010
7570,"DelveMelee","",[],2,0.04,"",4,[],[],"",0,[],"",2,1000,57,"","",[],58,"","",[],-16843010,-16843010
7571,"CreateExpandingRing","",[],2.385,0.0395,"",4,[],[],"",0,[],"",2,3170,1099,"","",[],22,"","",[],-16843010,-16843010
7572,"ReverseExpandingRing","",[],2.385,0.0395,"",4,[],[],"",0,[],"",2,3430,1100,"","",[],33,"","",[],-16843010,-16843010
