"rownum","Id","Icon_DDSFile","StatsKeys","Stat1Value","Stat2Value","Stat3Value","Stat4Value","PassiveSkillGraphId","Name","CharactersKeys","IsKeystone","IsNotable","FlavourText","IsJustIcon","AchievementItemsKey","IsJewelSocket","AscendancyKey","IsAscendancyStartingNode","Reminder_ClientStringsKeys","SkillPointsGranted","IsMultipleChoice","IsMultipleChoiceOption","Stat5Value","PassiveSkillBuffsKeys","GrantedEffectsPerLevelKey","bool","i32","bool","bool","bool","bool","bool","bool"
3011,"atlas_lex_proxima_harvest1","Art/2DArt/SkillIcons/passives/AtlasTrees/HarvestNode.dds",[13387],3,0,0,0,64277,"Harvest Chance",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","",1,"","",""
3012,"atlas_lex_proxima_harvest2","Art/2DArt/SkillIcons/passives/AtlasTrees/HarvestNode.dds",[13387],3,0,0,0,24249,"Harvest Chance",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","",1,"","",""
3013,"atlas_lex_proxima_harvest3","Art/2DArt/SkillIcons/passives/AtlasTrees/HarvestNode.dds",[13387],3,0,0,0,9424,"Harvest Chance",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","",1,"","",""
3014,"atlas_lex_proxima_harvest4","Art/2DArt/SkillIcons/passives/AtlasTrees/HarvestNotable1.dds",[13388],1,0,0,0,32652,"Bumper Crop",[],"",1,"","","","","","",[],0,"","",0,[],"","",0,"","",1,"","",""
3015,"atlas_lex_proxima_harvest5__","Art/2DArt/SkillIcons/passives/AtlasTrees/HarvestNotable2.dds","[13390,13389]",200,50,0,0,50645,"Bountiful Harvest",[],"",1,"","","","","","",[],0,"","",0,[],"","",0,"","",1,"","",""
3016,"atlas_lex_proxima_harvest6","Art/2DArt/SkillIcons/passives/AtlasTrees/HarvestNotable6.dds","[13394,13395]",300,10,0,0,7300,"Heart of the Grove",[],"",1,"","","","","","",[],0,"","",0,[],"","",0,"","",1,"","",""
3017,"atlas_lex_proxima_torment1","Art/2DArt/SkillIcons/passives/AtlasTrees/TormentNode1.dds",[13586],10,0,0,0,36852,"Tormented Monster Item Quantity",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","",1,"","",""
3018,"atlas_lex_proxima_torment2","Art/2DArt/SkillIcons/passives/AtlasTrees/TormentNotable1.dds",[13585],5,0,0,0,36012,"Seance",[],"",1,"","","","","","",[],0,"","",0,[],"","",0,"","",1,"","",""
3019,"atlas_glennach_cairns_strongbox1","Art/2DArt/SkillIcons/passives/AtlasTrees/StrongboxNode1.dds",[13587],25,0,0,0,13243,"Strongbox Pack Chance",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","",1,"","",""
3020,"atlas_glennach_cairns_strongbox2","Art/2DArt/SkillIcons/passives/AtlasTrees/StrongboxNode1.dds",[13587],25,0,0,0,14607,"Strongbox Pack Chance",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","",1,"","",""
3021,"atlas_glennach_cairns_strongbox4","Art/2DArt/SkillIcons/passives/AtlasTrees/StrongboxNotable1.dds","[2466,13583]",1,10,0,0,43234,"Twice Tempted",[],"",1,"","","","","","",[],0,"","",0,[],"","",0,"","",1,"","",""
3022,"atlas_glennach_cairns_strongbox5","Art/2DArt/SkillIcons/passives/AtlasTrees/StrongboxNotable2.dds","[13912,5100]",1,1,0,0,16428,"Tamper-Proof",[],"",1,"","","","","","",[],0,"","",0,[],"","",0,"","",1,"","",""
3023,"atlas_glennach_cairns_beyond1","Art/2DArt/SkillIcons/passives/AtlasTrees/BeyondNode1.dds",[13576],10,0,0,0,5283,"Beyond Monster Experience",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","",1,"","",""
3024,"atlas_glennach_cairns_beyond2","Art/2DArt/SkillIcons/passives/AtlasTrees/BeyondNode1.dds",[13576],10,0,0,0,11718,"Beyond Monster Experience",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","",1,"","",""
3025,"atlas_glennach_cairns_beyond3","Art/2DArt/SkillIcons/passives/AtlasTrees/BeyondNode1.dds",[13576],10,0,0,0,3677,"Beyond Monster Experience",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","",1,"","",""
3026,"atlas_glennach_cairns_beyond4","Art/2DArt/SkillIcons/passives/AtlasTrees/BeyondNotable2.dds",[2531],3,0,0,0,57397,"Scent of Blood",[],"",1,"","","","","","",[],0,"","",0,[],"","",0,"","",1,"","",""
3027,"atlas_glennach_cairns_beyond5_","Art/2DArt/SkillIcons/passives/AtlasTrees/BeyondNotable3.dds","[13574,13575]",-1,50,0,0,43002,"Torn Veil",[],"",1,"","","","","","",[],0,"","",0,[],"","",0,"","",1,"","",""
3028,"atlas_glennach_cairns_beyond6","Art/2DArt/SkillIcons/passives/AtlasTrees/BeyondNotable5.dds",[13822],25,0,0,0,35479,"Per Diemon",[],"",1,"","","","","","",[],0,"","",0,[],"","",0,"","",1,"","",""
3029,"atlas_glennach_cairns_alva1","Art/2DArt/SkillIcons/passives/AtlasTrees/AlvaNode.dds","[13705,13706]",3,30,0,0,27302,"Alva Favour and Incursion Mission Chance",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","",1,"","",""
3030,"atlas_glennach_cairns_alva2","Art/2DArt/SkillIcons/passives/AtlasTrees/AlvaNode.dds","[13705,13706]",3,30,0,0,16097,"Alva Favour and Incursion Mission Chance",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","",1,"","",""
3031,"atlas_glennach_cairns_alva3","Art/2DArt/SkillIcons/passives/AtlasTrees/AlvaNode.dds","[13705,13706]",3,30,0,0,48927,"Alva Favour and Incursion Mission Chance",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","",1,"","",""
3032,"atlas_glennach_cairns_alva4","Art/2DArt/SkillIcons/passives/AtlasTrees/AlvaNotable2.dds",[13739],50,0,0,0,63849,"Resource Reallocation",[],"",1,"","","","","","",[],0,"","",0,[],"","",0,"","",1,"","",""
3033,"atlas_glennach_cairns_alva5","Art/2DArt/SkillIcons/passives/AtlasTrees/AlvaNotable3.dds",[13740],1,0,0,0,65331,"Contested Development",[],"",1,"","","","","","",[],0,"","",0,[],"","",0,"","",1,"","",""
3034,"atlas_glennach_cairns_legion1","Art/2DArt/SkillIcons/passives/AtlasTrees/LegionNode1.dds",[13582],1,0,0,0,60418,"Legion Additional Splinter Chance",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","",1,"","",""
3035,"atlas_glennach_cairns_legion2","Art/2DArt/SkillIcons/passives/AtlasTrees/LegionNode1.dds",[13582],1,0,0,0,45452,"Legion Additional Splinter Chance",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","",1,"","",""
3036,"atlas_glennach_cairns_legion3","Art/2DArt/SkillIcons/passives/AtlasTrees/LegionNode1.dds",[13582],1,0,0,0,61056,"Legion Additional Splinter Chance",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","",1,"","",""
3037,"atlas_glennach_cairns_legion4","Art/2DArt/SkillIcons/passives/AtlasTrees/LegionNotable1.dds",[13588],10,0,0,0,34594,"Monumental",[],"",1,"","","","","","",[],0,"","",0,[],"","",0,"","",1,"","",""
3038,"atlas_glennach_cairns_legion5","Art/2DArt/SkillIcons/passives/AtlasTrees/LegionNotable2.dds","[13577,13579]",100,1,0,0,48074,"Face to Face",[],"",1,"","","","","","",[],0,"","",0,[],"","",0,"","",1,"","",""
3039,"atlas_glennach_cairns_legion6","Art/2DArt/SkillIcons/passives/AtlasTrees/LegionNotable5.dds","[13803,13804]",3,25,0,0,44450,"High Value Targets",[],"",1,"","","","","","",[],0,"","",0,[],"","",0,"","",1,"","",""
3040,"atlas_tirns_end_einhar1","Art/2DArt/SkillIcons/passives/AtlasTrees/BestiaryNode1.dds","[13703,13704]",3,30,0,0,58070,"Einhar Favour and Bestiary Mission Chance",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","",1,"","",""
3041,"atlas_tirns_end_einhar2","Art/2DArt/SkillIcons/passives/AtlasTrees/BestiaryNode1.dds","[13703,13704]",3,30,0,0,28394,"Einhar Favour and Bestiary Mission Chance",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","",1,"","",""
3042,"atlas_tirns_end_einhar3","Art/2DArt/SkillIcons/passives/AtlasTrees/BestiaryNotable4.dds","[13708,13709]",15,15,0,0,45386,"Big Game",[],"",1,"","","","","","",[],0,"","",0,[],"","",0,"","",1,"","",""
3043,"atlas_tirns_end_einhar4","Art/2DArt/SkillIcons/passives/AtlasTrees/BestiaryNotable5.dds",[13818],10,0,0,0,11763,"Great Migration",[],"",1,"","","","","","",[],0,"","",0,[],"","",0,"","",1,"","",""
3044,"atlas_tirns_end_abyss1","Art/2DArt/SkillIcons/passives/AtlasTrees/AbyssNode1.dds",[13715],10,0,0,0,51780,"Abyssal Depths Item Quantity",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","",1,"","",""
3045,"atlas_tirns_end_abyss2","Art/2DArt/SkillIcons/passives/AtlasTrees/AbyssNode1.dds",[13715],10,0,0,0,51543,"Abyssal Depths Item Quantity",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","",1,"","",""
3046,"atlas_tirns_end_abyss3","Art/2DArt/SkillIcons/passives/AtlasTrees/AbyssNode1.dds",[13715],10,0,0,0,27874,"Abyssal Depths Item Quantity",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","",1,"","",""
3047,"atlas_tirns_end_abyss4","Art/2DArt/SkillIcons/passives/AtlasTrees/AbyssNotable2.dds","[13768,13678,13710]",1,100,100,0,16987,"Underground Kingdom",[],"",1,"","","","","","",[],0,"","",0,[],"","",0,"","",1,"","",""
3048,"atlas_tirns_end_abyss5","Art/2DArt/SkillIcons/passives/AtlasTrees/AbyssNotable1.dds",[13814],1,0,0,0,59145,"Buried Riches",[],"",1,"","","","","","",[],0,"","",0,[],"","",0,"","",1,"","",""
3049,"atlas_tirns_end_abyss6","Art/2DArt/SkillIcons/passives/AtlasTrees/AbyssNotable3.dds","[13711,13712,13713,13714]",3,100,100,50,30333,"Lightless Legion",[],"",1,"","","","","","",[],0,"","",0,[],"","",0,"","",1,"","",""
3050,"atlas_tirns_end_delirium1","Art/2DArt/SkillIcons/passives/AtlasTrees/DeliriumNode1.dds",[13686],5,0,0,0,26616,"Simulacrum Splinter Stack Size",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","",1,"","",""
3051,"atlas_tirns_end_delirium2","Art/2DArt/SkillIcons/passives/AtlasTrees/DeliriumNode1.dds",[13686],5,0,0,0,6141,"Simulacrum Splinter Stack Size",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","",1,"","",""
3052,"atlas_tirns_end_delirium3","Art/2DArt/SkillIcons/passives/AtlasTrees/DeliriumNode1.dds",[13686],5,0,0,0,190,"Simulacrum Splinter Stack Size",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","",1,"","",""
3053,"atlas_tirns_end_delirium4_","Art/2DArt/SkillIcons/passives/AtlasTrees/DeliriumNotable1.dds",[13716],10,0,0,0,25091,"That Which You Seek",[],"",1,"","","","","","",[],0,"","",0,[],"","",0,"","",1,"","",""
3054,"atlas_tirns_end_delirium5","Art/2DArt/SkillIcons/passives/AtlasTrees/DeliriumNotable4.dds",[13812],50,0,0,0,31267,"Greater Forces",[],"",1,"","","","","","",[],0,"","",0,[],"","",0,"","",1,"","",""
3055,"atlas_tirns_end_delirium6","Art/2DArt/SkillIcons/passives/AtlasTrees/DeliriumNotable5.dds","[13819,13820]",-25,10000,0,0,28598,"The Singular Eternity",[],"",1,"","","","","","",[],0,"","",0,[],"","",0,"","",1,"","",""
3056,"atlas_tirns_end_invasion1","Art/2DArt/SkillIcons/passives/AtlasTrees/InvasionNode1.dds",[13720],10,0,0,0,31820,"Invader Item Quantity",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","",1,"","",""
3057,"atlas_tirns_end_invasion2","Art/2DArt/SkillIcons/passives/AtlasTrees/InvasionNode1.dds",[13720],10,0,0,0,25923,"Invader Item Quantity",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","",1,"","",""
3058,"atlas_tirns_end_invasion3","Art/2DArt/SkillIcons/passives/AtlasTrees/InvasionNotable1.dds","[13717,13718]",1,3,0,0,38647,"Trespassers",[],"",1,"","","","","","",[],0,"","",0,[],"","",0,"","",1,"","",""
3059,"atlas_tirns_end_invasion4","Art/2DArt/SkillIcons/passives/AtlasTrees/InvasionNotable2.dds",[13719],1,0,0,0,2638,"Exotic Goods",[],"",1,"","","","","","",[],0,"","",0,[],"","",0,"","",1,"","",""
3060,"atlas_valdos_rest_jun1","Art/2DArt/SkillIcons/passives/AtlasTrees/JunNode2.dds","[13573,13707]",3,30,0,0,14243,"Jun Favour and Betrayal Mission Chance",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","",1,"","",""
3061,"atlas_valdos_rest_jun2","Art/2DArt/SkillIcons/passives/AtlasTrees/JunNode2.dds","[13573,13707]",3,30,0,0,14554,"Jun Favour and Betrayal Mission Chance",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","",1,"","",""
3062,"atlas_valdos_rest_jun3","Art/2DArt/SkillIcons/passives/AtlasTrees/JunNotable5.dds",[13795],5,0,0,0,25173,"Gut Instinct",[],"",1,"","","","","","",[],0,"","",0,[],"","",0,"","",1,"","",""
3063,"atlas_valdos_rest_jun4","Art/2DArt/SkillIcons/passives/AtlasTrees/JunNotable1.dds",[13777],100,0,0,0,19247,"Test of Loyalty",[],"",1,"","","","","","",[],0,"","",0,[],"","",0,"","",1,"","",""
3064,"atlas_valdos_rest_blight1","Art/2DArt/SkillIcons/passives/AtlasTrees/BlightNode1.dds",[10402],1,0,0,0,40201,"Lucky Blight Chests",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","",1,"","",""
3065,"atlas_valdos_rest_blight2_","Art/2DArt/SkillIcons/passives/AtlasTrees/BlightNode1.dds",[10402],1,0,0,0,14323,"Lucky Blight Chests",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","",1,"","",""
3066,"atlas_valdos_rest_blight3","Art/2DArt/SkillIcons/passives/AtlasTrees/BlightNode1.dds",[10402],1,0,0,0,53424,"Lucky Blight Chests",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","",1,"","",""
3067,"atlas_valdos_rest_blight4","Art/2DArt/SkillIcons/passives/AtlasTrees/BlightNotable1.dds",[13724],10,0,0,0,9773,"Outbreak",[],"",1,"","","","","","",[],0,"","",0,[],"","",0,"","",1,"","",""
3068,"atlas_valdos_rest_blight5","Art/2DArt/SkillIcons/passives/AtlasTrees/BlightNotable3.dds","[13725,13823]",2,1,0,0,31971,"Blight Titans",[],"",1,"","","","","","",[],0,"","",0,[],"","",0,"","",1,"","",""
3069,"atlas_valdos_rest_blight6","Art/2DArt/SkillIcons/passives/AtlasTrees/BlightNotable6.dds","[13726,13727]",1,50,0,0,65005,"Mass Mycelium",[],"",1,"","","","","","",[],0,"","",0,[],"","",0,"","",1,"","",""
3070,"atlas_valdos_rest_metamorph1","Art/2DArt/SkillIcons/passives/AtlasTrees/MetamorphNode1.dds",[13729],2,0,0,0,46308,"Additional Sample Rewards",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","",1,"","",""
3071,"atlas_valdos_rest_metamorph2","Art/2DArt/SkillIcons/passives/AtlasTrees/MetamorphNode1.dds",[13729],2,0,0,0,7727,"Additional Sample Rewards",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","",1,"","",""
3072,"atlas_valdos_rest_metamorph3","Art/2DArt/SkillIcons/passives/AtlasTrees/MetamorphNode1.dds",[13729],2,0,0,0,34021,"Additional Sample Rewards",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","",1,"","",""
3073,"atlas_valdos_rest_metamorph4","Art/2DArt/SkillIcons/passives/AtlasTrees/MetamorphNotable1.dds",[13728],10,0,0,0,24315,"Intrinsic Darkness",[],"",1,"","","","","","",[],0,"","",0,[],"","",0,"","",1,"","",""
3074,"atlas_valdos_rest_metamorph5","Art/2DArt/SkillIcons/passives/AtlasTrees/MetamorphNotable2.dds",[13775],100,0,0,0,52441,"Repeated Experiment",[],"",1,"","","","","","",[],0,"","",0,[],"","",0,"","",1,"","",""
3075,"atlas_valdos_rest_metamorph6","Art/2DArt/SkillIcons/passives/AtlasTrees/MetamorphNotable6.dds","[13755,11527]",-50,1,0,0,37457,"High Yield",[],"",1,"","","","","","",[],0,"","",0,[],"","",0,"","",1,"","",""
3076,"atlas_valdos_rest_harbinger1_","Art/2DArt/SkillIcons/passives/AtlasTrees/HarbingerNode1.dds",[13760],10,0,0,0,10742,"Additional Harbinger Drops",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","",1,"","",""
3077,"atlas_valdos_rest_harbinger2","Art/2DArt/SkillIcons/passives/AtlasTrees/HarbingerNode1.dds",[13760],10,0,0,0,6005,"Additional Harbinger Drops",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","",1,"","",""
3078,"atlas_valdos_rest_harbinger3","Art/2DArt/SkillIcons/passives/AtlasTrees/HarbingerNotable1.dds",[6326],1,0,0,0,10568,"Ominous Arrival",[],"",1,"","","","","","",[],0,"","",0,[],"","",0,"","",1,"","",""
3079,"atlas_valdos_rest_harbinger4","Art/2DArt/SkillIcons/passives/AtlasTrees/HarbingerNotable3.dds",[14121],30,0,0,0,21270,"Diplomatic Escort",[],"",1,"","","","","","",[],0,"","",0,[],"","",0,"","",1,"","",""
3080,"atlas_haewark_hamlet_jun1","Art/2DArt/SkillIcons/passives/AtlasTrees/JunNode1.dds",[13771],5,0,0,0,8475,"Additional Syndicate Member Chance",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","",1,"","",""
3081,"atlas_haewark_hamlet_jun2","Art/2DArt/SkillIcons/passives/AtlasTrees/JunNode1.dds",[13771],5,0,0,0,7389,"Additional Syndicate Member Chance",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","",1,"","",""
3082,"atlas_haewark_hamlet_jun3","Art/2DArt/SkillIcons/passives/AtlasTrees/JunNode1.dds",[13771],5,0,0,0,64231,"Additional Syndicate Member Chance",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","",1,"","",""
3083,"atlas_haewark_hamlet_jun4_","Art/2DArt/SkillIcons/passives/AtlasTrees/JunNotable2.dds","[13573,13707]",10,100,0,0,12817,"Focussed Investigation",[],"",1,"","","","","","",[],0,"","",0,[],"","",0,"","",1,"","",""
3084,"atlas_haewark_hamlet_jun5","Art/2DArt/SkillIcons/passives/AtlasTrees/JunNotable4.dds","[13731,13732]",2,200,0,0,21509,"Bribery",[],"",1,"","","","","","",[],0,"","",0,[],"","",0,"","",1,"","",""
3085,"atlas_haewark_hamlet_jun6","Art/2DArt/SkillIcons/passives/AtlasTrees/JunNotable6.dds",[13776],10,0,0,0,51678,"Intelligence Gathering",[],"",1,"","","","","","",[],0,"","",0,[],"","",0,"","",1,"","",""
3086,"atlas_haewark_hamlet_ritual1","Art/2DArt/SkillIcons/passives/AtlasTrees/RitualNode1.dds",[14115],8,0,0,0,44206,"Tribute Quantity",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","",1,"","",""
3087,"atlas_haewark_hamlet_ritual2","Art/2DArt/SkillIcons/passives/AtlasTrees/RitualNode1.dds",[14115],8,0,0,0,63147,"Tribute Quantity",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","",1,"","",""
3088,"atlas_haewark_hamlet_ritual3","Art/2DArt/SkillIcons/passives/AtlasTrees/RitualNotable1.dds",[14114],10,0,0,0,19371,"Sacred Lands",[],"",1,"","","","","","",[],0,"","",0,[],"","",0,"","",1,"","",""
3089,"atlas_haewark_hamlet_ritual4","Art/2DArt/SkillIcons/passives/AtlasTrees/RitualNotable2.dds","[14117,14116]",100,2,0,0,52702,"Paid in Blood",[],"",1,"","","","","","",[],0,"","",0,[],"","",0,"","",1,"","",""
3090,"atlas_haewark_hamlet_harvest1","Art/2DArt/SkillIcons/passives/AtlasTrees/HarvestNode.dds",[13392],3,0,0,0,54000,"Additional Harvest Crafting Chance",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","",1,"","",""
3091,"atlas_haewark_hamlet_harvest2","Art/2DArt/SkillIcons/passives/AtlasTrees/HarvestNode.dds",[13392],3,0,0,0,61664,"Additional Harvest Crafting Chance",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","",1,"","",""
3092,"atlas_haewark_hamlet_harvest3","Art/2DArt/SkillIcons/passives/AtlasTrees/HarvestNode.dds",[13392],3,0,0,0,20309,"Additional Harvest Crafting Chance",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","",1,"","",""
3093,"atlas_haewark_hamlet_harvest4","Art/2DArt/SkillIcons/passives/AtlasTrees/HarvestNotable3.dds",[13387],10,0,0,0,37893,"The Grove's Call",[],"",1,"","","","","","",[],0,"","",0,[],"","",0,"","",1,"","",""
3094,"atlas_haewark_hamlet_harvest5","Art/2DArt/SkillIcons/passives/AtlasTrees/HarvestNotable4.dds",[13738],1,0,0,0,39689,"Nature's Favour",[],"",1,"","","","","","",[],0,"","",0,[],"","",0,"","",1,"","",""
3095,"atlas_haewark_hamlet_harvest6","Art/2DArt/SkillIcons/passives/AtlasTrees/HarvestNotable5.dds",[13689],100,0,0,0,1531,"Wild Fruit",[],"",1,"","","","","","",[],0,"","",0,[],"","",0,"","",1,"","",""
3096,"atlas_haewark_hamlet_essence1","Art/2DArt/SkillIcons/passives/AtlasTrees/EssenceNode2.dds",[13647],20,0,0,0,60129,"Additional Essence Chance",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","",1,"","",""
3097,"atlas_haewark_hamlet_essence2","Art/2DArt/SkillIcons/passives/AtlasTrees/EssenceNode2.dds",[13647],20,0,0,0,24465,"Additional Essence Chance",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","",1,"","",""
3098,"atlas_haewark_hamlet_essence3","Art/2DArt/SkillIcons/passives/AtlasTrees/EssenceNotable1.dds","[4894,13736]",1,1,0,0,42624,"Controlled Corruption",[],"",1,"","","","","","",[],0,"","",0,[],"","",0,"","",1,"","",""
3099,"atlas_haewark_hamlet_essence4","Art/2DArt/SkillIcons/passives/AtlasTrees/EssenceNotable3.dds",[13737],1,0,0,0,40538,"Amplified",[],"",1,"","","","","","",[],0,"","",0,[],"","",0,"","",1,"","",""
3100,"atlas_new_vastir_niko1","Art/2DArt/SkillIcons/passives/AtlasTrees/DelveNode.dds",[13366],3,0,0,0,64091,"Sulphite Quantity",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","",1,"","",""
3101,"atlas_new_vastir_niko2","Art/2DArt/SkillIcons/passives/AtlasTrees/DelveNode.dds",[13366],3,0,0,0,57436,"Sulphite Quantity",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","",1,"","",""
3102,"atlas_new_vastir_niko3","Art/2DArt/SkillIcons/passives/AtlasTrees/DelveNode.dds",[13366],3,0,0,0,51572,"Sulphite Quantity",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","",1,"","",""
3103,"atlas_new_vastir_niko4","Art/2DArt/SkillIcons/passives/AtlasTrees/DelveNotable6.dds","[13365,13368]",10,100,0,0,24139,"Mad Devotion",[],"",1,"","","","","","",[],0,"","",0,[],"","",0,"","",1,"","",""
3104,"atlas_new_vastir_niko5","Art/2DArt/SkillIcons/passives/AtlasTrees/DelveNotable4.dds",[13796],20,0,0,0,16253,"Out of the Blue",[],"",1,"","","","","","",[],0,"","",0,[],"","",0,"","",1,"","",""
3105,"atlas_new_vastir_niko6","Art/2DArt/SkillIcons/passives/AtlasTrees/DelveNotable5.dds",[13797],1,0,0,0,25161,"Sulphite Sentinels",[],"",1,"","","","","","",[],0,"","",0,[],"","",0,"","",1,"","",""
3106,"atlas_new_vastir_abyss1","Art/2DArt/SkillIcons/passives/AtlasTrees/AbyssNode1.dds",[13810],5,0,0,0,7812,"Abyss Chance",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","",1,"","",""
3107,"atlas_new_vastir_abyss2","Art/2DArt/SkillIcons/passives/AtlasTrees/AbyssNode1.dds",[13810],5,0,0,0,58456,"Abyss Chance",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","",1,"","",""
3108,"atlas_new_vastir_abyss3","Art/2DArt/SkillIcons/passives/AtlasTrees/AbyssNotable5.dds","[13798,13799]",100,50,0,0,21356,"Abyssal Army",[],"",1,"","","","","","",[],0,"","",0,[],"","",0,"","",1,"","",""
