"rownum","Id","ItemClassesKey","Width","Height","Name","InheritsFrom","DropLevel","FlavourTextKey","Implicit_ModsKeys","i32","SoundEffectsKey","NormalPurchase_BaseItemTypesKeys","NormalPurchase_Costs","MagicPurchase_BaseItemTypesKeys","MagicPurchase_Costs","TagsKeys","ModDomainsKey","IsDropDisabled","ItemVisualIdentityKey","i32","[rid]","[i32]","[i32]","[i32]","[i32]","row","rid","bool","[rid]","rid","[rid]","i32","i32","bool","rid","rid","rid"
5633,"Metadata/Items/MapFragments/CurrencyUberElderFragment1",38,1,1,"Fragment of Terror","Metadata/Items/MapFragments/AbstractMapFragment",80,367,[],1,"",[],[],[],[],[],27,"",7076,1809046421,[],[],[],[],[],264,"","",[],"",[],-16843010,-16843010,"","","",""
5634,"Metadata/Items/MapFragments/CurrencyUberElderFragment2",38,1,1,"Fragment of Emptiness","Metadata/Items/MapFragments/AbstractMapFragment",80,368,[],1,"",[],[],[],[],[],27,"",7077,-592738987,[],[],[],[],[],264,"","",[],"",[],-16843010,-16843010,"","","",""
5635,"Metadata/Items/MapFragments/CurrencyUberElderFragment3",38,1,1,"Fragment of Shape","Metadata/Items/MapFragments/AbstractMapFragment",80,365,[],1,"",[],[],[],[],[],27,"",7078,-2081250047,[],[],[],[],[],264,"","",[],"",[],-16843010,-16843010,"","","",""
5636,"Metadata/Items/MapFragments/CurrencyUberElderFragment4",38,1,1,"Fragment of Knowledge","Metadata/Items/MapFragments/AbstractMapFragment",80,366,[],1,"",[],[],[],[],[],27,"",7079,-1268791223,[],[],[],[],[],264,"","",[],"",[],-16843010,-16843010,"","","",""
5637,"Metadata/Items/MapFragments/CurrencyUberElderFragmentsComplete",38,1,1,"Maddening Object","Metadata/Items/MapFragments/AbstractMapFragment",1,"",[],2,"",[],[],[],[],[],27,1,7080,-2032121621,[],[],[],[],[],264,"","",[],"",[],-16843010,-16843010,"","","",""
5638,"Metadata/Items/MapFragments/CurrencyFragmentPantheonFlask",38,1,1,"Divine Vessel","Metadata/Items/MapFragments/AbstractMapFragment",68,1387,[],1,"",[],[],[],[],[70],27,"",7081,-1773882720,[],[],[],[],[],264,"","",[],"",[],-16843010,-16843010,"","","",""
5639,"Metadata/Items/MapFragments/CurrencyBreachFragmentFire",38,1,1,"Xoph's Breachstone","Metadata/Items/MapFragments/AbstractMapFragment",68,"",[],1,"",[],[],[],[],[201],27,"",7083,-1130405923,[],[],[],[],[],264,"","",[],"",[],-16843010,-16843010,"","","",""
5640,"Metadata/Items/MapFragments/CurrencyBreachFragmentCold",38,1,1,"Tul's Breachstone","Metadata/Items/MapFragments/AbstractMapFragment",70,"",[],1,"",[],[],[],[],[201],27,"",7084,1076904051,[],[],[],[],[],264,"","",[],"",[],-16843010,-16843010,"","","",""
5641,"Metadata/Items/MapFragments/CurrencyBreachFragmentLightning",38,1,1,"Esh's Breachstone","Metadata/Items/MapFragments/AbstractMapFragment",72,"",[],1,"",[],[],[],[],[201],27,"",7085,-1491687092,[],[],[],[],[],264,"","",[],"",[],-16843010,-16843010,"","","",""
5642,"Metadata/Items/MapFragments/CurrencyBreachFragmentPhysical",38,1,1,"Uul-Netol's Breachstone","Metadata/Items/MapFragments/AbstractMapFragment",76,"",[],1,"",[],[],[],[],[201],27,"",7086,-1563811918,[],[],[],[],[],264,"","",[],"",[],-16843010,-16843010,"","","",""
5643,"Metadata/Items/MapFragments/CurrencyBreachFragmentChaos",38,1,1,"Chayula's Breachstone","Metadata/Items/MapFragments/AbstractMapFragment",80,"",[],1,"",[],[],[],[],[201],27,"",7087,-721979894,[],[],[],[],[],264,"","",[],"",[],-16843010,-16843010,"","","",""
5644,"Metadata/Items/MapFragments/CurrencyBreachFragmentFire2",38,1,1,"Xoph's Charged Breachstone","Metadata/Items/MapFragments/AbstractMapFragment",68,"",[],1,"",[],[],[],[],[440],27,"",7088,557809003,[],[],[],[],[],264,"","",[],"",[],-16843010,-16843010,"","","",""
5645,"Metadata/Items/MapFragments/CurrencyBreachFragmentCold2",38,1,1,"Tul's Charged Breachstone","Metadata/Items/MapFragments/AbstractMapFragment",70,"",[],1,"",[],[],[],[],[440],27,"",7089,1850710693,[],[],[],[],[],264,"","",[],"",[],-16843010,-16843010,"","","",""
5646,"Metadata/Items/MapFragments/CurrencyBreachFragmentLightning2",38,1,1,"Esh's Charged Breachstone","Metadata/Items/MapFragments/AbstractMapFragment",72,"",[],1,"",[],[],[],[],[440],27,"",7090,1001388624,[],[],[],[],[],264,"","",[],"",[],-16843010,-16843010,"","","",""
5647,"Metadata/Items/MapFragments/CurrencyBreachFragmentPhysical2",38,1,1,"Uul-Netol's Charged Breachstone","Metadata/Items/MapFragments/AbstractMapFragment",76,"",[],1,"",[],[],[],[],[440],27,"",7091,-972935915,[],[],[],[],[],264,"","",[],"",[],-16843010,-16843010,"","","",""
5648,"Metadata/Items/MapFragments/CurrencyBreachFragmentChaos2",38,1,1,"Chayula's Charged Breachstone","Metadata/Items/MapFragments/AbstractMapFragment",80,"",[],1,"",[],[],[],[],[440],27,"",7092,537990610,[],[],[],[],[],264,"","",[],"",[],-16843010,-16843010,"","","",""
5649,"Metadata/Items/MapFragments/CurrencyBreachFragmentFire3",38,1,1,"Xoph's Enriched Breachstone","Metadata/Items/MapFragments/AbstractMapFragment",68,"",[],1,"",[],[],[],[],[441],27,"",7093,1429508389,[],[],[],[],[],264,"","",[],"",[],-16843010,-16843010,"","","",""
5650,"Metadata/Items/MapFragments/CurrencyBreachFragmentCold3",38,1,1,"Tul's Enriched Breachstone","Metadata/Items/MapFragments/AbstractMapFragment",70,"",[],1,"",[],[],[],[],[441],27,"",7094,2109927735,[],[],[],[],[],264,"","",[],"",[],-16843010,-16843010,"","","",""
5651,"Metadata/Items/MapFragments/CurrencyBreachFragmentLightning3",38,1,1,"Esh's Enriched Breachstone","Metadata/Items/MapFragments/AbstractMapFragment",72,"",[],1,"",[],[],[],[],[441],27,"",7095,-599103092,[],[],[],[],[],264,"","",[],"",[],-16843010,-16843010,"","","",""
5652,"Metadata/Items/MapFragments/CurrencyBreachFragmentPhysical3",38,1,1,"Uul-Netol's Enriched Breachstone","Metadata/Items/MapFragments/AbstractMapFragment",76,"",[],1,"",[],[],[],[],[441],27,"",7096,-1939895865,[],[],[],[],[],264,"","",[],"",[],-16843010,-16843010,"","","",""
5653,"Metadata/Items/MapFragments/CurrencyBreachFragmentChaos3",38,1,1,"Chayula's Enriched Breachstone","Metadata/Items/MapFragments/AbstractMapFragment",80,"",[],1,"",[],[],[],[],[441],27,"",7097,2091006689,[],[],[],[],[],264,"","",[],"",[],-16843010,-16843010,"","","",""
5654,"Metadata/Items/MapFragments/CurrencyBreachFragmentFire4",38,1,1,"Xoph's Pure Breachstone","Metadata/Items/MapFragments/AbstractMapFragment",68,"",[],1,"",[],[],[],[],[442],27,"",7098,-1009804295,[],[],[],[],[],264,"","",[],"",[],-16843010,-16843010,"","","",""
5655,"Metadata/Items/MapFragments/CurrencyBreachFragmentCold4",38,1,1,"Tul's Pure Breachstone","Metadata/Items/MapFragments/AbstractMapFragment",70,"",[],1,"",[],[],[],[],[442],27,"",7099,313145343,[],[],[],[],[],264,"","",[],"",[],-16843010,-16843010,"","","",""
5656,"Metadata/Items/MapFragments/CurrencyBreachFragmentLightning4",38,1,1,"Esh's Pure Breachstone","Metadata/Items/MapFragments/AbstractMapFragment",72,"",[],1,"",[],[],[],[],[442],27,"",7100,785218816,[],[],[],[],[],264,"","",[],"",[],-16843010,-16843010,"","","",""
5657,"Metadata/Items/MapFragments/CurrencyBreachFragmentPhysical4",38,1,1,"Uul-Netol's Pure Breachstone","Metadata/Items/MapFragments/AbstractMapFragment",76,"",[],1,"",[],[],[],[],[442],27,"",7101,-1847253174,[],[],[],[],[],264,"","",[],"",[],-16843010,-16843010,"","","",""
5658,"Metadata/Items/MapFragments/CurrencyBreachFragmentChaos4",38,1,1,"Chayula's Pure Breachstone","Metadata/Items/MapFragments/AbstractMapFragment",80,"",[],1,"",[],[],[],[],[442],27,"",7102,63218791,[],[],[],[],[],264,"","",[],"",[],-16843010,-16843010,"","","",""
5659,"Metadata/Items/MapFragments/CurrencyLegionFragmentKarui",38,1,1,"Timeless Karui Emblem","Metadata/Items/MapFragments/AbstractMapFragment",75,"",[],1,"",[],[],[],[],[],27,"",7103,923938391,[],[],[],[],[],264,"","",[],"",[],-16843010,-16843010,"","","",""
5660,"Metadata/Items/MapFragments/CurrencyLegionFragmentMaraketh",38,1,1,"Timeless Maraketh Emblem","Metadata/Items/MapFragments/AbstractMapFragment",75,"",[],1,"",[],[],[],[],[],27,"",7104,-232030247,[],[],[],[],[],264,"","",[],"",[],-16843010,-16843010,"","","",""
5661,"Metadata/Items/MapFragments/CurrencyLegionFragmentEternal",38,1,1,"Timeless Eternal Emblem","Metadata/Items/MapFragments/AbstractMapFragment",75,"",[],1,"",[],[],[],[],[],27,"",7105,597699009,[],[],[],[],[],264,"","",[],"",[],-16843010,-16843010,"","","",""
5662,"Metadata/Items/MapFragments/CurrencyLegionFragmentTemplar",38,1,1,"Timeless Templar Emblem","Metadata/Items/MapFragments/AbstractMapFragment",75,"",[],1,"",[],[],[],[],[],27,"",7106,-364075428,[],[],[],[],[],264,"","",[],"",[],-16843010,-16843010,"","","",""
5663,"Metadata/Items/MapFragments/CurrencyLegionFragmentVaal",38,1,1,"Timeless Vaal Emblem","Metadata/Items/MapFragments/AbstractMapFragment",75,"",[],1,"",[],[],[],[],[],27,"",7107,1401652189,[],[],[],[],[],264,"","",[],"",[],-16843010,-16843010,"","","",""
5664,"Metadata/Items/MapFragments/CurrencyAfflictionFragment",38,1,1,"Simulacrum","Metadata/Items/MapFragments/AbstractMapFragment",75,1946,[],1,"",[],[],[],[],[674],27,"",7108,-649733838,[],[],[],[],[],264,"","",[],"",[],-16843010,-16843010,"","","",""
5665,"Metadata/Items/MapFragments/CurrencyOfferingToTheGoddess",38,1,1,"Offering to the Goddess","Metadata/Items/MapFragments/AbstractMapFragment",1,952,[],1,"",[],[],[],[],[],27,"",9149,1273457162,[],[],[],[],[],264,"","",[],"",[],-16843010,-16843010,"","","",""
5666,"Metadata/Items/MapFragments/CurrencyOfferingToTheGoddessTribute",38,1,1,"Tribute to the Goddess","Metadata/Items/MapFragments/AbstractMapFragment",1,1978,[],1,"",[],[],[],[],[],27,"",9150,1686359519,[],[],[],[],[],264,"","",[],"",[],-16843010,-16843010,"","","",""
5667,"Metadata/Items/MapFragments/CurrencyOfferingToTheGoddessGift",38,1,1,"Gift to the Goddess","Metadata/Items/MapFragments/AbstractMapFragment",1,1977,[],1,"",[],[],[],[],[],27,"",9151,1167527660,[],[],[],[],[],264,"","",[],"",[],-16843010,-16843010,"","","",""
5668,"Metadata/Items/MapFragments/CurrencyOfferingToTheGoddessDedication",38,1,1,"Dedication to the Goddess","Metadata/Items/MapFragments/AbstractMapFragment",1,1979,[],1,"",[],[],[],[],[],27,"",9152,-981344453,[],[],[],[],[],264,"","",[],"",[],-16843010,-16843010,"","","",""
5669,"Metadata/Items/MapFragments/ClassicVaultKey",46,1,1,"Ancient Reliquary Key","Metadata/Items/MapFragments/AbstractMiscMapItem",35,1172,[],1,"",[],[],[],[],[],27,"",9470,-721901979,[],[],[],[],[],264,"","",[],"",[],-16843010,-16843010,1,"","",""
5670,"Metadata/Items/MapFragments/340VaultKey",46,1,1,"Timeworn Reliquary Key","Metadata/Items/MapFragments/AbstractMiscMapItem",50,1173,[],1,"",[],[],[],[],[],27,"",9471,-1852347522,[],[],[],[],[],264,"","",[],"",[],-16843010,-16843010,1,"","",""
5671,"Metadata/Items/MapFragments/VaalVaultKey",46,1,1,"Vaal Reliquary Key","Metadata/Items/MapFragments/AbstractMiscMapItem",68,1174,[],1,"",[],[],[],[],[],27,"",9472,-106605717,[],[],[],[],[],264,"","",[],"",[],-16843010,-16843010,1,"","",""
5672,"Metadata/Items/MapFragments/RitualFragment",38,1,1,"Blood-filled Vessel","Metadata/Items/MapFragments/AbstractMapFragment",1,"",[],1,"",[],[],[],[],[],27,"",10629,2101421032,[],[],[],[],[],264,"","",[],"",[],-16843010,-16843010,1,"","",""
5673,"Metadata/Items/HideoutInteractables/StrCraftingBench",39,2,2,"Armourer's Workbench","Metadata/Items/HideoutDoodads/AbstractHideoutDoodad",1,"",[],2,34,[],[],[],[],[],27,1,7495,-2010545961,[],[],[],[],[],264,"","",[],88,[],-16843010,-16843010,"",6,"",""
5674,"Metadata/Items/HideoutInteractables/DexCraftingBench",39,2,2,"Bowmaker's Tools","Metadata/Items/HideoutDoodads/AbstractHideoutDoodad",1,"",[],2,34,[],[],[],[],[],27,1,7496,1170502246,[],[],[],[],[],264,"","",[],88,[],-16843010,-16843010,"",6,"",""
5675,"Metadata/Items/HideoutInteractables/IntCraftingBench",39,2,2,"Headstones","Metadata/Items/HideoutDoodads/AbstractHideoutDoodad",1,"",[],2,34,[],[],[],[],[],27,1,7497,-1246000738,[],[],[],[],[],264,"","",[],88,[],-16843010,-16843010,"",6,"",""
5676,"Metadata/Items/HideoutInteractables/StrDexCraftingBench",39,2,2,"Sharpening Wheel","Metadata/Items/HideoutDoodads/AbstractHideoutDoodad",1,"",[],2,34,[],[],[],[],[],27,1,7498,-554574734,[],[],[],[],[],264,"","",[],88,[],-16843010,-16843010,"",6,"",""
5677,"Metadata/Items/HideoutInteractables/StrIntCraftingBench",39,2,2,"Blessing Font","Metadata/Items/HideoutDoodads/AbstractHideoutDoodad",1,"",[],2,34,[],[],[],[],[],27,1,7499,-465003921,[],[],[],[],[],264,"","",[],88,[],-16843010,-16843010,"",6,"",""
5678,"Metadata/Items/HideoutInteractables/DexIntCraftingBench",39,2,2,"Artisan's Bench","Metadata/Items/HideoutDoodads/AbstractHideoutDoodad",1,"",[],2,34,[],[],[],[],[],27,1,7500,1217654058,[],[],[],[],[],264,"","",[],88,[],-16843010,-16843010,"",6,"",""
5679,"Metadata/Items/HideoutInteractables/StrDexIntMappingDevice",39,2,2,"Map Device","Metadata/Items/HideoutDoodads/AbstractHideoutDoodad",1,"",[],2,34,[],[],[],[],[],27,1,7501,-1988928462,[],[],[],[],[],264,"","",[],88,[],-16843010,-16843010,"",6,"",""
5680,"Metadata/Items/HideoutInteractables/PvPCraftingBench",39,2,2,"Gladiator's Workbench","Metadata/Items/HideoutDoodads/AbstractHideoutDoodad",1,"",[],2,34,[],[],[],[],[],27,1,7502,1567742593,[],[],[],[],[],264,"","",[],88,[],-16843010,-16843010,"",6,"",""
5681,"Metadata/Items/HideoutInteractables/HideoutCraftingBench",39,2,2,"Crafting Bench","Metadata/Items/HideoutDoodads/AbstractHideoutDoodad",1,"",[],2,34,[],[],[],[],[],27,1,7503,2059629901,[],[],[],[],[],264,"","",[],88,[],-16843010,-16843010,"",6,"",""
5682,"Metadata/Items/HideoutInteractables/Stash",39,2,2,"Stash","Metadata/Items/HideoutDoodads/AbstractHideoutDoodad",1,"",[],2,34,[],[],[],[],[],27,1,7504,-1064901805,[],[],[],[],[],264,"","",[],88,[],-16843010,-16843010,"",6,"",""
5683,"Metadata/Items/HideoutInteractables/GuildStash",39,2,2,"Guild Stash","Metadata/Items/HideoutDoodads/AbstractHideoutDoodad",1,"",[],2,34,[],[],[],[],[],27,1,7505,139228481,[],[],[],[],[],264,"","",[],88,[],-16843010,-16843010,"",6,"",""
5684,"Metadata/Items/HideoutInteractables/Waypoint",39,2,2,"Waypoint","Metadata/Items/HideoutDoodads/AbstractHideoutDoodad",1,"",[],2,34,[],[],[],[],[],27,1,7506,1224707366,[],[],[],[],[],264,"","",[],88,[],-16843010,-16843010,"",6,"",""
5685,"Metadata/Items/HideoutNPCs/Helena",39,2,2,"Helena","Metadata/Items/HideoutDoodads/AbstractHideoutDoodad",1,"",[],2,34,[],[],[],[],[],27,1,7507,845403974,[],[],[],[],[],264,"","",[],88,[],-16843010,-16843010,"",6,"",""
5686,"Metadata/Items/HideoutNPCs/Navali",39,2,2,"Navali","Metadata/Items/HideoutDoodads/AbstractHideoutDoodad",1,"",[],2,34,[],[],[],[],[],27,1,7508,693228958,[],[],[],[],[],264,"","",[],88,[],-16843010,-16843010,"",6,"",""
5687,"Metadata/Items/HideoutNPCs/Zana",39,2,2,"Zana","Metadata/Items/HideoutDoodads/AbstractHideoutDoodad",1,"",[],2,34,[],[],[],[],[],27,1,7509,-788169696,[],[],[],[],[],264,"","",[],88,[],-16843010,-16843010,"",6,"",""
5688,"Metadata/Items/HideoutNPCs/Einhar",39,2,2,"Einhar","Metadata/Items/HideoutDoodads/AbstractHideoutDoodad",1,"",[],2,34,[],[],[],[],[],27,1,7510,-1610692303,[],[],[],[],[],264,"","",[],88,[],-16843010,-16843010,"",6,"",""
5689,"Metadata/Items/HideoutNPCs/Alva",39,2,2,"Alva","Metadata/Items/HideoutDoodads/AbstractHideoutDoodad",1,"",[],2,34,[],[],[],[],[],27,1,7511,2115859440,[],[],[],[],[],264,"","",[],88,[],-16843010,-16843010,"",6,"",""
5690,"Metadata/Items/HideoutNPCs/Niko",39,2,2,"Niko","Metadata/Items/HideoutDoodads/AbstractHideoutDoodad",1,"",[],2,34,[],[],[],[],[],27,1,7512,-1388739953,[],[],[],[],[],264,"","",[],88,[],-16843010,-16843010,"",6,"",""
5691,"Metadata/Items/HideoutNPCs/Jun",39,2,2,"Jun","Metadata/Items/HideoutDoodads/AbstractHideoutDoodad",1,"",[],2,34,[],[],[],[],[],27,1,7513,-302242491,[],[],[],[],[],264,"","",[],88,[],-16843010,-16843010,"",6,"",""
5692,"Metadata/Items/HideoutNPCs/Venarius",39,2,2,"Cavas","Metadata/Items/HideoutDoodads/AbstractHideoutDoodad",1,"",[],2,34,[],[],[],[],[],27,1,7514,2037475950,[],[],[],[],[],264,"","",[],88,[],-16843010,-16843010,"",6,"",""
5693,"Metadata/Items/HideoutNPCs/Cassia",39,2,2,"Sister Cassia","Metadata/Items/HideoutDoodads/AbstractHideoutDoodad",1,"",[],2,34,[],[],[],[],[],27,1,7515,10623884,[],[],[],[],[],264,"","",[],88,[],-16843010,-16843010,"",6,"",""
5694,"Metadata/Items/HideoutNPCs/TaneOctavius",39,1,1,"Tane Octavius","Metadata/Items/HideoutDoodads/AbstractHideoutDoodad",1,"",[],2,34,[],[],[],[],[],27,1,7516,-9547576,[],[],[],[],[],264,"","",[],88,[],-16843010,-16843010,"",6,"",""
5695,"Metadata/Items/HideoutNPCs/Kirac",39,1,1,"Kirac","Metadata/Items/HideoutDoodads/AbstractHideoutDoodad",1,"",[],2,34,[],[],[],[],[],27,1,7517,-1381543531,[],[],[],[],[],264,"","",[],88,[],-16843010,-16843010,"",6,"",""
5696,"Metadata/Items/Hideout/HideoutBeachAirGrain",39,1,1,"Fetid Air Particles","Metadata/Items/HideoutDoodads/AbstractHideoutDoodad",1,"",[],2,34,[],[],[],[],[],27,1,7162,-602036541,[],[],[],[],[],264,"","",[],100,[],-16843010,-16843010,"",12,"",""
5697,"Metadata/Items/Hideout/HideoutBeachBonfire",39,2,2,"Shore Bonfire","Metadata/Items/HideoutDoodads/AbstractHideoutDoodad",1,"",[],2,34,[],[],[],[],[],27,1,7163,-1759647369,[],[],[],[],[],264,"","",[],89,[],-16843010,-16843010,"",13,"",""
5698,"Metadata/Items/Hideout/HideoutBeachDriftwood",39,2,1,"Driftwood Branches","Metadata/Items/HideoutDoodads/AbstractHideoutDoodad",1,"",[],2,34,[],[],[],[],[],27,1,7164,-884876343,[],[],[],[],[],264,"","",[],89,[],-16843010,-16843010,"",13,"",""
5699,"Metadata/Items/Hideout/HideoutBeachFish",39,1,1,"Dead Fish","Metadata/Items/HideoutDoodads/AbstractHideoutDoodad",1,"",[],2,34,[],[],[],[],[],27,1,7165,-1795748946,[],[],[],[],[],264,"","",[],89,[],-16843010,-16843010,"",13,"",""
5700,"Metadata/Items/Hideout/HideoutBeachPlanks",39,2,2,"Shore Plank Debris","Metadata/Items/HideoutDoodads/AbstractHideoutDoodad",1,"",[],2,34,[],[],[],[],[],27,1,7166,-1774316653,[],[],[],[],[],264,"","",[],89,[],-16843010,-16843010,"",13,"",""
5701,"Metadata/Items/Hideout/HideoutBeachRock",39,1,1,"Shore Rocks","Metadata/Items/HideoutDoodads/AbstractHideoutDoodad",1,"",[],2,34,[],[],[],[],[],27,1,7167,-726274087,[],[],[],[],[],264,"","",[],89,[],-16843010,-16843010,"",13,"",""
5702,"Metadata/Items/Hideout/HideoutBeachSeagull",39,1,1,"Dead Seagull","Metadata/Items/HideoutDoodads/AbstractHideoutDoodad",1,"",[],2,34,[],[],[],[],[],27,1,7168,-2032478613,[],[],[],[],[],264,"","",[],89,[],-16843010,-16843010,"",13,"",""
5703,"Metadata/Items/Hideout/HideoutBeachSeagullStick",39,1,2,"Dead Seagull On Stick","Metadata/Items/HideoutDoodads/AbstractHideoutDoodad",1,"",[],2,34,[],[],[],[],[],27,1,7169,450780171,[],[],[],[],[],264,"","",[],89,[],-16843010,-16843010,"",13,"",""
5704,"Metadata/Items/Hideout/HideoutBeachSheet",39,2,1,"Cannibal Sheet","Metadata/Items/HideoutDoodads/AbstractHideoutDoodad",1,"",[],2,34,[],[],[],[],[],27,1,7170,74066701,[],[],[],[],[],264,"","",[],89,[],-16843010,-16843010,"",13,"",""
5705,"Metadata/Items/Hideout/HideoutBeachSmoke",39,2,2,"Ghostly Fog","Metadata/Items/HideoutDoodads/AbstractHideoutDoodad",1,"",[],2,34,[],[],[],[],[],27,1,7171,1095937131,[],[],[],[],[],264,"","",[],100,[],-16843010,-16843010,"",13,"",""
5706,"Metadata/Items/Hideout/HideoutBeachSmoke2",39,2,2,"Fetid Smog","Metadata/Items/HideoutDoodads/AbstractHideoutDoodad",1,"",[],2,34,[],[],[],[],[],27,1,7172,1563598902,[],[],[],[],[],264,"","",[],100,[],-16843010,-16843010,"",13,"",""
5707,"Metadata/Items/Hideout/HideoutBeachSnow",39,1,1,"Snowfall","Metadata/Items/HideoutDoodads/AbstractHideoutDoodad",1,"",[],2,34,[],[],[],[],[],27,1,7173,-463263000,[],[],[],[],[],264,"","",[],100,[],-16843010,-16843010,"",12,"",""
5708,"Metadata/Items/Hideout/HideoutBeachStub",39,1,1,"Shore Stub","Metadata/Items/HideoutDoodads/AbstractHideoutDoodad",1,"",[],2,34,[],[],[],[],[],27,1,7174,-1119736747,[],[],[],[],[],264,"","",[],89,[],-16843010,-16843010,"",13,"",""
5709,"Metadata/Items/Hideout/HideoutBeachSwords",39,1,2,"Sword In Ground","Metadata/Items/HideoutDoodads/AbstractHideoutDoodad",1,"",[],2,34,[],[],[],[],[],27,1,7175,245445183,[],[],[],[],[],264,"","",[],92,[],-16843010,-16843010,"",13,"",""
5710,"Metadata/Items/Hideout/HideoutCaveGlowWorms",39,2,2,"Glow Worms","Metadata/Items/HideoutDoodads/AbstractHideoutDoodad",1,"",[],2,34,[],[],[],[],[],27,1,7180,-1811538304,[],[],[],[],[],264,"","",[],100,[],-16843010,-16843010,"",12,"",""
5711,"Metadata/Items/Hideout/HideoutCaveLightbeam",39,1,3,"Blue Light Beam","Metadata/Items/HideoutDoodads/AbstractHideoutDoodad",1,"",[],2,34,[],[],[],[],[],27,1,7181,-327275459,[],[],[],[],[],264,"","",[],100,[],-16843010,-16843010,"",13,"",""
5712,"Metadata/Items/Hideout/HideoutCavePillar",39,2,2,"Cave Pillar","Metadata/Items/HideoutDoodads/AbstractHideoutDoodad",1,"",[],2,34,[],[],[],[],[],27,1,7182,1275297398,[],[],[],[],[],264,"","",[],101,[],-16843010,-16843010,"",13,"",""
5713,"Metadata/Items/Hideout/HideoutCaveStalagmite",39,1,1,"Cave Stalagmite","Metadata/Items/HideoutDoodads/AbstractHideoutDoodad",1,"",[],2,34,[],[],[],[],[],27,1,7183,1540531780,[],[],[],[],[],264,"","",[],101,[],-16843010,-16843010,"",13,"",""
5714,"Metadata/Items/Hideout/HideoutCaveTrash",39,2,2,"Cave Trash","Metadata/Items/HideoutDoodads/AbstractHideoutDoodad",1,"",[],2,34,[],[],[],[],[],27,1,7184,1250511338,[],[],[],[],[],264,"","",[],101,[],-16843010,-16843010,"",13,"",""
5715,"Metadata/Items/Hideout/HideoutCaveTreasure",39,2,2,"Cave Treasure","Metadata/Items/HideoutDoodads/AbstractHideoutDoodad",1,"",[],2,34,[],[],[],[],[],27,1,7185,1379745395,[],[],[],[],[],264,"","",[],101,[],-16843010,-16843010,"",13,"",""
5716,"Metadata/Items/Hideout/HideoutChurchFire",39,2,2,"Crypt Fire Pit","Metadata/Items/HideoutDoodads/AbstractHideoutDoodad",1,"",[],2,34,[],[],[],[],[],27,1,7176,322083411,[],[],[],[],[],264,"","",[],99,[],-16843010,-16843010,"",13,"",""
5717,"Metadata/Items/Hideout/HideoutChurchRubble",39,2,2,"Crypt Rubble","Metadata/Items/HideoutDoodads/AbstractHideoutDoodad",1,"",[],2,34,[],[],[],[],[],27,1,7177,1237008312,[],[],[],[],[],264,"","",[],99,[],-16843010,-16843010,"",13,"",""
5718,"Metadata/Items/Hideout/HideoutChurchTable",39,2,1,"Crypt Table","Metadata/Items/HideoutDoodads/AbstractHideoutDoodad",1,"",[],2,34,[],[],[],[],[],27,1,7178,1106587324,[],[],[],[],[],264,"","",[],99,[],-16843010,-16843010,"",13,"",""
