"rownum","Metadata","i32","[i32]","i32","i32","i32","i32","i32","i32","i32","i32","bool","bool","bool","bool","bool","bool","bool","bool","i32","i32","i32","i32","i32","i32","i32","string","bool","bool","string","[i32]","i32","i32","i32","i32"
2093,"Metadata/Terrain/Leagues/Heist/Objects/Spawners/HeistEmergeOnAlarmFromDoorway_Dungeon",13,"[7758,0,0,0,7754]",1000,0,0,0,3707,5814,0,0,1,1,"",1,"",1,"",1,786432,196608,262144,131072,327680,65536,2,"triggerer.ChangeStance( default ); triggerer.SetStateTo( spawned, 1 ); triggerer.DoAction( WalkEmerge );","","","","[8,8,20,20,30]",0,1000,0,0
2094,"Metadata/Terrain/Leagues/Heist/Objects/Spawners/HeistEmergeOnAlarmFromDoorway_Dungeon",25,"[7758,0,0,0,7754,0]",1000,0,0,0,3614,5628,0,0,1,1,"",1,"",1,"",1,786432,262144,327680,196608,327680,65536,2,"triggerer.ChangeStance( default ); triggerer.SetStateTo( spawned, 1 ); triggerer.DoAction( WalkEmerge );","","","","[8,8,20,20,30,1]",0,1000,0,0
2095,"Metadata/Terrain/Leagues/Heist/Objects/Spawners/HeistEmergeOnAlarmFromDoorway_Dungeon",40,"[7758,0,0,0,7754,0,0]",1000,0,0,0,3524,5448,0,0,1,1,"",1,"",1,"",1,786432,262144,458752,262144,327680,65536,2,"triggerer.ChangeStance( default ); triggerer.SetStateTo( spawned, 1 ); triggerer.DoAction( WalkEmerge );","","","","[8,8,20,20,30,1,1]",0,1000,0,0
2096,"Metadata/Terrain/Leagues/Heist/Objects/Spawners/HeistEmergeOnAlarmFromDoorway_Dungeon",55,"[7758,0,0,0,7754,0,0]",1000,0,0,0,3436,5272,0,0,1,1,"",1,"",1,"",1,786432,327680,589824,327680,327680,65536,2,"triggerer.ChangeStance( default ); triggerer.SetStateTo( spawned, 1 ); triggerer.DoAction( WalkEmerge );","","","","[8,8,20,20,30,1,1]",0,1000,0,0
2097,"Metadata/Terrain/Leagues/Heist/Objects/Spawners/HeistEmergeOnAlarmFromDoorway_Dungeon",68,"[7758,0,0,0,7754,0,0]",1000,0,0,0,3349,5100,0,0,1,1,"",1,"",1,"",1,786432,393216,720896,393216,327680,65536,2,"triggerer.ChangeStance( default ); triggerer.SetStateTo( spawned, 1 ); triggerer.DoAction( WalkEmerge );","","","","[8,8,20,20,30,1,1]",0,1000,0,0
2098,"Metadata/Terrain/Leagues/Heist/Objects/Spawners/HeistEmergeOnAlarmFromDoorway_Dungeon",73,"[7758,0,0,0,7754,0,0]",1000,0,0,0,3266,4932,0,0,1,1,"",1,"",1,"",1,786432,458752,851968,458752,327680,65536,2,"triggerer.ChangeStance( default ); triggerer.SetStateTo( spawned, 1 ); triggerer.DoAction( WalkEmerge );","","","","[8,8,20,20,30,1,1]",0,1000,0,0
2099,"Metadata/Terrain/Leagues/Heist/Objects/Spawners/HeistEmergeOnAlarmFromDoorway_Dungeon",78,"[7758,0,0,0,7754,0,0]",1000,0,0,0,3184,4769,0,0,1,1,"",1,"",1,"",1,786432,524288,983040,524288,327680,65536,2,"triggerer.ChangeStance( default ); triggerer.SetStateTo( spawned, 1 ); triggerer.DoAction( WalkEmerge );","","","","[8,8,20,20,30,1,1]",0,1000,0,0
2100,"Metadata/Terrain/Leagues/Heist/Objects/Spawners/HeistEmergeOnAlarmFromDoorway_Library",1,"[7758,0,0,0,7754]",1000,0,0,0,4000,6400,0,0,1,1,"",1,"",1,"",1,786432,131072,0,0,327680,65536,2,"triggerer.ChangeStance( default ); triggerer.SetStateTo( spawned, 1 ); triggerer.DoAction( WalkEmerge );","","","","[8,8,20,20,30]",0,750,0,0
2101,"Metadata/Terrain/Leagues/Heist/Objects/Spawners/HeistEmergeOnAlarmFromDoorway_Library",4,"[7758,0,0,0,7754]",1000,0,0,0,3900,6200,0,0,1,1,"",1,"",1,"",1,786432,131072,131072,65536,327680,65536,2,"triggerer.ChangeStance( default ); triggerer.SetStateTo( spawned, 1 ); triggerer.DoAction( WalkEmerge );","","","","[8,8,20,20,30]",0,750,0,0
2102,"Metadata/Terrain/Leagues/Heist/Objects/Spawners/HeistEmergeOnAlarmFromDoorway_Library",9,"[7758,0,0,0,7754]",1000,0,0,0,3802,6004,0,0,1,1,"",1,"",1,"",1,786432,196608,196608,131072,327680,65536,2,"triggerer.ChangeStance( default ); triggerer.SetStateTo( spawned, 1 ); triggerer.DoAction( WalkEmerge );","","","","[8,8,20,20,30]",0,750,0,0
2103,"Metadata/Terrain/Leagues/Heist/Objects/Spawners/HeistEmergeOnAlarmFromDoorway_Library",13,"[7758,0,0,0,7754]",1000,0,0,0,3707,5814,0,0,1,1,"",1,"",1,"",1,786432,196608,262144,131072,327680,65536,2,"triggerer.ChangeStance( default ); triggerer.SetStateTo( spawned, 1 ); triggerer.DoAction( WalkEmerge );","","","","[8,8,20,20,30]",0,750,0,0
2104,"Metadata/Terrain/Leagues/Heist/Objects/Spawners/HeistEmergeOnAlarmFromDoorway_Library",25,"[7758,0,0,0,7754,0]",1000,0,0,0,3614,5628,0,0,1,1,"",1,"",1,"",1,786432,262144,327680,196608,327680,65536,2,"triggerer.ChangeStance( default ); triggerer.SetStateTo( spawned, 1 ); triggerer.DoAction( WalkEmerge );","","","","[8,8,20,20,30,1]",0,750,0,0
2105,"Metadata/Terrain/Leagues/Heist/Objects/Spawners/HeistEmergeOnAlarmFromDoorway_Library",40,"[7758,0,0,0,7754,0,0]",1000,0,0,0,3524,5448,0,0,1,1,"",1,"",1,"",1,786432,262144,458752,262144,327680,65536,2,"triggerer.ChangeStance( default ); triggerer.SetStateTo( spawned, 1 ); triggerer.DoAction( WalkEmerge );","","","","[8,8,20,20,30,1,1]",0,750,0,0
2106,"Metadata/Terrain/Leagues/Heist/Objects/Spawners/HeistEmergeOnAlarmFromDoorway_Library",55,"[7758,0,0,0,7754,0,0]",1000,0,0,0,3436,5272,0,0,1,1,"",1,"",1,"",1,786432,327680,589824,327680,327680,65536,2,"triggerer.ChangeStance( default ); triggerer.SetStateTo( spawned, 1 ); triggerer.DoAction( WalkEmerge );","","","","[8,8,20,20,30,1,1]",0,750,0,0
2107,"Metadata/Terrain/Leagues/Heist/Objects/Spawners/HeistEmergeOnAlarmFromDoorway_Library",68,"[7758,0,0,0,7754,0,0]",1000,0,0,0,3349,5100,0,0,1,1,"",1,"",1,"",1,786432,393216,720896,393216,327680,65536,2,"triggerer.ChangeStance( default ); triggerer.SetStateTo( spawned, 1 ); triggerer.DoAction( WalkEmerge );","","","","[8,8,20,20,30,1,1]",0,750,0,0
2108,"Metadata/Terrain/Leagues/Heist/Objects/Spawners/HeistEmergeOnAlarmFromDoorway_Library",73,"[7758,0,0,0,7754,0,0]",1000,0,0,0,3266,4932,0,0,1,1,"",1,"",1,"",1,786432,458752,851968,458752,327680,65536,2,"triggerer.ChangeStance( default ); triggerer.SetStateTo( spawned, 1 ); triggerer.DoAction( WalkEmerge );","","","","[8,8,20,20,30,1,1]",0,750,0,0
2109,"Metadata/Terrain/Leagues/Heist/Objects/Spawners/HeistEmergeOnAlarmFromDoorway_Library",78,"[7758,0,0,0,7754,0,0]",1000,0,0,0,3184,4769,0,0,1,1,"",1,"",1,"",1,786432,524288,983040,524288,327680,65536,2,"triggerer.ChangeStance( default ); triggerer.SetStateTo( spawned, 1 ); triggerer.DoAction( WalkEmerge );","","","","[8,8,20,20,30,1,1]",0,750,0,0
2110,"Metadata/Terrain/Leagues/Heist/Objects/Spawners/HeistEmergeOnAlarmFromDoorway_Mansion",1,"[7705,0,0,0,7708,0,0,0,7710]",1000,0,0,0,4000,6400,0,0,1,1,"",1,"",1,"",1,786432,131072,0,0,327680,65536,4,"triggerer.ChangeStance( default ); triggerer.SetStateTo( spawned, 1 ); triggerer.DoAction( WalkEmerge );","","","","[40,24,24,18,12,12,8,8,8]",0,1000,0,0
2111,"Metadata/Terrain/Leagues/Heist/Objects/Spawners/HeistEmergeOnAlarmFromDoorway_Mansion",4,"[7705,0,0,0,7708,0,0,0,7710]",1000,0,0,0,3900,6200,0,0,1,1,"",1,"",1,"",1,786432,131072,131072,65536,327680,65536,4,"triggerer.ChangeStance( default ); triggerer.SetStateTo( spawned, 1 ); triggerer.DoAction( WalkEmerge );","","","","[40,24,24,18,12,12,8,8,8]",0,1000,0,0
2112,"Metadata/Terrain/Leagues/Heist/Objects/Spawners/HeistEmergeOnAlarmFromDoorway_Mansion",9,"[7705,0,0,0,7708,0,0,0,7710]",1000,0,0,0,3802,6004,0,0,1,1,"",1,"",1,"",1,786432,196608,196608,131072,327680,65536,4,"triggerer.ChangeStance( default ); triggerer.SetStateTo( spawned, 1 ); triggerer.DoAction( WalkEmerge );","","","","[40,24,24,18,12,12,8,8,8]",0,1000,0,0
2113,"Metadata/Terrain/Leagues/Heist/Objects/Spawners/HeistEmergeOnAlarmFromDoorway_Mansion",13,"[7705,0,0,0,7708,0,0,0,7710]",1000,0,0,0,3707,5814,0,0,1,1,"",1,"",1,"",1,786432,196608,262144,131072,327680,65536,4,"triggerer.ChangeStance( default ); triggerer.SetStateTo( spawned, 1 ); triggerer.DoAction( WalkEmerge );","","","","[40,24,24,18,12,12,8,8,8]",0,1000,0,0
2114,"Metadata/Terrain/Leagues/Heist/Objects/Spawners/HeistEmergeOnAlarmFromDoorway_Mansion",25,"[7705,0,0,0,7708,0,0,0,7710,0]",1000,0,0,0,3614,5628,0,0,1,1,"",1,"",1,"",1,786432,262144,327680,196608,327680,65536,4,"triggerer.ChangeStance( default ); triggerer.SetStateTo( spawned, 1 ); triggerer.DoAction( WalkEmerge );","","","","[40,24,24,18,12,12,8,8,8,1]",0,1000,0,0
2115,"Metadata/Terrain/Leagues/Heist/Objects/Spawners/HeistEmergeOnAlarmFromDoorway_Mansion",40,"[7705,0,0,0,7708,0,0,0,7710,0,0]",1000,0,0,0,3524,5448,0,0,1,1,"",1,"",1,"",1,786432,262144,458752,262144,327680,65536,4,"triggerer.ChangeStance( default ); triggerer.SetStateTo( spawned, 1 ); triggerer.DoAction( WalkEmerge );","","","","[40,24,24,18,12,12,8,8,8,1,1]",0,1000,0,0
2116,"Metadata/Terrain/Leagues/Heist/Objects/Spawners/HeistEmergeOnAlarmFromDoorway_Mansion",55,"[7705,0,0,0,7708,0,0,0,7710,0,0]",1000,0,0,0,3436,5272,0,0,1,1,"",1,"",1,"",1,786432,327680,589824,327680,327680,65536,4,"triggerer.ChangeStance( default ); triggerer.SetStateTo( spawned, 1 ); triggerer.DoAction( WalkEmerge );","","","","[40,24,24,18,12,12,8,8,8,1,1]",0,1000,0,0
2117,"Metadata/Terrain/Leagues/Heist/Objects/Spawners/HeistEmergeOnAlarmFromDoorway_Mansion",68,"[7705,0,0,0,7708,0,0,0,7710,0,0]",1000,0,0,0,3349,5100,0,0,1,1,"",1,"",1,"",1,917504,393216,720896,393216,327680,65536,5,"triggerer.ChangeStance( default ); triggerer.SetStateTo( spawned, 1 ); triggerer.DoAction( WalkEmerge );","","","","[40,24,24,18,12,12,8,8,8,1,1]",0,750,0,0
2118,"Metadata/Terrain/Leagues/Heist/Objects/Spawners/HeistEmergeOnAlarmFromDoorway_Mansion",73,"[7705,0,0,0,7708,0,0,0,7710,0,0]",1000,0,0,0,3266,4932,0,0,1,1,"",1,"",1,"",1,917504,458752,851968,458752,327680,65536,5,"triggerer.ChangeStance( default ); triggerer.SetStateTo( spawned, 1 ); triggerer.DoAction( WalkEmerge );","","","","[40,24,24,18,12,12,8,8,8,1,1]",0,750,0,0
2119,"Metadata/Terrain/Leagues/Heist/Objects/Spawners/HeistEmergeOnAlarmFromDoorway_Mansion",78,"[7705,0,0,0,7708,0,0,0,7710,0,0]",1000,0,0,0,3184,4769,0,0,1,1,"",1,"",1,"",1,917504,524288,983040,524288,327680,65536,5,"triggerer.ChangeStance( default ); triggerer.SetStateTo( spawned, 1 ); triggerer.DoAction( WalkEmerge );","","","","[40,24,24,18,12,12,8,8,8,1,1]",0,750,0,0
2120,"Metadata/Terrain/Leagues/Heist/Objects/Spawners/HeistEmergeOnAlarmFromDoorway_Mines",1,"[7765,0,0,0,7767,0,0,0,7769,0,0]",1000,0,0,0,4000,6400,0,0,1,1,"",1,"",1,"",1,786432,131072,0,0,327680,65536,4,"triggerer.ChangeStance( default ); triggerer.SetStateTo( spawned, 1 ); triggerer.DoAction( WalkEmerge );","","","","[24,24,12,12,12,12,12,8,8,8,8]",0,1000,0,0
2121,"Metadata/Terrain/Leagues/Heist/Objects/Spawners/HeistEmergeOnAlarmFromDoorway_Mines",4,"[7765,0,0,0,7767,0,0,0,7769,0,0]",1000,0,0,0,3900,6200,0,0,1,1,"",1,"",1,"",1,786432,131072,131072,65536,327680,65536,4,"triggerer.ChangeStance( default ); triggerer.SetStateTo( spawned, 1 ); triggerer.DoAction( WalkEmerge );","","","","[24,24,12,12,12,12,12,8,8,8,8]",0,1000,0,0
2122,"Metadata/Terrain/Leagues/Heist/Objects/Spawners/HeistEmergeOnAlarmFromDoorway_Mines",9,"[7765,0,0,0,7767,0,0,0,7769,0,0]",1000,0,0,0,3802,6004,0,0,1,1,"",1,"",1,"",1,786432,196608,196608,131072,327680,65536,4,"triggerer.ChangeStance( default ); triggerer.SetStateTo( spawned, 1 ); triggerer.DoAction( WalkEmerge );","","","","[24,24,12,12,12,12,12,8,8,8,8]",0,1000,0,0
2123,"Metadata/Terrain/Leagues/Heist/Objects/Spawners/HeistEmergeOnAlarmFromDoorway_Mines",13,"[7765,0,0,0,7767,0,0,0,7769,0,0]",1000,0,0,0,3707,5814,0,0,1,1,"",1,"",1,"",1,786432,196608,262144,131072,327680,65536,4,"triggerer.ChangeStance( default ); triggerer.SetStateTo( spawned, 1 ); triggerer.DoAction( WalkEmerge );","","","","[24,24,12,12,12,12,12,8,8,8,8]",0,1000,0,0
2124,"Metadata/Terrain/Leagues/Heist/Objects/Spawners/HeistEmergeOnAlarmFromDoorway_Mines",25,"[7765,0,0,0,7767,0,0,0,7769,0,0,0]",1000,0,0,0,3614,5628,0,0,1,1,"",1,"",1,"",1,786432,262144,327680,196608,327680,65536,4,"triggerer.ChangeStance( default ); triggerer.SetStateTo( spawned, 1 ); triggerer.DoAction( WalkEmerge );","","","","[24,24,12,12,12,12,12,8,8,8,8,1]",0,1000,0,0
2125,"Metadata/Terrain/Leagues/Heist/Objects/Spawners/HeistEmergeOnAlarmFromDoorway_Mines",40,"[7765,0,0,0,7767,0,0,0,7769,0,0,0,7771]",1000,0,0,0,3524,5448,0,0,1,1,"",1,"",1,"",1,786432,262144,458752,262144,327680,65536,4,"triggerer.ChangeStance( default ); triggerer.SetStateTo( spawned, 1 ); triggerer.DoAction( WalkEmerge );","","","","[24,24,12,12,12,12,12,8,8,8,8,1,1]",0,1000,0,0
2126,"Metadata/Terrain/Leagues/Heist/Objects/Spawners/HeistEmergeOnAlarmFromDoorway_Mines",55,"[7765,0,0,0,7767,0,0,0,7769,0,0,0,7771]",1000,0,0,0,3436,5272,0,0,1,1,"",1,"",1,"",1,786432,327680,589824,327680,327680,65536,4,"triggerer.ChangeStance( default ); triggerer.SetStateTo( spawned, 1 ); triggerer.DoAction( WalkEmerge );","","","","[24,24,12,12,12,12,12,8,8,8,8,1,1]",0,1000,0,0
2127,"Metadata/Terrain/Leagues/Heist/Objects/Spawners/HeistEmergeOnAlarmFromDoorway_Mines",68,"[7765,0,0,0,7767,0,0,0,7769,0,0,0,7771]",1000,0,0,0,3349,5100,0,0,1,1,"",1,"",1,"",1,917504,393216,720896,393216,327680,65536,5,"triggerer.ChangeStance( default ); triggerer.SetStateTo( spawned, 1 ); triggerer.DoAction( WalkEmerge );","","","","[24,24,12,12,12,12,12,8,8,8,8,1,1]",0,750,0,0
2128,"Metadata/Terrain/Leagues/Heist/Objects/Spawners/HeistEmergeOnAlarmFromDoorway_Mines",73,"[7765,0,0,0,7767,0,0,0,7769,0,0,0,7771]",1000,0,0,0,3266,4932,0,0,1,1,"",1,"",1,"",1,917504,458752,851968,458752,327680,65536,5,"triggerer.ChangeStance( default ); triggerer.SetStateTo( spawned, 1 ); triggerer.DoAction( WalkEmerge );","","","","[24,24,12,12,12,12,12,8,8,8,8,1,1]",0,750,0,0
2129,"Metadata/Terrain/Leagues/Heist/Objects/Spawners/HeistEmergeOnAlarmFromDoorway_Mines",78,"[7765,0,0,0,7767,0,0,0,7769,0,0,0,7771]",1000,0,0,0,3184,4769,0,0,1,1,"",1,"",1,"",1,917504,524288,983040,524288,327680,65536,5,"triggerer.ChangeStance( default ); triggerer.SetStateTo( spawned, 1 ); triggerer.DoAction( WalkEmerge );","","","","[24,24,12,12,12,12,12,8,8,8,8,1,1]",0,750,0,0
2130,"Metadata/Terrain/Leagues/Heist/Objects/Spawners/HeistEmergeOnAlarmFromDoorway_TemplarCourts",1,"[7705,0,0,0,7708,0,0,0,7710]",1000,0,0,0,4000,6400,0,0,1,1,"",1,"",1,"",1,786432,131072,0,0,327680,65536,4,"triggerer.ChangeStance( default ); triggerer.SetStateTo( spawned, 1 ); triggerer.DoAction( WalkEmerge );","","","","[40,24,24,18,12,12,8,8,8]",0,1000,0,0
2131,"Metadata/Terrain/Leagues/Heist/Objects/Spawners/HeistEmergeOnAlarmFromDoorway_TemplarCourts",4,"[7705,0,0,0,7708,0,0,0,7710]",1000,0,0,0,3900,6200,0,0,1,1,"",1,"",1,"",1,786432,131072,131072,65536,327680,65536,4,"triggerer.ChangeStance( default ); triggerer.SetStateTo( spawned, 1 ); triggerer.DoAction( WalkEmerge );","","","","[40,24,24,18,12,12,8,8,8]",0,1000,0,0
2132,"Metadata/Terrain/Leagues/Heist/Objects/Spawners/HeistEmergeOnAlarmFromDoorway_TemplarCourts",9,"[7705,0,0,0,7708,0,0,0,7710]",1000,0,0,0,3802,6004,0,0,1,1,"",1,"",1,"",1,786432,196608,196608,131072,327680,65536,4,"triggerer.ChangeStance( default ); triggerer.SetStateTo( spawned, 1 ); triggerer.DoAction( WalkEmerge );","","","","[40,24,24,18,12,12,8,8,8]",0,1000,0,0
2133,"Metadata/Terrain/Leagues/Heist/Objects/Spawners/HeistEmergeOnAlarmFromDoorway_TemplarCourts",13,"[7705,0,0,0,7708,0,0,0,7710]",1000,0,0,0,3707,5814,0,0,1,1,"",1,"",1,"",1,786432,196608,262144,131072,327680,65536,4,"triggerer.ChangeStance( default ); triggerer.SetStateTo( spawned, 1 ); triggerer.DoAction( WalkEmerge );","","","","[40,24,24,18,12,12,8,8,8]",0,1000,0,0
2134,"Metadata/Terrain/Leagues/Heist/Objects/Spawners/HeistEmergeOnAlarmFromDoorway_TemplarCourts",25,"[7705,0,0,0,7708,0,0,0,7710,0]",1000,0,0,0,3614,5628,0,0,1,1,"",1,"",1,"",1,786432,262144,327680,196608,327680,65536,4,"triggerer.ChangeStance( default ); triggerer.SetStateTo( spawned, 1 ); triggerer.DoAction( WalkEmerge );","","","","[40,24,24,18,12,12,8,8,8,1]",0,1000,0,0
2135,"Metadata/Terrain/Leagues/Heist/Objects/Spawners/HeistEmergeOnAlarmFromDoorway_TemplarCourts",40,"[7705,0,0,0,7708,0,0,0,7710,0,0]",1000,0,0,0,3524,5448,0,0,1,1,"",1,"",1,"",1,786432,262144,458752,262144,327680,65536,4,"triggerer.ChangeStance( default ); triggerer.SetStateTo( spawned, 1 ); triggerer.DoAction( WalkEmerge );","","","","[40,24,24,18,12,12,8,8,8,1,1]",0,1000,0,0
2136,"Metadata/Terrain/Leagues/Heist/Objects/Spawners/HeistEmergeOnAlarmFromDoorway_TemplarCourts",55,"[7705,0,0,0,7708,0,0,0,7710,0,0]",1000,0,0,0,3436,5272,0,0,1,1,"",1,"",1,"",1,786432,327680,589824,327680,327680,65536,4,"triggerer.ChangeStance( default ); triggerer.SetStateTo( spawned, 1 ); triggerer.DoAction( WalkEmerge );","","","","[40,24,24,18,12,12,8,8,8,1,1]",0,1000,0,0
2137,"Metadata/Terrain/Leagues/Heist/Objects/Spawners/HeistEmergeOnAlarmFromDoorway_TemplarCourts",68,"[7705,0,0,0,7708,0,0,0,7710,0,0]",1000,0,0,0,3349,5100,0,0,1,1,"",1,"",1,"",1,917504,393216,720896,393216,327680,65536,5,"triggerer.ChangeStance( default ); triggerer.SetStateTo( spawned, 1 ); triggerer.DoAction( WalkEmerge );","","","","[40,24,24,18,12,12,8,8,8,1,1]",0,750,0,0
2138,"Metadata/Terrain/Leagues/Heist/Objects/Spawners/HeistEmergeOnAlarmFromDoorway_TemplarCourts",73,"[7705,0,0,0,7708,0,0,0,7710,0,0]",1000,0,0,0,3266,4932,0,0,1,1,"",1,"",1,"",1,917504,458752,851968,458752,327680,65536,5,"triggerer.ChangeStance( default ); triggerer.SetStateTo( spawned, 1 ); triggerer.DoAction( WalkEmerge );","","","","[40,24,24,18,12,12,8,8,8,1,1]",0,750,0,0
2139,"Metadata/Terrain/Leagues/Heist/Objects/Spawners/HeistEmergeOnAlarmFromDoorway_TemplarCourts",78,"[7705,0,0,0,7708,0,0,0,7710,0,0]",1000,0,0,0,3184,4769,0,0,1,1,"",1,"",1,"",1,917504,524288,983040,524288,327680,65536,5,"triggerer.ChangeStance( default ); triggerer.SetStateTo( spawned, 1 ); triggerer.DoAction( WalkEmerge );","","","","[40,24,24,18,12,12,8,8,8,1,1]",0,750,0,0
2140,"Metadata/Terrain/Leagues/Heist/Objects/Spawners/HeistEmergeOnAlarmFromFloor_BanditSewers",1,"[7765,0,0,0,7767,0,0,0,7769,0,0]",1000,0,0,0,4000,6400,0,0,1,1,"",1,"",1,"",1,786432,131072,0,0,327680,65536,4,"triggerer.ChangeStance( default ); triggerer.SetStateTo( spawned, 1 ); triggerer.DoAction( WalkEmerge );","","","","[24,24,12,12,12,12,12,8,8,8,8]",0,1000,0,0
2141,"Metadata/Terrain/Leagues/Heist/Objects/Spawners/HeistEmergeOnAlarmFromFloor_BanditSewers",4,"[7765,0,0,0,7767,0,0,0,7769,0,0]",1000,0,0,0,3900,6200,0,0,1,1,"",1,"",1,"",1,786432,131072,131072,65536,327680,65536,4,"triggerer.ChangeStance( default ); triggerer.SetStateTo( spawned, 1 ); triggerer.DoAction( WalkEmerge );","","","","[24,24,12,12,12,12,12,8,8,8,8]",0,1000,0,0
2142,"Metadata/Terrain/Leagues/Heist/Objects/Spawners/HeistEmergeOnAlarmFromFloor_BanditSewers",9,"[7765,0,0,0,7767,0,0,0,7769,0,0]",1000,0,0,0,3802,6004,0,0,1,1,"",1,"",1,"",1,786432,196608,196608,131072,327680,65536,4,"triggerer.ChangeStance( default ); triggerer.SetStateTo( spawned, 1 ); triggerer.DoAction( WalkEmerge );","","","","[24,24,12,12,12,12,12,8,8,8,8]",0,1000,0,0
2143,"Metadata/Terrain/Leagues/Heist/Objects/Spawners/HeistEmergeOnAlarmFromFloor_BanditSewers",13,"[7765,0,0,0,7767,0,0,0,7769,0,0]",1000,0,0,0,3707,5814,0,0,1,1,"",1,"",1,"",1,786432,196608,262144,131072,327680,65536,4,"triggerer.ChangeStance( default ); triggerer.SetStateTo( spawned, 1 ); triggerer.DoAction( WalkEmerge );","","","","[24,24,12,12,12,12,12,8,8,8,8]",0,1000,0,0
2144,"Metadata/Terrain/Leagues/Heist/Objects/Spawners/HeistEmergeOnAlarmFromFloor_BanditSewers",25,"[7765,0,0,0,7767,0,0,0,7769,0,0,0]",1000,0,0,0,3614,5628,0,0,1,1,"",1,"",1,"",1,786432,262144,327680,196608,327680,65536,4,"triggerer.ChangeStance( default ); triggerer.SetStateTo( spawned, 1 ); triggerer.DoAction( WalkEmerge );","","","","[24,24,12,12,12,12,12,8,8,8,8,1]",0,1000,0,0
2145,"Metadata/Terrain/Leagues/Heist/Objects/Spawners/HeistEmergeOnAlarmFromFloor_BanditSewers",40,"[7765,0,0,0,7767,0,0,0,7769,0,0,0,7771]",1000,0,0,0,3524,5448,0,0,1,1,"",1,"",1,"",1,786432,262144,458752,262144,327680,65536,4,"triggerer.ChangeStance( default ); triggerer.SetStateTo( spawned, 1 ); triggerer.DoAction( WalkEmerge );","","","","[24,24,12,12,12,12,12,8,8,8,8,1,1]",0,1000,0,0
2146,"Metadata/Terrain/Leagues/Heist/Objects/Spawners/HeistEmergeOnAlarmFromFloor_BanditSewers",55,"[7765,0,0,0,7767,0,0,0,7769,0,0,0,7771]",1000,0,0,0,3436,5272,0,0,1,1,"",1,"",1,"",1,786432,327680,589824,327680,327680,65536,4,"triggerer.ChangeStance( default ); triggerer.SetStateTo( spawned, 1 ); triggerer.DoAction( WalkEmerge );","","","","[24,24,12,12,12,12,12,8,8,8,8,1,1]",0,1000,0,0
2147,"Metadata/Terrain/Leagues/Heist/Objects/Spawners/HeistEmergeOnAlarmFromFloor_BanditSewers",68,"[7765,0,0,0,7767,0,0,0,7769,0,0,0,7771]",1000,0,0,0,3349,5100,0,0,1,1,"",1,"",1,"",1,786432,393216,720896,393216,327680,65536,4,"triggerer.ChangeStance( default ); triggerer.SetStateTo( spawned, 1 ); triggerer.DoAction( WalkEmerge );","","","","[24,24,12,12,12,12,12,8,8,8,8,1,1]",0,1000,0,0
2148,"Metadata/Terrain/Leagues/Heist/Objects/Spawners/HeistEmergeOnAlarmFromFloor_BanditSewers",73,"[7765,0,0,0,7767,0,0,0,7769,0,0,0,7771]",1000,0,0,0,3266,4932,0,0,1,1,"",1,"",1,"",1,786432,458752,851968,458752,327680,65536,4,"triggerer.ChangeStance( default ); triggerer.SetStateTo( spawned, 1 ); triggerer.DoAction( WalkEmerge );","","","","[24,24,12,12,12,12,12,8,8,8,8,1,1]",0,1000,0,0
2149,"Metadata/Terrain/Leagues/Heist/Objects/Spawners/HeistEmergeOnAlarmFromFloor_BanditSewers",78,"[7765,0,0,0,7767,0,0,0,7769,0,0,0,7771]",1000,0,0,0,3184,4769,0,0,1,1,"",1,"",1,"",1,786432,524288,983040,524288,327680,65536,4,"triggerer.ChangeStance( default ); triggerer.SetStateTo( spawned, 1 ); triggerer.DoAction( WalkEmerge );","","","","[24,24,12,12,12,12,12,8,8,8,8,1,1]",0,1000,0,0
2150,"Metadata/Terrain/Leagues/Heist/Objects/Spawners/HeistEmergeOnAlarmFromFloor_Dungeon",1,"[7758,0,0,0,7754]",1000,0,0,0,4000,6400,0,0,1,1,"",1,"",1,"",1,786432,131072,0,0,327680,65536,2,"triggerer.ChangeStance( default ); triggerer.SetStateTo( spawned, 1 ); triggerer.DoAction( WalkEmerge );","","","","[8,8,20,20,30]",0,750,0,0
2151,"Metadata/Terrain/Leagues/Heist/Objects/Spawners/HeistEmergeOnAlarmFromFloor_Dungeon",4,"[7758,0,0,0,7754]",1000,0,0,0,3900,6200,0,0,1,1,"",1,"",1,"",1,786432,131072,131072,65536,327680,65536,2,"triggerer.ChangeStance( default ); triggerer.SetStateTo( spawned, 1 ); triggerer.DoAction( WalkEmerge );","","","","[8,8,20,20,30]",0,750,0,0
2152,"Metadata/Terrain/Leagues/Heist/Objects/Spawners/HeistEmergeOnAlarmFromFloor_Dungeon",9,"[7758,0,0,0,7754]",1000,0,0,0,3802,6004,0,0,1,1,"",1,"",1,"",1,786432,196608,196608,131072,327680,65536,2,"triggerer.ChangeStance( default ); triggerer.SetStateTo( spawned, 1 ); triggerer.DoAction( WalkEmerge );","","","","[8,8,20,20,30]",0,750,0,0
2153,"Metadata/Terrain/Leagues/Heist/Objects/Spawners/HeistEmergeOnAlarmFromFloor_Dungeon",13,"[7758,0,0,0,7754]",1000,0,0,0,3707,5814,0,0,1,1,"",1,"",1,"",1,786432,196608,262144,131072,327680,65536,2,"triggerer.ChangeStance( default ); triggerer.SetStateTo( spawned, 1 ); triggerer.DoAction( WalkEmerge );","","","","[8,8,20,20,30]",0,750,0,0
