"rownum","rid","rid","rid","[rid]","[i32]","rid","rid","[rid]","[i32]","bool","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","rid","rid","i32","i32","i32","i32","i32","i32","i32"
2717,1269,3,4264,[],[],8159,"","[639,483]","[-50,20]","",-33554432,-16843010,-16843010,-16843010,16711422,0,100663296,434,0,-33554432,-16843010,-16843010,-16843010,150929150,0,134217728,0,0,0,100663296,434,100663296,434,0,16777216,0,603979776,434,0,0,0,0,134217728,0,0,0,872415232,872415232,872415232,434,0,0,872415232,434,0
2718,1269,4,4264,[],[],8169,"","[639,483]","[-50,20]","",-33554432,-16843010,-16843010,-16843010,16711422,0,1409286144,434,0,-33554432,-16843010,-16843010,-16843010,150929150,0,134217728,0,0,0,1409286144,434,100663296,434,0,16777216,0,1409286144,434,0,0,0,0,134217728,0,0,0,1677721600,1677721600,1677721600,434,0,0,1677721600,434,0
2719,5378,0,326,[],[],8220,"","[484,640]","[50,100]","",-33554432,-16843010,-16843010,-16843010,16711422,0,-2080374784,434,0,-33554432,-16843010,-16843010,-16843010,150929150,0,134217728,0,0,0,-2080374784,434,201326592,0,0,0,0,-2080374784,434,0,0,0,0,134217728,0,0,0,2214592512,2214592512,-2080374784,434,0,0,-2080374784,434,0
2720,5378,2,4397,[],[],8222,"",[],[],"",-33554432,-16843010,-16843010,-16843010,16711422,0,-2080374784,434,0,-33554432,-16843010,-16843010,-16843010,150929150,0,134217728,0,0,0,-2080374784,434,-436207616,101,0,0,0,-2080374784,434,0,0,0,0,134217728,0,0,0,2214592512,2214592512,-2080374784,434,0,0,-2080374784,434,0
2721,5378,1,4397,[],[],8221,"",[],[],"",-33554432,-16843010,-16843010,-16843010,16711422,0,-2080374784,434,0,-33554432,-16843010,-16843010,-16843010,150929150,0,134217728,0,0,0,-2080374784,434,-436207616,101,0,0,0,-2080374784,434,0,0,0,0,134217728,0,0,0,2214592512,2214592512,-2080374784,434,0,0,-2080374784,434,0
2722,5378,3,3760,[],[],8223,"",[],[],"",-33554432,-16843010,-16843010,-16843010,16711422,0,-2080374784,434,0,-33554432,-16843010,-16843010,-16843010,150929150,0,134217728,0,0,0,-2080374784,434,-2147483648,363,0,0,0,-2080374784,434,0,0,0,0,134217728,0,0,0,2214592512,2214592512,-2080374784,434,0,0,-2080374784,434,0
2723,5378,4,4398,[],[],8164,"",[],[],"",-33554432,-16843010,-16843010,-16843010,50265854,0,-2080374784,434,0,-33554432,-16843010,-16843010,-16843010,150929150,0,-738197504,318,0,0,-1543503872,434,-905969664,363,0,0,0,-1543503872,434,0,0,0,0,134217728,0,0,0,2751463424,2751463424,-1543503872,434,0,0,-1543503872,434,0
2724,173,0,329,[],[],8220,"",[],[],"",-33554432,-16843010,-16843010,-16843010,16711422,0,-1543503872,434,0,-33554432,-16843010,-16843010,-16843010,150929150,0,134217728,0,0,0,-1543503872,434,201326592,0,0,0,0,-1543503872,434,0,0,0,0,134217728,0,0,0,2751463424,2751463424,-1543503872,434,0,0,-1543503872,434,0
2725,173,1,4096,[],[],8157,"",[173],[2],"",-33554432,-16843010,-16843010,-16843010,16711422,0,-1275068416,434,0,-33554432,-16843010,-16843010,-16843010,150929150,0,134217728,0,0,0,-1275068416,434,-1275068416,434,0,0,0,-805306368,434,0,0,0,0,134217728,0,0,0,3489660928,3489660928,-805306368,434,0,0,-805306368,434,0
2726,173,2,4923,[],[],8158,"",[],[],"",-33554432,-16843010,-16843010,-16843010,16711422,0,-805306368,434,0,-33554432,-16843010,-16843010,-16843010,150929150,0,134217728,0,0,0,-805306368,434,-805306368,434,0,0,0,-369098752,434,0,0,0,0,134217728,0,0,0,3925868544,3925868544,-369098752,434,0,0,-369098752,434,0
2727,173,3,4923,[],[],8159,"",[],[],"",-33554432,-16843010,-16843010,-16843010,16711422,0,-369098752,434,0,-33554432,-16843010,-16843010,-16843010,150929150,0,134217728,0,0,0,-369098752,434,-805306368,434,0,0,0,-369098752,434,0,0,0,0,134217728,0,0,0,3925868544,3925868544,-369098752,434,0,0,-369098752,434,0
2728,173,4,4923,[],[],8169,"",[],[],"",-33554432,-16843010,-16843010,-16843010,16711422,0,-369098752,434,0,-33554432,-16843010,-16843010,-16843010,150929150,0,134217728,0,0,0,-369098752,434,-805306368,434,0,0,0,-369098752,434,0,0,0,0,134217728,0,0,0,3925868544,3925868544,-369098752,434,0,0,-369098752,434,0
2729,4097,0,329,[],[],8220,"",[],[],"",-33554432,-16843010,-16843010,-16843010,16711422,0,-369098752,434,0,-33554432,-16843010,-16843010,-16843010,150929150,0,134217728,0,0,0,-369098752,434,201326592,0,0,0,0,-369098752,434,0,0,0,0,134217728,0,0,0,3925868544,3925868544,-369098752,434,0,0,-369098752,434,0
2730,4097,1,109,[],[],8221,"",[],[],"",-33554432,-16843010,-16843010,-16843010,16711422,0,-369098752,434,0,-33554432,-16843010,-16843010,-16843010,150929150,0,134217728,0,0,0,-369098752,434,1744830464,96,0,0,0,-369098752,434,0,0,0,0,134217728,0,0,0,3925868544,3925868544,-369098752,434,0,0,-369098752,434,0
2731,4097,2,109,[],[],8222,"",[],[],"",-33554432,-16843010,-16843010,-16843010,16711422,0,-369098752,434,0,-33554432,-16843010,-16843010,-16843010,150929150,0,134217728,0,0,0,-369098752,434,1744830464,96,0,0,0,-369098752,434,0,0,0,0,134217728,0,0,0,3925868544,3925868544,-369098752,434,0,0,-369098752,434,0
2732,4097,3,277,[],[],8213,"",[],[],"",-33554432,-16843010,-16843010,-16843010,16711422,0,-369098752,434,0,-33554432,-16843010,-16843010,-16843010,150929150,0,134217728,0,0,0,-369098752,434,-1275068416,49,0,0,0,-369098752,434,0,0,0,0,134217728,0,0,0,3925868544,3925868544,-369098752,434,0,0,-369098752,434,0
2733,4097,4,277,[],[],8214,"",[],[],"",-33554432,-16843010,-16843010,-16843010,16711422,0,-369098752,434,0,-33554432,-16843010,-16843010,-16843010,150929150,0,134217728,0,0,0,-369098752,434,-1275068416,49,0,0,0,-369098752,434,0,0,0,0,134217728,0,0,0,3925868544,3925868544,-369098752,434,0,0,-369098752,434,0
2734,4034,0,326,[],[],8156,"",[1927],[-30],"",-33554432,-16843010,-16843010,-16843010,16711422,0,-100663296,434,0,-33554432,-16843010,-16843010,-16843010,150929150,0,134217728,0,0,0,-100663296,434,-1207959552,11,0,0,0,-100663296,434,838860800,0,0,0,134217728,0,0,0,4194304000,4194304000,-100663296,434,0,0,-100663296,434,0
2735,4034,1,2577,[],[],8157,"",[],[],"",-33554432,-16843010,-16843010,-16843010,16711422,0,-100663296,434,0,-33554432,-16843010,-16843010,-16843010,150929150,0,134217728,0,0,0,-100663296,434,1946157056,176,0,0,0,-100663296,434,0,0,0,0,134217728,0,0,0,4194304000,4194304000,-100663296,434,0,0,-100663296,434,0
2736,4034,2,1531,[],[],8162,40,"[1781,953,2298]","[2,3,30]","",-33554432,-16843010,-16843010,-16843010,16711422,0,704643072,435,0,-33554432,-16843010,-16843010,-16843010,150929150,0,134217728,0,0,0,704643072,435,-1040187392,176,0,0,0,704643072,435,0,0,0,0,134217728,0,0,0,704643072,704643072,704643072,435,0,0,704643072,435,0
2737,4034,3,1531,[],[],8163,40,"[1781,953,2298]","[3,4,30]","",-33554432,-16843010,-16843010,-16843010,16711422,0,1711276032,435,0,-33554432,-16843010,-16843010,-16843010,150929150,0,134217728,0,0,0,1711276032,435,-1040187392,176,0,0,0,1711276032,435,0,0,0,0,134217728,0,0,0,1711276032,1711276032,1711276032,435,0,0,1711276032,435,0
2738,4034,4,1531,[],[],8164,40,"[1781,953,2298]","[4,5,30]","",-33554432,-16843010,-16843010,-16843010,16711422,0,-1577058304,435,0,-33554432,-16843010,-16843010,-16843010,150929150,0,134217728,0,0,0,-1577058304,435,-1040187392,176,0,0,0,-1577058304,435,0,0,0,0,134217728,0,0,0,2717908992,2717908992,-1577058304,435,0,0,-1577058304,435,0
2739,4037,0,326,[],[],8220,"","[482,638]","[50,100]","",-33554432,-16843010,-16843010,-16843010,16711422,0,-1040187392,435,0,-33554432,-16843010,-16843010,-16843010,150929150,0,134217728,0,0,0,-1040187392,435,201326592,0,0,0,0,-1040187392,435,0,0,0,0,134217728,0,0,0,3254779904,3254779904,-1040187392,435,0,0,-1040187392,435,0
2740,4037,1,41,[],[],8157,"",[638],[50],"",-33554432,-16843010,-16843010,-16843010,16711422,0,-771751936,435,0,-33554432,-16843010,-16843010,-16843010,150929150,0,134217728,0,0,0,-771751936,435,-1711276032,14,0,0,0,-771751936,435,0,0,0,0,134217728,0,0,0,3523215360,3523215360,-771751936,435,0,0,-771751936,435,0
2741,4037,2,2603,[],[],8185,20,[],[],"",-33554432,-16843010,-16843010,-16843010,16711422,0,-771751936,435,0,-33554432,-16843010,-16843010,-16843010,150929150,0,134217728,0,0,0,-771751936,435,-1073741824,177,939524096,0,0,-771751936,435,0,0,0,0,134217728,0,0,0,3523215360,3523215360,-771751936,435,0,0,-771751936,435,0
2742,4037,3,993,[],[],8160,"","[357,650]","[-12000,-50]","",-33554432,-16843010,-16843010,-16843010,16711422,0,-100663296,435,0,-33554432,-16843010,-16843010,-16843010,150929150,0,134217728,0,0,0,-100663296,435,-234881024,177,0,0,0,-100663296,435,0,0,0,0,134217728,0,0,0,4194304000,4194304000,-100663296,435,0,0,-100663296,435,0
2743,4037,4,2541,[],[],8164,"",[],[],"",-251658240,9,0,0,0,0,-100663296,435,0,-33554432,-16843010,-16843010,-16843010,150929150,0,134217728,0,0,0,-100663296,435,536870912,178,0,0,0,-100663296,435,0,0,0,0,134217728,0,0,0,4194304000,4194304000,-100663296,435,0,0,-100663296,435,0
2744,4040,0,776,[],[],8220,"",[],[],"",-33554432,-16843010,-16843010,-16843010,16711422,0,-100663296,435,0,-33554432,-16843010,-16843010,-16843010,150929150,0,134217728,0,0,0,-100663296,435,-1644167168,18,0,0,0,-100663296,435,0,0,0,0,134217728,0,0,0,4194304000,4194304000,-100663296,435,0,0,-100663296,435,0
2745,4040,1,625,[],[],8211,"",[],[],"",-33554432,-16843010,-16843010,-16843010,16711422,0,-100663296,435,0,-33554432,-16843010,-16843010,-16843010,150929150,0,134217728,0,0,0,-100663296,435,2113929216,12,0,0,0,-100663296,435,0,0,0,0,134217728,0,0,0,4194304000,4194304000,-100663296,435,0,0,-100663296,435,0
2746,4040,2,625,[],[],8212,"",[],[],"",-33554432,-16843010,-16843010,-16843010,16711422,0,-100663296,435,0,-33554432,-16843010,-16843010,-16843010,150929150,0,134217728,0,0,0,-100663296,435,2113929216,12,0,0,0,-100663296,435,0,0,0,0,134217728,0,0,0,4194304000,4194304000,-100663296,435,0,0,-100663296,435,0
2747,4040,3,3824,[],[],8223,"",[],[],"",-33554432,-16843010,-16843010,-16843010,16711422,0,-100663296,435,0,-33554432,-16843010,-16843010,-16843010,150929150,0,134217728,0,0,0,-100663296,435,-738197504,114,0,0,0,-100663296,435,0,0,0,0,134217728,0,0,0,4194304000,4194304000,-100663296,435,0,0,-100663296,435,0
2748,4040,4,2030,[],[],8173,"","[214,1927,1235]","[2,50,50]","",-33554432,-16843010,-16843010,-16843010,16711422,0,704643072,436,0,-33554432,-16843010,-16843010,-16843010,150929150,0,134217728,0,0,0,704643072,436,1207959552,174,0,0,0,704643072,436,0,0,0,0,134217728,0,0,0,704643072,704643072,704643072,436,0,0,704643072,436,0
2749,233,0,329,[],[],8220,"",[],[],"",-33554432,-16843010,-16843010,-16843010,16711422,0,704643072,436,0,-33554432,-16843010,-16843010,-16843010,150929150,0,134217728,0,0,0,704643072,436,201326592,0,0,0,0,704643072,436,0,0,0,0,134217728,0,0,0,704643072,704643072,704643072,436,0,0,704643072,436,0
2750,233,1,650,[],[],8212,"",[],[],"",-33554432,-16843010,-16843010,-16843010,16711422,0,704643072,436,0,-33554432,-16843010,-16843010,-16843010,150929150,0,134217728,0,0,0,704643072,436,2113929216,12,0,0,0,704643072,436,0,0,0,0,134217728,0,0,0,704643072,704643072,704643072,436,0,0,704643072,436,0
2751,233,2,650,[],[],8212,"",[],[],"",-33554432,-16843010,-16843010,-16843010,16711422,0,704643072,436,0,-33554432,-16843010,-16843010,-16843010,150929150,0,134217728,0,0,0,704643072,436,2113929216,12,0,0,0,704643072,436,0,0,0,0,134217728,0,0,0,704643072,704643072,704643072,436,0,0,704643072,436,0
2752,233,3,650,[],[],8214,14,[],[],"",1761607680,2,0,0,33554432,0,704643072,436,0,-33554432,-16843010,-16843010,-16843010,150929150,0,-1275068416,12,0,0,1241513984,436,1509949440,13,0,0,0,1241513984,436,-838860800,-822083585,16777215,0,134217728,0,0,0,1241513984,1241513984,1241513984,436,0,0,1241513984,436,0
2753,233,4,650,[],[],8214,14,[],[],"",1761607680,2,0,0,33554432,0,1241513984,436,0,-33554432,-16843010,-16843010,-16843010,150929150,0,-1275068416,12,0,0,1778384896,436,1509949440,13,0,0,0,1778384896,436,-838860800,-822083585,16777215,0,134217728,0,0,0,1778384896,1778384896,1778384896,436,0,0,1778384896,436,0
2754,4912,0,326,[],[],8156,"",[1927],[-30],"",-33554432,-16843010,-16843010,-16843010,16711422,0,2046820352,436,0,-33554432,-16843010,-16843010,-16843010,150929150,0,134217728,0,0,0,2046820352,436,-1207959552,11,0,0,0,2046820352,436,838860800,0,0,0,134217728,0,0,0,2046820352,2046820352,2046820352,436,0,0,2046820352,436,0
2755,4912,1,2576,[],[],8157,"",[],[],"",-33554432,-16843010,-16843010,-16843010,16711422,0,2046820352,436,0,-33554432,-16843010,-16843010,-16843010,150929150,0,134217728,0,0,0,2046820352,436,939524096,315,0,0,0,2046820352,436,0,0,0,0,134217728,0,0,0,2046820352,2046820352,2046820352,436,0,0,2046820352,436,0
2756,4912,2,4122,[],[],8158,"","[483,639]","[70,200]","",-33554432,-16843010,-16843010,-16843010,33488638,0,-1577058304,436,0,-33554432,-16843010,-16843010,-16843010,150929150,0,134217728,0,0,0,-1308622848,436,-2080374784,315,0,0,0,-1308622848,436,0,0,0,0,134217728,0,0,0,2986344448,2986344448,-1308622848,436,0,0,-1308622848,436,0
2757,4912,3,6429,[],[],8159,"",[],[],"",-33554432,-16843010,-16843010,-16843010,33488638,0,-1308622848,436,0,-33554432,-16843010,-16843010,-16843010,150929150,0,134217728,0,0,0,-1040187392,436,-1107296256,315,0,0,0,-1040187392,436,0,0,0,0,134217728,0,0,0,3254779904,3254779904,-1040187392,436,0,0,-1040187392,436,0
2758,4912,4,6429,[],[],8169,"",[],[],"",-33554432,-16843010,-16843010,-16843010,33488638,0,-1040187392,436,0,-33554432,-16843010,-16843010,-16843010,150929150,0,134217728,0,0,0,-771751936,436,-1107296256,315,0,0,0,-771751936,436,0,0,0,0,134217728,0,0,0,3523215360,3523215360,-771751936,436,0,0,-771751936,436,0
2759,4935,0,326,[],[],8220,"",[],[],"",-33554432,-16843010,-16843010,-16843010,16711422,0,-771751936,436,0,-33554432,-16843010,-16843010,-16843010,150929150,0,134217728,0,0,0,-771751936,436,201326592,0,0,0,0,-771751936,436,0,0,0,0,134217728,0,0,0,3523215360,3523215360,-771751936,436,0,0,-771751936,436,0
2760,4935,1,5052,[],[],8157,"","[482,195,638]","[50,1,100]","",-33554432,-16843010,-16843010,-16843010,16711422,0,234881024,437,0,-33554432,-16843010,-16843010,-16843010,150929150,0,134217728,0,0,0,234881024,437,-1207959552,332,0,0,0,234881024,437,0,0,0,0,134217728,0,0,0,234881024,234881024,234881024,437,0,0,234881024,437,0
2761,4935,2,4258,[],[],8158,"","[482,638]","[50,100]","",-33554432,-16843010,-16843010,-16843010,16711422,0,771751936,437,0,-33554432,-16843010,-16843010,-16843010,150929150,0,134217728,0,0,0,771751936,437,-603979776,332,0,0,0,771751936,437,0,0,0,0,134217728,0,0,0,771751936,771751936,771751936,437,0,0,771751936,437,0
2762,4935,3,4258,[],[],8159,"","[482,638]","[50,100]","",-33554432,-16843010,-16843010,-16843010,16711422,0,1308622848,437,0,-33554432,-16843010,-16843010,-16843010,150929150,0,134217728,0,0,0,1308622848,437,-603979776,332,0,0,0,1308622848,437,0,0,0,0,134217728,0,0,0,1308622848,1308622848,1308622848,437,0,0,1308622848,437,0
2763,4935,4,6497,[],[],8164,"",[],[],"",-33554432,-16843010,-16843010,-16843010,16711422,0,1308622848,437,0,-33554432,-16843010,-16843010,-16843010,150929150,0,134217728,0,0,0,1308622848,437,-67108864,332,0,0,0,1308622848,437,0,0,0,0,134217728,0,0,0,1308622848,1308622848,1308622848,437,0,0,1308622848,437,0
2764,2127,0,1139,[],[],8156,"",[1215],[-30],"",486539264,0,0,0,0,0,1577058304,437,0,-33554432,-16843010,-16843010,-16843010,150929150,0,134217728,0,0,0,1577058304,437,1979711488,118,0,0,0,1577058304,437,1677721600,0,0,0,134217728,0,0,0,1577058304,1577058304,1577058304,437,0,0,1577058304,437,0
2765,2127,1,1139,[],[],8157,"",[],[],"",-33554432,-16843010,-16843010,-16843010,16711422,0,1577058304,437,0,-33554432,-16843010,-16843010,-16843010,150929150,0,134217728,0,0,0,1577058304,437,1577058304,437,0,0,0,1946157056,437,0,0,0,0,134217728,0,0,0,1946157056,1946157056,1946157056,437,0,0,1946157056,437,0
2766,2127,2,1139,[],[],8158,"",[],[],"",-33554432,-16843010,-16843010,-16843010,16711422,0,1946157056,437,0,-33554432,-16843010,-16843010,-16843010,150929150,0,134217728,0,0,0,1946157056,437,1577058304,437,0,0,0,1946157056,437,0,0,0,0,134217728,0,0,0,1946157056,1946157056,1946157056,437,0,0,1946157056,437,0
2767,2127,3,3483,[],[],8163,"",[],[],"",-33554432,-16843010,-16843010,-16843010,16711422,0,1946157056,437,0,-33554432,-16843010,-16843010,-16843010,150929150,0,134217728,0,0,0,1946157056,437,-1375731712,79,0,0,0,1946157056,437,0,0,0,0,134217728,0,0,0,1946157056,1946157056,1946157056,437,0,0,1946157056,437,0
2768,2127,4,3483,[],[],8164,"",[],[],"",-33554432,-16843010,-16843010,-16843010,16711422,0,1946157056,437,0,-33554432,-16843010,-16843010,-16843010,150929150,0,134217728,0,0,0,1946157056,437,-1375731712,79,0,0,0,1946157056,437,0,0,0,0,134217728,0,0,0,1946157056,1946157056,1946157056,437,0,0,1946157056,437,0
2769,2130,0,1828,[],[],8157,"",[],[],"",-33554432,-16843010,-16843010,-16843010,16711422,0,1946157056,437,0,-33554432,-16843010,-16843010,-16843010,150929150,0,134217728,0,0,0,1946157056,437,1241513984,118,0,0,0,1946157056,437,0,0,0,0,134217728,0,0,0,1946157056,1946157056,1946157056,437,0,0,1946157056,437,0
2770,2130,1,818,[],[],8221,"",[],[],"",-33554432,-16843010,-16843010,-16843010,16711422,0,1946157056,437,0,-33554432,-16843010,-16843010,-16843010,150929150,0,134217728,0,0,0,1946157056,437,1946157056,437,0,0,0,-1946157056,437,0,0,0,0,134217728,0,0,0,2348810240,2348810240,-1946157056,437,0,0,-1946157056,437,0
2771,2130,2,818,[],[],8222,"",[1215],[-20],"",1275068416,3,0,0,0,0,-1677721600,437,0,-33554432,-16843010,-16843010,-16843010,150929150,0,-939524096,119,0,0,-1677721600,437,503316480,122,0,0,0,-1677721600,437,671088640,0,0,0,134217728,0,0,0,2617245696,2617245696,-1677721600,437,0,0,-1677721600,437,0
2772,2130,3,3484,[],[],8163,"",[],[],"",-33554432,-16843010,-16843010,-16843010,16711422,0,-1677721600,437,0,-33554432,-16843010,-16843010,-16843010,150929150,0,134217728,0,0,0,-1677721600,437,-1677721600,437,0,0,0,-1073741824,437,0,0,0,0,134217728,0,0,0,3221225472,3221225472,-1073741824,437,0,0,-1073741824,437,0
2773,2130,4,818,[],[],8280,"","[10758,3903,10758]","[1,-50,1]","",1275068416,3,0,0,0,0,-268435456,437,0,-33554432,-16843010,-16843010,-16843010,150929150,0,134217728,0,0,0,-268435456,437,-1711276032,119,2046820352,0,0,-268435456,437,1006632960,0,0,0,134217728,0,0,0,4026531840,4026531840,-268435456,437,0,0,-268435456,437,0
2774,3787,0,326,[],[],8220,"",[],[],"",-33554432,-16843010,-16843010,-16843010,16711422,0,-268435456,437,0,-33554432,-16843010,-16843010,-16843010,150929150,0,134217728,0,0,0,-268435456,437,201326592,0,0,0,0,-268435456,437,0,0,0,0,134217728,0,0,0,4026531840,4026531840,-268435456,437,0,0,-268435456,437,0
2775,3787,1,4012,[],[],8157,"",[],[],"",-33554432,-16843010,-16843010,-16843010,16711422,0,-268435456,437,0,-33554432,-16843010,-16843010,-16843010,150929150,0,134217728,0,0,0,-268435456,437,-268435456,437,0,0,0,100663296,438,0,0,0,0,134217728,0,0,0,100663296,100663296,100663296,438,0,0,100663296,438,0
2776,3787,2,4012,[],[],8158,"",[],"[2,3,30]","",-33554432,-16843010,-16843010,-16843010,16711422,0,100663296,438,0,-33554432,-16843010,-16843010,-16843010,150929150,0,134217728,0,0,0,100663296,438,-268435456,437,0,0,0,100663296,438,0,0,0,0,134217728,0,0,0,100663296,100663296,100663296,438,0,0,100663296,438,0
2777,3787,3,1659,[],[],8159,"","[1781,953,2298]","[2,3,30]","",-33554432,-16843010,-16843010,-16843010,16711422,0,905969664,438,0,-33554432,-16843010,-16843010,-16843010,150929150,0,134217728,0,0,0,905969664,438,905969664,438,0,0,0,1577058304,438,0,0,0,0,134217728,0,0,0,1577058304,1577058304,1577058304,438,0,0,1577058304,438,0
2778,3787,4,1659,[],[],8169,"","[1781,953,2298]","[2,3,30]","",-33554432,-16843010,-16843010,-16843010,16711422,0,-1912602624,438,0,-33554432,-16843010,-16843010,-16843010,150929150,0,134217728,0,0,0,-1912602624,438,905969664,438,0,0,0,-1912602624,438,0,0,0,0,134217728,0,0,0,2382364672,2382364672,-1912602624,438,0,0,-1912602624,438,0
2779,2104,0,863,[],[],8220,115,[],[],"",1627389952,3,0,0,0,0,-1912602624,438,0,-33554432,-16843010,-16843010,-16843010,150929150,0,134217728,0,0,0,-1912602624,438,-536870912,103,0,0,0,-1912602624,438,0,0,0,0,134217728,0,0,0,2382364672,2382364672,-1912602624,438,0,0,-1912602624,438,0
2780,2104,1,868,[],[],8161,114,[],[],"",1711276032,3,0,0,0,0,-1912602624,438,0,-33554432,-16843010,-16843010,-16843010,150929150,0,134217728,0,0,0,-1912602624,438,-1912602624,438,0,0,0,-1241513984,438,0,0,0,0,134217728,0,0,0,3053453312,3053453312,-1241513984,438,0,0,-1241513984,438,0
2781,2104,2,868,[],[],8162,114,[],[],"",1711276032,3,0,0,0,0,-1241513984,438,0,-33554432,-16843010,-16843010,-16843010,150929150,0,134217728,0,0,0,-1241513984,438,-1912602624,438,0,0,0,-1241513984,438,0,0,0,0,134217728,0,0,0,3053453312,3053453312,-1241513984,438,0,0,-1241513984,438,0
2782,2104,3,863,[],[],8223,115,[],[],"",1627389952,3,0,0,0,0,-1241513984,438,0,-33554432,-16843010,-16843010,-16843010,150929150,0,134217728,0,0,0,-1241513984,438,-536870912,103,0,0,0,-1241513984,438,0,0,0,0,134217728,0,0,0,3053453312,3053453312,-1241513984,438,0,0,-1241513984,438,0
