"rownum","Id","bool","i32","Name","AOFiles","bool","bool","i32","bool","bool","i32","[rid]","BaseItemTypesKey","bool","ModsKeys","TagsKeys","ChestEffectsKey","MinLevel","string","MaxLevel","Corrupt_AchievementItemsKey","CurrencyUse_AchievementItemsKey","Encounter_AchievementItemsKeys","rid","InheritsFrom","bool","rid","[i32]","string","i32","i32","bool","rid","rid","bool","bool","[rid]","IsHardmode","StatsHardmode","bool"
1908,"Metadata/Chests/LeagueHeist/HeistChestRewardRoomCounterThaumaturgeGemsRobot",1,4,"Reinforced Hold","[""Metadata/Chests/LeagueHeist/RobotChests/RobotChestTier3.ao""]","",1,30,1,"",100,[],"","",[8155],[],54,0,"",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestRewardRoomCounterThaumaturge","",544,[],"",0,0,"",5,"","","",[],"",[],""
1909,"Metadata/Chests/LeagueHeist/HeistChestRewardRoomCounterThaumaturgeCurrencyMilitary",1,4,"Secure Repository","[""Metadata/Chests/LeagueHeist/MilitaryChests/MilitaryChestTier3.ao""]","",1,30,1,"",100,[],"","",[8155],[],51,0,"",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestRewardRoomCounterThaumaturge","",542,[],"",0,0,1,5,"","","",[],"",[],""
1910,"Metadata/Chests/LeagueHeist/HeistChestRewardRoomCounterThaumaturgeCurrencyThug",1,4,"Antique Chest","[""Metadata/Chests/LeagueHeist/BanditChests/BanditChestTier3.ao""]","",1,30,1,"",100,[],"","",[8155],[],52,0,"",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestRewardRoomCounterThaumaturge","",542,[],"",0,0,1,5,"","","",[],"",[],""
1911,"Metadata/Chests/LeagueHeist/HeistChestRewardRoomCounterThaumaturgeCurrencyScience",1,4,"Pressurised Casket","[""Metadata/Chests/LeagueHeist/ScienceChests/ScienceChestTier3.ao""]","",1,30,1,"",100,[],"","",[8155],[],53,0,"",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestRewardRoomCounterThaumaturge","",542,[],"",0,0,1,5,"","","",[],"",[],""
1912,"Metadata/Chests/LeagueHeist/HeistChestRewardRoomCounterThaumaturgeCurrencyRobot",1,4,"Reinforced Hold","[""Metadata/Chests/LeagueHeist/RobotChests/RobotChestTier3.ao""]","",1,30,1,"",100,[],"","",[8155],[],54,0,"",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestRewardRoomCounterThaumaturge","",542,[],"",0,0,1,5,"","","",[],"",[],""
1913,"Metadata/Chests/LeagueHeist/HeistChestRewardRoomTrapDisarmamentGenericMilitary",1,4,"Secure Coffer","[""Metadata/Chests/LeagueHeist/MilitaryChests/MilitaryChestTier2.ao""]","",1,120,1,"",100,[],"","","[8155,8119]",[],51,0,"",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestRewardRoomTrapDisarmament","",541,[],"",0,0,"",5,"","","",[],"",[],""
1914,"Metadata/Chests/LeagueHeist/HeistChestRewardRoomTrapDisarmamentGenericThug",1,4,"Lacquered Chest","[""Metadata/Chests/LeagueHeist/BanditChests/BanditChestTier2.ao""]","",1,120,1,"",100,[],"","","[8155,8119]",[],52,0,"",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestRewardRoomTrapDisarmament","",541,[],"",0,0,"",5,"","","",[],"",[],""
1915,"Metadata/Chests/LeagueHeist/HeistChestRewardRoomTrapDisarmamentGenericScience",1,4,"Liquid-Sealed Lockbox","[""Metadata/Chests/LeagueHeist/ScienceChests/ScienceChestTier2.ao""]","",1,120,1,"",100,[],"","","[8155,8119]",[],53,0,"",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestRewardRoomTrapDisarmament","",541,[],"",0,0,"",5,"","","",[],"",[],""
1916,"Metadata/Chests/LeagueHeist/HeistChestRewardRoomTrapDisarmamentGenericRobot",1,4,"Clockwork Coffer","[""Metadata/Chests/LeagueHeist/RobotChests/RobotChestTier2.ao""]","",1,120,1,"",100,[],"","","[8155,8119]",[],54,0,"",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestRewardRoomTrapDisarmament","",541,[],"",0,0,"",5,"","","",[],"",[],""
1917,"Metadata/Chests/LeagueHeist/HeistChestRewardRoomTrapDisarmamentTalismanMilitary",1,4,"Secure Repository","[""Metadata/Chests/LeagueHeist/MilitaryChests/MilitaryChestTier3.ao""]","",1,30,1,"",100,[],"","",[8155],[],51,0,"",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestRewardRoomTrapDisarmament","",558,[],"",0,0,"",5,"","","",[],"",[],""
1918,"Metadata/Chests/LeagueHeist/HeistChestRewardRoomTrapDisarmamentTalismanThug",1,4,"Antique Chest","[""Metadata/Chests/LeagueHeist/BanditChests/BanditChestTier3.ao""]","",1,30,1,"",100,[],"","",[8155],[],52,0,"",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestRewardRoomTrapDisarmament","",558,[],"",0,0,"",5,"","","",[],"",[],""
1919,"Metadata/Chests/LeagueHeist/HeistChestRewardRoomTrapDisarmamentTalismanScience",1,4,"Pressurised Casket","[""Metadata/Chests/LeagueHeist/ScienceChests/ScienceChestTier3.ao""]","",1,30,1,"",100,[],"","",[8155],[],53,0,"",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestRewardRoomTrapDisarmament","",558,[],"",0,0,"",5,"","","",[],"",[],""
1920,"Metadata/Chests/LeagueHeist/HeistChestRewardRoomTrapDisarmamentTalismanRobot",1,4,"Reinforced Hold","[""Metadata/Chests/LeagueHeist/RobotChests/RobotChestTier3.ao""]","",1,30,1,"",100,[],"","",[8155],[],54,0,"",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestRewardRoomTrapDisarmament","",558,[],"",0,0,"",5,"","","",[],"",[],""
1921,"Metadata/Chests/LeagueHeist/HeistChestRewardRoomTrapDisarmamentAbyssMilitary",1,4,"Secure Repository","[""Metadata/Chests/LeagueHeist/MilitaryChests/MilitaryChestTier3.ao""]","",1,30,1,"",100,[],"","",[8155],[],51,0,"",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestRewardRoomTrapDisarmament","",549,[],"",0,0,"",5,"","","",[],"",[],""
1922,"Metadata/Chests/LeagueHeist/HeistChestRewardRoomTrapDisarmamentAbyssThug",1,4,"Antique Chest","[""Metadata/Chests/LeagueHeist/BanditChests/BanditChestTier3.ao""]","",1,30,1,"",100,[],"","",[8155],[],52,0,"",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestRewardRoomTrapDisarmament","",549,[],"",0,0,"",5,"","","",[],"",[],""
1923,"Metadata/Chests/LeagueHeist/HeistChestRewardRoomTrapDisarmamentAbyssScience",1,4,"Pressurised Casket","[""Metadata/Chests/LeagueHeist/ScienceChests/ScienceChestTier3.ao""]","",1,30,1,"",100,[],"","",[8155],[],53,0,"",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestRewardRoomTrapDisarmament","",549,[],"",0,0,"",5,"","","",[],"",[],""
1924,"Metadata/Chests/LeagueHeist/HeistChestRewardRoomTrapDisarmamentAbyssRobot",1,4,"Reinforced Hold","[""Metadata/Chests/LeagueHeist/RobotChests/RobotChestTier3.ao""]","",1,30,1,"",100,[],"","",[8155],[],54,0,"",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestRewardRoomTrapDisarmament","",549,[],"",0,0,"",5,"","","",[],"",[],""
1925,"Metadata/Chests/LeagueHeist/HeistChestRewardRoomTrapDisarmamentBreachMilitary",1,4,"Secure Repository","[""Metadata/Chests/LeagueHeist/MilitaryChests/MilitaryChestTier3.ao""]","",1,30,1,"",100,[],"","",[8155],[],51,0,"",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestRewardRoomTrapDisarmament","",552,[],"",0,0,1,5,"","","",[],"",[],""
1926,"Metadata/Chests/LeagueHeist/HeistChestRewardRoomTrapDisarmamentBreachThug",1,4,"Antique Chest","[""Metadata/Chests/LeagueHeist/BanditChests/BanditChestTier3.ao""]","",1,30,1,"",100,[],"","",[8155],[],52,0,"",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestRewardRoomTrapDisarmament","",552,[],"",0,0,1,5,"","","",[],"",[],""
1927,"Metadata/Chests/LeagueHeist/HeistChestRewardRoomTrapDisarmamentBreachScience",1,4,"Pressurised Casket","[""Metadata/Chests/LeagueHeist/ScienceChests/ScienceChestTier3.ao""]","",1,30,1,"",100,[],"","",[8155],[],53,0,"",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestRewardRoomTrapDisarmament","",552,[],"",0,0,1,5,"","","",[],"",[],""
1928,"Metadata/Chests/LeagueHeist/HeistChestRewardRoomTrapDisarmamentBreachRobot",1,4,"Reinforced Hold","[""Metadata/Chests/LeagueHeist/RobotChests/RobotChestTier3.ao""]","",1,30,1,"",100,[],"","",[8155],[],54,0,"",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestRewardRoomTrapDisarmament","",552,[],"",0,0,1,5,"","","",[],"",[],""
1929,"Metadata/Chests/LeagueHeist/HeistChestRewardRoomTrapDisarmamentLegionMilitary",1,4,"Secure Repository","[""Metadata/Chests/LeagueHeist/MilitaryChests/MilitaryChestTier3.ao""]","",1,30,1,"",100,[],"","",[8155],[],51,0,"",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestRewardRoomTrapDisarmament","",560,[],"",0,0,1,5,"","","",[],"",[],""
1930,"Metadata/Chests/LeagueHeist/HeistChestRewardRoomTrapDisarmamentLegionThug",1,4,"Antique Chest","[""Metadata/Chests/LeagueHeist/BanditChests/BanditChestTier3.ao""]","",1,30,1,"",100,[],"","",[8155],[],52,0,"",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestRewardRoomTrapDisarmament","",560,[],"",0,0,1,5,"","","",[],"",[],""
1931,"Metadata/Chests/LeagueHeist/HeistChestRewardRoomTrapDisarmamentLegionScience",1,4,"Pressurised Casket","[""Metadata/Chests/LeagueHeist/ScienceChests/ScienceChestTier3.ao""]","",1,30,1,"",100,[],"","",[8155],[],53,0,"",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestRewardRoomTrapDisarmament","",560,[],"",0,0,1,5,"","","",[],"",[],""
1932,"Metadata/Chests/LeagueHeist/HeistChestRewardRoomTrapDisarmamentLegionRobot",1,4,"Reinforced Hold","[""Metadata/Chests/LeagueHeist/RobotChests/RobotChestTier3.ao""]","",1,30,1,"",100,[],"","",[8155],[],54,0,"",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestRewardRoomTrapDisarmament","",560,[],"",0,0,1,5,"","","",[],"",[],""
1933,"Metadata/Chests/LeagueHeist/HeistChestRewardRoomTrapDisarmamentWeaponsMilitary",1,4,"Secure Repository","[""Metadata/Chests/LeagueHeist/MilitaryChests/MilitaryChestTier3.ao""]","",1,30,1,"",100,[],"","",[8155],[],51,0,"",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestRewardRoomTrapDisarmament","",548,[],"",0,0,"",5,"","","",[],"",[],""
1934,"Metadata/Chests/LeagueHeist/HeistChestRewardRoomTrapDisarmamentWeaponsThug",1,4,"Antique Chest","[""Metadata/Chests/LeagueHeist/BanditChests/BanditChestTier3.ao""]","",1,30,1,"",100,[],"","",[8155],[],52,0,"",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestRewardRoomTrapDisarmament","",548,[],"",0,0,"",5,"","","",[],"",[],""
1935,"Metadata/Chests/LeagueHeist/HeistChestRewardRoomTrapDisarmamentWeaponsScience",1,4,"Pressurised Casket","[""Metadata/Chests/LeagueHeist/ScienceChests/ScienceChestTier3.ao""]","",1,30,1,"",100,[],"","",[8155],[],53,0,"",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestRewardRoomTrapDisarmament","",548,[],"",0,0,"",5,"","","",[],"",[],""
1936,"Metadata/Chests/LeagueHeist/HeistChestRewardRoomTrapDisarmamentWeaponsRobot",1,4,"Reinforced Hold","[""Metadata/Chests/LeagueHeist/RobotChests/RobotChestTier3.ao""]","",1,30,1,"",100,[],"","",[8155],[],54,0,"",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestRewardRoomTrapDisarmament","",548,[],"",0,0,"",5,"","","",[],"",[],""
1937,"Metadata/Chests/LeagueHeist/HeistChestRewardRoomTrapDisarmamentArmourMilitary",1,4,"Secure Repository","[""Metadata/Chests/LeagueHeist/MilitaryChests/MilitaryChestTier3.ao""]","",1,30,1,"",100,[],"","",[8155],[],51,0,"",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestRewardRoomTrapDisarmament","",547,[],"",0,0,"",5,"","","",[],"",[],""
1938,"Metadata/Chests/LeagueHeist/HeistChestRewardRoomTrapDisarmamentArmourThug",1,4,"Antique Chest","[""Metadata/Chests/LeagueHeist/BanditChests/BanditChestTier3.ao""]","",1,30,1,"",100,[],"","",[8155],[],52,0,"",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestRewardRoomTrapDisarmament","",547,[],"",0,0,"",5,"","","",[],"",[],""
1939,"Metadata/Chests/LeagueHeist/HeistChestRewardRoomTrapDisarmamentArmourScience",1,4,"Pressurised Casket","[""Metadata/Chests/LeagueHeist/ScienceChests/ScienceChestTier3.ao""]","",1,30,1,"",100,[],"","",[8155],[],53,0,"",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestRewardRoomTrapDisarmament","",547,[],"",0,0,"",5,"","","",[],"",[],""
1940,"Metadata/Chests/LeagueHeist/HeistChestRewardRoomTrapDisarmamentArmourRobot",1,4,"Reinforced Hold","[""Metadata/Chests/LeagueHeist/RobotChests/RobotChestTier3.ao""]","",1,30,1,"",100,[],"","",[8155],[],54,0,"",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestRewardRoomTrapDisarmament","",547,[],"",0,0,"",5,"","","",[],"",[],""
1941,"Metadata/Chests/LeagueHeist/HeistChestRewardRoomAgilityGenericMilitary",1,4,"Secure Coffer","[""Metadata/Chests/LeagueHeist/MilitaryChests/MilitaryChestTier2.ao""]","",1,120,1,"",100,[],"","","[8155,8119]",[],51,0,"",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestRewardRoom","",541,[],"",0,0,"",5,"","","",[],"",[],""
1942,"Metadata/Chests/LeagueHeist/HeistChestRewardRoomAgilityGenericThug",1,4,"Lacquered Chest","[""Metadata/Chests/LeagueHeist/BanditChests/BanditChestTier2.ao""]","",1,120,1,"",100,[],"","","[8155,8119]",[],52,0,"",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestRewardRoom","",541,[],"",0,0,"",5,"","","",[],"",[],""
1943,"Metadata/Chests/LeagueHeist/HeistChestRewardRoomAgilityGenericScience",1,4,"Liquid-Sealed Lockbox","[""Metadata/Chests/LeagueHeist/ScienceChests/ScienceChestTier2.ao""]","",1,120,1,"",100,[],"","","[8155,8119]",[],53,0,"",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestRewardRoom","",541,[],"",0,0,"",5,"","","",[],"",[],""
1944,"Metadata/Chests/LeagueHeist/HeistChestRewardRoomAgilityGenericRobot",1,4,"Clockwork Coffer","[""Metadata/Chests/LeagueHeist/RobotChests/RobotChestTier2.ao""]","",1,120,1,"",100,[],"","","[8155,8119]",[],54,0,"",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestRewardRoom","",541,[],"",0,0,"",5,"","","",[],"",[],""
1945,"Metadata/Chests/LeagueHeist/HeistChestRewardRoomAgilityEssencesMilitary",1,4,"Secure Repository","[""Metadata/Chests/LeagueHeist/MilitaryChests/MilitaryChestTier3.ao""]","",1,30,1,"",100,[],"","",[8155],[],51,0,"",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestRewardRoom","",553,[],"",0,0,1,5,"","","",[],"",[],""
1946,"Metadata/Chests/LeagueHeist/HeistChestRewardRoomAgilityEssencesThug",1,4,"Antique Chest","[""Metadata/Chests/LeagueHeist/BanditChests/BanditChestTier3.ao""]","",1,30,1,"",100,[],"","",[8155],[],52,0,"",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestRewardRoom","",553,[],"",0,0,1,5,"","","",[],"",[],""
1947,"Metadata/Chests/LeagueHeist/HeistChestRewardRoomAgilityEssencesScience",1,4,"Pressurised Casket","[""Metadata/Chests/LeagueHeist/ScienceChests/ScienceChestTier3.ao""]","",1,30,1,"",100,[],"","",[8155],[],53,0,"",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestRewardRoom","",553,[],"",0,0,1,5,"","","",[],"",[],""
1948,"Metadata/Chests/LeagueHeist/HeistChestRewardRoomAgilityEssencesRobot",1,4,"Reinforced Hold","[""Metadata/Chests/LeagueHeist/RobotChests/RobotChestTier3.ao""]","",1,30,1,"",100,[],"","",[8155],[],54,0,"",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestRewardRoom","",553,[],"",0,0,1,5,"","","",[],"",[],""
1949,"Metadata/Chests/LeagueHeist/HeistChestRewardRoomAgilityHarbingerMilitary",1,4,"Secure Repository","[""Metadata/Chests/LeagueHeist/MilitaryChests/MilitaryChestTier3.ao""]","",1,30,1,"",100,[],"","",[8155],[],51,0,"",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestRewardRoom","",551,[],"",0,0,1,5,"","","",[],"",[],""
1950,"Metadata/Chests/LeagueHeist/HeistChestRewardRoomAgilityHarbingerThug",1,4,"Antique Chest","[""Metadata/Chests/LeagueHeist/BanditChests/BanditChestTier3.ao""]","",1,30,1,"",100,[],"","",[8155],[],52,0,"",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestRewardRoom","",551,[],"",0,0,1,5,"","","",[],"",[],""
1951,"Metadata/Chests/LeagueHeist/HeistChestRewardRoomAgilityHarbingerScience",1,4,"Pressurised Casket","[""Metadata/Chests/LeagueHeist/ScienceChests/ScienceChestTier3.ao""]","",1,30,1,"",100,[],"","",[8155],[],53,0,"",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestRewardRoom","",551,[],"",0,0,1,5,"","","",[],"",[],""
1952,"Metadata/Chests/LeagueHeist/HeistChestRewardRoomAgilityHarbingerRobot",1,4,"Reinforced Hold","[""Metadata/Chests/LeagueHeist/RobotChests/RobotChestTier3.ao""]","",1,30,1,"",100,[],"","",[8155],[],54,0,"",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestRewardRoom","",551,[],"",0,0,1,5,"","","",[],"",[],""
1953,"Metadata/Chests/LeagueHeist/HeistChestRewardRoomAgilityDelveMilitary",1,4,"Secure Repository","[""Metadata/Chests/LeagueHeist/MilitaryChests/MilitaryChestTier3.ao""]","",1,30,1,"",100,[],"","",[8155],[],51,0,"",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestRewardRoom","",555,[],"",0,0,1,5,"","","",[],"",[],""
1954,"Metadata/Chests/LeagueHeist/HeistChestRewardRoomAgilityDelveThug",1,4,"Antique Chest","[""Metadata/Chests/LeagueHeist/BanditChests/BanditChestTier3.ao""]","",1,30,1,"",100,[],"","",[8155],[],52,0,"",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestRewardRoom","",555,[],"",0,0,1,5,"","","",[],"",[],""
1955,"Metadata/Chests/LeagueHeist/HeistChestRewardRoomAgilityDelveScience",1,4,"Pressurised Casket","[""Metadata/Chests/LeagueHeist/ScienceChests/ScienceChestTier3.ao""]","",1,30,1,"",100,[],"","",[8155],[],53,0,"",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestRewardRoom","",555,[],"",0,0,1,5,"","","",[],"",[],""
1956,"Metadata/Chests/LeagueHeist/HeistChestRewardRoomAgilityDelveRobot",1,4,"Reinforced Hold","[""Metadata/Chests/LeagueHeist/RobotChests/RobotChestTier3.ao""]","",1,30,1,"",100,[],"","",[8155],[],54,0,"",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestRewardRoom","",555,[],"",0,0,1,5,"","","",[],"",[],""
1957,"Metadata/Chests/LeagueHeist/HeistChestRewardRoomAgilityArmourMilitary",1,4,"Secure Repository","[""Metadata/Chests/LeagueHeist/MilitaryChests/MilitaryChestTier3.ao""]","",1,30,1,"",100,[],"","",[8155],[],51,0,"",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestRewardRoom","",547,[],"",0,0,"",5,"","","",[],"",[],""
1958,"Metadata/Chests/LeagueHeist/HeistChestRewardRoomAgilityArmourThug",1,4,"Antique Chest","[""Metadata/Chests/LeagueHeist/BanditChests/BanditChestTier3.ao""]","",1,30,1,"",100,[],"","",[8155],[],52,0,"",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestRewardRoom","",547,[],"",0,0,"",5,"","","",[],"",[],""
1959,"Metadata/Chests/LeagueHeist/HeistChestRewardRoomAgilityArmourScience",1,4,"Pressurised Casket","[""Metadata/Chests/LeagueHeist/ScienceChests/ScienceChestTier3.ao""]","",1,30,1,"",100,[],"","",[8155],[],53,0,"",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestRewardRoom","",547,[],"",0,0,"",5,"","","",[],"",[],""
1960,"Metadata/Chests/LeagueHeist/HeistChestRewardRoomAgilityArmourRobot",1,4,"Reinforced Hold","[""Metadata/Chests/LeagueHeist/RobotChests/RobotChestTier3.ao""]","",1,30,1,"",100,[],"","",[8155],[],54,0,"",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestRewardRoom","",547,[],"",0,0,"",5,"","","",[],"",[],""
1961,"Metadata/Chests/LeagueHeist/HeistChestRewardRoomAgilityCurrencyMilitary",1,4,"Secure Repository","[""Metadata/Chests/LeagueHeist/MilitaryChests/MilitaryChestTier3.ao""]","",1,30,1,"",100,[],"","",[8155],[],51,0,"",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestRewardRoom","",542,[],"",0,0,1,5,"","","",[],"",[],""
1962,"Metadata/Chests/LeagueHeist/HeistChestRewardRoomAgilityCurrencyThug",1,4,"Antique Chest","[""Metadata/Chests/LeagueHeist/BanditChests/BanditChestTier3.ao""]","",1,30,1,"",100,[],"","",[8155],[],52,0,"",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestRewardRoom","",542,[],"",0,0,1,5,"","","",[],"",[],""
1963,"Metadata/Chests/LeagueHeist/HeistChestRewardRoomAgilityCurrencyScience",1,4,"Pressurised Casket","[""Metadata/Chests/LeagueHeist/ScienceChests/ScienceChestTier3.ao""]","",1,30,1,"",100,[],"","",[8155],[],53,0,"",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestRewardRoom","",542,[],"",0,0,1,5,"","","",[],"",[],""
1964,"Metadata/Chests/LeagueHeist/HeistChestRewardRoomAgilityCurrencyRobot",1,4,"Reinforced Hold","[""Metadata/Chests/LeagueHeist/RobotChests/RobotChestTier3.ao""]","",1,30,1,"",100,[],"","",[8155],[],54,0,"",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestRewardRoom","",542,[],"",0,0,1,5,"","","",[],"",[],""
1965,"Metadata/Chests/LeagueHeist/HeistChestRewardRoomAgilityWeaponsMilitary",1,4,"Secure Repository","[""Metadata/Chests/LeagueHeist/MilitaryChests/MilitaryChestTier3.ao""]","",1,30,1,"",100,[],"","",[8155],[],51,0,"",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestRewardRoom","",548,[],"",0,0,"",5,"","","",[],"",[],""
1966,"Metadata/Chests/LeagueHeist/HeistChestRewardRoomAgilityWeaponsThug",1,4,"Antique Chest","[""Metadata/Chests/LeagueHeist/BanditChests/BanditChestTier3.ao""]","",1,30,1,"",100,[],"","",[8155],[],52,0,"",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestRewardRoom","",548,[],"",0,0,"",5,"","","",[],"",[],""
1967,"Metadata/Chests/LeagueHeist/HeistChestRewardRoomAgilityWeaponsScience",1,4,"Pressurised Casket","[""Metadata/Chests/LeagueHeist/ScienceChests/ScienceChestTier3.ao""]","",1,30,1,"",100,[],"","",[8155],[],53,0,"",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestRewardRoom","",548,[],"",0,0,"",5,"","","",[],"",[],""
1968,"Metadata/Chests/LeagueHeist/HeistChestRewardRoomAgilityWeaponsRobot",1,4,"Reinforced Hold","[""Metadata/Chests/LeagueHeist/RobotChests/RobotChestTier3.ao""]","",1,30,1,"",100,[],"","",[8155],[],54,0,"",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestRewardRoom","",548,[],"",0,0,"",5,"","","",[],"",[],""
1969,"Metadata/Chests/LeagueHeist/HeistChestRewardRoomDeceptionGenericMilitary",1,4,"Secure Coffer","[""Metadata/Chests/LeagueHeist/MilitaryChests/MilitaryChestTier2.ao""]","",1,120,1,"",100,[],"","","[8155,8119]",[],51,0,"",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestRewardRoom","",541,[],"",0,0,"",5,"","","",[],"",[],""
1970,"Metadata/Chests/LeagueHeist/HeistChestRewardRoomDeceptionGenericThug",1,4,"Lacquered Chest","[""Metadata/Chests/LeagueHeist/BanditChests/BanditChestTier2.ao""]","",1,120,1,"",100,[],"","","[8155,8119]",[],52,0,"",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestRewardRoom","",541,[],"",0,0,"",5,"","","",[],"",[],""
1971,"Metadata/Chests/LeagueHeist/HeistChestRewardRoomDeceptionGenericScience",1,4,"Liquid-Sealed Lockbox","[""Metadata/Chests/LeagueHeist/ScienceChests/ScienceChestTier2.ao""]","",1,120,1,"",100,[],"","","[8155,8119]",[],53,0,"",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestRewardRoom","",541,[],"",0,0,"",5,"","","",[],"",[],""
1972,"Metadata/Chests/LeagueHeist/HeistChestRewardRoomDeceptionGenericRobot",1,4,"Clockwork Coffer","[""Metadata/Chests/LeagueHeist/RobotChests/RobotChestTier2.ao""]","",1,120,1,"",100,[],"","","[8155,8119]",[],54,0,"",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestRewardRoom","",541,[],"",0,0,"",5,"","","",[],"",[],""
