"rownum","NPCKey","i32","DialogueOption","[i32]","[i32]","[i32]","Script","TextAudio","Category","QuestRewardOffersKey","QuestFlag","NPCTextAudioKeys","Script2","bool","bool","[i32]","[i32]","i32","[i32]","i32","bool","rid","i32","bool","DialogueOption2","rid","rid","string","i32","i32","i32","i32","rid","i32","rid","bool","i32","i32","i32"
3080,589,7,"Match Win",[71],[],[2839],"",2839,6,"",2839,[15547],"","","",[],[],1344,[],1344,"","",4,"","","","","",0,190696,0,53,"",0,"",1,0,-16843010,-16843010
3081,589,8,"Match Loss",[71],[],[2840],"",2840,6,"",2840,[15548],"","","",[],[],1344,[],1344,"","",4,"","","","","",0,190744,0,53,"",0,"",1,0,-16843010,-16843010
3082,589,9,"Tawhoa",[],[],[2841],"","",3,"",2841,[15554],"","","",[],[],1344,[],1344,"","",4,"","","","","",0,190792,0,53,"",0,"",1,0,-16843010,-16843010
3083,589,10,"Maata's Role",[],[],[2842],"","",3,"",2842,[15555],"","","",[],[],1344,[],1344,"","",4,"","","","","",0,190852,0,53,"",0,"",1,0,-16843010,-16843010
3084,589,11,"The Vaal",[],[],[2843],"","",3,"",2843,[15556],"","","",[],[],1344,[],1344,"","",4,"","","","","",0,190904,0,53,"",0,"",1,0,-16843010,-16843010
3085,589,12,"Inner Peace",[],[],[2844],"","",3,"",2844,[15557],"","","",[],[],1344,[],1344,"","",4,"","","","","",0,190962,0,53,"",0,"",1,0,-16843010,-16843010
3086,589,13,"Utula",[2722],[],[2845],"","",3,"",2845,[15558],"","","",[],[],1344,[],1344,"","",4,"","","","","",0,191010,0,53,"",0,"",1,0,-16843010,-16843010
3087,589,14,"Kaom",[2723],[],[2846],"","",3,"",2846,[15559],"","","",[],[],1344,[],1344,"","",4,"","","","","",0,191058,0,53,"",0,"",1,0,-16843010,-16843010
3088,589,15,"Lessons",[],[],[2847],"","",3,"",2847,[15560],"","","",[],[],1344,[],1344,"","",4,"","","","","",0,191108,0,53,"",0,"",1,0,-16843010,-16843010
3089,589,16,"The End of Time",[],[],[2848],"","",3,"",2848,[15561],"","","",[],[],1344,[],1344,"","",4,"","","","","",0,191140,0,53,"",0,"",1,0,-16843010,-16843010
3090,589,17,"Interconnectedness",[],[],[2849],"","",3,"",2849,[15562],"","","",[],[],1344,[],1344,"","",4,"","","","","",0,191212,0,53,"",0,"",1,0,-16843010,-16843010
3091,589,18,"The Halls of the Dead",[],[],[2850],"","",3,"",2850,[15563],"","","",[],[],1344,[],1344,"","",4,"","","","","",0,191244,0,53,"",0,"",1,0,-16843010,-16843010
3092,589,19,"The Caaltu",[2720],[],[2851],"","",3,"",2851,[15564],"","","",[],[],1344,[],1344,"","",4,"","","","","",0,191292,0,53,"",0,"",1,0,-16843010,-16843010
3093,589,20,"Kahuturoa",[2766],[],[2852],"","",3,"",2852,[15565],"","","",[],[],1344,[],1344,"","",4,"","","","","",0,191362,0,53,"",0,"",1,0,-16843010,-16843010
3094,589,21,"Death",[],[],[2853],"","",3,"",2853,[15566],"","","",[],[],1344,[],1344,"","",4,"","","","","",0,191394,0,53,"",0,"",1,0,-16843010,-16843010
3095,626,0,"Tawhoa",[],[],[2841],"","",3,"",2841,[15554],"","","",[],[],1344,[],1344,"","",4,"","","","","",0,191426,0,53,"",0,"",1,0,-16843010,-16843010
3096,626,1,"Maata's Role",[],[],[2842],"","",3,"",2842,[15555],"","","",[],[],1344,[],1344,"","",4,"","","","","",0,191458,0,53,"",0,"",1,0,-16843010,-16843010
3097,626,2,"The Vaal",[],[],[2843],"","",3,"",2843,[15556],"","","",[],[],1344,[],1344,"","",4,"","","","","",0,191490,0,53,"",0,"",1,0,-16843010,-16843010
3098,626,3,"Inner Peace",[],[],[2844],"","",3,"",2844,[15557],"","","",[],[],1344,[],1344,"","",4,"","","","","",0,191522,0,53,"",0,"",1,0,-16843010,-16843010
3099,626,4,"Utula",[],[],[2845],"","",3,"",2845,[15558],"","","",[],[],1344,[],1344,"","",4,"","","","","",0,191554,0,53,"",0,"",1,0,-16843010,-16843010
3100,626,5,"Kaom",[],[],[2846],"","",3,"",2846,[15559],"","","",[],[],1344,[],1344,"","",4,"","","","","",0,191586,0,53,"",0,"",1,0,-16843010,-16843010
3101,626,6,"Lessons",[],[],[2847],"","",3,"",2847,[15560],"","","",[],[],1344,[],1344,"","",4,"","","","","",0,191618,0,53,"",0,"",1,0,-16843010,-16843010
3102,626,7,"The End of Time",[],[],[2848],"","",3,"",2848,[15561],"","","",[],[],1344,[],1344,"","",4,"","","","","",0,191650,0,53,"",0,"",1,0,-16843010,-16843010
3103,626,8,"Interconnectedness",[],[],[2849],"","",3,"",2849,[15562],"","","",[],[],1344,[],1344,"","",4,"","","","","",0,191682,0,53,"",0,"",1,0,-16843010,-16843010
3104,626,9,"The Halls of the Dead",[],[],[2850],"","",3,"",2850,[15563],"","","",[],[],1344,[],1344,"","",4,"","","","","",0,191714,0,53,"",0,"",1,0,-16843010,-16843010
3105,626,10,"The Caaltu",[2720],[],[2851],"","",3,"",2851,[15564],"","","",[],[],1344,[],1344,"","",4,"","","","","",0,191762,0,53,"",0,"",1,0,-16843010,-16843010
3106,626,11,"Kahuturoa",[],[],[2852],"","",3,"",2852,[15565],"","","",[],[],1344,[],1344,"","",4,"","","","","",0,191794,0,53,"",0,"",1,0,-16843010,-16843010
3107,626,12,"Death",[],[],[2853],"","",3,"",2853,[15566],"","","",[],[],1344,[],1344,"","",4,"","","","","",0,191826,0,53,"",0,"",1,0,-16843010,-16843010
3108,588,0,"View Favours",[2676],[],[],"","",14,"",71,[],"","","",[],[],1344,[],1344,"","",1,"","",5,"","",0,191842,0,53,"",0,"",1,0,-16843010,-16843010
3109,588,1,"Ikiaho's Defeat",[2181],[],[2854],"",2854,6,"",2854,[15145],"","","",[],[],1344,[],1344,"","",4,"","","","","",0,191890,0,53,"",0,"",1,0,-16843010,-16843010
3110,588,2,"Ikiaho's Victory",[2336],[],[2855],"",2855,6,"",2855,[15146],"","","",[],[],1344,[],1344,"","",4,"","","","","",0,191938,0,53,"",0,"",1,0,-16843010,-16843010
3111,588,3,"Kiloava's Defeat",[2184],[],[2856],"",2856,6,"",2856,[15149],"","","",[],[],1344,[],1344,"","",4,"","","","","",0,191986,0,53,"",0,"",1,0,-16843010,-16843010
3112,588,4,"Kiloava's Victory",[2337],[],[2857],"",2857,6,"",2857,[15150],"","","",[],[],1344,[],1344,"","",4,"","","","","",0,192034,0,53,"",0,"",1,0,-16843010,-16843010
3113,588,5,"Ahuana's Defeat",[2329],[],[2858],"",2858,6,"",2858,[15153],"","","",[],[],1344,[],1344,"","",4,"","","","","",0,192082,0,53,"",0,"",1,0,-16843010,-16843010
3114,588,6,"Ahuana's Victory",[2341],[],[2859],"",2859,6,"",2859,[15154],"","","",[],[],1344,[],1344,"","",4,"","","","","",0,192130,0,53,"",0,"",1,0,-16843010,-16843010
3115,588,7,"Kaom's Defeat",[2179],[],[2860],"",2860,6,"",2860,[15147],"","","",[],[],1344,[],1344,"","",4,"","","","","",0,192178,0,53,"",0,"",1,0,-16843010,-16843010
3116,588,8,"Kaom's Victory",[2332],[],[2861],"",2861,6,"",2861,[15148],"","","",[],[],1344,[],1344,"","",4,"","","","","",0,192226,0,53,"",0,"",1,0,-16843010,-16843010
3117,588,9,"Utula's Defeat",[2328],[],[2862],"",2862,6,"",2862,[15151],"","","",[],[],1344,[],1344,"","",4,"","","","","",0,192274,0,53,"",0,"",1,0,-16843010,-16843010
3118,588,10,"Utula's Victory",[2340],[],[2863],"",2863,6,"",2863,[15152],"","","",[],[],1344,[],1344,"","",4,"","","","","",0,192322,0,53,"",0,"",1,0,-16843010,-16843010
3119,588,11,"Tawhanuku's Defeat",[2185],[],[2864],"",2864,6,"",2864,[15155],"","","",[],[],1344,[],1344,"","",4,"","","","","",0,192370,0,53,"",0,"",1,0,-16843010,-16843010
3120,588,12,"Tawhanuku's Victory",[2338],[],[2865],"",2865,6,"",2865,[15156],"","","",[],[],1344,[],1344,"","",4,"","","","","",0,192418,0,53,"",0,"",1,0,-16843010,-16843010
3121,588,13,"Match Win",[71],[],[2866],"","",6,"",2866,[15157],"","","",[],[],1344,[],1344,"","",4,"","","","","",0,192466,0,53,"",0,"",1,0,-16843010,-16843010
3122,588,14,"Match Loss",[71],[],[2867],"","",6,"",2867,[15158],"","","",[],[],1344,[],1344,"","",4,"","","","","",0,192514,0,53,"",0,"",1,0,-16843010,-16843010
3123,588,15,"Death",[],[],[2868],"","",3,"",2868,[15167],"","","",[],[],1344,[],1344,"","",4,"","","","","",0,192546,0,53,"",0,"",1,0,-16843010,-16843010
3124,588,16,"The End of Time",[],[],[2869],"","",3,"",2869,[15168],"","","",[],[],1344,[],1344,"","",4,"","","","","",0,192578,0,53,"",0,"",1,0,-16843010,-16843010
3125,588,17,"Ahuana",[2764],[],[2870],"","",3,"",2870,[15169],"","","",[],[],1344,[],1344,"","",4,"","","","","",0,192626,0,53,"",0,"",1,0,-16843010,-16843010
3126,588,18,"Akoya",[2765],[],[2871],"","",3,"",2871,[15170],"","","",[],[],1344,[],1344,"","",4,"","","","","",0,192688,0,53,"",0,"",1,0,-16843010,-16843010
3127,588,19,"Ikiaho",[2724],[],[2872],"","",3,"",2872,[15171],"","","",[],[],1344,[],1344,"","",4,"","","","","",0,192736,0,53,"",0,"",1,0,-16843010,-16843010
3128,588,20,"Kahuturoa",[2766],[],[2873],"","",3,"",2873,[15172],"","","",[],[],1344,[],1344,"","",4,"","","","","",0,192784,0,53,"",0,"",1,0,-16843010,-16843010
3129,588,21,"Kaom",[2723],[],[2874],"","",3,"",2874,[15173],"","","",[],[],1344,[],1344,"","",4,"","","","","",0,192832,0,53,"",0,"",1,0,-16843010,-16843010
3130,588,22,"Kiloava",[2767],[],[2875],"","",3,"",2875,[15174],"","","",[],[],1344,[],1344,"","",4,"","","","","",0,192880,0,53,"",0,"",1,0,-16843010,-16843010
3131,588,23,"Maata",[2769],[],[2876],"","",3,"",2876,[15175],"","","",[],[],1344,[],1344,"","",4,"","","","","",0,192942,0,53,"",0,"",1,0,-16843010,-16843010
3132,588,24,"Rakiata",[2768],[],[2877],"","",3,"",2877,[15176],"","","",[],[],1344,[],1344,"","",4,"","","","","",0,192990,0,53,"",0,"",1,0,-16843010,-16843010
3133,588,25,"Tawhanuku",[2763],[],[2878],"","",3,"",2878,[15177],"","","",[],[],1344,[],1344,"","",4,"","","","","",0,193038,0,53,"",0,"",1,0,-16843010,-16843010
3134,588,26,"Utula",[2722],[],[2879],"","",3,"",2879,[15178],"","","",[],[],1344,[],1344,"","",4,"","","","","",0,193086,0,53,"",0,"",1,0,-16843010,-16843010
3135,625,0,"Death",[],[],[2868],"","",3,"",2868,[15167],"","","",[],[],1344,[],1344,"","",4,"","","","","",0,193118,0,53,"",0,"",1,0,-16843010,-16843010
3136,625,1,"The End of Time",[],[],[2869],"","",3,"",2869,[15168],"","","",[],[],1344,[],1344,"","",4,"","","","","",0,193150,0,53,"",0,"",1,0,-16843010,-16843010
3137,625,2,"Ahuana",[],[],[2870],"","",3,"",2870,[15169],"","","",[],[],1344,[],1344,"","",4,"","","","","",0,193182,0,53,"",0,"",1,0,-16843010,-16843010
3138,625,3,"Akoya",[],[],[2871],"","",3,"",2871,[15170],"","","",[],[],1344,[],1344,"","",4,"","","","","",0,193214,0,53,"",0,"",1,0,-16843010,-16843010
3139,625,4,"Ikiaho",[],[],[2872],"","",3,"",2872,[15171],"","","",[],[],1344,[],1344,"","",4,"","","","","",0,193246,0,53,"",0,"",1,0,-16843010,-16843010
3140,625,5,"Kahuturoa",[],[],[2873],"","",3,"",2873,[15172],"","","",[],[],1344,[],1344,"","",4,"","","","","",0,193278,0,53,"",0,"",1,0,-16843010,-16843010
3141,625,6,"Kaom",[],[],[2874],"","",3,"",2874,[15173],"","","",[],[],1344,[],1344,"","",4,"","","","","",0,193310,0,53,"",0,"",1,0,-16843010,-16843010
3142,625,7,"Kiloava",[],[],[2875],"","",3,"",2875,[15174],"","","",[],[],1344,[],1344,"","",4,"","","","","",0,193342,0,53,"",0,"",1,0,-16843010,-16843010
3143,625,8,"Maata",[],[],[2876],"","",3,"",2876,[15175],"","","",[],[],1344,[],1344,"","",4,"","","","","",0,193374,0,53,"",0,"",1,0,-16843010,-16843010
3144,625,9,"Rakiata",[],[],[2877],"","",3,"",2877,[15176],"","","",[],[],1344,[],1344,"","",4,"","","","","",0,193406,0,53,"",0,"",1,0,-16843010,-16843010
3145,625,10,"Tawhanuku",[],[],[2878],"","",3,"",2878,[15177],"","","",[],[],1344,[],1344,"","",4,"","","","","",0,193438,0,53,"",0,"",1,0,-16843010,-16843010
3146,625,11,"Utula",[],[],[2879],"","",3,"",2879,[15178],"","","",[],[],1344,[],1344,"","",4,"","","","","",0,193470,0,53,"",0,"",1,0,-16843010,-16843010
3147,587,0,"View Favours",[2676],[],[],"","",14,"",71,[],"","","",[],[],1344,[],1344,"","",1,"","",5,"","",0,193486,0,53,"",0,"",1,0,-16843010,-16843010
3148,587,1,"Ikiaho's Defeat",[2181],[],[2880],"",2880,6,"",2880,[16008],"","","",[],[],1344,[],1344,"","",4,"","","","","",0,193534,0,53,"",0,"",1,0,-16843010,-16843010
3149,587,2,"Ikiaho's Victory",[2336],[],[2881],"",2881,6,"",2881,[16009],"","","",[],[],1344,[],1344,"","",4,"","","","","",0,193582,0,53,"",0,"",1,0,-16843010,-16843010
3150,587,3,"Kiloava's Defeat",[2184],[],[2882],"",2882,6,"",2882,[16018],"","","",[],[],1344,[],1344,"","",4,"","","","","",0,193630,0,53,"",0,"",1,0,-16843010,-16843010
3151,587,4,"Kiloava's Victory",[2337],[],[2883],"",2883,6,"",2883,[16019],"","","",[],[],1344,[],1344,"","",4,"","","","","",0,193678,0,53,"",0,"",1,0,-16843010,-16843010
3152,587,5,"Maata's Defeat",[2327],[],[2884],"",2884,6,"",2884,[16012],"","","",[],[],1344,[],1344,"","",4,"","","","","",0,193726,0,53,"",0,"",1,0,-16843010,-16843010
3153,587,6,"Maata's Victory",[2339],[],[2885],"",2885,6,"",2885,[16013],"","","",[],[],1344,[],1344,"","",4,"","","","","",0,193774,0,53,"",0,"",1,0,-16843010,-16843010
3154,587,7,"Ahuana's Defeat",[2329],[],[2886],"",2886,6,"",2886,[16014],"","","",[],[],1344,[],1344,"","",4,"","","","","",0,193822,0,53,"",0,"",1,0,-16843010,-16843010
3155,587,8,"Ahuana's Victory",[2341],[],[2887],"",2887,6,"",2887,[16015],"","","",[],[],1344,[],1344,"","",4,"","","","","",0,193870,0,53,"",0,"",1,0,-16843010,-16843010
3156,587,9,"Kaom's Defeat",[2179],[],[2888],"",2888,6,"",2888,[16010],"","","",[],[],1344,[],1344,"","",4,"","","","","",0,193918,0,53,"",0,"",1,0,-16843010,-16843010
3157,587,10,"Kaom's Victory",[2332],[],[2889],"",2889,6,"",2889,[16011],"","","",[],[],1344,[],1344,"","",4,"","","","","",0,193966,0,53,"",0,"",1,0,-16843010,-16843010
3158,587,11,"Akoya's Defeat",[2330],[],[2890],"",2890,6,"",2890,[16016],"","","",[],[],1344,[],1344,"","",4,"","","","","",0,194014,0,53,"",0,"",1,0,-16843010,-16843010
3159,587,12,"Akoya's Victory",[2354],[],[2891],"",2891,6,"",2891,[16017],"","","",[],[],1344,[],1344,"","",4,"","","","","",0,194062,0,53,"",0,"",1,0,-16843010,-16843010
3160,587,13,"Match Victory",[71],[],[2892],"",2892,6,"",2892,[16020],"","","",[],[],1344,[],1344,"","",4,"","","","","",0,194110,0,53,"",0,"",1,0,-16843010,-16843010
3161,587,14,"Match Loss",[71],[],[2893],"",2893,6,"",2893,[16021],"","","",[],[],1344,[],1344,"","",4,"","","","","",0,194158,0,53,"",0,"",1,0,-16843010,-16843010
3162,587,15,"Kaom",[2723],[],[2894],"","",3,"",2894,[16034],"","","",[],[],1344,[],1344,"","",4,"","","","","",0,194206,0,53,"",0,"",1,0,-16843010,-16843010
3163,587,16,"Valako",[],[],[2895],"","",3,"",2895,[16035],"","","",[],[],1344,[],1344,"","",4,"","","","","",0,194254,0,53,"",0,"",1,0,-16843010,-16843010
3164,587,17,"Souls",[],[],[2896],"","",3,"",2896,[16036],"","","",[],[],1344,[],1344,"","",4,"","","","","",0,194300,0,53,"",0,"",1,0,-16843010,-16843010
3165,587,18,"Herald of War",[],[],[2897],"","",3,"",2897,[16037],"","","",[],[],1344,[],1344,"","",4,"","","","","",0,194362,0,53,"",0,"",1,0,-16843010,-16843010
3166,587,19,"Tribes",[],[],[2898],"","",3,"",2898,[16038],"","","",[],[],1344,[],1344,"","",4,"","","","","",0,194410,0,53,"",0,"",1,0,-16843010,-16843010
3167,587,20,"Tawhanuku",[],[],[2899],"","",3,"",2899,[16039],"","","",[],[],1344,[],1344,"","",4,"","","","","",0,194442,0,53,"",0,"",1,0,-16843010,-16843010
3168,587,21,"Utula",[2722],[],[2900],"","",3,"",2900,[16040],"","","",[],[],1344,[],1344,"","",4,"","","","","",0,194490,0,53,"",0,"",1,0,-16843010,-16843010
3169,587,22,"Maata",[2769],[],[2901],"","",3,"",2901,[16041],"","","",[],[],1344,[],1344,"","",4,"","","","","",0,194538,0,53,"",0,"",1,0,-16843010,-16843010
3170,587,23,"Bloodline",[],[],[2902],"","",3,"",2902,[16042],"","","",[],[],1344,[],1344,"","",4,"","","","","",0,194592,0,53,"",0,"",1,0,-16843010,-16843010
3171,587,24,"The End of Time",[],[],[2903],"","",3,"",2903,[16043],"","","",[],[],1344,[],1344,"","",4,"","","","","",0,194624,0,53,"",0,"",1,0,-16843010,-16843010
3172,587,25,"Ikiaho",[2724],[],[2904],"","",3,"",2904,[16044],"","","",[],[],1344,[],1344,"","",4,"","","","","",0,194672,0,53,"",0,"",1,0,-16843010,-16843010
3173,624,0,"Kaom",[],[],[2894],"","",3,"",2894,[16034],"","","",[],[],1344,[],1344,"","",4,"","","","","",0,194704,0,53,"",0,"",1,0,-16843010,-16843010
3174,624,1,"Valako",[],[],[2895],"","",3,"",2895,[16035],"","","",[],[],1344,[],1344,"","",4,"","","","","",0,194736,0,53,"",0,"",1,0,-16843010,-16843010
3175,624,2,"Souls",[],[],[2896],"","",3,"",2896,[16036],"","","",[],[],1344,[],1344,"","",4,"","","","","",0,194768,0,53,"",0,"",1,0,-16843010,-16843010
3176,624,3,"Herald of War",[],[],[2897],"","",3,"",2897,[16037],"","","",[],[],1344,[],1344,"","",4,"","","","","",0,194800,0,53,"",0,"",1,0,-16843010,-16843010
3177,624,4,"Tribes",[],[],[2898],"","",3,"",2898,[16038],"","","",[],[],1344,[],1344,"","",4,"","","","","",0,194832,0,53,"",0,"",1,0,-16843010,-16843010
3178,624,5,"Tawhanuku",[],[],[2899],"","",3,"",2899,[16039],"","","",[],[],1344,[],1344,"","",4,"","","","","",0,194864,0,53,"",0,"",1,0,-16843010,-16843010
3179,624,6,"Utula",[],[],[2900],"","",3,"",2900,[16040],"","","",[],[],1344,[],1344,"","",4,"","","","","",0,194896,0,53,"",0,"",1,0,-16843010,-16843010
3180,624,7,"Maata",[],[],[2901],"","",3,"",2901,[16041],"","","",[],[],1344,[],1344,"","",4,"","","","","",0,194928,0,53,"",0,"",1,0,-16843010,-16843010
3181,624,8,"Bloodline",[],[],[2902],"","",3,"",2902,[16042],"","","",[],[],1344,[],1344,"","",4,"","","","","",0,194960,0,53,"",0,"",1,0,-16843010,-16843010
3182,624,9,"The End of Time",[],[],[2903],"","",3,"",2903,[16043],"","","",[],[],1344,[],1344,"","",4,"","","","","",0,194992,0,53,"",0,"",1,0,-16843010,-16843010
3183,624,10,"Ikiaho",[],[],[2904],"","",3,"",2904,[16044],"","","",[],[],1344,[],1344,"","",4,"","","","","",0,195024,0,53,"",0,"",1,0,-16843010,-16843010
3184,586,0,"View Favours",[2676],[],[],"","",14,"",71,[],"","","",[],[],1344,[],1344,"","",1,"","",5,"","",0,195040,0,53,"",0,"",1,0,-16843010,-16843010
3185,586,1,"Ikiaho's Defeat",[2181],[],[2905],"",2905,6,"",2905,[15670],"","","",[],[],1344,[],1344,"","",4,"","","","","",0,195088,0,53,"",0,"",1,0,-16843010,-16843010
3186,586,2,"Ikiaho's Victory",[2336],[],[2906],"",2906,6,"",2906,[15671],"","","",[],[],1344,[],1344,"","",4,"","","","","",0,195136,0,53,"",0,"",1,0,-16843010,-16843010
3187,586,3,"Kiloava's Defeat",[2184],[],[2907],"",2907,6,"",2907,[15664],"","","",[],[],1344,[],1344,"","",4,"","","","","",0,195184,0,53,"",0,"",1,0,-16843010,-16843010
3188,586,4,"Kiloava's Victory",[2337],[],[2908],"",2908,6,"",2908,[15665],"","","",[],[],1344,[],1344,"","",4,"","","","","",0,195232,0,53,"",0,"",1,0,-16843010,-16843010
3189,586,5,"Rakiata's Defeat",[2180],[],[2909],"",2909,6,"",2909,[15666],"","","",[],[],1344,[],1344,"","",4,"","","","","",0,195280,0,53,"",0,"",1,0,-16843010,-16843010
3190,586,6,"Rakiata's Victory",[2335],[],[2910],"",2910,6,"",2910,[15667],"","","",[],[],1344,[],1344,"","",4,"","","","","",0,195328,0,53,"",0,"",1,0,-16843010,-16843010
3191,586,7,"Ahuana's Defeat",[2329],[],[2911],"",2911,6,"",2911,[15656],"","","",[],[],1344,[],1344,"","",4,"","","","","",0,195376,0,53,"",0,"",1,0,-16843010,-16843010
3192,586,8,"Ahuana's Victory",[2341],[],[2912],"",2912,6,"",2912,[15657],"","","",[],[],1344,[],1344,"","",4,"","","","","",0,195424,0,53,"",0,"",1,0,-16843010,-16843010
3193,586,9,"Kaom's Defeat",[2179],[],[2913],"",2913,6,"",2913,[15658],"","","",[],[],1344,[],1344,"","",4,"","","","","",0,195472,0,53,"",0,"",1,0,-16843010,-16843010
3194,586,10,"Kaom's Victory",[2332],[],[2914],"",2914,6,"",2914,[15659],"","","",[],[],1344,[],1344,"","",4,"","","","","",0,195520,0,53,"",0,"",1,0,-16843010,-16843010
3195,586,11,"Utula's Defeat",[2328],[],[2915],"",2915,6,"",2915,[15660],"","","",[],[],1344,[],1344,"","",4,"","","","","",0,195568,0,53,"",0,"",1,0,-16843010,-16843010
3196,586,12,"Utula's Victory",[2340],[],[2916],"",2916,6,"",2916,[15661],"","","",[],[],1344,[],1344,"","",4,"","","","","",0,195616,0,53,"",0,"",1,0,-16843010,-16843010
3197,586,13,"Kahuturoa's Defeat",[2331],[],[2917],"",2917,6,"",2917,[15662],"","","",[],[],1344,[],1344,"","",4,"","","","","",0,195664,0,53,"",0,"",1,0,-16843010,-16843010
3198,586,14,"Kahuturoa's Victory",[2355],[],[2917],"",2917,6,"",2917,[15662],"","","",[],[],1344,[],1344,"","",4,"","","","","",0,195712,0,53,"",0,"",1,0,-16843010,-16843010
3199,586,15,"Tawhanuku's Defeat",[2185],[],[2919],"",2919,6,"",2919,[15668],"","","",[],[],1344,[],1344,"","",4,"","","","","",0,195760,0,53,"",0,"",1,0,-16843010,-16843010
3200,586,16,"Tawhanuku's Victory",[2338],[],[2920],"",2920,6,"",2920,[15669],"","","",[],[],1344,[],1344,"","",4,"","","","","",0,195808,0,53,"",0,"",1,0,-16843010,-16843010
3201,586,17,"Match Victory",[71],[],[2921],"",2921,6,"",2921,[15672],"","","",[],[],1344,[],1344,"","",4,"","","","","",0,195856,0,53,"",0,"",1,0,-16843010,-16843010
3202,586,18,"Match Loss",[71],[],[2922],"",2922,6,"",2922,[15673],"","","",[],[],1344,[],1344,"","",4,"","","","","",0,195904,0,53,"",0,"",1,0,-16843010,-16843010
3203,586,19,"Arohongui",[],[],[2923],"","",3,"",2923,[15682],"","","",[],[],1344,[],1344,"","",4,"","","","","",0,195958,0,53,"",0,"",1,0,-16843010,-16843010
3204,586,20,"The Deceiver",[2707],[],[2924],"","",3,"",2924,[15683],"","","",[],[],1344,[],1344,"","",4,"","","","","",0,196034,0,53,"",0,"",1,0,-16843010,-16843010
3205,586,21,"Lani Hua",[],[],[2925],"","",3,"",2925,[15684],"","","",[],[],1344,[],1344,"","",4,"","","","","",0,196066,0,53,"",0,"",1,0,-16843010,-16843010
3206,586,22,"Ramako",[],[],[2926],"","",3,"",2926,[15685],"","","",[],[],1344,[],1344,"","",4,"","","","","",0,196098,0,53,"",0,"",1,0,-16843010,-16843010
3207,586,23,"Traditions",[],[],[2927],"","",3,"",2927,[15686],"","","",[],[],1344,[],1344,"","",4,"","","","","",0,196154,0,53,"",0,"",1,0,-16843010,-16843010
3208,586,24,"Rakiata",[2768],[],[2928],"","",3,"",2928,[15687],"","","",[],[],1344,[],1344,"","",4,"","","","","",0,196202,0,53,"",0,"",1,0,-16843010,-16843010
3209,586,25,"The End of Time",[],[],[2929],"","",3,"",2929,[15688],"","","",[],[],1344,[],1344,"","",4,"","","","","",0,196234,0,53,"",0,"",1,0,-16843010,-16843010
3210,586,26,"Knowledge",[],[],[2930],"","",3,"",2930,[15689],"","","",[],[],1344,[],1344,"","",4,"","","","","",0,196288,0,53,"",0,"",1,0,-16843010,-16843010
3211,623,0,"Arohongui",[],[],[2923],"","",3,"",2923,[15682],"","","",[],[],1344,[],1344,"","",4,"","","","","",0,196320,0,53,"",0,"",1,0,-16843010,-16843010
3212,623,1,"The Deceiver",[],[],[2924],"","",3,"",2924,[15683],"","","",[],[],1344,[],1344,"","",4,"","","","","",0,196352,0,53,"",0,"",1,0,-16843010,-16843010
