"rownum","Id","bool","i32","Name","AOFiles","bool","bool","i32","bool","bool","i32","[rid]","BaseItemTypesKey","bool","ModsKeys","TagsKeys","ChestEffectsKey","MinLevel","string","MaxLevel","Corrupt_AchievementItemsKey","CurrencyUse_AchievementItemsKey","Encounter_AchievementItemsKeys","rid","InheritsFrom","bool","rid","[i32]","string","i32","i32","bool","rid","rid","bool","bool"
1488,"Metadata/Chests/LeagueHeist/HeistChestRewardRoomLockPickingTrinketsMilitary",1,4,"Secure Repository","[""Metadata/Chests/LeagueHeist/MilitaryChests/MilitaryChestTier3.ao""]","",1,30,1,"",100,[],"","",[7827],[],51,0,"",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestRewardRoomLockPick","",546,[],"",0,0,"",5,"","",""
1489,"Metadata/Chests/LeagueHeist/HeistChestRewardRoomLockPickingTrinketsThug",1,4,"Antique Chest","[""Metadata/Chests/LeagueHeist/BanditChests/BanditChestTier3.ao""]","",1,30,1,"",100,[],"","",[7827],[],52,0,"",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestRewardRoomLockPick","",546,[],"",0,0,"",5,"","",""
1490,"Metadata/Chests/LeagueHeist/HeistChestRewardRoomLockPickingTrinketsScience",1,4,"Pressurised Casket","[""Metadata/Chests/LeagueHeist/ScienceChests/ScienceChestTier3.ao""]","",1,30,1,"",100,[],"","",[7827],[],53,0,"",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestRewardRoomLockPick","",546,[],"",0,0,"",5,"","",""
1491,"Metadata/Chests/LeagueHeist/HeistChestRewardRoomLockPickingTrinketsRobot",1,4,"Reinforced Hold","[""Metadata/Chests/LeagueHeist/RobotChests/RobotChestTier3.ao""]","",1,30,1,"",100,[],"","",[7827],[],54,0,"",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestRewardRoomLockPick","",546,[],"",0,0,"",5,"","",""
1492,"Metadata/Chests/LeagueHeist/HeistChestRewardRoomBruteForceGenericMilitary",1,4,"Secure Coffer","[""Metadata/Chests/LeagueHeist/MilitaryChests/MilitaryChestTier2.ao""]","",1,120,1,"",100,[],"","","[7827,7791]",[],51,0,"",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestRewardRoom","",541,[],"",0,0,"",5,"","",""
1493,"Metadata/Chests/LeagueHeist/HeistChestRewardRoomBruteForceGenericThug",1,4,"Lacquered Chest","[""Metadata/Chests/LeagueHeist/BanditChests/BanditChestTier2.ao""]","",1,120,1,"",100,[],"","","[7827,7791]",[],52,0,"",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestRewardRoom","",541,[],"",0,0,"",5,"","",""
1494,"Metadata/Chests/LeagueHeist/HeistChestRewardRoomBruteForceGenericScience",1,4,"Liquid-Sealed Lockbox","[""Metadata/Chests/LeagueHeist/ScienceChests/ScienceChestTier2.ao""]","",1,120,1,"",100,[],"","","[7827,7791]",[],53,0,"",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestRewardRoom","",541,[],"",0,0,"",5,"","",""
1495,"Metadata/Chests/LeagueHeist/HeistChestRewardRoomBruteForceGenericRobot",1,4,"Clockwork Coffer","[""Metadata/Chests/LeagueHeist/RobotChests/RobotChestTier2.ao""]","",1,120,1,"",100,[],"","","[7827,7791]",[],54,0,"",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestRewardRoom","",541,[],"",0,0,"",5,"","",""
1496,"Metadata/Chests/LeagueHeist/HeistChestRewardRoomBruteForceWeaponsMilitary",1,4,"Secure Repository","[""Metadata/Chests/LeagueHeist/MilitaryChests/MilitaryChestTier3.ao""]","",1,30,1,"",100,[],"","",[7827],[],51,0,"",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestRewardRoom","",548,[],"",0,0,"",5,"","",""
1497,"Metadata/Chests/LeagueHeist/HeistChestRewardRoomBruteForceWeaponsThug",1,4,"Antique Chest","[""Metadata/Chests/LeagueHeist/BanditChests/BanditChestTier3.ao""]","",1,30,1,"",100,[],"","",[7827],[],52,0,"",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestRewardRoom","",548,[],"",0,0,"",5,"","",""
1498,"Metadata/Chests/LeagueHeist/HeistChestRewardRoomBruteForceWeaponsScience",1,4,"Pressurised Casket","[""Metadata/Chests/LeagueHeist/ScienceChests/ScienceChestTier3.ao""]","",1,30,1,"",100,[],"","",[7827],[],53,0,"",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestRewardRoom","",548,[],"",0,0,"",5,"","",""
1499,"Metadata/Chests/LeagueHeist/HeistChestRewardRoomBruteForceWeaponsRobot",1,4,"Reinforced Hold","[""Metadata/Chests/LeagueHeist/RobotChests/RobotChestTier3.ao""]","",1,30,1,"",100,[],"","",[7827],[],54,0,"",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestRewardRoom","",548,[],"",0,0,"",5,"","",""
1500,"Metadata/Chests/LeagueHeist/HeistChestRewardRoomBruteForceUniquesMilitary",1,4,"Secure Repository","[""Metadata/Chests/LeagueHeist/MilitaryChests/MilitaryChestTier3.ao""]","",1,30,1,"",100,[],"","",[7827],[],51,0,"",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestRewardRoom","",543,[],"",0,0,"",5,"","",""
1501,"Metadata/Chests/LeagueHeist/HeistChestRewardRoomBruteForceUniquesThug",1,4,"Antique Chest","[""Metadata/Chests/LeagueHeist/BanditChests/BanditChestTier3.ao""]","",1,30,1,"",100,[],"","",[7827],[],52,0,"",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestRewardRoom","",543,[],"",0,0,"",5,"","",""
1502,"Metadata/Chests/LeagueHeist/HeistChestRewardRoomBruteForceUniquesScience",1,4,"Pressurised Casket","[""Metadata/Chests/LeagueHeist/ScienceChests/ScienceChestTier3.ao""]","",1,30,1,"",100,[],"","",[7827],[],53,0,"",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestRewardRoom","",543,[],"",0,0,"",5,"","",""
1503,"Metadata/Chests/LeagueHeist/HeistChestRewardRoomBruteForceUniquesRobot",1,4,"Reinforced Hold","[""Metadata/Chests/LeagueHeist/RobotChests/RobotChestTier3.ao""]","",1,30,1,"",100,[],"","",[7827],[],54,0,"",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestRewardRoom","",543,[],"",0,0,"",5,"","",""
1504,"Metadata/Chests/LeagueHeist/HeistChestRewardRoomBruteForceDelveMilitary",1,4,"Secure Repository","[""Metadata/Chests/LeagueHeist/MilitaryChests/MilitaryChestTier3.ao""]","",1,30,1,"",100,[],"","",[7827],[],51,0,"",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestRewardRoom","",555,[],"",0,0,1,5,"","",""
1505,"Metadata/Chests/LeagueHeist/HeistChestRewardRoomBruteForceDelveThug",1,4,"Antique Chest","[""Metadata/Chests/LeagueHeist/BanditChests/BanditChestTier3.ao""]","",1,30,1,"",100,[],"","",[7827],[],52,0,"",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestRewardRoom","",555,[],"",0,0,1,5,"","",""
1506,"Metadata/Chests/LeagueHeist/HeistChestRewardRoomBruteForceDelveScience",1,4,"Pressurised Casket","[""Metadata/Chests/LeagueHeist/ScienceChests/ScienceChestTier3.ao""]","",1,30,1,"",100,[],"","",[7827],[],53,0,"",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestRewardRoom","",555,[],"",0,0,1,5,"","",""
1507,"Metadata/Chests/LeagueHeist/HeistChestRewardRoomBruteForceDelveRobot",1,4,"Reinforced Hold","[""Metadata/Chests/LeagueHeist/RobotChests/RobotChestTier3.ao""]","",1,30,1,"",100,[],"","",[7827],[],54,0,"",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestRewardRoom","",555,[],"",0,0,1,5,"","",""
1508,"Metadata/Chests/LeagueHeist/HeistChestRewardRoomPerceptionGenericMilitary",1,4,"Secure Coffer","[""Metadata/Chests/LeagueHeist/MilitaryChests/MilitaryChestTier2.ao""]","",1,120,1,"",100,[],"","","[7827,7791]",[],51,0,"",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestPerception","",541,[],"",0,0,"",5,"","",""
1509,"Metadata/Chests/LeagueHeist/HeistChestRewardRoomPerceptionGenericThug",1,4,"Lacquered Chest","[""Metadata/Chests/LeagueHeist/BanditChests/BanditChestTier2.ao""]","",1,120,1,"",100,[],"","","[7827,7791]",[],52,0,"",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestPerception","",541,[],"",0,0,"",5,"","",""
1510,"Metadata/Chests/LeagueHeist/HeistChestRewardRoomPerceptionGenericScience",1,4,"Liquid-Sealed Lockbox","[""Metadata/Chests/LeagueHeist/ScienceChests/ScienceChestTier2.ao""]","",1,120,1,"",100,[],"","","[7827,7791]",[],53,0,"",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestPerception","",541,[],"",0,0,"",5,"","",""
1511,"Metadata/Chests/LeagueHeist/HeistChestRewardRoomPerceptionGenericRobot",1,4,"Clockwork Coffer","[""Metadata/Chests/LeagueHeist/RobotChests/RobotChestTier2.ao""]","",1,120,1,"",100,[],"","","[7827,7791]",[],54,0,"",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestPerception","",541,[],"",0,0,"",5,"","",""
1512,"Metadata/Chests/LeagueHeist/HeistChestRewardRoomPerceptionDivinationMilitary",1,4,"Secure Repository","[""Metadata/Chests/LeagueHeist/MilitaryChests/MilitaryChestTier3.ao""]","",1,30,1,"",100,[],"","",[7827],[],51,0,"",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestPerception","",557,[],"",0,0,1,5,"","",""
1513,"Metadata/Chests/LeagueHeist/HeistChestRewardRoomPerceptionDivinationThug",1,4,"Antique Chest","[""Metadata/Chests/LeagueHeist/BanditChests/BanditChestTier3.ao""]","",1,30,1,"",100,[],"","",[7827],[],52,0,"",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestPerception","",557,[],"",0,0,1,5,"","",""
1514,"Metadata/Chests/LeagueHeist/HeistChestRewardRoomPerceptionDivinationScience",1,4,"Pressurised Casket","[""Metadata/Chests/LeagueHeist/ScienceChests/ScienceChestTier3.ao""]","",1,30,1,"",100,[],"","",[7827],[],53,0,"",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestPerception","",557,[],"",0,0,1,5,"","",""
1515,"Metadata/Chests/LeagueHeist/HeistChestRewardRoomPerceptionDivinationRobot",1,4,"Reinforced Hold","[""Metadata/Chests/LeagueHeist/RobotChests/RobotChestTier3.ao""]","",1,30,1,"",100,[],"","",[7827],[],54,0,"",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestPerception","",557,[],"",0,0,1,5,"","",""
1516,"Metadata/Chests/LeagueHeist/HeistChestRewardRoomPerceptionProphecyMilitary",1,4,"Secure Repository","[""Metadata/Chests/LeagueHeist/MilitaryChests/MilitaryChestTier3.ao""]","",1,30,1,"",100,[],"","",[7827],[],51,0,"",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestPerception","",542,[],"",0,0,1,5,"","",""
1517,"Metadata/Chests/LeagueHeist/HeistChestRewardRoomPerceptionProphecyThug",1,4,"Antique Chest","[""Metadata/Chests/LeagueHeist/BanditChests/BanditChestTier3.ao""]","",1,30,1,"",100,[],"","",[7827],[],52,0,"",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestPerception","",542,[],"",0,0,1,5,"","",""
1518,"Metadata/Chests/LeagueHeist/HeistChestRewardRoomPerceptionProphecyScience",1,4,"Pressurised Casket","[""Metadata/Chests/LeagueHeist/ScienceChests/ScienceChestTier3.ao""]","",1,30,1,"",100,[],"","",[7827],[],53,0,"",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestPerception","",542,[],"",0,0,1,5,"","",""
1519,"Metadata/Chests/LeagueHeist/HeistChestRewardRoomPerceptionProphecyRobot",1,4,"Reinforced Hold","[""Metadata/Chests/LeagueHeist/RobotChests/RobotChestTier3.ao""]","",1,30,1,"",100,[],"","",[7827],[],54,0,"",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestPerception","",542,[],"",0,0,1,5,"","",""
1520,"Metadata/Chests/LeagueHeist/HeistChestRewardRoomPerceptionTrinketsMilitary",1,4,"Secure Repository","[""Metadata/Chests/LeagueHeist/MilitaryChests/MilitaryChestTier3.ao""]","",1,30,1,"",100,[],"","",[7827],[],51,0,"",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestPerception","",546,[],"",0,0,"",5,"","",""
1521,"Metadata/Chests/LeagueHeist/HeistChestRewardRoomPerceptionTrinketsThug",1,4,"Antique Chest","[""Metadata/Chests/LeagueHeist/BanditChests/BanditChestTier3.ao""]","",1,30,1,"",100,[],"","",[7827],[],52,0,"",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestPerception","",546,[],"",0,0,"",5,"","",""
1522,"Metadata/Chests/LeagueHeist/HeistChestRewardRoomPerceptionTrinketsScience",1,4,"Pressurised Casket","[""Metadata/Chests/LeagueHeist/ScienceChests/ScienceChestTier3.ao""]","",1,30,1,"",100,[],"","",[7827],[],53,0,"",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestPerception","",546,[],"",0,0,"",5,"","",""
1523,"Metadata/Chests/LeagueHeist/HeistChestRewardRoomPerceptionTrinketsRobot",1,4,"Reinforced Hold","[""Metadata/Chests/LeagueHeist/RobotChests/RobotChestTier3.ao""]","",1,30,1,"",100,[],"","",[7827],[],54,0,"",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestPerception","",546,[],"",0,0,"",5,"","",""
1524,"Metadata/Chests/LeagueHeist/HeistChestRewardRoomDemolitionGenericMilitary",1,4,"Secure Coffer","[""Metadata/Chests/LeagueHeist/MilitaryChests/MilitaryChestTier2.ao""]","",1,120,1,"",100,[],"","","[7827,7791]",[],51,0,"",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestRewardRoomDemolition","",541,[],"",0,0,"",5,"","",""
1525,"Metadata/Chests/LeagueHeist/HeistChestRewardRoomDemolitionGenericThug",1,4,"Lacquered Chest","[""Metadata/Chests/LeagueHeist/BanditChests/BanditChestTier2.ao""]","",1,120,1,"",100,[],"","","[7827,7791]",[],52,0,"",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestRewardRoomDemolition","",541,[],"",0,0,"",5,"","",""
1526,"Metadata/Chests/LeagueHeist/HeistChestRewardRoomDemolitionGenericScience",1,4,"Liquid-Sealed Lockbox","[""Metadata/Chests/LeagueHeist/ScienceChests/ScienceChestTier2.ao""]","",1,120,1,"",100,[],"","","[7827,7791]",[],53,0,"",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestRewardRoomDemolition","",541,[],"",0,0,"",5,"","",""
1527,"Metadata/Chests/LeagueHeist/HeistChestRewardRoomDemolitionGenericRobot",1,4,"Clockwork Coffer","[""Metadata/Chests/LeagueHeist/RobotChests/RobotChestTier2.ao""]","",1,120,1,"",100,[],"","","[7827,7791]",[],54,0,"",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestRewardRoomDemolition","",541,[],"",0,0,"",5,"","",""
1528,"Metadata/Chests/LeagueHeist/HeistChestRewardRoomDemolitionMetamorphMilitary",1,4,"Secure Repository","[""Metadata/Chests/LeagueHeist/MilitaryChests/MilitaryChestTier3.ao""]","",1,30,1,"",100,[],"","",[7827],[],51,0,"",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestRewardRoomDemolition","",562,[],"",0,0,1,5,"","",""
1529,"Metadata/Chests/LeagueHeist/HeistChestRewardRoomDemolitionMetamorphThug",1,4,"Antique Chest","[""Metadata/Chests/LeagueHeist/BanditChests/BanditChestTier3.ao""]","",1,30,1,"",100,[],"","",[7827],[],52,0,"",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestRewardRoomDemolition","",562,[],"",0,0,1,5,"","",""
1530,"Metadata/Chests/LeagueHeist/HeistChestRewardRoomDemolitionMetamorphScience",1,4,"Pressurised Casket","[""Metadata/Chests/LeagueHeist/ScienceChests/ScienceChestTier3.ao""]","",1,30,1,"",100,[],"","",[7827],[],53,0,"",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestRewardRoomDemolition","",562,[],"",0,0,1,5,"","",""
1531,"Metadata/Chests/LeagueHeist/HeistChestRewardRoomDemolitionMetamorphRobot",1,4,"Reinforced Hold","[""Metadata/Chests/LeagueHeist/RobotChests/RobotChestTier3.ao""]","",1,30,1,"",100,[],"","",[7827],[],54,0,"",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestRewardRoomDemolition","",562,[],"",0,0,1,5,"","",""
1532,"Metadata/Chests/LeagueHeist/HeistChestRewardRoomDemolitionDeliriumMilitary",1,4,"Secure Repository","[""Metadata/Chests/LeagueHeist/MilitaryChests/MilitaryChestTier3.ao""]","",1,30,1,"",100,[],"","",[7827],[],51,0,"",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestRewardRoomDemolition","",561,[],"",0,0,1,5,"","",""
1533,"Metadata/Chests/LeagueHeist/HeistChestRewardRoomDemolitionDeliriumThug",1,4,"Antique Chest","[""Metadata/Chests/LeagueHeist/BanditChests/BanditChestTier3.ao""]","",1,30,1,"",100,[],"","",[7827],[],52,0,"",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestRewardRoomDemolition","",561,[],"",0,0,1,5,"","",""
1534,"Metadata/Chests/LeagueHeist/HeistChestRewardRoomDemolitionDeliriumScience",1,4,"Pressurised Casket","[""Metadata/Chests/LeagueHeist/ScienceChests/ScienceChestTier3.ao""]","",1,30,1,"",100,[],"","",[7827],[],53,0,"",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestRewardRoomDemolition","",561,[],"",0,0,1,5,"","",""
1535,"Metadata/Chests/LeagueHeist/HeistChestRewardRoomDemolitionDeliriumRobot",1,4,"Reinforced Hold","[""Metadata/Chests/LeagueHeist/RobotChests/RobotChestTier3.ao""]","",1,30,1,"",100,[],"","",[7827],[],54,0,"",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestRewardRoomDemolition","",561,[],"",0,0,1,5,"","",""
1536,"Metadata/Chests/LeagueHeist/HeistChestRewardRoomDemolitionBlightMilitary",1,4,"Secure Repository","[""Metadata/Chests/LeagueHeist/MilitaryChests/MilitaryChestTier3.ao""]","",1,30,1,"",100,[],"","",[7827],[],51,0,"",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestRewardRoomDemolition","",563,[],"",0,0,1,5,"","",""
1537,"Metadata/Chests/LeagueHeist/HeistChestRewardRoomDemolitionBlightThug",1,4,"Antique Chest","[""Metadata/Chests/LeagueHeist/BanditChests/BanditChestTier3.ao""]","",1,30,1,"",100,[],"","",[7827],[],52,0,"",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestRewardRoomDemolition","",563,[],"",0,0,1,5,"","",""
1538,"Metadata/Chests/LeagueHeist/HeistChestRewardRoomDemolitionBlightScience",1,4,"Pressurised Casket","[""Metadata/Chests/LeagueHeist/ScienceChests/ScienceChestTier3.ao""]","",1,30,1,"",100,[],"","",[7827],[],53,0,"",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestRewardRoomDemolition","",563,[],"",0,0,1,5,"","",""
1539,"Metadata/Chests/LeagueHeist/HeistChestRewardRoomDemolitionBlightRobot",1,4,"Reinforced Hold","[""Metadata/Chests/LeagueHeist/RobotChests/RobotChestTier3.ao""]","",1,30,1,"",100,[],"","",[7827],[],54,0,"",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestRewardRoomDemolition","",563,[],"",0,0,1,5,"","",""
1540,"Metadata/Chests/LeagueHeist/HeistChestRewardRoomDemolitionWeaponsMilitary",1,4,"Secure Repository","[""Metadata/Chests/LeagueHeist/MilitaryChests/MilitaryChestTier3.ao""]","",1,30,1,"",100,[],"","",[7827],[],51,0,"",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestRewardRoomDemolition","",548,[],"",0,0,"",5,"","",""
1541,"Metadata/Chests/LeagueHeist/HeistChestRewardRoomDemolitionWeaponsThug",1,4,"Antique Chest","[""Metadata/Chests/LeagueHeist/BanditChests/BanditChestTier3.ao""]","",1,30,1,"",100,[],"","",[7827],[],52,0,"",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestRewardRoomDemolition","",548,[],"",0,0,"",5,"","",""
1542,"Metadata/Chests/LeagueHeist/HeistChestRewardRoomDemolitionWeaponsScience",1,4,"Pressurised Casket","[""Metadata/Chests/LeagueHeist/ScienceChests/ScienceChestTier3.ao""]","",1,30,1,"",100,[],"","",[7827],[],53,0,"",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestRewardRoomDemolition","",548,[],"",0,0,"",5,"","",""
1543,"Metadata/Chests/LeagueHeist/HeistChestRewardRoomDemolitionWeaponsRobot",1,4,"Reinforced Hold","[""Metadata/Chests/LeagueHeist/RobotChests/RobotChestTier3.ao""]","",1,30,1,"",100,[],"","",[7827],[],54,0,"",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestRewardRoomDemolition","",548,[],"",0,0,"",5,"","",""
1544,"Metadata/Chests/LeagueHeist/HeistChestRewardRoomDemolitionArmourMilitary",1,4,"Secure Repository","[""Metadata/Chests/LeagueHeist/MilitaryChests/MilitaryChestTier3.ao""]","",1,30,1,"",100,[],"","",[7827],[],51,0,"",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestRewardRoomDemolition","",547,[],"",0,0,"",5,"","",""
1545,"Metadata/Chests/LeagueHeist/HeistChestRewardRoomDemolitionArmourThug",1,4,"Antique Chest","[""Metadata/Chests/LeagueHeist/BanditChests/BanditChestTier3.ao""]","",1,30,1,"",100,[],"","",[7827],[],52,0,"",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestRewardRoomDemolition","",547,[],"",0,0,"",5,"","",""
1546,"Metadata/Chests/LeagueHeist/HeistChestRewardRoomDemolitionArmourScience",1,4,"Pressurised Casket","[""Metadata/Chests/LeagueHeist/ScienceChests/ScienceChestTier3.ao""]","",1,30,1,"",100,[],"","",[7827],[],53,0,"",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestRewardRoomDemolition","",547,[],"",0,0,"",5,"","",""
1547,"Metadata/Chests/LeagueHeist/HeistChestRewardRoomDemolitionArmourRobot",1,4,"Reinforced Hold","[""Metadata/Chests/LeagueHeist/RobotChests/RobotChestTier3.ao""]","",1,30,1,"",100,[],"","",[7827],[],54,0,"",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestRewardRoomDemolition","",547,[],"",0,0,"",5,"","",""
1548,"Metadata/Chests/LeagueHeist/HeistChestRewardRoomCounterThaumaturgeGenericMilitary",1,4,"Secure Coffer","[""Metadata/Chests/LeagueHeist/MilitaryChests/MilitaryChestTier2.ao""]","",1,120,1,"",100,[],"","","[7827,7791]",[],51,0,"",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestRewardRoomCounterThaumaturge","",541,[],"",0,0,"",5,"","",""
1549,"Metadata/Chests/LeagueHeist/HeistChestRewardRoomCounterThaumaturgeGenericThug",1,4,"Lacquered Chest","[""Metadata/Chests/LeagueHeist/BanditChests/BanditChestTier2.ao""]","",1,120,1,"",100,[],"","","[7827,7791]",[],52,0,"",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestRewardRoomCounterThaumaturge","",541,[],"",0,0,"",5,"","",""
1550,"Metadata/Chests/LeagueHeist/HeistChestRewardRoomCounterThaumaturgeGenericScience",1,4,"Liquid-Sealed Lockbox","[""Metadata/Chests/LeagueHeist/ScienceChests/ScienceChestTier2.ao""]","",1,120,1,"",100,[],"","","[7827,7791]",[],53,0,"",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestRewardRoomCounterThaumaturge","",541,[],"",0,0,"",5,"","",""
1551,"Metadata/Chests/LeagueHeist/HeistChestRewardRoomCounterThaumaturgeGenericRobot",1,4,"Clockwork Coffer","[""Metadata/Chests/LeagueHeist/RobotChests/RobotChestTier2.ao""]","",1,120,1,"",100,[],"","","[7827,7791]",[],54,0,"",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestRewardRoomCounterThaumaturge","",541,[],"",0,0,"",5,"","",""
1552,"Metadata/Chests/LeagueHeist/HeistChestRewardRoomCounterThaumaturgeTrinketsMilitary",1,4,"Secure Repository","[""Metadata/Chests/LeagueHeist/MilitaryChests/MilitaryChestTier3.ao""]","",1,30,1,"",100,[],"","",[7827],[],51,0,"",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestRewardRoomCounterThaumaturge","",546,[],"",0,0,"",5,"","",""
1553,"Metadata/Chests/LeagueHeist/HeistChestRewardRoomCounterThaumaturgeTrinketsThug",1,4,"Antique Chest","[""Metadata/Chests/LeagueHeist/BanditChests/BanditChestTier3.ao""]","",1,30,1,"",100,[],"","",[7827],[],52,0,"",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestRewardRoomCounterThaumaturge","",546,[],"",0,0,"",5,"","",""
1554,"Metadata/Chests/LeagueHeist/HeistChestRewardRoomCounterThaumaturgeTrinketsScience",1,4,"Pressurised Casket","[""Metadata/Chests/LeagueHeist/ScienceChests/ScienceChestTier3.ao""]","",1,30,1,"",100,[],"","",[7827],[],53,0,"",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestRewardRoomCounterThaumaturge","",546,[],"",0,0,"",5,"","",""
1555,"Metadata/Chests/LeagueHeist/HeistChestRewardRoomCounterThaumaturgeTrinketsRobot",1,4,"Reinforced Hold","[""Metadata/Chests/LeagueHeist/RobotChests/RobotChestTier3.ao""]","",1,30,1,"",100,[],"","",[7827],[],54,0,"",100,"","",[],"","Metadata/Chests/LeagueHeist/HeistChestRewardRoomCounterThaumaturge","",546,[],"",0,0,"",5,"","",""
