"rownum","Id","BuffDDSFile","EPKFiles1","EPKFiles2","PreloadGroups","bool","BuffName","MiscAnimated1","MiscAnimated2","BuffDescription","EPKFile","HasExtraArt","ExtraArt","[i32]","EPKFiles","BuffVisualOrbs","MiscAnimated3"
1661,"ignited_oblivion","Art/2DArt/BuffIcons/buffonfire.dds","[""Metadata/Effects/Microtransactions/Spells/summon_raging_spirits_Oblivion/ignite.epk""]","[""Metadata/Effects/Microtransactions/Spells/summon_raging_spirits_Oblivion/ignite.epk""]",[],"","","","","","","","",[],[],[],""
1662,"ignited_onyxoblivion","Art/2DArt/BuffIcons/buffonfire.dds","[""Metadata/Effects/Microtransactions/Spells/summon_raging_spirits_OnyzOblivion/ignite.epk""]","[""Metadata/Effects/Microtransactions/Spells/summon_raging_spirits_OnyzOblivion/ignite.epk""]",[],"","","","","","","","",[],[],[],""
1663,"skadi_pet_aura_debuff","",[],[],[],"","","","","","","","",[],[],[89],""
1664,"hellscape_pale_boss_recovery_debuff","Art/2DArt/BuffIcons/AfflictionReducedRecoveryDebuff.dds","[""Metadata/Effects/Spells/monsters_effects/League_Hellscape/boss_pale_king/EPKs/scytheDebuff.epk""]",[],[],"","","","","","","","",[],[],[],""
1665,"trickster_no_dot_taken","Art/2DArt/SkillIcons/passives/Trickster/ImmuneToDoT.dds","[""Metadata/Effects/StatusAilments/NoEffect.epk""]",[],[],"","","","","","","","",[],[],[],""
1666,"player_aura_heritage","",[],"[""Metadata/Effects/Microtransactions/Aura/harmony_heritage/aura_heritage.epk""]",[],"","","","","","","","",[],[],[],""
1667,"player_aura_divergence","",[],"[""Metadata/Effects/Microtransactions/Aura/harmony_divergence/aura_divergence.epk""]",[],"","","","","","","","",[],[],[],""
1668,"archnemesis_chained_up","Art/2DArt/BuffIcons/Petrified.dds","[""Metadata/Effects/Spells/monsters_effects/League_Archnemesis/statue/petrified.epk""]",[],[60],"","","","","","","","",[],[],[],""
1669,"blackstar_sunlight_stack","Art/2DArt/BuffIcons/FireAegis.dds",[],[],[],"","","","","","","","",[],[],[],""
1670,"blackstar_moonlight_stack","Art/2DArt/BuffIcons/ColdAegis.dds",[],[],[],"","","","","","","","",[],[],[],""
1671,"blackstar_sunlight","","[""Metadata/Effects/Spells/monsters_effects/AtlasofWorldsBosses/TheBlackStar/EPK/annihilating_light.epk""]",[],[],"","","","","","","","",[],[],[],""
1672,"blackstar_moonlight","","[""Metadata/Effects/Spells/monsters_effects/AtlasofWorldsBosses/TheBlackStar/EPK/crushing_darkness.epk""]",[],[],"","","","","","","","",[],[],[],""
1673,"celestial_tempest_shock","Art/2DArt/BuffIcons/buffshocked.dds","[""Metadata/Effects/Microtransactions/Spells/electrical_repulse/shocked.epk""]","[""Metadata/Effects/Microtransactions/Spells/electrical_repulse/shocked.epk""]",[],"","","","","","","","",[],[],[],""
1674,"covered_in_frost","Art/2DArt/BuffIcons/CoveredinFrost.dds","[""Metadata/Effects/StatusAilments/Chilled.epk""]",[],[],1,"","","","","","","",[],[],[],""
1675,"archnemesis_executioner","Art/2DArt/BuffIcons/ExecutionerAura.dds","[""Metadata/Effects/Spells/monsters_effects/League_Archnemesis/Attachments/char_aura_executioner.epk""]","[""Metadata/Effects/Spells/monsters_effects/League_Archnemesis/Attachments/aura_executioner.epk""]",[],"","","","","","","","",[],[],[],""
1676,"void_shock","Art/2DArt/BuffIcons/buffshocked.dds","[""Metadata/Effects/Microtransactions/Spells/spark/void/shocked.epk""]","[""Metadata/Effects/Microtransactions/Spells/spark/void/shocked.epk""]",[],"","","","","","","","",[],[],[],""
1677,"ignited_auspicious","Art/2DArt/BuffIcons/buffonfire.dds","[""Metadata/Effects/Microtransactions/Spells/flame_dash/auspicious/ignite.epk""]","[""Metadata/Effects/Microtransactions/Spells/flame_dash/auspicious/ignite.epk""]",[],"","","","","","","","",[],[],[],""
1678,"archnemesis_flask_drain","Art/2DArt/BuffIcons/FlaskDrainAura.dds","[""Metadata/Effects/Spells/monsters_effects/League_Archnemesis/Attachments/char_aura_dryflask.epk""]","[""Metadata/Effects/Spells/monsters_effects/League_Archnemesis/Attachments/aura_dryflask.epk""]",[],"","","","","","","","",[],[],[],""
1679,"archnemesis_time_bubble","Art/2DArt/BuffIcons/TimeBubbleAura.dds","[""Metadata/Effects/Spells/monsters_effects/League_Archnemesis/Attachments/char_time_bubble.epk""]","[""Metadata/Effects/Spells/monsters_effects/League_Archnemesis/Attachments/time_bubble.epk""]",[],"","","","","","","","",[],[],[],""
1680,"archnemesis_mana_donut","Art/2DArt/BuffIcons/ManaDonut.dds","[""Metadata/Effects/Spells/monsters_effects/League_Archnemesis/Attachments/char_aura_manadonut.epk""]","[""Metadata/Effects/Spells/monsters_effects/League_Archnemesis/Attachments/aura_manadonut.epk""]",[],"","","","","","","","",[],[],[],""
1681,"archnemesis_oppressor","Art/2DArt/BuffIcons/OppressorAura.dds","[""Metadata/Effects/Spells/monsters_effects/League_Archnemesis/Attachments/char_aura_oppressor.epk""]","[""Metadata/Effects/Spells/monsters_effects/League_Archnemesis/Attachments/aura_oppressor.epk""]",[],"","","","","","","","",[],[],[],""
1682,"archnemesis_maim","Art/2DArt/BuffIcons/MaimBuff.dds","[""Metadata/Effects/StatusAilments/maimed/maimed_epk.epk"",""Metadata/Effects/StatusAilments/maimed/maimed_epk.epk"",""Metadata/Effects/StatusAilments/maimed/large_maimed.epk""]","[""Metadata/Effects/Spells/monsters_effects/League_Archnemesis/Attachments/aura_bloodletter.epk""]",[],"","","","","","","","",[],[],[],""
1683,"archnemesis_voodoo_doll_debuff","Art/2DArt/BuffIcons/VoodooDollMod.dds",[],[],[],"","","","","","","","",[],[],[],""
1684,"archnemesis_corpse_mark","","[""Metadata/Effects/Spells/monsters_effects/League_Archnemesis/EPKs/necro_corpse_ignite.epk""]",[],[],"","","","","","","","",[],[],[],""
1685,"archnemesis_rejuvenation","Art/2DArt/BuffIcons/stolenmod.dds","[""Metadata/Effects/Spells/monsters_effects/League_Archnemesis/EPKs/rejuvenating_healed.epk""]",[],[],"","","","","","","","",[],[],[],""
1686,"archnemesis_rejuvenation_debuff","Art/2DArt/BuffIcons/RejuvenatingSporesDebuff.dds","[""Metadata/Effects/Spells/monsters_effects/League_Archnemesis/EPKs/rejuvenating_debuff.epk""]",[],[],"","","","","","","","",[],[],[],""
1687,"archnemesis_rampage","Art/2DArt/BuffIcons/Beserk.dds","[""Metadata/Effects/Spells/monsters_effects/League_Archnemesis/EPKs/power_burst.epk""]",[],[],"","","","","","","","",[],[],[],""
1688,"archnemesis_rampage_minion","Art/2DArt/BuffIcons/Beserk.dds","[""Metadata/Effects/Spells/monsters_effects/League_Archnemesis/EPKs/power_burst_minion.epk""]",[],[],"","","","","","","","",[],[],[],""
1689,"archnemesis_trickster","Art/2DArt/BuffIcons/nobuff.dds","[""Metadata/Effects/Spells/monsters_effects/League_Archnemesis/EPKs/trickster.epk""]",[],[],"","","","","","","","",[],[],[],""
1690,"archnemesis_cycle_fire","Art/2DArt/BuffIcons/stolenmod.dds","[""Metadata/Effects/Spells/monsters_effects/League_Ritual/ritual_rune/runetypes/MonsterFire1.epk""]",[],[],"","","","","","","","",[],[],[],""
1691,"archnemesis_cycle_cold","Art/2DArt/BuffIcons/stolenmod.dds","[""Metadata/Effects/Spells/monsters_effects/League_Ritual/ritual_rune/runetypes/MonsterCold1.epk""]",[],[],"","","","","","","","",[],[],[],""
1692,"archnemesis_cycle_lightning","Art/2DArt/BuffIcons/stolenmod.dds","[""Metadata/Effects/Spells/monsters_effects/League_Ritual/ritual_rune/runetypes/MonsterLightning1.epk""]",[],[],"","","","","","","","",[],[],[],""
1693,"archnemesis_cycle_physical","Art/2DArt/BuffIcons/stolenmod.dds","[""Metadata/Effects/Spells/monsters_effects/League_Ritual/ritual_rune/runetypes/MonsterPhysicalBlood1.epk""]",[],[],"","","","","","","","",[],[],[],""
1694,"archnemesis_cycle_chaos","Art/2DArt/BuffIcons/stolenmod.dds","[""Metadata/Effects/Spells/monsters_effects/League_Ritual/ritual_rune/runetypes/MonsterChaosPurple1.epk""]",[],[],"","","","","","","","",[],[],[],""
1695,"archnemesis_glacial_cage","Art/2DArt/BuffIcons/GlacialCage.dds",[],[],[],"","","","","","","","",[],[],[],""
1696,"archnemesis_greed","Art/2DArt/BuffIcons/CoinShowerBuff.dds",[],[],[],"","","","","","","","",[],[],[],""
1697,"shrine_greed","Art/2DArt/BuffIcons/GreedShrinebuff.dds",[],[],[],"","","","","","","","",[],[],[90],""
1698,"vaal_lightning_strike_debuff_vulcan","","[""Metadata/Effects/Microtransactions/Spells/VulcanLightningStrike/VulcanVaalEPK.epk""]",[],[],"","","","","","","","",[],[],[],""
1699,"archnemesis_minion_appear","","[""Metadata/Effects/Spells/monsters_effects/League_Archnemesis/statue/epks/monster_spawn/LOS_Fadein.epk""]",[],[60],"","","","","","","","",[],[],[],""
1700,"infinite_hunger_drowning_debuff","Art/2DArt/SkillIcons/iconpoisoned.dds","[""Metadata/Effects/Spells/monsters_effects/AtlasofWorldsBosses/DoomPersonified/EPK/player_consume.epk""]",[],[],"","","","","","","","",[],[],[],""
1701,"tangle_tentacle_orb_zapped","Art/2DArt/BuffIcons/TangleTentacleOrbDebuff.dds","[""Metadata/Effects/Spells/monsters_effects/AtlasofWorldsBosses/Touching_Tentacle_Orb/epks/debuff_lightning_buff_speed.epk""]",[],[],"","","","","","","","",[],[],[91],""
1702,"cleansing_fire_phantasm_possession","Art/2DArt/BuffIcons/nobuff.dds","[""Metadata/Effects/Spells/monsters_effects/League_Archnemesis/Phantasm/epk/pocession.epk""]",[],[],"","","","","","","","",[],[],[92],""
1703,"tangle_tentacle_orb_touch","Art/2DArt/BuffIcons/TangleTentacleOrbDebuff.dds","[""Metadata/Effects/Spells/monsters_effects/AtlasofWorldsBosses/Touching_Tentacle_Orb/epks/affected_buff.epk""]",[],[],"","","","","","","","",[],[],[],""
1704,"blood_tendrils_mercurial","Art/2DArt/SkillIcons/BloodTendrilsSkill.dds","[""Metadata/Effects/Microtransactions/Spells/Mercurial_exsanguinate/debuff.epk""]",[],[],"","","","","","","","",[],[],[],""
1705,"infinite_hunger_side_arena_debuff","Art/2DArt/BuffIcons/BloodCloudDebuff.dds","[""Metadata/Effects/Spells/monsters_effects/AtlasofWorldsBosses/DoomPersonified/EPK/player_doom.epk""]",[],[],"","","","","","","","",[],[],[],""
1706,"archnemesis_corpse_fade","","[""Metadata/Effects/Spells/monsters_effects/League_Archnemesis/EPKs/necro_corpse_boom.epk""]",[],[],"","","","","","","","",[],[],[],""
1707,"tangle_drowning","Art/2DArt/BuffIcons/bufffrozen.dds","[""Metadata/Effects/Spells/monsters_effects/AtlasofWorldsBosses/TheTangle/EPK/orb_consume_fadein.epk""]",[],[],"","","","","","","","",[],[],[],""
1708,"extinguish","Art/2DArt/BuffIcons/Extinguish.dds",[],[],[],"","","","","","","","",[],[],[],""
1709,"cleansing_fire_snake_debuff","Art/2DArt/BuffIcons/SearingDebuff.dds","[""Metadata/Effects/Spells/monsters_effects/AtlasofWorldsBosses/CleansingFire/epk/snake_debuff.epk""]","[""Metadata/Effects/StatusAilments/NoEffect.epk""]",[],"","","","","","Metadata/Effects/Spells/monsters_effects/AtlasofWorldsBosses/CleansingFire/epk/snake_debuff_player.epk","","",[],[],[],""
1710,"altar_physical_to_fire","Art/2DArt/BuffIcons/nobuff.dds",[],"[""Metadata/Effects/Spells/monsters_effects/League_Archnemesis/Attachments/aura_fire.epk""]",[],"","","","","","","","",[],[],[],""
1711,"altar_physical_to_cold","Art/2DArt/BuffIcons/nobuff.dds",[],"[""Metadata/Effects/Spells/monsters_effects/League_Archnemesis/Attachments/aura_cold.epk""]",[],"","","","","","","","",[],[],[],""
1712,"altar_physical_to_lightning","Art/2DArt/BuffIcons/nobuff.dds",[],"[""Metadata/Effects/Spells/monsters_effects/League_Archnemesis/Attachments/aura_lightn.epk""]",[],"","","","","","","","",[],[],[],""
1713,"altar_physical_to_chaos","Art/2DArt/BuffIcons/nobuff.dds",[],"[""Metadata/Effects/Spells/monsters_effects/League_Archnemesis/Attachments/aura_chaos.epk""]",[],"","","","","","","","",[],[],[],""
1714,"player_tainted_frenzy","Art/2DArt/BuffIcons/TaintedFrenzyBuff.dds",[],[],[],"","","","","","","","",[],[],[],""
1715,"player_tainted_endurance","Art/2DArt/BuffIcons/TaintedEnduranceBuff.dds",[],[],[],"","","","","","","","",[],[],[],""
1716,"player_tainted_power","Art/2DArt/BuffIcons/TaintedPowerBuff.dds",[],[],[],"","","","","","","","",[],[],[],""
1717,"ground_sludge","Art/2DArt/BuffIcons/BloodCloudDebuff.dds","[""Metadata/Effects/Spells/monsters_effects/AtlasofWorldsBosses/DoomPersonified/EPK/player_doom.epk""]",[],[],"","","","","","","","",[],[],[],""
1718,"soul_conduit","","[""Metadata/Effects/Spells/monsters_effects/League_Archnemesis/EPKs/soul_conduit.epk""]",[],[],"","","","","","","","",[],[],[],""
1719,"soul_conduit_magic","","[""Metadata/Effects/Spells/monsters_effects/League_Archnemesis/EPKs/soul_conduit_magic.epk""]",[],[],"","","","","","","","",[],[],[],""
1720,"soul_conduit_rare","","[""Metadata/Effects/Spells/monsters_effects/League_Archnemesis/EPKs/soul_conduit_rare.epk""]",[],[],"","","","","","","","",[],[],[],""
1721,"infinite_hunger_corrosion","Art/2DArt/BuffIcons/DoomBossDebuff.dds",[],[],[],"","","","","","","","",[],[],[],""
1722,"player_aura_phantom","",[],"[""Metadata/Effects/Microtransactions/Aura/masq_phantom/aura_phantom.epk""]",[],"","","","","","","","",[],[],[],""
1723,"soul_conduit_fade","","[""Metadata/Effects/Spells/monsters_effects/League_Archnemesis/EPKs/soul_conduit_FADE.epk""]",[],[],"","","","","","","","",[],[],[],""
1724,"soul_conduit_magic_fade","","[""Metadata/Effects/Spells/monsters_effects/League_Archnemesis/EPKs/soul_conduit_magic_FADE.epk""]",[],[],"","","","","","","","",[],[],[],""
1725,"soul_conduit_rare_fade","","[""Metadata/Effects/Spells/monsters_effects/League_Archnemesis/EPKs/soul_conduit_rare_FADE.epk""]",[],[],"","","","","","","","",[],[],[],""
1726,"eater_of_worlds_laser","Art/2DArt/BuffIcons/TangleTentacleOrbDebuff.dds","[""Metadata/Effects/Spells/monsters_effects/AtlasofWorldsBosses/Touching_Tentacle_Orb/epks/debuff_lightning_buff_speed.epk""]",[],[],"","","","","","","","",[],[],[],""
1727,"ignited_demonicraging","Art/2DArt/BuffIcons/buffonfire.dds","[""Metadata/Effects/Microtransactions/Spells/summon_raging_spirits_Demonic/ignite.epk""]","[""Metadata/Effects/Microtransactions/Spells/summon_raging_spirits_Demonic/ignite.epk""]",[],"","","","","","","","",[],[],[],""
1728,"flask_effect_life_mtx","","[""Metadata/Effects/Microtransactions/Misc/FlaskEffects/Life/LifeFlask.epk""]",[],[],"","","","","","","","",[],[],[],""
1729,"flask_effect_mana_mtx","","[""Metadata/Effects/Microtransactions/Misc/FlaskEffects/Mana/ManaFlask.epk""]",[],[],"","","","","","","","",[],[],[],""
1730,"flask_effect_hybrid_mtx","","[""Metadata/Effects/Microtransactions/Misc/FlaskEffects/Mana-Life/Mana-LifeFlask.epk""]",[],[],"","","","","","","","",[],[],[],""
1731,"flask_effect_utility_mtx","","[""Metadata/Effects/Microtransactions/Misc/FlaskEffects/Utility/UtilityFlask.epk""]",[],[],"","","","","","","","",[],[],[],""
1732,"ignited_meteor_shower","Art/2DArt/BuffIcons/buffonfire.dds","[""Metadata/Effects/Microtransactions/Spells/meteor_shower/chaos_alien/Ignited.epk""]","[""Metadata/Effects/Microtransactions/Spells/meteor_shower/chaos_alien/Ignited.epk""]",[],"","","","","","","","",[],[],[],""
1733,"poisonous_concoction_attached_visual_buff_demonic","","[""Metadata/Effects/Microtransactions/Spells/poisonous_concoction/demonic/flask_belt_acid.epk""]",[],[],"","","","","","","","",[],[],[],""
1734,"player_aura_celestial_nova1","",[],"[""Metadata/Effects/Microtransactions/Aura/nova/aura_Nova1.epk""]",[],"","","","","","","","",[],[],[],""
1735,"player_aura_celestial_nova2","",[],"[""Metadata/Effects/Microtransactions/Aura/nova/aura_Nova2.epk""]",[],"","","","","","","","",[],[],[],""
1736,"player_aura_celestial_nova3","",[],"[""Metadata/Effects/Microtransactions/Aura/nova/aura_Nova3.epk""]",[],"","","","","","","","",[],[],[],""
1737,"flask_effect_battlepasstwo_rumi_mtx","","[""Metadata/Pet/Chiyou/fx_Rumis/epk_player.epk""]",[],[],"","","","","","","","",[],[],[],""
1738,"poison_demonic","Art/2DArt/SkillIcons/iconpoisoned.dds","[""Metadata/Effects/Microtransactions/Spells/poisonous_concoction/demonic/poisoned_demonic.epk""]","[""Metadata/Effects/StatusAilments/NoEffect.epk""]",[],"","","","","","Metadata/Effects/Microtransactions/Spells/poisonous_concoction/demonic/poisoned_demonic.epk","","",[],[],[],""
1739,"corrupted_blood_stream_heritage","Art/2DArt/SkillIcons/CorruptedBloodStream.dds","[""Metadata/Effects/Microtransactions/Spells/corrupting_fever/heritage/buff.epk""]",[],[],"","","","","","","","",[],[],[],""
1740,"corrupted_blood_heritage","Art/2DArt/BuffIcons/chargeblood.dds",[],[],[],"","","","","","","","",[],[],[65],""
1741,"endurance_charge_crystal_stygian_art_variation","Art/2DArt/BuffIcons/chargestr.dds",[],[],[],"","","","","","","","",[],[],[94],""
1742,"power_charge_crystal_stygian_art_variation","Art/2DArt/BuffIcons/chargeint.dds",[],[],[],"","","","","","","","",[],[],[93],""
1743,"frenzy_charge_crystal_stygian_art_variation","Art/2DArt/BuffIcons/chargedex.dds",[],[],[],"","","","","","","","",[],[],[95],""
1744,"corrosive_shroud_accumulating_damage_celestial","","[""Metadata/Effects/Microtransactions/Spells/PlagueBearer/Celestial/epk/PlagueBearer_shroud_active.epk""]",[],[],"","","","","","","","",[],[],[],""
1745,"corrosive_shroud_aura_celestial","Art/2DArt/SkillIcons/PlagueBearerUnleashing.dds","[""Metadata/Effects/Microtransactions/Spells/PlagueBearer/Celestial/epk/corrosive_affected.epk""]",[],[],"","","","","","","","",[],[],[],""
1746,"sentinel_tag_visual_red","","[""Metadata/Monsters/LeagueSentinel/buff_monster.epk""]",[],[62],"","","","","","","","",[],[],[],""
1747,"sentinel_tag_visual_yellow","","[""Metadata/Monsters/LeagueSentinel/buff_monster2.epk""]",[],[62],"","","","","","","","",[],[],[],""
1748,"sentinel_tag_visual_blue","","[""Metadata/Monsters/LeagueSentinel/buff_monster3.epk""]",[],[62],"","","","","","","","",[],[],[],""
1749,"sentinel_blue_marbled","","[""Metadata/Monsters/LeagueSentinel/drone_epks/blue_marbled.epk""]",[],[62],"","","","","","","","",[],[],[],""
1750,"sentinel_blue","","[""Metadata/Monsters/LeagueSentinel/drone_epks/blue.epk""]",[],[62],"","","","","","","","",[],[],[],""
1751,"sentinel_red","","[""Metadata/Monsters/LeagueSentinel/drone_epks/red.epk""]",[],[62],"","","","","","","","",[],[],[],""
1752,"sentinel_bronze","","[""Metadata/Monsters/LeagueSentinel/drone_epks/bronze.epk""]",[],[62],"","","","","","","","",[],[],[],""
1753,"sentinel_filthy_stone","","[""Metadata/Monsters/LeagueSentinel/drone_epks/filthy_stone.epk""]",[],[62],"","","","","","","","",[],[],[],""
1754,"sentinel_ivory","","[""Metadata/Monsters/LeagueSentinel/drone_epks/ivory.epk""]",[],[62],"","","","","","","","",[],[],[],""
1755,"sentinel_jade","","[""Metadata/Monsters/LeagueSentinel/drone_epks/jade.epk""]",[],[62],"","","","","","","","",[],[],[],""
1756,"sentinel_stone","","[""Metadata/Monsters/LeagueSentinel/drone_epks/stone.epk""]",[],[62],"","","","","","","","",[],[],[],""
1757,"sentinel_white_black_stone","","[""Metadata/Monsters/LeagueSentinel/drone_epks/white_black_stone.epk""]",[],[62],"","","","","","","","",[],[],[],""
1758,"sentinel_dark","","[""Metadata/Monsters/LeagueSentinel/drone_epks/dark.epk""]",[],[62],"","","","","","","","",[],[],[],""
1759,"sentinel_ice","","[""Metadata/Monsters/LeagueSentinel/drone_epks/ice.epk""]",[],[62],"","","","","","","","",[],[],[],""
1760,"sentinel_purple","","[""Metadata/Monsters/LeagueSentinel/drone_epks/purple.epk""]",[],[62],"","","","","","","","",[],[],[],""
1761,"sentinel_paua","","[""Metadata/Monsters/LeagueSentinel/drone_epks/paua.epk""]",[],[62],"","","","","","","","",[],[],[],""
1762,"sentinel_rusted","","[""Metadata/Monsters/LeagueSentinel/drone_epks/rusted.epk""]",[],[62],"","","","","","","","",[],[],[],""
