"rownum","Id","DisplayedName","Description","string","Icon_DDSFile","ActiveSkillTargetTypes","ActiveSkillTypes","WeaponRestriction_ItemClassesKeys","WebsiteDescription","WebsiteImage","bool","string","bool","SkillTotemId","IsManuallyCasted","Input_StatKeys","Output_StatKeys","MinionActiveSkillTypes","bool","bool","[rid]","i32","AlternateSkillTargetingBehavioursKey","bool","AIFile","[rid]","bool","bool","bool"
1164,"divine_tempest","Divine Ire","Channelling draws in energy around you to repeatedly build up stages, damaging a number of nearby enemies when you do so. Release to unleash a powerful burst of energy in a beam in front of you.","DivineTempest","Art/2DArt/SkillIcons/DivineTempest.dds","[18,17,23]","[1,7,6,47,30,14,71,27]",[],"","",1,"","",21,1,[9114],[24],[],1,1,[9115],8,"","","","[3,18,29,10,11,16,17,19,26,27,12,13]","","",1
1165,"damage_over_time_aura","Malevolence","Casts an aura that multiplies damage over time and increases skill effect duration of you and your allies.","CastAuraDamageOverTime","Art/2DArt/SkillIcons/DeliriumAura.dds",[4],"[1,7,4,11,22,14,38,63,71,80,84,85,89]",[],"","",1,"Spell Damage Aura","",21,1,"[8913,8912,8914,15026,15056]","[14000,1934,14021,14740,14919]",[],1,1,[],8,"","","",[],"","",1
1166,"cascading_triangle_slam","","","CascadingTriangleSlam","",[1],[],[],"","",1,"","",21,1,[],[],[],1,1,[],8,"","","","[3,18,29,10,11,16,17,19,26,27,12,13]","","",1
1167,"synthesis_beam_refraction","","","SynthesisBeamRefraction","",[15],[],[],"","",1,"","",21,1,[],[],[],1,1,[],8,"","","","[3,18,29,10,11,16,17,19,26,27,12,13]","","",1
1168,"sequential_wifi_arcs","","","SequentialWifiArcs","","[1,2]","[1,34,7,71]",[],"","",1,"","",21,1,[],[],[],1,1,[],8,"","","","[3,18,29,10,11,16,17,19,26,27,12,13]","","",1
1169,"dash_to_target","","","DashToTarget","","[1,2]","[1,33]",[],"","",1,"","",21,1,[],[],[],1,1,[],8,"","","",[],"","",1
1170,"spinning_ground_laser","","","SpinningGroundLaser","","[1,2]","[1,7,71]",[],"","",1,"","",21,1,[],[],[],1,1,[],8,"","","","[3,18,29,10,11,16,17,19,26,27,12,13]","","",1
1171,"monster_soulrend","","","MonsterSoulrend","","[2,1]","[1,7,8,2,34,41,21,31,13,15,14,48,71]",[],"","",1,"","",21,1,[],[],[],1,1,[],8,"","","","[3,18,29,10,11,16,17,19,26,27,12,13]","","",1
1172,"flame_totem_channelled","Holy Flame Totem","Summons a totem that channels to fire a stream of flame at nearby enemies, and creates an area of consecrated ground around the totem.","FlameTotemChannelled","Art/2DArt/SkillIcons/flametotem.dds","[1,2,20]","[1,2,56,6,13,15,25,28,47,27]",[],"","http://s3.amazonaws.com/pathofexile/image/skills/strength/flametotem.jpg","","FlameTotem","",17,1,"[4256,4229,4046,9127]","[173,175,24,8814]",[],1,1,[],8,"","","","[3,18,29,10,11,16,17,19,26,27,12,13]","","",1
1173,"synthesis_turret_charge_projectile","","","SynthesisTurretChargeProjectile","",[2],"[1,2,6]",[],"","",1,"","",21,1,[],[],[],1,1,[],8,"","","","[3,18,29,10,11,16,17,19,26,27,12,13]","","",1
1174,"mass_beam_barrage","","","MassBeamBarrage","","[2,1]","[1,6]",[],"","",1,"","",21,1,[],[],[],1,1,[],8,"","","","[3,18,29,10,11,16,17,19,26,27,12,13]","","",1
1175,"concentrated_beam","","","ConcentratedBeam","","[2,1]","[1,6]",[],"","",1,"","",21,1,[],[],[],1,1,[],8,"","","","[3,18,29,10,11,16,17,19,26,27,12,13]","","",1
1176,"shock_rifle_disco","","","ShockRifleDisco","","[2,1]","[1,2,6]",[],"","",1,"","",21,1,[],[],[],1,1,[],8,"","","","[3,18,29,10,11,16,17,19,26,27,12,13]","","",1
1177,"expanding_cone_waves","","","ExpandingConeWaves","","[2,1]","[1,7,6,71]",[],"","",1,"","",21,1,[],[],[],1,1,[],8,"","","","[3,18,29,10,11,16,17,19,26,27,12,13]","","",1
1178,"expanding_effect","","","ExpandingEffect","","[4,1,2]","[1,31]",[],"","",1,"","",21,1,[],[],[],1,1,[],8,"","","",[],"","",1
1179,"steelskin","Steelskin","Applies a buff which can take some of the damage from hits for you before being depleted. Shares a cooldown with other Guard skills.","QuickGuard","Art/2DArt/BuffIcons/QuickGuard.dds",[4],"[1,4,63,8,31,77,89]",[],"","",1,"","",21,1,"[9536,9887]","[9386,1035]",[],1,1,[],8,"","","",[],"","",1
1180,"quick_dodge","Dash","Performs a series of quick teleports towards a targeted location. If using the \""Attack in Place\"" option, the direction is reversed. Shares a cooldown with other Blink skills.","QuickDodge","Art/2DArt/SkillIcons/QuickDash.dds",[1],"[1,33,78,79,89,104]",[],"","",1,"","",21,1,"[9902,9888]","[9901,11686]",[],1,1,[],8,4,"","",[],"","",1
1181,"quick_block","[UNUSED] Quick Block  (NOT CURRENTLY USED)","[UNUSED] Not used","QuickBlock","Art/2DArt/SkillIcons/auraspeed.dds",[1],"[0,4,8,6,63,7,19,89]",[],"","",1,"","",21,1,[],[],[],1,1,[],8,"","","",[],"","",1
1182,"replicate","[UNUSED] Replicate  (NOT CURRENTLY USED)","[UNUSED] Summon replications of your character that follow you. When you use a supported skill, the replications also use their copy of the skill. Additional Projectiles are distributed evenly among replications.","Replicate","Art/2DArt/SkillIcons/passives/Survivalist.dds",[4],"[5,1,8,76,89]",[],"","",1,"","",21,1,[],[],"[0,19,20,23,6,7,2,18,8,34,40,56]",1,1,[],8,"","","",[],"","",1
1183,"bladestorm","Bladestorm","Perform a spinning attack, damaging enemies around you and creating a bladestorm matching your stance. The bladestorm repeatedly damages enemies, based on your weapon damage and attack time, for a duration. Blood bladestorms are stationary and cause Bleeding, while Sand bladestorms move slowly forwards and Blind enemies. Requires a Sword or Axe. You are in Blood Stance by default.","Bladestorm","Art/2DArt/SkillIcons/BloodBladeStorm.dds","[2,1]","[0,19,7,8,23]","[9,10,15,11,16]","","",1,"","",21,1,"[9890,12933]","[24,13360]",[],1,1,[9323],8,"","","","[2,18,29,10,11,16,17,19,26,28,14,15,35]","","",1
1184,"blood_sand_stance","Blood and Sand","Casts a buff that grants different bonuses to melee skills depending on your stance. Using the skill again alternates between Blood Stance and Sand Stance.","BloodSandStance","Art/2DArt/BuffIcons/SandStance.dds",[4],"[1,4,63,11,63,84,85,89,92]",[],"","",1,"","",21,1,"[9891,15013,15043]","[4531,14740,14919]",[],1,1,[],8,"","","",[],"","",1
1185,"berserk","Berserk","Consumes Rage at an accelerating rate to provide a powerful buff, granting more attack damage, attack speed, movement speed, and less damage taken.","Berserk","Art/2DArt/BuffIcons/Beserk.dds",[4],"[1,4,31,63,85,89]",[],"","",1,"Berserk","",21,1,"[9574,9904]","[9386,4531]",[],1,1,[],8,"","","","[2,18,29,10,11,16,17,19,26,28,14,15,35]","","",1
1186,"blood_spears","Perforate","Smash the ground to bring forth multiple spears to damage enemies. When in Blood Stance, multiple spikes burst from the ground in sequence, able to hit enemies multiple times. In Sand Stance, the spikes are thrust outwards. Requires a Sword or Axe. You are in Blood Stance by default.","BloodSpears","Art/2DArt/SkillIcons/Bloodspears.dds","[2,1]","[0,7,6,19,23,91,14]","[9,10,15,11,16]","","",1,"","",21,1,"[9892,9893]","[434,24]",[],1,1,[9354],8,"","","","[2,18,29,10,11,16,17,19,26,28,14,15,35]","","",1
1187,"chain_strike","Chain Hook","When used at range, throws out a chain, pulling you to the enemy hit dealing damage in an area behind them. When close to the enemy, just causes the area damage directly. Requires a One Handed Mace, Sceptre, Sword or Axe.","ChainStrike","Art/2DArt/SkillIcons/ChainStrike.dds","[2,1]","[0,7,6,33,19,23]","[9,10,11,12,32]","","",1,"","",21,1,[9899],[24],[],1,1,[],8,0,"","","[2,18,29,10,11,16,17,19,26,28,14,15,35]","","",1
1188,"tormented_spirit_tether","","","TormentedSpiritTether","",[2],[],[],"","",1,"","",21,1,[],[],[],1,1,[],8,"","","",[],"","",1
1189,"blitz","[UNUSED] Blitz (NOT CURRENTLY USED)","[UNUSED] Swing twice, gaining rage with each hit. Every 10 rage, perform a large area of effect attack. At 50 rage, perform an even larger attack, and lose 10 rage.","Blitz","Art/2DArt/BuffIcons/TRexDebuff.dds","[1,2]","[0,20,23,19,27]","[6,7,9,10,11,12,32,14,15,16,17,57,56]","","","","Blitz","",21,1,[],[],[],1,1,[],8,"","","","[2,18,29,10,11,16,17,19,26,28,14,15,35]","","",1
1190,"legion_breakout","","","LegionBreakout","",[4],[],[],"","",1,"","",21,1,[],[],[],1,1,[],8,"","","",[],"","",1
1191,"support_blunt_shockwave","Shockwave","Deals attack damage in an area.","SupportBluntShockwave","Art/2DArt/BuffIcons/Shockwave.dds","[2,1]","[0,7,6,31,36,19]","[12,32,17,14,57]","","",1,"","",21,"",[],[],[],1,"",[],8,"","","","[2,18,29,10,11,16,17,19,26,28,14,15,35]","",1,1
1192,"gore_shockwave","Gore Shockwave","Deals attack damage in an area.","SupportBluntShockwave","Art/2DArt/BuffIcons/Shockwave.dds","[2,1]","[0,7,6,31,36,19]",[16],"","",1,"","",21,"",[],[],[],1,"",[],8,"","","","[2,18,29,10,11,16,17,19,26,28,14,15,35]","","",1
1193,"ice_dash","Frostblink","Teleport to a location, damaging enemies and leaving Chilled ground in an area at both ends of the teleport. Shares a cooldown with other Blink skills.","IceDash","Art/2DArt/SkillIcons/Frostblink.dds","[2,1,23]","[1,33,8,31,29,67,78,79,7,31,6,14,13,15,63,85,89]",[],"","",1,"IceDash","",21,1,"[9894,10351,9895]","[3341,215,11687]",[],1,1,[],8,"","","","[3,18,29,10,11,16,17,19,26,27,12,13]","","",1
1194,"blood_sand_armour","Flesh and Stone","Casts an aura that affects you and nearby enemies differently depending on your stance. Using the skill again alternates between Blood Stance and Sand Stance.","BloodSandArmour","Art/2DArt/SkillIcons/SandArmour.dds",[4],"[1,4,38,52,63,11,75,7,84,85,89,92]",[],"","",1,"","",21,1,"[9896,15017,15047,15069,15811]","[14000,14740,14919,14021,434]",[],1,1,[],8,"","","",[],"","",1
1195,"monster_attack_ice_spear","","","MonsterIceSpearAttack","Art/2DArt/SkillIcons/IceSpear.dds","[1,2]","[0,2,56,6,13,14,15,21,31,69]",[],"","",1,"","",21,1,[],[],[],1,1,[],8,"","","","[2,18,29,10,11,16,17,19,26,28,14,15,35]","","",1
1196,"slice_and_dice","[UNUSED] Slice and Dice (NOT CURRENTLY USED)","","SliceAndDice","Art/2DArt/SkillIcons/ChainStrike.dds","[1,2]","[0,20,23,19,27]","[6,7,9,10,11,12,32,14,15,16,17,57,56]","","",1,"","",21,1,[],[],[],1,1,[],8,"","","","[2,18,29,10,11,16,17,19,26,28,14,15,35]","","",1
1197,"physical_damage_aura","Pride","Casts an aura that causes nearby enemies to take more physical damage.","CastAuraPhysicalDamage","Art/2DArt/SkillIcons/auradamage.dds",[4],"[1,7,4,11,22,14,38,63,71,27,52,80,84,85,89]",[],"","",1,"","",21,1,"[9792,9793,9794,15029,15059]","[14000,1934,14021,14740,14919]",[],1,1,[],8,"","","",[],"","",1
1198,"delayed_area_barrage","","","DelayedAreaBarrage","","[1,2]",[],[],"","",1,"","",21,1,[],[],[],1,1,[],8,"","","","[2,18,29,10,11,16,17,19,26,28,14,15,35]","","",1
1199,"flask_draining_lasso","","","FlaskDrainingLasso","",[2],[1],[],"","",1,"","",21,1,[],[],[],1,1,[],8,"","","",[],"","",1
1200,"retract_arrow_nuke","","","RetractArrowNuke","",[2],[],[],"","",1,"","",21,1,[],[],[],1,1,[],8,"","","","[2,18,29,10,11,16,17,19,26,28,14,15,35]","","",1
1201,"multi_splitting_projectile","","","MultiSplittingProjectile","","[2,1]",[],[],"","",1,"","",21,1,[],[],[],1,1,[],8,"","","","[2,18,29,10,11,16,17,19,26,28,14,15,35]","","",1
1202,"legion_revive","","","LegionRevive","",[4],[],[],"","",1,"","",21,1,[],[],[],1,1,[],8,"","","",[],"","",1
1203,"screech_snipe","","","ScreechSnipe","",[2],[],[],"","",1,"","",21,1,[],[],[],1,1,[],8,"","","","[2,27,3,35,15,14,28,12,26,17,16,11,10,29,18,19,13]","","",1
1204,"fire_wake_arrow_combo","","","FireWakeArrowCombo","","[1,2]","[0,2]",[],"","",1,"","",21,1,[],[],[],1,1,[],8,"","","","[2,27,3,35,15,14,28,12,26,17,16,11,10,29,18,19,13]","","",1
1205,"summon_bone_golem","Summon Carrion Golem","Summons a Carrion Golem that grants added physical damage for your non-golem minions. The Carrion Golem attacks with a series of slashes that increase in speed and damage, as well as a cascade of bone spikes, and deals more damage for each of your non-golem minions near it.","SummonBoneGolem","Art/2DArt/SkillIcons/SummonCarrionGolem.dds",[1],"[31,27,15,5,17,21,1,14,13,50,76,89]",[],"","",1,"","",21,1,[5127],[3341],"[0,19,20,33,7,23]",1,1,[],8,"","","",[],"","",1
1206,"bone_golem_cascade","","","BoneGolemCascade","","[1,2]","[0,7,23,19]",[],"","",1,"","",21,1,[],[],[],1,1,[],8,"","","","[2,18,29,10,11,16,17,19,26,28,14,15,35]","","",1
1207,"bone_golem_multi_attack","","","BoneGolemMultiAttack","","[1,2]","[0,23,19,20]",[],"","",1,"","",21,1,[],[],[],1,1,[],8,"","","","[2,18,29,10,11,16,17,19,26,28,14,15,35]","","",1
1208,"slither","Withering Step","Removes any existing Elusive buff before applying both Elusive and a buff that grants Phasing. While you have this buff, monsters that enter an area around you will be Withered. Using a skill or losing the Elusive buff ends this skill's effects. Shares a cooldown with other Blink skills.","Slither","Art/2DArt/SkillIcons/WitheringStep.dds",[4],"[78,4,63,7,41,33,79,1,31,8,89]",[],"","",1,"","",21,1,"[10371,10378]","[9386,10133]",[],1,1,[10132],8,0,"","",[],"","",1
1209,"corrosive_shroud","Plague Bearer","Gain an Incubating buff, adding to its Plague Value as you inflict poisons. Use the skill again to begin Infecting, dealing chaos damage over time to nearby enemies until the Plague Value is depleted. Your damage modifiers don't apply to this skill's damage. Using the skill again alternates between Incubating and Infecting.","CorrosiveShroud","Art/2DArt/SkillIcons/PlagueBearerStoring.dds",[4],"[1,4,41,7,63,84,85,89,100]",[],"","",1,"","",21,1,[],[],[],1,1,"[9955,10382]",8,"","","",[],"","",1
1210,"bone_armour","Bone Armour","Applies a buff to you and each of your minions, which will take some of the damage from enemy hits before being depleted. The buff also grants immunity to bleeding. Shares a cooldown with other Guard skills.","BoneArmour","Art/2DArt/BuffIcons/QuickGuard2.dds",[4],"[1,4,63,8,31,77,5,89]",[],"","",1,"","",21,1,[9963],[9386],[],1,1,[],8,"","","",[],"","",1
1211,"minion_focus_fire","Signal Prey","Applies a debuff to a specific enemy which signals your minions to consider that enemy to be the Prey. All minions from skills supported by any Predator Support will target that enemy. Only one enemy can be the Prey at a time. This skill cannot be used by Totems, Traps, or Mines.","MinionFocusFire","Art/2DArt/SkillIcons/MinionFocusFire.dds","[1,2]","[1,63,5,31,8,85,89]",[],"","",1,"","",21,1,[],[],[],1,1,[],8,"","","",[],"","",1
1212,"serpent_strike","[UNUSED] DISCONTINUED","[UNUSED] Attack an enemy, teleporting a short distance behind them if they're not in range. On hit, summon a serpent that replicates the attack.","SerpentStrike","Art/2DArt/SkillIcons/iconblinkstrike.dds","[1,2]","[0,19,20,23,33]","[6,7,9,10,56]","","",1,"","",21,1,[],[],[],1,1,[],8,0,"","","[2,18,29,10,11,16,17,19,26,28,14,15,35]","","",1
1213,"coiling_assault","[UNUSED] DISCONTINUED","[UNUSED] Fling out projectiles in front of you. Every third attack fires a single, piercing, more powerful projectile at the center, and you dash forward with it.","CoilingAssault","Art/2DArt/SkillIcons/iconbladeflurry.dds","[1,2,9,23]","[0,19,33,2,40,81]","[7,9,10,6,56]","","",1,"","",21,1,[],[],[],1,1,[],8,0,"","","[2,18,29,10,11,16,17,19,26,28,14,15,35]","","",1
1214,"mortar_barrage_mine","Pyroclast Mine","Throws a mine that deals damage in an area when detonated, then launches fiery projectiles that rain down around it, each dealing damage in a smaller area.","MortarBarrageMine","Art/2DArt/SkillIcons/FireMortarBarrageMine.dds","[1,2]","[1,6,2,28,35,7,11,38,52,81,83,86]",[],"","",1,"","",21,1,"[10258,10261,10264,10320]","[24,1839,173,10319]",[],1,1,[],6,2,"","","[3,18,29,10,11,16,17,19,26,27,12,13]","","",1
1215,"mine_lightning_explosion","Stormblast Mine","Throws a mine that deals damage in an area when detonated.","MineLightningExplosion","Art/2DArt/SkillIcons/LightningExplosionMine.dds","[1,2]","[1,6,7,35,30,71,11,38,52,83,86]",[],"","",1,"","",21,1,"[10256,10259,10262]","[24,1839,10126]",[],1,1,[],7,2,"","","[3,18,29,10,11,16,17,19,26,27,12,13]","","",1
1216,"cold_projectile_mine","Icicle Mine","Throws a mine that fires projectiles around it when detonated. These projectiles quickly dissipate as they travel, before disappearing","ColdProjectileMine","Art/2DArt/SkillIcons/ColdProjectileMine.dds","[1,2]","[1,6,2,35,29,11,56,38,7,52,86]",[],"","",1,"","",21,1,"[10257,10260,10263,10306]","[24,1839,95,10307]",[],1,1,[],5,2,"","","[3,18,29,10,11,16,17,19,26,27,12,13]","","",1
1217,"skitterbots","Summon Skitterbots","Summon a Chilling Skitterbot and a Shocking Skitterbot, which will trigger your traps and detonate your mines. Mines detonated by Skitterbots will re-arm and can then be detonated again. The Skitterbots grant you more trap and mine damage, and cannot be targeted or damaged.","Skitterbots","Art/2DArt/SkillIcons/LightningFireSkitterbots.dds",[4],"[1,4,63,5,76,11,29,30,66,16,7,38,52,86,84,85,89]",[],"","",1,"","",21,1,"[10390,15034,15064]","[14000,14740,14919]",[],1,1,[],8,"","","",[],"","",1
1218,"blight_tower_aura","[UNUSED] Blight Tower Aura","","BlightTowerAura","Art/2DArt/SkillIcons/auraresist.dds",[4],[],[],"","",1,"","",21,"",[],[],[],1,"",[],8,"","","",[],"","",1
1219,"blight_tower_petrify","[UNUSED] Blight Tower Petrify","","BlightTowerPetrify","",[4],[],[],"","",1,"","",21,"",[],[],[],1,"",[],8,"","","",[],"","",1
1220,"monster_quick_dodge","","Performs a series of quick teleports towards a targeted location. If using the \""Attack in Place\"" option, the direction is reversed. Shares a cooldown with other Blink skills.","QuickDodge","Art/2DArt/SkillIcons/QuickDash.dds",[1],"[1,33,78,79]",[],"","",1,"","",21,1,[9902],[9901],[],1,1,[],8,"","","",[],"","",1
1221,"mamba_strike","Pestilent Strike","Attacks with your weapon, inflicting a debuff on enemies hit by the strike. If a debuffed enemy dies while poisoned, Pestilent Strike inflicts a secondary chaos damage over time debuff on enemies around them, based on the poisons on the slain enemy. This damage is not affected by your damage modifiers. Requires a Claw or Dagger.","MambaStrike","Art/2DArt/SkillIcons/MambaStrike.dds","[1,2]","[0,19,20,23,7,8,41]","[6,7,56]","","",1,"","",21,1,"[10383,10384,10385]","[24,215,434]",[],1,1,[],8,"","","","[2,18,29,10,11,16,17,19,26,28,14,15,35]","","",1
1222,"snapping_adder","Venom Gyre","Fires a returning projectile that can be caught. Caught projectiles spiral outwards when you use Whirling Blades and do not return. Requires a Dagger or Claw.","SnappingAdder","Art/2DArt/SkillIcons/SnappingAdder.dds","[1,2]","[0,40,2,56,41]","[6,7,56]","","",1,"","",21,1,"[10379,10380]","[24,9772]",[],1,1,[10381],8,"","","","[2,18,29,10,11,16,17,19,26,28,14,15,35]","","",1
1223,"create_fungal_ground_on_kill","Contaminate","Creates a patch of Fungal Ground at the targeted location.","CreateFungalGround","Art/2DArt/BuffIcons/FungalGroundBuff.dds","[1,2]","[1,7,8,31,49,89,36]",[],"","",1,"","",21,"",[],[],[],1,"",[],8,"","","",[],"","",1
1224,"skitterbot_detonate_mines","","","SkitterbotDetonateMines","",[4],"[1,13,14,31,63]",[],"","",1,"","",21,1,[],[],[],1,1,[],8,"","","",[],"","",1
1225,"shrapnel_ballista_totem","Shrapnel Ballista","Summons a ballista totem that fires multiple arrows with extreme force, breaking them apart into shrapnel. Enemies can be hit by multiple arrows from the same attack. Requires a Bow.","TotemShotgun","Art/2DArt/SkillIcons/ShotgunTotemSkillIcon.dds","[1,2,20]","[0,2,56,40,13,15,25,82,27]",[13],"","",1,"","",18,1,"[10678,10679,10680]","[173,175,6243]",[],1,1,[],8,"","","","[2,18,29,10,11,16,17,19,26,28,14,15,35]","","",1
1226,"ensnaring_arrow","Ensnaring Arrow","Fires an arrow that remains in the ground behind its final target, tethering that enemy to it. Ensnared enemies always count as moving, and have less movement speed while trying to break the snare. The snare will break if they leave the area of effect.","TetheringArrow","Art/2DArt/SkillIcons/EnsnaringArrow.dds","[1,2]","[0,40,57,2,56,13,15,14,31,7]",[13],"","",1,"","",21,1,"[10743,10742]","[434,4531]",[],1,1,[],8,3,"","","[2,18,29,10,11,16,17,19,26,28,14,15,35]","","",1
1227,"artillery_ballista_totem","Artillery Ballista","Summons a ballista totem that propels a sequence of fiery arrows into the air. The arrows impact the ground in a line, each dealing area damage to enemies around it. Requires a Bow.","TotemMortar","Art/2DArt/SkillIcons/MortarTotemSkillIcon.dds","[1,2,20]","[0,40,13,15,25,7,28,61,10,82]",[13],"","",1,"","",19,1,"[10676,10677]","[593,173]",[],1,1,[],8,"","","","[2,18,29,10,11,16,17,19,26,28,14,15,35]","","",1
