"rownum","BaseItemTypesKey","ItemVisualEffectKey","ItemVisualIdentityKey1","ItemVisualIdentityKey2","Stats","ItemClasses","[rid]","bool","[i32]","[i32]","bool","[rid]","bool","[rid]","[rid]","rid"
2603,3431,"",5503,"",[],[22],[],"",[],[11],"",[],"",[],[],""
2604,3432,"",5504,"",[],[24],[],"",[],[9],"",[],"",[],[],""
2605,3435,"",5505,"",[],[26],[],"",[],[4],"",[],"",[],[],""
2606,3436,"","",5506,[],[25],[],"",[],"[8,21]","",[],"",[],[],""
2607,3438,"",5507,"",[],"[7,56,6,8,9,10,12,11,32,15,16,17,14,57,20,13]",[],"",[],"[1,4]",1,[],"",[],[],""
2608,3440,"",5508,"",[],[25],[],"",[],[7],"",[],"",[],[],""
2609,3441,"",5509,"",[],[23],[],"",[],[12],"",[],"",[],[],""
2610,3442,"",5510,"",[],[22],[],"",[],[11],"",[],"",[],[],""
2611,3443,"",5511,"",[],[24],[],"",[],[9],"",[],"",[],[],""
2612,3444,"","",5512,[],[24],[],"",[],[10],"",[],"",[],[],""
2613,3447,"",5513,"",[],[26],[],"",[],[4],"",[],"",[],[],""
2614,3448,"","",5514,[],[25],[],"",[],"[8,21]","",[],"",[],[],""
2615,3451,"","",5515,[],[24],[],"",[],[10],"",[],"",[],[],""
2616,3452,"","",5516,[],[24],[],"",[],[10],"",[],"",[],[],""
2617,3453,"","",5517,[],[24],[],"",[],[10],"",[],"",[],[],""
2618,3454,"","","",[347],[],[5426],"",[4],[36],"",[],"",[],[],""
2619,3455,"",5518,"",[],[13],[],"",[],[1],"",[],"",[],[],""
2620,3456,"",5519,"",[],[20],[],"",[],[4],"",[],"",[],[],""
2621,3458,"",5520,"",[],[25],[],"",[],[7],"",[],"",[],[],""
2622,3459,"",5521,"",[],[25],[],"",[],[7],"",[],"",[],[],""
2623,3460,"",5522,"",[],[23],[],"",[],[12],"",[],"",[],[],""
2624,3461,"",5523,"",[],[22],[],"",[],[11],"",[],"",[],[],""
2625,3462,"",5524,"",[],[24],[],"",[],[9],"",[],"",[],[],""
2626,3463,"","",5525,[],[24],[],"",[],[10],"",[],"",[],[],""
2627,3464,"","",5526,[],[24],[],"",[],[10],"",[],"",[],[],""
2628,3465,"",5527,"",[],"[7,56,6,8,9,10,12,11,32,15,16,17,14,57,13]",[],"",[],"[1,4]","",[],"",[],[],""
2629,3466,224,"","",[],"[37,6,7,56,8,9,10,11,12,13,14,57,15,16,17,32,26]",[],"",[],"[2,5]","",[],"",[],[],""
2630,3467,"","",5528,[],[21],[],"",[],[15],"",[],"",[],[],""
2631,3470,"","","","[347,9196]",[],"[5513,5637,5514,5515,5516,5636,5517,5635,5518,5519,5520,5521,5525,5634,5587,5589,5591,5668,5854,5588,5590,5592,5773,5772,5785,5787,5808,5804,5903,5904,5905,5906,5914]","","[-58,87]",[36],"",[],"",[],[],""
2632,3471,"","","","[347,1302,3599,2678]",[],[5674],"","[12,14,17,17]",[36],"",[],"",[],[],""
2633,3468,225,"","",[1368],[23],[],"",[93],[13],"",[],"",[],[],""
2634,3472,"",5529,"",[],[25],[],"",[],[7],"",[],"",[],[],""
2635,3473,"",5530,"",[],[25],[],"",[],[7],"",[],"",[],[],""
2636,3474,"",5531,"",[],[23],[],"",[],[12],"",[],"",[],[],""
2637,3475,"",5532,"",[],[22],[],"",[],[11],"",[],"",[],[],""
2638,3476,"",5533,"",[],[24],[],"",[],[9],"",[],"",[],[],""
2639,3477,"","",5534,[],[24],[],"",[],[10],"",[],"",[],[],""
2640,3478,"","",5535,[],[24],[],"",[],[10],"",[],"",[],[],""
2641,3479,"",5536,"",[],"[6,9,10,12,15,16,17,14,57,32,11,7,56,8]",[],"",[],"[1,4]","",[],"",[],[],""
2642,3480,226,"","",[],"[37,6,7,56,8,9,10,11,12,13,14,57,15,16,17,32,26]",[],"",[],"[2,5]","",[],"",[],[],""
2643,3481,"","",5537,[],[21],[],"",[],[15],"",[],"",[],[],""
2644,3482,227,"","",[1368],[23],[],"",[94],[13],"",[],"",[],[],""
2645,3484,"","","","[347,9196]",[],"[5513,5637,5514,5515,5516,5636,5517,5635,5518,5519,5520,5521,5525,5634,5587,5589,5591,5668,5854,5588,5590,5592,5773,5772,5785,5787,5808,5804,5903,5904,5905,5906,5914]","","[-59,88]",[36],"",[],"",[],[],""
2646,3485,"","","",[347],[],[5409],"",[5],[36],"",[],"",[],[],""
2647,3486,"",5538,"",[],[25],[],"",[],[7],"",[],"",[],[],""
2648,3487,"",5539,"",[],[25],[],"",[],[7],"",[],"",[],[],""
2649,3488,"",5540,"",[],[23],[],"",[],[12],"",[],"",[],[],""
2650,3489,"",5541,"",[],[22],[],"",[],[11],"",[],"",[],[],""
2651,3490,"",5542,"",[],[24],[],"",[],[9],"",[],"",[],[],""
2652,3491,"","",5543,[],[24],[],"",[],[10],"",[],"",[],[],""
2653,3492,"","",5544,[],[24],[],"",[],[10],"",[],"",[],[],""
2654,3494,228,"","",[1368],[23],[],"",[95],[13],"",[],"",[],[],""
2655,3495,231,"","",[1368],[23],[],"",[97],[13],"",[],"",[],[],""
2656,3496,"",5545,"",[],"[7,56,6,8,9,10,11,12,32,15,16,17,14,57,13]",[],"",[],"[1,4]",1,[],"",[],[],""
2657,3497,"","",5546,[],[24],[],"",[],[10],"",[],"",[],[],""
2658,3498,"",5547,"",[],[25],[],"",[],[7],"",[],"",[],[],""
2659,3499,"",5548,"",[],[25],[],"",[],[7],"",[],"",[],[],""
2660,3500,"",5549,"",[],[23],[],"",[],[12],"",[],"",[],[],""
2661,3501,"",5550,"",[],[22],[],"",[],[11],"",[],"",[],[],""
2662,3502,"",5551,"",[],[24],[],"",[],[9],"",[],"",[],[],""
2663,3503,"","",5552,[],[24],[],"",[],[10],"",[],"",[],[],""
2664,3504,"",5553,"",[],"[7,56,6,8,9,10,11,12,32,15,17,13,16]",[],"",[],"[1,4]","",[],"",[],[],""
2665,3505,"",5554,"",[],[25],[],"",[],[7],"",[],"",[],[],""
2666,3506,"",5555,"",[],[25],[],"",[],[7],"",[],"",[],[],""
2667,3507,"",5556,"",[],[25],[],"",[],[7],"",[],"",[],[],""
2668,3508,"",5557,"",[],[23],[],"",[],[12],"",[],"",[],[],""
2669,3509,"",5558,"",[],[22],[],"",[],[11],"",[],"",[],[],""
2670,3510,"",5559,"",[],[24],[],"",[],[9],"",[],"",[],[],""
2671,3511,"","",5560,[],[24],[],"",[],[10],"",[],"",[],[],""
2672,3513,232,"","",[],"[37,6,7,56,8,9,10,11,12,13,14,57,15,16,17,32,26]",[],"",[],"[2,5]","",[],"",[],[],""
2673,3512,"",5561,"",[],"[7,56,6,8,9,10,12,32,15,17,14,57,13]",[],"",[],"[1,4]","",[],"",[],[],""
2674,3514,"",5562,"",[],"[7,56,6,8,9,10,12,32,15,17,14,57,13]",[],"",[],"[1,4]","",[],"",[],[],""
2675,3193,"","","",[347],[],[5462],"",[8],[36],"",[],"",[],[],""
2676,3194,"","","","[347,1302,12048,2678]",[],[5600],"","[8,7,47,21]",[36],"",[],"",[],[],""
2677,3195,"","","",[347],[],[5419],"",[6],[36],"",[],"",[],[],""
2678,3196,"","","",[347],[],"[5487,5629]","",[7],[36],"",[],"",[],[],""
2679,3197,"","","","[347,12048,2678,9196]",[],"[5400,5609]","","[25,47,21,93]",[36],"",[],"",[],[],""
2680,3198,"","","",[347],[],"[5407,5621]","",[9],[36],"",[],"",[],[],""
2681,3199,"","","",[347],[],"[5494,5622]","",[7],[36],"",[],"",[],[],""
2682,3200,"","","",[347],[],[5462],"",[9],[36],"",[],"",[],[],""
2683,3201,"","","","[347,1302,12048,2678]",[],[5600],"","[9,8,48,22]",[36],"",[],"",[],[],""
2684,3202,"","","",[347],[],[5419],"",[7],[36],"",[],"",[],[],""
2685,3203,"","","",[347],[],"[5487,5629]","",[8],[36],"",[],"",[],[],""
2686,3204,"","","","[347,12048,2678,9196]",[],"[5400,5609]","","[26,48,22,94]",[36],"",[],"",[],[],""
2687,3205,"","","",[347],[],"[5407,5621]","",[10],[36],"",[],"",[],[],""
2688,3206,"","","",[347],[],"[5494,5622]","",[8],[36],"",[],"",[],[],""
2689,3515,"",5563,"",[],[25],[],"",[],[7],"",[],"",[],[],""
2690,3516,"",5564,"",[],[23],[],"",[],[12],"",[],"",[],[],""
2691,3517,"",5565,"",[],[22],[],"",[],[11],"",[],"",[],[],""
2692,3518,"",5566,"",[],[24],[],"",[],[9],"",[],"",[],[],""
2693,3519,"","",5567,[],[24],[],"",[],[10],"",[],"",[],[],""
2694,3520,"",5568,"",[],"[7,56,6,8,9,10,11,12,32,17,15,16,13,20]",[],"",[],"[1,4]","",[],"",[],[],""
2695,3521,216,"","",[],"[37,6,7,56,8,9,10,11,12,13,14,57,15,16,17,32,26]",[],"",[],"[2,5]","",[],"",[],[],""
2696,3522,"","","","[347,2678,12048,9196]",[],"[5400,5609]","","[24,20,44,89]",[36],"",[],"",[],[],""
2697,3523,"","","","[347,2678,12048]",[],[5560],"","[2,20,44]",[36],"",[],"",[],[],""
2698,3524,"",5569,"",[],[25],[],"",[],[7],"",[],"",[],[],""
2699,3525,"",5570,"",[],[23],[],"",[],[12],"",[],"",[],[],""
2700,3526,"",5571,"",[],[22],[],"",[],[11],"",[],"",[],[],""
2701,3527,"",5572,"",[],[24],[],"",[],[9],"",[],"",[],[],""
2702,3528,"",5573,"",[],[25],[],"",[],[7],"",[],"",[],[],""
2703,3529,"",5574,"",[],[23],[],"",[],[12],"",[],"",[],[],""
2704,3530,"",5575,"",[],[22],[],"",[],[11],"",[],"",[],[],""
2705,3531,"",5576,"",[],[24],[],"",[],[9],"",[],"",[],[],""
2706,3532,"",5577,"",[],[25],[],"",[],[7],"",[],"",[],[],""
2707,3533,"",5578,"",[],[23],[],"",[],[12],"",[],"",[],[],""
2708,3534,"",5579,"",[],[22],[],"",[],[11],"",[],"",[],[],""
2709,3535,"",5580,"",[],[24],[],"",[],[9],"",[],"",[],[],""
2710,3536,"",5581,"",[],[25],[],"",[],[7],"",[],"",[],[],""
2711,3537,"",5582,"",[],[23],[],"",[],[12],"",[],"",[],[],""
2712,3538,"",5583,"",[],[22],[],"",[],[11],"",[],"",[],[],""
2713,3539,"",5584,"",[],[24],[],"",[],[9],"",[],"",[],[],""
2714,3540,"","","","[347,1302,1725,12048]",[],"[5457,5611]","","[19,6,9,52]",[36],"",[],"",[],[],""
2715,3541,"","","","[347,9196]",[],[5467],"","[4,84]",[36],"",[],"",[],[],""
2716,3542,"","","","[347,12433]",[],[5763],"","[2,-1]",[36],"",[],"",[],[],""
2717,3543,"",5585,"",[],"[13,20,7,56,9,10,15,16,17,6,8,14,57]",[],"",[],"[1,4]","",[],"",[],[],""
2718,3544,"","",5586,[],[24],[],"",[],[10],"",[],"",[],[],""
2719,3545,"","",5587,[],[24],[],"",[],[10],"",[],"",[],[],""
2720,3546,"",5588,"",[],"[16,17,15]",[],"",[],[1],"",[],"",[],[],""
2721,3547,"","",5589,[],[21],[],"",[],[15],"",[],"",[],[],""
2722,3548,"","","","[347,9196]",[],[5892],"","[2,90]",[36],"",[],"",[],[],""
2723,3549,"","",5590,[],[21],[],"",[],[15],"",[],"",[],[],""
2724,3550,"","","","[347,12048]",[],[5763],"","[3,49]",[36],"",[],"",[],[],""
2725,3551,"","",5591,[],[21],[],"",[],[15],"",[],"",[],[],""
2726,3552,"","","",[347],[],"[5561,5617]","",[15],[36],"",[],"",[],[],""
2727,3553,"","","","[347,9196,1725]",[],[5507],"","[1,90,8]",[36],"",[],"",[],[],""
2728,3554,"","",5592,[],[21],[],"",[],[15],"",[],"",[],[],""
2729,3457,"","","",[319],[4],[],"",[169],[14],"",[],"",[],[],""
2730,3555,"",5593,"",[],[25],[],"",[],[7],"",[],"",[],[],""
2731,3556,"",5594,"",[],[23],[],"",[],[12],"",[],"",[],[],""
2732,3557,"",5595,"",[],[22],[],"",[],[11],"",[],"",[],[],""
2733,3558,"",5596,"",[],[24],[],"",[],[9],"",[],"",[],[],""
2734,3559,"","",5597,[],[24],[],"",[],[10],"",[],"",[],[],""
2735,3560,234,"","",[],"[37,6,7,56,8,9,10,11,12,13,14,57,15,16,17,32,26]",[],"",[],"[2,5]",1,[],"",[],[],""
2736,3563,"",5598,"",[],[25],[],"",[],[7],"",[],"",[],[],""
2737,3564,"",5599,"",[],[25],[],"",[],[7],"",[],"",[],[],""
2738,3565,"",5600,"",[],[23],[],"",[],[12],"",[],"",[],[],""
2739,3566,"",5601,"",[],[22],[],"",[],[11],"",[],"",[],[],""
2740,3567,"",5602,"",[],[24],[],"",[],[9],"",[],"",[],[],""
2741,3568,"","",5603,[],[24],[],"",[],[10],"",[],"",[],[],""
2742,3570,235,"","",[],"[37,6,7,56,8,9,10,11,12,13,14,57,15,16,17,32,26]",[],"",[],"[2,5]",1,[],"",[],[],""
2743,3572,"",5604,"",[],[25],[],"",[],[7],"",[],"",[],[],""
2744,3573,"",5605,"",[],[23],[],"",[],[12],"",[],"",[],[],""
2745,3574,"",5606,"",[],[22],[],"",[],[11],"",[],"",[],[],""
2746,3575,"",5607,"",[],[22],[],"",[],[11],"",[],"",[],[],""
2747,3576,"",5608,"",[],[24],[],"",[],[9],"",[],"",[],[],""
2748,3577,"","",5609,[],[24],[],"",[],[10],"",[],"",[],[],""
2749,3578,"",5610,"",[],"[7,56,8,6,9,10,11,12,32,14,57,13,15,17,16]",[],"",[],"[1,4]",1,[],"",[],[],""
2750,3581,236,"","",[],"[37,6,7,56,8,9,10,11,12,13,14,57,15,16,17,32,26]",[],"",[],"[2,5]",1,[],"",[],[],""
2751,3580,"","",5611,[],[25],[],"",[],"[8,21]","",[],"",[],[],""
2752,3583,"",5612,"",[],[25],[],"",[],[7],"",[],"",[],[],""
2753,3584,"",5613,"",[],[23],[],"",[],[12],"",[],"",[],[],""
2754,3585,"",5614,"",[],[22],[],"",[],[11],"",[],"",[],[],""
2755,3586,"",5615,"",[],[24],[],"",[],[9],"",[],"",[],[],""
2756,3587,"","",5616,[],[24],[],"",[],[10],"",[],"",[],[],""
2757,3588,"",5617,"",[],"[7,56,8,6,9,10,11,12,32,16,15,17,13]",[],"",[],"[1,4]",1,[],"",[],[],""
2758,3590,237,"","",[],"[37,6,7,56,8,9,10,11,12,13,14,57,15,16,17,32,26]",[],"",[],"[2,5]",1,[],"",[],[],""
2759,3592,"",5618,"",[],[25],[],"",[],[7],"",[],"",[],[],""
2760,3593,"",5619,"",[],[23],[],"",[],[12],"",[],"",[],[],""
2761,3594,"",5620,"",[],[22],[],"",[],[11],"",[],"",[],[],""
2762,3595,"",5621,"",[],[24],[],"",[],[9],"",[],"",[],[],""
2763,3596,"","",5622,[],[24],[],"",[],[10],"",[],"",[],[],""
2764,3597,"",5623,"",[],"[7,56,8,6,9,10,11,12,32,15,13,14,57]",[],"",[],"[1,4]",1,[],"",[],[],""
2765,3599,238,"","",[],"[37,6,7,56,8,9,10,11,12,13,14,57,15,16,17,32,26]",[],"",[],"[2,5]",1,[],"",[],[],""
2766,3600,"","",5624,[],[25],[],"",[],"[8,21]","",[],"",[],[],""
2767,3602,"",5625,"",[],"[7,56,8,6,9,10,11,12,32,15,16,17,20,13]",[],"",[],"[1,4]",1,[],"",[],[],""
2768,3604,"",5626,"",[],[25],[],"",[],[7],"",[],"",[],[],""
2769,3605,"",5627,"",[],[23],[],"",[],[12],"",[],"",[],[],""
2770,3606,"",5628,"",[],[22],[],"",[],[11],"",[],"",[],[],""
2771,3607,"",5629,"",[],[24],[],"",[],[9],"",[],"",[],[],""
2772,3609,"","",5630,[],[24],[],"",[],[10],"",[],"",[],[],""
2773,3610,"","","",[319],[4],[],"",[171],[14],"",[],"",[],[],""
2774,3612,"",5631,"",[],"[7,56,6,8,9,10,11,12,32,15,16,17,14,57,13,20]",[],"",[],"[1,4]",1,[],"",[],[],""
2775,3614,"",5632,"",[],[25],[],"",[],[7],"",[],"",[],[],""
2776,3615,"",5633,"",[],[23],[],"",[],[12],"",[],"",[],[],""
2777,3616,"",5634,"",[],[22],[],"",[],[11],"",[],"",[],[],""
2778,3617,"",5635,"",[],[24],[],"",[],[9],"",[],"",[],[],""
2779,3618,248,"","",[],"[37,6,7,56,8,9,10,11,12,13,14,57,15,16,17,32,26]",[],"",[],"[2,5]",1,[],"",[],[],""
2780,3620,"","",5636,[],[24],[],"",[],[10],"",[],"",[],[],""
2781,3621,"","","",[319],[4],[],"",[172],[14],"",[],"",[],[],""
2782,3623,"","",5637,[],[21],[],"",[],[15],"",[],"",[],[],""
2783,3624,"","",5638,[],[21],[],"",[],[15],"",[],"",[],[],""
2784,3625,"","",5639,[],[21],[],"",[],[15],"",[],"",[],[],""
2785,3626,"","",5640,[],[21],[],"",[],[15],"",[],"",[],[],""
2786,3627,"",5641,"",[],"[8,6,7,56,9,10,11,12,32,15,16,17,14,57,13,20]",[],"",[],"[1,4]",1,[],"",[],[],""
2787,3628,"","",5642,[],[24],[],"",[],[10],"",[],"",[],[],""
2788,3629,"",5643,"",[],[25],[],"",[],[7],"",[],"",[],[],""
2789,3630,"",5644,"",[],[25],[],"",[],[7],"",[],"",[],[],""
2790,3631,"",5645,"",[],[25],[],"",[],[7],"",[],"",[],[],""
2791,3632,"",5646,"",[],[23],[],"",[],[12],"",[],"",[],[],""
2792,3633,"",5647,"",[],[22],[],"",[],[11],"",[],"",[],[],""
2793,3634,"",5648,"",[],[24],[],"",[],[9],"",[],"",[],[],""
2794,3635,"","",5649,[],[24],[],"",[],[10],"",[],"",[],[],""
2795,3636,"","",5650,[],[24],[],"",[],[10],"",[],"",[],[],""
2796,3637,239,"","",[],"[37,6,7,56,8,9,10,11,12,13,14,57,15,16,17,32,26]",[],"",[],"[2,5]","",[],"",[],[],""
2797,3638,240,"","",[1368],[23],[],"",[98],[13],"",[],"",[],[],""
2798,3640,"",5651,"",[],[25],[],"",[],[7],"",[],"",[],[],""
2799,3641,"",5652,"",[],[25],[],"",[],[7],"",[],"",[],[],""
2800,3642,"",5653,"",[],[23],[],"",[],[12],"",[],"",[],[],""
2801,3643,"",5654,"",[],[22],[],"",[],[11],"",[],"",[],[],""
2802,3644,"",5655,"",[],[24],[],"",[],[9],"",[],"",[],[],""
2803,3645,"","",5656,[],[24],[],"",[],[10],"",[],"",[],[],""
2804,3646,"","",5657,[],[24],[],"",[],[10],"",[],"",[],[],""
2805,3647,241,"","",[],"[37,6,7,56,8,9,10,11,12,13,14,57,15,16,17,32,26]",[],"",[],"[2,5]","",[],"",[],[],""
2806,3648,"",5658,"",[],"[7,56,6,8,9,10,11,12,32,15,16,17,14,57]",[],"",[],"[1,4]","",[],"",[],[],""
2807,3649,242,"","",[1368],[23],[],"",[99],[13],"",[],"",[],[],""
2808,3650,"","",5659,[],[21],[],"",[],[15],"",[],"",[],[],""
2809,3652,"","","","[347,9196]",[],"[5513,5637,5514,5515,5516,5636,5517,5635,5518,5519,5520,5521,5525,5634,5587,5589,5591,5668,5854,5588,5590,5592,5773,5772,5785,5787,5808,5804,5903,5904,5905,5906,5914]","","[-60,91]",[36],"",[],"",[],[],""
2810,3653,"","","",[347],[],[5402],"",[19],[36],"",[],"",[],[],""
2811,3654,"","","","[347,9196]",[],[5908],"","[1,100]",[36],"",[],"",[],[],""
2812,3655,"",5660,"",[],[25],[],"",[],[7],"",[],"",[],[],""
2813,3656,"",5661,"",[],[25],[],"",[],[7],"",[],"",[],[],""
2814,3657,"",5662,"",[],[23],[],"",[],[12],"",[],"",[],[],""
2815,3658,"",5663,"",[],[22],[],"",[],[11],"",[],"",[],[],""
2816,3659,"",5664,"",[],[24],[],"",[],[9],"",[],"",[],[],""
2817,3660,"","",5665,[],[24],[],"",[],[10],"",[],"",[],[],""
2818,3661,"","",5666,[],[24],[],"",[],[10],"",[],"",[],[],""
2819,3662,"",5667,"",[],"[7,56,9,10,11,12,15,16,17,14,57,13,32,6,8]",[],"",[],"[1,4]","",[],"",[],[],""
2820,3663,243,"","",[],"[37,6,7,56,8,9,10,11,12,13,14,57,15,16,17,32,26]",[],"",[],"[2,5]","",[],"",[],[],""
2821,3664,244,"","",[1368],[23],[],"",[100],[13],"",[],"",[],[],""
2822,3665,"","",5668,[],[21],[],"",[],[15],"",[],"",[],[],""
2823,3667,"","","","[347,9196]",[],"[5513,5637,5514,5515,5516,5636,5517,5635,5518,5519,5520,5521,5525,5634,5587,5589,5591,5668,5854,5588,5590,5592,5773,5772,5785,5787,5808,5804,5903,5904,5905,5906,5914]","","[-61,92]",[36],"",[],"",[],[],""
2824,3668,"","","",[347],[],[5792],"",[6],[36],"",[],"",[],[],""
2825,3669,"",5669,"",[15829],[25],[],"",[1],[7],"",[],"",[],[],""
2826,3670,"",5670,"",[15829],[23],[],"",[1],[12],"",[],"",[],[],""
2827,3671,"",5671,"",[15829],[22],[],"",[1],[11],"",[],"",[],[],""
2828,3672,"",5672,"",[15829],[24],[],"",[1],[9],"",[],"",[],[],""
2829,3673,"","",5673,[15829],[24],[],"",[1],[10],"",[],"",[],[],""
2830,3674,"","",5674,[15829],[24],[],"",[1],[10],"",[],"",[],[],""
2831,3675,"",5675,"",[15830],"[7,56,6,8,9,10,11,12,15,16,17,32,14,57,13]",[],"",[1],"[1,4]","",[],"",[],[],""
2832,3677,246,"","","[1368,15829]",[23],[],"","[101,1]",[13],"",[],"",[],[],""
2833,3678,251,"","",[15831],"[37,6,7,56,8,9,10,11,12,13,14,57,15,16,17,32,26]",[],"",[1],"[2,5]","",[],"",[],[],""
2834,3679,"","",5676,[15829],[21],[],"",[1],[15],"",[],"",[],[],""
2835,3680,"","","","[319,15829]",[4],[],"","[173,1]",[14],"",[],"",[],[],""
2836,3682,"","",5677,[],[24],[],"",[],[10],"",[],"",[],[],""
2837,3683,"","","",[347],[],"[5561,5617]","",[18],[36],"",[],"",[],[],""
2838,3684,"","","","[347,12048]",[],[5764],"","[6,53]",[36],"",[],"",[],[],""
2839,3685,"","","","[347,2678,3599,1302]",[],[5674],"","[13,23,20,18]",[36],"",[],"",[],[],""
2840,3686,"",5678,"",[],[25],[],"",[],[7],"",[],"",[],[],""
2841,3687,"",5679,"",[],[25],[],"",[],[7],"",[],"",[],[],""
2842,3688,"",5680,"",[],[23],[],"",[],[12],"",[],"",[],[],""
2843,3689,"",5681,"",[],[22],[],"",[],[11],"",[],"",[],[],""
2844,3690,"",5682,"",[],[24],[],"",[],[9],"",[],"",[],[],""
2845,3691,247,"","",[1368],[23],[],"",[102],[13],"",[],"",[],[],""
2846,3692,"",5683,"",[],[25],[],"",[],[7],"",[],"",[],[],""
2847,3693,"",5684,"",[],[23],[],"",[],[12],"",[],"",[],[],""
2848,3694,"",5685,"",[],[22],[],"",[],[11],"",[],"",[],[],""
2849,3695,"",5686,"",[],[24],[],"",[],[9],"",[],"",[],[],""
2850,3696,"","",5687,[],[24],[],"",[],[10],"",[],"",[],[],""
2851,3697,"",5688,"",[],[26],[],"",[],[4],"",[],"",[],[],""
2852,3698,"",5689,"",[],"[7,56,6,9,10,11,12,32,15,16,17,14,57,13,8]",[],"",[],"[1,4]","",[],"",[],[],""
2853,3699,245,"","",[],"[37,6,7,56,8,9,10,11,12,13,14,57,15,16,17,32,26]",[],"",[],"[2,5]","",[],"",[],[],""
2854,3701,"","","","[347,12048]",[],"[5506,5625]","","[3,57]",[36],"",[],"",[],[],""
2855,3702,"","","","[347,12048]",[],[5764],"","[7,55]",[36],"",[],"",[],[],""
2856,3703,"",5690,"",[],[25],[],"",[],[7],"",[],"",[],[],""
2857,3704,"",5691,"",[],[23],[],"",[],[12],"",[],"",[],[],""
2858,3705,"",5692,"",[],[22],[],"",[],[11],"",[],"",[],[],""
2859,3706,"",5693,"",[],[24],[],"",[],[9],"",[],"",[],[],""
2860,3707,"","",5694,[],[24],[],"",[],[10],"",[],"",[],[],""
2861,3708,"",5695,"",[],[26],[],"",[],[4],"",[],"",[],[],""
2862,3709,249,"","",[],"[37,6,7,56,8,9,10,11,12,13,14,57,15,16,17,32,26]",[],"",[],"[2,5]","",[],"",[],[],""
2863,3710,"","","",[347],[],[5645],"",[4],[36],"",[],"",[],[],""
2864,3711,"","","","[347,9196,12048]",[],[5907],"","[2,95,33]",[36],"",[],"",[],[],""
2865,3712,"","",5696,[],[21],[],"",[],[15],"",[],"",[],[],""
2866,3713,"","",5697,[],[21],[],"",[],[15],"",[],"",[],[],""
2867,3714,"","",5698,[],[21],[],"",[],[15],"",[],"",[],[],""
2868,3715,"","",5699,[],[21],[],"",[],[15],"",[],"",[],[],""
2869,3716,"",5700,"",[],[25],[],"",[],[7],"",[],"",[],[],""
2870,3717,"",5701,"",[],[25],[],"",[],[7],"",[],"",[],[],""
2871,3718,"",5702,"",[],[23],[],"",[],[12],"",[],"",[],[],""
2872,3719,"",5703,"",[],[22],[],"",[],[11],"",[],"",[],[],""
2873,3720,"",5704,"",[],[24],[],"",[],[9],"",[],"",[],[],""
2874,3722,250,"","",[],"[37,6,7,56,8,9,10,11,12,13,14,57,15,16,17,32,26]",[],"",[],"[2,5]","",[],"",[],[],""
2875,3721,"",5705,"",[],"[7,56,9,10,11,12,15,16,17,14,57,13,32,6,8]",[],"",[],"[1,4]","",[],"",[],[],""
2876,3723,"","",5706,[],[25],[],"",[],"[8,21]","",[],"",[],[],""
2877,3724,"","","",[347],[],"[5698,5756]","",[13],[36],"",[],"",[],[],""
2878,3725,"","","",[347],[],[5901],"",[1],[36],"",[],"",[],[],""
2879,3728,"","","","[347,1302]",[],"[5508,5613]","","[5,3]",[36],"",[],"",[],[],""
2880,3729,"","","","[347,1302,15920,2678]",[],[5505],"","[6,4,1,25]",[36],"",[],"",[],[],""
2881,3730,"","","","[347,1302,12048,2678]",[],[5600],"","[10,9,58,24]",[36],"",[],"",[],[],""
2882,3731,"","","",[347],[],[5419],"",[8],[36],"",[],"",[],[],""
2883,3732,"","","",[347],[],"[5487,5629]","",[9],[36],"",[],"",[],[],""
2884,3733,"","","","[347,1302,12048,2678]",[],"[5400,5609]","","[27,98,58,24]",[36],"",[],"",[],[],""
2885,3734,"","","",[347],[],"[5494,5622]","",[9],[36],"",[],"",[],[],""
2886,3735,"","","","[347,13936]",[],[5934],"","[1,1]",[36],"",[],"",[],[],""
2887,3736,"",5707,"",[],"[7,56]",[],"",[],"[1,4]","",[],"",[],[],""
2888,3737,"",5708,"",[],[26],[],"",[],[4],"",[],"",[],[],""
2889,3738,"",5709,"",[],[26],[],"",[],[4],"",[],"",[],[],""
2890,3739,"","","","[347,9196]",[],"[5593,5630]","","[18,96]",[36],"",[],"",[],[],""
2891,3740,"",5710,"",[],"[7,56]",[],"",[],"[1,4]","",[],"",[],[],""
2892,3741,"","",5711,[],[24],[],"",[],[10],"",[],"",[],[],""
2893,3742,"","","","[347,12048]",[],[5938],"","[1,59]",[36],"",[],"",[],[],""
2894,3882,"","",5712,[],[24],[],"",[],[10],"",[],"",[],[],""
2895,3744,"",5713,"",[],[25],[],"",[],[7],"",[],"",[],[],""
2896,3745,"",5714,"",[],[23],[],"",[],[12],"",[],"",[],[],""
2897,3746,"",5715,"",[],[22],[],"",[],[11],"",[],"",[],[],""
2898,3747,"",5716,"",[],[24],[],"",[],[9],"",[],"",[],[],""
2899,3748,"",5718,"",[],[25],[],"",[],[7],"",[],"",[],[],""
2900,3749,"","",5717,[],[24],[],"",[],[10],"",[],"",[],[],""
2901,3751,255,"","",[],"[37,6,7,56,8,9,10,11,12,13,14,57,15,16,17,32,26]",[],"",[],"[2,5]",1,[],"",[],[],""
2902,3752,"",5719,"",[15587],[12],[],"",[100],"[1,4]","",[337],1,[],[],""
2903,3753,252,5720,"",[15593],[22],[],"",[1],[11],"",[1209],1,[],[],""
