"rownum","BaseItemTypesKey","Stacks","CurrencyUseType","Action","Directions","FullStack_BaseItemTypesKey","Description","Usage_AchievementItemsKeys","bool","CosmeticTypeName","Possession_AchievementItemsKey","[rid]","[i32]","CurrencyTab_StackSize","XBoxDirections","i32","rid","rid","ModifyMapsAchievements","ModifyContractsAchievements","CombineAchievements","i32","[i32]","ShopTag"
6017,8384,1,3,"","This item will be used automatically when entering the next Izaro encounter. This item will drop on the ground when leaving the Labyrinth.","","The next Font you hit will be killed instantly",[],"","","",[],[],0,"This item will be used automatically when entering the next Izaro encounter. This item will drop on the ground when leaving the Labyrinth.",0,"","",[],[],[],19,[],""
6018,8385,1,3,"","This item will be used automatically when entering the next Izaro encounter. This item will drop on the ground when leaving the Labyrinth.","","NO LONGER USED",[],"","","",[],[],0,"This item will be used automatically when entering the next Izaro encounter. This item will drop on the ground when leaving the Labyrinth.",0,"","",[],[],[],19,[],""
6019,8386,1,3,"","This item will be used automatically when entering the next Izaro encounter. This item will drop on the ground when leaving the Labyrinth.","","The next Idol you hit will no longer regenerate life",[],"","","",[],[],0,"This item will be used automatically when entering the next Izaro encounter. This item will drop on the ground when leaving the Labyrinth.",0,"","",[],[],[],19,[],""
6020,8387,1,3,"","This item will be used automatically when entering the next Izaro encounter. This item will drop on the ground when leaving the Labyrinth.","","The next Charge Disruptor you use will reactivate after a short duration",[],"","","",[],[],0,"This item will be used automatically when entering the next Izaro encounter. This item will drop on the ground when leaving the Labyrinth.",0,"","",[],[],[],19,[],""
6021,8388,1,3,"","This item will be used automatically when entering the next Izaro encounter. This item will drop on the ground when leaving the Labyrinth.","","NO LONGER USED",[],"","","",[],[],0,"This item will be used automatically when entering the next Izaro encounter. This item will drop on the ground when leaving the Labyrinth.",0,"","",[],[],[],19,[],""
6022,8389,1,3,"","This item will be used automatically when entering the next Izaro encounter. This item will drop on the ground when leaving the Labyrinth.","","The next Portal you hit will be killed instantly",[],"","","",[],[],0,"This item will be used automatically when entering the next Izaro encounter. This item will drop on the ground when leaving the Labyrinth.",0,"","",[],[],[],19,[],""
6023,8469,1,1,"open_box","","","Contains an unknown item.",[],"","","",[],[],0,"",0,"","",[],[],[],19,[],325
6024,8470,1,1,"open_box","","","Contains an unknown item.",[],"","","",[],[],0,"",0,"","",[],[],[],19,[],325
6025,8471,1,1,"open_box","","","Contains an unknown item.",[],"","","",[],[],0,"",0,"","",[],[],[],19,[],325
6026,8472,1,1,"open_box","","","Contains an unknown item.",[],"","","",[],[],0,"",0,"","",[],[],[],19,[],325
6027,8473,1,1,"open_box","","","Contains an unknown item.",[],"","","",[],[],0,"",0,"","",[],[],[],19,[],325
6028,8474,1,1,"open_box","","","Contains an unknown item.",[],"","","",[],[],0,"",0,"","",[],[],[],19,[],325
6029,8475,1,1,"open_box","","","Contains an unknown item.",[],"","","",[],[],0,"",0,"","",[],[],[],19,[],325
6030,8476,1,1,"open_box","","","Contains an unknown item.",[],"","","",[],[],0,"",0,"","",[],[],[],19,[],325
6031,8477,1,1,"open_box","","","Contains an unknown item.",[],"","","",[],[],0,"",0,"","",[],[],[],19,[],325
6032,8478,1,1,"open_box","","","Contains an unknown item.",[],"","","",[],[],0,"",0,"","",[],[],[],19,[],325
6033,8479,1,1,"open_box","","","Contains an unknown item.",[],"","","",[],[],0,"",0,"",2,[],[],[],19,[],325
6034,8480,1,1,"open_box","","","Contains an unknown item.",[],"","","",[],[],0,"",0,"",2,[],[],[],19,[],325
6035,8481,1,1,"open_box","","","Contains an unknown item.",[],"","","",[],[],0,"",0,"",2,[],[],[],19,[],325
6036,8482,1,1,"open_box","","","Contains an unknown item.",[],"","","",[],[],0,"",0,"",2,[],[],[],19,[],325
6037,8483,1,1,"open_box","","","Contains an unknown item.",[],"","","",[],[],0,"",0,"",2,[],[],[],19,[],325
6038,8484,1,1,"open_box","","","Contains an unknown item.",[],"","","",[],[],0,"",0,"",2,[],[],[],19,[],325
6039,8485,1,1,"open_box","","","Contains an unknown item.",[],"","","",[],[],0,"",0,"",2,[],[],[],19,[],325
6040,8486,1,1,"open_box","","","Contains an unknown item.",[],"","","",[],[],0,"",0,"",2,[],[],[],19,[],325
6041,8487,1,1,"open_box","","","Contains an unknown item.",[],"","","",[],[],0,"",0,"",2,[],[],[],19,[],325
6042,8488,1,1,"open_box","","","Contains an unknown item.",[],"","","",[],[],0,"",0,"",2,[],[],[],19,[],325
6043,8489,1,1,"open_box","","","Contains an unknown item.",[],"","","",[],[],0,"",0,"",2,[],[],[],19,[],325
6044,8490,1,1,"open_box","","","Contains an unknown item.",[],"","","",[],[],0,"",0,"",2,[],[],[],19,[],325
6045,8491,1,1,"open_box","","","Contains an unknown item.",[],"","","",[],[],0,"",0,"",2,[],[],[],19,[],325
6046,8492,1,1,"open_box","","","Salvage surplus microtransactions to create a new one.",[],"","","",[],[],0,"",0,"","",[],[],[],19,[],325
6047,8493,1,1,"open_box","","","Contains an unknown item.",[],"","","",[],[],0,"",0,"",2,[],[],[],19,[],325
6048,8494,1,1,"open_box","","","Contains an unknown item.",[],"","","",[],[],0,"",0,"",2,[],[],[],19,[],325
6049,8495,1,1,"open_box","","","Contains an unknown item.",[],"","","",[],[],0,"",0,"",2,[],[],[],19,[],325
6050,8496,1,1,"open_box","","","Contains an unknown item.",[],"","","",[],[],0,"",0,"",2,[],[],[],19,[],325
6051,8497,1,1,"open_box","","","Contains an unknown item.",[],"","","",[],[],0,"",0,"",2,[],[],[],19,[],325
6052,8498,1,1,"open_box","","","Contains an unknown item.",[],"","","",[],[],0,"",0,"",2,[],[],[],19,[],325
6053,8499,1,1,"open_box","","","Contains an unknown item.",[],"","","",[],[],0,"",0,"",2,[],[],[],19,[],325
6054,8500,1,1,"open_box","","","Contains an unknown item.",[],"","","",[],[],0,"",0,"",2,[],[],[],19,[],325
6055,8501,1,1,"open_box","","","Contains an unknown item.",[],"","","",[],[],0,"",0,"",2,[],[],[],19,[],325
6056,8502,1,1,"open_box","","","Contains an unknown item.",[],"","","",[],[],0,"",0,"",2,[],[],[],19,[],325
6057,8503,1,1,"open_box","","","Contains an unknown item.",[],"","","",[],[],0,"",0,"",2,[],[],[],19,[],325
6058,8504,1,1,"open_box","","","Contains an unknown item.",[],"","","",[],[],0,"",0,"",2,[],[],[],19,[],325
6059,8505,1,1,"open_box","","","Contains an unknown item.",[],"","","",[],[],0,"",0,"",2,[],[],[],19,[],325
6060,8506,1,1,"open_box","","","Contains an unknown item.",[],"","","",[],[],0,"",0,"",2,[],[],[],19,[],325
6061,8507,1,1,"open_box","","","Contains an unknown item.",[],"","","",[],[],0,"",0,"",2,[],[],[],19,[],325
6062,8508,10,3,"mystery_box_unwrap","",558,"Create a vibrant aurora above your character.",[],"","","",[],[],0,"",0,"","",[],[],[],19,[],""
6063,8509,20,3,"mystery_box_unwrap","",561,"Celebrate in style with these flashy fireworks.",[],"","","",[],[],0,"",0,"","",[],[],[],19,[],""
6064,8510,15,3,"mystery_box_unwrap","",7317,"Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],19,[],""
6065,8511,10,3,"mystery_box_unwrap","",8,"Grants a passive skill refund point",[],"","","",[],[],0,"",0,"","",[],[],[],19,[],""
6066,8512,50,3,"mystery_box_unwrap","",8,"Grants a passive skill refund point",[],"","","",[],[],0,"",0,"","",[],[],[],19,[],""
6067,8513,5,3,"mystery_box_unwrap","Click this item, then left click the item you wish to take the appearance from, then left click the item you wish to apply it to. The first item is destroyed but can later be recovered by shift clicking the transformed item.",4257,"Destroys one item to apply its appearance to another.",[],"","","",[],[],0,"",0,"","",[],[],[],19,[],""
6068,8514,10,3,"mystery_box_unwrap","Click this item, then left click the item you wish to take the appearance from, then left click the item you wish to apply it to. The first item is destroyed but can later be recovered by shift clicking the transformed item.",4257,"Destroys one item to apply its appearance to another.",[],"","","",[],[],0,"",0,"","",[],[],[],19,[],""
6069,8515,50,3,"mystery_box_unwrap","Click this item, then left click the item you wish to take the appearance from, then left click the item you wish to apply it to. The first item is destroyed but can later be recovered by shift clicking the transformed item.",4257,"Destroys one item to apply its appearance to another.",[],"","","",[],[],0,"",0,"","",[],[],[],19,[],""
6070,219,100,1,"bestiary_change_net","","","Effective against Beasts of levels 1 to 13.\r\nActivate to use this type of Net when capturing Beasts.",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],""
6071,220,100,1,"bestiary_change_net","","","Effective against Beasts of levels 7 to 23.\r\nActivate to use this type of Net when capturing Beasts.",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],""
6072,221,100,1,"bestiary_change_net","","","Effective against Beasts of levels 15 to 35.\r\nActivate to use this type of Net when capturing Beasts.",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],""
6073,222,100,1,"bestiary_change_net","","","Effective against Beasts of levels 25 to 46.\r\nActivate to use this type of Net when capturing Beasts.",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],""
6074,223,100,1,"bestiary_change_net","","","Effective against Beasts of levels 37 to 56.\r\nActivate to use this type of Net when capturing Beasts.",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],""
6075,224,100,1,"bestiary_change_net","","","Effective against Beasts of levels 48 to 66.\r\nActivate to use this type of Net when capturing Beasts.",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],""
6076,225,100,1,"bestiary_change_net","","","Effective against Beasts of levels 58 to 70.\r\nActivate to use this type of Net when capturing Beasts.",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],""
6077,226,100,1,"bestiary_change_net","","","Effective against Beasts of levels 60 to 75.\r\nActivate to use this type of Net when capturing Beasts.",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],""
6078,227,100,1,"bestiary_change_net","","","Effective against Beasts of levels 64 and above.\r\nActivate to use this type of Net when capturing Beasts.",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],""
6079,228,100,1,"bestiary_change_net","","","Effective against Beasts of levels 68 and above.\r\nActivate to use this type of Net when capturing Beasts.",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],""
6080,229,100,1,"bestiary_change_net","","","Can be used on Beast corpses of all levels.\r\nActivate to use this type of Net when capturing Beasts.",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],""
6081,8557,10,3,"","Can be used in a personal Map Device to add modifiers to a Map.","","Area contains an additional Breach",[],"","","",[],[],5000,"Can be used in a personal Map Device to add modifiers to a Map.",0,"","",[],[],[],19,[],""
6082,8558,10,3,"","Can be used in a personal Map Device to add modifiers to a Map.","","Area contains 2 additional Breaches",[],"","","",[],[],5000,"Can be used in a personal Map Device to add modifiers to a Map.",0,"","",[],[],[],19,[],""
6083,8559,10,3,"","Can be used in a personal Map Device to add modifiers to a Map.","","Area contains 3 additional Breaches",[],"","","",[],[],5000,"Can be used in a personal Map Device to add modifiers to a Map.",0,"","",[],[],[],19,[],""
6084,8560,10,3,"","Can be used in a personal Map Device to add modifiers to a Map.","","Area contains 5 additional Breaches",[],"","","",[],[],5000,"Can be used in a personal Map Device to add modifiers to a Map.",0,"","",[],[],[],19,[],""
6085,8561,10,3,"","Can be used in a personal Map Device to add modifiers to a Map.","","20% more Maps found in Area",[],"","","",[],[],5000,"Can be used in a personal Map Device to add modifiers to a Map.",0,"","",[],[],[],19,[],""
6086,8562,10,3,"","Can be used in a personal Map Device to add modifiers to a Map.","","35% more Maps found in Area",[],"","","",[],[],5000,"Can be used in a personal Map Device to add modifiers to a Map.",0,"","",[],[],[],19,[],""
6087,8563,10,3,"","Can be used in a personal Map Device to add modifiers to a Map.","","50% more Maps found in Area",[],"","","",[],[],5000,"Can be used in a personal Map Device to add modifiers to a Map.",0,"","",[],[],[],19,[],""
6088,8564,10,3,"","Can be used in a personal Map Device to add modifiers to a Map.","","85% more Maps found in Area",[],"","","",[],[],5000,"Can be used in a personal Map Device to add modifiers to a Map.",0,"","",[],[],[],19,[],""
6089,8565,10,3,"","Can be used in a personal Map Device to add modifiers to a Map.","","50% more Unique Items found in Area",[],"","","",[],[],5000,"Can be used in a personal Map Device to add modifiers to a Map.",0,"","",[],[],[],19,[],""
6090,8566,10,3,"","Can be used in a personal Map Device to add modifiers to a Map.","","100% more Unique Items found in Area",[],"","","",[],[],5000,"Can be used in a personal Map Device to add modifiers to a Map.",0,"","",[],[],[],19,[],""
6091,8567,10,3,"","Can be used in a personal Map Device to add modifiers to a Map.","","150% more Unique Items found in Area",[],"","","",[],[],5000,"Can be used in a personal Map Device to add modifiers to a Map.",0,"","",[],[],[],19,[],""
6092,8568,10,3,"","Can be used in a personal Map Device to add modifiers to a Map.","","250% more Unique Items found in Area",[],"","","",[],[],5000,"Can be used in a personal Map Device to add modifiers to a Map.",0,"","",[],[],[],19,[],""
6093,8569,10,3,"","Can be used in a personal Map Device to add modifiers to a Map.","","Area contains Einhar\r\nArea contains an additional Red Beast",[],"","","",[],[],5000,"Can be used in a personal Map Device to add modifiers to a Map.",0,"","",[],[],[],19,[],""
6094,8570,10,3,"","Can be used in a personal Map Device to add modifiers to a Map.","","Area contains Einhar\r\nArea contains 2 additional Red Beasts",[],"","","",[],[],5000,"Can be used in a personal Map Device to add modifiers to a Map.",0,"","",[],[],[],19,[],""
6095,8571,10,3,"","Can be used in a personal Map Device to add modifiers to a Map.","","Area contains Einhar\r\nArea contains 3 additional Red Beasts",[],"","","",[],[],5000,"Can be used in a personal Map Device to add modifiers to a Map.",0,"","",[],[],[],19,[],""
6096,8572,10,3,"","Can be used in a personal Map Device to add modifiers to a Map.","","Area contains Einhar\r\nArea contains 5 additional Red Beasts",[],"","","",[],[],5000,"Can be used in a personal Map Device to add modifiers to a Map.",0,"","",[],[],[],19,[],""
6097,8573,1,3,"","Can be used in a personal Map Device to add modifiers to a Map.","","Area contains Einhar\r\nArea contains 4 additional Red Beasts from The Wilds\r\nCannot be used alongside a Bestiary Scarab",[],"","","",[],[],5000,"Can be used in a personal Map Device to add modifiers to a Map.",0,"","",[],[],[],19,[],""
6098,8574,1,3,"","Can be used in a personal Map Device to add modifiers to a Map.","","Area contains Einhar\r\nArea contains 4 additional Red Beasts from The Sands\r\nCannot be used alongside a Bestiary Scarab",[],"","","",[],[],5000,"Can be used in a personal Map Device to add modifiers to a Map.",0,"","",[],[],[],19,[],""
6099,8575,1,3,"","Can be used in a personal Map Device to add modifiers to a Map.","","Area contains Einhar\r\nArea contains 4 additional Red Beasts from The Caverns\r\nCannot be used alongside a Bestiary Scarab",[],"","","",[],[],5000,"Can be used in a personal Map Device to add modifiers to a Map.",0,"","",[],[],[],19,[],""
6100,8576,1,3,"","Can be used in a personal Map Device to add modifiers to a Map.","","Area contains Einhar\r\nArea contains 4 additional Red Beasts from The Deep\r\nCannot be used alongside a Bestiary Scarab",[],"","","",[],[],5000,"Can be used in a personal Map Device to add modifiers to a Map.",0,"","",[],[],[],19,[],""
6101,8577,10,3,"","Can be used in a personal Map Device to add modifiers to a Map.","","Adds Shaper Influence outcome to Map Area\r\n30% more Rare Shaper Items found in Area",[],"","","",[],[],5000,"Can be used in a personal Map Device to add modifiers to a Map.",0,"","",[],[],[],19,[],""
6102,8578,10,3,"","Can be used in a personal Map Device to add modifiers to a Map.","","Adds Shaper Influence outcome to Map Area\r\n60% more Rare Shaper Items found in Area",[],"","","",[],[],5000,"Can be used in a personal Map Device to add modifiers to a Map.",0,"","",[],[],[],19,[],""
6103,8579,10,3,"","Can be used in a personal Map Device to add modifiers to a Map.","","Adds Shaper Influence outcome to Map Area\r\n90% more Rare Shaper Items found in Area",[],"","","",[],[],5000,"Can be used in a personal Map Device to add modifiers to a Map.",0,"","",[],[],[],19,[],""
6104,8580,10,3,"","Can be used in a personal Map Device to add modifiers to a Map.","","Adds Shaper Influence outcome to Map Area\r\n150% more Rare Shaper Items found in Area",[],"","","",[],[],5000,"Can be used in a personal Map Device to add modifiers to a Map.",0,"","",[],[],[],19,[],""
6105,8581,10,3,"","Can be used in a personal Map Device to add modifiers to a Map.","","Adds Elder Influence outcome to Map Area\r\n30% more Rare Elder Items found in Area",[],"","","",[],[],5000,"Can be used in a personal Map Device to add modifiers to a Map.",0,"","",[],[],[],19,[],""
6106,8582,10,3,"","Can be used in a personal Map Device to add modifiers to a Map.","","Adds Elder Influence outcome to Map Area\r\n60% more Rare Elder Items found in Area",[],"","","",[],[],5000,"Can be used in a personal Map Device to add modifiers to a Map.",0,"","",[],[],[],19,[],""
6107,8583,10,3,"","Can be used in a personal Map Device to add modifiers to a Map.","","Adds Elder Influence outcome to Map Area\r\n90% more Rare Elder Items found in Area",[],"","","",[],[],5000,"Can be used in a personal Map Device to add modifiers to a Map.",0,"","",[],[],[],19,[],""
6108,8584,10,3,"","Can be used in a personal Map Device to add modifiers to a Map.","","Adds Elder Influence outcome to Map Area\r\n150% more Rare Elder Items found in Area",[],"","","",[],[],5000,"Can be used in a personal Map Device to add modifiers to a Map.",0,"","",[],[],[],19,[],""
6109,8585,10,3,"","Can be used in a personal Map Device to add modifiers to a Map.","","Area contains Niko\r\nMap owner gains 20% more Sulphite",[],"","","",[],[],5000,"Can be used in a personal Map Device to add modifiers to a Map.",0,"","",[],[],[],19,[],""
6110,8586,10,3,"","Can be used in a personal Map Device to add modifiers to a Map.","","Area contains Niko\r\nMap owner gains 40% more Sulphite",[],"","","",[],[],5000,"Can be used in a personal Map Device to add modifiers to a Map.",0,"","",[],[],[],19,[],""
6111,8587,10,3,"","Can be used in a personal Map Device to add modifiers to a Map.","","Area contains Niko\r\nMap owner gains 60% more Sulphite",[],"","","",[],[],5000,"Can be used in a personal Map Device to add modifiers to a Map.",0,"","",[],[],[],19,[],""
6112,8588,10,3,"","Can be used in a personal Map Device to add modifiers to a Map.","","Area contains Niko\r\nMap owner gains 100% more Sulphite",[],"","","",[],[],5000,"Can be used in a personal Map Device to add modifiers to a Map.",0,"","",[],[],[],19,[],""
6113,8589,10,3,"","Can be used in a personal Map Device to add modifiers to a Map.","","50% more Divination Cards found in Area",[],"","","",[],[],5000,"Can be used in a personal Map Device to add modifiers to a Map.",0,"","",[],[],[],19,[],""
6114,8590,10,3,"","Can be used in a personal Map Device to add modifiers to a Map.","","100% more Divination Cards found in Area",[],"","","",[],[],5000,"Can be used in a personal Map Device to add modifiers to a Map.",0,"","",[],[],[],19,[],""
6115,8591,10,3,"","Can be used in a personal Map Device to add modifiers to a Map.","","150% more Divination Cards found in Area",[],"","","",[],[],5000,"Can be used in a personal Map Device to add modifiers to a Map.",0,"","",[],[],[],19,[],""
6116,8592,10,3,"","Can be used in a personal Map Device to add modifiers to a Map.","","250% more Divination Cards found in Area",[],"","","",[],[],5000,"Can be used in a personal Map Device to add modifiers to a Map.",0,"","",[],[],[],19,[],""
6117,8593,10,3,"","Can be used in a personal Map Device to add modifiers to a Map.","","Area contains 3 additional Tormented Spirits",[],"","","",[],[],5000,"Can be used in a personal Map Device to add modifiers to a Map.",0,"","",[],[],[],19,[],""
6118,8594,10,3,"","Can be used in a personal Map Device to add modifiers to a Map.","","Area contains 5 additional Tormented Spirits",[],"","","",[],[],5000,"Can be used in a personal Map Device to add modifiers to a Map.",0,"","",[],[],[],19,[],""
6119,8595,10,3,"","Can be used in a personal Map Device to add modifiers to a Map.","","Area contains 7 additional Tormented Spirits",[],"","","",[],[],5000,"Can be used in a personal Map Device to add modifiers to a Map.",0,"","",[],[],[],19,[],""
6120,8596,10,3,"","Can be used in a personal Map Device to add modifiers to a Map.","","Area contains 12 additional Tormented Spirits",[],"","","",[],[],5000,"Can be used in a personal Map Device to add modifiers to a Map.",0,"","",[],[],[],19,[],""
6121,8597,10,3,"","Can be used in a personal Map Device to add modifiers to a Map.","","Area contains 3 additional Strongboxes",[],"","","",[],[],5000,"Can be used in a personal Map Device to add modifiers to a Map.",0,"","",[],[],[],19,[],""
6122,8598,10,3,"","Can be used in a personal Map Device to add modifiers to a Map.","","Area contains 4 additional Strongboxes",[],"","","",[],[],5000,"Can be used in a personal Map Device to add modifiers to a Map.",0,"","",[],[],[],19,[],""
