"rownum","Id","ImplicitStats","ConstantStats","ConstantStatsValues","BaseEffectiveness","IncrementalEffectiveness"
7462,"DelveTaowuDashAttack",[618],"[1101,1922]","[75,-20]",1,0
7463,"BlackguardTorturerSawblades",[618],[],[],1,0
7464,"IncursionVaalWraithCleave",[618],[],[],1,0
7465,"DelveProtovaalBossCleave1",[618],"[1102,3563]","[75,500]",1,0
7466,"DelveProtovaalBossCleave2",[618],"[1102,3563]","[75,500]",1,0
7467,"DelveQiongqiTornado",[618],[1101],[75],1,0
7468,"MagmaGolemSlam",[618],"[1101,1922]","[50,-20]",1,0
7469,"ZanaRoseGroundHit","[618,3817]",[],[],0.5,0.0679
7470,"NinjaCopMeleeThrust","[618,684]",[974],[100],1,0
7471,"BetrayalDjinnMeleeThrust",[618],[974],[100],1,0
7472,"BetrayalElreonSmite",[618],[1103],[75],1,0
7473,"ProtoVaalMapBossBoulderHit","[618,110,684]","[8017,8090,2273,2548]","[13,8,100,100]",1,0
7474,"BetrayalHakuCleave1",[618],[1101],[50],1,0
7475,"BetrayalHakuCleave2",[618],[1101],[50],1,0
7476,"LegionKaruiAxeCleave1",[618],[1101],[50],1,0
7477,"LegionKaruiAxeCleave2",[618],[1101],[50],1,0
7478,"LegionKaruiAxeDashSlamCone",[618],[1101],[50],1,0
7479,"BetrayalHakuKick1",[618],[1101],[50],1,0
7480,"BetrayalHakuGroundSlash",[618],[1101],[50],1,0
7481,"BetrayalHakuSlam",[618],"[1101,5759]","[50,-25]",1,0
7482,"BetrayalHakuDonut",[618],"[1101,5759]","[50,-25]",1,0
7483,"BetrayalElreonDashSlam",[618],[],[],1,0
7484,"BetrayalKeemaFireWallLeft",[618],[1101],[75],1,0
7485,"BetrayalKeemaFireWallRight",[618],[1101],[75],1,0
7486,"BetrayalThaneCombo1Sweep1",[618],[],[],1,0
7487,"BetrayalThaneCombo1Kick1",[618],[],[],1,0
7488,"BetrayalThaneCombo1Slam1",[618],[],[],1,0
7489,"BetrayalThaneCombo2Punch1",[618],[],[],1,0
7490,"BetrayalThaneCombo2Punch2",[618],[],[],1,0
7491,"BetrayalThaneCombo2Backflip1",[618],[],[],1,0
7492,"BetrayalThaneLeapSlamExplosion",[618],[],[],1,0
7493,"BetrayalVaganLeapSlamExplosion",[618],[],[],1,0
7494,"BetrayalHillockLeapSlamExplosion",[618],[],[],1,0
7495,"BetrayalVaganCleave1",[618],[],[],1,0
7496,"BetrayalVaganCleave2",[618],[],[],1,0
7497,"BetrayalVaganDonutAirstrike",[618],[],[],1,0
7498,"BetrayalVoriciWhirlyCleave",[618],[],[],1,0
7499,"BetrayalVoriciWhirlyAoE",[618],[],[],1,0
7500,"BetrayalVoriciTeleportBackstab",[618],[],[],1,0
7501,"BetrayalVoriciTeleportSlam",[618],[],[],1,0
7502,"BetrayalVoriciTeleportSlash",[618],[],[],1,0
7503,"BetrayalVoriciTeleportKick",[618],[],[],1,0
7504,"BetrayalVoriciTeleSlash1",[618],[],[],1,0
7505,"BetrayalVoriciTeleSlash2",[618],[],[],1,0
7506,"BetrayalVoriciTeleSlash3",[618],[],[],1,0
7507,"BetrayalVoriciTeleSlash4",[618],[],[],1,0
7508,"BetrayalVoriciTeleSlash5",[618],[],[],1,0
7509,"BetrayalGraviciusComboSlam",[618],[1101],[75],1,0
7510,"BetrayalGrennDashBolt",[618],[],[],1,0
7511,"BetrayalGrennDashMove",[618],[],[],1,0
7512,"BetrayalGrennDashEnd",[618],[],[],1,0
7513,"BetrayalGrennCombo1",[618],[],[],1,0
7514,"BetrayalGrennCombo2",[618],[],[],1,0
7515,"BetrayalGrennCombo3",[618],[],[],1,0
7516,"BetrayalLeoCombo1",[618],[],[],1,0
7517,"BetrayalLeoCombo2",[618],[],[],1,0
7518,"BetrayalLeoCombo3",[618],[],[],1,0
7519,"BetrayalLeoHook",[618],[],[],1,0
7520,"GeometryAttackSynthesisGolemCircle",[618],[],[],1,0
7521,"GeometryAttackSynthesisGolemRectangleLeft",[618],[],[],1,0
7522,"GeometryAttackSynthesisGolemRectangleRight",[618],[],[],1,0
7523,"SynthesisGuardian2FrontalDonut1",[618],"[1101,634]","[75,300]",1,0
7524,"SynthesisGuardian2FrontalDonut2",[618],"[1101,634]","[75,300]",1,0
7525,"SynthesisGuardian2FrontalDonut3",[618],"[1101,634]","[75,300]",1,0
7526,"SynthesisGuardian2FrontalDonut4",[618],"[1101,634]","[75,300]",1,0
7527,"SynthesisGuardian2Rectangle1",[618],"[1101,634]","[75,300]",1,0
7528,"SynthesisGuardian2Rectangle2",[618],"[1101,634]","[75,300]",1,0
7529,"SynthesisGolemBossWhipLeft",[618],"[1103,634,1922]","[50,120,-25]",1,0
7530,"SynthesisGolemBossWhipRight",[618],"[1103,634,1922]","[50,120,-25]",1,0
7531,"LegionTemplarBossDash","[618,9092]",[634],[50],1,0
7532,"LegionTemplarGeneralGeometrySlam","[618,9092]","[1103,1922]","[50,-25]",1,0
7533,"LegionEmpireSpearCombo1","[618,3817]",[],[],1,0
7534,"ExpeditionEmpireSpearCombo1","[618,3817]",[],[],1,0
7535,"LegionEmpireSpearCombo2","[618,3817]",[],[],1,0
7536,"ExpeditionEmpireSpearCombo2","[618,3817]",[],[],1,0
7537,"LegionEmpireSpearCombo3","[618,2361]",[],[],1,0
7538,"ExpeditionEmpireSpearCombo3","[618,2361]",[],[],1,0
7539,"LegionEmpireSpearCombo4","[618,2361]",[],[],1,0
7540,"ExpeditionEmpireSpearCombo4","[618,2361]",[],[],1,0
7541,"SynthesisGuardian2Slash1EffectsDriven",[618],"[1101,634]","[75,100]",1,0
7542,"SynthesisGuardian2Slash2EffectsDriven",[618],"[1101,634]","[75,100]",1,0
7543,"SynthesisGuardian4LeapUp",[618],[],[],1,0
7544,"BetrayalAislinVines",[],[],[],1,0
7545,"HarvestCatBossVines",[],[],[],1,0
7546,"HarvestCatBossVinesMapBoss",[],[],[],1,0
7547,"BetrayalCameriaSlam","[7303,7304]",[1922],[-25],1,0
7548,"BetrayalHillockSlam",[618],[1922],[-25],1,0
7549,"BetrayalOriathDashSlamImpact",[618],[],[],1,0
7550,"BetrayalCameriaIceSpikeExplosion",[618],[],[],2.5,0.04
7551,"BetrayalThaneMortarHole",[618],[],[],1.2,0.04
7552,"BetrayalRinDeceleratingProjectileDetonationWave",[],[1102],[75],1,0
7553,"BetrayalBreachSlamHand",[618],"[1104,5759]","[20,10]",3.45,0.037
7554,"BetrayalCatarinaSwipeLeft",[618],[2698],[-25],1,0
7555,"BetrayalCatarinaSwipeRight",[618],[2698],[-25],1,0
7556,"LegionTemplarGeneralSwipeLeft",[618],"[2698,1103]","[-25,75]",1,0
7557,"LegionTemplarGeneralSwipeRight",[618],"[2698,1103]","[-25,75]",1,0
7558,"LegionTemplarGeneralChargeEnd",[618],"[2698,1103]","[-25,75]",1,0
7559,"BetrayalHillockStomp",[618],[],[],1,0
7560,"SynthesisHoundSlam",[618],"[1231,1103,1922]","[20,100,-22]",1,0
7561,"BetrayalRinDeceleratingProjectileExplosion",[618],[],[],2.5,0.04
7562,"BetrayalCatarinaVolatileExplode",[618],"[1101,2698]","[50,-25]",3.25,0.05
7563,"BetrayalCatarinaVolatileObjectExplode",[618],"[1101,2698]","[50,-50]",1.25,0.04
7564,"BetrayalCatarinaPillarWave",[618],[2698],[-80],3,0.05
7565,"BetrayalCatarinaUnearthSlam",[618],[2698],[-50],3.5,0.04
7566,"SynthesisSoulstealerFireStab",[618],[],[],1.5,0.04
7567,"SynthesisGuardianDashFireBlast",[618],"[634,1101]","[300,100]",2.5,0.04
7568,"SynthesisGuardianDashFireBlastMelee",[618],"[634,1231,1101,1922]","[300,7,100,-25]",2.5,0.04
7569,"SynthesisGuardianDashFireBlastDouble",[618],"[634,1101]","[600,100]",3.25,0.04
7570,"SynthesisGuardian2SlashLeft",[618],"[634,1101]","[300,100]",1,0
7571,"SynthesisGuardian2SlashRight",[618],"[634,1101]","[300,100]",1,0
7572,"SynthesisGuardian2FrontalBlast","[618,195]","[634,1101,7812]","[800,100,100]",1,0
7573,"SynthesisRibbonSpinAttack",[618],[634],[-67],1,0
7574,"SynthesisRibbonSpinAttackVisuals",[618],[634],[-67],1,0
7575,"SynthesisDroneExplode",[618],[1101],[50],2,0.04
7576,"SynthesisGuardian2FireSlam",[618],"[1101,634]","[80,650]",1,0
7577,"SynthesisPhysicalVolatileSlam",[618],[],[],1,0
7578,"SynthesisGuardian4Slam",[618],"[634,1922]","[85,-25]",1,0
7579,"SynthesisGolemSlam",[618],"[634,1922]","[100,-25]",1,0
7580,"SynthesisGolemProjectileImpact",[618],[1103],[50],2,0.045
7581,"SynthesisGolemRotateZap","[618,1930]",[],[],1.5,0.05
7582,"SynthesisGuardianRotateZap","[618,1930]",[],[],1.5,0.04
7583,"OssuaryWitchLance",[618],[634],[25],1,0
7584,"SynthesisSpikerBreathGeometry",[618],[],[],0.8,0.03
7585,"LegionKaruiMeleeCombo1",[618],[1101],[75],1,0
7586,"LegionKaruiMeleeCombo2",[618],[1101],[75],1,0
7587,"LegionKaruiMeleeCombo3",[618],[1101],[75],1,0
7588,"LegionKaruiSergeantRockExplode",[618],"[6823,6824,1101]","[1,100,75]",1,0
7589,"LegionMarakethSandstorm",[618],[974],[100],1,0
7590,"LegionMarakethSandstorm2","[618,1930]",[],[],1,0
7591,"LegionMarakethTeleportStrike",[618],[],[],1,0
7592,"LegionMarakethQuicksandExplosion",[618],[],[],1,0
7593,"LegionMarakethTeleportBackstab","[618,3817]",[],[],1,0
7594,"LegionTemplarDashImpact",[618],[1103],[75],1,0
7595,"LegionTemplarBeamImpact","[618,9092]",[1103],[50],1,0.04
7596,"LegionHyrriSplitImpact",[618],[1102],[100],1,0
7597,"LegionKaruiGhostSlam",[618],[1922],[-50],1,0
7598,"LegionKaruiHyrriRocketJumpImpact","[618,1930]","[1102,5759]","[100,-60]",1,0
7599,"LegionEternalEmpireShieldBashCircle",[618],[],[],1,0
7600,"LegionEternalEmpireShieldBashCone",[618],[],[],1,0
7601,"ExpeditionEternalEmpireShieldBashCircle",[618],[],[],1,0
7602,"ExpeditionEternalEmpireShieldBashCone",[618],[],[],1,0
7603,"LegionVaalSergeantSlam",[618],"[1231,645,1922]","[5,-22,-54]",1,0
7604,"LegionVaalViperQuadBlast","[618,12433]",[1104],[25],1.6,0.045
7605,"LegionKaruiMeleeDashCascade",[618],[1101],[75],1,0
7606,"LegionKaruiMeleeDashCascadeFinal",[618],[1101],[75],1,0
7607,"LegionVaalViperSpinningSlam","[618,2303,12433]","[1104,634,3367]","[25,100,200]",1,0
7608,"LegionTemplarSergeantDash",[618],[],[],1,0
7609,"BlightHellionChampionSlam",[618],"[1101,1922]","[75,-45]",1,0
7610,"BlightHellionChampionStep",[618],[1101],[75],1,0
7611,"BlightLynxChampionCleave",[618],[1102],[75],1,0
7612,"BlightWolfFrostBreath",[618],[],[],3.5,0.045
7613,"BlightSummonedGolemGeometryAttack",[618],[],[],1,0
7614,"BlightSummonedCopterGeometrySpell",[618],[],[],13.5,0.06
7615,"BlightBeastStampedeStep",[618],[],[],1,0
7616,"BlightChieftainBossRageNova","[618,1930]",[],[],1.2,0.05
7617,"BlightBullBossStomp",[618],[],[],1,0
7618,"BlightHellionBossRockExplode",[618],[],[],5,0.045
7619,"AtlasExilesCrusaderSlam",[618],"[634,1103,1231,1922]","[200,50,30,-66]",1,0
7620,"AtlasExilesRuneExplode","[618,196]",[],[],3.1818,0.062
7621,"BrutusMultiSlamImpact","[618,1930]","[634,5759]","[30,40]",1,0
7622,"AtlasExilesEyrieCleave1",[618],"[1102,634]","[75,243]",1,0
7623,"AtlasExilesEyrieCleave2",[618],"[1102,634]","[75,243]",1,0
7624,"AtlasExilesEyrieCleave3",[618],"[1102,634]","[75,243]",1,0
7625,"AtlasExilesEyrieCleave4",[618],"[1102,634]","[75,243]",1,0
7626,"AtlasExilesEyrieDeathWhirl",[618],"[1102,634]","[75,243]",1,0
7627,"AtlasExilesEyrieDeathWhirl2",[618],"[1102,634]","[75,243]",1,0
7628,"AtlasExilesEyrieDeathWhirl3",[618],"[1102,634]","[75,243]",1,0
7629,"AtlasExilesEyrieDeathWhirl4",[618],"[1102,634]","[75,243]",1,0
7630,"AtlasExilesEyrieDeathWhirl5",[618],"[1102,634]","[75,243]",1,0
7631,"AtlasExilesEyrieBulletDive",[618],"[1102,634]","[75,243]",1,0
7632,"AtlasExilesEyrieChargeWindForce",[618],"[1102,634]","[75,243]",1,0
7633,"AfflictionPhysBossGeometryAttackGroundSlam1",[618],[],[],1,0
7634,"AfflictionPhysBossGeometryAttackGroundSlam2",[618],[],[],1,0
7635,"AfflictionPhysBossGeometryAttackLeapSlam1",[618],[],[],1,0
7636,"AfflictionPhysBossGeometryAttackMultiSlam1",[618],[],[],1,0
7637,"AfflictionPhysBossGeometryAttackMultiSlam2",[618],[],[],1,0
7638,"AfflictionPhysBossGeometryAttackSweepCleave1","[618,2361]",[],[],1,0
7639,"AfflictionMinionPhysSlamCircleSmall",[618],[],[],1,0
7640,"AfflictionMinionPhysSlamCircleBig",[618],[],[],1,0
7641,"AfflictionMinionPhysSlamCircleRectangle",[618],[],[],1,0
7642,"AfflictionGigaBallExplosion",[618],[],[],3.5,0.055
7643,"AfflictionGigaBallExplosionUnique","[618,196]",[7420],[15],3.5,0.055
7644,"AfflictionGigaBallDonut1",[618],[],[],2.5,0.055
7645,"AfflictionGigaBallDonut2",[618],[],[],2.5,0.055
7646,"AfflictionGigaBallDonut3",[618],[],[],2.5,0.055
7647,"AfflictionGigaBallDonut1Unique","[618,196]",[7420],[15],2.5,0.055
7648,"AfflictionGigaBallDonut2Unique","[618,196]",[7420],[15],2.5,0.055
7649,"AfflictionGigaBallDonut3Unique","[618,196]",[7420],[15],2.5,0.055
7650,"AfflictionGigaBallDonut4Unique","[618,196]",[7420],[15],2.5,0.055
7651,"AfflictionGigaBallDonut5Unique","[618,196]",[7420],[15],2.5,0.055
7652,"AfflictionPhysDemonWeaponCracks",[618],[],[],0.8,0.038
7653,"AfflictionPhysDemonWeaponCracksUnique","[618,2361]",[],[],0.8,0.038
7654,"AtlasExilesCrusaderSlamNova","[618,196]",[],[],3,0.045
7655,"AtlasExilesCrusaderClericBlast",[618],[],[],2.5,0.04
7656,"MetamorphosisTriggeredThrust","[618,3817]",[],[],1,0
7657,"MetamorphGroundSlam",[618],[],[],1,0
7658,"BetrayalCatarinaCircleX",[618],[2698],[-40],3,0.04
7659,"BetrayalCatarinaXCircle",[618],[2698],[-40],3,0.04
7660,"SpiritBurst","[1828,499,1778]","[7235,173]","[100,6]",1.875,0.04
7661,"Despair",[2975],[12420],[600],0.6667,0.016
7662,"DespairRoyale",[2975],[12420],[600],0.6667,0.016
7663,"ChaosLeaderDespair",[2975],[],[],1,0.016
7664,"PhysicalReflectMortar","[618,499,6875]","[2504,6876,3213,5759]","[5,100,20,10]",0.75,0.0535
7665,"ElementalReflectMortar","[618,499,6875]","[2504,1485,1486,6876,3213,5759]","[5,33,33,100,20,10]",3,0.0565
7666,"ElderGuardianCascadeMoveDaemon",[],[],[],1,0
7667,"ShadeForm",[9854],"[357,12393,7298]","[3000,100,20]",1,0
7668,"ShadeFormWhenHit",[9854],"[357,12393,4509]","[3000,100,100]",1,0
7669,"ElderProjectileSpellcast1","[499,4584,6851,4553]","[783,318,173]","[47,50,2]",3.6364,0.0535
7670,"ElderProjectileSpellcast2","[499,4584,6851,4553]","[783,173]","[46,1]",3.6364,0.0535
7671,"ElderProjectileSpellcast2Triggered","[499,6833,4553]","[783,318,173]","[47,50,1]",3.6364,0.0535
7672,"ElderProjectileSpellcast3456","[499,4584,6851,4553]","[783,173]","[46,1]",3.6364,0.05
7673,"ElderProjectileSpellcast7","[499,4584,6851,4553]","[783,173]","[47,1]",3.6364,0.0535
7674,"ElderProjectileUnstableSpellcast","[499,1778,4553]","[783,175,318,173]","[46,-25,-30,10]",3.6364,0.05
7675,"SummonedPhantasmSpellProjectile","[499,4553]",[783],[44],2.25,0.0454
7676,"DelveNecromancerProjectile","[499,4584]",[783],[13],1.75,0.04
7677,"SynthesisRibbonProjectile","[499,4584,7088]","[783,660]","[97,-30]",2.25,0.045
7678,"SynthesisDroneProjectile","[499,4584,7088]","[783,660]","[98,-30]",1,0.038
7679,"SynthesisDroneProjectileDash","[499,4584,7088]","[783,6160]","[99,1]",1,0.038
7680,"SynthesisDroneTurretProjectile","[499,4584,7088]","[783,660,318,6160]","[107,200,-33,1]",3.38,0.045
7681,"SynthesisSoulstealerProjectile","[499,4584,7088]",[783],[100],2.75,0.05
7682,"SynthesisGuardian4RotateProjectile","[499,4584,7088,6851]","[783,1103]","[108,50]",2.25,0.045
7683,"AtlasExilesEyrieIceShardProjectile","[499,4584,7088,6851]",[783],[125],1.2,0.045
7684,"AtlasExilesCrusaderMageguardProjectile","[499,4584,7088]","[783,660]","[127,-40]",2.25,0.045
7685,"AtlasExilesEyrieIceShardProjectileBarrage","[499,7304]",[],[],1.5,0.045
7686,"HeistFreidrichBloodBarrage","[499,7304,4553]",[],[],0.4,0.045
7687,"LegionEternalEmpireSpearThrow","[499,4584,7088,4553,9092]","[783,1103,1922,660]","[75,75,-60,-40]",3,0.045
7688,"ExpeditionEternalEmpireSpearThrow","[499,4584,7088,4553,9092]","[783,1103,1922,660]","[153,75,-60,-40]",3,0.045
7689,"ElderDoomProjectile1","[499,4584,6851]",[],[],2.7273,0.052
7690,"SummonPetrificationStatue",[],"[357,7957,7958]","[4000,15,5000]",1,0
7691,"BetrayalUpgradeModPetrificationStatue",[],"[357,7957,7958]","[4000,10,3000]",1,0
7692,"SentinelEmpowerPetrificationStatue",[],"[357,7957,7958]","[4000,10,3000]",1,0
7693,"RyslathaParasiteGround","[2303,1930]","[357,3366]","[2500,59]",0.3,0.03
7694,"ElderCastGroundSpores",[1923],"[7295,6313,5759]","[1,12,-20]",4.5,0.052
7695,"ElderCastGroundSporesInfluence",[],"[357,7295,5759]","[10000,1,-20]",2.25,0.048
7696,"IceFlower",[618],[357],[6000],0.9091,0
7697,"VoidShot","[499,850,1997,2538]","[7347,1102,2529]","[100,50,25]",1,0
7698,"TentacleSmash","[618,2538]",[4511],[20],1,0
7699,"GlimpseOfEternity",[],"[4509,357,346]","[100,10000,40]",1,0
7700,"SummonVoidSphere","[618,1997,3674,1828]","[5696,357,3195,4835,6466]","[20,8000,4000,5,10]",3.4818,0.0356
7701,"BestiaryStampede",[],[],[],1,0
7702,"BestiaryStampedeTiger",[],[2698],[-65],1,0
7703,"BestiaryStampedeTigerDaemon",[],"[634,2698]","[70,-65]",1,0
7704,"MetamorphRhoaStampede",[],[],[],1,0
7705,"MetamorphCloneStampede",[],[],[],1,0
7706,"TigerSpiritFangs","[618,2361]","[1922,634,6043]","[-60,163,100]",1,0
7707,"TigerSpiritLacerate","[618,3817]","[357,1922,634]","[750,-32,100]",1,0
7708,"TigerSpiritTeleportSlam",[618],"[1922,634,5759]","[14,100,-33]",1,0
7709,"ToraMonsterTrap",[],[357],[10000],1,0
7710,"ToraMonsterTrapFinal",[],[],[],1,0
7711,"IntimidatingCry","[2975,9535,12110,12147,10978,12223]","[7389,11836]","[5,2]",1,0
7712,"IntimidayingCryTriggered","[2975,9535,12110,12147,10978,12223,6216]","[7389,11836,357]","[5,2,4000]",1,0
7713,"CatsStealthTriggeredIntimidatingCry","[2975,9535,12110,7453,12147,10978,12223]","[7389,11836,3483,357]","[5,2,38,4900]",1,0
7714,"MonsterDetonateDeadAreaAlira",[618],"[344,357,3195,2107]","[1,2000,500,6]",1.6,0.04
7715,"MonsterDetonateDeadAreaAliraMaps",[618],"[344,357,3195,2107]","[1,1500,500,6]",2.6667,0.04
7716,"MonsterDetonateDeadAreaMaligaro",[618],"[344,357,3195,2107,1487]","[1,2000,500,6,20]",3.0222,0.031
7717,"MonsterDetonateDeadAreaMaligaroMaps",[618],"[344,357,3195,2107,1487]","[1,1500,500,6,20]",3.0222,0.031
7718,"MonsterDetonateDeadBellyTotem",[618],"[344,357,3195,2107]","[1,1500,500,1]",1.9444,0.019
7719,"MonsterDetonateDeadTotem",[618],"[344,357,3195,2107]","[1,1000,500,1]",1.5111,0.019
7720,"MonsterDetonateDeadExperimenter",[618],"[344,357,3195,2107,660]","[1,1500,500,1,-45]",1.5111,0.0143
7721,"MonsterDetonateDeadExperimenterBlight",[618],"[344,357,3195,2107]","[1,1500,500,1]",2.25,0.0143
7722,"MonsterDetonateDeadTormentDaemon",[618],"[344,357,3195,2107]","[1,1500,500,6]",1.5111,0.0143
7723,"MonsterDetonateDeadSideAreaBoss",[618],"[344,357,3195,2107]","[1,1000,500,6]",1.5111,0.0143
7724,"MonsterDetonateDeadWbFire",[618],"[344,357,3195,2107]","[1,1000,500,6]",2.1156,0.03
7725,"MonsterDetonateDeadWbChaos",[618],"[344,357,3195,2107,1487]","[1,1000,500,6,50]",2.1156,0.03
7726,"MonsterDetonateDeadBetrayalUpgrade",[618],"[344,357,3195,2107]","[1,1000,500,1]",1.5111,0.019
7727,"MonsterDetonateDeadHeistFreidrich",[618],"[357,3195,2107]","[3000,500,1]",1.5,0.025
7728,"MonsterDetonateDeadArchnemesis",[618],"[344,357,2107,5759]","[1,2000,1,-30]",2.6667,0.04
7729,"CatAspect",[],"[554,7395,12393,8445,860,357,3195]","[100,15,100,10,10,4000,6000]",1,0
7730,"BirdAspect",[],"[5815,7396,177,617,357,3195]","[10,10,10,10,4000,4000]",1,0
7731,"SpiderAspect",[],"[477,357,7613,7614]","[5,6000,1000,3]",1,0
7732,"VilentaHide",[],[357],[-1],1,0
7733,"DelveQiongqiHide",[],[357],[-1],1,0
7734,"CrabAspect",[],"[7408,7407]","[2,10]",1,0
7735,"VilentaBombToss",[],"[317,1101,5759]","[60,50,-25]",3,0.04
7736,"DelveQiongqiBombToss",[],"[317,357,3599,5759]","[60,15000,5,-25]",3,0.04
7737,"VultureBombToss",[12433],"[317,1104,5759]","[60,50,-50]",2.5,0.03
7738,"VilentaBombTossFire",[],"[317,357,3599,5759]","[60,3000,15,-25]",2,0.05
7739,"CrabSpiritBurrowPath",[],[],[],1,0
7740,"CrabSpiritCharge",[],[1922],[-25],1,0
7741,"CrabSpiritChargeWall",[],[1922],[-25],1,0
7742,"FireProjectileRetaliation","[6875,618]","[7584,7585,7586,6160,1790]","[10,50,25,1,15]",3.3333,0.05
7743,"PhysicalProjectileRetaliation","[6875,1930]",[1790],[30],1,0.04
7744,"AvianTornado","[499,1778,4553,1828]","[357,7436,974]","[2500,100,25]",2.13,0.0256
7745,"LegionSandTornadoes","[499,1778,4553,1828]","[357,974,318]","[2500,25,-40]",2.13,0.035
7746,"AtlasBossEyrieTornadoes","[499,1778,4553,1828]","[357,1102,318]","[4000,100,-50]",2.13,0.035
7747,"MasterGrantBuffTreasureHunter",[],[357],[300000],1,0
7748,"MasterGrantBuffTreasureHunterTemple",[],[357],[300000],1,0
7749,"MasterGrantBuffEinhar",[],[357],[300000],1,0
7750,"TaowuApplyBuff",[],[357],[10000],1,0
7751,"HeistHuckGrantBuff",[],[357],[100000],1,0
7752,"AtlasAllyGrantBuff",[],[357],[100000],1,0
7753,"SummonPhantasmFadingProjectile","[499,4553]",[],[],1.01,0.0485
7754,"SummonPhantasmFadingProjectile2","[499,4553]",[],[],1.01,0.0485
7755,"BetrayalPhantasmFadingProjectile","[499,4553,7088]",[783],[2],1.5,0.0375
7756,"BetrayalPhantasmFadingProjectile2","[499,4553,7088]",[783],[2],1.5,0.0375
7757,"AtlasCruasderJudgeFadingNova","[499,4553,7088,1778]","[783,173]","[128,7]",3,0.045
7758,"DelveAbyssCultistFadingProjectile","[499,4553,1930]","[173,214,8635,6205,6858,783]","[4,2,15,-35,2,45]",1.8,0.035
7759,"DelveAbyssCultistFadingProjectileCooldown1","[499,4553,1778]","[173,783,1790]","[6,45,50]",2.5,0.035
7760,"DelveAbyssCultistFadingProjectileCooldown2","[499,4553,1930]","[2121,2122,2123,2472,783,1790]","[20,2000,360,-180,45,50]",0.8,0.035
7761,"DelveAbyssCultistFadingProjectileCooldown3","[499,4553,2473,1930]","[2121,2122,2123,2472,783,1790]","[10,1200,100,-90,45,50]",1.1,0.035
7762,"DelveAbyssCultistFadingProjectileCinematic","[499,4553]","[214,175,173]","[6,-50,2]",0.33,0.035
7763,"BestiarySpiderGroundStab",[],"[357,3195,1922,434,177,2698]","[3000,12000,-29,-80,-50,-50]",3.3333,0.05
7764,"BestiarySpiderHallucinate",[],[357],[5000],1,0
7765,"LightningCloneRetaliation",[6875],[357],[4000],1,0
7766,"LightningCloneSuicideExplosion",[618],[357],[2500],2.625,0.062
7767,"CaptureMonster",[1894],[],[],1,0
7768,"ColdBeamRetaliation",[6875],"[357,7545,3563,5759]","[3000,1000,50,-25]",2.2273,0.062
7769,"RabbitSummonTiger",[618],[5759],[25],1,0
7770,"GroundCrab",[618],[],[],1,0
7771,"AnimateGuardianWeapon",[],[357],[20000],1,0
7772,"GroundCrabGeometryAttack","[618,7600]",[634],[125],1,0
7773,"BestiarySpiderSpark","[499,2303,1778]","[357,173]","[2000,15]",1,0.035
7774,"BestiarySpiderSparkDaemon","[499,2303,1778]","[357,173,175,3367]","[3000,8,-50,300]",2,0.035
7775,"CastAuraBlinding","[4095,14028,7637]",[],[],1.5,0.025
7776,"OnHitWhileCursedTriggeredCurseNova","[499,1778,1828,9327]","[173,3080,11820,357]","[16,100,100,3000]",3,0.05
7777,"BestiaryCrabWallRockstorm","[618,2422,3068]","[357,612,1821,2698,5759]","[7000,750,-19,-50,-25]",2,0.03
7778,"BestiarySpiderTeleportSlam",[618],"[1922,634,5759]","[-50,100,-33]",1,0
7779,"ShrapnelTrap","[618,1784,1997,330]","[869,1101]","[4000,50]",1.699,0.0356
7780,"FlamethrowerTrap","[618,1784,1997,330]","[869,357,7776,7741]","[4000,3500,25,4]",0.1027,0.0589
7781,"FlamethrowerTrapRoyale","[618,1784,1997,330]","[869,357,7776,7741]","[15000,3500,25,4]",0.1657,0.0589
7782,"UltimatumGuardFlameThrowerTrap","[618,1784,1997,330]","[357,313,7741]","[3500,-67,5]",0.1027,0.0589
7783,"LightningTowerTrap","[618,1784,1997,330]","[869,357,7736]","[4000,3500,3]",0.6737,0.0454
7784,"LightningTowerTrapRoyale","[618,1784,1997,330]","[869,357,7736]","[15000,3500,3]",1.1,0.0454
7785,"IncursionArchitectLightningTowerTrap","[618,1784,1997,330,6318]","[869,357,7734,7736]","[6000,3000,350,2]",0.625,0.042
7786,"IceSiphonTrap","[1784,330,3674]","[869,357,7755]","[4000,3000,10]",5.9549,0.041
7787,"IceSiphonTrapRoyale","[1784,330,3674]","[869,357,7755]","[15000,3000,10]",8.8766,0.0325
