"rownum","Id","Description","Invisible","Removable","Name","StatsKeys","bool","i32","bool","Maximum_StatsKey","Current_StatsKey","bool","i32","BuffVisualsKey","bool","bool","BuffCategory","bool","bool","bool","bool","BuffLimit","bool","Id2","IsRecovery","bool","rid","bool","i32","bool","bool","i32","[i32]","bool","bool","[rid]","bool","[rid]","BinaryStats","[rid]","[rid]","bool","bool","bool","bool","rid","[i32]","string","[rid]","[i32]","i32","[rid]"
2285,"covered_in_oil","Movement speed [Slow|Slowed] and  inflicted with [Exposure|Fire Exposure]. [IgnitedGround|Burning Ground] or [Detonator] Skills are guaranteed to [Ignite].","","","Covered in Oil","[20168,20166]","",3,"","","","",29,2118,1,"",2,"",1,1,"",0,"","CoveredInOil","","","","",7,"","",0,[],"","",[],"",[],[],"[20168,20166]",[],"","","","","",[],"",[],[3],1,[]
2286,"minion_reserve_buff","",1,"","",[],"",1,"","","","",29,0,1,"",18,"",1,1,"",0,"","","","","","",7,"",1,0,[],"","",[],"",[],[],[],[],"","","","","",[],"",[],[],1,[]
2287,"bone_offering_hit_absorption","","","","Bone Offering",[],"",3,"","","","",29,2123,1,"",1,"",1,1,"",0,"","","","","","",7,"","",0,[],"","",[],"",[],[],[],[],"","","","","",[],"",[],[],1,[]
2288,"bone_offering_impaled","",1,"","",[],1,2,"","","","",29,0,1,"",18,"",1,1,"",0,"","","","","","",7,"","",0,[],"","",[],"",[],"[134,6536,2038,10144]",[],[],"","","","","",[],"",[],[],1,[]
2289,"pain_offering_buff","","","","Pain Offering","[70,210,18561]","",3,"","","","",29,2128,1,"",18,"",1,1,"",0,"","","","","","",7,"","",0,[],"","",[],"",[],[],"[70,210,18561]",[],"","","","","",[],"",[],[],1,[]
2290,"soul_offering_healing","","","","",[119],"",3,"","","","",29,81,1,"",18,"",1,1,"",0,"","","","","","",7,"","",0,[],"","",[],"",[],[],[119],[],"","","","","",[],"",[],[],1,[]
2291,"soul_offering_elemental_resist","","","","",[135],"",3,"","","","",29,67,1,"",18,"",1,1,"",0,"","","","","","",7,"","",0,[],"","",[],"",[],[],[135],[],"","","","","",[],"",[],[],1,[]
2292,"grave_offering_damage","","","","","[66,67]","",3,"","","","",29,14,1,"",18,"",1,1,"",0,"","","","","","",7,"","",0,[],"","",[],"",[],[],"[66,67]",[],"","","","","",[],"",[],[],1,[]
2293,"crossbow_barrage_recoil","",1,"","","[18466,18468]","",1,"","","","",29,0,1,"",18,"",1,1,"",0,"","","","","","",7,"","",0,[],"","",[],"",[],[],"[18466,18468]",[],"","","","","",[],"",[],[],1,[]
2294,"skeleton_cleric_heal","","","","",[119],1,3,"","","","",29,2122,1,"",1,"",1,1,"",0,"","","","","","",7,"","",0,[],"","",[],"",[],[],[119],[],"","","","","",[],"",[],[],1,[]
2295,"crossbow_barrage_recoil_area","",1,"","",[18551],"",1,"","","","",29,0,1,"",18,"",1,1,"",0,"","","","","","",7,"","",0,[],"","",[],"",[],[],[18551],[],"","","","","",[],"",[],[],1,[]
2296,"reaver_enrage_buff","",1,"","","[1043,18562,8844]",1,2,"","","","",29,0,1,"",18,"",1,1,"",0,"","ReaverEnrageBuff","","","","",7,"","",0,[],"","",[],"",[],[],"[1043,18562,8844]",[],"","","","","",[],"",[],[],1,[]
2297,"warrior_hunkered_down","",1,"","","[1047,16416]",1,2,"","","","",29,0,1,"",18,"",1,1,"",0,"","","","","","",7,"","",0,[],"","",[],"",[],[],"[1047,16416]",[],"","","","","",[],"",[],[],1,[]
2298,"ice_bind_debuff","","","","Bound",[18576],1,3,"","","","",29,1204,1,"",2,"",1,1,"",0,"","IceBindDebuff",1,"","","",7,"","",0,[],"","",[],"",[18437],[],"[18576,18437]",[],"","","",1,"",[],"",[],[],2,[]
2299,"wind_palm_buff","Your [Quarterstaff] and [Unarmed] [Attack|Attacks] fire [Projectile|Projectiles]","","","Staggering Force",[],1,2,"","","","",29,2129,1,"",18,"",1,1,"",0,"","","","","","",7,"","",0,[],"","",[],"",[],[],[],[],"","","","","",[],"",[],[],1,[]
2300,"charged_staff_stack","Your Quarterstaff swings release slashing waves of energy, and are empowered with Lightning.","","","Charged Staff","[6313,6314]",1,13,1,"","","",29,2130,1,"",18,"",1,1,"",0,"","","","","","",7,"","",0,[],"","",[],1,[],[],"[6313,6314]",[],"","","","","",[],"",[],[],1,[]
2301,"tempest_bell_active","Your Tempest Bell is active. Hit it to do damage in an Area.","","","Tempest Bell",[],"",1,"","","","",29,2154,1,"",18,"",1,1,"",0,"","","","","","",7,"","",0,[],"","",[],"",[],[19085],[],[],"","","","","",[],"",[],[],1,[]
2302,"ice_amusher_wall_stack","",1,"","",[18609],1,2,"","","","",29,0,1,"",18,"",1,1,"",0,"","IceAmbusherStack","","","","",7,"","",0,[],"","",[],1,[],[],[18609],[],"","","","","",[],"",[],[],1,[]
2303,"detonating_arrow_stages","You are gaining stages by channelling the Detonating Arrow skill.","","","Detonating Arrow",[],1,4,1,"","",1,29,2134,1,1,6,"",1,1,"",0,"","","","","","",7,"","",0,[],"","",[],"",[],[],[],[],"","","","","",[],"",[],[],1,[]
2304,"snipers_mark","","","","Sniper's Mark",[11726],1,14,"","","",1,29,2200,"","",14,"",1,1,"",0,"","",1,"","","",7,"",1,0,[],"","",[],"",[],[],[11726],[19866],"","",1,1,"",[],"",[],[],1,[]
2305,"ground_fire_ghostflame_monster","",1,"","[DNT] Ignited Ground",[],1,1,"","","","",29,2136,"","",18,"",1,1,"",0,"","AilmentApplicationAura","","","","",7,"","",0,[],"","",[],"",[],[],[],[],"","","","","",[],"",[3110],[],6,[]
2306,"sceptre_allies_damage","",1,"","",[24],1,3,"","","","",29,0,1,"",18,"",1,1,"",0,"","","","","","",7,"","",0,[],"","",[],"",[],[],[24],[],"","","","","",[],"",[],[],1,[]
2307,"sceptre_allies_flat_physical_damage","",1,"","","[30,31]",1,3,"","","","",29,0,1,"",18,"",1,1,"",0,"","","","","","",7,"","",0,[],"","",[],"",[],[],"[30,31]",[],"","","","","",[],"",[],[],1,[]
2308,"sceptre_allies_flat_fire_damage","",1,"","","[45,46]",1,3,"","","","",29,0,1,"",18,"",1,1,"",0,"","","","","","",7,"","",0,[],"","",[],"",[],[],"[45,46]",[],"","","","","",[],"",[],[],1,[]
2309,"sceptre_allies_flat_cold_damage","",1,"","","[52,53]",1,3,"","","","",29,0,1,"",18,"",1,1,"",0,"","","","","","",7,"","",0,[],"","",[],"",[],[],"[52,53]",[],"","","","","",[],"",[],[],1,[]
2310,"sceptre_allies_flat_lightning_damage","",1,"","","[59,60]",1,3,"","","","",29,0,1,"",18,"",1,1,"",0,"","","","","","",7,"","",0,[],"","",[],"",[],[],"[59,60]",[],"","","","","",[],"",[],[],1,[]
2311,"sceptre_allies_attack_speed","",1,"","",[70],1,3,"","","","",29,0,1,"",18,"",1,1,"",0,"","","","","","",7,"","",0,[],"","",[],"",[],[],[70],[],"","","","","",[],"",[],[],1,[]
2312,"sceptre_allies_cast_speed","",1,"","",[210],1,3,"","","","",29,0,1,"",18,"",1,1,"",0,"","","","","","",7,"","",0,[],"","",[],"",[],[],[210],[],"","","","","",[],"",[],[],1,[]
2313,"sceptre_allies_accuracy_rating","",1,"","",[83],1,3,"","","","",29,0,1,"",18,"",1,1,"",0,"","","","","","",7,"","",0,[],"","",[],"",[],[],[83],[],"","","","","",[],"",[],[],1,[]
2314,"sceptre_allies_critical_chance","",1,"","",[541],1,3,"","","","",29,0,1,"",18,"",1,1,"",0,"","","","","","",7,"","",0,[],"","",[],"",[],[],[541],[],"","","","","",[],"",[],[],1,[]
2315,"sceptre_allies_critical_multiplier","",1,"","",[95],1,3,"","","","",29,0,1,"",18,"",1,1,"",0,"","","","","","",7,"","",0,[],"","",[],"",[],[],[95],[],"","","","","",[],"",[],[],1,[]
2316,"sceptre_allies_all_elemental_resistances","",1,"","",[135],1,3,"","","","",29,0,1,"",18,"",1,1,"",0,"","","","","","",7,"","",0,[],"","",[],"",[],[],[135],[],"","","","","",[],"",[],[],1,[]
2317,"sceptre_allies_life_regeneration","",1,"","",[119],1,3,"","","","",29,0,1,"",18,"",1,1,"",0,"","","","","","",7,"","",0,[],"","",[],"",[],[],[119],[],"","","","","",[],"",[],[],1,[]
2318,"electrocuting_arrow_debuff","","","","",[],"",3,"","","","",29,2137,1,"",2,"",1,1,"",0,"","","","","","",7,"","",0,[],"","",[],"",[],[18674],[],[],"","","",1,"",[],"",[20406],[],1,[]
2319,"empower_barrage_visual","",1,"","",[],1,2,"","","","",29,2138,1,"",18,"",1,1,"",0,"","","","","","",7,"","",0,[],"","",[],"",[],[],[],[],"","","","","",[],"",[],[],1,[]
2320,"mana_remnants_visual","You create Mana Remnants when you kill or [Critical|Critically Hit] [Shock|Shocked] enemies. Walking over a Mana Remnant consumes it to restore your Mana.","","","Mana Remnants",[],1,2,"","","","",29,2140,1,"",18,"",1,1,"",0,"","","","","","",7,"",1,0,[],"","",[],"",[],[20870],[],[],"","","","","",[],"",[],[],1,[]
2321,"igneous_shield_buff","Block to imbue your shield with Fire temporarily","","","Magma Barrier",[],"",3,"","","","",29,2142,1,"",18,"",1,1,"",0,"","","",1,"","",7,"",1,0,[],"","",[],"",[],[],[],[],"","","","","",[],"",[],[],1,[]
2322,"igneous_shield_blocking","Your shield is temporarily imbued with Fire","","","Magma Barrier Active Block",[],"",2,"","","","",29,2142,1,"",18,"",1,1,"",0,"","","",1,"","",7,"","",0,[],"","",[],"",[],[],[],[],"","","","","",[],"",[],[],1,[]
2323,"vine_arrow_vine_debuff","Movement Speed [Slow|Slowed] and taking [Chaos] damage over time.","","","Vine Arrow","[442,20827]","",3,"","","","",29,2207,1,"",2,"",1,1,"",0,"","","","","","",7,"","",0,[],"","",[],"",[],[],"[442,20827]",[],"","","",1,"",[],"",[],[2],2,[]
2324,"armour_break_over_time","",1,"","",[],"",1,"","","",1,29,0,1,"",2,"",1,1,"",0,"","ArmourBreakOverTime","","","","",7,"","",0,[],"","",[],"",[],[],[],[],"","","","","",[],"",[],[],1,[]
2325,"baron_fog_deathnut","You are taking Cold Damage over time","","","Lost in Fog",[1935],"",3,"","","","",29,2145,1,"",2,"",1,1,"",0,"","","","","","",7,"","",0,[],"","",[],"",[],[],[1935],[],"","","","","",[],"",[],[],1,[]
2326,"soulfeast_counter","You are using Forbidden Rite","","","Forbidden Rite",[],1,4,1,"","",1,29,298,1,1,6,"",1,1,"",0,"","","","","","",7,"","",0,[],"","",[],"",[],[],[],[],"","","","","",[],"",[],[],1,[]
2327,"stormfire_support_shock_tracker","",1,"","",[],"",1,"","","",1,29,0,1,"",18,"",1,1,"",0,"","","","","","",7,"","",0,[],"","",[],"",[],[18840],[],[],"","","","","",[],"",[],[],1,[]
2328,"talking_to_npc_protection","",1,"","",[18846],1,2,"","","","",29,0,1,"",18,"",1,1,"",0,"","","","","","",7,"","",0,[],"","",[],"",[],[],[18846],[],"","","","","",[],"",[],[],1,[]
2329,"ignite_proliferation_aura","","","","",[],"",3,"","","",1,29,2146,"","",18,"",1,1,"",0,"","IgniteProliferationAura","","","","",7,"","",0,[],"","",[],"",[],[],[],[],"","","","","",[],"",[],[],1,[]
2330,"azmeri_swamp_ground","Your movement speed is reduced while standing in the Viscous Swamp.","","","Slowed",[171],1,3,"","","","",29,2147,1,"",2,"",1,1,"",0,"","","","","","",7,"","",0,[],"","",[],"",[],[],[171],[],"","","","","",[],"",[],"[3,4]",1,[]
2331,"azmeri_pict_effigy_buff","",1,"","",[466],"",3,"","","","",29,0,1,"",18,"",1,1,"",0,"","","","","","",7,"","",0,[],"","",[],"",[],[],[466],[],"","","","","",[],"",[],[],1,[]
2332,"raging_spirits_buff","","","","Raging Spirits",[],"",3,"","","","",29,2148,1,"",18,"",1,1,"",0,"","","","","","",7,"",1,0,[],"","",[],"",[],[],[],[],"","","","","",[],"",[],[],6,[]
2333,"treasure_vault_lava","You are taking escalating Fire Damage over time and your movement speed is reduced while standing in lava.","","","Molten Gold","[1933,171]","",3,"","","","",29,2149,"",1,2,"",1,1,"",0,"","TreasureVaultLava","","","","",7,"","",200,[],"","",[],"",[],[],"[1933,171]",[],"","","","","",[],"",[],[],1,[]
2334,"track_fiery_death","",1,"","",[],1,10,"","","","",29,0,1,"",18,"",1,1,"",0,"","TrackFieryDeath","","","","",7,"","",0,[],"","",[],"",[],[],[],[],"","","","","",[],"",[],[],6,[]
2335,"queen_of_filth_life_curse","Your flesh has been tainted. You reserve life equal to the upfront cost of skills.","","","Tainting Flesh",[],1,3,"","","","",29,2150,1,"",2,"",1,1,"",0,"","QueenOfFilthFakeCurse","","","","",7,"","",0,[],"","",[],"",[],[],[],[],"","","","","",[],"",[],[],1,[]
2336,"queen_of_filth_mana_curse","Your soul has been tainted. You reserve mana equal to the upfront cost of skills.","","","Tainting Soul",[],1,3,"","","","",29,2151,1,"",2,"",1,1,"",0,"","QueenOfFilthFakeCurse","","","","",7,"","",0,[],"","",[],"",[],[],[],[],"","","","","",[],"",[],[],1,[]
2337,"queen_of_life_filth_reservation","Your life has been reserved as a result of using skills while under the effect of Tainting Flesh.","","","Tainted Flesh",[],1,1,"","","","",29,2152,1,"",2,"",1,1,"",0,"","","","","","",7,"","",0,[],"","",[],"",[],[],[],[],"","","","","",[],"",[],[],1,[]
2338,"queen_of_mana_filth_reservation","Your mana has been reserved as a result of using skills while under the effect of Tainting Soul.","","","Tainted Soul",[],1,1,"","","","",29,2153,1,"",2,"",1,1,"",0,"","","","","","",7,"","",0,[],"","",[],"",[],[],[],[],"","","","","",[],"",[],[],1,[]
2339,"plague_bearer_reservation","",1,"","",[],"",3,"","","","",29,0,1,"",18,"",1,1,"",0,"","","","","","",7,"",1,0,[],"","",[],"",[],[],[],[],"","","","","",[],"",[],[],6,[]
2340,"ice_bind_caster_buff","",1,"","",[682],1,1,"","","","",29,0,1,"",18,"","","","",0,"","","","","","",7,"","",0,[],"","",[],"",[],[],[682],[],"","","","","",[],"",[],[],1,[]
2341,"spear_sandstorm_allies","",1,"","",[18885],"",3,"","","","",29,0,1,"",18,"",1,1,"",0,"","","","","","",7,"","",0,[],"","",[],"",[],[],[18885],[],"","","","","",[],"",[],[],6,[]
2342,"tempest_bell_combo_tracker","[Not Displayed] Quarterstaff [Strike|Strikes] build Combo. Tempest Bell can be used at five Combo.",1,"","[Not Displayed] Tempest Bell",[],"",1,1,"","","",29,2155,1,"",18,"",1,1,"",0,"","TempestBellComboTracker","","","","",7,"","",0,[],"","",[],"",[],[],[],[],"","","","","",[],"",[],[],1,[]
2343,"contagion_allied","",1,"","",[],1,8,"","","",1,29,504,1,"",2,"",1,1,"",0,"","ContagionDebuffAllied","","","","",7,"","",0,[],"","",[],"",[],[],[],[],"","","","","",[],"",[],[],1,[]
2344,"wind_dancer_tracker","",1,"","Wind Dancer",[],1,2,1,"","","",29,0,1,"",18,"",1,1,"",0,"","WindDancerTracker","","","","",7,"","",0,[],"","",[],"",[],[],[],[],"","","","","",[],"",[],[],1,[]
2345,"wind_dancer_stage","You have more [Evasion] until hit","","","Wind Dancer",[18921],"",1,1,"","","",29,2158,1,"",1,"",1,1,"",0,"","","","","","",7,"","",0,[],"","",[],"",[],[],[18921],[],"","","","","",[],"",[],[],1,[]
2346,"smoke_cloud_while_stationary","",1,"","",[],"",2,"","","","",29,0,1,"",18,"",1,1,"",0,"","SmokeCloudWhileStationary","","","","",7,"","",0,[],"","",[],"",[],[],[],[],"","","","","",[],"",[],[],6,[]
2347,"power_charged_zombie","",1,"","","[18987,18988,18989,18992,20522]","",2,"","","","",29,2161,1,"",18,"",1,1,"",0,"","","","","","",7,"","",0,[],"","",[],"",[],[],"[18987,18988,18989,18992,20522]",[],"","","","","",[],"",[],[],6,[]
2348,"ritual_of_power_damage","",1,"","",[442],"",3,"","","",1,29,2160,1,"",2,"",1,1,"",0,"","RitualOfPowerAuraVisual","","","","",7,"","",0,[],"","",[],"",[],[],[442],[],"","","","","",[],"",[],[2],1,[]
2349,"rock_slider_resistances_loss","",1,"","","[138,140]","",3,"","","","",29,0,1,"",18,"",1,1,"",0,"","","","","","",7,"","",0,[],"","",[],"",[],[],"[138,140]",[],"","","","","",[],"",[],[],1,[]
2350,"perennial_king_sand_storm","You are taking Physical damage over time while standing in the Sandstorm.","","","Sandstorm",[346],1,3,"","","","",29,2162,1,"",2,"",1,1,"",0,"","","","","","",7,"","",0,[],"","",[],"",[],[],[346],[],"","","","","",[],"",[],[],1,[]
2351,"asala_sand_shield","",1,"","",[],"",3,"","","","",29,0,1,"",18,"",1,1,"",0,"","","","","","",7,"","",0,[],"","",[],"",[],[],[],[],"","","","","",[],"",[],[],6,[]
2352,"voodoo_king_death_effigy_multiplying_curse","You are taking ever-increasing Physical Damage per stack of Shadow Surge.","","","Shadow Surge",[],"",4,"","","","",29,2165,1,1,2,"",1,1,"",0,1,"BuffVisualCustomData","","","","",7,"","",0,[],"",1,[],"",[],[],[],[],"","","","","",[],"",[],[],4,[]
2353,"voodoo_king_death_effigy_multiplying_curse_damage","",1,"","",[346],"",3,"","","","",29,0,1,"",18,"",1,1,"",0,1,"","","","","",7,"","",0,[],"",1,[],"",[],[],[346],[],"","","","","",[],"",[],[],6,[]
2354,"voodoo_king_punishment_moving","Stop moving or you will be imprisoned.","","","Ritual of Meditation",[451],"",11,"","","","",29,2166,1,"",2,"",1,1,"",0,"","VoodooKingPunishment","","","","",7,"","",0,[],"","",[],"",[],[],[451],[],"","","","","",[],"",[],[],4,[]
2355,"voodoo_king_punishment_stationary","Keep moving or you will be imprisoned.","","","Ritual of Dance",[451],"",11,"","","","",29,2167,1,"",2,"",1,1,"",0,"","VoodooKingPunishment","","","","",7,"","",0,[],"","",[],"",[],[],[451],[],"","","","","",[],"",[],[],4,[]
2356,"voodoo_king_plant_slow","Enemies are Slowed","","","Slowed",[171],1,3,"","","","",29,2169,1,"",2,"",1,1,"",0,"","","","","","",7,"","",0,[],"","",[],"",[],[],[171],[],"","","","","",[],"",[],[3],4,[]
2357,"voodoo_king_maze_debuff","You are taking Physical and Chaos Damage while standing in the Branching Affliction.","","","Branching Affliction","[346,442]","",4,1,"","","",29,2170,1,"",2,"",1,1,"",1000,"","","","","","",7,"","",0,[],"","",[],1,[],[],"[346,442]",[],"","","","","",[],"",[],[],4,[]
2358,"voodoo_king_death_aura_effigy","You are taking Cold and Chaos Damage over time while standing in the Mystic Miasma.","","","Mystic Miasma","[1935,442]","",3,"","","","",29,2171,1,"",2,"",1,1,"",0,"","","","","","",7,"","",0,[],"","",[],"",[],[],"[1935,442]",[],"","","","","",[],"",[],[],4,[]
2359,"voodoo_king_platform_debuff","You take increased damage for each stack of Portent Vapors","","","Portent Vapors",[466],1,12,1,"","","",29,2172,1,1,2,"",1,1,"",0,"","","","","","",2,"","",500,[],"","",[],1,[],[],[466],[],"","","","","",[],"",[],[],4,[]
2360,"voodoo_king_platform_heal","",1,"","",[439],1,2,"","","","",29,0,1,"",1,"",1,1,"",0,"","","","","","",7,"","",0,[],"","",[],"",[],[],[439],[],"","","","","",[],"",[],[],6,[]
2361,"passive_minion_healing","",1,"","",[],"",11,"","","","",29,0,1,"",18,"",1,1,"",0,"","PassiveMinionHealing","","","","",7,"","",0,[],"","",[],"",[],[],[],[],"","","","","",[],"",[],[],6,[]
2362,"perennial_king_tornado_degen","You are taking Physical Damage over time and your Movement Speed is being reduced due to being inside the Tornado. An additional stack of this effect is applied when deep inside the Tornado.","","","Tornado","[346,171]",1,1,"","","","",29,2174,"","",2,"",1,1,"",0,"","","","","","",7,"","",0,[],"","",[],"",[],[],"[346,171]",[],"","","","","",[],"",[],[],1,[]
2363,"perennial_king_lightning_tornado","You take increased damage while standing in the Charged Tornado","","","Charged Tornado",[15810],1,3,"","","","",2,374,"","",2,"",1,1,"",0,"","",1,"","","",7,"","",0,[],"","",[],"",[],[],[15810],[13905],"","",1,"","",[],"",[],[],3,[]
2364,"perennial_king_shock_move_penalty","Your Movement Speed is reduced due to being damaged by the Electric Fence skill","","","Slowed",[171],"",3,"","","","",29,2159,1,"",2,"",1,1,"",0,"","","","","","",7,"","",0,[],"","",[],"",[],[],[171],[],"","","","","",[],"",[],[3],2,[]
2365,"bone_spear_impaled","Attacks against you deal additional Physical Damage, removing a stack.","","","Bone Spear Spikes",[],"",11,1,"","","",29,2178,1,"",18,"",1,1,"",0,"","BoneSpearImpaled","","","","",7,"","",0,[],"","",[],"",[],[],[],[],"","","","","",[],"",[],[],4,[]
2366,"player_low_aggro","",1,"","",[11727],"",2,"","","","",29,0,1,"",18,"",1,1,"",0,"","","","","","",7,"","",0,[],"","",[],"",[],[],[11727],[],"","","","","",[],"",[],[],6,[]
2367,"ground_fire_phys_life_recovery","You are takings physical and fire damage and have reduced Life Recovery Rate","","","Sundered Ground","[1933,346,2723]",1,3,"","","","",29,179,1,"",2,"",1,1,"",0,"","","","","","",7,"","",0,[],"","",[],"",[],[],"[1933,346,2723]",[],"","","","","",[],"",[],[4],6,[]
2368,"minion_pact_tracker","",1,"","",[],"",11,"","","","",29,0,1,"",18,"",1,1,"",0,"","MinionPactTracker","","","","",7,"","",0,[],"","",[],"",[],[],[],[],"","","","","",[],"",[],[],6,[]
2369,"minion_resummon_timer","Your Persistent Minions will be revived when this timer ends","","","Reforming Minions",[],1,9,"","","",1,29,2182,1,"",1,"",1,1,"",0,"","","","","","",7,"","",0,[],"","",[],"",[],[],[],[],"","","","","",[],"",[],[],1,[]
2370,"caustic_cloud_snake_boss_vomit","You are taking Chaos Damage over time and your Movement Speed is being reduced due to standing on Tor Gul's vomit.","","","Caustic Ground","[442,6168]",1,3,"","","","",29,15,"","",2,"",1,1,"",0,"","","","","","",7,"","",0,[],"","",[],"",[],[],"[442,6168]",[],"","","","","",[],"",[],[],1,[]
2371,"caustic_cloud_snake_boss_vomit_slow","Enemies are Slowed",1,"","Slowed",[171],1,3,"","","","",29,0,1,"",2,"",1,1,"",0,"","","","","","",7,"","",0,[],"","",[],"",[],[],[171],[],"","","","","",[],"",[],[3],6,[]
2372,"last_gasp","",1,"","",[],1,2,"","","","",29,0,1,"",18,1,1,1,"",0,"","LastGasp","","","","",7,"","",0,[],"","",[],"",[],[],[],[],"","","","","",[],"",[],[],1,[]
2373,"ice_bite","Your Attacks have added Cold Damage","","","Ice Bite",[18927],1,3,"","","","",29,2179,1,"",18,"",1,1,"",0,"","","","","","",7,"","",0,[],"","",[],"",[],[],[18927],[],"","","","","",[],"",[],[],1,[]
2374,"grim_feast_visual","Nearby enemy and Minion deaths create Grim Remnants which grant Energy Shield when collected.","","","Grim Feast",[],1,2,"","","","",29,2180,1,"",18,"",1,1,"",0,"","","","","","",7,"",1,0,[],"","",[],"",[],[],[],[],"","","","","",[],"",[],[],1,[]
2375,"ailment_aura","",1,"","",[],1,1,"","","",1,29,0,"","",18,"","","","",0,"","AilmentApplicationAura","","","","",7,"","",0,[],"","",[],"",[],[],[],[],"","","","","",[],"",[],[],6,[]
2376,"blasphemy_reservation","",1,"","",[],"",1,"","","","",29,0,1,"",18,"",1,"","",0,"","","","","","",7,"",1,0,[],"","",[],"",[],[],[],[],"","","","","",[],"",[],[],6,[]
