"rownum","GrantedEffect","Level","CostMultiplier","StoredUses","Cooldown","CooldownBypassType","VaalSouls","VaalStoredUses","CooldownGroup","i32","SoulGainPreventionDuration","AttackSpeedMultiplier","i32","i32","i32","i32","i32","i32","Reservation","i32","CostAmounts","f32","i32"
16698,4390,13,100,0,0,4,0,0,67,0,0,-70,0,0,0,0,0,0,0,0,[],55,100
16699,4390,14,100,0,0,4,0,0,67,0,0,-70,0,0,0,0,0,0,0,0,[],59,100
16700,4390,15,100,0,0,4,0,0,67,0,0,-70,0,0,0,0,0,0,0,0,[],63,100
16701,4390,16,100,0,0,4,0,0,67,0,0,-70,0,0,0,0,0,0,0,0,[],67,100
16702,4390,17,100,0,0,4,0,0,67,0,0,-70,0,0,0,0,0,0,0,0,[],71,100
16703,4390,18,100,0,0,4,0,0,67,0,0,-70,0,0,0,0,0,0,0,0,[],75,100
16704,4390,19,100,0,0,4,0,0,67,0,0,-70,0,0,0,0,0,0,0,0,[],79,100
16705,4390,20,100,0,0,4,0,0,67,0,0,-70,0,0,0,0,0,0,0,0,[],83,100
16706,4391,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],68,100
16707,4392,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16708,4394,1,100,1,30000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16709,4393,1,100,1,6000,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16710,4397,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16711,4398,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16712,4400,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16713,4399,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16714,4402,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16715,4403,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16716,4404,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16717,4405,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16718,4406,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16719,4407,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16720,4408,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16721,4409,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16722,4410,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16723,4411,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16724,4412,1,100,0,0,4,0,0,67,0,0,-35,0,0,0,0,0,0,0,0,[],1,100
16725,4413,1,100,0,0,4,0,0,67,0,0,-35,0,0,0,0,0,0,0,0,[],1,100
16726,4414,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16727,4415,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16728,4432,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16729,4436,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16730,4435,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16731,4434,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16732,4401,1,100,3,8000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16733,4416,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],68,100
16734,4417,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],68,100
16735,4418,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],68,100
16736,4419,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],68,100
16737,4420,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],68,100
16738,4421,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],68,100
16739,4422,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],68,100
16740,4423,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],68,100
16741,4424,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16742,4425,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16743,4426,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16744,4427,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16745,4428,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16746,4429,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16747,4437,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16748,4438,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16749,4439,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16750,4440,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16751,4441,1,100,1,10000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16752,4442,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16753,4443,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16754,4444,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16755,4445,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16756,4446,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16757,4447,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16758,4448,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16759,4449,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16760,4450,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16761,4451,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16762,4452,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16763,4453,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16764,4454,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16765,4455,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16766,4456,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16767,4457,1,100,1,14000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16768,4458,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16769,4459,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16770,4460,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16771,4461,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16772,4462,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16773,4463,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16774,4464,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16775,4465,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16776,4466,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16777,4467,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16778,4468,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16779,4469,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16780,4470,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16781,4471,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16782,4472,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16783,4473,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16784,4474,1,100,1,1000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16785,4517,1,100,1,6000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16786,4475,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16787,4476,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16788,4477,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16789,4478,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16790,4479,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16791,4480,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16792,4481,1,100,1,10000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16793,4482,1,100,1,10000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16794,4483,1,100,1,1750,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16795,4484,1,100,1,1750,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16796,4485,1,100,1,1750,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16797,4486,1,100,1,10000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16798,4487,1,100,1,10000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16799,4488,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16800,4489,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16801,4490,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16802,4491,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16803,4492,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16804,4493,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16805,4494,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16806,4495,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16807,4496,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16808,4497,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16809,781,1,100,1,5000,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16810,782,1,100,1,1500,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16811,783,1,100,1,3000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],2,100
16812,784,1,100,1,10000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16813,784,2,100,1,10000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],19,100
16814,784,3,100,1,10000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],20,100
16815,784,4,100,1,10000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],84,100
16816,785,1,100,1,2000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16817,785,2,100,1,2000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],19,100
16818,785,3,100,1,2000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],20,100
16819,785,4,100,1,2000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],84,100
16820,4498,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16821,4499,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16822,4500,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16823,4501,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16824,4502,1,100,1,12000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16825,4503,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16826,4504,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16827,4505,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16828,4506,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16829,4507,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16830,4508,1,100,0,0,4,0,0,67,0,0,-58,0,0,0,0,0,0,0,0,[],1,100
16831,4509,1,100,1,10000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16832,4510,1,100,1,4000,4,0,0,67,0,0,-30,0,0,0,0,0,0,0,0,[],1,100
16833,4511,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16834,4512,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16835,4513,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16836,4514,1,100,1,26500,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16837,4515,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16838,4516,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16839,4518,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16840,4519,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16841,4520,1,100,1,6000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16842,4521,1,100,1,14000,4,0,0,67,0,0,-25,0,0,0,0,0,0,0,0,[],1,100
16843,4522,1,100,1,8000,4,0,0,2,0,0,-25,0,0,0,0,0,0,0,0,[],1,100
16844,4523,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16845,4524,1,100,1,6000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16846,4525,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16847,4526,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16848,4527,1,100,0,0,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16849,4528,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16850,4529,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16851,4530,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16852,4531,1,100,1,5000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16853,4532,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16854,4533,1,100,0,0,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16855,4534,1,100,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16856,4535,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16857,4536,1,100,1,14000,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16858,4537,1,100,1,14000,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16859,4538,1,100,1,3000,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16860,4539,1,100,1,7000,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16861,4540,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16862,4541,1,100,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16863,4542,1,100,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16864,4543,1,100,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16865,4544,1,100,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16866,4545,1,100,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16867,4546,1,100,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16868,4547,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16869,4548,1,100,1,10000,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16870,4549,1,100,0,0,4,0,0,67,0,0,-50,0,0,0,0,0,0,0,0,[],1,100
16871,4550,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16872,4551,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16873,4552,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16874,4553,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16875,4554,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16876,4555,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16877,4556,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16878,4557,1,100,1,15000,4,0,0,67,0,0,-25,0,0,0,0,0,0,0,0,[],1,100
16879,4558,1,100,1,15000,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16880,4559,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16881,4560,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16882,4561,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16883,4562,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16884,4563,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16885,4564,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16886,4565,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16887,4566,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16888,4567,1,100,1,5000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16889,4568,1,100,1,8000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16890,4569,1,100,1,8000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16891,4570,1,100,1,8000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16892,4571,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16893,4572,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16894,4573,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16895,4574,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16896,4575,1,100,1,6000,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16897,4576,1,100,1,9000,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16898,4577,1,100,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16899,4578,1,100,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16900,4579,1,100,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16901,4580,1,100,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16902,4581,1,100,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16903,4582,1,100,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16904,4583,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],4,100
16905,4584,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],4,100
16906,4585,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16907,4586,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16908,4587,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16909,4588,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16910,4589,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16911,4590,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16912,4591,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16913,4592,1,100,1,10000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16914,4593,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16915,4594,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16916,4595,1,100,1,20000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16917,4596,1,100,1,5000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16918,4597,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16919,4598,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16920,4599,1,100,1,6500,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16921,4600,1,100,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16922,4601,1,100,1,13500,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16923,4602,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16924,4603,1,100,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16925,4604,1,100,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16926,4605,1,100,1,20000,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16927,4606,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16928,4607,1,100,1,7000,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16929,4608,1,100,1,7000,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16930,4609,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16931,4610,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16932,4611,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16933,4612,1,100,1,30000,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16934,4613,1,100,1,20000,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16935,4614,1,100,1,30000,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16936,4615,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16937,4616,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16938,4617,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16939,4618,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16940,4620,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16941,4619,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16942,4621,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16943,4622,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16944,4623,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16945,4624,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16946,4625,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16947,4626,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16948,4627,1,100,1,7500,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16949,4628,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16950,4629,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16951,4630,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16952,4631,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16953,4632,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16954,4633,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16955,4634,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16956,4635,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16957,4636,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16958,4637,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16959,4638,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16960,4639,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16961,4640,1,100,1,5000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16962,4641,1,100,1,5000,4,0,0,67,0,0,10,0,0,0,0,0,0,0,0,[],1,100
16963,4642,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16964,4643,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16965,4644,1,100,1,7500,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16966,4645,1,100,1,15000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16967,4646,1,100,1,7500,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16968,4647,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16969,4648,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16970,4649,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16971,4650,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16972,4651,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
