"rownum","Id","HASH16","ModType","Level","Stat1","Stat2","Stat3","Stat4","Domain","Name","GenerationType","Families","Stat1Value","Stat2Value","Stat3Value","Stat4Value","i32","i32","rid","rid","row","[rid]","[rid]","[rid]","string","[rid]","[rid]","i32","i32","rid","[rid]","[rid]","[rid]","[rid]","[string]","bool","i32","i32","rid","i32","bool","[rid]","string","i32","[rid]","i32","i32","rid","rid","i32","i32","i32","[rid]","bool","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","rid","i32","i32","i32","[string]","bool","i32","i32","i32","i32","i32","i16","bool"
11724,"ExpeditionLogbookMapExpeditionExplosionRadius",55698,9033,1,13684,"","","",6,"",23,[4397],10,40,0,0,0,0,0,1360198,74,[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,-275696125,[],"",0,0,1174405120,5313,50331648,0,""
11725,"ExpeditionLogbookMapExpeditionExplosives",62101,9034,1,13685,"","","",6,"",23,[4398],10,40,0,0,0,0,0,1360298,74,[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,-955173500,[],"",0,0,-1442840576,5313,50331648,0,""
11726,"ExpeditionLogbookMapExpeditionSagaContainsBoss_",37714,9035,68,13888,"","","",6,"",23,[4399],1,1,0,0,0,0,0,1360412,74,[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,-178952697,[],"",0,0,469762048,5314,50331648,0,""
11727,"ExpeditionLogbookMapExpeditionSagaContainsBoss2_",28707,9035,68,13888,"","","",6,"",23,[4399],2,2,0,0,0,0,0,1360528,74,[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,175733338,[],"",0,0,-1879048192,5314,50331648,0,""
11728,"ExpeditionLogbookMapExpeditionSagaContainsBoss3",53491,9035,75,13888,"","","",6,"",23,[4399],3,3,0,0,0,0,0,1360642,74,[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,169138919,[],"",0,0,33554432,5315,50331648,0,""
11729,"ExpeditionLogbookMapExpeditionSagaContainsBoss4",1008,9035,81,13888,"","","",6,"",23,[4399],4,4,0,0,0,0,0,1360756,74,[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,-3343300,[],"",0,0,1946157056,5315,50331648,0,""
11730,"ExpeditionLogbookMapExpeditionChestDoubleDropsChance_",42051,9036,1,13942,"","","",6,"",23,[4400],5,20,0,0,0,0,0,1360882,74,[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,1414328335,[],"",0,0,-234881024,5315,50331648,0,""
11731,"ExpeditionLogbookMapExpeditionExtraRelicSuffixChance__",45221,9037,1,13943,"","","",6,"",23,[4401],10,40,0,0,0,0,0,1361010,74,[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,-1965213064,[],"",0,0,1912602624,5316,50331648,0,""
11732,"ExpeditionLogbookMapExpeditionMaximumPlacementDistance",7385,9038,1,13945,"","","",6,"",23,[4402],20,50,0,0,0,0,0,1361138,74,[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,260313949,[],"",0,0,-234881024,5316,50331648,0,""
11733,"ExpeditionLogbookMapExpeditionNumberOfMonsterMarkers_",40832,9039,1,13946,"","","",6,"",23,[4403],10,40,0,0,0,0,0,1361264,74,[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,1776088668,[],"",0,0,1879048192,5317,50331648,0,""
11734,"ExpeditionLogbookMapExpeditionSagaAdditionalTerrainFeatures__",27817,9040,1,13947,"","","",6,"",23,[4404],1,1,0,0,0,0,0,1361406,74,[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,-846094024,[],"",0,0,-33554432,5317,50331648,0,""
11735,"MonsterChilledAura",41235,9048,1,451,"","","",3,"",3,[4410],1,1,0,0,0,0,0,1361462,74,[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,334,-16843010,-16843010,-1461319179,[],"",0,0,905969664,5318,50331648,0,""
11736,"MonsterChilledAuraSkitterbot",11427,9048,1,451,"","","",3,"",3,[4410],1,1,0,0,0,0,0,1361538,74,[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,335,-16843010,-16843010,1291018320,[],"",0,0,-2113929216,5318,50331648,0,""
11737,"MonsterShockedAuraSkitterbot___",39795,9049,1,451,"","","",3,"",3,[4411],1,1,0,0,0,0,0,1361620,74,[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,336,-16843010,-16843010,-935570609,[],"",0,0,-738197504,5318,50331648,0,""
11738,"MonsterTagExpedition",45819,9082,1,"","","","",3,"",3,[3424],0,0,0,0,0,0,0,1361680,74,[689],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,1224866810,[],"",0,0,536870912,5319,50331648,0,""
11739,"ExpeditionNPCStealth_",6081,9091,1,11727,"","","",3,"",3,[231],500,500,0,0,0,0,0,1361758,74,[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,803813416,[],"",0,0,1577058304,5319,50331648,0,""
11740,"MapExpeditionEliteMonsterQuantity",22847,9092,1,13974,"","","",6,"",23,[4428],10,40,0,0,0,0,0,1361844,74,[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,716403596,[],"",0,0,-1275068416,5319,50331648,0,""
11741,"MapExpeditionChestCount____",63276,9093,1,13982,"","","",6,"",23,[4429],8,16,0,0,0,0,0,1361918,74,[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,1275312943,[],"",0,0,-33554432,5319,50331648,0,""
11742,"MapExpeditionEpicChestCount",31863,9094,1,13975,"","","",6,"",23,[4430],4,12,0,0,0,0,0,1361992,74,[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,97941921,[],"",0,0,1207959552,5320,50331648,0,""
11743,"MapExpeditionUncommonChestCount_",57303,9095,1,13976,"","","",6,"",23,[4431],8,24,0,0,0,0,0,1362076,74,[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,-1834922634,[],"",0,0,-1677721600,5320,50331648,0,""
11744,"MapExpeditionCommonChestCount",4428,9096,1,13977,"","","",6,"",23,[4432],12,36,0,0,0,0,0,1362154,74,[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,-2086432017,[],"",0,0,-369098752,5320,50331648,0,""
11745,"MapExpeditionArtifactQuantity",43299,9097,1,13978,"","","",6,"",23,[4433],10,40,0,0,0,0,0,1362232,74,[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,507557731,[],"",0,0,939524096,5321,50331648,0,""
11746,"MapExpeditionVendorRerollCurrencyQuantity_",2805,9098,1,13979,"","","",6,"",23,[4434],10,30,0,0,0,0,0,1362336,74,[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,1675323694,[],"",0,0,-1610612736,5321,50331648,0,""
11747,"MapHellscapeLeague____",17861,9127,1,14005,"","","",6,"",3,[4463],1,1,0,0,0,0,0,1362400,74,[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,1020426519,[],"",0,0,-536870912,5321,50331648,0,""
11748,"BreachstoneCommanderRewards1",45277,9132,1,14022,"","","",6,"",3,[4467],1,1,0,0,0,0,0,1362476,74,[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,1182725795,[],"",0,0,738197504,5322,50331648,0,""
11749,"BreachstoneCommanderRewards2_",25355,9133,1,14023,"","","",6,"",3,[4467],1,1,0,0,0,0,0,1362554,74,[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,500858577,[],"",0,0,2046820352,5322,50331648,0,""
11750,"BreachstoneCommanderRewards3_",7177,9134,1,14024,"","","",6,"",3,[4467],1,1,0,0,0,0,0,1362632,74,[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,-1052254898,[],"",0,0,-939524096,5322,50331648,0,""
11751,"BreachstoneCommanderRewards4_",2920,9135,1,14025,"","","",6,"",3,[4467],1,1,0,0,0,0,0,1362710,74,[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,-954479501,[],"",0,0,369098752,5323,50331648,0,""
11752,"BreachstoneCommanderRewards5",64627,9136,1,14026,"","","",6,"",3,[4467],1,1,0,0,0,0,0,1362786,74,[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,1420863683,[],"",0,0,1644167168,5323,50331648,0,""
11753,"MapLifeBreachstoneTier5",29988,816,1,1004,1202,989,955,6,"",3,[319],0,0,0,0,0,0,250,1362852,74,[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[607,316]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,-314271648,[],"",0,0,-1006632960,5323,50331648,0,""
11754,"MapMonsterAllBossesAtOnceMaven",10059,967,1,14074,1004,1202,"",6,"of Challenge",3,[309],19,19,16,16,9,9,0,1362992,74,[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,-1706902263,[],"",0,0,805306368,5324,50331648,0,""
11755,"MapMonsterAllBossesAtOnceMavenVoid",49108,967,1,14074,1004,1202,"",6,"of Challenge",3,[309],26,26,19,19,11,11,0,1363080,74,[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,-383756556,[],"",0,0,-2013265920,5324,50331648,0,""
11756,"MapMonsterAllBossesAtOnceMavenFeared",1083,967,1,14074,1004,1202,"",6,"of Challenge",3,[309],27,27,19,19,11,11,0,1363172,74,[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,527964995,[],"",0,0,-469762048,5324,50331648,0,""
11757,"BreachstoneExtraRandomMods1_",11878,9138,1,14043,"","","",6,"",3,[4471],1,1,0,0,0,0,0,1363248,74,[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,149563020,[],"",0,0,805306368,5325,50331648,0,""
11758,"BreachstoneExtraRandomMods2",53241,9139,1,14044,"","","",6,"",3,[4471],1,1,0,0,0,0,0,1363322,74,[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,315481396,[],"",0,0,2046820352,5325,50331648,0,""
11759,"MapEnfeebleAndLessMonsterCurseEffectBreachstone_",62780,9140,1,965,5076,"","",6,"",3,[4472],15,15,-30,-30,0,0,0,1363438,74,[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,619565521,[],"",0,0,-301989888,5325,50331648,0,""
11760,"MapTemporalChainsAndLessMonsterCurseEffectBreachstone",23266,9141,1,967,5076,"","",6,"",3,[4472],15,15,-30,-30,0,0,0,1363564,74,[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,-1696874439,[],"",0,0,1811939328,5326,50331648,0,""
11761,"MapVulnerabilityAndLessMonsterCurseEffectBreachstone_",15534,9142,1,963,5076,"","",6,"",3,[4472],15,15,-30,-30,0,0,0,1363690,74,[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,-626334204,[],"",0,0,-369098752,5326,50331648,0,""
11762,"FlaskBleedCorruptingBloodImmunity1",40535,9151,8,14165,"","","",2,"of Sealing",2,[576],6,8,0,0,0,0,0,1363778,74,[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[20],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,-2115887179,[],"",0,0,1375731712,5327,50331648,0,""
11763,"FlaskShockImmunity1",44449,9152,6,14167,"","","",2,"of Earthing",2,[577],6,8,0,0,0,0,0,1363852,74,[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[20],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,-1119612699,[],"",0,0,-1677721600,5327,50331648,0,""
11764,"FlaskChillFreezeImmunity1",28635,9148,4,14163,"","","",2,"of Convection",2,[103],6,8,0,0,0,0,0,1363938,74,[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[20],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,-523661550,[],"",0,0,-234881024,5327,50331648,0,""
11765,"FlaskIgniteImmunity1",36992,9149,6,14164,"","","",2,"of Damping",2,[104],6,8,0,0,0,0,0,1364014,74,[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[20],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,790085527,[],"",0,0,1040187392,5328,50331648,0,""
11766,"FlaskPoisonImmunity1__",51458,9150,16,14166,"","","",2,"of the Antitoxin",2,[109],6,8,0,0,0,0,0,1364094,74,[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[20],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,406180151,[],"",0,0,-1912602624,5328,50331648,0,""
11767,"StormBladeImplicitLocalLightningDamage_1",16081,9153,1,61,62,"","",1,"",3,[4478],0,0,0,0,0,0,0,1364210,74,[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,-1703041876,[],"",0,0,-234881024,5328,50331648,0,""
11768,"FlaskPoisonImmunityDuringEffect",45571,9183,16,14289,14338,"","",2,"of the Skunk",2,[4496],1,1,-49,-45,0,0,0,1364320,74,[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[20],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,-2125384878,[],"",0,0,1879048192,5329,50331648,0,""
11769,"FlaskShockImmunityDuringEffect",41608,9184,6,14290,14338,"","",2,"of the Conger",2,[4497],1,1,-49,-45,0,0,0,1364446,74,[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[20],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,-1239018322,[],"",0,0,-301989888,5329,50331648,0,""
11770,"FlaskFreezeAndChillImmunityDuringEffect",20497,9185,4,14291,14338,"","",2,"of the Deer",2,[4499],1,1,-49,-45,0,0,0,1364586,74,[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[20],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,359351674,[],"",0,0,2046820352,5330,50331648,0,""
11771,"FlaskIgniteImmunityDuringEffect_",12849,9187,6,377,14338,"","",2,"of the Urchin",2,[4498],1,1,-49,-45,0,0,0,1364716,74,[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[20],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,1275362869,[],"",0,0,-67108864,5330,50331648,0,""
11772,"FlaskBleedingAndCorruptedBloodImmunityDuringEffect_1",1769,9186,8,14292,14338,"","",2,"of the Lizard",2,[4500],1,1,-49,-45,0,0,0,1364856,74,[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[20],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,1638098762,[],"",0,0,-2013265920,5331,50331648,0,""
11773,"JunMasterVeiledLocalFlaskReducedReflectDuringEffect",19898,9196,60,14487,"","","",29,"of the Order",2,[101],-80,-60,0,0,0,0,0,1365022,74,[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[20,659]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,-662661830,[],"",0,0,1040187392,5332,50331648,0,""
11774,"JunMaster2LocalFlaskReducedReflectDuringEffect",36863,9196,60,14487,"","","",10,"of the Order",2,[101],-55,-45,0,0,0,0,0,1365166,74,[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[20,659]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,-1473697834,[],"",0,0,-838860800,5332,50331648,0,""
11775,"HellscapeGimmickShiftOnDefeatingRareUniqueEnemy",8096,9238,1,"","","","",6,"",26,[4547],1,1,50,50,0,0,0,1365312,74,[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,270340029,[],"",0,0,1073741824,5333,50331648,0,""
11776,"HellscapeGimmickShiftOnReachingFullResourceKillsDrainResource_",501,9239,1,"","","","",6,"",26,[4547],50,50,0,0,0,0,0,1365456,74,[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,2046326797,[],"",0,0,-805306368,5333,50331648,0,""
11777,"HellscapeGimmickShiftRandomly_",38953,9240,1,"","","","",6,"",26,[4547],1,1,0,0,0,0,0,1365536,74,[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,-1703804325,[],"",0,0,536870912,5334,50331648,0,""
11778,"HellscapeGimmickLoseStackOverTimeDoubleStackGain",19243,9241,1,"","","","",6,"",26,[4547],1,1,0,0,0,0,0,1365652,74,[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,447435136,[],"",0,0,-1811939328,5334,50331648,0,""
11779,"HellscapeGimmickTakePhysicalDamagePerSecondWhileYouCanShiftIntoNightmare__",17732,9242,1,"","","","",6,"",26,[4547],9,9,-25,-25,0,0,0,1365820,74,[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,1455166456,[],"",0,0,1006632960,5335,50331648,0,""
11780,"StormBladeExplicitLocalIncreasedCriticalStrikeChance",35719,9243,1,544,"","","",1,"Superior",1,[4548],0,0,0,0,0,0,0,1365964,74,[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,-879738857,[],"",0,0,-872415232,5335,50331648,0,""
11781,"StormBladeExplicitShockChance",11714,9244,1,644,"","","",1,"Anomalous",1,[4549],0,0,0,0,0,0,0,1366064,74,[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,-1121480475,[],"",0,0,805306368,5336,50331648,0,""
11782,"StormBladeExplicitAttackLightningConvertToChaos",21819,9245,1,14688,"","","",1,"Divergent",1,[4550],0,0,0,0,0,0,0,1366200,74,[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,1706766464,[],"",0,0,-1207959552,5336,50331648,0,""
11783,"StormBladeEnchantmentLocalIncreasedAttackSpeed",60494,9246,1,71,"","","",1,"",3,[4551],0,0,0,0,0,0,0,1366312,74,[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,1291624626,[],"",0,0,671088640,5337,50331648,0,""
11784,"StormBladeEnchantmentLocalLightningPenetration",35540,9247,1,10180,"","","",1,"",3,[4552],0,0,0,0,0,0,0,1366424,74,[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,1637935988,[],"",0,0,-1744830464,5337,50331648,0,""
11785,"MonsterExperienceRoyaleBoss_",48891,228,1,9,"","","",3,"",3,[74],2000,2000,0,0,0,0,0,1366500,74,[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,-1799935412,[],"",0,0,-469762048,5337,50331648,0,""
11786,"MapArchnemesisLeague__",7247,9289,1,14733,"","","",6,"",3,[4583],1,1,0,0,0,0,0,1366564,74,[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,500498842,[],"",0,0,603979776,5338,50331648,0,""
11787,"MapMapBossesEverywhere",9976,9290,1,14751,"","","",6,"",3,[4584],1,1,0,0,0,0,0,1366628,74,[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,2123651180,[],"",0,0,1677721600,5338,50331648,0,""
11788,"MapGaunletUniqueMonsterLife",32253,9291,1,14768,"","","",6,"",3,[4585],80,80,0,0,0,0,0,1366702,74,[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,-132479513,[],"",0,0,-1375731712,5338,50331648,0,""
