"rownum","BaseItemTypesKey","Stacks","CurrencyUseType","Action","Directions","FullStack_BaseItemTypesKey","Description","Usage_AchievementItemsKeys","bool","CosmeticTypeName","Possession_AchievementItemsKey","[rid]","[i32]","CurrencyTab_StackSize","XBoxDirections","i32","rid","rid","ModifyMapsAchievements","ModifyContractsAchievements","CombineAchievements","i32","[i32]","ShopTag","IsHardmode","DescriptionHardmode","IsGold"
4591,4116,1,1,"grant_micro","","","Changes the appearance of any equipped boots to the Bloodthirsty Boots.",[],"","Boots Skin","",[],[],0,"",0,"","",[],[],[],9,[12],587,"","",""
4592,4117,1,1,"grant_micro","","","Changes the appearance of any equipped gloves to the Bloodthirsty Gloves.",[],"","Gloves Skin","",[],[],0,"",0,"","",[],[],[],8,[11],587,"","",""
4593,4118,1,1,"grant_micro","","","Changes the appearance of any equipped body armour to the Bloodthirsty Body Armour. Gaining souls for Vaal skills causes your armour to run with blood. A burst of corrupted energy erupts when a Vaal skill is ready to use.",[],"","Body Armour Skin","",[],[],0,"",0,"","",[],[],[],4,[9],587,"","",""
4594,4119,1,1,"grant_micro","","","Adds the Bloodboil Weapon Effect to any equipped weapon. It summons a floating dagger above rare and unique enemies you hit. The dagger ticks down as the enemy loses life, impaling them on death.",[],"","Weapon Effect","",[],[],0,"",0,"","",[],[],[],2,"[2,5]",587,"","",""
4595,4120,1,1,"grant_micro","","","Changes the appearance of any equipped helmet to the Chronomancer Helmet.",[],"","Helmet Skin","",[],[],0,"",0,"","",[],[],[],6,[7],587,"","",""
4596,4121,1,1,"grant_micro","","","Changes the appearance of any equipped boots to the Chronomancer Boots.",[],"","Boots Skin","",[],[],0,"",0,"","",[],[],[],9,[12],587,"","",""
4597,4122,1,1,"grant_micro","","","Changes the appearance of any equipped gloves to the Chronomancer Gloves.",[],"","Gloves Skin","",[],[],0,"",0,"","",[],[],[],8,[11],587,"","",""
4598,4123,1,1,"grant_micro","","","Changes the appearance of any equipped body armour to the Chronomancer Body Armour. The chestpiece empties when you use a cooldown skill and refills as its cooldown recovers, causing a burst of magic when the cooldown is ready.",[],"","Body Armour Skin","",[],[],0,"",0,"","",[],[],[],4,[9],587,"","",""
4599,4124,1,1,"grant_micro","","","Adds the Chronomancer Cloak Back Attachment to any equipped body armour.",[],"","Body Armour Attachment","",[],[],0,"",0,"","",[],[],[],5,[10],587,"","",""
4600,4125,1,1,"grant_micro","","","Attaches the Chronomancer Character Effect to your belt, leaving sandy images of you in your wake. They collapse after a few seconds, or immediately when you are hit.",[],"","Belt Attachment","",[],[],0,"",0,"","",[],[],[],16,[15],587,"","",""
4601,4126,1,1,"modify_portal_variation","","","This character's portals use the Chronomancer Portal Effect. You are enveloped in magic until your grace period expires.",[],"","Portal Modification","",[],[],0,"",0,"","",[],[],[],11,[20],587,"","",""
4602,4127,1,1,"grant_micro","","","Changes the appearance of any equipped helmet to the Voidborn Helmet.",[],"","Helmet Skin","",[],[],0,"",0,"","",[],[],[],6,[7],587,"","",""
4603,4128,1,1,"grant_micro","","","Changes the appearance of any equipped boots to the Voidborn Boots.",[],"","Boots Skin","",[],[],0,"",0,"","",[],[],[],9,[12],587,"","",""
4604,4129,1,1,"grant_micro","","","Changes the appearance of any equipped gloves to the Voidborn Gloves.",[],"","Gloves Skin","",[],[],0,"",0,"","",[],[],[],8,[11],587,"","",""
4605,4130,1,1,"grant_micro","","","Changes the appearance of any equipped body armour to the Voidborn Body Armour. Your character floats through the air, even in combat areas.",[],"","Body Armour Skin","",[],[],0,"",0,"","",[],[],[],4,[9],587,"","",""
4606,4131,1,1,"grant_micro","","","Adds the Wormhole Back Attachment to any equipped body armour. It warps you through space whenever you use a travel skill.",[],"","Body Armour Attachment","",[],[],0,"",0,"","",[],[],[],5,[10],587,"","",""
4607,4132,1,1,"grant_micro","","","Changes the appearance of any equipped helmet to the Hellfire Helmet.",[],"","Helmet Skin","",[],[],0,"",0,"","",[],[],[],6,[7],587,"","",""
4608,4133,1,1,"grant_micro","","","Changes the appearance of any equipped boots to the Hellfire Boots.",[],"","Boots Skin","",[],[],0,"",0,"","",[],[],[],9,[12],587,"","",""
4609,4134,1,1,"grant_micro","","","Changes the appearance of any equipped gloves to the Hellfire Gloves.",[],"","Gloves Skin","",[],[],0,"",0,"","",[],[],[],8,[11],587,"","",""
4610,4135,1,1,"grant_micro","","","Changes the appearance of any equipped body armour to the Hellfire Body Armour. Causes currency items you find to appear as motes of flame which are sucked into an opening in your armour when you pick them up.",[],"","Body Armour Skin","",[],[],0,"",0,"","",[],[],[],4,[9],587,"","",""
4611,4136,1,1,"grant_micro","","","Adds the Hellfire Helmet Attachment to your headdress. It conjures a demon to imprison the souls of unique enemies you kill.",[],"","Helmet Attachment","",[],[],0,"",0,"","",[],[],[],7,"[8,21]",587,"","",""
4612,4137,1,1,"modify_portal_variation","","","This character's portals use the Dragonfire Portal Effect. It breathes fire at nearby enemies.",[],"","Portal Modification","",[],[],0,"",0,"","",[],[],[],11,[20],587,"","",""
4613,4138,1,1,"grant_micro","","","Adds the Eternal Flame Wings back attachment to any equipped body armour. If you die while wearing them, the phoenix within takes flight, returning to land on your back when you revive.",[],"","Body Armour Attachment","",[],[],0,"",0,"","",[],[],[],5,[10],587,"","",""
4614,4139,1,1,"grant_micro","","","Changes the appearance of any equipped helmet to the Tormentor Helmet. The souls of your defeated enemies are released in a torrent when you use a flask.",[],"","Helmet Skin","",[],[],0,"",0,"","",[],[],[],6,[7],587,"","",""
4615,4140,1,1,"grant_micro","","","Changes the appearance of any equipped boots to the Tormentor Boots.",[],"","Boots Skin","",[],[],0,"",0,"","",[],[],[],9,[12],587,"","",""
4616,4141,1,1,"grant_micro","","","Changes the appearance of any equipped gloves to the Tormentor Gloves.",[],"","Gloves Skin","",[],[],0,"",0,"","",[],[],[],8,[11],587,"","",""
4617,4142,1,1,"grant_micro","","","Changes the appearance of any equipped body armour to the Tormentor Body Armour. The souls of your defeated enemies are absorbed as you gain flask charges.",[],"","Body Armour Skin","",[],[],0,"",0,"","",[],[],[],4,[9],587,"","",""
4618,4143,1,1,"grant_micro","","","Adds the Tormented Back Attachment to any equipped body armour. Its needles stab deep into you whenever you are recovering life over time.",[],"","Body Armour Attachment","",[],[],0,"",0,"","",[],[],[],5,[10],587,"","",""
4619,4144,1,1,"grant_micro","","","Changes the appearance of any equipped shield to the Poltergeist Shield. It floats in a cloud of fragments around you, reforming to block hits.",[],"","Shield Skin","",[],[],0,"",0,"","",[],[],[],0,[4],587,"","",""
4620,4145,1,1,"modify_portal_variation","","","This character's portals use the Poltergeist Portal Effect. It releases a stream of mischievous spirits that toy with your surroundings.",[],"","Portal Modification","",[],[],0,"",0,"","",[],[],[],11,[20],587,"","",""
4621,4146,1,1,"grant_micro","","","Adds the Tormentor Portrait Frame to this character.",[],"","Portrait Frame Modification","",[],[],0,"",0,"","",[],[],[],12,[17],587,"","",""
4622,4147,1,1,"grant_micro","","","Adds the Hellfire Portrait Frame to this character.",[],"","Portrait Frame Modification","",[],[],0,"",0,"","",[],[],[],12,[17],587,"","",""
4623,4148,1,1,"grant_micro","","","Adds the Bloodthirsty Portrait Frame to this character.",[],"","Portrait Frame Modification","",[],[],0,"",0,"","",[],[],[],12,[17],587,"","",""
4624,4149,1,1,"grant_micro","","","Adds the Chronomancer Portrait Frame to this character.",[],"","Portrait Frame Modification","",[],[],0,"",0,"","",[],[],[],12,[17],587,"","",""
4625,4150,1,1,"grant_micro","","","Adds the Cosmic Portrait Frame to this character.",[],"","Portrait Frame Modification","",[],[],0,"",0,"","",[],[],[],12,[17],587,"","",""
4626,4151,1,1,"grant_micro","","","Your Eye of Winter becomes a fluttering effect.",[],"","Eye Of Winter Skin","",[],[],0,"",0,"","",[],[],[],17,[36],"","","",""
4627,7020,1,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],"","","",""
4628,7021,1,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],"","","",""
4629,7022,1,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],"","","",""
4630,7023,1,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],"","","",""
4631,7024,1,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],"","","",""
4632,7025,1,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],"","","",""
4633,7026,1,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],"","","",""
4634,7027,1,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],413,"","",""
4635,7048,1,1,"grant_micro","","","",[],"","","",[],[],0,"",0,"",2,[],[],[],20,[],364,"","",""
4636,7049,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],425,"","",""
4637,7050,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],414,"","",""
4638,7051,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],414,"","",""
4639,7052,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],414,"","",""
4640,7053,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],414,"","",""
4641,7054,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],414,"","",""
4642,7055,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],414,"","",""
4643,7056,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],414,"","",""
4644,7057,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],414,"","",""
4645,7058,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],425,"","",""
4646,7059,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],425,"","",""
4647,7060,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],425,"","",""
4648,7061,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],414,"","",""
4649,7062,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],417,"","",""
4650,7063,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"",2,[],[],[],20,[],425,"","",""
4651,7064,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],425,"","",""
4652,7065,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],426,"","",""
4653,7066,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],426,"","",""
4654,7067,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],426,"","",""
4655,7068,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],426,"","",""
4656,7069,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],424,"","",""
4657,7070,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],424,"","",""
4658,7071,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],424,"","",""
4659,7072,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],424,"","",""
4660,7073,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],415,"","",""
4661,7074,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],415,"","",""
4662,7075,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],415,"","",""
4663,7076,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],415,"","",""
4664,7077,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],415,"","",""
4665,7078,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],415,"","",""
4666,7079,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],415,"","",""
4667,7080,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],415,"","",""
4668,7081,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],415,"","",""
4669,7082,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],415,"","",""
4670,7083,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],415,"","",""
4671,7084,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],415,"","",""
4672,7085,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],415,"","",""
4673,7086,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],415,"","",""
4674,7087,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],415,"","",""
4675,7088,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],415,"","",""
4676,7089,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],415,"","",""
4677,7090,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],416,"","",""
4678,7091,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"",0,[],[],[],20,[],415,"","",""
4679,7092,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],426,"","",""
4680,7093,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],426,"","",""
4681,7094,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],426,"","",""
4682,7095,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],426,"","",""
4683,7096,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],426,"","",""
4684,7097,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],418,"","",""
4685,7098,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"",0,[],[],[],20,[],425,"","",""
4686,7099,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],425,"","",""
4687,7100,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],416,"","",""
4688,7101,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],415,"","",""
4689,7102,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],416,"","",""
4690,7103,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],416,"","",""
