"rownum","Id","CharactersKey","Text","Mono_AudioFile","Stereo_AudioFile","HasStereo","bool","Video","i32","i32","i32","[rid]","rid"
11911,"DannigLogbookKarui","","This expedition might take us through a Karui site. Now those are an honourable people I'd very much like to get to know. I've spent my life in search of renown, so their Way intrigues me. Shall we learn all we can, Exile?","Audio/Dialogue/NPC/Dannig/Dannig_46.ogg","","","","",1,0,1,"[507,511,515]",""
11912,"DannigLogbookEternalEmpire","","I'm intrigued by this Eternal Empire. I'd call them not quite Eternal since they're all dead now, but since so many of them are still walking around as shamblers, perhaps they were aptly named. Care to explore one of their ancient sites, Exile?","Audio/Dialogue/NPC/Dannig/Dannig_47.ogg","","","","",1,0,1,"[507,511,515]",""
11913,"DannigLogbookOriathan","","The Oriathans haven't been very friendly to us. This expedition might take us through one of their sites, and I've half a mind to desecrate a bit extra on purpose. Interested in some destruction, Exile?","Audio/Dialogue/NPC/Dannig/Dannig_48.ogg","","","","",1,0,1,"[507,511,515]",""
11914,"DannigLogbookSiren","","The terrain clues from this logbook could potentially take us to a location once inhabited by Sirens. Sounds like a myth to me, but myths usually contain a kernel of truth. Perhaps I'll stuff my ears to avoid their supposedly enchanting songs. We could then investigate and see the truth for ourselves. What do you say, Exile?","Audio/Dialogue/NPC/Dannig/Dannig_49.ogg","","","","",1,0,1,"[507,511,515]",""
11915,"DannigLogbookMonkeyTribe","","If I'm translating this logbook correctly, they seem to have met a tribe of... monkeys?... that could communicate with hand signs. They were capable of trade, and even had their own statues of deities unknown. I've been continually astounded by Wraeclast's wonders and dangers, but this one still seems a bit unbelievable to me. Shall we investigate this claim, Exile?","Audio/Dialogue/NPC/Dannig/Dannig_50.ogg","","","","",1,0,1,"[507,511,515]",""
11916,"DannigLogbookLostMen","","I'm not sure I understand what I'm translating. At least one of the locations mentioned in this logbook belonged to a tribe of 'men of no name' who worshipped the bones of a specific kind of long-dead beast whose description makes no sense to me. Your continent is strange. Interested in exploring that area, Exile?","Audio/Dialogue/NPC/Dannig/Dannig_51.ogg","","","","",1,0,1,"[507,511,515]",""
11917,"DannigLogbookVaalPlusBlackScythe","","The translation's tough on this one. The expedition's Remembrancer was clearly a novice. Prosaic lists of landmarks passed on the trek... notable hills, rivers, a mountain range... he goes on at great length about the battles, though. Pages and pages of arbalest bolts 'finding purchase in the necks and hearts of exotically dressed shamblers.' Young men were still the same bloodthirsty whelps thousands of years ago, it seems.\r\n\r\nMight be a Vaal site from that description, though he doesn't go into detail about their clothing. The use of arbalests hints at Black Scythe work. There are a few locations that might fit the details from this logbook. What do you think?","Audio/Dialogue/NPC/Dannig/Dannig_52.ogg","","","","",1,0,1,"[507,511,515]",""
11918,"DannigLogbookVaalPlusKnights","","It was the Knights of the Sun that first explored the cursed cities of the Vaal. This logbook was from those early days, right after they arrived on Wraeclast and found that empire glorious, shining... and filled with shamblers. I can't imagine what horrific event might have caused the death of an entire civilisation all at once. Not sure I want to know.\r\n\r\nShall we follow in their footsteps, Exile?","Audio/Dialogue/NPC/Dannig/Dannig_53.ogg","","","","",1,0,1,"[507,511,515]",""
11919,"DannigLogbookVaalPlusOrder","","This logbook has some fairly detailed discussion of Uhtred's declaration that virtue gems were unclean and not to be touched. These gems were often seen on—or <i>{in}—the shambling dead inhabiting the silent Vaal empire, and the connection was clear. Strange that my people learned that lesson so quickly, but you... well, you know gems better than I do. What shall we do, Exile?","Audio/Dialogue/NPC/Dannig/Dannig_54.ogg","","","","",1,0,1,"[507,511,515]",""
11920,"DannigLogbookVaalPlusDruids","","This logbook... I don't think I can repeat what I've read. The Druids of the Broken Circle claimed to have the ability to look into the past, so of course they tried to understand the fate of the Vaal Empire that lay dead and empty across Wraeclast. This logbook...\r\n\r\nNo. I can face fear. If you give the word, we'll go, Exile.","Audio/Dialogue/NPC/Dannig/Dannig_55.ogg","","","","",1,0,1,"[507,511,515]",""
11921,"DannigLogbookGeneric","","The landmarks described in this logbook don't match anything particularly notable on our current maps. The terrain has changed too much over the centuries. At best, I'm making guesses here. Do you care to pick a destination?","Audio/Dialogue/NPC/Dannig/Dannig_56.ogg","","","","",1,0,1,"[507,511,515]",""
11922,"DannigLogbookOlroth","","This is incredible! We may have finally found it! This logbook contains various final notes from a Remembrancer trying to desperately piece together where their greatest leader might have gone. From the text, it seems as if one of these sites might contain the final resting place of Olroth himself!\r\n\r\nCare to tread into legend with me, Exile?","Audio/Dialogue/NPC/Dannig/Dannig_57.ogg","","","","",1,0,1,"[507,511,515]",""
11923,"DannigLogbookVorana","","It seems a novice Remembrancer followed Vorana's path of carnage during her last stand. We could retrace the steps through the terrain he describes, and perhaps find her final resting place.\r\n\r\nIf I'm honest, I'm a little hesitant to do so. She was a fearsome warrior in life, by all accounts. In death, she may be beyond even your talents. The choice is yours, Exile.","Audio/Dialogue/NPC/Dannig/Dannig_58.ogg","","","","",1,0,1,"[507,511,515]",""
11924,"DannigLogbookMedved","","Of the four great heroes, Medved was the most mysterious. His nature-mystics maintained many guarded sanctuaries in the wild. Even if he lost his senses thanks to Wraeclast's darkness, he may still have used those havens for evil ends. This logbook's details could lead us to his suspected location. It's up to you, Exile.","Audio/Dialogue/NPC/Dannig/Dannig_59.ogg","","","","",1,0,1,"[507,511,515]",""
11925,"DannigLogbookUhtred","","In the final days of our people's history here, the Prime Remembrancer fled with the remaining survivors in a desperate bid to escape the coming doom. This is his logbook, Exile! Apparently, the Order of the Chalice found something... some unknown artifact... all he knew was that even the oldest men recognised its power and built a shrine around it.\r\n\r\nIt was to that shrine that Uhtred fled to escape Vorana's wrath. The survivors expected to meet him there, but the writing stops just short of the destination. Shall we retrace their steps?","Audio/Dialogue/NPC/Dannig/Dannig_60.ogg","","","","",1,0,1,"[507,511,515]",""
11926,"DannigGossipOrigin","","We are of the Kalguur. Ours is an existence spent scrabbling in the muck and mire of mortal life in search of scraps of renown. Some find it on the battlefield. Some find it in service. Others volunteer to sail to the edge of the known world on an impossible quest. The choices we make determine what we are, and what we become echoes into legend.","Audio/Dialogue/NPC/Dannig/Dannig_61.ogg","","","","",1,0,1,"[507,511,515]",""
11927,"DannigGossipRunes","","The runes on our armour essentially capture and shape starlight. Sounds poetic, but don't be fooled. The smiths of the Kalguur turned these runes towards killing work long ago, as soon as they discovered that they could compel arrows to find their mark and blades to bite deeper. The greatest smiths became known as artificers, and produced work of singular genius. There weren't many such relics, but there didn't need to be.","Audio/Dialogue/NPC/Dannig/Dannig_62.ogg","","","","",1,0,1,"[507,511,515]",""
11928,"DannigGossipTriskelionFlame","","The most powerful artifact in our known tales was brought to this continent by the first expedition thousands of years ago. The songs tell of it incinerating evil, purifying tainted fields, and warding off those of ill intent. We could certainly use a relic like that now, in these troubled times... but to find it, we'll have to retrace the steps of those long ago souls. Only they can tell us the Triskelion Flame's unknown fate.","Audio/Dialogue/NPC/Dannig/Dannig_63.ogg","","","","",1,0,1,"[507,511,515]",""
11929,"DannigGossipGems","","I believe that <i>{you} believe that these coloured gems give you power, Exile. I've handled one of them, even tried to 'activate it' the way that local Tarkleigh described, but it didn't do a damn thing. Call me a skeptic, but to me, it seems like the power was inside you all along.","Audio/Dialogue/NPC/Dannig/Dannig_64.ogg","","","","",1,0,1,"[507,511,515]",""
11930,"DannigGossipGods","","I've never heard of this 'gods' thing before setting foot here, but I know of at least one... <i>{man}... who would fancy himself a god. Best we not mention Divinity to those back home.","Audio/Dialogue/NPC/Dannig/Dannig_65.ogg","","","","",1,0,1,"[507,511,515]",""
11931,"DannigGossipTheKing","","I'll not speak on the matter of that... <i>{man}.","Audio/Dialogue/NPC/Dannig/Dannig_66.ogg","","","","",1,0,1,"[507,511,515]",""
11932,"DannigSagaBeforeArrival","","It was impossible to decipher the true meaning of the omen, but none could deny that it had happened. The land shook, the night-clouds fled, the people quavered and hid, startrails arced across the sky to set fire to our forests where they fell, and a crimson sun rose on the horizon. Such was the power of the glow, the half moon became full and ruddy.","Audio/Dialogue/NPC/Dannig/Dannig_67.ogg","","","","",1,0,1,"[507,511,515]",""
11933,"DannigSagaTheJourneyI","","Something wondrous and terrible had happened, so King Cadigan the Third commissioned an expedition toward that horizon, led by our greatest warriors and carrying the Triskelion Flame for protection. Bound to the Flame by duty, I signed on as Prime Remembrancer. We departed within the month.","Audio/Dialogue/NPC/Dannig/Dannig_68.ogg","","","","",1,0,1,"[507,511,515]",""
11934,"DannigSagaTheJourneyII","","The lost journey across unruly and angry seas took nearly two seasons, during which we rarely saw the sky through the clouds of black beset by crimson lightning. We could not drink the rain, nor eat the fish, until the Flame cleansed the water and purified the meat. Even then, the sustenance was hollow. Our supplies were depleted and our men hungry by the time land emerged in the distance.","Audio/Dialogue/NPC/Dannig/Dannig_69.ogg","","","","",1,0,1,"[507,511,515]",""
11935,"DannigSagaArrivalI","","The first foot set upon this land was crushed by unseen jaws beneath the sand. Omens are rarely so clear. We carved a grisly path across the dunes, driving back creatures of the water, only to find ghastly horrors shambling between the trees. Every step came with a cost in blood.","Audio/Dialogue/NPC/Dannig/Dannig_70.ogg","","","","",1,0,1,"[507,511,515]",""
11936,"DannigSagaArrivalII","","On the seventh night, the grim clouds finally parted for a time, and our blessed stars emerged. Olroth staked the Triskelion Flame in the center of our fortifications. The barrier rites complete, we gained some small measure of safety. From there, everything stemmed, like a bloom under the embrace of a tree.","Audio/Dialogue/NPC/Dannig/Dannig_71.ogg","","","","",1,0,1,"[507,511,515]",""
11937,"DannigSagaArrivalIII","","As the Knights of the Sun moved further inland, we found the remnants of a tremendous empire to rival that of our homeland. Countless bodies lay charred, but countless others refused to rest. Many were adorned in glittering gems that drew the eye and called to us. Those abominations that still walked often bore the gems within their very limbs. Seeing this, Uhtred declared such crystals unclean. None among us wished to argue.","Audio/Dialogue/NPC/Dannig/Dannig_72.ogg","","","","",1,0,1,"[507,511,515]",""
11938,"DannigSagaArrivalIV","","Vast mountains of gold lay throughout the dead empire, often guarded by the most dangerous and most opulently dressed of the undying. Even in their monstrous state, these nobles and priests lurked near the treasures, unwilling to give up that which had meant more to them than their own lives. They had not died in the streets like those attempting to flee. They had locked and barricaded their temples, sealing themselves in their own tombs.","Audio/Dialogue/NPC/Dannig/Dannig_73.ogg","","","","",1,0,1,"[507,511,515]",""
11939,"DannigSagaArrivalV","","The nobles of Utzaal had opened their own waterways and purposely drowned themselves, not as a mercy, but to spite would-be looters. This had been an empire ruled by madmen. They were successful in their spite, for we could not drain the deadly waters. Their treasures would remain lost for all time. The other cities, however, proved a slow and steady source of wealth beyond imagination.","Audio/Dialogue/NPC/Dannig/Dannig_74.ogg","","","","",1,0,1,"[507,511,515]",""
11940,"DannigSagaColonisationI","","King Cadigan the Third considered this new land and its treasures an open bounty. The craftsmen arrived first, soon followed by ships brimming with merchants and freemen. The women and children naturally followed, and, by the third year, the first village charter was established. All was prosperous so long as the Triskelion Flame burned bright, but there were soon too many of us to remain fully within the grace of its protection.","Audio/Dialogue/NPC/Dannig/Dannig_75.ogg","","","","",1,0,1,"[507,511,515]",""
11941,"DannigSagaColonisationII","","The mercenaries of the Black Scythe, under Vorana, developed strategies for defense and culling that expanded what territory we could protect. Distance was key. Wielding crossbows and remaining behind sturdy walls, her men could savage horrors one at a time, ripping them to shreds until they no longer moved. We had the audacity to believe we could master this forsaken continent through such simple and mundane means. Ten more villages were established that year.","Audio/Dialogue/NPC/Dannig/Dannig_76.ogg","","","","",1,0,1,"[507,511,515]",""
11942,"DannigSagaColonisationIII","","Trade began with island-men and mountain-men along distant routes, although we shared no language and could not understand one another. I recorded some of the island-men's songs for future deciphering, and I met survivors of the fallen empire among the mountain-men.","Audio/Dialogue/NPC/Dannig/Dannig_77.ogg","","","","",1,0,1,"[507,511,515]",""
11943,"DannigSagaColonisationIV","","To the last, the scant survivors of the fallen empire bore none of the gems we had seen on the shambling dead. When I drew the shape of a gem in the dirt, a great panic arose, and we were banished from the mountains. Upon hearing of this, King Cadigan the Third officially banned the crystals, and none were procured nor shipped to the homeland.","Audio/Dialogue/NPC/Dannig/Dannig_78.ogg","","","","",1,0,1,"[507,511,515]",""
11944,"DannigSagaDarknessDescendsI","","By the time King Cadigan the Fourth came to power in the homeland, we numbered too many villages to fully count. Dissidents, pariahs, religious factions, and lost-men had all come to build new lives in a new land, and had no wish to report to the Knights. It was these outlying enclaves that suffered the first of the new horrors, often in silence, unwilling to admit to outsiders they were facing dangers they could not defeat on their own.","Audio/Dialogue/NPC/Dannig/Dannig_79.ogg","","","","",1,0,1,"[507,511,515]",""
11945,"DannigSagaDarknessDescendsII","","Each man or woman that fell on the fringes became another shambling creature lurking in the night. The curse of the land had not been lifted by the Triskelion Flame, merely held at bay. The deaths of our people strengthened the curse.","Audio/Dialogue/NPC/Dannig/Dannig_80.ogg","","","","",1,0,1,"[507,511,515]",""
11946,"DannigSagaDarknessDescendsIII","","Medved's nature-mystics announced that they had found a breath or a vapor that left a man upon his death, visible only when that man died near one of the forbidden gems, and only as the vapor was drawn to it. Medved declared that all men must possess some essence as yet not understood. For this, Uhtred declared him a blasphemer, and was set to banish his order to the fringes. Medved paid a great sum to avert this exile, and the matter was settled.","Audio/Dialogue/NPC/Dannig/Dannig_81.ogg","","","","",1,0,1,"[507,511,515]",""
11947,"DannigSagaDarknessDescendsIV","","In the winter of that year, caravans and runners sent to the fringes no longer returned. Olroth took the Knights of the Sun through the cold forests and hills to seek them. It was found that the men of the fringes had lost a great many of their number, and were beset by horrors never before seen.","Audio/Dialogue/NPC/Dannig/Dannig_82.ogg","","","","",1,0,1,"[507,511,515]",""
11948,"DannigSagaDarknessDescendsV","","Olroth and his Knights evacuated the fringes and set fire to the forests there. From the southern rivers to the northern sands, a vast line of flame burned. None would speak of the reason for this drastic action. Upon his return, Olroth expanded the influence of the Triskelion Flame, although the starlight barrier would be far weaker over such a vast territory. It was necessary to protect the villages. Olroth the Gallant retreated into seclusion often, and became known as Olroth the Grim.","Audio/Dialogue/NPC/Dannig/Dannig_83.ogg","","","","",1,0,1,"[507,511,515]",""
