"rownum","Id","Icon_DDSFile","Stats","Stat1Value","Stat2Value","Stat3Value","Stat4Value","PassiveSkillGraphId","Name","Characters","IsKeystone","IsNotable","FlavourText","IsJustIcon","AchievementItem","IsJewelSocket","AscendancyKey","IsAscendancyStartingNode","ReminderStrings","SkillPointsGranted","IsMultipleChoice","IsMultipleChoiceOption","Stat5Value","PassiveSkillBuffs","GrantedEffectsPerLevel","IsAnointmentOnly","i32","IsExpansion","IsProxyPassive","SkillType","MasteryGroup","rid","SoundEffect","string","i32","i32","i32","i32","i32","bool","[rid]","i32"
4201,"atlas_keystone_maven_invitations","Art/2DArt/SkillIcons/passives/CaptivatedInterestKeystone.dds","[15844,15841,16145]",25,25,1,0,34334,"Captivated Interest",[],1,"","You had her curiosity. Now you have her attention.","","","","","",[],0,"","",0,[],"","",0,"","",1,"","",387,"",0,0,0,0,0,"",[],0
4202,"atlas_keystone_altars_1","Art/2DArt/SkillIcons/passives/EldritchGazeKeystone.dds","[16149,16150,16401]",1,50,1,0,33008,"Eldritch Gaze",[],1,"","You were drunk on the power of the cosmos,\r\nuntil a hideous gaze settled upon you,\r\nand tendrils began to unfurl...","","","","","",[],0,"","",0,[],"","",0,"","",1,"","",383,"",0,0,0,0,0,"",[],0
4203,"atlas_keystone_altars_2","Art/2DArt/SkillIcons/passives/WrathOfTheCosmosKeystone.dds","[17282,17283,16400]",100,50,1,0,48336,"Wrath of the Cosmos",[],1,"","A fiery dawn illumines the horizon, and it becomes apparent that all that glitters is not gold...","","","","","",[],0,"","",0,[],"","",0,"","",1,"","",383,"",0,0,0,0,0,"",[],0
4204,"atlas_keystone_disfavoured_maps","Art/2DArt/SkillIcons/passives/AtlasTrees/ShadowShaping.dds","[16143,16180]",1,10,0,0,8171,"Shadow Shaping",[],1,"","In lieu of happiness, sometimes the absence of pain is good enough.","","","","","",[],0,"","",0,[],"","",0,"","",1,"","",385,"Shadow Shaping",257,0,0,0,0,"",[16143],0
4205,"atlas_keystone_stronger_rares","Art/2DArt/SkillIcons/passives/AtlasTrees/ValleyofDarkness.dds",[16092],1,0,0,0,6956,"Valley of Darkness",[],1,"","Darkening mists shroud the pale sky,\r\nblurring the barrier between nightmare and dream.","","","","","",[],0,"","",0,[],"","",0,"","",1,"","",388,"",0,0,0,0,0,"",[],0
4206,"atlas_keystone_shaper_elder_guardians","Art/2DArt/SkillIcons/passives/AtlasTrees/ElderShaperNotable3.dds",[13615],1,0,0,0,38868,"Inevitable Ambush",[],1,"","The hunter must become the hunted.","","","","","",[],0,"","",0,[],"","",0,"","",1,"","",391,"",0,0,0,0,0,"",[],0
4207,"atlas_keystone_scarab_pack_size","Art/2DArt/SkillIcons/passives/AtlasTrees/ScarabKeystone.dds",[17545],1,0,0,0,57512,"Growing Hordes",[],1,"","The weight of history hangs heavy on the neck of civilisation.","","","","","",[],0,"","",0,[],"","",0,"","",1,"","","","",257,0,0,0,0,"",[17546],0
4208,"royale_life_1","Art/2DArt/SkillIcons/passives/trollblood.dds",[451],120,0,0,0,31018,"Juggernaut's Tenacity",[],"",1,"","","","","","",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0
4209,"royale_life_2","Art/2DArt/SkillIcons/passives/WritteninBlood.dds","[124,2004]",12,12,0,0,64618,"Defender of the Faith",[],"",1,"","","","","","",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0
4210,"royale_life_3","Art/2DArt/SkillIcons/passives/Unrelenting.dds","[124,13990]",10,-20,0,0,25880,"Tireless Soldier",[],"",1,"","","","","","",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0
4211,"royale_life_4","Art/2DArt/SkillIcons/passives/Blood2.dds","[123,3409]",40,1,0,0,23159,"Blood Oath",[],"",1,"","","","","","",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0
4212,"royale_life_5","Art/2DArt/SkillIcons/passives/arcaneefficiency.dds","[399,739]",20,20,0,0,46737,"Natural Remedies",[],"",1,"","","","","","",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0
4213,"royale_life_6","Art/2DArt/SkillIcons/passives/HeartoftheOak.dds","[124,177]",10,6,0,0,37255,"Rugged Upbringing",[],"",1,"","","","","","",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0
4214,"royale_life_7","Art/2DArt/SkillIcons/passives/lifeleech.dds","[603,2693]",100,500,0,0,619,"Thirst for Battle",[],"",1,"","","","","","",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0
4215,"royale_life_8","Art/2DArt/SkillIcons/passives/HeartandSoul.dds","[124,128]",12,12,0,0,13658,"Mind and Body",[],"",1,"","","","","","",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0
4216,"royale_life_9","Art/2DArt/SkillIcons/passives/lifeleechimmunity.dds","[343,740]",4,-75,1,0,36547,"Veinslicer",[],"",1,"","","","","","",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0
4217,"royale_life_10","Art/2DArt/SkillIcons/passives/mentalacuity.dds","[24,107]",10,5,0,0,31133,"Murderous Intent",[],"",1,"","","","","","",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0
4218,"royale_life_11","Art/2DArt/SkillIcons/passives/heartofthegladiator.dds","[124,9953]",10,15,0,0,46341,"Grappler",[],"",1,"","","","","","",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0
4219,"royale_life_12","Art/2DArt/SkillIcons/passives/Constitution.dds","[123,124]",20,8,0,0,61979,"Warrior's Constitution",[],"",1,"","","","","","",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0
4220,"royale_ES_1","Art/2DArt/SkillIcons/passives/foresight.dds","[134,138]",20,30,0,0,60557,"Arcane Recovery",[],"",1,"","","","","","",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0
4221,"royale_ES_2","Art/2DArt/SkillIcons/passives/EssenceSurge.dds","[133,139]",20,30,0,0,32146,"Moment's Respite",[],"",1,"","","","","","",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0
4222,"royale_ES_3","Art/2DArt/SkillIcons/passives/Resourcefulness.dds","[134,124,1201]",50,-30,1,0,10335,"Shavronne's Secret",[],"",1,"","","","","","",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0
4223,"royale_armour_1","Art/2DArt/SkillIcons/passives/Warrior.dds","[117,116,702]",30,50,1,0,26368,"Perfectly Polished",[],"",1,"","","","","","",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0
4224,"royale_armour_2","Art/2DArt/SkillIcons/passives/Unwavering.dds","[97,6165]",50,75,0,0,15249,"Implacable",[],"",1,"","","","","","",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0
4225,"royale_armour_3","Art/2DArt/SkillIcons/passives/armourmastery.dds","[117,141]",30,15,0,0,53813,"Steadfast Guard",[],"",1,"","","","","","",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0
4226,"royale_evasion_1","Art/2DArt/SkillIcons/passives/quickstep.dds",[3131],20,0,0,0,64917,"Agile Combatant",[],"",1,"","","","","","",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0
4227,"royale_evasion_2","Art/2DArt/SkillIcons/passives/ElusiveNotable.dds",[10130],100,0,0,0,33068,"Getaway Gambit",[],"",1,"","","","","","",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0
4228,"royale_evasion_3","Art/2DArt/SkillIcons/passives/evasion.dds",[7672],-15,0,0,0,60450,"Perpetual Motion",[],"",1,"","","","","","",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0
4229,"royale_mana_1","Art/2DArt/SkillIcons/passives/deepthoughts.dds",[1924],20,0,0,0,44736,"Thought Barrier",[],"",1,"","","","","","",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0
4230,"royale_mana_2","Art/2DArt/SkillIcons/passives/minddrinker.dds","[128,2902]",20,20,0,0,60570,"Sharp Intellect",[],"",1,"","","","","","",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0
4231,"royale_mana_3","Art/2DArt/SkillIcons/passives/Redemption.dds","[488,617]",15,15,0,0,59381,"Charging Horde",[],"",1,"","","","","","",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0
4232,"royale_mana_4_","Art/2DArt/SkillIcons/passives/sovereignty.dds",[130],20,0,0,0,23740,"Unburdened Spirit",[],"",1,"","","","","","",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0
4233,"royale_mana_5","Art/2DArt/SkillIcons/passives/Dreamer.dds",[127],50,0,0,0,21384,"Waking Dream",[],"",1,"","","","","","",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0
4234,"royale_mana_6","Art/2DArt/SkillIcons/passives/KeystoneMinionInstability.dds","[11002,852]",10,1,0,0,34877,"Unstable Minions",[],"",1,"","","","","","",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0
4235,"royale_physical_1","Art/2DArt/SkillIcons/passives/RiskAwarenessNotable.dds","[26,8924,12864]",10,10,25,0,53591,"Gargantuan Impacts",[],"",1,"","","","","","",[197],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0
4236,"royale_physical_2","Art/2DArt/SkillIcons/passives/PhysicalDamageOverTimenotable2.dds","[6038,3628]",15,50,0,0,43613,"Vicious Bloodletter",[],"",1,"","","","","","",[13],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0
4237,"royale_physical_3","Art/2DArt/SkillIcons/passives/PhysicalDamageOverTimenotable1.dds","[26,702]",10,1,0,3,46592,"Lifelong Warrior",[],"",1,"","","","","","",[],0,"","",3,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0
4238,"royale_physical_4","Art/2DArt/SkillIcons/passives/CelestialPunishment.dds",[13272],100,0,0,0,14038,"Triad Torments",[],"",1,"","","","","","",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0
4239,"royale_physical_5","Art/2DArt/SkillIcons/passives/accuracy2h.dds",[2401],1,0,0,0,50492,"Hawksight",[],"",1,"","","","","","",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0
4240,"royale_physical_6","Art/2DArt/SkillIcons/passives/PhysicalDamageNotable.dds","[13962,26]",1,20,0,0,1185,"Way of the Blade",[],"",1,"","","","","","",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0
4241,"royale_physical_7","Art/2DArt/SkillIcons/passives/Blood2.dds","[6038,5226]",35,25,0,0,15554,"Reckless Assault",[],"",1,"","","","","","",[13],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0
4242,"royale_physical_8","Art/2DArt/SkillIcons/passives/ImpaleNotable1.dds","[12990,12020]",30,100,0,0,35775,"Brutal Skewering",[],"",1,"","","","","","",[5],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0
4243,"royale_elemental_1","Art/2DArt/SkillIcons/passives/ElementalDominion2.dds","[3824,2003]",20,1,0,0,20257,"Martyr's Legacy",[],"",1,"","","","","","",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0
4244,"royale_elemental_2","Art/2DArt/SkillIcons/passives/elementalist.dds","[486,1904]",10,5,0,0,1604,"Dynamism",[],"",1,"","","","","","",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0
4245,"royale_elemental_3","Art/2DArt/SkillIcons/passives/Inquistitor/ElementalDomination.dds",[],0,0,0,0,17443,"Energy Well",[],"",1,"","","","","","",[],0,"","",0,[46],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0
4246,"royale_elemental_4","Art/2DArt/SkillIcons/passives/Inquistitor/InstrumentsOfVirtue.dds",[13408],25,0,0,0,55159,"Apprentice Battlemage",[],"",1,"","","","","","",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0
4247,"royale_elemental_5","Art/2DArt/SkillIcons/passives/WeaponElementalNotable.dds",[2835],250,0,0,0,31248,"Elemental Adept",[],"",1,"","","","","","",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0
4248,"royale_chaos_1","Art/2DArt/SkillIcons/passives/Corruption.dds",[],0,0,0,0,34913,"Black Thumb",[],"",1,"","","","","","",[126],0,"","",0,[43],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0
4249,"royale_chaos_2_","Art/2DArt/SkillIcons/passives/IncreasedChaosDamage.dds","[6786,7927]",100,10,0,0,5930,"Debilitating Energy",[],"",1,"","","","","","",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0
4250,"royale_chaos_3","Art/2DArt/SkillIcons/passives/DodgeAtksNotable.dds","[14767,13851]",20,1,0,0,41261,"Blurred Form",[],"",1,"","","","","","",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0
4251,"royale_melee_1","Art/2DArt/SkillIcons/passives/borntofight.dds","[1230,72]",3,10,0,0,30006,"Reigning Champion",[],"",1,"","","","","","",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0
4252,"royale_melee_2","Art/2DArt/SkillIcons/passives/MeleeAoENotable.dds","[6635,9810]",10,15,0,0,32292,"Personal Combat",[],"",1,"","","","","","",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0
4253,"royale_melee_3","Art/2DArt/SkillIcons/passives/berserking.dds","[9674,451]",300,180,0,0,59529,"Pride of the Arena",[],"",1,"","","","","","",[117],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0
4254,"royale_melee_4","Art/2DArt/SkillIcons/passives/StrikeSkillsNotable.dds","[1230,6885]",2,2,8,0,64103,"Expert Fencer",[],"",1,"","","","","","",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0
4255,"royale_projectile_1","Art/2DArt/SkillIcons/passives/BarragingProjectilesNotable.dds",[12010],25,0,0,0,37121,"Arrow to the Face",[],"",1,"","","","","","",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0
4256,"royale_projectile_2","Art/2DArt/SkillIcons/passives/ChainingProjectiles.dds","[172,13262]",1,30,0,0,47490,"Arrowstorm",[],"",1,"","","","","","",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0
4257,"royale_projectile_3","Art/2DArt/SkillIcons/passives/ChaosDamageOverTimeNotable.dds","[3367,11459]",25,200,0,0,53481,"Venomous Ire",[],"",1,"","","","","","",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0
4258,"royale_projectile_4","Art/2DArt/SkillIcons/passives/PierceNoteable.dds","[175,6239]",30,1,0,0,51824,"Accelerated Volley",[],"",1,"","","","","","",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0
4259,"royale_projectile_5","Art/2DArt/SkillIcons/passives/MasterofForce.dds","[498,177]",10,5,0,0,33643,"Born for the Hunt",[],"",1,"","","","","","",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0
4260,"royale_projectile_6","Art/2DArt/SkillIcons/passives/Hunter.dds",[4424],25,0,0,0,45947,"Distant Snipe",[],"",1,"","","","","","",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0
4261,"royale_bow_1","Art/2DArt/SkillIcons/passives/kingofthehill.dds","[559,468]",100,1,0,0,61173,"Colossal Arrows",[],"",1,"","","","","","",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0
4262,"royale_bow_2","Art/2DArt/SkillIcons/passives/UpwardsFiringProjectilesNotable.dds",[434],15,0,0,0,34654,"Spined Arrows",[],"",1,"","","","","","",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0
4263,"royale_bow_3","Art/2DArt/SkillIcons/passives/AvataroftheHunt2.dds","[2869,8097,175]",10,10,50,0,11647,"Feathered Arrows",[],"",1,"","","","","","",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0
4264,"royale_caster_1","Art/2DArt/SkillIcons/passives/DualWieldNotable.dds",[2356],15,0,0,0,11802,"Orchestral Chant",[],"",1,"","","","","","",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0
4265,"royale_caster_2","Art/2DArt/SkillIcons/passives/Annihilation.dds","[216,6862]",5,30,0,0,46445,"Prestidigitation",[],"",1,"","","","","","",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0
4266,"royale_caster_3","Art/2DArt/SkillIcons/passives/ManaandArcaneSurge.dds","[216,8115]",10,20,0,0,38951,"Spellmaster",[],"",1,"","","","","","",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0
4267,"royale_attack_1","Art/2DArt/SkillIcons/passives/Meleerange.dds","[1360,104]",10,15,0,0,14094,"One Man Leaves",[],"",1,"","","","","","",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0
4268,"royale_attack_2","Art/2DArt/SkillIcons/passives/AttackBlindNotable.dds","[72,6784]",10,25,0,0,40389,"Eyestabber",[],"",1,"","","","","","",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0
4269,"royale_attack_3","Art/2DArt/SkillIcons/passives/newnewattackspeed.dds",[6098],20,0,0,0,40320,"Bloody Vengeance",[],"",1,"","","","","","",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0
4270,"royale_attack_4","Art/2DArt/SkillIcons/passives/ThrillKiller.dds",[1894],30000,0,0,0,31127,"Heart Eater",[],"",1,"","","","","","",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0
4271,"royale_area_1","Art/2DArt/SkillIcons/passives/blastradius.dds",[9216],15,0,0,0,56233,"Mystical Expansion",[],"",1,"","","","","","",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0
4272,"royale_area_2","Art/2DArt/SkillIcons/passives/increased armor.dds","[434,717]",20,20,0,0,39160,"Towering Presence",[],"",1,"","","","","","",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0
4273,"royale_area_3","Art/2DArt/SkillIcons/passives/AuraNotable.dds","[434,619,123]",10,10,10,0,19697,"Conqueror's Reach",[],"",1,"","","","","","",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0
4274,"royale_channelling_1__","Art/2DArt/SkillIcons/passives/ManaandSpellBlock.dds","[5431,3028]",10,10,0,0,11908,"Defensive Arts",[],"",1,"","","","","","",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0
4275,"royale_channelling_2","Art/2DArt/SkillIcons/passives/StaffNotable.dds","[3027,1147]",15,20,0,0,32839,"Classic Wizardry",[],"",1,"","","","","","",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0
4276,"royale_curse_1","Art/2DArt/SkillIcons/passives/DurationofMinionsNotable.dds","[9928,9930]",10,1,0,0,22915,"Radiant Crusade",[],"",1,"","","","","","",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0
4277,"royale_curse_2_","Art/2DArt/SkillIcons/passives/MarkNotable2.dds","[1386,13078,13079]",10,1,10,0,20750,"Deadeye's Aim",[],"",1,"","","","","","",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0
4278,"royale_flask_1","Art/2DArt/SkillIcons/passives/ProfaneChemistry.dds","[10994,1744]",1,20,0,0,31786,"Vitality Draughts",[],"",1,"","","","","","",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0
4279,"royale_flask_2","Art/2DArt/SkillIcons/passives/ArcaneChemistry.dds","[9995,739]",1,30,0,0,43693,"Spirit Draughts",[],"",1,"","","","","","",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0
4280,"royale_totem_1","Art/2DArt/SkillIcons/passives/Occultist/FrigidWake.dds",[5509],20,0,0,0,13586,"Punishing Gale",[],"",1,"","","","","","",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0
4281,"royale_totem_2","Art/2DArt/SkillIcons/passives/stormborn.dds","[659,7416]",25,15,0,0,8585,"Forceful Circuit",[],"",1,"","","","","","",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0
4282,"royale_totem_3","Art/2DArt/SkillIcons/passives/pyromaniac.dds",[611],20,0,0,-50,42139,"Fanned Flames",[],"",1,"","","","","","",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0
4283,"royale_totem_4","Art/2DArt/SkillIcons/passives/ironwoodtotem.dds","[2862,10562,1787]",1,1,15,0,2987,"Obstinate Ancestors",[],"",1,"","","","","","",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0
4284,"royale_attributes_1","Art/2DArt/SkillIcons/passives/precision.dds",[605],30,0,0,0,25127,"Basic Training",[],"",1,"","","","","","",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0
4285,"royale_attributes_2","Art/2DArt/SkillIcons/passives/precision.dds",[605],30,0,0,0,26935,"Basic Training",[],"",1,"","","","","","",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0
4286,"royale_attributes_3","Art/2DArt/SkillIcons/passives/precision.dds",[605],30,0,0,0,40765,"Basic Training",[],"",1,"","","","","","",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0
4287,"royale_trap_1","Art/2DArt/SkillIcons/passives/cleverconstruction.dds","[1831,1786]",2000,15,0,0,928,"Machinist's Guarantee",[],"",1,"","","","","","",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0
4288,"royale_trap_2","Art/2DArt/SkillIcons/passives/mastersapper.dds","[312,313,3741]",50,20,20,0,56570,"Unstable Mechanisms",[],"",1,"","","","","","",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0
4289,"royale_movement_1","Art/2DArt/SkillIcons/passives/LifeArmourAndEvasion.dds",[177],10,0,0,0,8669,"Swiftfooted",[],"",1,"","","","","","",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0
4290,"royale_movement_2","Art/2DArt/SkillIcons/passives/AttackDamangeAndEvasionNotableIcon.dds","[1403,6862]",5000,20,0,0,49141,"Relentless",[],"",1,"","","","","","",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0
4291,"royale_movement_3","Art/2DArt/SkillIcons/passives/FlaskDuration.dds","[460,10993]",15,15,0,0,19038,"Imbiber's Vow",[],"",1,"","","","","","",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0
4292,"royale_duration_1","Art/2DArt/SkillIcons/passives/potencyofwill.dds",[215],30,0,0,0,35115,"Skilled Tactician",[],"",1,"","","","","","",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0
4293,"royale_duration_2","Art/2DArt/SkillIcons/passives/ReducedSkillEffectDurationNotable.dds","[215,24]",-30,10,0,0,28977,"Impatient Tactician",[],"",1,"","","","","","",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0
4294,"royale_critical_1","Art/2DArt/SkillIcons/passives/TrueStriker.dds",[3611],1000,0,0,0,29949,"Element of Surprise",[],"",1,"","","","","","",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0
4295,"royale_critical_2","Art/2DArt/SkillIcons/passives/PowerChargeNotable.dds","[1250,3482]",20,10,0,0,59697,"Pernicious Infusion",[],"",1,"","","","","","",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0
4296,"royale_critical_3","Art/2DArt/SkillIcons/passives/SpellMultiplyer2.dds",[3613],300,0,0,0,42971,"Excessive Cruelty",[],"",1,"","","","","","",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0
4297,"royale_critical_4","Art/2DArt/SkillIcons/passives/chargeint.dds","[181,427]",1,300,0,0,53487,"Path to Power",[],"",1,"","","","","","",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0
4298,"royale_shield_1","Art/2DArt/SkillIcons/passives/shieldwall.dds","[8162,22]",1,100,0,0,26643,"Magebane",[],"",1,"","","","","","",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0
4299,"royale_shield_2","Art/2DArt/SkillIcons/passives/HoldingShieldDamage.dds",[7033],1,0,0,0,34134,"Shieldbashing",[],"",1,"","","","","","",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0
4300,"royale_shield_3","Art/2DArt/SkillIcons/passives/steelspan.dds",[19],8,0,0,0,3524,"Shieldbearer",[],"",1,"","","","","","",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0
4301,"royale_2hand_1","Art/2DArt/SkillIcons/passives/Chieftain/HinekoraDeathsFury.dds",[5236],100,0,0,0,44604,"Volcanic Blood",[],"",1,"","","","","","",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0
4302,"royale_2hand_2","Art/2DArt/SkillIcons/passives/wreckingball.dds","[177,11589,695]",-10,35,1,0,37001,"Heavy Combat",[],"",1,"","","","","","",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0
4303,"royale_dualwield_1","Art/2DArt/SkillIcons/passives/ambidexterity.dds","[73,21,5416]",10,10,20,0,63397,"Deadly Dance",[],"",1,"","","","","","",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0
4304,"royale_dualwield_2","Art/2DArt/SkillIcons/passives/scissorblades.dds","[4802,4803,84]",150,30,50,0,54588,"Twin Savagery",[],"",1,"","","","","","",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0
4305,"royale_dot_1","Art/2DArt/SkillIcons/passives/Entropy.dds",[1974],15,0,0,0,25329,"Draining Glare",[],"",1,"","","","","","",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0
