"rownum","Id","Text","XBoxText","XBoxText2","HASH32","PlaystationText","string"
6801,"HideoutItemDisplayCasePlaceItemHeader","Place an item here to display it.","","",3510574017,"",""
6802,"HideoutItemDisplayCaseDestroyItemConfirmationPhrase","DESTROY MY ITEM","","",3143595961,"",""
6803,"HideoutItemDisplayCaseDestroyItemConfirmationTitle","Destroy Item","","",1226716913,"",""
6804,"HideoutItemDisplayCaseDestroyItemConfirmationText","You cannot remove this item in the current league. If you wish to destroy this item, enter the phrase \n\""{0}\""\nin the textbox below then click the \""{1}\"" button.\n\n<colour:red>{{This action cannot be undone.}}","","",3227450963,"",""
6805,"HideoutItemDisplayCaseDestroyItemConfirmationConfirmButtonText","Destroy","","",734512462,"",""
6806,"HideoutAtlasZoomController","Toggle Zoom","","",2252529785,"",""
6807,"HideoutAtlasVisibilityController","Toggle Atlas","","",1496763710,"",""
6808,"ItemPopupFoilUniqueVariant","Foil Unique ({0})","","",2024369217,"",""
6809,"ItemDisplayStringQuest","Quest","","",2961318073,"",""
6810,"PassiveSkillPopupOils","Distilled Emotions: ","","",2753451300,"",""
6811,"LeagueStandardCrucible","Harness the power of the Crucible to forge weapons of great power.\n\n<colour:yellow>{This is the default Path of Exile league.}","","",1001408471,"",""
6812,"LeagueHardcoreCrucible","Harness the power of the Crucible to forge weapons of great power.\n\n<colour:red>{A character killed in Hardcore Crucible becomes a Standard character.}","","",4013189340,"",""
6813,"LeagueStandardSSFCrucible","SSF Crucible","","",3393393516,"",""
6814,"LeagueHardcoreSSFCrucible","SSF HC Crucible","","",2476998071,"",""
6815,"DelveMineHubPinPopup","You must be at least Level {0} to access this area.","","",3309987070,"",""
6816,"HideEmailTag","Hide Login Email","","",703855049,"",""
6817,"HideEmailHoverNote","Hides the email address entered on the login screen.","","",3004549220,"",""
6818,"ObjectDisplayTextHideoutTentacleController","Tanglecaller","","",1688871295,"",""
6819,"ObjectDisplayTextHideoutFireballController","Searing Remnant","","",3093411327,"",""
6820,"ShopPanelPartiallyOwnedItem","{0}/{1} Already Owned","","",1157563659,"",""
6821,"CosmeticsPanelSwapMicrotransactionsWithMannequinPopup","Swap Equipped Microtransactions","","",1266704013,"",""
6822,"BestiaryDeleteBeastConfirmationTitle","Release Beast","","",2844831204,"",""
6823,"BestiaryDeleteBeastConfirmationMessage","Are you sure you want to release this beast? It will be removed from your Bestiary and won't be recoverable.","","",73847216,"",""
6824,"BestiaryDeleteBeastButtonLabel","Release","","",2140998531,"",""
6825,"BestiaryDeleteBeastGamepadLegend","Release Beast","","",1303970271,"",""
6826,"CosmeticsPanelMannequinMainhandWeaponClassSelectorLabel","Main Hand","","",589901968,"",""
6827,"CosmeticsPanelMannequinOffhandWeaponClassSelectorLabel","Off Hand","","",629866607,"",""
6828,"CosmeticsPanelMannequinDisplayOptions","Display Options","","",881796248,"",""
6829,"MtxEquipErrorYouAreAHarbinger","You are a Harbinger","","",3012083948,"",""
6830,"MtxEquipErrorLackingStats","Stat requirements not met","","",4232105561,"",""
6831,"OptionDisableAllTutorialsLabel","Disable Tutorials","","",1616045579,"",""
6832,"OptionDisableAllTutorialsDescription","Disables showing tutorials for characters you access. Tutorials cannot be re-enabled for a character once they are disabled.","","",3924961149,"",""
6833,"OptionDisableAllTutorialsTutorialsAlreadyDisabledPopup","Tutorials have already been disabled for this character.","","",2999798956,"",""
6834,"PassiveSkillSearchWormhole","Gateway","","",4111345094,"",""
6835,"PassiveSkillObscuredDisplayName","Obscured Passive Skill","","",1507174882,"",""
6836,"PassiveSkillObscuredDisplayText","Allocate a connected passive skill to reveal this one","","",3462261805,"",""
6837,"CreatePrivateLeagueButtonLabel","Create Private League","","",1213724714,"",""
6838,"CreatePrivateLeagueButtonPopup","Private Leagues are purchasable custom leagues you can invite other players to join, and also add additional modifiers to if you choose to make your league more challenging.","","",1675980642,"",""
6839,"EventsListLoadMorePrivateLeaguesButtonText","Load More","","",3165922120,"",""
6840,"LegendsHideoutStatueHover","1st Place in a March 2023 Group SSF Event","","",2785576212,"",""
6841,"ChampionsHideoutStatueHover","2nd Place in a March 2023 Group SSF Event","","",1480150285,"",""
6842,"VictorsHideoutStatueHover","3rd Place in a March 2023 Group SSF Event","","",498223917,"",""
6843,"ChallengersHideoutStatueHover","4th to 10th Place in a March 2023 Group SSF Event","","",2095176393,"",""
6844,"ItemErrorItemNotWeaponOrShield","Item is not a Weapon or Shield.","","",1738041496,"",""
6845,"ItemErrorItemsNotSameClassCategory","Items are not of the same item class category.","","",1105412279,"",""
6846,"ItemErrorInputsCannotBeTheSameItem","Inputs cannot be the same item.","","",4267073627,"",""
6847,"ItemErrorNotSameUnique","Unique items are not the same Unique.","","",3746468023,"",""
6848,"ApplyGiftWrapConfirmation","Leave a message on your gift:\n{0}","","",4065915781,"",""
6849,"GiftWrapMessageDefault","Type your message here...","","",399245486,"",""
6850,"BattlePassTrackPurchaseRequiredForReward","Purchase the {0} to be eligible for this reward","","",3709519289,"",""
6851,"MtxErrorMultipleOnKillEffects","You may only have one Finisher Effect of this type equipped at a time","","",3461085540,"",""
6852,"HideoutCadiroName","Cadiro Perandus","","",3874177344,"",""
6853,"ItemErrorTargetIncorrectRarity","Target is not the correct Rarity.","","",3361805191,"",""
6854,"DestoryItemWithIncubatorWarningTitle","Destroy item with incubator attached?","","",3656711362,"",""
6855,"DestoryItemWithIncubatorWarningText","You will lose all incubator progress attached to item.","","",4084325343,"",""
6856,"ReportWindowItemName","Item Name:","","",3174802122,"",""
6857,"ReportWindowItemUserMessage","Message:","","",817500396,"",""
6858,"ItemErrorReskinPreventsOilExtraction","Cannot extract oils from an item with a skin transfer applied.","","",955658186,"",""
6859,"AncestralTrialRespawnTotemDisplayName","[DNT] Respawn Totem","","",1574631562,"",""
6860,"MonsterInfoStringRevivesGhouls","Revives Ghouls","","",1017970542,"",""
6861,"BitterGuyWife","Corpse of Isabel","","",1139468958,"",""
6862,"BitterGuyChild1","Corpse of Calum","","",359934871,"",""
6863,"BitterGuyChild2","Corpse of Torcall","","",2440078020,"",""
6864,"ObjectDisplayTextTreeOfSoulsChest","Offering to the Dead","","",2858333984,"",""
6865,"ObjectDisplayOuterWastesAmbushObject","[DNT] Click to die","","",2870889936,"",""
6866,"MobileConfirmAgeTitle","Confirm Your Age","","",221531783,"",""
6867,"MobileConfirmAgeDescription","We require users to be 18 years old or over. Please confirm your age.","","",4106307413,"",""
6868,"MobileConfirmAgeDeclaration","I confirm I am 18 years old or over.","","",2019620186,"",""
6869,"MobileOptionsSingleTapToSell","<tutorialgesture>{[Tap]} to Sell Active","","",2680637707,"",""
6870,"MobileRewardWindowLevelTitle","Character Experience","","",4195421435,"",""
6871,"MobileRewardWindowGemLevelTitle","Virtue Gems","","",2499340424,"",""
6872,"MobileRewardWindowAscendancyTitle","Character Ascension","","",2174233694,"",""
6873,"MobileRewardWindowChallengeRewardsTitle","Challenge Rewards","","",2972495694,"",""
6874,"MobilePopupCompareItemsTitle","Compare Item\r\nOptions","","",1232190538,"",""
6875,"MobileNPCWindowSkipCutsceneButton","Skip Cutscene","","",25329595,"",""
6876,"MobileNPCWindowCutsceneWaitingOnOthers","Waiting On Other Party Members...","","",622337309,"",""
6877,"MobileNPCWindowSkipCutsceneWaitingOnOthers","Waiting For Other Party Members To Skip","","",3101041259,"",""
6878,"MobileBuildVersionTitle","Build Version: {0}","","",3761665825,"",""
6879,"MobileCharacterCreationScreenTitle","Choose Your Class","","",195517817,"",""
6880,"MobileCharacterCreationScreenSelectLeague","Change League","","",1322735042,"",""
6881,"MobileCharacterCreationEnterName","Tap to enter name...","","",3660374828,"",""
6882,"MobileCharacterCreationInvalidCharacter","Invalid Character","","",1074647212,"",""
6883,"PoEM_Placeholder_MovementTutorial","[DNT] TUTORIAL STEPS (1) Tap on the virtual joystick in the bottom left to move your character.","","",2441633338,"",""
6884,"PoEM_Placeholder_InfoTutorial","[DNT] TUTORIAL STEPS (1) Interact with these objects to search them. (2) Tap-Hold the item to display information (3) Tap the item to pickup","","",1610533247,"",""
6885,"PoEM_CannotRefundJewel","Unable to unallocate slot\r\nwith jewel equipped","","",3036611048,"",""
6886,"G2GateMechanism","Gate Mechanism","","",96662041,"",""
6887,"G2WaterGoddessFire","Everburning Cinders","","",3808318335,"",""
6888,"G2WaterGoddessBurn","Ignite the Goddess","","",1240383062,"",""
6889,"G2TitanValleySwitch","Ancient Seal","","",2900212022,"",""
6890,"MobileStartGame","Start Game","","",3710473798,"",""
6891,"MobileSignIn","Sign In","","",2697150335,"",""
6892,"ItemDisplaySanctumFloor","Trial Floor: {0} ({1})","","",3880827493,"",""
6893,"ItemDisplaySanctumResolve","Resolve: {0}/{1}","","",687613008,"",""
6894,"ItemDisplaySanctumInspiration","Inspiration: {0}","","",3078186058,"",""
6895,"ItemDisplaySanctumGold","Sacred Water: {0}","","",3122637447,"",""
6896,"MobileLoginCreate","Create Account","","",2649388398,"",""
6897,"MobileLoginGateway","Change Gateway","","",2828277884,"",""
6898,"G2DreadnoughtWheel","[DNT] Spike Wheel","","",4279388375,"",""
6899,"MobileAtlasBonusObjectiveTitle","Bonus Objectives: {0}/{1}","","",3555459426,"",""
6900,"MobileStashSetAsTop","Set As First","","",1151337263,"",""
6901,"MobileSocialSearchEmptyText","Filter by name...","","",3054154724,"",""
6902,"MobileSocialLevelAndClass","{1} (Lvl {0})","","",2120369811,"",""
6903,"KethSanctumArenaEntrance","The Heart of Keth","","",1884290638,"",""
6904,"KethSanctumArenaAlternateName","Halani Shrine","","",10301691,"",""
6905,"HUDButtonSkillGems","SKILLS","","",1193835824,"",""
6906,"HUDShopButton","SHOP","","",2964355703,"",""
6907,"MobilePanelTitleCharacter","Equip","","",2089728242,"",""
6908,"MobilePanelTitleCosmetics","Cosmetics","","",2131651168,"",""
6909,"MobilePanelTitleInventory","Inventory","","",2825892576,"",""
6910,"MobilePanelTitleLeague","League","","",1565916082,"",""
6911,"MobilePanelTitleMTX","Shop","","",559446099,"",""
6912,"MobilePanelTitleOptions","Options","","",3399559699,"",""
6913,"MobilePanelTitleSkills","Skills","","",2157226646,"",""
6914,"MobilePanelTitleStats","Stats","","",1661898750,"",""
6915,"MobileUpgradeMapOffer","<atlaswhite>{{Exchanging}}\n3x {0} Items","","",4112666589,"",""
6916,"MobileUpgradeMapResult","<atlaswhite>{{Result}}\n1x {0} Item","","",27757060,"",""
6917,"DelveCraftingBenchTitle","Delve Crafting","","",517741603,"",""
6918,"MobileUpgradeMapErrorCannotUpgrade","This map cannot be upgraded","","",2960961073,"",""
6919,"MobileCollectedMapsTitle","Collected Maps","","",85117692,"",""
6920,"MobileCollectedMapsHelpPopup","[DNT]\nA collection of maps you have picked up. These maps will go into your map stash when you return to town.\n\nCurrencies can be applied to maps in this inventory.\n\nMaps in this inventory can be dropped.","","",2198573947,"",""
6921,"MobilePanelTitleFriends","Friends","","",1241147161,"",""
6922,"MobilePanelTitleParty","Party","","",1613714721,"",""
6923,"MobilePanelTitleGuild","Guild","","",2910523347,"",""
6924,"MobileToggleCompletedQuest","Show Completed Quests","","",3938300922,"",""
6925,"PoEM_M1_10_BossArena","The Elder Tomb","","",2665421615,"",""
6926,"QuestTrackerQuestStartTitle","New Quest","","",3424647026,"",""
6927,"QuestTrackerQuestUpdateTitle","Quest Updated","","",112331188,"",""
6928,"QuestTrackerQuestCompleteTitle","Quest Complete","","",1264404325,"",""
6929,"WorldScreenPinPopupQuestSummary","Quest Summary","","",2156646482,"",""
6930,"ObjectDisplayTextDrawbridge","Drawbridge","","",3427675593,"",""
6931,"PoEM_Tutorial_Blocker_Popup","You must complete the tutorial before you can progress","","",2061985684,"",""
6932,"ObjectDisplayTextWaterLevelControl","Canal Lever","","",3621022903,"",""
6933,"MobileSkillGemPopupEquippedIn","Equipped In:","","",3043278999,"",""
6934,"MobileUnboundSkillListTitle","Unbound Skills","","",948905467,"",""
6935,"MobileGemLevelledUp","Your {0} gem has leveled up to level {1}!","","",3418194525,"",""
6936,"MobileRewardWindowTitle","Progress Summary","","",4057025893,"",""
6937,"MobileRewardUsePassivePoints","Assign Passive Points","","",1730596532,"",""
6938,"MobileAscendancyUnlocked","Ascendancy Unlocked","","",2263656006,"",""
6939,"MobileAchievementComplete","Completed","","",3322934540,"",""
6940,"MobileAchievementIncomplete","Not Complete","","",1190085901,"",""
6941,"ItemDisplayBeltCharmSlots","Charm Slots","","",616629343,"","Charm Slots"
6942,"JourneysEndDeliriumEncounter","[DNT] Click Me","","",1877146764,"",""
6943,"MobilePanelTitleAchievements","Achievements","","",2665485050,"",""
6944,"PartyInfoTitle","Party Info","","",1198101373,"",""
6945,"PartyPrivateTitle","Private Party","","",3407850532,"",""
6946,"PartyDescriptionTitle","Public Party Title","","",544900211,"",""
6947,"PartySettingsTitle","Party Leader Settings","","",3190658965,"",""
6948,"CreatePublicParty","Create Public Party","","",3757336754,"",""
6949,"PartySetToPublic","Make Public","","",2462872248,"",""
6950,"PartyPanelDefaultPartyName","{0}'s Party","","",71690556,"",""
6951,"NoPartyTitle","You are currently not in a party","","",2755705798,"",""
6952,"InstancePausedTitle","Game Paused","","",3145813041,"",""
6953,"MobilePartyInviteListEmpty","No available Friends\nor Guild Members to add","","",629661727,"",""
6954,"Tier","Tier","","",2408189118,"",""
6955,"MobileFriendPanelAllFriends","All Friends","","",3931450298,"",""
6956,"MobileFriendPanelOnlineFriends","Online","","",1286551502,"",""
6957,"MobileFriendPanelOfflineFriends","Offline","","",3191063761,"",""
6958,"MobileFriendPanelFriendRequests","Requests","","",3181451836,"",""
6959,"ObjectDisplayTextRevivePlayer","Revive","","",1216769887,"",""
6960,"MobileFriendInviteRecieved","New Friend Request!","","",517652844,"",""
6961,"MobilePartyInviteRecieved","New Party Invite!","","",311336674,"",""
6962,"MobileGuildInviteRecieved","New Guild Invite!","","",2848935568,"",""
6963,"MobileGuildCreateGuildTitle","Create A New Guild","","",3225588911,"",""
6964,"MobileGuildCreateGuildInfo","Enter a guild name...","","",3573085967,"",""
6965,"MobileGuildFilterGuildInvites","Guild Invites","","",3742140533,"",""
6966,"MobileGuildFilterAllMembers","All Members","","",2083033623,"",""
6967,"MobileGuildLeaveAndJoinAnotherGuild","You are already in a guild.\nLeave your current guild and join {0}'s Guild?","","",4292806310,"",""
6968,"MobileGuildLeaveGuildConfirmation","Are you sure\nyou want to leave the guild?","","",2708116351,"",""
6969,"PublicPartyTitle","Public Party","","",4135760648,"",""
6970,"GuildOptionsTitle","Guild Options","","",1262324099,"",""
