"rownum","Id","bool","IsLocal","IsWeaponLocal","Semantics","Text","bool","IsVirtual","MainHandAlias_StatsKey","OffHandAlias_StatsKey","bool","HASH32","BelongsActiveSkillsKey","Category","bool","bool","IsScalable","ContextFlags","[rid]"
18847,"display_monster_has_hinder_daemon","","","",4,"",1,"","","",1,-782819309,[],"","","","",[],[]
18848,"ancestral_maximum_life_+%_on_respawn","","","",1,"","","","","","",-2127878987,[],"","","",1,[],[]
18849,"display_monster_has_flask_gain_aura","","","",4,"",1,"","","",1,-1407465489,[],"","","","",[],[]
18850,"attack_and_cast_speed_+%_while_not_near_ancestral_totem","","","",1,"","","","","","",-589882474,[],"","","",1,[],[]
18851,"ancestral_totem_trigger_enduring_cry_on_low_life","","","",4,"","","","","","",-17583403,[],"","","",1,[],[]
18852,"ancestral_offensive_teammates_gain_adrenaline_for_x_ms_on_match_start","","","",3,"","","","","","",-756211395,[],"","","",1,[],[]
18853,"debilitate_when_hit_ms","","","",3,"","","","","","",-493807257,[],"","","",1,[],[]
18854,"mtx_beastman_armour_alternate_entity_info_bar_visuals",1,"","",4,"","","","","",1,-533008263,[],"","","",1,[],[]
18855,"mtx_beastman_armour_on_hit_blood",1,"","",4,"",1,"","","",1,-1305237556,[],"","","",1,[],[]
18856,"mtx_beastman_armour_on_kill_blood",1,"","",4,"",1,"","","",1,-298039351,[],"","","",1,[],[]
18857,"mtx_annihilation_wand_explosion",1,"","",4,"","","","","",1,1429269804,[],"","","",1,[],[]
18858,"map_no_delirium_reward_icons","","","",4,"","","","","","",-472893910,[],"","","",1,[],[]
18859,"map_additional_prefix_and_suffix_if_all_gateways_allocated","","","",4,"","","","","","",845110327,[],"","","",1,[],[]
18860,"map_hard_mode_chance_for_1_2_extra_content_types_is_zero","","","",4,"","","","","","",-1440906889,[],"","","",1,[],[]
18861,"map_hard_mode_chance_for_3_extra_content_types_+","","","",3,"","","","","","",1447095012,[],"","","",1,[],[]
18862,"mtx_firefly_cursor",1,"","",4,"","","","","",1,1597597350,[],"","","",1,[],[]
18863,"life_recoup_also_applies_to_energy_shield","","","",4,"","","","","","",839669182,[],"","","",1,[],[]
18864,"passive_skill_ignites_from_stunning_melee_hits_deal_damage_+%_final","","","",1,"","","","","","",-716364499,[],1,"","",1,[],[]
18865,"passive_skill_hits_stun_as_if_dealing_melee_fire_damage_+%_final","","","",1,"","","","","","",392744946,[],11,"","",1,[],[]
18866,"cover_nearby_enemies_in_ash_if_havent_moved_in_past_X_seconds","","","",3,"","","","","","",1878251659,[],1,"","","",[],[]
18867,"cannot_be_ignited_by_ignited_enemies","","","",4,"","","","","","",1889066249,[],11,"","","",[],[]
18868,"cannot_be_bled_by_bleeding_enemies","","","",4,"","","","","","",372743081,[],11,"","","",[],[]
18869,"minion_actor_level_is_user_level_up_to_maximum","","","",2,"","","","","",1,-402667481,[],"","","",1,[],[]
18870,"link_skills_enemies_in_beam_elemental_resistance_%","","","",1,"","","","","","",-85816365,[],"","","",1,[],[]
18871,"local_treat_enemy_resistances_as_negated_on_elemental_damage_hit","",1,1,4,"","","",18872,18873,"",-554588220,[],"","","",1,[],[]
18872,"main_hand_treat_enemy_resistances_as_negated_on_elemental_damage_hit","","","",4,"","","","","","",1743057868,[],"","","",1,[],[]
18873,"off_hand_treat_enemy_resistances_as_negated_on_elemental_damage_hit","","","",4,"","","","","","",465236717,[],"","","",1,[],[]
18874,"minions_use_your_main_hand_base_crit_chance_from_weapon","","","",4,"","","","","","",-1096477450,[],"","","",1,[],[]
18875,"main_hand_base_crit_chance_from_weapon_override","","","",1,"","","","","","",-272905408,[],"","","",1,[],[]
18876,"off_hand_base_crit_chance_from_weapon_override","","","",1,"","","","","","",-1858911900,[],"","","",1,[],[]
18877,"enemy_hits_%_chance_to_treat_elemental_resistances_as_90%","","","",1,"","","","","","",1422372338,[],"","","",1,[],[]
18878,"track_have_stopped_taking_fire_damage_over_time_recently","","","",4,"","",1,"","","",-1477091901,[],"","","",1,[36],[]
18879,"have_stopped_taking_fire_damage_over_time_recently","","","",4,"","","","","","",-1275007935,[],"","","",1,[],[]
18880,"take_no_fire_damage_over_time_if_stopped_taking_fire_damage_over_time_recently","","","",4,"","","","","","",1363409375,[],"","","",1,[],[]
18881,"local_nearby_enemies_base_physical_damage_%_to_convert_to_fire","",1,"",1,"","","","","","",1406395975,[],"","","",1,[],[]
18882,"missing_unreserved_life_%_gained_as_life_before_hit","","","",1,"","","","","","",-2114730966,[],"","","",1,[],[]
18883,"cannot_gain_damaging_ailments","","","",4,"","","","","","",1057327367,[],"","","",1,[],[]
18884,"display_passives_in_large_radius_of_non_unique_jewels_grant_additional_strength","","","",3,"","","","","","",-31338227,[],"","","",1,[],[]
18885,"spell_damage_+%_final_from_ancestral_arohongui_blessing","","","",1,"","","","","",1,212126751,[],"","","",1,[],[]
18886,"attack_damage_+%_final_from_ancestral_tasalio_blessing","","","",1,"","","","","",1,-83365926,[],"","","",1,[],[]
18887,"ancestral_trial_damage_leeched_as_totem_life_permyriad","","","",7,"","","","","",1,-268457639,[],"","","",1,[],[]
18888,"immune_to_all_status_ailments","","","",4,"","","","","",1,-444526554,[],"","","",1,[],[]
18889,"chance_to_gain_ngamahus_embrace_%_on_kill",1,"","",1,"","","","","",1,-164527795,[],"","","",1,[],[]
18890,"chance_to_gain_kitavas_embrace_%_on_kill",1,"","",1,"","","","","",1,980488967,[],"","","",1,[],[]
18891,"chance_to_gain_tukohamas_embrace_%_on_kill",1,"","",1,"","","","","",1,787022066,[],"","","",1,[],[]
18892,"chance_to_gain_rongokurais_embrace_%_on_kill",1,"","",1,"","","","","",1,-458576527,[],"","","",1,[],[]
18893,"chance_to_gain_tasalios_embrace_%_on_kill",1,"","",1,"","","","","",1,1911900360,[],"","","",1,[],[]
18894,"chance_to_gain_arohonguis_embrace_%_on_kill",1,"","",1,"","","","","",1,-2104509318,[],"","","",1,[],[]
18895,"chance_to_gain_ramakos_embrace_%_on_kill",1,"","",1,"","","","","",1,966039243,[],"","","",1,[],[]
18896,"chance_to_gain_hinekoras_embrace_%_on_kill",1,"","",1,"","","","","",1,-927962146,[],"","","",1,[],[]
18897,"chance_to_gain_tawhoas_embrace_%_on_kill",1,"","",1,"","","","","",1,-2037331271,[],"","","",1,[],[]
18898,"chance_to_gain_valakos_embrace_%_on_kill",1,"","",1,"","","","","",1,1920640809,[],"","","",1,[],[]
18899,"totem_physical_attack_damage_leeched_as_life_to_you_permyriad",1,"","",7,"","","","","","",91593707,[],"","","",1,[],[]
18900,"physical_attack_damage_leeched_as_life_to_parent_permyriad",1,"","",7,"","","","","","",49080262,[],"","","",1,[],[]
18901,"support_recent_ignites_damage_per_recent_ignite_+%_final_minimum","","","",1,"","","","","",1,-964399866,[],"","","",1,[],[]
18902,"support_recent_ignites_ignite_damage_per_recent_ignite_+%_final_maximum","","","",1,"","","","","",1,-1892337162,[],"","","",1,[],[]
18903,"infernal_bolt_triggered_when_totem_with_this_skill_hit_by_enemy","","","",4,"","","","","",1,1981727527,[],"","","",1,[],[]
18904,"do_not_predict_totem_life","","","",4,"","","","","","",951972391,[],"","","",1,[],[]
18905,"ancestral_jade_damage_taken_+%_final_from_hits","","","",1,"","","","","","",2065025811,[],"","","",1,[],[]
18906,"gain_spell_cost_as_energy_shield_every_fifth_cast","","","",4,"","","","","","",1602900303,[],"","","",1,[],[]
18907,"non_exerted_attacks_deal_no_damage","","","",4,"","","","","","",1637716423,[],"","","",1,[],[]
18908,"life_leech_is_instant_for_exerted_attacks","","","",4,"","","","","","",992552215,[],"","","",1,[],[]
18909,"unique_quiver_chill_as_though_damage_+%_final",1,"","",1,"","","","","",1,1948137330,[],"","","",1,[],[]
18910,"map_boss_chance_to_drop_vaal_item_instead_of_adjacent_map_%",1,"","",1,"","","","","","",-315074527,[],"","","",1,[],[]
18911,"map_X_additional_random_unallocated_notables","","","",3,"","","","","","",-1937987706,[],"","","",1,[],[]
18912,"display_cover_nearby_enemies_in_ash_if_havent_moved_in_past_X_seconds","","","",3,"","","","","","",1398708087,[],1,"","",1,[],[]
18913,"map_rare_monster_items_drop_corrupted_%","","","",1,"","","","","","",-877524810,[],"","","",1,[],[]
18914,"map_unique_monster_items_drop_corrupted_%","","","",1,"","","","","","",1445085885,[],"","","",1,[],[]
18915,"monster_items_drop_corrupted_%","","","",1,"","","","","","",-1726814815,[],"","","",1,[],[]
18916,"shatter_on_killing_blow_chance_%","","","",1,"","","","","","",292902628,[],"","","",1,[],[]
18917,"killing_blow_consumes_corpse_restore_10%_life_chance_%","","","",1,"","","","","","",-734945270,[],"","","",1,[],[]
18918,"explode_enemies_for_10%_life_as_fire_on_kill_chance_%",1,"","",1,"",1,"","","",1,656187835,[],"","","",1,[],[]
18919,"damage_taken_+%_final_from_ancestral_omen","","","",1,"","","","","","",590104446,[],"","","",1,[],[]
18920,"action_speed_+%_minimum_value_from_rakiatas_leadership","","","",1,"","","","","","",1372519774,[],"","","",1,[],[]
18921,"override_minion_base_attack_crit_chance",1,"","",1,"","",1,"","","",-1100429257,[],"","","",1,[],[]
18922,"number_of_ancestor_league_challenges_completed",1,"","",3,"",1,"","","",1,568386958,[],"","","",1,[],[]
18923,"number_of_ancestor_ruthless_league_challenges_completed",1,"","",3,"",1,"","","",1,-717562011,[],"","","",1,[],[]
18924,"virtual_effective_number_of_ancestor_league_challenges_completed",1,"","",3,"",1,1,"","",1,-1240249542,[],"","","",1,[],[]
18925,"bear_trap_duration_override_ms","","","",3,"","","","","","",706698480,[],"","","",1,[],[]
18926,"intermediary_current_fortification",1,"","",3,"","",1,"","","",-250254029,[],"","","",1,[],[]
18927,"fire_damage_over_time_resistance_is_%","","","",1,"","","","","","",-1131283573,[],"","","",1,[],[]
18928,"monster_accuracy_rating_+%_final_when_attacking_monsters","","","",1,"",1,"","","",1,103460088,[],"","","",1,[],[]
18929,"unaffected_by_damaging_ailments","","","",4,"","","","","","",657267744,[],"","","",1,[],[]
18930,"nearby_enemies_fire_dot_resistance_is_%_while_you_are_stationary","","","",1,"","","","","","",-794348033,[],"","","",1,[],[]
18931,"monster_damage_+%_final_vs_monsters_from_ancestral_rank","","","",1,"","","","","","",1207791945,[],"","","",1,[],[]
18932,"mtx_avatar_of_gold_sphere",1,"","",4,"","","","","",1,1300452486,[],"","","",1,[],[]
18933,"mtx_avatar_of_gold_sphere_items_collected",1,"","",3,"","","","","",1,-1212094018,[],"","","",1,[],[]
18934,"league_monster_energy_shield_+%_final","","","",1,"","","","","","",-45046185,[],"","","",1,[],[]
18935,"mtx_spirit_chains_gloves_freeze_vines","","","",4,"","","","","","",1210338069,[],"","","",1,[],[]
18936,"mtx_spirit_chains_gloves_freeze_tentacles","","","",4,"","","","","","",-1720332793,[],"","","",1,[],[]
18937,"mtx_show_chance_orb_outcome_above_head",1,"","",4,"","","","","","",1364968678,[],"","","",1,[],[]
18938,"spell_block_differs_against_projectiles","","","",4,"","",1,"","",1,-1494000049,[],"","","",1,[],[]
18939,"virtual_totem_skill_effects_art_variation","","","",3,"",1,1,"","",1,1011377634,[],"","","",1,[],[]
18940,"skill_effect_art_variation_from_totem","","","",3,"",1,"","","",1,1987451605,[],"","","",1,[],[]
18941,"tencent_golden_chiyou_set_bonus",1,"","",3,"","","","","","",976499950,[],"","","",1,[],[]
18942,"tencent_golden_chiyou_set_weapon_skin",1,"","",3,"","","","","","",-1431489224,[],"","","",1,[],[]
18943,"tencent_golden_chiyou_set_weapon_effect",1,"","",3,"","","","","","",-1114458074,[],"","","",1,[],[]
18944,"num_different_tribe_tattoos_allocated","","","",3,"","",1,"","","",-603210326,[],"","","",1,[],[]
18945,"life_mana_es_recovery_rate_+%_per_different_tribe_tattoos_allocated","","","",3,"","","","","","",781638619,[],"","","",1,[],[]
18946,"num_honoured_heart_tattoos_allocated","","","",3,"","","","","","",1538538716,[],"","","",1,[],[]
18947,"num_honoured_mind_tattoos_allocated","","","",3,"","","","","","",-441192176,[],"","","",1,[],[]
18948,"num_honoured_soul_tattoos_allocated","","","",3,"","","","","","",1804559938,[],"","","",1,[],[]
18949,"maximum_life_per_honoured_heart_tattoo_allocated","","","",3,"","","","","","",620674646,[],"","","",1,[],[]
18950,"maximum_mana_per_honoured_mind_tattoo_allocated","","","",3,"","","","","","",-1030882312,[],"","","",1,[],[]
18951,"maximum_es_per_honoured_soul_tattoo_allocated","","","",3,"","","","","","",793504618,[],"","","",1,[],[]
18952,"display_tattoo_grants_random_keystone","","","",4,"","","","","","",-1984497129,[],"","","",1,[],[]
18953,"map_disable_ultimatum_from_chance","","","",4,"","","","","","",574723698,[],"","","",1,[],[]
18954,"map_ultimatum_encounter_additional_chance_%","","","",1,"","","","","","",-1907941322,[],"","","",1,[],[]
18955,"map_ultimatum_encounter_chance_+%","","","",1,"","","","","","",-1856819211,[],"","","",1,[],[]
18956,"map_area_contains_ultimatum","","","",4,"","","","","","",1961654551,[],"","","",1,[],[]
18957,"map_azmeri_league","","","",4,"","","","","","",-912667254,[],"","","",1,[],[]
18958,"map_ultimatum_lasts_13_rounds","","","",4,"","","","","","",1725887132,[],"","","",1,[],[]
18959,"map_ultimatum_modifiers_are_chosen_for_you","","","",4,"","","","","","",-2019968273,[],"","","",1,[],[]
18960,"map_ultimatum_trialmaster_cannot_spawn","","","",4,"","","","","","",-254633960,[],"","","",1,[],[]
18961,"map_ultimatum_monster_experience_+%","","","",1,"","","","","","",-580761009,[],"","","",1,[],[]
18962,"map_ultimatum_monster_quantity_+%","","","",1,"","","","","","",-1427337144,[],"","","",1,[],[]
18963,"map_ultimatum_rare_monster_quantity_+%","","","",1,"","","","","","",45158528,[],"","","",1,[],[]
18964,"map_ultimatum_defense_encounter_chance_+%","","","",1,"","","","","","",-1426406246,[],"","","",1,[],[]
18965,"map_ultimatum_exterminate_encounter_chance_+%","","","",1,"","","","","","",940057205,[],"","","",1,[],[]
18966,"map_ultimatum_survival_encounter_chance_+%","","","",1,"","","","","","",-777496019,[],"","","",1,[],[]
18967,"map_ultimatum_conquer_encounter_chance_+%","","","",1,"","","","","","",-1468143522,[],"","","",1,[],[]
18968,"map_ultimatum_defense_encounter_altar_life_+%","","","",1,"","","","","","",1825318649,[],"","","",1,[],[]
18969,"map_ultimatum_exterminate_encounter_monsters_required_+%","","","",1,"","","","","","",-1218282438,[],"","","",1,[],[]
18970,"map_ultimatum_survival_encounter_time_+%","","","",1,"","","","","","",-1218617673,[],"","","",1,[],[]
18971,"map_ultimatum_conquer_encounter_radius_+%","","","",1,"","","","","","",551945647,[],"","","",1,[],[]
18972,"map_ultimatum_reward_divination_cards_chance_+%","","","",1,"","","","","","",-2071018568,[],"","","",1,[],[]
18973,"map_ultimatum_reward_currency_items_chance_+%","","","",1,"","","","","","",-2107600963,[],"","","",1,[],[]
18974,"map_ultimatum_reward_unique_items_chance_+%","","","",1,"","","","","","",1037167977,[],"","","",1,[],[]
18975,"map_ultimatum_reward_inscribed_ultimatums_chance_+%","","","",1,"","","","","","",-711405137,[],"","","",1,[],[]
18976,"map_inscribed_ultimatum_reward_divination_cards_chance_+%","","","",1,"","","","","","",1573327627,[],"","","",1,[],[]
18977,"map_inscribed_ultimatum_reward_currency_items_chance_+%","","","",1,"","","","","","",-251634797,[],"","","",1,[],[]
18978,"map_inscribed_ultimatum_reward_unique_items_chance_+%","","","",1,"","","","","","",936889572,[],"","","",1,[],[]
18979,"map_ultimatum_reward_duplicated_chance_%","","","",1,"","","","","","",265251154,[],"","","",1,[],[]
18980,"map_ultimatum_modifiers_start_1_tier_higher","","","",4,"","","","","","",-980367663,[],"","","",1,[],[]
18981,"is_ultimatum_monster","","","",4,"","","","","","",418448608,[],"","","",1,[],[]
18982,"map_ultimatum_reward_tiers_+","","","",3,"","","","","","",-462141143,[],"","","",1,[],[]
18983,"map_ultimatum_encounter_radius_+%_per_round","","","",1,"","","","","","",-1933591776,[],"","","",1,[],[]
18984,"map_ultimatum_trialmaster_spawn_chance_+%","","","",1,"","","","","","",-228134916,[],"","","",1,[],[]
18985,"number_of_non_curse_aura_skills_affecting_you","","","",3,"",1,"","","",1,680742799,[],"","","",1,[],[]
18986,"map_trialmaster_drops_stack_of_catalysts","","","",4,"","","","","","",-944286521,[],"","","",1,[],[]
18987,"enchantment_of_war_trigger_on_kill_%",1,"","",1,"",1,"","","",1,-1474272280,[],"",1,"",1,[],[]
18988,"mtx_link_from_reliquary",1,"","",4,"",1,"","","",1,-1841683401,[],"","","",1,[],[]
18989,"mtx_desaturation_sphere_on_scouring_orb_use",1,"","",4,"",1,"","","",1,-719444782,[],"","","",1,[],[]
18990,"mtx_hand_of_midas_on_alchemy_orb_use",1,"","",4,"",1,"","","",1,-110347209,[],"","","",1,[],[]
18991,"mtx_azurite_explosion_on_alteration_orb_use",1,"","",4,"",1,"","","",1,-1739048105,[],"","","",1,[],[]
18992,"mtx_currency_pet_pickup",1,"","",3,"","","","","","",981823630,[],"","","",1,[],[]
18993,"warden_tracker","","","",4,"","","","","",1,122975569,[],"","","",1,[],[]
18994,"mtx_morph_art_variation_from_mimic",1,"","",3,"",1,"","","",1,-1829037948,[],"","","",1,[],[]
18995,"base_number_of_projectiles",1,"","",3,"","","","","",1,-953767383,[],"","","",1,[],[]
18996,"virtual_total_number_of_projectiles",1,"","",3,"",1,1,"","",1,1184877503,[],"","","",1,[32],[]
18997,"virtual_total_number_of_arrows",1,"","",3,"",1,1,"","",1,1091231438,[],"","","",1,[32],[]
18998,"base_number_of_arrows",1,"","",3,"","","","","",1,-618561540,[],"","","",1,[],[]
18999,"mtx_water_orb_life_buff_tracker",1,"","",4,"",1,"","","",1,-1579473660,[],"","","",1,[],[]
19000,"mtx_water_orb_mana_buff_tracker",1,"","",4,"",1,"","","",1,33702694,[],"","","",1,[],[]
19001,"mtx_water_orb_es_buff_tracker",1,"","",4,"",1,"","","",1,1574572016,[],"","","",1,[],[]
19002,"current_barkskin_stacks",1,"","",3,"","","","","","",1532117187,[],"","","",1,[],[]
19003,"max_barkskin_stacks","","","",3,"","","","","",1,1240416409,[],"","","",1,[],[]
19004,"armour_+%_per_barkskin_stack","","","",1,"","","","","",1,170953396,[],"","","",1,[],[]
19005,"chance_to_evade_attacks_+%_final_per_missing_barkskin_stack","","","",1,"","","","","",1,-883502336,[],"","","",1,[],[]
19006,"physical_attack_damage_taken_+_per_barkskin_stack","","","",3,"","","","","",1,-464565673,[],"","","",1,[],[]
19007,"self_damaging_ailment_duration_+%_per_barkskin_stack","","","",1,"","","","","","",34045606,[],"","","",1,[],[]
19008,"avoid_non_damaging_ailments_%_per_missing_barkskin_stack","","","",1,"","","","","","",339597050,[],"","","",1,[],[]
19009,"map_ultimatum_monster_damage_+%_final","","","",1,"","","","","","",-1693501904,[],"","","",1,[],[]
