"rownum","Id","Description","Invisible","Removable","Name","StatsKeys","bool","i32","bool","Maximum_StatsKey","Current_StatsKey","bool","i32","BuffVisualsKey","bool","bool","i32","bool","bool","bool","bool","BuffLimit","bool","Id2","IsRecovery","bool","rid","bool","i32","bool","bool","i32","[i32]","bool","bool","[rid]","bool","[rid]","BinaryStats","[rid]","[rid]","bool","bool","bool","bool","bool","rid","[i32]","string","[rid]","bool"
1820,"support_ancestor_slam_totem_melee_skill_area","You have increased Area of Effect with Melee Skills.","","","Ancestral Earthbreaker",[6630],"",3,"","","","",30,1874,1,"",1,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[17077],[6630],[],"","","","","","",[],"",[],""
1821,"absolution_blast_buff","",1,"","",[],1,2,"","","",1,30,107,1,"",2,"","","","",0,"","","","","","",4,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[],"",[],""
1822,"armour_evasion_banner_taunt_bonus","",1,"","",[14227],1,3,"","","",1,30,0,1,"",17,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[],[14227],[],"","","","","","",[],"",[],""
1823,"vanishing_ambush","Your next Melee Attack will be exerted by Ambush","","","Ambush",[],1,2,"","","",1,30,1597,1,"",1,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[14266],[],[],"","","","","","",[],"",[],""
1824,"reaper_consumed_minion_buff","",1,"","","[433,70,177,716]","",2,"","","","",30,0,1,"",1,"",1,1,"",0,"","ReaperConsumedMinionBuff","","","","",4,"","",0,[],"","",[],"",[],[],"[433,70,177,716]",[],"","","","","","",[],"",[],""
1825,"executioner_stolen_mod_buff","You have taken a modifier from a slain Rare Monster.","","","Behead",[],1,2,"","","","",30,1587,1,"",15,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[],"",[],""
1826,"reaper_other_minion_debuff","",1,"","","[19290,19291]","",3,"","","","",30,0,1,"",17,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[],"[19290,19291]",[],"","","","","","",[],"",[],""
1827,"trauma","Some Strike Skills gain bonuses for each Trauma you have","","","Trauma",[],1,1,"","",14287,"",30,1596,1,"",1,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[],"",[],""
1828,"burninate_debuff","[DNT]","","","[DNT] UNUSED",[1974],"",1,"","","","",30,32,"","",2,"",1,1,"",0,"","InvisibleFireBuff","","","","",4,"","",0,[],"","",[],"",[],[],[1974],[],"","","","","","",[],"",[],""
1829,"accelerating","",1,"","",[177],"",11,"","","","",30,0,1,"",17,"",1,1,"",0,"","InterpolateBuffEffect","","","","",4,"","",0,[],1,"",[],"",[],[],[177],[],"","","",1,"","",[],"",[],""
1830,"prisonghoul_rage","Life degeneration, life leech, increased rate of attack. You gain Frenzy charges for killing enemies","","","","[70,3088,2561,3054]",1,2,"","","",1,30,13,1,"",1,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[],"[70,3088,2561,3054]",[],"","","","","","",[],"",[],""
1831,"void_burst_hit","",1,"","",[],"",3,"","","",1,30,0,1,"",17,"",1,1,"",0,1,"","","","","",4,"","",0,[],"","",[],"",[],[1996],[],[],"","","","","","",[],"",[],""
1832,"ward_broken","",1,"","",[],"",2,"","","",1,30,0,1,"",17,"",1,1,"",0,1,"","","","","",4,"","",0,[],"","",[],"",[],[],[],[14327],1,"","","",1,"",[],"",[],""
1833,"fire_adaptation","",1,"","",[],"",1,"","","","",30,0,1,"",17,"",1,1,"",0,1,"","","","","",4,"","",0,[],"","",[],"",[],[],[],[14337],1,"","","","","",[],"",[],""
1834,"cold_adaptation","",1,"","",[],"",1,"","","","",30,0,1,"",17,"",1,1,"",0,1,"","","","","",4,"","",0,[],"","",[],"",[],[],[],[14338],1,"","","","","",[],"",[],""
1835,"lightning_adaptation","",1,"","",[],"",1,"","","","",30,0,1,"",17,"",1,1,"",0,1,"","","","","",4,"","",0,[],"","",[],"",[],[],[],[14339],1,"","","","","",[],"",[],""
1836,"flask_bonus_accuracy_rating","",1,"","",[84],1,3,"","","","",30,0,1,"",4,"",1,"","",0,"","","","","","",4,"","",0,[],"","",[],"",[],[],[84],[],"","","","","","",[],"",[],""
1837,"flask_bonus_ward","",1,"","",[14324],1,3,"","","","",30,0,1,"",4,"",1,"","",0,"","","","","","",4,"","",0,[],"","",[],"",[],[],[14324],[],"","","","","","",[],"",[],""
1838,"flask_bonus_adaptation_rating","",1,"","",[14332],1,3,"","","","",30,0,1,"",4,"",1,"","",0,"","","","","","",4,"","",0,[],"","",[],"",[],[],[14332],[],"","","","","","",[],"",[],""
1839,"frontal_proximity_shield","You cannot be harmed by direct damage from enemies in front the shield.","","","Frontal Proximity Shield",[],1,3,"","","","",30,225,1,"",17,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[1742],[],[],"","","","","","",[],"",[],""
1840,"flask_bonus_ward_not_break","",1,"","",[],1,3,"","","","",30,0,1,"",4,"",1,"","",0,"","","","","","",4,"","",0,[],"","",[],"",[],[14397],[],[],"","","","","","",[],"",[],""
1841,"flask_bonus_adaptations_apply_to_all_elements","",1,"","",[],1,3,"","","","",30,0,1,"",4,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[14399],[],[],"","","","","","",[],"",[],""
1842,"flask_utility_stun_protection","Your Stun Threshold is increased, and you cannot be stunned more than once during this flask effect.","","","Corundum Flask",[3460],1,2,"","","","",30,132,1,"",4,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[14405],[3460],[],"","","","","","",[],"",[],""
1843,"expedition_uhtred_reduced_maximum_cold_resistance","You have lowered Maximum Cold Resistance","","","Indifference of the Cosmos",[942],1,3,"","","","",30,1602,"","",2,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[139],"",[],[],[942],[],"","","","","","",[0],"",[],""
1844,"expedition_uhtred_reduced_action_speed","You have reduced Action Speed","","","Glimpse of Infinity",[345],1,1,1,"","","",30,1603,"","",2,"",1,1,"",5,"","","","","","",2,"","",0,[],"","","[139,218]","",[],[],[345],[],"","","","","","","[0,0]","",[],""
1845,"expedition_death_geas","You take increased damage from Hits and Ailments, and die if hit while under 10% life","","","Death Geas",[476],1,2,"","","","",30,1604,1,"",2,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[14449],[476],[],"","","","","","",[],"",[],""
1846,"petrification_stack","You are becoming Petrified","","","Petrification",[345],1,1,1,"","",1,30,525,1,"",2,"",1,1,"",0,"","","","","","",2,"","",0,[],"","",[],"",[],[],[345],[],"","","","","","",[],"",[],""
1847,"expedition_medved_heal_cultist","","","","",[450],1,3,"","","","",30,1606,1,"",17,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[],[450],[],"","","","","","",[],"",[],""
1848,"expedition_medved_enrage_cultist","","","","",[24],1,3,"","","","",30,1607,1,"",17,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[],[24],[],"","","","","","",[],"",[],""
1849,"expedition_medved_heal_permanent_buff","","","","",[450],1,3,"","","","",30,1608,1,"",17,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[],[450],[],"","","","","","",[],"",[],""
1850,"expedition_medved_enrage_permanent_buff","","","","",[24],1,3,"","","","",30,1609,1,"",17,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[],[24],[],"","","","","","",[],"",[],""
1851,"expedition_medved_explode_permanent_buff","","","","",[3364],1,3,"","","","",30,1610,1,"",17,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[],[3364],[],"","","","","","",[],"",[],""
1852,"unique_gain_flask_charges_over_time","",1,"","",[4930],1,3,"","","",1,30,0,1,"",17,"",1,1,"",0,"","GainFlaskChargesOverTime","","","","",4,"","",0,[],"","",[],"",[],[],[4930],[],"","","","","","",[],"",[],""
1853,"have_hit_a_unique_enemy_recently","",1,"","",[],"",9,"","","",1,30,0,1,"",17,"","","","",0,1,"","","","","",4,"","",0,[],"","",[],"",[],[14530],[],[],"","","","","","",[],"",[],""
1854,"expedition_vorana_storm","You are taking Physical Damage over Time from Vorana's most renowned ability","","","The Black Reaping",[353],1,3,1,"","","",30,1611,1,1,2,"",1,1,"",50,"","GenericIncrementStacks","","","","",4,"","",0,[],"","",[],"",[],[],[353],[],"","","","","","",[],"",[],""
1855,"unique_flask_expedition_ward_flask","",1,"","",[14567],1,3,"","","",1,30,0,1,"",4,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[],[14567],[],"","","","","","",[],"",[],""
1856,"unique_flask_expedition_ailment_flask","",1,"","",[6299],1,3,"","","",1,30,0,1,"",4,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[],[6299],[],"","","","","","",[],"",[],""
1857,"unique_flask_expedition_endurance_flask","",1,"","",[],1,2,"","","",1,30,0,1,"",4,"",1,1,"",0,"","GainEnduranceChargesIfHitRecently","","","","",4,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[],"",[],""
1858,"unique_flask_expedition_culling_flask","",1,"","",[],1,3,"","","",1,30,0,1,"",4,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[588],[],[],"","","","","","",[],"",[],""
1859,"debilitate_nearby_enemies_on_buff_removed","",1,"","",[],"",3,"","","","",30,0,1,"",17,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[],"",[],""
1860,"corpse_sink_effect","",1,"","",[],"",11,"","","","",30,1614,1,"",17,"",1,1,"",0,"","CorpseSink","","","","",4,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[],"",[],""
1861,"olroth_relic_ground_burn","You are taking Fire Damage over time as Olroth attempts to purge you from existence","","","Exterminating Flame",[1974],1,1,1,"","",1,30,1615,1,"",2,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[150],"",[],[],[1974],[],"","","","","","",[0],"",[],""
1862,"olroth_relic_laser_burn","",1,"","Unrighteous Fire",[1974],"",3,"","","","",30,0,"","",17,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[],[1974],[],"","","","","","",[],"",[],""
1863,"stuck_stabbed","You cannot move","","","Brutally Pinned",[],1,3,"","","","",30,1618,1,"",2,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[6906],[],[],"","","","","","",[],"",[],""
1864,"olroth_ground_sap","You have less Movement Speed, and cannot Recover Life or Energy Shield","","","Enervation",[14150],1,2,"","","","",30,1616,1,"",2,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],"[1889,7813]",[14150],[],"","","","","","",[],"",[],""
1865,"hellscape_debuff","For each Stack:\r\nScourge Monsters deal 1% more Damage to you with Hits and Ailments\r\n2% more Quantity of Items found from Scourge Monsters\r\n2% more Rarity of Items found from Scourge Monsters\r\n0.5% more Corruption absorbed by items in your Blood Crucible","","","Exposed to Corruption","[15346,15347,15348]","",4,1,"",14698,"",30,1626,1,"",2,"",1,1,"",300,"","","","","","",4,"","",0,[],"","",[],1,[],[],"[15346,15347,15348]",[],"","","","","","",[],"",[],""
1866,"chieftain_slam_buff","",1,"","","[177,70,633]",1,2,"","","","",30,0,1,"",17,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[],"[177,70,633]",[],"","","","","","",[],"",[],""
1867,"call_of_the_wild","[DNT]","",1,"[DNT] Call of the Wild",[],1,2,"","","","",30,1628,1,"",17,"",1,1,"",0,"","","",1,"","",4,"",1,0,[],"","",[],"",[],[],[],[],"","","","","","",[],"",[],""
1868,"chronomancer","You can turn back time.","",1,"Temporal Rift","[3335,6331]",1,2,"","","","",30,1629,1,"",1,"",1,1,"",0,"","ChronomancerBuff","",1,"","",4,"",1,0,[],"","",[],"",[],[7487],"[3335,6331]",[],"","","","","","",[],"",[],""
1869,"deathgrip","",1,"","",[],"",3,"","","","",30,0,1,"",17,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[],"",[],""
1870,"explosive_concoction_attach_flask_visual_buff","",1,"","",[],"",1,"","","","",30,1638,1,"",17,"",1,1,"",0,"","","","","","",4,"",1,0,[],"","",[],"",[],[],[],[],"","","","","","",[],"",[],""
1871,"poisonous_concoction_attach_flask_visual_buff","",1,"","",[],"",1,"","","","",30,1639,1,"",17,"",1,1,"",0,"","","","","","",4,"",1,0,[],"","",[],"",[],[],[],[],"","","","","","",[],"",[],""
1872,"hellscape_blood_drain_debuff","You are taking physical damage and have reduced movement speed.","","","Blood Drained","[353,177]",1,2,"","","","",30,1658,1,"",2,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[],"[353,177]",[],"","","","","","",[],"",[],""
1873,"injected_liquid","",1,"","",[],"",3,"","","","",30,0,1,"",17,"",1,1,"",0,"","PermanentFlask","","","","",4,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[],"",[],""
1874,"flask_bonus_ignite_avoidance","",1,"","",[192],1,3,"","","","",30,0,1,"",4,"",1,"","",0,"","","","","","",4,"","",0,[],"","",[],"",[],[],[192],[],"","","","","","",[],"",[],""
1875,"flask_bonus_shock_avoidance","",1,"","",[193],1,3,"","","","",30,0,1,"",4,"",1,"","",0,"","","","","","",4,"","",0,[],"","",[],"",[],[],[193],[],"","","","","","",[],"",[],""
1876,"flask_bonus_chill_avoidance","",1,"","",[190],1,3,"","","","",30,0,1,"",4,"",1,"","",0,"","","","","","",4,"","",0,[],"","",[],"",[],[],[190],[],"","","","","","",[],"",[],""
1877,"flask_bonus_freeze_avoidance","",1,"","",[191],1,3,"","","","",30,0,1,"",4,"",1,"","",0,"","","","","","",4,"","",0,[],"","",[],"",[],[],[191],[],"","","","","","",[],"",[],""
1878,"flask_bonus_reduced_self_shock_effect","",1,"","",[3586],1,3,"","","","",30,0,1,"",4,"",1,"","",0,"","","","","","",4,"","",0,[],"","",[],"",[],[],[3586],[],"","","","","","",[],"",[],""
1879,"flask_bonus_reduced_self_freeze_duration","",1,"","",[206],1,3,"","","","",30,0,1,"",4,"",1,"","",0,"","","","","","",4,"","",0,[],"","",[],"",[],[],[206],[],"","","","","","",[],"",[],""
1880,"flask_bonus_reduced_self_chill_effect","",1,"","",[2588],1,3,"","","","",30,0,1,"",4,"",1,"","",0,"","","","","","",4,"","",0,[],"","",[],"",[],[],[2588],[],"","","","","","",[],"",[],""
1881,"flask_bonus_reduced_self_curse_effect","",1,"","",[1276],1,3,"","","","",30,0,1,"",4,"",1,"","",0,"","","","","","",4,"","",0,[],"","",[],"",[],[],[1276],[],"","","","","","",[],"",[],""
1882,"flask_bonus_reduced_self_ignite_duration","",1,"","",[207],1,3,"","","","",30,0,1,"",4,"",1,"","",0,"","","","","","",4,"","",0,[],"","",[],"",[],[],[207],[],"","","","","","",[],"",[],""
1883,"flask_bonus_reduced_self_poison_duration","",1,"","",[14760],1,3,"","","","",30,0,1,"",4,"",1,"","",0,"","","","","","",4,"","",0,[],"","",[],"",[],[],[14760],[],"","","","","","",[],"",[],""
1884,"flask_bonus_reduced_self_bleed_duration","",1,"","",[14761],1,3,"","","","",30,0,1,"",4,"",1,"","",0,"","","","","","",4,"","",0,[],"","",[],"",[],[],[14761],[],"","","","","","",[],"",[],""
1885,"energised_fortress_recovery","",1,"","",[],"",3,"","","","",30,0,1,"",17,"","","","",0,"","PhysDamagePreventedLifeRegen","","","","",4,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[],"",[],""
1886,"hellscape_stabby_web","You have reduced Action Speed and take Increased Damage","","","Thunder Web","[345,476]",1,2,"","","","",30,1642,1,"",2,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[],"[345,476]",[],"","","","","","",[],"",[],""
1887,"ranger_life_regen_from_life_flask","",1,"","",[450],1,3,"","","",1,30,0,1,"",17,"","","","",0,1,"","","","","",4,"","",0,[],"","",[],"",[],[],[450],[],"","","","","","",[],"",[],""
1888,"ranger_mana_gained_on_hit_from_mana_flask","",1,"","",[14772],1,3,"","","",1,30,0,1,"",17,"","","","",0,1,"","","","","",4,"","",0,[],"","",[],"",[],[],[14772],[],"","","","","","",[],"",[],""
1889,"hinder_immunity","All Hinder has been removed from you, and you cannot be Hindered.","","","Hinder Immunity",[],"",3,"","","","",30,1661,1,"",1,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[14779],[],[],"","","","","","",[],"",[],""
1890,"maim_immunity","All Maim has been removed from you, and you cannot be Maimed.","","","Maim Immunity",[],"",3,"","","","",30,1662,1,"",1,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[14780],[],[],"","","","","","",[],"",[],""
1891,"additional_life_recovery_from_flask_mod","You are recovering additional life from a Flask.","","","Additional Life Recovery",[7687],"",2,"","","","",30,1663,1,"",1,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[],[7687],[],"","","","","","",[],"",[],""
1892,"have_been_hit_by_an_attack_recently","",1,"","",[],"",9,"","","",1,30,0,1,"",17,"","","","",0,1,"","","","","",4,"","",0,[],"","",[],"",[],[14782],[],[],"","","","","","",[],"",[],""
1893,"moment_of_respite","",1,"","",[14790],"",2,"","","",1,30,0,1,"",17,"",1,1,"",0,1,"","","","","",4,"","",0,[],"","",[],"",[],[],[14790],[],"","","","","","",[],"",[],""
1894,"chronomancer_immunity","",1,"","",[],"",2,"","","",1,30,0,1,"",17,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[140],[],[],"","","","","","",[],"",[],""
1895,"storm_blade","You have less energy shield while your weapons are Energy Blades.","",1,"Energy Blade",[14810],1,2,"","","","",30,1645,1,"",1,"",1,1,"",0,"","","",1,"","",4,"",1,0,[],"","",[],"",[12033],[15368],"[14810,12033]",[],"","","","","","",[],"",[],""
1896,"fortification","Players take 1% less Damage from Hits per Fortification.","","","Fortification",[],1,1,"","",14817,"",30,397,1,"",1,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[],[],[],"","","","","",14823,[],"",[],""
1897,"skill_cost_over_time","",1,"","","[14824,14825,14826,14827]","",1,"","","","",30,0,1,"",17,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[],"[14824,14825,14826,14827]",[],"","","","","","",[],"",[],""
1898,"accelerate_while_moving","",1,"","",[14957],1,1,"","","","",30,0,1,"",17,"",1,1,"",0,"","AccelerateWhileMoving","","","","",4,"","",0,[],"","",[],"",[],[],[14957],[],"","","","","","",[],"",[],""
1899,"soul_link_source","Your Energy Shield also protects the linked target from some of the damage they would take from hits.","","","Soul Link",[],"",3,"","","","",30,1646,1,"",16,"",1,1,"",0,"","","","","","",1,"","",0,[],"","",[],"",[],[],[],[],"","","","",1,"",[],"",[15143],""
1900,"soul_link_target","Some of the damage from hits dealt to you will instead be taken from the Energy Shield of this link's source.","",1,"Soul Link","[14834,14899,130]","",2,"","","","",19,1647,1,"",16,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[14835],[],"[14834,14899,130,14835]",[],"","","","","","",[],"",[],""
1901,"flame_link_source","You are giving the target of this link additional Fire Damage.","","","Flame Link",[],"",3,"","","","",30,1648,1,"",16,"",1,1,"",0,"","","","","","",1,"","",0,[],"","",[],"",[],[],[],[],"","","","",1,"",[],"",[15143],""
1902,"flame_link_target","You have additional Fire Damage.","",1,"Flame Link","[43,44,610]","",2,"","","","",19,1649,1,"",16,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[],"[43,44,610]",[],"","","","","","",[],"",[],""
1903,"remora_link_source","Your maximum total recovery per second from life leech is higher, and is copied to the linked target. The linked target recovers from your life leech instead of you.","","","Vampiric Link",[3046],"",3,"","","","",30,1650,1,"",16,"",1,1,"",0,"","","","","","",1,"","",0,[],"","",[],"",[],"[14852,3404]",[3046],[],"","","","",1,"",[],"",[15143],""
1904,"remora_link_target","You get the recovery when the link's source leeches life. You use their maximum total recovery per second from life leech.","",1,"Vampiric Link",[583],"",2,"","","","",19,1651,1,"",16,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"","[15068,15067]",[15069],"[583,15068,15067]",[],"","","","","","",[],"",[],""
1905,"bulwark_link_source","You are sharing your chance to block attacks with the linked target.","","","Protective Link",[],"",3,"","","","",30,1652,1,"",16,"",1,1,"",0,"","","","","","",1,"","",0,[],"","",[],"",[],[],[],[],"","","","",1,"",[],"",[15143],""
1906,"bulwark_link_target","You recover life on block and your chance to block attacks is equal to the link source.","",1,"Protective Link","[3051,3460]","",2,"","","","",19,1653,1,"",16,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"","[14840,14841]",[],"[3051,3460,14840,14841]",[],"","","","","","",[],"",[],""
1907,"trigger_link_source","You can trigger spells from the linked target's hits.","","","Intuitive Link",[],"",3,"","","","",30,1654,1,"",16,"",1,1,"",0,"","","","","","",1,"","",0,[],"","",[],"",[],[],[],[],"","","","",1,"",[],"",[15143],""
1908,"trigger_link_target","Your hits trigger the link's source's spells.","",1,"Intuitive Link",[],"",2,"","","","",19,1655,1,"",16,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"","[14842,14835]",[],"[14842,14835]",[],"","","","","","",[],"",[],""
