"rownum","Id","i32","WorldAreasKeys","i32","i32","BossMonsterSpawnChance","BossMonsterCount","BossMonster_MonsterVarietiesKeys","bool","[i32]","[string]","TagsKeys","MinLevel","MaxLevel","WorldAreas2","i32","PackFormation","i32","bool","[rid]","bool","bool","bool","bool","[string]","NecropolisPack"
2433,"synthesis-guest-pack-cultists5",0,"[434,435,436,437,438,439,440,441,442,443,444,445,422,423,424,425,426,427,428,429,430,431,432,433]",4,7,0,0,[],"",[1],[],[],44,100,[],0,"",0,"",[],1,"","",1,[],""
2434,"synthesis-guest-pack-cultists6",2,"[434,435,436,437,438,439,440,441,442,443,444,445,422,423,424,425,426,427,428,429,430,431,432,433]",3,4,0,0,[],"",[1],[],[],45,100,[],0,"",0,"",[],1,"","",1,[],""
2435,"synthesis-guest-pack-ghostcivilians1",0,"[434,435,436,437,438,439,440,441,442,443,444,445,422,423,424,425,426,427,428,429,430,431,432,433]",4,7,0,0,[],"",[1],[],[],44,100,[],0,"",0,"",[],1,"","",1,[],""
2436,"synthesis-guest-pack-templar1",2,"[434,435,436,437,438,439,440,441,442,443,444,445,422,423,424,425,426,427,428,429,430,431,432,433]",2,5,0,0,[],"",[1],[],[],41,100,[],0,"",0,"",[],1,"","",1,[],""
2437,"synthesis-guest-pack-templar5",0,"[434,435,436,437,438,439,440,441,442,443,444,445,422,423,424,425,426,427,428,429,430,431,432,433]",3,5,0,0,[],"",[1],[],[],41,100,[],0,"",0,"",[],1,"","",1,[],""
2438,"synthesis-guest-pack-templar6",0,"[434,435,436,437,438,439,440,441,442,443,444,445,422,423,424,425,426,427,428,429,430,431,432,433]",3,5,0,0,[],"",[1],[],[],41,100,[],0,"",0,"",[],1,"","",1,[],""
2439,"synthesis-guest-pack-templar7",0,"[434,435,436,437,438,439,440,441,442,443,444,445,422,423,424,425,426,427,428,429,430,431,432,433]",4,6,0,0,[],"",[1],[],[],41,100,[],0,"",0,"",[],1,"","",1,[],""
2440,"synthesis-guest-pack-templar8",0,"[434,435,436,437,438,439,440,441,442,443,444,445,422,423,424,425,426,427,428,429,430,431,432,433]",4,7,0,0,[],"",[1],[],[],41,100,[],0,"",0,"",[],1,"","",1,[],""
2441,"synthesis-guest-pack-farmerskeletons1",1,"[434,435,436,437,438,439,440,441,442,443,444,445,422,423,424,425,426,427,428,429,430,431,432,433]",4,6,0,0,[],"",[1],[],[],15,100,[],0,"",0,"",[],1,"","",1,[],""
2442,"synthesis-guest-pack-slavecatcherkitava",0,"[434,435,436,437,438,439,440,441,442,443,444,445,422,423,424,425,426,427,428,429,430,431,432,433]",5,8,0,0,[],"",[1],[],[],44,100,[],0,"",0,"",[],1,"","",1,[],""
2443,"synthesis-guest-pack-undeadmother",0,"[434,435,436,437,438,439,440,441,442,443,444,445,422,423,424,425,426,427,428,429,430,431,432,433]",6,7,0,0,[],"",[1],[],[],44,100,[],0,"",0,"",[],1,"","",1,[],""
2444,"synthesis-guest-pack-ossuaryskeleton1",0,"[434,435,436,437,438,439,440,441,442,443,444,445,422,423,424,425,426,427,428,429,430,431,432,433]",5,6,0,0,[],"",[1],[],[],44,100,[],0,"",0,"",[],1,"","",1,[],""
2445,"synthesis-guest-pack-ossuaryskeleton2",0,"[434,435,436,437,438,439,440,441,442,443,444,445,422,423,424,425,426,427,428,429,430,431,432,433]",4,6,0,0,[],"",[1],[],[],44,100,[],0,"",0,"",[],1,"","",1,[],""
2446,"synthesis-guest-pack-reliquaryskeleton1",0,"[434,435,436,437,438,439,440,441,442,443,444,445,422,423,424,425,426,427,428,429,430,431,432,433]",4,6,0,0,[],"",[1],[],[],44,100,[],0,"",0,"",[],1,"","",1,[],""
2447,"sextant-vaal-pack1",0,[0],4,8,0,0,[],"",[0],[],[],68,100,[],0,"",0,"",[],1,"","",1,[],""
2448,"shaperinfluence-citystalkers3",0,[0],5,8,0,0,[],"",[0],[],[],68,100,[],0,"",0,"",[],1,"","",1,[],""
2449,"atlasexileinfluence-crusader1",1,[0],3,4,0,0,[],"",[0],[],[],68,100,[],0,"",0,"",[],1,"","",1,[],""
2450,"atlasexileinfluence-crusader2",1,[0],3,4,0,0,[],"",[0],[],[],68,100,[],0,"",0,"",[],1,"","",1,[],""
2451,"atlasexileinfluence-crusader3",1,[0],3,4,0,0,[],"",[0],[],[],68,100,[],0,"",0,"",[],1,"","",1,[],""
2452,"atlasexileinfluence-crusader4",0,[0],3,7,0,0,[],"",[0],[],[],68,100,[],0,"",0,"",[],1,"","",1,[],""
2453,"atlasexileinfluence-eyrie1",1,[0],3,4,0,0,[],"",[0],[],[],68,100,[],0,"",0,"",[],1,"","",1,[],""
2454,"atlasexileinfluence-eyrie2",1,[0],3,4,0,0,[],"",[0],[],[],68,100,[],0,"",0,"",[],1,"","",1,[],""
2455,"atlasexileinfluence-eyrie3",1,[0],3,4,0,0,[],"",[0],[],[],68,100,[],0,"",0,"",[],1,"","",1,[],""
2456,"atlasexileinfluence-eyrie4",1,[0],2,4,0,0,[],"",[0],[],[],68,100,[],0,"",0,"",[],1,"","",1,[],""
2457,"atlasexileinfluence-eyrie5",1,[0],2,5,0,0,[],"",[0],[],[],68,100,[],0,"",0,"",[],1,"","",1,[],""
2458,"atlasexileinfluence-basilisk1",1,[0],3,5,0,0,[],"",[0],[],[],68,100,[],0,"",0,"",[],1,"","",1,[],""
2459,"atlasexileinfluence-basilisk2",1,[0],3,5,0,0,[],"",[0],[],[],68,100,[],0,"",0,"",[],1,"","",1,[],""
2460,"atlasexileinfluence-basilisk3",1,[0],3,5,0,0,[],"",[0],[],[],68,100,[],0,"",0,"",[],1,"","",1,[],""
2461,"atlasexileinfluence-basilisk4",1,[0],3,6,0,0,[],"",[0],[],[],68,100,[],0,"",0,"",[],1,"","",1,[],""
2462,"atlasexileinfluence-basilisk5",1,[0],3,5,0,0,[],"",[0],[],[],68,100,[],0,"",0,"",[],1,"","",1,[],""
2463,"atlasexileinfluence-adjudicator1",1,[0],3,5,0,0,[],"",[0],[],[],68,100,[],0,"",0,"",[],1,"","",1,[],""
2464,"atlasexileinfluence-adjudicator2",1,[0],3,4,0,0,[],"",[0],[],[],68,100,[],0,"",0,"",[],1,"","",1,[],""
2465,"atlasexileinfluence-adjudicator3",1,[0],3,5,0,0,[],"",[0],[],[],68,100,[],0,"",0,"",[],1,"","",1,[],""
2466,"atlasexileinfluence-crusader-daemons1",1,[0],0,0,0,0,[],"",[0],[],[],68,100,[],0,"",0,"",[],"","","",1,[],""
2467,"atlasexileinfluence-eyrie-daemons1",1,[0],0,0,0,0,[],"",[0],[],[],68,100,[],0,"",0,"",[],"","","",1,[],""
2468,"atlasexileinfluence-basilisk-daemons1",1,[0],0,0,0,0,[],"",[0],[],[],68,100,[],0,"",0,"",[],"","","",1,[],""
2469,"atlasexileinfluence-adjudicator-daemons1",1,[0],0,0,0,0,[],"",[0],[],[],68,100,[],0,"",0,"",[],"","","",1,[],""
2470,"atlasexileinfluence-eyrie1-skyambush",1,[0],0,0,0,0,[],"",[0],[],[],68,100,[],0,"",0,"",[],"","","",1,[],""
2471,"atlasexileinfluence-basilisk1-viperambush",1,[0],0,0,0,0,[],"",[0],[],[],68,100,[],0,"",0,"",[],"","","",1,[],""
2472,"atlasexileinfluence-adjudicator1-portalambush",2,[0],0,0,0,0,[],"",[0],[],[],68,100,[],0,"",0,"",[],"","","",1,[],""
2473,"afflictiondemonpack1-bigclaws",1,[0],2,3,0,0,[],"",[0],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2474,"afflictiondemonpack2-bigranged",1,[0],2,3,0,0,[],"",[0],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2475,"afflictiondemonpack3-tankspikes",1,[0],2,3,0,0,[],"",[0],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2476,"heist-patrol-test1",8,[0],8,8,0,0,[],"",[0],[],[],0,100,[],0,0,0,"",[],1,"","",1,[],""
2477,"heist-patrol-test2",6,[0],6,6,0,0,[],"",[0],[],[],0,100,[],0,0,0,"",[],1,"","",1,[],""
2478,"heist-patrol-military-basic1",8,[0],8,8,0,0,[],"",[0],[],[],0,100,[],0,0,0,"",[],1,"","",1,[],""
2479,"heist-patrol-military-basic2",8,[0],6,6,0,0,[],"",[0],[],[],0,100,[],0,0,0,"",[],1,"","",1,[],""
2480,"heist-patrol-military-elite1",7,[0],8,8,0,0,[],"",[0],[],[],0,100,[],0,0,0,"",[],1,"","",1,[],""
2481,"heist-patrol-military-elite2",7,[0],6,6,0,0,[],"",[0],[],[],0,100,[],0,0,0,"",[],1,"","",1,[],""
2482,"heist-patrol-military-elite3",7,[0],0,0,0,0,[],"",[0],[],[],0,100,[],0,0,0,"",[],1,"","",1,[],""
2483,"heist-patrol-military-miniboss1",4,[0],8,8,100,1,[8552],1,[0],[],[],42,100,[],0,0,0,"",[],1,"","",1,[],""
2484,"heist-patrol-military-miniboss2",4,[0],6,6,100,1,[8553],1,[0],[],[],22,100,[],0,0,0,"",[],1,"","",1,[],""
2485,"heist-patrol-military-miniboss3",2,[0],8,8,100,1,[8552],1,[0],[],[],42,100,[],0,0,0,"",[],1,"","",1,[],""
2486,"heist-patrol-military-miniboss4",2,[0],6,6,100,1,[8553],1,[0],[],[],22,100,[],0,0,0,"",[],1,"","",1,[],""
2487,"heist-patrol-thug-basic1",7,[0],0,0,0,0,[],"",[0],[],[],0,100,[],0,4,0,"",[],1,"","",1,[],""
2488,"heist-patrol-thug-basic2",7,[0],0,0,0,0,[],"",[0],[],[],0,100,[],0,4,0,"",[],1,"","",1,[],""
2489,"heist-patrol-thug-basic3",6,[0],0,0,0,0,[],"",[0],[],[],0,100,[],0,4,0,"",[],1,"","",1,[],""
2490,"heist-patrol-thug-elite1",6,[0],0,0,0,0,[],"",[0],[],[],0,100,[],0,4,0,"",[],1,"","",1,[],""
2491,"heist-patrol-thug-elite2",5,[0],0,0,0,0,[],"",[0],[],[],0,100,[],0,4,0,"",[],1,"","",1,[],""
2492,"heist-patrol-thug-elite3",6,[0],0,0,0,0,[],"",[0],[],[],0,100,[],0,4,0,"",[],1,"","",1,[],""
2493,"heist-patrol-thug-elite4",7,[0],0,0,0,0,[],"",[0],[],[],0,100,[],0,4,0,"",[],1,"","",1,[],""
2494,"heist-patrol-thug-miniboss1",4,[0],0,0,100,1,[8638],1,[0],[],[],22,100,[],0,4,0,"",[],1,"","",1,[],""
2495,"heist-patrol-thug-miniboss2",4,[0],0,0,100,1,[8639],1,[0],[],[],42,100,[],0,4,0,"",[],1,"","",1,[],""
2496,"heist-patrol-thug-miniboss3",2,[0],0,0,100,1,[8638],1,[0],[],[],22,100,[],0,4,0,"",[],1,"","",1,[],""
2497,"heist-patrol-thug-miniboss4",2,[0],0,0,100,1,[8639],1,[0],[],[],42,100,[],0,4,0,"",[],1,"","",1,[],""
2498,"heist-patrol-robot-basic1",7,[0],0,0,0,0,[],"",[0],[],[],0,100,[],0,5,0,"",[],1,"","",1,[],""
2499,"heist-patrol-robot-basic2",2,[0],0,0,0,0,[],"",[0],[],[],0,100,[],0,6,0,"",[],1,"","",1,[],""
2500,"heist-patrol-robot-basic3",1,[0],0,0,0,0,[],"",[0],[],[],0,100,[],0,5,0,"",[],"","","",1,[],""
2501,"heist-patrol-robot-miniboss1",1,[0],0,0,0,0,[],"",[0],[],[],42,100,[],0,7,0,"",[],"","","",1,[],""
2502,"heist-patrol-robot-miniboss2",1,[0],0,0,0,0,[],"",[0],[],[],22,100,[],0,7,0,"",[],"","","",1,[],""
2503,"heist-patrol-science-unarmeddog1",2,[0],6,6,100,1,[8560],"",[0],[],[],0,100,[],0,3,0,"",[],1,"","",1,[],""
2504,"heist-patrol-science-undead1",6,[0],6,6,0,0,[],"",[0],[],[],0,100,[],0,3,0,"",[],1,"","",1,[],""
2505,"heist-patrol-science-undead2",4,[0],6,6,0,0,[],"",[0],[],[],0,100,[],0,3,0,"",[],1,"","",1,[],""
2506,"heist-patrol-science-miniboss1",2,[0],6,6,100,1,[8556],1,[0],[],[],42,100,[],0,3,0,"",[],1,"","",1,[],""
2507,"heist-patrol-science-miniboss2",2,[0],6,6,100,1,[8557],1,[0],[],[],22,100,[],0,3,0,"",[],1,"","",1,[],""
2508,"heist-danai-thug-pack1",2,[0],5,9,0,0,[],"",[0],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2509,"heist-danai-thug-pack2",1,[0],5,9,0,0,[],"",[0],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2510,"atlas-tree-harbinger-pack",0,[0],2,2,100,1,"[5676,5677,5678,5679,5680,5681,5682,5683,5684]","",[0],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2511,"sulphite-guardians",6,[0],0,0,0,0,[],"",[0],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2512,"expedition-act1-pack1",0,[0],2,3,0,0,[],"",[1],[],[],0,100,[],0,"",13,1,[],1,"","",1,[],""
2513,"expedition-act1-pack2",0,[0],1,3,0,0,[],"",[1],[],[],0,100,[],0,"",13,1,[],1,"","",1,[],""
2514,"expedition-act1-pack3",0,[0],2,3,0,0,[],"",[1],[],[],0,100,[],0,"",13,1,[],1,"","",1,[],""
2515,"expedition-act2-pack1",0,[0],2,3,0,0,[],"",[1],[],[],0,100,[],0,"",13,1,[],1,"","",1,[],""
2516,"expedition-act2-pack2a",0,[0],1,3,0,0,[],"",[1],[],[],0,100,[],0,"",13,1,[],1,"","",1,[],""
2517,"expedition-act2-pack2b",0,[0],1,3,0,0,[],"",[1],[],[],0,100,[],0,"",13,1,[],1,"","",1,[],""
2518,"expedition-act2-pack2c",0,[0],1,3,0,0,[],"",[1],[],[],0,100,[],0,"",13,1,[],1,"","",1,[],""
2519,"expedition-act2-pack3",0,[0],1,2,0,0,[],"",[1],[],[],0,100,[],0,"",13,1,[],1,"","",1,[],""
2520,"expedition-act3-pack1",0,[0],2,3,0,0,[],"",[1],[],[],0,100,[],0,"",13,1,[],1,"","",1,[],""
2521,"expedition-act3-pack2",0,[0],1,3,0,0,[],"",[1],[],[],0,100,[],0,"",13,1,[],1,"","",1,[],""
2522,"expedition-act4-pack1",0,[0],2,3,0,0,[],"",[1],[],[],0,100,[],0,"",13,1,[],1,"","",1,[],""
2523,"expedition-act4-pack2",0,[0],1,3,0,0,[],"",[1],[],[],0,100,[],0,"",13,1,[],1,"","",1,[],""
2524,"expedition-act4-pack3",0,[0],1,3,0,0,[],"",[1],[],[],0,100,[],0,"",13,1,[],1,"","",1,[],""
2525,"expedition-act5-pack1",0,[0],1,3,0,0,[],"",[1],[],[],0,100,[],0,"",13,1,[],1,"","",1,[],""
2526,"expedition-act5-pack2",0,[0],1,3,0,0,[],"",[1],[],[],0,100,[],0,"",13,1,[],1,"","",1,[],""
2527,"expedition-fodder1",0,[0],2,4,0,0,[],"",[1],[],[],0,100,[],0,"",13,1,[],1,"","",1,[],""
2528,"expedition-fodder2",0,[0],2,3,0,0,[],"",[1],[],[],0,100,[],0,"",13,1,[],1,"","",1,[],""
2529,"expedition-fodder2low",0,[0],2,3,0,0,[],"",[1],[],[],0,100,[],0,"",13,1,[],1,"","",1,[],""
2530,"expedition-fodder3",0,[0],2,3,0,0,[],"",[1],[],[],0,100,[],0,"",13,1,[],1,"","",1,[],""
2531,"expedition-fodder3low1",0,[0],2,3,0,0,[],"",[1],[],[],0,100,[],0,"",13,1,[],1,"","",1,[],""
2532,"expedition-fodder3low2",0,[0],2,3,0,0,[],"",[1],[],[],0,100,[],0,"",13,1,[],1,"","",1,[],""
2533,"expedition-fodder4",0,[0],1,3,0,0,[],"",[1],[],[],0,100,[],0,"",13,1,[],1,"","",1,[],""
2534,"expedition-fodder5",0,[0],1,3,0,0,[],"",[1],[],[],0,100,[],0,"",13,1,[],1,"","",1,[],""
2535,"expedition-faction1-elite1",0,[0],1,1,0,0,[],"",[1],[],[],0,100,[],0,"",7,1,[],"","","",1,[],""
2536,"expedition-faction1-elite2",0,[0],1,1,0,0,[],"",[1],[],[],0,100,[],0,"",7,1,[],"","","",1,[],""
2537,"expedition-faction2-elite1",0,[0],1,1,0,0,[],"",[1],[],[],0,100,[],0,"",7,1,[],"","","",1,[],""
2538,"expedition-faction2-elite2",0,[0],1,1,0,0,[],"",[1],[],[],0,100,[],0,"",7,1,[],"","","",1,[],""
2539,"expedition-faction3-elite1",0,[0],1,1,0,0,[],"",[1],[],[],0,100,[],0,"",7,1,[],"","","",1,[],""
2540,"expedition-faction3-elite2",0,[0],1,1,0,0,[],"",[1],[],[],0,100,[],0,"",7,1,[],"","","",1,[],""
2541,"expedition-faction4-elite1",0,[0],1,1,0,0,[],"",[1],[],[],0,100,[],0,"",7,1,[],"","","",1,[],""
2542,"expedition-faction4-elite2",0,[0],1,1,0,0,[],"",[1],[],[],0,100,[],0,"",7,1,[],"","","",1,[],""
2543,"expedition-ghost-pirates",0,[0],5,8,0,0,[],"",[1],[],[],0,100,[],0,"",0,1,[],1,"","",1,[],""
2544,"expedition-vaal-golems",0,[0],2,3,0,0,[],"",[1],[],[],0,100,[],0,"",0,1,[],1,"","",1,[],""
2545,"expedition-subarea-fodder1",0,[0],6,8,0,0,[],"",[1],[],[],0,100,[],0,"",0,1,[],1,"","",1,[],""
2546,"expedition-subarea-fodder2",0,[0],6,9,0,0,[],"",[1],[],[],0,100,[],0,"",0,1,[],1,"","",1,[],""
2547,"expedition-subarea-fodder3",0,[0],7,10,0,0,[],"",[1],[],[],0,100,[],0,"",0,1,[],1,"","",1,[],""
2548,"expedition-subarea-fodder4",0,[0],6,9,0,0,[],"",[1],[],[],0,100,[],0,"",0,1,[],1,"","",1,[],""
2549,"expedition-subarea-faction1-elite1",0,[0],6,8,100,1,[9000],"",[1],[],[],0,100,[],0,"",0,1,[],1,"","",1,[],""
2550,"expedition-subarea-faction1-elite2",0,[0],5,8,100,1,[9004],"",[1],[],[],0,100,[],0,"",0,1,[],1,"","",1,[],""
2551,"expedition-subarea-faction2-elite1",0,[0],6,8,100,1,[8986],"",[1],[],[],0,100,[],0,"",0,1,[],1,"","",1,[],""
2552,"expedition-subarea-faction2-elite2",0,[0],7,9,100,1,[9009],"",[1],[],[],0,100,[],0,"",0,1,[],1,"","",1,[],""
2553,"expedition-subarea-faction3-elite1",0,[0],7,9,100,1,[8996],"",[1],[],[],0,100,[],0,"",0,1,[],1,"","",1,[],""
2554,"expedition-subarea-faction3-elite2",0,[0],6,8,100,1,[9012],"",[1],[],[],0,100,[],0,"",0,1,[],1,"","",1,[],""
2555,"expedition-subarea-faction4-elite1",0,[0],5,8,100,1,[8990],"",[1],[],[],0,100,[],0,"",0,1,[],1,"","",1,[],""
2556,"expedition-subarea-faction4-elite2",0,[0],6,10,100,1,[8993],"",[1],[],[],0,100,[],0,"",0,1,[],1,"","",1,[],""
2557,"hellscape-demon-fodder1",0,[0],2,4,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2558,"hellscape-demon-fodder2",0,[0],2,4,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2559,"hellscape-demon-fodder3",0,[0],2,4,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2560,"hellscape-demon-elite1",0,[0],2,4,100,1,[9081],"",[1],[],[],0,100,[],100,"",0,"",[],1,"","",1,[],""
2561,"hellscape-demon-elite2",0,[0],2,4,100,1,[9084],"",[1],[],[],0,100,[],100,"",0,"",[],1,"","",1,[],""
2562,"hellscape-demon-elite1-lowlevel",0,[0],5,7,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2563,"hellscape-demon-elite2-lowlevel",0,[0],5,7,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2564,"hellscape-flesh-fodder1",0,[0],1,3,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2565,"hellscape-flesh-fodder2",0,[0],1,3,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2566,"hellscape-flesh-fodder3",0,[0],1,3,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2567,"hellscape-flesh-elite1",0,[0],1,3,100,1,[9097],"",[1],[],[],0,100,[],100,"",0,"",[],1,"","",1,[],""
2568,"hellscape-flesh-elite2",0,[0],1,3,100,1,[9099],"",[1],[],[],0,100,[],100,"",0,"",[],1,"","",1,[],""
2569,"hellscape-flesh-elite1-lowlevel",0,[0],5,7,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2570,"hellscape-flesh-elite2-lowlevel",0,[0],5,7,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2571,"hellscape-pale-fodder1",0,[0],4,6,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2572,"hellscape-pale-fodder2",0,[0],4,6,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2573,"hellscape-pale-fodder3",0,[0],4,6,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2574,"hellscape-pale-elite1",0,[0],4,6,100,1,[9108],"",[1],[],[],0,100,[],100,"",0,"",[],1,"","",1,[],""
2575,"hellscape-pale-elite2",0,[0],4,6,100,1,[9110],"",[1],[],[],0,100,[],100,"",0,"",[],1,"","",1,[],""
2576,"hellscape-pale-elite1-lowlevel",0,[0],5,7,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2577,"hellscape-pale-elite2-lowlevel",0,[0],5,7,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2578,"hellscape-demon-donutpack1-lowlevel",0,[0],2,3,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2579,"hellscape-demon-donutpack1",0,[0],3,4,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2580,"hellscape-demon-donutpack1-elite",0,[0],3,4,100,1,[9081],"",[1],[],[],0,100,[],100,"",0,"",[],1,"","",1,[],""
2581,"hellscape-demon-donutpack2-lowlevel",0,[0],2,3,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2582,"hellscape-demon-donutpack2",0,[0],3,4,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2583,"hellscape-demon-donutpack2-elite",0,[0],3,4,100,1,[9084],"",[1],[],[],0,100,[],100,"",0,"",[],1,"","",1,[],""
2584,"hellscape-flesh-donutpack1-lowlevel",0,[0],2,3,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2585,"hellscape-flesh-donutpack1",0,[0],3,4,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2586,"hellscape-flesh-donutpack1-elite",0,[0],3,4,100,1,[9097],"",[1],[],[],0,100,[],100,"",0,"",[],1,"","",1,[],""
2587,"hellscape-flesh-donutpack2-lowlevel",0,[0],2,3,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2588,"hellscape-flesh-donutpack2",0,[0],3,4,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2589,"hellscape-flesh-donutpack2-elite",0,[0],3,4,100,1,[9099],"",[1],[],[],0,100,[],100,"",0,"",[],1,"","",1,[],""
2590,"hellscape-pale-donutpack1-lowlevel",0,[0],2,3,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2591,"hellscape-pale-donutpack1",0,[0],3,4,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2592,"hellscape-pale-donutpack1-elite",0,[0],3,4,100,1,[9108],"",[1],[],[],0,100,[],100,"",0,"",[],1,"","",1,[],""
2593,"hellscape-pale-donutpack2-lowlevel",0,[0],2,3,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2594,"hellscape-pale-donutpack2",0,[0],3,4,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2595,"hellscape-pale-donutpack2-elite",0,[0],3,4,100,1,[9110],"",[1],[],[],0,100,[],100,"",0,"",[],1,"","",1,[],""
2596,"delve-insect-pack1",7,[0],6,8,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2597,"delve-insect-pack2",7,[0],6,8,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2598,"delve-insect-pack3",7,[0],6,8,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2599,"delve-insect-pack4",7,[0],6,8,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2600,"hellscape-genericpack-zombies1",0,[0],5,7,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2601,"hellscape-genericpack-skeletons1",0,[0],5,7,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2602,"hellscape-genericpack-firemonsters1",0,[0],2,5,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2603,"hellscape-genericpack-skeletalbeasts1",0,[0],2,5,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2604,"hellscape-genericpack-skeletalrhoas1",0,[0],4,5,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2605,"hellscape-1_1_2-zombies",0,[0],5,7,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2606,"hellscape-1_1_2-cannibalskeletons",0,[0],5,7,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2607,"hellscape-1_1_2a-cannibalskeletons",0,[0],5,7,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2608,"hellscape-1_1_2a-zombies",0,[0],5,7,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2609,"hellscape-1_1_2a-bloodelementals",0,[0],4,7,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2610,"hellscape-1_1_3-zombies",0,[0],7,11,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2611,"hellscape-1_1_3-skeletalrhoas",0,[0],4,5,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2612,"hellscape-1_1_3-bloodelementals",0,[0],4,7,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2613,"hellscape-1_1_3a-skeletalrhoas",0,[0],4,5,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2614,"hellscape-1_1_3a-zombies",0,[0],5,7,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2615,"hellscape-1_1_3a-skeletons",0,[0],4,7,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2616,"hellscape-1_1_4_0-zombies",0,[0],5,7,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2617,"hellscape-1_1_4_0-skeletons",0,[0],5,7,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2618,"hellscape-1_1_4_0-bloodelementals",0,[0],4,7,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
2619,"hellscape-1_1_4_1-bloodelementals",0,[0],4,7,0,0,[],"",[1],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],""
