"rownum","Id","ImplicitStats","ConstantStats","ConstantStatsValues","BaseEffectiveness","IncrementalEffectiveness","i32_64"
9045,"ColdBeamRetaliation",[6867],"[356,7535,17312,5750,16933]","[3000,1000,50,-25,20]",2.2273,0,1031664566
9046,"RabbitSummonTiger",[617],[5750],[25],1,0,0
9047,"GroundCrab",[617],[],[],1,0,0
9048,"AnimateGuardiansWeapon",[],[356],[20000],1,0,0
9049,"GroundCrabGeometryAttack","[617,7589]",[633],[125],1,0,0
9050,"BestiarySpiderSpark","[498,2300,1776]","[356,173,175]","[2000,15,25]",1,0,1024416809
9051,"BestiarySpiderSparkDaemon","[498,2300,1776]","[356,173,175,3361]","[3000,8,-33,300]",2,0,1024416809
9052,"BlindingAura","[4088,13975,7626]",[],[],1.5,0,1020054733
9053,"ElementalWarding","[498,1776,1826,9289]","[173,3074,11776,356]","[16,100,100,3000]",3,0,1028443341
9054,"BestiaryCrabWallRockstorm","[617,2419,3062]","[356,611,1819,2693,5750,18295]","[7000,750,-19,-50,-25,10]",2,0,1022739087
9055,"BestiarySpiderTeleportSlam",[617],"[1919,633,5750]","[-50,100,-33]",1,0,0
9056,"ExplosiveTrap","[617,1782,1994,329,19380,19414]","[867,1099,18295,18298,18301,18297,18303]","[4000,50,12,12,7,1,3]",1.699,0,1024577870
9057,"ExplosiveTrapAltX","[617,1782,1994,329,19380,19414]","[867,1099,18295,18298,18301,18297,18303]","[4000,50,12,24,7,1,3]",2.47,0,1024577870
9058,"ExplosiveTrapAltY","[617,1782,1994,329,19380]","[867,18295,18297,19113,340]","[4000,18,1,-30,50]",5.75,0,1024577870
9059,"FlamethrowerTrap","[617,1782,1994,329,19380]","[867,356,7765,7730]","[4000,3500,25,4]",0.1181,0,1030832416
9060,"FlamethrowerTrapAltX","[617,1782,1994,329,19380]","[867,356,7765,7730]","[4000,3500,25,4]",0.1181,0,1030832416
9061,"FlamethrowerTrapAltY","[617,1782,1994,329,19380]","[867,356,7765,7730]","[4000,3500,25,4]",0.1181,0,1030832416
9062,"FlamethrowerTrapRoyale","[617,1782,1994,329]","[867,356,7765,7730]","[15000,3500,25,4]",0.1657,0,1030832416
9063,"UltimatumGuardFlameThrowerTrap","[617,1782,1994,329]","[356,312,7730]","[3500,-67,5]",0.1027,0,1030832416
9064,"LightningSpireTrapMercenary","[617,1782,19160,329]","[867,356,7725]","[4000,3500,3]",0.6138,0,1028148062
9065,"LightningSpireTrap","[617,1782,1994,329,19160,19340,19380]","[867,356,7725]","[4000,3500,3]",0.6138,0,1028148062
9066,"LightningSpireTrapAltX","[617,1782,1994,329,19340,19380]","[867,356,7725]","[4000,1000,2]",0.75,0,1028148062
9067,"LightningSpireTrapAltY","[617,1782,1994,329,19340,19380]","[867,356,7725]","[4000,3500,8]",1.25,0,1028148062
9068,"LightningSpireTrapRoyale","[617,1782,1994,329,19160]","[867,356,7725]","[15000,3500,3]",1.1,0,1027208538
9069,"IncursionArchitectLightningTowerTrap","[617,1782,1994,329,6309,19160]","[867,356,7723,7725]","[6000,3000,350,2]",0.625,0,1026295857
9070,"SiphoningTrap","[1782,329,3668,19341,19380]","[867,356,7744]","[4000,3000,10]",5.64,0,1026966946
9071,"SiphoningTrapAltX","[1782,329,3668,19341,19380]","[867,356,7744]","[4000,3000,10]",5.64,0,1026966946
9072,"SiphoningTrapAltY","[1782,329,3668,19341,19380]","[867,356,7744]","[4000,3000,10]",5.64,0,1026966946
9073,"SiphoningTrapRoyale","[1782,329,3668]","[867,356,7744]","[15000,3000,10]",8.8766,0,1023745720
9074,"SeismicTrap","[617,1782,1994,329,19342,19380,19487]","[867,356,7736,7738]","[4000,3500,5,900]",1.4,0,1026940102
9075,"SeismicTrapAltX","[617,1782,1994,329,19342,19380]","[867,7736]","[4000,3]",2.3,0,1026940102
9076,"SeismicTrapAltY","[617,1782,1994,329,19342,19380,19487]","[867,356,7736,7738]","[4000,3500,5,900]",1.4,0,1026940102
9077,"ColdSnap","[1994,617,3668]","[18295,18298,18301,18297,18300,18303,356,7960]","[15,15,30,2,2,2,5000,25]",2.1164,0,1029248647
9078,"ColdSnapAltX","[1994,617]","[18295,18297,18300,18303,1249]","[25,2,2,2,30]",2.1164,0,1029248647
9079,"ColdSnapAltY","[1994,617,3668]","[18295,18298,18301,18297,18300,18303,356,7960]","[15,15,30,2,2,2,5000,25]",2.1164,0,1029248647
9080,"ColdSnapRoyale","[1994,617,3668]","[18295,18298,18301,18297,18300,18303,356,7960,5750]","[15,15,30,2,2,2,5000,10,-30]",2.4902,0,1024738932
9081,"WetaColdSnapOnDeath",[617],"[18295,18298,18301,356,5750]","[30,15,30,5000,-50]",1.375,0,1028980212
9082,"DelveProtoVaalColdSnap","[617,1920]","[18295,18298,18301,17312]","[30,15,30,300]",1.83,0,1028980212
9083,"RiverBossColdSnapTriggered",[617],"[18295,18298,18301,17312]","[15,15,30,300]",1.83,0,1028980212
9084,"HeistRobotTotemColdSnap",[617],"[18295,18298,18301,356]","[15,15,30,5000]",2,0,1027906470
9085,"HeistRobotTotemFireSnap",[617],"[18295,18298,18301,356]","[30,15,30,6000]",2,0,1027906470
9086,"VaalColdSnap","[1994,617,3668,8004,8016,9497,20454]","[18295,18298,18301,356,454,7960]","[32,20,36,4000,100,100]",2.98,0,1028201749
9087,"VaalFleshOffering",[],"[356,343]","[6000,33]",1,0,0
9088,"ChargedDashSpellScalingMercenary","[617,1714,1614]","[1101,7750,7751,7969,8011,1919]","[50,-100,75,150,30,75]",1,0,0
9089,"ChargedDash","[617,1994,1714,19343]","[1101,7750,7751,7969,8011]","[50,-100,75,150,30]",1,0,0
9090,"ChargedDashAltX","[617,1994,1714,19343]","[1101,7750,7751,7969,8011]","[50,-100,75,150,30]",1,0,0
9091,"ChargedDashAltY","[617,1994,1714,19343]","[1101,7750,7751,7969,8011]","[50,-100,75,150,30]",1,0,0
9092,"ChargedDashRoyale","[617,1994,1714]","[1101,7750,7751,7969,8011]","[50,-100,50,100,10]",1,0,0
9093,"VaalEarthquakeOld",[617],"[356,3365,7752,7753]","[1000,50,6,1400]",1,0,0
9094,"VaalLightningStrike","[683,787,8016,9497,9578,19325,20454]","[1101,356,2517]","[50,6000,180]",1,0,0
9095,"VaalBlight","[3668,8016,9497,20454]","[356,3189,177,5196,7920]","[6000,3000,-80,20,20]",6.017,0,1026081109
9096,"VaalBladeVortex","[617,1714,5058,8016,9497,20454]","[356,3887,5330,553]","[5000,15,200,100]",1.25,0,1023960469
9097,"ChestVaalBladeVortex","[617,1714,5058]","[356,3887,5330,553,433]","[5000,15,200,100,80]",1.5,0,1023960469
9098,"ExpandingPulse","[617,7294,7295,7296,195]",[1099],[60],4.56,0,1025758986
9099,"SynthesisGolemExpandingPulse","[617,7294,7295,7296]",[5750],[30],4.56,0,1026832728
9100,"LegionVaalViperRetractingPulse","[617,7294,7295,7296,12386]","[1102,5750]","[25,-35]",1.6,0,1026832728
9101,"Incinerate","[617,1714,7915,13165,13166,19344]","[7770,7771,7773,1215,7914]","[8,250,500,25,100]",0.2854,0,1028792307
9102,"IncinerateAltX","[617,1714,7915,13165,13166,19344]","[7770,7771,7773,1215,7914]","[4,400,700,25,100]",0.2854,0,1028792307
9103,"IncinerateAltY","[617,1714,13165,13166,19344]","[7770,1215,7914]","[15,25,100]",0.3139,0,1028792307
9104,"IncinerateRoyale","[617,1714,7915,13165,13166]","[7770,7771,7773,1215,7914]","[8,400,800,25,100]",0.31,0,1026832728
9105,"ExpandingFireConeSeaWitch","[617,1714,1927]","[7770,7771,7773,1215,7913,7914,9028]","[8,50,50,10,6,100,24]",1,0,1025758986
9106,"RainOfArrowsAltMercenary","[498,617,848,7656]",[],[],1,0,0
9107,"RainOfArrows","[498,617,848,7656,19323]",[],[],0,0,0
9108,"RainOfArrowsAltX","[498,617,848,7656,19323]",[],[],0,0,0
9109,"RainOfArrowsAltXAtlasUber","[498,617,848,7656,19323,2185]",[356],[1500],0,0,0
9110,"RainOfArrowsAltY","[498,617,848,7656,19323]",[],[],0,0,0
9111,"RainOfArrowsRoyale","[498,617,848,7656]",[5750],[-20],0,0,0
9112,"RainOfArrowsTriggered","[498,617,848,7656]",[9607],[100],0,0,0
9113,"RainOfArrowsGemling","[498,617,848,7656]","[19002,323]","[30,50]",1,0,0
9114,"RainOfArrowsGemling2","[498,617,848,7656]","[19002,323]","[45,35]",1,0,0
9115,"VaalRainOfArrows","[498,617,3811,848,7656,683,9497,19323,20454]","[7784,7754]","[4,150]",1,0,0
9116,"RainOfArrowsCloneShot","[498,617,848,7656]",[174],[10],1,0,0
9117,"SupportChargedTraps",[],"[7767,7927]","[10,15]",1,0,0
9118,"VaalSaucerTurretTriggerMortar",[498],"[6816,173,2500,5750]","[1,2,20,-35]",0.95,0,1028443341
9119,"VaalSaucerTurretTriggerMortarTrap",[],"[6816,5750]","[1,-35]",0.95,0,1028443341
9120,"VaalSaucerTurretTriggerMortarChaining",[],"[6816,172]","[2,3]",0.95,0,1028443341
9121,"VaalSaucerTurretTriggerBeam",[],[6816],[1],1,0,0
9122,"VaalSaucerTurretTriggerMultiBeam",[],[6816],[2],1,0,0
9123,"SynthesisFinalBossTriggerBeam",[],"[6816,1101]","[1,50]",2.5,0,1026430075
9124,"LegionKaruiSergeantArcherTriggerBeam",[],[1099],[75],1,0,0
9125,"AtlasExileCrusaderTriggerBeam1",[],"[6816,1101]","[1,75]",2.5,0,1026430075
9126,"AtlasExileCrusaderTriggerBeam1Mid",[],"[6816,1101]","[1,75]",2.5,0,1026430075
9127,"AtlasExileCrusaderTriggerBeam1High",[],"[6816,1101]","[1,75]",2.5,0,1026430075
9128,"AtlasExileCrusaderTriggerBeam2",[],"[6816,1101]","[1,75]",2.5,0,1026430075
9129,"AfflictionNoodleMinionTriggerBeam",[],[6816],[1],1.2,0,1025758986
9130,"TBHarvestSquidNoodleBeam",[],[6816],[1],0.5,0,1022739087
9131,"TBHeistMilitaryCasterBallLightning",[],[6816],[1],0.5,0,1022739087
9132,"TBHeistCultistMachineryBeam",[],"[6816,1723]","[1,3]",1.6,0,1025758986
9133,"TBRitualDischargeBeamFire",[],"[6816,214]","[1,2]",1.6,0,1025758986
9134,"TBRitualDischargeBeamCold",[],"[6816,214]","[2,2]",1.6,0,1025758986
9135,"TBRitualDischargeBeamLightning",[],"[6816,214]","[3,2]",1.6,0,1025758986
9136,"TBMavenMapBeamOrb",[],[6816],[1],1.6,0,1025758986
9137,"TBHellscapePaleLightningBoltSpammableLeft",[],[6816],[1],0.75,0,1023745720
9138,"TBHellscapePaleLightningBoltSpammableRight",[],[6816],[1],0.75,0,1023745720
9139,"TBSanctumPaleLightningBoltSpammableLeft",[],"[6816,16933]","[1,5]",0.8,0,1027101164
9140,"TBSanctumPaleLightningBoltSpammableRight",[],"[6816,16933]","[1,5]",0.8,0,1027101164
9141,"TBAtlasInvadersConsumeFodder1ScreechBeam",[],[6816],[1],1.5,0,1025222115
9142,"TBSanctumLyciaTrackingBeam",[],"[6816,16933]","[1,3]",1,0,1025222115
9143,"TBCrucibleSquidNoodleBeam",[],[6816],[1],0.8,0,1027101164
9144,"TBAncestralChargingBeam",[],[658],[33],1,0,1024416809
9145,"TBAzmeriTwigPod",[12512],"[6816,659]","[1,-30]",1,0,0
9146,"TBBenevolenceBossCentipedeBarage","[196,1927]",[8659],[100],0.8,0,1031127695
9147,"TBFragmentOfAngerUltimate",[],[6816],[1],1,0,0
9148,"TBqwe_NEW_ENTRIES_GO_ABOVE_ME",[],[],[],1,0,0
9149,"VaalSaucerTurretInstantAoE","[617,1823]","[6817,2693,5750]","[1,-35,50]",2.5,0,1028443341
9150,"VaalSaucerTurretInstantAoEUltimate","[617,1823]","[6817,2693]","[2,-70]",2,0,1028443341
9151,"VaalSaucerTurretBeacon","[617,1823]","[6817,2473,356]","[1,1,3000]",1.1111,0,1022739087
9152,"VaalSaucerTurretDelayedProjectiles","[1823,498,1776,2450]","[6817,173,356,2693]","[1,4,1200,-50]",1.25,0,1028443341
9153,"VaalSaucerTurretDelayedProjectilesUltimate","[1823,498,1776,2450]","[6817,173,356,2693]","[2,4,1200,-50]",1.25,0,1028443341
9154,"VaalSaucerTurretLightningMechanism","[617,1823]","[6817,356]","[1,3000]",1.25,0,1022739087
9155,"VaalSaucerTurretGroundLaser",[617],[2693],[-25],0.4,0,1028443341
9156,"VaalSaucerTurretMortarSummon","[617,498]","[882,2153,782,173,2500,5750]","[355,1,10,2,15,-35]",0.95,0,1028443341
9157,"VaalSaucerTurretMortarSummonGhosts","[617,498]","[882,2153,782,2500,5750]","[354,1,11,15,-35]",0.95,0,1028443341
9158,"VaalSaucerTurretMortarSummonManyGhosts","[617,498]","[882,2153,782,2500,5750]","[355,1,10,15,-35]",0.95,0,1028443341
9159,"VaalSaucerBasicFireMortar","[617,498]","[2500,2693,5750]","[8,-25,-35]",0.95,0,1028443341
9160,"VaalSaucerBasicLightningMortar","[617,498]","[2500,2693,5750]","[8,-25,-35]",0.95,0,1028443341
9161,"VaalSaucerTurretSkyBeam","[617,1927]",[2693],[-70],0.48,0,1028443341
9162,"VaalDoubleStrikeMercenary","[9497,20454]","[1114,356,2153,3625,14153]","[1,6000,1,25,8]",1,0,0
9163,"VaalDoubleStrike","[683,8016,9497,20454]","[1114,356,2153,3625,14153]","[1,6000,1,25,8]",1,0,0
9164,"VaalDetonateDead","[9497,20454]",[18295],[24],6.04,0,1024148374
9165,"GroundSlamMercenary",[617],[108],[25],0.67,0,1019142052
9166,"GroundSlam","[617,9578,19345]",[108],[25],0.67,0,1019142052
9167,"GroundSlamAltX","[617,9578,19345]","[108,3435]","[25,100]",0.67,0,1019142052
9168,"GroundSlamAltY","[617,9578,19345]",[108],[25],0.67,0,1019142052
9169,"GroundSlamRoyale","[617,9578]",[108],[25],0.67,0,1018980991
9170,"InfernalBlowAltMercenary",[],"[356,7779,1099,18295]","[2200,80,60,24]",1,0,0
9171,"InfernalBlow",[19486],"[1099,356,343,7779,18295,18298,18300]","[60,800,6,66,24,18,1]",1,0,0
9172,"InfernalBlowAltX",[19486],"[1099,356,7779,18295]","[60,3000,80,24]",1,0,0
9173,"InfernalBlowAltY",[19486],"[1099,356,343,7779,18295,18298,18300]","[60,800,6,66,24,18,1]",1,0,0
9174,"InfernalBlowRoyale",[],"[1099,356,343,7779,18295,18298,18300]","[60,800,6,66,24,18,1]",0.67,0,1019142052
9175,"VaalGroundSlamMercenary","[617,683,9497,14125,20454]","[340,108,1919]","[200,25,-40]",0.67,0,1019142052
9176,"VaalGroundSlam","[617,683,9497,14125,20454,19345]","[340,108]","[200,25]",0.67,0,1019142052
9177,"ArchitectHealingBeam",[],[450],[225],1,0,0
9178,"BetrayalHealingBeam",[],[450],[225],1,0,0
9179,"VaalAncestralWarchiefMercenary","[617,1784,854,5310,8152,9497,5309]","[860,862,3587,1340,4532,952]","[6000,50,120,50,32,1]",1,0,0
9180,"VaalAncestralWarchief","[617,1784,854,5310,8152,9497]","[860,862,3587,1340,4532,952]","[6000,50,120,50,32,1]",1,0,0
9181,"ArchitectComboStompLightning",[617],"[1101,1919]","[75,-25]",1,0,0
9182,"ArchitectBloodExplosion","[617,7294,7295,7296]","[356,5750]","[5000,-25]",1.3,0,1027101164
9183,"DelveVaalWraithBloodExplosion","[617,7294,7295,7296]","[356,5750]","[5000,-25]",2.5,0,1027101164
9184,"DelveArchitectBloodExplosion","[617,7294,7295,7296]","[356,5750]","[5000,-25]",1.95,0,1025758986
9185,"VaalRighteousFire","[617,8016]","[7783,356,18295]","[60,4000,30]",1,0,0
9186,"ArchitectBloodBeam","[617,7294,7295,7296,1927]",[356],[6000],1.4,0,1021665346
9187,"GauntletBloodBeam","[617,7294,7295,7296,1927]",[356],[20000],1.4,0,1021665346
9188,"RitualColdDaemonSpinBeam","[617,7294,7295,7296,1927,1920]","[3189,13370,2693]","[1000,3,-80]",7,0,1027638034
9189,"RitualColdDaemonSpinBeamUber","[617,7294,7295,7296,1927,1920]","[3189,13370,17312,2693]","[1000,5,200,-80]",7,0,1027638034
9190,"VaalSaucerTranslateRotate1",[],"[7959,7962,7963]","[20,-80,5]",1,0,0
9191,"VaalSaucerTranslateRotate2",[],"[7959,7962,7963]","[20,-120,5]",1,0,0
9192,"VaalSaucerTranslateRotate3",[],"[7959,7962,7963]","[20,-160,5]",1,0,0
9193,"VaalSaucerTranslateRotate4",[],"[7959,7962,7963]","[-20,-80,5]",1,0,0
9194,"VaalSaucerTranslateRotate5",[],"[7959,7962,7963]","[-20,-120,5]",1,0,0
9195,"VaalSaucerTranslateRotate6",[],"[7959,7962,7963]","[-20,-160,5]",1,0,0
9196,"VaalSaucerTranslateRotate7",[],"[7959,356]","[15,2500]",1,0,0
9197,"VaalSaucerTranslateRotate8",[],"[7959,356]","[-15,2500]",1,0,0
9198,"VaalSaucerTranslateRotate9",[],"[7959,356]","[45,1500]",1,0,0
9199,"VaalSaucerTranslateRotate10",[],"[7959,356]","[-45,1500]",1,0,0
9200,"VaalSaucerTranslateRotate11",[],"[7959,356]","[60,1000]",1,0,0
9201,"VaalSaucerTranslateRotate12",[],"[7959,356]","[-60,1000]",1,0,0
9202,"VaalSaucerTranslateRotate13",[],"[7959,7962,7963]","[20,80,5]",1,0,0
9203,"VaalSaucerTranslateRotate14",[],"[7959,7962,7963]","[20,120,5]",1,0,0
9204,"VaalSaucerTranslateRotate15",[],"[7959,7962,7963]","[20,145,5]",1,0,0
9205,"VaalSaucerTranslateRotate16",[],"[7959,7962,7963]","[20,160,5]",1,0,0
9206,"VaalSaucerTranslateToMiddle",[],[7958],[200],1,0,0
9207,"VaalSaucerTranslateRotateFlamethrower",[],"[7958,7959,7962,7963]","[100,50,-160,5]",1,0,0
9208,"VaalSaucerTranslateRotateFlamethrower2",[],"[7958,7959,7962,7963]","[100,-50,160,5]",1,0,0
9209,"VaalSaucerTranslateRotateDamageWave",[],"[7959,356]","[-10,10000]",1,0,0
9210,"VaalSaucerTurretFrontalDamageWave","[617,1324]","[356,6865,3624]","[6000,-20,25]",4.56,0,1028443341
9211,"VaalSaucerTurretFrontalFlamethrower","[617,195,1927]","[356,7801,15022]","[9000,325,-25]",2.7,0,1025758986
9212,"DelveLightTranslateRotate1",[],"[7962,7963]","[-80,5]",1,0,0
9213,"DelveLightTranslateRotate2",[],[356],[3500],1,0,0
9214,"DelveLightTranslateRotateLich1",[],"[7958,7962,7963]","[33,-20,5]",1,0,0
9215,"DelveLightTranslateRotateLich2",[],"[7958,7962,7963]","[-25,-40,5]",1,0,0
9216,"MachinariumTranslateRotateRocks",[],[7958],[-30],1,0,0
9217,"MachinariumTranslateRotateSlam",[],[],[],1,0,0
9218,"MachinariumTranslateRotateBeam",[],[7958],[-50],1,0,0
9219,"MachinariumTranslateRotateWait",[],[356],[4000],1,0,0
9220,"DelveTalismanTranslateRotate",[],[],[],1,0,0
9221,"VaalEarthquake","[617,8016,9497,9844,14614,19335,20454]","[356,3189,7982]","[1000,12000,9]",1.5,0,1019142052
9222,"ConsecratedPathMercenary","[617,9057]","[1099,356,7711,2673]","[50,4000,20,7]",1,0,0
9223,"ConsecratedPath","[617,9057,19345]","[1099,356,7711,2673]","[50,4000,20,7]",1,0,0
9224,"ConsecratedPathAltX","[617,9057,19345,1994]","[1099,356,7711,2673,11789,19249]","[50,4000,20,7,10,10]",1,0,0
9225,"ConsecratedPathAltY","[617,9057,19345]","[1099,356,7711,2673]","[50,4000,20,7]",1,0,0
9226,"BetrayalElreonConsecratedPath",[617],"[1099,356,8664]","[75,2000,1]",1,0,0
9227,"SanctumElreonConsecratedPath",[617],"[1099,8664,16933]","[75,1,30]",1,0,0
9228,"SmiteMercenary",[9057],"[1101,356,17429,14270,18295,18298,18300]","[50,4000,1,50,15,36,4]",0.6,0,1021665346
9229,"Smite","[9057,9578,19566]","[1101,356,17429,14270,18295,18298,18300]","[50,4000,1,50,15,36,4]",0.6,0,1021665346
9230,"SmiteAltX","[9057,9578,19566]","[1101,17429,14270,18295]","[50,3,50,15]",1,0,0
9231,"SmiteAltY","[9057,9578,19566]","[1101,356,17429,14270,18295,18298,18300]","[50,4000,1,50,15,36,4]",0.6,0,1021665346
9232,"SmiteRoyale","[9057,9578,19566]","[1101,356,14270,18295,18298,18300]","[50,4000,30,15,36,4]",0.6,0,1021665346
9233,"AnimateGuardianSmite",[9057],"[1101,14270,17429,14270,18295,18298,18300]","[50,20,3,50,15,36,4]",1,0,0
9234,"AzmeriGeofriSmite","[9057,12512]","[1101,356,17429,14270,18295,18298,18300]","[50,4000,1,50,15,80,4]",1.5,0,1021665346
9235,"Flare","[498,2968,1891]",[],[],1,0,0
9236,"DelveLightEMP",[],[],[],2,0,1022739087
9237,"DelveLithomancerRevive",[],[],[],1,0,0
9238,"BetrayalNecromancerZombieEnrage",[],[],[],1,0,0
9239,"BetrayalModHealingNova",[],[],[],1,0,0
9240,"BetrayalRinDeceleratingProjectileDetonation",[],[],[],1,0,0
9241,"BetrayalCatarinaRevive","[7294,7295]",[],[],1,0,0
9242,"BetrayalCatarinaRevive2","[7294,7295]",[],[],1,0,0
9243,"BetrayalCatarinaUnearthTransition",[],[],[],1,0,0
9244,"BetrayalCatarinaBlackflameIgnite",[],[],[],1,0,0
9245,"SynthesisGuardian2ProjectileTransition",[],[],[],1,0,0
9246,"SynthesisGuardian3ProjectileTransition",[],[],[],1,0,0
9247,"SynthesisGuardian3ProjectileTransitionSingle",[],[],[],1,0,0
9248,"SynthesisGuardian3ProjectileTransitionVolley",[],[],[],1,0,0
9249,"BetrayalModUpgradeVines",[],[],[],1,0,0
9250,"SynthesisSoulstealerDroneEnrage",[],[],[],1,0,0
9251,"SynthesisSoulstealerBombDetonate",[],[],[],1,0,0
9252,"LegionTemplarCasterDetonate",[],[],[],1,0,0
9253,"SynthesisSoulstealerGuardian2DroneActivate1",[],[],[],1,0,0
9254,"SynthesisSoulstealerGuardian2DroneActivate2",[],[],[],1,0,0
9255,"SynthesisSoulstealerGuardian2DroneActivate3",[],[],[],1,0,0
9256,"SynthesisSoulstealerGuardian2DroneActivate4",[],[],[],1,0,0
9257,"SynthesisSoulstealerGuardian2DroneActivate5",[],[],[],1,0,0
9258,"SynthesisSoulstealerGuardianDroneDeactivate",[],[],[],1,0,0
9259,"SynthesisSoulstealerGuardianRemoveBuff",[],[],[],1,0,0
9260,"BetrayalModUpgradeVinesExplode",[],[],[],1,0,0
9261,"LegionKaruiSergeantGealExplode",[],"[6817,6818]","[1,100]",1,0,0
9262,"LegionVaalViperCoreExplosion",[],[],[],1,0,0
9263,"ExperimenterBossMassRaiseZombie",[],[],[],1,0,0
9264,"ExperimenterEnrageDemon",[],[],[],1,0,0
9265,"LegionMarakethGeneralScreech","[7296,7295,7080]",[1919],[-25],1,0,0
9266,"BlightWolfBossIceArmour",[],[],[],1,0,0
9267,"BlightChargedSkeletonBuff",[],[],[],1,0,0
9268,"BlightWaterElementalGeyserBuff",[],[],[],1,0,0
9269,"BlightMonkeysGoBallistic",[],[],[],1,0,0
9270,"BlightIceElementalTowerFreeze",[],[659],[-95],1,0,0
9271,"BlightMassLightningThorns",[],[],[],1,0,0
9272,"BlightNessaCrabSteelskin",[],[],[],1,0,0
9273,"BlightPhysicalGolemTowerStun",[],[],[],1,0,0
9274,"BlightChieftainRageNovaBuff",[],[],[],1,0,0
9275,"AtlasExilesOrionCarpetWave",[],[],[],1,0,0
9276,"AtlasExilesOrionCarpetProjectile",[],[],[],1,0,0
9277,"AtlasExilesOrionCarpetWaveVolatiles",[],[],[],1,0,0
9278,"AtlasExilesOrionGeyserWave",[],[],[],1,0,0
9279,"AtlasExilesOrionGeyserWaveDoodads",[],[],[],1,0,0
9280,"AtlasExilesOrionGeyserWaveSmall",[],[],[],1,0,0
9281,"AtlasExilesOrionGeyserWaveSmallInfluence",[],[],[],1,0,0
9282,"AtlasExilesOrionGeyserWaveDoodadsSmall",[],[],[],1,0,0
9283,"AtlasExilesWarlordEnrage",[],[],[],1,0,0
9284,"AtlasExilesWarlordEnrageSpectre",[],[],[],1,0,0
9285,"AtlasExilesOrionGeometrySpellOrionDoodadObliterations",[],[],[],1,0,0
9286,"AfflictionBossDetonateBall",[],[],[],1,0,0
9287,"AfflictionDeathZoneDetonateBall1",[],[],[],1,0,0
9288,"AfflictionDeathZoneDetonateBall2",[],[],[],1,0,0
9289,"AfflictionDeathZoneDetonateBall3",[],[],[],1,0,0
9290,"AfflictionDeathZoneDetonateBall4",[],[],[],1,0,0
9291,"AfflictionDeathZoneDetonateBall5",[],[],[],1,0,0
9292,"AfflictionDeathZoneDetonateBall6",[],[],[],1,0,0
9293,"AfflictionDeathZoneDetonateBall7",[],[],[],1,0,0
9294,"AfflictionDeathZoneDetonateBall8",[],[],[],1,0,0
9295,"HarvestNessaCrabScreech",[],[],[],1,0,0
9296,"EGHeistDemolitionistBarrelDetonate","[7295,7296]",[],[],1,0,0
9297,"EGHeistCultistDetonateCanisters",[],[],[],1,0,0
9298,"EGHeistRobotCrucibleAwaken",[],[],[],1,0,0
9299,"EGHeistAgilityPullLever",[],[659],[-95],1,0,0
9300,"EGHeistRobotCrucibleAlert",[],[],[],1,0,0
9301,"EGHeistCultistDetionationProjectile",[],[],[],1,0,0
9302,"EGHeistRobotCrucibleActivationWave",[],[],[],1,0,0
9303,"EGHeistRobotSkitterLeapAttach",[],[],[],1,0,0
9304,"EGHeistRobotArgusActivationWave",[],[],[],1,0,0
9305,"EGAzmeriRobotArgusActivationWave",[],[],[],1,0,0
9306,"EGHeistRobotArgusOverchargeBuff",[],[],[],1,0,0
9307,"EGAzmeriRobotArgusOverchargeBuff",[],[],[],1,0,0
9308,"EGHeistFreidrichBloodSuck",[],[],[],1,0,0
9309,"EGHeistFriedrichDetonateMinions",[],[],[],1,0,0
9310,"EGSwampBehemothWarp",[],[],[],1,0,0
9311,"EGCrimsonPriestSmashBench",[],[],[],1,0,0
9312,"EGCrimsonPriestCandlesOut",[],[],[],1,0,0
9313,"EGCrimsonPriestLightsOut",[],[],[],1,0,0
9314,"EGRitualAddSpeedBuff",[],[],[],1,0,0
9315,"EGReaperWraithSlowingChains",[],[],[],1,0,0
9316,"EGRitualBloodTotemWave",[],[],[],1,0,0
9317,"EGMavenMapSpaceVines",[],[],[],1,0,0
9318,"EGAtlasInvadersBlackStarFodder1Howl",[],[],[],1,0,0
9319,"EGRitualBloodTotemWaveSlow",[],[],[],1,0,0
9320,"EGRitualBloodTotemWaveFast",[],[],[],1,0,0
9321,"EGConsumeBossWallDestroy",[],[],[],1,0,0
9322,"EGArchnemesisUrnExplode",[],[],[],1,0,0
9323,"EGArchnemesisRejuvenation",[],[],[],1,0,0
9324,"EGArchnemesisRejuvenationDebuff",[],[],[],1,0,0
9325,"EGKalandraAreaDuplicate",[],[],[],1,0,0
