"rownum","Id","ImplicitStats","ConstantStats","ConstantStatsValues","BaseEffectiveness","IncrementalEffectiveness","i32_64"
8435,"KaruiElderCorpseEruption","[617,498]","[356,6522,173,2693,12937,5750]","[10000,5,2,-60,1000,-30]",2,0,1024416809
8436,"KaruiElderCorpseEruptionAtlasUber","[617,498]","[356,6522,173,2693,12937,5750]","[7500,3,2,-60,1000,-20]",2,0,1024416809
8437,"BlightHoundBurrowEruption","[617,498]","[356,6522,173,2693,12937,5750]","[3000,1,2,-60,1000,-30]",2,0,1025758986
8438,"AncestralMoltenHulkCremation","[617,498]","[356,6522,173,2693,12937,5750]","[10000,3,2,-60,500,-30]",1.1,0,1026564293
8439,"AzmeriFirefuryCremation","[617,498]","[356,6522,173,2693,12937,5750]","[4000,3,2,-60,500,-30]",2.2,0,1024148374
8440,"ShakariQuicksand",[],"[356,5750]","[15500,20]",1,0,0
8441,"ShakariQuicksand2",[],"[356,5750]","[15500,80]",1,0,0
8442,"ShakariQuicksandBoss",[1920],[5750],[80],1,0,0
8443,"ShakariQuicksandBossStandalone",[],"[356,5750]","[7000,80]",1,0,0
8444,"IncursionArchitectBreachQuicksand",[],"[356,7925,5750]","[10000,1,30]",2.5,0,1027101164
8445,"NinjaCopQuicksand",[],"[356,7925,5750]","[10000,2,-20]",2.5,0,1027101164
8446,"SynthesisGuardian3Quicksand",[1920],"[7925,5750,2693]","[3,10,-50]",2.5,0,1027772252
8447,"SynthesisGuardian4Quicksand",[1920],"[7925,5750,2693]","[3,10,-50]",2.5,0,1027772252
8448,"SynthesisGuardian1QuicksandStandalone",[1920],"[7925,5750,2693]","[8,10,-50]",2.5,0,1027772252
8449,"SynthesisGuardian2QuicksandStandalone",[1920],"[7925,5750,2693]","[9,10,-50]",2.5,0,1027772252
8450,"SynthesisGuardian3QuicksandStandalone",[1920],"[7925,5750,2693]","[10,10,-50]",2.5,0,1027772252
8451,"SynthesisGuardian4QuicksandStandalone",[1920],"[7925,5750,2693]","[11,10,-50]",2.5,0,1027772252
8452,"SynthesisVenariusQuicksand",[1920],"[7925,5750,2693]","[4,10,-50]",2.5,0,1027772252
8453,"SynthesisVenariusQuicksand2",[1920],"[7925,5750,2693]","[4,10,-50]",2.5,0,1027772252
8454,"SynthesisVenariusQuicksand3",[1920],"[7925,5750,2693]","[4,10,-50]",2.5,0,1027772252
8455,"SynthesisVenariusQuicksand4",[1920],"[7925,5750,2693]","[4,10,-50]",2.5,0,1027772252
8456,"SynthesisVenariusQuicksand5",[1920],"[7925,5750,2693]","[4,10,-50]",2.5,0,1027772252
8457,"SynthesisSoulstealerQuicksand",[],"[356,7925,5750]","[6000,4,-10]",2.5,0,1027101164
8458,"LegionMarakethRiderQuicksand",[],[356],[5000],1,0,0
8459,"HeistFreidrichQuickblood",[1920],[7925],[5],1.25,0,1027101164
8460,"RitualLifeDaemonQuickSand",[],"[356,7925,2804]","[5000,6,-80]",1,0,0
8461,"SwampBehemothQuickswamp",[1920],"[7925,5750]","[7,100]",2,0,1027101164
8462,"MavenBrainVoidsand",[1920],"[2693,345]","[-75,50]",4,0,1029785518
8463,"MavenBrainVoidsand2",[1920],"[2693,345]","[-75,50]",4,0,1029785518
8464,"MavenBrainVoidsand3",[1920],"[2693,345]","[-75,50]",4,0,1029785518
8465,"MavenBrainVoidsandGauntlet",[1920],"[2693,6457,4828,5750]","[-75,30,3,-30]",4,0,1029785518
8466,"CorpseMortar","[617,498]","[782,2500]","[5,20]",1.1111,0,0
8467,"HuhuGrubCorpseMortar","[617,498,6532]",[782],[5],1.1111,0,0
8468,"BestiaryCoreCorpseMortar","[617,498,6532]",[782],[5],1.1111,0,0
8469,"OakRainOfArrows","[498,617]","[356,6172,5750]","[2000,100,-35]",1,0,0
8470,"AliraRainOfArrows","[498,617]","[356,6172,5750]","[5000,100,-50]",1,0,1026564293
8471,"OakSunder",[617],"[3831,1919]","[-60,-15]",1,0,0
8472,"OakSunderBlessing",[617],"[3831,5708]","[-60,2]",1,0,0
8473,"GarukhanStationaryTornado",[1927],"[356,5750]","[5000,-45]",0.67,0,1022739087
8474,"GarukhanStationaryTornadoElder",[1927],"[356,1099,2693,5750]","[5000,50,-40,-40]",4,0,1022739087
8475,"GarukhanStationaryTornadoObsidian",[1927],"[356,2693,5750]","[60000,-70,-45]",0.67,0,1022739087
8476,"ExpeditionStationaryTornado",[1927],"[356,5750]","[8000,-45]",0.67,0,1022739087
8477,"DelveStationaryTornado",[1927],"[356,433,5750]","[10000,100,-50]",1.75,0,1026027422
8478,"MonsterTornadoIncursion",[1927],"[356,433,5750]","[5000,100,-50]",3,0,1026027422
8479,"MonsterTornadoDelve",[1927],"[356,433,5750]","[12000,100,-50]",3,0,1026027422
8480,"QiongqiSpikedTornado",[1927],[356],[5000],2,0,1026027422
8481,"NinjaCopTornado",[1927],[356],[8000],1.75,0,1031798784
8482,"BetrayalVaganSwordTornado",[1927],"[356,3189]","[6000,1500]",0.67,0,1024416809
8483,"LegionHyrriWaterSprouts",[1927],"[356,433,5750]","[15000,100,-50]",2,0,1026027422
8484,"WaterDjinnTornado",[1927],"[356,433,2693]","[7000,67,-70]",2,0,1026027422
8485,"CrucibleWaterDjinnTornado",[1927],"[356,433,2693]","[6000,-25,-70]",2,0,1026027422
8486,"BodyswapMercenary",[617],[10256],[200],0.4026,0,1027450130
8487,"Bodyswap",[617],"[6844,10256]","[4,200]",0.4026,0,1027450130
8488,"BodyswapAltX",[617],"[19051,12533,6844]","[200,-50,4]",0.4026,0,1027450130
8489,"BodyswapAltY",[617],"[6844,10256]","[4,200]",0.4026,0,1027450130
8490,"BodyswapTriggered",[617],"[6844,10256,17816]","[4,200,100]",0.4026,0,1027450130
8491,"CorpseWarpBestiaryKiwethBoss",[617],[],[],2,0,1024416809
8492,"ExileCorpseWarp",[617],[],[],1.6667,0,1024416809
8493,"DelveNecromancerCorpseWarp",[617],[],[],1.6667,0,1024416809
8494,"ShakariTrailBurrow",[],"[1919,1847,633]","[-14,100,-80]",1,0,0
8495,"ShakariTrailBurrow2",[],"[1919,1847,633]","[-14,100,-80]",1,0,0
8496,"UnholyTrioBallLightning","[498,4577]",[356],[30000],4.375,0,1024416809
8497,"UnholyTrioBallLightningStandalone","[498,4577]",[356],[30000],4.375,0,1024416809
8498,"SupportTriggerSpellOnAttack","[8391,6207]",[],[],1,0,0
8499,"SupportTriggerSpellOnBowAttack","[9181,6207]",[],[],1,0,0
8500,"DeceleratingProjectile",[498],[],[],1,0,0
8501,"DeceleratingProjectileKitava",[498],[6151],[1],1,0,0
8502,"DeceleratingProjectileZana",[498],[1919],[-33],1,0,0
8503,"DeceleratingProjectileZana2",[498],[173],[2],1,0,0
8504,"DeceleratingProjectileTora","[498,2300,12386]","[8723,1102,6151]","[150,20,1]",1,0,0
8505,"DeceleratingProjectileMercenary","[498,2300,12386,848]","[8723,1102,6151]","[150,20,1]",1,0,0
8506,"DeceleratingProjectileBetrayalScout",[498],"[1919,317]","[-33,-30]",1,0,0
8507,"DeceleratingProjectileRin",[498],"[1100,6151,8723,2517]","[75,2,100,5]",1,0,0
8508,"DeceleratingProjectileLegionTemplar",[498],[],[],1,0,0
8509,"DeceleratingProjectileLegionTemplarBoss","[498,9057,7080,4577,4546]","[1919,6825,782,317,1101]","[-71,40,74,56,75]",1,0,0
8510,"DeceleratingProjectileLegionHyrri","[498,4577,6843]","[1919,1100]","[-60,75]",1,0,0
8511,"DeceleratingProjectileLegionMarakethSergeant","[498,4577,6843]","[1919,6151,8723]","[-25,1,100]",1,0,0
8512,"DeceleratingProjectileAfflictionMinion","[498,4577,7080,1112]",[6151],[1],0.6,0,1022739087
8513,"DeceleratingProjectileAzmeriCasterDemon","[498,4577,7080,1112]",[6151],[1],0.6,0,1022739087
8514,"VilentaReflection",[],[],[],2.025,0,1025758986
8515,"VilentaReflectionMap",[],[],[],8.1,0,1025758986
8516,"DelveAbyssReflection",[],"[356,3189]","[15000,450]",2.8,0,1028443341
8517,"DelveAbyssReflection2",[],"[356,3189]","[15000,400]",2.8,0,1028443341
8518,"DelveAbyssReflection3",[],"[356,3189]","[15000,350]",2.8,0,1028443341
8519,"DelveAbyssReflection4",[],"[356,3189]","[15000,200]",2.8,0,1028443341
8520,"ElderGuardianReflectLaser",[],[659],[200],3.125,0,1025758986
8521,"BetrayalScientistReflectionBeam",[],"[659,3189,356]","[200,300,5000]",2.5,0,1025758986
8522,"VilentaGasMortar","[617,498,4577,6843]",[1099],[100],2.2,0,1025758986
8523,"VilentaGasMortarMap","[617,498,4577,6843,8323]","[1099,2693,18999]","[100,-70,3]",2.2,0,1025758986
8524,"VilentaGasMortarMulti","[617,498,4577,6843]",[1099],[100],2.2,0,1025758986
8525,"VilentaGasMortarMultiMap","[617,498,4577,6843,8323]","[1099,2693,18999]","[100,-70,3]",1.3,0,1025758986
8526,"SpectralSpinningWeapon",[498],[],[],1,0,0
8527,"VilentaPillarHop",[],[],[],1,0,0
8528,"TriggeredFireSlamMercenary",[617],"[1099,185]","[80,100]",1,0,0
8529,"MachinariumFireSlam",[617],"[1099,633,1919,2693]","[80,100,29,-80]",1,0,0
8530,"MachinariumColdSlam",[617],"[1100,633,1919,356,1752,2693,3365]","[80,50,2,2000,15,-80,80]",1,0,0
8531,"MachinariumLightningSlam",[617],"[1101,633,2693]","[80,20,-50]",1,0,0
8532,"MachinariumLightningSlam2",[617],"[1101,633,2693]","[80,20,-50]",1,0,0
8533,"MachinariumFireRockfall",[617],"[356,611,7348,7349,2693,5750]","[1000,500,25,1,-30,-22]",2.5,0,1029785518
8534,"MachinariumColdRockfall",[617],"[356,611,2693,5750]","[1000,500,-30,-22]",2.5,0,1031127695
8535,"MachinariumLightningRockfall",[617],"[356,611,2693,5750]","[1000,500,-30,-22]",2.5,0,1029785518
8536,"MachinariumFireLaser",[6083],"[2037,356,3189,5144,2693,5467]","[10,3000,750,300,-70,700]",5,0,1024416809
8537,"MachinariumColdLaser",[617],"[2693,5750]","[-50,-23]",4.5,0,1028443341
8538,"MachinariumLightningLaser",[],"[658,15025,2693]","[100,100,-30]",4.5,0,1031127695
8539,"MachinariumFireBarrage","[617,498,6843,4577,6827]","[356,6826,2693]","[8000,15,-25]",1.1111,0,1028443341
8540,"MachinariumFireBarrageMedium","[617,498,6843,4577,6827]","[356,6826,2693]","[8000,28,-25]",2.2222,0,1028443341
8541,"MachinariumFireBarrageFar","[617,498,6843,4577,6827]","[356,6826,2693]","[8000,40,-25]",2.2222,0,1028443341
8542,"MachinariumColdBarrage","[617,498,6843,4577,6827]","[356,6826,2693]","[8000,15,-25]",1.8182,0,1028443341
8543,"MachinariumColdBarrageMedium","[617,498,6843,4577,6827]","[356,6826,2693]","[8000,28,-25]",1.8182,0,1028443341
8544,"MachinariumColdBarrageFar","[617,498,6843,4577,6827]","[356,6826,2693]","[8000,40,-25]",1.8182,0,1028443341
8545,"MachinariumLightningBarrage","[617,498,6843,4577,6827]","[356,6826,2693]","[8000,15,-25]",2.5,0,1028443341
8546,"MachinariumLightningBarrageMedium","[617,498,6843,4577,6827]","[356,6826,2693]","[8000,28,-25]",2.5,0,1028443341
8547,"MachinariumLightningBarrageFar","[617,498,6843,4577,6827]","[356,6826,2693]","[8000,40,-25]",2.5,0,1028443341
8548,"MachinariumFireSummon","[617,4577,6843]","[835,6825,882]","[20,5,3]",2.2222,0,1022739087
8549,"MachinariumColdSummon","[617,4577,6843]","[835,6825,882]","[20,5,2]",1.8182,0,1022739087
8550,"MachinariumLightningSummon","[617,4577,6843]","[835,6825,882]","[20,5,4]",2.5,0,1022739087
8551,"MachinariumTriggeredGeometryAttack",[617],[633],[-75],1,0,0
8552,"MachinariumLaserTrap",[617],[],[],5,0,1028443341
8553,"TriggerWaveSlow",[],[356],[1600],1,0,0
8554,"TriggerWaveFast",[],"[356,6173]","[1300,2]",1,0,0
8555,"ObsidianMortar","[617,498,6827,4577,1927,195]","[2500,1099,2693,6151]","[20,50,-70,1]",1.5,0,1022739087
8556,"ObsidianMortar2","[617,498,6827,4577,1927,195]","[2500,1099,2693,6151]","[20,50,-70,1]",1.5,0,1022739087
8557,"ObsidianMortar3","[617,498,6827,4577,1927,195]","[2500,1099,2693,6151]","[20,50,-70,1]",1.5,0,1022739087
8558,"ObsidianMortarDodge","[617,498,6827,195]","[2500,173,1099,2693,6151]","[5,1,50,-25,1]",0.67,0,1022739087
8559,"ObsidianMortarDodge2","[617,498,6827,195]","[2500,173,1099,2693,6151]","[5,1,50,-25,1]",0.67,0,1022739087
8560,"ObsidianMortarDodge3","[617,498,6827,195]","[2500,173,1099,2693,6151]","[5,1,50,-25,1]",0.67,0,1022739087
8561,"ObsidianSpellNova","[617,195]","[2693,5750]","[-40,-67]",4.2444,0,1025758986
8562,"ObsidianMoveDaemon",[],[],[],1,0,0
8563,"ObsidianMoveDaemonGolem",[],[],[],1,0,0
8564,"BetrayalAislinBombMortar","[617,498,6827,4577,6843,12386]","[2500,6151,1102,2693,6826]","[3,1,20,-25,40]",1,0,1025758986
8565,"RiverBossWaterMortar","[617,498,6843,4577]",[],[],0.6,0,1028443341
8566,"LegionKaruiHyrriEmergeMortar","[617,498,6827,4577,6843]","[2500,6151,1100,6826]","[3,1,75,40]",1,0,0
8567,"BetrayalAislinBombNova","[617,12386]","[2693,1102,5750]","[-40,20,-35]",2.3,0,1025758986
8568,"FireAegisMercenaryEncounter","[4088,1826,13975]",[13246],[5000],1,0,0
8569,"FireAegisMercenary","[4088,1826,13975]",[13246],[5000],1,0,0
8570,"FireAegis","[4088,1826,13975]","[6803,13246]","[1000,10000]",1,0,0
8571,"ColdAegis","[4088,1826,13975]","[6803,7229,13246]","[1000,1,10000]",1,0,0
8572,"ElementalAegis","[4088,1826,13975]","[7229,13246]","[2,10000]",1,0,0
8573,"LightningAegis","[4088,1826,13975]","[6803,7229,13246]","[1000,3,10000]",1,0,0
8574,"PhysicalAegisMercenaryEncounter","[4088,1826,13975]","[7229,13246]","[4,5000]",1,0,0
8575,"PhysicalAegisMercenary","[4088,1826,13975]","[7229,13246]","[4,5000]",1,0,0
8576,"PhysicalAegis","[4088,1826,13975]","[6803,7229,13246]","[1000,4,10000]",1,0,0
8577,"ABTTInvulnBubbleMercenary",[],[356],[3000],1,0,0
8578,"AbyssTeleportStrike",[692],"[1919,323]","[-84,20]",1,0,0
8579,"VaalImpurityOfFire","[2968,4917,7755,8016]","[941,356]","[5,3000]",1,0,0
8580,"VaalImpurityOfIce","[2968,4915,7756,4916,8016]","[942,356]","[5,3000]",1,0,0
8581,"VaalImpurityOfLightning","[2968,4918,7757,8016]","[943,356]","[5,3000]",1,0,0
8582,"SupportCursePillarTriggerCursesLessCurseEffect",[6207],"[719,14682]","[5,-20]",1,0,0
8583,"SupportCursePillarTriggerCurses",[6207],[719],[5],1,0,0
8584,"SummonDoedresEffigy",[],"[356,7234]","[10000,3]",1,0,0
8585,"AbyssLichBossSummonMinionsFromMortar","[2458,2459,2495,1776,498]","[2153,882,3207,782,2500,173]","[1,288,15,7,40,10]",0.9091,0,1022739087
8586,"AbyssLichBossSummonMinionsFromMortar2","[2458,2459,2495,1776,498]","[2153,882,3207,782,2500,173]","[1,299,15,7,30,5]",0.9091,0,1022739087
8587,"AbyssLichBossSummonMinionsFromMortarUber","[2458,2459,2495,1776,498]","[2153,882,3207,782,2500,173]","[1,288,15,7,40,5]",3,0,1022739087
8588,"AbyssLichBossSummonMinionsFromMortarUber2","[2458,2459,2495,1776,498]","[2153,882,3207,782,2500,173]","[1,299,15,7,30,3]",3,0,1022739087
8589,"AbyssLichBoss2SummonMinionsFromMortarTotem","[2458,2459,2495,1776,498]","[2153,882,3207,782,2500,173]","[1,309,5,7,7,1]",0.9091,0,1022739087
8590,"AbyssLichBoss2SummonMinionsFromMortarTotem2","[2458,2459,2495,1776,498]","[2153,882,3207,782,2500,173]","[1,310,5,7,7,1]",0.9091,0,1022739087
8591,"AtlasBasiliskSpiderMortar","[2458,2459,2495,12386]","[2153,882,3207,782,2500,6151,1102]","[3,427,15,12,7,2,50]",0.9091,0,1022739087
8592,"LightningElderTeleportSpark",[498],"[356,173,3189,175]","[10000,5,5000,25]",7.5,0,1022739087
8593,"TectonicSlamPhysMercenary",[617],[1919],[-50],1,0,0
8594,"TectonicSlamFireMercenary",[617],"[11788,1099,11789,12122]","[5,60,5,30]",1,0,0
8595,"TectonicSlam","[617,9578,19339]","[11788,1099,11789,12122]","[5,60,5,30]",1,0,0
8596,"TectonicSlamAltX","[617,9578,19560]","[1099,19322,19520,19521]","[60,15,10,10]",1,0,0
8597,"TectonicSlamAltY","[617,9578,19339]","[11788,1099,11789,12122]","[5,60,5,30]",1,0,0
8598,"GemlingEnduranceChargeSlam",[617],"[19322,19520,19521,1099,3880]","[15,10,10,100,60]",1,0,0
8599,"EnduranceChargeSlamBestiaryCrabBoss",[617],"[1919,1100]","[-42,25]",0.75,0,0
8600,"EnduranceChargeSlamMagmaDelve",[617],"[1919,1099,5750]","[-42,25,-20]",0.75,0,0
8601,"EnduranceChargeSlamBetrayalHaku",[617],"[1919,1099]","[-40,50]",0.75,0,0
8602,"EnduranceChargeSlamWest",[617],"[1919,1099,5750]","[-60,100,20]",0.75,0,0
8603,"HarvestHellionTectSlam",[617],"[1099,323]","[75,40]",1,0,0
8604,"LightningElderBolt1",[617],[659],[-10],5.9063,0,1024416809
8605,"LightningElderBolt2",[617],[659],[-10],5.9063,0,1024416809
8606,"LightningElderBolt3",[617],"[2693,659]","[-25,-10]",3.875,0,1024416809
8607,"LightningElderBolt4",[617],"[2693,659,316,5750]","[-50,-10,-75,50]",5.4,0,1024416809
8608,"DelveBatBolt",[617],"[659,356,5750]","[-50,260,-50]",0.6,0,1025758986
8609,"SynthesisSoulstealerBolt",[617],"[659,356,316,5750]","[-50,260,-75,-35]",0.6,0,1025758986
8610,"DelveCaveDwellerBoltTriggered","[617,6309]","[316,356,5750]","[100,260,-50]",1.5,0,1024416809
8611,"LegionTemplarBossMassBeam","[617,9057]","[316,356,1101,5750]","[100,260,75,-50]",3.875,0,1024416809
8612,"LegionTemplarBossMassBolt","[617,9057]","[2693,659,316,1101]","[-50,-10,-75,75]",5.4,0,1024416809
8613,"AtlasExilesCrusaderArcaneOrbBolt",[617],"[659,356,5750]","[-25,260,-40]",3,0,1025758986
8614,"HeistCultistLightningBolt",[617],"[659,1723,5750]","[-25,5,-40]",3.875,0,1024416809
8615,"SanctumLightningBolt",[617],"[659,1723,5750,16933]","[-25,5,-10,12]",1.5,0,1025758986
8616,"LightningElderTendrils","[617,1927]","[356,2693,5750]","[5000,-75,33]",5,0,1022739087
8617,"GuardianLightningArenaBeam","[617,1927]","[2693,6903,6905]","[-50,2,7]",2.8125,0,1024416809
8618,"GuardianLightningArenaBeamDouble","[617,1927]","[2693,6903,6905]","[-50,2,7]",5.625,0,1024416809
8619,"GuardianRiverArenaFlowerNuke",[617],"[356,5750]","[2500,-50]",2.7273,0,1030590824
8620,"BestiaryFrogFlowerNuke",[617],"[356,5750]","[2000,-50]",4.5455,0,1027906470
8621,"SlideEmergeVendigoClone",[],[6496],[200],1,0,0
8622,"SlideEmergeHarvestWetaSpawnling",[],[6496],[150],1,0,0
8623,"HolyElderDelayedBlast",[617],"[2693,5750]","[-30,-15]",1.3,0,1025758986
8624,"SanctumPurifierDelayedBlast",[617],"[5750,16933]","[20,20]",1.3,0,1025758986
8625,"SanctumPurifierDelayedBlastSmall",[617],"[5750,16933]","[-15,20]",1.3,0,1025758986
8626,"SanctumPurifierDelayedBlastSmallAtlasUber",[617],[5750],[20],1.3,0,1025758986
8627,"HolyElderSwordStorm","[617,2419]","[356,611,1819,2693,5750,18295]","[500,250,-19,-50,65,10]",3.25,0,1024685244
8628,"SanctumPurifierSwordStorm","[617,2419]","[356,611,1819,2693,5750,16933,18295]","[500,250,-19,-50,65,25,10]",0.7,0,1024685244
8629,"BestiaryRavenStorm","[617,2419]","[356,611,1819,2693,18295]","[500,350,-19,-50,10]",1.6,0,1023611503
8630,"BestiaryRavenStormBoss","[617,2419,3062]","[356,611,1819,2693,18295]","[6000,350,-70,-50,10]",3.25,0,1024685244
8631,"HolyElderDoubleSlam",[617],"[1919,2693,5750]","[-55,-50,250]",1,0,0
8632,"HolyElderDoubleSlam2",[617],"[1919,2693,5750]","[-55,-50,300]",1,0,0
8633,"ChaosElderSlam","[617,197]","[1919,2693,633,5750]","[-55,-50,220,175]",1,0,0
8634,"ChaosElderSlamCascade1",[617],"[1919,2693,633,5750]","[-55,-50,100,-25]",1,0,0
8635,"ChaosElderSlamCascade2",[617],"[1919,2693,633,5750]","[-55,-50,100,-25]",1,0,0
8636,"ChaosElderSlamCascade3",[617],"[1919,2693,633,5750]","[-55,-50,100,-25]",1,0,0
8637,"ElderGuardianStatueSlam","[617,197]","[1919,2693,633,5750]","[-55,-50,-60,200]",1,0,0
8638,"HolyElderSummonWeaponCircle",[2495],"[356,633,2693]","[2000,-25,-40]",1,0,0
8639,"HolyElderSwordSpray","[498,4577,6843]","[782,175,6825,2693]","[43,50,40,-25]",1,0,1025758986
8640,"MPSSanctumPurifierHolyProjectile","[498,4577,6843]","[782,175,6825,2693,16933]","[221,50,40,-25,15]",0.4,0,1025758986
8641,"HolyElderWeaponThrow","[617,498,6827,4577]","[1854,2693,5750]","[50,-50,25]",2.7,0,1025758986
8642,"BetrayalGraviciusWeaponThrow","[617,498,6827,4577]","[2693,1099,6151,5750]","[-50,75,1,50]",3.6,0,1025758986
8643,"HolyElderSpectralRuckusLeft","[498,4577,5824,7291]","[633,175,2693]","[-59,100,-25]",1,0,0
8644,"HolyElderSpectralRuckusRight","[498,4577,5824,7291]","[633,175,2693]","[-59,100,-25]",1,0,0
8645,"HolyElderSpectralRuckusTriggerSlam","[617,7292]","[633,5750]","[100,150]",1,0,0
8646,"HolyElderFaceTarget",[],[],[],1,0,0
8647,"LightningElderBouncingOrb","[617,1927]",[2693],[-50],1.25,0,1022739087
8648,"AbyssGrubMortar","[617,498,4577]","[2500,5750]","[6,-50]",1,0,1022739087
8649,"AbyssGrubMortar2","[617,498,4577]","[2500,173,5750]","[6,1,-50]",0.66,0,1022739087
8650,"AbyssPillarMortar","[617,498,4577]",[6151],[1],2,0,1022739087
8651,"AbyssPillarMortar2","[617,498,4577]",[6151],[1],2,0,1022739087
8652,"AbyssPillarMortarDelve","[617,498,4577]",[6151],[1],2,0,1022739087
8653,"AtlasBasiliskTasterMortar","[617,498,4577,7080,12386]","[1102,3207,6151,323]","[50,15,1,60]",1,0,0
8654,"AtlasBasiliskTasterSecondaryMortar","[617,498,4577,7080,8847,12386]","[1102,3207,6151]","[50,15,1]",1,0,0
8655,"SupportInfusedChannelling",[],[8832],[-12],1,0,0
8656,"SupportVolley",[],"[6850,8621,173]","[2,80,2]",1,0,0
8657,"SupportVolleyRoyale",[],"[6850,8621,173]","[2,80,2]",1,0,0
8658,"SupportSpellCascade",[],[6851],[1],1,0,0
8659,"SupportSpellCascadeRoyale",[],[6851],[1],1,0,0
8660,"SupportAncestralCall",[],[6881],[2],1,0,0
8661,"SupportAncestralCallRoyale",[],[6881],[2],1,0,0
8662,"SupportSummonPhantasm",[6888],"[6886,9220]","[15000,20]",1,0,0
8663,"SupportSummonPhantasmRoyale",[6888],"[6886,9220]","[15000,10]",1,0,0
8664,"TriggeredSummonGhostOnKill","[6888,6207]","[7774,356,6884,10759,10760]","[100,15000,11,48,74]",1,0,0
8665,"ModSupportSocketedAttacksCriticalStrikeChance",[],[],[],1,0,0
8666,"ModSupportSocketedAttacksCriticalStrikeMultiplier",[],[],[],1,0,0
8667,"ModSupportSocketedSpellsCriticalStrikeChance",[],[],[],1,0,0
8668,"ModSupportSocketedSpellsCriticalStrikeMultiplier",[],[],[],1,0,0
8669,"ModSupportMovementSkillsCostNoMana",[1891],[],[],1,0,0
8670,"ModSupportChain",[],[172],[1],1,0,0
8671,"ModSupportFork",[1113],[],[],1,0,0
8672,"ElderCloneShot",[],"[882,1919]","[21,-55]",1,0,0
8673,"ElderCloneShotStandalone",[],"[882,1919]","[21,-55]",1,0,0
8674,"DeathWalk","[4088,2643,1826,617,1714,2298,13975]",[343],[5],1,0,0
8675,"EmptyActionSpellAbyssLichBossHide","[7294,7295,7296]",[],[],1,0,0
8676,"ElderSiphon",[617],"[1408,345,5750]","[1200,80,35]",3,0,1028443341
8677,"ElderSiphonStandalone",[617],"[1408,345,5750]","[1200,50,35]",3,0,1028443341
8678,"ElderSiphonUber",[617],"[1408,345,5750]","[1200,60,35]",3,0,1028443341
8679,"ElderSuperSiphon",[617],"[1408,345,5750]","[1200,100,35]",3,0,1028443341
8680,"ElderSlammingTentacles",[617],"[633,5750]","[30,40]",1,0,0
8681,"ElderSlammingTentaclesUnstableDaemon",[617],"[633,5750]","[30,-25]",1,0,0
8682,"ElderSlammingTentaclesInfluence",[617],"[1919,633,5750]","[-35,30,35]",1,0,0
8683,"ElderSlammingTentaclesInfluenceUber",[617],"[1919,633,5750]","[-15,130,75]",1,0,0
8684,"ElderExpandingNova",[617],[2693],[-50],3,0,1028980212
8685,"ElderExpandingNovaStandalone",[617],[2693],[-50],3,0,1028980212
8686,"ElderExpandingNovaUnstableDaemon",[617],[2693],[-50],5.1,0,1028980212
8687,"ElderExpandingNovaUnstableDaemonSmall",[617],"[5750,2693]","[-50,-50]",5.1,0,1028980212
8688,"ElderExpandingNovaGAUNTLET",[617],"[5750,2693]","[-50,-50]",5.1,0,1028980212
8689,"ElderSuperNova",[617],"[1896,1780,5750,2693]","[400,100,300,-90]",5,0,1031127695
8690,"ElderSuperNova2",[617],"[1896,5750,2693]","[400,300,-90]",1.75,0,1025222115
8691,"UndyingMortar","[617,498,6827,4577]",[2500],[10],0.8,0,1022739087
8692,"AbyssLichBoss2Mortar","[617,498,6827,4577]",[2500],[10],1,0,1022739087
8693,"UndyingMortarFan","[617,498,6843]",[6151],[1],0.3,0,1022739087
8694,"SupportMirageArcher","[7077,7076,7289]","[7074,7258,7265]","[4000,-60,-138]",1,0,0
8695,"ElderGuardianChaosGeometryAttackArc1",[3811],[633],[-50],1,0,0
8696,"ElderGuardianChaosGeometryAttackArc2",[3811],[633],[-50],1,0,0
8697,"ElderGuardianChaosGeometryAttackArc3",[3811],[633],[-50],1,0,0
8698,"ElderGuardianChaosGeometryAttackArc4",[3811],[633],[-50],1,0,0
8699,"ElderGuardianHolyGeometryAttack",[],[633],[-50],1,0,0
8700,"ElderGuardianHolyGeometryAttackRight",[],[633],[-50],1,0,0
8701,"VilentaGeometryAttackLeft",[],[],[],1,0,0
