"rownum","BaseItemTypesKey","ItemVisualEffectKey","ItemVisualIdentityKey1","ItemVisualIdentityKey2","Stats","ItemClasses","[rid]","bool","[i32]","[i32]","bool","[rid]","bool"
2520,3342,"",5311,"",[],[22],[],"",[],[11],"",[],""
2521,3343,"",5312,"",[],[24],[],"",[],[9],"",[],""
2522,3344,"",5313,"",[],[25],[],"",[],[7],"",[],""
2523,3345,"",5314,"",[],[23],[],"",[],[12],"",[],""
2524,3346,"",5315,"",[],[22],[],"",[],[11],"",[],""
2525,3347,"",5316,"",[],[24],[],"",[],[9],"",[],""
2526,3348,"",5317,"",[],[25],[],"",[],[7],"",[],""
2527,3349,"",5318,"",[],[23],[],"",[],[12],"",[],""
2528,3350,"",5319,"",[],[22],[],"",[],[11],"",[],""
2529,3351,"",5320,"",[],[24],[],"",[],[9],"",[],""
2530,3352,"","",5321,[],[24],[],"",[],[10],"",[],""
2531,3353,"","",5322,[],[24],[],"",[],[10],"",[],""
2532,3354,"","",5323,[],[24],[],"",[],[10],"",[],""
2533,3355,"","",5324,[],[24],[],"",[],[10],"",[],""
2534,3356,"","",5325,[],[24],[],"",[],[10],"",[],""
2535,3357,"","",5326,[],[24],[],"",[],[10],"",[],""
2536,3358,"","",5327,[],[24],[],"",[],[10],"",[],""
2537,3359,"","",5328,[],[24],[],"",[],[10],"",[],""
2538,3360,"","",5329,[],[24],[],"",[],[10],"",[],""
2539,3361,"","",5330,[],[24],[],"",[],[10],"",[],""
2540,3362,"",5331,"",[],"[9,10,11,15,16,12,17,7,56,8,6,14,57,13,32]",[],"",[],"[1,4]","",[],""
2541,3363,215,"","",[],"[37,6,7,56,8,9,10,11,12,13,14,57,15,16,17,32,26]",[],"",[],"[2,5]","",[],""
2542,3364,"","","",[347],[],[5259],"",[2],[24],"",[],""
2543,3365,"","","",[347],[],"[5249,5483]","",[1],[24],"",[],""
2544,3366,"","","","[347,2678,12059]",[],[5307],"","[1,4,26]",[24],"",[],""
2545,3367,"","","","[347,9198]",[],[5774],"","[1,85]",[24],"",[],""
2546,3368,"","","",[347],[],[5758],"",[1],[24],"",[],""
2547,3369,"","","",[347],[],"[5405,5461]","",[16],[24],"",[],""
2548,3370,"","","",[347],[],[5778],"",[1],[24],"",[],""
2549,3371,"",5332,"",[],[25],[],"",[],[7],"",[],""
2550,3372,"",5333,"",[],[23],[],"",[],[12],"",[],""
2551,3373,"",5334,"",[],[22],[],"",[],[11],"",[],""
2552,3374,"",5335,"",[],[24],[],"",[],[9],"",[],""
2553,3375,"","",5336,[],[24],[],"",[],[10],"",[],""
2554,3376,"","",5337,[],[24],[],"",[],[10],"",[],""
2555,3377,217,"","",[],"[37,6,7,56,8,9,10,11,12,13,14,57,15,16,17,32,26]",[],"",[],"[2,5]","",[],""
2556,3378,"","","","[347,1302,12059]",[],[5748],"","[1,1,7]",[24],"",[],""
2557,3379,"",5338,"",[],[25],[],"",[],[7],"",[],""
2558,3380,"",5339,"",[],[23],[],"",[],[12],"",[],""
2559,3381,"",5340,"",[],[22],[],"",[],[11],"",[],""
2560,3382,"",5341,"",[],[24],[],"",[],[9],"",[],""
2561,3383,"","",5342,[],[24],[],"",[],[10],"",[],""
2562,3384,222,"","",[],"[37,6,7,56,8,9,10,11,12,13,14,57,15,16,17,32,26]",[],"",[],"[2,5]","",[],""
2563,3385,"","",5343,[],[21],[],"",[],[15],"",[],""
2564,3387,"","","",[347],[],[5636],"",[5],[24],"",[],""
2565,3388,"","","",[347],[],"[5350,5469]","",[2],[24],"",[],""
2566,3389,"","","",[347],[],[5742],"",[1],[24],"",[],""
2567,3390,"","","","[347,4835,1302,14679,14680]",[],[5554],"","[5,13,5,1,1]",[24],"",[],""
2568,3391,"","",5344,[],[24],[],"",[],[10],"",[],""
2569,3392,"","","","[347,9198]",[],"[5615,5620,5725,5726,5722]","","[2,85]",[24],"",[],""
2570,3393,"","","",[347],[],[5489],"",[3],[24],"",[],""
2571,3394,"","","","[10376,347]",[],[5380],"","[2,2]",[24],"",[],""
2572,3395,"","","","[10376,347,2678,12059]",[],[5488],"","[2,2,4,26]",[24],"",[],""
2573,3396,"","","","[10376,347]",[],[5664],"","[2,2]",[24],"",[],""
2574,3397,"","","","[347,10376,12382]",[],[5420],"","[1,2,1]",[24],"",[],""
2575,3398,"",5345,"",[],[26],[],"",[],[4],"",[],""
2576,3399,"",5346,"",[],[13],[],"",[],[1],"",[],""
2577,3400,"",5347,"",[],[20],[],"",[],[4],"",[],""
2578,3401,"","","","[347,9198]",[],[5737],"","[3,86]",[24],"",[],""
2579,3402,"","",5348,[],[24],[],"",[],[10],"",[],""
2580,3403,"","","",[319],[4],[],"",[167],[14],"",[],""
2581,3406,"","","",[347],[],[5658],"",[1],[24],"",[],""
2582,3407,"","","",[347],[],[5713],"",[1],[24],"",[],""
2583,3408,"",5349,"",[],[25],[],"",[],[7],"",[],""
2584,3409,"",5350,"",[],[23],[],"",[],[12],"",[],""
2585,3410,"",5351,"",[],[22],[],"",[],[11],"",[],""
2586,3411,"",5352,"",[],[24],[],"",[],[9],"",[],""
2587,3412,"","","",[347],[],[5643],"",[1],[24],"",[],""
2588,3413,"","","","[347,12059,1725]",[],[5538],"","[2,27,3]",[24],"",[],""
2589,3414,"","",5353,[],[21],[],"",[],[15],"",[],""
2590,3415,"","","","[347,2678,8678]",[],[5605],"","[3,10,3]",[24],"",[],""
2591,3416,"",5354,"",[],"[7,56,6,8,9,10,11,15,16,17,14,57,32,13,20,12]",[],"",[],"[1,4]","",[],""
2592,3417,"",5355,"",[],[25],[],"",[],[7],"",[],""
2593,3419,"","",5356,[],[24],[],"",[],[10],"",[],""
2594,3420,"","",5357,[],[24],[],"",[],[10],"",[],""
2595,3422,"","",5358,[],[21],[],"",[],[15],"",[],""
2596,3423,233,"","",[],"[37,6,7,56,8,9,10,11,12,13,14,57,15,16,17,32,26]",[],"",[],"[2,5]","",[],""
2597,3424,"",5359,"",[],"[7,56,6,8,9,10,11,12,32,15,16,17,13,20]",[],"",[],"[1,4]",1,[],""
2598,3426,"",5360,"",[],[25],[],"",[],[7],"",[],""
2599,3427,"",5361,"",[],[23],[],"",[],[12],"",[],""
2600,3428,"",5362,"",[],[22],[],"",[],[11],"",[],""
2601,3429,"",5363,"",[],[24],[],"",[],[9],"",[],""
2602,3432,"",5364,"",[],[26],[],"",[],[4],"",[],""
2603,3433,"","",5365,[],[25],[],"",[],"[8,21]","",[],""
2604,3435,"",5366,"",[],"[7,56,6,8,9,10,12,11,32,15,16,17,14,57,20,13]",[],"",[],"[1,4]",1,[],""
2605,3437,"",5367,"",[],[25],[],"",[],[7],"",[],""
2606,3438,"",5368,"",[],[23],[],"",[],[12],"",[],""
2607,3439,"",5369,"",[],[22],[],"",[],[11],"",[],""
2608,3440,"",5370,"",[],[24],[],"",[],[9],"",[],""
2609,3441,"","",5371,[],[24],[],"",[],[10],"",[],""
2610,3444,"",5372,"",[],[26],[],"",[],[4],"",[],""
2611,3445,"","",5373,[],[25],[],"",[],"[8,21]","",[],""
2612,3448,"","",5374,[],[24],[],"",[],[10],"",[],""
2613,3449,"","",5375,[],[24],[],"",[],[10],"",[],""
2614,3450,"","",5376,[],[24],[],"",[],[10],"",[],""
2615,3451,"","","",[347],[],[5270],"",[4],[24],"",[],""
2616,3452,"",5377,"",[],[13],[],"",[],[1],"",[],""
2617,3453,"",5378,"",[],[20],[],"",[],[4],"",[],""
2618,3455,"",5379,"",[],[25],[],"",[],[7],"",[],""
2619,3456,"",5380,"",[],[25],[],"",[],[7],"",[],""
2620,3457,"",5381,"",[],[23],[],"",[],[12],"",[],""
2621,3458,"",5382,"",[],[22],[],"",[],[11],"",[],""
2622,3459,"",5383,"",[],[24],[],"",[],[9],"",[],""
2623,3460,"","",5384,[],[24],[],"",[],[10],"",[],""
2624,3461,"","",5385,[],[24],[],"",[],[10],"",[],""
2625,3462,"",5386,"",[],"[7,56,6,8,9,10,12,11,32,15,16,17,14,57,13]",[],"",[],"[1,4]","",[],""
2626,3463,224,"","",[],"[37,6,7,56,8,9,10,11,12,13,14,57,15,16,17,32,26]",[],"",[],"[2,5]","",[],""
2627,3464,"","",5387,[],[21],[],"",[],[15],"",[],""
2628,3467,"","","","[347,9198]",[],"[5357,5481,5358,5359,5360,5480,5361,5479,5362,5363,5364,5365,5369,5478,5431,5433,5435,5512,5698,5432,5434,5436,5617,5616,5629,5631,5652,5648,5744,5745,5746,5747,5755]","","[-58,87]",[24],"",[],""
2629,3468,"","","","[347,1302,3599,2678]",[],[5518],"","[12,14,17,17]",[24],"",[],""
2630,3465,225,"","",[1368],[23],[],"",[93],[13],"",[],""
2631,3469,"",5388,"",[],[25],[],"",[],[7],"",[],""
2632,3470,"",5389,"",[],[25],[],"",[],[7],"",[],""
2633,3471,"",5390,"",[],[23],[],"",[],[12],"",[],""
2634,3472,"",5391,"",[],[22],[],"",[],[11],"",[],""
2635,3473,"",5392,"",[],[24],[],"",[],[9],"",[],""
2636,3474,"","",5393,[],[24],[],"",[],[10],"",[],""
2637,3475,"","",5394,[],[24],[],"",[],[10],"",[],""
2638,3476,"",5395,"",[],"[6,9,10,12,15,16,17,14,57,32,11,7,56,8]",[],"",[],"[1,4]","",[],""
2639,3477,226,"","",[],"[37,6,7,56,8,9,10,11,12,13,14,57,15,16,17,32,26]",[],"",[],"[2,5]","",[],""
2640,3478,"","",5396,[],[21],[],"",[],[15],"",[],""
2641,3479,227,"","",[1368],[23],[],"",[94],[13],"",[],""
2642,3481,"","","","[347,9198]",[],"[5357,5481,5358,5359,5360,5480,5361,5479,5362,5363,5364,5365,5369,5478,5431,5433,5435,5512,5698,5432,5434,5436,5617,5616,5629,5631,5652,5648,5744,5745,5746,5747,5755]","","[-59,88]",[24],"",[],""
2643,3482,"","","",[347],[],[5253],"",[5],[24],"",[],""
2644,3483,"",5397,"",[],[25],[],"",[],[7],"",[],""
2645,3484,"",5398,"",[],[25],[],"",[],[7],"",[],""
2646,3485,"",5399,"",[],[23],[],"",[],[12],"",[],""
2647,3486,"",5400,"",[],[22],[],"",[],[11],"",[],""
2648,3487,"",5401,"",[],[24],[],"",[],[9],"",[],""
2649,3488,"","",5402,[],[24],[],"",[],[10],"",[],""
2650,3489,"","",5403,[],[24],[],"",[],[10],"",[],""
2651,3491,228,"","",[1368],[23],[],"",[95],[13],"",[],""
2652,3492,231,"","",[1368],[23],[],"",[97],[13],"",[],""
2653,3493,"",5404,"",[],"[7,56,6,8,9,10,11,12,32,15,16,17,14,57,13]",[],"",[],"[1,4]",1,[],""
2654,3494,"","",5405,[],[24],[],"",[],[10],"",[],""
2655,3495,"",5406,"",[],[25],[],"",[],[7],"",[],""
2656,3496,"",5407,"",[],[25],[],"",[],[7],"",[],""
2657,3497,"",5408,"",[],[23],[],"",[],[12],"",[],""
2658,3498,"",5409,"",[],[22],[],"",[],[11],"",[],""
2659,3499,"",5410,"",[],[24],[],"",[],[9],"",[],""
2660,3500,"","",5411,[],[24],[],"",[],[10],"",[],""
2661,3501,"",5412,"",[],"[7,56,6,8,9,10,11,12,32,15,17,13,16]",[],"",[],"[1,4]","",[],""
2662,3502,"",5413,"",[],[25],[],"",[],[7],"",[],""
2663,3503,"",5414,"",[],[25],[],"",[],[7],"",[],""
2664,3504,"",5415,"",[],[25],[],"",[],[7],"",[],""
2665,3505,"",5416,"",[],[23],[],"",[],[12],"",[],""
2666,3506,"",5417,"",[],[22],[],"",[],[11],"",[],""
2667,3507,"",5418,"",[],[24],[],"",[],[9],"",[],""
2668,3508,"","",5419,[],[24],[],"",[],[10],"",[],""
2669,3510,232,"","",[],"[37,6,7,56,8,9,10,11,12,13,14,57,15,16,17,32,26]",[],"",[],"[2,5]","",[],""
2670,3509,"",5420,"",[],"[7,56,6,8,9,10,12,32,15,17,14,57,13]",[],"",[],"[1,4]","",[],""
2671,3511,"",5421,"",[],"[7,56,6,8,9,10,12,32,15,17,14,57,13]",[],"",[],"[1,4]","",[],""
2672,3190,"","","",[347],[],[5306],"",[8],[24],"",[],""
2673,3191,"","","","[347,1302,12059,2678]",[],[5444],"","[8,7,47,21]",[24],"",[],""
2674,3192,"","","",[347],[],[5263],"",[6],[24],"",[],""
2675,3193,"","","",[347],[],"[5331,5473]","",[7],[24],"",[],""
2676,3194,"","","","[347,12059,2678,9198]",[],"[5244,5453]","","[25,47,21,93]",[24],"",[],""
2677,3195,"","","",[347],[],"[5251,5465]","",[9],[24],"",[],""
2678,3196,"","","",[347],[],"[5338,5466]","",[7],[24],"",[],""
2679,3197,"","","",[347],[],[5306],"",[9],[24],"",[],""
2680,3198,"","","","[347,1302,12059,2678]",[],[5444],"","[9,8,48,22]",[24],"",[],""
2681,3199,"","","",[347],[],[5263],"",[7],[24],"",[],""
2682,3200,"","","",[347],[],"[5331,5473]","",[8],[24],"",[],""
2683,3201,"","","","[347,12059,2678,9198]",[],"[5244,5453]","","[26,48,22,94]",[24],"",[],""
2684,3202,"","","",[347],[],"[5251,5465]","",[10],[24],"",[],""
2685,3203,"","","",[347],[],"[5338,5466]","",[8],[24],"",[],""
2686,3512,"",5422,"",[],[25],[],"",[],[7],"",[],""
2687,3513,"",5423,"",[],[23],[],"",[],[12],"",[],""
2688,3514,"",5424,"",[],[22],[],"",[],[11],"",[],""
2689,3515,"",5425,"",[],[24],[],"",[],[9],"",[],""
2690,3516,"","",5426,[],[24],[],"",[],[10],"",[],""
2691,3517,"",5427,"",[],"[7,56,6,8,9,10,11,12,32,17,15,16,13,20]",[],"",[],"[1,4]","",[],""
2692,3518,216,"","",[],"[37,6,7,56,8,9,10,11,12,13,14,57,15,16,17,32,26]",[],"",[],"[2,5]","",[],""
2693,3519,"","","","[347,2678,12059,9198]",[],"[5244,5453]","","[24,20,44,89]",[24],"",[],""
2694,3520,"","","","[347,2678,12059]",[],[5404],"","[2,20,44]",[24],"",[],""
2695,3521,"",5428,"",[],[25],[],"",[],[7],"",[],""
2696,3522,"",5429,"",[],[23],[],"",[],[12],"",[],""
2697,3523,"",5430,"",[],[22],[],"",[],[11],"",[],""
2698,3524,"",5431,"",[],[24],[],"",[],[9],"",[],""
2699,3525,"",5432,"",[],[25],[],"",[],[7],"",[],""
2700,3526,"",5433,"",[],[23],[],"",[],[12],"",[],""
2701,3527,"",5434,"",[],[22],[],"",[],[11],"",[],""
2702,3528,"",5435,"",[],[24],[],"",[],[9],"",[],""
2703,3529,"",5436,"",[],[25],[],"",[],[7],"",[],""
2704,3530,"",5437,"",[],[23],[],"",[],[12],"",[],""
2705,3531,"",5438,"",[],[22],[],"",[],[11],"",[],""
2706,3532,"",5439,"",[],[24],[],"",[],[9],"",[],""
2707,3533,"",5440,"",[],[25],[],"",[],[7],"",[],""
2708,3534,"",5441,"",[],[23],[],"",[],[12],"",[],""
2709,3535,"",5442,"",[],[22],[],"",[],[11],"",[],""
2710,3536,"",5443,"",[],[24],[],"",[],[9],"",[],""
2711,3537,"","","","[347,1302,1725,12059]",[],"[5301,5455]","","[19,6,9,52]",[24],"",[],""
2712,3538,"","","","[347,9198]",[],[5311],"","[4,84]",[24],"",[],""
2713,3539,"","","","[347,12442]",[],[5607],"","[2,-1]",[24],"",[],""
2714,3540,"",5444,"",[],"[13,20,7,56,9,10,15,16,17,6,8,14,57]",[],"",[],"[1,4]","",[],""
2715,3541,"","",5445,[],[24],[],"",[],[10],"",[],""
2716,3542,"","",5446,[],[24],[],"",[],[10],"",[],""
2717,3543,"",5447,"",[],"[16,17,15]",[],"",[],[1],"",[],""
2718,3544,"","",5448,[],[21],[],"",[],[15],"",[],""
2719,3545,"","","","[347,9198]",[],[5733],"","[2,90]",[24],"",[],""
2720,3546,"","",5449,[],[21],[],"",[],[15],"",[],""
2721,3547,"","","","[347,12059]",[],[5607],"","[3,49]",[24],"",[],""
2722,3548,"","",5450,[],[21],[],"",[],[15],"",[],""
2723,3549,"","","",[347],[],"[5405,5461]","",[15],[24],"",[],""
2724,3550,"","","","[347,9198,1725]",[],[5351],"","[1,90,8]",[24],"",[],""
2725,3551,"","",5451,[],[21],[],"",[],[15],"",[],""
2726,3454,"","","",[319],[4],[],"",[169],[14],"",[],""
2727,3552,"",5452,"",[],[25],[],"",[],[7],"",[],""
2728,3553,"",5453,"",[],[23],[],"",[],[12],"",[],""
2729,3554,"",5454,"",[],[22],[],"",[],[11],"",[],""
2730,3555,"",5455,"",[],[24],[],"",[],[9],"",[],""
2731,3556,"","",5456,[],[24],[],"",[],[10],"",[],""
2732,3557,234,"","",[],"[37,6,7,56,8,9,10,11,12,13,14,57,15,16,17,32,26]",[],"",[],"[2,5]",1,[],""
2733,3560,"",5457,"",[],[25],[],"",[],[7],"",[],""
2734,3561,"",5458,"",[],[25],[],"",[],[7],"",[],""
2735,3562,"",5459,"",[],[23],[],"",[],[12],"",[],""
2736,3563,"",5460,"",[],[22],[],"",[],[11],"",[],""
2737,3564,"",5461,"",[],[24],[],"",[],[9],"",[],""
2738,3565,"","",5462,[],[24],[],"",[],[10],"",[],""
2739,3567,235,"","",[],"[37,6,7,56,8,9,10,11,12,13,14,57,15,16,17,32,26]",[],"",[],"[2,5]",1,[],""
2740,3569,"",5463,"",[],[25],[],"",[],[7],"",[],""
2741,3570,"",5464,"",[],[23],[],"",[],[12],"",[],""
2742,3571,"",5465,"",[],[22],[],"",[],[11],"",[],""
2743,3572,"",5466,"",[],[22],[],"",[],[11],"",[],""
2744,3573,"",5467,"",[],[24],[],"",[],[9],"",[],""
2745,3574,"","",5468,[],[24],[],"",[],[10],"",[],""
2746,3575,"",5469,"",[],"[7,56,8,6,9,10,11,12,32,14,57,13,15,17,16]",[],"",[],"[1,4]",1,[],""
2747,3578,236,"","",[],"[37,6,7,56,8,9,10,11,12,13,14,57,15,16,17,32,26]",[],"",[],"[2,5]",1,[],""
2748,3577,"","",5470,[],[25],[],"",[],"[8,21]","",[],""
2749,3580,"",5471,"",[],[25],[],"",[],[7],"",[],""
2750,3581,"",5472,"",[],[23],[],"",[],[12],"",[],""
2751,3582,"",5473,"",[],[22],[],"",[],[11],"",[],""
2752,3583,"",5474,"",[],[24],[],"",[],[9],"",[],""
2753,3584,"","",5475,[],[24],[],"",[],[10],"",[],""
2754,3585,"",5476,"",[],"[7,56,8,6,9,10,11,12,32,16,15,17,13]",[],"",[],"[1,4]",1,[],""
2755,3587,237,"","",[],"[37,6,7,56,8,9,10,11,12,13,14,57,15,16,17,32,26]",[],"",[],"[2,5]",1,[],""
2756,3589,"",5477,"",[],[25],[],"",[],[7],"",[],""
2757,3590,"",5478,"",[],[23],[],"",[],[12],"",[],""
2758,3591,"",5479,"",[],[22],[],"",[],[11],"",[],""
2759,3592,"",5480,"",[],[24],[],"",[],[9],"",[],""
2760,3593,"","",5481,[],[24],[],"",[],[10],"",[],""
2761,3594,"",5482,"",[],"[7,56,8,6,9,10,11,12,32,15,13,14,57]",[],"",[],"[1,4]",1,[],""
2762,3596,238,"","",[],"[37,6,7,56,8,9,10,11,12,13,14,57,15,16,17,32,26]",[],"",[],"[2,5]",1,[],""
2763,3597,"","",5483,[],[25],[],"",[],"[8,21]","",[],""
2764,3599,"",5484,"",[],"[7,56,8,6,9,10,11,12,32,15,16,17,20,13]",[],"",[],"[1,4]",1,[],""
2765,3601,"",5485,"",[],[25],[],"",[],[7],"",[],""
2766,3602,"",5486,"",[],[23],[],"",[],[12],"",[],""
2767,3603,"",5487,"",[],[22],[],"",[],[11],"",[],""
2768,3604,"",5488,"",[],[24],[],"",[],[9],"",[],""
2769,3606,"","",5489,[],[24],[],"",[],[10],"",[],""
2770,3607,"","","",[319],[4],[],"",[171],[14],"",[],""
2771,3609,"",5490,"",[],"[7,56,6,8,9,10,11,12,32,15,16,17,14,57,13,20]",[],"",[],"[1,4]",1,[],""
2772,3611,"",5491,"",[],[25],[],"",[],[7],"",[],""
2773,3612,"",5492,"",[],[23],[],"",[],[12],"",[],""
2774,3613,"",5493,"",[],[22],[],"",[],[11],"",[],""
2775,3614,"",5494,"",[],[24],[],"",[],[9],"",[],""
2776,3615,248,"","",[],"[37,6,7,56,8,9,10,11,12,13,14,57,15,16,17,32,26]",[],"",[],"[2,5]",1,[],""
2777,3617,"","",5495,[],[24],[],"",[],[10],"",[],""
2778,3618,"","","",[319],[4],[],"",[172],[14],"",[],""
2779,3620,"","",5496,[],[21],[],"",[],[15],"",[],""
2780,3621,"","",5497,[],[21],[],"",[],[15],"",[],""
2781,3622,"","",5498,[],[21],[],"",[],[15],"",[],""
2782,3623,"","",5499,[],[21],[],"",[],[15],"",[],""
2783,3624,"",5500,"",[],"[8,6,7,56,9,10,11,12,32,15,16,17,14,57,13,20]",[],"",[],"[1,4]",1,[],""
2784,3625,"","",5501,[],[24],[],"",[],[10],"",[],""
2785,3626,"",5502,"",[],[25],[],"",[],[7],"",[],""
2786,3627,"",5503,"",[],[25],[],"",[],[7],"",[],""
2787,3628,"",5504,"",[],[25],[],"",[],[7],"",[],""
2788,3629,"",5505,"",[],[23],[],"",[],[12],"",[],""
2789,3630,"",5506,"",[],[22],[],"",[],[11],"",[],""
2790,3631,"",5507,"",[],[24],[],"",[],[9],"",[],""
2791,3632,"","",5508,[],[24],[],"",[],[10],"",[],""
2792,3633,"","",5509,[],[24],[],"",[],[10],"",[],""
2793,3634,239,"","",[],"[37,6,7,56,8,9,10,11,12,13,14,57,15,16,17,32,26]",[],"",[],"[2,5]","",[],""
2794,3635,240,"","",[1368],[23],[],"",[98],[13],"",[],""
2795,3637,"",5510,"",[],[25],[],"",[],[7],"",[],""
2796,3638,"",5511,"",[],[25],[],"",[],[7],"",[],""
2797,3639,"",5512,"",[],[23],[],"",[],[12],"",[],""
2798,3640,"",5513,"",[],[22],[],"",[],[11],"",[],""
2799,3641,"",5514,"",[],[24],[],"",[],[9],"",[],""
2800,3642,"","",5515,[],[24],[],"",[],[10],"",[],""
2801,3643,"","",5516,[],[24],[],"",[],[10],"",[],""
2802,3644,241,"","",[],"[37,6,7,56,8,9,10,11,12,13,14,57,15,16,17,32,26]",[],"",[],"[2,5]","",[],""
2803,3645,"",5517,"",[],"[7,56,6,8,9,10,11,12,32,15,16,17,14,57]",[],"",[],"[1,4]","",[],""
2804,3646,242,"","",[1368],[23],[],"",[99],[13],"",[],""
2805,3647,"","",5518,[],[21],[],"",[],[15],"",[],""
2806,3649,"","","","[347,9198]",[],"[5357,5481,5358,5359,5360,5480,5361,5479,5362,5363,5364,5365,5369,5478,5431,5433,5435,5512,5698,5432,5434,5436,5617,5616,5629,5631,5652,5648,5744,5745,5746,5747,5755]","","[-60,91]",[24],"",[],""
2807,3650,"","","",[347],[],[5246],"",[19],[24],"",[],""
2808,3651,"",5519,"",[],[25],[],"",[],[7],"",[],""
2809,3652,"",5520,"",[],[25],[],"",[],[7],"",[],""
2810,3653,"",5521,"",[],[23],[],"",[],[12],"",[],""
2811,3654,"",5522,"",[],[22],[],"",[],[11],"",[],""
2812,3655,"",5523,"",[],[24],[],"",[],[9],"",[],""
2813,3656,"","",5524,[],[24],[],"",[],[10],"",[],""
2814,3657,"","",5525,[],[24],[],"",[],[10],"",[],""
2815,3658,"",5526,"",[],"[7,56,9,10,11,12,15,16,17,14,57,13,32,6,8]",[],"",[],"[1,4]","",[],""
2816,3659,243,"","",[],"[37,6,7,56,8,9,10,11,12,13,14,57,15,16,17,32,26]",[],"",[],"[2,5]","",[],""
2817,3660,244,"","",[1368],[23],[],"",[100],[13],"",[],""
2818,3661,"","",5527,[],[21],[],"",[],[15],"",[],""
2819,3663,"","","","[347,9198]",[],"[5357,5481,5358,5359,5360,5480,5361,5479,5362,5363,5364,5365,5369,5478,5431,5433,5435,5512,5698,5432,5434,5436,5617,5616,5629,5631,5652,5648,5744,5745,5746,5747,5755]","","[-61,92]",[24],"",[],""
2820,3664,"","","",[347],[],[5636],"",[6],[24],"",[],""
2821,3665,"",5528,"",[15850],[25],[],"",[1],[7],"",[],""
2822,3666,"",5529,"",[15850],[23],[],"",[1],[12],"",[],""
2823,3667,"",5530,"",[15850],[22],[],"",[1],[11],"",[],""
2824,3668,"",5531,"",[15850],[24],[],"",[1],[9],"",[],""
2825,3669,"","",5532,[15850],[24],[],"",[1],[10],"",[],""
2826,3670,"","",5533,[15850],[24],[],"",[1],[10],"",[],""
2827,3671,"",5534,"",[15851],"[7,56,6,8,9,10,11,12,15,16,17,32,14,57,13]",[],"",[1],"[1,4]","",[],""
2828,3673,246,"","","[1368,15850]",[23],[],"","[101,1]",[13],"",[],""
2829,3674,251,"","",[15852],"[37,6,7,56,8,9,10,11,12,13,14,57,15,16,17,32,26]",[],"",[1],"[2,5]","",[],""
2830,3675,"","",5535,[15850],[21],[],"",[1],[15],"",[],""
2831,3676,"","","","[319,15850]",[4],[],"","[173,1]",[14],"",[],""
2832,3678,"","",5536,[],[24],[],"",[],[10],"",[],""
2833,3679,"","","",[347],[],"[5405,5461]","",[18],[24],"",[],""
2834,3680,"","","","[347,12059]",[],[5608],"","[6,53]",[24],"",[],""
2835,3681,"","","","[347,2678,3599,1302]",[],[5518],"","[13,23,20,18]",[24],"",[],""
2836,3682,"",5537,"",[],[25],[],"",[],[7],"",[],""
2837,3683,"",5538,"",[],[25],[],"",[],[7],"",[],""
2838,3684,"",5539,"",[],[23],[],"",[],[12],"",[],""
2839,3685,"",5540,"",[],[22],[],"",[],[11],"",[],""
2840,3686,"",5541,"",[],[24],[],"",[],[9],"",[],""
2841,3687,247,"","",[1368],[23],[],"",[102],[13],"",[],""
2842,3688,"",5542,"",[],[25],[],"",[],[7],"",[],""
2843,3689,"",5543,"",[],[23],[],"",[],[12],"",[],""
2844,3690,"",5544,"",[],[22],[],"",[],[11],"",[],""
2845,3691,"",5545,"",[],[24],[],"",[],[9],"",[],""
2846,3692,"","",5546,[],[24],[],"",[],[10],"",[],""
2847,3693,"",5547,"",[],[26],[],"",[],[4],"",[],""
2848,3694,"",5548,"",[],"[7,56,6,9,10,11,12,32,15,16,17,14,57,13,8]",[],"",[],"[1,4]","",[],""
2849,3695,245,"","",[],"[37,6,7,56,8,9,10,11,12,13,14,57,15,16,17,32,26]",[],"",[],"[2,5]","",[],""
2850,3697,"","","",[347],[],"[5350,5469]","",[3],[24],"",[],""
2851,3698,"","","","[347,12059]",[],[5608],"","[7,55]",[24],"",[],""
2852,3699,"",5549,"",[],[25],[],"",[],[7],"",[],""
2853,3700,"",5550,"",[],[23],[],"",[],[12],"",[],""
2854,3701,"",5551,"",[],[22],[],"",[],[11],"",[],""
2855,3702,"",5552,"",[],[24],[],"",[],[9],"",[],""
2856,3703,"","",5553,[],[24],[],"",[],[10],"",[],""
2857,3704,"",5554,"",[],[26],[],"",[],[4],"",[],""
2858,3705,249,"","",[],"[37,6,7,56,8,9,10,11,12,13,14,57,15,16,17,32,26]",[],"",[],"[2,5]","",[],""
2859,3706,"","","",[347],[],[5489],"",[4],[24],"",[],""
2860,3707,"","","","[347,9198,12059]",[],[5748],"","[2,95,33]",[24],"",[],""
2861,3708,"","",5555,[],[21],[],"",[],[15],"",[],""
2862,3709,"","",5556,[],[21],[],"",[],[15],"",[],""
2863,3710,"","",5557,[],[21],[],"",[],[15],"",[],""
2864,3711,"","",5558,[],[21],[],"",[],[15],"",[],""
2865,3712,"",5559,"",[],[25],[],"",[],[7],"",[],""
2866,3713,"",5560,"",[],[25],[],"",[],[7],"",[],""
2867,3714,"",5561,"",[],[23],[],"",[],[12],"",[],""
2868,3715,"",5562,"",[],[22],[],"",[],[11],"",[],""
2869,3716,"",5563,"",[],[24],[],"",[],[9],"",[],""
2870,3718,250,"","",[],"[37,6,7,56,8,9,10,11,12,13,14,57,15,16,17,32,26]",[],"",[],"[2,5]","",[],""
