"rownum","Metadata","i32","[rid]","i32","i32","i32","i32","i32","i32","i32","i32","bool","bool","bool","bool","bool","bool","bool","bool","bool","bool","i32","i32","i32","i32","rid","bool","bool","i32","Script1","bool","bool","Script2","[i32]","i32","i32","i32","i32"
2549,"Metadata/Monsters/LeagueUltimatum/Spawners/GuardSpawnerMixed",40,"[8376,8381,8386,8371,8391,8379,8384,8389,8374,8394,8401,8404]",1000,0,25,80,7220,9025,0,0,"",1,1,"","",1,"","","","",0,0,9,0,"","","",10,"","","","","[2,2,2,8,6,4,4,4,18,12,2,2]",0,0,6,730
2550,"Metadata/Monsters/LeagueUltimatum/Spawners/GuardSpawnerMixed",55,"[8376,8381,8386,8371,8391,8379,8384,8389,8374,8394,8401,8404]",1000,0,25,80,6859,8574,0,0,"",1,1,"","",1,"","","","",0,0,12,0,"","","",12,"","","","","[2,2,2,8,6,4,4,4,24,18,2,2]",0,0,8,730
2551,"Metadata/Monsters/LeagueUltimatum/Spawners/GuardSpawnerMixed",68,"[8376,8381,8386,8371,8391,8379,8384,8389,8374,8394,8401,8404]",1000,0,25,80,6516,8145,0,0,"",1,1,"","",1,"","","","",0,0,14,0,"","","",14,"","","","","[2,2,2,8,6,4,4,4,30,24,3,3]",0,0,10,730
2552,"Metadata/Monsters/LeagueUltimatum/Spawners/GuardSpawnerMixed",75,"[8376,8381,8386,8371,8391,8379,8384,8389,8374,8394,8401,8404]",1000,0,25,80,6516,8145,0,0,"",1,1,"","",1,"","","","",0,0,16,0,"","","",14,"","","","","[2,2,2,8,6,4,4,4,30,24,3,3]",0,0,10,730
2553,"Metadata/Monsters/LeagueUltimatum/Spawners/GuardSpawnerMixed",81,"[8376,8381,8386,8371,8391,8379,8384,8389,8374,8394,8401,8404]",1000,0,25,80,6516,8145,0,0,"",1,1,"","",1,"","","","",0,0,16,0,"","","",14,"","","","","[2,2,2,8,6,4,4,4,30,24,3,3]",0,0,10,730
2554,"Metadata/Monsters/LeagueUltimatum/Spawners/GuardSpawnerSpear",1,"[8371,8374]",1000,0,15,60,8000,10000,0,0,"",1,1,"","",1,"","","","",0,0,3,0,"","","",4,"","","","","[2,5]",0,0,2,730
2555,"Metadata/Monsters/LeagueUltimatum/Spawners/GuardSpawnerSpear",6,"[8371,8374,8401,8404]",1000,0,15,60,8000,10000,0,0,"",1,1,"","",1,"","","","",0,0,5,0,"","","",4,"","","","","[16,40,1,1]",0,0,2,730
2556,"Metadata/Monsters/LeagueUltimatum/Spawners/GuardSpawnerSpear",20,"[8371,8374,8401,8404]",1000,0,15,60,7600,9500,0,0,"",1,1,"","",1,"","","","",0,0,7,0,"","","",6,"","","","","[24,60,2,2]",0,0,4,730
2557,"Metadata/Monsters/LeagueUltimatum/Spawners/GuardSpawnerSpear",40,"[8371,8374,8401,8404]",1000,0,15,60,7220,9025,0,0,"",1,1,"","",1,"","","","",0,0,9,0,"","","",10,"","","","","[2,32,1,1]",0,0,6,730
2558,"Metadata/Monsters/LeagueUltimatum/Spawners/GuardSpawnerSpear",55,"[8371,8374,8401,8404]",1000,0,15,60,6859,8574,0,0,"",1,1,"","",1,"","","","",0,0,12,0,"","","",12,"","","","","[2,32,1,1]",0,0,8,730
2559,"Metadata/Monsters/LeagueUltimatum/Spawners/GuardSpawnerSpear",68,"[8371,8374,8401,8404]",1000,0,15,60,6516,8145,0,0,"",1,1,"","",1,"","","","",0,0,14,0,"","","",14,"","","","","[2,32,1,1]",0,0,10,730
2560,"Metadata/Monsters/LeagueUltimatum/Spawners/GuardSpawnerSpear",75,"[8371,8374,8401,8404]",1000,0,15,60,6516,8145,0,0,"",1,1,"","",1,"","","","",0,0,16,0,"","","",14,"","","","","[2,32,1,1]",0,0,10,730
2561,"Metadata/Monsters/LeagueUltimatum/Spawners/GuardSpawnerSpear",81,"[8371,8374,8401,8404]",1000,0,15,60,6516,8145,0,0,"",1,1,"","",1,"","","","",0,0,16,0,"","","",14,"","","","","[2,32,1,1]",0,0,10,730
2562,"Metadata/Monsters/LeagueUltimatum/Spawners/GuardSpawnerBowWeak",1,"[8379,8384,8389]",1000,0,40,80,8000,10000,0,0,"",1,1,"","",1,"","","","",0,0,3,0,"","","",2,"","","","",[],0,0,2,730
2563,"Metadata/Monsters/LeagueUltimatum/Spawners/GuardSpawnerBowWeak",6,"[8379,8384,8389,8401,8404]",1000,0,40,80,8000,10000,0,0,"",1,1,"","",1,"","","","",0,0,5,0,"","","",2,"","","","","[20,20,20,1,1]",0,0,2,730
2564,"Metadata/Monsters/LeagueUltimatum/Spawners/GuardSpawnerBowWeak",20,"[8379,8384,8389,8401,8404]",1000,0,40,80,7600,9500,0,0,"",1,1,"","",1,"","","","",0,0,7,0,"","","",4,"","","","","[30,30,30,2,2]",0,0,3,730
2565,"Metadata/Monsters/LeagueUltimatum/Spawners/GuardSpawnerBowWeak",40,"[8379,8384,8389,8401,8404]",1000,0,40,80,7220,9025,0,0,"",1,1,"","",1,"","","","",0,0,9,0,"","","",8,"","","","","[10,10,10,1,1]",0,0,5,730
2566,"Metadata/Monsters/LeagueUltimatum/Spawners/GuardSpawnerBowWeak",55,"[8379,8384,8389,8401,8404]",1000,0,40,80,6859,8574,0,0,"",1,1,"","",1,"","","","",0,0,12,0,"","","",9,"","","","","[10,10,10,1,1]",0,0,6,730
2567,"Metadata/Monsters/LeagueUltimatum/Spawners/GuardSpawnerBowWeak",68,"[8379,8384,8389,8401,8404]",1000,0,40,80,6516,8145,0,0,"",1,1,"","",1,"","","","",0,0,14,0,"","","",12,"","","","","[10,10,10,1,1]",0,0,8,730
2568,"Metadata/Monsters/LeagueUltimatum/Spawners/GuardSpawnerBowWeak",75,"[8379,8384,8389,8401,8404]",1000,0,40,80,6516,8145,0,0,"",1,1,"","",1,"","","","",0,0,16,0,"","","",12,"","","","","[10,10,10,1,1]",0,0,8,730
2569,"Metadata/Monsters/LeagueUltimatum/Spawners/GuardSpawnerBowWeak",81,"[8379,8384,8389,8401,8404]",1000,0,40,80,6516,8145,0,0,"",1,1,"","",1,"","","","",0,0,16,0,"","","",12,"","","","","[10,10,10,1,1]",0,0,8,730
2570,"Metadata/Monsters/LeagueUltimatum/Spawners/GuardSpawnerMixedWeak",1,"[8379,8384,8389,8374,8394]",1000,0,25,80,8000,10000,0,0,"",1,1,"","",1,"","","","",0,0,3,0,"","","",4,"","","","","[2,2,2,8,6]",0,0,2,730
2571,"Metadata/Monsters/LeagueUltimatum/Spawners/GuardSpawnerMixedWeak",6,"[8379,8384,8389,8374,8394,8401,8404]",1000,0,25,80,8000,10000,0,0,"",1,1,"","",1,"","","","",0,0,5,0,"","","",4,"","","","","[6,6,6,24,18,1,1]",0,0,2,730
2572,"Metadata/Monsters/LeagueUltimatum/Spawners/GuardSpawnerMixedWeak",20,"[8379,8384,8389,8374,8394,8401,8404]",1000,0,25,80,7600,9500,0,0,"",1,1,"","",1,"","","","",0,0,7,0,"","","",6,"","","","","[9,9,9,36,27,2,2]",0,0,4,730
2573,"Metadata/Monsters/LeagueUltimatum/Spawners/GuardSpawnerMixedWeak",40,"[8379,8384,8389,8374,8394,8401,8404]",1000,0,25,80,7220,9025,0,0,"",1,1,"","",1,"","","","",0,0,9,0,"","","",10,"","","","","[3,3,3,12,9,1,1]",0,0,6,730
2574,"Metadata/Monsters/LeagueUltimatum/Spawners/GuardSpawnerMixedWeak",55,"[8379,8384,8389,8374,8394,8401,8404]",1000,0,25,80,6859,8574,0,0,"",1,1,"","",1,"","","","",0,0,12,0,"","","",12,"","","","","[3,3,3,12,9,1,1]",0,0,8,730
2575,"Metadata/Monsters/LeagueUltimatum/Spawners/GuardSpawnerMixedWeak",68,"[8379,8384,8389,8374,8394,8401,8404]",1000,0,25,80,6516,8145,0,0,"",1,1,"","",1,"","","","",0,0,14,0,"","","",14,"","","","","[3,3,3,12,9,1,1]",0,0,10,730
2576,"Metadata/Monsters/LeagueUltimatum/Spawners/GuardSpawnerMixedWeak",75,"[8379,8384,8389,8374,8394,8401,8404]",1000,0,25,80,6516,8145,0,0,"",1,1,"","",1,"","","","",0,0,16,0,"","","",14,"","","","","[3,3,3,12,9,1,1]",0,0,10,730
2577,"Metadata/Monsters/LeagueUltimatum/Spawners/GuardSpawnerMixedWeak",81,"[8379,8384,8389,8374,8394,8401,8404]",1000,0,25,80,6516,8145,0,0,"",1,1,"","",1,"","","","",0,0,16,0,"","","",14,"","","","","[3,3,3,12,9,1,1]",0,0,10,730
2578,"Metadata/Monsters/LeagueUltimatum/Spawners/GuardSpawnerSpearWeak",1,[8374],1000,0,15,60,8000,10000,0,0,"",1,1,"","",1,"","","","",0,0,3,0,"","","",4,"","","","",[],0,0,2,730
2579,"Metadata/Monsters/LeagueUltimatum/Spawners/GuardSpawnerSpearWeak",6,"[8374,8401,8404]",1000,0,15,60,8000,10000,0,0,"",1,1,"","",1,"","","","",0,0,5,0,"","","",4,"","","","","[60,1,1]",0,0,2,730
2580,"Metadata/Monsters/LeagueUltimatum/Spawners/GuardSpawnerSpearWeak",20,"[8374,8401,8404]",1000,0,15,60,7600,9500,0,0,"",1,1,"","",1,"","","","",0,0,7,0,"","","",6,"","","","","[90,2,2]",0,0,4,730
2581,"Metadata/Monsters/LeagueUltimatum/Spawners/GuardSpawnerSpearWeak",40,"[8374,8401,8404]",1000,0,15,60,7220,9025,0,0,"",1,1,"","",1,"","","","",0,0,9,0,"","","",10,"","","","","[30,1,1]",0,0,6,730
2582,"Metadata/Monsters/LeagueUltimatum/Spawners/GuardSpawnerSpearWeak",55,"[8374,8401,8404]",1000,0,15,60,6859,8574,0,0,"",1,1,"","",1,"","","","",0,0,12,0,"","","",12,"","","","","[30,1,1]",0,0,8,730
2583,"Metadata/Monsters/LeagueUltimatum/Spawners/GuardSpawnerSpearWeak",68,"[8374,8401,8404]",1000,0,15,60,6516,8145,0,0,"",1,1,"","",1,"","","","",0,0,14,0,"","","",14,"","","","","[30,1,1]",0,0,10,730
2584,"Metadata/Monsters/LeagueUltimatum/Spawners/GuardSpawnerSpearWeak",75,"[8374,8401,8404]",1000,0,15,60,6516,8145,0,0,"",1,1,"","",1,"","","","",0,0,16,0,"","","",14,"","","","","[30,1,1]",0,0,10,730
2585,"Metadata/Monsters/LeagueUltimatum/Spawners/GuardSpawnerSpearWeak",81,"[8374,8401,8404]",1000,0,15,60,6516,8145,0,0,"",1,1,"","",1,"","","","",0,0,16,0,"","","",14,"","","","","[30,1,1]",0,0,10,730
2586,"Metadata/Monsters/LeagueUltimatum/Spawners/GuardSpawnerLeaders",1,"[8401,8404]",1000,0,25,75,8000,10000,0,0,"",1,1,"","",1,"","","","",0,0,0,0,"","","",1,"","","","","[2,1]",0,0,1,730
2587,"Metadata/Monsters/LeagueUltimatum/Spawners/GuardSpawnerLeaders",6,"[8401,8404]",1000,0,25,75,8000,10000,0,0,"",1,1,"","",1,"","","","",0,0,0,0,"","","",1,"","","","","[2,1]",0,0,1,730
2588,"Metadata/Monsters/LeagueUltimatum/Spawners/GuardSpawnerLeaders",20,"[8401,8404]",1000,0,25,75,7600,9500,0,0,"",1,1,"","",1,"","","","",0,0,0,0,"","","",1,"","","","","[2,1]",0,0,1,730
2589,"Metadata/Monsters/LeagueUltimatum/Spawners/GuardSpawnerLeaders",40,"[8401,8404]",1000,0,25,75,7220,9025,0,0,"",1,1,"","",1,"","","","",0,0,0,0,"","","",2,"","","","","[2,1]",0,0,2,730
2590,"Metadata/Monsters/LeagueUltimatum/Spawners/GuardSpawnerLeaders",55,"[8401,8404]",1000,0,25,75,6859,8574,0,0,"",1,1,"","",1,"","","","",0,0,0,0,"","","",2,"","","","","[2,1]",0,0,2,730
2591,"Metadata/Monsters/LeagueUltimatum/Spawners/GuardSpawnerLeaders",68,"[8401,8404]",1000,0,25,75,6516,8145,0,0,"",1,1,"","",1,"","","","",0,0,0,0,"","","",2,"","","","","[2,1]",0,0,2,730
2592,"Metadata/Monsters/LeagueUltimatum/Spawners/GuardSpawnerLeaders",75,"[8401,8404]",1000,0,25,75,6516,8145,0,0,"",1,1,"","",1,"","","","",0,0,0,0,"","","",3,"","","","","[2,1]",0,0,2,730
2593,"Metadata/Monsters/LeagueUltimatum/Spawners/GuardSpawnerLeaders",81,"[8401,8404]",1000,0,25,75,6516,8145,0,0,"",1,1,"","",1,"","","","",0,0,0,0,"","","",3,"","","","","[2,1]",0,0,2,730
2594,"Metadata/Monsters/LeagueUltimatum/Spawners/WraithSpawnerMixed",1,"[8409,8415]",1000,0,25,75,8000,10000,0,0,"",1,1,"","",1,"","","","",0,0,0,0,"","","",1,"","","","","[4,1]",0,0,1,730
2595,"Metadata/Monsters/LeagueUltimatum/Spawners/WraithSpawnerMixed",6,"[8409,8415]",1000,0,25,75,8000,10000,0,0,"",1,1,"","",1,"","","","",0,0,0,0,"","","",1,"","","","","[4,1]",0,0,1,730
2596,"Metadata/Monsters/LeagueUltimatum/Spawners/WraithSpawnerMixed",20,"[8409,8415]",1000,0,25,75,7600,9500,0,0,"",1,1,"","",1,"","","","",0,0,0,0,"","","",1,"","","","","[4,1]",0,0,1,730
2597,"Metadata/Monsters/LeagueUltimatum/Spawners/WraithSpawnerMixed",40,"[8409,8415]",1000,0,25,75,7220,9025,0,0,"",1,1,"","",1,"","","","",0,0,0,0,"","","",2,"","","","","[4,1]",0,0,2,730
2598,"Metadata/Monsters/LeagueUltimatum/Spawners/WraithSpawnerMixed",55,"[8409,8415]",1000,0,25,75,6859,8574,0,0,"",1,1,"","",1,"","","","",0,0,0,0,"","","",2,"","","","","[4,1]",0,0,2,730
2599,"Metadata/Monsters/LeagueUltimatum/Spawners/WraithSpawnerMixed",68,"[8409,8415]",1000,0,25,75,6516,8145,0,0,"",1,1,"","",1,"","","","",0,0,0,0,"","","",2,"","","","","[4,1]",0,0,2,730
2600,"Metadata/Monsters/LeagueUltimatum/Spawners/WraithSpawnerMixed",75,"[8409,8415]",1000,0,25,75,6516,8145,0,0,"",1,1,"","",1,"","","","",0,0,0,0,"","","",3,"","","","","[4,1]",0,0,2,730
2601,"Metadata/Monsters/LeagueUltimatum/Spawners/WraithSpawnerMixed",81,"[8409,8415]",1000,0,25,75,6516,8145,0,0,"",1,1,"","",1,"","","","",0,0,0,0,"","","",3,"","","","","[4,1]",0,0,2,730
2602,"Metadata/Monsters/LeagueUltimatum/Spawners/SnakeHeadSpawner",1,"[8451,8453]",1000,0,25,75,8000,10000,0,0,"",1,1,"","",1,"","","","",0,0,0,0,"","","",1,"","","","",[],0,0,1,730
2603,"Metadata/Monsters/LeagueUltimatum/Spawners/SnakeHeadSpawner",6,"[8451,8453]",1000,0,25,75,8000,10000,0,0,"",1,1,"","",1,"","","","",0,0,0,0,"","","",1,"","","","",[],0,0,1,730
2604,"Metadata/Monsters/LeagueUltimatum/Spawners/SnakeHeadSpawner",20,"[8451,8453]",1000,0,25,75,7600,9500,0,0,"",1,1,"","",1,"","","","",0,0,0,0,"","","",1,"","","","",[],0,0,1,730
2605,"Metadata/Monsters/LeagueUltimatum/Spawners/SnakeHeadSpawner",40,"[8451,8453]",1000,0,25,75,7220,9025,0,0,"",1,1,"","",1,"","","","",0,0,0,0,"","","",2,"","","","",[],0,0,2,730
2606,"Metadata/Monsters/LeagueUltimatum/Spawners/SnakeHeadSpawner",55,"[8451,8453]",1000,0,25,75,6859,8574,0,0,"",1,1,"","",1,"","","","",0,0,0,0,"","","",2,"","","","",[],0,0,2,730
2607,"Metadata/Monsters/LeagueUltimatum/Spawners/SnakeHeadSpawner",68,"[8451,8453]",1000,0,25,75,6516,8145,0,0,"",1,1,"","",1,"","","","",0,0,0,0,"","","",2,"","","","",[],0,0,2,730
2608,"Metadata/Monsters/LeagueUltimatum/Spawners/SnakeHeadSpawner",75,"[8451,8453]",1000,0,25,75,6516,8145,0,0,"",1,1,"","",1,"","","","",0,0,0,0,"","","",3,"","","","",[],0,0,2,730
2609,"Metadata/Monsters/LeagueUltimatum/Spawners/SnakeHeadSpawner",81,"[8451,8453]",1000,0,25,75,6516,8145,0,0,"",1,1,"","",1,"","","","",0,0,0,0,"","","",3,"","","","",[],0,0,2,730
2610,"Metadata/Monsters/LeagueUltimatum/Spawners/CrystalTotemSpawner",1,[8456],1000,0,25,75,8000,10000,0,0,"",1,1,"","",1,"","","","",0,0,0,0,"","","",1,"","","","",[],0,0,1,730
2611,"Metadata/Monsters/LeagueUltimatum/Spawners/CrystalTotemSpawner",6,[8456],1000,0,25,75,8000,10000,0,0,"",1,1,"","",1,"","","","",0,0,0,0,"","","",1,"","","","",[],0,0,1,730
2612,"Metadata/Monsters/LeagueUltimatum/Spawners/CrystalTotemSpawner",20,[8456],1000,0,25,75,7600,9500,0,0,"",1,1,"","",1,"","","","",0,0,0,0,"","","",1,"","","","",[],0,0,1,730
2613,"Metadata/Monsters/LeagueUltimatum/Spawners/CrystalTotemSpawner",40,[8456],1000,0,25,75,7220,9025,0,0,"",1,1,"","",1,"","","","",0,0,0,0,"","","",2,"","","","",[],0,0,2,730
2614,"Metadata/Monsters/LeagueUltimatum/Spawners/CrystalTotemSpawner",55,[8456],1000,0,25,75,6859,8574,0,0,"",1,1,"","",1,"","","","",0,0,0,0,"","","",2,"","","","",[],0,0,2,730
2615,"Metadata/Monsters/LeagueUltimatum/Spawners/CrystalTotemSpawner",68,[8456],1000,0,25,75,6516,8145,0,0,"",1,1,"","",1,"","","","",0,0,0,0,"","","",2,"","","","",[],0,0,2,730
2616,"Metadata/Monsters/LeagueUltimatum/Spawners/CrystalTotemSpawner",75,[8456],1000,0,25,75,6516,8145,0,0,"",1,1,"","",1,"","","","",0,0,0,0,"","","",3,"","","","",[],0,0,2,730
2617,"Metadata/Monsters/LeagueUltimatum/Spawners/CrystalTotemSpawner",81,[8456],1000,0,25,75,6516,8145,0,0,"",1,1,"","",1,"","","","",0,0,0,0,"","","",3,"","","","",[],0,0,2,730
2618,"Metadata/Monsters/LeagueUltimatum/Spawners/SkitterbotSpawner",1,"[8467,8469,8477,8478]",1000,0,25,75,8000,10000,0,0,"",1,1,"","",1,"","","","",0,0,3,0,"","","",4,"","","","","[1,1,6,6]",0,0,2,730
2619,"Metadata/Monsters/LeagueUltimatum/Spawners/SkitterbotSpawner",6,"[8467,8469,8477,8478,8456]",1000,0,25,75,8000,10000,0,0,"",1,1,"","",1,"","","","",0,0,5,0,"","","",4,"","","","","[2,2,12,12,1]",0,0,2,730
2620,"Metadata/Monsters/LeagueUltimatum/Spawners/SkitterbotSpawner",20,"[8467,8469,8477,8478,8456]",1000,0,25,75,7600,9500,0,0,"",1,1,"","",1,"","","","",0,0,7,0,"","","",6,"","","","","[3,3,18,18,2]",0,0,4,730
2621,"Metadata/Monsters/LeagueUltimatum/Spawners/SkitterbotSpawner",40,"[8467,8469,8477,8478,8456]",1000,0,25,75,7220,9025,0,0,"",1,1,"","",1,"","","","",0,0,9,0,"","","",8,"","","","","[1,1,6,6,1]",0,0,5,730
2622,"Metadata/Monsters/LeagueUltimatum/Spawners/SkitterbotSpawner",55,"[8467,8469,8477,8478,8456]",1000,0,25,75,6859,8574,0,0,"",1,1,"","",1,"","","","",0,0,12,0,"","","",8,"","","","","[1,1,6,6,1]",0,0,5,730
2623,"Metadata/Monsters/LeagueUltimatum/Spawners/SkitterbotSpawner",68,"[8467,8469,8477,8478,8456]",1000,0,25,75,6516,8145,0,0,"",1,1,"","",1,"","","","",0,0,14,0,"","","",9,"","","","","[1,1,6,6,1]",0,0,6,730
2624,"Metadata/Monsters/LeagueUltimatum/Spawners/SkitterbotSpawner",75,"[8467,8469,8477,8478,8456]",1000,0,25,75,6516,8145,0,0,"",1,1,"","",1,"","","","",0,0,16,0,"","","",9,"","","","","[1,1,6,6,1]",0,0,6,730
2625,"Metadata/Monsters/LeagueUltimatum/Spawners/SkitterbotSpawner",81,"[8467,8469,8477,8478,8456]",1000,0,25,75,6516,8145,0,0,"",1,1,"","",1,"","","","",0,0,16,0,"","","",9,"","","","","[1,1,6,6,1]",0,0,6,730
2626,"Metadata/Monsters/LeagueUltimatum/Spawners/DrakelingSpawner",1,[8465],1000,0,25,75,8000,10000,0,0,"",1,1,"","",1,"","","","",0,0,3,0,"","","",8,"","","","",[],0,0,2,730
2627,"Metadata/Monsters/LeagueUltimatum/Spawners/DrakelingSpawner",6,"[8465,8451,8453]",1000,0,25,75,8000,10000,0,0,"",1,1,"","",1,"","","","",0,0,5,0,"","","",8,"","","","","[60,1,1]",0,0,2,730
2628,"Metadata/Monsters/LeagueUltimatum/Spawners/DrakelingSpawner",20,"[8465,8451,8453]",1000,0,25,75,7600,9500,0,0,"",1,1,"","",1,"","","","",0,0,7,0,"","","",11,"","","","","[90,2,2]",0,0,6,730
2629,"Metadata/Monsters/LeagueUltimatum/Spawners/DrakelingSpawner",40,"[8465,8451,8453]",1000,0,25,75,7220,9025,0,0,"",1,1,"","",1,"","","","",0,0,9,0,"","","",15,"","","","","[30,1,1]",0,0,8,730
2630,"Metadata/Monsters/LeagueUltimatum/Spawners/DrakelingSpawner",55,"[8465,8451,8453]",1000,0,25,75,6859,8574,0,0,"",1,1,"","",1,"","","","",0,0,12,0,"","","",16,"","","","","[30,1,1]",0,0,10,730
2631,"Metadata/Monsters/LeagueUltimatum/Spawners/DrakelingSpawner",68,"[8465,8451,8453]",1000,0,25,75,6516,8145,0,0,"",1,1,"","",1,"","","","",0,0,14,0,"","","",16,"","","","","[30,1,1]",0,0,13,730
2632,"Metadata/Monsters/LeagueUltimatum/Spawners/DrakelingSpawner",75,"[8465,8451,8453]",1000,0,25,75,6516,8145,0,0,"",1,1,"","",1,"","","","",0,0,16,0,"","","",16,"","","","","[30,1,1]",0,0,13,730
2633,"Metadata/Monsters/LeagueUltimatum/Spawners/DrakelingSpawner",81,"[8465,8451,8453]",1000,0,25,75,6516,8145,0,0,"",1,1,"","",1,"","","","",0,0,16,0,"","","",16,"","","","","[30,1,1]",0,0,13,730
2634,"Metadata/Monsters/LeagueUltimatum/Spawners/SabreSpiderSpawner",1,"[8458,8460,8463]",1000,0,15,60,8000,10000,0,0,"",1,1,"","",1,"","","","",0,0,3,0,"","","",8,"","","","","[12,1,2]",0,0,2,730
2635,"Metadata/Monsters/LeagueUltimatum/Spawners/SabreSpiderSpawner",6,"[8458,8460,8463,8409,8415]",1000,0,15,60,8000,10000,0,0,"",1,1,"","",1,"","","","",0,0,5,0,"","","",8,"","","","","[54,5,8,1,1]",0,0,2,730
2636,"Metadata/Monsters/LeagueUltimatum/Spawners/SabreSpiderSpawner",20,"[8458,8460,8463,8409,8415]",1000,0,15,60,7600,9500,0,0,"",1,1,"","",1,"","","","",0,0,7,0,"","","",11,"","","","","[162,15,24,2,2]",0,0,6,730
2637,"Metadata/Monsters/LeagueUltimatum/Spawners/SabreSpiderSpawner",40,"[8458,8460,8463,8409,8415]",1000,0,15,60,7220,9025,0,0,"",1,1,"","",1,"","","","",0,0,9,0,"","","",15,"","","","","[54,3,6,2,2]",0,0,8,730
2638,"Metadata/Monsters/LeagueUltimatum/Spawners/SabreSpiderSpawner",55,"[8458,8460,8463,8409,8415]",1000,0,15,60,6859,8574,0,0,"",1,1,"","",1,"","","","",0,0,12,0,"","","",16,"","","","","[54,3,6,2,2]",0,0,10,730
2639,"Metadata/Monsters/LeagueUltimatum/Spawners/SabreSpiderSpawner",68,"[8458,8460,8463,8409,8415]",1000,0,15,60,6516,8145,0,0,"",1,1,"","",1,"","","","",0,0,14,0,"","","",16,"","","","","[54,3,6,2,2]",0,0,13,730
2640,"Metadata/Monsters/LeagueUltimatum/Spawners/SabreSpiderSpawner",75,"[8458,8460,8463,8409,8415]",1000,0,15,60,6516,8145,0,0,"",1,1,"","",1,"","","","",0,0,16,0,"","","",16,"","","","","[54,3,6,2,2]",0,0,13,730
2641,"Metadata/Monsters/LeagueUltimatum/Spawners/SabreSpiderSpawner",81,"[8458,8460,8463,8409,8415]",1000,0,15,60,6516,8145,0,0,"",1,1,"","",1,"","","","",0,0,16,0,"","","",16,"","","","","[54,3,6,2,2]",0,0,13,730
2642,"Metadata/Monsters/LeagueUltimatum/Spawners/CrawlerSpawner",1,[8441],1000,0,40,80,8000,10000,0,0,"",1,1,"","",1,"","","","",0,0,3,0,"","","",6,"","","","",[],0,0,2,730
2643,"Metadata/Monsters/LeagueUltimatum/Spawners/CrawlerSpawner",6,"[8441,8456]",1000,0,40,80,8000,10000,0,0,"",1,1,"","",1,"","","","",0,0,5,0,"","","",7,"","","","","[30,1]",0,0,2,730
2644,"Metadata/Monsters/LeagueUltimatum/Spawners/CrawlerSpawner",20,"[8441,8456]",1000,0,40,80,7600,9500,0,0,"",1,1,"","",1,"","","","",0,0,7,0,"","","",8,"","","","","[45,2]",0,0,5,730
2645,"Metadata/Monsters/LeagueUltimatum/Spawners/CrawlerSpawner",40,"[8441,8456]",1000,0,40,80,7220,9025,0,0,"",1,1,"","",1,"","","","",0,0,9,0,"","","",10,"","","","","[15,1]",0,0,6,730
2646,"Metadata/Monsters/LeagueUltimatum/Spawners/CrawlerSpawner",55,"[8441,8456]",1000,0,40,80,6859,8574,0,0,"",1,1,"","",1,"","","","",0,0,12,0,"","","",12,"","","","","[15,1]",0,0,7,730
2647,"Metadata/Monsters/LeagueUltimatum/Spawners/CrawlerSpawner",68,"[8441,8456]",1000,0,40,80,6516,8145,0,0,"",1,1,"","",1,"","","","",0,0,14,0,"","","",14,"","","","","[15,1]",0,0,9,730
2648,"Metadata/Monsters/LeagueUltimatum/Spawners/CrawlerSpawner",75,"[8441,8456]",1000,0,40,80,6516,8145,0,0,"",1,1,"","",1,"","","","",0,0,16,0,"","","",14,"","","","","[15,1]",0,0,9,730
2649,"Metadata/Monsters/LeagueUltimatum/Spawners/CrawlerSpawner",81,"[8441,8456]",1000,0,40,80,6516,8145,0,0,"",1,1,"","",1,"","","","",0,0,16,0,"","","",14,"","","","","[15,1]",0,0,9,730
2650,"Metadata/Monsters/LeagueUltimatum/Spawners/SpookySupplement",1,"[8458,8460,8463,8465]",1000,0,15,60,8000,10000,0,0,"",1,1,"","",1,"","","","",0,0,3,0,"","","",8,"","","","","[6,1,2,6]",0,0,2,730
2651,"Metadata/Monsters/LeagueUltimatum/Spawners/SpookySupplement",6,"[8458,8460,8463,8465,8409,8415]",1000,0,15,60,8000,10000,0,0,"",1,1,"","",1,"","","","",0,0,5,0,"","","",8,"","","","","[24,4,8,24,1,1]",0,0,2,730
2652,"Metadata/Monsters/LeagueUltimatum/Spawners/SpookySupplement",20,"[8458,8460,8463,8465,8409,8415]",1000,0,15,60,7600,9500,0,0,"",1,1,"","",1,"","","","",0,0,7,0,"","","",11,"","","","","[36,6,12,36,2,2]",0,0,6,730
2653,"Metadata/Monsters/LeagueUltimatum/Spawners/SpookySupplement",40,"[8458,8460,8463,8465,8409,8415]",1000,0,15,60,7220,9025,0,0,"",1,1,"","",1,"","","","",0,0,9,0,"","","",15,"","","","","[12,2,4,12,1,1]",0,0,8,730
2654,"Metadata/Monsters/LeagueUltimatum/Spawners/SpookySupplement",55,"[8458,8460,8463,8465,8409,8415]",1000,0,15,60,6859,8574,0,0,"",1,1,"","",1,"","","","",0,0,12,0,"","","",16,"","","","","[12,2,4,12,1,1]",0,0,10,730
2655,"Metadata/Monsters/LeagueUltimatum/Spawners/SpookySupplement",68,"[8458,8460,8463,8465,8409,8415]",1000,0,15,60,6516,8145,0,0,"",1,1,"","",1,"","","","",0,0,14,0,"","","",16,"","","","","[12,2,4,12,1,1]",0,0,13,730
2656,"Metadata/Monsters/LeagueUltimatum/Spawners/SpookySupplement",75,"[8458,8460,8463,8465,8409,8415]",1000,0,15,60,6516,8145,0,0,"",1,1,"","",1,"","","","",0,0,16,0,"","","",16,"","","","","[12,2,4,12,1,1]",0,0,13,730
