"rownum","Id","Description","Invisible","Removable","Name","StatsKeys","bool","i32","bool","Maximum_StatsKey","Current_StatsKey","bool","i32","BuffVisualsKey","bool","bool","i32","bool","bool","bool","bool","BuffLimit","bool","Id2","IsRecovery","bool","bool","rid","bool","i32","bool","bool","i32","[i32]","bool","bool","rid","bool","[rid]","[rid]","[rid]","[rid]","i32","bool","rid"
1600,"heist_drone_breath","",1,"","Unrighteous Fire",[1977],"",3,"","","","",21,0,"","",15,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],[1977],[],0,"",""
1601,"heist_npc_dodge_the_hazards","",1,"","","[462,462]","",3,"","","","",21,0,1,"",15,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[15366],"[462,462]",[],0,"",""
1602,"heist_robot_crucible_buff","","","","","[477,24]","",3,"","","","",21,1385,1,"",1,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],"[477,24]",[],0,"",""
1603,"trigger_hidden_blade","",1,"","",[],1,3,"","","","",21,0,1,"",15,"",1,1,"",0,"","TriggerModGrantedEffectsAtInterval","","","","","",4,"","",0,[],"","","","",[],[],[],[],0,"",""
1604,"curse_charges_on_hit","",1,"","","[12601,12600,12599]","",1,"","","","",21,0,1,"",2,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],"[12601,12600,12599]",[],0,"",""
1605,"steel_charge","You have additional chance to Block Projectile Attack Damage.","","","Steel Ward",[1069],1,1,1,"","",1,21,1386,1,"",6,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],[1069],[],0,"",""
1606,"heist_robot_skitterbot_buff","","","","",[24],"",3,"","","","",21,1387,1,"",1,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],[24],[],0,"",""
1607,"skeleton_warriors_have_triple_damage","",1,"","","[13065,13066]",1,2,"","","",1,21,0,1,"",15,"",1,1,"",0,1,"","","","","","",4,"","",0,[],"","","","",[],[],"[13065,13066]",[],0,"",""
1608,"wither_hinder_chaos_damage_dealt","",1,"","",[63],1,3,"","","",1,21,0,1,"",15,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],[63],[],0,"",""
1609,"summoned_minion_damage_immunity","",1,"","",[],1,9,"","","","",21,0,1,"",15,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[140],[],[],0,"",""
1610,"plague_bearer_movement_speed","",1,"","",[177],"",3,"","","","",21,0,1,"",15,"","","","",0,"","","","","","","",4,"","",0,[],"","","","",[],[],[177],[],0,"",""
1611,"rejuvenation_totem_chaos_degen","",1,"","",[453],"",3,"","","","",21,0,"","",15,"","","","",0,"","","","","","","",4,"","",0,[],"","","","",[],[],[453],[],0,"",""
1612,"minion_chaos_degen","",1,"","",[452],1,3,"","","","",21,0,"","",15,"","","","",0,1,"","","","","","",4,"","",0,[],"","","","",[],[],[452],[],0,"",""
1613,"have_lost_power_charge_recently","",1,"","",[12682],"",9,"","","",1,21,0,1,"",15,"",1,1,"",0,1,"","","","","","",4,"","",0,[],"","","","",[],[],[12682],[],0,"",""
1614,"gain_power_charge_every_second","",1,"","",[],1,3,"","","",1,21,0,1,"",15,"",1,1,"",0,"","GainPowerChargeEverySecond","","","","","",4,"","",0,[],"","","","",[],[],[],[],0,"",""
1615,"heist_robot_argus_buff","","","","","[24,1905]","",3,"","","","",21,1388,1,"",15,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],"[24,1905]",[],0,"",""
1616,"shattered_shield","You cannot block and gain no defences from equipped shield. Your spells deal added physical damage based on shield quality.","","","Shattered Shield","[1586,1587]","",3,"","","","",21,1398,1,"",1,"",1,1,"",0,"","Shattered Shield","","","","","",4,"","",0,[],"","","","",[],"[940,7144,12703]","[1586,1587]",[],0,"",""
1617,"heist_unbreakable_mk1_slow","You are slowed from the Magnetic Storm","","","Magnetic Storm",[346],"",1,1,"","","",21,216,1,"",2,"",1,1,"",10,"","","","","","","",4,"","",0,[],"","",112,"",[],[],[346],[],0,"",""
1618,"heist_danai_volatile_attraction","Nearby Volatile Emberstorms are attracted to you","","","Emberstorm",[],"",3,"","","","",21,1390,1,"",2,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],[],[],0,"",""
1619,"gain_charges_over_time","",1,"","","[4937,4937,4937,4937]",1,1,"","","","",21,0,1,"",15,"",1,1,"",0,"","GainChargesOverTime","","","","","",4,"","",0,[],"","","","",[],[],"[4937,4937,4937,4937]",[],0,"",""
1620,"physical_damage_percent_converted_to_lightning","",1,"","",[484],"",3,"","","","",21,0,1,"",15,"",1,1,"",0,1,"","","","","","",4,"","",0,[],"","","","",[],[],[484],[],0,"",""
1621,"physical_damage_percent_converted_to_fire","",1,"","",[482],"",3,"","","","",21,0,1,"",15,"",1,1,"",0,1,"","","","","","",4,"","",0,[],"","","","",[],[],[482],[],0,"",""
1622,"stolen_mods_buff_experimented","You have taken the mods of a slain Magic Monster for yourself","","","Replica Headhunter",[],1,1,1,"","","",21,268,1,"",15,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],[],[],0,"",""
1623,"heist_death_rune","[UNUSED] Taking fire and physical damage over time",1,"","[UNUSED] Rune of Death","[1981,354]","",3,"","","","",21,1396,"","",2,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],"[1981,354]",[],0,"",""
1624,"firestorm_big_meteor_cooldown","",1,"","",[],"",3,"","","","",21,0,"","",15,"","","","",0,1,"","","","","","",4,"","",0,[],"","","","",[],[12876],[],[],0,"",""
1625,"ground_oil","Your movement speed is reduced while standing in oil","","","Oiled Ground",[177],1,3,"","","","",21,1391,1,"",2,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],[177],[],0,"",""
1626,"ground_oil_burning","You are taking Fire Damage over time","","","Burning Oil",[1977],1,3,"","","","",21,1392,1,"",2,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],[1977],[],0,"",""
1627,"mana_regeneration_aura","You have increased Mana Regeneration","","","Mana Regeneration Aura",[130],1,1,"","","","",21,210,1,"",1,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],[130],[],0,"",""
1628,"hypothermia_cold_resistance_debuff","",1,"","",[146],1,3,"","","",1,21,0,1,"",2,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],[146],[],0,"",""
1629,"shocked_enemy_physical_damage_taken","",1,"","",[545],"",3,"","","","",21,0,1,"",15,"","","","",0,1,"","","","","","",4,"","",0,[],"","","","",[],[],[545],[],0,"",""
1630,"movement_speed_from_inflicted_ailments","",1,"","",[177],"",3,"","","","",21,0,"","",15,"","","","",0,"","","","","","","",4,"","",0,[],"","","","",[],[],[177],[],0,"",""
1631,"snipers_mark_mana_flask_charge_on_hit_cooldown","",1,"","",[],"",3,"","","","",21,0,"","",15,"","","","",0,1,"","","","","","",4,"","",0,[],"","","","",[],[],[],[],0,"",""
1632,"snipers_mark_life_flask_charge_on_hit_cooldown","",1,"","",[],"",3,"","","","",21,0,"","",15,"","","","",0,1,"","","","","","",4,"","",0,[],"","","","",[],[],[],[],0,"",""
1633,"heist_twin_immobilise","You cannot move.","","","Immobilised",[7305],1,3,"","","","",21,1405,1,"",2,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",114,"",[],[],[7305],[],0,"",""
1634,"master_buff_huck","You deal increased Damage, and have increased Attack, Cast and Movement Speed.","",1,"Combat-Ready","[24,70,216,177]",1,3,"","","","",21,794,1,"",1,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],"[24,70,216,177]",[],0,"",""
1635,"marked_enemy_accuracy","",1,"","",[84],"",3,"","","",1,21,0,1,"",15,"","","","",0,"","","","","","","",4,"","",0,[],"","","","",[],[],[84],[],0,"",""
1636,"es_regeneration_from_main_hand_crit","",1,"","",[1410],1,2,"","","",1,21,0,1,"",1,"",1,1,"",0,1,"","","","","","",4,"","",0,[],"","","","",[],[],[1410],[],0,"",""
1637,"es_regeneration_from_off_hand_crit","",1,"","",[1410],1,2,"","","",1,21,0,1,"",1,"",1,1,"",0,1,"","","","","","",4,"","",0,[],"","","","",[],[],[1410],[],0,"",""
1638,"scorching_conflux","All of your damage Scorches.","","","Scorching Conflux",[8671],1,3,"","","","",21,1400,1,"",1,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[13210],[8671],[],0,"",""
1639,"sapping_conflux","All of your damage Saps.","","","Sapping Conflux",[8673],1,3,"","","","",21,1401,1,"",1,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[13211],[8673],[],0,"",""
1640,"brittle_conflux","All of your damage inflicts Brittle.","","","Brittle Conflux",[8672],1,3,"","","","",21,1402,1,"",1,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[13212],[8672],[],0,"",""
1641,"heist_death_rune_green","You are taking Lightning and Physical Damage over time",1,"","Electrified Ground Trap","[1981,354]","",3,"","","","",21,1403,"","",2,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],"[1981,354]",[],0,"",""
1642,"heist_death_rune_red","You are taking Lightning and Physical Damage over time",1,"","Electrified Ground Trap","[1981,354]","",3,"","","","",21,1404,"","",2,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],"[1981,354]",[],0,"",""
1643,"heist_progress_bar_timer","",1,"","",[],"",2,"","","","",21,0,1,"",15,"",1,1,"",0,"","HeistProgressBarTimer","","","","","",4,"","",0,[],"","","","",[],[],[],[],0,"",""
1644,"heist_twin_vic_enrage","",1,"","","[24,70,216,177,3341,15433,717]","",3,"","","","",21,1411,1,"",1,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],"[24,70,216,177,3341,15433,717]",[],0,"",""
1645,"heist_twin_vin_enrage","",1,"","","[24,70,216,177,3341,15433,717]","",3,"","","","",21,1412,1,"",1,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],"[24,70,216,177,3341,15433,717]",[],0,"",""
1646,"ritual_rune_monster_aura","Monsters in the Rune area are much stronger",1,"","Ritual Rune","[24,477,1905,10,11]",1,3,"","","","",21,1408,1,"",1,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],"[24,477,1905,10,11]",[],0,"",""
1647,"oil_arrow_oil","[UNUSED]","","","[UNUSED] Oil Patch",[],"",3,"","","","",21,169,1,"",15,"",1,1,"",0,"","OilPatch","","","","","",4,"","",0,[],"","","","",[],[],[],[],0,"",""
1648,"wet","You have been Drenched by a Water Sphere, and can be damaged by it's pulses.","","","Drenched",[],1,3,"","","",1,21,1468,1,"",2,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],[],[],0,"",""
1649,"water_sphere","",1,"","",[],1,1,"","","","",21,0,"","",15,"",1,1,"",0,"","WaterSphereBuff","","","","","",4,"","",0,[],"","","","",[],[13254],[],[],0,"",""
1650,"fire_resonance","",1,"","",[],1,4,1,"",13262,"",21,0,1,"",1,"",1,1,"",40,"","Resonance","","","","","",4,"","",0,[],"","","","",[],[],[],[],0,"",""
1651,"cold_resonance","",1,"","",[],1,4,1,"",13263,"",21,0,1,"",1,"",1,1,"",40,"","Resonance","","","","","",4,"","",0,[],"","","","",[],[],[],[],0,"",""
1652,"lightning_resonance","",1,"","",[],1,4,1,"",13264,"",21,0,1,"",1,"",1,1,"",40,"","Resonance","","","","","",4,"","",0,[],"","","","",[],[],[],[],0,"",""
1653,"heist_lever_guard_immunity","",1,"","",[],"",3,"","","","",21,0,"","",15,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],"[140,6430]",[],[],0,"",""
1654,"heist_freidrich_bloodpool_blood","",1,"","",[],"",3,"","","","",21,1419,1,"",15,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],[],[],0,"",""
1655,"have_inflicted_exposure_recently","",1,"","",[],"",9,"","","",1,21,0,1,"",15,"",1,1,"",0,1,"","","","","","",4,"","",0,[],"","","","",[],[13279],[],[],0,"",""
1656,"monster_channelled_cyclone_indicator","",1,"","",[],1,2,"","","","",21,0,1,"",15,"",1,1,"",0,1,"","","","","","",4,"","",0,[],"","","","",[],[],[],[],0,"",""
1657,"ritual_monster_emerge","",1,"","",[],"",3,"","","","",21,1410,1,"",15,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],[],[],0,"",""
1658,"pirate_boss_ghostfire_degen","You are taking fire damage over time\r\n\r\nThe light of the dead\r\nBurns flesh from thy mortal frame\r\nOnly bones remain","","","Soulfire",[1977],"",1,1,"","","",21,1421,1,1,2,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[1977],[1977],[],0,"",""
1659,"crimson_priest_boss_degen","You are taking physical damage over time from a Blood Ritual","","","Blood Ritual",[354],"",1,1,"","","",21,1422,"",1,2,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],[354],[],0,"",""
1660,"ritual_rune_fire1","Monsters in the Rune area are much stronger",1,"","Ritual Rune","[611,447]",1,3,"","","","",21,1423,1,"",1,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],"[611,447]",[],0,"",""
1661,"ritual_rune_cold1","Monsters in the Rune area are much stronger",1,"","Ritual Rune","[455,448]",1,3,"","","","",21,1424,1,"",1,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],"[455,448]",[],0,"",""
1662,"ritual_rune_chaos_purple1","Monsters in the Rune area are much stronger",1,"","Ritual Rune","[7127,9775]",1,3,"","","","",21,1425,1,"",1,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],"[7127,9775]",[],0,"",""
1663,"ground_lava","",1,"","",[4853],1,3,"","","","",21,0,1,"",15,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],[4853],[],0,"",""
1664,"untargetable_monster_buff","",1,"","","[140,701,866,745,2085,398]","",2,"","","","",21,0,1,"",15,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],"[140,701,866,745,2085,398]",[],0,"",""
1665,"visual_beam_buff","",1,"","",[],1,1,"","","","",21,0,1,"",15,"",1,1,"",0,"","GenericTetherBuff","","","","","",4,"","",0,[],"","","","",[],[],[],[],0,"",""
1666,"maven_boss_stasis","",1,"","",[],"",3,"","","","",21,0,1,"",15,1,1,1,"",0,"","MavenBossStasisVisual","","","","","",4,"","",0,[],"","","","","[140,701,861,13387,1369]",[],"[140,701,861,13387,1369]",[],0,"",""
1667,"blackflame_ignite_child_buff","",1,"","",[],"",3,"","","","",21,0,1,"",15,"","","","",0,"","","","","","","",4,"","",0,[],"","","","",[],"[13318,13317]",[],[],0,"",""
1668,"vampiric_icon_stack","",1,"","",[125],1,4,"","","",1,21,0,1,"",1,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","",1,[],[],[125],[],0,"",""
1669,"convergence","You deal more Elemental Damage.","","","Convergence",[13321],1,3,"","","","",21,1426,1,"",1,"",1,1,"",0,1,"","","","","","",4,"","",0,[],"","","","",[],[13325],[13321],[],0,"",""
1670,"convergence_cooldown","",1,"","",[],1,2,"","","","",21,0,1,"",15,"",1,1,"",0,1,"","","","","","",4,"","",0,[],"","","","",[],[13322],[],[],0,"",""
1671,"fanaticism_charge","You gain bonuses from your Ascendancy for having Fanatic Charges","","","Fanatic Charges",[],1,4,1,13361,13362,1,21,1436,1,"",3,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],[],[],0,"",""
1672,"have_attacked_recently","",1,"","",[],"",9,"","","",1,21,0,1,"",15,"",1,1,"",0,1,"","","","","","",4,"","",0,[],"","","","",[],[13366],[],[],0,"",""
1673,"aegis_primal_buff","Elemental Damage from Hits is taken from this Aegis before your Life or Energy Shield. The Aegis will be restored to full value if you take no Elemental Damage from Hits for a while.","","","Primal Aegis",[6796],1,3,1,"","",1,15,1427,1,"",1,"",1,1,"",0,"","AegisBuff",1,"","","","",4,"","",0,[],"","","","",[],[],[6796],[],0,"",""
1674,"aegis_primal_depleted","The Aegis is depleted. It will be restored to full value after a short delay.","","","Primal Aegis",[],1,3,1,"","",1,15,1427,1,"",1,"",1,1,"",0,1,"","","","","","",4,"","",0,[],"","","","",[],[],[],[],0,"",""
1675,"aegis_primal_persist_value","",1,"","",[462],"",2,"","","","",21,0,1,"",15,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],[462],[],0,"",""
1676,"raider_exposure_aura","",1,"","",[],1,3,"","","","",21,0,1,"",15,"",1,1,"",0,"","GenericBuffAura","","","","","",4,"","",0,[],"","","","",[],[],[],[],0,"",""
1677,"herald_of_ash_fire_exposure_aura","",1,"","",[],1,3,"","","","",21,0,1,"",15,"",1,1,"",0,"","GenericBuffAura","","","","","",4,"","",0,[],"","","","",[],[],[],[],0,"",""
1678,"herald_of_ice_cold_exposure_aura","",1,"","",[],1,3,"","","","",21,0,1,"",15,"",1,1,"",0,"","GenericBuffAura","","","","","",4,"","",0,[],"","","","",[],[],[],[],0,"",""
1679,"herald_of_thunder_lightning_exposure_aura","",1,"","",[],1,3,"","","","",21,0,1,"",15,"",1,1,"",0,"","GenericBuffAura","","","","","",4,"","",0,[],"","","","",[],[],[],[],0,"",""
1680,"flame_golem_revive_display_buff","Your Flame Golem will be revived soon","","","Reviving Flame",[],"",1,"","","","",21,1428,"","",15,"",1,1,"",0,1,"","","","","","",4,"","",0,[],"","","","",[],[],[],[],1,"",""
1681,"ritual_cold_rune_daemon_debuff","You are taking Cold Damage over time.","","","Deathly Chill",[1979],1,3,"","","","",21,1460,"","",2,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],[1979],[],0,"",""
1682,"vampiric_icon_buff","You deal more damage with Bleeding.","",1,"Thirst for Blood",[13661],1,3,"","","","",21,1463,1,"",1,"",1,1,"",0,"","","",1,"","","",4,"",1,0,[],"","","","",[],[],[13661],[],0,"",""
1683,"ice_golem_revive_display_buff","Your Ice Golem will be revived soon","","","Reviving Ice",[],"",1,"","","","",21,1429,"","",15,"",1,1,"",0,1,"","","","","","",4,"","",0,[],"","","","",[],[],[],[],1,"",""
1684,"lightning_golem_revive_display_buff","Your Lightning Golem will be revived soon","","","Reviving Lightning",[],"",1,"","","","",21,1430,"","",15,"",1,1,"",0,1,"","","","","","",4,"","",0,[],"","","","",[],[],[],[],1,"",""
1685,"stone_golem_revive_display_buff","Your Stone Golem will be revived soon","","","Reviving Stone",[],"",1,"","","","",21,1431,"","",15,"",1,1,"",0,1,"","","","","","",4,"","",0,[],"","","","",[],[],[],[],1,"",""
1686,"chaos_golem_revive_display_buff","Your Chaos Golem will be revived soon","","","Reviving Chaos",[],"",1,"","","","",21,1432,"","",15,"",1,1,"",0,1,"","","","","","",4,"","",0,[],"","","","",[],[],[],[],1,"",""
1687,"carrion_golem_revive_display_buff","Your Carrion Golem will be revived soon","","","Reviving Carrion",[],"",1,"","","","",21,1433,"","",15,"",1,1,"",0,1,"","","","","","",4,"","",0,[],"","","","",[],[],[],[],1,"",""
1688,"sacrificial_zeal","You are taking physical damage over time, and deal added physical damage.","","","Sacrificial Zeal","[13400,1586,1587]",1,3,"","","",1,21,1435,1,"",1,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],"[13400,1586,1587]",[13399],0,"",""
1689,"fanaticism","Spells you cast yourself have more Cast Speed, reduced Cost, and increased Area of Effect","","","Fanaticism","[13363,13364,13401]",1,3,"","","","",21,1437,1,"",1,"",1,1,"",0,1,"","","","","","",4,"","",0,[],"","","","",[],[],"[13363,13364,13401]",[],0,"",""
1690,"inquisitor_fanatic_charges_over_time","",1,"","",[4937],1,2,"","","","",21,0,1,"",15,"",1,1,"",0,1,"GainChargesOverTime","","","","","",4,"","",0,[],"","","","",[],[],[4937],[],0,"",""
1691,"ritual_corpse_sink","",1,"","",[],"",3,"","","","",21,1409,1,"",15,1,1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[10747],[],[10747],[],0,"",""
1692,"rupture","Bleeding deals you more damage per second, but expires more quickly.","","","Rupture","[13405,13406]",1,1,1,"","",1,21,1438,1,"",2,"",1,1,"",3,"","","","","","","",3,"","",0,[],"","","","",[],[],"[13405,13406]",[],0,"",""
1693,"unhinged","You are no longer Sane.","",1,"Insanity",[],1,3,"","","","",21,1481,1,"",1,"",1,1,"",0,"","UnhingedBuff","",1,"","","",4,"",1,0,[],"","","","",[],[13410],[],[],0,"",""
1694,"phoenix_stacking_debuff_standalone","You have reduced maximum Fire Resistance.","","","Heat",[943],1,1,1,"","","",21,616,1,"",2,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],[943],[],0,"",""
1695,"atlas_sulphite_mined_buff","You have increased Movement Speed and Damage, and additional maximum Elemental Resistances","","","Sulphite Intoxication","[177,24,948]","",2,1,"","","",21,1446,1,"",15,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],"[177,24,948]",[],0,"",""
1696,"number_of_non_instant_spells_cast_in_past_8_seconds","",1,"","",[],"",3,"","","","",21,0,1,"",15,"","","","",0,1,"ActionRecentlyCounterBuff","","","","","",4,"","",0,[],"","","","",[],[],[],[],0,"",""
1697,"crimson_priest_boss_degenzone","You are taking physical damage over time from a Blood Purge","","","Blood Purge",[354],"",3,"","","","",21,1422,"",1,2,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],[354],[],0,"",""
