"rownum","BaseItemTypesKey","Stacks","CurrencyUseType","Action","Directions","FullStack_BaseItemTypesKey","Description","Usage_AchievementItemsKeys","bool","CosmeticTypeName","Possession_AchievementItemsKey","[rid]","[i32]","CurrencyTab_StackSize","XBoxDirections","i32","rid","rid","ModifyMapsAchievements","ModifyContractsAchievements","CombineAchievements","i32","[i32]","ShopTag"
5271,7623,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],443
5272,7624,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],443
5273,7625,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],443
5274,7626,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],443
5275,7627,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],443
5276,7628,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],443
5277,7629,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"",2,[],[],[],20,[],454
5278,7630,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"",2,[],[],[],20,[],454
5279,7631,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"",2,[],[],[],20,[],454
5280,7632,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"",2,[],[],[],20,[],454
5281,7633,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"",2,[],[],[],20,[],454
5282,7634,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"",2,[],[],[],20,[],454
5283,7635,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],454
5284,7636,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"",1,[],[],[],20,[],381
5285,7637,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"",1,[],[],[],20,[],381
5286,7638,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"",1,[],[],[],20,[],469
5287,7639,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"",1,[],[],[],20,[],469
5288,7640,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],475
5289,7641,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],475
5290,7642,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],485
5291,7643,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],485
5292,7644,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],487
5293,7645,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],487
5294,7646,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],497
5295,7647,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],497
5296,7648,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],""
5297,7649,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],""
5298,7650,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],394
5299,7651,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],298
5300,7652,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],374
5301,7653,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],352
5302,7654,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],298
5303,7655,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],352
5304,7656,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],417
5305,7657,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],389
5306,7658,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],385
5307,7659,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],384
5308,7660,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],352
5309,7661,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],352
5310,7662,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],407
5311,7663,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],389
5312,7664,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],304
5313,7665,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],352
5314,7666,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],374
5315,7667,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],394
5316,7668,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],347
5317,7669,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],347
5318,7670,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"",2,[],[],[],20,[],465
5319,7671,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"",2,[],[],[],20,[],465
5320,7672,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"",2,[],[],[],20,[],465
5321,7673,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"",2,[],[],[],20,[],465
5322,7674,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"",2,[],[],[],20,[],465
5323,7675,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"",2,[],[],[],20,[],465
5324,7676,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],304
5325,7677,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],382
5326,7678,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],""
5327,7679,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],382
5328,7681,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"",2,[],[],[],20,[],469
5329,7682,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"",2,[],[],[],20,[],469
5330,7683,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"",2,[],[],[],20,[],469
5331,7684,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"",2,[],[],[],20,[],469
5332,7685,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"",2,[],[],[],20,[],469
5333,7686,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"",2,[],[],[],20,[],469
5334,7687,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"",2,[],[],[],20,[],475
5335,7688,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"",2,[],[],[],20,[],475
5336,7689,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"",2,[],[],[],20,[],475
5337,7690,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"",2,[],[],[],20,[],475
5338,7691,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"",2,[],[],[],20,[],475
5339,7692,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"",2,[],[],[],20,[],475
5340,7693,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"",2,[],[],[],20,[],485
5341,7694,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"",2,[],[],[],20,[],485
5342,7695,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"",2,[],[],[],20,[],485
5343,7696,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"",2,[],[],[],20,[],485
5344,7697,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"",2,[],[],[],20,[],485
5345,7698,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"",2,[],[],[],20,[],485
5346,7700,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],333
5347,7701,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],342
5348,7702,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],352
5349,7703,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],333
5350,7704,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],333
5351,7705,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],333
5352,7706,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],333
5353,7707,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],333
5354,7708,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],422
5355,7709,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],422
5356,7710,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],422
5357,7711,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],422
5358,7712,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],331
5359,7713,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"",1,[],[],[],20,[],331
5360,7714,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],419
5361,7715,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],304
5362,7716,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],373
5363,7717,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"",2,[],[],[],20,[],487
5364,7718,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"",2,[],[],[],20,[],487
5365,7719,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"",2,[],[],[],20,[],487
5366,7720,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"",2,[],[],[],20,[],487
5367,7721,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"",2,[],[],[],20,[],487
5368,7722,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"",2,[],[],[],20,[],487
5369,7723,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],432
5370,7724,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],413
5371,7725,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],356
5372,7726,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],374
5373,7727,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],346
5374,7728,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],387
5375,7729,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],333
5376,7730,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],419
5377,7731,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],419
5378,7732,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],419
5379,7733,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],419
5380,7734,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],419
5381,7735,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],419
5382,7736,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],419
5383,7737,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],419
5384,7738,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],419
5385,7739,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],419
5386,7740,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],419
5387,7741,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],419
5388,7742,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],419
5389,7743,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],419
5390,7744,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],419
5391,7745,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],419
5392,7746,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],497
5393,7747,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],497
5394,7748,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],497
5395,7749,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],497
5396,7750,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],497
5397,7751,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],497
5398,7752,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],468
5399,7753,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"",1,[],[],[],20,[],322
5400,7755,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],352
5401,7754,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],317
5402,7756,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],298
5403,7757,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],420
5404,7758,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],341
5405,7759,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],352
5406,7760,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],302
5407,7761,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],302
5408,7762,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],468
5409,7763,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],468
5410,7764,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],385
5411,7765,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],374
5412,7766,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],468
5413,7767,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],399
5414,7768,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],468
