"rownum","BaseItemTypesKey","StackSize","CurrencyUseType","Action","Directions","FullStack_BaseItemTypesKey","Description","Usage_AchievementItemsKeys","Scroll","CosmeticTypeName","Possession_AchievementItemsKey","[rid]","[i32]","CurrencyTab_StackSize","XBoxDirections","i32","rid","rid","ModifyMapsAchievements","ModifyContractsAchievements","CombineAchievements","i32","[i32]","ShopTag","ChangedForHardmode","DescriptionHardmode","IsGold","bool"
6827,9289,8,3,"","","","<uniqueitem>{Shavronne's Wrappings}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6828,9290,8,3,"","","","<whiteitem>{Map}\r\n<default>{Map Tier:} <normal>{15}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6829,9291,6,3,"","","","<magicitem>{Ring of Bameth}\r\n<default>{Item Level:} <normal>{83}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6830,9292,6,3,"","","","<uniqueitem>{Fertile Mind}\r\n<corrupted>{Corrupted}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6831,9293,4,3,"","","","<uniqueitem>{Body Armour}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6832,9294,3,3,"","","","<uniqueitem>{Pacifism}\r\n<corrupted>{Corrupted}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6833,9295,8,3,"","","","<uniqueitem>{Gold Ring}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6834,9296,7,3,"","","","<whiteitem>{Six-Link Vaal Regalia}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6835,9297,10,3,"","","","<magicitem>{Perandus' Gold Ring}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6836,9298,3,3,"","","","<magicitem>{Unassailable Amulet}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6837,9299,6,3,"","","","<whiteitem>{Six-Link Body Armour}\r\n<default>{Item Level:} <normal>{100}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6838,9300,4,3,"","","","<magicitem>{Malicious Gemini Claw}\r\n<default>{Item Level:} <normal>{83}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6839,9301,9,3,"","","","<uniqueitem>{Soul Taker}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6840,9302,5,3,"","","","<uniqueitem>{Lioneye Item}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6841,9303,4,3,"","","","<uniqueitem>{Coruscating Elixir}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6842,9304,8,3,"","","","<uniqueitem>{Rat's Nest}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6843,9305,3,3,"","","","<uniqueitem>{Ventor's Gamble}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6844,9306,7,3,"","","","<uniqueitem>{Voltaxic Rift}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6845,9307,4,3,"","","","<whiteitem>{Sacrifice Fragment}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6846,9308,7,3,"","","","<uniqueitem>{Vaults of Atziri}\r\n<corrupted>{Corrupted}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6847,9309,5,3,"","","","<uniqueitem>{Granite Flask}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6848,9310,3,3,"","","","<uniqueitem>{Hyaon's Fury}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6849,9311,10,3,"","","","<whiteitem>{Map}\r\n<default>{Map Tier:} <normal>{12}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6850,9312,11,3,"","","","<currencyitem>{10x Divine Orb}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6851,9313,6,3,"","","","<uniqueitem>{Lioneye's Vision}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6852,9314,5,3,"","","","<uniqueitem>{Storm Cloud}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6853,9315,8,3,"","","","<gemitem>{Level 19 Transfigured Gem}\r\n<default>{Quality:} <augmented>{+19%}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6854,9316,10,3,"","","","<divination>{House of Mirrors}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6855,9318,4,3,"","","","<whiteitem>{Map}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6856,9317,2,3,"","","","<uniqueitem>{Kaom's Roots}\r\n<corrupted>{Corrupted}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6857,9319,8,3,"","","","<uniqueitem>{Atziri's Disfavour}\r\n<corrupted>{Corrupted}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6858,9320,5,3,"","","","<rareitem>{Body Armour}\r\n<default>{Item Level:} <normal>{100}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6859,9321,4,3,"","","","<magicitem>{Vivid Jewel}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6860,9322,2,3,"","","","<uniqueitem>{Two-Stone Ring}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6861,9323,9,3,"","","","<whiteitem>{Map}\r\n<default>{Map Tier:} <normal>{6}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6862,9324,1,3,"","",""," ",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6863,9325,9,3,"","","","<magicitem>{Merciless Weapon}\r\n<default>{Item Level:} <normal>{100}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6864,9326,8,3,"","","","<magicitem>{Weapon of Crafting}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6865,9327,11,3,"","","","<uniqueitem>{The Harvest}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6866,9328,5,3,"","","","<uniqueitem>{Sire of Shards}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6867,9329,7,3,"","","","<whiteitem>{Six-Link Holy Chainmail}\r\n<default>{Item Level:} <normal>{60}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6868,9330,8,3,"","","","<uniqueitem>{Rigwald's Curse}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6869,9331,4,3,"","","","<uniqueitem>{Agnerod Staff}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6870,9332,6,3,"","","","<uniqueitem>{Agate Amulet}\r\n<corrupted>{Corrupted}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6871,9333,3,3,"","","","<normal>{Map}\r\n<default>{Map Tier:} <normal>{5}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6872,9334,20,1,"create_random_divination_card","Right click to take a divination card out of the deck.","","A stack of unknown divination cards",[10170],"","","",[],[],5000,"<<xbox_button_a>> to take a divination card out of the deck.",0,"","",[],[],[],19,[],"","","","",""
6873,9335,9,3,"","","","<currencyitem>{10x Stacked Deck}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6874,9336,2,3,"","","","<uniqueitem>{Crystal Sceptre}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6875,9337,1,3,"","","","<uniqueitem>{Vaal Gauntlets}\r\n<corrupted>{Corrupted}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6876,9338,4,3,"","","","<magicitem>{Vivid Crimson Jewel}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6877,9339,5,3,"","","","<uniqueitem>{Unset Ring}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6878,9340,5,3,"","","","<uniqueitem>{Rigwald Item}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6879,9341,7,3,"","","","<size:31>{<gemitem>{Support Gem}\r\n<default>{Quality:} <augmented>{+23%}\r\n<corrupted>{Corrupted}}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6880,9342,6,3,"","","","<uniqueitem>{Beyond Item}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6881,9343,8,3,"","","","<uniqueitem>{Nemesis Item}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6882,9344,7,3,"","","","<uniqueitem>{Varunastra}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6883,9345,6,3,"","","","<uniqueitem>{Death's Oath}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6884,9346,8,3,"","","","<uniqueitem>{Carcass Jack}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6885,9347,16,3,"","","","<uniqueitem>{Eyes of the Greatwolf}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6886,9348,6,3,"","","","<whiteitem>{Six-Link Short Bow}\r\n<default>{Item Level:} <normal>{50}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6887,9349,8,3,"","","","<uniqueitem>{Lightning Coil}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6888,9350,3,3,"","","","<uniqueitem>{Astramentis}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6889,9351,4,3,"","","","<uniqueitem>{Claw}\r\n<corrupted>{Corrupted}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6890,9352,5,3,"","","","<uniqueitem>{Gloves}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6891,9353,6,3,"","","","<uniqueitem>{Belt}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6892,9354,8,3,"","","","<uniqueitem>{Rigwald's Quills}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6893,9355,3,3,"","","","<uniqueitem>{Rustic Sash}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6894,9356,7,3,"","","","<uniqueitem>{Umbilicus Immortalis}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6895,9357,4,3,"","","","<uniqueitem>{Jewel}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6896,9358,16,3,"","","","<rareitem>{Vaal Temple Map}\r\n<default>{Item Level:} <normal>{83}\r\n<corrupted>{Corrupted}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6897,9359,2,3,"","","","<uniqueitem>{Berek's Respite}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6898,9360,10,3,"","","","<currencyitem>{2x Exalted Orb}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6899,9361,5,3,"","","","<rareitem>{Tier 1 Talisman}\r\n<corrupted>{Corrupted}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6900,9362,9,3,"","","","Disabled",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6901,9363,9,3,"","","","<uniqueitem>{Trypanon}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6902,9364,5,3,"","","","<rareitem>{Ring}\r\n<default>{Item Level:} <normal>{100}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6903,9365,3,3,"","","","<magicitem>{Electrocuting Jewellery}\r\n<default>{Item Level:} <normal>{76}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6904,9366,4,3,"","","","<uniqueitem>{Weapon}\r\n<corrupted>{Corrupted}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6905,9367,7,3,"","","","<uniqueitem>{Meginord's Girdle}\r\n<corrupted>{Corrupted}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6906,9368,9,3,"","","","<currencyitem>{30x Orb of Scouring}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6907,9369,5,3,"","","","<gemitem>{Portal}\r\n<default>{Quality:} <augmented>{+1-20%}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6908,9370,10,3,"","","","<uniqueitem>{Jewel}\r\n<corrupted>{Corrupted}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6909,9371,6,3,"","","","<uniqueitem>{Chin Sol}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6910,9372,4,3,"","","","<rareitem>{Map}\r\n<default>{Map Tier:} <normal>{16}\r\n<corrupted>{Unidentified Corrupted}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6911,9373,27,3,"","","","<uniqueitem>{Charan's Sword}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6912,9374,3,3,"","","","<uniqueitem>{The Harvest}\r\n<corrupted>{Corrupted}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6913,9375,7,3,"","","","<normal>{Breachstone}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6914,9376,9,3,"","","","<currencyitem>{4x Tainted Mythic Orb}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6915,9377,4,3,"","","","<uniqueitem>{Balefire}\r\n<corrupted>{Corrupted}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6916,9378,4,3,"","","","<uniqueitem>{Breach Item}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6917,9379,6,3,"","","","<uniqueitem>{Chayula Item}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6918,9380,8,3,"","","","<uniqueitem>{Starforge}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6919,9381,4,3,"","","","<uniqueitem>{Belt of the Deceiver}\r\n<corrupted>{Corrupted}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6920,9382,3,3,"","","","<magicitem>{Elreon's Jewellery}\r\n<default>{Item Level:} <normal>{85}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6921,9383,5,3,"","","","<currencyitem>{5x Breachstone Splinter}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6922,9384,8,3,"","","","<uniqueitem>{Kiara's Determination}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6923,9385,6,3,"","","","<whiteitem>{Six-Linked Body Armour}\r\n<default>{Influenced Item}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6924,9386,5,3,"","","","<whiteitem>{Five-Linked Body Armour}\r\n<default>{Influenced Item}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6925,9387,6,3,"","","","<uniqueitem>{Severed in Sleep}\r\n<corrupted>{Corrupted}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6926,9388,4,3,"","","","<uniqueitem>{Bisco's Collar}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6927,9389,8,3,"","","","<uniqueitem>{Lightpoacher}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6928,9390,5,3,"","","","<uniqueitem>{Nemesis Item}\r\n<corrupted>{Corrupted}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6929,9391,9,3,"","","","<uniqueitem>{Atziri Item}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6930,9392,7,3,"","","","<uniqueitem>{Daresso's Salute}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6931,9393,6,3,"","","","<uniqueitem>{Bloodbond}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6932,9394,10,3,"","","","<whiteitem>{Opal Ring}\r\n<default>{Item Level:} <normal>{100}\r\n<default>{Shaper Item}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6933,9395,5,3,"","","","<rareitem>{Jewellery}\r\n<default>{Item Level:} <normal>{100}\r\n<default>{Shaper Item}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6934,9396,8,3,"","","","<uniqueitem>{Poorjoy's Asylum}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6935,9397,9,3,"","","","<currencyitem>{9x Shrieking Essence}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6936,9398,3,3,"","","","<uniqueitem>{Watcher's Eye}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6937,9399,4,3,"","","","<rareitem>{Item}\r\n<default>{Item Level:} <normal>{100}\r\n<default>{Elder Item}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6938,9400,5,3,"","","","<uniqueitem>{The Perandus Manor}\r\n<default>{Voidstone Count:} <normal>{4}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6939,9401,8,3,"","","","<magicitem>{Merciless Vaal Axe}\r\n<default>{Item Level:} <normal>{100}\r\n<default>{Elder Item}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6940,9402,5,3,"","","","<gemitem>{Level 21 Golem Gem}\r\n<corrupted>{Corrupted}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6941,9403,3,3,"","","","<currencyitem>{3x Essence}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6942,9404,4,3,"","","","<uniqueitem>{The Putrid Cloister}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6943,9405,6,3,"","","","<uniqueitem>{Belly of the Beast}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6944,9406,10,3,"","","","<currencyitem>{40x Orb of Regret}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6945,9407,7,3,"","","","<gemitem>{Level 21 Aura Gem}\r\n<corrupted>{Corrupted}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6946,9408,9,3,"","","","<uniqueitem>{Voidforge}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6947,9409,5,3,"","","","<uniqueitem>{Atziri's Reflection}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6948,9410,5,3,"","","","<size:28>{<rareitem>{Elder Guardian Occupied Map}\r\n<default>{Map Tier:} <normal>{14 to 16}\r\n<default>{Modifiers:} <normal>{8}\r\n<corrupted>{Corrupted}}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6949,9411,6,3,"","","","<uniqueitem>{Bestiary Item}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6950,9412,6,3,"","","","<uniqueitem>{The Twilight Temple}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6951,9413,8,3,"","","","<currencyitem>{3x Deafening Essence}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6952,9414,4,3,"","","","<whiteitem>{Six-Link Sacrificial Garb}\r\n<default>{Item Level:} <normal>{100}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6953,9415,9,3,"","","","<uniqueitem>{The Poet's Pen}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6954,9416,8,3,"","","","<divination>{The Doctor}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6955,9417,5,3,"","","","<currencyitem>{20x Quality Currency}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6956,9418,6,3,"","","","<uniqueitem>{Zerphi's Heart}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6957,9419,9,3,"","","","<currencyitem>{3x Orb of Annulment}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6958,9420,4,3,"","","","<uniqueitem>{Harbinger Piece}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6959,9421,7,3,"","","","<uniqueitem>{Vaal Aspect}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6960,9422,6,3,"","","","<whiteitem>{Offering to the Goddess}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6961,9423,3,3,"","","","<currencyitem>{Harbinger's Orb}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6962,9424,8,3,"","","","<uniqueitem>{Item}\r\n <corrupted>{Two-Implicit}\r\n <corrupted>{Corrupted}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6963,9425,5,3,"","","","<uniqueitem>{The Beachhead}\r\n<default>{Map Tier:} <normal>{15}\r\n<corrupted>{Corrupted}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6964,9426,6,3,"","","","<magicitem>{Jewel of Potency}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6965,9427,13,3,"","","","<currencyitem>{Mirror Shard}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6966,9428,7,3,"","","","<magicitem>{Flaring Eclipse Staff}\r\n<default>{Item Level:} <normal>{100}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6967,9429,3,3,"","","","Disabled",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6968,9430,5,3,"","","","<uniqueitem>{Obliteration}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6969,9431,5,3,"","","","<uniqueitem>{Delve Item}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6970,9432,3,3,"","","","<whiteitem>{Mortal Fragment}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6971,9433,4,3,"","","","<magicitem>{Sceptre of Celebration}\r\n<default>{Shaper Item}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6972,9434,9,3,"","","","<uniqueitem>{Tabula Rasa}\r\n<corrupted>{Corrupted}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6973,9435,22,3,"","","","<whiteitem>{Six-Link Imperial Bow}\r\n<default>{Item Level:} <normal>{100}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6974,9436,6,3,"","","","<uniqueitem>{Xoph's Blood}\r\n<corrupted>{Corrupted}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6975,9437,5,3,"","","","<uniqueitem>{Jewel}\r\n<magicitem>{Primordial}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6976,9438,3,3,"","","","<uniqueitem>{Fidelitas' Spike}\r\n <corrupted>{Two-Implicit}\r\n <corrupted>{Corrupted}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6977,9439,5,3,"","","","<uniqueitem>{Gluttony}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
