"rownum","Id","Label","ImplicitStats","ConstantStats","ConstantStatsValues","BaseEffectiveness","IncrementalEffectiveness","DamageIncrementalEffectiveness","IgnoredStats","bool_100"
4464,"EDSAttackEssenceWeaponStormNear","","[605,11880]",[1102],[35],4.15,0.1,0.0175,[],""
4465,"EDSAttackEssenceWeaponStormMid","","[605,11880]",[1102],[35],4.15,0.1,0.0175,[],""
4466,"EDSAttackEssenceWeaponStormFar","","[605,11880]",[1102],[35],4.15,0.1,0.0175,[],""
4467,"EDSUltimatumDelayedBlastDonut2","",[605],[],[],20,0.1,0.0175,[],""
4468,"EDSMarakethPriestSanctumFlameBlast","","[605,11880]",[649],[-60],17.5,0.1,0.0175,[],""
4469,"EDSqwe_EDAqwe_NEW_ENTRIES_GO_ABOVE_ME","","[605,11880]",[],[],1,0.055,0,[],""
4470,"GhoulCommanderVomit","",[605],[],[],1.5,0.1,0.0175,[],""
4471,"GhoulCommanderVomitBoss","",[605],[5563],[50],1.5,0.1,0.0175,[],""
4472,"LegionKaruiDashToTarget","",[],[6161],[-10],1,0.055,0,[],""
4473,"HarvestCrabDashSlam","",[],[6161],[-5],1,0.055,0,[],""
4474,"DTTHarvestVultureLeapSlam","",[],[6161],[-5],1,0.055,0,[],""
4475,"DTTHeistThugMinibossLeap","",[],[6161],[-10],1,0.055,0,[],""
4476,"DTTHeistRobotDroneBreath","","[712,6904]",[6161],[15],1,0.055,0,[],""
4477,"DTTHeistRobotSkitterbot","","[712,6904]",[6161],[30],1,0.055,0,[],""
4478,"DTTHeistThugMelee2Leap","","[712,6904]",[6161],[-10],1,0.055,0,[],""
4479,"DTTExpeditionScytheHand","",[],"[6161,10998]","[-9,40]",1,0.055,0,[],""
4480,"DTTExpeditionVorana","",[],"[6161,10998]","[-9,40]",1,0.055,0,[],""
4481,"DTTEssenceHorrorReaper","",[],"[6161,10998]","[-9,40]",1,0.055,0,[],""
4482,"DTTExpeditionMedved","",[],"[10998,13747]","[47,47]",1,0.055,0,[],""
4483,"DTTExpeditionMedvedMobility","",[],"[10998,13747,649]","[45,60,-50]",1,0.055,0,[],""
4484,"DTTHellscapeStabbySkyStab","","[854,855,11880,4430,6707]","[17522,1102]","[37,40]",1,0.055,0,[],""
4485,"DTTHellscapeStabWeb","",[],"[6161,10998,649]","[20,40,-50]",1,0.055,0,[],""
4486,"DTTCarrionWingDodgeLeft","",[12816],[],[],1,0.055,0,[],""
4487,"DTTCarrionWingDodgeRight","",[12816],[],[],1,0.055,0,[],""
4488,"DTTSanctumIzaroGargoyleLeapSlam","",[],"[10998,649]","[40,-40]",1,0.1,0,[],""
4489,"DTTSanctumCandleGargoyleLeapSlam","",[],"[10998,649]","[30,-30]",1,0.1,0,[],""
4490,"DTTManorGargoyleLeapSlam","",[],[17522],[55],1,0.055,0,[],""
4491,"DTTAncestralJadeHulkLeapSlam","",[11880],"[10998,649,6161,13747]","[20,-40,0,80]",1,0.055,0,[],""
4492,"DTTBloodDroneDashAttach","",[],"[10998,649]","[5,-80]",1,0.055,0,[],""
4493,"DTTVaalSavageDaggerDashSlash","",[],"[6161,10998,649]","[-7,16,-82]",1,0.055,0,[],""
4494,"DTTArmadilloDemonRolling","",[11880],"[6161,10998,649]","[20,100,-30]",1,0.055,0,[],""
4495,"DTTTaniwhaRiverEmerge","",[],"[10998,649]","[30,-50]",1,0.055,0,[],""
4496,"DTTBlackJawLeap","",[11880],"[6161,10998,649]","[-15,20,-45]",1,0.055,0,[],""
4497,"DTTBlackJaw2Leap","",[11880],"[6161,10998,649]","[-15,20,-45]",1,0.055,0,[],""
4498,"DTTProwlingShadeDash","",[11880],"[6161,10998,649]","[-15,20,-50]",1,0.055,0,[],""
4499,"DTTVaalGuardSpearLeap","",[11880],"[6161,10998,649]","[-15,15,-65]",1,0.055,0,[],""
4500,"DTTVaalGuardClawLeap","",[11880],"[6161,10998,649]","[-12,20,-40]",1,0.055,0,[],""
4501,"DTTVaalJaguarMinionLeap","",[],"[6161,10998,649]","[-10,15,-50]",1,0.055,0,[],""
4502,"DTTDrownedCrawlerLeap","",[],"[6161,10998,649]","[-6,35,-50]",1,0.055,0,[],""
4503,"DTTViperLegionnaireWhirlingBlades","",[11880],"[6161,10998,649]","[10,40,-40]",1,0.055,0,[],""
4504,"DTTVaalShapeshifterDash","",[11880],"[6161,10998,649]","[30,40,-70]",1,0.055,0,[],""
4505,"DTTGoliathLeapSlam","",[11880],"[6161,10998,649]","[-10,40,-50]",1,0.055,0,[],""
4506,"DTTHarpyLedgeLeap","",[11880],[],[],1,0.055,0,[],""
4507,"DTTBirdRetreat","","[11880,12816]","[2449,2580]","[3,37]",1,0.055,0,[],""
4508,"DTTPrisonNecromancerDodge","",[11880],"[2449,2580]","[3,30]",1,0.055,0,[],""
4509,"DTTPaleFishman","",[11880],"[6161,10998,649]","[-10,15,-50]",1,0.055,0,[],""
4510,"DTTYamaJumpBackwards","",[11880],"[2449,2580]","[3,80]",1,0.055,0,[],""
4511,"DTTYamaJumpForwards","",[11880],"[6161,10998,649]","[-25,0,-50]",1,0.055,0,[],""
4512,"DTTYamaJumpLeft","",[11880],"[2449,2580]","[0,40]",1,0.055,0,[],""
4513,"DTTYamaJumpRight","",[11880],"[2449,2580]","[1,40]",1,0.055,0,[],""
4514,"DTTKaruiBloodFever2HLeap","",[11880],"[6161,10998,649]","[-10,25,-50]",1,0.055,0,[],""
4515,"DTTParasiteSwarmLeap","",[],"[6161,10998]","[20,40]",1,0.055,0,[],""
4516,"DTTParasiteSwarmLeapAttach","",[],[],[],1,0.055,0,[],""
4517,"DTTBloodFeverCaptainLeap","",[11880],"[6161,10998,649]","[-15,15,-65]",1,0.055,0,[],""
4518,"DTTBloodFeverCaptainLeapCharged","",[11880],"[6161,10998,649]","[-15,15,-65]",1,0.055,0,[],""
4519,"DTTTwilightGuardBossLeap","",[11880],"[6161,10998,649]","[-15,15,-50]",1,0.055,0,[],""
4520,"DTTVaalHumanoidStalkerLeap","",[11880],"[6161,10998,649]","[-15,15,-50]",1,0.055,0,[],""
4521,"DTTScarecrowLeap","",[11880],"[6161,10998,649]","[-15,15,-50]",1,0.055,0,[],""
4522,"DTTBloodClanPoleVaultSingle","",[11880],"[10998,649]","[40,-85]",1,0.055,0,[],""
4523,"DTTBirdSwoopin","",[11880],"[6161,10998,649]","[15,35,30]",1,0.055,0,[],""
4524,"DTTMantisRatLeap","",[11880],"[6161,10998,649]","[-7,40,-32]",1,0.055,0,[],""
4525,"DTTPrimordialBeast3LeapAttack","",[11880],"[6161,10998,649]","[-10,25,-40]",1,0.055,0,[],""
4526,"DTTIceWendigoForward","",[11880],"[6161,10998,649]","[0,0,0]",1,0.055,0,[],""
4527,"DTTIceWendigoParkour","",[11880],"[6161,10998,649]","[0,0,0]",1,0.055,0,[],""
4528,"DTTIceWendigoLeft","",[11880],"[6161,10998,649]","[0,0,0]",1,0.055,0,[],""
4529,"DTTIceWendigoRight","",[11880],"[6161,10998,649]","[0,0,0]",1,0.055,0,[],""
4530,"DTTGemlingArcherBossDodgeLeft","",[11880],"[6161,10998,649]","[0,0,0]",1,0.055,0,[],""
4531,"DTTGemlingArcherBossDodgeRight","",[11880],"[6161,10998,649]","[0,0,0]",1,0.055,0,[],""
4532,"DTTPrisonerBossSpearLeap","",[11880],"[6161,10998,649]","[-20,10,-50]",1,0.055,0,[],""
4533,"DTTPrisonerBossUnarmedLeap","",[11880],"[6161,10998,649]","[-20,10,-50]",1,0.055,0,[],""
4534,"DTTScientist3Engage","",[11880],"[6161,10998,649]","[-10,15,-50]",1,0.055,0,[],""
4535,"DTTScientist3Disengage","",[11880],"[2449,2580]","[3,40]",1,0.055,0,[],""
4536,"DTTIgnagdukBogWitchDashBone","",[11880],"[6161,10998,649]","[-15,15,0]",1,0.055,0,[],""
4537,"DTTIgnagdukBogWitchDashFlame","",[11880],"[6161,10998,649]","[-10,15,0]",1,0.055,0,[],""
4538,"DTTChimeraBossLeap","",[11880],"[6161,10998,649]","[-15,15,0]",1,0.055,0,[],""
4539,"DTTQuadrillaCommandoRoll","","[605,18635,18622]","[17522,2641]","[45,150]",1,0.055,0,[],""
4540,"DTTHyenaCentaurCliffJump","",[11880],"[6161,10998,649]","[0,30,0]",1,0.055,0,[],""
4541,"DTTExecutionerMinionsJumpToArena","",[11880],"[6161,10998,649]","[0,30,150]",1,0.055,0,[],""
4542,"DTTUrchinKid","",[11880],"[10998,649]","[29,-62]",1,0.055,0,[],""
4543,"DTTFallenHookDash","",[11880],"[10998,649,6161]","[23,-62,-8]",1,0.055,0,[],""
4544,"DTTExecratusExecutionerDash","",[11880],"[6161,10998,10079]","[-17,32,85]",1,0.055,0,[],""
4545,"DTTExecratusExecutionerDash2","",[11880],"[6161,10998,10079]","[-10,32,85]",1,0.055,0,[],""
4546,"DTTMinotaurGladiatorLeapSlam","",[11880],"[6161,10998,13747,649]","[-10,40,80,-33]",1,0.055,0,[],""
4547,"DTTExecratusBlackPrinceDash1","",[11880],"[6161,10998,13747,649]","[-5,35,55,0]",1,0.055,0,[],""
4548,"DTTBaronWolfBloodPortalIn","",[11880],[],[],1,0.055,0,[],""
4549,"DTTBaronWolfBloodPortalOut","",[11880],[],[],1,0.055,0,[],""
4550,"DTTWingedFiendToGround","",[11880],"[6161,10998,13747,649]","[-5,10,30,0]",1,0.055,0,[],""
4551,"DTTHusbandDash","",[11880],"[6161,10998,13747,649]","[-11,46,64,0]",1,0.055,0,[],""
4552,"DTTCountsGuardSpearLeap","",[11880],"[6161,10998,13747,649]","[-10,25,60,-40]",1,0.055,0,[],""
4553,"DTTBaronBossCorruptWolfJump","",[11880],"[6161,10998]","[-15,25]",1,0.055,0,[],""
4554,"DTTForgeBossLeap","","[11880,2863]","[6161,10998,13747,649]","[-15,33,60,-25]",1,0.055,0,[],""
4555,"DTTSunWorshipperEnrageDash","","[11880,2863,19094]","[6161,10998,13747,17522]","[-7,45,90,80]",1,0.055,0,[],""
4556,"DTTDoryaniHumanBossJumpToArenaMiddle","",[11880],[],[],1,0.055,0,[],""
4557,"DTTBreachFodderHellscapePaleDogmanDash","",[],"[6161,10998,649]","[-9,37,-60]",1,0,0,[],""
4558,"DTTBreachEliteHellscapeStabbySkyStab","",[],"[6161,10998,13747,649]","[-10,20,60,-40]",1,0.055,0,[],""
4559,"DTTBreachEliteHellscapeStabWeb","",[],"[6161,10998,649]","[20,40,-50]",1,0.055,0,[],""
4560,"DTTBreachEliteHellscapeStabCombo","",[],"[6161,10998,649]","[20,40,-50]",1,0.055,0,[],""
4561,"DTTDoryaniHumanBossJumpAround","",[11880],[],[],1,0.055,0,[],""
4562,"DTTDoryaniHumanBossDeathJumpShort","",[11880],[],[],1,0.055,0,[],""
4563,"DTTDoryaniHumanBossDeathJumpMedium","",[11880],[],[],1,0.055,0,[],""
4564,"DTTDoryaniHumanBossDeathJumpLong","",[11880],[],[],1,0.055,0,[],""
4565,"DTTCrowbellLeapSlam","",[11880],"[6161,10998,13747,649]","[-7,0,0,0]",1,0.055,0,[],""
4566,"DTTCrowbellLeapSlamEnraged","",[11880],"[6161,10998,13747,649]","[-7,0,0,0]",1,0.055,0,[],""
4567,"DTTMutewindManDualSwordGrimLeapslam","","[712,6904,11880]","[6161,10998,13747,649]","[10,30,90,-35]",1,0.055,0,[],""
4568,"DTTPlagueBringerDash","",[11880],"[6161,10998]","[5,50]",1,0.055,0,[],""
4569,"DTTMutewindWomanDualDaggerGrimSmokeDash","",[11880],"[6161,10998]","[5,50]",1,0.055,0,[],""
4570,"DTTHellscapePaleBossLeap","",[],"[6161,10998,649]","[-10,45,-35]",1,0.055,0,[],""
4571,"DTTHellscapePaleBossDashStab","",[],"[6161,10998,649]","[-12,32,-50]",1,0.055,0,[],""
4572,"DTTSpiritOfTheCat","",[11880],"[6161,10998,13747,649]","[0,55,60,-50]",1,0.055,0,[],""
4573,"DTTWildBreachBossLeapSlam","","[712,6904,11880]","[6161,10998,13747,649]","[-5,30,60,-35]",1,0.055,0,[],""
4574,"DTTAnimateWeaponSpearDashStab",121,[11880],"[6161,10998,13747,649]","[20,30,200,0]",1,0.055,0,[],""
4575,"DTTqwe_NEW_ENTRIES_GO_ABOVE_ME","",[11880],"[6161,10998,13747,649]","[0,0,0,0]",1,0.055,0,[],""
4576,"GraveyardGhostDashToTarget","",[11880],[],[],1,0.055,0,[],""
4577,"GraveyardGhostDashToTargetFar","",[11880],[6161],[-15],1,0.055,0,[],""
4578,"GhoulCommanderDash","",[],"[6161,10998,10079,649]","[-6,30,50,-50]",1,0.055,0,[],""
4579,"LegionnaireDodgeLeft","",[11880],"[2449,2580]","[1,25]",1,0.055,0,[],""
4580,"LegionnaireDodgeRight","",[11880],[2580],[25],1,0.055,0,[],""
4581,"HeistRobotStormcallerShockRifleSingle","","[4430,605]","[1100,798,2617,649,349]","[50,300,100,-45,200]",0.8,0.1,0.0175,[],""
4582,"LioneyeTriggeredProjectileSanctum","","[488,6707,4400]","[800,1100]","[159,50]",1,0.1,0,[],""
4583,"SanctumLioneyeFireCircleBombard","",[605],[1100],[75],1,0.1,0,[],""
4584,"TombStalkerMultiAttack","",[],"[9381,9382]","[150,20]",1,0.055,0,[],""
4585,"HeistThugTrapperEnsnaringArrow","","[1780,860,854,9918]","[9909,9917,10043,868,866,1219]","[0,-25,3,80,8000,13]",6.5,0.1,0.0175,[],""
4586,"ExpeditionVoranaDeathZone","",[],[2641],[-75],0.3,0.1,0.0175,[],""
4587,"PlayerMonsterModEnergyShieldAuraMinion1","",[],[],[],10,0.1,0.0175,[],""
4588,"PlayerMonsterModEnergyShieldAura1","",[],[],[],10,0.1,0.0175,[],""
4589,"MonsterModEnergyShieldAura1","",[],[],[],10,0.1,0.0175,[],""
4590,"PlayerMonsterModResistanceAura1","",[],[],[],10,0.1,0.0175,[],""
4591,"MonsterModResistanceAura1","",[],[],[],10,0.1,0.0175,[],""
4592,"PlayerMonsterModTemporalAuraMinion1","",[],[],[],10,0.1,0.0175,[],""
4593,"PlayerMonsterModTemporalAura1","",[],[],[],10,0.1,0.0175,[],""
4594,"MonsterModTemporalAura1","",[],[],[],10,0.1,0.0175,[],""
4595,"PlayerMonsterModHinderAura1","",[],[],[],10,0.1,0.0175,[],""
4596,"MonsterModHinderAura1","",[],[],[],10,0.1,0.0175,[],""
4597,"PlayerMonsterModFlaskRemovalAura1","",[],[],[],10,0.1,0.0175,[],""
4598,"MonsterModFlaskRemovalAura1","",[],[],[],10,0.1,0.0175,[],""
4599,"PlayerMonsterModIncreasedSpeedAuraMinion1","",[],[],[],10,0.1,0.0175,[],""
4600,"PlayerMonsterModIncreasedSpeedAura1","",[],[],[],10,0.1,0.0175,[],""
4601,"MonsterModIncreasedSpeedAura1","",[],[],[],10,0.1,0.0175,[],""
4602,"PlayerMonsterModPhysicalDamageAura1","",[],[],[],10,0.1,0.0175,[],""
4603,"MonsterModPhysicalDamageAura1","",[],[],[],10,0.1,0.0175,[],""
4604,"PlayerMonsterModPreventRecoveryAura","",[],[],[],10,0.1,0.0175,[],""
4605,"MonsterModPreventRecoveryAura","",[],[],[],10,0.1,0.0175,[],""
4606,"PlayerMonsterModManaSiphoner","",[],[],[],135,0.1,0.0175,[],""
4607,"MonsterModManaSiphoner","",[],[],[],10,0.1,0.0175,[],""
4608,"DeliriumDemonOrbDetonation","","[6905,6906]",[],[],1,0.1,0.0175,[],""
4609,"DeliriumDemonBeam","","[6905,6906]",[349],[10000],4.5,0.1,0.0175,[],""
4610,"EAADeliriumDemonSlashCastComboFire","","[6905,6906]",[],[],1,0.1,0.0175,[],""
4611,"EAADeliriumDemonSlashCastComboLightning","","[6905,6906]",[],[],1,0.1,0.0175,[],""
4612,"GADeliriumDemonSlashLeftTriggered","","[605,104,10078]","[1103,621]","[50,-20]",1,0.1,0.0175,[],""
4613,"GADeliriumDemonSlashRightTriggered","","[605,104,10078]","[4798,4797,3747]","[1,4000,200]",1,0.1,0.0175,[],""
4614,"DeliriumDemonMeleeLeft","","[605,104,10078]","[10042,4798,4797,3747]","[150,1,4000,200]",1,0.1,0.0175,[],""
4615,"DeliriumDemonMeleeRight","","[605,104,10078]","[10042,1103,621]","[150,25,-20]",1,0.1,0.0175,[],""
4616,"DeliriumDemonTeleportAttack","","[6905,6906]",[10340],[14],1,0.1,0.0175,[],""
4617,"GADeliriumDemonTeleportAttackTriggeredCone","","[605,104,10078]","[4798,4797,3747]","[1,4000,200]",1,0.1,0.0175,[],""
4618,"GADeliriumDemonTeleportAttackTriggeredCone2","","[605,104,10078]","[1103,621]","[50,-20]",1,0.1,0.0175,[],""
4619,"MPSDeliriumDemonProjectileSpammableFire","","[488,4430,6707]",[800],[1377],4.5,0.1,0.0175,[],""
4620,"MPSDeliriumDemonProjectileSpammableLightning","","[488,4430,6707]","[800,18656]","[1378,50]",4.5,0.1,0.0175,[],""
4621,"MPSDeliriumDemonFlurryProjectileFire","","[488,4430,6707,2899]","[800,2458]","[1377,25]",2.5,0.1,0.0175,[],""
4622,"GSDeliriumDemonFlurryProjectileFireImpact","","[605,488,18621,18634]",[],[],1.5,0.1,0.0175,[],""
4623,"MPSDeliriumDemonFlurryProjectileFireSmall","","[488,4430,6707,2899]","[800,2458]","[1377,25]",1.5,0.1,0.0175,[],""
4624,"MPSDeliriumDemonFlurryProjectileLightning","","[488,4430,6707,2899]","[800,2458]","[1378,10]",1.2,0.1,0.0175,[],""
4625,"DeliriumDemonLightningGigaBall","","[488,4430,6707]","[3108,5843,14411]","[30,1,100]",1,0.1,0.0175,[],""
4626,"DeliriumDemonLightningGigaBallUnique","","[488,4430,6707,190]","[3108,5843,14411]","[30,1,100]",1,0.1,0.0175,[],""
4627,"MPWDeliriumDemonWeaponThrowLeft","","[488,4400,4430,6707,6490]","[800,5843]","[99,1]",1,0.1,0.0175,[],""
4628,"MPWDeliriumDemonWeaponThrowRight","","[488,4400,4430,6707,6490]","[800,5843]","[104,1]",1,0.1,0.0175,[],""
4629,"GADeliriumDemonWeaponThrowLeftImpact","",[605],[],[],1,0.1,0.0175,[],""
4630,"GADeliriumDemonWeaponThrowRightImpact","",[605],[],[],1,0.1,0.0175,[],""
4631,"DeliriumDeathZoneExplosion1","","[605,6904,6905,6906]","[1101,1102]","[40,40]",7.8,0.1,0.0175,[],""
4632,"DeliriumDeathZoneExplosion2","","[605,6904,6905,6906]","[1101,1102]","[40,40]",7.8,0.1,0.0175,[],""
4633,"DeliriumDeathZoneExplosion3","","[605,6904,6905,6906]","[1101,1102]","[40,40]",7.8,0.1,0.0175,[],""
4634,"DeliriumDeathZoneExplosion4","","[605,6904,6905,6906]","[1101,1102]","[40,40]",7.8,0.1,0.0175,[],""
4635,"DeliriumDeathZoneExplosion5","","[605,6904,6905,6906]","[1101,1102]","[40,40]",7.8,0.1,0.0175,[],""
4636,"DeliriumDeathZoneExplosion6","","[605,6904,6905,6906]","[1101,1102]","[40,40]",7.8,0.1,0.0175,[],""
4637,"DeliriumDeathZoneExplosion7","","[605,6904,6905,6906]","[1101,1102]","[40,40]",7.8,0.1,0.0175,[],""
4638,"DeliriumDeathZoneExplosion8","","[605,6904,6905,6906]","[1101,1102]","[40,40]",7.8,0.1,0.0175,[],""
4639,"DeliriumDemonColdSpear","","[488,4430,6707,4400,2899]","[800,1911,1101,6476]","[100,-72,75,100]",1,0.1,0.0175,[],""
4640,"DeliriumDemonColdSpearGroundTarget","","[488,4430,6707,4400,2899]","[800,1911,3108,5843]","[101,-72,30,1]",1,0.1,0.0175,[],""
4641,"DeliriumDemonColdSpearImpact","",[605],[1101],[70],1,0.1,0.0175,[],""
4642,"DeliriumDemonColdSpearImpactUnique","",[605],"[1101,5563]","[70,15]",1,0.1,0.0175,[],""
4643,"DeliriumDemonColdSpearGroundDegen","",[],[5563],[100],2.2,0.1,0.0175,[],""
4644,"DeliriumDemonColdSpearGroundDegenUnique","",[],"[16697,5563]","[100,150]",2.2,0.1,0.0175,[],""
4645,"TBDeliriumDemonLeftLightningBeam","",[],[6467],[1],1.5,0.1,0.0175,[],""
4646,"TBDeliriumDemonRightLightningBeam","",[],[6467],[1],1.5,0.1,0.0175,[],""
4647,"DeliriumDemonSummonDeathZone","",[],[349],[10000],3.5,0.1,0.0175,[],""
4648,"SODeliriumDemonSpawnLightningVolatile","",[],[6468],[1],1,0.1,0.0175,[],""
4649,"GSDeliriumDemonLightningVolatileExplosion","","[605,190,1919]","[7011,349]","[20,2000]",2,0.1,0.0175,[],""
4650,"DeliriumGroundWeaponRightAttack","","[605,1919]","[4798,4797,3747]","[1,3000,200]",1,0.055,0,[],""
4651,"DeliriumGroundWeaponLeftAttack","","[605,1919]","[1103,621,9243]","[50,-30,100]",1,0.055,0,[],""
4652,"DeliriumSoulMortar","","[488,605,4430]","[2458,5563]","[8,-40]",2,0.1,0.0175,[],""
4653,"DeliriumBeamMonsterGTLightning","",[],[],[],1,0.1,0.0175,[],""
4654,"DeliriumBeamMonsterGTCold","",[],[],[],1,0.1,0.0175,[],""
4655,"DeliriumBeamMonsterGTFire","",[],[],[],1,0.1,0.0175,[],""
4656,"DeliriumBeamMonsterGTPackTeleport","",[],[],[],1,0.1,0.0175,[],""
4657,"DeliriumBeamMonsterGTGeneric","",[],[],[],1,0.055,0,[],""
4658,"DeliriumBeamMonsterGTSlamma","",[],[],[],1,0.1,0.0175,[],""
4659,"DeliriumMinionSpikeExplosionGT","",[],[],[],1,0.1,0.0175,[],""
4660,"DeliriumBeamMonsterTBLightning","",[],[6467],[1],1,0.1,0.0175,[],""
4661,"DeliriumBeamMonsterTBCold","",[],[6467],[1],1,0.1,0.0175,[],""
4662,"DeliriumBeamMonsterTBFire","",[],[6467],[1],1,0.1,0.0175,[],""
4663,"DeliriumBeamMonsterTBPackTeleport","",[],[6467],[1],1,0.1,0.0175,[],""
4664,"DeliriumBeamMonsterTBGeneric","",[],[6467],[1],1,0.1,0.0175,[],""
4665,"DeliriumBeamMonsterSSM1","",[2416],"[888,2127,6468,4612]","[1067,1,1,-95]",1,0.1,0.0175,[],""
4666,"DeliriumMonsterFireSlash","","[605,1113,18634]","[1100,598]","[70,100]",1,0.1,0.0175,[],""
4667,"DeliriumMonsterFireSlashUnique","","[605,1113,18634]","[1100,598]","[70,100]",1,0.1,0.0175,[],""
4668,"DeliriumMonsterSummonFireTornado","","[2416,892]","[2127,888,4612,5834]","[1,1070,-99,120]",1,0.1,0.0175,[],""
4669,"DeliriumMonsterSummonFireTornadoUnique","","[2416,892]","[2127,888,4612,5834]","[1,1071,-99,120]",1,0.1,0.0175,[],""
4670,"DeliriumMonsterChargedBlast","",[605],[],[],1,0.1,0.0175,[],""
4671,"DeliriumMonsterChargedBlastUnique","","[605,189]",[582],[10],1,0.1,0.0175,[],""
4672,"HeistCasterFlameblast","",[605],[649],[-50],4.2,0.1,0.0175,[],""
4673,"DeliriumBeamMonsterSSM2","",[2416],"[888,2127,6468,4612]","[1068,1,1,-95]",1,0.1,0.0175,[],""
4674,"DeliriumBeamMonsterSSM3","",[2416],"[888,2127,6468,4612]","[1069,1,1,-95]",1,0.1,0.0175,[],""
4675,"DeliriumBeamMonsterSSMPackTeleport","",[2416],"[888,2127,6468,4612]","[1072,1,1,-95]",1,0.1,0.0175,[],""
4676,"DeliriumBeamMonsterSSMSlamma","",[2416],"[888,2127,6468,4612]","[1073,1,1,-95]",1,0.1,0.0175,[],""
4677,"DeliriumBeamMonsterSSMCorpseDegen","",[2416],"[888,2127,6468,4612]","[1074,1,1,-95]",1,0.055,0,[],""
4678,"DeliriumBeamMonsterSSMCorpseProjectile","",[2416],"[888,2127,6468,4612]","[1075,1,1,-95]",1,0.055,0,[],""
4679,"DeliriumBeamMonsterSSMCorpseSpawn","",[2416],"[888,2127,6468,4612]","[1076,1,1,-95]",1,0.055,0,[],""
4680,"DeliriumFireTornadoTick","",[1919],[349],[10000],1,0.1,0.0175,[],""
4681,"DeliriumFireTornadoBurningGround","",[],[349],[5000],2.8,0.1,0.0175,[],""
4682,"DeliriumLightningTeleportImpact","",[605],[],[],1,0.1,0.0175,[],""
4683,"DeliriumLightningBolt","",[605],[],[],1,0.1,0.0175,[],""
4684,"DeliriumLightningBoltNovaGT1","",[],[],[],1,0.1,0.0175,[],""
4685,"DeliriumLightningBoltNovaGT2","",[],[],[],1,0.1,0.0175,[],""
4686,"DeliriumLightningBoltNovaGT1Unique","",[],[],[],1,0.1,0.0175,[],""
4687,"DeliriumLightningBoltNovaGT2Unique","",[],[],[],1,0.1,0.0175,[],""
4688,"DeliriumLightningTeleport","",[],[10507],[1],1,0.1,0.0175,[],""
4689,"DeliriumPackTeleport","","[605,190]","[7011,5563]","[25,-25]",1,0.1,0.0175,[],""
4690,"DeliriumDaemonSlam","",[605],[],[],1,0.1,0.0175,[],""
4691,"DeliriumMinionKnockbackWave","",[104],"[392,10042]","[600,200]",1,0.1,0.0175,[],""
4692,"DeliriumVomitileDebuffExplosion","",[605],"[1103,349]","[25,3000]",1.2,0.1,0.0175,[],""
4693,"DeliriumDaemonTeleportExplodeKill","",[605],[],[],3.7,0.1,0.0175,[],""
4694,"DeliriumLightningStrike","",[605],[],[],1,0.1,0.0175,[],""
4695,"DeliriumLightningStrikeGT","",[],[],[],1,0.1,0.0175,[],""
4696,"DeliriumFrostOrbs","",[605],[5563],[-30],1,0.1,0.0175,[],""
4697,"DeliriumTemporalAnomaly","",[],"[349,9525]","[4000,2]",1,0.055,0,[],""
4698,"DeliriumatorSummonRareMonsters","",[2416],"[2126,2127,2175]","[2,2,30]",1,0.1,0.0175,[],""
4699,"DeliriumatorSummonMagicMonsters","",[2416],"[2126,2174,2175]","[1,1,30]",1,0.1,0.0175,[],""
4700,"DeliriumatorSummonNormalMonsters","",[2416],"[2174,2175]","[1,30]",1,0.1,0.0175,[],""
4701,"DeliriumatorVaporizeRoom","",[],[],[],1,0.1,0.0175,[],""
4702,"DeliriumatorVaporizeDoodads","",[],[],[],1,0.1,0.0175,[],""
4703,"DeliriumSkillDaemonMonsterCorpseSummonMonster","",[],[],[],1,0.1,0.0175,[],""
4704,"DeliriumSkillDaemonMonsterCorpseProjectileCascade","",[],[],[],1,0.1,0.0175,[],""
4705,"DeliriumSkillDaemonMonsterCorpseDegenZone","",[],[],[],1,0.1,0.0175,[],""
4706,"DeliriumDaemonDestroyCorpseSummonMonster","",[605],"[888,5604,4612]","[1062,1,-99]",1,0.1,0.0175,[],""
4707,"DeliriumDaemonDestroyCorpseProjectileCascade","","[605,1772]","[167,6476]","[2,35]",1,0.1,0.0175,[],""
4708,"DeliriumDaemonDestroyCorpseDegenZone","","[605,2417]","[888,5604,4612]","[1077,1,-99]",1,0.1,0.0175,[],""
4709,"DeliriumCascade","",[605],[],[],2.75,0.1,0.0175,[],""
4710,"DeliriumMinionSpawnNova","","[605,2899]",[],[],1,0.1,0.0175,[],""
4711,"DeliriumTriggerCascade","",[],[],[],1,0.055,0,[],""
4712,"DeliriumCorpseDegen","",[],[349],[250],2.8,0.1,0.0175,[],""
4713,"DeliriumWindDaemonGT","",[],[],[],1,0.055,0,[],""
4714,"DeliriumWindDaemonSO","",[],[],[],1,0.055,0,[],""
4715,"HarvestSpawnExplodingPodRed","",[],[],[],1,0.055,0,[],""
4716,"HarvestSpawnExplodingPodRedExplode","",[605],[1100],[50],2.5,0.1,0.0175,[],""
4717,"HarvestFrogBiteAttack","","[605,1113]",[1228],[15],1,0.055,0,[],""
4718,"HarvestSpikerSpike","","[6707,4430,8398,605,488,4400]",[],[],1,0.055,0,[],""
4719,"HarvestRhoaCastGroundEffectChilledFootstep","",[],"[5882,5563,349]","[4,-50,2500]",1,0.055,0,[],""
