"rownum","EffectBaseType","VisualEffect","VisualIdentity","Stats","ItemClasses","[rid]_80","bool_96","[i32]_97","[i32]_113","bool_129","[rid]_130","bool_146","[rid]_147","[rid]_163","[rid]_179","[rid]_195","rid_211","bool_227","rid_228","rid_244","bool_260","i32_261","i32_265","i32_269","i32_273","i32_277"
3543,6226,"",6389,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","","","","",-33554432,-16843010,-16843010,-16843010,16711422
3544,6227,"",6390,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","","","",-33554432,-16843010,-16843010,-16843010,16711422
3545,6228,"",6391,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","","","","",-33554432,-16843010,-16843010,-16843010,16711422
3546,6229,"",6392,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","","","","",-33554432,-16843010,-16843010,-16843010,16711422
3547,6230,"",6393,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","","","","",-33554432,-16843010,-16843010,-16843010,16711422
3548,6231,"",6394,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","","","",-33554432,-16843010,-16843010,-16843010,16711422
3549,6232,"",6395,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","","","","",-33554432,-16843010,-16843010,-16843010,16711422
3550,6233,"",6396,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","","","","",-33554432,-16843010,-16843010,-16843010,16711422
3551,6234,"",6397,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","","","","",-33554432,-16843010,-16843010,-16843010,16711422
3552,6235,"",6398,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","","","",-33554432,-16843010,-16843010,-16843010,16711422
3553,6236,"",6399,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","","","","",-33554432,-16843010,-16843010,-16843010,16711422
3554,6237,"",6400,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","","","","",-33554432,-16843010,-16843010,-16843010,16711422
3555,6238,"",6401,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","","","","",-33554432,-16843010,-16843010,-16843010,16711422
3556,6239,"",6402,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","","","",-33554432,-16843010,-16843010,-16843010,16711422
3557,6240,"",6403,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","","","","",-33554432,-16843010,-16843010,-16843010,16711422
3558,6241,"",6404,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","","","","",-33554432,-16843010,-16843010,-16843010,16711422
3559,6242,"",6405,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","","","","",-33554432,-16843010,-16843010,-16843010,16711422
3560,6243,"",6406,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","","","",-33554432,-16843010,-16843010,-16843010,16711422
3561,6244,"",6407,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","","","","",-33554432,-16843010,-16843010,-16843010,16711422
3562,6245,"",6408,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","","","","",-33554432,-16843010,-16843010,-16843010,16711422
3563,6246,"",6409,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","","","","",-33554432,-16843010,-16843010,-16843010,16711422
3564,6247,"",6410,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","","","","",-33554432,-16843010,-16843010,-16843010,16711422
3565,6248,"",6411,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","","","","",-33554432,-16843010,-16843010,-16843010,16711422
3566,6249,"",6412,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","","","","",-33554432,-16843010,-16843010,-16843010,16711422
3567,6250,"",6413,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","","","",-33554432,-16843010,-16843010,-16843010,16711422
3568,6251,"",6414,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","","","","",-33554432,-16843010,-16843010,-16843010,16711422
3569,6252,"",6415,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","","","","",-33554432,-16843010,-16843010,-16843010,16711422
3570,6253,"",6416,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","","","","",-33554432,-16843010,-16843010,-16843010,16711422
3571,6254,"",6417,[],"[6,7,8,9,15,14,57,11,12,32,20,13]",[],"",[],"[1,4,36,39,42,45]",1,[],"",[],[],[],[],"","","","","",-33554432,-16843010,-16843010,-16843010,16711422
3572,6255,"",6418,[],[26],[],"",[],"[4,39,45]","",[],"",[],[],[],[],"","","","","",-33554432,-16843010,-16843010,-16843010,16711422
3573,6256,"",6419,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","","","",-33554432,-16843010,-16843010,-16843010,16711422
3574,6257,"",6420,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","","","","",-33554432,-16843010,-16843010,-16843010,16711422
3575,6258,"",6421,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","","","","",-33554432,-16843010,-16843010,-16843010,16711422
3576,6259,"",6422,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","","","","",-33554432,-16843010,-16843010,-16843010,16711422
3577,6260,"",6423,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","","","",-33554432,-16843010,-16843010,-16843010,16711422
3578,6261,"",6424,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","","","",-33554432,-16843010,-16843010,-16843010,16711422
3579,6262,"",6425,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","","","","",-33554432,-16843010,-16843010,-16843010,16711422
3580,6263,"",6426,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","","","","",-33554432,-16843010,-16843010,-16843010,16711422
3581,6264,"",6427,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","","","","",-33554432,-16843010,-16843010,-16843010,16711422
3582,6265,"",6428,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","","","",-33554432,-16843010,-16843010,-16843010,16711422
3583,6266,"",6429,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","","","",-33554432,-16843010,-16843010,-16843010,16711422
3584,6267,"",6430,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","","","",-33554432,-16843010,-16843010,-16843010,16711422
3585,6268,"",6431,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","","","",-33554432,-16843010,-16843010,-16843010,16711422
3586,6273,306,"",[1364],[23],[],"",[110],[13],"",[],"",[],[],[],[],"","","","","",-33554432,-16843010,-16843010,-16843010,16711422
3587,6274,307,"",[1364],[23],[],"",[111],[13],"",[],"",[],[],[],[],"","","","","",-33554432,-16843010,-16843010,-16843010,16711422
3588,6275,308,"",[1364],[23],[],"",[112],[13],"",[],"",[],[],[],[],"","","","","",-33554432,-16843010,-16843010,-16843010,16711422
3589,6276,309,"",[1364],[23],[],"",[113],[13],"",[],"",[],[],[],[],"","","","","",-33554432,-16843010,-16843010,-16843010,16711422
3590,6277,"",6432,[20904],[26],[],"",[1],"[4,39,45]","",[],"",[],[],[],[],"","","","","",-33554432,-16843010,-16843010,-16843010,16711422
3591,6278,"",6433,[20904],[26],[],"",[1],"[4,39,45]","",[],"",[],[],[],[],"","","","","",-33554432,-16843010,-16843010,-16843010,16711422
3592,6279,"",6434,[20904],[26],[],"",[1],"[4,39,45]","",[],"",[],[],[],[],"","","","","",-33554432,-16843010,-16843010,-16843010,16711422
3593,6283,"",6435,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","","","",-33554432,-16843010,-16843010,-16843010,16711422
3594,6284,"",6436,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","","","","",-33554432,-16843010,-16843010,-16843010,16711422
3595,6285,"",6437,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","","","","",-33554432,-16843010,-16843010,-16843010,16711422
3596,6286,"",6438,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","","","","",-33554432,-16843010,-16843010,-16843010,16711422
3597,6291,"","",[],[],[],"",[],[34],"",[],"",[],[],[],[],"","","","","",-33554432,-16843010,-16843010,-16843010,16711422
3598,6292,310,"",[22145],"[37,6,7,8,9,11,12,13,14,15,16,17,32,57,26,20,92,79]",[],"",[1],"[2,5,37,40,43,46]","",[],"",[],[],[],[],"","","","","",-33554432,-16843010,-16843010,-16843010,16711422
3599,6293,311,"",[22146],"[37,6,7,8,9,11,12,13,14,15,16,17,32,57,26,20,92,79]",[],"",[1],"[2,5,37,40,43,46]","",[],"",[],[],[],[],"","","","","",-33554432,-16843010,-16843010,-16843010,16711422
3600,6294,312,"",[22147],"[37,6,7,8,9,11,12,13,14,15,16,17,32,57,26,20,92,79]",[],"",[1],"[2,5,37,40,43,46]","",[],"",[],[],[],[],"","","","","",-33554432,-16843010,-16843010,-16843010,16711422
3601,6295,"",9165,[],[26],[],"",[],"[4,39,45]","",[],1,[],[],[],[],"","","","","",-33554432,-16843010,-16843010,-16843010,16711422
3602,6296,"",9646,[],[21],[],"",[],[24],"",[],1,[],[],[],[],"","","","","",-33554432,-16843010,-16843010,-16843010,16711422
3603,6297,"",9649,[],[5],[],"",[],"[31,32]","",[],1,[],[],[],[],"","","","","",-33554432,-16843010,-16843010,-16843010,16711422
3604,6298,"",11899,[],[4],[],"",[],[25],"",[],1,[],[],[],[],"","","","","",-33554432,-16843010,-16843010,-16843010,16711422
3605,6299,"",10997,[],[4],[],"",[],[25],"",[],1,[],[],[],[],"","","","","",-33554432,-16843010,-16843010,-16843010,16711422
3606,6300,"",12137,[],[4],[],"",[],[25],"",[],1,[],[],[],[],"","","","","",-33554432,-16843010,-16843010,-16843010,16711422
3607,6301,"",10424,[],[4],[],"",[],[25],"",[],1,[],[],[],[],"","","","","",-33554432,-16843010,-16843010,-16843010,16711422
3608,6302,"",12135,[],[4],[],"",[],[25],"",[],1,[],[],[],[],"","","","","",-33554432,-16843010,-16843010,-16843010,16711422
3609,6303,"",11092,[],[4],[],"",[],[25],"",[],1,[],[],[],[],"","","","","",-33554432,-16843010,-16843010,-16843010,16711422
3610,6304,"",9423,[],[4],[],"",[],[25],"",[],1,[],[],[],[],"","","","","",-33554432,-16843010,-16843010,-16843010,16711422
3611,6305,"",12134,[],[4],[],"",[],[25],"",[],1,[],[],[],[],"","","","","",-33554432,-16843010,-16843010,-16843010,16711422
3612,6306,"",10980,[],[33],[],"",[],"[26,27,28,29,30]","",[],1,[],[],[],[],"","","","","",-33554432,-16843010,-16843010,-16843010,16711422
3613,6307,"",10975,[],[4],[],"",[],[25],"",[],1,[],[],[],[],"","","","","",-33554432,-16843010,-16843010,-16843010,16711422
3614,6308,"",11870,[],[21],[],"",[],[24],"",[],1,[],[],[],[],"","","","","",-33554432,-16843010,-16843010,-16843010,16711422
3615,6309,"",10422,[],[33],[],"",[],"[26,27,28,29,30]","",[],1,[],[],[],[],"","","","","",-33554432,-16843010,-16843010,-16843010,16711422
3616,6310,"",11096,[],[4],[],"",[],[25],"",[],1,[],[],[],[],"","","","","",-33554432,-16843010,-16843010,-16843010,16711422
3617,6311,"",10421,[],[5],[],"",[],"[31,32]","",[],1,[],[],[],[],"","","","","",-33554432,-16843010,-16843010,-16843010,16711422
3618,6312,"",12133,[],[4],[],"",[],[25],"",[],1,[],[],[],[],"","","","","",-33554432,-16843010,-16843010,-16843010,16711422
3619,6313,"",12132,[],[4],[],"",[],[25],"",[],1,[],[],[],[],"","","","","",-33554432,-16843010,-16843010,-16843010,16711422
3620,6314,"",12136,[],[4],[],"",[],[25],"",[],1,[],[],[],[],"","","","","",-33554432,-16843010,-16843010,-16843010,16711422
3621,6315,"",11010,[],[21],[],"",[],[24],"",[],1,[],[],[],[],"","","","","",-33554432,-16843010,-16843010,-16843010,16711422
3622,6316,"",10995,[],[5],[],"",[],"[31,32]","",[],1,[],[],[],[],"","","","","",-33554432,-16843010,-16843010,-16843010,16711422
3623,6317,"",11868,[],[1],[],"",[],"[26,27,28,29,30]","",[],1,[],[],[],[],"","","","","",-33554432,-16843010,-16843010,-16843010,16711422
3624,6318,"",11009,[],[5],[],"",[],"[31,32]","",[],1,[],[],[],[],"","","","","",-33554432,-16843010,-16843010,-16843010,16711422
3625,6319,"",9167,[],[4],[],"",[],[25],"",[],1,[],[],[],[],"","","","","",-33554432,-16843010,-16843010,-16843010,16711422
3626,6320,"",9371,[],[4],[],"",[],[25],"",[],1,[],[],[],[],"","","","","",-33554432,-16843010,-16843010,-16843010,16711422
3627,6321,"",11098,[],[5],[],"",[],"[31,32]","",[],1,[],[],[],[],"","","","","",-33554432,-16843010,-16843010,-16843010,16711422
3628,6322,"",11897,[],[21],[],"",[],[24],"",[],1,[],[],[],[],"","","","","",-33554432,-16843010,-16843010,-16843010,16711422
3629,6323,"",10978,[],[5],[],"",[],"[31,32]","",[],1,[],[],[],[],"","","","","",-33554432,-16843010,-16843010,-16843010,16711422
3630,6324,"",11823,[],[5],[],"",[],"[31,32]","",[],1,[],[],[],[],"","","","","",-33554432,-16843010,-16843010,-16843010,16711422
3631,6325,"",9172,[],[4],[],"",[],[25],"",[],1,[],[],[],[],"","","","","",-33554432,-16843010,-16843010,-16843010,16711422
3632,6326,"",11898,[],[5],[],"",[],"[31,32]","",[],1,[],[],[],[],"","","","","",-33554432,-16843010,-16843010,-16843010,16711422
3633,6327,"",12138,[],[4],[],"",[],[25],"",[],1,[],[],[],[],"","","","","",-33554432,-16843010,-16843010,-16843010,16711422
3634,6328,"",11826,[],[4],[],"",[],[25],"",[],1,[],[],[],[],"","","","","",-33554432,-16843010,-16843010,-16843010,16711422
3635,6329,"",9367,[],[5],[],"",[],"[31,32]","",[],1,[],[],[],[],"","","","","",-33554432,-16843010,-16843010,-16843010,16711422
3636,6330,"",9422,[],[4],[],"",[],[25],"",[],1,[],[],[],[],"","","","","",-33554432,-16843010,-16843010,-16843010,16711422
3637,6331,"",11011,[],[4],[],"",[],[25],"",[],1,[],[],[],[],"","","","","",-33554432,-16843010,-16843010,-16843010,16711422
3638,6332,"",9174,[],[4],[],"",[],[25],"",[],1,[],[],[],[],"","","","","",-33554432,-16843010,-16843010,-16843010,16711422
3639,6333,"",9166,[],[5],[],"",[],"[31,32]","",[],1,[],[],[],[],"","","","","",-33554432,-16843010,-16843010,-16843010,16711422
3640,6334,"",11093,[],[5],[],"",[],"[31,32]","",[],1,[],[],[],[],"","","","","",-33554432,-16843010,-16843010,-16843010,16711422
3641,6335,"",10420,[],[5],[],"",[],"[31,32]","",[],1,[],[],[],[],"","","","","",-33554432,-16843010,-16843010,-16843010,16711422
3642,6336,"",9652,[],[5],[],"",[],"[31,32]","",[],1,[],[],[],[],"","","","","",-33554432,-16843010,-16843010,-16843010,16711422
3643,6337,"",9688,[],[5],[],"",[],"[31,32]","",[],1,[],[],[],[],"","","","","",-33554432,-16843010,-16843010,-16843010,16711422
3644,6338,"",9501,[],[4],[],"",[],[25],"",[],1,[],[],[],[],"","","","","",-33554432,-16843010,-16843010,-16843010,16711422
3645,6339,"",7044,[],[4],[],"",[],[25],"",[],1,[],[],[],[],"","","","","",-33554432,-16843010,-16843010,-16843010,16711422
3646,6340,"",9653,[],[4],[],"",[],[25],"",[],1,[],[],[],[],"","","","","",-33554432,-16843010,-16843010,-16843010,16711422
3647,6341,"",9537,[],[4],[],"",[],[25],"",[],1,[],[],[],[],"","","","","",-33554432,-16843010,-16843010,-16843010,16711422
3648,6342,"",11895,[],[5],[],"",[],"[31,32]","",[],1,[],[],[],[],"","","","","",-33554432,-16843010,-16843010,-16843010,16711422
3649,6343,"",10976,[],[5],[],"",[],"[31,32]","",[],1,[],[],[],[],"","","","","",-33554432,-16843010,-16843010,-16843010,16711422
3650,6344,"",10993,[],[21],[],"",[],[24],"",[],1,[],[],[],[],"","","","","",-33554432,-16843010,-16843010,-16843010,16711422
3651,6345,"",9503,[],[21],[],"",[],[24],"",[],1,[],[],[],[],"","","","","",-33554432,-16843010,-16843010,-16843010,16711422
3652,6346,"",11037,[],[5],[],"",[],"[31,32]","",[],1,[],[],[],[],"","","","","",-33554432,-16843010,-16843010,-16843010,16711422
3653,6347,"",9428,[],[5],[],"",[],"[31,32]","",[],1,[],[],[],[],"","","","","",-33554432,-16843010,-16843010,-16843010,16711422
3654,6348,"",9177,[],[5],[],"",[],"[31,32]","",[],1,[],[],[],[],"","","","","",-33554432,-16843010,-16843010,-16843010,16711422
3655,6349,"",9681,[],[5],[],"",[],"[31,32]","",[],1,[],[],[],[],"","","","","",-33554432,-16843010,-16843010,-16843010,16711422
3656,6350,"",9496,[],[5],[],"",[],"[31,32]","",[],1,[],[],[],[],"","","","","",-33554432,-16843010,-16843010,-16843010,16711422
3657,6351,"",9530,[],[21],[],"",[],[24],"",[],1,[],[],[],[],"","","","","",-33554432,-16843010,-16843010,-16843010,16711422
3658,6352,"",9491,[],[5],[],"",[],"[31,32]","",[],1,[],[],[],[],"","","","","",-33554432,-16843010,-16843010,-16843010,16711422
3659,6353,"",9538,[],[4],[],"",[],[25],"",[],1,[],[],[],[],"","","","","",-33554432,-16843010,-16843010,-16843010,16711422
3660,6354,"",9536,[],[21],[],"",[],[24],"",[],1,[],[],[],[],"","","","","",-33554432,-16843010,-16843010,-16843010,16711422
3661,6355,"",9494,[],[5],[],"",[],"[31,32]","",[],1,[],[],[],[],"","","","","",-33554432,-16843010,-16843010,-16843010,16711422
3662,6356,"",9370,[],[21],[],"",[],[24],"",[],1,[],[],[],[],"","","","","",-33554432,-16843010,-16843010,-16843010,16711422
3663,6357,"",9651,[],[1],[],"",[],"[26,27,28,29,30]","",[],1,[],[],[],[],"","","","","",-33554432,-16843010,-16843010,-16843010,16711422
3664,6358,"",9488,[],[5],[],"",[],"[31,32]","",[],1,[],[],[],[],"","","","","",-33554432,-16843010,-16843010,-16843010,16711422
3665,6359,"",11822,[],[41],[496],"",[],[54],"",[],1,[],[],[],[],"","","","","",-33554432,-16843010,-16843010,-16843010,16711422
3666,6360,"",9683,[],[21],[],"",[],[24],"",[],1,[],[],[],[],"","","","","",-33554432,-16843010,-16843010,-16843010,16711422
3667,6361,"",9655,[],[21],[],"",[],[24],"",[],1,[],[],[],[],"","","","","",-33554432,-16843010,-16843010,-16843010,16711422
3668,6362,"",9492,[],[5],[],"",[],"[31,32]","",[],1,[],[],[],[],"","","","","",-33554432,-16843010,-16843010,-16843010,16711422
3669,6363,"",9684,[],[5],[],"",[],"[31,32]","",[],1,[],[],[],[],"","","","","",-33554432,-16843010,-16843010,-16843010,16711422
3670,6364,"",9504,[],[5],[],"",[],"[31,32]","",[],1,[],[],[],[],"","","","","",-33554432,-16843010,-16843010,-16843010,16711422
3671,6365,"",9493,[],"[0,1,33]",[],"",[],"[26,27,28,29,30]","",[],1,[],[],[],[],"","","","","",-33554432,-16843010,-16843010,-16843010,16711422
3672,6366,"",9534,[],[5],[],"",[],"[31,32]","",[],1,[],[],[],[],"","","","","",-33554432,-16843010,-16843010,-16843010,16711422
3673,6367,"",9500,[],[4],[],"",[],[25],"",[],1,[],[],[],[],"","","","","",-33554432,-16843010,-16843010,-16843010,16711422
3674,6368,"",11007,[],[5],[],"",[],"[31,32]","",[],1,[],[],[],[],"","","","","",-33554432,-16843010,-16843010,-16843010,16711422
3675,6369,"",9687,[],[5],[],"",[],"[31,32]","",[],1,[],[],[],[],"","","","","",-33554432,-16843010,-16843010,-16843010,16711422
3676,6370,"",9680,[],[5],[],"",[],"[31,32]","",[],1,[],[],[],[],"","","","","",-33554432,-16843010,-16843010,-16843010,16711422
3677,6371,"",9685,[],[5],[],"",[],"[31,32]","",[],1,[],[],[],[],"","","","","",-33554432,-16843010,-16843010,-16843010,16711422
3678,6372,"",9497,[],[21],[],"",[],[24],"",[],1,[],[],[],[],"","","","","",-33554432,-16843010,-16843010,-16843010,16711422
3679,6373,"",9535,[],[5],[],"",[],"[31,32]","",[],1,[],[],[],[],"","","","","",-33554432,-16843010,-16843010,-16843010,16711422
3680,6374,"",9170,[],[4],[],"",[],[25],"",[],1,[],[],[],[],"","","","","",-33554432,-16843010,-16843010,-16843010,16711422
3681,6375,"",9533,[],[5],[],"",[],"[31,32]","",[],1,[],[],[],[],"","","","","",-33554432,-16843010,-16843010,-16843010,16711422
3682,6376,"",11867,[],[26],[],"",[],"[4,39,45]","",[],1,[],[],[],[],"","","","","",-33554432,-16843010,-16843010,-16843010,16711422
3683,6377,"",9686,[],[26],[],"",[],"[4,39,45]","",[],1,[],[],[],[],"","","","","",-33554432,-16843010,-16843010,-16843010,16711422
3684,6378,"",11894,[],[20],[],"",[],[4],"",[],1,[],[],[],[],"","","","","",-33554432,-16843010,-16843010,-16843010,16711422
3685,6379,"",9647,[],[20],[],"",[],[4],"",[],1,[],[],[],[],"","","","","",-33554432,-16843010,-16843010,-16843010,16711422
3686,6380,"",10977,[],[6],[],"",[],"[1,4,36,39,42,45]","",[],1,[],[],[],[],"","","","","",-33554432,-16843010,-16843010,-16843010,16711422
3687,6381,"",9431,[],[7],[],"",[],"[1,4,36,39,42,45]","",[],1,[],[],[],[],"","","","","",-33554432,-16843010,-16843010,-16843010,16711422
3688,6382,"",9505,[],[7],[],"",[],"[1,4,36,39,42,45]","",[],1,[],[],[],[],"","","","","",-33554432,-16843010,-16843010,-16843010,16711422
3689,6383,"",9531,[],[9],[],"",[],"[1,4,36,39,42,45]","",[],1,[],[],[],[],"","","","","",-33554432,-16843010,-16843010,-16843010,16711422
3690,6384,"",9678,[],[8],[],"",[],"[1,4,36,39,42,45]","",[],1,[],[],[],[],"","","","","",-33554432,-16843010,-16843010,-16843010,16711422
3691,6385,"",9430,[],"[14,57]",[],"",[],"[1,36,42]","",[],1,[],[],[],[],"","","","","",-33554432,-16843010,-16843010,-16843010,16711422
3692,6386,"",9679,[],"[14,57]",[],"",[],"[1,36,42]","",[],1,[],[],[],[],"","","","","",-33554432,-16843010,-16843010,-16843010,16711422
3693,6387,"",9168,[],[15],[],"",[],"[1,36,42]","",[],1,[],[],[],[],"","","","","",-33554432,-16843010,-16843010,-16843010,16711422
3694,6388,"",10992,[],[5],[],"",[],"[31,32]","",[],1,[],[],[],[],"","","","","",-33554432,-16843010,-16843010,-16843010,16711422
3695,6389,"",10423,[],[25],[],"",[],[7],"",[],1,[],[],[],[],"","","","","",-33554432,-16843010,-16843010,-16843010,16711422
3696,6390,"",11097,[],[26],[],"",[],"[4,39,45]","",[],1,[],[],[],[],"","","","","",-33554432,-16843010,-16843010,-16843010,16711422
3697,6391,"",10996,[],[7],[],"",[],"[1,4,36,39,42,45]","",[],1,[],[],[],[],"","","","","",-33554432,-16843010,-16843010,-16843010,16711422
3698,6392,"",11869,[],[11],[],"",[],"[1,4,36,39,42,45]","",[],1,[],[],[],[],"","","","","",-33554432,-16843010,-16843010,-16843010,16711422
3699,6393,"",9429,[],[12],[],"",[],"[1,4,36,39,42,45]","",[],1,[],[],[],[],"","","","","",-33554432,-16843010,-16843010,-16843010,16711422
3700,6394,"",11865,[],[9],[],"",[],"[1,4,36,39,42,45]","",[],1,[],[],[],[],"","","","","",-33554432,-16843010,-16843010,-16843010,16711422
3701,6395,"",9160,[],[9],[],"",[],"[1,4,36,39,42,45]","",[],1,[],[],[],[],"","","","","",-33554432,-16843010,-16843010,-16843010,16711422
