"rownum","Id","Icon_DDSFile","Stats","Stat1Value","Stat2Value","Stat3Value","Stat4Value","PassiveSkillGraphId","Name","Name (French)","Name (German)","Name (Japanese)","Name (Korean)","Name (Portuguese)","Name (Russian)","Name (Spanish)","Name (Thai)","Name (Traditional Chinese)","Characters","IsKeystone","IsNotable","FlavourText","FlavourText (French)","FlavourText (German)","FlavourText (Japanese)","FlavourText (Korean)","FlavourText (Portuguese)","FlavourText (Russian)","FlavourText (Spanish)","FlavourText (Thai)","FlavourText (Traditional Chinese)","IsJustIcon","AchievementItem","IsJewelSocket","Ascendancy","IsAscendancyStartingNode","ReminderStrings","SkillPointsGranted","IsMultipleChoice","IsMultipleChoiceOption","Stat5Value","PassiveSkillBuffs","IsAnointmentOnly","i32_162","IsExpansion","IsProxyPassive","SkillType","MasteryGroup","Group","SoundEffect","AtlasnodeGroup","i32_228","i32_232","i32_236","i32_240","i32_244","bool_248","[rid]_249","i32_265","[rid]_269","bool_285","KeystoneId","bool_302","IsAttribute","AtlasSubTree","IsRootOfAtlasTree","GrantedSkill","WeaponPointsGranted","bool_341","bool_342"
4633,"passive_keystone_pain_attunement","Art/2DArt/SkillIcons/passives/KeystonePainAttunement.dds",[793],1,0,0,0,55048,"Pain Attunement","En Harmonie avec la douleur","Schmerzvolle Einstimmung","ペインアチューンメント","고통의 조율","Sintonia da Dor","Вдохновение болью","Ajuste al dolor","Pain Attunement","苦痛靈曲",[],1,"","Embrace the pain, drink it in.\r\nYour enemies will know your agony tenfold.","Étreignez la douleur ; imprégnez-vous en.\r\nVos adversaires subiront votre souffrance au centuple.","Lasst Euch vom Schmerz umfangen, saugt ihn auf.\r\nEure Feinde werden die zehnfache Pein erleiden.","痛みを受け入れ、飲み干すのだ。\r\n敵はお前の痛みを十重に知ることになる。","고통을 받아들여 삼키라.\r\n적들은 그대의 고통을 열 배로 맛보리라.","Abrace a dor e deleite-se nela. \r\nSeus inimigos sofrerão dez vezes a sua agonia.","Откройся боли, упивайся ею, и она сторицей воздастся врагам.","Abraza el dolor, bebe de él.\r\nTus enemigos conocerán tu agonía por diez.","โอบ​กอด​ความ​เจ็บปวด ดื่มด่ำ​มัน\r\nศัตรู​ของ​ท่าน​จะ​ได้​รับ​รู้​ถึง​ความเจ็บปวด​ของ​ท่าน​เป็น​สิบเท่า","無需恐懼，擁抱痛苦並將其喝下；你的敵人，將會受到十倍的奉還。","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"",64,"","","","","",0,"",""
4634,"passive_keystone_chaos_inoculation","Art/2DArt/SkillIcons/passives/KeystoneChaosInoculation.dds",[708],1,0,0,0,56349,"Chaos Inoculation","Inoculation du Chaos","Chaos-Impfung","カオスイノキュレイション","카오스 면역","Inoculação do Caos","Иммунитет к хаосу","Inoculación al caos","Chaos Inoculation","異靈之體",[],1,"","Give up everything in pursuit of greatness - even life itself.","Sacrifiez tout dans votre poursuite de l'excellence — jusqu'à votre propre vie.","Gebt alles auf, wenn Ihr nach wahrer Größe strebt, sogar das Leben selbst.","偉大さを求め全てを捧げよ―命さえも。","위대함을 좇는 자여, 모든 것을 내려놓아라. 설령 그것이 목숨일지라도.","Abra mão de tudo em busca da grandeza, até da própria vida.","За величие можно отдать всё, даже саму жизнь.","Abandona todo en búsqueda de la grandeza: incluso la propia vida.","จง​ยอม​สละ​ทุกอย่าง​เพื่อ​ความ​ยิ่ง​ใหญ่ แม้​กระทั่ง​ชีวิต","捨棄一切來追求更偉大的東西 ─ 甚至是生命。","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"",65,"","","","","",0,"",""
4635,"passive_keystone_eldritch_battery__","Art/2DArt/SkillIcons/passives/KeystoneEldritchBattery.dds",[5068],1,0,0,0,57513,"Eldritch Battery","Batterie surnaturelle","Unheimlicher Transformator","エルドリッチバッテリー","섬뜩한 충전기","Bateria Anciã","Мистический накопитель","Enlace sobrenatural","Eldritch Battery","異能魔力",[],1,"","What need have I for defence when my enemies\r\nare reduced to ash and splinters?","Pourquoi aurais-je besoin de défense alors que mes ennemis\r\nsont réduits en cendres et en morceaux ?","Welchen Grund habe ich, mich zu verteidigen, wenn meine Feinde zu Asche und in kleine Stücke zermalmt werden?","敵が灰燼に帰した時、何の守りが必要だろうか？","내 적들이\r\n 잿더미가 되고 산산조각 나는데 방어가 무슨 필요가 있단 말인가?","Para que eu preciso de defesas se meus inimigos \r\nsão reduzidos a cinzas e pedaços?","Зачем мне утруждать себя защитой, если враги превратятся в пепел?","¿Qué necesidad tengo de defenderme cuando mis enemigos\r\nson reducidos a cenizas y astillas?","ข้า​จะ​ต้อง​ป้องกันตัว​เพื่อ​อะไร​ใน​ยาม​ที่​ศัตรู​ของ​ข้า\r\nกลาย​เป็น​เถ้าถ่าน​และ​แหลก​เป็น​ชิ้นๆ","當我的敵人已化為灰燼與碎骨時，還有什麼好防守的？","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"",66,"","","","","",0,"",""
4636,"passive_keystone_mind_over_matter","Art/2DArt/SkillIcons/passives/heroicspirit.dds",[1915],1,0,0,0,45918,"Mind Over Matter","L'Esprit dépasse la Matière","Geist über Materie","マインドオーバーマター","물질보다 정신","Mente Sobre Matéria","Разум превыше материи","Mente sobre materia","Mind Over Matter","心靈昇華",[],1,"","While the mind endures, so too will the body.","Tant que l'esprit résiste, le corps aussi.","Was der Verstand erdulden vermag, gelingt auch dem Körper.","精神が耐えられれば、肉体も耐えられる。","정신이 버티는 한 육체도 견뎌낼 것이다.","Enquanto a mente resistir, assim fará o corpo.","Что вынесет разум, то примет и тело.","Mientras la mente perdure, también lo hará el cuerpo.","ใน​ยาม​ที่​จิตใจ​กำลัง​อดกลั้น ร่างกาย​ก็​เช่นกัน","當心靈昇華至永久不滅時，肉體也將隨之永存。","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"",67,"","","","","",0,"",""
4637,"passive_keystone_whispers_of_doom","Art/2DArt/SkillIcons/passives/KeystoneWhispersOfDoom.dds",[16670],1,0,0,0,47759,"Whispers of Doom","Murmures du Malheur","Flüstern der Verdammnis","ウィスパーオブドゥーム","멸망의 속삭임","Sussurros da Ruína","Шёпот рока","Susurros de condenación","Whispers of Doom","滅世之語",[],1,"","Your grandchildren will awaken screaming in memory of what I utter today.","Entendez ces mots ne serait-ce qu'une fois et ils résonneront dans vos cauchemars pour toujours.","Eure Enkelkinder werden schreiend aufwachen in Erinnerung an das, was ich heute ausspreche.","お前の孫は私が今日述べた言葉の記憶にうなされて叫び声をあげるだろう。","네 손주들도 오늘 내가 하는 말이 생각나면 비명을 지르며 잠에서 깰 것이다.","Seus netos acordarão aos gritos com as memórias de minhas palavras. ","Твои внуки будут просыпаться в крике, вспоминая о том, что я скажу сегодня.","Tus nietos se despertarán aterrorizados recordando lo que diré hoy.","หลาน​แก​จัก​ตื่น​มา​กรีด​ร้อง​ที่​จำ​ได้​ว่า​ข้า​เปล่ง​อะไร​ออก​มา​ใน​วันนี้","你的子孫將因憶起我今日所言而從夢中驚醒。","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"",68,"","","","","",0,"",""
4638,"passive_keystone_necromantic_talisman","Art/2DArt/SkillIcons/passives/NecromanticTalismanKeystone.dds",[761],1,0,0,0,39935,"Necromantic Talisman","Talisman nécromantique","Nekromantischer Talisman","ネクロマンティックタリスマン","강령술 부적","Talismã Necromântico","Талисман некроманта","Talismán necromántico","Necromantic Talisman","靈能魔符",[],1,"","I give you everything, my pets. Do not disappoint me.","Je vous donne tout, mes petits. Ne me décevez pas.","Ich gebe Euch alles, meine Begleiter. Enttäuscht mich nicht.","我が下僕よ、我はお前に全てを与えた。我を失望させるな。","나의 모든 것을 주마, 애완동물아. 실망시키지 말거라.","Eu dou tudo a vocês, meus lacaios. Não me decepcionem.","Питомцы мои, я дарую вам всё. Не разочаруйте меня.","Les entrego todo, mis mascotas. No me decepcionen.","สัตว์เลี้ยง​ข้า ข้า​มอบ​ทุกอย่าง​ให้​พวก​เจ้า​แล้ว อย่า​ทำให้​ข้า​ผิดหวัง","我把一切都給了你，我的寵物。別讓我失望。","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"",69,"","","","","",0,"",""
4639,"passive_keystone_conduit","Art/2DArt/SkillIcons/passives/KeystoneConduit.dds",[803],1,0,0,0,33979,"Conduit","Conducteur de Charges","Leitung","コンジット","도관","Conduíte","Проводник","Conducto","Conduit","能量連結",[],1,"","To me, brave companions! Feel my radiance flow through you!","Venez à moi, braves compagnons ! Sentez ma lumière vous traverser !","Herbei, tapfere Gefährten! Spürt, wie mein Glanz Euch durchdringt!","我のもとに集え、勇敢な仲間達よ！我が輝きの流れを感じたまえ！","내게로 오라, 용감한 동료들이여! 그대들 안에 흐르는 나의 빛을 느껴보아라!","A mim, bravos companheiros! Sintam meu esplendor fluir por vocês!","Ко мне, отважные спутники! Пусть вас наполнит моя сила!","¡A mí, valientes compañeros! ¡Sientan mi fulgor a través suyo!","มา​หา​ข้า สหาย​ผู้​กล้า​หาญ! จง​อาบ​ประกาย​ที่​ฉาย​ผ่าน​ตัว​เจ้า​เสีย!","靠近我，勇者們！感受我充盈的能量流過你的體內吧！","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"",78,"","","","","",0,"",""
4640,"passive_keystone_ghost_reaver_","Art/2DArt/SkillIcons/passives/ghostreaver.dds",[5685],1,0,0,0,64385,"[UNUSED] Ghost Reaver","Pilleur d'esprit","Geistplünderer","ゴーストリーバー","혼 강탈자","Devastador Fantasma","Похититель душ","Desgarrador de espíritus","Ghost Reaver","鬼盜",[],1,"","I will wear your ghost, and you will die twice: against me, and for me.","J'absorberai votre esprit, et vous mourrez deux fois : contre moi, puis pour moi.","Ich werde Euren Geist abnutzen, und Ihr werdet zweimal sterben: gegen mich und für mich.","我は其方の亡霊を身につけるだろう。其方は二度死ぬ: 我に対抗して。そして我のために。","나는 그대의 유령을 사용할 것이고, 그대는 두 번 죽으리라. 내게 대항하다가, 그리고 나를 위해서.","Eu usarei teu fantasma e você morrerá duas vezes: contra mim e para mim.","Я заберу твой дух и заставлю погибнуть дважды: от меня и за меня.","Vestiré tu espíritu y morirás dos veces: contra mí y por mí.","ข้า​จะ​สวมใส่​ดวงวิญญาณ​ของ​เจ้า และ​เจ้า​จะ​ต้อง​ตาย​ซ้ำ​สอง​ครั้ง: ตาย​เมื่อ​สู้​กับ​ข้า และ​ตาย​แทน​ข้า","我將奴役你的靈魂，而你得面臨兩次死亡……對抗我而死，以及為我而死。","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"",79,"","","","","",0,"",""
4641,"passive_keystone_resonance","Art/2DArt/SkillIcons/passives/ResonanceKeystone.dds",[19755],1,0,0,0,25520,"Resonance","Résonance","Resonanz","レゾナンス","공명","Ressonância","Резонанс","Resonancia","Resonance","共鳴",[],1,"","The notes may change, but the song remains the same.","Les notes peuvent changer, mais la chanson reste la même.","Die Noten mögen sich ändern, doch das Lied bleibt das gleiche.","旋律は変っても、曲自体は同じままだ。","음은 변할지라도, 노래는 변하지 않습니다.","Os tons podem ser diferentes, mas a canção ainda é a mesma.","Ноты порой меняются, но песнь остаётся прежней.","Puede que las notas cambien, pero la canción es la misma.","โน้ตดนตรี​อาจ​เปลี่ยน​ผัน ทว่า​เพลง​ยัง​คง​เดิม","音符或許會改變，但歌曲依然保持不變。","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
4642,"passive_keystone_eternal_youth","Art/2DArt/SkillIcons/passives/EternalYouth.dds",[8890],1,0,0,0,33404,"Eternal Youth","Jeunesse éternelle","Ewige Jugend","エターナルユース","영원한 젊음","Juventude Eterna","Вечная молодость","Juventud eterna","Eternal Youth","青春永駐",[],1,"","Burn the spirit to vitalise the flesh.","Consumez l'esprit pour vitaliser la chair.","Opfert Euren Geist und erwacht zu neuem Leben.","肉体に生気を吹き込むために心を燃やせ。","혼백을 불태워 육체를 북돋아라.","Queime o espírito para vitalizar a carne.","Сожги дух, чтобы обновить плоть.","Quema el espíritu para vitalizar la carne.","เผา​วิญญาณ​เพื่อ​เติมชีวิต​ให้​กับ​กายเนื้อ","燃燒精神，使肉體充滿活力。","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"",80,"","","","","",0,"",""
4643,"passive_keystone_acrobatics","Art/2DArt/SkillIcons/passives/KeystoneAcrobatics.dds",[792],1,0,0,0,37484,"Acrobatics","Acrobaties","Akrobatik","アクロバティックス","곡예","Acrobacias","Акробатика","Acrobacias","Acrobatics","移形換影",[],1,"","Light and unadorned, like wind on water, you will be.","Léger et épuré, comme le vent soufflant sur l'eau, vous serez.","Leicht und unbeschwert, wie der Wind auf dem Wasser, wirst du sein.","軽やかで飾り気なく、水面に吹く風のように、お前はなるだろう。","물 위의 바람처럼 가볍고 꾸밈없이 움직이게 되리라.","Você será leve e simples, como o vento na água.","Ты станешь лёгким и быстрым, как ветер на реке.","Ligero y sin adornos, como el viento en el agua, así serás.","ท่าน​จะ​เบา​และ​เป็น​อิสระ​เฉก​เช่น​สายลม​บน​ผิวน้ำ","脫去厚重的枷鎖，釋放敏銳的直覺。","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"",70,"","","","","",0,"",""
4644,"passive_keystone_dance_with_death","Art/2DArt/SkillIcons/passives/DancewithDeathKeystone.dds",[20536],1,0,0,0,14226,"Dance with Death","Danse avec la Mort","Tanz mit dem Tod","ダンスウィズデス","죽음의 춤","Dança com a Morte","Танец со смертью","Baile con la muerte","Dance with Death","與死共舞",[],1,"","You circle the black scorpion with enmity, daring it time and again.","Vous tournez autour du scorpion noir avec hargne, le défiant à maintes reprises.","Ihr umkreist den schwarzen Skorpion mit Feindseligkeit und fordert ihn immer wieder heraus.","黒いサソリを悪意を持って取り囲み、何度も何度も果敢に挑む。","성난 검. 흑전갈의 주변을 돌고 또 도는구나.","Você circula o escorpião negro com inimizade, desafiando-o repetidamente.","Враждебно ты кружишь вокруг чёрного скорпиона, становясь всё смелее.","Rodeas al escorpión negro con hostilidad, retándolo una y otra vez.","เจ้า​เดิน​วน​รอบ​แมงป่อง​สี​ดำ​ด้วย​ความชัง ท้าทาย​มัน​ครั้ง​แล้ว​ครั้ง​เล่า","你用敵意盤旋著黑蠍，一次又一次地挑戰它。","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"",72,"","","","","",0,"",""
4645,"passive_keystone_heartstopper","Art/2DArt/SkillIcons/passives/HeartstopperKeystone.dds",[14140],1,0,0,0,34497,"Heartstopper","Pouls irrégulier","Herzflimmern","ハートストッパー","심정지","Parada Cardíaca","Останавливающий сердце","Sobresalto","Heartstopper","心靈永止",[],1,"","Skip a beat, hold your breath. Too slow a poison, only death.","Arrêtez votre cœur, retenez votre respiration. Mais un poison trop lent signera votre disparition.","Herzrasen, der Atem stockt. Ein zu langsames Gift, nur der Tod.","心臓の鼓動を飛ばし、息を止めろ。遅効性の毒がもたらすものはただ死のみ。","심장을 멈추고 숨을 참아라. 독이 너무 느리다면 죽음뿐이니.","Pare e segure sua respiração. O veneno aos poucos mata seu coração.","Дрогнет сердце, не вдохнуть. Яд небыстрый, к смерти путь.","El corazón te da un vuelco, contienes la respiración. Demasiado lento es el veneno, solo habrá muerte.","กลั้น​ใจ​ยาม​ที่​ใจ​เต้น​ระส่ำ\r\nสิ้นใจ​ยาม​ที่​พิษ​ออก​ฤทธิ์​ช้า","心跳漏拍，屏住呼吸。毒藥太慢，唯有安息。","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"",73,"","","","","",0,"",""
4646,"passive_keystone_oasis","Art/2DArt/SkillIcons/passives/OasisKeystone2.dds",[11170],1,0,0,0,25100,"Oasis","Oasis","Oase","オアシス","오아시스","Oásis","Оазис","Oasis","Oasis","幻景綠洲",[],1,"","The fewer there are, the less you have to share.","Moins il y en a, moins vous avez à partager.","Je weniger es sind, desto weniger muss man teilen.","頭数が少ないほど、共有する相手も少なくなる。","수가 적을수록 나눌 몫이 적어진다.","Quanto menos gente para dividir, mais sobra para você.","Чем их меньше, тем больше тебе достанется.","Cuantos menos haya, menos tendrás que compartir.","ยิ่ง​มี​น้อย​เท่าไร ยิ่ง​มี​ส่วน​แบ่ง​น้อย​ลง​เท่านั้น","人越少，你要分享的就越少。","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"",74,"","","","","",0,"",""
