"rownum","Id","IsSupport","AllowedActiveSkillTypes","SupportGemLetter","AddedActiveSkillTypes","ExcludedActiveSkillTypes","SupportsGemsOnly","HASH32","CannotBeSupported","LifeLeech","CastTime","ActiveSkill","IgnoreMinionTypes","CooldownNotRecoverDuringActive","AddedMinionActiveSkillTypes","Animation","MultiPartAchievement","bool_145","RegularVariant","bool_154","i32_155","i32_159","i32_163","bool_167","StatSet","AdditionalStatSets","Audio","CostTypes","bool_224","[i32]_225","i32_241","SupportWeaponRestrictions"
5187,"RamGiantWheelSlam","",[],"",[],[],"",0,"",2,2500,334,"","",[],13,"","","","",0,0,0,"",4954,[],"",[],1,[],-1,[]
5188,"RamGiantWheelSlamImpact","",[],"",[],[],"",0,"",2,1000,316,"","",[],"","","","","",10072,0,0,"",4955,[],"",[],1,[],-1,[]
5189,"RamGiantWheelThrowImpact","",[],"",[],[],"",0,"",2,1000,316,"","",[],"","","","","",10073,0,0,"",4956,[],"",[],1,[],-1,[]
5190,"RamGiantWheelThrow","",[],"",[],[],"",0,"",2,2500,194,"","",[],46,"","","","",1029,0,0,"",4957,[],"",[],1,[],-1,[]
5191,"BalbalaAttack1TriggeredSlash1","",[],"",[],[],"",0,"",2,1000,316,"","",[],"","","","","",10074,0,0,"",4958,[],"",[],1,[],-1,[]
5192,"BalbalaAttack1TriggeredSlash2","",[],"",[],[],"",0,"",2,1000,316,"","",[],"","","","","",10075,0,0,"",4959,[],"",[],1,[],-1,[]
5193,"BalbalaAttack1TriggeredSlash3","",[],"",[],[],"",0,"",2,1000,316,"","",[],"","","","","",10076,0,0,"",4960,[],"",[],1,[],-1,[]
5194,"BalbalaAttack2TriggeredSlash1","",[],"",[],[],"",0,"",2,1000,316,"","",[],"","","","","",10077,0,0,"",4961,[],"",[],1,[],-1,[]
5195,"BalbalaAttack2TriggeredSlash2","",[],"",[],[],"",0,"",2,1000,316,"","",[],"","","","","",10078,0,0,"",4962,[],"",[],1,[],-1,[]
5196,"BalbalaAttack3TriggeredSlash1","",[],"",[],[],"",0,"",2,1000,316,"","",[],"","","","","",10079,0,0,"",4963,[],"",[],1,[],-1,[]
5197,"BalbalaAttack3TriggeredSlash2","",[],"",[],[],"",0,"",2,1000,316,"","",[],"","","","","",10080,0,0,"",4964,[],"",[],1,[],-1,[]
5198,"BalbalaAttack3TriggeredSlash3","",[],"",[],[],"",0,"",2,1000,316,"","",[],"","","","","",10081,0,0,"",4965,[],"",[],1,[],-1,[]
5199,"BalbalaSpawnClone","",[],"",[],[],"",0,"",2,1000,183,"","",[],"","","","","",0,0,0,"",4966,[],"",[],1,[],-1,[]
5200,"BalbalaSpawnCloneMAP","",[],"",[],[],"",0,"",2,1000,183,"","",[],"","","","","",0,0,0,"",4967,[],"",[],1,[],-1,[]
5201,"BalbalaDetonateClone","",[],"",[],[],"",0,"",2,1000,331,"","",[],"","","","","",1,1001,0,"",4968,[],"",[],1,[],-1,[]
5202,"BalbalaDetonateCloneGround","",[],"",[],[],"",0,"",2,1000,238,"","",[],"","","","","",0,0,0,"",4969,[],"",[],1,[],-1,[]
5203,"BalbalaMinionFinisher","",[],"",[],[],"",0,"",2,2000,292,"","",[],13,"","","","",1,-1,0,"",4970,[],"",[],1,[],-1,[]
5204,"BalbalaWhirl","",[],"",[],[],"",0,"",2,3000,19,"","",[],"","","","","",1,0,0,"",4971,[],"",[],1,[],-1,[]
5205,"BalbalaHideAndSeekSlam","",[],"",[],[],"",0,"",2,2500,334,"","",[],13,"","","","",0,0,0,"",4972,[],"",[],1,[],-1,[]
5206,"BalbalaHideAndSeekSlamImpact","",[],"",[],[],"",0,"",2,1000,316,"","",[],"","","","","",10086,0,0,"",4973,[],"",[],1,[],-1,[]
5207,"BalbalaHideAndSeekDisappear","",[],"",[],[],"",0,"",2,1000,297,"","",[],21,"","","","",0,0,0,"",4974,[],"",[],1,[],-1,[]
5208,"BalbalaCloneMelee","",[],"",[],[],"",0,"",2,1000,42,"","",[],"","","","","",0,0,0,"",4975,[],"",[],1,[],-1,[]
5209,"BalbalaCloneKnifeThrow","",[],"",[],[],"",0,"",2,1000,42,"","",[],46,"","","","",0,0,0,"",4976,[],"",[],1,[],-1,[]
5210,"MaggotHuskBloodTrail","",[],"",[],[],"",0,"",2,1000,239,"","",[],"","","","","",0,2,0,"",4977,[],"",[],1,[],-1,[]
5211,"MaggotHuskBloodTrailDeath","",[],"",[],[],"",0,"",2,1000,239,"","",[],"","","","","",0,2,0,"",4978,[],"",[],1,[],-1,[]
5212,"RottingRamGiantBloodTrailDeath","",[],"",[],[],"",0,"",2,1000,239,"","",[],"","","","","",0,2,0,"",4979,[],"",[],1,[],-1,[]
5213,"UltimatumDaemonTrackingSlam","",[],"",[],[],"",0,"",2,4000,464,"",1,[],245,"","","","",0,1,0,"",4980,[],"",[],1,[],-1,[]
5214,"SirenBossWaterSpout","",[],"",[],[],"",0,"",2,4000,464,"","",[],34,"","","","",0,2,0,"",4981,[],"",[],1,[],-1,[]
5215,"GATrialMasterBossCleave","",[],"",[],[],"",0,"",2,1000,316,"","",[],9,"","","","",735,0,0,"",4982,[],"",[],1,[],-1,[]
5216,"GATrialMasterBossSlamSpikeNova","",[],"",[],[],"",0,"",2,1000,316,"","",[],13,"","","","",736,0,0,"",4983,[],"",[],1,[],-1,[]
5217,"GATrialMasterBossSlamShockwave","",[],"",[],[],"",0,"",2,1000,316,"","",[],118,"","","","",737,0,0,"",4984,[],"",[],1,[],-1,[]
5218,"GATrialMasterBossShockwaveTrigger","",[],"",[],[],"",0,"",2,1000,316,"","",[],"","","","","",755,0,0,"",4985,[],"",[],1,[],-1,[]
5219,"GATrialMasterBossCleaveRuin","",[],"",[],[],"",0,"",2,1000,316,"","",[],20,"","","","",764,0,0,"",4986,[],"",[],1,[],-1,[]
5220,"GSTrialMasterBossOmegaProjectileExplode","",[],"",[],[],"",0,"",2,1000,317,"","",[],"",132,"","","",766,0,0,"",4987,[],"",[],1,[],-1,[]
5221,"GSTrialMasterBossOmegaProjectileExplodeRuin","",[],"",[],[],"",0,"",2,1000,317,"","",[],"",132,"","","",767,0,0,"",4988,[],"",[],1,[],-1,[]
5222,"GSTrialMasterBossGroundSpearNova","",[],"",[],[],"",0,"",2,1000,317,"","",[],"",133,"","","",768,0,0,"",4989,[],"",[],1,[],-1,[]
5223,"GATrialMasterBossGroundSpearImpact","",[],"",[],[],"",0,"",2,1000,316,"","",[],"","","","","",769,0,0,"",4990,[],"",[],1,[],-1,[]
5224,"GSTrialMasterBossFirecrackerProjectileExplode","",[],"",[],[],"",0,"",2,1000,317,"","",[],"","","","","",770,0,0,"",4991,[],"",[],1,[],-1,[]
5225,"GATrialMasterBossSlamFrontal","",[],"",[],[],"",0,"",2,1000,316,"","",[],"","","","","",772,0,0,"",4992,[],"",[],1,[],-1,[]
5226,"TrialMasterBossAbyssSlam","",[],"",[],[],"",0,"",2,1000,364,"","",[],69,"","","","",1,7,0,"",4993,[],"",[],1,[],-1,[]
5227,"TrialMasterBossAbyssSlamRuin","",[],"",[],[],"",0,"",2,1000,364,"","",[],57,"","","","",1,8,0,"",4994,[],"",[],1,[],-1,[]
5228,"TheTrialMasterBossAbyssSlam","",[],"",[],[],"",0,"",2,1000,364,"","",[],70,"","","","",1,7,0,"",4995,[],"",[],1,[],-1,[]
5229,"TheTrialMasterBossAbyssSlamNormal","",[],"",[],[],"",0,"",2,1000,364,"","",[],69,"","","","",1,7,0,"",4996,[],"",[],1,[],-1,[]
5230,"BloodMageBloodTendrils","",[],"",[],[],"",0,"",2,1670,474,"","",[],36,"","","","",0,1000,21,"",4997,[],"Audio/Sound Effects/Combat/OnHit/Monster/OnHit_UnarmedSG",[],1,[],-1,[]
5231,"UltimatumModifierTetherSpike","",[],"",[],[],"",0,"",2,2500,476,"","",[],33,135,"","","",0,0,0,"",4998,[],"",[],1,[],-1,[]
5232,"UltimatumModifierTetherSpike2","",[],"",[],[],"",0,"",2,2500,476,"","",[],33,"","","","",0,0,0,"",4999,[],"",[],1,[],-1,[]
5233,"TrialmasterTetherSpike","",[],"",[],[],"",0,"",2,2500,476,"","",[],33,135,"","","",0,0,0,"",5000,[],"",[],1,[],-1,[]
5234,"TrialmasterChaosShrine","",[],"",[],[],"",0,"",2,2000,477,"","",[],36,"","","","",0,0,0,"",5001,[],"",[],1,[],-1,[]
5235,"TrialmasterTimestopSlam","",[],"",[],[],"",0,"",2,2500,478,"","",[],13,"","","","",0,0,0,"",5002,[],"",[],1,[],-1,[]
5236,"TrialmasterTimestopProjectile","",[],"",[],[],"",0,"",2,2000,478,"","",[],28,"","","","",1,0,0,"",5003,[],"",[],1,[],-1,[]
5237,"YamaTimestopFutureKill","",[],"",[],[],"",0,"",2,1000,297,"","",[],13,"","","","",0,0,0,"",5004,[],"",[],1,[],-1,[]
5238,"TrialMasterCycloneBegin","",[],"",[],[],"",0,"",2,2000,334,"","",[],89,"","","","",0,0,0,"",5005,[],"",[],1,[],-1,[]
5239,"TrialmasterCyclone","",[],"",[],[],"",0,"",2,1000,129,"","",[],"","","","","",1,14,0,"",5006,[],"",[],1,[],-1,[]
5240,"SpawnObjectExpeditionArbalestSnipeObject","",[],"",[],[],"",0,"",2,1000,365,"","",[],"","","","","",91,0,0,"",5007,[],"",[],1,[],-1,[]
5241,"SpawnObjectExpeditionBoneCultistEgg","",[],"",[],[],"",0,"",2,2000,365,"","",[],33,"","","","",92,0,0,"",5008,[],"",[],1,[],-1,[]
5242,"SSMExpeditionApparitionSummonOrb","",[],"",[],[],"",0,"",2,2166,184,"","",[],33,"","","","",0,0,0,"",5009,[],"",[],1,[],-1,[]
5243,"GTExpeditionZombieCloudDegen","",[],"",[],[],"",0,"",2,1000,392,"","",[],"","","","","",285,0,0,"",5010,[],"",[],1,[],-1,[]
5244,"MPSPhantasmBasicFireArchnemesis","",[],"",[],[],"",0,"",2,1170,174,"","",[],"","","","","",0,0,0,"",5011,[],"",[],1,[],-1,[]
5245,"GSExpeditionArbalestObjectExplosion","",[],"",[],[],"",0,"",2,1000,317,"","",[],23,"","","","",774,0,37,"",5012,[],"",[],1,[],-1,[]
5246,"GSExpeditionBoneCultistEggExplosion","",[],"",[],[],"",0,"",2,1000,317,"","",[],"","","","","",776,0,33,"",5013,[],"",[],1,[],-1,[]
5247,"NemesisAlliesCannotBeHarmedPulse","",[],"",[],[],"",0,"",2,100,357,"","",[],"","",1,"","",112,0,0,"",5014,[],"",[],1,[],-1,[]
5248,"GAExpeditionZombieEarthquake","",[],"",[],[],"",0,"",2,2333,334,"","",[],13,"","","","",777,0,0,"",5015,[],"",[],1,[],-1,[]
5249,"GAExpeditionZombieEarthquakeExplosion","",[],"",[],[],"",0,"",2,1000,316,"","",[],118,"","","","",778,0,0,"",5016,[],"",[],1,[],-1,[]
5250,"EASExpeditionApparitionOrbDeath","",[],"",[],[],"",0,"",2,1000,297,"","",[],23,"","","","",0,0,0,"",5017,[],"",[],1,[],-1,[]
5251,"EASExpeditionApparitionTeleport","",[],"",[],[],"",0,"",2,1000,297,"","",[],34,"",1,"","",0,0,0,"",5018,[],"",[],1,[],-1,[]
5252,"EASExpeditionApparitionSubmergeMirror","",[],"",[],[],"",0,"",2,1600,297,"","",[],36,"",1,"","",0,0,0,"",5019,[],"",[],1,[],-1,[]
5253,"EASExpeditionApparitionEmergeMirror","",[],"",[],[],"",0,"",2,3330,297,"","",[],42,"",1,"","",0,0,0,"",5020,[],"",[],1,[],-1,[]
5254,"MPSExpeditionBoneCultistProjectiles","",[],"",[],[],"",0,"",2,1333,174,"","",[],25,"","","","",0,0,33,"",5021,[],"",[],1,[],-1,[]
5255,"MPSExpeditionBoneCultistProjectilesBoss","",[],"",[],[],"",0,"",2,1333,174,"","",[],25,"","","","",0,0,33,"",5022,[],"",[],1,[],-1,[]
5256,"MPSExpeditionApparitionBasicProjectile","",[],"",[],[],"",0,"",2,1500,174,"","",[],21,"","","","",0,0,0,"",5023,[],"",[],1,[],-1,[]
5257,"MPSExpeditionApparitionBasicProjectileClose","",[],"",[],[],"",0,"",2,1500,174,"","",[],28,"","","","",0,0,0,"",5024,[],"",[],1,[],-1,[]
5258,"MPSExpeditionAppariationSweepProjectilesLeft","",[],"",[],[],"",0,"",2,3000,174,"","",[],25,"","","","",0,0,0,"",5025,[],"",[],1,[],-1,[]
5259,"MPSExpeditionAppariationSweepProjectilesRight","",[],"",[],[],"",0,"",2,3000,174,"","",[],27,"","","","",0,0,0,"",5026,[],"",[],1,[],-1,[]
5260,"MPSExpeditionAppariationSweepProjectilesCombined","",[],"",[],[],"",0,"",2,3666,174,"","",[],26,"","","","",0,0,0,"",5027,[],"",[],1,[],-1,[]
5261,"GTExpeditionArbalestRainOfArrows","",[],"",[],[],"",0,"",2,2000,392,"","",[],63,"","","","",286,0,0,"",5028,[],"",[],1,[],-1,[]
5262,"GTExpeditionApparitionOrb","",[],"",[],[],"",0,"",2,1000,392,"","",[],"","","","","",287,0,0,"",5029,[],"",[],1,[],-1,[]
5263,"ExpeditionArbalestRainOfArrows","",[],"",[],[],"",0,"",2,1000,390,"","",[],"","","","","",52,0,37,"",5030,[],"",[],1,[],-1,[]
5264,"GAExpeditionDeathKnightSlam","",[],"",[],[],"",0,"",2,2500,316,"","",[],13,"","","","",782,0,37,"",5031,[],"",[],1,[],-1,[]
5265,"GSExpeditionDeathKnightNova","",[],"",[],[],"",0,"",2,2000,316,"","",[],23,"","","","",781,0,37,"",5032,[],"",[],1,[],-1,[]
5266,"GSExpeditionApparitionGroundHand","",[],"",[],[],"",0,"",2,1000,317,"","",[],"","","","","",787,0,0,"",5033,[],"",[],1,[],-1,[]
5267,"EDSExpeditionArbalestROAMarker","",[],"",[],[],"",0,"",2,2000,390,"","",[],63,"","","","",49,0,37,"",5034,[],"",[],1,[],-1,[]
5268,"EDSExpeditionArbalestROAMarkerEncounter","",[],"",[],[],"",0,"",2,2000,390,"","",[],63,"","","","",49,0,37,"",5035,[],"",[],1,[],-1,[]
5269,"SSMArbalestGroundSpawn","",[],"",[],[],"",0,"",2,1000,185,"","",[],"","","","","",0,0,0,"",5036,[],"",[],1,[],-1,[]
5270,"IonCannonCage","",[],"",[],[],"",0,"",2,1000,498,"","",[],23,"",1,"","",0,0,0,"",5037,[],"",[],1,[],-1,[]
5271,"EDSGolemancerReapLeft","",[],"",[],[],"",0,"",2,1500,42,"","",[],21,"","","","",0,0,35,"",5038,[],"",[],1,[],-1,[]
5272,"EDSGolemancerReapRight","",[],"",[],[],"",0,"",2,1500,42,"","",[],25,"","","","",0,0,35,"",5039,[],"",[],1,[],-1,[]
5273,"GSExpeditionZombieOnDeath","",[],"",[],[],"",0,"",2,1000,317,"","",[],23,"","","","",791,0,0,"",5040,[],"",[],1,[],-1,[]
5274,"GSExpeditionApparitionBeam","",[],"",[],[],"",0,"",2,1000,317,"","",[],"","","","","",800,0,0,"",5041,[],"",[],1,[],-1,[]
5275,"SSMExpeditionVolatileZombie","",[],"",[],[],"",0,"",2,3000,184,"","",[],24,"","","","",0,0,0,"",5042,[],"",[],1,[],-1,[]
5276,"EAAOlrothCleave","",[],"",[],[],"",0,"",2,2200,42,"","",[],69,"","","","",0,0,0,"",5043,[],"",[],1,[],-1,[]
5277,"EAAOlrothDash1","",[],"",[],[],"",0,"",2,2200,42,"","",[],47,"","","","",0,0,0,"",5044,[],"",[],1,[],-1,[]
5278,"EAAOlrothDash2","",[],"",[],[],"",0,"",2,2200,42,"","",[],8,"","","","",0,0,0,"",5045,[],"",[],1,[],-1,[]
5279,"EAAOlrothDash3","",[],"",[],[],"",0,"",2,2200,42,"","",[],20,"","","","",0,0,0,"",5046,[],"",[],1,[],-1,[]
5280,"GAOlrothDash1","",[],"",[],[],"",0,"",2,1000,316,"","",[],"","","","","",793,0,39,"",5047,[],"",[],1,[],-1,[]
5281,"GAOlrothDash2","",[],"",[],[],"",0,"",2,1000,316,"","",[],"","","","","",794,0,40,"",5048,[],"",[],1,[],-1,[]
5282,"GAOlrothDash3","",[],"",[],[],"",0,"",2,1000,316,"","",[],"","","","","",795,0,39,"",5049,[],"",[],1,[],-1,[]
5283,"GAOlrothPostDashSwing","",[],"",[],[],"",0,"",2,1000,316,"","",[],"","","","","",796,0,39,"",5050,[],"",[],1,[],-1,[]
5284,"GAOlrothPostDashStab","",[],"",[],[],"",0,"",2,1000,316,"","",[],"","","","","",797,0,41,"",5051,[],"",[],1,[],-1,[]
5285,"GAOlrothGroundSlamInitial","",[],"",[],[],"",0,"",2,4500,316,"","",[],13,"","","","",798,0,39,"",5052,[],"",[],1,[],-1,[]
5286,"GAOlrothIntroSwing","",[],"",[],[],"",0,"",2,1000,316,"","",[],"","","","","",812,0,39,"",5053,[],"",[],1,[],-1,[]
5287,"MPWOlrothCleave1","",[],"",[],[],"",0,"",2,1000,44,"","",[],"","","","","",0,0,39,"",5054,[],"",[],1,[],-1,[]
5288,"MPWOlrothCleave2","",[],"",[],[],"",0,"",2,1000,44,"","",[],"","","","","",0,0,39,"",5055,[],"",[],1,[],-1,[]
5289,"MPWOlrothCleave3","",[],"",[],[],"",0,"",2,1000,44,"","",[],"","","","","",0,0,39,"",5056,[],"",[],1,[],-1,[]
5290,"GAOlrothCleaveShrapnel3","",[],"",[],[],"",0,"",2,1000,316,"","",[],"","","","","",838,0,39,"",5057,[],"",[],1,[],-1,[]
5291,"MPWOlrothThrowOut","",[],"",[],[],"",0,"",2,2670,42,"","",[],71,"","","","",0,0,39,"",5058,[],"",[],1,[],-1,[]
5292,"GPAOlrothThrowBack","",[],"",[],[],"",0,"",2,1000,388,"","",[],"","","","","",67,0,39,"",5059,[],"",[],1,[],-1,[]
5293,"SOOlrothSwordEmbed","",[],"",[],[],"",0,"",2,1000,365,"","",[],"","","","","",95,0,0,"",5060,[],"",[],1,[],-1,[]
5294,"MastodonCharge","",[],"",[],[],"",0,"",2,1000,5,"","",[],"","","","","",4,0,0,"",5061,[],"",[],1,[],-1,[]
5295,"MastodonChargePoEM","",[],"",[],[],"",0,"",2,1000,5,"","",[],"","","","","",4,0,0,"",5062,[],"",[],1,[],-1,[]
5296,"MastodonSlam","",[],"",[],[],"",0,"",2,2000,336,"","",[],61,"","","","",10105,0,0,"",5063,[],"",[],1,[],-1,[]
5297,"MastodonAttackLeftTurn","",[],"",[],[],"",0,"",2,1600,337,"","",[],57,"","","","",2,0,0,"",5064,[],"",[],1,[],-1,[]
5298,"MastodonAttackRightTurn","",[],"",[],[],"",0,"",2,1600,337,"","",[],58,"","","","",2,0,0,"",5065,[],"",[],1,[],-1,[]
5299,"MastodonSlamBackTurn","",[],"",[],[],"",0,"",2,2000,173,"","",[],13,"","","","",2,4,0,"",5066,[],"",[],1,[],-1,[]
5300,"MastodonSlamComboLeftTurn","",[],"",[],[],"",0,"",2,3000,337,"","",[],17,"","","","",0,0,0,"",5067,[],"",[],1,[],-1,[]
5301,"MastodonSlamComboRightTurn","",[],"",[],[],"",0,"",2,3000,337,"","",[],18,"","","","",0,0,0,"",5068,[],"",[],1,[],-1,[]
5302,"MastodonAttackLeftTurnHalf","",[],"",[],[],"",0,"",2,1600,337,"","",[],97,"","","","",0,0,0,"",5069,[],"",[],1,[],-1,[]
5303,"MastodonAttackRightTurnHalf","",[],"",[],[],"",0,"",2,1600,337,"","",[],96,"","","","",0,0,0,"",5070,[],"",[],1,[],-1,[]
5304,"MastodonDualSwipe","",[],"",[],[],"",0,"",2,3200,337,"","",[],16,"","","","",0,0,0,"",5071,[],"",[],1,[],-1,[]
5305,"RathbreakerCharge","",[],"",[],[],"",0,"",2,1000,530,"","",[],"","","","","",1,0,0,"",5072,[],"",[],1,[],-1,[]
5306,"HyenaCentaurSpearThrow","",[],"",[],[],"",0,"",2,1000,44,"","",[],21,"","","","",0,0,0,"",5073,[],"",[],1,[],-1,[]
5307,"HyenaCentaurSpearThrowCliff","",[],"",[],[],"",0,"",2,1000,45,"","",[],21,"","","","",0,0,0,"",5074,[],"",[],1,[],-1,[]
5308,"HyenaCentaurMeleeSwipe","",[],"",[],[],"",0,"",2,1000,42,"","",[],"","","","","",0,0,0,"",5075,[],"",[],1,[],-1,[]
5309,"HyenaCentaurMeleeStab","",[],"",[],[],"",0,"",2,1000,42,"","",[],3,"","","","",0,0,0,"",5076,[],"",[],1,[],-1,[]
5310,"EDSShellMonsterFlamethrower","",[],"",[],[],"",0,"",2,3000,391,"","",[],23,"","","","",1012,0,0,"",5077,[],"",[],1,[],-1,[]
5311,"EDSShellMonsterPoisonSpray","",[],"",[],[],"",0,"",2,3000,391,"","",[],23,"","","","",1028,0,0,"",5078,[],"",[],1,[],-1,[]
5312,"FlankTrigger80","",[],"",[],[],"",0,"",2,0,392,"","",[],"","","","","",1025,0,0,"",5079,[],"",[],1,[],-1,[]
5313,"FlankSpawnMarker","",[],"",[],[],"",0,"",2,1000,365,"","",[],"","","","","",1004,0,0,"",5080,[],"",[],1,[],-1,[]
5314,"FlankDestroyMarker","",[],"",[],[],"",0,"",2,0,297,"","",[],"","","","","",0,0,0,"",5081,[],"",[],1,[],-1,[]
5315,"VultureRegurgitatorMortar","",[],"",[],[],"",0,"",2,1200,44,"",1,[],21,"","","","",1144,0,0,"",5082,[],"Audio/Sound Effects/Combat/OnHit/Monster/OnHit_ElementalSG",[],1,[],-1,[]
5316,"MarAcolyteSlam","",[],"",[],[],"",0,"",2,1670,173,"","",[],13,"","","","",2,3,0,"",5083,[],"",[],1,[],-1,[]
5317,"MarAcolyteThrowFire","",[],"",[],[],"",0,"",2,1330,194,"","",[],25,"","","","",1021,0,0,"",5084,[],"",[],1,[],-1,[]
5318,"MMSRottingRamGiantVomitMortar","",[],"",[],[],"",0,"",2,1000,174,"","",[],"","","","","",0,0,0,"",5085,[],"Audio/Sound Effects/Combat/OnHit/Monster/OnHit_ElementalSG",[],1,[],-1,[]
5319,"EASHyenaMonsterWhoop","",[],"",[],[],"",0,"",2,3200,297,"","",[],24,"","","","",0,0,0,"",5086,[],"",[],1,[],-1,[]
5320,"EASHyenaMonsterWhoopFlipped","",[],"",[],[],"",0,"",2,3200,297,"","",[],102,"","","","",0,0,0,"",5087,[],"",[],1,[],-1,[]
5321,"RockSliderShieldCharge","",[],"",[],[],"",0,"",2,1000,4,"","",[],125,"","","","",25,0,0,"",5088,[],"",[],1,[],-1,[]
5322,"RockSliderShieldChargeSanctum","",[],"",[],[],"",0,"",2,1000,4,"","",[],"","","","","",42,0,0,"",5089,[],"",[],1,[],-1,[]
5323,"DuneLurkerShieldCharge","",[],"",[],[],"",0,"",2,433,4,"","",[],"","","","","",39,0,0,"",5090,[],"",[],1,[],-1,[]
5324,"MPSMundaneMagiBasic1","",[],"",[],[],"",0,"",2,1333,174,"","",[],27,"","","","",0,0,0,"",5091,[],"Audio/Sound Effects/Combat/OnHit/Monster/OnHit_ElementalSG",[],1,[],-1,[]
5325,"MPSMundaneMagiBasic2","",[],"",[],[],"",0,"",2,1333,174,"","",[],25,"","","","",0,0,0,"",5092,[],"Audio/Sound Effects/Combat/OnHit/Monster/OnHit_ElementalSG",[],1,[],-1,[]
5326,"GSMundaneMagiNova","",[],"",[],[],"",0,"",2,3000,317,"","",[],"","","","","",10083,0,0,"",5093,[],"Audio/Sound Effects/Combat/OnHit/Monster/OnHit_ElementalSG",[],1,[],-1,[]
5327,"GSMundaneMagiBeam","",[],"",[],[],"",0,"",2,3000,317,"","",[],21,"","","","",10093,0,0,"",5094,[],"Audio/Sound Effects/Combat/OnHit/Monster/OnHit_ElementalSG",[],1,[],-1,[]
5328,"EAMundaneMagiBeam","",[],"",[],[],"",0,"",2,3000,297,"","",[],21,"","","","",1093,0,0,"",5095,[],"Audio/Sound Effects/Combat/OnHit/Monster/OnHit_ElementalSG",[],1,[],-1,[]
5329,"GSMundaneMagiChannelMortar","",[],"",[],[],"",0,"",2,800,466,"","",[],107,"","","","",10094,0,0,"",5096,[],"Audio/Sound Effects/Combat/OnHit/Monster/OnHit_ElementalSG",[],1,[],-1,[]
5330,"MMSMundaneMagiMortar","",[],"",[],[],"",0,"",2,1000,193,"","",[],26,"","","","",1016,0,0,"",5097,[],"Audio/Sound Effects/Combat/OnHit/Monster/OnHit_ElementalSG",[],1,[],-1,[]
5331,"SerpentClanTailWhip","",[],"",[],[],"",0,"",2,1500,42,"","",[],69,"","","","",0,0,1003,"",5098,[],"Audio/Sound Effects/Combat/OnHit/Monster/OnHit_ElementalSG",[],1,[],-1,[]
5332,"SerpentClanCurse","",[],"",[],[],"",0,"",2,1500,71,"","",[],24,"","","","",0,4,0,"",5099,[],"Audio/Sound Effects/Combat/OnHit/Monster/OnHit_ElementalSG",[],1,[],-1,[]
5333,"SerpentClanCurseBoss","",[],"",[],[],"",0,"",2,1500,71,"","",[],24,"","","","",0,4,0,"",5100,[],"Audio/Sound Effects/Combat/OnHit/Monster/OnHit_ElementalSG",[],1,[],-1,[]
5334,"MPSBoneCultistZealotLightning","",[],"",[],[],"",0,"",2,1333,174,"","",[],27,"","","","",0,0,0,"",5101,[],"",[],1,[],-1,[]
5335,"MPSBoneCultistZealotFire","",[],"",[],[],"",0,"",2,1333,174,"","",[],25,"","","","",0,0,0,"",5102,[],"",[],1,[],-1,[]
5336,"BoneCultistZealotFirestorm","",[],"",[],[],"",0,"",2,3000,391,"","",[],23,"","","","",1068,0,0,"",5103,[],"",[],1,[],-1,[]
5337,"BoneCultistZealotLightningstorm","",[],"",[],[],"",0,"",2,1500,317,"","",[],35,"","","","",10942,0,0,"",5104,[],"",[],1,[],-1,[]
5338,"MPWMutewindGirlGhostSpear","",[],"",[],[],"",0,"",2,2170,44,"","",[],61,"","","","",0,0,1002,"",5105,[],"",[],1,[],-1,[]
5339,"GAMutewindGirlSlam","",[],"",[],[],"",0,"",2,1830,316,"","",[],13,"","","","",10087,0,0,"",5106,[],"",[],1,[],-1,[]
5340,"EGHyenaDogpile","",[],"",[],[],"",0,"",2,1000,357,"","",[],23,"","","","",1015,0,0,"",5107,[],"",[],1,[],-1,[]
5341,"EGHyenaDogpileBig","",[],"",[],[],"",0,"",2,1433,357,"","",[],23,"","","","",1030,0,0,"",5108,[],"",[],1,[],-1,[]
5342,"GASabreSpiderLacerateRight","",[],"",[],[],"",0,"",2,1000,316,"","",[],"","","","","",10091,0,0,"",5109,[],"",[],1,[],-1,[]
5343,"GASabreSpiderLacerateLeft","",[],"",[],[],"",0,"",2,1000,316,"","",[],"","","","","",10092,0,0,"",5110,[],"",[],1,[],-1,[]
5344,"BoneCultistSavageBeastBuff","",[],"",[],[],"",0,"",2,2330,357,"","",[],69,"","","","",1016,0,0,"",5111,[],"",[],1,[],-1,[]
5345,"BoneCultistShieldCharge","",[],"",[],[],"",0,"",2,1000,5,"","",[],"","","","","",3,0,0,"",5112,[],"",[],1,[],-1,[]
5346,"BoneCultistSummonSkeletons","",[],"",[],[],"",0,"",2,1500,184,"","",[],77,"","","","",0,3,0,"",5113,[],"",[],1,[],-1,[]
5347,"BoneCultistReviveSkeletons","",[],"",[],[],"",0,"",2,2330,357,"","",[],77,"","","","",1122,0,0,"",5114,[],"",[],1,[],-1,[]
5348,"EAAFarudinSpearThrow","",[],"",[],[],"",0,"",2,3000,334,"","",[],46,"","","","",0,0,0,"",5115,[],"",[],1,[],-1,[]
5349,"EAADuneLurkerRoll","",[],"",[],[],"",0,"",2,1000,334,"","",[],61,"","","","",0,0,0,"",5116,[],"",[],1,[],-1,[]
5350,"EASDuneLurkerArmStab","",[],"",[],[],"",0,"",2,1000,334,"","",[],57,"","","","",0,0,0,"",5117,[],"",[],1,[],-1,[]
5351,"EAAMutewindBanditExecutionerSweep","",[],"",[],[],"",0,"",2,1000,334,"","",[],33,"","","","",0,0,0,"",5118,[],"",[],1,[],-1,[]
