"rownum","Id","Icon_DDSFile","Stats","Stat1Value","Stat2Value","Stat3Value","Stat4Value","PassiveSkillGraphId","Name","Characters","IsKeystone","IsNotable","FlavourText","IsJustIcon","AchievementItem","IsJewelSocket","AscendancyKey","IsAscendancyStartingNode","ReminderStrings","SkillPointsGranted","IsMultipleChoice","IsMultipleChoiceOption","Stat5Value","PassiveSkillBuffs","GrantedEffectsPerLevel","IsAnointmentOnly","i32","IsExpansion","IsProxyPassive","SkillType","MasteryGroup","Group","SoundEffect","string","i32","i32","i32","i32","i32","bool","[rid]","i32","[rid]","bool","rid","rid"
4583,"atlas_keystone_legion_alert_system","Art/2DArt/SkillIcons/passives/AtlasTrees/RuptureMeter.dds",[19027],1,0,0,0,48004,"Timeless Conflict",[],1,"","Haste is irrelevant in the face of eternity.","","","","","",[],0,"","",0,[],"","",0,"","",1,"","",387,"",0,0,0,0,0,"",[],0,[],"","",""
4584,"atlas_keystone_delirium_infinite_fog","Art/2DArt/SkillIcons/passives/AtlasTrees/UnendingNightmare.dds",[19028],1,0,0,0,44043,"Unending Nightmare",[],1,"","What if it's all just in your head?","","","","","",[],0,"","",0,[],"","",0,"","",1,"","",387,"",257,0,0,0,0,"",[19029],0,[],"","",""
4585,"atlas_keystone_ritual_single_shop_window","Art/2DArt/SkillIcons/passives/AtlasTrees/ImmutableDogma.dds",[19030],1,0,0,0,36064,"Immutable Dogma",[],1,"","Do not doubt. Do not question.\r\nThis is the way it has always been.\r\nThis is the way it shall always be.","","","","","",[],0,"","",0,[],"","",0,"","",1,"","",387,"",0,0,0,0,0,"",[],0,[],"","",""
4586,"atlas_keystone_ritual_variable_shop_prices","Art/2DArt/SkillIcons/passives/AtlasTrees/ArbitraryTenets.dds",[19031],1,0,0,0,1733,"Arbitrary Tenets",[],1,"","They are unforgivable sinners and fools...\r\nWe pray each Sacrato. They pray each Kaso.\r\nThey are absolutely mad!","","","","","",[],0,"","",0,[],"","",0,"","",1,"","",387,"",0,0,0,0,0,"",[],0,[],"","",""
4587,"atlas_keystone_beyond_bosses_cannot_spawn","Art/2DArt/SkillIcons/passives/AtlasTrees/EndlessTide.dds",[19032],1,0,0,0,58043,"Endless Tide",[],1,"","You fight on, muscles burning, limbs leaden,\r\nhoping for that singular moment of victory that\r\nmight finally bring relief... but it never comes.","","","","","",[],0,"","",0,[],"","",0,"","",1,"","",387,"",0,0,0,0,0,"",[],0,[],"","",""
4588,"atlas_keystone_torment_spirits_possess_players","Art/2DArt/SkillIcons/passives/AtlasTrees/SpeakeroftheDead.dds",[19033],1,0,0,0,62654,"Speaker of the Dead",[],1,"","For nine hundred years, they have had no voice, no hope.\r\nFinally, they have found a kindred soul... in you.","","","","","",[],0,"","",0,[],"","",0,"","",1,"","",387,"",0,0,0,0,0,"",[],0,[],"","",""
4589,"atlas_keystone_blight_more_tower_defence","Art/2DArt/SkillIcons/passives/AtlasTrees/CassiasPride.dds",[19034],1,0,0,0,21453,"Cassia's Pride",[],1,"","She'll certainly never give you credit now.","","","","","",[],0,"","",0,[],"","",0,"","",1,"","",387,"",0,0,0,0,0,"",[],0,[],"","",""
4590,"atlas_keystone_random_master_missions","Art/2DArt/SkillIcons/passives/AtlasTrees/AllHands.dds",[18520],40,0,0,0,7235,"All Hands",[],1,"","The enemy is at the gates. Every single soldier we have may still not be enough...","","","","","",[],0,"","",0,[],"","",0,"","",1,"","",387,"",1,0,0,0,0,"",[],0,[],"","",""
4591,"atlas_keystone_quantity_converted_to_rarity","Art/2DArt/SkillIcons/passives/AtlasTrees/MeticulousAppraiser.dds",[18508],1,0,0,0,65205,"Meticulous Appraiser",[],1,"","Within every treasure can be found shades of gold, should one have the patience to look.","","","","","",[],0,"","",0,[],"","",0,"","",1,"","",387,"",0,0,0,0,0,"",[],0,[],"","",""
4592,"atlas_keystone_rollable_vaal_side_areas","Art/2DArt/SkillIcons/passives/AtlasTrees/LucidDreams.dds",[18514],1,0,0,0,43160,"Lucid Dreams",[],1,"","Shattered fragments of reality float through the void,\r\nwaiting to be shaped by your mind's desire.","","","","","",[],0,"","",0,[],"","",0,"","",1,"","",383,"",12801,0,0,0,0,"",[18910],0,[],"","",""
4593,"atlas_keystone_maven_influence_spawns_extra_map_bosses","Art/2DArt/SkillIcons/passives/AtlasTrees/DestructivePlay.dds",[18557],100,0,0,0,34384,"Destructive Play",[],1,"","She makes the rules up as she goes.\r\nIt was never going to be fair.","","","","","",[],0,"","",0,[],"","",0,"","",1,"","",389,"",5121,0,0,0,0,"",[18557],0,[],"","",""
4594,"atlas_keystone_allocate_all_gateways","Art/2DArt/SkillIcons/passives/AtlasTrees/TheSeventhGate.dds",[18521],1,0,0,0,41153,"The Seventh Gate",[],1,"","The most enigmatic threshold is not a 'where.'","","","","","",[],0,"","",0,[],"","",0,"","",1,"","",388,"",257,0,0,0,0,"",[18859],0,[],"","",""
4595,"atlas_keystone_enhanced_kirac_crafts","Art/2DArt/SkillIcons/passives/AtlasTrees/OverloadedCircuits.dds",[18523],1,0,0,0,52359,"Overloaded Circuits",[],1,"","\""Supplying the Map Device with more power has... unexpected effects.\r\nSomehow, though, I doubt you'll be deterred.\""","","","","","",[],0,"","",0,[],"","",0,"","",1,"","",388,"",1281,0,0,0,0,"",[18911],0,[],"","",""
4596,"atlas_keystone_fortune_favours_doubled","Art/2DArt/SkillIcons/passives/AtlasTrees/BoldUndertaking.dds",[18524],1,0,0,0,38833,"Bold Undertakings",[],1,"","Fortune will rain upon those who bring humour to Chaos.","","","","","",[],0,"","",0,[],"","",0,"","",1,"","",388,"",257,2560,0,0,0,"",[18859],0,[],"","",""
4597,"atlas_keystone_ultimatum_extra_rounds","Art/2DArt/SkillIcons/passives/AtlasTrees/GruelingGauntletKeystone.dds","[18958,18959,18960]",1,1,1,0,9882,"Gruelling Gauntlet",[],1,"","Chaos smiles upon those who leave their Fate to chance.","","","","","",[],0,"","",0,[],"","",0,"","",1,"","",383,"",0,0,0,0,0,"",[],0,[],"","",""
4598,"atlas_keystone_ultimatum_ruin","Art/2DArt/SkillIcons/passives/AtlasTrees/RuinousWagerKeystone.dds","[19011,19009]",1,-50,0,0,63781,"Ruinous Wager",[],1,"","There are many ways to win... and many ways to lose.","","","","","",[],0,"","",0,[],"","",0,"","",1,"","",383,"",0,0,0,0,0,"",[],0,[],"","",""
4599,"atlas_keystone_all_in_on_one_league","Art/2DArt/SkillIcons/passives/AtlasTrees/NewAtlasKeystone1.dds","[20131,20132,20133]",1,1,100,0,36479,"Unfettered Concentration",[],1,"","The mists of the Atlas offer up that which you\r\nmost desire... so long as you never leave.","","","","","",[],0,"","",0,[],"","",0,"","",1,"","",387,"",0,0,0,0,0,"",[],0,[],"","",""
4600,"atlas_keystone_no_extra_content_in_maps","Art/2DArt/SkillIcons/passives/AtlasTrees/NewAtlasKeystone3.dds",[19940],1,0,0,0,37130,"Back to Basics",[],1,"","Some corners of the Atlas remain as they once\r\nwere, untouched by outside influences...","","","","","",[],0,"","",0,[],"","",0,"","",1,"","",387,"",0,0,0,0,0,"",[],0,[],"","",""
4601,"atlas_keystone_full_clear_boss_rush","Art/2DArt/SkillIcons/passives/AtlasTrees/NewAtlasKeystone4.dds",[20134],50,0,0,0,63753,"Thorough Exploration",[],1,"","A methodical explorer will find many paths\r\nthat others, in their haste, might miss.","","","","","",[],0,"","",0,[],"","",0,"","",1,"","",387,"",0,0,0,0,0,"",[],0,[],"","",""
4602,"atlas_keystone_necropolis_1","Art/2DArt/SkillIcons/passives/AtlasTrees/NecropolisKeystone1.dds","[20176,20177,20178]",30,1,1,0,56624,"Fear of the Light",[],1,"","Lift not the Lantern, lest ye see too far.","","","","","",[],0,"","",0,[],"","",0,"","",1,"","",390,"",0,0,0,0,0,"",[],0,[],"","",""
4603,"atlas_keystone_necropolis_2","Art/2DArt/SkillIcons/passives/AtlasTrees/NecropolisKeystone2.dds",[20036],1,0,0,0,51918,"Prospero's Wager",[],1,"","\""There is none among us, neither God or Man,\r\nthat knows what we will find after death.\r\nWhat better stakes for a bet could there be?\""","","","","","",[],0,"","",0,[],"","",0,"","",1,"","",390,"",0,0,0,0,0,"",[],0,[],"","",""
4604,"atlas_wormhole_1_1","Art/2DArt/SkillIcons/passives/MasteryBlank.dds","[18158,18522]",1,1,0,0,13842,"Mortal Gateway",[],"","","Life and Death are two sides of the same coin.","","","","","",[],0,"","",0,[],"","",0,"","",1,"","","","",0,0,0,0,0,"",[],0,[],1,"",""
4605,"atlas_wormhole_1_2","Art/2DArt/SkillIcons/passives/MasteryBlank.dds","[18158,18522]",1,1,0,0,17000,"Mortal Gateway",[],"","","Life and Death are two sides of the same coin.","","","","","",[],0,"","",0,[],"","",0,"","",1,"","","","",0,0,0,0,0,"",[],0,[],1,"",""
4606,"atlas_wormhole_2_1","Art/2DArt/SkillIcons/passives/MasteryBlank.dds","[18159,18522]",1,1,0,0,54197,"Cryptic Gateway",[],"","","Thought cannot exist without Memory.","","","","","",[],0,"","",0,[],"","",0,"","",1,"","","","",0,0,0,0,0,"",[],0,[],1,"",""
4607,"atlas_wormhole_2_2__","Art/2DArt/SkillIcons/passives/MasteryBlank.dds","[18159,18522]",1,1,0,0,2017,"Cryptic Gateway",[],"","","Memory cannot exist without Thought.","","","","","",[],0,"","",0,[],"","",0,"","",1,"","","","",0,0,0,0,0,"",[],0,[],1,"",""
4608,"atlas_wormhole_3_1","Art/2DArt/SkillIcons/passives/MasteryBlank.dds","[18160,18522]",1,1,0,0,40933,"Eldritch Gateway",[],"","","The curious gaze up at the stars...","","","","","",[],0,"","",0,[],"","",0,"","",1,"","","","",0,0,0,0,0,"",[],0,[],1,"",""
4609,"atlas_wormhole_3_2__","Art/2DArt/SkillIcons/passives/MasteryBlank.dds","[18160,18522]",1,1,0,0,25648,"Eldritch Gateway",[],"","","... and the stars gaze back with hunger.","","","","","",[],0,"","",0,[],"","",0,"","",1,"","","","",0,0,0,0,0,"",[],0,[],1,"",""
4610,"royale_life_1","Art/2DArt/SkillIcons/passives/trollblood.dds",[450],120,0,0,0,31018,"Juggernaut's Tenacity",[],"",1,"","","","","","",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","",""
4611,"royale_life_2","Art/2DArt/SkillIcons/passives/WritteninBlood.dds","[124,2002]",12,12,0,0,64618,"Defender of the Faith",[],"",1,"","","","","","",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","",""
4612,"royale_life_3","Art/2DArt/SkillIcons/passives/Unrelenting.dds","[124,13942]",10,-20,0,0,25880,"Tireless Soldier",[],"",1,"","","","","","",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","",""
4613,"royale_life_4","Art/2DArt/SkillIcons/passives/Blood2.dds","[123,3406]",40,1,0,0,23159,"Blood Oath",[],"",1,"","","","","","",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","",""
4614,"royale_life_5","Art/2DArt/SkillIcons/passives/arcaneefficiency.dds","[398,738]",20,20,0,0,46737,"Natural Remedies",[],"",1,"","","","","","",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","",""
4615,"royale_life_6","Art/2DArt/SkillIcons/passives/HeartoftheOak.dds","[124,177]",10,6,0,0,37255,"Rugged Upbringing",[],"",1,"","","","","","",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","",""
4616,"royale_life_7","Art/2DArt/SkillIcons/passives/lifeleech.dds","[602,2690]",100,500,0,0,619,"Thirst for Battle",[],"",1,"","","","","","",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","",""
4617,"royale_life_8","Art/2DArt/SkillIcons/passives/HeartandSoul.dds","[124,128]",12,12,0,0,13658,"Mind and Body",[],"",1,"","","","","","",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","",""
4618,"royale_life_9","Art/2DArt/SkillIcons/passives/lifeleechimmunity.dds","[342,739]",4,-75,1,0,36547,"Veinslicer",[],"",1,"","","","","","",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","",""
4619,"royale_life_10","Art/2DArt/SkillIcons/passives/mentalacuity.dds","[24,107]",10,5,0,0,31133,"Murderous Intent",[],"",1,"","","","","","",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","",""
4620,"royale_life_11","Art/2DArt/SkillIcons/passives/heartofthegladiator.dds","[124,9915]",10,15,0,0,46341,"Grappler",[],"",1,"","","","","","",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","",""
4621,"royale_life_12","Art/2DArt/SkillIcons/passives/Constitution.dds","[123,124]",20,8,0,0,61979,"Warrior's Constitution",[],"",1,"","","","","","",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","",""
4622,"royale_ES_1","Art/2DArt/SkillIcons/passives/foresight.dds","[134,138]",20,30,0,0,60557,"Arcane Recovery",[],"",1,"","","","","","",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","",""
4623,"royale_ES_2","Art/2DArt/SkillIcons/passives/EssenceSurge.dds","[133,139]",20,30,0,0,32146,"Moment's Respite",[],"",1,"","","","","","",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","",""
4624,"royale_ES_3","Art/2DArt/SkillIcons/passives/Resourcefulness.dds","[134,124,1200]",50,-30,1,0,10335,"Shavronne's Secret",[],"",1,"","","","","","",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","",""
4625,"royale_armour_1","Art/2DArt/SkillIcons/passives/Warrior.dds","[117,116,701]",30,50,1,0,26368,"Perfectly Polished",[],"",1,"","","","","","",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","",""
4626,"royale_armour_2","Art/2DArt/SkillIcons/passives/Unwavering.dds","[97,6160]",50,75,0,0,15249,"Implacable",[],"",1,"","","","","","",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","",""
4627,"royale_armour_3","Art/2DArt/SkillIcons/passives/armourmastery.dds","[117,141]",30,15,0,0,53813,"Steadfast Guard",[],"",1,"","","","","","",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","",""
4628,"royale_evasion_1","Art/2DArt/SkillIcons/passives/quickstep.dds",[3128],20,0,0,0,64917,"Agile Combatant",[],"",1,"","","","","","",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","",""
4629,"royale_evasion_2","Art/2DArt/SkillIcons/passives/ElusiveNotable.dds",[10092],100,0,0,0,33068,"Getaway Gambit",[],"",1,"","","","","","",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","",""
4630,"royale_evasion_3","Art/2DArt/SkillIcons/passives/evasion.dds",[7663],-15,0,0,0,60450,"Perpetual Motion",[],"",1,"","","","","","",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","",""
4631,"royale_mana_1","Art/2DArt/SkillIcons/passives/deepthoughts.dds",[1922],20,0,0,0,44736,"Thought Barrier",[],"",1,"","","","","","",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","",""
4632,"royale_mana_2","Art/2DArt/SkillIcons/passives/minddrinker.dds","[128,2898]",20,20,0,0,60570,"Sharp Intellect",[],"",1,"","","","","","",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","",""
4633,"royale_mana_3","Art/2DArt/SkillIcons/passives/Redemption.dds","[487,616]",15,15,0,0,59381,"Charging Horde",[],"",1,"","","","","","",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","",""
4634,"royale_mana_4_","Art/2DArt/SkillIcons/passives/sovereignty.dds",[130],20,0,0,0,23740,"Unburdened Spirit",[],"",1,"","","","","","",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","",""
4635,"royale_mana_5","Art/2DArt/SkillIcons/passives/Dreamer.dds",[127],50,0,0,0,21384,"Waking Dream",[],"",1,"","","","","","",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","",""
4636,"royale_mana_6","Art/2DArt/SkillIcons/passives/KeystoneMinionInstability.dds","[10962,851]",10,1,0,0,34877,"Unstable Minions",[],"",1,"","","","","","",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","",""
4637,"royale_physical_1","Art/2DArt/SkillIcons/passives/RiskAwarenessNotable.dds","[26,8891,12818]",10,10,25,0,53591,"Gargantuan Impacts",[],"",1,"","","","","","",[201],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","",""
4638,"royale_physical_2","Art/2DArt/SkillIcons/passives/PhysicalDamageOverTimenotable2.dds","[6033,3625]",15,50,0,0,43613,"Vicious Bloodletter",[],"",1,"","","","","","",[12],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","",""
4639,"royale_physical_3","Art/2DArt/SkillIcons/passives/PhysicalDamageOverTimenotable1.dds","[26,701]",10,1,0,3,46592,"Lifelong Warrior",[],"",1,"","","","","","",[],0,"","",3,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","",""
4640,"royale_physical_4","Art/2DArt/SkillIcons/passives/CelestialPunishment.dds",[13226],100,0,0,0,14038,"Triad Torments",[],"",1,"","","","","","",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","",""
4641,"royale_physical_5","Art/2DArt/SkillIcons/passives/accuracy2h.dds",[2399],1,0,0,0,50492,"Hawksight",[],"",1,"","","","","","",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","",""
4642,"royale_physical_6","Art/2DArt/SkillIcons/passives/PhysicalDamageNotable.dds","[13914,26]",1,20,0,0,1185,"Way of the Blade",[],"",1,"","","","","","",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","",""
4643,"royale_physical_7","Art/2DArt/SkillIcons/passives/Blood2.dds","[6033,5221]",35,25,0,0,15554,"Reckless Assault",[],"",1,"","","","","","",[12],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","",""
4644,"royale_physical_8","Art/2DArt/SkillIcons/passives/ImpaleNotable1.dds","[12944,11978]",30,100,0,0,35775,"Brutal Skewering",[],"",1,"","","","","","",[5],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","",""
4645,"royale_elemental_1","Art/2DArt/SkillIcons/passives/ElementalDominion2.dds","[3821,2001]",20,1,0,0,20257,"Martyr's Legacy",[],"",1,"","","","","","",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","",""
4646,"royale_elemental_2","Art/2DArt/SkillIcons/passives/elementalist.dds","[485,1902]",10,5,0,0,1604,"Dynamism",[],"",1,"","","","","","",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","",""
4647,"royale_elemental_3","Art/2DArt/SkillIcons/passives/Inquistitor/ElementalDomination.dds",[],0,0,0,0,17443,"Energy Well",[],"",1,"","","","","","",[],0,"","",0,[52],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","",""
4648,"royale_elemental_4","Art/2DArt/SkillIcons/passives/Inquistitor/InstrumentsOfVirtue.dds",[13359],25,0,0,0,55159,"Apprentice Battlemage",[],"",1,"","","","","","",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","",""
4649,"royale_elemental_5","Art/2DArt/SkillIcons/passives/WeaponElementalNotable.dds",[2832],250,0,0,0,31248,"Elemental Adept",[],"",1,"","","","","","",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","",""
4650,"royale_chaos_1","Art/2DArt/SkillIcons/passives/Corruption.dds",[],0,0,0,0,34913,"Black Thumb",[],"",1,"","","","","","",[130],0,"","",0,[48],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","",""
4651,"royale_chaos_2_","Art/2DArt/SkillIcons/passives/IncreasedChaosDamage.dds","[6783,7918]",100,10,0,0,5930,"Debilitating Energy",[],"",1,"","","","","","",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","",""
4652,"royale_chaos_3","Art/2DArt/SkillIcons/passives/DodgeAtksNotable.dds","[14706,13803]",20,1,0,0,41261,"Blurred Form",[],"",1,"","","","","","",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","",""
4653,"royale_melee_1","Art/2DArt/SkillIcons/passives/borntofight.dds","[1229,72]",3,10,0,0,30006,"Reigning Champion",[],"",1,"","","","","","",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","",""
4654,"royale_melee_2","Art/2DArt/SkillIcons/passives/MeleeAoENotable.dds","[6632,9773]",10,15,0,0,32292,"Personal Combat",[],"",1,"","","","","","",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","",""
4655,"royale_melee_3","Art/2DArt/SkillIcons/passives/berserking.dds","[9638,450]",300,180,0,0,59529,"Pride of the Arena",[],"",1,"","","","","","",[120],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","",""
4656,"royale_melee_4","Art/2DArt/SkillIcons/passives/StrikeSkillsNotable.dds","[1229,6879]",2,2,8,0,64103,"Expert Fencer",[],"",1,"","","","","","",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","",""
4657,"royale_projectile_1","Art/2DArt/SkillIcons/passives/BarragingProjectilesNotable.dds",[11968],25,0,0,0,37121,"Arrow to the Face",[],"",1,"","","","","","",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","",""
4658,"royale_projectile_2","Art/2DArt/SkillIcons/passives/ChainingProjectiles.dds","[172,13216]",1,30,0,0,47490,"Arrowstorm",[],"",1,"","","","","","",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","",""
4659,"royale_projectile_3","Art/2DArt/SkillIcons/passives/ChaosDamageOverTimeNotable.dds","[3364,11419]",25,200,0,0,53481,"Venomous Ire",[],"",1,"","","","","","",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","",""
4660,"royale_projectile_4","Art/2DArt/SkillIcons/passives/PierceNoteable.dds","[175,6234]",30,1,0,0,51824,"Accelerated Volley",[],"",1,"","","","","","",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","",""
4661,"royale_projectile_5","Art/2DArt/SkillIcons/passives/MasterofForce.dds","[497,177]",10,5,0,0,33643,"Born for the Hunt",[],"",1,"","","","","","",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","",""
4662,"royale_projectile_6","Art/2DArt/SkillIcons/passives/Hunter.dds",[4420],25,0,0,0,45947,"Distant Snipe",[],"",1,"","","","","","",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","",""
4663,"royale_bow_1","Art/2DArt/SkillIcons/passives/kingofthehill.dds","[558,467]",100,1,0,0,61173,"Colossal Arrows",[],"",1,"","","","","","",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","",""
4664,"royale_bow_2","Art/2DArt/SkillIcons/passives/UpwardsFiringProjectilesNotable.dds",[433],15,0,0,0,34654,"Spined Arrows",[],"",1,"","","","","","",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","",""
4665,"royale_bow_3","Art/2DArt/SkillIcons/passives/AvataroftheHunt2.dds","[2866,8088,175]",10,10,50,0,11647,"Feathered Arrows",[],"",1,"","","","","","",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","",""
4666,"royale_caster_1","Art/2DArt/SkillIcons/passives/DualWieldNotable.dds",[2354],15,0,0,0,11802,"Orchestral Chant",[],"",1,"","","","","","",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","",""
4667,"royale_caster_2","Art/2DArt/SkillIcons/passives/Annihilation.dds","[216,6856]",5,30,0,0,46445,"Prestidigitation",[],"",1,"","","","","","",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","",""
4668,"royale_caster_3","Art/2DArt/SkillIcons/passives/ManaandArcaneSurge.dds","[216,8106]",10,20,0,0,38951,"Spellmaster",[],"",1,"","","","","","",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","",""
4669,"royale_attack_1","Art/2DArt/SkillIcons/passives/Meleerange.dds","[1359,104]",10,15,0,0,14094,"One Man Leaves",[],"",1,"","","","","","",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","",""
4670,"royale_attack_2","Art/2DArt/SkillIcons/passives/AttackBlindNotable.dds","[72,6781]",10,25,0,0,40389,"Eyestabber",[],"",1,"","","","","","",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","",""
4671,"royale_attack_3","Art/2DArt/SkillIcons/passives/newnewattackspeed.dds",[6093],20,0,0,0,40320,"Bloody Vengeance",[],"",1,"","","","","","",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","",""
